Date,MELI34.SA
2020-06-01,38.025001525878906
2020-06-02,36.11666488647461
2020-06-03,36.17333221435547
2020-06-04,36.166664123535156
2020-06-05,35.104164123535156
2020-06-08,34.67499923706055
2020-06-09,35.24916458129883
2020-06-10,37.916664123535156
2020-06-12,37.666664123535156
2020-06-15,39.666664123535156
2020-06-16,41.524166107177734
2020-06-17,40.70000076293945
2020-06-18,41.349998474121094
2020-06-19,42.541664123535156
2020-06-22,43.08333206176758
2020-06-23,42.08333206176758
2020-06-24,42.46500015258789
2020-06-25,42.83333206176758
2020-06-26,42.916664123535156
2020-06-29,45.83333206176758
2020-06-30,46.108333587646484
2020-07-01,43.166664123535156
2020-07-02,44.002498626708984
2020-07-03,44.58333206176758
2020-07-06,44.168331146240234
2020-07-07,45.41583251953125
2020-07-08,45.166664123535156
2020-07-09,45.08333206176758
2020-07-10,46.08333206176758
2020-07-13,45.372501373291016
2020-07-14,43.666664123535156
2020-07-15,43.70166778564453
2020-07-16,42.79916763305664
2020-07-17,43.666664123535156
2020-07-20,45.666664123535156
2020-07-21,45.416664123535156
2020-07-22,42.83416748046875
2020-07-23,42.916664123535156
2020-07-24,42.916664123535156
2020-07-27,45.83333206176758
2020-07-28,44.83333206176758
2020-07-29,46.916664123535156
2020-07-30,48.5
2020-07-31,48.91583251953125
2020-08-03,51.86666488647461
2020-08-04,51.16749954223633
2020-08-05,54.25
2020-08-06,54.48249816894531
2020-08-07,53.74916458129883
2020-08-10,51.75
2020-08-11,49.83333206176758
2020-08-12,50.75
2020-08-13,51.58333206176758
2020-08-14,52.90833282470703
2020-08-17,54.916664123535156
2020-08-18,56.08333206176758
2020-08-19,56.24333190917969
2020-08-20,57.08333206176758
2020-08-21,56.36750030517578
2020-08-24,56.33333206176758
2020-08-25,56.58333206176758
2020-08-26,58.022499084472656
2020-08-27,56.08333206176758
2020-08-28,53.48500061035156
2020-08-31,53.291664123535156
2020-09-01,54.53333282470703
2020-09-02,53.625
2020-09-03,48.33333206176758
2020-09-04,47.666664123535156
2020-09-08,47.07416534423828
2020-09-09,46.974998474121094
2020-09-10,46.301666259765625
2020-09-11,46.13249969482422
2020-09-14,47.33250045776367
2020-09-15,45.6349983215332
2020-09-16,44.15083312988281
2020-09-17,42.89083480834961
2020-09-18,44.66749954223633
2020-09-21,45.30833435058594
2020-09-22,48.31666564941406
2020-09-23,46.668331146240234
2020-09-24,48.08250045776367
2020-09-25,49.33333206176758
2020-09-28,51.48749923706055
2020-09-29,50.19166564941406
2020-09-30,51.666664123535156
2020-10-01,51.95916748046875
2020-10-02,51.0
2020-10-05,50.666664123535156
2020-10-06,50.83333206176758
2020-10-07,53.067501068115234
2020-10-08,54.31666564941406
2020-10-09,55.0
2020-10-13,59.16583251953125
2020-10-14,57.666664123535156
2020-10-15,58.916664123535156
2020-10-16,59.907501220703125
2020-10-19,59.58333206176758
2020-10-20,62.916664123535156
2020-10-21,60.5
2020-10-22,60.5
2020-10-23,61.5
2020-10-26,60.18000030517578
2020-10-27,60.77000045776367
2020-10-28,61.38999938964844
2020-10-29,62.9900016784668
2020-10-30,58.099998474121094
2020-11-03,59.29999923706055
2020-11-04,62.0
2020-11-05,66.0
2020-11-06,66.86000061035156
2020-11-09,60.09000015258789
2020-11-10,55.619998931884766
2020-11-11,58.38999938964844
2020-11-12,59.0
2020-11-13,59.900001525878906
2020-11-16,58.02000045776367
2020-11-17,58.310001373291016
2020-11-18,58.95000076293945
2020-11-19,60.400001525878906
2020-11-23,65.69999694824219
2020-11-24,65.0
2020-11-25,65.8499984741211
2020-11-26,66.69999694824219
2020-11-27,67.12000274658203
2020-11-30,69.33999633789062
2020-12-01,66.68000030517578
2020-12-02,65.83999633789062
2020-12-03,67.48999786376953
2020-12-04,67.30000305175781
2020-12-07,67.80000305175781
2020-12-08,68.79000091552734
2020-12-09,65.69000244140625
2020-12-10,66.0
2020-12-11,67.75
2020-12-14,69.30000305175781
2020-12-15,71.0
2020-12-16,71.0199966430664
2020-12-17,71.41999816894531
2020-12-18,73.30999755859375
2020-12-21,72.58999633789062
2020-12-22,74.69999694824219
2020-12-23,72.11000061035156
2020-12-28,72.69999694824219
2020-12-29,73.31999969482422
2020-12-30,74.30999755859375
2021-01-04,72.5
2021-01-05,72.8499984741211
2021-01-06,69.75
2021-01-07,72.16000366210938
2021-01-08,77.5
2021-01-11,81.0999984741211
2021-01-12,80.4000015258789
2021-01-13,79.73999786376953
2021-01-14,80.16000366210938
2021-01-15,81.97000122070312
2021-01-18,83.52999877929688
2021-01-19,85.68000030517578
2021-01-20,87.6500015258789
2021-01-21,87.0
2021-01-22,89.9000015258789
2021-01-26,80.66000366210938
2021-01-27,77.91999816894531
2021-01-28,83.69999694824219
2021-01-29,80.9000015258789
2021-02-01,85.19999694824219
2021-02-02,85.0
2021-02-03,83.80000305175781
2021-02-04,86.38999938964844
2021-02-05,86.4000015258789
2021-02-08,85.41999816894531
2021-02-09,84.3499984741211
2021-02-10,85.75
2021-02-11,87.25
2021-02-12,87.1500015258789
2021-02-17,85.41000366210938
2021-02-18,85.75
2021-02-19,85.94999694824219
2021-02-22,81.12000274658203
2021-02-23,80.0
2021-02-24,77.44999694824219
2021-02-25,74.27999877929688
2021-02-26,76.45999908447266
2021-03-01,79.94999694824219
2021-03-02,77.69999694824219
2021-03-03,71.75
2021-03-04,68.9000015258789
2021-03-05,69.94999694824219
2021-03-08,66.5999984741211
2021-03-09,70.69999694824219
2021-03-10,67.8499984741211
2021-03-11,72.69999694824219
2021-03-12,72.0
2021-03-15,74.25
2021-03-16,72.8499984741211
2021-03-17,71.5
2021-03-18,66.8499984741211
2021-03-19,66.30000305175781
2021-03-22,67.8499984741211
2021-03-23,66.9000015258789
2021-03-24,65.19999694824219
2021-03-25,65.27999877929688
2021-03-26,68.0
2021-03-29,67.5999984741211
2021-03-30,68.19999694824219
2021-03-31,69.9000015258789
2021-04-01,71.80000305175781
2021-04-05,70.9000015258789
2021-04-06,72.5
2021-04-07,72.5
2021-04-08,74.0
2021-04-09,75.05000305175781
2021-04-12,76.30000305175781
2021-04-13,76.0
2021-04-14,73.30999755859375
2021-04-15,75.1500015258789
2021-04-16,74.2300033569336
2021-04-19,72.58999633789062
2021-04-20,70.9000015258789
2021-04-22,71.0
2021-04-23,73.30999755859375
2021-04-26,73.69999694824219
2021-04-27,73.0
2021-04-28,73.25
2021-04-29,70.72000122070312
2021-04-30,71.19999694824219
2021-05-03,71.05000305175781
2021-05-04,69.05000305175781
2021-05-05,68.5
2021-05-06,64.0
2021-05-07,64.12000274658203
2021-05-10,60.33000183105469
2021-05-11,60.59000015258789
2021-05-12,57.540000915527344
2021-05-13,57.310001373291016
2021-05-14,58.529998779296875
2021-05-17,58.65999984741211
2021-05-18,58.709999084472656
2021-05-19,58.29999923706055
2021-05-20,60.4900016784668
2021-05-21,61.0
2021-05-24,60.70000076293945
2021-05-25,60.86000061035156
2021-05-26,61.0
2021-05-27,59.52000045776367
2021-05-28,59.20000076293945
2021-05-31,60.599998474121094
2021-06-01,58.939998626708984
2021-06-02,57.79999923706055
2021-06-04,55.650001525878906
2021-06-07,55.7599983215332
2021-06-08,55.08000183105469
2021-06-09,55.880001068115234
2021-06-10,58.310001373291016
2021-06-11,59.41999816894531
2021-06-14,60.70000076293945
2021-06-15,59.0
2021-06-16,60.25
2021-06-17,61.70000076293945
2021-06-18,62.04999923706055
2021-06-21,61.79999923706055
2021-06-22,62.59000015258789
2021-06-23,63.81999969482422
2021-06-24,63.06999969482422
2021-06-25,63.70000076293945
2021-06-28,64.70999908447266
2021-06-29,65.25
2021-06-30,64.79000091552734
2021-07-01,64.81999969482422
2021-07-02,65.5
2021-07-05,65.80000305175781
2021-07-06,67.62999725341797
2021-07-07,67.12000274658203
2021-07-08,66.54000091552734
2021-07-12,65.69999694824219
2021-07-13,67.0999984741211
2021-07-14,63.939998626708984
2021-07-15,64.20999908447266
2021-07-16,64.58000183105469
2021-07-19,65.55000305175781
2021-07-20,67.47000122070312
2021-07-21,66.69000244140625
2021-07-22,69.30000305175781
2021-07-23,70.16999816894531
2021-07-26,68.1500015258789
2021-07-27,67.97000122070312
2021-07-28,69.79000091552734
2021-07-29,69.5999984741211
2021-07-30,68.0999984741211
2021-08-02,67.80000305175781
2021-08-03,68.0999984741211
2021-08-04,69.5999984741211
2021-08-05,77.44999694824219
2021-08-06,76.62999725341797
2021-08-09,76.75
2021-08-10,81.0
2021-08-11,81.6500015258789
2021-08-12,80.4000015258789
2021-08-13,80.66999816894531
2021-08-16,79.0
2021-08-17,77.5
2021-08-18,79.80999755859375
2021-08-19,79.6500015258789
2021-08-20,79.95999908447266
2021-08-23,81.0
2021-08-24,81.2699966430664
2021-08-25,80.9000015258789
2021-08-26,80.01000213623047
2021-08-27,80.25
2021-08-30,81.5999984741211
2021-08-31,80.22000122070312
2021-09-01,82.0
2021-09-02,83.0
2021-09-03,83.80000305175781
2021-09-06,82.91000366210938
2021-09-08,84.5
2021-09-09,82.20999908447266
2021-09-10,81.0
2021-09-13,80.0
2021-09-14,80.0999984741211
2021-09-15,81.80000305175781
2021-09-16,82.5
2021-09-17,82.77999877929688
2021-09-20,79.91000366210938
2021-09-21,80.70999908447266
2021-09-22,82.83000183105469
2021-09-23,83.5
2021-09-24,83.37000274658203
2021-09-27,79.25
2021-09-28,76.1500015258789
2021-09-29,75.58000183105469
2021-09-30,76.38999938964844
2021-10-01,75.5
2021-10-04,72.23999786376953
2021-10-05,72.79000091552734
2021-10-06,70.80999755859375
2021-10-07,70.87999725341797
2021-10-08,69.44999694824219
2021-10-11,67.0
2021-10-13,69.76000213623047
2021-10-14,70.19000244140625
2021-10-15,71.18000030517578
2021-10-18,73.5
2021-10-19,73.98999786376953
2021-10-20,74.0
2021-10-21,75.0999984741211
2021-10-22,70.5999984741211
2021-10-25,71.0
2021-10-26,71.44000244140625
2021-10-27,69.5
2021-10-28,70.91000366210938
2021-10-29,69.6500015258789
2021-11-01,70.77999877929688
2021-11-03,71.62000274658203
2021-11-04,73.02999877929688
2021-11-05,74.80000305175781
2021-11-08,76.4000015258789
2021-11-09,78.5
2021-11-10,72.9000015258789
2021-11-11,70.9000015258789
2021-11-12,71.4800033569336
2021-11-16,69.91999816894531
2021-11-17,68.61000061035156
2021-11-18,67.0
2021-11-19,65.18000030517578
2021-11-22,61.29999923706055
2021-11-23,60.11000061035156
2021-11-24,59.38999938964844
2021-11-25,61.400001525878906
2021-11-26,60.0
2021-11-29,57.93000030517578
2021-11-30,55.689998626708984
2021-12-01,52.400001525878906
2021-12-02,53.29999923706055
2021-12-03,49.29999923706055
2021-12-06,53.0
2021-12-07,54.810001373291016
2021-12-08,55.709999084472656
2021-12-09,52.91999816894531
2021-12-10,53.900001525878906
2021-12-13,55.75
2021-12-14,56.20000076293945
2021-12-15,57.119998931884766
2021-12-16,55.400001525878906
2021-12-17,56.369998931884766
2021-12-20,57.0
2021-12-21,58.900001525878906
2021-12-22,57.970001220703125
2021-12-23,60.0
2021-12-27,61.619998931884766
2021-12-28,61.4900016784668
2021-12-29,63.099998474121094
2021-12-30,62.880001068115234
2022-01-03,62.4900016784668
2022-01-04,59.189998626708984
2022-01-05,53.16999816894531
2022-01-06,54.97999954223633
2022-01-07,50.88999938964844
2022-01-10,50.20000076293945
2022-01-11,54.4900016784668
2022-01-12,56.0
2022-01-13,52.0
2022-01-14,51.5
2022-01-17,52.06999969482422
2022-01-18,50.86000061035156
2022-01-19,48.400001525878906
2022-01-20,49.099998474121094
2022-01-21,47.9900016784668
2022-01-24,46.599998474121094
2022-01-25,45.5
2022-01-26,44.209999084472656
2022-01-27,44.599998474121094
2022-01-28,46.79999923706055
2022-01-31,49.939998626708984
2022-02-01,49.79999923706055
2022-02-02,47.29999923706055
2022-02-03,45.61000061035156
2022-02-04,46.20000076293945
2022-02-07,45.400001525878906
2022-02-08,46.189998626708984
2022-02-09,49.4900016784668
2022-02-10,48.900001525878906
2022-02-11,47.900001525878906
2022-02-14,48.59000015258789
2022-02-15,50.84000015258789
2022-02-16,48.5
2022-02-17,44.0
2022-02-18,40.599998474121094
2022-02-21,39.709999084472656
2022-02-22,37.29999923706055
2022-02-23,38.400001525878906
2022-02-24,44.279998779296875
2022-02-25,48.04999923706055
2022-03-02,48.220001220703125
2022-03-03,46.060001373291016
2022-03-04,44.310001373291016
2022-03-07,40.40999984741211
2022-03-08,38.619998931884766
2022-03-09,41.5
2022-03-10,39.20000076293945
2022-03-11,37.70000076293945
2022-03-14,37.650001525878906
2022-03-15,40.4900016784668
2022-03-16,45.41999816894531
2022-03-17,48.349998474121094
2022-03-18,49.29999923706055
2022-03-21,47.720001220703125
2022-03-22,49.4900016784668
2022-03-23,49.189998626708984
2022-03-24,49.29999923706055
2022-03-25,45.900001525878906
2022-03-28,48.7400016784668
2022-03-29,49.97999954223633
2022-03-30,47.790000915527344
2022-03-31,47.459999084472656
2022-04-01,47.70000076293945
2022-04-04,48.79999923706055
2022-04-05,47.0
2022-04-06,45.959999084472656
2022-04-07,46.75
2022-04-08,45.470001220703125
2022-04-11,43.83000183105469
2022-04-12,43.70000076293945
2022-04-13,44.310001373291016
2022-04-14,41.459999084472656
2022-04-18,41.650001525878906
2022-04-19,43.9900016784668
2022-04-20,41.77000045776367
2022-04-22,39.25
2022-04-25,42.04999923706055
2022-04-26,42.7400016784668
2022-04-27,42.20000076293945
2022-04-28,42.400001525878906
2022-04-29,40.400001525878906
2022-05-02,42.20000076293945
2022-05-03,40.95000076293945
2022-05-04,42.0
2022-05-05,39.189998626708984
2022-05-06,39.130001068115234
2022-05-09,33.0
2022-05-10,33.349998474121094
2022-05-11,29.299999237060547
2022-05-12,30.780000686645508
2022-05-13,33.060001373291016
2022-05-16,33.060001373291016
2022-05-17,34.20000076293945
2022-05-18,31.010000228881836
2022-05-19,32.900001525878906
2022-05-20,31.25
2022-05-23,30.8799991607666
2022-05-24,28.309999465942383
2022-05-25,28.889999389648438
2022-05-26,31.030000686645508
2022-05-27,31.899999618530273
2022-05-30,31.899999618530273
2022-05-31,30.959999084472656
2022-06-01,30.459999084472656
2022-06-02,33.25
2022-06-03,31.3700008392334
2022-06-06,31.899999618530273
2022-06-07,33.29999923706055
2022-06-08,33.400001525878906
2022-06-09,30.700000762939453
2022-06-10,28.56999969482422
2022-06-13,26.530000686645508
2022-06-14,26.5
2022-06-15,28.3700008392334
2022-06-17,27.200000762939453
2022-06-20,26.43000030517578
2022-06-21,28.31999969482422
2022-06-22,29.15999984741211
2022-06-23,30.469999313354492
2022-06-24,32.02000045776367
2022-06-27,31.0
2022-06-28,29.100000381469727
2022-06-29,28.399999618530273
2022-06-30,27.459999084472656
2022-07-01,29.200000762939453
2022-07-04,27.899999618530273
2022-07-05,32.150001525878906
2022-07-06,31.68000030517578
2022-07-07,31.920000076293945
2022-07-08,31.079999923706055
2022-07-11,29.440000534057617
2022-07-12,29.799999237060547
2022-07-13,29.649999618530273
2022-07-14,29.459999084472656
2022-07-15,31.219999313354492
2022-07-18,31.170000076293945
2022-07-19,32.40999984741211
2022-07-20,35.29999923706055
2022-07-21,36.08000183105469
2022-07-22,34.79999923706055
2022-07-25,33.95000076293945
2022-07-26,32.2599983215332
2022-07-27,34.52000045776367
2022-07-28,35.25
2022-07-29,35.06999969482422
2022-08-01,34.810001373291016
2022-08-02,36.939998626708984
2022-08-03,39.5099983215332
2022-08-04,44.900001525878906
2022-08-05,44.18000030517578
2022-08-08,43.470001220703125
2022-08-09,42.400001525878906
2022-08-10,45.150001525878906
2022-08-11,44.70000076293945
2022-08-12,45.310001373291016
2022-08-15,45.70000076293945
2022-08-16,45.349998474121094
2022-08-17,42.66999816894531
2022-08-18,42.099998474121094
2022-08-19,39.27000045776367
2022-08-22,37.689998626708984
2022-08-23,37.61000061035156
2022-08-24,38.29999923706055
2022-08-25,39.09000015258789
2022-08-26,37.41999816894531
2022-08-29,36.619998931884766
2022-08-30,36.41999816894531
2022-08-31,37.13999938964844
2022-09-01,37.630001068115234
2022-09-02,37.18000030517578
2022-09-05,37.599998474121094
2022-09-06,38.13999938964844
2022-09-08,40.2400016784668
2022-09-09,41.84000015258789
2022-09-12,42.4900016784668
2022-09-13,41.16999816894531
2022-09-14,41.189998626708984
2022-09-15,42.349998474121094
2022-09-16,40.47999954223633
2022-09-19,40.099998474121094
2022-09-20,39.0
2022-09-21,38.41999816894531
2022-09-22,36.790000915527344
2022-09-23,36.0
2022-09-26,35.880001068115234
2022-09-27,36.189998626708984
2022-09-28,38.849998474121094
2022-09-29,37.150001525878906
2022-09-30,37.41999816894531
2022-10-03,38.099998474121094
2022-10-04,40.5099983215332
2022-10-05,40.099998474121094
2022-10-06,40.29999923706055
2022-10-07,38.2599983215332
2022-10-10,37.9900016784668
2022-10-11,36.29999923706055
2022-10-13,36.02000045776367
2022-10-14,33.790000915527344
2022-10-17,37.439998626708984
2022-10-18,37.58000183105469
2022-10-19,35.79999923706055
2022-10-20,35.91999816894531
2022-10-21,36.400001525878906
2022-10-24,36.34000015258789
2022-10-25,38.34000015258789
2022-10-26,37.25
2022-10-27,36.65999984741211
2022-10-28,39.0
2022-10-31,38.58000183105469
2022-11-01,39.400001525878906
2022-11-03,38.0
2022-11-04,39.400001525878906
2022-11-07,40.310001373291016
2022-11-08,40.439998626708984
2022-11-09,38.63999938964844
2022-11-10,42.119998931884766
2022-11-11,42.95000076293945
2022-11-14,42.5
2022-11-16,43.599998474121094
2022-11-17,41.439998626708984
2022-11-18,43.189998626708984
2022-11-21,42.689998626708984
2022-11-22,42.849998474121094
2022-11-23,42.369998931884766
2022-11-24,43.25
2022-11-25,42.27000045776367
2022-11-28,41.150001525878906
2022-11-29,39.40999984741211
2022-11-30,40.08000183105469
2022-12-01,40.310001373291016
2022-12-02,41.2400016784668
2022-12-05,38.47999954223633
2022-12-06,37.459999084472656
2022-12-07,37.5
2022-12-08,38.099998474121094
2022-12-09,39.08000183105469
2022-12-12,38.689998626708984
2022-12-13,38.33000183105469
2022-12-14,38.47999954223633
2022-12-15,37.0099983215332
2022-12-16,36.93000030517578
2022-12-19,38.79999923706055
2022-12-20,37.83000183105469
2022-12-21,39.119998931884766
2022-12-22,37.40999984741211
2022-12-23,37.79999923706055
2022-12-26,38.099998474121094
2022-12-27,37.560001373291016
2022-12-28,36.79999923706055
2022-12-29,38.209999084472656
2023-01-02,37.5
2023-01-03,37.470001220703125
2023-01-04,37.599998474121094
2023-01-05,38.0
2023-01-06,38.189998626708984
2023-01-09,39.68000030517578
2023-01-10,39.970001220703125
2023-01-11,40.0099983215332
2023-01-12,43.790000915527344
2023-01-13,45.849998474121094
2023-01-16,47.0
2023-01-17,45.119998931884766
2023-01-18,45.79999923706055
2023-01-19,46.529998779296875
2023-01-20,47.38999938964844
2023-01-23,47.0099983215332
2023-01-24,47.52000045776367
2023-01-25,47.439998626708984
2023-01-26,49.83000183105469
2023-01-27,51.720001220703125
2023-01-30,49.63999938964844
2023-01-31,49.77000045776367
2023-02-01,50.13999938964844
2023-02-02,51.380001068115234
2023-02-03,50.5
2023-02-06,49.86000061035156
2023-02-07,51.25
2023-02-08,50.279998779296875
2023-02-09,50.380001068115234
2023-02-10,48.33000183105469
2023-02-13,47.81999969482422
2023-02-14,49.11000061035156
2023-02-15,50.18000030517578
2023-02-16,48.81999969482422
2023-02-17,47.349998474121094
2023-02-22,48.56999969482422
2023-02-23,51.220001220703125
2023-02-24,50.29999923706055
2023-02-27,51.27000045776367
2023-02-28,52.75
2023-03-01,51.88999938964844
2023-03-02,53.59000015258789
2023-03-03,53.0
2023-03-06,53.900001525878906
2023-03-07,54.63999938964844
2023-03-08,53.31999969482422
2023-03-09,51.869998931884766
2023-03-10,50.91999816894531
2023-03-13,50.86000061035156
2023-03-14,53.0
2023-03-15,52.279998779296875
2023-03-16,53.2599983215332
2023-03-17,52.970001220703125
2023-03-20,51.95000076293945
2023-03-21,53.400001525878906
2023-03-22,51.83000183105469
2023-03-23,52.709999084472656
2023-03-24,52.150001525878906
2023-03-27,51.779998779296875
2023-03-28,51.310001373291016
2023-03-29,52.11000061035156
2023-03-30,53.560001373291016
2023-03-31,55.83000183105469
2023-04-03,55.150001525878906
2023-04-04,55.130001068115234
2023-04-05,52.43000030517578
2023-04-06,52.33000183105469
2023-04-10,52.68000030517578
2023-04-11,53.52000045776367
2023-04-12,51.5099983215332
2023-04-13,53.06999969482422
2023-04-14,53.41999816894531
2023-04-17,54.060001373291016
2023-04-18,54.34000015258789
2023-04-19,55.349998474121094
2023-04-20,54.709999084472656
2023-04-24,53.5099983215332
2023-04-25,51.70000076293945
2023-04-26,52.2599983215332
2023-04-27,52.459999084472656
2023-04-28,53.15999984741211
2023-05-02,52.61000061035156
2023-05-03,55.04999923706055
2023-05-04,50.22999954223633
2023-05-05,51.459999084472656
2023-05-08,53.93000030517578
2023-05-09,52.09000015258789
2023-05-10,53.29999923706055
