Date,HILS.L
2016-04-14,944.6038208007812
2016-04-15,931.6298217773438
2016-04-18,935.621826171875
2016-04-19,932.128662109375
2016-04-20,920.1529541015625
2016-04-21,926.1408081054688
2016-04-22,945.6016235351562
2016-04-25,933.126708984375
2016-04-26,933.126708984375
2016-04-27,932.6278686523438
2016-04-28,930.6317749023438
2016-04-29,931.6298217773438
2016-05-03,928.6358032226562
2016-05-04,908.6758422851562
2016-05-05,926.1408081054688
2016-05-06,918.6558837890625
2016-05-09,916.1608276367188
2016-05-10,900.19287109375
2016-05-11,895.7018432617188
2016-05-12,890.7118530273438
2016-05-13,890.7118530273438
2016-05-16,888.217041015625
2016-05-17,997.9966430664062
2016-05-18,996.99853515625
2016-05-19,983.525634765625
2016-05-20,987.0186767578125
2016-05-23,973.0467529296875
2016-05-24,957.0787353515625
2016-05-25,964.0646362304688
2016-05-26,949.7274780273438
2016-05-27,945.7347412109375
2016-05-31,940.2452392578125
2016-06-01,926.7701416015625
2016-06-02,927.2694702148438
2016-06-03,907.8056030273438
2016-06-06,903.3141479492188
2016-06-07,898.3233032226562
2016-06-08,898.3233032226562
2016-06-09,897.3251953125
2016-06-10,894.8299560546875
2016-06-13,880.8558959960938
2016-06-14,864.3867797851562
2016-06-15,867.381103515625
2016-06-16,837.9361572265625
2016-06-17,870.37548828125
2016-06-20,895.8279418945312
2016-06-21,898.3233032226562
2016-06-22,897.8244018554688
2016-06-23,929.2656860351562
2016-06-24,833.4445190429688
2016-06-27,784.5358276367188
2016-06-28,832.4464111328125
2016-06-29,837.9361572265625
2016-06-30,887.8428955078125
2016-07-01,887.34375
2016-07-04,875.3662109375
2016-07-05,859.8950805664062
2016-07-06,860.8931884765625
2016-07-07,858.3978271484375
2016-07-08,874.8672485351562
2016-07-11,927.2694702148438
2016-07-12,939.2468872070312
2016-07-13,941.7423095703125
2016-07-14,967.1948852539062
2016-07-15,986.159423828125
2016-07-18,978.1743774414062
2016-07-19,985.1612548828125
2016-07-20,1039.060791015625
2016-07-21,1056.02880859375
2016-07-22,1064.0140380859375
2016-07-25,1063.015869140625
2016-07-26,1058.0255126953125
2016-07-27,1066.010498046875
2016-07-28,1071.9991455078125
2016-07-29,1071.0010986328125
2016-08-01,1058.0255126953125
2016-08-02,1057.0269775390625
2016-08-03,1072.9971923828125
2016-08-04,1138.8741455078125
2016-08-05,1140.870849609375
2016-08-08,1126.8968505859375
2016-08-09,1140.870849609375
2016-08-10,1115.917236328125
2016-08-11,1142.8671875
2016-08-12,1186.784912109375
2016-08-15,1178.7999267578125
2016-08-16,1189.779296875
2016-08-17,1190.7774658203125
2016-08-18,1202.7548828125
2016-08-19,1206.747802734375
2016-08-22,1204.751708984375
2016-08-23,1205.74951171875
2016-08-24,1194.770263671875
2016-08-25,1178.7999267578125
2016-08-26,1188.7813720703125
2016-08-30,1179.7979736328125
2016-08-31,1164.82568359375
2016-09-01,1167.8204345703125
2016-09-02,1182.79248046875
2016-09-05,1198.762451171875
2016-09-06,1208.7440185546875
2016-09-07,1203.75341796875
2016-09-08,1192.773681640625
2016-09-09,1185.787109375
2016-09-12,1176.803466796875
2016-09-13,1176.803466796875
2016-09-14,1172.8109130859375
2016-09-15,1177.8018798828125
2016-09-16,1170.8148193359375
2016-09-19,1175.805419921875
2016-09-20,1158.837158203125
2016-09-21,1174.807373046875
2016-09-22,1173.808837890625
2016-09-23,1164.82568359375
2016-09-26,1154.8448486328125
2016-09-27,1117.9134521484375
2016-09-28,1145.8614501953125
2016-09-29,1149.8541259765625
2016-09-30,1131.88720703125
2016-10-03,1160.8333740234375
2016-10-04,1177.8018798828125
2016-10-05,1184.7886962890625
2016-10-06,1192.773681640625
2016-10-07,1145.8614501953125
2016-10-10,1167.8204345703125
2016-10-11,1176.803466796875
2016-10-12,1178.7999267578125
2016-10-13,1177.8018798828125
2016-10-14,1161.831787109375
2016-10-17,1134.8818359375
2016-10-18,1164.82568359375
2016-10-19,1156.841064453125
2016-10-20,1112.9229736328125
2016-10-21,1101.943359375
2016-10-24,1100.9453125
2016-10-25,1098.9490966796875
2016-10-26,1064.0140380859375
2016-10-27,1041.0572509765625
2016-10-28,1034.0699462890625
2016-10-31,1002.1297607421875
2016-11-01,1055.031005859375
2016-11-02,1066.010498046875
2016-11-03,1079.9842529296875
2016-11-04,1046.0477294921875
2016-11-07,1059.023681640625
2016-11-08,1063.015869140625
2016-11-09,1155.8426513671875
2016-11-10,1247.67138671875
2016-11-11,1239.6864013671875
2016-11-14,1217.7269287109375
2016-11-15,1225.7122802734375
2016-11-16,1207.7457275390625
2016-11-17,1249.6673583984375
2016-11-18,1233.697265625
2016-11-21,1231.7010498046875
2016-11-22,1237.6898193359375
2016-11-23,1250.6658935546875
2016-11-24,1242.76513671875
2016-11-25,1238.772216796875
2016-11-28,1238.772216796875
2016-11-29,1223.7989501953125
2016-11-30,1224.7972412109375
2016-12-01,1230.7864990234375
2016-12-02,1217.8095703125
2016-12-05,1217.8095703125
2016-12-06,1214.815185546875
2016-12-07,1215.8134765625
2016-12-08,1215.8134765625
2016-12-09,1217.8095703125
2016-12-12,1209.82421875
2016-12-13,1199.84228515625
2016-12-14,1194.85107421875
2016-12-15,1182.872802734375
2016-12-16,1188.8619384765625
2016-12-19,1172.8905029296875
2016-12-20,1174.8870849609375
2016-12-21,1185.867431640625
2016-12-22,1194.85107421875
2016-12-23,1196.847900390625
2016-12-28,1195.84912109375
2016-12-29,1195.84912109375
2016-12-30,1196.847900390625
2017-01-03,1184.8690185546875
2017-01-04,1179.8780517578125
2017-01-05,1182.872802734375
2017-01-06,1176.88330078125
2017-01-09,1178.8798828125
2017-01-10,1184.8690185546875
2017-01-11,1183.8709716796875
2017-01-12,1182.872802734375
2017-01-13,1183.8709716796875
2017-01-16,1175.88525390625
2017-01-17,1173.888427734375
2017-01-18,1180.876220703125
2017-01-19,1172.8905029296875
2017-01-20,1161.91064453125
2017-01-23,1162.9085693359375
2017-01-24,1166.9012451171875
2017-01-25,1166.9012451171875
2017-01-26,1157.9173583984375
2017-01-27,1132.9625244140625
2017-01-30,1167.8994140625
2017-01-31,1203.8349609375
2017-02-01,1197.845947265625
2017-02-02,1202.8365478515625
2017-02-03,1212.8187255859375
2017-02-06,1196.847900390625
2017-02-07,1217.8095703125
2017-02-08,1212.8187255859375
2017-02-09,1190.8582763671875
2017-02-10,1192.8546142578125
2017-02-13,1192.8546142578125
2017-02-14,1191.8563232421875
2017-02-15,1189.860107421875
2017-02-16,1177.8818359375
2017-02-17,1174.8870849609375
2017-02-20,1182.872802734375
2017-02-21,1191.8563232421875
2017-02-22,1200.84033203125
2017-02-23,1164.90478515625
2017-02-24,1108.0074462890625
2017-02-27,1094.0323486328125
2017-02-28,1101.02001953125
2017-03-01,1146.93701171875
2017-03-02,1150.929931640625
2017-03-03,1156.9193115234375
2017-03-06,1151.928466796875
2017-03-07,1147.9354248046875
2017-03-08,1245.759521484375
2017-03-09,1263.727294921875
2017-03-10,1267.719970703125
2017-03-13,1247.756103515625
2017-03-14,1266.7215576171875
2017-03-15,1284.6895751953125
2017-03-16,1306.6502685546875
2017-03-17,1349.5728759765625
2017-03-20,1319.6265869140625
2017-03-21,1260.7325439453125
2017-03-22,1268.7183837890625
2017-03-23,1277.7022705078125
2017-03-24,1257.7381591796875
2017-03-27,1239.7705078125
2017-03-28,1259.734375
2017-03-29,1266.7215576171875
2017-03-30,1289.6806640625
2017-03-31,1269.7166748046875
2017-04-03,1275.70556640625
2017-04-04,1272.7110595703125
2017-04-05,1308.646484375
2017-04-06,1317.63037109375
2017-04-07,1334.5997314453125
2017-04-10,1308.646484375
2017-04-11,1297.6663818359375
2017-04-12,1313.637451171875
2017-04-13,1316.632080078125
2017-04-18,1268.7183837890625
2017-04-19,1281.69482421875
2017-04-20,1268.7183837890625
2017-04-21,1266.7215576171875
2017-04-24,1292.6749267578125
2017-04-25,1294.671630859375
2017-04-26,1304.6534423828125
2017-04-27,1322.6214599609375
2017-04-28,1325.6160888671875
2017-05-02,1323.6195068359375
2017-05-03,1317.63037109375
2017-05-04,1325.6160888671875
2017-05-05,1329.6087646484375
2017-05-08,1321.622802734375
2017-05-09,1345.5797119140625
2017-05-10,1384.510009765625
2017-05-11,1319.6265869140625
2017-05-12,1296.66796875
2017-05-15,1315.6341552734375
2017-05-16,1385.508056640625
2017-05-17,1340.5887451171875
2017-05-18,1337.594482421875
2017-05-19,1361.5511474609375
2017-05-22,1360.5531005859375
2017-05-23,1381.5155029296875
2017-05-24,1395.4903564453125
2017-05-25,1420.62744140625
2017-05-26,1412.640625
2017-05-30,1416.6337890625
2017-05-31,1436.600830078125
2017-06-01,1470.5439453125
2017-06-02,1472.540771484375
2017-06-05,1417.6322021484375
2017-06-06,1393.6724853515625
2017-06-07,1384.6873779296875
2017-06-08,1387.6822509765625
2017-06-09,1391.6756591796875
2017-06-12,1373.705810546875
2017-06-13,1365.7191162109375
2017-06-14,1368.7138671875
2017-06-15,1341.759033203125
2017-06-16,1391.6756591796875
2017-06-19,1382.1634521484375
2017-06-20,1378.6971435546875
2017-06-21,1367.7158203125
2017-06-22,1392.673828125
2017-06-23,1388.6802978515625
2017-06-26,1406.3968505859375
2017-06-27,1380.694091796875
2017-06-28,1347.7489013671875
2017-06-29,1370.7108154296875
2017-06-30,1377.6990966796875
2017-07-03,1366.7174072265625
2017-07-04,1374.7039794921875
2017-07-05,1390.67724609375
2017-07-06,1369.71240234375
2017-07-07,1379.6954345703125
2017-07-10,1375.7021484375
2017-07-11,1375.7021484375
2017-07-12,1352.7408447265625
2017-07-13,1359.72900390625
2017-07-14,1370.7108154296875
2017-07-17,1380.694091796875
2017-07-18,1368.7138671875
2017-07-19,1389.67919921875
2017-07-20,1373.705810546875
2017-07-21,1367.7158203125
2017-07-24,1358.730712890625
2017-07-25,1390.67724609375
2017-07-26,1383.68896484375
2017-07-27,1354.7373046875
2017-07-28,1340.760498046875
2017-07-31,1337.7657470703125
2017-08-01,1377.6990966796875
2017-08-02,1389.67919921875
2017-08-03,1414.6373291015625
2017-08-04,1401.658935546875
2017-08-07,1402.657470703125
2017-08-08,1403.6558837890625
2017-08-09,1424.6204833984375
2017-08-10,1388.6802978515625
2017-08-11,1356.73388671875
2017-08-14,1358.730712890625
2017-08-15,1339.7623291015625
2017-08-16,1348.747314453125
2017-08-17,1342.75732421875
2017-08-18,1339.7623291015625
2017-08-21,1337.7657470703125
2017-08-22,1309.8123779296875
2017-08-23,1285.8524169921875
2017-08-24,1280.861083984375
2017-08-25,1276.8670654296875
2017-08-29,1278.864013671875
2017-08-30,1278.864013671875
2017-08-31,1282.857421875
2017-09-01,1305.8189697265625
2017-09-04,1282.857421875
2017-09-05,1273.87255859375
2017-09-06,1275.8690185546875
2017-09-07,1287.84912109375
2017-09-08,1288.8475341796875
2017-09-11,1285.8524169921875
2017-09-12,1278.864013671875
2017-09-13,1254.9039306640625
2017-09-14,1238.9306640625
2017-09-15,1240.9273681640625
2017-09-18,1246.91748046875
2017-09-19,1249.9122314453125
2017-09-20,1237.932373046875
2017-09-21,1216.9674072265625
2017-09-22,1211.9757080078125
2017-09-25,1220.9608154296875
2017-09-26,1231.9423828125
2017-09-27,1229.945556640625
2017-09-28,1227.9490966796875
2017-09-29,1261.892333984375
2017-10-02,1258.8975830078125
2017-10-03,1256.90087890625
2017-10-04,1252.9073486328125
2017-10-05,1246.91748046875
2017-10-06,1257.8990478515625
2017-10-09,1238.9306640625
2017-10-10,1254.9039306640625
2017-10-11,1260.89404296875
2017-10-12,1260.89404296875
2017-10-13,1281.85888671875
2017-10-16,1287.84912109375
2017-10-17,1271.875732421875
2017-10-18,1265.8856201171875
2017-10-19,1283.855712890625
2017-10-20,1271.875732421875
2017-10-23,1277.865966796875
2017-10-24,1272.8741455078125
2017-10-25,1275.8690185546875
2017-10-26,1275.8690185546875
2017-10-27,1276.8670654296875
2017-10-30,1290.843994140625
2017-10-31,1319.7955322265625
2017-11-01,1341.759033203125
2017-11-02,1337.7657470703125
2017-11-03,1339.7623291015625
2017-11-06,1339.7623291015625
2017-11-07,1329.779052734375
2017-11-08,1327.7825927734375
2017-11-09,1317.7991943359375
2017-11-10,1298.8306884765625
2017-11-13,1287.84912109375
2017-11-14,1305.8189697265625
2017-11-15,1285.8524169921875
2017-11-16,1283.855712890625
2017-11-17,1289.8458251953125
2017-11-20,1308.8140869140625
2017-11-21,1317.7991943359375
2017-11-22,1308.8140869140625
2017-11-23,1312.807373046875
2017-11-24,1333.7723388671875
2017-11-27,1311.80908203125
2017-11-28,1326.7840576171875
2017-11-29,1324.7874755859375
2017-11-30,1277.9564208984375
2017-12-01,1260.9833984375
2017-12-04,1283.9466552734375
2017-12-05,1285.9434814453125
2017-12-06,1276.95751953125
2017-12-07,1280.95166015625
2017-12-08,1308.906494140625
2017-12-11,1297.9244384765625
2017-12-12,1308.906494140625
2017-12-13,1307.035888671875
2017-12-14,1337.8603515625
2017-12-15,1327.87646484375
2017-12-18,1322.884521484375
2017-12-19,1321.8857421875
2017-12-20,1321.8857421875
2017-12-21,1322.884521484375
2017-12-22,1339.857177734375
2017-12-27,1339.857177734375
2017-12-28,1337.8603515625
2017-12-29,1336.862060546875
2018-01-02,1323.8828125
2018-01-03,1320.887451171875
2018-01-04,1315.895751953125
2018-01-05,1318.8905029296875
2018-01-08,1326.8780517578125
2018-01-09,1313.898681640625
2018-01-10,1306.9100341796875
2018-01-11,1319.8890380859375
2018-01-12,1331.869873046875
2018-01-15,1327.87646484375
2018-01-16,1324.88134765625
2018-01-17,1310.9036865234375
2018-01-18,1300.919677734375
2018-01-19,1291.93408203125
2018-01-22,1270.96728515625
2018-01-23,1266.973388671875
2018-01-24,1257.9881591796875
2018-01-25,1238.02001953125
2018-01-26,1228.0361328125
2018-01-29,1218.0517578125
2018-01-30,1194.09033203125
2018-01-31,1197.085693359375
2018-02-01,1202.07763671875
2018-02-02,1188.099853515625
2018-02-05,1168.1318359375
2018-02-06,1140.1766357421875
2018-02-07,1183.10791015625
2018-02-08,1164.13818359375
2018-02-09,1162.1414794921875
2018-02-12,1165.1363525390625
2018-02-13,1150.1607666015625
2018-02-14,1156.151123046875
2018-02-15,1185.1046142578125
2018-02-16,1188.099853515625
2018-02-19,1191.09521484375
2018-02-20,1199.082275390625
2018-02-21,1206.071044921875
2018-02-22,1209.0662841796875
2018-02-23,1226.0391845703125
2018-02-26,1236.0235595703125
2018-02-27,1237.0216064453125
2018-02-28,1213.059814453125
2018-03-01,1222.0457763671875
2018-03-02,1205.0731201171875
2018-03-05,1203.0758056640625
2018-03-06,1234.0264892578125
2018-03-07,1294.9290771484375
2018-03-08,1347.8443603515625
2018-03-09,1342.8524169921875
2018-03-12,1315.895751953125
2018-03-13,1320.887451171875
2018-03-14,1325.879638671875
2018-03-15,1307.9083251953125
2018-03-16,1310.9036865234375
2018-03-19,1314.8970947265625
2018-03-20,1324.88134765625
2018-03-21,1330.87158203125
2018-03-22,1297.9244384765625
2018-03-23,1287.940185546875
2018-03-26,1270.96728515625
2018-03-27,1283.9466552734375
2018-03-28,1291.93408203125
2018-03-29,1326.8780517578125
2018-04-03,1319.8890380859375
2018-04-04,1287.940185546875
2018-04-05,1319.8890380859375
2018-04-06,1277.9564208984375
2018-04-09,1281.94970703125
2018-04-10,1296.9259033203125
2018-04-11,1297.9244384765625
2018-04-12,1296.9259033203125
2018-04-13,1311.9019775390625
2018-04-16,1304.912841796875
2018-04-17,1304.912841796875
2018-04-18,1317.892578125
2018-04-19,1327.87646484375
2018-04-20,1327.87646484375
2018-04-23,1346.8458251953125
2018-04-24,1342.8524169921875
2018-04-25,1333.8668212890625
2018-04-26,1349.84130859375
2018-04-27,1342.8524169921875
2018-04-30,1324.88134765625
2018-05-01,1321.8857421875
2018-05-02,1332.868408203125
2018-05-03,1345.847412109375
2018-05-04,1348.8427734375
2018-05-08,1377.796630859375
2018-05-09,1447.6849365234375
2018-05-10,1459.6654052734375
2018-05-11,1470.64794921875
2018-05-14,1457.6688232421875
2018-05-15,1442.6925048828125
2018-05-16,1467.6529541015625
2018-05-17,1408.7471923828125
2018-05-18,1407.7486572265625
2018-05-21,1417.732666015625
2018-05-22,1428.71533203125
2018-05-23,1420.72802734375
2018-05-24,1390.9771728515625
2018-05-25,1391.9759521484375
2018-05-29,1376.9974365234375
2018-05-30,1388.97998046875
2018-05-31,1405.955322265625
2018-06-01,1409.9498291015625
2018-06-04,1410.9482421875
2018-06-05,1439.906005859375
2018-06-06,1447.894287109375
2018-06-07,1481.8450927734375
2018-06-08,1496.8236083984375
2018-06-11,1501.81591796875
2018-06-12,1483.84228515625
2018-06-13,1494.8262939453125
2018-06-14,1503.813232421875
2018-06-15,1479.8477783203125
2018-06-18,1489.833251953125
2018-06-19,1460.875244140625
2018-06-20,1474.8553466796875
2018-06-21,1429.920654296875
2018-06-22,1499.8189697265625
2018-06-25,1465.8682861328125
2018-06-26,1446.8956298828125
2018-06-27,1454.8841552734375
2018-06-28,1450.89013671875
2018-06-29,1476.8521728515625
2018-07-02,1485.83935546875
2018-07-03,1476.8521728515625
2018-07-04,1497.82177734375
2018-07-05,1483.84228515625
2018-07-06,1468.86376953125
2018-07-09,1476.8521728515625
2018-07-10,1485.83935546875
2018-07-11,1462.8724365234375
2018-07-12,1486.8377685546875
2018-07-13,1485.83935546875
2018-07-16,1508.6038818359375
2018-07-17,1520.788330078125
2018-07-18,1520.788330078125
2018-07-19,1512.80029296875
2018-07-20,1506.80859375
2018-07-23,1483.84228515625
2018-07-24,1503.813232421875
2018-07-25,1488.834716796875
2018-07-26,1473.8565673828125
2018-07-27,1489.833251953125
2018-07-30,1513.798583984375
2018-07-31,1504.811767578125
2018-08-01,1491.830322265625
2018-08-02,1457.8800048828125
2018-08-03,1448.892822265625
2018-08-06,1470.8612060546875
2018-08-07,1467.8656005859375
2018-08-08,1100.399658203125
2018-08-09,1123.3663330078125
2018-08-10,1081.4271240234375
2018-08-13,1032.4986572265625
2018-08-14,1097.4041748046875
2018-08-15,1080.428955078125
2018-08-16,1096.4056396484375
2018-08-17,1098.4024658203125
2018-08-20,1138.344482421875
2018-08-21,1066.4490966796875
2018-08-22,1078.431640625
2018-08-23,1088.417236328125
2018-08-24,1099.401123046875
2018-08-28,1073.4390869140625
2018-08-29,1048.47509765625
2018-08-30,1058.4609375
2018-08-31,1059.459228515625
2018-09-03,1049.4737548828125
2018-09-04,1019.517333984375
2018-09-05,1004.5391235351562
2018-09-06,1028.504150390625
2018-09-07,1033.4971923828125
2018-09-10,1034.4957275390625
2018-09-11,1028.504150390625
2018-09-12,1033.4971923828125
2018-09-13,1040.4866943359375
2018-09-14,1038.4898681640625
2018-09-17,1044.4810791015625
2018-09-18,1047.4769287109375
2018-09-19,1051.470947265625
2018-09-20,1042.48388671875
2018-09-21,1030.5013427734375
2018-09-24,1032.4986572265625
2018-09-25,1016.5217895507812
2018-09-26,1013.5259399414062
2018-09-27,984.0689086914062
2018-09-28,984.568115234375
2018-10-01,985.5667724609375
2018-10-02,989.0616455078125
2018-10-03,995.5521850585938
2018-10-04,1000.5449829101562
2018-10-05,999.54638671875
2018-10-08,979.0763549804688
2018-10-09,946.6232299804688
2018-10-10,925.1546630859375
2018-10-11,943.12841796875
2018-10-12,938.6349487304688
2018-10-15,914.6698608398438
2018-10-16,928.6494750976562
2018-10-17,926.652587890625
2018-10-18,908.6785278320312
2018-10-19,913.1719970703125
2018-10-22,909.1778564453125
2018-10-23,904.1851196289062
2018-10-24,901.1893920898438
2018-10-25,942.629150390625
2018-10-26,953.1138916015625
2018-10-29,998.5478515625
2018-10-30,971.0877685546875
2018-10-31,989.0616455078125
2018-11-01,1042.48388671875
2018-11-02,1055.465087890625
2018-11-05,1047.4769287109375
2018-11-06,1045.4796142578125
2018-11-07,1032.4986572265625
2018-11-08,1058.4609375
2018-11-09,1066.4490966796875
2018-11-12,1063.45361328125
2018-11-13,1079.43017578125
2018-11-14,1088.417236328125
2018-11-15,1102.39697265625
2018-11-16,1111.3837890625
2018-11-19,1126.3619384765625
2018-11-20,1106.3909912109375
2018-11-21,1118.3739013671875
2018-11-22,1155.31982421875
2018-11-23,1165.30517578125
2018-11-26,1160.3128662109375
2018-11-27,1188.2718505859375
2018-11-28,1186.2750244140625
2018-11-29,1175.3897705078125
2018-11-30,1195.3623046875
2018-12-03,1177.386962890625
2018-12-04,1187.3734130859375
2018-12-05,1176.3885498046875
2018-12-06,1131.449951171875
2018-12-07,1128.45361328125
2018-12-10,1106.484130859375
2018-12-11,1115.471923828125
2018-12-12,1123.4609375
2018-12-13,1126.456787109375
2018-12-14,1129.4527587890625
2018-12-17,1126.456787109375
2018-12-18,1141.4361572265625
2018-12-19,1166.4017333984375
2018-12-20,1145.4307861328125
2018-12-21,1126.456787109375
2018-12-24,1158.4130859375
2018-12-27,1140.4376220703125
2018-12-28,1180.3826904296875
2018-12-31,1198.3582763671875
2019-01-02,1197.3597412109375
2019-01-03,1157.4141845703125
2019-01-04,1141.4361572265625
2019-01-07,1173.3924560546875
2019-01-08,1184.37744140625
2019-01-09,1184.37744140625
2019-01-10,1183.37890625
2019-01-11,1179.3843994140625
2019-01-14,1183.37890625
2019-01-15,1192.3665771484375
2019-01-16,1183.37890625
2019-01-17,1205.3486328125
2019-01-18,1197.3597412109375
2019-01-21,1198.3582763671875
2019-01-22,1178.3856201171875
2019-01-23,1166.4017333984375
2019-01-24,1154.4183349609375
2019-01-25,1143.4337158203125
2019-01-28,1132.44873046875
2019-01-29,1122.4622802734375
2019-01-30,1128.45361328125
2019-01-31,1102.4896240234375
2019-02-01,1106.484130859375
2019-02-04,1139.43896484375
2019-02-05,1138.4403076171875
2019-02-06,1115.471923828125
2019-02-07,1120.4649658203125
2019-02-08,1097.49658203125
2019-02-11,1095.4990234375
2019-02-12,1099.49365234375
2019-02-13,1120.4649658203125
2019-02-14,1150.4239501953125
2019-02-15,1148.4267578125
2019-02-18,1178.3856201171875
2019-02-19,1165.4033203125
2019-02-20,1168.399169921875
2019-02-21,1176.3885498046875
2019-02-22,1165.4033203125
2019-02-25,1154.4183349609375
2019-02-26,1159.41162109375
2019-02-27,1182.3800048828125
2019-02-28,1178.3856201171875
2019-03-01,1183.37890625
2019-03-04,1180.3826904296875
2019-03-05,1176.3885498046875
2019-03-06,1161.408935546875
2019-03-07,1146.429443359375
2019-03-08,1166.4017333984375
2019-03-11,1177.386962890625
2019-03-12,1174.39111328125
2019-03-13,1170.3966064453125
2019-03-14,1174.39111328125
2019-03-15,1188.3719482421875
2019-03-18,1188.3719482421875
2019-03-19,1206.347412109375
2019-03-20,1200.3555908203125
2019-03-21,1198.3582763671875
2019-03-22,1162.40771484375
2019-03-25,1148.4267578125
2019-03-26,1176.3885498046875
2019-03-27,1164.40478515625
2019-03-28,1198.3582763671875
2019-03-29,1241.29931640625
2019-04-01,1237.3048095703125
2019-04-02,1220.328125
2019-04-03,1249.2884521484375
2019-04-04,1252.2843017578125
2019-04-05,1289.2337646484375
