Date,RMV.L
2016-07-27,411.6478271484375
2016-07-28,406.55340576171875
2016-07-29,404.6554260253906
2016-08-01,402.2580871582031
2016-08-02,405.6543884277344
2016-08-03,406.55340576171875
2016-08-04,410.0495300292969
2016-08-05,420.9376220703125
2016-08-08,415.54345703125
2016-08-09,418.4403076171875
2016-08-10,417.4414367675781
2016-08-11,415.34375
2016-08-12,417.3415222167969
2016-08-15,416.1428527832031
2016-08-16,413.2460021972656
2016-08-17,414.744384765625
2016-08-18,419.9385986328125
2016-08-19,420.03857421875
2016-08-22,425.6324462890625
2016-08-23,423.2350158691406
2016-08-24,421.4370422363281
2016-08-25,419.8387756347656
2016-08-26,420.3382263183594
2016-08-30,416.24273681640625
2016-08-31,409.45013427734375
2016-09-01,412.0473937988281
2016-09-02,412.1471862792969
2016-09-05,417.5412902832031
2016-09-06,422.2361145019531
2016-09-07,419.5391540527344
2016-09-08,422.9353942871094
2016-09-09,412.54681396484375
2016-09-12,410.5489501953125
2016-09-13,407.7521057128906
2016-09-14,409.45013427734375
2016-09-15,414.2449035644531
2016-09-16,417.5412902832031
2016-09-19,418.8398132324219
2016-09-20,417.24163818359375
2016-09-21,413.6455993652344
2016-09-22,415.34375
2016-09-23,408.850830078125
2016-09-26,408.2515563964844
2016-09-27,411.8475036621094
2016-09-28,420.4381408691406
2016-09-29,422.735595703125
2016-09-30,421.73675537109375
2016-10-03,428.828857421875
2016-10-04,429.72796630859375
2016-10-05,418.0407409667969
2016-10-06,415.0628356933594
2016-10-07,407.6706848144531
2016-10-10,404.9734802246094
2016-10-11,404.77374267578125
2016-10-12,400.8778381347656
2016-10-13,393.1858825683594
2016-10-14,393.2858581542969
2016-10-17,389.2900390625
2016-10-18,394.58447265625
2016-10-19,396.28271484375
2016-10-20,391.587646484375
2016-10-21,389.68963623046875
2016-10-24,387.5918884277344
2016-10-25,383.89569091796875
2016-10-26,378.1018371582031
2016-10-27,374.6054992675781
2016-10-28,374.6054992675781
2016-10-31,373.1070251464844
2016-11-01,387.09234619140625
2016-11-02,381.5981140136719
2016-11-03,389.09027099609375
2016-11-04,377.9019775390625
2016-11-07,374.6054992675781
2016-11-08,374.5055847167969
2016-11-09,379.3006286621094
2016-11-10,373.70648193359375
2016-11-11,362.8179016113281
2016-11-14,362.718017578125
2016-11-15,362.9178161621094
2016-11-16,366.71380615234375
2016-11-17,380.2994689941406
2016-11-18,388.4908142089844
2016-11-21,384.6949157714844
2016-11-22,392.0871276855469
2016-11-23,389.7895202636719
2016-11-24,377.4025573730469
2016-11-25,374.7054138183594
2016-11-28,373.2070007324219
2016-11-29,374.6054992675781
2016-11-30,366.5140380859375
2016-12-01,375.9041442871094
2016-12-02,371.40887451171875
2016-12-05,367.6128845214844
2016-12-06,366.6139221191406
2016-12-07,368.0124206542969
2016-12-08,366.6139221191406
2016-12-09,373.2070007324219
2016-12-12,365.71484375
2016-12-13,370.7095642089844
2016-12-14,374.6054992675781
2016-12-15,381.79803466796875
2016-12-16,373.2070007324219
2016-12-19,374.6054992675781
2016-12-20,372.5077209472656
2016-12-21,371.5087585449219
2016-12-22,385.3941345214844
2016-12-23,390.88836669921875
2016-12-28,392.1869812011719
2016-12-29,393.7853698730469
2016-12-30,389.889404296875
2017-01-03,394.08502197265625
2017-01-04,390.88836669921875
2017-01-05,401.67694091796875
2017-01-06,403.574951171875
2017-01-09,407.2711181640625
2017-01-10,405.0733947753906
2017-01-11,402.07659912109375
2017-01-12,399.5791931152344
2017-01-13,404.074462890625
2017-01-16,405.17333984375
2017-01-17,408.36993408203125
2017-01-18,411.6665344238281
2017-01-19,397.581298828125
2017-01-20,391.88726806640625
2017-01-23,392.0871276855469
2017-01-24,392.0871276855469
2017-01-25,392.9862060546875
2017-01-26,391.48773193359375
2017-01-27,394.684326171875
2017-01-30,396.98193359375
2017-01-31,401.5771789550781
2017-02-01,403.47509765625
2017-02-02,415.76220703125
2017-02-03,418.1596984863281
2017-02-06,416.1617431640625
2017-02-07,422.5550231933594
2017-02-08,425.3520812988281
2017-02-09,423.1543273925781
2017-02-10,423.2542724609375
2017-02-13,424.45306396484375
2017-02-14,425.8515319824219
2017-02-15,423.85357666015625
2017-02-16,423.85357666015625
2017-02-17,422.5550231933594
2017-02-20,423.85357666015625
2017-02-21,423.95355224609375
2017-02-22,424.5528564453125
2017-02-23,424.0534362792969
2017-02-24,399.5791931152344
2017-02-27,404.2742614746094
2017-02-28,392.68646240234375
2017-03-01,406.0723571777344
2017-03-02,396.98193359375
2017-03-03,392.9862060546875
2017-03-06,394.8841857910156
2017-03-07,400.977783203125
2017-03-08,401.5771789550781
2017-03-09,401.5771789550781
2017-03-10,399.5791931152344
2017-03-13,399.6790771484375
2017-03-14,397.581298828125
2017-03-15,396.18280029296875
2017-03-16,393.5854797363281
2017-03-17,396.0828552246094
2017-03-20,395.88299560546875
2017-03-21,391.3878479003906
2017-03-22,389.1901550292969
2017-03-23,394.684326171875
2017-03-24,398.580322265625
2017-03-27,399.5791931152344
2017-03-28,399.8789367675781
2017-03-29,396.0828552246094
2017-03-30,395.9829406738281
2017-03-31,398.3804016113281
2017-04-03,396.88201904296875
2017-04-04,400.977783203125
2017-04-05,400.67803955078125
2017-04-06,399.4792785644531
2017-04-07,398.580322265625
2017-04-10,401.5771789550781
2017-04-11,410.3678283691406
2017-04-12,414.4635314941406
2017-04-13,414.26373291015625
2017-04-18,413.76434326171875
2017-04-19,420.4571838378906
2017-04-20,419.1585693359375
2017-04-21,421.855712890625
2017-04-24,426.2510986328125
2017-04-25,420.95672607421875
2017-04-26,419.1585693359375
2017-04-27,420.8568115234375
2017-04-28,418.1596984863281
2017-05-02,424.35308837890625
2017-05-03,418.25958251953125
2017-05-04,417.0926513671875
2017-05-05,418.0917053222656
2017-05-08,420.5892639160156
2017-05-09,423.98590087890625
2017-05-10,422.28759765625
2017-05-11,419.9897766113281
2017-05-12,423.48638916015625
2017-05-15,420.18963623046875
2017-05-16,422.68719482421875
2017-05-17,422.0877380371094
2017-05-18,414.1954345703125
2017-05-19,418.0917053222656
2017-05-22,423.38653564453125
2017-05-23,425.5843811035156
2017-05-24,428.7812805175781
2017-05-25,434.1760559082031
2017-05-26,433.5765686035156
2017-05-30,432.07806396484375
2017-05-31,433.1769714355469
2017-06-01,432.77740478515625
2017-06-02,429.2807922363281
2017-06-05,430.9790954589844
2017-06-06,424.28564453125
2017-06-07,429.4805908203125
2017-06-08,430.2798156738281
2017-06-09,425.0848693847656
2017-06-12,414.0955810546875
2017-06-13,417.4922790527344
2017-06-14,426.5833740234375
2017-06-15,416.29345703125
2017-06-16,422.0877380371094
2017-06-19,424.1857604980469
2017-06-20,423.28662109375
2017-06-21,419.7900390625
2017-06-22,421.5882568359375
2017-06-23,424.5852966308594
2017-06-26,424.6775207519531
2017-06-27,423.00830078125
2017-06-28,422.18768310546875
2017-06-29,420.18963623046875
2017-06-30,424.5852966308594
2017-07-03,419.8899230957031
2017-07-04,422.28759765625
2017-07-05,425.9840087890625
2017-07-06,418.59124755859375
2017-07-07,419.49029541015625
2017-07-10,420.88897705078125
2017-07-11,417.5921325683594
2017-07-12,419.29052734375
2017-07-13,417.39239501953125
2017-07-14,419.49029541015625
2017-07-17,424.1857604980469
2017-07-18,424.7852478027344
2017-07-19,424.7852478027344
2017-07-20,430.0799865722656
2017-07-21,429.78033447265625
2017-07-24,424.1857604980469
2017-07-25,423.1866455078125
2017-07-26,425.5843811035156
2017-07-27,427.58245849609375
2017-07-28,430.0799865722656
2017-07-31,420.389404296875
2017-08-01,419.5902404785156
2017-08-02,409.0006103515625
2017-08-03,409.6000061035156
2017-08-04,408.900634765625
2017-08-07,408.0015563964844
2017-08-08,410.9986267089844
2017-08-09,411.7978210449219
2017-08-10,407.4021301269531
2017-08-11,404.1053466796875
2017-08-14,408.2013854980469
2017-08-15,408.4011535644531
2017-08-16,411.0985412597656
2017-08-17,410.5989685058594
2017-08-18,404.50494384765625
2017-08-21,406.30322265625
2017-08-22,406.1033935546875
2017-08-23,402.406982421875
2017-08-24,403.1063232421875
2017-08-25,403.1063232421875
2017-08-29,403.6058044433594
2017-08-30,405.3041687011719
2017-08-31,411.7978210449219
2017-09-01,411.69793701171875
2017-09-04,408.4011535644531
2017-09-05,411.69793701171875
2017-09-06,407.70184326171875
2017-09-07,414.794921875
2017-09-08,410.0995178222656
2017-09-11,410.4991455078125
2017-09-12,406.8027648925781
2017-09-13,407.8017272949219
2017-09-14,410.5989685058594
2017-09-15,404.1053466796875
2017-09-18,404.3051452636719
2017-09-19,405.1043701171875
2017-09-20,406.8027648925781
2017-09-21,405.5040283203125
2017-09-22,407.5020446777344
2017-09-25,408.1014099121094
2017-09-26,404.1053466796875
2017-09-27,401.8075866699219
2017-09-28,403.50592041015625
2017-09-29,404.1053466796875
2017-10-02,410.8987121582031
2017-10-03,409.6998596191406
2017-10-04,408.1014099121094
2017-10-05,402.4286804199219
2017-10-06,402.82830810546875
2017-10-09,401.9291687011719
2017-10-10,405.3260192871094
2017-10-11,406.0253601074219
2017-10-12,409.7219543457031
2017-10-13,411.7201232910156
2017-10-16,409.8218688964844
2017-10-17,402.2289123535156
2017-10-18,405.9254455566406
2017-10-19,404.82647705078125
2017-10-20,405.4259033203125
2017-10-23,407.2242431640625
2017-10-24,408.722900390625
2017-10-25,413.6183776855469
2017-10-26,411.7201232910156
2017-10-27,411.42034912109375
2017-10-30,411.52032470703125
2017-10-31,415.0169982910156
2017-11-01,413.5184020996094
2017-11-02,409.92181396484375
2017-11-03,414.617431640625
2017-11-06,409.6220703125
2017-11-07,405.22613525390625
2017-11-08,404.9264221191406
2017-11-09,395.0354919433594
2017-11-10,394.6358642578125
2017-11-13,388.54144287109375
2017-11-14,391.6387023925781
2017-11-15,388.7413635253906
2017-11-16,395.9345703125
2017-11-17,396.4342346191406
2017-11-20,398.7320861816406
2017-11-21,401.8292541503906
2017-11-22,405.126220703125
2017-11-23,406.92449951171875
2017-11-24,401.62945556640625
2017-11-27,401.030029296875
2017-11-28,404.6266174316406
2017-11-29,403.62750244140625
2017-11-30,402.7284851074219
2017-12-01,405.0262451171875
2017-12-04,406.7247009277344
2017-12-05,411.6202392578125
2017-12-06,417.41485595703125
2017-12-07,419.11328125
2017-12-08,425.1077880859375
2017-12-11,426.0069580078125
2017-12-12,426.706298828125
2017-12-13,436.8969421386719
2017-12-14,437.3963928222656
2017-12-15,440.9931640625
2017-12-18,444.5898132324219
2017-12-19,452.08294677734375
2017-12-20,447.5870666503906
2017-12-21,447.08746337890625
2017-12-22,448.4861755371094
2017-12-27,449.7850036621094
2017-12-28,449.4852294921875
2017-12-29,449.5852355957031
2018-01-02,450.3844909667969
2018-01-03,453.7813720703125
2018-01-04,452.48248291015625
2018-01-05,456.37890625
2018-01-08,454.2809143066406
2018-01-09,453.9811096191406
2018-01-10,453.7813720703125
2018-01-11,451.4834899902344
2018-01-12,453.7813720703125
2018-01-15,454.18096923828125
2018-01-16,456.87841796875
2018-01-17,455.6795959472656
2018-01-18,438.69525146484375
2018-01-19,445.3890686035156
2018-01-22,438.5953674316406
2018-01-23,435.39825439453125
2018-01-24,441.892333984375
2018-01-25,441.3927001953125
2018-01-26,448.4861755371094
2018-01-29,447.9867248535156
2018-01-30,439.59442138671875
2018-01-31,440.8931884765625
2018-02-01,447.08746337890625
2018-02-02,443.1910705566406
2018-02-05,439.59442138671875
2018-02-06,427.705322265625
2018-02-07,436.3973693847656
2018-02-08,425.0077819824219
2018-02-09,422.61004638671875
2018-02-12,426.5064697265625
2018-02-13,425.1077880859375
2018-02-14,430.00323486328125
2018-02-15,434.399169921875
2018-02-16,438.5953674316406
2018-02-19,430.90240478515625
2018-02-20,432.600830078125
2018-02-21,435.7978820800781
2018-02-22,430.6026916503906
2018-02-23,447.78680419921875
2018-02-26,444.4898681640625
2018-02-27,441.09307861328125
2018-02-28,427.30572509765625
2018-03-01,417.6146545410156
2018-03-02,419.11328125
2018-03-05,422.5101623535156
2018-03-06,422.5101623535156
2018-03-07,423.40936279296875
2018-03-08,429.20404052734375
2018-03-09,429.6035461425781
2018-03-12,429.6035461425781
2018-03-13,425.4074401855469
2018-03-14,424.6081848144531
2018-03-15,419.7127380371094
2018-03-16,418.9134521484375
2018-03-19,423.3094177246094
2018-03-20,423.50921630859375
2018-03-21,419.91253662109375
2018-03-22,419.5129089355469
2018-03-23,425.3076477050781
2018-03-26,428.20489501953125
2018-03-27,432.90057373046875
2018-03-28,434.0994873046875
2018-03-29,434.29925537109375
2018-04-03,434.1994323730469
2018-04-04,434.399169921875
2018-04-05,440.5934753417969
2018-04-06,441.6923828125
2018-04-09,444.1901550292969
2018-04-10,446.1883239746094
2018-04-11,443.3908996582031
2018-04-12,437.89593505859375
2018-04-13,438.3954772949219
2018-04-16,438.8949890136719
2018-04-17,441.9922180175781
2018-04-18,445.5888671875
2018-04-19,444.8895263671875
2018-04-20,448.3862609863281
2018-04-23,448.4861755371094
2018-04-24,447.9867248535156
2018-04-25,444.0902099609375
2018-04-26,448.1864929199219
2018-04-27,456.27899169921875
2018-04-30,456.0791931152344
2018-05-01,455.6795959472656
2018-05-02,457.4778747558594
2018-05-03,456.3148498535156
2018-05-04,456.2149658203125
2018-05-08,461.7103271484375
2018-05-09,460.1117248535156
2018-05-10,459.9117736816406
2018-05-11,477.4969787597656
2018-05-14,474.9991149902344
2018-05-15,473.7001953125
2018-05-16,477.0973205566406
2018-05-17,479.6951904296875
2018-05-18,480.8941650390625
2018-05-21,484.99072265625
2018-05-22,484.8907470703125
2018-05-23,487.788330078125
2018-05-24,488.8873596191406
2018-05-25,495.5816955566406
2018-05-29,497.8797912597656
2018-05-30,494.48272705078125
2018-05-31,490.7857971191406
2018-06-01,496.2811584472656
2018-06-04,494.6824645996094
2018-06-05,495.5816955566406
2018-06-06,494.1829833984375
2018-06-07,493.5834045410156
2018-06-08,493.9831237792969
2018-06-11,497.180419921875
2018-06-12,497.67999267578125
2018-06-13,505.97296142578125
2018-06-14,513.3667602539062
2018-06-15,516.3641967773438
2018-06-18,516.7637939453125
2018-06-19,515.3649291992188
2018-06-20,523.3583374023438
2018-06-21,524.3575439453125
2018-06-22,531.9511108398438
2018-06-25,534.548828125
2018-06-26,525.9561767578125
2018-06-27,521.1600341796875
2018-06-28,519.3616943359375
2018-06-29,530.552001953125
2018-07-02,520.5607299804688
2018-07-03,523.7579956054688
2018-07-04,522.7589721679688
2018-07-05,521.1600341796875
2018-07-06,507.1719665527344
2018-07-09,505.5733337402344
2018-07-10,506.97210693359375
2018-07-11,502.3759765625
2018-07-12,510.569091796875
2018-07-13,510.1694641113281
2018-07-16,512.8560180664062
2018-07-17,517.1636352539062
2018-07-18,518.3624267578125
2018-07-19,520.36083984375
2018-07-20,519.7613525390625
2018-07-23,510.3692321777344
2018-07-24,509.7697448730469
2018-07-25,511.7679748535156
2018-07-26,508.7706298828125
2018-07-27,492.9839172363281
2018-07-30,486.8890686035156
2018-07-31,486.68927001953125
2018-08-01,478.5960693359375
2018-08-02,483.2921142578125
2018-08-03,485.7900085449219
2018-08-06,486.3895263671875
2018-08-07,486.18963623046875
2018-08-08,489.58685302734375
2018-08-09,493.3836364746094
2018-08-10,489.2870788574219
2018-08-13,493.08392333984375
2018-08-14,488.9872741699219
2018-08-15,490.7857971191406
2018-08-16,494.6824645996094
2018-08-17,492.5842590332031
2018-08-20,492.084716796875
2018-08-21,488.9872741699219
2018-08-22,486.08978271484375
2018-08-23,491.2853698730469
2018-08-24,493.7833251953125
2018-08-28,492.1845397949219
2018-08-29,489.8865051269531
2018-08-30,493.08392333984375
2018-08-31,491.6351013183594
2018-09-03,492.4844055175781
2018-09-04,489.58685302734375
2018-09-05,473.8001403808594
2018-09-06,480.944091796875
2018-09-07,477.59698486328125
2018-09-10,479.5952453613281
2018-09-11,486.8890686035156
2018-09-12,484.8907470703125
2018-09-13,477.8966369628906
2018-09-14,481.1439208984375
2018-09-17,477.1473083496094
2018-09-18,478.1464538574219
2018-09-19,475.5986022949219
2018-09-20,470.0033264160156
2018-09-21,472.351318359375
2018-09-24,470.60284423828125
2018-09-25,475.94830322265625
2018-09-26,480.04486083984375
2018-09-27,476.39788818359375
2018-09-28,470.60284423828125
2018-10-01,475.94830322265625
2018-10-02,471.60198974609375
2018-10-03,475.7485046386719
2018-10-04,465.4815979003906
2018-10-05,452.19207763671875
2018-10-08,445.5973815917969
2018-10-09,440.5013732910156
2018-10-10,426.1627502441406
2018-10-11,426.7622985839844
2018-10-12,433.5069274902344
2018-10-15,425.1635437011719
2018-10-16,432.7075500488281
2018-10-17,429.2103271484375
2018-10-18,426.4624938964844
2018-10-19,422.01605224609375
2018-10-22,433.3570556640625
2018-10-23,430.5592041015625
2018-10-24,437.7035827636719
2018-10-25,446.9962158203125
2018-10-26,446.2468566894531
2018-10-29,446.4466247558594
2018-10-30,451.49273681640625
2018-10-31,451.79241943359375
2018-11-01,457.0382995605469
2018-11-02,459.7361755371094
2018-11-05,462.5339660644531
2018-11-06,451.54266357421875
2018-11-07,451.39276123046875
2018-11-08,449.74407958984375
2018-11-09,449.7940368652344
2018-11-12,445.4474792480469
2018-11-13,444.6481018066406
2018-11-14,442.5497741699219
2018-11-15,431.70831298828125
2018-11-16,439.65203857421875
2018-11-19,430.90899658203125
2018-11-20,424.2642517089844
2018-11-21,425.91290283203125
2018-11-22,427.6615295410156
2018-11-23,432.9073791503906
2018-11-26,438.3530578613281
2018-11-27,438.3530578613281
2018-11-28,444.0985107421875
2018-11-29,450.7432556152344
2018-11-30,437.25396728515625
2018-12-03,448.6949157714844
2018-12-04,448.6949157714844
2018-12-05,453.291259765625
2018-12-06,443.4990539550781
2018-12-07,440.6013488769531
2018-12-10,432.0080871582031
2018-12-11,430.4593505859375
2018-12-12,434.6559753417969
2018-12-13,439.1025085449219
2018-12-14,439.5520935058594
2018-12-17,432.6575927734375
2018-12-18,424.91375732421875
2018-12-19,424.5140380859375
2018-12-20,423.6647033691406
2018-12-21,420.567138671875
2018-12-24,426.36260986328125
2018-12-27,426.912109375
2018-12-28,427.71148681640625
2018-12-31,431.9081726074219
2019-01-02,438.65283203125
2019-01-03,438.2032165527344
2019-01-04,448.64495849609375
2019-01-07,456.6885681152344
2019-01-08,469.6783142089844
2019-01-09,466.4308776855469
2019-01-10,463.13348388671875
2019-01-11,469.47845458984375
2019-01-14,464.78216552734375
2019-01-15,469.0287780761719
2019-01-16,469.5783996582031
2019-01-17,466.3809509277344
2019-01-18,474.5244140625
2019-01-21,477.0224914550781
2019-01-22,471.4768981933594
2019-01-23,469.5783996582031
2019-01-24,470.6275634765625
2019-01-25,471.8765563964844
2019-01-28,471.0771789550781
2019-01-29,472.17626953125
2019-01-30,471.5767822265625
2019-01-31,471.62677001953125
2019-02-01,475.62359619140625
2019-02-04,478.17156982421875
2019-02-05,479.770263671875
2019-02-06,471.4268798828125
2019-02-07,465.5315856933594
2019-02-08,469.4284362792969
2019-02-11,471.3769836425781
2019-02-12,470.8773498535156
2019-02-13,474.8242492675781
2019-02-14,472.87579345703125
2019-02-15,478.8709411621094
2019-02-18,480.0700378417969
2019-02-19,479.27069091796875
2019-02-20,477.6220703125
2019-02-21,478.12158203125
2019-02-22,477.6719970703125
2019-02-25,479.4705505371094
2019-02-26,475.3238830566406
2019-02-27,479.67041015625
2019-02-28,481.7187805175781
2019-03-01,471.5268249511719
2019-03-04,495.80767822265625
2019-03-05,498.60540771484375
2019-03-06,494.7084655761719
2019-03-07,495.80767822265625
2019-03-08,496.9566955566406
2019-03-11,494.6085510253906
2019-03-12,495.8576354980469
2019-03-13,498.05584716796875
2019-03-14,500.6038513183594
2019-03-15,500.20416259765625
2019-03-18,497.20654296875
2019-03-19,505.3001403808594
2019-03-20,505.3999938964844
2019-03-21,506.0994873046875
2019-03-22,503.50152587890625
2019-03-25,500.0043029785156
2019-03-26,505.6997985839844
2019-03-27,504.7005920410156
2019-03-28,508.1977844238281
2019-03-29,509.5967102050781
2019-04-01,515.4920654296875
2019-04-02,521.7870483398438
2019-04-03,526.38330078125
2019-04-04,517.6902465820312
2019-04-05,516.9909057617188
2019-04-08,514.5927124023438
2019-04-09,516.0916748046875
2019-04-10,520.8878173828125
2019-04-11,526.38330078125
2019-04-12,528.8814086914062
2019-04-15,530.6798095703125
2019-04-16,539.97265625
2019-04-17,539.8726806640625
2019-04-18,543.1701049804688
2019-04-23,548.8656005859375
2019-04-24,552.7625122070312
2019-04-25,549.1653442382812
2019-04-26,555.4603881835938
2019-04-29,548.0662231445312
2019-04-30,540.1724853515625
2019-05-01,534.8767700195312
2019-05-02,538.1143798828125
2019-05-03,545.6090087890625
2019-05-07,546.3084716796875
2019-05-08,555.1022338867188
2019-05-09,551.8045654296875
2019-05-10,556.60107421875
2019-05-13,548.30712890625
2019-05-14,548.706787109375
2019-05-15,560.6981811523438
2019-05-16,572.6896362304688
2019-05-17,567.7930908203125
2019-05-20,563.2963256835938
2019-05-21,564.2955932617188
2019-05-22,569.9915161132812
2019-05-23,563.0963745117188
2019-05-24,568.7923583984375
2019-05-28,574.5881958007812
2019-05-29,564.5953979492188
2019-05-30,583.3819580078125
2019-05-31,578.1856689453125
2019-06-03,567.7930908203125
2019-06-04,564.8951416015625
2019-06-05,563.9957885742188
2019-06-06,570.3912353515625
2019-06-07,579.5846557617188
2019-06-10,584.5810546875
2019-06-11,579.5846557617188
2019-06-12,581.3833618164062
2019-06-13,584.6809692382812
2019-06-14,572.6896362304688
2019-06-17,579.284912109375
2019-06-18,583.1820678710938
2019-06-19,571.0908203125
2019-06-20,569.9915161132812
2019-06-21,568.2928466796875
2019-06-24,566.5940551757812
2019-06-25,559.798828125
2019-06-26,553.6033325195312
2019-06-27,534.8167724609375
2019-06-28,534.317138671875
2019-07-01,542.2113647460938
2019-07-02,542.9110107421875
2019-07-03,545.8089599609375
2019-07-04,543.8103637695312
2019-07-05,543.8103637695312
2019-07-08,542.0115966796875
2019-07-09,538.3142700195312
2019-07-10,535.5162963867188
2019-07-11,526.92236328125
2019-07-12,527.3220825195312
2019-07-15,531.6190795898438
2019-07-16,517.9288940429688
2019-07-17,518.4284057617188
2019-07-18,516.82958984375
2019-07-19,511.8331604003906
2019-07-22,520.2271118164062
2019-07-23,512.2329711914062
2019-07-24,513.0322875976562
2019-07-25,511.2336730957031
2019-07-26,524.524169921875
2019-07-29,533.01806640625
2019-07-30,527.5220336914062
2019-07-31,528.0216674804688
2019-08-01,526.6226196289062
2019-08-02,514.53125
2019-08-05,504.23870849609375
2019-08-06,502.7397155761719
2019-08-07,509.1351623535156
2019-08-08,518.1287231445312
2019-08-09,518.728271484375
2019-08-12,522.4254760742188
2019-08-13,518.6283569335938
2019-08-14,515.2307739257812
2019-08-15,512.7326049804688
2019-08-16,516.6296997070312
2019-08-19,523.6248168945312
2019-08-20,519.6276245117188
2019-08-21,532.3184814453125
2019-08-22,527.6218872070312
2019-08-23,527.5220336914062
2019-08-27,530.3201293945312
2019-08-28,528.6211547851562
2019-08-29,534.916748046875
2019-08-30,535.1165161132812
2019-09-02,541.4120483398438
2019-09-03,532.8182373046875
2019-09-04,536.6154174804688
2019-09-05,535.916015625
2019-09-06,543.510498046875
2019-09-09,538.6140747070312
2019-09-10,518.1287231445312
2019-09-11,527.3220825195312
2019-09-12,533.5177001953125
2019-09-13,541.7117309570312
2019-09-16,536.5154418945312
2019-09-17,543.3106079101562
2019-09-18,541.8117065429688
2019-09-19,543.6104736328125
2019-09-20,539.1136474609375
2019-09-23,535.416259765625
2019-09-24,536.8153076171875
2019-09-25,539.6133422851562
2019-09-26,545.4091186523438
2019-09-27,549.3063354492188
2019-09-30,550.2056884765625
2019-10-01,558.2000122070312
2019-10-02,538.0144653320312
2019-10-03,531.2470092773438
2019-10-04,542.2395629882812
2019-10-07,539.0418090820312
2019-10-08,537.4428100585938
2019-10-09,518.6553344726562
2019-10-10,524.6514282226562
2019-10-11,556.6300659179688
2019-10-14,551.0338134765625
2019-10-15,567.8226318359375
2019-10-16,559.42822265625
2019-10-17,559.6280517578125
2019-10-18,559.2283935546875
2019-10-21,569.421630859375
2019-10-22,573.2190551757812
2019-10-23,576.017333984375
2019-10-24,587.209716796875
2019-10-25,594.6047973632812
2019-10-28,602.399658203125
2019-10-29,596.0040283203125
2019-10-30,596.6035766601562
2019-10-31,598.2025146484375
2019-11-01,588.0092163085938
2019-11-04,591.4070434570312
2019-11-05,592.606201171875
2019-11-06,597.4029541015625
2019-11-07,595.2044067382812
2019-11-08,590.8073120117188
2019-11-11,593.6055297851562
2019-11-12,588.6088256835938
2019-11-13,589.8080444335938
2019-11-14,593.6055297851562
2019-11-15,593.40576171875
2019-11-18,604.3983764648438
2019-11-19,605.9974365234375
2019-11-20,611.393798828125
2019-11-21,618.1892700195312
2019-11-22,630.18115234375
2019-11-25,628.5822143554688
2019-11-26,618.7887573242188
2019-11-27,627.3831176757812
2019-11-28,626.9833984375
2019-11-29,623.185791015625
2019-12-02,619.1885375976562
2019-12-03,621.1871337890625
2019-12-04,619.7882080078125
2019-12-05,619.9880981445312
2019-12-06,629.7815551757812
2019-12-09,625.9839477539062
2019-12-10,617.589599609375
2019-12-11,610.1945190429688
2019-12-12,614.3917846679688
2019-12-13,640.5743408203125
2019-12-16,648.5689086914062
2019-12-17,634.9780883789062
2019-12-18,634.5782470703125
2019-12-19,638.375732421875
2019-12-20,641.973388671875
2019-12-23,642.5729370117188
2019-12-24,644.3717041015625
2019-12-27,649.1685791015625
2019-12-30,643.3724975585938
2019-12-31,633.1791381835938
2020-01-02,640.3743896484375
2020-01-03,637.7761840820312
2020-01-06,639.7747802734375
2020-01-07,634.37841796875
2020-01-08,634.5782470703125
2020-01-09,640.7742309570312
2020-01-10,637.37646484375
2020-01-13,645.3710327148438
2020-01-14,655.7642211914062
2020-01-15,650.7675170898438
2020-01-16,654.96484375
2020-01-17,662.9595336914062
2020-01-20,662.5596923828125
2020-01-21,666.7569580078125
2020-01-22,669.5550537109375
2020-01-23,670.7542114257812
2020-01-24,676.1505126953125
2020-01-27,665.5578002929688
2020-01-28,664.7583618164062
2020-01-29,661.3604736328125
2020-01-30,666.5570678710938
2020-01-31,657.3631591796875
2020-02-03,670.1546020507812
2020-02-04,679.7483520507812
2020-02-05,687.7429809570312
2020-02-06,690.740966796875
2020-02-07,690.5411376953125
2020-02-10,694.138671875
2020-02-11,700.7343139648438
2020-02-12,697.936279296875
2020-02-13,685.54443359375
2020-02-14,687.143310546875
2020-02-17,688.54248046875
2020-02-18,685.1446533203125
2020-02-19,690.9408569335938
2020-02-20,689.541748046875
2020-02-21,687.5430908203125
2020-02-24,667.3565063476562
2020-02-25,652.5663452148438
2020-02-26,653.7654418945312
2020-02-27,634.5782470703125
2020-02-28,618.5889282226562
2020-03-02,618.7887573242188
2020-03-03,625.1845092773438
2020-03-04,613.1925048828125
2020-03-05,613.7920532226562
2020-03-06,600.0013427734375
2020-03-09,570.2210693359375
2020-03-10,562.6261596679688
2020-03-11,559.2283935546875
2020-03-12,515.4573974609375
2020-03-13,537.043212890625
2020-03-16,514.657958984375
2020-03-17,503.4654235839844
2020-03-18,468.288818359375
2020-03-19,474.6845703125
2020-03-20,420.6204833984375
2020-03-23,399.83428955078125
2020-03-24,433.4119873046875
2020-03-25,447.5025634765625
2020-03-26,488.8751220703125
2020-03-27,469.7878112792969
2020-03-30,485.4774169921875
2020-03-31,487.0763244628906
2020-04-01,457.39599609375
2020-04-02,446.703125
2020-04-03,439.7077941894531
2020-04-06,471.9863586425781
2020-04-07,498.2688903808594
2020-04-08,498.7685852050781
2020-04-09,506.663330078125
2020-04-14,503.26556396484375
2020-04-15,477.08294677734375
2020-04-16,478.1822204589844
2020-04-17,481.9797058105469
