Date,APLLTD.NS
2016-07-12,533.2130126953125
2016-07-13,526.9762573242188
2016-07-14,525.5405883789062
2016-07-15,518.5409545898438
2016-07-18,519.79736328125
2016-07-19,520.24609375
2016-07-20,532.1284790039062
2016-07-21,530.0952758789062
2016-07-22,531.044189453125
2016-07-25,533.3482666015625
2016-07-26,537.6404418945312
2016-07-27,544.10107421875
2016-07-28,553.2725219726562
2016-07-29,567.1427612304688
2016-08-01,564.928955078125
2016-08-02,566.6458129882812
2016-08-03,564.8837890625
2016-08-04,572.8353881835938
2016-08-05,573.9197998046875
2016-08-08,573.7391357421875
2016-08-09,576.5853881835938
2016-08-10,573.8746337890625
2016-08-11,578.5733642578125
2016-08-12,584.6275024414062
2016-08-16,585.2598876953125
2016-08-17,584.4918212890625
2016-08-18,579.5673217773438
2016-08-19,583.4979248046875
2016-08-22,582.1876220703125
2016-08-23,579.5673217773438
2016-08-24,578.7088012695312
2016-08-25,581.8262939453125
2016-08-26,573.6034545898438
2016-08-29,572.3385620117188
2016-08-30,570.486083984375
2016-08-31,567.9561157226562
2016-09-01,567.3687133789062
2016-09-02,561.7211303710938
2016-09-06,566.6911010742188
2016-09-07,558.6038208007812
2016-09-08,565.2453002929688
2016-09-09,572.9710693359375
2016-09-12,566.7814331054688
2016-09-14,568.8145141601562
2016-09-15,568.5885009765625
2016-09-16,593.3019409179688
2016-09-19,585.4857788085938
2016-09-20,590.2748413085938
2016-09-21,591.4496459960938
2016-09-22,591.268798828125
2016-09-23,613.135986328125
2016-09-26,617.5635986328125
2016-09-27,609.7474365234375
2016-09-28,607.8046875
2016-09-29,588.1514892578125
2016-09-30,591.6754760742188
2016-10-03,602.4735107421875
2016-10-04,596.7356567382812
2016-10-05,614.5364379882812
2016-10-06,613.0455322265625
2016-10-07,610.8317260742188
2016-10-10,608.4371337890625
2016-10-13,617.744384765625
2016-10-14,615.6207275390625
2016-10-17,618.64794921875
2016-10-18,609.8829345703125
2016-10-19,608.9793090820312
2016-10-20,610.5606079101562
2016-10-21,610.2443237304688
2016-10-24,611.599853515625
2016-10-25,607.578857421875
2016-10-26,599.5367431640625
2016-10-27,601.614990234375
2016-10-28,610.2443237304688
2016-11-01,609.2955322265625
2016-11-02,606.9010620117188
2016-11-03,610.5606079101562
2016-11-04,593.1664428710938
2016-11-07,593.6182861328125
2016-11-08,592.3983154296875
2016-11-09,581.5551147460938
2016-11-10,594.2055053710938
2016-11-11,577.8504028320312
2016-11-15,570.6668090820312
2016-11-16,551.28466796875
2016-11-17,550.8328247070312
2016-11-18,544.10107421875
2016-11-21,551.3750610351562
2016-11-22,570.9830322265625
2016-11-23,582.278076171875
2016-11-24,587.20263671875
2016-11-25,586.3441772460938
2016-11-28,587.2479248046875
2016-11-29,587.4738159179688
2016-11-30,598.091064453125
2016-12-01,587.2479248046875
2016-12-02,569.4017944335938
2016-12-05,563.980224609375
2016-12-06,569.76318359375
2016-12-07,570.576416015625
2016-12-08,578.7088012695312
2016-12-09,576.0884399414062
2016-12-12,576.4949951171875
2016-12-13,565.2000732421875
2016-12-14,571.2542114257812
2016-12-15,558.0164184570312
2016-12-16,564.703125
2016-12-19,564.1610107421875
2016-12-20,567.9561157226562
2016-12-21,565.4711303710938
2016-12-22,560.2303466796875
2016-12-23,555.2604370117188
2016-12-26,549.2063598632812
2016-12-27,549.7485961914062
2016-12-28,550.8328247070312
2016-12-29,543.60400390625
2016-12-30,537.7305908203125
2017-01-02,543.513671875
2017-01-03,543.965576171875
2017-01-04,546.9022216796875
2017-01-05,546.7666625976562
2017-01-06,548.1220703125
2017-01-09,549.3871459960938
2017-01-10,546.7666625976562
2017-01-11,547.8961791992188
2017-01-12,544.4173583984375
2017-01-13,543.287841796875
2017-01-16,543.287841796875
2017-01-17,544.1461791992188
2017-01-18,542.2034912109375
2017-01-19,538.7247314453125
2017-01-20,536.2849731445312
2017-01-23,532.8964233398438
2017-01-24,528.46875
2017-01-25,533.4385986328125
2017-01-27,521.149658203125
2017-01-30,507.7764892578125
2017-01-31,506.2403259277344
2017-02-01,501.94830322265625
2017-02-02,501.0897521972656
2017-02-03,504.9301452636719
2017-02-06,501.5417175292969
2017-02-07,504.9301452636719
2017-02-08,498.92120361328125
2017-02-09,504.3428649902344
2017-02-10,503.8006896972656
2017-02-13,502.3548583984375
2017-02-14,506.73736572265625
2017-02-15,492.8219909667969
2017-02-16,496.7074279785156
2017-02-17,499.6893005371094
2017-02-20,525.1255493164062
2017-02-21,534.4326782226562
2017-02-22,527.0682983398438
2017-02-23,521.8726196289062
2017-02-27,520.2010498046875
2017-02-28,524.0863647460938
2017-03-01,521.2852172851562
2017-03-02,540.080078125
2017-03-03,544.1461791992188
2017-03-06,532.0833740234375
2017-03-07,531.5863037109375
2017-03-08,546.0890502929688
2017-03-09,543.3781127929688
2017-03-10,564.2061157226562
2017-03-14,556.1189575195312
2017-03-15,550.9232177734375
2017-03-16,546.1793823242188
2017-03-17,547.986572265625
2017-03-20,542.7908935546875
2017-03-21,540.0350341796875
2017-03-22,534.2518920898438
2017-03-23,541.8872680664062
2017-03-24,544.0108032226562
2017-03-27,528.920654296875
2017-03-28,535.6524658203125
2017-03-29,535.0651245117188
2017-03-30,548.3931884765625
2017-03-31,566.9620971679688
2017-04-03,561.2241821289062
2017-04-05,566.6005859375
2017-04-06,559.4622802734375
2017-04-07,561.0435180664062
2017-04-10,561.4049682617188
2017-04-11,569.2210693359375
2017-04-12,563.3928833007812
2017-04-13,566.3296508789062
2017-04-17,549.658203125
2017-04-18,552.5496826171875
2017-04-19,547.6250610351562
2017-04-20,552.188232421875
2017-04-21,549.4775390625
2017-04-24,548.1220703125
2017-04-25,552.7304077148438
2017-04-26,567.1427612304688
2017-04-27,555.2604370117188
2017-04-28,553.3177490234375
2017-05-02,561.35986328125
2017-05-03,546.7666625976562
2017-05-04,539.8992919921875
2017-05-05,535.0198974609375
2017-05-08,528.6947631835938
2017-05-09,534.9747924804688
2017-05-10,542.7005004882812
2017-05-11,550.5618896484375
2017-05-12,541.6613159179688
2017-05-15,541.8421630859375
2017-05-16,548.5739135742188
2017-05-17,550.7426147460938
2017-05-18,546.0438842773438
2017-05-19,542.4745483398438
2017-05-22,542.1132202148438
2017-05-23,535.8331909179688
2017-05-24,521.556396484375
2017-05-25,515.4120483398438
2017-05-26,504.3428649902344
2017-05-29,483.3342590332031
2017-05-30,486.858154296875
2017-05-31,485.1866149902344
2017-06-01,481.2107238769531
2017-06-02,485.1413879394531
2017-06-05,496.0748291015625
2017-06-06,495.35205078125
2017-06-07,499.73443603515625
2017-06-08,501.6771545410156
2017-06-09,497.8370056152344
2017-06-12,496.7525634765625
2017-06-13,495.0809631347656
2017-06-14,485.819091796875
2017-06-15,480.0812072753906
2017-06-16,471.9488220214844
2017-06-19,472.9880065917969
2017-06-20,472.31036376953125
2017-06-21,482.1142883300781
2017-06-22,473.8916015625
2017-06-23,462.5514221191406
2017-06-27,455.638916015625
2017-06-28,456.4521484375
2017-06-29,456.49737548828125
2017-06-30,457.4009094238281
2017-07-03,466.4368896484375
2017-07-04,462.73211669921875
2017-07-05,470.9549255371094
2017-07-06,459.84063720703125
2017-07-07,467.521240234375
2017-07-10,467.3405456542969
2017-07-11,489.7422180175781
2017-07-12,480.36260986328125
2017-07-13,492.0188903808594
2017-07-14,492.7928466796875
2017-07-17,497.16400146484375
2017-07-18,503.4473571777344
2017-07-19,496.2532958984375
2017-07-20,509.4576721191406
2017-07-21,492.2465515136719
2017-07-24,496.526611328125
2017-07-25,494.6597595214844
2017-07-26,495.7979736328125
2017-07-27,495.47930908203125
2017-07-28,493.9767761230469
2017-07-31,483.0035705566406
2017-08-01,477.7217712402344
2017-08-02,491.2903137207031
2017-08-03,483.09454345703125
2017-08-04,484.2784118652344
2017-08-07,483.0035705566406
2017-08-08,483.41326904296875
2017-08-09,479.1333312988281
2017-08-10,476.856689453125
2017-08-11,468.9796142578125
2017-08-14,474.4434509277344
2017-08-16,469.2528076171875
2017-08-17,469.48046875
2017-08-18,471.6660461425781
2017-08-21,471.5294189453125
2017-08-22,465.7924499511719
2017-08-23,460.5561828613281
2017-08-24,464.6086120605469
2017-08-28,470.3000793457031
2017-08-29,461.7856140136719
2017-08-30,461.1936950683594
2017-08-31,472.8953552246094
2017-09-01,472.9864501953125
2017-09-04,467.2493896484375
2017-09-05,459.91876220703125
2017-09-06,461.1481628417969
2017-09-07,460.4652099609375
2017-09-08,454.6825866699219
2017-09-11,455.9574890136719
2017-09-12,456.0030517578125
2017-09-13,463.1515197753906
2017-09-14,458.55279541015625
2017-09-15,442.571044921875
2017-09-18,445.5762023925781
2017-09-19,439.7936706542969
2017-09-20,437.79022216796875
2017-09-21,455.6387634277344
2017-09-22,446.1680908203125
2017-09-25,441.34173583984375
2017-09-26,448.399169921875
2017-09-27,453.134521484375
2017-09-28,455.32000732421875
2017-09-29,460.9204406738281
2017-10-03,457.9609069824219
2017-10-04,455.72979736328125
2017-10-05,457.232421875
2017-10-06,457.50555419921875
2017-10-09,457.05029296875
2017-10-10,456.0030517578125
2017-10-11,450.220458984375
2017-10-12,449.40087890625
2017-10-13,451.5863952636719
2017-10-16,453.5443115234375
2017-10-17,455.5932312011719
2017-10-18,455.2745056152344
2017-10-19,456.412841796875
2017-10-23,451.1766357421875
2017-10-24,450.6302490234375
2017-10-25,447.3519287109375
2017-10-26,451.1311340332031
2017-10-27,456.32171630859375
2017-10-30,467.97796630859375
2017-10-31,459.6455993652344
2017-11-01,460.23748779296875
2017-11-02,467.8868408203125
2017-11-03,461.28472900390625
2017-11-06,468.7064208984375
2017-11-07,469.29833984375
2017-11-08,469.5715637207031
2017-11-09,469.38946533203125
2017-11-10,467.021728515625
2017-11-13,469.2073669433594
2017-11-14,469.16180419921875
2017-11-15,468.56982421875
2017-11-16,469.5715637207031
2017-11-17,469.9813537597656
2017-11-20,469.34393310546875
2017-11-21,470.117919921875
2017-11-22,468.11456298828125
2017-11-23,468.3421936035156
2017-11-24,469.43499755859375
2017-11-27,469.1162414550781
2017-11-28,467.11285400390625
2017-11-29,468.1600341796875
2017-11-30,471.3928527832031
2017-12-01,466.3843994140625
2017-12-04,466.1566467285156
2017-12-05,469.29833984375
2017-12-06,468.43328857421875
2017-12-07,470.8919677734375
2017-12-08,471.7115783691406
2017-12-11,472.2579345703125
2017-12-12,477.8583679199219
2017-12-13,475.6272888183594
2017-12-14,478.2682189941406
2017-12-15,481.0000915527344
2017-12-18,480.9546203613281
2017-12-19,480.8634948730469
2017-12-20,481.54644775390625
2017-12-21,481.0911560058594
2017-12-22,481.2732849121094
2017-12-26,483.04901123046875
2017-12-27,489.7422180175781
2017-12-28,490.56182861328125
2017-12-29,483.1856384277344
2018-01-01,483.73199462890625
2018-01-02,479.4064636230469
2018-01-03,477.220947265625
2018-01-04,478.04052734375
2018-01-05,479.770751953125
2018-01-08,491.3358154296875
2018-01-09,509.8218688964844
2018-01-10,516.424072265625
2018-01-11,514.9213256835938
2018-01-12,503.49298095703125
2018-01-15,496.84527587890625
2018-01-16,491.1081848144531
2018-01-17,500.1690673828125
2018-01-18,492.51959228515625
2018-01-19,498.1656188964844
2018-01-22,501.0796203613281
2018-01-23,498.9398193359375
2018-01-24,501.4895324707031
2018-01-25,503.5838623046875
2018-01-29,510.3682556152344
2018-01-30,505.63287353515625
2018-01-31,516.424072265625
2018-02-01,502.1725769042969
2018-02-02,487.3745422363281
2018-02-05,476.856689453125
2018-02-06,472.303466796875
2018-02-07,487.3745422363281
2018-02-08,493.3392333984375
2018-02-09,496.526611328125
2018-02-12,508.6835632324219
2018-02-14,511.1423034667969
2018-02-15,525.575927734375
2018-02-16,524.9385986328125
2018-02-19,505.22314453125
2018-02-20,520.02099609375
2018-02-21,510.7325439453125
2018-02-22,513.3278198242188
2018-02-23,511.6886901855469
2018-02-26,519.383544921875
2018-02-27,511.50653076171875
2018-02-28,503.3563232421875
2018-03-01,503.9481506347656
2018-03-05,499.6227111816406
2018-03-06,501.6260681152344
2018-03-07,493.65789794921875
2018-03-08,495.7979736328125
2018-03-09,484.9613037109375
2018-03-12,494.7052001953125
2018-03-13,493.7490539550781
2018-03-14,491.8367004394531
2018-03-15,491.8367004394531
2018-03-16,488.4673767089844
2018-03-19,492.61077880859375
2018-03-20,487.420166015625
2018-03-21,493.8855895996094
2018-03-22,493.2937927246094
2018-03-23,485.1890869140625
2018-03-26,486.1451721191406
2018-03-27,492.5652160644531
2018-03-28,499.3494873046875
2018-04-02,495.4337463378906
2018-04-03,492.2919921875
2018-04-04,500.6698303222656
2018-04-05,501.35284423828125
2018-04-06,492.4741516113281
2018-04-09,488.7405700683594
2018-04-10,480.2716064453125
2018-04-11,485.5078125
2018-04-12,454.4549255371094
2018-04-13,462.6962585449219
2018-04-16,460.23748779296875
2018-04-17,462.3320007324219
2018-04-18,454.4549255371094
2018-04-19,455.9574890136719
2018-04-20,455.72979736328125
2018-04-23,460.14642333984375
2018-04-24,472.53118896484375
2018-04-25,473.5328063964844
2018-04-26,473.5328063964844
2018-04-27,482.3660583496094
2018-04-30,486.3273620605469
2018-05-02,486.9192810058594
2018-05-03,473.5328063964844
2018-05-04,469.48046875
2018-05-07,459.6455993652344
2018-05-08,459.2358093261719
2018-05-09,456.6860046386719
2018-05-10,453.134521484375
2018-05-11,444.8931579589844
2018-05-14,441.2506103515625
2018-05-15,438.24554443359375
2018-05-16,439.1561584472656
2018-05-17,433.3736267089844
2018-05-18,423.7207946777344
2018-05-21,404.82501220703125
2018-05-22,398.4505615234375
2018-05-23,384.5632629394531
2018-05-24,383.1062927246094
2018-05-25,385.3829040527344
2018-05-28,388.1148376464844
2018-05-29,400.6361389160156
2018-05-30,392.1671142578125
2018-05-31,389.2986755371094
2018-06-01,382.4688415527344
2018-06-04,383.6071472167969
2018-06-05,380.7841491699219
2018-06-06,391.39306640625
2018-06-07,383.06072998046875
2018-06-08,396.3561096191406
2018-06-11,473.2141418457031
2018-06-12,468.3877258300781
2018-06-13,447.8983154296875
2018-06-14,459.7366027832031
2018-06-15,470.98309326171875
2018-06-18,464.0166320800781
2018-06-19,456.13958740234375
2018-06-20,469.79925537109375
2018-06-21,475.30859375
2018-06-22,469.5260009765625
2018-06-25,468.88861083984375
2018-06-26,468.8429870605469
2018-06-27,468.56982421875
2018-06-28,456.6405029296875
2018-06-29,457.6877136230469
2018-07-02,464.92730712890625
2018-07-03,484.7337646484375
2018-07-04,491.1537170410156
2018-07-05,483.0035705566406
2018-07-06,472.9864501953125
2018-07-09,468.2056579589844
2018-07-10,472.303466796875
2018-07-11,483.3222351074219
2018-07-12,487.1014404296875
2018-07-13,484.82476806640625
2018-07-16,478.22265625
2018-07-17,473.8515625
2018-07-18,474.4939270019531
2018-07-19,472.24560546875
2018-07-20,487.80059814453125
2018-07-23,500.78594970703125
2018-07-24,507.7603759765625
2018-07-25,505.5579528808594
2018-07-26,511.6606140136719
2018-07-27,523.544677734375
2018-07-30,511.1558837890625
2018-07-31,513.725341796875
2018-08-01,509.8252258300781
2018-08-02,532.7217407226562
2018-08-03,540.98095703125
2018-08-06,546.3953857421875
2018-08-07,542.1279907226562
2018-08-08,558.141845703125
2018-08-09,546.4871215820312
2018-08-10,528.592041015625
2018-08-13,512.6700439453125
2018-08-14,532.8133544921875
2018-08-16,546.8541870117188
2018-08-17,541.8528442382812
2018-08-20,539.8339233398438
2018-08-21,543.0916748046875
2018-08-23,543.9175415039062
2018-08-24,544.0093383789062
2018-08-27,549.2401733398438
2018-08-28,542.3115234375
2018-08-29,542.9080810546875
2018-08-30,543.321044921875
2018-08-31,550.2496948242188
2018-09-03,555.5264282226562
2018-09-04,553.3239135742188
2018-09-05,582.690185546875
2018-09-06,574.2015380859375
2018-09-07,586.4985961914062
2018-09-10,578.3310546875
2018-09-11,560.0689697265625
2018-09-12,588.1044921875
2018-09-14,594.2072143554688
2018-09-17,588.6552124023438
2018-09-18,579.2947387695312
2018-09-19,585.2137451171875
2018-09-21,600.401611328125
2018-09-24,589.98583984375
2018-09-25,594.115478515625
2018-09-26,595.629638671875
2018-09-27,588.0586547851562
2018-09-28,577.2299194335938
2018-10-01,583.2866821289062
2018-10-03,570.3930053710938
2018-10-04,543.1834716796875
2018-10-05,545.8906860351562
2018-10-08,508.7239990234375
2018-10-09,523.5906372070312
2018-10-10,550.89208984375
2018-10-11,548.7813720703125
2018-10-12,536.1171264648438
2018-10-15,547.8636474609375
2018-10-16,550.70849609375
2018-10-17,556.8570556640625
2018-10-19,557.9124145507812
2018-10-22,534.4193725585938
2018-10-23,532.3086547851562
2018-10-24,513.6796264648438
2018-10-25,505.00738525390625
2018-10-26,512.5324096679688
2018-10-29,532.583984375
2018-10-30,544.6976928710938
2018-10-31,547.7718505859375
2018-11-01,553.4157104492188
2018-11-02,540.8892211914062
2018-11-05,541.669189453125
2018-11-06,541.8528442382812
2018-11-07,541.8986206054688
2018-11-09,541.7150268554688
2018-11-12,543.5963745117188
2018-11-13,541.9444580078125
2018-11-14,537.9983520507812
2018-11-15,532.583984375
2018-11-16,518.6351318359375
2018-11-19,518.4973754882812
2018-11-20,518.726806640625
2018-11-21,520.9752197265625
2018-11-22,512.6242065429688
2018-11-26,515.9737548828125
2018-11-27,514.8724975585938
2018-11-28,516.294921875
2018-11-29,524.1412353515625
2018-11-30,566.6304931640625
2018-12-03,565.4833984375
2018-12-04,565.2539672851562
2018-12-05,569.9800415039062
2018-12-06,569.0623168945312
2018-12-07,565.2998657226562
2018-12-10,566.7222290039062
2018-12-11,569.521240234375
2018-12-12,567.0435180664062
2018-12-13,568.87890625
2018-12-14,557.22412109375
2018-12-17,555.0216674804688
2018-12-18,549.8367919921875
2018-12-19,549.1025390625
2018-12-20,548.8272094726562
2018-12-21,531.3910522460938
2018-12-24,526.2978515625
2018-12-26,518.08447265625
2018-12-27,526.2978515625
2018-12-28,525.1506958007812
2018-12-31,550.3414306640625
2019-01-01,538.5490112304688
2019-01-02,532.67578125
2019-01-03,534.0064697265625
2019-01-04,531.4368286132812
2019-01-07,534.0064697265625
2019-01-08,543.0457153320312
2019-01-09,543.6422729492188
2019-01-10,542.6327514648438
2019-01-11,541.7150268554688
2019-01-14,547.8177490234375
2019-01-15,548.5977783203125
2019-01-16,547.2671508789062
2019-01-17,542.724609375
2019-01-18,540.063232421875
2019-01-21,542.0363159179688
2019-01-22,541.623291015625
2019-01-23,540.7515258789062
2019-01-24,540.1090698242188
2019-01-25,541.1644897460938
2019-01-28,543.4129028320312
2019-01-29,548.9190063476562
2019-01-30,549.9285278320312
2019-01-31,544.7893676757812
2019-02-01,543.1375122070312
2019-02-04,538.9161376953125
2019-02-05,534.7406005859375
2019-02-06,531.9415893554688
2019-02-07,526.802490234375
2019-02-08,519.0479125976562
2019-02-11,509.1828308105469
2019-02-12,505.1449890136719
2019-02-14,487.4793395996094
2019-02-15,497.2069396972656
2019-02-18,499.6388244628906
2019-02-19,495.14202880859375
2019-02-20,484.86395263671875
2019-02-21,479.7707214355469
2019-02-22,482.2485046386719
2019-02-25,495.1879577636719
2019-02-26,490.5535888671875
2019-02-27,501.1529541015625
2019-02-28,509.2745666503906
2019-03-01,508.0815734863281
2019-03-05,504.5025939941406
2019-03-06,503.1260070800781
2019-03-07,499.3634948730469
2019-03-08,499.04229736328125
2019-03-11,504.3648376464844
2019-03-12,504.77789306640625
2019-03-13,504.8237609863281
2019-03-14,503.7225036621094
2019-03-15,502.1165466308594
2019-03-18,497.573974609375
2019-03-19,495.5550842285156
2019-03-20,496.5644836425781
2019-03-22,495.7844543457031
2019-03-25,492.7102355957031
2019-03-26,486.3781433105469
2019-03-27,485.55218505859375
2019-03-28,478.027099609375
2019-04-01,497.2528381347656
2019-04-02,498.9046325683594
2019-04-03,488.3511962890625
2019-04-04,492.8937683105469
2019-04-05,495.32562255859375
2019-04-08,493.2149353027344
2019-04-09,494.9126281738281
2019-04-10,493.3525695800781
2019-04-11,490.6913146972656
2019-04-12,491.058349609375
2019-04-15,490.4619140625
2019-04-16,489.8653564453125
2019-04-18,491.4712829589844
2019-04-22,511.98175048828125
2019-04-23,498.0787048339844
2019-04-24,486.65338134765625
2019-04-25,489.31475830078125
2019-04-26,521.11279296875
2019-04-30,511.3852844238281
2019-05-02,499.8682556152344
2019-05-03,498.1704406738281
2019-05-06,513.5877685546875
2019-05-07,504.4566955566406
2019-05-08,506.0626525878906
2019-05-09,495.14202880859375
2019-05-10,490.0030212402344
2019-05-13,486.56170654296875
2019-05-14,485.8734130859375
2019-05-15,486.1486511230469
2019-05-16,483.8085632324219
2019-05-17,484.72625732421875
2019-05-20,485.91925048828125
2019-05-21,483.9461669921875
2019-05-22,481.8813781738281
2019-05-23,485.1392517089844
2019-05-24,476.9259033203125
2019-05-27,476.51287841796875
2019-05-28,488.6723327636719
2019-05-29,478.62359619140625
2019-05-30,476.51287841796875
2019-05-31,475.45751953125
2019-06-03,476.2375793457031
2019-06-04,469.0795593261719
2019-06-06,462.0592346191406
2019-06-07,462.9310607910156
2019-06-10,459.7191467285156
2019-06-11,459.12255859375
2019-06-12,458.7555236816406
2019-06-13,459.0766906738281
2019-06-14,456.1400451660156
2019-06-17,449.6703186035156
2019-06-18,441.6405334472656
2019-06-19,431.408203125
2019-06-20,422.7359924316406
2019-06-21,434.5283508300781
2019-06-24,463.4356994628906
2019-06-25,459.9485168457031
