Date,BAVA.CO
2016-07-01,184.7139129638672
2016-07-04,191.83351135253906
2016-07-05,182.7362518310547
2016-07-06,177.98985290527344
2016-07-07,186.6915740966797
2016-07-08,191.43797302246094
2016-07-11,193.41563415527344
2016-07-12,190.25137329101562
2016-07-13,187.48265075683594
2016-07-14,190.64691162109375
2016-07-15,187.878173828125
2016-07-18,189.0647735595703
2016-07-19,188.27371215820312
2016-07-20,194.99777221679688
2016-07-21,201.3262939453125
2016-07-22,198.5575714111328
2016-07-25,193.81117248535156
2016-07-26,194.2067108154297
2016-07-27,200.5352325439453
2016-07-28,199.74417114257812
2016-07-29,200.5352325439453
2016-08-01,199.3486328125
2016-08-02,193.81117248535156
2016-08-03,196.5799102783203
2016-08-04,199.3486328125
2016-08-05,199.3486328125
2016-08-08,195.393310546875
2016-08-09,204.49057006835938
2016-08-10,196.97543334960938
2016-08-11,194.60223388671875
2016-08-12,194.60223388671875
2016-08-15,197.3709716796875
2016-08-16,193.81117248535156
2016-08-17,186.6915740966797
2016-08-18,187.0871124267578
2016-08-19,189.85585021972656
2016-08-22,195.393310546875
2016-08-23,193.41563415527344
2016-08-24,195.393310546875
2016-08-25,191.43797302246094
2016-08-26,189.85585021972656
2016-08-29,193.41563415527344
2016-08-30,197.76651000976562
2016-08-31,191.83351135253906
2016-09-01,193.81117248535156
2016-09-02,191.43797302246094
2016-09-05,194.99777221679688
2016-09-06,196.1843719482422
2016-09-07,195.393310546875
2016-09-08,196.1843719482422
2016-09-09,189.46031188964844
2016-09-12,185.50497436523438
2016-09-13,193.02011108398438
2016-09-14,196.1843719482422
2016-09-15,200.5352325439453
2016-09-16,199.3486328125
2016-09-19,197.76651000976562
2016-09-20,200.93077087402344
2016-09-21,203.30397033691406
2016-09-22,210.42355346679688
2016-09-23,209.6324920654297
2016-09-26,199.74417114257812
2016-09-27,197.76651000976562
2016-09-28,203.30397033691406
2016-09-29,199.74417114257812
2016-09-30,197.76651000976562
2016-10-03,201.3262939453125
2016-10-04,199.74417114257812
2016-10-05,197.76651000976562
2016-10-06,198.5575714111328
2016-10-07,195.78883361816406
2016-10-10,194.2067108154297
2016-10-11,194.60223388671875
2016-10-12,188.27371215820312
2016-10-13,181.15411376953125
2016-10-14,187.48265075683594
2016-10-17,184.31837463378906
2016-10-18,187.48265075683594
2016-10-19,187.878173828125
2016-10-20,185.50497436523438
2016-10-21,187.878173828125
2016-10-24,191.04244995117188
2016-10-25,186.29605102539062
2016-10-26,185.1094512939453
2016-10-27,187.48265075683594
2016-10-28,183.13177490234375
2016-10-31,181.9451904296875
2016-11-01,173.2434539794922
2016-11-02,178.78091430664062
2016-11-03,178.78091430664062
2016-11-04,176.01219177246094
2016-11-07,177.5943145751953
2016-11-08,174.03451538085938
2016-11-09,186.29605102539062
2016-11-10,186.6915740966797
2016-11-11,176.40771484375
2016-11-14,175.6166534423828
2016-11-15,181.9451904296875
2016-11-16,186.6915740966797
2016-11-17,185.1094512939453
2016-11-18,186.29605102539062
2016-11-21,182.34071350097656
2016-11-22,183.13177490234375
2016-11-23,176.80325317382812
2016-11-24,173.2434539794922
2016-11-25,179.57199096679688
2016-11-28,176.01219177246094
2016-11-29,177.98985290527344
2016-11-30,179.96751403808594
2016-12-01,174.4300537109375
2016-12-02,178.78091430664062
2016-12-05,177.5943145751953
2016-12-06,177.19879150390625
2016-12-07,176.01219177246094
2016-12-08,175.2211151123047
2016-12-09,188.27371215820312
2016-12-12,182.7362518310547
2016-12-13,181.15411376953125
2016-12-14,178.38539123535156
2016-12-15,184.31837463378906
2016-12-16,185.9005126953125
2016-12-19,187.0871124267578
2016-12-20,184.31837463378906
2016-12-21,186.29605102539062
2016-12-22,187.878173828125
2016-12-23,188.27371215820312
2016-12-27,187.0871124267578
2016-12-28,195.393310546875
2016-12-29,199.3486328125
2016-12-30,196.97543334960938
2017-01-02,204.88609313964844
2017-01-03,212.7967529296875
2017-01-04,215.56549072265625
2017-01-05,227.4314727783203
2017-01-06,234.9466094970703
2017-01-09,226.64041137695312
2017-01-10,233.36447143554688
2017-01-11,228.61807250976562
2017-01-12,224.66275024414062
2017-01-13,235.7376708984375
2017-01-16,229.40914916992188
2017-01-17,221.1029510498047
2017-01-18,216.75209045410156
2017-01-19,217.93869018554688
2017-01-20,215.16995239257812
2017-01-23,212.7967529296875
2017-01-24,213.58782958984375
2017-01-25,221.89401245117188
2017-01-26,217.93869018554688
2017-01-27,217.14761352539062
2017-01-30,217.14761352539062
2017-01-31,213.58782958984375
2017-02-01,220.70741271972656
2017-02-02,213.9833526611328
2017-02-03,217.14761352539062
2017-02-06,213.19229125976562
2017-02-07,214.37889099121094
2017-02-08,211.21463012695312
2017-02-09,219.52081298828125
2017-02-10,219.52081298828125
2017-02-13,219.1252899169922
2017-02-14,220.70741271972656
2017-02-15,218.33421325683594
2017-02-16,221.4984893798828
2017-02-17,217.14761352539062
2017-02-20,220.3118896484375
2017-02-21,228.61807250976562
2017-02-22,221.4984893798828
2017-02-23,221.4984893798828
2017-02-24,223.87168884277344
2017-02-27,220.3118896484375
2017-02-28,220.70741271972656
2017-03-01,228.61807250976562
2017-03-02,229.80467224121094
2017-03-03,225.05828857421875
2017-03-06,229.40914916992188
2017-03-07,229.01361083984375
2017-03-08,230.99127197265625
2017-03-09,232.17787170410156
2017-03-10,246.81259155273438
2017-03-13,257.88751220703125
2017-03-14,251.16346740722656
2017-03-15,274.4999084472656
2017-03-16,269.35797119140625
2017-03-17,276.87310791015625
2017-03-20,274.89544677734375
2017-03-21,263.0294494628906
2017-03-22,273.31329345703125
2017-03-23,272.5222473144531
2017-03-24,273.7088317871094
2017-03-27,274.89544677734375
2017-03-28,276.08203125
2017-03-29,280.82843017578125
2017-03-30,277.6641845703125
2017-03-31,280.0373840332031
2017-04-03,279.641845703125
2017-04-04,279.2463073730469
2017-04-05,276.87310791015625
2017-04-06,281.6195068359375
2017-04-07,272.126708984375
2017-04-10,281.6195068359375
2017-04-11,276.4775695800781
2017-04-12,280.82843017578125
2017-04-18,285.9703674316406
2017-04-19,285.9703674316406
2017-04-20,287.552490234375
2017-04-21,274.4999084472656
2017-04-24,287.9480285644531
2017-04-25,287.1569519042969
2017-04-26,287.552490234375
2017-04-27,291.1123046875
2017-04-28,296.25421142578125
2017-05-01,298.6274108886719
2017-05-02,294.6720886230469
2017-05-03,295.4631652832031
2017-05-04,295.067626953125
2017-05-05,294.27655029296875
2017-05-08,287.552490234375
2017-05-09,291.1123046875
2017-05-10,284.38824462890625
2017-05-11,288.7391052246094
2017-05-15,283.2016296386719
2017-05-16,282.4105529785156
2017-05-17,260.2607116699219
2017-05-18,280.82843017578125
2017-05-19,283.59716796875
2017-05-22,280.0373840332031
2017-05-23,285.5748291015625
2017-05-24,283.2016296386719
2017-05-29,277.2686462402344
2017-05-30,293.4855041503906
2017-05-31,285.5748291015625
2017-06-01,293.4855041503906
2017-06-02,295.4631652832031
2017-06-06,288.7391052246094
2017-06-07,281.6195068359375
2017-06-08,285.1792907714844
2017-06-09,282.80609130859375
2017-06-12,271.33563232421875
2017-06-13,284.78375244140625
2017-06-14,278.4552307128906
2017-06-15,277.6641845703125
2017-06-16,291.5078125
2017-06-19,297.4408264160156
2017-06-20,297.83636474609375
2017-06-21,302.978271484375
2017-06-22,308.5157470703125
2017-06-23,312.4710693359375
2017-06-26,304.5604248046875
2017-06-27,314.8442687988281
2017-06-28,302.582763671875
2017-06-29,293.0899658203125
2017-06-30,303.3738098144531
2017-07-03,298.2319030761719
2017-07-04,294.27655029296875
2017-07-05,301.3961486816406
2017-07-06,292.6944274902344
2017-07-07,300.6050720214844
2017-07-10,296.6497497558594
2017-07-11,299.4184875488281
2017-07-12,302.1872253417969
2017-07-13,296.6497497558594
2017-07-14,300.6050720214844
2017-07-17,299.81402587890625
2017-07-18,297.0452880859375
2017-07-19,302.1872253417969
2017-07-20,304.1648864746094
2017-07-21,304.1648864746094
2017-07-24,300.2095642089844
2017-07-25,305.3514709472656
2017-07-26,304.5604248046875
2017-07-27,330.2700500488281
2017-07-28,322.3594055175781
2017-07-31,325.5236511230469
2017-08-01,324.3370666503906
2017-08-02,317.21746826171875
2017-08-03,318.008544921875
2017-08-04,316.4263916015625
2017-08-07,316.4263916015625
2017-08-08,316.4263916015625
2017-08-09,308.9112854003906
2017-08-10,315.6353454589844
2017-08-11,309.70233154296875
2017-08-14,316.4263916015625
2017-08-15,311.6800231933594
2017-08-16,318.008544921875
2017-08-17,318.7995910644531
2017-08-18,319.9862060546875
2017-08-21,320.77728271484375
2017-08-22,330.2700500488281
2017-08-23,336.5986022949219
2017-08-24,331.0611267089844
2017-08-25,340.5539245605469
2017-08-28,323.9415283203125
2017-08-29,325.919189453125
2017-08-30,333.8298645019531
2017-08-31,342.9271240234375
2017-09-01,339.7628479003906
2017-09-04,331.0611267089844
2017-09-05,332.64324951171875
2017-09-06,330.66558837890625
2017-09-07,342.5315856933594
2017-09-08,341.7405090332031
2017-09-11,345.69586181640625
2017-09-12,348.860107421875
2017-09-13,345.69586181640625
2017-09-14,350.8377685546875
2017-09-15,181.9451904296875
2017-09-18,195.78883361816406
2017-09-19,200.13970947265625
2017-09-20,195.78883361816406
2017-09-21,198.1620330810547
2017-09-22,206.86376953125
2017-09-25,221.4984893798828
2017-09-26,216.35655212402344
2017-09-27,219.52081298828125
2017-09-28,221.4984893798828
2017-09-29,222.68508911132812
2017-10-02,230.5957489013672
2017-10-03,230.99127197265625
2017-10-04,230.20021057128906
2017-10-05,230.99127197265625
2017-10-06,229.80467224121094
2017-10-09,231.38681030273438
2017-10-10,225.05828857421875
2017-10-11,229.40914916992188
2017-10-12,227.03594970703125
2017-10-13,224.66275024414062
2017-10-16,222.28955078125
2017-10-17,213.9833526611328
2017-10-18,219.91635131835938
2017-10-19,212.7967529296875
2017-10-20,213.58782958984375
2017-10-23,213.9833526611328
2017-10-24,203.30397033691406
2017-10-25,212.0056915283203
2017-10-26,207.25929260253906
2017-10-27,206.86376953125
2017-10-30,207.25929260253906
2017-10-31,204.88609313964844
2017-11-01,204.09503173828125
2017-11-02,200.13970947265625
2017-11-03,201.72183227539062
2017-11-06,213.58782958984375
2017-11-07,205.28163146972656
2017-11-08,207.6548309326172
2017-11-09,199.3486328125
2017-11-10,197.76651000976562
2017-11-13,189.85585021972656
2017-11-14,189.46031188964844
2017-11-15,189.46031188964844
2017-11-16,205.6771697998047
2017-11-17,199.74417114257812
2017-11-20,198.5575714111328
2017-11-21,196.1843719482422
2017-11-22,196.97543334960938
2017-11-23,192.62457275390625
2017-11-24,187.0871124267578
2017-11-27,181.9451904296875
2017-11-28,187.878173828125
2017-11-29,183.52731323242188
2017-11-30,186.29605102539062
2017-12-01,183.9228515625
2017-12-04,181.15411376953125
2017-12-05,178.38539123535156
2017-12-06,177.5943145751953
2017-12-07,182.7362518310547
2017-12-08,185.1094512939453
2017-12-11,185.1094512939453
2017-12-12,182.7362518310547
2017-12-13,175.2211151123047
2017-12-14,167.70599365234375
2017-12-15,169.2881317138672
2017-12-18,174.4300537109375
2017-12-19,173.1643524169922
2017-12-20,173.32257080078125
2017-12-21,177.19879150390625
2017-12-22,180.99591064453125
2017-12-27,180.36305236816406
2017-12-28,176.40771484375
2017-12-29,177.4361114501953
2018-01-02,181.78697204589844
2018-01-03,185.9005126953125
2018-01-04,181.9451904296875
2018-01-05,182.0242919921875
2018-01-08,180.67947387695312
2018-01-09,179.4137725830078
2018-01-10,176.88235473632812
2018-01-11,176.72415161132812
2018-01-12,179.57199096679688
2018-01-15,175.5375518798828
2018-01-16,176.48683166503906
2018-01-17,178.06895446777344
2018-01-18,178.38539123535156
2018-01-19,183.52731323242188
2018-01-22,194.2067108154297
2018-01-23,187.64085388183594
2018-01-24,189.6976318359375
2018-01-25,184.31837463378906
2018-01-26,188.03639221191406
2018-01-29,189.85585021972656
2018-01-30,181.9451904296875
2018-01-31,182.89447021484375
2018-02-01,186.45425415039062
2018-02-02,174.03451538085938
2018-02-05,171.02847290039062
2018-02-06,167.07313537597656
2018-02-07,175.0629119873047
2018-02-08,174.98379516601562
2018-02-09,171.42401123046875
2018-02-12,183.2108917236328
2018-02-13,188.03639221191406
2018-02-14,193.02011108398438
2018-02-15,189.6976318359375
2018-02-16,193.6529541015625
2018-02-19,189.30209350585938
2018-02-20,189.22299194335938
2018-02-21,186.6915740966797
2018-02-22,192.54547119140625
2018-02-23,191.91261291503906
2018-02-26,191.12155151367188
2018-02-27,188.4319305419922
2018-02-28,195.15599060058594
2018-03-01,192.7827911376953
2018-03-02,189.22299194335938
2018-03-05,194.7604522705078
2018-03-06,200.3770294189453
2018-03-07,200.29791259765625
2018-03-08,201.64273071289062
2018-03-09,196.7381134033203
2018-03-12,173.2434539794922
2018-03-13,171.2657928466797
2018-03-14,164.46263122558594
2018-03-15,165.4910125732422
2018-03-16,166.91493225097656
2018-03-19,161.53567504882812
2018-03-20,160.3490753173828
2018-03-21,158.60873413085938
2018-03-22,153.07127380371094
2018-03-23,154.17877197265625
2018-03-26,152.0824432373047
2018-03-27,148.48309326171875
2018-03-28,149.11595153808594
2018-04-03,142.78741455078125
2018-04-04,140.17689514160156
2018-04-05,140.37466430664062
2018-04-06,139.58360290527344
2018-04-09,134.67898559570312
2018-04-10,135.50961303710938
2018-04-11,134.28346252441406
2018-04-12,132.9386444091797
2018-04-13,134.085693359375
2018-04-16,130.64454650878906
2018-04-17,133.88792419433594
2018-04-18,141.719482421875
2018-04-19,138.7529754638672
2018-04-20,134.243896484375
2018-04-23,131.5147247314453
2018-04-24,130.13035583496094
2018-04-25,127.04520416259766
2018-04-26,134.8767547607422
2018-04-30,134.046142578125
2018-05-01,132.2662353515625
2018-05-02,143.97401428222656
2018-05-03,142.39187622070312
2018-05-04,140.6910858154297
2018-05-07,149.11595153808594
2018-05-08,148.12710571289062
2018-05-09,146.66363525390625
2018-05-14,157.46168518066406
2018-05-15,148.08755493164062
2018-05-16,152.5966339111328
2018-05-17,149.98611450195312
2018-05-18,161.37747192382812
2018-05-22,164.54173278808594
2018-05-23,162.8804931640625
2018-05-24,165.5701141357422
2018-05-25,161.21925354003906
2018-05-28,159.0042724609375
2018-05-29,152.0428924560547
2018-05-30,154.85116577148438
2018-05-31,155.04893493652344
2018-06-01,156.11688232421875
2018-06-04,154.69296264648438
2018-06-06,159.63711547851562
2018-06-07,156.11688232421875
2018-06-08,157.50123596191406
2018-06-11,159.0042724609375
2018-06-12,162.0894317626953
2018-06-13,162.9595947265625
2018-06-14,165.09547424316406
2018-06-15,162.56407165527344
2018-06-18,159.32069396972656
2018-06-19,156.98704528808594
2018-06-20,155.3258056640625
2018-06-21,155.68179321289062
2018-06-22,157.34303283691406
2018-06-25,149.82789611816406
2018-06-26,146.7823028564453
2018-06-27,143.7762451171875
2018-06-28,144.76507568359375
2018-06-29,148.87863159179688
2018-07-02,148.64129638671875
2018-07-03,152.24066162109375
2018-07-04,151.92422485351562
2018-07-05,152.1615447998047
2018-07-06,149.78834533691406
2018-07-09,152.6757354736328
2018-07-10,155.04893493652344
2018-07-11,153.30859375
2018-07-12,153.58546447753906
2018-07-13,152.28021240234375
2018-07-16,153.15037536621094
2018-07-17,155.72134399414062
2018-07-18,153.90188598632812
2018-07-19,156.0377655029297
2018-07-20,157.105712890625
2018-07-23,155.04893493652344
2018-07-24,154.4951934814453
2018-07-25,155.2862548828125
2018-07-26,153.46681213378906
2018-07-27,154.93028259277344
2018-07-30,154.65341186523438
2018-07-31,153.86233520507812
2018-08-01,152.6757354736328
2018-08-02,150.5794219970703
2018-08-03,150.1047821044922
2018-08-06,143.38072204589844
2018-08-07,143.18295288085938
2018-08-08,149.23460388183594
2018-08-09,151.72645568847656
2018-08-10,152.0033416748047
2018-08-13,152.0428924560547
2018-08-14,149.70924377441406
2018-08-15,143.93446350097656
2018-08-16,140.0186767578125
2018-08-17,134.52078247070312
2018-08-20,130.20947265625
2018-08-21,138.83209228515625
2018-08-22,138.5947723388672
2018-08-23,139.8209228515625
2018-08-24,141.48216247558594
2018-08-27,142.31277465820312
2018-08-28,141.798583984375
2018-08-29,143.34115600585938
2018-08-30,147.05917358398438
2018-08-31,145.71435546875
2018-09-03,153.46681213378906
2018-09-04,150.7771759033203
2018-09-05,146.7427520751953
2018-09-06,142.66876220703125
2018-09-07,146.50543212890625
2018-09-10,145.55615234375
2018-09-11,146.3472137451172
2018-09-12,147.37559509277344
2018-09-13,146.70318603515625
2018-09-14,138.041015625
2018-09-17,133.0177459716797
2018-09-18,132.8990936279297
2018-09-19,133.3341827392578
2018-09-20,137.48727416992188
2018-09-21,137.40817260742188
2018-09-24,139.34628295898438
2018-09-25,139.54405212402344
2018-09-26,135.58871459960938
2018-09-27,134.125244140625
2018-09-28,133.92747497558594
2018-10-01,134.7976531982422
2018-10-02,135.07452392578125
2018-10-03,136.93353271484375
2018-10-04,131.71249389648438
2018-10-05,129.6952667236328
2018-10-08,127.12430572509766
2018-10-09,128.15269470214844
2018-10-10,123.0107650756836
2018-10-11,118.02704620361328
2018-10-12,122.41746520996094
2018-10-15,122.18014526367188
2018-10-16,129.89303588867188
2018-10-17,128.54823303222656
2018-10-18,132.66177368164062
2018-10-19,129.26019287109375
2018-10-22,126.41234588623047
2018-10-23,124.2369155883789
2018-10-24,122.10103607177734
2018-10-25,120.83533477783203
2018-10-26,118.54124450683594
2018-10-29,119.33230590820312
2018-10-30,118.22481536865234
2018-10-31,120.59801483154297
2018-11-01,126.05636596679688
2018-11-02,124.9884262084961
2018-11-05,124.27647399902344
2018-11-06,123.96004486083984
2018-11-07,128.5086669921875
2018-11-08,125.77949523925781
2018-11-09,123.99959564208984
2018-11-12,119.1740951538086
2018-11-13,109.87906646728516
2018-11-14,107.82229614257812
2018-11-15,105.48865509033203
2018-11-16,102.44304656982422
2018-11-19,99.83253479003906
2018-11-20,97.61754608154297
2018-11-21,98.40861511230469
2018-11-22,99.79297637939453
2018-11-23,104.18339538574219
2018-11-26,107.98051452636719
2018-11-27,103.8669662475586
2018-11-28,109.91862487792969
2018-11-29,109.16710662841797
2018-11-30,108.9297866821289
2018-12-03,109.2462158203125
2018-12-04,111.57986450195312
2018-12-05,107.90140533447266
2018-12-06,103.98562622070312
2018-12-07,106.71480560302734
2018-12-10,105.92373657226562
2018-12-11,106.9125747680664
2018-12-12,109.40442657470703
2018-12-13,108.17827606201172
2018-12-14,109.08800506591797
2018-12-17,103.8669662475586
2018-12-18,100.46538543701172
2018-12-19,99.19967651367188
2018-12-20,96.51005554199219
2018-12-21,95.32345581054688
2018-12-27,97.3406753540039
2018-12-28,100.82136535644531
2019-01-02,105.29088592529297
2019-01-03,103.431884765625
2019-01-04,109.52308654785156
2019-01-07,111.30298614501953
2019-01-08,116.5635757446289
2019-01-09,116.5635757446289
2019-01-10,115.93072509765625
2019-01-11,117.86883544921875
2019-01-14,116.68223571777344
2019-01-15,116.28670501708984
2019-01-16,121.23086547851562
2019-01-17,118.65990447998047
2019-01-18,118.93677520751953
2019-01-21,121.82416534423828
2019-01-22,118.857666015625
2019-01-23,119.09498596191406
2019-01-24,118.97632598876953
2019-01-25,118.65990447998047
2019-01-28,117.59196472167969
2019-01-29,116.5635757446289
2019-01-30,117.59196472167969
2019-01-31,119.64873504638672
2019-02-01,116.9591064453125
2019-02-04,114.82323455810547
2019-02-05,116.24715423583984
2019-02-06,113.4784164428711
2019-02-07,112.09405517578125
2019-02-08,109.5626449584961
2019-02-11,114.74412536621094
2019-02-12,120.3211441040039
2019-02-13,120.24203491210938
2019-02-14,119.25320434570312
2019-02-15,120.20248413085938
2019-02-18,120.08382415771484
2019-02-19,117.90838623046875
2019-02-20,118.69945526123047
2019-02-21,115.97027587890625
2019-02-22,118.06660461425781
2019-02-25,119.45096588134766
2019-02-26,117.07776641845703
2019-02-27,117.03821563720703
2019-02-28,117.3150863647461
2019-03-01,120.24203491210938
2019-03-04,118.30392456054688
2019-03-05,121.78461456298828
2019-03-06,119.1740951538086
2019-03-07,116.8800048828125
2019-03-08,115.89117431640625
2019-03-11,110.19549560546875
2019-03-12,113.28065490722656
2019-03-13,112.09405517578125
2019-03-14,109.16710662841797
2019-03-15,107.38721466064453
2019-03-18,107.22899627685547
2019-03-19,108.13872528076172
2019-03-20,109.16710662841797
2019-03-21,109.16710662841797
2019-03-22,106.00284576416016
2019-03-25,100.46538543701172
2019-03-26,106.43793487548828
2019-03-27,103.59009552001953
2019-03-28,105.88418579101562
2019-03-29,109.72085571289062
2019-04-01,110.35370635986328
2019-04-02,108.77157592773438
2019-04-03,110.03728485107422
2019-04-04,110.94700622558594
2019-04-05,114.50680541992188
2019-04-08,111.144775390625
2019-04-09,110.03728485107422
2019-04-10,110.35370635986328
2019-04-11,108.41559600830078
2019-04-12,108.53425598144531
2019-04-15,109.2462158203125
2019-04-16,109.68130493164062
2019-04-17,108.57380676269531
2019-04-23,110.27460479736328
2019-04-24,110.27460479736328
2019-04-25,109.87906646728516
2019-04-26,112.7269058227539
2019-04-29,110.67013549804688
2019-04-30,110.39326477050781
2019-05-01,110.31415557861328
2019-05-02,108.77157592773438
2019-05-03,111.73807525634766
2019-05-06,109.04844665527344
2019-05-07,111.144775390625
2019-05-08,111.93584442138672
2019-05-09,107.07078552246094
2019-05-10,108.17827606201172
2019-05-13,103.07589721679688
2019-05-14,107.54542541503906
2019-05-15,107.6245346069336
2019-05-16,107.54542541503906
