Date,VTL.NS
2016-03-14,137.0745391845703
2016-03-15,137.62149047851562
2016-03-16,137.57666015625
2016-03-17,139.03997802734375
2016-03-18,139.44236755371094
2016-03-21,140.33863830566406
2016-03-22,137.7504425048828
2016-03-23,137.256591796875
2016-03-28,141.6555938720703
2016-03-29,140.89651489257812
2016-03-30,143.46641540527344
2016-03-31,141.48184204101562
2016-04-01,143.3749542236328
2016-04-04,145.15834045410156
2016-04-05,143.11888122558594
2016-04-06,143.81394958496094
2016-04-07,144.0517120361328
2016-04-08,152.08154296875
2016-04-11,154.62400817871094
2016-04-12,157.31280517578125
2016-04-13,158.89498901367188
2016-04-18,158.8035125732422
2016-04-20,161.6660919189453
2016-04-21,159.23333740234375
2016-04-22,156.53541564941406
2016-04-25,158.57489013671875
2016-04-26,160.0564727783203
2016-04-27,159.06875610351562
2016-04-28,162.05020141601562
2016-04-29,160.32168579101562
2016-05-02,161.638671875
2016-05-03,164.36404418945312
2016-05-04,164.3457489013672
2016-05-05,169.02828979492188
2016-05-06,169.2751922607422
2016-05-09,183.2678985595703
2016-05-10,181.97837829589844
2016-05-11,177.33242797851562
2016-05-12,174.92715454101562
2016-05-13,175.4667205810547
2016-05-16,179.1798553466797
2016-05-17,177.7622833251953
2016-05-18,176.89344787597656
2016-05-19,169.4398193359375
2016-05-20,169.25689697265625
2016-05-23,164.16281127929688
2016-05-24,162.92816162109375
2016-05-25,165.26943969726562
2016-05-26,159.2516632080078
2016-05-27,152.4564971923828
2016-05-30,154.23989868164062
2016-05-31,154.74288940429688
2016-06-01,155.00811767578125
2016-06-02,154.5508575439453
2016-06-03,155.47454833984375
2016-06-06,155.1269989013672
2016-06-07,155.4654083251953
2016-06-08,154.56912231445312
2016-06-09,155.55685424804688
2016-06-10,157.3402557373047
2016-06-13,158.1541748046875
2016-06-14,155.9501190185547
2016-06-15,159.3705596923828
2016-06-16,160.33999633789062
2016-06-17,161.50146484375
2016-06-20,161.62950134277344
2016-06-21,168.6898651123047
2016-06-22,166.33030700683594
2016-06-23,166.46749877929688
2016-06-24,161.90386962890625
2016-06-27,168.79962158203125
2016-06-28,168.4978485107422
2016-06-29,170.64703369140625
2016-06-30,173.9943084716797
2016-07-01,171.40609741210938
2016-07-04,176.2898406982422
2016-07-05,174.6253662109375
2016-07-07,175.92401123046875
2016-07-08,174.5796356201172
2016-07-11,173.43643188476562
2016-07-12,175.12835693359375
2016-07-13,181.4662322998047
2016-07-14,188.30711364746094
2016-07-15,190.0447540283203
2016-07-18,189.1118927001953
2016-07-19,191.85557556152344
2016-07-20,194.50778198242188
2016-07-21,195.97109985351562
2016-07-22,196.7301483154297
2016-07-25,199.36410522460938
2016-07-26,197.60813903808594
2016-07-27,197.5989990234375
2016-07-28,198.93426513671875
2016-07-29,198.861083984375
2016-08-01,196.62045288085938
2016-08-02,195.44979858398438
2016-08-03,191.33428955078125
2016-08-04,192.9256134033203
2016-08-05,195.52294921875
2016-08-08,195.54127502441406
2016-08-09,190.64837646484375
2016-08-10,185.3439483642578
2016-08-11,186.23106384277344
2016-08-12,189.18507385253906
2016-08-16,184.42022705078125
2016-08-17,184.16416931152344
2016-08-18,183.51483154296875
2016-08-19,181.47535705566406
2016-08-22,181.1186981201172
2016-08-23,179.22555541992188
2016-08-24,186.19447326660156
2016-08-25,182.0149688720703
2016-08-26,183.12156677246094
2016-08-29,183.12156677246094
2016-08-30,182.9661102294922
2016-08-31,183.2495880126953
2016-09-01,183.04840087890625
2016-09-02,184.94154357910156
2016-09-06,184.83180236816406
2016-09-07,184.70376586914062
2016-09-08,185.746337890625
2016-09-09,182.86549377441406
2016-09-12,178.4481964111328
2016-09-14,178.47564697265625
2016-09-15,180.38705444335938
2016-09-16,177.66168212890625
2016-09-19,176.4361572265625
2016-09-20,175.75025939941406
2016-09-21,185.9384002685547
2016-09-22,185.2342071533203
2016-09-23,190.0721893310547
2016-09-26,196.17230224609375
2016-09-27,193.6572723388672
2016-09-28,198.38551330566406
2016-09-29,194.19683837890625
2016-09-30,194.86448669433594
2016-10-03,198.38551330566406
2016-10-04,195.83389282226562
2016-10-05,195.1388397216797
2016-10-06,195.44979858398438
2016-10-07,195.4680938720703
2016-10-10,195.20286560058594
2016-10-13,195.17539978027344
2016-10-14,194.43463134765625
2016-10-17,195.31260681152344
2016-10-18,199.40065002441406
2016-10-19,199.49212646484375
2016-10-20,199.6201629638672
2016-10-21,198.98912048339844
2016-10-24,200.05001831054688
2016-10-25,200.7633819580078
2016-10-26,201.83340454101562
2016-10-27,201.97972106933594
2016-10-28,209.2595672607422
2016-11-01,207.6499786376953
2016-11-02,205.41847229003906
2016-11-03,201.86997985839844
2016-11-04,200.3701171875
2016-11-07,199.6933135986328
2016-11-08,198.95252990722656
2016-11-09,197.12342834472656
2016-11-10,200.03170776367188
2016-11-11,196.08999633789062
2016-11-15,193.25485229492188
2016-11-16,194.06881713867188
2016-11-17,193.96820068359375
2016-11-18,195.40403747558594
2016-11-21,193.41030883789062
2016-11-22,193.8767547607422
2016-11-23,195.16627502441406
2016-11-24,195.65097045898438
2016-11-25,198.97998046875
2016-11-28,200.26034545898438
2016-11-29,201.6596221923828
2016-11-30,201.83340454101562
2016-12-01,201.46754455566406
2016-12-02,201.9065399169922
2016-12-05,202.57420349121094
2016-12-06,202.92172241210938
2016-12-07,203.4155731201172
2016-12-08,196.52896118164062
2016-12-09,198.60499572753906
2016-12-12,197.8733673095703
2016-12-13,200.6353302001953
2016-12-14,200.90966796875
2016-12-15,202.418701171875
2016-12-16,204.74168395996094
2016-12-19,203.09548950195312
2016-12-20,201.046875
2016-12-21,199.70245361328125
2016-12-22,199.78477478027344
2016-12-23,200.927978515625
2016-12-26,196.6661376953125
2016-12-27,197.1051483154297
2016-12-28,202.3912811279297
2016-12-29,201.48585510253906
2016-12-30,203.3789825439453
2017-01-02,203.08633422851562
2017-01-03,205.0983428955078
2017-01-04,205.0983428955078
2017-01-05,202.91256713867188
2017-01-06,200.7816619873047
2017-01-09,201.33038330078125
2017-01-10,200.86395263671875
2017-01-11,201.98886108398438
2017-01-12,203.91856384277344
2017-01-13,202.894287109375
2017-01-16,204.79653930664062
2017-01-17,206.3238525390625
2017-01-18,204.46731567382812
2017-01-19,205.97633361816406
2017-01-20,208.95779418945312
2017-01-23,218.2405242919922
2017-01-24,222.4840850830078
2017-01-25,224.038818359375
2017-01-27,230.7059326171875
2017-01-30,231.51988220214844
2017-01-31,231.14491271972656
2017-02-01,234.9677734375
2017-02-02,241.96412658691406
2017-02-03,243.2810821533203
2017-02-06,245.22909545898438
2017-02-07,238.96437072753906
2017-02-08,237.2998809814453
2017-02-09,236.91574096679688
2017-02-10,236.05606079101562
2017-02-13,237.75717163085938
2017-02-14,237.7845916748047
2017-02-15,237.08041381835938
2017-02-16,237.75717163085938
2017-02-17,237.8851776123047
2017-02-20,242.96099853515625
2017-02-21,251.66754150390625
2017-02-22,244.9089813232422
2017-02-23,240.26300048828125
2017-02-27,242.2201690673828
2017-02-28,243.1072998046875
2017-03-01,240.61058044433594
2017-03-02,241.52511596679688
2017-03-03,243.46395874023438
2017-03-06,250.36888122558594
2017-03-07,251.27430725097656
2017-03-08,250.24082946777344
2017-03-09,249.4269256591797
2017-03-10,249.8292999267578
2017-03-14,249.43601989746094
2017-03-15,247.74415588378906
2017-03-16,248.9055938720703
2017-03-17,246.911865234375
2017-03-20,240.44595336914062
2017-03-21,243.18963623046875
2017-03-22,243.27195739746094
2017-03-23,244.14988708496094
2017-03-24,239.23873901367188
2017-03-27,238.9277801513672
2017-03-28,237.77545166015625
2017-03-29,236.5316619873047
2017-03-30,239.9063720703125
2017-03-31,240.09841918945312
2017-04-03,248.54891967773438
2017-04-05,247.79896545410156
2017-04-06,247.93621826171875
2017-04-07,244.06759643554688
2017-04-10,243.46395874023438
2017-04-11,238.29673767089844
2017-04-12,238.96437072753906
2017-04-13,240.22647094726562
2017-04-17,240.948974609375
2017-04-18,237.7388916015625
2017-04-19,238.04066467285156
2017-04-20,238.94606018066406
2017-04-21,239.33935546875
2017-04-24,239.7509002685547
2017-04-25,241.15013122558594
2017-04-26,240.3270721435547
2017-04-27,237.38218688964844
2017-04-28,237.5010986328125
2017-05-02,242.55857849121094
2017-05-03,243.1987762451172
2017-05-04,241.9275360107422
2017-05-05,241.726318359375
2017-05-08,242.93357849121094
2017-05-09,242.01898193359375
2017-05-10,244.89987182617188
2017-05-11,243.25364685058594
2017-05-12,240.53744506835938
2017-05-15,243.32681274414062
2017-05-16,239.220458984375
2017-05-17,231.51072692871094
2017-05-18,235.00433349609375
2017-05-19,237.56512451171875
2017-05-22,237.7205810546875
2017-05-23,238.0955352783203
2017-05-24,238.16873168945312
2017-05-25,237.87603759765625
2017-05-26,236.677978515625
2017-05-29,237.77545166015625
2017-05-30,237.5285186767578
2017-05-31,237.23582458496094
2017-06-01,237.44618225097656
2017-06-02,237.729736328125
2017-06-05,233.90687561035156
2017-06-06,233.4404754638672
2017-06-07,233.4313201904297
2017-06-08,233.88858032226562
2017-06-09,234.97691345214844
2017-06-12,233.1935272216797
2017-06-13,230.0657501220703
2017-06-14,229.2700653076172
2017-06-15,226.13311767578125
2017-06-16,227.10260009765625
2017-06-19,218.414306640625
2017-06-20,218.55148315429688
2017-06-21,217.14306640625
2017-06-22,214.5457305908203
2017-06-23,213.24705505371094
2017-06-27,212.5977020263672
2017-06-28,207.5859375
2017-06-29,208.71998596191406
2017-06-30,208.48220825195312
2017-07-03,207.02806091308594
2017-07-04,210.2747344970703
2017-07-05,213.35679626464844
2017-07-06,219.26483154296875
2017-07-07,217.1979522705078
2017-07-10,216.109619140625
2017-07-11,212.66172790527344
2017-07-12,216.19190979003906
2017-07-13,215.75291442871094
2017-07-14,211.3081817626953
2017-07-17,212.77146911621094
2017-07-18,212.9635467529297
2017-07-19,215.78038024902344
2017-07-20,213.77749633789062
2017-07-21,215.37796020507812
2017-07-24,215.2499237060547
2017-07-25,221.9079132080078
2017-07-26,218.52403259277344
2017-07-27,220.22512817382812
2017-07-28,221.29515075683594
2017-07-31,222.90475463867188
2017-08-01,224.34060668945312
2017-08-02,223.4718017578125
2017-08-03,221.28599548339844
2017-08-04,219.87757873535156
2017-08-07,220.10623168945312
2017-08-08,219.5117645263672
2017-08-09,218.58804321289062
2017-08-10,215.33221435546875
2017-08-11,214.66461181640625
2017-08-14,212.6068572998047
2017-08-16,210.924072265625
2017-08-17,208.77487182617188
2017-08-18,215.57003784179688
2017-08-21,214.1341552734375
2017-08-22,215.62489318847656
2017-08-23,214.20733642578125
2017-08-24,216.22850036621094
2017-08-28,216.87783813476562
2017-08-29,217.12478637695312
2017-08-30,219.42030334472656
2017-08-31,223.8101806640625
2017-09-01,222.74928283691406
2017-09-04,224.4869384765625
2017-09-05,220.462890625
2017-09-06,219.32887268066406
2017-09-07,219.74560546875
2017-09-08,222.17210388183594
2017-09-11,217.3839569091797
2017-09-12,219.9215850830078
2017-09-13,223.04269409179688
2017-09-14,222.45921325683594
2017-09-15,240.2781982421875
2017-09-18,230.98898315429688
2017-09-19,225.37657165527344
2017-09-20,226.41384887695312
2017-09-21,218.91207885742188
2017-09-22,219.55111694335938
2017-09-25,218.48605346679688
2017-09-26,219.597412109375
2017-09-27,228.17352294921875
2017-09-28,240.55601501464844
2017-09-29,247.6687774658203
2017-10-03,246.2332763671875
2017-10-04,245.029296875
2017-10-05,239.194580078125
2017-10-06,241.39881896972656
2017-10-09,239.87994384765625
2017-10-10,239.5372772216797
2017-10-11,240.8523712158203
2017-10-12,231.52613830566406
2017-10-13,229.6182861328125
2017-10-16,242.7324676513672
2017-10-17,244.44583129882812
2017-10-18,243.8253173828125
2017-10-19,243.89013671875
2017-10-23,238.14805603027344
2017-10-24,239.25941467285156
2017-10-25,237.72203063964844
2017-10-26,240.00958251953125
2017-10-27,238.8334197998047
2017-10-30,241.463623046875
2017-10-31,238.88897705078125
2017-11-01,242.32493591308594
2017-11-02,239.74099731445312
2017-11-03,241.1858367919922
2017-11-06,239.11122131347656
2017-11-07,233.39694213867188
2017-11-08,234.0452423095703
2017-11-09,239.59283447265625
2017-11-10,242.3527374267578
2017-11-13,235.953125
2017-11-14,231.4335174560547
2017-11-15,234.45274353027344
2017-11-16,237.73129272460938
2017-11-17,237.0552215576172
2017-11-20,239.9633026123047
2017-11-21,242.72320556640625
2017-11-22,240.78756713867188
2017-11-23,238.55552673339844
2017-11-24,237.8701934814453
2017-11-27,243.1492156982422
2017-11-28,241.5377197265625
2017-11-29,239.29647827148438
2017-11-30,242.43606567382812
2017-12-01,237.54603576660156
2017-12-04,240.07444763183594
2017-12-05,240.78756713867188
2017-12-06,238.92604064941406
2017-12-07,241.0098419189453
2017-12-08,241.1116943359375
2017-12-11,240.7783203125
2017-12-12,244.5662078857422
2017-12-13,243.83457946777344
2017-12-14,242.59352111816406
2017-12-15,245.30709838867188
2017-12-18,243.96421813964844
2017-12-19,244.6680908203125
2017-12-20,243.7327117919922
2017-12-21,244.57545471191406
2017-12-22,243.79751586914062
2017-12-26,244.48287963867188
2017-12-27,246.01101684570312
2017-12-28,246.19622802734375
2017-12-29,255.40203857421875
2018-01-01,264.3856506347656
2018-01-02,264.3948669433594
2018-01-03,275.35113525390625
2018-01-04,268.2569274902344
2018-01-05,264.2652587890625
2018-01-08,260.38470458984375
2018-01-09,260.69036865234375
2018-01-10,262.61669921875
2018-01-11,257.54144287109375
2018-01-12,260.5606994628906
2018-01-15,262.190673828125
2018-01-16,263.0057373046875
2018-01-17,260.7829284667969
2018-01-18,269.886962890625
2018-01-19,277.7868957519531
2018-01-22,269.6275939941406
2018-01-23,269.13677978515625
2018-01-24,269.5164794921875
2018-01-25,258.791748046875
2018-01-29,245.7701873779297
2018-01-30,244.1864776611328
2018-01-31,240.3152313232422
2018-02-01,241.38955688476562
2018-02-02,239.3705291748047
2018-02-05,248.96539306640625
2018-02-06,241.5655059814453
2018-02-07,241.05612182617188
2018-02-08,243.63082885742188
2018-02-09,244.4365234375
2018-02-12,243.92718505859375
2018-02-14,243.464111328125
2018-02-15,243.6493377685547
2018-02-16,249.8081817626953
2018-02-19,253.62387084960938
2018-02-20,258.77325439453125
2018-02-21,254.59632873535156
2018-02-22,251.43817138671875
2018-02-23,253.20709228515625
2018-02-26,256.9950256347656
2018-02-27,254.9204559326172
2018-02-28,249.6785125732422
2018-03-01,251.8271484375
2018-03-05,242.05636596679688
2018-03-06,244.7884979248047
2018-03-07,243.9456787109375
2018-03-08,245.56643676757812
2018-03-09,243.76046752929688
2018-03-12,245.78872680664062
2018-03-13,244.5476837158203
2018-03-14,242.56576538085938
2018-03-15,238.96304321289062
2018-03-16,238.21287536621094
2018-03-19,229.91465759277344
2018-03-20,229.76644897460938
2018-03-21,231.49835205078125
2018-03-22,233.248779296875
2018-03-23,225.03387451171875
2018-03-26,224.30223083496094
2018-03-27,227.2288360595703
2018-03-28,226.3860626220703
2018-04-02,225.43214416503906
2018-04-03,227.00657653808594
2018-04-04,233.95262145996094
2018-04-05,229.34971618652344
2018-04-06,234.81393432617188
2018-04-09,233.22097778320312
2018-04-10,229.71090698242188
2018-04-11,229.94244384765625
2018-04-12,230.82228088378906
2018-04-13,231.86883544921875
2018-04-16,231.21124267578125
2018-04-17,228.1457061767578
2018-04-18,226.4045867919922
2018-04-19,226.81207275390625
2018-04-20,221.08853149414062
2018-04-23,221.06076049804688
2018-04-24,222.99635314941406
2018-04-25,226.9602813720703
2018-04-26,227.9604949951172
2018-04-27,227.04360961914062
2018-04-30,227.21957397460938
2018-05-02,226.16375732421875
2018-05-03,226.5249786376953
2018-05-04,224.33001708984375
2018-05-07,223.2001190185547
2018-05-08,226.6731414794922
2018-05-09,224.67269897460938
2018-05-10,224.04293823242188
2018-05-11,225.30247497558594
2018-05-14,231.2205047607422
2018-05-15,232.4615478515625
2018-05-16,232.52638244628906
2018-05-17,229.27561950683594
2018-05-18,226.71946716308594
2018-05-21,221.8109130859375
2018-05-22,225.5340118408203
2018-05-23,227.840087890625
2018-05-24,226.78428649902344
2018-05-25,227.41407775878906
2018-05-28,232.2114715576172
2018-05-29,231.2205047607422
2018-05-30,233.46177673339844
2018-05-31,232.2207489013672
2018-06-01,230.11839294433594
2018-06-04,230.20175170898438
2018-06-05,232.76718139648438
2018-06-06,234.35084533691406
2018-06-07,236.32354736328125
2018-06-08,237.638671875
2018-06-11,235.508544921875
2018-06-12,232.93386840820312
2018-06-13,230.19248962402344
2018-06-14,227.1640167236328
2018-06-15,224.73753356933594
2018-06-18,227.59930419921875
2018-06-19,225.58956909179688
2018-06-20,222.82040405273438
2018-06-21,225.4136199951172
2018-06-22,224.51524353027344
2018-06-25,224.27444458007812
2018-06-26,224.18182373046875
2018-06-27,225.15428161621094
2018-06-28,223.2279052734375
2018-06-29,225.9692840576172
2018-07-02,225.1265106201172
2018-07-03,224.90420532226562
2018-07-04,224.99684143066406
2018-07-05,223.95030212402344
2018-07-06,224.20034790039062
2018-07-09,226.05262756347656
2018-07-10,226.46942138671875
2018-07-11,224.97830200195312
2018-07-12,225.36729431152344
2018-07-13,223.34832763671875
2018-07-16,224.3577880859375
2018-07-17,224.44114685058594
2018-07-18,223.38536071777344
2018-07-19,221.26449584960938
2018-07-20,220.12533569335938
2018-07-23,222.5703582763672
2018-07-24,223.07972717285156
2018-07-25,221.59791564941406
2018-07-26,221.74609375
2018-07-27,225.1079864501953
2018-07-30,224.14480590820312
2018-07-31,224.33926391601562
2018-08-01,224.5523223876953
2018-08-02,223.2279052734375
2018-08-03,224.8671875
2018-08-06,226.95101928710938
2018-08-07,225.2006072998047
2018-08-08,225.2006072998047
2018-08-09,221.67201232910156
2018-08-10,221.0792694091797
2018-08-13,215.66134643554688
2018-08-14,213.09591674804688
2018-08-16,210.12301635742188
2018-08-17,212.30870056152344
2018-08-20,210.57681274414062
2018-08-21,209.6969757080078
2018-08-23,206.82594299316406
2018-08-24,206.90003967285156
2018-08-27,205.2978057861328
2018-08-28,206.18690490722656
2018-08-29,206.52955627441406
2018-08-30,202.86204528808594
2018-08-31,203.76968383789062
2018-09-03,201.25057983398438
2018-09-04,199.6761474609375
2018-09-05,200.61154174804688
2018-09-06,200.47259521484375
2018-09-07,198.601806640625
2018-09-10,195.40663146972656
2018-09-11,195.90673828125
2018-09-12,193.83050537109375
2018-09-14,194.50692749023438
2018-09-17,194.38479614257812
2018-09-18,194.85455322265625
2018-09-19,193.79293823242188
2018-09-21,189.21775817871094
2018-09-24,192.75013732910156
2018-09-25,190.4954071044922
2018-09-26,189.95993041992188
2018-09-27,188.72923278808594
2018-09-28,190.83360290527344
2018-10-01,189.5559539794922
2018-10-03,188.7104034423828
2018-10-04,181.2604522705078
2018-10-05,181.86172485351562
2018-10-08,187.3012237548828
2018-10-09,184.96197509765625
2018-10-10,191.8388671875
2018-10-11,189.94113159179688
2018-10-12,188.0622100830078
2018-10-15,196.6207275390625
2018-10-16,199.4109344482422
2018-10-17,195.62489318847656
2018-10-19,192.40255737304688
2018-10-22,191.97976684570312
2018-10-23,189.62171936035156
2018-10-24,188.84194946289062
2018-10-25,186.6154327392578
2018-10-26,186.04234313964844
2018-10-29,189.95053100585938
2018-10-30,188.17495727539062
2018-10-31,189.884765625
2018-11-01,187.12271118164062
2018-11-02,197.44744873046875
2018-11-05,198.2272186279297
2018-11-06,201.13954162597656
2018-11-07,199.8148956298828
2018-11-09,199.92764282226562
2018-11-12,197.40989685058594
2018-11-13,203.73248291015625
2018-11-14,200.98922729492188
2018-11-15,197.07168579101562
2018-11-16,197.46624755859375
2018-11-19,202.9433135986328
2018-11-20,202.91514587402344
2018-11-21,199.17604064941406
2018-11-22,200.09677124023438
2018-11-26,200.3128204345703
2018-11-27,199.8242950439453
2018-11-28,200.72618103027344
2018-11-29,199.90884399414062
2018-11-30,199.13848876953125
2018-12-03,201.01742553710938
2018-12-04,200.20948791503906
2018-12-05,199.4297332763672
2018-12-06,199.20425415039062
2018-12-07,197.72930908203125
2018-12-10,200.16249084472656
2018-12-11,199.3357696533203
2018-12-12,200.33160400390625
2018-12-13,202.88697814941406
2018-12-14,203.9955291748047
2018-12-17,201.2898712158203
2018-12-18,204.29617309570312
2018-12-19,206.3723602294922
2018-12-20,202.96212768554688
2018-12-21,193.8117218017578
2018-12-24,193.5205078125
2018-12-26,193.06016540527344
2018-12-27,193.35137939453125
2018-12-28,193.4077606201172
2018-12-31,209.3129119873047
2019-01-01,207.5936737060547
2019-01-02,208.20433044433594
2019-01-03,208.12916564941406
2019-01-04,206.07176208496094
2019-01-07,205.96841430664062
2019-01-08,201.8535614013672
2019-01-09,202.83998107910156
2019-01-10,204.5028076171875
2019-01-11,203.55398559570312
2019-01-14,205.1604461669922
2019-01-15,203.64794921875
2019-01-16,207.5373077392578
2019-01-17,202.6802978515625
2019-01-18,201.5059356689453
2019-01-21,203.56336975097656
2019-01-22,201.65625
2019-01-23,203.12184143066406
2019-01-24,201.61866760253906
2019-01-25,201.04559326171875
2019-01-28,200.12493896484375
2019-01-29,198.02052307128906
2019-01-30,202.92454528808594
2019-01-31,202.41725158691406
2019-02-01,204.12704467773438
2019-02-04,200.1343231201172
2019-02-05,195.37124633789062
2019-02-06,192.82528686523438
2019-02-07,196.36708068847656
2019-02-08,193.3983612060547
2019-02-11,190.73028564453125
2019-02-12,187.62066650390625
2019-02-14,188.0622100830078
2019-02-15,188.53192138671875
2019-02-18,184.63314819335938
2019-02-19,183.7218780517578
2019-02-20,181.3450164794922
2019-02-21,182.20932006835938
2019-02-22,183.48699951171875
2019-02-25,183.65611267089844
2019-02-26,182.9702911376953
2019-02-27,185.07470703125
2019-02-28,189.48077392578125
2019-03-01,198.311767578125
2019-03-05,196.60194396972656
2019-03-06,195.73764038085938
2019-03-07,197.2219696044922
2019-03-08,203.74188232421875
2019-03-11,204.90679931640625
2019-03-12,204.080078125
2019-03-13,200.32220458984375
2019-03-14,203.12184143066406
2019-03-15,204.6625518798828
2019-03-18,204.53103637695312
2019-03-19,203.356689453125
2019-03-20,203.73248291015625
2019-03-22,203.76068115234375
2019-03-25,203.64794921875
2019-03-26,202.25750732421875
2019-03-27,202.55816650390625
2019-03-28,204.30555725097656
2019-04-01,204.4370880126953
2019-04-02,201.96627807617188
2019-04-03,201.3744354248047
2019-04-04,201.5247344970703
2019-04-05,201.17713928222656
2019-04-08,203.82643127441406
2019-04-09,204.080078125
2019-04-10,212.38494873046875
2019-04-11,212.5352783203125
2019-04-12,211.9434051513672
2019-04-15,214.30145263671875
2019-04-16,212.4976806640625
2019-04-18,214.36721801757812
2019-04-22,211.1542510986328
2019-04-23,211.6709747314453
2019-04-24,214.65846252441406
2019-04-25,214.63027954101562
2019-04-26,213.21168518066406
2019-04-30,211.68975830078125
2019-05-02,212.272216796875
2019-05-03,211.30458068847656
2019-05-06,202.06964111328125
2019-05-07,206.8327178955078
2019-05-08,214.94970703125
2019-05-09,210.7596893310547
2019-05-10,210.55299377441406
2019-05-13,205.7335205078125
2019-05-14,206.20327758789062
2019-05-15,205.7711181640625
2019-05-16,206.85150146484375
2019-05-17,205.80870056152344
2019-05-20,207.0769805908203
2019-05-21,209.33169555664062
2019-05-22,204.16464233398438
2019-05-23,203.5821533203125
2019-05-24,208.17613220214844
2019-05-27,211.11668395996094
2019-05-28,205.5550537109375
2019-05-29,205.81809997558594
2019-05-30,205.22622680664062
2019-05-31,204.6813507080078
2019-06-03,204.6531524658203
2019-06-04,207.19911193847656
2019-06-06,209.21896362304688
2019-06-07,208.01644897460938
2019-06-10,205.96841430664062
2019-06-11,211.51124572753906
2019-06-12,206.36297607421875
2019-06-13,204.1834259033203
2019-06-14,204.63438415527344
2019-06-17,203.0278778076172
