Date,HSBA.L
2016-02-22,443.59967041015625
2016-02-23,439.02337646484375
2016-02-24,431.5621032714844
2016-02-25,446.4846496582031
2016-02-26,464.9389953613281
2016-02-29,457.2786560058594
2016-03-01,458.5719909667969
2016-03-02,469.1670837402344
2016-03-03,448.3165283203125
2016-03-04,451.3516845703125
2016-03-07,448.167236328125
2016-03-08,446.62481689453125
2016-03-09,448.0677490234375
2016-03-10,443.34075927734375
2016-03-11,449.16241455078125
2016-03-14,450.35662841796875
2016-03-15,450.7546081542969
2016-03-16,454.9840393066406
2016-03-17,447.0228576660156
2016-03-18,446.62481689453125
2016-03-21,446.8237609863281
2016-03-22,445.7290954589844
2016-03-23,445.9281921386719
2016-03-24,436.1756286621094
2016-03-29,430.40374755859375
2016-03-30,434.9316101074219
2016-03-31,431.7970275878906
2016-04-01,429.9061279296875
2016-04-04,428.6124572753906
2016-04-05,415.4764404296875
2016-04-06,417.8648376464844
2016-04-07,414.1329650878906
2016-04-08,415.9739990234375
2016-04-11,416.2227478027344
2016-04-12,418.06390380859375
2016-04-13,445.9281921386719
2016-04-14,448.8140563964844
2016-04-15,448.3165283203125
2016-04-18,446.1272277832031
2016-04-19,451.8492126464844
2016-04-20,463.144287109375
2016-04-21,469.6128234863281
2016-04-22,464.239013671875
2016-04-25,457.32269287109375
2016-04-26,467.12493896484375
2016-04-27,464.3384704589844
2016-04-28,465.0848388671875
2016-04-29,450.3067626953125
2016-05-03,442.89288330078125
2016-05-04,434.5335693359375
2016-05-05,434.4341125488281
2016-05-06,429.65740966796875
2016-05-09,427.7665100097656
2016-05-10,430.9012756347656
2016-05-11,429.06024169921875
2016-05-12,421.49713134765625
2016-05-13,427.9159240722656
2016-05-16,426.7215881347656
2016-05-17,432.4936218261719
2016-05-18,433.3892822265625
2016-05-19,424.55615234375
2016-05-20,427.24346923828125
2016-05-23,425.2528991699219
2016-05-24,432.2200927734375
2016-05-25,444.31329345703125
2016-05-26,443.865478515625
2016-05-27,446.3537292480469
2016-05-31,442.9696350097656
2016-06-01,442.77056884765625
2016-06-02,444.064453125
2016-06-03,442.7207946777344
2016-06-06,446.2541809082031
2016-06-07,444.5621643066406
2016-06-08,444.61187744140625
2016-06-09,441.47662353515625
2016-06-10,431.7224426269531
2016-06-13,428.8857421875
2016-06-14,423.41143798828125
2016-06-15,423.7599182128906
2016-06-16,424.5063171386719
2016-06-17,429.18438720703125
2016-06-20,435.30560302734375
2016-06-21,437.7441101074219
2016-06-22,441.9245300292969
2016-06-23,452.3258056640625
2016-06-24,445.8561706542969
2016-06-27,435.9526062011719
2016-06-28,441.5263977050781
2016-06-29,450.63360595703125
2016-06-30,463.7221984863281
2016-07-01,467.6536865234375
2016-07-04,461.5821838378906
2016-07-05,462.5776062011719
2016-07-06,459.641357421875
2016-07-07,462.27899169921875
2016-07-08,468.5993347167969
2016-07-11,476.6116638183594
2016-07-12,474.47174072265625
2016-07-13,472.7796325683594
2016-07-14,474.47174072265625
2016-07-15,477.0595397949219
2016-07-18,482.5338134765625
2016-07-19,484.8231201171875
2016-07-20,492.8354797363281
2016-07-21,490.1979064941406
2016-07-22,491.292724609375
2016-07-25,487.51043701171875
2016-07-26,491.6907958984375
2016-07-27,495.3735656738281
2016-07-28,488.6053466796875
2016-07-29,492.78570556640625
2016-08-01,486.7639465332031
2016-08-02,480.5431823730469
2016-08-03,502.0421447753906
2016-08-04,514.8818969726562
2016-08-05,527.9208374023438
2016-08-08,534.4898681640625
2016-08-09,538.2720336914062
2016-08-10,541.755615234375
2016-08-11,543.0264282226562
2016-08-12,542.5288696289062
2016-08-15,545.0173950195312
2016-08-16,540.0401000976562
2016-08-17,540.4383544921875
2016-08-18,541.334228515625
2016-08-19,540.7369384765625
2016-08-22,537.0540161132812
2016-08-23,539.7413940429688
2016-08-24,538.6463012695312
2016-08-25,540.0401000976562
2016-08-26,544.4202270507812
2016-08-30,554.9722900390625
2016-08-31,561.7413940429688
2016-09-01,565.5240478515625
2016-09-02,578.26611328125
2016-09-05,578.962646484375
2016-09-06,565.9223022460938
2016-09-07,564.7276000976562
2016-09-08,570.7003784179688
2016-09-09,575.3792724609375
2016-09-12,563.035400390625
2016-09-13,556.763916015625
2016-09-14,558.5558471679688
2016-09-15,569.4063110351562
2016-09-16,564.130615234375
2016-09-19,578.4649658203125
2016-09-20,580.7547607421875
2016-09-21,586.0306396484375
2016-09-22,574.6823120117188
2016-09-23,571.6959228515625
2016-09-26,566.6190185546875
2016-09-27,574.4832153320312
2016-09-28,569.0081787109375
2016-09-29,575.677734375
2016-09-30,576.0758666992188
2016-10-03,584.935791015625
2016-10-04,593.4967041015625
2016-10-05,598.27490234375
2016-10-06,599.8676147460938
2016-10-07,616.6909790039062
2016-10-10,621.967041015625
2016-10-11,615.6956176757812
2016-10-12,613.7047119140625
2016-10-13,606.13916015625
2016-10-14,616.7905883789062
2016-10-17,610.81787109375
2016-10-18,620.0755615234375
2016-10-19,621.8673706054688
2016-10-20,618.7615356445312
2016-10-21,623.6399536132812
2016-10-24,621.5491943359375
2016-10-25,623.5405883789062
2016-10-26,619.7572631835938
2016-10-27,624.7352294921875
2016-10-28,621.7483520507812
2016-10-31,613.4849853515625
2016-11-01,609.80126953125
2016-11-02,601.5377197265625
2016-11-03,594.767822265625
2016-11-04,592.1792602539062
2016-11-07,619.5579833984375
2016-11-08,617.26806640625
2016-11-09,619.5579833984375
2016-11-10,622.5448608398438
2016-11-11,617.1687622070312
2016-11-14,632.0029296875
2016-11-15,635.4876098632812
2016-11-16,625.8302001953125
2016-11-17,629.2153930664062
2016-11-18,631.0072021484375
2016-11-21,629.1158447265625
2016-11-22,635.7862548828125
2016-11-23,639.7684326171875
2016-11-24,637.3792724609375
2016-11-25,638.1756591796875
2016-11-28,630.01171875
2016-11-29,629.016357421875
2016-11-30,632.4013671875
2016-12-01,627.5228881835938
2016-12-02,624.3369140625
2016-12-05,623.9388427734375
2016-12-06,651.1182861328125
2016-12-07,676.6055908203125
2016-12-08,673.12109375
2016-12-09,670.8309936523438
2016-12-12,648.9280395507812
2016-12-13,657.1914672851562
2016-12-14,656.39501953125
2016-12-15,666.3511352539062
2016-12-16,663.9616088867188
2016-12-19,655.100830078125
2016-12-20,652.1140747070312
2016-12-21,652.6117553710938
2016-12-22,652.3131103515625
2016-12-23,643.651611328125
2016-12-28,650.0233764648438
2016-12-29,647.3351440429688
2016-12-30,654.005615234375
2017-01-03,662.8663940429688
2017-01-04,667.1473388671875
2017-01-05,658.5853271484375
2017-01-06,666.0523071289062
2017-01-09,665.9527587890625
2017-01-10,668.441650390625
2017-01-11,672.424072265625
2017-01-12,670.23388671875
2017-01-13,675.0126342773438
2017-01-16,677.3024291992188
2017-01-17,663.9616088867188
2017-01-18,675.8090209960938
2017-01-19,676.3069458007812
2017-01-20,675.4109497070312
2017-01-23,667.1473388671875
2017-01-24,669.8356323242188
2017-01-25,674.8135375976562
2017-01-26,680.8865966796875
2017-01-27,684.5703125
2017-01-30,677.0037841796875
2017-01-31,673.4197998046875
2017-02-01,673.81787109375
2017-02-02,673.9175415039062
2017-02-03,682.1809692382812
2017-02-06,683.4752197265625
2017-02-07,683.176513671875
2017-02-08,676.9044799804688
2017-02-09,686.2628784179688
2017-02-10,683.87353515625
2017-02-13,685.0679931640625
2017-02-14,694.1280517578125
2017-02-15,702.6900634765625
2017-02-16,701.694580078125
2017-02-17,704.3826904296875
2017-02-20,709.16162109375
2017-02-21,662.7669067382812
2017-02-22,676.7051391601562
2017-02-23,650.0830688476562
2017-02-24,647.5935668945312
2017-02-27,643.3114013671875
2017-02-28,643.8092651367188
2017-03-01,659.6431274414062
2017-03-02,661.2365112304688
2017-03-03,665.0208129882812
2017-03-06,662.431640625
2017-03-07,662.431640625
2017-03-08,664.9213256835938
2017-03-09,664.821533203125
2017-03-10,663.9253540039062
2017-03-13,669.3026733398438
2017-03-14,667.2116088867188
2017-03-15,668.0081176757812
2017-03-16,665.8173217773438
2017-03-17,656.35693359375
2017-03-20,656.35693359375
2017-03-21,652.2740478515625
2017-03-22,644.8052368164062
2017-03-23,644.5064697265625
2017-03-24,645.6018676757812
2017-03-27,643.7098388671875
2017-03-28,652.57275390625
2017-03-29,653.6681518554688
2017-03-30,653.2699584960938
2017-03-31,648.191162109375
2017-04-03,643.9089965820312
2017-04-04,646.697265625
2017-04-05,651.8756713867188
2017-04-06,649.0873413085938
2017-04-07,651.6764526367188
2017-04-10,654.0664672851562
2017-04-11,654.9627685546875
2017-04-12,652.57275390625
2017-04-13,641.2203369140625
2017-04-18,623.593994140625
2017-04-19,618.2163696289062
2017-04-20,619.809814453125
2017-04-21,621.4030151367188
2017-04-24,635.6435546875
2017-04-25,639.8261108398438
2017-04-26,639.4276733398438
2017-04-27,638.0335083007812
2017-04-28,633.8511352539062
2017-05-02,637.2369995117188
2017-05-03,642.5147705078125
2017-05-04,661.0374755859375
2017-05-05,655.8590698242188
2017-05-08,657.8505859375
2017-05-09,662.1327514648438
2017-05-10,668.1079711914062
2017-05-11,675.1783447265625
2017-05-12,675.2777099609375
2017-05-15,682.348388671875
2017-05-16,684.4396362304688
2017-05-17,675.4771118164062
2017-05-18,661.5123901367188
2017-05-19,662.80712890625
2017-05-22,663.9027709960938
2017-05-23,664.2013549804688
2017-05-24,664.599853515625
2017-05-25,666.2928466796875
2017-05-26,672.2688598632812
2017-05-30,672.4678955078125
2017-05-31,672.8662719726562
2017-06-01,674.1611938476562
2017-06-02,675.6551513671875
2017-06-05,678.642822265625
2017-06-06,683.82177734375
2017-06-07,679.1407470703125
2017-06-08,682.1286010742188
2017-06-09,692.8848876953125
2017-06-12,688.8015747070312
2017-06-13,685.4154663085938
2017-06-14,677.9458618164062
2017-06-15,683.9214477539062
2017-06-16,684.4193115234375
2017-06-19,688.8015747070312
2017-06-20,685.5149536132812
2017-06-21,684.6184692382812
2017-06-22,681.0328979492188
2017-06-23,677.9458618164062
2017-06-26,686.8466796875
2017-06-27,685.2738037109375
2017-06-28,683.6224975585938
2017-06-29,712.604736328125
2017-06-30,708.8201904296875
2017-07-03,726.8469848632812
2017-07-04,718.77978515625
2017-07-05,724.058349609375
2017-07-06,725.2535400390625
2017-07-07,725.2535400390625
2017-07-10,735.3123779296875
2017-07-11,735.3123779296875
2017-07-12,742.3839111328125
2017-07-13,740.9894409179688
2017-07-14,730.930419921875
2017-07-17,734.0179443359375
2017-07-18,730.930419921875
2017-07-19,735.8104858398438
2017-07-20,737.5037231445312
2017-07-21,732.1255493164062
2017-07-24,734.2169799804688
2017-07-25,753.2396850585938
2017-07-26,750.6502685546875
2017-07-27,750.9491577148438
2017-07-28,740.5911865234375
2017-07-31,753.9369506835938
2017-08-01,761.7055053710938
2017-08-02,761.506103515625
2017-08-03,758.1951293945312
2017-08-04,765.9642944335938
2017-08-07,763.3746337890625
2017-08-08,766.4624633789062
2017-08-09,761.1832275390625
2017-08-10,746.441650390625
2017-08-11,733.8915405273438
2017-08-14,740.16650390625
2017-08-15,741.56103515625
2017-08-16,745.047119140625
2017-08-17,735.0868530273438
2017-08-18,733.293701171875
2017-08-21,731.0028686523438
2017-08-22,738.6725463867188
2017-08-23,737.9749755859375
2017-08-24,739.5687255859375
2017-08-25,739.8677978515625
2017-08-29,739.6685180664062
2017-08-30,746.142822265625
2017-08-31,747.537353515625
2017-09-01,746.7404174804688
2017-09-04,742.0589599609375
2017-09-05,731.20166015625
2017-09-06,726.022705078125
2017-09-07,720.94287109375
2017-09-08,726.5206298828125
2017-09-11,732.6961059570312
2017-09-12,733.293701171875
2017-09-13,729.2098999023438
2017-09-14,717.95458984375
2017-09-15,705.2050170898438
2017-09-18,715.8627319335938
2017-09-19,724.130126953125
2017-09-20,720.145751953125
2017-09-21,718.7512817382812
2017-09-22,724.2296142578125
2017-09-25,718.35302734375
2017-09-26,716.4603881835938
2017-09-27,727.1182250976562
2017-09-28,728.9111938476562
2017-09-29,734.190185546875
2017-10-02,736.7799682617188
2017-10-03,744.4495849609375
2017-10-04,746.0433959960938
2017-10-05,752.3184814453125
2017-10-06,753.9120483398438
2017-10-09,752.6170043945312
2017-10-10,760.386474609375
2017-10-11,755.406005859375
2017-10-12,744.1260986328125
2017-10-13,736.15673828125
2017-10-16,741.0380859375
2017-10-17,740.6395263671875
2017-10-18,745.4210205078125
2017-10-19,740.0418701171875
2017-10-20,745.7199096679688
2017-10-23,740.6395263671875
2017-10-24,743.9268188476562
2017-10-25,739.045654296875
2017-10-26,744.026611328125
2017-10-27,745.4210205078125
2017-10-30,734.16455078125
2017-10-31,731.4750366210938
2017-11-01,729.8811645507812
2017-11-02,734.36376953125
2017-11-03,735.2601928710938
2017-11-06,730.0803833007812
2017-11-07,730.0803833007812
2017-11-08,735.2601928710938
2017-11-09,739.4442138671875
2017-11-10,738.4480590820312
2017-11-13,731.2753295898438
2017-11-14,733.16845703125
2017-11-15,732.6704711914062
2017-11-16,729.582275390625
2017-11-17,728.7853393554688
2017-11-20,726.6934204101562
2017-11-21,726.7930297851562
2017-11-22,735.9574584960938
2017-11-23,728.984619140625
2017-11-24,732.86962890625
2017-11-27,732.7698974609375
2017-11-28,742.4325561523438
2017-11-29,740.3407592773438
2017-11-30,731.1762084960938
2017-12-01,726.9923706054688
2017-12-04,730.0803833007812
2017-12-05,728.7853393554688
2017-12-06,722.1110229492188
2017-12-07,722.907958984375
2017-12-08,730.3790893554688
2017-12-11,748.8079833984375
2017-12-12,754.1871337890625
2017-12-13,766.6669311523438
2017-12-14,753.5894775390625
2017-12-15,748.6087646484375
2017-12-18,753.1910400390625
2017-12-19,753.3901977539062
2017-12-20,755.382568359375
2017-12-21,762.8536987304688
2017-12-22,758.6699829101562
2017-12-27,760.6621704101562
2017-12-28,759.4667358398438
2017-12-29,763.9495239257812
2018-01-02,762.1563110351562
2018-01-03,760.4630737304688
2018-01-04,763.152587890625
2018-01-05,760.5625
2018-01-08,755.083740234375
2018-01-09,763.351806640625
2018-01-10,792.4395141601562
2018-01-11,792.9375610351562
2018-01-12,788.6541137695312
2018-01-15,781.8801879882812
2018-01-16,789.9491577148438
2018-01-17,789.749755859375
2018-01-18,785.2671508789062
2018-01-19,785.366943359375
2018-01-22,781.4816284179688
2018-01-23,782.0794677734375
2018-01-24,768.5317993164062
2018-01-25,765.4437255859375
2018-01-26,767.6353149414062
2018-01-29,767.53564453125
2018-01-30,757.673828125
2018-01-31,748.210205078125
2018-02-01,747.4134521484375
2018-02-02,747.313720703125
2018-02-05,746.9152221679688
2018-02-06,724.2030639648438
2018-02-07,736.4557495117188
2018-02-08,730.7775268554688
2018-02-09,728.984619140625
2018-02-12,729.582275390625
2018-02-13,731.9730834960938
2018-02-14,747.2141723632812
2018-02-15,749.4055786132812
2018-02-16,757.8729858398438
2018-02-19,757.573974609375
2018-02-20,734.16455078125
2018-02-21,744.4249267578125
2018-02-22,725.4421997070312
2018-02-23,720.7592163085938
2018-02-26,718.7666625976562
2018-02-27,716.5745849609375
2018-02-28,714.4822387695312
2018-03-01,717.1723022460938
2018-03-02,702.4264526367188
2018-03-05,699.4375
2018-03-06,697.5443115234375
2018-03-07,696.8467407226562
2018-03-08,700.234375
2018-03-09,703.223388671875
2018-03-12,703.024169921875
2018-03-13,695.2527465820312
2018-03-14,687.7800903320312
2018-03-15,696.647705078125
2018-03-16,704.7179565429688
2018-03-19,693.0607299804688
2018-03-20,696.5478515625
2018-03-21,691.4664306640625
2018-03-22,675.4254150390625
2018-03-23,664.16650390625
2018-03-26,662.771728515625
2018-03-27,669.546875
2018-03-28,667.2553100585938
2018-03-29,662.9711303710938
2018-04-03,661.1776123046875
2018-04-04,659.6829223632812
2018-04-05,671.2406616210938
2018-04-06,662.3732299804688
2018-04-09,667.8530883789062
2018-04-10,671.0413818359375
2018-04-11,673.1336669921875
2018-04-12,679.1119384765625
2018-04-13,682.69873046875
2018-04-16,669.447265625
2018-04-17,673.0341796875
2018-04-18,674.0304565429688
2018-04-19,688.1786499023438
2018-04-20,698.6401977539062
2018-04-23,704.6184692382812
2018-04-24,709.4008178710938
2018-04-25,709.2015991210938
2018-04-26,707.308837890625
2018-04-27,716.9730224609375
2018-04-30,722.7520141601562
2018-05-01,726.4384765625
2018-05-02,727.1360473632812
2018-05-03,718.6669921875
2018-05-04,711.7920532226562
2018-05-08,708.0059814453125
2018-05-09,716.87353515625
2018-05-10,729.02880859375
2018-05-11,733.114013671875
2018-05-14,730.3241577148438
2018-05-15,735.9037475585938
2018-05-16,736.1029052734375
2018-05-17,727.3097534179688
2018-05-18,730.2991943359375
2018-05-21,736.2781372070312
2018-05-22,743.0537109375
2018-05-23,736.676513671875
2018-05-24,727.6089477539062
2018-05-25,730.1995849609375
2018-05-29,720.6334838867188
2018-05-30,723.2244873046875
2018-05-31,718.042724609375
2018-06-01,722.2279663085938
2018-06-04,728.7051391601562
2018-06-05,721.1318969726562
2018-06-06,725.6159057617188
2018-06-07,729.4024047851562
2018-06-08,727.3097534179688
2018-06-11,727.409423828125
2018-06-12,730.3988037109375
2018-06-13,730.1995849609375
2018-06-14,731.9931030273438
2018-06-15,720.2349853515625
2018-06-18,722.1283569335938
2018-06-19,721.2315063476562
2018-06-20,724.3204345703125
2018-06-21,705.587158203125
2018-06-22,718.3419189453125
2018-06-25,699.8077392578125
2018-06-26,705.487548828125
2018-06-27,707.8790893554688
2018-06-28,707.28125
2018-06-29,708.1779174804688
2018-07-02,696.3201904296875
2018-07-03,701.7010498046875
2018-07-04,696.5194091796875
2018-07-05,702.3988037109375
2018-07-06,699.8077392578125
2018-07-09,710.0711669921875
2018-07-10,704.4911499023438
2018-07-11,697.9146118164062
2018-07-12,707.3809204101562
2018-07-13,705.7864990234375
2018-07-16,702.8380126953125
2018-07-17,704.7901000976562
2018-07-18,714.8544311523438
2018-07-19,715.5516357421875
2018-07-20,712.5625610351562
2018-07-23,719.4379272460938
2018-07-24,728.8045043945312
2018-07-25,721.1318969726562
2018-07-26,722.6265869140625
2018-07-27,725.2172241210938
2018-07-30,723.2244873046875
2018-07-31,727.9075927734375
2018-08-01,711.5659790039062
2018-08-02,701.6011962890625
2018-08-03,713.2598876953125
2018-08-06,706.0855102539062
2018-08-07,713.5588989257812
2018-08-08,722.8258666992188
2018-08-09,723.2244873046875
2018-08-10,718.7404174804688
2018-08-13,713.5588989257812
2018-08-14,713.0607299804688
2018-08-15,702.99658203125
2018-08-16,700.4815063476562
2018-08-17,694.5020751953125
2018-08-20,694.701416015625
2018-08-21,690.1171875
2018-08-22,686.9281616210938
2018-08-23,685.8320922851562
2018-08-24,683.8389282226562
2018-08-28,688.2236328125
2018-08-29,682.5433349609375
2018-08-30,672.677490234375
2018-08-31,666.5985107421875
2018-09-03,672.4780883789062
2018-09-04,674.9695434570312
2018-09-05,667.7943115234375
2018-09-06,658.127685546875
2018-09-07,652.8458862304688
2018-09-10,650.753173828125
2018-09-11,648.5606689453125
2018-09-12,649.9560546875
2018-09-13,653.942138671875
2018-09-14,656.1346435546875
2018-09-17,653.1449584960938
2018-09-18,648.3613891601562
2018-09-19,659.921630859375
2018-09-20,663.4094848632812
2018-09-21,678.058837890625
2018-09-24,673.6740112304688
2018-09-25,673.3750610351562
2018-09-26,678.9557495117188
2018-09-27,679.6533813476562
2018-09-28,667.4954223632812
2018-10-01,667.2960815429688
2018-10-02,661.2169189453125
2018-10-03,666.7977905273438
2018-10-04,668.691162109375
2018-10-05,658.5263061523438
2018-10-08,652.2481689453125
2018-10-09,653.4439086914062
2018-10-10,651.25146484375
2018-10-11,628.0067138671875
2018-10-12,626.8106689453125
2018-10-15,626.2125854492188
2018-10-16,621.9269409179688
2018-10-17,622.5250244140625
2018-10-18,616.0465698242188
2018-10-19,618.3389282226562
2018-10-22,622.0266723632812
2018-10-23,604.6844482421875
2018-10-24,598.8040161132812
2018-10-25,607.3755493164062
2018-10-26,602.9900512695312
2018-10-29,631.6943359375
2018-10-30,634.6843872070312
2018-10-31,642.757568359375
2018-11-01,636.6777954101562
2018-11-02,643.95361328125
2018-11-05,638.6712036132812
2018-11-06,634.8837890625
2018-11-07,635.9802856445312
2018-11-08,642.0598754882812
2018-11-09,631.6943359375
2018-11-12,632.7908325195312
2018-11-13,642.35888671875
2018-11-14,642.0598754882812
2018-11-15,655.6145629882812
2018-11-16,651.7277221679688
2018-11-19,649.2359619140625
2018-11-20,640.465087890625
2018-11-21,657.9070434570312
2018-11-22,648.0400390625
2018-11-23,651.8272705078125
2018-11-26,671.5615234375
2018-11-27,670.66455078125
2018-11-28,667.2757568359375
2018-11-29,666.9768676757812
2018-11-30,662.0932006835938
2018-12-03,677.6414184570312
2018-12-04,673.35546875
2018-12-05,657.707763671875
2018-12-06,634.285888671875
2018-12-07,641.6612548828125
2018-12-10,636.478515625
2018-12-11,642.1595458984375
2018-12-12,654.518310546875
2018-12-13,653.7210693359375
2018-12-14,651.3290405273438
2018-12-17,646.6445922851562
2018-12-18,646.6445922851562
2018-12-19,650.5316772460938
2018-12-20,648.0400390625
2018-12-21,651.8272705078125
2018-12-24,644.8507690429688
2018-12-27,635.8804321289062
2018-12-28,648.0400390625
2018-12-31,644.7509155273438
2019-01-02,644.4517211914062
2019-01-03,639.269287109375
2019-01-04,654.319091796875
2019-01-07,639.9666748046875
2019-01-08,646.9435424804688
2019-01-09,643.95361328125
2019-01-10,649.2359619140625
2019-01-11,645.4486694335938
2019-01-14,637.2757568359375
2019-01-15,639.6679077148438
2019-01-16,645.0498046875
2019-01-17,636.7774658203125
2019-01-18,649.6346435546875
2019-01-21,647.8404541015625
2019-01-22,639.1696166992188
2019-01-23,636.8770141601562
2019-01-24,630.9966430664062
2019-01-25,635.8804321289062
2019-01-28,629.0032348632812
2019-01-29,639.9666748046875
2019-01-30,649.7341918945312
2019-01-31,636.7774658203125
2019-02-01,636.8770141601562
2019-02-04,637.9735107421875
2019-02-05,651.3290405273438
2019-02-06,648.4386596679688
2019-02-07,639.3687744140625
2019-02-08,639.7677612304688
2019-02-11,648.3388061523438
2019-02-12,651.4286499023438
2019-02-13,656.7110595703125
2019-02-14,658.7045288085938
2019-02-15,663.687744140625
2019-02-18,661.4951782226562
2019-02-19,634.9833984375
2019-02-20,641.2626342773438
2019-02-21,621.1837158203125
2019-02-22,621.5826416015625
2019-02-25,619.6882934570312
2019-02-26,612.510498046875
2019-02-27,614.7037353515625
2019-02-28,611.01513671875
2019-03-01,612.2113647460938
2019-03-04,616.0993041992188
2019-03-05,621.4828491210938
2019-03-06,621.2833862304688
2019-03-07,622.2803955078125
2019-03-08,622.0810546875
2019-03-11,622.579345703125
2019-03-12,624.5733642578125
2019-03-13,618.1930541992188
2019-03-14,618.4920043945312
2019-03-15,619.6882934570312
2019-03-18,624.6729125976562
2019-03-19,621.6823120117188
2019-03-20,621.9813232421875
2019-03-21,628.0624389648438
2019-03-22,611.1148681640625
2019-03-25,612.3112182617188
2019-03-26,610.5167236328125
2019-03-27,611.2144775390625
2019-03-28,615.9000854492188
2019-03-29,621.3831176757812
2019-04-01,633.8447265625
2019-04-02,643.91357421875
2019-04-03,646.9043579101562
2019-04-04,646.605224609375
2019-04-05,651.0914916992188
2019-04-08,650.1942138671875
2019-04-09,653.2847290039062
2019-04-10,650.6927490234375
2019-04-11,649.3968505859375
2019-04-12,656.6741943359375
2019-04-15,653.8828735351562
2019-04-16,660.7616577148438
2019-04-17,663.2538452148438
2019-04-18,664.4501953125
2019-04-23,665.5468139648438
2019-04-24,660.6621704101562
2019-04-25,659.8643798828125
2019-04-26,663.3538208007812
2019-04-29,667.4411010742188
2019-04-30,665.0482788085938
2019-05-01,662.8552856445312
2019-05-02,665.646484375
2019-05-03,678.5069580078125
2019-05-07,660.1636352539062
2019-05-08,656.973388671875
2019-05-09,649.8953247070312
2019-05-10,649.9949340820312
2019-05-13,648.0011596679688
2019-05-14,651.5900268554688
2019-05-15,661.2601318359375
2019-05-16,659.044921875
2019-05-17,652.7637939453125
2019-05-20,648.1773071289062
2019-05-21,650.5701293945312
2019-05-22,655.5554809570312
2019-05-23,657.3500366210938
