Date,ABFRL.NS
2017-01-13,137.8511505126953
2017-01-16,142.73040771484375
2017-01-17,142.6318359375
2017-01-18,140.3154296875
2017-01-19,143.8639678955078
2017-01-20,141.05470275878906
2017-01-23,140.1182861328125
2017-01-24,146.3775177001953
2017-01-25,146.87037658691406
2017-01-27,146.3775177001953
2017-01-30,147.31394958496094
2017-01-31,147.90536499023438
2017-02-01,146.91966247558594
2017-02-02,146.7718048095703
2017-02-03,143.12469482421875
2017-02-06,145.39181518554688
2017-02-07,149.08822631835938
2017-02-08,151.7496337890625
2017-02-09,150.02464294433594
2017-02-10,149.8767852783203
2017-02-13,148.89108276367188
2017-02-14,148.69393920898438
2017-02-15,147.8068084716797
2017-02-16,147.8560791015625
2017-02-17,154.21389770507812
2017-02-20,155.39674377441406
2017-02-21,155.19960021972656
2017-02-22,156.92459106445312
2017-02-23,154.60818481445312
2017-02-27,155.3474578857422
2017-02-28,155.6924591064453
2017-03-01,156.48101806640625
2017-03-02,153.3760528564453
2017-03-03,151.552490234375
2017-03-06,148.6446533203125
2017-03-07,145.63824462890625
2017-03-08,144.15968322753906
2017-03-09,144.15968322753906
2017-03-10,143.27255249023438
2017-03-14,145.29324340820312
2017-03-15,146.6239471435547
2017-03-16,150.56678771972656
2017-03-17,153.6717529296875
2017-03-20,153.27748107910156
2017-03-21,148.05322265625
2017-03-22,148.841796875
2017-03-23,151.89749145507812
2017-03-24,150.22178649902344
2017-03-27,152.04534912109375
2017-03-28,150.9610595703125
2017-03-29,150.0739288330078
2017-03-30,148.79251098632812
2017-03-31,151.65106201171875
2017-04-03,154.0660400390625
2017-04-05,158.8467254638672
2017-04-06,158.4031524658203
2017-04-07,157.762451171875
2017-04-10,164.4652557373047
2017-04-11,168.70379638671875
2017-04-12,177.03302001953125
2017-04-13,176.44158935546875
2017-04-17,171.06948852539062
2017-04-18,171.95663452148438
2017-04-19,177.131591796875
2017-04-20,175.4558868408203
2017-04-21,177.37802124023438
2017-04-24,174.4208984375
2017-04-25,169.59092712402344
2017-04-26,167.27452087402344
2017-04-27,172.1537628173828
2017-04-28,170.2316436767578
2017-05-02,171.06948852539062
2017-05-03,167.42237854003906
2017-05-04,164.95811462402344
2017-05-05,162.69097900390625
2017-05-08,161.3602752685547
2017-05-09,156.53030395507812
2017-05-10,155.8896026611328
2017-05-11,161.80384826660156
2017-05-12,167.66880798339844
2017-05-15,173.97732543945312
2017-05-16,178.9551544189453
2017-05-17,176.5401611328125
2017-05-18,170.87234497070312
2017-05-19,165.05667114257812
2017-05-22,158.6002960205078
2017-05-23,160.81813049316406
2017-05-24,162.5924072265625
2017-05-25,163.92311096191406
2017-05-26,168.90093994140625
2017-05-29,165.94381713867188
2017-05-30,166.9295196533203
2017-05-31,172.9916229248047
2017-06-01,169.8373565673828
2017-06-02,168.50665283203125
2017-06-05,176.49087524414062
2017-06-06,178.1665802001953
2017-06-07,176.14588928222656
2017-06-08,179.89157104492188
2017-06-09,179.447998046875
2017-06-12,183.1444091796875
2017-06-13,179.84228515625
2017-06-14,180.4337158203125
2017-06-15,177.37802124023438
2017-06-16,176.2444610595703
2017-06-19,174.6180419921875
2017-06-20,173.04090881347656
2017-06-21,172.84376525878906
2017-06-22,172.4001922607422
2017-06-23,171.31591796875
2017-06-27,167.5209503173828
2017-06-28,164.16954040527344
2017-06-29,169.93592834472656
2017-06-30,170.921630859375
2017-07-03,169.4430694580078
2017-07-04,168.4080810546875
2017-07-05,168.2109375
2017-07-06,169.6402130126953
2017-07-07,173.23805236816406
2017-07-10,174.2237548828125
2017-07-11,172.25233459472656
2017-07-12,175.01231384277344
2017-07-13,174.6180419921875
2017-07-14,179.74371337890625
2017-07-17,178.1665802001953
2017-07-18,175.35731506347656
2017-07-19,179.2508544921875
2017-07-20,176.14588928222656
2017-07-21,173.97732543945312
2017-07-24,170.57664489746094
2017-07-25,174.76589965820312
2017-07-26,174.56875610351562
2017-07-27,167.27452087402344
2017-07-28,165.59881591796875
2017-07-31,170.0345001220703
2017-08-01,169.93592834472656
2017-08-02,175.01231384277344
2017-08-03,171.5130615234375
2017-08-04,169.34449768066406
2017-08-07,167.86593627929688
2017-08-08,164.8595428466797
2017-08-09,166.5845184326172
2017-08-10,165.79595947265625
2017-08-11,159.93099975585938
2017-08-14,161.80384826660156
2017-08-16,170.921630859375
2017-08-17,167.816650390625
2017-08-18,168.45736694335938
2017-08-21,167.5702362060547
2017-08-22,168.45736694335938
2017-08-23,167.02809143066406
2017-08-24,166.68309020996094
2017-08-28,167.5209503173828
2017-08-29,165.500244140625
2017-08-30,167.07737731933594
2017-08-31,168.50665283203125
2017-09-01,168.85165405273438
2017-09-04,168.8023681640625
2017-09-05,171.710205078125
2017-09-06,175.01231384277344
2017-09-07,175.75160217285156
2017-09-08,173.97732543945312
2017-09-11,171.710205078125
2017-09-12,171.1187744140625
2017-09-13,167.1759490966797
2017-09-14,167.66880798339844
2017-09-15,169.1966552734375
2017-09-18,169.59092712402344
2017-09-19,166.7816619873047
2017-09-20,166.9295196533203
2017-09-21,165.05667114257812
2017-09-22,161.7545623779297
2017-09-25,155.9388885498047
2017-09-26,156.53030395507812
2017-09-27,150.86248779296875
2017-09-28,155.00245666503906
2017-09-29,160.67027282714844
2017-10-03,164.95811462402344
2017-10-04,161.85313415527344
2017-10-05,158.69886779785156
2017-10-06,160.22671508789062
2017-10-09,156.67816162109375
2017-10-10,158.8467254638672
2017-10-11,154.01675415039062
2017-10-12,156.03746032714844
2017-10-13,153.1789093017578
2017-10-16,149.82749938964844
2017-10-17,146.8210906982422
2017-10-18,142.8289794921875
2017-10-19,146.7718048095703
2017-10-23,145.04681396484375
2017-10-24,143.6668243408203
2017-10-25,148.29965209960938
2017-10-26,145.98324584960938
2017-10-27,146.5746612548828
2017-10-30,150.56678771972656
2017-10-31,154.657470703125
2017-11-01,148.34893798828125
2017-11-02,150.02464294433594
2017-11-03,151.40463256835938
2017-11-06,151.84820556640625
2017-11-07,147.8560791015625
2017-11-08,148.20108032226562
2017-11-09,146.52537536621094
2017-11-10,147.6096649169922
2017-11-13,147.8068084716797
2017-11-14,147.90536499023438
2017-11-15,148.10250854492188
2017-11-16,152.34104919433594
2017-11-17,149.43321228027344
2017-11-20,153.32676696777344
2017-11-21,152.48890686035156
2017-11-22,152.09461975097656
2017-11-23,158.15672302246094
2017-11-24,163.23312377929688
2017-11-27,170.7244873046875
2017-11-28,163.13455200195312
2017-11-29,163.43026733398438
2017-11-30,165.15524291992188
2017-12-01,165.15524291992188
2017-12-04,163.8245391845703
2017-12-05,160.7195587158203
2017-12-06,162.74026489257812
2017-12-07,167.66880798339844
2017-12-08,168.45736694335938
2017-12-11,167.66880798339844
2017-12-12,168.30950927734375
2017-12-13,166.7816619873047
2017-12-14,167.7673797607422
2017-12-15,166.9788055419922
2017-12-18,166.3873748779297
2017-12-19,166.3873748779297
2017-12-20,167.27452087402344
2017-12-21,172.89305114746094
2017-12-22,174.51947021484375
2017-12-26,170.33021545410156
2017-12-27,167.07737731933594
2017-12-28,169.4923553466797
2017-12-29,169.98521423339844
2018-01-01,167.5702362060547
2018-01-02,168.75308227539062
2018-01-03,169.34449768066406
2018-01-04,168.90093994140625
2018-01-05,174.96302795410156
2018-01-08,176.44158935546875
2018-01-09,175.7023162841797
2018-01-10,172.1537628173828
2018-01-11,171.36520385742188
2018-01-12,173.87875366210938
2018-01-15,168.8023681640625
2018-01-16,166.7816619873047
2018-01-17,165.3031005859375
2018-01-18,163.13455200195312
2018-01-19,165.10595703125
2018-01-22,163.6766815185547
2018-01-23,164.95811462402344
2018-01-24,162.83883666992188
2018-01-25,164.6131134033203
2018-01-29,159.33956909179688
2018-01-30,157.71316528320312
2018-01-31,160.7195587158203
2018-02-01,161.26170349121094
2018-02-02,154.31246948242188
2018-02-05,151.99606323242188
2018-02-06,150.9610595703125
2018-02-07,149.82749938964844
2018-02-08,151.84820556640625
2018-02-09,154.16461181640625
2018-02-12,160.32528686523438
2018-02-14,155.19960021972656
2018-02-15,157.41744995117188
2018-02-16,152.7846221923828
2018-02-19,149.23606872558594
2018-02-20,149.6796417236328
2018-02-21,147.6096649169922
2018-02-22,147.6096649169922
2018-02-23,148.79251098632812
2018-02-26,145.63824462890625
2018-02-27,149.23606872558594
2018-02-28,150.1232147216797
2018-03-01,147.8068084716797
2018-03-05,143.12469482421875
2018-03-06,141.7447052001953
2018-03-07,142.73040771484375
2018-03-08,145.58895874023438
2018-03-09,142.04042053222656
2018-03-12,142.97683715820312
2018-03-13,148.10250854492188
2018-03-14,147.95465087890625
2018-03-15,145.24395751953125
2018-03-16,138.98472595214844
2018-03-19,136.3726043701172
2018-03-20,137.65402221679688
2018-03-21,139.57614135742188
2018-03-22,136.86544799804688
2018-03-23,133.85903930664062
2018-03-26,139.97042846679688
2018-03-27,141.89256286621094
2018-03-28,148.69393920898438
2018-04-02,145.5396728515625
2018-04-03,144.60325622558594
2018-04-04,148.841796875
2018-04-05,147.8068084716797
2018-04-06,146.4268035888672
2018-04-09,149.7289276123047
2018-04-10,146.6239471435547
2018-04-11,147.65895080566406
2018-04-12,145.58895874023438
2018-04-13,143.61753845214844
2018-04-16,147.46180725097656
2018-04-17,148.6446533203125
2018-04-18,144.99752807617188
2018-04-19,146.3775177001953
2018-04-20,144.94825744628906
2018-04-23,145.88467407226562
2018-04-24,144.55397033691406
2018-04-25,143.17398071289062
2018-04-26,144.15968322753906
2018-04-27,143.2232666015625
2018-04-30,144.6525421142578
2018-05-02,143.6668243408203
2018-05-03,141.7939910888672
2018-05-04,142.13897705078125
2018-05-07,141.44898986816406
2018-05-08,140.01971435546875
2018-05-09,143.9132537841797
2018-05-10,142.68112182617188
2018-05-11,148.447509765625
2018-05-14,148.00393676757812
2018-05-15,148.79251098632812
2018-05-16,146.67323303222656
2018-05-17,143.61753845214844
2018-05-18,141.5968475341797
2018-05-21,138.39329528808594
2018-05-22,141.7939910888672
2018-05-23,140.85755920410156
2018-05-24,144.0611114501953
2018-05-25,142.73040771484375
2018-05-28,144.2582550048828
2018-05-29,147.11680603027344
2018-05-30,144.7018280029297
2018-05-31,146.18038940429688
2018-06-01,143.42041015625
2018-06-04,137.80186462402344
2018-06-05,137.11187744140625
2018-06-06,140.3154296875
2018-06-07,138.2947235107422
2018-06-08,137.21044921875
2018-06-11,136.86544799804688
2018-06-12,135.9290313720703
2018-06-13,136.421875
2018-06-14,138.0482940673828
2018-06-15,139.52685546875
2018-06-18,143.12469482421875
2018-06-19,143.96253967285156
2018-06-20,143.96253967285156
2018-06-21,144.40611267089844
2018-06-22,140.61114501953125
2018-06-25,137.70330810546875
2018-06-26,139.13258361816406
2018-06-27,137.65402221679688
2018-06-28,135.9290313720703
2018-06-29,136.02760314941406
2018-07-02,135.48545837402344
2018-07-03,137.55545043945312
2018-07-04,135.9290313720703
2018-07-05,134.45046997070312
2018-07-06,136.86544799804688
2018-07-09,136.91473388671875
2018-07-10,136.96401977539062
2018-07-11,139.0340118408203
2018-07-12,137.30902099609375
2018-07-13,134.74618530273438
2018-07-16,134.74618530273438
2018-07-17,133.9083251953125
2018-07-18,131.69049072265625
2018-07-19,134.10546875
2018-07-20,133.11976623535156
2018-07-23,135.3376007080078
2018-07-24,138.98472595214844
2018-07-25,137.604736328125
2018-07-26,137.9004364013672
2018-07-27,137.99900817871094
2018-07-30,140.46328735351562
2018-07-31,138.14686584472656
2018-08-01,152.14390563964844
2018-08-02,170.82305908203125
2018-08-03,168.50665283203125
2018-08-06,177.03302001953125
2018-08-07,174.71661376953125
2018-08-08,176.58944702148438
2018-08-09,179.30014038085938
2018-08-10,177.03302001953125
2018-08-13,176.49087524414062
2018-08-14,190.53721618652344
2018-08-16,191.72006225585938
2018-08-17,190.09364318847656
2018-08-20,188.51651000976562
2018-08-21,187.4815216064453
2018-08-23,190.83291625976562
2018-08-24,199.1621551513672
2018-08-27,206.8506622314453
2018-08-28,203.64710998535156
2018-08-29,198.22572326660156
2018-08-30,193.9871826171875
2018-08-31,195.6628875732422
2018-09-03,199.1621551513672
2018-09-04,195.8600311279297
2018-09-05,198.66929626464844
2018-09-06,196.45144653320312
2018-09-07,195.6628875732422
2018-09-10,189.30506896972656
2018-09-11,185.95367431640625
2018-09-12,187.87579345703125
2018-09-14,189.30506896972656
2018-09-17,187.2843780517578
2018-09-18,185.31295776367188
2018-09-19,185.51010131835938
2018-09-21,180.28585815429688
2018-09-24,177.47659301757812
2018-09-25,179.94085693359375
2018-09-26,181.76441955566406
2018-09-27,183.48941040039062
2018-09-28,180.8772735595703
2018-10-01,182.15869140625
2018-10-03,179.59585571289062
2018-10-04,179.94085693359375
2018-10-05,178.31443786621094
2018-10-08,174.76589965820312
2018-10-09,172.9916229248047
2018-10-10,173.68161010742188
2018-10-11,172.5480499267578
2018-10-12,182.99655151367188
2018-10-15,187.974365234375
2018-10-16,192.41004943847656
2018-10-17,183.5386962890625
2018-10-19,179.30014038085938
2018-10-22,174.86447143554688
2018-10-23,170.2809295654297
2018-10-24,172.05520629882812
2018-10-25,171.31591796875
2018-10-26,175.1108856201172
2018-10-29,176.98373413085938
2018-10-30,177.67373657226562
2018-10-31,177.52587890625
2018-11-01,184.5736846923828
2018-11-02,190.3893585205078
2018-11-05,189.74864196777344
2018-11-06,184.52439880371094
2018-11-07,184.67225646972656
2018-11-09,186.64366149902344
2018-11-12,190.09364318847656
2018-11-13,190.09364318847656
2018-11-14,187.87579345703125
2018-11-15,186.98866271972656
2018-11-16,188.9600830078125
2018-11-19,188.36865234375
2018-11-20,184.91868591308594
2018-11-21,190.1922149658203
2018-11-22,188.91079711914062
2018-11-26,185.95367431640625
2018-11-27,184.72154235839844
2018-11-28,184.08082580566406
2018-11-29,183.1444091796875
2018-11-30,178.46229553222656
2018-12-03,182.7501220703125
2018-12-04,181.9122772216797
2018-12-05,180.97584533691406
2018-12-06,179.39871215820312
2018-12-07,179.0044403076172
2018-12-10,178.1665802001953
2018-12-11,181.5179901123047
2018-12-12,197.78216552734375
2018-12-13,195.8107452392578
2018-12-14,196.40216064453125
2018-12-17,197.14144897460938
2018-12-18,199.605712890625
2018-12-19,201.13356018066406
2018-12-20,200.24642944335938
2018-12-21,202.0699920654297
2018-12-24,203.7949676513672
2018-12-26,202.95712280273438
2018-12-27,201.97142028808594
2018-12-28,201.92213439941406
2018-12-31,199.605712890625
2019-01-01,196.6978759765625
2019-01-02,192.7550506591797
2019-01-03,194.92361450195312
2019-01-04,195.6136016845703
2019-01-07,204.1892547607422
2019-01-08,205.37210083007812
2019-01-09,208.7235107421875
2019-01-10,208.96994018554688
2019-01-11,204.28782653808594
2019-01-14,212.12420654296875
2019-01-15,206.7028045654297
2019-01-16,198.3242950439453
2019-01-17,199.35928344726562
2019-01-18,200.34500122070312
2019-01-21,198.86643981933594
2019-01-22,200.09857177734375
2019-01-23,201.18284606933594
2019-01-24,200.04928588867188
2019-01-25,197.53573608398438
2019-01-28,198.5214385986328
2019-01-29,200.09857177734375
2019-01-30,205.51995849609375
2019-01-31,206.5056610107422
2019-02-01,205.96353149414062
2019-02-04,204.1892547607422
2019-02-05,209.46278381347656
2019-02-06,207.2449493408203
2019-02-07,207.98422241210938
2019-02-08,208.920654296875
2019-02-11,208.08279418945312
2019-02-12,207.98422241210938
2019-02-14,209.31492614746094
2019-02-15,215.0320281982422
2019-02-18,211.0399169921875
2019-02-19,212.12420654296875
2019-02-20,215.32774353027344
2019-02-21,216.80630493164062
2019-02-22,217.10202026367188
2019-02-25,222.57269287109375
2019-02-26,216.41201782226562
2019-02-27,222.32626342773438
2019-02-28,222.07984924316406
2019-03-01,220.25628662109375
2019-03-05,222.32626342773438
2019-03-06,216.70773315429688
2019-03-07,220.50271606445312
2019-03-08,220.20700073242188
2019-03-11,222.57269287109375
2019-03-12,223.5091094970703
2019-03-13,223.85411071777344
2019-03-14,227.4026641845703
2019-03-15,223.85411071777344
2019-03-18,227.30409240722656
2019-03-19,226.31838989257812
2019-03-20,222.2769775390625
2019-03-22,221.73484802246094
2019-03-25,215.47560119628906
2019-03-26,214.83489990234375
2019-03-27,220.30557250976562
2019-03-28,218.4820098876953
2019-04-01,221.1927032470703
2019-04-02,216.80630493164062
2019-04-03,216.55987548828125
2019-04-04,216.90487670898438
2019-04-05,215.86988830566406
2019-04-08,212.8634796142578
2019-04-09,215.0320281982422
2019-04-10,219.51699829101562
2019-04-11,219.41842651367188
2019-04-12,223.41055297851562
2019-04-15,219.9605712890625
2019-04-16,219.17201232910156
2019-04-18,218.03843688964844
2019-04-22,216.95416259765625
2019-04-23,210.3499298095703
2019-04-24,213.7506103515625
2019-04-25,213.40562438964844
2019-04-26,207.2942352294922
2019-04-30,212.6663360595703
2019-05-02,206.0128173828125
2019-05-03,204.04139709472656
2019-05-06,206.80137634277344
2019-05-07,206.0128173828125
2019-05-08,204.1892547607422
2019-05-09,205.91424560546875
2019-05-10,207.34352111816406
2019-05-13,200.44357299804688
2019-05-14,207.19566345214844
2019-05-15,190.0443572998047
2019-05-16,191.72006225585938
2019-05-17,194.72647094726562
2019-05-20,199.06358337402344
2019-05-21,200.09857177734375
2019-05-22,199.85214233398438
2019-05-23,191.03005981445312
2019-05-24,199.70428466796875
2019-05-27,206.5056610107422
2019-05-28,208.132080078125
2019-05-29,208.62493896484375
2019-05-30,214.93345642089844
2019-05-31,207.9349365234375
2019-06-03,215.72203063964844
2019-06-04,214.736328125
2019-06-06,215.9684600830078
2019-06-07,215.08131408691406
2019-06-10,217.34844970703125
2019-06-11,217.20059204101562
2019-06-12,214.68704223632812
2019-06-13,210.8427734375
