Date,RELIANCE.NS
2016-01-05,218.66970825195312
2016-01-06,224.55441284179688
2016-01-07,220.43185424804688
2016-01-08,223.1512451171875
2016-01-11,228.77487182617188
2016-01-12,227.4369659423828
2016-01-13,234.2679901123047
2016-01-14,230.96124267578125
2016-01-15,233.4956817626953
2016-01-18,221.2150421142578
2016-01-19,227.03448486328125
2016-01-20,218.5391845703125
2016-01-21,214.112060546875
2016-01-22,218.4521942138672
2016-01-25,218.40866088867188
2016-01-27,217.4079132080078
2016-01-28,221.2259063720703
2016-01-29,225.2505645751953
2016-02-01,224.1410675048828
2016-02-02,217.79949951171875
2016-02-03,213.50291442871094
2016-02-04,211.68637084960938
2016-02-05,211.21865844726562
2016-02-08,209.07579040527344
2016-02-09,208.30349731445312
2016-02-10,209.42385864257812
2016-02-11,201.13523864746094
2016-02-12,197.21932983398438
2016-02-15,205.96482849121094
2016-02-16,202.4405517578125
2016-02-17,207.2375030517578
2016-02-18,204.5181427001953
2016-02-19,205.4427032470703
2016-02-22,209.34774780273438
2016-02-23,206.59571838378906
2016-02-24,207.2483673095703
2016-02-25,205.38832092285156
2016-02-26,206.74801635742188
2016-02-29,210.2940673828125
2016-03-01,213.48117065429688
2016-03-02,217.8756866455078
2016-03-03,220.3448486328125
2016-03-04,218.941650390625
2016-03-08,223.4231719970703
2016-03-09,226.62115478515625
2016-03-10,220.10552978515625
2016-03-11,220.7038116455078
2016-03-14,221.84593200683594
2016-03-15,222.0091094970703
2016-03-16,222.28102111816406
2016-03-17,223.5187225341797
2016-03-18,225.9827117919922
2016-03-21,228.20469665527344
2016-03-22,230.5257110595703
2016-03-23,226.42269897460938
2016-03-28,224.48672485351562
2016-03-29,227.97372436523438
2016-03-30,230.34970092773438
2016-03-31,229.94271850585938
2016-04-01,227.57769775390625
2016-04-04,227.70973205566406
2016-04-05,225.927734375
2016-04-06,227.42372131347656
2016-04-07,228.19371032714844
2016-04-08,227.99569702148438
2016-04-11,228.8647003173828
2016-04-12,230.4266815185547
2016-04-13,234.5296630859375
2016-04-18,234.24366760253906
2016-04-20,228.20469665527344
2016-04-21,229.05172729492188
2016-04-22,228.56771850585938
2016-04-25,223.7167205810547
2016-04-26,223.72772216796875
2016-04-27,224.26670837402344
2016-04-28,219.27276611328125
2016-04-29,216.19277954101562
2016-05-02,217.12777709960938
2016-05-03,214.67478942871094
2016-05-04,215.18077087402344
2016-05-05,214.5537872314453
2016-05-06,213.16778564453125
2016-05-09,216.28076171875
2016-05-10,216.15977478027344
2016-05-11,214.58677673339844
2016-05-12,218.41476440429688
2016-05-13,215.19180297851562
2016-05-16,214.70777893066406
2016-05-17,213.2117919921875
2016-05-18,213.51979064941406
2016-05-19,209.2628173828125
2016-05-20,205.5228271484375
2016-05-23,204.59884643554688
2016-05-24,206.8978271484375
2016-05-25,209.2628173828125
2016-05-26,208.30581665039062
2016-05-27,214.4327850341797
2016-05-30,213.11282348632812
2016-05-31,210.72579956054688
2016-06-01,209.79083251953125
2016-06-02,210.3738250732422
2016-06-03,211.12181091308594
2016-06-06,210.05479431152344
2016-06-07,210.1098175048828
2016-06-08,209.9008026123047
2016-06-09,213.6518096923828
2016-06-10,214.8727569580078
2016-06-13,215.84075927734375
2016-06-14,214.77378845214844
2016-06-15,216.6107940673828
2016-06-16,214.7847900390625
2016-06-17,214.47677612304688
2016-06-20,217.84275817871094
2016-06-21,217.16078186035156
2016-06-22,215.70877075195312
2016-06-23,215.69778442382812
2016-06-24,209.31781005859375
2016-06-27,210.24180603027344
2016-06-28,210.7147979736328
2016-06-29,212.71678161621094
2016-06-30,213.2117919921875
2016-07-01,214.1577911376953
2016-07-04,217.07278442382812
2016-07-05,218.48077392578125
2016-07-07,217.33676147460938
2016-07-08,215.24676513671875
2016-07-11,218.3487548828125
2016-07-12,220.7467498779297
2016-07-13,221.92373657226562
2016-07-14,221.07676696777344
2016-07-15,222.68272399902344
2016-07-18,221.37376403808594
2016-07-19,223.91476440429688
2016-07-20,225.0587158203125
2016-07-21,221.395751953125
2016-07-22,223.26573181152344
2016-07-25,225.00372314453125
2016-07-26,225.2897186279297
2016-07-27,222.88075256347656
2016-07-28,225.7957305908203
2016-07-29,223.27676391601562
2016-08-01,222.08872985839844
2016-08-02,222.8147430419922
2016-08-03,218.6677703857422
2016-08-04,218.45875549316406
2016-08-05,223.57374572753906
2016-08-08,226.4337158203125
2016-08-09,226.75271606445312
2016-08-10,220.80174255371094
2016-08-11,223.10073852539062
2016-08-12,227.87472534179688
2016-08-16,225.47671508789062
2016-08-17,222.92471313476562
2016-08-18,223.9697265625
2016-08-19,223.27676391601562
2016-08-22,222.6057586669922
2016-08-23,222.2977294921875
2016-08-24,224.5087432861328
2016-08-25,222.79275512695312
2016-08-26,226.13673400878906
2016-08-29,232.6376953125
2016-08-30,234.60667419433594
2016-08-31,233.1986846923828
2016-09-01,226.42269897460938
2016-09-02,222.9357452392578
2016-09-06,224.3767547607422
2016-09-07,223.88174438476562
2016-09-08,227.3467254638672
2016-09-09,229.79971313476562
2016-09-12,230.2286834716797
2016-09-14,229.84368896484375
2016-09-15,234.2986602783203
2016-09-16,236.61964416503906
2016-09-19,238.12664794921875
2016-09-20,236.32266235351562
2016-09-21,235.8936767578125
2016-09-22,239.56764221191406
2016-09-23,242.61463928222656
2016-09-26,243.58262634277344
2016-09-27,244.30862426757812
2016-09-28,239.94166564941406
2016-09-29,235.93768310546875
2016-09-30,238.41262817382812
2016-10-03,239.95265197753906
2016-10-04,241.19561767578125
2016-10-05,239.66664123535156
2016-10-06,244.37461853027344
2016-10-07,243.9785919189453
2016-10-10,241.19561767578125
2016-10-13,232.5717010498047
2016-10-14,237.08164978027344
2016-10-17,233.3416748046875
2016-10-18,237.8406524658203
2016-10-19,239.21563720703125
2016-10-20,239.25965881347656
2016-10-21,234.12269592285156
2016-10-24,233.92465209960938
2016-10-25,233.3856964111328
2016-10-26,231.8896942138672
2016-10-27,230.7126922607422
2016-10-28,232.08767700195312
2016-11-01,231.21868896484375
2016-11-02,225.22372436523438
2016-11-03,225.26771545410156
2016-11-04,221.21974182128906
2016-11-07,220.25173950195312
2016-11-08,220.76873779296875
2016-11-09,221.01075744628906
2016-11-10,222.28675842285156
2016-11-11,220.38375854492188
2016-11-15,216.78675842285156
2016-11-16,217.03976440429688
2016-11-17,215.10377502441406
2016-11-18,217.24876403808594
2016-11-21,218.12875366210938
2016-11-22,220.3177490234375
2016-11-23,221.978759765625
2016-11-24,217.21578979492188
2016-11-25,218.61276245117188
2016-11-28,217.06178283691406
2016-11-29,219.49273681640625
2016-11-30,217.80978393554688
2016-12-01,219.50376892089844
2016-12-02,218.84378051757812
2016-12-05,218.645751953125
2016-12-06,221.14273071289062
2016-12-07,219.81178283691406
2016-12-08,224.40972900390625
2016-12-09,226.36770629882812
2016-12-12,225.9827117919922
2016-12-13,228.7547149658203
2016-12-14,233.08868408203125
2016-12-15,231.647705078125
2016-12-16,232.5717010498047
2016-12-19,233.75967407226562
2016-12-20,232.73666381835938
2016-12-21,233.9136962890625
2016-12-22,231.73568725585938
2016-12-23,232.60470581054688
2016-12-26,230.43765258789062
2016-12-27,234.232666015625
2016-12-28,230.93267822265625
2016-12-29,234.3976593017578
2016-12-30,238.12664794921875
2017-01-02,238.72067260742188
2017-01-03,239.66664123535156
2017-01-04,234.77166748046875
2017-01-05,237.0266571044922
2017-01-06,236.4876708984375
2017-01-09,237.0926513671875
2017-01-10,239.76564025878906
2017-01-11,238.9296417236328
2017-01-12,238.32464599609375
2017-01-13,239.88661193847656
2017-01-16,236.77366638183594
2017-01-17,229.07369995117188
2017-01-18,227.15972900390625
2017-01-19,227.41273498535156
2017-01-20,225.67469787597656
2017-01-23,223.49673461914062
2017-01-24,226.00473022460938
2017-01-25,223.80474853515625
2017-01-27,225.5207061767578
2017-01-30,229.85470581054688
2017-01-31,229.94271850585938
2017-02-01,230.9216766357422
2017-02-02,229.56871032714844
2017-02-03,227.40171813964844
2017-02-06,229.16171264648438
2017-02-07,226.7967071533203
2017-02-08,225.53172302246094
2017-02-09,227.20372009277344
2017-02-10,226.6317138671875
2017-02-13,226.5657196044922
2017-02-14,230.9546661376953
2017-02-15,231.28469848632812
2017-02-16,234.8486785888672
2017-02-17,236.60867309570312
2017-02-20,236.586669921875
2017-02-21,239.4026336669922
2017-02-22,265.6484680175781
2017-02-23,260.20355224609375
2017-02-27,272.5564880371094
2017-02-28,272.3694763183594
2017-03-01,271.58843994140625
2017-03-02,272.0834655761719
2017-03-03,276.87945556640625
2017-03-06,287.1754150390625
2017-03-07,287.08734130859375
2017-03-08,284.06243896484375
2017-03-09,283.0833740234375
2017-03-10,281.9613952636719
2017-03-14,283.6884460449219
2017-03-15,287.08734130859375
2017-03-16,285.48138427734375
2017-03-17,286.15240478515625
2017-03-20,281.7743835449219
2017-03-21,278.034423828125
2017-03-22,277.1324462890625
2017-03-23,280.1244201660156
2017-03-24,283.0833740234375
2017-03-27,275.2405090332031
2017-03-28,274.0634765625
2017-03-29,276.4614562988281
2017-03-30,279.5413818359375
2017-03-31,290.5963439941406
2017-04-03,302.4212646484375
2017-04-05,311.2982482910156
2017-04-06,316.46820068359375
2017-04-07,309.4502258300781
2017-04-10,303.895263671875
2017-04-11,301.9153137207031
2017-04-12,297.8782958984375
2017-04-13,300.25433349609375
2017-04-17,306.20526123046875
2017-04-18,301.44232177734375
2017-04-19,301.1342468261719
2017-04-20,301.29931640625
2017-04-21,308.5482177734375
2017-04-24,311.82623291015625
2017-04-25,315.21417236328125
2017-04-26,311.61724853515625
2017-04-27,310.0882568359375
2017-04-28,306.9422912597656
2017-05-02,301.519287109375
2017-05-03,301.4203186035156
2017-05-04,298.747314453125
2017-05-05,292.2134094238281
2017-05-08,290.706298828125
2017-05-09,292.6753845214844
2017-05-10,299.00030517578125
2017-05-11,299.09930419921875
2017-05-12,297.0973205566406
2017-05-15,295.7003479003906
2017-05-16,298.38433837890625
2017-05-17,297.6802978515625
2017-05-18,292.01531982421875
2017-05-19,290.1453552246094
2017-05-22,291.31134033203125
2017-05-23,287.2193908691406
2017-05-24,285.49237060546875
2017-05-25,286.5373840332031
2017-05-26,294.2043762207031
2017-05-29,298.5163269042969
2017-05-30,299.0552978515625
2017-05-31,294.9523010253906
2017-06-01,292.2134094238281
2017-06-02,291.4433288574219
2017-06-05,292.455322265625
2017-06-06,288.8143615722656
2017-06-07,294.5783386230469
2017-06-08,292.97235107421875
2017-06-09,293.8523254394531
2017-06-12,290.2773742675781
2017-06-13,289.15533447265625
2017-06-14,298.6483459472656
2017-06-15,304.46728515625
2017-06-16,305.5343017578125
2017-06-19,310.0332336425781
2017-06-20,310.7152099609375
2017-06-21,312.8382263183594
2017-06-22,315.1812744140625
2017-06-23,315.8852233886719
2017-06-27,316.1711730957031
2017-06-28,307.66827392578125
2017-06-29,306.39227294921875
2017-06-30,303.59832763671875
2017-07-03,303.8292541503906
2017-07-04,312.82720947265625
2017-07-05,317.38116455078125
2017-07-06,317.3592224121094
2017-07-07,328.0511169433594
2017-07-10,328.4251708984375
2017-07-11,328.7551574707031
2017-07-12,332.44012451171875
2017-07-13,337.5220642089844
2017-07-14,340.1053771972656
2017-07-17,344.09686279296875
2017-07-18,337.0342102050781
2017-07-19,339.9280090332031
2017-07-20,339.0299072265625
2017-07-21,351.4700012207031
2017-07-24,358.1778564453125
2017-07-25,355.2729187011719
2017-07-26,359.8409729003906
2017-07-27,353.64312744140625
2017-07-28,353.5655212402344
2017-07-31,358.1667785644531
2017-08-01,355.5945129394531
2017-08-02,361.271240234375
2017-08-03,365.9057922363281
2017-08-04,359.7079162597656
2017-08-07,358.4217834472656
2017-08-08,355.3616638183594
2017-08-09,354.53009033203125
2017-08-10,351.32586669921875
2017-08-11,342.8773193359375
2017-08-14,348.8200988769531
2017-08-16,347.2790222167969
2017-08-17,347.50067138671875
2017-08-18,349.3411865234375
2017-08-21,346.9019775390625
2017-08-22,345.9373474121094
2017-08-23,350.8158264160156
2017-08-24,347.71136474609375
2017-08-28,347.37872314453125
2017-08-29,339.7506408691406
2017-08-30,346.83544921875
2017-08-31,353.57659912109375
2017-09-01,357.0358581542969
2017-09-04,357.756591796875
2017-09-05,362.0251770019531
2017-09-06,364.863525390625
2017-09-07,362.82342529296875
2017-09-08,362.29132080078125
2017-09-11,362.7347717285156
2017-09-12,365.3292236328125
2017-09-13,376.5274963378906
2017-09-14,374.2434387207031
2017-09-15,373.33428955078125
2017-09-18,374.9974060058594
2017-09-19,371.91510009765625
2017-09-20,375.7070007324219
2017-09-21,373.1347351074219
2017-09-22,362.5130310058594
2017-09-25,364.3535461425781
2017-09-26,363.7104187011719
2017-09-27,354.4192199707031
2017-09-28,348.7868957519531
2017-09-29,346.32550048828125
2017-10-03,354.0644836425781
2017-10-04,363.15606689453125
2017-10-05,365.5065612792969
2017-10-06,371.2277526855469
2017-10-09,368.38934326171875
2017-10-10,373.9551696777344
2017-10-11,372.6025390625
2017-10-12,387.06048583984375
2017-10-13,388.7013854980469
2017-10-16,388.85662841796875
2017-10-17,387.77008056640625
2017-10-18,405.576416015625
2017-10-19,403.5363464355469
2017-10-23,416.774658203125
2017-10-24,414.3354187011719
2017-10-25,416.8411865234375
2017-10-26,420.16741943359375
2017-10-27,412.384033203125
2017-10-30,417.9942932128906
2017-10-31,417.26251220703125
2017-11-01,422.451416015625
2017-11-02,419.8125915527344
2017-11-03,419.236083984375
2017-11-06,413.559326171875
2017-11-07,402.1171569824219
2017-11-08,393.73504638671875
2017-11-09,399.3674621582031
2017-11-10,391.9832763671875
2017-11-13,388.1692199707031
2017-11-14,393.2472229003906
2017-11-15,391.9167785644531
2017-11-16,400.8531799316406
2017-11-17,404.4233093261719
2017-11-20,408.3925476074219
2017-11-21,413.5815124511719
2017-11-22,412.7832336425781
2017-11-23,419.9900207519531
2017-11-24,421.808349609375
2017-11-27,421.9192199707031
2017-11-28,418.37127685546875
2017-11-29,419.5465393066406
2017-11-30,408.7030944824219
2017-12-01,403.6250915527344
2017-12-04,399.8553466796875
2017-12-05,405.2215881347656
2017-12-06,410.9648742675781
2017-12-07,413.1380310058594
2017-12-08,408.4591369628906
2017-12-11,406.30816650390625
2017-12-12,406.06427001953125
2017-12-13,405.6429138183594
2017-12-14,408.6808776855469
2017-12-15,407.9047546386719
2017-12-18,408.4591369628906
2017-12-19,410.6544189453125
2017-12-20,407.1951904296875
2017-12-21,404.8890075683594
2017-12-22,408.1929931640625
2017-12-26,412.3619079589844
2017-12-27,409.67877197265625
2017-12-28,409.87835693359375
2017-12-29,408.4812927246094
2018-01-01,403.4698486328125
2018-01-02,404.0906982421875
2018-01-03,405.70947265625
2018-01-04,408.1486511230469
2018-01-05,409.4569396972656
2018-01-08,411.8075256347656
2018-01-09,417.306884765625
2018-01-10,417.92779541015625
2018-01-11,415.8876953125
2018-01-12,420.8769836425781
2018-01-15,420.9434814453125
2018-01-16,409.3239440917969
2018-01-17,410.0113525390625
2018-01-18,407.88262939453125
2018-01-19,413.02716064453125
2018-01-22,430.8556213378906
2018-01-23,436.0666809082031
2018-01-24,428.5716857910156
2018-01-25,428.37213134765625
2018-01-29,427.75115966796875
2018-01-30,421.4978942871094
2018-01-31,426.3320007324219
2018-02-01,418.593017578125
2018-02-02,401.0749206542969
2018-02-05,400.0992431640625
2018-02-06,395.64208984375
2018-02-07,396.6621398925781
2018-02-08,401.1636047363281
2018-02-09,398.1922607421875
2018-02-12,406.0198974609375
2018-02-14,414.0693359375
2018-02-15,414.9563293457031
2018-02-16,408.5921630859375
2018-02-19,411.1200866699219
2018-02-20,408.50347900390625
2018-02-21,412.1623229980469
2018-02-22,409.94482421875
2018-02-23,414.3354187011719
2018-02-26,416.30902099609375
2018-02-27,421.542236328125
2018-02-28,423.33837890625
2018-03-01,420.61090087890625
2018-03-05,409.833984375
2018-03-06,403.9576721191406
2018-03-07,394.59991455078125
2018-03-08,404.2237243652344
2018-03-09,404.95550537109375
2018-03-12,412.5836181640625
2018-03-13,413.2710266113281
2018-03-14,412.029296875
2018-03-15,404.3789367675781
2018-03-16,399.16790771484375
2018-03-19,397.1499938964844
2018-03-20,394.6221008300781
2018-03-21,397.7709045410156
2018-03-22,402.76019287109375
2018-03-23,396.4404296875
2018-03-26,399.6335754394531
2018-03-27,399.0570068359375
2018-03-28,391.4732360839844
2018-04-02,396.01904296875
2018-04-03,398.9461669921875
2018-04-04,396.8838806152344
2018-04-05,402.7823791503906
2018-04-06,404.024169921875
2018-04-09,406.24163818359375
2018-04-10,406.70733642578125
2018-04-11,412.82757568359375
2018-04-12,411.8740539550781
2018-04-13,416.37554931640625
2018-04-16,415.5772399902344
2018-04-17,418.77044677734375
2018-04-18,415.9985656738281
2018-04-19,417.9055480957031
2018-04-20,411.5192565917969
2018-04-23,415.111572265625
2018-04-24,430.2125549316406
2018-04-25,430.4121398925781
2018-04-26,432.5631103515625
2018-04-27,441.8543395996094
2018-04-30,427.218994140625
2018-05-02,431.38787841796875
2018-05-03,426.46502685546875
2018-05-04,423.0722961425781
2018-05-07,430.6338806152344
2018-05-08,428.9042663574219
2018-05-09,433.1618347167969
2018-05-10,435.1353454589844
2018-05-11,438.7276916503906
2018-05-14,437.55242919921875
2018-05-15,434.15966796875
2018-05-16,424.0480041503906
2018-05-17,419.2582702636719
2018-05-18,414.1580810546875
2018-05-21,413.04931640625
2018-05-22,411.0091857910156
2018-05-23,404.57855224609375
2018-05-24,406.17510986328125
2018-05-25,408.37042236328125
2018-05-28,408.1929931640625
2018-05-29,406.8847351074219
2018-05-30,406.2859802246094
2018-05-31,408.6143493652344
2018-06-01,412.69451904296875
2018-06-04,417.26251220703125
2018-06-05,420.27825927734375
2018-06-06,423.2718505859375
2018-06-07,430.78912353515625
2018-06-08,436.5545959472656
2018-06-11,435.8006286621094
2018-06-12,442.2312927246094
2018-06-13,444.60400390625
2018-06-14,447.02105712890625
2018-06-15,449.7928466796875
2018-06-18,450.3916015625
2018-06-19,441.7434387207031
2018-06-20,452.0325012207031
2018-06-21,457.6649169921875
2018-06-22,449.0389709472656
2018-06-25,445.46881103515625
2018-06-26,434.15966796875
2018-06-27,431.2132873535156
2018-06-28,421.88226318359375
2018-06-29,434.159912109375
2018-07-02,428.8693542480469
2018-07-03,433.6465148925781
2018-07-04,442.0399169921875
2018-07-05,430.6105651855469
2018-07-06,436.4368591308594
2018-07-09,445.1651916503906
2018-07-10,457.9338684082031
2018-07-11,463.7825622558594
2018-07-12,483.225830078125
2018-07-13,491.0166015625
2018-07-16,480.4801025390625
2018-07-17,487.69049072265625
2018-07-18,487.7797546386719
2018-07-19,493.27117919921875
2018-07-20,503.8970031738281
2018-07-23,500.16900634765625
2018-07-24,495.99462890625
2018-07-25,497.8697509765625
2018-07-26,495.86065673828125
2018-07-27,504.43267822265625
2018-07-30,514.053955078125
2018-07-31,529.50146484375
2018-08-01,532.3364868164062
2018-08-02,521.6214599609375
2018-08-03,525.4609985351562
2018-08-06,532.4481201171875
2018-08-07,528.69775390625
2018-08-08,543.6542358398438
2018-08-09,543.7658081054688
2018-08-10,537.626953125
2018-08-13,530.2604370117188
2018-08-14,540.4844360351562
2018-08-16,536.1089477539062
2018-08-17,537.4261474609375
2018-08-20,551.3333129882812
2018-08-21,556.8247680664062
2018-08-23,566.7586059570312
2018-08-24,570.3525390625
2018-08-27,576.6029663085938
2018-08-28,588.880615234375
2018-08-29,577.8084106445312
2018-08-30,568.9908447265625
2018-08-31,554.346923828125
2018-09-03,548.7662353515625
2018-09-04,554.4808349609375
2018-09-05,547.8062744140625
2018-09-06,563.1644897460938
2018-09-07,570.8436279296875
2018-09-10,560.6866455078125
2018-09-11,552.5834350585938
2018-09-12,559.1911010742188
2018-09-14,559.4812622070312
2018-09-17,547.315185546875
2018-09-18,543.4086303710938
2018-09-19,540.5513305664062
2018-09-21,543.56494140625
2018-09-24,550.0609130859375
2018-09-25,549.4135131835938
2018-09-26,558.699951171875
2018-09-27,559.7490234375
2018-09-28,561.6242065429688
2018-10-01,549.9046630859375
2018-10-03,538.02880859375
2018-10-04,501.03961181640625
2018-10-05,468.2694396972656
2018-10-08,495.3026123046875
2018-10-09,486.6636047363281
2018-10-10,492.04345703125
2018-10-11,485.6590881347656
2018-10-12,502.9593811035156
2018-10-15,508.8526916503906
2018-10-16,519.5899658203125
2018-10-17,514.00927734375
2018-10-19,491.686279296875
2018-10-22,474.43060302734375
2018-10-23,470.8812561035156
2018-10-24,466.88543701171875
2018-10-25,460.2108459472656
2018-10-26,466.5059509277344
2018-10-29,485.6590881347656
2018-10-30,471.9081115722656
2018-10-31,473.8055725097656
2018-11-01,471.5732116699219
2018-11-02,479.8997497558594
2018-11-05,486.77520751953125
2018-11-06,492.9363708496094
2018-11-07,495.8829650878906
2018-11-09,488.18157958984375
2018-11-12,482.17669677734375
2018-11-13,490.8603210449219
2018-11-14,490.1906433105469
2018-11-15,489.69952392578125
2018-11-16,503.33892822265625
2018-11-19,513.4288940429688
2018-11-20,507.803466796875
2018-11-21,496.8652038574219
2018-11-22,492.3782653808594
2018-11-26,495.4588317871094
2018-11-27,503.696044921875
2018-11-28,514.6119995117188
2018-11-29,521.6884155273438
2018-11-30,521.2642211914062
2018-12-03,516.30859375
2018-12-04,514.4557495117188
2018-12-05,515.7280883789062
2018-12-06,501.6646423339844
2018-12-07,506.1961975097656
2018-12-10,486.7529296875
2018-12-11,490.0120544433594
2018-12-12,495.7936706542969
2018-12-13,494.25341796875
2018-12-14,496.55267333984375
2018-12-17,504.45501708984375
2018-12-18,507.3570556640625
2018-12-19,507.53558349609375
2018-12-20,503.8077087402344
2018-12-21,491.19512939453125
2018-12-24,486.26177978515625
2018-12-26,490.36920166015625
2018-12-27,500.1243896484375
2018-12-28,502.51287841796875
2018-12-31,500.5931701660156
2019-01-01,500.4814758300781
2019-01-02,493.9632263183594
2019-01-03,487.86907958984375
2019-01-04,490.5031433105469
2019-01-07,493.2265625
2019-01-08,493.18194580078125
2019-01-09,495.9053039550781
2019-01-10,494.4543151855469
2019-01-11,490.2352600097656
2019-01-14,489.6772155761719
2019-01-15,504.34344482421875
2019-01-16,507.1337890625
2019-01-17,506.4864501953125
2019-01-18,528.7647705078125
2019-01-21,552.5834350585938
2019-01-22,551.4448852539062
2019-01-23,547.4938354492188
2019-01-24,556.9364624023438
2019-01-25,556.2890014648438
2019-01-28,548.94482421875
2019-01-29,540.506591796875
2019-01-30,533.83203125
2019-01-31,547.8732299804688
2019-02-01,558.052490234375
2019-02-04,576.3350830078125
2019-02-05,576.625244140625
2019-02-06,584.9739990234375
2019-02-07,576.1118774414062
2019-02-08,570.4418334960938
2019-02-11,559.5258178710938
2019-02-12,560.93212890625
2019-02-14,546.5562133789062
2019-02-15,555.5969848632812
2019-02-18,544.725830078125
2019-02-19,542.9398803710938
2019-02-20,551.0877685546875
2019-02-21,556.6907958984375
2019-02-22,550.1948852539062
2019-02-25,550.1724853515625
2019-02-26,544.792724609375
2019-02-27,546.24365234375
2019-02-28,549.6144409179688
2019-03-01,547.3821411132812
2019-03-05,552.5610961914062
2019-03-06,564.6824951171875
2019-03-07,567.11572265625
2019-03-08,565.7093505859375
2019-03-11,582.2283935546875
2019-03-12,594.3943481445312
2019-03-13,601.5154418945312
2019-03-14,598.9482421875
2019-03-15,590.0637817382812
2019-03-18,602.7432250976562
2019-03-19,614.5744018554688
2019-03-20,614.0831909179688
2019-03-22,599.0375366210938
2019-03-25,591.3137817382812
2019-03-26,610.4224243164062
2019-03-27,602.385986328125
2019-03-28,607.1853637695312
2019-04-01,621.4053344726562
2019-04-02,620.4454345703125
2019-04-03,613.9716796875
2019-04-04,604.0826416015625
2019-04-05,604.4619750976562
2019-04-08,593.4568481445312
2019-04-09,595.7783813476562
2019-04-10,594.4166259765625
2019-04-11,601.292236328125
2019-04-12,599.6403198242188
2019-04-15,598.3232421875
2019-04-16,599.930419921875
2019-04-18,618.7710571289062
2019-04-22,600.644775390625
2019-04-23,608.9043579101562
2019-04-24,620.3560791015625
2019-04-25,612.7215576171875
2019-04-26,621.8292236328125
2019-04-30,621.8292236328125
2019-05-02,627.2984619140625
2019-05-03,628.9950561523438
2019-05-06,618.30224609375
2019-05-07,599.81884765625
2019-05-08,580.15234375
2019-05-09,560.95458984375
2019-05-10,558.5883178710938
2019-05-13,550.0609130859375
2019-05-14,562.7404174804688
2019-05-15,561.1553955078125
2019-05-16,564.927978515625
2019-05-17,565.8433837890625
2019-05-20,591.9611206054688
2019-05-21,598.1669311523438
2019-05-22,598.4347534179688
2019-05-23,595.5328979492188
2019-05-24,596.8499145507812
2019-05-27,585.1526489257812
2019-05-28,591.0012817382812
