Date,FDS
2016-03-03,140.67100524902344
2016-03-04,141.31727600097656
2016-03-07,143.3655548095703
2016-03-08,143.8025360107422
2016-03-09,144.2212677001953
2016-03-10,137.85812377929688
2016-03-11,140.68922424316406
2016-03-14,140.94410705566406
2016-03-15,133.51588439941406
2016-03-16,136.5563507080078
2016-03-17,137.17539978027344
2016-03-18,136.63832092285156
2016-03-21,136.28329467773438
2016-03-22,137.87631225585938
2016-03-23,135.21824645996094
2016-03-24,135.78260803222656
2016-03-28,137.27554321289062
2016-03-29,138.36790466308594
2016-03-30,138.39524841308594
2016-03-31,137.9401092529297
2016-04-01,139.04151916503906
2016-04-04,138.84127807617188
2016-04-05,136.99334716796875
2016-04-06,138.2222442626953
2016-04-07,134.7721710205078
2016-04-08,135.1454315185547
2016-04-11,133.44313049316406
2016-04-12,135.84632873535156
2016-04-13,138.877685546875
2016-04-14,139.4239044189453
2016-04-15,140.0975341796875
2016-04-18,140.6163787841797
2016-04-19,140.96229553222656
2016-04-20,143.56578063964844
2016-04-21,140.51622009277344
2016-04-22,141.12615966796875
2016-04-25,138.54998779296875
2016-04-26,138.94139099121094
2016-04-27,139.3692626953125
2016-04-28,137.44850158691406
2016-04-29,137.23001098632812
2016-05-02,138.5044403076172
2016-05-03,135.43666076660156
2016-05-04,135.6460418701172
2016-05-05,135.50955200195312
2016-05-06,137.06613159179688
2016-05-09,138.27687072753906
2016-05-10,138.9141082763672
2016-05-11,137.7853240966797
2016-05-12,138.0583953857422
2016-05-13,136.91140747070312
2016-05-16,138.45895385742188
2016-05-17,136.99334716796875
2016-05-18,137.8853759765625
2016-05-19,138.9778289794922
2016-05-20,141.44479370117188
2016-05-23,142.22769165039062
2016-05-24,145.42282104492188
2016-05-25,143.88441467285156
2016-05-26,143.24517822265625
2016-05-27,145.71998596191406
2016-05-31,145.26333618164062
2016-06-01,144.77024841308594
2016-06-02,146.3592071533203
2016-06-03,145.14462280273438
2016-06-06,146.20396423339844
2016-06-07,145.9391326904297
2016-06-08,145.79299926757812
2016-06-09,146.11264038085938
2016-06-10,145.290771484375
2016-06-13,144.22227478027344
2016-06-14,144.62411499023438
2016-06-15,144.66973876953125
2016-06-16,144.46890258789062
2016-06-17,142.27716064453125
2016-06-20,144.2679443359375
2016-06-21,144.51454162597656
2016-06-22,144.48707580566406
2016-06-23,148.59649658203125
2016-06-24,141.8114471435547
2016-06-27,138.0673370361328
2016-06-28,139.72930908203125
2016-06-29,143.61961364746094
2016-06-30,147.4093780517578
2016-07-01,147.190185546875
2016-07-05,148.048583984375
2016-07-06,146.05784606933594
2016-07-07,146.11264038085938
2016-07-08,147.0440673828125
2016-07-11,147.8477020263672
2016-07-12,150.7882080078125
2016-07-13,151.66494750976562
2016-07-14,152.81552124023438
2016-07-15,152.83380126953125
2016-07-18,152.1580352783203
2016-07-19,152.5872344970703
2016-07-20,154.13970947265625
2016-07-21,153.70130920410156
2016-07-22,155.03466796875
2016-07-25,155.71041870117188
2016-07-26,157.08023071289062
2016-07-27,156.96148681640625
2016-07-28,158.1121368408203
2016-07-29,157.03453063964844
2016-08-01,156.3587646484375
2016-08-02,156.3496856689453
2016-08-03,157.2537384033203
2016-08-04,157.97511291503906
2016-08-05,159.0892791748047
2016-08-08,158.64173889160156
2016-08-09,157.58248901367188
2016-08-10,158.25827026367188
2016-08-11,157.6737823486328
2016-08-12,157.79251098632812
2016-08-15,158.9705352783203
2016-08-16,158.3404541015625
2016-08-17,158.28562927246094
2016-08-18,159.60975646972656
2016-08-19,160.01161193847656
2016-08-22,160.541259765625
2016-08-23,162.29458618164062
2016-08-24,161.9932098388672
2016-08-25,162.20326232910156
2016-08-26,162.2397918701172
2016-08-29,163.31124877929688
2016-08-30,163.7509002685547
2016-08-31,163.03652954101562
2016-09-01,164.95968627929688
2016-09-02,166.2326202392578
2016-09-06,164.96884155273438
2016-09-07,166.1318817138672
2016-09-08,165.48167419433594
2016-09-09,161.56216430664062
2016-09-12,163.40284729003906
2016-09-13,161.0950927734375
2016-09-14,160.24339294433594
2016-09-15,163.04568481445312
2016-09-16,161.69949340820312
2016-09-19,161.6811981201172
2016-09-20,161.11341857910156
2016-09-21,163.2196807861328
2016-09-22,164.65744018554688
2016-09-23,163.53109741210938
2016-09-26,161.3515167236328
2016-09-27,150.49951171875
2016-09-28,148.7137451171875
2016-09-29,146.71737670898438
2016-09-30,148.4481658935547
2016-10-03,146.0213165283203
2016-10-04,144.67510986328125
2016-10-05,145.01397705078125
2016-10-06,145.6183624267578
2016-10-07,144.12567138671875
2016-10-10,144.72088623046875
2016-10-11,143.01751708984375
2016-10-12,143.01751708984375
2016-10-13,142.12008666992188
2016-10-14,142.12925720214844
2016-10-17,141.68968200683594
2016-10-18,142.71534729003906
2016-10-19,142.24832153320312
2016-10-20,140.3984375
2016-10-21,141.872802734375
2016-10-24,141.4058074951172
2016-10-25,140.1511688232422
2016-10-26,141.67137145996094
2016-10-27,141.25930786132812
2016-10-28,142.3673553466797
2016-10-31,141.68968200683594
2016-11-01,139.45516967773438
2016-11-02,138.89651489257812
2016-11-03,140.05043029785156
2016-11-04,139.8673095703125
2016-11-07,141.7629852294922
2016-11-08,142.81613159179688
2016-11-09,145.0322723388672
2016-11-10,147.2393341064453
2016-11-11,148.50314331054688
2016-11-14,147.5965118408203
2016-11-15,146.85467529296875
2016-11-16,146.01219177246094
2016-11-17,148.77780151367188
2016-11-18,149.32725524902344
2016-11-21,149.4463653564453
2016-11-22,147.95361328125
2016-11-23,147.147705078125
2016-11-25,147.3583526611328
2016-11-28,147.32164001464844
2016-11-29,148.57098388671875
2016-11-30,147.13787841796875
2016-12-01,146.42135620117188
2016-12-02,146.0539093017578
2016-12-05,147.3032684326172
2016-12-06,148.33212280273438
2016-12-07,151.12474060058594
2016-12-08,152.7967071533203
2016-12-09,153.76124572753906
2016-12-12,151.8045654296875
2016-12-13,153.90826416015625
2016-12-14,151.15234375
2016-12-15,151.89642333984375
2016-12-16,151.88729858398438
2016-12-19,151.8780517578125
2016-12-20,148.15760803222656
2016-12-21,151.74029541015625
2016-12-22,149.6273956298828
2016-12-23,149.9305419921875
2016-12-27,151.6300048828125
2016-12-28,149.4803924560547
2016-12-29,148.76390075683594
2016-12-30,150.1326446533203
2017-01-03,151.7034912109375
2017-01-04,155.90171813964844
2017-01-05,155.1392364501953
2017-01-06,156.84786987304688
2017-01-09,155.98434448242188
2017-01-10,155.67202758789062
2017-01-11,155.6536407470703
2017-01-12,155.74545288085938
2017-01-13,156.38858032226562
2017-01-17,155.56173706054688
2017-01-18,157.27044677734375
2017-01-19,155.3964385986328
2017-01-20,156.6641387939453
2017-01-23,157.31640625
2017-01-24,158.3268585205078
2017-01-25,160.23765563964844
2017-01-26,159.42005920410156
2017-01-27,159.3649444580078
2017-01-30,158.86886596679688
2017-01-31,158.9699249267578
2017-02-01,158.8321075439453
2017-02-02,160.32032775878906
2017-02-03,161.82688903808594
2017-02-06,161.4593963623047
2017-02-07,159.8518524169922
2017-02-08,159.9803924560547
2017-02-09,161.6156005859375
2017-02-10,163.4620819091797
2017-02-13,164.08676147460938
2017-02-14,164.2245330810547
2017-02-15,165.18910217285156
2017-02-16,165.4371337890625
2017-02-17,166.88856506347656
2017-02-21,168.2665252685547
2017-02-22,166.6497344970703
2017-02-23,166.9069366455078
2017-02-24,167.9202117919922
2017-02-27,167.1556854248047
2017-02-28,163.8762969970703
2017-03-01,166.59375
2017-03-02,165.1106414794922
2017-03-03,164.28160095214844
2017-03-06,163.0196075439453
2017-03-07,162.7709197998047
2017-03-08,162.7800750732422
2017-03-09,163.7841796875
2017-03-10,163.5814971923828
2017-03-13,163.01039123535156
2017-03-14,163.13934326171875
2017-03-15,165.1290740966797
2017-03-16,165.59886169433594
2017-03-17,165.75546264648438
2017-03-20,166.4647674560547
2017-03-21,162.36558532714844
2017-03-22,162.8169403076172
2017-03-23,163.57229614257812
2017-03-24,162.79852294921875
2017-03-27,160.7903594970703
2017-03-28,151.5970916748047
2017-03-29,151.40365600585938
2017-03-30,151.46810913085938
2017-03-31,151.91030883789062
2017-04-03,151.27467346191406
2017-04-04,149.55209350585938
2017-04-05,148.22561645507812
2017-04-06,148.42825317382812
2017-04-07,147.30445861816406
2017-04-10,147.06495666503906
2017-04-11,147.87554931640625
2017-04-12,146.65037536621094
2017-04-13,145.47128295898438
2017-04-17,148.3914337158203
2017-04-18,148.4742889404297
2017-04-19,150.17848205566406
2017-04-20,149.69027709960938
2017-04-21,149.37709045410156
2017-04-24,150.27061462402344
2017-04-25,150.26136779785156
2017-04-26,150.59300231933594
2017-04-27,150.9154052734375
2017-04-28,150.3903350830078
2017-05-01,150.11402893066406
2017-05-02,150.37188720703125
2017-05-03,150.38113403320312
2017-05-04,151.09043884277344
2017-05-05,151.1365203857422
2017-05-08,148.52037048339844
2017-05-09,149.81922912597656
2017-05-10,148.56643676757812
2017-05-11,148.36375427246094
2017-05-12,147.66368103027344
2017-05-15,148.7414093017578
2017-05-16,148.0229949951172
2017-05-17,146.57667541503906
2017-05-18,147.19387817382812
2017-05-19,148.5296173095703
2017-05-22,148.50196838378906
2017-05-23,148.19796752929688
2017-05-24,148.64932250976562
2017-05-25,149.70864868164062
2017-05-26,149.6994171142578
2017-05-30,151.437255859375
2017-05-31,153.1565704345703
2017-06-01,153.40611267089844
2017-06-02,152.8699951171875
2017-06-05,151.99179077148438
2017-06-06,151.04896545410156
2017-06-07,151.6221160888672
2017-06-08,151.34483337402344
2017-06-09,151.50193786621094
2017-06-12,153.26747131347656
2017-06-13,154.34890747070312
2017-06-14,154.81112670898438
2017-06-15,156.1606903076172
2017-06-16,157.08505249023438
2017-06-19,158.64720153808594
2017-06-20,155.0607452392578
2017-06-21,153.30442810058594
2017-06-22,153.5262908935547
2017-06-23,154.1548309326172
2017-06-26,153.5262908935547
2017-06-27,153.11956787109375
2017-06-28,156.90017700195312
2017-06-29,156.7430419921875
2017-06-30,153.6094207763672
2017-07-03,153.23046875
2017-07-05,152.78675842285156
2017-07-06,148.43307495117188
2017-07-07,149.78260803222656
2017-07-10,149.40365600585938
2017-07-11,150.06918334960938
2017-07-12,151.53892517089844
2017-07-13,151.98260498046875
2017-07-14,151.02127075195312
2017-07-17,150.15240478515625
2017-07-18,149.81959533691406
2017-07-19,151.1044921875
2017-07-20,153.04562377929688
2017-07-21,153.5354766845703
2017-07-24,153.7111358642578
2017-07-25,154.12710571289062
2017-07-26,152.95314025878906
2017-07-27,152.2783966064453
2017-07-28,152.5094757080078
2017-07-31,154.57077026367188
2017-08-01,153.23046875
2017-08-02,152.0103302001953
2017-08-03,152.40777587890625
2017-08-04,151.40020751953125
2017-08-07,150.22633361816406
2017-08-08,148.78433227539062
2017-08-09,150.0044708251953
2017-08-10,146.72303771972656
2017-08-11,146.7692413330078
2017-08-14,149.35740661621094
2017-08-15,149.93975830078125
2017-08-16,151.2801055908203
2017-08-17,148.91372680664062
2017-08-18,146.99105834960938
2017-08-21,146.77845764160156
2017-08-22,148.4700469970703
2017-08-23,146.21461486816406
2017-08-24,146.6768035888672
2017-08-25,147.22216796875
2017-08-28,145.30873107910156
2017-08-29,144.27899169921875
2017-08-30,145.56846618652344
2017-08-31,145.80970764160156
2017-09-01,146.6631317138672
2017-09-05,146.1158447265625
2017-09-06,145.6705322265625
2017-09-07,146.6167449951172
2017-09-08,147.61865234375
2017-09-11,147.63717651367188
2017-09-12,149.4182586669922
2017-09-13,148.83383178710938
2017-09-14,149.79859924316406
2017-09-15,150.14181518554688
2017-09-18,151.15301513671875
2017-09-19,151.25506591796875
2017-09-20,152.37753295898438
2017-09-21,155.05844116210938
2017-09-22,156.41285705566406
2017-09-25,158.4536895751953
2017-09-26,166.9232177734375
2017-09-27,166.04196166992188
2017-09-28,166.1254425048828
2017-09-29,167.08096313476562
2017-10-02,169.2702178955078
2017-10-03,169.85462951660156
2017-10-04,168.0549774169922
2017-10-05,167.8230743408203
2017-10-06,166.6913299560547
2017-10-09,165.53172302246094
2017-10-10,165.10504150390625
2017-10-11,165.2441864013672
2017-10-12,165.29981994628906
2017-10-13,164.57626342773438
2017-10-16,164.90090942382812
2017-10-17,166.4872283935547
2017-10-18,167.11805725097656
2017-10-19,169.07540893554688
2017-10-20,172.3222198486328
2017-10-23,172.86956787109375
2017-10-24,173.72296142578125
2017-10-25,174.5857391357422
2017-10-26,175.73597717285156
2017-10-27,175.42062377929688
2017-10-30,174.511474609375
2017-10-31,176.1348876953125
2017-11-01,171.97897338867188
2017-11-02,176.23695373535156
2017-11-03,176.83993530273438
2017-11-06,177.21102905273438
2017-11-07,177.49856567382812
2017-11-08,181.172119140625
2017-11-09,182.0441131591797
2017-11-10,182.01626586914062
2017-11-13,181.71945190429688
2017-11-14,181.09791564941406
2017-11-15,181.28341674804688
2017-11-16,181.16278076171875
2017-11-17,181.9049072265625
2017-11-20,182.1368865966797
2017-11-21,182.52642822265625
2017-11-22,183.2964630126953
2017-11-24,184.33543395996094
2017-11-27,182.39659118652344
2017-11-28,184.6415252685547
2017-11-29,184.4555206298828
2017-11-30,185.94393920898438
2017-12-01,187.40447998046875
2017-12-04,190.23251342773438
2017-12-05,188.13938903808594
2017-12-06,188.04637145996094
2017-12-07,186.05551147460938
2017-12-08,187.9812774658203
2017-12-11,189.82321166992188
2017-12-12,189.8139190673828
2017-12-13,187.93479919433594
2017-12-14,188.34405517578125
2017-12-15,190.5860137939453
2017-12-18,190.45578002929688
2017-12-19,174.389892578125
2017-12-20,181.36700439453125
2017-12-21,177.73886108398438
2017-12-22,178.7156524658203
2017-12-26,177.75750732421875
2017-12-27,179.37615966796875
2017-12-28,179.62730407714844
2017-12-29,179.3203887939453
2018-01-02,178.2691192626953
2018-01-03,179.7669219970703
2018-01-04,182.23216247558594
2018-01-05,183.1996307373047
2018-01-08,180.74368286132812
2018-01-09,180.641357421875
2018-01-10,181.720458984375
2018-01-11,183.26470947265625
2018-01-12,183.9624481201172
2018-01-16,184.5020294189453
2018-01-17,184.60435485839844
2018-01-18,185.35791015625
2018-01-19,187.0230712890625
2018-01-22,185.59043884277344
2018-01-23,183.99032592773438
2018-01-24,184.31594848632812
2018-01-25,187.08816528320312
2018-01-26,194.1396484375
2018-01-29,188.6138153076172
2018-01-30,186.72535705566406
2018-01-31,186.69744873046875
2018-02-01,190.05575561523438
2018-02-02,185.43231201171875
2018-02-05,178.7529296875
2018-02-06,178.60409545898438
2018-02-07,178.7342529296875
2018-02-08,174.88296508789062
2018-02-09,176.5667266845703
2018-02-12,179.42269897460938
2018-02-13,181.9530792236328
2018-02-14,186.53001403808594
2018-02-15,187.73936462402344
2018-02-16,188.08360290527344
2018-02-20,186.71609497070312
2018-02-21,187.24632263183594
2018-02-22,187.2928466796875
2018-02-23,190.92091369628906
2018-02-26,192.01866149902344
2018-02-27,190.49818420410156
2018-02-28,189.5279998779297
2018-03-01,189.4534149169922
2018-03-02,192.70892333984375
2018-03-05,194.3599853515625
2018-03-06,196.3282470703125
2018-03-07,194.0614776611328
2018-03-08,193.97756958007812
2018-03-09,199.25723266601562
2018-03-12,198.9867706298828
2018-03-13,198.16586303710938
2018-03-14,197.1117401123047
2018-03-15,198.39906311035156
2018-03-16,200.16207885742188
2018-03-19,197.42892456054688
2018-03-20,201.1415252685547
2018-03-21,200.05947875976562
2018-03-22,192.64364624023438
2018-03-23,190.1530303955078
2018-03-26,195.8804931640625
2018-03-27,188.17547607421875
2018-03-28,185.10655212402344
2018-03-29,186.0207061767578
2018-04-02,182.97042846679688
2018-04-03,184.7333984375
2018-04-04,182.8118438720703
2018-04-05,183.5301055908203
2018-04-06,180.6383819580078
2018-04-09,182.4666748046875
2018-04-10,184.686767578125
2018-04-11,183.55810546875
2018-04-12,185.07859802246094
2018-04-13,184.2110137939453
2018-04-16,183.1476593017578
2018-04-17,183.32492065429688
2018-04-18,183.02638244628906
2018-04-19,181.38462829589844
2018-04-20,179.6402587890625
2018-04-23,178.89405822753906
2018-04-24,180.115966796875
2018-04-25,180.2279510498047
2018-04-26,180.9462127685547
2018-04-27,178.52088928222656
2018-04-30,176.40345764160156
2018-05-01,175.9836883544922
2018-05-02,173.54910278320312
2018-05-03,174.4072265625
2018-05-04,176.96315002441406
2018-05-07,178.63282775878906
2018-05-08,181.06748962402344
2018-05-09,183.6886444091797
2018-05-10,184.2670135498047
2018-05-11,184.3416290283203
2018-05-14,183.27822875976562
2018-05-15,183.50213623046875
2018-05-16,184.38824462890625
2018-05-17,184.60281372070312
2018-05-18,184.35096740722656
2018-05-21,188.36203002929688
2018-05-22,187.5878448486328
2018-05-23,188.3340606689453
2018-05-24,188.9777069091797
2018-05-25,188.05419921875
2018-05-29,187.01881408691406
2018-05-30,189.14303588867188
2018-05-31,188.10430908203125
2018-06-01,190.83685302734375
2018-06-04,191.1830596923828
2018-06-05,191.66033935546875
2018-06-06,192.24990844726562
2018-06-07,193.2324981689453
2018-06-08,195.0292510986328
2018-06-11,196.23635864257812
2018-06-12,197.162841796875
2018-06-13,198.38868713378906
2018-06-14,199.6801300048828
2018-06-15,199.51162719726562
2018-06-18,200.08248901367188
2018-06-19,200.1761016845703
2018-06-20,201.93539428710938
2018-06-21,199.35264587402344
2018-06-22,197.40611267089844
2018-06-25,194.52389526367188
2018-06-26,184.46408081054688
2018-06-27,187.40245056152344
2018-06-28,184.8009490966797
2018-06-29,185.38119506835938
2018-07-02,187.34632873535156
2018-07-03,186.4573211669922
2018-07-05,187.13107299804688
2018-07-06,188.6844940185547
2018-07-09,191.41708374023438
2018-07-10,192.24990844726562
2018-07-11,192.7084197998047
2018-07-12,192.17503356933594
2018-07-13,189.2179412841797
2018-07-16,188.8155059814453
2018-07-17,191.95977783203125
2018-07-18,193.0078887939453
2018-07-19,192.24053955078125
2018-07-20,192.31536865234375
2018-07-23,191.08944702148438
2018-07-24,192.56802368164062
2018-07-25,194.0279083251953
2018-07-26,191.81004333496094
2018-07-27,190.2191925048828
2018-07-30,188.51608276367188
2018-07-31,188.43185424804688
2018-08-01,187.48667907714844
2018-08-02,189.18983459472656
2018-08-03,189.77943420410156
2018-08-06,198.84727478027344
2018-08-07,199.76426696777344
2018-08-08,199.7550048828125
2018-08-09,200.26963806152344
2018-08-10,198.84727478027344
2018-08-13,200.8405303955078
2018-08-14,202.90863037109375
2018-08-15,201.91665649414062
2018-08-16,204.2280731201172
2018-08-17,206.37106323242188
2018-08-20,207.5688934326172
2018-08-21,208.13034057617188
2018-08-22,207.00741577148438
2018-08-23,207.99000549316406
2018-08-24,209.9083709716797
2018-08-27,209.6837615966797
2018-08-28,211.28404235839844
2018-08-29,212.49119567871094
2018-08-30,211.74041748046875
2018-08-31,215.26895141601562
2018-09-04,217.86842346191406
2018-09-05,216.6484375
2018-09-06,219.02272033691406
2018-09-07,218.89134216308594
2018-09-10,218.81626892089844
2018-09-11,217.9810333251953
2018-09-12,218.30010986328125
2018-09-13,219.7640380859375
2018-09-14,220.6180877685547
2018-09-17,217.74644470214844
2018-09-18,218.6285400390625
2018-09-19,217.69949340820312
2018-09-20,218.9101104736328
2018-09-21,217.08953857421875
2018-09-24,217.38980102539062
2018-09-25,213.26063537597656
2018-09-26,211.7310028076172
2018-09-27,210.45474243164062
2018-09-28,209.93861389160156
2018-10-01,211.51519775390625
2018-10-02,210.67994689941406
2018-10-03,211.6559295654297
2018-10-04,208.878173828125
2018-10-05,208.85940551757812
2018-10-08,206.1566925048828
2018-10-09,208.6154327392578
2018-10-10,202.29971313476562
2018-10-11,198.70547485351562
2018-10-12,199.75650024414062
2018-10-15,198.5365753173828
2018-10-16,203.5572509765625
2018-10-17,204.12030029296875
2018-10-18,204.0921173095703
2018-10-19,206.1566925048828
2018-10-22,207.30162048339844
2018-10-23,204.73968505859375
2018-10-24,202.04632568359375
2018-10-25,202.46861267089844
2018-10-26,200.25387573242188
2018-10-29,199.74713134765625
2018-10-30,205.06813049316406
2018-10-31,209.9855194091797
2018-11-01,208.22125244140625
2018-11-02,209.75091552734375
2018-11-05,210.75506591796875
2018-11-06,210.73629760742188
2018-11-07,215.4097137451172
2018-11-08,216.88307189941406
2018-11-09,216.5546112060547
2018-11-12,213.18557739257812
2018-11-13,213.5609893798828
2018-11-14,210.11691284179688
2018-11-15,213.8612518310547
2018-11-16,216.73292541503906
2018-11-19,216.08535766601562
2018-11-20,212.6131591796875
2018-11-21,213.9457550048828
2018-11-23,214.274169921875
2018-11-26,216.88307189941406
2018-11-27,219.2198028564453
2018-11-28,220.83392333984375
2018-11-29,219.7705841064453
2018-11-30,220.6551055908203
2018-12-03,220.7021484375
2018-12-04,214.30332946777344
2018-12-06,213.06124877929688
2018-12-07,210.50173950195312
2018-12-10,209.3160858154297
2018-12-11,210.36997985839844
2018-12-12,214.56686401367188
2018-12-13,214.6044464111328
2018-12-14,209.94651794433594
2018-12-17,204.74278259277344
2018-12-18,196.07620239257812
2018-12-19,189.1316375732422
2018-12-20,189.21630859375
2018-12-21,182.95863342285156
2018-12-24,177.42556762695312
2018-12-26,185.8945770263672
2018-12-27,188.3505859375
2018-12-28,187.69189453125
2018-12-31,188.32232666015625
2019-01-02,187.6354217529297
2019-01-03,182.5540313720703
2019-01-04,188.2376708984375
2019-01-07,188.435302734375
2019-01-08,190.75958251953125
2019-01-09,193.1779022216797
2019-01-10,192.97091674804688
2019-01-11,191.6910858154297
2019-01-14,191.7476043701172
2019-01-15,195.61514282226562
2019-01-16,197.12071228027344
2019-01-17,198.551025390625
2019-01-18,201.79745483398438
2019-01-22,199.85902404785156
2019-01-23,201.87271118164062
2019-01-24,201.24229431152344
2019-01-25,201.6092987060547
2019-01-28,201.5433807373047
2019-01-29,200.42356872558594
2019-01-30,202.01388549804688
2019-01-31,205.73085021972656
2019-02-01,206.83180236816406
2019-02-04,206.72828674316406
2019-02-05,208.84556579589844
2019-02-06,205.71202087402344
2019-02-07,207.56581115722656
2019-02-08,208.28097534179688
2019-02-11,207.556396484375
2019-02-12,208.7985382080078
2019-02-13,208.76089477539062
2019-02-14,208.62913513183594
2019-02-15,211.20748901367188
2019-02-19,212.5154571533203
2019-02-20,214.56686401367188
2019-02-21,214.53858947753906
2019-02-22,217.87918090820312
2019-02-25,217.9638671875
2019-02-26,217.9356231689453
2019-02-27,221.23826599121094
2019-02-28,221.90823364257812
2019-03-01,223.73876953125
2019-03-04,222.09693908691406
2019-03-05,223.52178955078125
2019-03-06,221.48358154296875
2019-03-07,218.19984436035156
2019-03-08,218.0677490234375
2019-03-11,220.2285614013672
2019-03-12,220.20965576171875
2019-03-13,220.9363250732422
2019-03-14,222.7952117919922
2019-03-15,223.97470092773438
2019-03-18,225.1448211669922
2019-03-19,225.73928833007812
2019-03-20,223.4462890625
2019-03-21,228.655029296875
2019-03-22,221.313720703125
2019-03-25,220.39845275878906
2019-03-26,232.4105682373047
2019-03-27,229.33438110351562
2019-03-28,231.11782836914062
2019-03-29,234.26947021484375
2019-04-01,235.21307373046875
2019-04-02,235.94908142089844
2019-04-03,238.16656494140625
2019-04-04,238.67611694335938
2019-04-05,238.59115600585938
2019-04-08,241.41258239746094
2019-04-09,240.57278442382812
2019-04-10,241.9032440185547
2019-04-11,241.82777404785156
2019-04-12,245.46070861816406
2019-04-15,247.00807189941406
2019-04-16,248.65953063964844
2019-04-17,243.80929565429688
2019-04-18,247.3384552001953
2019-04-22,246.33819580078125
