Date,COCHINSHIP.NS
2018-08-31,169.25941467285156
2018-09-03,168.63856506347656
2018-09-04,167.5970916748047
2018-09-05,168.2779998779297
2018-09-06,167.77732849121094
2018-09-07,169.78016662597656
2018-09-10,169.72007751464844
2018-09-11,167.7172393798828
2018-09-12,167.05628967285156
2018-09-14,167.9575958251953
2018-09-17,168.57846069335938
2018-09-18,165.07351684570312
2018-09-19,162.71014404296875
2018-09-21,167.01625061035156
2018-09-24,165.57420349121094
2018-09-25,165.35391235351562
2018-09-26,160.24667358398438
2018-09-27,160.06642150878906
2018-09-28,156.26104736328125
2018-10-01,155.29965209960938
2018-10-03,158.88475036621094
2018-10-04,154.6787872314453
2018-10-05,152.5157470703125
2018-10-08,148.04942321777344
2018-10-09,143.5830841064453
2018-10-10,147.78904724121094
2018-10-11,152.0951385498047
2018-10-12,158.28387451171875
2018-10-15,160.9877166748047
2018-10-16,160.12649536132812
2018-10-17,155.31971740722656
2018-10-19,155.8804931640625
2018-10-22,154.17807006835938
2018-10-23,152.01504516601562
2018-10-24,152.23533630371094
2018-10-25,152.39556884765625
2018-10-26,151.97496032714844
2018-10-29,154.25820922851562
2018-10-30,152.73602294921875
2018-10-31,155.01930236816406
2018-11-01,156.12083435058594
2018-11-02,155.94058227539062
2018-11-05,155.07936096191406
2018-11-06,154.53858947753906
2018-11-07,155.49998474121094
2018-11-09,154.999267578125
2018-11-12,154.23817443847656
2018-11-13,153.01641845703125
2018-11-14,152.85621643066406
2018-11-15,153.15663146972656
2018-11-16,153.33688354492188
2018-11-19,153.83761596679688
2018-11-20,152.25537109375
2018-11-21,151.4342041015625
2018-11-22,151.23391723632812
2018-11-26,155.059326171875
2018-11-27,154.23817443847656
2018-11-28,152.13516235351562
2018-11-29,152.07513427734375
2018-11-30,150.07228088378906
2018-12-03,149.5115203857422
2018-12-04,150.33265686035156
2018-12-05,150.3126220703125
2018-12-06,150.11233520507812
2018-12-07,149.9320831298828
2018-12-10,148.5701446533203
2018-12-11,149.71177673339844
2018-12-12,151.73463439941406
2018-12-13,153.35693359375
2018-12-14,152.63592529296875
2018-12-17,152.73602294921875
2018-12-18,154.0579071044922
2018-12-19,155.82041931152344
2018-12-20,156.48133850097656
2018-12-21,153.6773681640625
2018-12-24,152.3555145263672
2018-12-26,151.13377380371094
2018-12-27,151.07373046875
2018-12-28,151.41416931152344
2018-12-31,149.8319549560547
2019-01-01,149.29116821289062
2019-01-02,148.47000122070312
2019-01-03,147.60877990722656
2019-01-04,147.8091278076172
2019-01-07,146.42713928222656
2019-01-08,146.0465850830078
2019-01-09,147.54872131347656
2019-01-10,147.56871032714844
2019-01-11,150.49288940429688
2019-01-14,148.40989685058594
2019-01-15,148.0093536376953
2019-01-16,147.4886016845703
2019-01-17,146.74757385253906
2019-01-18,145.34556579589844
2019-01-21,144.4242706298828
2019-01-22,144.0838165283203
2019-01-23,144.4643096923828
2019-01-24,144.56448364257812
2019-01-25,143.88352966308594
2019-01-28,143.963623046875
2019-01-29,143.86346435546875
2019-01-30,144.74473571777344
2019-01-31,145.7862091064453
2019-02-01,146.90780639648438
2019-02-04,145.5859375
2019-02-05,146.16673278808594
2019-02-06,144.9049835205078
2019-02-07,145.1453094482422
2019-02-08,146.4471435546875
2019-02-11,141.80059814453125
2019-02-12,139.8378143310547
2019-02-14,137.81492614746094
2019-02-15,136.2527313232422
2019-02-18,134.7706298828125
2019-02-19,135.9322509765625
2019-02-20,136.45298767089844
2019-02-21,135.69195556640625
2019-02-22,137.9351348876953
2019-02-25,139.8378143310547
2019-02-26,137.51454162597656
2019-02-27,138.91648864746094
2019-02-28,139.7777099609375
2019-03-01,145.7261199951172
2019-03-05,151.13377380371094
2019-03-06,154.6988525390625
2019-03-07,151.2940216064453
2019-03-08,148.7904815673828
2019-03-11,152.83616638183594
2019-03-12,155.9806365966797
2019-03-13,153.99781799316406
2019-03-14,153.4570770263672
2019-03-15,151.9949951171875
2019-03-18,149.7718505859375
2019-03-19,156.26104736328125
2019-03-20,155.17950439453125
2019-03-22,152.25537109375
2019-03-25,152.85621643066406
2019-03-26,156.5814666748047
2019-03-27,159.04493713378906
2019-03-28,159.1250762939453
2019-04-01,157.10223388671875
2019-04-02,156.3010711669922
2019-04-03,156.46133422851562
2019-04-04,155.70025634765625
2019-04-05,157.12225341796875
2019-04-08,157.90333557128906
2019-04-09,161.64862060546875
2019-04-10,160.10646057128906
2019-04-11,157.54281616210938
2019-04-12,157.9634552001953
2019-04-15,157.72308349609375
2019-04-16,158.14369201660156
2019-04-18,155.96060180664062
2019-04-22,155.09938049316406
2019-04-23,153.6773681640625
2019-04-24,152.99642944335938
2019-04-25,152.25537109375
2019-04-26,151.8547821044922
2019-04-30,150.87344360351562
2019-05-02,152.0550994873047
2019-05-03,151.8547821044922
2019-05-06,151.13377380371094
2019-05-07,148.85057067871094
2019-05-08,146.46719360351562
2019-05-09,146.12669372558594
2019-05-10,145.86631774902344
2019-05-13,142.64178466796875
2019-05-14,142.2412109375
2019-05-15,142.64178466796875
2019-05-16,142.5015869140625
2019-05-17,145.52586364746094
2019-05-20,148.1696014404297
2019-05-21,145.6860809326172
2019-05-22,146.2468719482422
2019-05-23,145.80625915527344
2019-05-24,148.08950805664062
2019-05-27,148.3297882080078
2019-05-28,150.61302185058594
2019-05-29,152.67596435546875
2019-05-30,151.15380859375
2019-05-31,154.25820922851562
2019-06-03,157.62294006347656
2019-06-04,160.1465301513672
2019-06-06,159.78598022460938
2019-06-07,157.10223388671875
2019-06-10,156.3211212158203
2019-06-11,156.16085815429688
2019-06-12,158.18373107910156
2019-06-13,159.02491760253906
2019-06-14,156.24099731445312
2019-06-17,153.41702270507812
2019-06-18,153.63731384277344
2019-06-19,151.79470825195312
2019-06-20,152.01504516601562
2019-06-21,151.5343475341797
2019-06-24,151.0135955810547
2019-06-25,150.15240478515625
2019-06-26,150.97352600097656
2019-06-27,151.47421264648438
2019-06-28,151.5944366455078
2019-07-01,153.13661193847656
2019-07-02,154.11802673339844
2019-07-03,153.6172637939453
2019-07-04,153.7574920654297
2019-07-05,153.6172637939453
2019-07-08,150.61302185058594
2019-07-09,148.26974487304688
2019-07-10,149.03079223632812
2019-07-11,149.5115203857422
2019-07-12,150.03219604492188
2019-07-15,148.10951232910156
2019-07-16,147.34841918945312
2019-07-17,146.6073760986328
2019-07-18,145.666015625
2019-07-19,144.22402954101562
2019-07-22,144.36422729492188
2019-07-23,144.3041229248047
2019-07-24,143.14248657226562
2019-07-25,143.4629364013672
2019-07-26,143.92356872558594
2019-07-29,144.3041229248047
2019-07-30,144.34420776367188
2019-07-31,143.14248657226562
2019-08-01,143.82342529296875
2019-08-02,143.7834014892578
2019-08-05,145.27957153320312
2019-08-06,143.63792419433594
2019-08-07,144.6769561767578
2019-08-08,145.11337280273438
2019-08-09,146.2147674560547
2019-08-13,144.69772338867188
2019-08-14,144.8432159423828
2019-08-16,144.80165100097656
2019-08-19,147.04598999023438
2019-08-20,146.0485076904297
2019-08-21,143.24307250976562
2019-08-22,139.12841796875
2019-08-23,139.668701171875
2019-08-26,141.1649627685547
2019-08-27,143.8872833251953
2019-08-28,143.5340118408203
2019-08-29,143.40933227539062
2019-08-30,143.305419921875
2019-09-03,141.4351043701172
2019-09-04,140.70779418945312
2019-09-05,142.45339965820312
2019-09-06,143.7626190185547
2019-09-09,145.48741149902344
2019-09-11,146.83816528320312
2019-09-12,146.87974548339844
2019-09-13,150.35015869140625
2019-09-16,146.63034057617188
2019-09-17,145.03024291992188
2019-09-18,145.23806762695312
2019-09-19,142.4326171875
2019-09-20,138.60894775390625
2019-09-23,145.3211669921875
2019-09-24,145.8614959716797
2019-09-25,142.97293090820312
2019-09-26,143.51324462890625
2019-09-27,142.57809448242188
2019-09-30,140.35452270507812
2019-10-01,139.50250244140625
2019-10-03,138.06866455078125
2019-10-04,138.23486328125
2019-10-07,137.25816345214844
2019-10-09,139.8765411376953
2019-10-10,139.8973388671875
2019-10-11,140.56231689453125
2019-10-14,139.39859008789062
2019-10-15,137.9231414794922
2019-10-16,137.17503356933594
2019-10-17,137.19583129882812
2019-10-18,136.84255981445312
2019-10-22,140.20904541015625
2019-10-23,141.20654296875
2019-10-24,148.62533569335938
2019-10-25,155.50384521484375
2019-10-27,160.49127197265625
2019-10-29,163.3798065185547
2019-10-30,164.6682586669922
2019-10-31,161.9043731689453
2019-11-01,170.237548828125
2019-11-04,166.22682189941406
2019-11-05,168.67898559570312
2019-11-06,166.53851318359375
2019-11-07,165.4787139892578
2019-11-08,164.39810180664062
2019-11-11,169.17771911621094
2019-11-13,170.4661102294922
2019-11-14,168.94911193847656
2019-11-15,167.7646026611328
2019-11-18,168.72052001953125
2019-11-19,170.6531219482422
2019-11-20,170.77781677246094
2019-11-21,172.7515106201172
2019-11-22,171.27023315429688
2019-11-25,170.76950073242188
2019-11-26,167.95291137695312
2019-11-27,164.76077270507812
2019-11-28,165.5743865966797
2019-11-29,167.4313201904297
2019-12-02,166.95144653320312
2019-12-03,167.53562927246094
2019-12-04,166.7636260986328
2019-12-05,166.5758819580078
2019-12-06,164.76077270507812
2019-12-09,159.39877319335938
2019-12-10,161.46429443359375
2019-12-11,160.23330688476562
2019-12-12,162.04847717285156
2019-12-13,162.44488525390625
2019-12-16,160.79664611816406
2019-12-17,162.3405303955078
2019-12-18,162.94558715820312
2019-12-19,159.39877319335938
2019-12-20,162.94558715820312
2019-12-23,163.96792602539062
2019-12-24,165.6161651611328
2019-12-26,165.344970703125
2019-12-27,166.0960235595703
2019-12-30,167.53562927246094
2019-12-31,168.0989227294922
2020-01-01,168.18238830566406
2020-01-02,170.8112030029297
2020-01-03,170.45652770996094
2020-01-06,168.2032470703125
2020-01-07,168.3284149169922
2020-01-08,168.93350219726562
2020-01-09,168.87091064453125
2020-01-10,166.7636260986328
2020-01-13,168.93350219726562
2020-01-14,169.0795135498047
2020-01-15,169.51768493652344
2020-01-16,177.94659423828125
2020-01-17,177.57102966308594
2020-01-20,183.53810119628906
2020-01-21,178.67686462402344
2020-01-22,177.6544952392578
2020-01-23,168.43275451660156
2020-01-24,165.5118408203125
2020-01-27,163.25856018066406
2020-01-28,162.61180114746094
2020-01-29,160.60888671875
2020-01-30,156.47784423828125
2020-01-31,158.2095184326172
2020-02-03,154.03677368164062
2020-02-04,155.74761962890625
2020-02-05,144.12652587890625
2020-02-06,147.67333984375
2020-02-07,150.51084899902344
2020-02-10,145.10711669921875
2020-02-11,145.94168090820312
2020-02-12,150.6151580810547
2020-02-13,148.82086181640625
2020-02-14,146.92227172851562
2020-02-17,142.8121337890625
2020-02-18,142.12359619140625
2020-02-19,144.96104431152344
2020-02-20,144.02220153808594
2020-02-24,144.04307556152344
2020-02-25,144.02220153808594
2020-02-26,143.85533142089844
2020-02-27,148.21578979492188
2020-02-28,141.3725128173828
2020-03-02,138.95233154296875
2020-03-03,138.0343475341797
2020-03-04,136.36521911621094
2020-03-05,137.2206573486328
2020-03-06,135.55154418945312
2020-03-09,126.4132308959961
2020-03-11,120.84261322021484
2020-03-12,102.1904525756836
2020-03-13,102.54515075683594
2020-03-16,97.7882308959961
2020-03-17,97.49613189697266
2020-03-18,106.61357116699219
2020-03-19,97.09972381591797
2020-03-20,112.41368865966797
2020-03-23,93.90757751464844
2020-03-24,90.13124084472656
2020-03-25,95.40975189208984
2020-03-26,93.53201293945312
2020-03-27,101.75232696533203
2020-03-30,112.0589828491211
2020-03-31,111.14102935791016
2020-04-01,105.11138153076172
2020-04-03,100.52135467529297
2020-04-07,102.98329162597656
2020-04-08,106.36319732666016
2020-04-09,107.86539459228516
2020-04-13,105.59124755859375
2020-04-15,106.98912048339844
2020-04-16,107.57329559326172
2020-04-17,112.72665405273438
2020-04-20,113.54033660888672
2020-04-21,107.4272689819336
2020-04-22,106.09197235107422
2020-04-23,104.33942413330078
2020-04-24,103.06674194335938
2020-04-27,101.87751007080078
2020-04-28,102.21133422851562
2020-04-29,102.62860870361328
2020-04-30,103.37969970703125
2020-05-04,99.99976348876953
2020-05-05,97.8716812133789
2020-05-06,97.3292236328125
2020-05-07,97.01626586914062
2020-05-08,95.68099212646484
2020-05-11,100.35446166992188
2020-05-12,102.85810852050781
2020-05-13,103.42144012451172
2020-05-14,101.00123596191406
2020-05-15,103.90129852294922
2020-05-18,98.41414642333984
2020-05-19,96.20259094238281
2020-05-20,95.95220947265625
2020-05-21,94.72125244140625
2020-05-22,93.80326080322266
2020-05-26,91.6960220336914
2020-05-27,91.34132385253906
2020-05-28,91.82120513916016
2020-05-29,93.8241195678711
2020-06-01,95.18025970458984
2020-06-02,95.91049194335938
2020-06-03,99.83287811279297
2020-06-04,100.1041030883789
2020-06-05,101.5854263305664
2020-06-08,110.932373046875
2020-06-09,110.890625
2020-06-10,112.18419647216797
2020-06-11,110.18125915527344
2020-06-12,113.01873779296875
2020-06-15,110.18125915527344
2020-06-16,113.12305450439453
2020-06-17,117.90084075927734
2020-06-18,124.47293090820312
2020-06-19,121.88578033447266
2020-06-22,125.62041473388672
2020-06-23,127.45642852783203
2020-06-24,129.18812561035156
2020-06-25,126.60099029541016
2020-06-26,133.36087036132812
2020-06-29,127.39383697509766
2020-06-30,125.3074722290039
2020-07-01,125.01536560058594
2020-07-02,125.70387268066406
2020-07-03,128.7499542236328
2020-07-06,137.4709930419922
2020-07-07,135.5098114013672
2020-07-08,133.0687713623047
2020-07-09,137.4084014892578
2020-07-10,135.6975860595703
2020-07-13,136.7616424560547
2020-07-14,135.46810913085938
2020-07-15,134.92564392089844
2020-07-16,136.44869995117188
2020-07-17,139.6407928466797
2020-07-20,139.51565551757812
2020-07-21,139.7242889404297
2020-07-22,137.82568359375
2020-07-23,138.53504943847656
2020-07-24,139.8077392578125
2020-07-27,137.78395080566406
2020-07-28,139.056640625
2020-07-29,142.6869659423828
2020-07-30,139.97467041015625
2020-07-31,137.2206573486328
2020-08-03,134.8004608154297
2020-08-04,135.25946044921875
2020-08-05,135.05079650878906
2020-08-06,135.40550231933594
2020-08-07,138.4724578857422
2020-08-10,143.0416259765625
2020-08-11,146.98487854003906
2020-08-12,145.1488494873047
2020-08-13,143.68838500976562
2020-08-14,141.05955505371094
2020-08-17,140.9344024658203
2020-08-18,141.58114624023438
2020-08-19,143.14593505859375
2020-08-20,142.58262634277344
2020-08-21,150.13528442382812
2020-08-24,149.63455200195312
2020-08-25,148.86257934570312
2020-08-26,151.51229858398438
2020-08-27,152.36767578125
2020-08-28,147.8194122314453
2020-08-31,138.7645263671875
2020-09-01,137.63790893554688
2020-09-02,137.57533264160156
2020-09-03,138.4724578857422
2020-09-04,136.38609313964844
2020-09-07,137.63790893554688
2020-09-08,136.32350158691406
2020-09-09,137.65875244140625
2020-09-10,136.46957397460938
2020-09-11,137.05374145507812
2020-09-14,140.2249755859375
2020-09-15,142.97901916503906
2020-09-16,145.27403259277344
2020-09-17,145.02366638183594
2020-09-18,143.68838500976562
2020-09-21,143.5574951171875
2020-09-22,135.55178833007812
2020-09-23,136.14076232910156
2020-09-24,136.598876953125
2020-09-25,138.6275177001953
2020-09-28,145.01901245117188
2020-09-29,142.706787109375
2020-09-30,146.82958984375
2020-10-01,148.3565673828125
2020-10-05,149.38180541992188
2020-10-06,146.39332580566406
2020-10-07,148.4656219482422
2020-10-08,147.04774475097656
2020-10-09,146.0225067138672
2020-10-12,141.57244873046875
2020-10-13,139.1729278564453
2020-10-14,141.61607360839844
2020-10-15,140.4163055419922
2020-10-16,141.0707244873047
2020-10-19,138.95477294921875
2020-10-20,139.2601776123047
2020-10-21,142.6195068359375
2020-10-22,156.864013671875
2020-10-23,158.26007080078125
2020-10-26,154.2899627685547
2020-10-27,153.0902099609375
2020-10-28,152.1739959716797
2020-10-29,147.9202880859375
2020-10-30,147.85482788085938
2020-11-02,148.33474731445312
2020-11-03,146.5896453857422
2020-11-04,145.82614135742188
2020-11-05,146.48060607910156
2020-11-06,146.04425048828125
2020-11-09,146.13157653808594
2020-11-10,146.04425048828125
2020-11-11,146.1097412109375
2020-11-12,146.0661163330078
2020-11-13,146.37152099609375
2020-11-14,148.09478759765625
2020-11-17,147.9639434814453
2020-11-18,147.2222442626953
2020-11-19,148.07298278808594
2020-11-20,148.44383239746094
2020-11-23,154.87892150878906
2020-11-24,156.55862426757812
2020-11-25,155.5988006591797
2020-11-26,156.27505493164062
2020-11-27,161.09588623046875
2020-12-01,161.2050018310547
2020-12-02,159.547119140625
2020-12-03,157.27845764160156
2020-12-04,159.24171447753906
2020-12-07,161.2704315185547
2020-12-08,156.9730682373047
2020-12-09,156.34048461914062
2020-12-10,154.76986694335938
2020-12-11,156.9730682373047
2020-12-14,156.99488830566406
2020-12-15,157.12576293945312
2020-12-16,164.1934356689453
2020-12-17,160.485107421875
2020-12-18,160.61602783203125
2020-12-21,151.65049743652344
2020-12-22,152.43577575683594
2020-12-23,155.2279510498047
2020-12-24,153.6355438232422
2020-12-28,158.32553100585938
2020-12-29,160.15792846679688
2020-12-30,166.68028259277344
2020-12-31,162.53561401367188
2021-01-01,163.80084228515625
2021-01-04,166.6148223876953
2021-01-05,168.62171936035156
2021-01-06,167.72735595703125
2021-01-07,168.0327606201172
2021-01-08,170.78131103515625
2021-01-11,170.93397521972656
2021-01-12,171.04307556152344
2021-01-13,169.45790100097656
2021-01-14,169.05599975585938
2021-01-15,166.5777587890625
2021-01-18,162.75994873046875
2021-01-19,163.5413818359375
2021-01-20,162.38037109375
2021-01-21,161.93385314941406
2021-01-22,160.46034240722656
2021-01-25,157.2899627685547
2021-01-27,155.68247985839844
2021-01-28,152.40048217773438
2021-01-29,155.66014099121094
2021-02-01,157.4685516357422
2021-02-02,160.8621826171875
2021-02-03,158.18304443359375
2021-02-04,156.26295471191406
2021-02-05,154.78936767578125
2021-02-08,155.2805633544922
2021-02-09,152.89163208007812
2021-02-10,155.57081604003906
2021-02-11,156.955078125
2021-02-12,156.50852966308594
2021-02-15,159.8574981689453
2021-02-16,161.79994201660156
2021-02-17,160.32638549804688
2021-02-18,163.22877502441406
2021-02-19,162.11248779296875
2021-02-22,157.6248321533203
2021-02-23,171.80653381347656
2021-02-24,171.6259307861328
2021-02-25,172.66468811035156
2021-02-26,167.94500732421875
2021-03-01,175.44232177734375
2021-03-02,184.97207641601562
2021-03-03,181.90089416503906
2021-03-04,182.73646545410156
2021-03-05,178.01673889160156
2021-03-08,178.89743041992188
2021-03-09,174.4713134765625
2021-03-10,172.37112426757812
2021-03-12,172.73245239257812
2021-03-15,169.97740173339844
2021-03-16,168.28375244140625
2021-03-17,163.72207641601562
2021-03-18,162.72845458984375
2021-03-19,163.33819580078125
2021-03-22,163.1801300048828
2021-03-23,163.3833465576172
2021-03-24,160.87672424316406
2021-03-25,158.5959014892578
2021-03-26,159.83792114257812
2021-03-30,166.79330444335938
2021-03-31,169.0515594482422
2021-04-01,170.9259033203125
2021-04-05,166.90621948242188
2021-04-06,165.4609375
2021-04-07,165.48350524902344
2021-04-08,165.77708435058594
2021-04-09,169.59349060058594
2021-04-12,161.07997131347656
2021-04-13,162.8413848876953
2021-04-15,161.98324584960938
2021-04-16,161.59934997558594
2021-04-19,157.87322998046875
2021-04-20,158.05392456054688
2021-04-22,158.0087432861328
2021-04-23,157.85069274902344
2021-04-26,158.77658081054688
2021-04-27,161.55418395996094
2021-04-28,163.0897979736328
2021-04-29,162.23165893554688
2021-04-30,165.09959411621094
2021-05-03,166.18357849121094
2021-05-04,166.22874450683594
2021-05-05,168.32888793945312
2021-05-06,168.96119689941406
2021-05-07,167.0190887451172
2021-05-10,166.70297241210938
2021-05-11,166.20619201660156
2021-05-12,169.97740173339844
2021-05-14,173.13894653320312
2021-05-17,177.58766174316406
2021-05-18,174.26808166503906
2021-05-19,171.8517303466797
2021-05-20,174.42613220214844
2021-05-21,173.95187377929688
2021-05-24,175.75851440429688
2021-05-25,174.1099853515625
2021-05-26,173.11634826660156
2021-05-27,172.23562622070312
2021-05-28,171.42269897460938
