Date,WHIRLPOOL.NS
2015-12-22,635.6424560546875
2015-12-23,632.8047485351562
2015-12-24,636.669921875
2015-12-28,632.7557983398438
2015-12-29,632.8535766601562
2015-12-30,633.3429565429688
2015-12-31,635.2999267578125
2016-01-01,636.0828247070312
2016-01-04,638.0886840820312
2016-01-05,646.357177734375
2016-01-06,659.7138671875
2016-01-07,650.9562377929688
2016-01-08,656.8272705078125
2016-01-11,647.5802612304688
2016-01-12,653.010986328125
2016-01-13,651.8858032226562
2016-01-14,633.9299926757812
2016-01-15,630.3095703125
2016-01-18,610.2990112304688
2016-01-19,608.04833984375
2016-01-20,587.2549438476562
2016-01-21,587.3038940429688
2016-01-22,595.7680053710938
2016-01-25,581.3348999023438
2016-01-27,573.5558471679688
2016-01-28,567.048583984375
2016-01-29,576.9806518554688
2016-02-01,638.8225708007812
2016-02-02,624.3894653320312
2016-02-03,600.2202758789062
2016-02-04,597.4804077148438
2016-02-05,616.8551635742188
2016-02-08,613.8704833984375
2016-02-09,604.7213745117188
2016-02-10,595.3277587890625
2016-02-11,587.010498046875
2016-02-12,566.6571655273438
2016-02-15,582.5091552734375
2016-02-16,582.9005126953125
2016-02-17,583.9768676757812
2016-02-18,588.1845092773438
2016-02-19,588.820556640625
2016-02-22,600.3180541992188
2016-02-23,589.0162963867188
2016-02-24,594.936279296875
2016-02-25,592.245361328125
2016-02-26,587.5484619140625
2016-02-29,584.7598266601562
2016-03-01,611.1795043945312
2016-03-02,635.2999267578125
2016-03-03,626.8357543945312
2016-03-04,626.542236328125
2016-03-08,622.4814453125
2016-03-09,619.937255859375
2016-03-10,626.101806640625
2016-03-11,616.7081298828125
2016-03-14,629.7224731445312
2016-03-15,668.3248291015625
2016-03-16,653.1577758789062
2016-03-17,651.2986450195312
2016-03-18,657.2676391601562
2016-03-21,671.5538940429688
2016-03-22,661.6709594726562
2016-03-23,663.0897216796875
2016-03-28,656.48486328125
2016-03-29,660.1542358398438
2016-03-30,662.7960205078125
2016-03-31,687.5526123046875
2016-04-01,684.2744750976562
2016-04-04,684.4701538085938
2016-04-05,677.6206665039062
2016-04-06,685.0084228515625
2016-04-07,676.15283203125
2016-04-08,694.2554321289062
2016-04-11,707.90576171875
2016-04-12,710.0584106445312
2016-04-13,716.76123046875
2016-04-18,750.275390625
2016-04-20,744.1595458984375
2016-04-21,720.96875
2016-04-22,723.4151000976562
2016-04-25,736.9675903320312
2016-04-26,724.5404052734375
2016-04-27,725.3721313476562
2016-04-28,723.07275390625
2016-04-29,730.9497680664062
2016-05-02,714.1681518554688
2016-05-03,712.0643310546875
2016-05-04,693.4236450195312
2016-05-05,692.8366088867188
2016-05-06,710.4987182617188
2016-05-09,733.542724609375
2016-05-10,727.818359375
2016-05-11,739.7562866210938
2016-05-12,741.7133178710938
2016-05-13,747.9268188476562
2016-05-16,747.5844116210938
2016-05-17,762.4088745117188
2016-05-18,762.4578247070312
2016-05-19,741.126220703125
2016-05-20,716.7122802734375
2016-05-23,729.9223022460938
2016-05-24,729.5797729492188
2016-05-25,738.2395629882812
2016-05-26,749.1989135742188
2016-05-27,758.0546264648438
2016-05-30,752.7216186523438
2016-05-31,742.1047973632812
2016-06-01,751.1070556640625
2016-06-02,749.4435424804688
2016-06-03,753.45556640625
2016-06-06,753.99365234375
2016-06-07,780.5603637695312
2016-06-08,767.8396606445312
2016-06-09,773.710693359375
2016-06-10,760.256103515625
2016-06-13,752.868408203125
2016-06-14,755.5103759765625
2016-06-15,759.130859375
2016-06-16,762.2621459960938
2016-06-17,787.3609008789062
2016-06-20,778.8967895507812
2016-06-21,792.4003295898438
2016-06-22,788.0458984375
2016-06-23,782.761962890625
2016-06-24,786.7249755859375
2016-06-27,796.3143920898438
2016-06-28,789.6603393554688
2016-06-29,799.885986328125
2016-06-30,812.5576782226562
2016-07-01,807.469482421875
2016-07-04,814.857177734375
2016-07-05,831.2962646484375
2016-07-07,826.1589965820312
2016-07-08,822.196044921875
2016-07-11,820.239013671875
2016-07-12,858.6946411132812
2016-07-13,843.6744995117188
2016-07-14,844.1637573242188
2016-07-15,832.3726196289062
2016-07-18,838.586181640625
2016-07-19,831.6387939453125
2016-07-20,829.6817016601562
2016-07-21,828.654296875
2016-07-22,817.9884643554688
2016-07-25,833.9871826171875
2016-07-26,826.2568969726562
2016-07-27,830.2198486328125
2016-07-28,826.6483154296875
2016-07-29,827.333251953125
2016-08-01,836.5313110351562
2016-08-02,833.1553955078125
2016-08-03,827.2843627929688
2016-08-04,834.1339111328125
2016-08-05,843.7234497070312
2016-08-08,862.2662353515625
2016-08-09,868.6265258789062
2016-08-10,853.0192260742188
2016-08-11,871.5131225585938
2016-08-12,872.5406494140625
2016-08-16,872.6874389648438
2016-08-17,880.6133422851562
2016-08-18,894.3126220703125
2016-08-19,909.5284423828125
2016-08-22,898.2265625
2016-08-23,893.383056640625
2016-08-24,893.9210815429688
2016-08-25,895.1442260742188
2016-08-26,899.0093994140625
2016-08-29,934.5783081054688
2016-08-30,905.0761108398438
2016-08-31,898.91162109375
2016-09-01,920.9769897460938
2016-09-02,910.3600463867188
2016-09-06,916.3290405273438
2016-09-07,921.1727294921875
2016-09-08,922.591552734375
2016-09-09,921.5151977539062
2016-09-12,904.2444458007812
2016-09-14,910.8983154296875
2016-09-15,923.9614868164062
2016-09-16,930.81103515625
2016-09-19,942.2596435546875
2016-09-20,942.5043334960938
2016-09-21,962.7595825195312
2016-09-22,948.8646240234375
2016-09-23,990.06005859375
2016-09-26,979.6389770507812
2016-09-27,993.0934448242188
2016-09-28,982.0852661132812
2016-09-29,995.93115234375
2016-09-30,995.44189453125
2016-10-03,1005.4716796875
2016-10-04,1043.1444091796875
2016-10-05,1030.6195068359375
2016-10-06,1053.125244140625
2016-10-07,1044.6124267578125
2016-10-10,1058.06689453125
2016-10-13,1068.928466796875
2016-10-14,1086.150146484375
2016-10-17,1090.3577880859375
2016-10-18,1116.484130859375
2016-10-19,1127.7860107421875
2016-10-20,1151.5147705078125
2016-10-21,1122.893310546875
2016-10-24,1110.123779296875
2016-10-25,1101.464111328125
2016-10-26,1118.294189453125
2016-10-27,1115.358642578125
2016-10-28,1100.680908203125
2016-11-01,1120.691650390625
2016-11-02,1115.358642578125
2016-11-03,1100.5831298828125
2016-11-04,1100.680908203125
2016-11-07,1077.0498046875
2016-11-08,1062.8614501953125
2016-11-09,1006.2544555664062
2016-11-10,932.8170166015625
2016-11-11,917.3076171875
2016-11-15,906.6417846679688
2016-11-16,869.4093017578125
2016-11-17,883.2064208984375
2016-11-18,892.7958374023438
2016-11-21,885.8483276367188
2016-11-22,895.5845336914062
2016-11-23,919.2157592773438
2016-11-24,903.1192016601562
2016-11-25,899.7431030273438
2016-11-28,905.3697509765625
2016-11-29,922.0044555664062
2016-11-30,984.3847045898438
2016-12-01,932.5724487304688
2016-12-02,895.4866943359375
2016-12-05,865.4463500976562
2016-12-06,853.508544921875
2016-12-07,885.9462280273438
2016-12-08,921.759765625
2016-12-09,919.8027954101562
2016-12-12,869.6538696289062
2016-12-13,857.9607543945312
2016-12-14,852.6278686523438
2016-12-15,859.7710571289062
2016-12-16,874.49755859375
2016-12-19,857.1290283203125
2016-12-20,875.084716796875
2016-12-21,856.3950805664062
2016-12-22,849.154052734375
2016-12-23,849.4475708007812
2016-12-26,823.0277709960938
2016-12-27,850.8665161132812
2016-12-28,850.9644165039062
2016-12-29,857.2757568359375
2016-12-30,869.947509765625
2017-01-02,874.840087890625
2017-01-03,911.8278198242188
2017-01-04,929.147705078125
2017-01-05,914.2252197265625
2017-01-06,900.6239624023438
2017-01-09,892.7468872070312
2017-01-10,894.1658325195312
2017-01-11,913.19775390625
2017-01-12,917.7479248046875
2017-01-13,908.9413452148438
2017-01-16,887.4139404296875
2017-01-17,901.0152587890625
2017-01-18,893.187255859375
2017-01-19,903.80419921875
2017-01-20,886.435546875
2017-01-23,881.0047607421875
2017-01-24,894.948486328125
2017-01-25,925.8206176757812
2017-01-27,960.8514404296875
2017-01-30,948.9625244140625
2017-01-31,929.9303588867188
2017-02-01,943.629638671875
2017-02-02,981.9873046875
2017-02-03,1012.0767822265625
2017-02-06,1044.6612548828125
2017-02-07,1008.5538330078125
2017-02-08,989.5708618164062
2017-02-09,973.7189331054688
2017-02-10,970.7343139648438
2017-02-13,963.689208984375
2017-02-14,962.4171142578125
2017-02-15,943.1892700195312
2017-02-16,978.2200317382812
2017-02-17,964.2763061523438
2017-02-20,1008.3092651367188
2017-02-21,1034.533447265625
2017-02-22,1023.4762573242188
2017-02-23,1024.2099609375
2017-02-27,1014.08251953125
2017-02-28,1014.4739990234375
2017-03-01,995.5397338867188
2017-03-02,1017.164794921875
2017-03-03,1004.4442138671875
2017-03-06,1015.0123901367188
2017-03-07,1035.022705078125
2017-03-08,1040.50244140625
2017-03-09,1023.1337890625
2017-03-10,1001.0682983398438
2017-03-14,1016.2841186523438
2017-03-15,1020.002685546875
2017-03-16,1041.8724365234375
2017-03-17,1080.8172607421875
2017-03-20,1109.0963134765625
2017-03-21,1106.9925537109375
2017-03-22,1090.3577880859375
2017-03-23,1106.747802734375
2017-03-24,1133.1187744140625
2017-03-27,1154.7437744140625
2017-03-28,1170.4490966796875
2017-03-29,1171.1829833984375
2017-03-30,1206.3115234375
2017-03-31,1195.4498291015625
2017-04-03,1207.681396484375
2017-04-05,1189.1876220703125
2017-04-06,1189.0408935546875
2017-04-07,1193.9822998046875
2017-04-10,1196.6241455078125
2017-04-11,1191.487060546875
2017-04-12,1175.390380859375
2017-04-13,1191.34033203125
2017-04-17,1185.8116455078125
2017-04-18,1190.4110107421875
2017-04-19,1202.8380126953125
2017-04-20,1189.6278076171875
2017-04-21,1184.97998046875
2017-04-24,1180.723388671875
2017-04-25,1206.262451171875
2017-04-26,1189.38330078125
2017-04-27,1175.24365234375
2017-04-28,1184.6864013671875
2017-05-02,1202.886962890625
2017-05-03,1197.162353515625
2017-05-04,1183.4632568359375
2017-05-05,1161.593505859375
2017-05-08,1178.4727783203125
2017-05-09,1167.9537353515625
2017-05-10,1179.98974609375
2017-05-11,1180.8701171875
2017-05-12,1151.4656982421875
2017-05-15,1203.2293701171875
2017-05-16,1169.3726806640625
2017-05-17,1166.583984375
2017-05-18,1165.8499755859375
2017-05-19,1149.0196533203125
2017-05-22,1140.3597412109375
2017-05-23,1133.0208740234375
2017-05-24,1123.9207763671875
2017-05-25,1124.2142333984375
2017-05-26,1164.92041015625
2017-05-29,1156.896728515625
2017-05-30,1150.4383544921875
2017-05-31,1149.5089111328125
2017-06-01,1156.211669921875
2017-06-02,1145.5457763671875
2017-06-05,1136.05419921875
2017-06-06,1137.8155517578125
2017-06-07,1126.9052734375
2017-06-08,1124.8502197265625
2017-06-09,1121.27880859375
2017-06-12,1108.7537841796875
2017-06-13,1115.2119140625
2017-06-14,1092.8040771484375
2017-06-15,1092.7060546875
2017-06-16,1110.221435546875
2017-06-19,1098.1861572265625
2017-06-20,1088.40087890625
2017-06-21,1085.2205810546875
2017-06-22,1094.565185546875
2017-06-23,1084.7802734375
2017-06-27,1096.5712890625
2017-06-28,1102.3935546875
2017-06-29,1089.4771728515625
2017-06-30,1113.890869140625
2017-07-03,1117.2178955078125
2017-07-04,1105.769287109375
2017-07-05,1159.391845703125
2017-07-06,1147.6986083984375
2017-07-07,1144.665283203125
2017-07-10,1130.525634765625
2017-07-11,1141.77880859375
2017-07-12,1146.2796630859375
2017-07-13,1136.59228515625
2017-07-14,1122.501953125
2017-07-17,1117.8541259765625
2017-07-18,1118.6856689453125
2017-07-19,1134.928955078125
2017-07-20,1134.635498046875
2017-07-21,1117.5115966796875
2017-07-24,1126.269287109375
2017-07-25,1126.758544921875
2017-07-26,1136.59228515625
2017-07-27,1137.5709228515625
2017-07-28,1131.4063720703125
2017-07-31,1145.4969482421875
2017-08-01,1136.396728515625
2017-08-02,1134.6842041015625
2017-08-03,1140.995849609375
2017-08-04,1133.8038330078125
2017-08-07,1167.8558349609375
2017-08-08,1154.3033447265625
2017-08-09,1148.3834228515625
2017-08-10,1135.8583984375
2017-08-11,1125.4373779296875
2017-08-14,1141.240478515625
2017-08-16,1154.10791015625
2017-08-17,1150.585205078125
2017-08-18,1147.943359375
2017-08-21,1162.8656005859375
2017-08-22,1158.7557373046875
2017-08-23,1152.8846435546875
2017-08-24,1146.2308349609375
2017-08-28,1172.2593994140625
2017-08-29,1151.4169921875
2017-08-30,1154.8905029296875
2017-08-31,1156.700927734375
2017-09-01,1162.7677001953125
2017-09-04,1156.1629638671875
2017-09-05,1176.5157470703125
2017-09-06,1164.92041015625
2017-09-07,1176.5157470703125
2017-09-08,1200.500244140625
2017-09-11,1186.7178955078125
2017-09-12,1197.0670166015625
2017-09-13,1173.52392578125
2017-09-14,1210.2608642578125
2017-09-15,1207.51416015625
2017-09-18,1262.2027587890625
2017-09-19,1301.3922119140625
2017-09-20,1260.3389892578125
2017-09-21,1267.40185546875
2017-09-22,1232.0872802734375
2017-09-25,1219.1385498046875
2017-09-26,1234.8831787109375
2017-09-27,1209.8687744140625
2017-09-28,1231.79296875
2017-09-29,1258.327880859375
2017-10-03,1260.3389892578125
2017-10-04,1321.354736328125
2017-10-05,1306.345947265625
2017-10-06,1337.0010986328125
2017-10-09,1323.709228515625
2017-10-10,1328.907958984375
2017-10-11,1325.08251953125
2017-10-12,1332.0472412109375
2017-10-13,1329.0552978515625
2017-10-16,1325.76904296875
2017-10-17,1338.9630126953125
2017-10-18,1378.7410888671875
2017-10-19,1388.0601806640625
2017-10-23,1402.6275634765625
2017-10-24,1397.1341552734375
2017-10-25,1366.5279541015625
2017-10-26,1374.7679443359375
2017-10-27,1356.620361328125
2017-10-30,1372.2666015625
2017-10-31,1351.47021484375
2017-11-01,1368.0975341796875
2017-11-02,1356.9637451171875
2017-11-03,1356.375
2017-11-06,1371.1385498046875
2017-11-07,1376.92626953125
2017-11-08,1359.26904296875
2017-11-09,1375.9942626953125
2017-11-10,1338.766845703125
2017-11-13,1318.9515380859375
2017-11-14,1311.49609375
2017-11-15,1292.2691650390625
2017-11-16,1297.8116455078125
2017-11-17,1319.4908447265625
2017-11-20,1373.5909423828125
2017-11-21,1420.7261962890625
2017-11-22,1430.6827392578125
2017-11-23,1463.8394775390625
2017-11-24,1492.3365478515625
2017-11-27,1462.0245361328125
2017-11-28,1452.8526611328125
2017-11-29,1488.5594482421875
2017-11-30,1527.9942626953125
2017-12-01,1505.0396728515625
2017-12-04,1481.88916015625
2017-12-05,1476.5428466796875
2017-12-06,1487.7257080078125
2017-12-07,1512.9365234375
2017-12-08,1521.814208984375
2017-12-11,1492.3365478515625
2017-12-12,1453.6864013671875
2017-12-13,1462.0245361328125
2017-12-14,1447.6043701171875
2017-12-15,1495.5245361328125
2017-12-18,1519.509033203125
2017-12-19,1500.8707275390625
2017-12-20,1517.350830078125
2017-12-21,1522.0594482421875
2017-12-22,1505.9716796875
2017-12-26,1497.3392333984375
2017-12-27,1482.3304443359375
2017-12-28,1508.8165283203125
2017-12-29,1562.3768310546875
2018-01-01,1594.2581787109375
2018-01-02,1569.1456298828125
2018-01-03,1542.7086181640625
2018-01-04,1514.6531982421875
2018-01-05,1539.86376953125
2018-01-08,1531.525634765625
2018-01-09,1506.7564697265625
2018-01-10,1520.5880126953125
2018-01-11,1534.46875
2018-01-12,1518.380859375
2018-01-15,1483.4586181640625
2018-01-16,1479.04443359375
2018-01-17,1467.51806640625
2018-01-18,1450.1549072265625
2018-01-19,1453.441162109375
2018-01-22,1470.6080322265625
2018-01-23,1463.8394775390625
2018-01-24,1453.1959228515625
2018-01-25,1463.447021484375
2018-01-29,1465.065673828125
2018-01-30,1448.4383544921875
2018-01-31,1448.732666015625
2018-02-01,1473.5509033203125
2018-02-02,1418.3719482421875
2018-02-05,1339.1591796875
2018-02-06,1337.3446044921875
2018-02-07,1366.380859375
2018-02-08,1428.0343017578125
2018-02-09,1514.2608642578125
2018-02-12,1481.7420654296875
2018-02-14,1446.7706298828125
2018-02-15,1413.4180908203125
2018-02-16,1407.9736328125
2018-02-19,1412.9765625
2018-02-20,1411.406982421875
2018-02-21,1405.7176513671875
2018-02-22,1383.6949462890625
2018-02-23,1384.4794921875
2018-02-26,1418.51904296875
2018-02-27,1411.3580322265625
2018-02-28,1405.2269287109375
2018-03-01,1404.442138671875
2018-03-05,1440.4925537109375
2018-03-06,1462.27001953125
2018-03-07,1471.0003662109375
2018-03-08,1481.1043701171875
2018-03-09,1503.0286865234375
2018-03-12,1531.182373046875
2018-03-13,1529.7598876953125
2018-03-14,1536.13623046875
2018-03-15,1559.1885986328125
2018-03-16,1524.315673828125
2018-03-19,1507.099609375
2018-03-20,1498.02587890625
2018-03-21,1501.1650390625
2018-03-22,1470.558837890625
2018-03-23,1452.2640380859375
2018-03-26,1481.202392578125
2018-03-27,1477.8179931640625
2018-03-28,1481.4967041015625
2018-04-02,1511.5631103515625
2018-04-03,1490.521484375
2018-04-04,1481.055419921875
2018-04-05,1499.840576171875
2018-04-06,1500.9195556640625
2018-04-09,1521.0784912109375
2018-04-10,1506.7073974609375
2018-04-11,1517.7923583984375
2018-04-12,1521.3726806640625
2018-04-13,1532.9481201171875
2018-04-16,1551.48828125
2018-04-17,1564.3389892578125
2018-04-18,1543.2481689453125
2018-04-19,1542.5123291015625
2018-04-20,1546.240234375
2018-04-23,1560.7093505859375
2018-04-24,1531.2314453125
2018-04-25,1532.506591796875
2018-04-26,1542.6595458984375
2018-04-27,1554.7255859375
2018-04-30,1549.3792724609375
2018-05-02,1549.18310546875
2018-05-03,1530.642822265625
2018-05-04,1513.3779296875
2018-05-07,1546.240234375
2018-05-08,1519.5582275390625
2018-05-09,1503.42138671875
2018-05-10,1510.1407470703125
2018-05-11,1508.0316162109375
2018-05-14,1519.165771484375
2018-05-15,1523.5308837890625
2018-05-16,1521.4708251953125
2018-05-17,1529.9561767578125
2018-05-18,1525.639892578125
2018-05-21,1496.750732421875
2018-05-22,1534.517822265625
2018-05-23,1509.11083984375
2018-05-24,1508.5711669921875
2018-05-25,1523.776123046875
2018-05-28,1529.8089599609375
2018-05-29,1548.4471435546875
2018-05-30,1542.3653564453125
2018-05-31,1511.71044921875
2018-06-01,1520.5880126953125
2018-06-04,1524.7081298828125
2018-06-05,1522.5499267578125
2018-06-06,1534.909912109375
2018-06-07,1519.852294921875
2018-06-08,1524.60986328125
2018-06-11,1525.1495361328125
2018-06-12,1546.240234375
2018-06-13,1535.5478515625
2018-06-14,1538.9320068359375
2018-06-15,1508.6204833984375
2018-06-18,1502.6854248046875
2018-06-19,1470.7060546875
2018-06-20,1506.3150634765625
2018-06-21,1518.331787109375
2018-06-22,1524.658935546875
2018-06-25,1509.061767578125
2018-06-26,1510.1898193359375
2018-06-27,1506.7073974609375
2018-06-28,1469.872314453125
2018-06-29,1503.372314453125
2018-07-02,1490.766845703125
2018-07-03,1479.5838623046875
2018-07-04,1482.2813720703125
2018-07-05,1471.7850341796875
2018-07-06,1484.6846923828125
2018-07-09,1493.954833984375
2018-07-10,1488.7557373046875
2018-07-11,1495.7205810546875
2018-07-12,1481.202392578125
2018-07-13,1482.183349609375
2018-07-16,1483.900146484375
2018-07-17,1483.7039794921875
2018-07-18,1485.3223876953125
2018-07-19,1489.687744140625
2018-07-20,1495.9659423828125
2018-07-23,1545.3082275390625
2018-07-24,1656.2548828125
2018-07-25,1635.1151123046875
2018-07-26,1636.73388671875
2018-07-27,1638.941162109375
2018-07-30,1668.6151123046875
2018-07-31,1705.5972900390625
2018-08-01,1714.3768310546875
2018-08-02,1706.3822021484375
2018-08-03,1729.042236328125
2018-08-06,1738.7537841796875
2018-08-07,1709.423095703125
2018-08-08,1707.9515380859375
2018-08-09,1705.744384765625
2018-08-10,1697.6513671875
2018-08-13,1677.345703125
2018-08-14,1716.92724609375
2018-08-16,1706.283935546875
2018-08-17,1700.4962158203125
2018-08-20,1710.894287109375
2018-08-21,1710.207763671875
2018-08-23,1716.486083984375
2018-08-24,1722.813232421875
2018-08-27,1750.378173828125
2018-08-28,1756.0677490234375
2018-08-29,1756.3619384765625
2018-08-30,1746.0126953125
2018-08-31,1739.8326416015625
2018-09-03,1729.2874755859375
2018-09-04,1672.146484375
2018-09-05,1636.7828369140625
2018-09-06,1640.470458984375
2018-09-07,1605.808349609375
2018-09-10,1644.7476806640625
2018-09-11,1597.4010009765625
2018-09-12,1584.126220703125
2018-09-14,1591.0584716796875
2018-09-17,1572.67041015625
2018-09-18,1539.041015625
2018-09-19,1470.4052734375
2018-09-21,1470.503662109375
2018-09-24,1462.1947021484375
2018-09-25,1448.42822265625
2018-09-26,1424.97607421875
2018-09-27,1374.630126953125
2018-09-28,1326.98828125
2018-10-01,1304.2244873046875
2018-10-03,1380.530029296875
2018-10-04,1352.800537109375
2018-10-05,1299.3570556640625
2018-10-08,1349.2606201171875
2018-10-09,1335.7398681640625
2018-10-10,1406.342041015625
2018-10-11,1411.652099609375
2018-10-12,1474.87939453125
2018-10-15,1426.2052001953125
2018-10-16,1452.607421875
2018-10-17,1443.9541015625
2018-10-19,1484.1229248046875
2018-10-22,1478.1243896484375
2018-10-23,1444.052490234375
2018-10-24,1406.833740234375
2018-10-25,1386.3809814453125
2018-10-26,1323.20263671875
2018-10-29,1327.0374755859375
2018-10-30,1303.3394775390625
2018-10-31,1373.4500732421875
2018-11-01,1352.013916015625
2018-11-02,1338.345703125
2018-11-05,1346.408935546875
2018-11-06,1371.6309814453125
2018-11-07,1415.5853271484375
2018-11-09,1453.3448486328125
2018-11-12,1425.4676513671875
2018-11-13,1410.5211181640625
2018-11-14,1409.9805908203125
2018-11-15,1395.9189453125
2018-11-16,1398.7215576171875
2018-11-19,1380.9725341796875
2018-11-20,1353.734619140625
2018-11-21,1342.082275390625
2018-11-22,1340.017333984375
2018-11-26,1343.360595703125
2018-11-27,1353.98046875
2018-11-28,1355.357177734375
2018-11-29,1373.2535400390625
2018-11-30,1375.564208984375
2018-12-03,1375.66259765625
2018-12-04,1376.0068359375
2018-12-05,1361.650390625
2018-12-06,1335.6416015625
2018-12-07,1318.9742431640625
2018-12-10,1272.2666015625
2018-12-11,1264.1541748046875
2018-12-12,1323.0550537109375
2018-12-13,1357.421875
2018-12-14,1375.7117919921875
2018-12-17,1391.1500244140625
2018-12-18,1395.181396484375
2018-12-19,1381.218505859375
2018-12-20,1356.438720703125
2018-12-21,1311.2060546875
2018-12-24,1270.2508544921875
2018-12-26,1284.7056884765625
2018-12-27,1299.5538330078125
2018-12-28,1343.0166015625
2018-12-31,1367.353515625
2019-01-01,1381.169189453125
2019-01-02,1373.5484619140625
2019-01-03,1367.5009765625
2019-01-04,1367.5501708984375
2019-01-07,1404.7686767578125
2019-01-08,1397.295654296875
2019-01-09,1436.4808349609375
2019-01-10,1444.052490234375
2019-01-11,1456.9830322265625
2019-01-14,1440.9058837890625
2019-01-15,1435.743408203125
2019-01-16,1435.251708984375
2019-01-17,1438.34912109375
2019-01-18,1436.2349853515625
2019-01-21,1451.8206787109375
2019-01-22,1442.6759033203125
2019-01-23,1436.2349853515625
2019-01-24,1455.802978515625
2019-01-25,1434.1209716796875
2019-01-28,1439.578369140625
2019-01-29,1445.7733154296875
2019-01-30,1463.964599609375
2019-01-31,1484.5159912109375
2019-02-01,1514.0645751953125
2019-02-04,1493.4150390625
2019-02-05,1433.580078125
2019-02-06,1405.2606201171875
2019-02-07,1409.2921142578125
2019-02-08,1406.4405517578125
2019-02-11,1385.3973388671875
2019-02-12,1369.369384765625
2019-02-14,1336.379150390625
2019-02-15,1292.52294921875
2019-02-18,1269.316650390625
2019-02-19,1290.7039794921875
2019-02-20,1329.004150390625
2019-02-21,1350.6373291015625
2019-02-22,1327.3817138671875
2019-02-25,1320.4493408203125
2019-02-26,1317.302734375
2019-02-27,1312.0419921875
2019-02-28,1350.6373291015625
2019-03-01,1412.5860595703125
2019-03-05,1521.6854248046875
2019-03-06,1535.3536376953125
2019-03-07,1542.138671875
2019-03-08,1523.701171875
2019-03-11,1549.7099609375
2019-03-12,1554.4298095703125
2019-03-13,1567.55712890625
2019-03-14,1574.2930908203125
2019-03-15,1563.27978515625
2019-03-18,1551.47998046875
2019-03-19,1540.6634521484375
2019-03-20,1531.71533203125
2019-03-22,1502.953125
2019-03-25,1480.14013671875
2019-03-26,1499.1673583984375
2019-03-27,1493.1199951171875
2019-03-28,1475.764404296875
2019-04-01,1480.582763671875
2019-04-02,1478.6160888671875
2019-04-03,1465.19384765625
2019-04-04,1462.1947021484375
2019-04-05,1434.7109375
2019-04-08,1439.62744140625
2019-04-09,1419.420166015625
2019-04-10,1423.451904296875
2019-04-11,1409.8328857421875
2019-04-12,1376.6458740234375
2019-04-15,1395.1322021484375
2019-04-16,1407.2763671875
2019-04-18,1405.7523193359375
2019-04-22,1404.6212158203125
2019-04-23,1373.9908447265625
2019-04-24,1374.875732421875
2019-04-25,1381.7591552734375
2019-04-26,1368.3370361328125
2019-04-30,1369.4676513671875
2019-05-02,1371.9259033203125
2019-05-03,1370.156005859375
2019-05-06,1343.7047119140625
2019-05-07,1344.9339599609375
2019-05-08,1312.5826416015625
2019-05-09,1313.0252685546875
2019-05-10,1347.0482177734375
2019-05-13,1327.6767578125
2019-05-14,1353.63623046875
2019-05-15,1338.5423583984375
2019-05-16,1344.5897216796875
2019-05-17,1390.805908203125
2019-05-20,1393.558837890625
