Date,PPG
2015-11-19,87.3630142211914
2015-11-20,88.41947174072266
2015-11-23,89.13785552978516
2015-11-24,89.1547622680664
2015-11-25,89.97454071044922
2015-11-27,89.76322174072266
2015-11-30,89.36605072021484
2015-12-01,90.22809600830078
2015-12-02,89.0279769897461
2015-12-03,88.1490478515625
2015-12-04,89.55194854736328
2015-12-07,88.73217010498047
2015-12-08,86.83903503417969
2015-12-09,85.8248519897461
2015-12-10,85.25858306884766
2015-12-11,83.4415512084961
2015-12-14,82.59637451171875
2015-12-15,83.28939056396484
2015-12-16,84.70082092285156
2015-12-17,83.02741241455078
2015-12-18,81.37938690185547
2015-12-21,82.17382049560547
2015-12-22,83.46688079833984
2015-12-23,84.7176742553711
2015-12-24,84.84449005126953
2015-12-28,84.43035888671875
2015-12-29,85.00507354736328
2015-12-30,84.32049560546875
2015-12-31,83.5176010131836
2016-01-04,82.790771484375
2016-01-05,83.08658599853516
2016-01-06,81.53150177001953
2016-01-07,80.50045013427734
2016-01-08,79.85811614990234
2016-01-11,79.82430267333984
2016-01-12,80.39054107666016
2016-01-13,78.6410903930664
2016-01-14,79.08058166503906
2016-01-15,77.66915130615234
2016-01-19,77.41561889648438
2016-01-20,79.03831481933594
2016-01-21,77.6860580444336
2016-01-22,78.73406219482422
2016-01-25,77.0014877319336
2016-01-26,78.24388122558594
2016-01-27,78.42980194091797
2016-01-28,77.8297348022461
2016-01-29,80.39054107666016
2016-02-01,80.78776550292969
2016-02-02,78.63263702392578
2016-02-03,80.38211059570312
2016-02-04,80.88072204589844
2016-02-05,78.48898315429688
2016-02-08,75.76759338378906
2016-02-09,76.90009307861328
2016-02-10,77.19589233398438
2016-02-11,75.4464111328125
2016-02-12,77.56774139404297
2016-02-16,79.12283325195312
2016-02-17,80.59907531738281
2016-02-18,80.33605194091797
2016-02-19,81.133544921875
2016-02-22,82.05834197998047
2016-02-23,80.48876953125
2016-02-24,81.17599487304688
2016-02-25,82.30436706542969
2016-02-26,83.28003692626953
2016-02-29,81.89715576171875
2016-03-01,84.48479461669922
2016-03-02,84.27269744873047
2016-03-03,85.09564971923828
2016-03-04,86.95365142822266
2016-03-07,87.70026397705078
2016-03-08,86.12225341796875
2016-03-09,86.77547454833984
2016-03-10,87.31002807617188
2016-03-11,89.0916519165039
2016-03-14,88.86259460449219
2016-03-15,88.87955474853516
2016-03-16,90.4491195678711
2016-03-17,92.81617736816406
2016-03-18,92.3919906616211
2016-03-21,92.38348388671875
2016-03-22,93.18949890136719
2016-03-23,92.59558868408203
2016-03-24,92.43439483642578
2016-03-28,92.81617736816406
2016-03-29,93.808837890625
2016-03-30,94.93720245361328
2016-03-31,94.58934783935547
2016-04-01,95.96379852294922
2016-04-04,95.1832504272461
2016-04-05,94.5384521484375
2016-04-06,95.08991241455078
2016-04-07,93.84276580810547
2016-04-08,94.87784576416016
2016-04-11,94.75055694580078
2016-04-12,95.81958770751953
2016-04-13,96.91400909423828
2016-04-14,97.15156555175781
2016-04-15,97.86421966552734
2016-04-18,98.2035903930664
2016-04-19,98.88231658935547
2016-04-20,98.47509002685547
2016-04-21,93.54581451416016
2016-04-22,96.03165435791016
2016-04-25,95.53108978271484
2016-04-26,96.33709716796875
2016-04-27,95.86198425292969
2016-04-28,95.67533874511719
2016-04-29,93.65611267089844
2016-05-02,94.37725067138672
2016-05-03,92.90101623535156
2016-05-04,92.12897491455078
2016-05-05,92.1204605102539
2016-05-06,92.2311782836914
2016-05-09,91.49031829833984
2016-05-10,92.58885955810547
2016-05-11,91.47331237792969
2016-05-12,91.53292846679688
2016-05-13,90.86022186279297
2016-05-16,92.10343933105469
2016-05-17,91.12416076660156
2016-05-18,90.59622192382812
2016-05-19,89.95755004882812
2016-05-20,90.44290924072266
2016-05-23,90.63026428222656
2016-05-24,91.7628402709961
2016-05-25,92.2397232055664
2016-05-26,91.71173858642578
2016-05-27,92.47813415527344
2016-05-31,91.6947021484375
2016-06-01,91.95018005371094
2016-06-02,92.13751983642578
2016-06-03,91.68620300292969
2016-06-06,92.06939697265625
2016-06-07,91.77135467529297
2016-06-08,94.47927856445312
2016-06-09,94.03645324707031
2016-06-10,93.02316284179688
2016-06-13,91.7032241821289
2016-06-14,91.18379211425781
2016-06-15,90.79208374023438
2016-06-16,91.08161926269531
2016-06-17,92.12047576904297
2016-06-20,92.32487487792969
2016-06-21,92.018310546875
2016-06-22,91.80541229248047
2016-06-23,94.70919799804688
2016-06-24,87.47952270507812
2016-06-27,84.039306640625
2016-06-28,85.63170623779297
2016-06-29,87.2751693725586
2016-06-30,88.68876647949219
2016-07-01,89.00382995605469
2016-07-05,87.41144561767578
2016-07-06,87.68392944335938
2016-07-07,87.73503875732422
2016-07-08,90.53662109375
2016-07-11,90.78356170654297
2016-07-12,92.56328582763672
2016-07-13,93.21898651123047
2016-07-14,92.50367736816406
2016-07-15,93.04869079589844
2016-07-18,93.0742416381836
2016-07-19,92.2907943725586
2016-07-20,93.69585418701172
2016-07-21,92.46961975097656
2016-07-22,91.66917419433594
2016-07-25,90.7665023803711
2016-07-26,90.91130828857422
2016-07-27,90.34072875976562
2016-07-28,89.82132720947266
2016-07-29,89.1656265258789
2016-08-01,89.13154602050781
2016-08-02,88.29703521728516
2016-08-03,88.84203338623047
2016-08-04,88.64617919921875
2016-08-05,88.92720031738281
2016-08-08,89.31187438964844
2016-08-09,89.21781158447266
2016-08-10,89.49137115478516
2016-08-11,89.53411102294922
2016-08-12,88.89298248291016
2016-08-15,89.29475402832031
2016-08-16,88.60235595703125
2016-08-17,88.55105590820312
2016-08-18,88.70491027832031
2016-08-19,89.52555847167969
2016-08-22,89.93585205078125
2016-08-23,90.9873046875
2016-08-24,90.944580078125
2016-08-25,91.25228881835938
2016-08-26,90.39746856689453
2016-08-29,91.97889709472656
2016-08-30,91.7053451538086
2016-08-31,90.50859069824219
2016-09-01,90.59410858154297
2016-09-02,91.50019073486328
2016-09-06,91.99598693847656
2016-09-07,91.23521423339844
2016-09-08,90.0128173828125
2016-09-09,86.2173843383789
2016-09-12,87.841552734375
2016-09-13,86.47381591796875
2016-09-14,86.06352996826172
2016-09-15,86.54222106933594
2016-09-16,85.6617660522461
2016-09-19,86.40547180175781
2016-09-20,86.55931854248047
2016-09-21,87.58511352539062
2016-09-22,88.1663818359375
2016-09-23,88.27753448486328
2016-09-26,87.31159210205078
2016-09-27,87.57657623291016
2016-09-28,88.53394317626953
2016-09-29,87.24319458007812
2016-09-30,88.35443878173828
2016-10-03,88.4228515625
2016-10-04,87.23462677001953
2016-10-05,86.83287811279297
2016-10-06,87.35431671142578
2016-10-07,80.12250518798828
2016-10-10,80.22509765625
2016-10-11,78.90013885498047
2016-10-12,78.59236907958984
2016-10-13,78.74626922607422
2016-10-14,79.15657043457031
2016-10-17,79.20784759521484
2016-10-18,79.33606719970703
2016-10-19,79.12238311767578
2016-10-20,79.20784759521484
2016-10-21,78.96849822998047
2016-10-24,79.70364379882812
2016-10-25,77.97692108154297
2016-10-26,79.08817291259766
2016-10-27,79.79768371582031
2016-10-28,79.38739013671875
2016-10-31,79.60960388183594
2016-11-01,79.27622985839844
2016-11-02,78.96849822998047
2016-11-03,78.4299545288086
2016-11-04,79.33606719970703
2016-11-07,80.6524887084961
2016-11-08,81.33068084716797
2016-11-09,81.80284881591797
2016-11-10,83.15921783447266
2016-11-11,82.21488952636719
2016-11-14,82.45527648925781
2016-11-15,82.60980224609375
2016-11-16,82.72139739990234
2016-11-17,82.93602752685547
2016-11-18,81.71699523925781
2016-11-21,82.57545471191406
2016-11-22,82.94458770751953
2016-11-23,83.77730560302734
2016-11-25,84.24088287353516
2016-11-28,83.57125854492188
2016-11-29,84.1292724609375
2016-11-30,82.35224914550781
2016-12-01,81.75992584228516
2016-12-02,81.19330596923828
2016-12-05,82.40373992919922
2016-12-06,82.60121154785156
2016-12-07,84.2837905883789
2016-12-08,85.3397216796875
2016-12-09,85.24527740478516
2016-12-12,84.6872787475586
2016-12-13,83.31373596191406
2016-12-14,82.55827331542969
2016-12-15,82.4981918334961
2016-12-16,82.34366607666016
2016-12-19,82.60121154785156
2016-12-20,82.10332489013672
2016-12-21,82.30075073242188
2016-12-22,81.55388641357422
2016-12-23,81.28778076171875
2016-12-27,82.28355407714844
2016-12-28,81.27059173583984
2016-12-29,81.81999969482422
2016-12-30,81.34786224365234
2017-01-03,81.76850128173828
2017-01-04,83.50259399414062
2017-01-05,82.08613586425781
2017-01-06,82.06036376953125
2017-01-09,82.71280670166016
2017-01-10,82.74715423583984
2017-01-11,82.9531478881836
2017-01-12,83.15921783447266
2017-01-13,82.68705749511719
2017-01-17,82.3865737915039
2017-01-18,83.00469970703125
2017-01-19,83.70003509521484
2017-01-20,84.98774719238281
2017-01-23,86.05221557617188
2017-01-24,87.3914566040039
2017-01-25,86.77332305908203
2017-01-26,87.43434143066406
2017-01-27,87.5802993774414
2017-01-30,87.58888244628906
2017-01-31,85.85478973388672
2017-02-01,86.32693481445312
2017-02-02,86.34410858154297
2017-02-03,86.65315246582031
2017-02-06,85.77751922607422
2017-02-07,85.85478973388672
2017-02-08,85.93202209472656
2017-02-09,85.95779418945312
2017-02-10,86.30976867675781
2017-02-13,86.54153442382812
2017-02-14,87.19400024414062
2017-02-15,87.4784164428711
2017-02-16,87.71109771728516
2017-02-17,88.22821044921875
2017-02-21,88.77118682861328
2017-02-22,88.60743713378906
2017-02-23,88.42642974853516
2017-02-24,89.03836059570312
2017-02-27,88.29714965820312
2017-02-28,88.27989959716797
2017-03-01,89.02112579345703
2017-03-02,88.23682403564453
2017-03-03,87.96104431152344
2017-03-06,87.21983337402344
2017-03-07,86.85785675048828
2017-03-08,92.07209014892578
2017-03-09,88.71086120605469
2017-03-10,87.98689270019531
2017-03-13,88.49536895751953
2017-03-14,87.6766357421875
2017-03-15,89.66751861572266
2017-03-16,89.30554962158203
2017-03-17,90.05534362792969
2017-03-20,90.98616790771484
2017-03-21,90.0467529296875
2017-03-22,89.8485107421875
2017-03-23,90.1673812866211
2017-03-24,89.45205688476562
2017-03-27,89.47787475585938
2017-03-28,90.46904754638672
2017-03-29,91.15853118896484
2017-03-30,90.69310760498047
2017-03-31,90.56385803222656
2017-04-03,90.56385803222656
2017-04-04,90.29666900634766
2017-04-05,90.49490356445312
2017-04-06,90.72758483886719
2017-04-07,91.39982604980469
2017-04-10,91.17576599121094
2017-04-11,91.40845489501953
2017-04-12,90.54660034179688
2017-04-13,89.9950180053711
2017-04-17,90.83102416992188
2017-04-18,90.27081298828125
2017-04-19,90.49490356445312
2017-04-20,91.6756591796875
2017-04-21,91.30502319335938
2017-04-24,93.08910369873047
2017-04-25,95.51087951660156
2017-04-26,95.21786499023438
2017-04-27,95.91598510742188
2017-04-28,94.66626739501953
2017-05-01,94.33879089355469
2017-05-02,94.34739685058594
2017-05-03,94.11470794677734
2017-05-04,94.70936584472656
2017-05-05,95.28681182861328
2017-05-08,93.7903823852539
2017-05-09,93.28870391845703
2017-05-10,93.28870391845703
2017-05-11,92.95134735107422
2017-05-12,92.65725708007812
2017-05-15,93.4011459350586
2017-05-16,92.90811920166016
2017-05-17,91.23870086669922
2017-05-18,91.16083526611328
2017-05-19,92.31991577148438
2017-05-22,92.05176544189453
2017-05-23,92.29395294189453
2017-05-24,92.50154876708984
2017-05-25,92.47563171386719
2017-05-26,92.76107025146484
2017-05-30,92.10366821289062
2017-05-31,91.99988555908203
2017-06-01,94.42181396484375
2017-06-02,95.51171875
2017-06-05,93.72984313964844
2017-06-06,93.74716186523438
2017-06-07,93.28870391845703
2017-06-08,93.34925842285156
2017-06-09,95.08785247802734
2017-06-12,95.26953887939453
2017-06-13,96.50645446777344
2017-06-14,96.44590759277344
2017-06-15,96.29022216796875
2017-06-16,96.15181732177734
2017-06-19,96.1085433959961
2017-06-20,95.82311248779297
2017-06-21,95.73660278320312
2017-06-22,95.64146423339844
2017-06-23,95.73660278320312
2017-06-26,95.85770416259766
2017-06-27,95.57225036621094
2017-06-28,96.07393646240234
2017-06-29,94.84567260742188
2017-06-30,95.11381530761719
2017-07-03,95.67606353759766
2017-07-05,95.73660278320312
2017-07-06,95.191650390625
2017-07-07,96.013427734375
2017-07-10,95.99610900878906
2017-07-11,95.98746490478516
2017-07-12,96.74000549316406
2017-07-13,97.224365234375
2017-07-14,97.57038879394531
2017-07-17,97.70877838134766
2017-07-18,97.70011138916016
2017-07-19,98.26237487792969
2017-07-20,92.3112564086914
2017-07-21,92.00852966308594
2017-07-24,91.16083526611328
2017-07-25,92.64862060546875
2017-07-26,92.33722686767578
2017-07-27,91.81819915771484
2017-07-28,91.71442413330078
2017-07-31,91.03973388671875
2017-08-01,90.91864013671875
2017-08-02,91.87010192871094
2017-08-03,90.53803253173828
2017-08-04,90.83214569091797
2017-08-07,90.9446029663086
2017-08-08,89.82398223876953
2017-08-09,89.79788208007812
2017-08-10,88.0257339477539
2017-08-11,87.50452423095703
2017-08-14,89.09423828125
2017-08-15,89.42436218261719
2017-08-16,90.11932373046875
2017-08-17,89.19849395751953
2017-08-18,88.67725372314453
2017-08-21,88.94657897949219
2017-08-22,90.81428527832031
2017-08-23,90.02375793457031
2017-08-24,90.09325408935547
2017-08-25,90.1019515991211
2017-08-28,90.47549438476562
2017-08-29,90.22356414794922
2017-08-30,90.18013763427734
2017-08-31,90.62316131591797
2017-09-01,90.85770416259766
2017-09-05,89.85871887207031
2017-09-06,90.51892852783203
2017-09-07,90.35387420654297
2017-09-08,89.98902130126953
2017-09-11,91.9957275390625
2017-09-12,92.68199157714844
2017-09-13,91.26599884033203
2017-09-14,92.49958038330078
2017-09-15,92.34320068359375
2017-09-18,92.77753448486328
2017-09-19,94.1153564453125
2017-09-20,94.52365112304688
2017-09-21,94.68001556396484
2017-09-22,94.480224609375
2017-09-25,94.82769775390625
2017-09-26,94.26304626464844
2017-09-27,93.81130981445312
2017-09-28,94.55839538574219
2017-09-29,94.39334106445312
2017-10-02,96.4261245727539
2017-10-03,97.28611755371094
2017-10-04,97.5206527709961
2017-10-05,98.18956756591797
2017-10-06,98.40675354003906
2017-10-09,97.85078430175781
2017-10-10,97.62492370605469
2017-10-11,97.65098571777344
2017-10-12,98.51103210449219
2017-10-13,98.59784698486328
2017-10-16,98.31121063232422
2017-10-17,98.12876892089844
2017-10-18,98.05926513671875
2017-10-19,99.30149841308594
2017-10-20,102.29853057861328
2017-10-23,101.54277038574219
2017-10-24,102.02055358886719
2017-10-25,102.26380157470703
2017-10-26,103.08907318115234
2017-10-27,102.44621276855469
2017-10-30,100.90863037109375
2017-10-31,100.97809600830078
2017-11-01,100.70012664794922
2017-11-02,100.90863037109375
2017-11-03,101.23001861572266
2017-11-06,101.06499481201172
2017-11-07,101.06499481201172
2017-11-08,100.8738784790039
2017-11-09,100.40294647216797
2017-11-10,100.00177001953125
2017-11-13,99.89714813232422
2017-11-14,99.72273254394531
2017-11-15,98.88551330566406
2017-11-16,99.42620086669922
2017-11-17,99.2692642211914
2017-11-20,100.18492126464844
2017-11-21,100.5860824584961
2017-11-22,100.5250244140625
2017-11-24,101.2488784790039
2017-11-27,101.0308609008789
2017-11-28,102.33026123046875
2017-11-29,102.0424575805664
2017-11-30,101.9029312133789
2017-12-01,101.10063171386719
2017-12-04,102.52208709716797
2017-12-05,101.81575775146484
2017-12-06,101.32738494873047
2017-12-07,101.25761413574219
2017-12-08,101.0918960571289
2017-12-11,100.88259887695312
2017-12-12,101.06571960449219
2017-12-13,101.37969970703125
2017-12-14,99.26052856445312
2017-12-15,100.3680648803711
2017-12-18,101.27503967285156
2017-12-19,101.43201446533203
2017-12-20,101.30119323730469
2017-12-21,101.3186264038086
2017-12-22,101.32738494873047
2017-12-26,101.40583801269531
2017-12-27,101.58897399902344
2017-12-28,102.1819839477539
2017-12-29,101.87677764892578
2018-01-02,102.90583038330078
2018-01-03,103.07151794433594
2018-01-04,102.4436264038086
2018-01-05,103.7081298828125
2018-01-08,103.53373718261719
2018-01-09,103.09768676757812
2018-01-10,101.6936264038086
2018-01-11,102.53083801269531
2018-01-12,103.05408477783203
2018-01-16,101.71981811523438
2018-01-17,99.85353088378906
2018-01-18,103.26338958740234
2018-01-19,103.28955841064453
2018-01-22,101.84186553955078
2018-01-23,102.25175476074219
2018-01-24,103.7255859375
2018-01-25,104.83311462402344
2018-01-26,105.93195343017578
2018-01-29,104.27498626708984
2018-01-30,103.21104431152344
2018-01-31,103.54244995117188
2018-02-01,102.57441711425781
2018-02-02,100.82154846191406
2018-02-05,97.6558837890625
2018-02-06,99.38262176513672
2018-02-07,99.5308609008789
2018-02-08,96.19078826904297
2018-02-09,97.99600219726562
2018-02-12,99.40005493164062
2018-02-13,99.90585327148438
2018-02-14,101.44071197509766
2018-02-15,101.72090148925781
2018-02-16,101.69461059570312
2018-02-20,101.02928161621094
2018-02-21,101.22185516357422
2018-02-22,101.43197631835938
2018-02-23,102.83273315429688
2018-02-26,102.89397430419922
2018-02-27,100.95048522949219
2018-02-28,98.43789672851562
2018-03-01,97.27349090576172
2018-03-02,96.52057647705078
2018-03-05,98.71800231933594
2018-03-06,100.74034118652344
2018-03-07,100.69657897949219
2018-03-08,101.02928161621094
2018-03-09,102.99905395507812
2018-03-12,101.95724487304688
2018-03-13,101.61581420898438
2018-03-14,100.71409606933594
2018-03-15,100.04872131347656
2018-03-16,100.6177749633789
2018-03-19,99.1207275390625
2018-03-20,99.67228698730469
2018-03-21,99.75981140136719
2018-03-22,97.4485855102539
2018-03-23,95.84648895263672
2018-03-26,97.99137878417969
2018-03-27,97.97386169433594
2018-03-28,96.27544403076172
2018-03-29,97.70246887207031
2018-04-02,94.77840423583984
2018-04-03,96.45929718017578
2018-04-04,96.99334716796875
2018-04-05,97.76375579833984
2018-04-06,95.76768493652344
2018-04-09,95.96027374267578
2018-04-10,96.61688232421875
2018-04-11,95.67137145996094
2018-04-12,96.33674621582031
2018-04-13,96.30171966552734
2018-04-16,97.85130310058594
2018-04-17,98.99817657470703
2018-04-18,99.09447479248047
2018-04-19,95.98654174804688
2018-04-20,95.31245422363281
2018-04-23,95.32118225097656
2018-04-24,92.59849548339844
2018-04-25,94.44571685791016
2018-04-26,94.28811645507812
2018-04-27,94.52450561523438
2018-04-30,92.6948013305664
2018-05-01,93.60527801513672
2018-05-02,92.54594421386719
2018-05-03,91.88934326171875
2018-05-04,93.15001678466797
2018-05-07,92.98368072509766
2018-05-08,93.39515686035156
2018-05-09,94.1160888671875
2018-05-10,93.28965759277344
2018-05-11,88.29590606689453
2018-05-14,90.52904510498047
2018-05-15,90.581787109375
2018-05-16,90.99500274658203
2018-05-17,91.79505157470703
2018-05-18,92.26979064941406
2018-05-21,92.34015655517578
2018-05-22,90.41474151611328
2018-05-23,90.30044555664062
2018-05-24,90.11582946777344
2018-05-25,90.90708923339844
2018-05-29,88.83222961425781
2018-05-30,89.17511749267578
2018-05-31,88.7267074584961
2018-06-01,89.68505096435547
2018-06-04,90.05428314208984
2018-06-05,90.11582946777344
2018-06-06,91.37303924560547
2018-06-07,90.634521484375
2018-06-08,91.56646728515625
2018-06-11,91.37303924560547
2018-06-12,91.02136993408203
2018-06-13,90.81915283203125
2018-06-14,91.39942932128906
2018-06-15,92.64785766601562
2018-06-18,92.31376647949219
2018-06-19,91.54888153076172
2018-06-20,92.43684387207031
2018-06-21,91.6983413696289
2018-06-22,92.68301391601562
2018-06-25,92.41045379638672
2018-06-26,93.04347229003906
2018-06-27,92.41045379638672
2018-06-28,92.94678497314453
2018-06-29,91.19721221923828
2018-07-02,90.27407836914062
2018-07-03,89.67623901367188
2018-07-05,90.38835906982422
2018-07-06,90.55541229248047
2018-07-09,91.36425018310547
2018-07-10,92.13792419433594
2018-07-11,91.21481323242188
2018-07-12,91.29390716552734
2018-07-13,91.4258041381836
2018-07-16,90.00151062011719
2018-07-17,92.67423248291016
2018-07-18,93.85232543945312
2018-07-19,93.53584289550781
2018-07-20,92.31376647949219
2018-07-23,91.79505157470703
2018-07-24,93.2369155883789
2018-07-25,96.07666778564453
2018-07-26,97.28993225097656
2018-07-27,96.21731567382812
2018-07-30,96.48107147216797
2018-07-31,97.28993225097656
2018-08-01,96.4722900390625
2018-08-02,96.11182403564453
2018-08-03,97.54491424560547
2018-08-06,96.99098205566406
2018-08-07,96.67449188232422
2018-08-08,96.05029296875
2018-08-09,96.43882751464844
2018-08-10,94.89347839355469
2018-08-13,93.67485809326172
2018-08-14,94.35479736328125
2018-08-15,94.51376342773438
2018-08-16,95.28202819824219
2018-08-17,95.7412109375
2018-08-20,96.89801025390625
2018-08-21,98.09014129638672
2018-08-22,97.6662826538086
2018-08-23,96.93334197998047
2018-08-24,97.68392944335938
2018-08-27,98.13429260253906
2018-08-28,97.02163696289062
2018-08-29,98.6023178100586
2018-08-30,97.71925354003906
2018-08-31,97.6133041381836
2018-09-04,97.03046417236328
2018-09-05,97.6662826538086
2018-09-06,98.9025650024414
2018-09-07,98.46984100341797
2018-09-10,98.9820327758789
2018-09-11,99.42355346679688
2018-09-12,98.92902374267578
2018-09-13,99.74146270751953
2018-09-14,99.05268859863281
2018-09-17,99.77676391601562
2018-09-18,100.0240249633789
2018-09-19,101.59588623046875
2018-09-20,102.3641357421875
2018-09-21,102.4171371459961
2018-09-24,99.5118637084961
2018-09-25,98.4963607788086
2018-09-26,97.4808120727539
2018-09-27,96.24454498291016
2018-09-28,96.3681640625
2018-10-01,96.91567993164062
2018-10-02,97.32188415527344
2018-10-03,96.01494598388672
2018-10-04,95.77654266357422
2018-10-05,95.38797760009766
2018-10-08,96.76557159423828
2018-10-09,87.03426361083984
2018-10-10,87.9526138305664
2018-10-11,85.10919189453125
2018-10-12,83.97003173828125
2018-10-15,84.90607452392578
2018-10-16,86.69869232177734
2018-10-17,86.64569854736328
2018-10-18,87.41392517089844
2018-10-19,89.53329467773438
2018-10-22,89.77174377441406
2018-10-23,88.8621597290039
2018-10-24,86.34545135498047
2018-10-25,91.58199310302734
2018-10-26,90.80491638183594
2018-10-29,90.85787963867188
2018-10-30,92.03236389160156
2018-10-31,92.80059814453125
2018-11-01,94.25765991210938
2018-11-02,94.40777587890625
2018-11-05,94.00157165527344
2018-11-06,94.80516815185547
2018-11-07,96.72140502929688
2018-11-08,96.38436126708984
2018-11-09,95.53290557861328
2018-11-12,93.4840316772461
2018-11-13,92.51729583740234
2018-11-14,93.43970489501953
2018-11-15,94.97415161132812
2018-11-16,95.05392456054688
2018-11-19,95.52400970458984
2018-11-20,93.9097671508789
2018-11-21,94.7346420288086
2018-11-23,95.1603775024414
2018-11-26,95.2047119140625
2018-11-27,93.83881378173828
2018-11-28,95.47080993652344
2018-11-29,96.20697784423828
2018-11-30,96.96973419189453
2018-12-03,98.0606918334961
2018-12-04,94.6636962890625
2018-12-06,93.8299560546875
2018-12-07,91.55937194824219
2018-12-10,91.76338195800781
2018-12-11,91.39086151123047
2018-12-12,91.76338195800781
2018-12-13,89.49278259277344
2018-12-14,88.81871795654297
2018-12-17,86.14900207519531
2018-12-18,85.76762390136719
2018-12-19,85.52816009521484
2018-12-20,86.09579467773438
2018-12-21,85.43058013916016
2018-12-24,84.79198455810547
2018-12-26,88.04707336425781
2018-12-27,89.9540023803711
2018-12-28,89.78547668457031
2018-12-31,90.67244720458984
2019-01-02,90.1934814453125
2019-01-03,86.89403533935547
2019-01-04,88.61470794677734
2019-01-07,88.90739440917969
2019-01-08,89.64356994628906
2019-01-09,90.02497100830078
2019-01-10,91.0449447631836
2019-01-11,90.3442611694336
2019-01-14,90.43295288085938
2019-01-15,89.58148956298828
2019-01-16,90.9473876953125
2019-01-17,95.22246551513672
2019-01-18,93.5106430053711
2019-01-22,92.55274963378906
2019-01-23,90.51278686523438
2019-01-24,90.66354370117188
2019-01-25,91.79886627197266
2019-01-28,91.97624206542969
2019-01-29,92.66808319091797
2019-01-30,93.1736068725586
2019-01-31,93.5195541381836
2019-02-01,93.81222534179688
2019-02-04,94.24683380126953
2019-02-05,94.91203308105469
2019-02-06,94.10490417480469
2019-02-07,92.99622344970703
2019-02-08,93.0051040649414
2019-02-11,92.88093566894531
2019-02-12,95.4442138671875
2019-02-13,95.69254302978516
2019-02-14,95.1337661743164
2019-02-15,96.7746353149414
2019-02-19,96.43756866455078
2019-02-20,97.3333740234375
2019-02-21,98.10843658447266
2019-02-22,99.27543640136719
2019-02-25,100.05937194824219
2019-02-26,99.3021469116211
2019-02-27,99.92572784423828
2019-02-28,99.7475814819336
2019-03-01,100.45135498046875
2019-03-04,99.20416259765625
2019-03-05,98.6607666015625
2019-03-06,98.48259735107422
2019-03-07,97.85006713867188
2019-03-08,97.66300964355469
2019-03-11,99.15070343017578
2019-03-12,99.01709747314453
2019-03-13,99.17745971679688
2019-03-14,97.70756530761719
2019-03-15,98.01934051513672
2019-03-18,98.83891296386719
2019-03-19,98.79435729980469
2019-03-20,98.72309875488281
2019-03-21,100.34443664550781
2019-03-22,95.0439224243164
2019-03-25,95.37353515625
2019-03-26,96.53163146972656
2019-03-27,98.06389617919922
2019-03-28,99.52487182617188
2019-03-29,100.54933166503906
2019-04-01,101.75198364257812
2019-04-02,101.7697982788086
2019-04-03,102.07267761230469
2019-04-04,102.44681549072266
2019-04-05,102.41119384765625
2019-04-08,101.9123306274414
2019-04-09,101.80541229248047
2019-04-10,102.35774230957031
2019-04-11,102.01921844482422
2019-04-12,102.98133087158203
2019-04-15,103.75634002685547
2019-04-16,105.47566986083984
2019-04-17,104.57594299316406
