Date,HITES.SN
2016-02-11,137.3812255859375
2016-02-12,137.3812255859375
2016-02-15,138.0354461669922
2016-02-16,138.04197692871094
2016-02-17,138.68963623046875
2016-02-18,140.6522216796875
2016-02-19,144.01480102539062
2016-02-22,144.01480102539062
2016-02-23,143.26902770996094
2016-02-24,141.43727111816406
2016-02-25,141.82977294921875
2016-02-26,143.60263061523438
2016-02-29,144.25027465820312
2016-03-01,145.23159790039062
2016-03-02,146.53346252441406
2016-03-03,148.8427734375
2016-03-04,148.89511108398438
2016-03-07,150.4651641845703
2016-03-08,150.4651641845703
2016-03-09,148.5026092529297
2016-03-10,150.4651641845703
2016-03-11,158.31552124023438
2016-03-14,156.83050537109375
2016-03-15,155.69873046875
2016-03-16,158.9697265625
2016-03-17,160.2781219482422
2016-03-18,161.58651733398438
2016-03-21,164.77896118164062
2016-03-22,173.231201171875
2016-03-23,173.36204528808594
2016-03-24,173.36204528808594
2016-03-28,168.1284942626953
2016-03-29,173.231201171875
2016-03-30,173.36204528808594
2016-03-31,174.01622009277344
2016-04-01,174.01622009277344
2016-04-04,176.63302612304688
2016-04-05,175.32461547851562
2016-04-06,174.67044067382812
2016-04-07,174.67044067382812
2016-04-08,176.63302612304688
2016-04-11,176.62648010253906
2016-04-12,173.36204528808594
2016-04-13,178.26849365234375
2016-04-14,184.48336791992188
2016-04-15,189.06275939941406
2016-04-18,187.64968872070312
2016-04-19,192.9879150390625
2016-04-20,192.9879150390625
2016-04-21,199.52333068847656
2016-04-22,196.25892639160156
2016-04-25,193.64210510253906
2016-04-26,194.2963409423828
2016-04-27,190.04405212402344
2016-04-28,189.6515350341797
2016-04-29,186.44601440429688
2016-05-02,180.5582275390625
2016-05-03,180.5582275390625
2016-05-04,185.1376190185547
2016-05-05,185.1376190185547
2016-05-06,183.1749725341797
2016-05-09,186.83033752441406
2016-05-10,189.5860595703125
2016-05-11,189.5860595703125
2016-05-12,189.49932861328125
2016-05-13,193.7697296142578
2016-05-16,193.7697296142578
2016-05-17,194.83731079101562
2016-05-18,193.5028533935547
2016-05-19,189.89968872070312
2016-05-20,190.8338165283203
2016-05-23,188.8321075439453
2016-05-24,190.84051513671875
2016-05-25,190.84051513671875
2016-05-26,196.83908081054688
2016-05-27,190.8338165283203
2016-05-30,192.84893798828125
2016-05-31,192.1616668701172
2016-06-01,191.3676300048828
2016-06-02,191.3676300048828
2016-06-03,191.3676300048828
2016-06-06,192.2617950439453
2016-06-07,189.53269958496094
2016-06-08,189.49932861328125
2016-06-09,185.3623809814453
2016-06-10,183.49404907226562
2016-06-13,182.1595916748047
2016-06-14,177.91586303710938
2016-06-15,182.0394744873047
2016-06-16,180.15780639648438
2016-06-17,184.1012725830078
2016-06-20,186.89707946777344
2016-06-21,186.89707946777344
2016-06-22,189.49932861328125
2016-06-23,186.16307067871094
2016-06-24,183.49404907226562
2016-06-28,183.49404907226562
2016-06-29,186.7435760498047
2016-06-30,181.87928771972656
2016-07-01,184.16134643554688
2016-07-04,184.16134643554688
2016-07-05,186.16973876953125
2016-07-06,194.17007446289062
2016-07-07,198.84083557128906
2016-07-08,201.5766143798828
2016-07-11,203.51158142089844
2016-07-12,202.4306640625
2016-07-13,208.84954833984375
2016-07-14,214.18756103515625
2016-07-15,212.1858673095703
2016-07-18,212.19253540039062
2016-07-19,213.5203399658203
2016-07-20,212.1858673095703
2016-07-21,212.1858673095703
2016-07-22,213.5203399658203
2016-07-25,214.18756103515625
2016-07-26,222.15457153320312
2016-07-27,233.53787231445312
2016-07-28,232.2034149169922
2016-07-29,228.8938446044922
2016-08-01,223.1422119140625
2016-08-02,220.4210205078125
2016-08-03,225.18321228027344
2016-08-04,227.22410583496094
2016-08-05,227.22410583496094
2016-08-08,231.2991943359375
2016-08-09,234.70758056640625
2016-08-10,236.74850463867188
2016-08-11,236.74850463867188
2016-08-12,233.3129119873047
2016-08-16,234.70758056640625
2016-08-17,234.70758056640625
2016-08-18,234.6395263671875
2016-08-19,234.6395263671875
2016-08-22,234.70758056640625
2016-08-23,231.3059539794922
2016-08-24,231.31283569335938
2016-08-25,234.73480224609375
2016-08-26,238.7894287109375
2016-08-29,248.3137664794922
2016-08-30,255.11688232421875
2016-08-31,258.0966796875
2016-09-01,258.5252990722656
2016-09-02,258.8586730957031
2016-09-05,265.3216247558594
2016-09-06,274.1180725097656
2016-09-07,278.9278259277344
2016-09-08,278.9278259277344
2016-09-09,278.9278259277344
2016-09-12,281.53338623046875
2016-09-13,272.12469482421875
2016-09-14,278.9278259277344
2016-09-15,278.9278259277344
2016-09-16,278.9278259277344
2016-09-20,278.9278259277344
2016-09-21,275.5262756347656
2016-09-22,275.5262756347656
2016-09-23,275.5262756347656
2016-09-26,278.2571105957031
2016-09-27,278.2571105957031
2016-09-28,278.2571105957031
2016-09-29,288.5629577636719
2016-09-30,294.059326171875
2016-10-03,305.7392578125
2016-10-04,314.6709899902344
2016-10-05,318.0787353515625
2016-10-06,319.4666442871094
2016-10-07,318.6352844238281
2016-10-11,322.9156494140625
2016-10-12,322.9156494140625
2016-10-13,322.7026672363281
2016-10-14,316.0450744628906
2016-10-17,317.419189453125
2016-10-18,317.94140625
2016-10-19,321.1292724609375
2016-10-20,326.3509216308594
2016-10-21,326.3577575683594
2016-10-24,340.0232849121094
2016-10-25,340.0920104980469
2016-10-26,343.5272521972656
2016-10-27,342.8401794433594
2016-10-28,343.5272521972656
2016-11-02,343.5272521972656
2016-11-03,342.1531677246094
2016-11-04,340.0920104980469
2016-11-07,340.0920104980469
2016-11-08,340.0920104980469
2016-11-09,336.65673828125
2016-11-10,333.22149658203125
2016-11-11,336.65673828125
2016-11-14,326.9005432128906
2016-11-15,336.65673828125
2016-11-16,333.22149658203125
2016-11-17,333.22149658203125
2016-11-18,334.6917419433594
2016-11-21,336.65673828125
2016-11-22,329.78619384765625
2016-11-23,329.78619384765625
2016-11-24,329.78619384765625
2016-11-25,329.78619384765625
2016-11-28,335.2826232910156
2016-11-29,333.22149658203125
2016-11-30,335.2826232910156
2016-12-01,333.22149658203125
2016-12-02,329.78619384765625
2016-12-05,336.5811767578125
2016-12-06,336.5811767578125
2016-12-07,329.78619384765625
2016-12-09,334.6917419433594
2016-12-12,336.65673828125
2016-12-13,333.702392578125
2016-12-14,357.2683410644531
2016-12-15,357.2683410644531
2016-12-16,357.2683410644531
2016-12-19,357.2683410644531
2016-12-20,357.2683410644531
2016-12-21,357.2683410644531
2016-12-22,353.83306884765625
2016-12-23,353.83306884765625
2016-12-26,350.3978271484375
2016-12-27,344.4617004394531
2016-12-28,343.5272521972656
2016-12-29,343.5272521972656
2016-12-30,343.5272521972656
2017-01-03,343.5272521972656
2017-01-04,343.5204162597656
2017-01-05,343.5204162597656
2017-01-06,342.8401794433594
2017-01-09,334.5955505371094
2017-01-10,333.22149658203125
2017-01-11,333.22149658203125
2017-01-12,333.22149658203125
2017-01-13,336.65673828125
2017-01-16,343.5272521972656
2017-01-17,337.3437805175781
2017-01-18,336.65673828125
2017-01-19,336.65673828125
2017-01-20,333.22833251953125
2017-01-23,329.78619384765625
2017-01-24,329.78619384765625
2017-01-25,329.78619384765625
2017-01-26,329.78619384765625
2017-01-27,329.78619384765625
2017-01-30,325.6638488769531
2017-01-31,320.3048095703125
2017-02-01,316.0450744628906
2017-02-02,316.0450744628906
2017-02-03,322.9087829589844
2017-02-06,331.4350891113281
2017-02-07,333.22149658203125
2017-02-08,329.78619384765625
2017-02-09,325.6638488769531
2017-02-10,336.65673828125
2017-02-13,336.65673828125
2017-02-14,327.7250671386719
2017-02-15,336.65673828125
2017-02-16,339.4049377441406
2017-02-17,340.0920104980469
2017-02-20,340.0920104980469
2017-02-21,349.03057861328125
2017-02-22,353.83306884765625
2017-02-23,357.2683410644531
2017-02-24,357.2683410644531
2017-02-27,370.4048156738281
2017-02-28,377.8799743652344
2017-03-01,374.4447326660156
2017-03-02,374.4447326660156
2017-03-03,377.7425231933594
2017-03-06,377.7425231933594
2017-03-07,366.3375549316406
2017-03-08,366.2000427246094
2017-03-09,375.4272155761719
2017-03-10,371.0093994140625
2017-03-13,376.5058898925781
2017-03-14,377.8799743652344
2017-03-15,374.4447326660156
2017-03-16,374.4447326660156
2017-03-17,374.4447326660156
2017-03-20,376.5058898925781
2017-03-21,374.4447326660156
2017-03-22,374.4447326660156
2017-03-23,384.7505187988281
2017-03-24,395.05633544921875
2017-03-27,398.4917297363281
2017-03-28,408.79742431640625
2017-03-29,408.79742431640625
2017-03-30,410.32958984375
2017-03-31,412.2327880859375
2017-04-03,412.2327880859375
2017-04-04,423.1361999511719
2017-04-05,439.7148742675781
2017-04-06,439.7148742675781
2017-04-07,453.4560241699219
2017-04-10,460.32659912109375
2017-04-11,460.5051574707031
2017-04-12,463.7618103027344
2017-04-13,480.9382019042969
2017-04-17,474.0676574707031
2017-04-18,477.5028991699219
2017-04-19,477.5028991699219
2017-04-20,480.9382019042969
2017-04-21,483.6864013671875
2017-04-24,489.18280029296875
2017-04-25,487.8087158203125
2017-04-26,489.86993408203125
2017-04-27,489.86993408203125
2017-04-28,482.9993591308594
2017-05-02,491.93096923828125
2017-05-03,491.5119323730469
2017-05-04,491.2440185546875
2017-05-05,489.86993408203125
2017-05-08,498.67779541015625
2017-05-09,501.7075500488281
2017-05-10,502.4024353027344
2017-05-11,503.09722900390625
2017-05-12,512.8256225585938
2017-05-15,512.8256225585938
2017-05-16,512.8256225585938
2017-05-17,500.7763366699219
2017-05-18,504.48699951171875
2017-05-19,519.0935668945312
2017-05-22,521.1642456054688
2017-05-23,517.6900024414062
2017-05-24,515.514892578125
2017-05-25,514.2154541015625
2017-05-29,529.1416015625
2017-05-30,535.06201171875
2017-05-31,535.06201171875
2017-06-01,538.536376953125
2017-06-02,538.536376953125
2017-06-05,534.9855346679688
2017-06-06,533.6514282226562
2017-06-07,523.5755615234375
2017-06-08,519.7745361328125
2017-06-09,507.47503662109375
2017-06-12,507.2665710449219
2017-06-13,507.2665710449219
2017-06-14,508.6563720703125
2017-06-15,507.2665710449219
2017-06-16,509.0107116699219
2017-06-19,512.87255859375
2017-06-20,512.87255859375
2017-06-21,516.45556640625
2017-06-22,516.45556640625
2017-06-23,526.923828125
2017-06-27,531.841796875
2017-06-28,526.923828125
2017-06-29,519.8982543945312
2017-06-30,517.4390869140625
2017-07-03,517.4390869140625
2017-07-04,517.4390869140625
2017-07-05,526.923828125
2017-07-06,525.5186767578125
2017-07-07,519.8982543945312
2017-07-10,516.3853149414062
2017-07-11,519.8982543945312
2017-07-12,504.2661437988281
2017-07-13,509.8795471191406
2017-07-14,519.8982543945312
2017-07-17,519.8982543945312
2017-07-18,516.3853149414062
2017-07-19,516.3853149414062
2017-07-20,516.3853149414062
2017-07-21,516.3853149414062
2017-07-24,512.87255859375
2017-07-25,509.3596496582031
2017-07-26,519.8982543945312
2017-07-27,516.3853149414062
2017-07-28,516.3782958984375
2017-07-31,526.923828125
2017-08-01,526.923828125
2017-08-02,540.97509765625
2017-08-03,540.97509765625
2017-08-04,539.9774780273438
2017-08-07,539.3802490234375
2017-08-08,539.5700073242188
2017-08-09,547.2772216796875
2017-08-10,546.588623046875
2017-08-11,546.588623046875
2017-08-14,548.000732421875
2017-08-16,548.000732421875
2017-08-17,536.9072875976562
2017-08-18,531.841796875
2017-08-21,540.97509765625
2017-08-22,537.4622802734375
2017-08-23,528.2587890625
2017-08-24,526.923828125
2017-08-25,526.923828125
2017-08-28,524.113525390625
2017-08-29,512.87255859375
2017-08-30,502.33404541015625
2017-08-31,484.5591125488281
2017-09-01,481.2429504394531
2017-09-04,478.9385986328125
2017-09-05,477.7442626953125
2017-09-06,467.90838623046875
2017-09-07,463.6930847167969
2017-09-08,463.6930847167969
2017-09-11,465.8006591796875
2017-09-12,469.3205871582031
2017-09-13,477.7442626953125
2017-09-14,479.14935302734375
2017-09-15,479.14935302734375
2017-09-20,498.82122802734375
2017-09-21,491.7956237792969
2017-09-22,510.76483154296875
2017-09-25,511.68084716796875
2017-09-26,494.7191162109375
2017-09-27,487.65167236328125
2017-09-28,484.1179504394531
2017-09-29,487.65167236328125
2017-10-02,483.4112243652344
2017-10-03,469.9830627441406
2017-10-04,459.3819885253906
2017-10-05,473.51678466796875
2017-10-06,462.2088928222656
2017-10-10,459.3819885253906
2017-10-11,445.2470703125
2017-10-12,443.939697265625
2017-10-13,465.7426452636719
2017-10-16,474.2447814941406
2017-10-17,491.0863952636719
2017-10-18,493.538818359375
2017-10-19,480.584228515625
2017-10-20,480.584228515625
2017-10-23,480.584228515625
2017-10-24,480.584228515625
2017-10-25,487.65167236328125
2017-10-26,473.51678466796875
2017-10-30,487.65167236328125
2017-10-31,494.7191162109375
2017-11-02,494.2808532714844
2017-11-03,494.7191162109375
2017-11-06,489.18536376953125
2017-11-07,481.10723876953125
2017-11-08,481.043701171875
2017-11-09,481.043701171875
2017-11-10,466.4494934082031
2017-11-13,462.9156188964844
2017-11-14,446.00341796875
2017-11-15,445.2470703125
2017-11-16,445.2470703125
2017-11-17,455.8482971191406
2017-11-20,416.9775085449219
2017-11-21,425.6138000488281
2017-11-22,424.0448913574219
2017-11-23,352.6640319824219
2017-11-24,337.8224792480469
2017-11-27,332.16851806640625
2017-11-28,317.99835205078125
2017-11-29,318.03369140625
2017-11-30,315.19964599609375
2017-12-01,329.60302734375
2017-12-04,332.06951904296875
2017-12-05,315.2066955566406
2017-12-06,318.03369140625
2017-12-07,318.0125427246094
2017-12-11,318.7404479980469
2017-12-12,321.5673828125
2017-12-13,334.9954833984375
2017-12-14,328.634765625
2017-12-15,339.2359619140625
2017-12-18,385.50628662109375
2017-12-19,410.4543151855469
2017-12-20,424.0448913574219
2017-12-21,416.9775085449219
2017-12-22,418.7160949707031
2017-12-26,431.1123352050781
2017-12-27,425.4582824707031
2017-12-28,437.47296142578125
2017-12-29,438.00311279296875
2018-01-02,452.3146057128906
2018-01-03,455.8482971191406
2018-01-04,459.3819885253906
2018-01-05,459.3113708496094
2018-01-08,461.502197265625
2018-01-09,461.502197265625
2018-01-10,466.4494934082031
2018-01-11,481.9976501464844
2018-01-12,491.1853332519531
2018-01-15,498.2527770996094
2018-01-17,494.7191162109375
2018-01-18,500.3729553222656
2018-01-19,515.9213256835938
2018-01-22,521.5469360351562
2018-01-23,523.087646484375
2018-01-24,530.0560913085938
2018-01-25,531.4695434570312
2018-01-26,531.4695434570312
2018-01-29,522.2890625
2018-01-30,529.2645263671875
2018-01-31,530.0560913085938
2018-02-01,522.1688842773438
2018-02-02,536.4168090820312
2018-02-05,536.4168090820312
2018-02-06,519.4550170898438
2018-02-07,519.4550170898438
2018-02-08,505.3908386230469
2018-02-09,501.78643798828125
2018-02-12,501.0798034667969
2018-02-13,494.71197509765625
2018-02-14,480.3580627441406
2018-02-15,489.7718505859375
2018-02-16,487.65875244140625
2018-02-19,498.2527770996094
2018-02-20,501.78643798828125
2018-02-21,487.65167236328125
2018-02-22,491.1853332519531
2018-02-23,494.7191162109375
2018-02-26,498.2527770996094
2018-02-27,498.2527770996094
2018-02-28,490.83197021484375
2018-03-01,494.7191162109375
2018-03-02,494.7191162109375
2018-03-05,494.7191162109375
2018-03-06,486.94482421875
2018-03-07,480.584228515625
2018-03-08,477.0505065917969
2018-03-09,494.7191162109375
2018-03-12,494.7191162109375
2018-03-13,493.0228271484375
2018-03-14,478.93035888671875
2018-03-15,475.6229248046875
2018-03-16,475.6229248046875
2018-03-19,465.898193359375
2018-03-20,457.8978576660156
2018-03-21,449.3603820800781
2018-03-22,443.8336181640625
2018-03-23,439.59320068359375
2018-03-26,436.76629638671875
2018-03-27,438.17974853515625
2018-03-28,440.2999267578125
2018-03-29,440.2999267578125
2018-04-02,433.9393005371094
2018-04-03,433.9393005371094
2018-04-04,431.1123352050781
2018-04-05,442.1728515625
2018-04-06,442.1728515625
2018-04-09,442.4414367675781
2018-04-10,443.27532958984375
2018-04-11,441.48724365234375
2018-04-12,434.64605712890625
2018-04-13,433.9393005371094
2018-04-16,424.0448913574219
2018-04-17,434.63897705078125
2018-04-18,438.17974853515625
2018-04-19,438.17974853515625
2018-04-20,438.18682861328125
2018-04-23,438.18682861328125
2018-04-24,437.47296142578125
2018-04-25,438.17974853515625
2018-04-26,438.17974853515625
2018-04-27,439.59320068359375
2018-04-30,444.045654296875
2018-05-02,444.045654296875
2018-05-03,442.2981262207031
2018-05-04,442.2981262207031
2018-05-07,442.226806640625
2018-05-08,442.226806640625
2018-05-09,442.226806640625
2018-05-10,442.226806640625
2018-05-11,445.85784912109375
2018-05-14,445.85784912109375
2018-05-15,445.85784912109375
2018-05-16,445.85784912109375
2018-05-17,439.22344970703125
2018-05-18,430.184814453125
2018-05-22,429.7425231933594
2018-05-23,429.4571228027344
2018-05-24,422.4945068359375
2018-05-25,425.44085693359375
2018-05-28,425.44085693359375
2018-05-29,425.44085693359375
2018-05-30,425.44085693359375
2018-05-31,413.7627868652344
2018-06-01,406.6288757324219
2018-06-04,392.36834716796875
2018-06-05,392.7821044921875
2018-06-06,392.3611755371094
2018-06-07,404.469482421875
2018-06-08,404.1083068847656
2018-06-11,408.0808410644531
2018-06-12,408.0808410644531
2018-06-13,408.0808410644531
2018-06-14,408.0808410644531
2018-06-15,408.0880432128906
2018-06-18,413.13665771484375
2018-06-19,421.08160400390625
2018-06-20,426.1374816894531
2018-06-21,426.1374816894531
2018-06-22,426.1374816894531
2018-06-25,426.1374816894531
2018-06-26,426.1374816894531
2018-06-27,426.1374816894531
2018-06-28,426.1374816894531
2018-06-29,426.06524658203125
2018-07-03,426.06524658203125
2018-07-04,405.91400146484375
2018-07-05,404.469482421875
2018-07-06,404.469482421875
2018-07-09,404.469482421875
2018-07-10,404.469482421875
2018-07-11,400.858154296875
2018-07-12,404.469482421875
2018-07-13,404.469482421875
2018-07-17,411.692138671875
2018-07-18,411.692138671875
2018-07-19,410.9698181152344
2018-07-20,411.692138671875
2018-07-23,411.692138671875
2018-07-24,411.6849060058594
2018-07-25,410.9698181152344
2018-07-26,408.0808410644531
2018-07-27,407.3585510253906
2018-07-30,407.33685302734375
2018-07-31,400.858154296875
2018-08-01,397.24676513671875
2018-08-02,397.24676513671875
2018-08-03,391.9886474609375
2018-08-06,391.9886474609375
2018-08-07,390.0241394042969
2018-08-08,390.0241394042969
2018-08-09,391.2808837890625
2018-08-10,390.7464294433594
2018-08-13,384.2460021972656
2018-08-14,390.7464294433594
2018-08-16,385.6905517578125
2018-08-17,385.6905517578125
2018-08-20,385.6905517578125
2018-08-21,397.24676513671875
2018-08-22,390.7464294433594
2018-08-23,390.0241394042969
2018-08-24,384.2748107910156
2018-08-27,386.41278076171875
2018-08-28,394.28546142578125
2018-08-29,394.28546142578125
2018-08-30,394.3577575683594
2018-08-31,394.3577575683594
2018-09-03,396.5000915527344
2018-09-04,388.51202392578125
2018-09-05,388.51202392578125
2018-09-06,388.51202392578125
2018-09-07,388.51202392578125
2018-09-10,388.51202392578125
2018-09-11,388.51202392578125
2018-09-12,388.52655029296875
2018-09-13,390.16046142578125
2018-09-14,396.5000915527344
2018-09-20,403.1592712402344
2018-09-21,406.12213134765625
2018-09-24,410.2977294921875
2018-09-25,415.78045654296875
2018-09-26,435.71441650390625
2018-09-27,435.5038146972656
2018-09-28,439.3453674316406
2018-10-01,439.3453674316406
2018-10-02,439.3453674316406
2018-10-03,439.3453674316406
2018-10-04,433.7609558105469
2018-10-05,435.71441650390625
2018-10-08,435.71441650390625
2018-10-09,435.71441650390625
2018-10-10,432.08343505859375
2018-10-11,417.5596618652344
2018-10-12,413.9286804199219
2018-10-16,413.9286804199219
2018-10-17,403.2827453613281
2018-10-18,403.2827453613281
2018-10-19,403.2827453613281
2018-10-22,403.2827453613281
2018-10-23,403.2827453613281
2018-10-24,403.2827453613281
2018-10-25,398.1485595703125
2018-10-26,398.1485595703125
2018-10-29,387.7785339355469
2018-10-30,387.7785339355469
2018-10-31,393.5953674316406
2018-11-05,393.5953674316406
2018-11-06,393.5953674316406
2018-11-07,382.13604736328125
2018-11-08,382.13604736328125
2018-11-09,381.9762878417969
2018-11-12,381.9762878417969
2018-11-13,381.1775207519531
2018-11-14,377.619140625
2018-11-15,377.619140625
2018-11-16,377.619140625
2018-11-19,367.37261962890625
2018-11-20,362.369140625
2018-11-21,352.9286804199219
2018-11-22,352.9359436035156
2018-11-23,352.9359436035156
2018-11-26,347.3152160644531
2018-11-27,347.3152160644531
2018-11-28,347.3152160644531
2018-11-29,347.3152160644531
2018-11-30,344.94061279296875
2018-12-03,344.94061279296875
2018-12-04,347.119140625
2018-12-05,347.119140625
2018-12-06,347.119140625
2018-12-07,344.94061279296875
2018-12-10,344.94061279296875
2018-12-11,344.94061279296875
2018-12-12,344.94061279296875
2018-12-13,334.0840148925781
2018-12-14,334.0840148925781
2018-12-17,340.32928466796875
2018-12-18,350.0238952636719
2018-12-19,344.7663269042969
2018-12-20,344.7663269042969
2018-12-21,344.7663269042969
2018-12-24,334.73760986328125
2018-12-26,334.73760986328125
2018-12-27,334.73760986328125
2018-12-28,334.73760986328125
2019-01-02,334.7012939453125
2019-01-03,334.7012939453125
2019-01-04,330.416748046875
2019-01-07,330.416748046875
2019-01-08,330.416748046875
2019-01-09,330.416748046875
2019-01-10,326.7857971191406
2019-01-11,326.7857971191406
2019-01-14,326.7857971191406
2019-01-15,337.6786193847656
2019-01-16,356.4434509277344
2019-01-17,349.537353515625
2019-01-18,345.9718017578125
2019-01-21,341.30230712890625
2019-01-22,337.0033264160156
2019-01-23,336.95245361328125
2019-01-24,335.47100830078125
2019-01-25,334.120361328125
2019-01-28,326.8075866699219
2019-01-29,326.8075866699219
2019-01-30,328.2454528808594
2019-01-31,328.2454528808594
2019-02-01,332.1596374511719
2019-02-04,332.1596374511719
2019-02-05,332.1596374511719
2019-02-06,332.1596374511719
2019-02-07,332.1596374511719
2019-02-08,332.1596374511719
2019-02-11,332.1596374511719
2019-02-12,332.1596374511719
2019-02-13,323.14031982421875
2019-02-14,323.14031982421875
2019-02-15,312.3564453125
2019-02-18,312.3564453125
2019-02-19,312.2619934082031
2019-02-20,312.2619934082031
2019-02-21,307.1786804199219
2019-02-22,307.1786804199219
2019-02-25,307.1786804199219
2019-02-26,311.1581726074219
2019-02-27,305.0001220703125
2019-02-28,305.0001220703125
2019-03-01,305.0001220703125
2019-03-04,301.369140625
2019-03-05,301.39093017578125
2019-03-06,301.39093017578125
2019-03-07,301.39093017578125
2019-03-08,306.9389953613281
2019-03-11,305.0001220703125
2019-03-12,305.0001220703125
2019-03-13,308.6310729980469
2019-03-14,308.6310729980469
2019-03-15,308.6310729980469
2019-03-18,311.6374816894531
2019-03-19,311.6374816894531
2019-03-20,311.6374816894531
2019-03-21,311.6374816894531
2019-03-22,312.2619934082031
2019-03-25,312.2619934082031
2019-03-26,312.2619934082031
2019-03-27,308.6310729980469
2019-03-28,308.6310729980469
2019-03-29,308.6310729980469
2019-04-01,308.6310729980469
2019-04-02,308.6310729980469
2019-04-03,308.6310729980469
2019-04-04,308.6310729980469
2019-04-05,308.6310729980469
2019-04-08,308.6310729980469
2019-04-09,308.6383361816406
2019-04-10,308.623779296875
2019-04-11,315.3991394042969
2019-04-12,315.5516357421875
2019-04-15,316.473876953125
2019-04-16,316.473876953125
2019-04-17,312.7195129394531
2019-04-18,317.3453369140625
2019-04-22,319.5238952636719
2019-04-23,323.15484619140625
2019-04-24,323.15484619140625
2019-04-25,323.15484619140625
2019-04-26,323.15484619140625
2019-04-29,323.15484619140625
2019-04-30,314.15008544921875
2019-05-02,315.8929443359375
2019-05-03,320.4825134277344
2019-05-06,320.4825134277344
2019-05-07,320.4825134277344
2019-05-08,320.4825134277344
2019-05-09,320.4825134277344
2019-05-10,322.9300231933594
2019-05-13,322.9300231933594
2019-05-14,322.9300231933594
2019-05-15,322.9300231933594
2019-05-16,322.9300231933594
2019-05-17,322.9300231933594
2019-05-20,322.9300231933594
2019-05-22,322.9300231933594
2019-05-23,322.9300231933594
2019-05-24,322.9300231933594
2019-05-27,322.9300231933594
2019-05-28,322.9300231933594
2019-05-29,313.1832275390625
2019-05-30,307.25616455078125
2019-05-31,307.90008544921875
2019-06-03,307.90008544921875
2019-06-04,307.3293762207031
2019-06-05,307.3293762207031
