Date,FALABELLA.SN
2016-02-16,4024.248291015625
2016-02-17,4092.4970703125
2016-02-18,4089.813232421875
2016-02-19,4137.4892578125
2016-02-22,4122.10400390625
2016-02-23,4101.2626953125
2016-02-24,4004.1220703125
2016-02-25,4007.253662109375
2016-02-26,4018.344482421875
2016-02-29,4037.39697265625
2016-03-01,4066.198974609375
2016-03-02,4073.802001953125
2016-03-03,4080.6005859375
2016-03-04,4115.57421875
2016-03-07,4100.45849609375
2016-03-08,4061.368408203125
2016-03-09,4092.318115234375
2016-03-10,4067.18310546875
2016-03-11,4071.02880859375
2016-03-14,4099.0263671875
2016-03-15,4089.72412109375
2016-03-16,4156.7197265625
2016-03-17,4138.38330078125
2016-03-18,4091.6025390625
2016-03-21,4169.421875
2016-03-22,4164.234375
2016-03-23,4135.69970703125
2016-03-24,4121.29931640625
2016-03-28,4110.296875
2016-03-29,4182.8388671875
2016-03-30,4198.8515625
2016-03-31,4184.806640625
2016-04-01,4172.28466796875
2016-04-04,4195.36083984375
2016-04-05,4164.94873046875
2016-04-06,4129.70654296875
2016-04-07,4114.76904296875
2016-04-08,4196.97216796875
2016-04-11,4197.4189453125
2016-04-12,4225.953125
2016-04-13,4331.4111328125
2016-04-14,4370.23095703125
2016-04-15,4371.841796875
2016-04-18,4496.08447265625
2016-04-19,4518.3564453125
2016-04-20,4555.12060546875
2016-04-21,4582.84814453125
2016-04-22,4526.4970703125
2016-04-25,4551.36328125
2016-04-26,4511.73779296875
2016-04-27,4565.49560546875
2016-04-28,4636.87451171875
2016-04-29,4573.54541015625
2016-05-02,4561.02294921875
2016-05-03,4538.84033203125
2016-05-04,4534.8154296875
2016-05-05,4506.12841796875
2016-05-06,4481.88427734375
2016-05-09,4456.6494140625
2016-05-10,4505.31689453125
2016-05-11,4495.4033203125
2016-05-12,4497.65771484375
2016-05-13,4473.59375
2016-05-16,4508.11279296875
2016-05-17,4515.5029296875
2016-05-18,4501.62255859375
2016-05-19,4384.548828125
2016-05-20,4428.9814453125
2016-05-23,4435.740234375
2016-05-24,4394.19287109375
2016-05-25,4392.47998046875
2016-05-26,4393.56201171875
2016-05-27,4388.96533203125
2016-05-30,4389.1455078125
2016-05-31,4388.15478515625
2016-06-01,4412.48828125
2016-06-02,4403.56591796875
2016-06-03,4475.8466796875
2016-06-06,4488.2841796875
2016-06-07,4493.69140625
2016-06-08,4381.84521484375
2016-06-09,4455.2978515625
2016-06-10,4464.94140625
2016-06-13,4447.8173828125
2016-06-14,4418.07568359375
2016-06-15,4404.46630859375
2016-06-16,4450.7919921875
2016-06-17,4412.7578125
2016-06-20,4457.37060546875
2016-06-21,4528.931640625
2016-06-22,4526.1376953125
2016-06-23,4546.05517578125
2016-06-24,4509.19384765625
2016-06-28,4486.3916015625
2016-06-29,4529.74169921875
2016-06-30,4549.65966796875
2016-07-01,4648.70947265625
2016-07-04,4628.5205078125
2016-07-05,4583.45703125
2016-07-06,4541.54833984375
2016-07-07,4506.3994140625
2016-07-08,4528.12060546875
2016-07-11,4496.66552734375
2016-07-12,4423.75390625
2016-07-13,4315.69287109375
2016-07-14,4330.2939453125
2016-07-15,4315.7822265625
2016-07-18,4344.53271484375
2016-07-19,4408.8828125
2016-07-20,4428.43994140625
2016-07-21,4368.8671875
2016-07-22,4394.6435546875
2016-07-25,4394.01220703125
2016-07-26,4382.29638671875
2016-07-27,4362.73828125
2016-07-28,4339.3056640625
2016-07-29,4328.76123046875
2016-08-01,4322.9033203125
2016-08-02,4308.4833984375
2016-08-03,4295.05419921875
2016-08-04,4295.05419921875
2016-08-05,4269.72802734375
2016-08-08,4282.7060546875
2016-08-09,4282.88623046875
2016-08-10,4277.02783203125
2016-08-11,4312.80908203125
2016-08-12,4379.59326171875
2016-08-16,4366.884765625
2016-08-17,4340.11669921875
2016-08-18,4380.853515625
2016-08-19,4393.56201171875
2016-08-22,4389.95654296875
2016-08-23,4418.43603515625
2016-08-24,4400.86181640625
2016-08-25,4396.2646484375
2016-08-26,4359.583984375
2016-08-29,4390.04638671875
2016-08-30,4391.21826171875
2016-08-31,4371.66015625
2016-09-01,4332.45654296875
2016-09-02,4368.505859375
2016-09-05,4397.6181640625
2016-09-06,4425.736328125
2016-09-07,4378.78173828125
2016-09-08,4361.8369140625
2016-09-09,4352.01318359375
2016-09-12,4340.11669921875
2016-09-13,4355.2578125
2016-09-14,4398.24853515625
2016-09-15,4418.43603515625
2016-09-16,4379.14111328125
2016-09-20,4391.03759765625
2016-09-21,4401.6728515625
2016-09-22,4423.84375
2016-09-23,4400.50146484375
2016-09-26,4436.19140625
2016-09-27,4413.47900390625
2016-09-28,4399.51025390625
2016-09-29,4396.98681640625
2016-09-30,4345.70458984375
2016-10-03,4351.92333984375
2016-10-04,4361.74658203125
2016-10-05,4403.65576171875
2016-10-06,4448.3583984375
2016-10-07,4440.1572265625
2016-10-11,4398.78857421875
2016-10-12,4408.1630859375
2016-10-13,4421.77099609375
2016-10-14,4430.15234375
2016-10-17,4474.8544921875
2016-10-18,4507.84228515625
2016-10-19,4576.33740234375
2016-10-20,4536.6826171875
2016-10-21,4563.990234375
2016-10-24,4654.4775390625
2016-10-25,4678.72021484375
2016-10-26,4686.02099609375
2016-10-27,4646.8173828125
2016-10-28,4622.75244140625
2016-11-02,4578.77001953125
2016-11-03,4573.36328125
2016-11-04,4577.95947265625
2016-11-07,4687.19287109375
2016-11-08,4726.30712890625
2016-11-09,4675.9267578125
2016-11-10,4560.20458984375
2016-11-11,4555.3388671875
2016-11-14,4568.13525390625
2016-11-15,4602.11328125
2016-11-16,4597.06689453125
2016-11-17,4586.79150390625
2016-11-18,4618.51708984375
2016-11-21,4815.44189453125
2016-11-22,4750.55126953125
2016-11-23,4745.14453125
2016-11-24,4640.44091796875
2016-11-25,4689.71240234375
2016-11-28,4798.9453125
2016-11-29,4746.41162109375
2016-11-30,4817.7822265625
2016-12-01,4807.6396484375
2016-12-02,4881.36474609375
2016-12-05,4874.02978515625
2016-12-06,4758.09521484375
2016-12-07,4781.1923828125
2016-12-09,4780.466796875
2016-12-12,4782.82275390625
2016-12-13,4830.91748046875
2016-12-14,4732.37353515625
2016-12-15,4766.33740234375
2016-12-16,4834.357421875
2016-12-19,4785.90185546875
2016-12-20,4769.32763671875
2016-12-21,4648.9541015625
2016-12-22,4683.91650390625
2016-12-23,4588.08935546875
2016-12-26,4688.08203125
2016-12-27,4632.5615234375
2016-12-28,4706.6494140625
2016-12-29,4810.1748046875
2016-12-30,4799.93994140625
2017-01-03,4820.04833984375
2017-01-04,4822.9462890625
2017-01-05,4779.19970703125
2017-01-06,4810.81005859375
2017-01-09,4769.05419921875
2017-01-10,4732.736328125
2017-01-11,4734.818359375
2017-01-12,4736.53955078125
2017-01-13,4781.01123046875
2017-01-16,4754.2021484375
2017-01-17,4734.7275390625
2017-01-18,4761.265625
2017-01-19,4766.7001953125
2017-01-20,4769.32763671875
2017-01-23,4783.6376953125
2017-01-24,4718.7861328125
2017-01-25,4765.5234375
2017-01-26,4807.09619140625
2017-01-27,4778.74609375
2017-01-30,4771.41015625
2017-01-31,4762.26171875
2017-02-01,4762.1708984375
2017-02-02,4760.72216796875
2017-02-03,4816.33447265625
2017-02-06,4793.8720703125
2017-02-07,4786.716796875
2017-02-08,4792.51318359375
2017-02-09,4834.5400390625
2017-02-10,4854.91943359375
2017-02-13,4831.73291015625
2017-02-14,4822.67431640625
2017-02-15,4859.17626953125
2017-02-16,4903.55712890625
2017-02-17,4878.0146484375
2017-02-20,4895.85791015625
2017-02-21,4942.955078125
2017-02-22,4936.072265625
2017-02-23,4890.4228515625
2017-02-24,4860.17236328125
2017-02-27,4844.59326171875
2017-02-28,4812.0771484375
2017-03-01,4858.26904296875
2017-03-02,4831.3701171875
2017-03-03,4833.3623046875
2017-03-06,4831.55126953125
2017-03-07,4854.2841796875
2017-03-08,4837.52783203125
2017-03-09,4813.6171875
2017-03-10,4833.634765625
2017-03-13,4855.099609375
2017-03-14,4882.3623046875
2017-03-15,4855.19091796875
2017-03-16,4845.58984375
2017-03-17,4899.4814453125
2017-03-20,4890.24267578125
2017-03-21,4933.173828125
2017-03-22,4930.91015625
2017-03-23,4984.892578125
2017-03-24,5066.67822265625
2017-03-27,5084.0703125
2017-03-28,5186.96044921875
2017-03-29,5246.376953125
2017-03-30,5119.755859375
2017-03-31,5026.73681640625
2017-04-03,5033.3486328125
2017-04-04,5074.6494140625
2017-04-05,5140.04345703125
2017-04-06,5162.05322265625
2017-04-07,5203.80810546875
2017-04-10,5242.75390625
2017-04-11,5167.03466796875
2017-04-12,5089.59423828125
2017-04-13,5091.8583984375
2017-04-17,5070.66455078125
2017-04-18,5072.20458984375
2017-04-19,5072.20458984375
2017-04-20,5046.84375
2017-04-21,5001.9189453125
2017-04-24,5023.47607421875
2017-04-25,5071.20849609375
2017-04-26,4959.984375
2017-04-27,4836.8037109375
2017-04-28,4833.634765625
2017-05-02,4979.72900390625
2017-05-03,4962.24755859375
2017-05-04,4909.86083984375
2017-05-05,4907.30810546875
2017-05-08,4902.841796875
2017-05-09,4919.88818359375
2017-05-10,4923.5341796875
2017-05-11,4914.6005859375
2017-05-12,4954.6171875
2017-05-15,4998.00830078125
2017-05-16,4966.650390625
2017-05-17,5041.2158203125
2017-05-18,4961.728515625
2017-05-19,5077.49609375
2017-05-22,5131.64404296875
2017-05-23,5086.611328125
2017-05-24,5081.32470703125
2017-05-25,5136.83935546875
2017-05-29,5101.9267578125
2017-05-30,5111.77099609375
2017-05-31,5071.84521484375
2017-06-01,5093.8134765625
2017-06-02,5148.962890625
2017-06-05,5167.650390625
2017-06-06,5193.90283203125
2017-06-07,5180.958984375
2017-06-08,5173.75830078125
2017-06-09,5189.70947265625
2017-06-12,5234.19482421875
2017-06-13,5241.85205078125
2017-06-14,5286.3359375
2017-06-15,5277.7666015625
2017-06-16,5171.20458984375
2017-06-19,5156.7119140625
2017-06-20,5131.36962890625
2017-06-21,5090.16845703125
2017-06-22,5062.54638671875
2017-06-23,5110.677734375
2017-06-27,4977.04248046875
2017-06-28,4976.40478515625
2017-06-29,4924.171875
2017-06-30,4971.755859375
2017-07-03,5050.33154296875
2017-07-04,5066.1943359375
2017-07-05,5047.5068359375
2017-07-06,5009.9501953125
2017-07-07,5030.73388671875
2017-07-10,5121.0693359375
2017-07-11,5163.638671875
2017-07-12,5193.8115234375
2017-07-13,5255.34326171875
2017-07-14,5252.33447265625
2017-07-17,5361.5400390625
2017-07-18,5314.13818359375
2017-07-19,5305.29638671875
2017-07-20,5311.49462890625
2017-07-21,5334.19287109375
2017-07-24,5378.9501953125
2017-07-25,5415.595703125
2017-07-26,5466.0048828125
2017-07-27,5460.080078125
2017-07-28,5450.7822265625
2017-07-31,5525.8037109375
2017-08-01,5489.3408203125
2017-08-02,5520.60693359375
2017-08-03,5513.2236328125
2017-08-04,5551.41748046875
2017-08-07,5568.2822265625
2017-08-08,5599.64013671875
2017-08-09,5535.7392578125
2017-08-10,5538.92919921875
2017-08-11,5521.24462890625
2017-08-14,5576.5771484375
2017-08-16,5622.611328125
2017-08-17,5605.109375
2017-08-18,5573.38720703125
2017-08-21,5609.30224609375
2017-08-22,5664.45166015625
2017-08-23,5741.9345703125
2017-08-24,5833.45556640625
2017-08-25,5825.798828125
2017-08-28,5858.796875
2017-08-29,5746.94873046875
2017-08-30,5683.958984375
2017-08-31,5759.52734375
2017-09-01,5727.80615234375
2017-09-04,5632.546875
2017-09-05,5555.9765625
2017-09-06,5492.166015625
2017-09-07,5415.595703125
2017-09-08,5468.375
2017-09-11,5492.166015625
2017-09-12,5487.60888671875
2017-09-13,5459.349609375
2017-09-14,5451.14599609375
2017-09-15,5483.6904296875
2017-09-20,5538.47412109375
2017-09-21,5524.1630859375
2017-09-22,5545.94873046875
2017-09-25,5545.0380859375
2017-09-26,5610.94287109375
2017-09-27,5720.0576171875
2017-09-28,5679.03662109375
2017-09-29,5674.47998046875
2017-10-02,5651.689453125
2017-10-03,5656.33984375
2017-10-04,5667.18603515625
2017-10-05,5629.81201171875
2017-10-06,5718.50732421875
2017-10-10,5605.29248046875
2017-10-11,5562.5400390625
2017-10-12,5546.8603515625
2017-10-13,5578.76513671875
2017-10-16,5564.81884765625
2017-10-17,5554.69970703125
2017-10-18,5543.21484375
2017-10-19,5533.095703125
2017-10-20,5548.22802734375
2017-10-23,5565.00146484375
2017-10-24,5531.08935546875
2017-10-25,5497.27099609375
2017-10-26,5514.5908203125
2017-10-30,5576.486328125
2017-10-31,5541.6640625
2017-11-02,5537.380859375
2017-11-03,5470.56201171875
2017-11-06,5534.82763671875
2017-11-07,5480.31640625
2017-11-08,5483.5068359375
2017-11-09,5474.8466796875
2017-11-10,5407.482421875
2017-11-13,5288.431640625
2017-11-14,5263.82080078125
2017-11-15,5164.1865234375
2017-11-16,5156.7119140625
2017-11-17,5158.3515625
2017-11-20,4937.20703125
2017-11-21,5104.478515625
2017-11-22,5032.64697265625
2017-11-23,4960.9345703125
2017-11-24,4956.08056640625
2017-11-27,4960.0185546875
2017-11-28,5082.1044921875
2017-11-29,4984.10595703125
2017-11-30,4966.3388671875
2017-12-01,5021.19970703125
2017-12-04,5001.599609375
2017-12-05,4968.07763671875
2017-12-06,5007.0947265625
2017-12-07,4998.39306640625
2017-12-11,5125.1513671875
2017-12-12,5172.04443359375
2017-12-13,5364.3779296875
2017-12-14,5339.92431640625
2017-12-15,5575.85302734375
2017-12-18,5818.376953125
2017-12-19,5760.7685546875
2017-12-20,5662.58740234375
2017-12-21,5535.73828125
2017-12-22,5620.73193359375
2017-12-26,5593.43896484375
2017-12-27,5574.572265625
2017-12-28,5579.97509765625
2017-12-29,5618.25830078125
2018-01-02,5711.3115234375
2018-01-03,5694.45947265625
2018-01-04,5688.4150390625
2018-01-05,5707.0078125
2018-01-08,5781.2841796875
2018-01-09,5754.2666015625
2018-01-10,5708.9306640625
2018-01-11,5707.64794921875
2018-01-12,5777.62109375
2018-01-15,5759.76171875
2018-01-17,5843.74755859375
2018-01-18,5924.8935546875
2018-01-19,5951.728515625
2018-01-22,5883.67919921875
2018-01-23,5880.01611328125
2018-01-24,5833.30615234375
2018-01-25,5848.693359375
2018-01-26,5896.40966796875
2018-01-29,5858.21826171875
2018-01-30,5805.005859375
2018-01-31,5792.36767578125
2018-02-01,5838.43603515625
2018-02-02,5805.28125
2018-02-05,5782.5673828125
2018-02-06,5678.4326171875
2018-02-07,5704.1689453125
2018-02-08,5651.41259765625
2018-02-09,5522.27490234375
2018-02-12,5467.96435546875
2018-02-13,5427.0234375
2018-02-14,5508.4453125
2018-02-15,5576.12841796875
2018-02-16,5614.8701171875
2018-02-19,5639.4150390625
2018-02-20,5586.01953125
2018-02-21,5633.00439453125
2018-02-22,5585.92822265625
2018-02-23,5610.3828125
2018-02-26,5603.146484375
2018-02-27,5640.88134765625
2018-02-28,5512.109375
2018-03-01,5504.59814453125
2018-03-02,5490.5849609375
2018-03-05,5498.37060546875
2018-03-06,5489.11962890625
2018-03-07,5487.6552734375
2018-03-08,5459.0791015625
2018-03-09,5500.4775390625
2018-03-12,5532.62451171875
2018-03-13,5353.662109375
2018-03-14,5361.53857421875
2018-03-15,5354.3037109375
2018-03-16,5291.19970703125
2018-03-19,5314.27978515625
2018-03-20,5310.15771484375
2018-03-21,5319.40869140625
2018-03-22,5301.7314453125
2018-03-23,5277.2783203125
2018-03-26,5290.19140625
2018-03-27,5328.3837890625
2018-03-28,5317.576171875
2018-03-29,5333.42138671875
2018-04-02,5311.80712890625
2018-04-03,5310.06689453125
2018-04-04,5304.84716796875
2018-04-05,5346.701171875
2018-04-06,5332.59765625
2018-04-09,5340.56591796875
2018-04-10,5413.37646484375
2018-04-11,5409.25537109375
2018-04-12,5422.1708984375
2018-04-13,5453.4931640625
2018-04-16,5462.193359375
2018-04-17,5437.7392578125
2018-04-18,5461.64453125
2018-04-19,5459.35400390625
2018-04-20,5456.3330078125
2018-04-23,5492.234375
2018-04-24,5467.4150390625
2018-04-25,5458.71240234375
2018-04-26,5434.07666015625
2018-04-27,5427.84765625
2018-04-30,5471.9521484375
2018-05-02,5481.07666015625
2018-05-03,5437.94384765625
2018-05-04,5438.95849609375
2018-05-07,5443.10546875
2018-05-08,5465.50048828125
2018-05-09,5527.80224609375
2018-05-10,5597.201171875
2018-05-11,5532.1337890625
2018-05-14,5598.1220703125
2018-05-15,5563.1923828125
2018-05-16,5592.130859375
2018-05-17,5501.259765625
2018-05-18,5578.58349609375
2018-05-22,5587.3388671875
2018-05-23,5512.7802734375
2018-05-24,5529.921875
2018-05-25,5536.0048828125
2018-05-28,5571.76416015625
2018-05-29,5472.13671875
2018-05-30,5452.68994140625
2018-05-31,5443.38134765625
2018-06-01,5533.79296875
2018-06-04,5619.8720703125
2018-06-05,5537.10986328125
2018-06-06,5577.2939453125
2018-06-07,5546.4189453125
2018-06-08,5614.98779296875
2018-06-11,5602.91552734375
2018-06-12,5610.37939453125
2018-06-13,5603.00732421875
2018-06-14,5622.63720703125
2018-06-15,5588.353515625
2018-06-18,5532.8720703125
2018-06-19,5493.2412109375
2018-06-20,5528.171875
2018-06-21,5482.36669921875
2018-06-22,5469.27880859375
2018-06-25,5438.12841796875
2018-06-26,5459.787109375
2018-06-27,5464.85546875
2018-06-28,5418.12890625
2018-06-29,5524.02392578125
2018-07-03,5532.41015625
2018-07-04,5484.7626953125
2018-07-05,5450.66259765625
2018-07-06,5455.45458984375
2018-07-09,5464.76318359375
2018-07-10,5455.1787109375
2018-07-11,5461.99853515625
2018-07-12,5441.72314453125
2018-07-13,5461.537109375
2018-07-17,5498.86328125
2018-07-18,5485.9609375
2018-07-19,5447.2529296875
2018-07-20,5484.67041015625
2018-07-23,5485.408203125
2018-07-24,5490.84619140625
2018-07-25,5466.05322265625
2018-07-26,5448.8193359375
2018-07-27,5398.49951171875
2018-07-30,5437.57568359375
2018-07-31,5465.869140625
2018-08-01,5159.52099609375
2018-08-02,5136.02001953125
2018-08-03,5165.14404296875
2018-08-06,5142.84130859375
2018-08-07,5122.65673828125
2018-08-08,5114.9150390625
2018-08-09,5097.86572265625
2018-08-10,4989.0205078125
2018-08-13,4983.21484375
2018-08-14,5001.6484375
2018-08-16,4987.73046875
2018-08-17,4981.09619140625
2018-08-20,4986.90185546875
2018-08-21,5017.59228515625
2018-08-22,5097.31201171875
2018-08-23,5150.58251953125
2018-08-24,5160.35107421875
2018-08-27,5132.05810546875
2018-08-28,5127.8173828125
2018-08-29,5078.603515625
2018-08-30,4969.3916015625
2018-08-31,4988.56103515625
2018-09-03,4921.46630859375
2018-09-04,4832.80615234375
2018-09-05,4841.74658203125
2018-09-06,4830.7783203125
2018-09-07,4854.6484375
2018-09-10,4842.02197265625
2018-09-11,4854.74072265625
2018-09-12,5009.11279296875
2018-09-13,5217.3076171875
2018-09-14,5050.3095703125
2018-09-20,5171.59521484375
2018-09-21,5138.4169921875
2018-09-24,5096.4833984375
2018-09-25,5100.72216796875
2018-09-26,4985.79541015625
2018-09-27,4947.17919921875
2018-09-28,4934.369140625
2018-10-01,4921.55810546875
2018-10-02,4937.22705078125
2018-10-03,4951.14306640625
2018-10-04,4901.65234375
2018-10-05,4795.4814453125
2018-10-08,4898.794921875
2018-10-09,4874.9248046875
2018-10-10,4864.787109375
2018-10-11,4829.39599609375
2018-10-12,4794.83544921875
2018-10-16,4825.1572265625
2018-10-17,4865.15478515625
2018-10-18,4914.18603515625
2018-10-19,4872.98876953125
2018-10-22,4852.16064453125
2018-10-23,4839.4423828125
2018-10-24,4876.76806640625
2018-10-25,4884.2333984375
2018-10-26,4846.81494140625
2018-10-29,4789.029296875
2018-10-30,4794.46728515625
2018-10-31,4838.61279296875
2018-11-05,4924.5078125
2018-11-06,4920.45263671875
2018-11-07,4929.57666015625
2018-11-08,4924.96875
2018-11-09,4868.197265625
2018-11-12,4836.77001953125
2018-11-13,4841.193359375
2018-11-14,4804.6962890625
2018-11-15,4835.203125
2018-11-16,4844.32666015625
2018-11-19,4816.21728515625
2018-11-20,4761.5654296875
2018-11-21,4792.7158203125
2018-11-22,4812.43896484375
2018-11-23,4807.0009765625
2018-11-26,4794.65087890625
2018-11-27,4738.33984375
2018-11-28,4637.6064453125
2018-11-29,4671.43017578125
2018-11-30,4600.18896484375
2018-12-03,4571.89501953125
2018-12-04,4519.9150390625
2018-12-05,4506.3681640625
2018-12-06,4497.3359375
2018-12-07,4532.357421875
2018-12-10,4445.171875
2018-12-11,4586.73291015625
2018-12-12,4655.30224609375
2018-12-13,4664.0576171875
2018-12-14,4659.265625
2018-12-17,4628.8505859375
2018-12-18,4640.18701171875
2018-12-19,4628.0224609375
2018-12-20,4561.1123046875
2018-12-21,4543.78564453125
2018-12-24,4542.4033203125
2018-12-26,4607.83837890625
2018-12-27,4639.265625
2018-12-28,4690.69287109375
2019-01-02,4660.37109375
2019-01-03,4689.1259765625
2019-01-04,4764.9755859375
2019-01-07,4788.96630859375
2019-01-08,4795.54296875
2019-01-09,4837.966796875
2019-01-10,4825.55419921875
2019-01-11,4817.40234375
2019-01-14,4825.9248046875
2019-01-15,4800.9150390625
2019-01-16,4835.18701171875
2019-01-17,4835.09423828125
2019-01-18,4885.20654296875
2019-01-21,4888.91162109375
2019-01-22,4880.5751953125
2019-01-23,4881.501953125
2019-01-24,4867.607421875
2019-01-25,4881.501953125
2019-01-28,4816.66162109375
2019-01-29,4793.5048828125
2019-01-30,4862.88330078125
2019-01-31,4876.86962890625
2019-02-01,4890.76416015625
2019-02-04,4882.5205078125
2019-02-05,4861.03076171875
2019-02-06,4835.18701171875
2019-02-07,4797.2099609375
2019-02-08,4740.70703125
2019-02-11,4779.6103515625
2019-02-12,4861.1240234375
2019-02-13,4875.943359375
2019-02-14,4875.8515625
2019-02-15,4862.97607421875
2019-02-18,4867.607421875
2019-02-19,4871.126953125
2019-02-20,4853.6201171875
2019-02-21,4925.962890625
2019-02-22,4936.05908203125
2019-02-25,4926.88916015625
2019-02-26,4890.76416015625
2019-02-27,4774.97998046875
2019-02-28,4724.9599609375
2019-03-01,4737.92822265625
2019-03-04,4705.50830078125
2019-03-05,4725.88671875
2019-03-06,4746.26416015625
2019-03-07,4770.34814453125
2019-03-08,4742.55908203125
2019-03-11,4770.34814453125
2019-03-12,4780.53759765625
2019-03-13,4724.1259765625
2019-03-14,4651.78369140625
2019-03-15,4768.4951171875
2019-03-18,4742.55908203125
2019-03-19,4724.033203125
2019-03-20,4677.7197265625
2019-03-21,4713.8447265625
2019-03-22,4585.09130859375
2019-03-25,4648.078125
2019-03-26,4585.09130859375
2019-03-27,4558.2294921875
2019-03-28,4673.087890625
2019-03-29,4686.98291015625
2019-04-01,4668.45703125
2019-04-02,4638.81591796875
2019-04-03,4649.931640625
2019-04-04,4668.45703125
2019-04-05,4677.7197265625
2019-04-08,4701.80322265625
2019-04-09,4696.24560546875
2019-04-10,4705.50830078125
2019-04-11,4676.70068359375
2019-04-12,4631.498046875
2019-04-15,4631.4052734375
2019-04-16,4668.45703125
2019-04-17,4650.857421875
2019-04-18,4606.21044921875
2019-04-22,4640.5751953125
2019-04-23,4616.58447265625
2019-04-24,4575.82861328125
2019-04-25,4602.59814453125
2019-04-26,4621.95751953125
2019-04-29,4589.7236328125
2019-04-30,4631.3125
2019-05-02,4575.82861328125
2019-05-03,4567.81298828125
2019-05-06,4493.236328125
2019-05-07,4409.33740234375
2019-05-08,4435.43994140625
2019-05-09,4388.82958984375
2019-05-10,4353.4052734375
2019-05-13,4362.7275390625
2019-05-14,4437.30419921875
2019-05-15,4383.23681640625
2019-05-16,4306.794921875
2019-05-17,4264.845703125
2019-05-20,4204.251953125
2019-05-22,4194.9296875
2019-05-23,4194.9296875
2019-05-24,4129.67578125
2019-05-27,4064.421142578125
2019-05-28,3961.87841796875
2019-05-29,3999.16748046875
2019-05-30,4017.810546875
2019-05-31,3989.84521484375
2019-06-03,3998.23486328125
2019-06-04,3987.887451171875
2019-06-05,3980.5224609375
2019-06-06,3960.014404296875
2019-06-07,3961.784912109375
2019-06-10,3999.0732421875
2019-06-11,4045.777099609375
2019-06-12,4073.74365234375
2019-06-13,4101.70947265625
