Date,PM
2015-12-18,53.24418640136719
2015-12-21,53.69046401977539
2015-12-22,54.33510208129883
2015-12-23,55.21527862548828
2015-12-24,55.078914642333984
2015-12-28,54.911556243896484
2015-12-29,55.38883972167969
2015-12-30,55.153297424316406
2015-12-31,54.49005889892578
2016-01-04,53.92601013183594
2016-01-05,54.46527099609375
2016-01-06,54.45285415649414
2016-01-07,54.08095169067383
2016-01-08,53.746246337890625
2016-01-11,55.271060943603516
2016-01-12,55.22146224975586
2016-01-13,54.738006591796875
2016-01-14,54.471473693847656
2016-01-15,53.485923767089844
2016-01-19,54.21733856201172
2016-01-20,53.21939468383789
2016-01-21,53.18220901489258
2016-01-22,53.845436096191406
2016-01-25,53.7276611328125
2016-01-26,54.1181640625
2016-01-27,54.601646423339844
2016-01-28,55.2028694152832
2016-01-29,55.79171371459961
2016-02-01,55.41983413696289
2016-02-02,55.38263702392578
2016-02-03,55.6553840637207
2016-02-04,55.2276725769043
2016-02-05,55.506595611572266
2016-02-08,55.611968994140625
2016-02-09,55.797916412353516
2016-02-10,55.3082389831543
2016-02-11,54.75659942626953
2016-02-12,55.2028694152832
2016-02-16,55.85989761352539
2016-02-17,56.54792022705078
2016-02-18,56.80826187133789
2016-02-19,56.98801040649414
2016-02-22,57.359920501708984
2016-02-23,57.05620574951172
2016-02-24,56.690494537353516
2016-02-25,57.30413818359375
2016-02-26,56.68428421020508
2016-02-29,56.42396545410156
2016-03-01,56.74006652832031
2016-03-02,56.75247573852539
2016-03-03,57.806209564208984
2016-03-04,58.5686149597168
2016-03-07,58.202903747558594
2016-03-08,58.54381561279297
2016-03-09,59.510765075683594
2016-03-10,60.02523422241211
2016-03-11,59.80827713012695
2016-03-14,59.777286529541016
2016-03-15,59.777286529541016
2016-03-16,60.235958099365234
2016-03-17,61.302101135253906
2016-03-18,60.84961700439453
2016-03-21,61.109947204589844
2016-03-22,60.590118408203125
2016-03-23,60.79678726196289
2016-03-24,61.109947204589844
2016-03-28,61.29157638549805
2016-03-29,61.91789245605469
2016-03-30,61.81142044067383
2016-03-31,61.44813537597656
2016-04-01,62.475311279296875
2016-04-04,62.85737991333008
2016-04-05,62.79475784301758
2016-04-06,63.364688873291016
2016-04-07,62.995174407958984
2016-04-08,63.18304443359375
2016-04-11,62.83858108520508
2016-04-12,63.65278625488281
2016-04-13,62.83858108520508
2016-04-14,62.48160934448242
2016-04-15,62.70079040527344
2016-04-18,63.0076904296875
2016-04-19,62.180931091308594
2016-04-20,61.4607048034668
2016-04-21,60.38968276977539
2016-04-22,60.70284652709961
2016-04-25,61.08489227294922
2016-04-26,60.90325927734375
2016-04-27,60.92203903198242
2016-04-28,60.97214889526367
2016-04-29,61.45442199707031
2016-05-02,61.73001480102539
2016-05-03,61.70494079589844
2016-05-04,61.86778259277344
2016-05-05,62.11833190917969
2016-05-06,62.83232498168945
2016-05-09,62.87614059448242
2016-05-10,63.81563949584961
2016-05-11,63.759273529052734
2016-05-12,63.99728012084961
2016-05-13,63.18932342529297
2016-05-16,63.702919006347656
2016-05-17,62.53168487548828
2016-05-18,61.97426223754883
2016-05-19,61.60472869873047
2016-05-20,61.404319763183594
2016-05-23,61.55463790893555
2016-05-24,61.90536880493164
2016-05-25,62.036903381347656
2016-05-26,62.011837005615234
2016-05-27,62.11833190917969
2016-05-31,61.80516815185547
2016-06-01,62.256099700927734
2016-06-02,62.168426513671875
2016-06-03,63.3333740234375
2016-06-06,62.83232498168945
2016-06-07,62.91999816894531
2016-06-08,63.70915985107422
2016-06-09,63.74673843383789
2016-06-10,63.44612503051758
2016-06-13,62.98889923095703
2016-06-14,62.563011169433594
2016-06-15,62.41267776489258
2016-06-16,62.72584915161133
2016-06-17,63.089141845703125
2016-06-20,63.60268783569336
2016-06-21,63.80515670776367
2016-06-22,63.91902160644531
2016-06-23,64.4694595336914
2016-06-24,61.818546295166016
2016-06-27,62.128562927246094
2016-06-28,62.343685150146484
2016-06-29,62.3942985534668
2016-06-30,64.3555679321289
2016-07-01,64.07720947265625
2016-07-05,64.68458557128906
2016-07-06,64.76048278808594
2016-07-07,64.39353942871094
2016-07-08,65.22234344482422
2016-07-11,65.40579986572266
2016-07-12,65.10211944580078
2016-07-13,65.31723022460938
2016-07-14,65.2856216430664
2016-07-15,65.56396484375
2016-07-18,65.16539764404297
2016-07-19,63.197792053222656
2016-07-20,63.045928955078125
2016-07-21,62.900428771972656
2016-07-22,63.16614532470703
2016-07-25,63.083900451660156
2016-07-26,62.609413146972656
2016-07-27,61.57814407348633
2016-07-28,62.69796371459961
2016-07-29,63.43187713623047
2016-08-01,63.36228561401367
2016-08-02,63.248416900634766
2016-08-03,62.6536979675293
2016-08-04,62.63468551635742
2016-08-05,62.59042739868164
2016-08-08,62.35000228881836
2016-08-09,62.25510025024414
2016-08-10,62.74227523803711
2016-08-11,62.5461311340332
2016-08-12,62.63468551635742
2016-08-15,62.387969970703125
2016-08-16,62.93204116821289
2016-08-17,63.450862884521484
2016-08-18,63.482486724853516
2016-08-19,63.22309875488281
2016-08-22,63.34330749511719
2016-08-23,63.514102935791016
2016-08-24,63.34961700439453
2016-08-25,63.16614532470703
2016-08-26,62.69796371459961
2016-08-29,63.43187713623047
2016-08-30,63.248416900634766
2016-08-31,63.22309875488281
2016-09-01,63.65962600708008
2016-09-02,64.38721466064453
2016-09-06,64.76048278808594
2016-09-07,64.58965301513672
2016-09-08,64.10250091552734
2016-09-09,61.71100616455078
2016-09-12,63.672271728515625
2016-09-13,62.59042739868164
2016-09-14,62.3942985534668
2016-09-15,63.10920715332031
2016-09-16,62.53347396850586
2016-09-19,62.52082824707031
2016-09-20,62.767555236816406
2016-09-21,63.678627014160156
2016-09-22,64.3555679321289
2016-09-23,64.23535919189453
2016-09-26,63.372432708740234
2016-09-27,63.49385070800781
2016-09-28,63.54499816894531
2016-09-29,62.50310516357422
2016-09-30,62.145103454589844
2016-10-03,62.27297592163086
2016-10-04,61.429176330566406
2016-10-05,61.16073989868164
2016-10-06,61.13513946533203
2016-10-07,61.3780403137207
2016-10-10,61.52507781982422
2016-10-11,61.05843734741211
2016-10-12,61.42279815673828
2016-10-13,61.49310302734375
2016-10-14,61.256591796875
2016-10-17,61.052066802978516
2016-10-18,61.72322463989258
2016-10-19,61.35248947143555
2016-10-20,61.090396881103516
2016-10-21,61.56342697143555
2016-10-24,61.946964263916016
2016-10-25,61.73601150512695
2016-10-26,61.39723205566406
2016-10-27,61.224632263183594
2016-10-28,61.56342697143555
2016-10-31,61.64652633666992
2016-11-01,61.41640853881836
2016-11-02,61.39723205566406
2016-11-03,61.51228713989258
2016-11-04,61.039268493652344
2016-11-07,62.21543502807617
2016-11-08,62.5542106628418
2016-11-09,60.31055450439453
2016-11-10,57.84955596923828
2016-11-11,56.85874938964844
2016-11-14,55.82322692871094
2016-11-15,55.9318733215332
2016-11-16,56.20035171508789
2016-11-17,57.06330490112305
2016-11-18,56.948238372802734
2016-11-21,57.28703308105469
2016-11-22,57.52993392944336
2016-11-23,56.82039260864258
2016-11-25,57.07610321044922
2016-11-28,57.68333053588867
2016-11-29,57.91346740722656
2016-11-30,56.43046951293945
2016-12-01,56.10447692871094
2016-12-02,56.30263137817383
2016-12-05,56.10447692871094
2016-12-06,56.366554260253906
2016-12-07,57.44683837890625
2016-12-08,57.14002990722656
2016-12-09,57.68333053588867
2016-12-12,58.05410385131836
2016-12-13,58.827552795410156
2016-12-14,57.99016571044922
2016-12-15,57.46603012084961
2016-12-16,58.36731719970703
2016-12-19,58.46320343017578
2016-12-20,58.644248962402344
2016-12-21,59.03865051269531
2016-12-22,59.232627868652344
2016-12-23,59.21322250366211
2016-12-27,59.05156326293945
2016-12-28,58.79941940307617
2016-12-29,59.310218811035156
2016-12-30,59.1550407409668
2017-01-03,58.98691940307617
2017-01-04,58.46318435668945
2017-01-05,58.922279357910156
2017-01-06,59.381324768066406
2017-01-09,59.03865051269531
2017-01-10,58.5278434753418
2017-01-11,58.476131439208984
2017-01-12,58.52138137817383
2017-01-13,58.45027542114258
2017-01-17,59.71755599975586
2017-01-18,60.44818115234375
2017-01-19,60.68094253540039
2017-01-20,61.14646530151367
2017-01-23,61.26933288574219
2017-01-24,61.9288330078125
2017-01-25,62.3232421875
2017-01-26,62.30385208129883
2017-01-27,62.27796936035156
2017-01-30,62.045204162597656
2017-01-31,62.155128479003906
2017-02-01,62.038734436035156
2017-02-02,63.90735626220703
2017-02-03,65.37506103515625
2017-02-06,64.65737915039062
2017-02-07,65.71127319335938
2017-02-08,66.35787200927734
2017-02-09,66.44839477539062
2017-02-10,66.35787200927734
2017-02-13,66.4225082397461
2017-02-14,66.32553100585938
2017-02-15,66.55184936523438
2017-02-16,66.59060668945312
2017-02-17,67.02384948730469
2017-02-21,67.60575866699219
2017-02-22,67.58637237548828
2017-02-23,68.87305450439453
2017-02-24,69.64893341064453
2017-02-27,70.28256225585938
2017-02-28,70.70284271240234
2017-03-01,71.2653579711914
2017-03-02,70.99378967285156
2017-03-03,71.25888061523438
2017-03-06,70.94853210449219
2017-03-07,71.47872924804688
2017-03-08,70.94208526611328
2017-03-09,71.30413055419922
2017-03-10,71.47225189208984
2017-03-13,71.78260803222656
2017-03-14,71.62095642089844
2017-03-15,72.68782806396484
2017-03-16,72.86888122558594
2017-03-17,73.06283569335938
2017-03-20,73.71586608886719
2017-03-21,74.05517578125
2017-03-22,73.73543548583984
2017-03-23,73.70281219482422
2017-03-24,72.94589233398438
2017-03-27,73.33087921142578
2017-03-28,73.60494232177734
2017-03-29,73.99645233154297
2017-03-30,74.07475280761719
2017-03-31,73.67021942138672
2017-04-03,73.67671966552734
2017-04-04,74.02908325195312
2017-04-05,73.85942840576172
2017-04-06,73.46793365478516
2017-04-07,74.1269760131836
2017-04-10,73.76808166503906
2017-04-11,74.0094985961914
2017-04-12,74.24442291259766
2017-04-13,73.77459716796875
2017-04-17,74.87083435058594
2017-04-18,75.17752838134766
2017-04-19,74.32926177978516
2017-04-20,71.76481628417969
2017-04-21,71.52991485595703
2017-04-24,73.33741760253906
2017-04-25,73.7941665649414
2017-04-26,72.5282974243164
2017-04-27,71.90184020996094
2017-04-28,72.32598876953125
2017-05-01,72.13677978515625
2017-05-02,72.08456420898438
2017-05-03,72.17591094970703
2017-05-04,72.5608901977539
2017-05-05,73.24604797363281
2017-05-08,73.49402618408203
2017-05-09,73.03726196289062
2017-05-10,72.31945037841797
2017-05-11,72.55436706542969
2017-05-12,72.89370727539062
2017-05-15,73.31782531738281
2017-05-16,74.07475280761719
2017-05-17,74.22484588623047
2017-05-18,74.1139144897461
2017-05-19,74.87083435058594
2017-05-22,75.83659362792969
2017-05-23,75.99317169189453
2017-05-24,76.62613677978516
2017-05-25,77.96381378173828
2017-05-26,78.19219970703125
2017-05-30,78.27049255371094
2017-05-31,78.1726303100586
2017-06-01,78.89038848876953
2017-06-02,79.47113800048828
2017-06-05,79.5886001586914
2017-06-06,79.60818481445312
2017-06-07,79.80393981933594
2017-06-08,79.0274429321289
2017-06-09,78.38142395019531
2017-06-12,77.76153564453125
2017-06-13,77.44831085205078
2017-06-14,78.13999938964844
2017-06-15,78.63591003417969
2017-06-16,79.50379180908203
2017-06-19,80.1954574584961
2017-06-20,79.6799545288086
2017-06-21,79.10082244873047
2017-06-22,78.78490447998047
2017-06-23,78.68617248535156
2017-06-26,78.65327453613281
2017-06-27,77.75161743164062
2017-06-28,78.27157592773438
2017-06-29,77.05402374267578
2017-06-30,77.29753112792969
2017-07-03,76.93555450439453
2017-07-05,78.0148696899414
2017-07-06,77.88981628417969
2017-07-07,77.59368133544922
2017-07-10,77.76480865478516
2017-07-11,77.13956451416016
2017-07-12,77.81086730957031
2017-07-13,77.3370132446289
2017-07-14,78.40319061279297
2017-07-17,78.3176498413086
2017-07-18,78.73883819580078
2017-07-19,80.04194641113281
2017-07-20,78.88361358642578
2017-07-21,78.6993408203125
2017-07-24,78.24523162841797
2017-07-25,77.54104614257812
2017-07-26,77.42916107177734
2017-07-27,77.7845458984375
2017-07-28,77.99517822265625
2017-07-31,76.81049346923828
2017-08-01,76.26426696777344
2017-08-02,75.3297348022461
2017-08-03,75.34945678710938
2017-08-04,75.52716827392578
2017-08-07,76.2510986328125
2017-08-08,75.4679183959961
2017-08-09,75.95494079589844
2017-08-10,75.1717529296875
2017-08-11,75.60613250732422
2017-08-14,75.52716827392578
2017-08-15,76.8829116821289
2017-08-16,77.48182678222656
2017-08-17,76.29715728759766
2017-08-18,75.90228271484375
2017-08-21,76.50777435302734
2017-08-22,76.49459838867188
2017-08-23,75.98786163330078
2017-08-24,75.36919403076172
2017-08-25,75.553466796875
2017-08-28,76.04048919677734
2017-08-29,76.70521545410156
2017-08-30,76.626220703125
2017-08-31,76.95527648925781
2017-09-01,77.54761505126953
2017-09-05,77.44232177734375
2017-09-06,78.06754302978516
2017-09-07,78.2649917602539
2017-09-08,77.04084777832031
2017-09-11,77.61343383789062
2017-09-12,77.03427124023438
2017-09-13,76.90922546386719
2017-09-14,76.82367706298828
2017-09-15,76.20501708984375
2017-09-18,76.39590454101562
2017-09-19,75.92205047607422
2017-09-20,74.65181732177734
2017-09-21,74.31617736816406
2017-09-22,74.04634094238281
2017-09-25,74.53337860107422
2017-09-26,74.55330657958984
2017-09-27,74.15465545654297
2017-09-28,74.28092193603516
2017-09-29,73.7560043334961
2017-10-02,73.66302490234375
2017-10-03,73.21118927001953
2017-10-04,74.0284194946289
2017-10-05,74.108154296875
2017-10-06,73.92876434326172
2017-10-09,75.32405090332031
2017-10-10,76.51996612548828
2017-10-11,75.91534423828125
2017-10-12,76.09474182128906
2017-10-13,75.73595428466797
2017-10-16,75.4236831665039
2017-10-17,74.84565734863281
2017-10-18,74.75262451171875
2017-10-19,71.8558120727539
2017-10-20,72.76605224609375
2017-10-23,72.65975189208984
2017-10-24,72.1348648071289
2017-10-25,71.09173583984375
2017-10-26,71.04521942138672
2017-10-27,70.38746643066406
2017-10-30,69.56359100341797
2017-10-31,69.52372741699219
2017-11-01,68.93241119384766
2017-11-02,68.30123138427734
2017-11-03,68.20822143554688
2017-11-06,67.86271667480469
2017-11-07,68.44739532470703
2017-11-08,68.49391174316406
2017-11-09,68.0753173828125
2017-11-10,68.44739532470703
2017-11-13,68.77294921875
2017-11-14,68.2480697631836
2017-11-15,67.80293273925781
2017-11-16,68.20822143554688
2017-11-17,68.19490051269531
2017-11-20,68.12847900390625
2017-11-21,68.67327880859375
2017-11-22,68.7928695678711
2017-11-24,68.55369567871094
2017-11-27,68.2480697631836
2017-11-28,68.35438537597656
2017-11-29,68.22151184082031
2017-11-30,68.26799011230469
2017-12-01,68.90585327148438
2017-12-04,69.50377655029297
2017-12-05,70.06855773925781
2017-12-06,71.4903793334961
2017-12-07,70.89241027832031
2017-12-08,70.8193359375
2017-12-11,70.45389556884766
2017-12-12,71.29106140136719
2017-12-13,71.91559600830078
2017-12-14,71.54354858398438
2017-12-15,72.87235260009766
2017-12-18,71.73623657226562
2017-12-19,71.83586883544922
2017-12-20,70.0374526977539
2017-12-21,70.31259155273438
2017-12-22,70.22535705566406
2017-12-26,69.86296844482422
2017-12-27,70.26560974121094
2017-12-28,70.33272552490234
2017-12-29,70.89640045166016
2018-01-02,70.0508804321289
2018-01-03,69.96365356445312
2018-01-04,69.43351745605469
2018-01-05,69.99048614501953
2018-01-08,69.88312530517578
2018-01-09,70.38641357421875
2018-01-10,70.88298034667969
2018-01-11,70.36627197265625
2018-01-12,70.12469482421875
2018-01-16,70.37298583984375
2018-01-17,70.99036407470703
2018-01-18,70.50720977783203
2018-01-19,73.0907211303711
2018-01-22,73.01692199707031
2018-01-23,73.50006866455078
2018-01-24,74.21810150146484
2018-01-25,72.13113403320312
2018-01-26,73.94296264648438
2018-01-29,72.88270568847656
2018-01-30,72.43311309814453
2018-01-31,71.95667266845703
2018-02-01,70.57430267333984
2018-02-02,69.41336822509766
2018-02-05,66.22589874267578
2018-02-06,67.326416015625
2018-02-07,66.35340118408203
2018-02-08,67.36666870117188
2018-02-09,67.06468963623047
2018-02-12,68.71549224853516
2018-02-13,69.15169525146484
2018-02-14,68.80943298339844
2018-02-15,69.58114624023438
2018-02-16,69.99718475341797
2018-02-20,69.01747131347656
2018-02-21,69.60128021240234
2018-02-22,69.10469818115234
2018-02-23,71.20508575439453
2018-02-26,71.58760070800781
2018-02-27,69.84288024902344
2018-02-28,69.48721313476562
2018-03-01,70.24546813964844
2018-03-02,71.67481231689453
2018-03-05,72.27205657958984
2018-03-06,72.4599609375
2018-03-07,71.72850036621094
2018-03-08,73.1444091796875
2018-03-09,72.67469024658203
2018-03-12,71.89627838134766
2018-03-13,71.96336364746094
2018-03-14,70.86958312988281
2018-03-15,70.45352172851562
2018-03-16,69.42681884765625
2018-03-19,68.27259063720703
2018-03-20,67.28614807128906
2018-03-21,66.3026351928711
2018-03-22,66.24837493896484
2018-03-23,64.86466979980469
2018-03-26,65.3530502319336
2018-03-27,65.61079406738281
2018-03-28,67.68633270263672
2018-03-29,67.42179107666016
2018-04-02,66.16018676757812
2018-04-03,67.72703552246094
2018-04-04,68.45280456542969
2018-04-05,68.98185729980469
2018-04-06,68.52064514160156
2018-04-09,68.3035888671875
2018-04-10,68.57491302490234
2018-04-11,68.3171615600586
2018-04-12,67.99835205078125
2018-04-13,69.08361053466797
2018-04-16,69.82972717285156
2018-04-17,70.067138671875
2018-04-18,68.80553436279297
2018-04-19,58.08856201171875
2018-04-20,57.15932846069336
2018-04-23,56.752349853515625
2018-04-24,55.95197296142578
2018-04-25,55.49072265625
2018-04-26,55.273685455322266
2018-04-27,55.99945831298828
2018-04-30,55.619598388671875
2018-05-01,55.07697677612305
2018-05-02,54.33086395263672
2018-05-03,54.561466217041016
2018-05-04,55.531436920166016
2018-05-07,55.287254333496094
2018-05-08,54.812435150146484
2018-05-09,55.612831115722656
2018-05-10,56.297908782958984
2018-05-11,55.07697677612305
2018-05-14,54.846351623535156
2018-05-15,54.21555709838867
2018-05-16,54.8667106628418
2018-05-17,54.968441009521484
2018-05-18,54.771751403808594
2018-05-21,54.364784240722656
2018-05-22,54.17485046386719
2018-05-23,55.41611862182617
2018-05-24,55.35508346557617
2018-05-25,54.4936408996582
2018-05-29,53.76788330078125
2018-05-30,54.480079650878906
2018-05-31,53.95102310180664
2018-06-01,53.02854537963867
2018-06-04,53.184547424316406
2018-06-05,52.57408905029297
2018-06-06,52.12641525268555
2018-06-07,52.49269485473633
2018-06-08,53.869632720947266
2018-06-11,54.581825256347656
2018-06-12,54.480079650878906
2018-06-13,54.33086395263672
2018-06-14,54.839569091796875
2018-06-15,55.538204193115234
2018-06-18,54.28337478637695
2018-06-19,54.832794189453125
2018-06-20,55.45003128051758
2018-06-21,54.66585922241211
2018-06-22,55.16111373901367
2018-06-25,55.00978469848633
2018-06-26,54.87220764160156
2018-06-27,54.961647033691406
2018-06-28,56.17231369018555
2018-06-29,55.539466857910156
2018-07-02,55.195533752441406
2018-07-03,55.80084991455078
2018-07-05,56.426841735839844
2018-07-06,56.58503723144531
2018-07-09,56.530006408691406
2018-07-10,56.86705780029297
2018-07-11,56.984012603759766
2018-07-12,57.23164367675781
2018-07-13,56.87394332885742
2018-07-16,56.351139068603516
2018-07-17,56.63320541381836
2018-07-18,56.50937271118164
2018-07-19,55.64952850341797
2018-07-20,57.995201110839844
2018-07-23,57.24539566040039
2018-07-24,57.47929382324219
2018-07-25,57.6512565612793
2018-07-26,58.09836196899414
2018-07-27,58.79313659667969
2018-07-30,59.584197998046875
2018-07-31,59.36408233642578
2018-08-01,58.84130096435547
2018-08-02,59.15770721435547
2018-08-03,59.735530853271484
2018-08-06,59.260887145996094
2018-08-07,58.83439636230469
2018-08-08,57.609989166259766
2018-08-09,58.05710220336914
2018-08-10,56.7913818359375
2018-08-13,56.30988311767578
2018-08-14,56.61943054199219
2018-08-15,57.3761100769043
2018-08-16,58.24970245361328
2018-08-17,58.504249572753906
2018-08-20,58.18091583251953
2018-08-21,57.45865249633789
2018-08-22,56.70197296142578
2018-08-23,56.626304626464844
2018-08-24,54.81718826293945
2018-08-27,55.20928955078125
2018-08-28,54.68648910522461
2018-08-29,54.38382339477539
2018-08-30,54.04676055908203
2018-08-31,53.57899856567383
2018-09-04,53.40702438354492
2018-09-05,54.198097229003906
2018-09-06,54.081153869628906
2018-09-07,54.06739044189453
2018-09-10,53.91606140136719
2018-09-11,53.27632522583008
2018-09-12,55.06482696533203
2018-09-13,54.87908935546875
2018-09-14,54.56955337524414
2018-09-17,55.236793518066406
2018-09-18,55.257423400878906
2018-09-19,55.65641403198242
2018-09-20,56.78453063964844
2018-09-21,57.609989166259766
2018-09-24,56.137908935546875
2018-09-25,55.74726104736328
2018-09-26,56.158836364746094
2018-09-27,56.86344528198242
2018-09-28,56.88438034057617
2018-10-01,57.079708099365234
2018-10-02,58.265655517578125
2018-10-03,57.840126037597656
2018-10-04,58.47496032714844
2018-10-05,58.670291900634766
2018-10-08,59.221412658691406
2018-10-09,59.0400390625
2018-10-10,59.033058166503906
2018-10-11,57.421546936035156
2018-10-12,57.421546936035156
2018-10-15,58.244747161865234
2018-10-16,58.2517204284668
2018-10-17,58.991214752197266
2018-10-18,61.0561637878418
2018-10-19,61.970062255859375
2018-10-22,61.04920196533203
2018-10-23,61.73986053466797
2018-10-24,62.22816467285156
2018-10-25,63.22580337524414
2018-10-26,62.08863067626953
2018-10-29,63.1071891784668
2018-10-30,63.11417007446289
2018-10-31,61.43986511230469
2018-11-01,61.635196685791016
2018-11-02,61.91426086425781
2018-11-05,62.47233200073242
2018-11-06,61.92821502685547
2018-11-07,62.13749313354492
2018-11-08,62.42353057861328
2018-11-09,62.214229583740234
2018-11-12,61.36311340332031
2018-11-13,60.27484893798828
2018-11-14,59.64698028564453
2018-11-15,59.87720489501953
2018-11-16,60.22600555419922
2018-11-19,61.13291931152344
2018-11-20,60.37946701049805
2018-11-21,58.56565856933594
2018-11-23,58.63542938232422
2018-11-26,58.48893356323242
2018-11-27,59.333065032958984
2018-11-28,60.267860412597656
2018-11-29,60.66550827026367
2018-11-30,60.365543365478516
2018-12-03,60.749229431152344
2018-12-04,59.598121643066406
2018-12-06,59.500465393066406
2018-12-07,58.991214752197266
2018-12-10,58.75399398803711
2018-12-11,58.830753326416016
2018-12-12,58.47496032714844
2018-12-13,58.837730407714844
2018-12-14,57.554080963134766
2018-12-17,56.786712646484375
2018-12-18,52.44049835205078
2018-12-19,51.030853271484375
2018-12-20,48.934078216552734
2018-12-21,46.901065826416016
2018-12-24,46.73106002807617
2018-12-26,47.36150360107422
2018-12-27,47.233985900878906
2018-12-28,47.65192794799805
2018-12-31,47.2906608581543
2019-01-02,47.680274963378906
2019-01-03,47.063987731933594
2019-01-04,49.267005920410156
2019-01-07,47.758182525634766
2019-01-08,48.07695388793945
2019-01-09,48.10528564453125
2019-01-10,48.27529525756836
2019-01-11,49.23158645629883
2019-01-14,49.31660079956055
2019-01-15,49.939964294433594
2019-01-16,50.11705017089844
2019-01-17,51.3708610534668
2019-01-18,52.270503997802734
2019-01-22,51.576297760009766
2019-01-23,52.41925811767578
2019-01-24,50.683746337890625
2019-01-25,51.51962661743164
2019-01-28,52.66718292236328
2019-01-29,52.709678649902344
2019-01-30,52.75926971435547
2019-01-31,54.34601593017578
2019-02-01,53.64472961425781
2019-02-04,53.87141418457031
2019-02-05,53.70140075683594
2019-02-06,53.488887786865234
2019-02-07,54.35309982299805
2019-02-08,56.655296325683594
2019-02-11,55.99650573730469
2019-02-12,57.09446334838867
2019-02-13,57.59034729003906
2019-02-14,57.97993469238281
2019-02-15,59.12042999267578
2019-02-19,59.070823669433594
2019-02-20,60.239620208740234
2019-02-21,60.62215805053711
2019-02-22,61.73429870605469
2019-02-25,61.344688415527344
2019-02-26,61.280941009521484
2019-02-27,61.81930160522461
2019-02-28,61.585548400878906
2019-03-01,61.98931121826172
2019-03-04,61.82638168334961
2019-03-05,61.6138801574707
2019-03-06,61.64219284057617
2019-03-07,61.60678482055664
2019-03-08,61.94682312011719
2019-03-11,63.214786529541016
2019-03-12,62.90311050415039
2019-03-13,63.398956298828125
2019-03-14,63.6043701171875
2019-03-15,64.35525512695312
2019-03-18,64.27024841308594
2019-03-19,64.10733032226562
2019-03-20,64.27733612060547
2019-03-21,65.10611724853516
2019-03-22,64.58192443847656
2019-03-25,63.31940460205078
2019-03-26,63.5489616394043
2019-03-27,62.42991638183594
2019-03-28,62.609249114990234
2019-03-29,63.40549850463867
2019-04-01,63.26921081542969
2019-04-02,63.13291549682617
2019-04-03,61.55475997924805
2019-04-04,61.741275787353516
2019-04-05,61.28934097290039
2019-04-08,61.19607925415039
2019-04-09,61.576290130615234
2019-04-10,61.483028411865234
2019-04-11,61.33957290649414
2019-04-12,61.52608108520508
2019-04-15,61.82734298706055
2019-04-16,61.841705322265625
