Date,AES
2015-08-03,8.789506912231445
2015-08-04,8.672133445739746
2015-08-05,8.692845344543457
2015-08-06,8.699749946594238
2015-08-07,8.727371215820312
2015-08-10,8.754988670349121
2015-08-11,8.527135848999023
2015-08-12,9.017362594604492
2015-08-13,8.741178512573242
2015-08-14,8.844746589660645
2015-08-17,8.886178970336914
2015-08-18,8.851653099060059
2015-08-19,8.658324241638184
2015-08-20,8.499518394470215
2015-08-21,8.285476684570312
2015-08-24,7.960961818695068
2015-08-25,7.829776287078857
2015-08-26,8.04382038116455
2015-08-27,8.195716857910156
2015-08-28,8.354523658752441
2015-08-31,8.285476684570312
2015-09-01,7.898820877075195
2015-09-02,7.8159661293029785
2015-09-03,7.898820877075195
2015-09-04,7.615735054016113
2015-09-08,7.8159661293029785
2015-09-09,7.802158832550049
2015-09-10,7.7607293128967285
2015-09-11,7.684779644012451
2015-09-14,7.643353462219238
2015-09-15,7.677875518798828
2015-09-16,7.719305515289307
2015-09-17,7.712398529052734
2015-09-18,7.553595066070557
2015-09-21,7.443117141723633
2015-09-22,7.235983371734619
2015-09-23,7.001226902008057
2015-09-24,6.9045634269714355
2015-09-25,6.876945972442627
2015-09-28,6.773380756378174
2015-09-29,6.531717300415039
2015-09-30,6.759571075439453
2015-10-01,6.828613758087158
2015-10-02,6.966706275939941
2015-10-05,7.0909905433654785
2015-10-06,7.2221784591674805
2015-10-07,7.270504474639893
2015-10-08,7.429310321807861
2015-10-09,7.4016947746276855
2015-10-12,7.3947906494140625
2015-10-13,7.339552402496338
2015-10-14,7.298126697540283
2015-10-15,7.443117141723633
2015-10-16,7.443117141723633
2015-10-19,7.415505409240723
2015-10-20,7.512167453765869
2015-10-21,7.429310321807861
2015-10-22,7.622638702392578
2015-10-23,7.629542827606201
2015-10-26,7.512167453765869
2015-10-27,7.50526237487793
2015-10-28,7.677875518798828
2015-10-29,7.663941860198975
2015-10-30,7.629105091094971
2015-11-02,7.677875518798828
2015-11-03,7.615171909332275
2015-11-04,7.53853178024292
2015-11-05,6.883613586425781
2015-11-06,7.106561660766602
2015-11-09,6.897546291351318
2015-11-10,7.015987873077393
2015-11-11,7.002056121826172
2015-11-12,6.779104232788086
2015-11-13,6.827873229980469
2015-11-16,6.834840774536133
2015-11-17,6.646728515625
2015-11-18,6.779104232788086
2015-11-19,6.667629718780518
2015-11-20,6.737301349639893
2015-11-23,6.730334281921387
2015-11-24,6.897546291351318
2015-11-25,6.883613586425781
2015-11-27,6.960251808166504
2015-11-30,6.960251808166504
2015-12-01,6.953283309936523
2015-12-02,6.688531875610352
2015-12-03,6.632793426513672
2015-12-04,6.493448734283447
2015-12-07,6.416810512542725
2015-12-08,6.409841060638428
2015-12-09,6.4516448974609375
2015-12-10,6.465579509735107
2015-12-11,6.249597072601318
2015-12-14,6.1520562171936035
2015-12-15,6.44467830657959
2015-12-16,6.528284549713135
2015-12-17,6.409841060638428
2015-12-18,6.312301158905029
2015-12-21,6.381972312927246
2015-12-22,6.472548484802246
2015-12-23,6.646728515625
2015-12-24,6.674595832824707
2015-12-28,6.590991973876953
2015-12-29,6.695498466491699
2015-12-30,6.618857383728027
2015-12-31,6.667629718780518
2016-01-04,6.5700907707214355
2016-01-05,6.660661220550537
2016-01-06,6.430744647979736
2016-01-07,6.270499229431152
2016-01-08,6.361071586608887
2016-01-11,6.291396617889404
2016-01-12,6.09631872177124
2016-01-13,6.019678115844727
2016-01-14,6.165989398956299
2016-01-15,5.950006008148193
2016-01-19,6.075416564941406
2016-01-20,6.005743503570557
2016-01-21,6.347135543823242
2016-01-22,6.38893985748291
2016-01-25,6.089350700378418
2016-01-26,6.298367023468018
2016-01-27,6.326235294342041
2016-01-28,6.381972312927246
2016-01-29,6.699308395385742
2016-02-01,6.671104431152344
2016-02-02,6.551219940185547
2016-02-03,6.875605583190918
2016-02-04,6.910863876342773
2016-02-05,6.875605583190918
2016-02-08,6.6569952964782715
2016-02-09,6.706360340118408
2016-02-10,6.720462799072266
2016-02-11,6.346715450286865
2016-02-12,6.466594696044922
2016-02-16,6.614686489105225
2016-02-17,6.783929347991943
2016-02-18,6.840347766876221
2016-02-19,6.6358418464660645
2016-02-22,6.903814315795898
2016-02-23,6.755722522735596
2016-02-24,7.073059558868408
2016-02-25,7.030747890472412
2016-02-26,6.960230827331543
2016-02-29,6.910863876342773
2016-03-01,7.136526584625244
2016-03-02,7.249356269836426
2016-03-03,7.369239330291748
2016-03-04,7.609006404876709
2016-03-07,7.679521560668945
2016-03-08,7.4891204833984375
2016-03-09,7.404500484466553
2016-03-10,7.623108863830566
2016-03-11,7.69362735748291
2016-03-14,7.72888708114624
2016-03-15,7.735938549041748
2016-03-16,8.032119750976562
2016-03-17,8.130844116210938
2016-03-18,8.194313049316406
2016-03-21,8.137894630432129
2016-03-22,8.137894630432129
2016-03-23,7.96865177154541
2016-03-24,8.15905475616455
2016-03-28,8.046219825744629
2016-03-29,8.215466499328613
2016-03-30,8.194313049316406
2016-03-31,8.321246147155762
2016-04-01,8.15905475616455
2016-04-04,8.01096248626709
2016-04-05,7.806459426879883
2016-04-06,7.813509464263916
2016-04-07,7.658368110656738
2016-04-08,7.72888708114624
2016-04-11,7.7711992263793945
2016-04-12,7.869921684265137
2016-04-13,7.919286727905273
2016-04-14,7.926339626312256
2016-04-15,7.93339204788208
2016-04-18,7.975705623626709
2016-04-19,8.109689712524414
2016-04-20,7.947494029998779
2016-04-21,7.834665775299072
2016-04-22,7.88402795791626
2016-04-25,7.757094383239746
2016-04-26,7.905186653137207
2016-04-27,8.025067329406738
2016-04-28,7.918257236480713
2016-04-29,7.9467387199401855
2016-05-02,8.046427726745605
2016-05-03,7.925376892089844
2016-05-04,7.9467387199401855
2016-05-05,7.882651329040527
2016-05-06,7.889772415161133
2016-05-09,7.9467387199401855
2016-05-10,8.153238296508789
2016-05-11,8.060670852661133
2016-05-12,8.025066375732422
2016-05-13,7.9467387199401855
2016-05-16,7.911134719848633
2016-05-17,7.847049236297607
2016-05-18,7.64054536819458
2016-05-19,7.647666931152344
2016-05-20,7.754477500915527
2016-05-23,7.647666931152344
2016-05-24,7.768720626831055
2016-05-25,7.811446189880371
2016-05-26,7.754477500915527
2016-05-27,7.911134719848633
2016-05-31,7.89689302444458
2016-06-01,7.7900800704956055
2016-06-02,7.718875885009766
2016-06-03,7.989459991455078
2016-06-06,8.110514640808105
2016-06-07,8.195961952209473
2016-06-08,8.138998985290527
2016-06-09,8.146116256713867
2016-06-10,7.975221633911133
2016-06-13,7.953861713409424
2016-06-14,7.918257236480713
2016-06-15,7.875532150268555
2016-06-16,8.01794719696045
2016-06-17,8.267170906066895
2016-06-20,8.438069343566895
2016-06-21,8.552000999450684
2016-06-22,8.537758827209473
2016-06-23,8.616089820861816
2016-06-24,8.466553688049316
2016-06-27,8.12475872039795
2016-06-28,8.395345687866211
2016-06-29,8.566241264343262
2016-06-30,8.886675834655762
2016-07-01,8.779864311218262
2016-07-05,8.687295913696289
2016-07-06,8.708653450012207
2016-07-07,8.616089820861816
2016-07-08,8.772743225097656
2016-07-11,8.936519622802734
2016-07-12,8.886675834655762
2016-07-13,8.993485450744629
2016-07-14,8.91515827178955
2016-07-15,8.993485450744629
2016-07-18,8.950762748718262
2016-07-19,8.908039093017578
2016-07-20,8.943639755249023
2016-07-21,8.965003967285156
2016-07-22,9.007726669311523
2016-07-25,9.021968841552734
2016-07-26,8.979244232177734
2016-07-27,8.80834674835205
2016-07-28,8.801164627075195
2016-07-29,8.873007774353027
2016-08-01,8.743685722351074
2016-08-02,8.750871658325195
2016-08-03,8.90893268585205
2016-08-04,8.916116714477539
2016-08-05,8.78679084777832
2016-08-08,8.750871658325195
2016-08-09,8.67184066772461
2016-08-10,8.750871658325195
2016-08-11,8.793978691101074
2016-08-12,8.779610633850098
2016-08-15,8.68620777130127
2016-08-16,8.621548652648926
2016-08-17,8.822718620300293
2016-08-18,8.980775833129883
2016-08-19,8.779610633850098
2016-08-22,8.829901695251465
2016-08-23,8.750871658325195
2016-08-24,8.679023742675781
2016-08-25,8.700578689575195
2016-08-26,8.635916709899902
2016-08-29,8.729316711425781
2016-08-30,8.635916709899902
2016-08-31,8.67184066772461
2016-09-01,8.628731727600098
2016-09-02,8.78679084777832
2016-09-06,9.225055694580078
2016-09-07,9.36156177520752
2016-09-08,9.30408763885498
2016-09-09,8.858637809753418
2016-09-12,9.045439720153809
2016-09-13,8.901745796203613
2016-09-14,8.851454734802246
2016-09-15,9.01669979095459
2016-09-16,9.009516716003418
2016-09-19,9.124469757080078
2016-09-20,9.18194580078125
2016-09-21,9.411853790283203
2016-09-22,9.476516723632812
2016-09-23,9.526811599731445
2016-09-26,9.426225662231445
2016-09-27,9.397488594055176
2016-09-28,9.447776794433594
2016-09-29,9.26816177368164
2016-09-30,9.2322416305542
2016-10-03,8.959223747253418
2016-10-04,8.585620880126953
2016-10-05,8.52096176147461
2016-10-06,8.37727165222168
2016-10-07,8.326974868774414
2016-10-10,8.3844575881958
2016-10-11,8.27668571472168
2016-10-12,8.3844575881958
2016-10-13,8.42756175994873
2016-10-14,8.312607765197754
2016-10-17,8.413190841674805
2016-10-18,8.52815055847168
2016-10-19,8.707761764526367
2016-10-20,8.657469749450684
2016-10-21,8.635916709899902
2016-10-24,8.657469749450684
2016-10-25,8.635916709899902
2016-10-26,8.621548652648926
2016-10-27,8.492226600646973
2016-10-28,8.448711395263672
2016-10-31,8.535735130310059
2016-11-01,8.448711395263672
2016-11-02,8.310921669006348
2016-11-03,8.521232604980469
2016-11-04,8.782308578491211
2016-11-07,8.999872207641602
2016-11-08,9.014374732971191
2016-11-09,8.709787368774414
2016-11-10,8.318172454833984
2016-11-11,8.165879249572754
2016-11-14,8.136868476867676
2016-11-15,8.368935585021973
2016-11-16,8.231146812438965
2016-11-17,8.289164543151855
2016-11-18,8.267407417297363
2016-11-21,8.376191139221191
2016-11-22,8.274662017822266
2016-11-23,8.223895072937012
2016-11-25,8.434209823608398
2016-11-28,8.659021377563477
2016-11-29,8.615509986877441
2016-11-30,8.303667068481445
2016-12-01,7.999079704284668
2016-12-02,8.107860565185547
2016-12-05,8.223895072937012
2016-12-06,8.216642379760742
2016-12-07,8.42695426940918
2016-12-08,8.586501121520996
2016-12-09,8.644516944885254
2016-12-12,8.709787368774414
2016-12-13,8.840325355529785
2016-12-14,8.659021377563477
2016-12-15,8.557496070861816
2016-12-16,8.521232604980469
2016-12-19,8.586501121520996
2016-12-20,8.659021377563477
2016-12-21,8.688030242919922
2016-12-22,8.542986869812012
2016-12-23,8.506729125976562
2016-12-27,8.601003646850586
2016-12-28,8.441457748413086
2016-12-29,8.484971046447754
2016-12-30,8.42695426940918
2017-01-03,8.455964088439941
2017-01-04,8.383441925048828
2017-01-05,8.274662017822266
2017-01-06,8.57199764251709
2017-01-09,8.361684799194336
2017-01-10,8.216642379760742
2017-01-11,8.535735130310059
2017-01-12,8.397948265075684
2017-01-13,8.499475479125977
2017-01-17,8.6372652053833
2017-01-18,8.651771545410156
2017-01-19,8.506729125976562
2017-01-20,8.274662017822266
2017-01-23,8.136868476867676
2017-01-24,8.245652198791504
2017-01-25,8.245652198791504
2017-01-26,8.136868476867676
2017-01-27,8.267407417297363
2017-01-30,8.216106414794922
2017-01-31,8.384673118591309
2017-02-01,8.238091468811035
2017-02-02,8.296723365783691
2017-02-03,8.33337116241455
2017-02-06,8.274740219116211
2017-02-07,8.377346992492676
2017-02-08,8.494616508483887
2017-02-09,8.406662940979004
2017-02-10,8.509275436401367
2017-02-13,8.560578346252441
2017-02-14,8.421323776245117
2017-02-15,8.472627639770508
2017-02-16,8.538591384887695
2017-02-17,8.399335861206055
2017-02-21,8.633870124816895
2017-02-22,8.501944541931152
2017-02-23,8.611883163452148
2017-02-24,8.74381160736084
2017-02-27,8.164796829223633
2017-02-28,8.443309783935547
2017-03-01,8.31871223449707
2017-03-02,8.523935317993164
2017-03-03,8.465299606323242
2017-03-06,8.443309783935547
2017-03-07,8.30405330657959
2017-03-08,8.113493919372559
2017-03-09,8.10616397857666
2017-03-10,8.172126770019531
2017-03-13,8.076848030090332
2017-03-14,8.062187194824219
2017-03-15,8.289397239685059
2017-03-16,8.282064437866211
2017-03-17,8.399335861206055
2017-03-20,8.20877456665039
2017-03-21,8.282064437866211
2017-03-22,8.172126770019531
2017-03-23,8.194114685058594
2017-03-24,8.230764389038086
2017-03-27,8.157469749450684
2017-03-28,8.289397239685059
2017-03-29,8.245421409606934
2017-03-30,8.120820999145508
2017-03-31,8.194114685058594
2017-04-03,8.201444625854492
2017-04-04,8.260079383850098
2017-04-05,8.179455757141113
2017-04-06,8.179455757141113
2017-04-07,8.091504096984863
2017-04-10,8.172126770019531
2017-04-11,8.289397239685059
2017-04-12,8.33337116241455
2017-04-13,8.326042175292969
2017-04-17,8.377346992492676
2017-04-18,8.362690925598145
2017-04-19,8.33337116241455
2017-04-20,8.370014190673828
2017-04-21,8.340700149536133
2017-04-24,8.494616508483887
2017-04-25,8.516603469848633
2017-04-26,8.392004013061523
2017-04-27,8.362377166748047
2017-04-28,8.37719440460205
2017-05-01,8.37719440460205
2017-05-02,8.369784355163574
2017-05-03,8.288307189941406
2017-05-04,8.214239120483398
2017-05-05,8.384598731994629
2017-05-08,8.37719440460205
2017-05-09,8.399412155151367
2017-05-10,8.569768905639648
2017-05-11,8.495702743530273
2017-05-12,8.392004013061523
2017-05-15,8.443854331970215
2017-05-16,8.384598731994629
2017-05-17,8.392004013061523
2017-05-18,8.280901908874512
2017-05-19,8.295716285705566
2017-05-22,8.414228439331055
2017-05-23,8.42163372039795
2017-05-24,8.703094482421875
2017-05-25,8.725316047668457
2017-05-26,8.732721328735352
2017-05-30,8.666059494018555
2017-05-31,8.65124797821045
2017-06-01,8.85123348236084
2017-06-02,8.821603775024414
2017-06-05,8.673465728759766
2017-06-06,8.821603775024414
2017-06-07,8.569768905639648
2017-06-08,8.562365531921387
2017-06-09,8.680874824523926
2017-06-12,8.703094482421875
2017-06-13,8.836420059204102
2017-06-14,8.821603775024414
2017-06-15,8.829011917114258
2017-06-16,8.829011917114258
2017-06-19,8.821603775024414
2017-06-20,8.814197540283203
2017-06-21,8.643841743469238
2017-06-22,8.569768905639648
2017-06-23,8.562365531921387
2017-06-26,8.65124797821045
2017-06-27,8.517922401428223
2017-06-28,8.392004013061523
2017-06-29,8.26608657836914
2017-06-30,8.22905445098877
2017-07-03,8.154986381530762
2017-07-05,8.051288604736328
2017-07-06,7.910558700561523
2017-07-07,7.969811916351318
2017-07-10,8.10313606262207
2017-07-11,8.095731735229492
2017-07-12,8.221646308898926
2017-07-13,8.162393569946289
2017-07-14,8.16979694366455
2017-07-17,8.23646068572998
2017-07-18,8.32534408569336
2017-07-19,8.384598731994629
2017-07-20,8.42163372039795
2017-07-21,8.458666801452637
2017-07-24,8.384598731994629
2017-07-25,8.32534408569336
2017-07-26,8.26608657836914
2017-07-27,8.221646308898926
2017-07-28,8.132763862609863
2017-07-31,8.280901908874512
2017-08-01,8.385722160339355
2017-08-02,8.27341365814209
2017-08-03,8.325825691223145
2017-08-04,8.295878410339355
2017-08-07,8.3108491897583
2017-08-08,8.520492553710938
2017-08-09,8.423158645629883
2017-08-10,8.520492553710938
2017-08-11,8.3108491897583
2017-08-14,8.318338394165039
2017-08-15,8.3108491897583
2017-08-16,8.370747566223145
2017-08-17,8.2434663772583
2017-08-18,8.288389205932617
2017-08-21,8.408185005187988
2017-08-22,8.498034477233887
2017-08-23,8.498034477233887
2017-08-24,8.535467147827148
2017-08-25,8.557929039001465
2017-08-28,8.3782377243042
2017-08-29,8.363263130187988
2017-08-30,8.280901908874512
2017-08-31,8.265928268432617
2017-09-01,8.325825691223145
2017-09-05,8.303363800048828
2017-09-06,8.318338394165039
2017-09-07,8.348287582397461
2017-09-08,8.393208503723145
2017-09-11,8.527981758117676
2017-09-12,8.41567325592041
2017-09-13,8.408185005187988
2017-09-14,8.430646896362305
2017-09-15,8.498034477233887
2017-09-18,8.438136100769043
2017-09-19,8.48305606842041
2017-09-20,8.4456205368042
2017-09-21,8.333309173583984
2017-09-22,8.318338394165039
2017-09-25,8.393208503723145
2017-09-26,8.355774879455566
2017-09-27,8.333309173583984
2017-09-28,8.295878410339355
2017-09-29,8.25095272064209
2017-10-02,8.303363800048828
2017-10-03,8.3782377243042
2017-10-04,8.4456205368042
2017-10-05,8.453109741210938
2017-10-06,8.3782377243042
2017-10-09,8.385722160339355
2017-10-10,8.423158645629883
2017-10-11,8.438136100769043
2017-10-12,8.40069580078125
2017-10-13,8.423158645629883
2017-10-16,8.438136100769043
2017-10-17,8.3782377243042
2017-10-18,8.333309173583984
2017-10-19,8.453109741210938
2017-10-20,8.333309173583984
2017-10-23,8.333309173583984
2017-10-24,8.228490829467773
2017-10-25,8.161103248596191
2017-10-26,8.131155014038086
2017-10-27,8.071257591247559
2017-10-30,8.041308403015137
2017-10-31,8.048882484436035
2017-11-01,8.003449440002441
2017-11-02,8.17003059387207
2017-11-03,7.942873954772949
2017-11-06,7.836869716644287
2017-11-07,7.9580206871032715
2017-11-08,7.9580206871032715
2017-11-09,7.799010753631592
2017-11-10,7.746007919311523
2017-11-13,8.192745208740234
2017-11-14,8.20788860321045
2017-11-15,8.230607032775879
2017-11-16,8.154888153076172
2017-11-17,8.03373908996582
2017-11-20,8.026165008544922
2017-11-21,8.048882484436035
2017-11-22,8.086740493774414
2017-11-24,8.09430980682373
2017-11-27,8.132170677185059
2017-11-28,8.003449440002441
2017-11-29,8.03373908996582
2017-11-30,8.01102066040039
2017-12-01,8.079169273376465
2017-12-04,8.154888153076172
2017-12-05,8.11702823638916
2017-12-06,8.200318336486816
2017-12-07,8.101884841918945
2017-12-08,8.147316932678223
2017-12-11,8.22303295135498
2017-12-12,8.11702823638916
2017-12-13,8.0640230178833
2017-12-14,8.048882484436035
2017-12-15,8.177602767944336
2017-12-18,8.291180610656738
2017-12-19,8.0640230178833
2017-12-20,8.01102066040039
2017-12-21,8.041308403015137
2017-12-22,8.109458923339844
2017-12-26,8.056453704833984
2017-12-27,8.079169273376465
2017-12-28,8.147316932678223
2017-12-29,8.200318336486816
2018-01-02,8.238178253173828
2018-01-03,8.230607032775879
2018-01-04,8.200318336486816
2018-01-05,8.230607032775879
2018-01-08,8.230607032775879
2018-01-09,8.147316932678223
2018-01-10,8.162458419799805
2018-01-11,8.298751831054688
2018-01-12,8.359328269958496
2018-01-16,8.086740493774414
2018-01-17,8.11702823638916
2018-01-18,8.730348587036133
2018-01-19,8.89692497253418
2018-01-22,8.616769790649414
2018-01-23,8.647058486938477
2018-01-24,8.450190544128418
2018-01-25,8.70006275177002
2018-01-26,8.874213218688965
2018-01-29,8.942359924316406
2018-01-30,8.790923118591309
2018-01-31,8.852187156677246
2018-02-01,8.813896179199219
2018-02-02,8.515251159667969
2018-02-05,8.117053985595703
2018-02-06,8.101737976074219
2018-02-07,8.025163650512695
2018-02-08,7.7035441398620605
2018-02-09,7.810749053955078
2018-02-12,7.864353656768799
2018-02-13,7.902641296386719
2018-02-14,7.864353656768799
2018-02-15,8.055792808532715
2018-02-16,8.002188682556152
2018-02-20,7.963902950286865
2018-02-21,7.833724021911621
2018-02-22,7.887327194213867
2018-02-23,8.032819747924805
2018-02-26,8.002188682556152
2018-02-27,8.591824531555176
2018-02-28,8.323810577392578
2018-03-01,8.392727851867676
2018-03-02,8.316150665283203
2018-03-05,8.408042907714844
2018-03-06,8.369756698608398
2018-03-07,8.270206451416016
2018-03-08,8.300835609436035
2018-03-09,8.30849552154541
2018-03-12,8.224260330200195
2018-03-13,8.170658111572266
2018-03-14,8.193631172180176
2018-03-15,8.185970306396484
2018-03-16,8.300835609436035
2018-03-19,8.247234344482422
2018-03-20,8.20129108428955
2018-03-21,8.270206451416016
2018-03-22,8.285520553588867
2018-03-23,8.208946228027344
2018-03-26,8.300835609436035
2018-03-27,8.38507080078125
2018-03-28,8.599483489990234
2018-03-29,8.70668888092041
2018-04-02,8.70668888092041
2018-04-03,8.80623722076416
2018-04-04,8.722005844116211
2018-04-05,8.80623722076416
2018-04-06,8.744977951049805
2018-04-09,8.722005844116211
2018-04-10,8.752633094787598
2018-04-11,8.744977951049805
2018-04-12,8.645429611206055
2018-04-13,8.683717727661133
2018-04-16,8.859842300415039
2018-04-17,8.990020751953125
2018-04-18,8.997673988342285
2018-04-19,8.997673988342285
2018-04-20,8.898130416870117
2018-04-23,9.081911087036133
2018-04-24,9.189118385314941
2018-04-25,9.212092399597168
2018-04-26,9.319297790527344
