Date,CPB
2015-08-03,36.53923797607422
2015-08-04,36.39273452758789
2015-08-05,36.62714385986328
2015-08-06,36.98609161376953
2015-08-07,36.832252502441406
2015-08-10,36.978763580322266
2015-08-11,36.861568450927734
2015-08-12,36.9201545715332
2015-08-13,36.817604064941406
2015-08-14,37.139923095703125
2015-08-17,37.04469299316406
2015-08-18,36.79563522338867
2015-08-19,36.70772171020508
2015-08-20,36.35610580444336
2015-08-21,35.60889434814453
2015-08-24,34.43684005737305
2015-08-25,33.80685806274414
2015-08-26,34.744503021240234
2015-08-27,34.95695114135742
2015-08-28,35.01555252075195
2015-08-31,35.15473937988281
2015-09-01,34.334293365478516
2015-09-02,34.99356460571289
2015-09-03,35.55031204223633
2015-09-04,35.11809539794922
2015-09-08,36.17296600341797
2015-09-09,35.689483642578125
2015-09-10,36.004478454589844
2015-09-11,36.1876106262207
2015-09-14,36.26820755004883
2015-09-15,36.82493209838867
2015-09-16,37.76990509033203
2015-09-17,37.777225494384766
2015-09-18,37.47689437866211
2015-09-21,37.70398712158203
2015-09-22,37.447601318359375
2015-09-23,37.62339401245117
2015-09-24,37.462249755859375
2015-09-25,37.85049057006836
2015-09-28,37.21317672729492
2015-09-29,37.05934524536133
2015-09-30,37.125274658203125
2015-10-01,36.64179229736328
2015-10-02,37.06666946411133
2015-10-05,37.62339401245117
2015-10-06,37.191200256347656
2015-10-07,37.24247741699219
2015-10-08,37.601436614990234
2015-10-09,37.79452896118164
2015-10-12,37.50708770751953
2015-10-13,37.072242736816406
2015-10-14,36.4678840637207
2015-10-15,36.48263168334961
2015-10-16,36.47524642944336
2015-10-19,36.40891647338867
2015-10-20,36.47524642944336
2015-10-21,36.63740158081055
2015-10-22,37.905086517333984
2015-10-23,37.905086517333984
2015-10-26,38.03774642944336
2015-10-27,37.728187561035156
2015-10-28,37.433387756347656
2015-10-29,37.73556900024414
2015-10-30,37.433387756347656
2015-11-02,37.39654541015625
2015-11-03,37.02065658569336
2015-11-04,37.175437927246094
2015-11-05,37.14595031738281
2015-11-06,35.94461441040039
2015-11-09,35.87089157104492
2015-11-10,35.59819412231445
2015-11-11,36.01829528808594
2015-11-12,35.59819412231445
2015-11-13,35.354984283447266
2015-11-16,35.878265380859375
2015-11-17,35.406578063964844
2015-11-18,36.143577575683594
2015-11-19,36.460506439208984
2015-11-20,35.981449127197266
2015-11-23,36.69636535644531
2015-11-24,37.831382751464844
2015-11-25,38.708431243896484
2015-11-27,39.13590621948242
2015-11-30,38.502071380615234
2015-12-01,38.92216110229492
2015-12-02,38.8337287902832
2015-12-03,38.649478912353516
2015-12-04,39.150638580322266
2015-12-07,39.150638580322266
2015-12-08,39.4233512878418
2015-12-09,39.45283126831055
2015-12-10,39.53390121459961
2015-12-11,39.054840087890625
2015-12-14,39.2464599609375
2015-12-15,39.21697998046875
2015-12-16,39.59286117553711
2015-12-17,39.16538619995117
2015-12-18,38.479949951171875
2015-12-21,38.81162643432617
2015-12-22,39.17275619506836
2015-12-23,39.48230743408203
2015-12-24,39.29805374145508
2015-12-28,39.49704360961914
2015-12-29,39.56338882446289
2015-12-30,39.21697998046875
2015-12-31,38.73054122924805
2016-01-04,38.07459259033203
2016-01-05,38.21461868286133
2016-01-06,38.14830017089844
2016-01-07,37.68263244628906
2016-01-08,37.897682189941406
2016-01-11,38.11270523071289
2016-01-12,39.654998779296875
2016-01-13,39.14339065551758
2016-01-14,39.66242599487305
2016-01-15,39.29167938232422
2016-01-19,40.285274505615234
2016-01-20,40.11473083496094
2016-01-21,40.107322692871094
2016-01-22,40.52256393432617
2016-01-25,40.49289321899414
2016-01-26,40.8932991027832
2016-01-27,40.782073974609375
2016-01-28,41.323368072509766
2016-01-29,41.827579498291016
2016-02-01,42.161258697509766
2016-02-02,41.7534294128418
2016-02-03,41.73861312866211
2016-02-04,41.034183502197266
2016-02-05,41.404930114746094
2016-02-08,41.694122314453125
2016-02-09,42.420772552490234
2016-02-10,42.924991607666016
2016-02-11,42.50975799560547
2016-02-12,43.184513092041016
2016-02-16,44.074302673339844
2016-02-17,45.156890869140625
2016-02-18,45.20137023925781
2016-02-19,45.18655776977539
2016-02-22,45.045654296875
2016-02-23,45.156890869140625
2016-02-24,44.882530212402344
2016-02-25,46.432247161865234
2016-02-26,45.95769500732422
2016-02-29,45.78716278076172
2016-03-01,45.31259536743164
2016-03-02,45.57211685180664
2016-03-03,45.87613296508789
2016-03-04,45.93544006347656
2016-03-07,46.00960922241211
2016-03-08,46.35068130493164
2016-03-09,46.899391174316406
2016-03-10,46.7807502746582
2016-03-11,47.448089599609375
2016-03-14,47.092185974121094
2016-03-15,47.203399658203125
2016-03-16,47.64088439941406
2016-03-17,47.72987365722656
2016-03-18,47.707611083984375
2016-03-21,47.68537139892578
2016-03-22,46.936466217041016
2016-03-23,47.03285217285156
2016-03-24,46.84007263183594
2016-03-28,46.99579620361328
2016-03-29,47.58156204223633
2016-03-30,47.57415771484375
2016-03-31,47.2997932434082
2016-04-01,48.31563949584961
2016-04-04,48.54551696777344
2016-04-05,47.752113342285156
2016-04-06,47.90040588378906
2016-04-07,47.581504821777344
2016-04-08,47.84229278564453
2016-04-11,47.603858947753906
2016-04-12,47.67090606689453
2016-04-13,46.799163818359375
2016-04-14,46.016807556152344
2016-04-15,46.21053695678711
2016-04-18,46.44896697998047
2016-04-19,46.0615234375
2016-04-20,45.74858856201172
2016-04-21,44.57878494262695
2016-04-22,45.18231964111328
2016-04-25,45.4803581237793
2016-04-26,45.44309997558594
2016-04-27,45.927398681640625
2016-04-28,45.815643310546875
2016-04-29,45.979557037353516
2016-05-02,46.67993927001953
2016-05-03,46.28504180908203
2016-05-04,46.47132110595703
2016-05-05,46.985435485839844
2016-05-06,47.62620544433594
2016-05-09,48.386199951171875
2016-05-10,48.75130081176758
2016-05-11,48.77363967895508
2016-05-12,49.548545837402344
2016-05-13,49.25050735473633
2016-05-16,49.08658981323242
2016-05-17,47.54423904418945
2016-05-18,47.29091262817383
2016-05-19,47.67090606689453
2016-05-20,44.63095474243164
2016-05-23,44.63095474243164
2016-05-24,45.38348388671875
2016-05-25,45.18976974487305
2016-05-26,45.64426803588867
2016-05-27,45.59211349487305
2016-05-31,45.13015365600586
2016-06-01,45.4952507019043
2016-06-02,45.249366760253906
2016-06-03,45.96464157104492
2016-06-06,45.76347732543945
2016-06-07,45.97210693359375
2016-06-08,45.97210693359375
2016-06-09,46.575645446777344
2016-06-10,46.71719741821289
2016-06-13,46.28504180908203
2016-06-14,46.508583068847656
2016-06-15,46.05405807495117
2016-06-16,46.75445556640625
2016-06-17,46.523475646972656
2016-06-20,46.50111770629883
2016-06-21,46.82896423339844
2016-06-22,46.63523864746094
2016-06-23,46.6724967956543
2016-06-24,46.49367141723633
2016-06-27,47.36543273925781
2016-06-28,46.75445556640625
2016-06-29,46.80662155151367
2016-06-30,49.57090759277344
2016-07-01,49.22071075439453
2016-07-05,50.06265640258789
2016-07-06,50.33088302612305
2016-07-07,50.025482177734375
2016-07-08,50.22759246826172
2016-07-11,49.935665130615234
2016-07-12,49.75600051879883
2016-07-13,49.943138122558594
2016-07-14,49.80092239379883
2016-07-15,49.8682861328125
2016-07-18,49.83086395263672
2016-07-19,49.875770568847656
2016-07-20,48.34125518798828
2016-07-21,47.41305160522461
2016-07-22,47.4429931640625
2016-07-25,47.71247863769531
2016-07-26,46.866607666015625
2016-07-27,45.99081039428711
2016-07-28,46.10308837890625
2016-07-29,46.61210250854492
2016-08-01,46.447418212890625
2016-08-02,45.89348602294922
2016-08-03,45.56412887573242
2016-08-04,45.75126266479492
2016-08-05,45.90098190307617
2016-08-08,45.923439025878906
2016-08-09,45.915950775146484
2016-08-10,45.89348602294922
2016-08-11,45.72882080078125
2016-08-12,45.63152313232422
2016-08-15,45.36951446533203
2016-08-16,45.01020431518555
2016-08-17,45.234764099121094
2016-08-18,45.52670669555664
2016-08-19,45.68390655517578
2016-08-22,45.89348602294922
2016-08-23,45.24973678588867
2016-08-24,45.45933532714844
2016-08-25,45.75875473022461
2016-08-26,45.27219772338867
2016-08-29,45.75126266479492
2016-08-30,45.45933532714844
2016-08-31,45.45185089111328
2016-09-01,42.599884033203125
2016-09-02,43.21368408203125
2016-09-06,43.19123077392578
2016-09-07,42.74958801269531
2016-09-08,42.038475036621094
2016-09-09,41.13273239135742
2016-09-12,41.91122055053711
2016-09-13,41.49951171875
2016-09-14,41.536956787109375
2016-09-15,41.75402069091797
2016-09-16,41.454612731933594
2016-09-19,41.4022102355957
2016-09-20,41.18513870239258
2016-09-21,41.69414520263672
2016-09-22,41.462093353271484
2016-09-23,41.08781433105469
2016-09-26,40.85576248168945
2016-09-27,40.87821960449219
2016-09-28,41.11774826049805
2016-09-29,40.7060661315918
2016-09-30,40.94560241699219
2016-10-03,40.86324691772461
2016-10-04,40.15962219238281
2016-10-05,40.226985931396484
2016-10-06,40.34675979614258
2016-10-07,40.58785629272461
2016-10-10,40.79880905151367
2016-10-11,40.572792053222656
2016-10-12,40.94950866699219
2016-10-13,41.33375930786133
2016-10-14,40.93444061279297
2016-10-17,40.4447021484375
2016-10-18,40.99470901489258
2016-10-19,40.33169174194336
2016-10-20,40.07550811767578
2016-10-21,40.16592788696289
2016-10-24,40.03032302856445
2016-10-25,40.26386642456055
2016-10-26,40.429622650146484
2016-10-27,39.93235778808594
2016-10-28,40.844024658203125
2016-10-31,40.94196701049805
2016-11-01,40.241275787353516
2016-11-02,39.85701370239258
2016-11-03,39.72893142700195
2016-11-04,39.638526916503906
2016-11-07,40.572792053222656
2016-11-08,41.898841857910156
2016-11-09,41.40910720825195
2016-11-10,40.16592788696289
2016-11-11,40.309085845947266
2016-11-14,41.047454833984375
2016-11-15,41.394039154052734
2016-11-16,41.02484893798828
2016-11-17,40.8515625
2016-11-18,40.859092712402344
2016-11-21,41.46937942504883
2016-11-22,42.96119689941406
2016-11-23,42.81049346923828
2016-11-25,43.33791732788086
2016-11-28,43.224910736083984
2016-11-29,43.43586730957031
2016-11-30,42.86323928833008
2016-12-01,43.05915451049805
2016-12-02,43.42080307006836
2016-12-05,43.35297775268555
2016-12-06,43.42080307006836
2016-12-07,44.20436477661133
2016-12-08,43.91053009033203
2016-12-09,44.535892486572266
2016-12-12,44.72425079345703
2016-12-13,45.19892120361328
2016-12-14,44.52834701538086
2016-12-15,44.79958724975586
2016-12-16,44.85232162475586
2016-12-19,45.07081985473633
2016-12-20,45.304386138916016
2016-12-21,45.36466979980469
2016-12-22,45.36466979980469
2016-12-23,45.41741180419922
2016-12-27,45.57564163208008
2016-12-28,45.605770111083984
2016-12-29,45.92221450805664
2016-12-30,45.56056213378906
2017-01-03,45.68864440917969
2017-01-04,46.00510787963867
2017-01-05,45.907142639160156
2017-01-06,45.73386001586914
2017-01-09,45.279178619384766
2017-01-10,45.4762077331543
2017-01-11,45.582298278808594
2017-01-12,46.65838623046875
2017-01-13,46.772064208984375
2017-01-17,47.05243682861328
2017-01-18,47.204010009765625
2017-01-19,47.16611862182617
2017-01-20,47.62080001831055
2017-01-23,47.83298873901367
2017-01-24,47.969398498535156
2017-01-25,47.817832946777344
2017-01-26,47.45408248901367
2017-01-27,47.42377471923828
2017-01-30,47.27220153808594
2017-01-31,47.158538818359375
2017-02-01,47.35555648803711
2017-02-02,47.86329650878906
2017-02-03,47.95424270629883
2017-02-06,47.438926696777344
2017-02-07,47.91635513305664
2017-02-08,48.04518508911133
2017-02-09,48.37860870361328
2017-02-10,47.94666290283203
2017-02-13,48.06791305541992
2017-02-14,47.7647819519043
2017-02-15,48.08306884765625
2017-02-16,47.401031494140625
2017-02-17,44.31675338745117
2017-02-21,44.67292404174805
2017-02-22,44.839637756347656
2017-02-23,44.75626754760742
2017-02-24,44.794166564941406
2017-02-27,44.68807601928711
2017-02-28,44.976043701171875
2017-03-01,45.08212661743164
2017-03-02,45.339786529541016
2017-03-03,45.12002944946289
2017-03-06,44.93057632446289
2017-03-07,44.779022216796875
2017-03-08,44.45315170288086
2017-03-09,44.73353576660156
2017-03-10,44.85480499267578
2017-03-13,44.74870300292969
2017-03-14,44.67292404174805
2017-03-15,44.98362350463867
2017-03-16,44.58198928833008
2017-03-17,44.862361907958984
2017-03-20,44.7108154296875
2017-03-21,43.26339340209961
2017-03-22,43.126991271972656
2017-03-23,43.64988327026367
2017-03-24,43.52863311767578
2017-03-27,43.56651306152344
2017-03-28,43.665035247802734
2017-03-29,43.62714385986328
2017-03-30,43.27854919433594
2017-03-31,43.3770637512207
2017-04-03,43.1118278503418
2017-04-04,43.02846908569336
2017-04-05,43.020896911621094
2017-04-06,42.88448715209961
2017-04-07,42.74807357788086
2017-04-10,43.083595275878906
2017-04-11,43.19035720825195
2017-04-12,43.48774337768555
2017-04-13,42.80908203125
2017-04-17,43.1522216796875
2017-04-18,43.60974884033203
2017-04-19,43.678375244140625
2017-04-20,43.84613800048828
2017-04-21,43.73176193237305
2017-04-24,44.212158203125
2017-04-25,43.91476821899414
2017-04-26,43.76988983154297
2017-04-27,43.54875564575195
2017-04-28,43.87664031982422
2017-05-01,43.35810852050781
2017-05-02,43.396240234375
2017-05-03,43.31998825073242
2017-05-04,43.64788818359375
2017-05-05,43.76988983154297
2017-05-08,44.1130256652832
2017-05-09,43.59450912475586
2017-05-10,43.84613800048828
2017-05-11,43.9528923034668
2017-05-12,43.63262939453125
2017-05-15,43.83851623535156
2017-05-16,43.54875564575195
2017-05-17,43.77751541137695
2017-05-18,43.41911697387695
2017-05-19,42.534549713134766
2017-05-22,43.83851623535156
2017-05-23,44.31891632080078
2017-05-24,44.517173767089844
2017-05-25,44.860321044921875
2017-05-26,44.959449768066406
2017-05-30,44.13591384887695
2017-05-31,43.96052551269531
2017-06-01,44.19690704345703
2017-06-02,44.02152633666992
2017-06-05,43.83089065551758
2017-06-06,43.89952087402344
2017-06-07,43.73176193237305
