Date,PATANJALI.NS
2016-08-17,2153.32177734375
2016-08-18,2153.32177734375
2016-08-19,2128.740234375
2016-08-22,2089.410400390625
2016-08-23,2020.5828857421875
2016-08-24,2035.3316650390625
2016-08-25,2040.2479248046875
2016-08-26,2025.4989013671875
2016-08-29,1971.420166015625
2016-08-30,1981.2525634765625
2016-08-31,1996.00146484375
2016-09-01,1902.5924072265625
2016-09-02,2005.8341064453125
2016-09-06,2050.080322265625
2016-09-07,2015.66650390625
2016-09-08,2059.91259765625
2016-09-09,2104.1591796875
2016-09-12,2020.5828857421875
2016-09-14,2059.91259765625
2016-09-15,2025.4989013671875
2016-09-16,2005.8341064453125
2016-09-19,2010.7501220703125
2016-09-20,2054.99658203125
2016-09-21,2030.4151611328125
2016-09-22,2015.66650390625
2016-09-23,2030.4151611328125
2016-09-26,2030.4151611328125
2016-09-27,2069.745361328125
2016-09-28,2187.735595703125
2016-09-29,1996.00146484375
2016-09-30,2050.080322265625
2016-10-03,2148.405517578125
2016-10-04,2148.405517578125
2016-10-05,2153.32177734375
2016-10-06,2330.306884765625
2016-10-07,2315.558349609375
2016-10-10,2354.888427734375
2016-10-13,2276.22802734375
2016-10-14,2290.97705078125
2016-10-17,2305.725830078125
2016-10-18,2359.8046875
2016-10-19,2340.1396484375
2016-10-20,2325.39111328125
2016-10-21,2295.893310546875
2016-10-24,2310.64208984375
2016-10-25,2305.725830078125
2016-10-26,2271.311767578125
2016-10-27,2236.898193359375
2016-10-28,2246.730712890625
2016-11-01,2281.14453125
2016-11-02,2251.646728515625
2016-11-03,2246.730712890625
2016-11-04,2202.484375
2016-11-07,2222.149658203125
2016-11-08,2246.730712890625
2016-11-09,2118.90771484375
2016-11-10,2197.56787109375
2016-11-11,2094.32666015625
2016-11-15,2000.917724609375
2016-11-16,1991.085205078125
2016-11-17,1996.00146484375
2016-11-18,1976.33642578125
2016-11-21,1912.425048828125
2016-11-22,1873.0948486328125
2016-11-23,1873.0948486328125
2016-11-24,1917.34130859375
2016-11-25,1966.5037841796875
2016-11-28,1966.5037841796875
2016-11-29,1976.33642578125
2016-11-30,2030.4151611328125
2016-12-01,1951.7550048828125
2016-12-02,1946.8388671875
2016-12-05,1946.8388671875
2016-12-06,1951.7550048828125
2016-12-07,1902.5924072265625
2016-12-08,1922.2574462890625
2016-12-09,1937.0062255859375
2016-12-12,1937.0062255859375
2016-12-13,1971.420166015625
2016-12-14,1937.0062255859375
2016-12-15,1932.0899658203125
2016-12-16,1941.922607421875
2016-12-19,1927.173828125
2016-12-20,1882.927490234375
2016-12-21,1882.927490234375
2016-12-22,1878.0113525390625
2016-12-23,1863.2625732421875
2016-12-26,1848.513671875
2016-12-27,1853.429931640625
2016-12-28,1843.597412109375
2016-12-29,1863.2625732421875
2016-12-30,1863.2625732421875
2017-01-02,1897.67626953125
2017-01-03,1937.0062255859375
2017-01-04,1951.7550048828125
2017-01-05,1991.085205078125
2017-01-06,1976.33642578125
2017-01-09,1991.085205078125
2017-01-10,2005.8341064453125
2017-01-11,2000.917724609375
2017-01-12,1966.5037841796875
2017-01-13,1981.2525634765625
2017-01-16,1996.00146484375
2017-01-17,1976.33642578125
2017-01-18,1971.420166015625
2017-01-19,2364.720947265625
2017-01-20,2674.445068359375
2017-01-23,2590.869140625
2017-01-24,2556.454833984375
2017-01-25,2438.465087890625
2017-01-27,2438.465087890625
2017-01-30,2349.97216796875
2017-01-31,2295.893310546875
2017-02-01,2256.563232421875
2017-02-02,2295.893310546875
2017-02-03,2453.213623046875
2017-02-06,2512.208984375
2017-02-07,2517.125
2017-02-08,2531.873779296875
2017-02-09,2487.627197265625
2017-02-10,2531.873779296875
2017-02-13,2969.4208984375
2017-02-14,2836.68212890625
2017-02-15,2595.785400390625
2017-02-16,2610.533935546875
2017-02-17,2571.203857421875
2017-02-20,2585.952392578125
2017-02-21,2590.869140625
2017-02-22,2566.28759765625
2017-02-23,2561.371337890625
2017-02-27,2595.785400390625
2017-02-28,2576.1201171875
2017-03-01,2699.0263671875
2017-03-02,2743.27294921875
2017-03-03,2679.361328125
2017-03-06,2772.770263671875
2017-03-07,2841.598388671875
2017-03-08,2876.011962890625
2017-03-09,2841.598388671875
2017-03-10,2831.765380859375
2017-03-14,2807.184326171875
2017-03-15,2743.27294921875
2017-03-16,2748.189453125
2017-03-17,2699.0263671875
2017-03-20,2713.775390625
2017-03-21,2674.445068359375
2017-03-22,2644.947509765625
2017-03-23,2703.94287109375
2017-03-24,2674.445068359375
2017-03-27,2635.115234375
2017-03-28,2733.440185546875
2017-03-29,2733.440185546875
2017-03-30,2659.696533203125
2017-03-31,2669.529296875
2017-04-03,2640.031494140625
2017-04-05,2615.449951171875
2017-04-06,2610.533935546875
2017-04-07,2581.036376953125
2017-04-10,2551.538818359375
2017-04-11,2517.125
2017-04-12,2526.957275390625
2017-04-13,2463.0458984375
2017-04-17,2453.213623046875
2017-04-18,2418.7998046875
2017-04-19,2438.465087890625
2017-04-20,2467.962646484375
2017-04-21,2536.790283203125
2017-04-24,2576.1201171875
2017-04-25,2536.790283203125
2017-04-26,2497.4599609375
2017-04-27,2458.1298828125
2017-04-28,2497.4599609375
2017-05-02,2477.794921875
2017-05-03,2443.380859375
2017-05-04,2610.533935546875
2017-05-05,2561.371337890625
2017-05-08,2531.873779296875
2017-05-09,2507.29248046875
2017-05-10,2541.7060546875
2017-05-11,2576.1201171875
2017-05-12,2561.371337890625
2017-05-15,2556.454833984375
2017-05-16,2561.371337890625
2017-05-17,2541.7060546875
2017-05-18,2463.0458984375
2017-05-19,2443.380859375
2017-05-22,2413.883544921875
2017-05-23,2354.888427734375
2017-05-24,2340.1396484375
2017-05-25,2335.223388671875
2017-05-26,2345.05615234375
2017-05-29,2217.23291015625
2017-05-30,2197.56787109375
2017-05-31,2153.32177734375
2017-06-01,2202.484375
2017-06-02,2182.8193359375
2017-06-05,2187.735595703125
2017-06-06,2192.652099609375
2017-06-07,2236.898193359375
2017-06-08,2207.400634765625
2017-06-09,2187.735595703125
2017-06-12,2109.075439453125
2017-06-13,2069.745361328125
2017-06-14,2089.410400390625
2017-06-15,2074.66162109375
2017-06-16,2079.577880859375
2017-06-19,2104.1591796875
2017-06-20,2099.24267578125
2017-06-21,2089.410400390625
2017-06-22,2118.90771484375
2017-06-23,2079.577880859375
2017-06-27,2109.075439453125
2017-06-28,2094.32666015625
2017-06-29,2084.493896484375
2017-06-30,2089.410400390625
2017-07-03,2084.493896484375
2017-07-04,2064.8291015625
2017-07-05,2089.410400390625
2017-07-06,2079.577880859375
2017-07-07,2443.380859375
2017-07-10,2394.218505859375
2017-07-11,2379.469970703125
2017-07-12,2517.125
2017-07-13,2453.213623046875
2017-07-14,2399.134521484375
2017-07-17,2399.134521484375
2017-07-18,2295.893310546875
2017-07-19,2364.720947265625
2017-07-20,2467.962646484375
2017-07-21,2458.1298828125
2017-07-24,2413.883544921875
2017-07-25,2384.385986328125
2017-07-26,2448.29736328125
2017-07-27,2364.720947265625
2017-07-28,2364.720947265625
2017-07-31,2290.97705078125
2017-08-01,2305.725830078125
2017-08-02,2266.39599609375
2017-08-03,2286.060791015625
2017-08-04,2276.22802734375
2017-08-07,2261.4794921875
2017-08-08,2187.735595703125
2017-08-09,2168.07080078125
2017-08-10,2025.4989013671875
2017-08-11,2035.3316650390625
2017-08-14,2315.558349609375
2017-08-16,2251.646728515625
2017-08-17,2202.484375
2017-08-18,2202.484375
2017-08-21,2153.32177734375
2017-08-22,2113.99169921875
2017-08-23,2109.075439453125
2017-08-24,2099.24267578125
2017-08-28,2113.99169921875
2017-08-29,1932.0899658203125
2017-08-30,1843.597412109375
2017-08-31,1878.0113525390625
2017-09-01,1912.425048828125
2017-09-04,1882.927490234375
2017-09-05,2064.8291015625
2017-09-06,2182.8193359375
2017-09-07,2330.306884765625
2017-09-08,2256.563232421875
2017-09-11,2349.97216796875
2017-09-12,2369.636962890625
2017-09-13,2143.4892578125
2017-09-14,2168.07080078125
2017-09-15,2153.32177734375
2017-09-18,2197.56787109375
2017-09-19,2369.636962890625
2017-09-20,2408.96728515625
2017-09-21,2354.888427734375
2017-09-22,2300.8095703125
2017-09-25,2256.563232421875
2017-09-26,2246.730712890625
2017-09-27,2187.735595703125
2017-09-28,2453.213623046875
2017-09-29,2384.385986328125
2017-10-03,2384.385986328125
2017-10-04,2325.39111328125
2017-10-05,2281.14453125
2017-10-06,2300.8095703125
2017-10-09,2315.558349609375
2017-10-10,2295.893310546875
2017-10-11,2236.898193359375
2017-10-12,2222.149658203125
2017-10-13,2222.149658203125
2017-10-16,2320.474609375
2017-10-17,2286.060791015625
2017-10-18,2271.311767578125
2017-10-19,2286.060791015625
2017-10-23,2241.814208984375
2017-10-24,2231.98193359375
2017-10-25,2197.56787109375
2017-10-26,2158.23779296875
2017-10-27,2128.740234375
2017-10-30,2335.223388671875
2017-10-31,2379.469970703125
2017-11-01,2802.267822265625
2017-11-02,2895.677001953125
2017-11-03,2743.27294921875
2017-11-06,2689.194091796875
2017-11-07,2467.962646484375
2017-11-08,2561.371337890625
2017-11-09,2536.790283203125
2017-11-10,2467.962646484375
2017-11-13,2359.8046875
2017-11-14,2197.56787109375
2017-11-15,2118.90771484375
2017-11-16,2148.405517578125
2017-11-17,2153.32177734375
2017-11-20,2369.636962890625
2017-11-21,2482.711181640625
2017-11-22,2595.785400390625
2017-11-23,2433.54833984375
2017-11-24,2374.55322265625
2017-11-27,2448.29736328125
2017-11-28,2369.636962890625
2017-11-29,2310.64208984375
2017-11-30,2241.814208984375
2017-12-01,2158.23779296875
2017-12-04,2236.898193359375
2017-12-05,2251.646728515625
2017-12-06,2113.99169921875
2017-12-07,1991.085205078125
2017-12-08,1892.760009765625
2017-12-11,1907.5087890625
2017-12-12,1887.8436279296875
2017-12-13,1848.513671875
2017-12-14,1592.8681640625
2017-12-15,1696.109619140625
2017-12-18,1686.2769775390625
2017-12-19,1725.607177734375
2017-12-20,1745.272216796875
2017-12-21,1853.429931640625
2017-12-22,1991.085205078125
2017-12-26,2109.075439453125
2017-12-27,1941.922607421875
2017-12-28,1868.1787109375
2017-12-29,1833.7650146484375
2018-01-01,1838.68115234375
2018-01-02,1853.429931640625
2018-01-03,1932.0899658203125
2018-01-04,1868.1787109375
2018-01-05,1858.3460693359375
2018-01-08,1878.0113525390625
2018-01-09,1873.0948486328125
2018-01-10,1878.0113525390625
2018-01-11,1961.587646484375
2018-01-12,1932.0899658203125
2018-01-15,1912.425048828125
2018-01-16,1833.7650146484375
2018-01-17,1833.7650146484375
2018-01-18,1887.8436279296875
2018-01-19,1873.0948486328125
2018-01-22,1843.597412109375
2018-01-23,1833.7650146484375
2018-01-24,1799.35107421875
2018-01-25,1760.02099609375
2018-01-29,1701.0257568359375
2018-01-30,1676.444580078125
2018-01-31,1681.36083984375
2018-02-01,1656.779541015625
2018-02-02,1568.2867431640625
2018-02-05,1484.71044921875
2018-02-06,1440.464111328125
2018-02-07,1528.9566650390625
2018-02-08,1622.36572265625
2018-02-09,1612.533203125
2018-02-12,1681.36083984375
2018-02-14,1745.272216796875
2018-02-15,1617.449462890625
2018-02-16,1597.784423828125
2018-02-19,1568.2867431640625
2018-02-20,1587.951904296875
2018-02-21,1705.942138671875
2018-02-22,1666.612060546875
2018-02-23,1774.769775390625
2018-02-26,1705.942138671875
2018-02-27,1720.69091796875
2018-02-28,1764.9371337890625
2018-03-01,1799.35107421875
2018-03-05,1804.267333984375
2018-03-06,1769.8533935546875
2018-03-07,1671.5283203125
2018-03-08,1701.0257568359375
2018-03-09,1676.444580078125
2018-03-12,1651.86328125
2018-03-13,1656.779541015625
2018-03-14,1651.86328125
2018-03-15,1646.9468994140625
2018-03-16,1814.099853515625
2018-03-19,1740.35595703125
2018-03-20,1735.439697265625
2018-03-21,1774.769775390625
2018-03-22,1740.35595703125
2018-03-23,1651.86328125
2018-03-26,1612.533203125
2018-03-27,1612.533203125
2018-03-28,1568.2867431640625
2018-04-02,1632.1983642578125
2018-04-03,1691.1932373046875
2018-04-04,1671.5283203125
2018-04-05,1656.779541015625
2018-04-06,1651.86328125
2018-04-09,1637.114501953125
2018-04-10,1632.1983642578125
2018-04-11,1627.281982421875
2018-04-12,1617.449462890625
2018-04-13,1602.70068359375
2018-04-16,1578.119384765625
2018-04-17,1573.203125
2018-04-18,1558.454345703125
2018-04-19,1538.7891845703125
2018-04-20,1573.203125
2018-04-23,1622.36572265625
2018-04-24,1671.5283203125
2018-04-25,1607.6168212890625
2018-04-26,1524.0404052734375
2018-04-27,1524.0404052734375
2018-04-30,1499.459228515625
2018-05-02,1258.5625
2018-05-03,1307.7249755859375
2018-05-04,1317.5576171875
2018-05-07,1376.552734375
2018-05-08,1278.2274169921875
2018-05-09,1302.808837890625
2018-05-10,1268.3951416015625
2018-05-11,1233.9813232421875
2018-05-14,1091.40966796875
2018-05-15,1022.58203125
2018-05-16,953.75439453125
2018-05-17,1027.498291015625
2018-05-18,993.0845336914062
2018-05-21,958.670654296875
2018-05-22,1052.07958984375
2018-05-23,1150.40478515625
2018-05-24,1253.646240234375
2018-05-25,1219.2325439453125
2018-05-28,1189.7349853515625
2018-05-29,1292.9761962890625
2018-05-30,1420.7991943359375
2018-05-31,1450.296630859375
2018-06-01,1514.2080078125
2018-06-04,1538.7891845703125
2018-06-05,1465.04541015625
2018-06-06,1396.2177734375
2018-06-07,1327.39013671875
2018-06-08,1263.4786376953125
2018-06-11,1253.646240234375
2018-06-12,1194.651123046875
2018-06-13,1253.646240234375
2018-06-14,1312.6414794921875
2018-06-15,1376.552734375
2018-06-18,1307.7249755859375
2018-06-19,1243.8135986328125
2018-06-20,1184.8184814453125
2018-06-21,1243.8135986328125
2018-06-22,1233.9813232421875
2018-06-25,1179.90234375
2018-06-26,1165.1534423828125
2018-06-27,1111.0748291015625
2018-06-28,1056.995849609375
2018-06-29,1091.40966796875
2018-07-02,1076.660888671875
2018-07-03,1071.74462890625
2018-07-04,1056.995849609375
2018-07-05,1037.330810546875
2018-07-06,1022.58203125
2018-07-09,1047.163330078125
2018-07-10,1042.2469482421875
2018-07-11,1071.74462890625
2018-07-12,1115.990966796875
2018-07-13,1061.912109375
2018-07-16,1012.7494506835938
2018-07-17,1017.6658325195312
2018-07-18,968.5031127929688
2018-07-19,924.2568359375
2018-07-20,880.010498046875
2018-07-23,894.75927734375
2018-07-24,875.0941772460938
2018-07-25,865.2616577148438
2018-07-26,870.177978515625
2018-07-27,904.5917358398438
2018-07-30,948.838134765625
2018-07-31,983.2518920898438
2018-08-01,934.08935546875
2018-08-02,889.8429565429688
2018-08-03,924.2568359375
2018-08-06,919.340576171875
2018-08-07,884.9266967773438
2018-08-08,889.8429565429688
2018-08-09,880.010498046875
2018-08-10,884.9266967773438
2018-08-13,880.010498046875
2018-08-14,919.340576171875
2018-08-16,963.5869140625
2018-08-17,919.340576171875
2018-08-20,924.2568359375
2018-08-21,880.010498046875
2018-08-23,884.9266967773438
2018-08-24,924.2568359375
2018-08-27,968.5031127929688
2018-08-28,1012.7494506835938
2018-08-29,1061.912109375
2018-08-30,1012.7494506835938
2018-08-31,963.5869140625
2018-09-03,934.08935546875
2018-09-04,929.1730346679688
2018-09-05,899.675537109375
2018-09-06,894.75927734375
2018-09-07,934.08935546875
2018-09-10,889.8429565429688
2018-09-11,870.177978515625
2018-09-12,855.42919921875
2018-09-14,860.345458984375
2018-09-17,825.931640625
2018-09-18,786.6015625
2018-09-19,747.271484375
2018-09-21,712.857666015625
2018-09-24,678.44384765625
2018-09-25,648.9463500976562
2018-09-26,619.44873046875
2018-09-27,648.9463500976562
2018-09-28,673.527587890625
2018-10-01,703.025146484375
2018-10-03,737.43896484375
2018-10-04,703.025146484375
2018-10-05,668.6112670898438
2018-10-08,639.1137084960938
2018-10-09,619.44873046875
2018-10-10,648.9463500976562
2018-10-11,624.364990234375
2018-10-12,639.1137084960938
2018-10-15,639.1137084960938
2018-10-16,653.8624877929688
2018-10-17,639.1137084960938
2018-10-19,609.6162719726562
2018-10-22,580.11865234375
2018-10-23,555.5374145507812
2018-10-24,530.9560546875
2018-10-25,506.3747253417969
2018-10-26,530.9560546875
2018-10-29,555.5374145507812
2018-10-30,580.11865234375
2018-10-31,555.5374145507812
2018-11-01,545.704833984375
2018-11-02,555.5374145507812
2018-11-05,545.704833984375
2018-11-06,555.5374145507812
2018-11-07,565.369873046875
2018-11-09,555.5374145507812
2018-11-12,565.369873046875
2018-11-13,570.2861328125
2018-11-14,575.202392578125
2018-11-15,599.7836303710938
2018-11-16,629.28125
2018-11-19,658.77880859375
2018-11-20,629.28125
2018-11-21,609.6162719726562
2018-11-22,604.699951171875
2018-11-26,614.532470703125
2018-11-27,604.699951171875
2018-11-28,585.034912109375
2018-11-29,585.034912109375
2018-11-30,599.7836303710938
2018-12-03,629.28125
2018-12-04,658.77880859375
2018-12-05,688.2763671875
2018-12-06,653.8624877929688
2018-12-07,644.030029296875
2018-12-10,604.699951171875
2018-12-11,609.6162719726562
2018-12-12,624.364990234375
2018-12-13,624.364990234375
2018-12-14,619.44873046875
2018-12-17,634.1975708007812
2018-12-18,619.44873046875
2018-12-19,614.532470703125
2018-12-20,614.532470703125
2018-12-21,609.6162719726562
2018-12-24,668.6112670898438
2018-12-26,732.522705078125
2018-12-27,801.350341796875
2018-12-28,840.680419921875
2018-12-31,880.010498046875
2019-01-01,840.680419921875
2019-01-02,801.350341796875
2019-01-03,762.0202026367188
2019-01-04,796.43408203125
2019-01-07,835.76416015625
2019-01-08,801.350341796875
2019-01-09,811.182861328125
2019-01-10,801.350341796875
2019-01-11,786.6015625
2019-01-14,796.43408203125
2019-01-15,825.931640625
2019-01-16,796.43408203125
2019-01-17,776.76904296875
2019-01-18,747.271484375
2019-01-21,712.857666015625
2019-01-22,683.3600463867188
2019-01-23,703.025146484375
2019-01-24,688.2763671875
2019-01-25,722.6901245117188
2019-01-28,698.10888671875
2019-01-29,678.44384765625
2019-01-30,673.527587890625
2019-01-31,678.44384765625
2019-02-01,707.9413452148438
2019-02-04,678.44384765625
2019-02-05,658.77880859375
2019-02-06,634.1975708007812
2019-02-07,634.1975708007812
2019-02-08,604.699951171875
2019-02-11,575.202392578125
2019-02-12,570.2861328125
2019-02-14,609.6162719726562
2019-02-15,629.28125
2019-02-18,599.7836303710938
2019-02-19,575.202392578125
2019-02-20,575.202392578125
2019-02-21,575.202392578125
2019-02-22,599.7836303710938
2019-02-25,589.951171875
2019-02-26,575.202392578125
2019-02-27,565.369873046875
2019-02-28,585.034912109375
2019-03-01,580.11865234375
2019-03-05,599.7836303710938
2019-03-06,619.44873046875
2019-03-07,648.9463500976562
2019-03-08,678.44384765625
2019-03-11,693.1925659179688
2019-03-12,717.77392578125
2019-03-13,747.271484375
2019-03-14,776.76904296875
2019-03-15,742.355224609375
2019-03-18,712.857666015625
2019-03-19,747.271484375
2019-03-20,762.0202026367188
2019-03-22,727.6064453125
2019-03-25,693.1925659179688
2019-03-26,658.77880859375
2019-03-27,629.28125
2019-03-28,629.28125
2019-04-01,668.6112670898438
2019-04-02,693.1925659179688
2019-04-03,658.77880859375
2019-04-04,629.28125
2019-04-05,644.030029296875
2019-04-08,648.9463500976562
2019-04-09,634.1975708007812
2019-04-10,629.28125
2019-04-11,683.3600463867188
2019-04-12,712.857666015625
2019-04-15,717.77392578125
2019-04-16,703.025146484375
2019-04-18,688.2763671875
2019-04-22,698.10888671875
2019-04-23,683.3600463867188
2019-04-24,688.2763671875
2019-04-25,673.527587890625
2019-04-26,707.9413452148438
2019-04-30,732.522705078125
2019-05-02,801.350341796875
2019-05-03,865.2616577148438
2019-05-06,825.931640625
2019-05-07,786.6015625
2019-05-08,747.271484375
2019-05-09,712.857666015625
2019-05-10,678.44384765625
2019-05-13,648.9463500976562
2019-05-14,619.44873046875
2019-05-15,644.030029296875
2019-05-16,624.364990234375
2019-05-17,594.8674926757812
2019-05-20,624.364990234375
2019-05-21,648.9463500976562
2019-05-22,673.527587890625
2019-05-23,683.3600463867188
2019-05-24,683.3600463867188
2019-05-27,712.857666015625
2019-05-28,747.271484375
2019-05-29,752.187744140625
2019-05-30,752.187744140625
2019-05-31,717.77392578125
2019-06-03,683.3600463867188
2019-06-04,698.10888671875
2019-06-06,683.3600463867188
2019-06-07,668.6112670898438
2019-06-10,644.030029296875
2019-06-11,634.1975708007812
2019-06-12,629.28125
2019-06-13,614.532470703125
2019-06-14,585.034912109375
2019-06-17,560.4535522460938
2019-06-18,580.11865234375
2019-06-19,555.5374145507812
2019-06-20,565.369873046875
2019-06-21,570.2861328125
2019-06-24,565.369873046875
2019-06-25,550.62109375
