Date,KER.PA
2016-02-15,115.22998809814453
2016-02-16,115.00611114501953
2016-02-17,118.70033264160156
2016-02-18,119.59588623046875
2016-02-19,118.9242172241211
2016-02-22,121.49897766113281
2016-02-23,118.40179443359375
2016-02-24,115.75238037109375
2016-02-25,118.66299438476562
2016-02-26,120.82726287841797
2016-02-29,119.93173217773438
2016-03-01,120.08097839355469
2016-03-02,120.82726287841797
2016-03-03,120.52877807617188
2016-03-04,122.13336181640625
2016-03-07,121.46166229248047
2016-03-08,121.08853912353516
2016-03-09,121.68555450439453
2016-03-10,119.6705322265625
2016-03-11,124.03641510009766
2016-03-14,124.89468383789062
2016-03-15,122.46919250488281
2016-03-16,121.46166229248047
2016-03-17,119.11080932617188
2016-03-18,121.79751586914062
2016-03-21,119.11080932617188
2016-03-22,118.103271484375
2016-03-23,117.91670989990234
2016-03-24,114.6702651977539
2016-03-29,116.424072265625
2016-03-30,120.3421859741211
2016-03-31,117.2450180053711
2016-04-01,114.74488067626953
2016-04-04,116.12557220458984
2016-04-05,113.2149429321289
2016-04-06,114.4090347290039
2016-04-07,112.13282012939453
2016-04-08,112.7298355102539
2016-04-11,112.02084350585938
2016-04-12,112.46863555908203
2016-04-13,116.05093383789062
2016-04-14,115.30461883544922
2016-04-15,115.453857421875
2016-04-18,116.424072265625
2016-04-19,120.82726287841797
2016-04-20,120.45415496826172
2016-04-21,119.48394775390625
2016-04-22,113.06568908691406
2016-04-25,112.617919921875
2016-04-26,111.46112060546875
2016-04-27,111.57308959960938
2016-04-28,112.54327392578125
2016-04-29,111.68505096435547
2016-05-02,113.5508041381836
2016-05-03,111.72234344482422
2016-05-04,110.99260711669922
2016-05-05,111.06857299804688
2016-05-06,109.89067077636719
2016-05-09,110.57464599609375
2016-05-10,111.33460998535156
2016-05-11,109.70067596435547
2016-05-12,107.99076843261719
2016-05-13,108.56072235107422
2016-05-16,108.9027099609375
2016-05-17,108.3707504272461
2016-05-18,109.05471801757812
2016-05-19,107.87677001953125
2016-05-20,109.39668273925781
2016-05-23,108.33274841308594
2016-05-24,109.70067596435547
2016-05-25,110.57464599609375
2016-05-26,110.15665435791016
2016-05-27,111.33460998535156
2016-05-30,111.56257629394531
2016-05-31,110.30864715576172
2016-06-01,111.10659790039062
2016-06-02,112.93052673339844
2016-06-03,112.51256561279297
2016-06-06,115.02043151855469
2016-06-07,118.97222137451172
2016-06-08,117.52831268310547
2016-06-09,117.1483154296875
2016-06-10,115.09639739990234
2016-06-13,113.99445343017578
2016-06-14,111.37259674072266
2016-06-15,113.31050872802734
2016-06-16,110.72663116455078
2016-06-17,111.41059875488281
2016-06-20,115.8183822631836
2016-06-21,115.09639739990234
2016-06-22,115.28638458251953
2016-06-23,116.65433502197266
2016-06-24,108.02873229980469
2016-06-27,105.33088684082031
2016-06-28,107.19279479980469
2016-06-29,110.15665435791016
2016-06-30,110.53662109375
2016-07-01,112.62651824951172
2016-07-04,112.09455108642578
2016-07-05,109.5866928100586
2016-07-06,109.16869354248047
2016-07-07,110.42263793945312
2016-07-08,111.79057312011719
2016-07-11,114.75443267822266
2016-07-12,116.7303466796875
2016-07-13,116.76832580566406
2016-07-14,117.41429138183594
2016-07-15,116.38837432861328
2016-07-18,118.28826141357422
2016-07-19,116.65433502197266
2016-07-20,117.49029541015625
2016-07-21,118.25025177001953
2016-07-22,117.75626373291016
2016-07-25,118.78223419189453
2016-07-26,118.28826141357422
2016-07-27,121.10011291503906
2016-07-28,121.5941162109375
2016-07-29,129.11770629882812
2016-08-01,130.9036407470703
2016-08-02,128.6997528076172
2016-08-03,128.81373596191406
2016-08-04,128.47177124023438
2016-08-05,131.09364318847656
2016-08-08,129.26971435546875
2016-08-09,130.4856719970703
2016-08-10,130.94161987304688
2016-08-11,131.9296112060547
2016-08-12,134.36148071289062
2016-08-15,133.2215118408203
2016-08-16,132.30958557128906
2016-08-17,131.62564086914062
2016-08-18,133.44952392578125
2016-08-19,132.68954467773438
2016-08-22,131.1696319580078
2016-08-23,131.2836151123047
2016-08-24,130.82765197753906
2016-08-25,129.3076934814453
2016-08-26,129.61170959472656
2016-08-29,128.28176879882812
2016-08-30,128.20578002929688
2016-08-31,129.15570068359375
2016-09-01,129.95370483398438
2016-09-02,133.63946533203125
2016-09-05,132.91758728027344
2016-09-06,132.49957275390625
2016-09-07,133.94351196289062
2016-09-08,134.93145751953125
2016-09-09,133.37351989746094
2016-09-12,132.91758728027344
2016-09-13,132.53758239746094
2016-09-14,131.09364318847656
2016-09-15,131.9676055908203
2016-09-16,132.76553344726562
2016-09-19,134.39947509765625
2016-09-20,134.81744384765625
2016-09-21,134.28549194335938
2016-09-22,139.41522216796875
2016-09-23,138.50328063964844
2016-09-26,136.7173614501953
2016-09-27,135.99537658691406
2016-09-28,136.4134063720703
2016-09-29,134.81744384765625
2016-09-30,136.4513702392578
2016-10-03,137.40135192871094
2016-10-04,141.77108764648438
2016-10-05,141.27711486816406
2016-10-06,142.3411102294922
2016-10-07,141.27711486816406
2016-10-10,142.91107177734375
2016-10-11,145.11495971679688
2016-10-12,144.81094360351562
2016-10-13,142.91107177734375
2016-10-14,146.2548828125
2016-10-17,144.3929901123047
2016-10-18,144.54495239257812
2016-10-19,144.468994140625
2016-10-20,144.08901977539062
2016-10-21,144.2410125732422
2016-10-24,144.92495727539062
2016-10-25,143.17706298828125
2016-10-26,154.27252197265625
2016-10-27,154.27252197265625
2016-10-28,155.03250122070312
2016-10-31,153.550537109375
2016-11-01,152.44859313964844
2016-11-02,150.16871643066406
2016-11-03,150.4346923828125
2016-11-04,147.92681884765625
2016-11-07,150.3586883544922
2016-11-08,151.00466918945312
2016-11-09,151.7266387939453
2016-11-10,147.43284606933594
2016-11-11,148.6487579345703
2016-11-14,148.6487579345703
2016-11-15,150.77667236328125
2016-11-16,148.49679565429688
2016-11-17,149.90269470214844
2016-11-18,151.34664916992188
2016-11-21,152.41061401367188
2016-11-22,153.132568359375
2016-11-23,151.53665161132812
2016-11-24,152.52459716796875
2016-11-25,152.296630859375
2016-11-28,151.53665161132812
2016-11-29,155.29844665527344
2016-11-30,155.79244995117188
2016-12-01,153.58856201171875
2016-12-02,153.4745330810547
2016-12-05,155.64044189453125
2016-12-06,155.64044189453125
2016-12-07,158.52835083007812
2016-12-08,161.8341827392578
2016-12-09,161.5301513671875
2016-12-12,161.0741729736328
2016-12-13,160.6562042236328
2016-12-14,158.3383331298828
2016-12-15,158.83230590820312
2016-12-16,161.03616333007812
2016-12-19,161.79615783691406
2016-12-20,160.7322235107422
2016-12-21,161.03616333007812
2016-12-22,161.94815063476562
2016-12-23,161.15017700195312
2016-12-27,161.98614501953125
2016-12-28,162.89810180664062
2016-12-29,162.21414184570312
2016-12-30,162.10011291503906
2017-01-02,164.64601135253906
2017-01-03,162.74609375
2017-01-04,160.5802001953125
2017-01-05,159.2882843017578
2017-01-06,161.8341827392578
2017-01-09,164.4180145263672
2017-01-10,164.64601135253906
2017-01-11,169.4718017578125
2017-01-12,172.0936737060547
2017-01-13,173.84156799316406
2017-01-16,173.1633758544922
2017-01-17,172.130126953125
2017-01-18,173.23989868164062
2017-01-19,176.1099853515625
2017-01-20,175.19154357910156
2017-01-23,173.77565002441406
2017-01-24,173.81390380859375
2017-01-25,176.2630615234375
2017-01-26,174.9237060546875
2017-01-27,173.1633758544922
2017-01-30,171.7856903076172
2017-01-31,168.5328826904297
2017-02-01,169.64268493652344
2017-02-02,170.44630432128906
2017-02-03,170.7907257080078
2017-02-06,169.75746154785156
2017-02-07,169.60443115234375
2017-02-08,168.26502990722656
2017-02-09,171.74745178222656
2017-02-10,176.2630615234375
2017-02-13,177.5641632080078
2017-02-14,177.75552368164062
2017-02-15,175.6890411376953
2017-02-16,175.22982788085938
2017-02-17,172.7423858642578
2017-02-20,174.19659423828125
2017-02-21,174.808837890625
2017-02-22,176.83706665039062
2017-02-23,176.3778839111328
2017-02-24,175.7655792236328
2017-02-27,176.79881286621094
2017-02-28,175.84214782714844
2017-03-01,179.47764587402344
2017-03-02,177.5641632080078
2017-03-03,178.02342224121094
2017-03-06,178.90354919433594
2017-03-07,178.21473693847656
2017-03-08,178.90354919433594
2017-03-09,181.2761993408203
2017-03-10,180.1664276123047
2017-03-13,182.92172241210938
2017-03-14,182.7686767578125
2017-03-15,182.88348388671875
2017-03-16,185.83010864257812
2017-03-17,183.8018798828125
2017-03-20,181.1996612548828
2017-03-21,180.35775756835938
2017-03-22,180.2429656982422
2017-03-23,182.5390625
2017-03-24,181.8119354248047
2017-03-27,181.2379150390625
2017-03-28,182.5773162841797
2017-03-29,183.18960571289062
2017-03-30,184.6820526123047
2017-03-31,185.5622100830078
2017-04-03,185.7918243408203
2017-04-04,186.7102813720703
2017-04-05,184.8351287841797
2017-04-06,188.58541870117188
2017-04-07,192.25914001464844
2017-04-10,190.9580535888672
2017-04-11,190.91981506347656
2017-04-12,190.91981506347656
2017-04-13,191.9147186279297
2017-04-18,190.7667236328125
2017-04-19,191.5320587158203
2017-04-20,192.10606384277344
2017-04-21,189.3890380859375
2017-04-24,195.97116088867188
2017-04-25,198.34378051757812
2017-04-26,217.66921997070312
2017-04-27,217.4013214111328
2017-04-28,217.78396606445312
2017-05-02,218.12840270996094
2017-05-03,220.47911071777344
2017-05-04,224.97071838378906
2017-05-05,227.17784118652344
2017-05-08,224.54476928710938
2017-05-09,223.96397399902344
2017-05-10,224.97071838378906
2017-05-11,227.87484741210938
2017-05-12,225.59024047851562
2017-05-15,227.2165069580078
2017-05-16,226.05496215820312
2017-05-17,221.98915100097656
2017-05-18,223.77037048339844
2017-05-19,224.85458374023438
2017-05-22,225.00946044921875
2017-05-23,226.44210815429688
2017-05-24,227.33270263671875
2017-05-25,228.8428192138672
2017-05-26,228.30076599121094
2017-05-29,228.1458282470703
2017-05-30,228.37823486328125
2017-05-31,227.99098205566406
2017-06-01,229.81094360351562
2017-06-02,232.21160888671875
2017-06-05,231.3209991455078
2017-06-06,229.11390686035156
2017-06-07,231.47593688964844
2017-06-08,228.37823486328125
2017-06-09,228.9977264404297
2017-06-12,225.2804718017578
2017-06-13,230.7014617919922
2017-06-14,232.3665008544922
2017-06-15,228.18458557128906
2017-06-16,231.90184020996094
2017-06-19,235.77395629882812
2017-06-20,238.4457244873047
2017-06-21,237.86485290527344
2017-06-22,237.63258361816406
2017-06-23,238.019775390625
2017-06-26,239.14268493652344
2017-06-27,239.37509155273438
2017-06-28,236.858154296875
2017-06-29,231.78570556640625
2017-06-30,230.93382263183594
2017-07-03,233.25706481933594
2017-07-04,233.8766326904297
2017-07-05,235.0382843017578
2017-07-06,233.06346130371094
2017-07-07,232.52139282226562
2017-07-10,233.8766326904297
2017-07-11,230.23684692382812
2017-07-12,235.69647216796875
2017-07-13,235.23187255859375
2017-07-14,237.05177307128906
2017-07-17,239.5686798095703
2017-07-18,236.12246704101562
2017-07-19,240.4980010986328
2017-07-20,241.15618896484375
2017-07-21,237.4389190673828
2017-07-24,238.25216674804688
2017-07-25,237.24537658691406
2017-07-26,238.7942352294922
2017-07-27,236.27735900878906
2017-07-28,227.2552947998047
2017-07-31,228.8428192138672
2017-08-01,228.9202880859375
2017-08-02,231.08868408203125
2017-08-03,232.7924346923828
2017-08-04,236.083740234375
2017-08-07,237.94236755371094
2017-08-08,239.14268493652344
2017-08-09,236.74192810058594
2017-08-10,235.07696533203125
2017-08-11,232.63754272460938
2017-08-14,236.62582397460938
2017-08-15,236.74192810058594
2017-08-16,238.4457244873047
2017-08-17,240.4205322265625
2017-08-18,238.17469787597656
2017-08-21,237.90367126464844
2017-08-22,240.962646484375
2017-08-23,240.53675842285156
2017-08-24,242.705078125
2017-08-25,242.31785583496094
2017-08-28,241.89193725585938
2017-08-29,239.29757690429688
2017-08-30,241.737060546875
2017-08-31,244.17648315429688
2017-09-01,247.6614227294922
2017-09-04,246.42236328125
2017-09-05,245.22195434570312
2017-09-06,244.3313751220703
2017-09-07,249.71360778808594
2017-09-08,250.21694946289062
2017-09-11,253.43081665039062
2017-09-12,253.31466674804688
2017-09-13,255.56056213378906
2017-09-14,253.43081665039062
2017-09-15,255.79281616210938
2017-09-18,255.44436645507812
2017-09-19,255.90907287597656
2017-09-20,256.3349914550781
2017-09-21,256.4898681640625
2017-09-22,259.3939208984375
2017-09-25,258.658203125
2017-09-26,257.109375
2017-09-27,259.35516357421875
2017-09-28,259.0454406738281
2017-09-29,261.020263671875
2017-10-02,261.7560119628906
2017-10-03,265.6280822753906
2017-10-04,264.6213073730469
2017-10-05,263.6920471191406
2017-10-06,261.48492431640625
2017-10-09,266.6735534667969
2017-10-10,272.5979309082031
2017-10-11,276.89599609375
2017-10-12,276.47003173828125
2017-10-13,276.7410583496094
2017-10-16,276.47003173828125
2017-10-17,275.30841064453125
2017-10-18,277.20574951171875
2017-10-19,277.0895690917969
2017-10-20,278.1737976074219
2017-10-23,279.7613830566406
2017-10-24,280.961669921875
2017-10-25,305.6659240722656
2017-10-26,304.07830810546875
2017-10-27,306.1692199707031
2017-10-30,307.0598449707031
2017-10-31,304.7366638183594
2017-11-01,307.2148132324219
2017-11-02,306.67266845703125
2017-11-03,313.1391296386719
2017-11-06,314.378173828125
2017-11-07,311.3192443847656
2017-11-08,310.50604248046875
2017-11-09,301.3290710449219
2017-11-10,300.39984130859375
2017-11-13,298.50250244140625
2017-11-14,298.11529541015625
2017-11-15,296.643798828125
2017-11-16,298.6573791503906
2017-11-17,298.81219482421875
2017-11-20,303.6523742675781
2017-11-21,306.67266845703125
2017-11-22,302.4132995605469
2017-11-23,302.7618103027344
2017-11-24,303.1877746582031
2017-11-27,297.4957580566406
2017-11-28,290.5258483886719
2017-11-29,291.1067199707031
2017-11-30,288.6672668457031
2017-12-01,289.6352233886719
2017-12-04,289.2867736816406
2017-12-05,293.0040588378906
2017-12-06,294.63037109375
2017-12-07,295.908203125
2017-12-08,298.7347717285156
2017-12-11,299.7027893066406
2017-12-12,301.8325500488281
2017-12-13,299.8189697265625
2017-12-14,300.98065185546875
2017-12-15,301.135498046875
2017-12-18,308.0279235839844
2017-12-19,306.40167236328125
2017-12-20,301.522705078125
2017-12-21,307.1372985839844
2017-12-22,303.0328369140625
2017-12-27,305.0850830078125
2017-12-28,304.8527526855469
2017-12-29,304.3493957519531
2018-01-02,297.147216796875
2018-01-03,300.63214111328125
2018-01-04,308.53125
2018-01-05,311.1643371582031
2018-01-08,307.6019592285156
2018-01-09,312.4033508300781
2018-01-10,319.45074462890625
2018-01-11,316.2755432128906
2018-01-12,316.66278076171875
2018-01-15,312.5769348144531
2018-01-16,313.9783020019531
2018-01-17,313.277587890625
2018-01-18,312.0319519042969
2018-01-19,320.82928466796875
2018-01-22,318.6494445800781
2018-01-23,319.89501953125
2018-01-24,316.23602294921875
2018-01-25,312.5769348144531
2018-01-26,320.82928466796875
2018-01-29,315.30169677734375
2018-01-30,315.45745849609375
2018-01-31,317.48162841796875
2018-02-01,317.94873046875
2018-02-02,308.684326171875
2018-02-05,302.7675476074219
2018-02-06,291.3232727050781
2018-02-07,302.4561767578125
2018-02-08,289.84405517578125
2018-02-09,285.6400451660156
2018-02-12,295.8387756347656
2018-02-13,284.1607971191406
2018-02-14,299.4199523925781
2018-02-15,305.5702209472656
2018-02-16,305.6481018066406
2018-02-19,303.23468017578125
2018-02-20,303.7796325683594
2018-02-21,307.8279113769531
2018-02-22,306.8158264160156
2018-02-23,305.0252380371094
2018-02-26,308.52862548828125
2018-02-27,305.6481018066406
2018-02-28,302.06683349609375
2018-03-01,299.342041015625
2018-03-02,292.1017150878906
2018-03-05,297.94073486328125
2018-03-06,298.0964050292969
2018-03-07,295.6051330566406
2018-03-08,297.94073486328125
2018-03-09,302.06683349609375
2018-03-12,301.21051025390625
2018-03-13,297.78497314453125
2018-03-14,297.86279296875
2018-03-15,300.8991394042969
2018-03-16,297.31787109375
2018-03-19,294.2816162109375
2018-03-20,301.6776123046875
2018-03-21,307.3608703613281
2018-03-22,300.1205749511719
2018-03-23,299.6534423828125
2018-03-26,297.5513610839844
2018-03-27,298.0964050292969
2018-03-28,299.186279296875
2018-03-29,302.68975830078125
2018-04-03,312.5769348144531
2018-04-04,312.0319519042969
2018-04-05,325.967529296875
2018-04-06,325.1111755371094
2018-04-09,323.865478515625
2018-04-10,334.21990966796875
2018-04-11,339.0467224121094
2018-04-12,342.4721374511719
2018-04-13,339.5916748046875
2018-04-16,340.6037292480469
2018-04-17,339.5916748046875
2018-04-18,338.3460388183594
2018-04-19,333.9863586425781
2018-04-20,335.54339599609375
2018-04-23,339.6695556640625
2018-04-24,341.1487121582031
2018-04-25,356.8749084472656
2018-04-26,360.4560546875
2018-04-27,371.12188720703125
2018-04-30,373.3795471191406
2018-05-02,378.3620910644531
2018-05-03,377.03857421875
2018-05-04,376.41583251953125
2018-05-07,372.13397216796875
2018-05-08,377.9728698730469
2018-05-09,374.1580505371094
2018-05-10,379.99700927734375
2018-05-11,384.35675048828125
2018-05-14,387.5114440917969
2018-05-15,394.3558654785156
2018-05-16,403.7352294921875
2018-05-17,403.5662536621094
2018-05-18,404.58026123046875
2018-05-21,410.7486267089844
2018-05-22,410.9176330566406
2018-05-23,405.5942077636719
2018-05-24,411.5936279296875
2018-05-25,411.9316101074219
2018-05-28,413.36810302734375
2018-05-29,411.6781005859375
2018-05-30,412.1006774902344
2018-05-31,413.79058837890625
2018-06-01,415.5650634765625
2018-06-04,419.5364685058594
2018-06-05,423.0010070800781
2018-06-06,421.9869689941406
2018-06-07,404.4957275390625
2018-06-08,427.056884765625
2018-06-11,428.4089050292969
2018-06-12,424.8599548339844
2018-06-13,427.056884765625
2018-06-14,434.8307800292969
2018-06-15,432.6337890625
2018-06-18,429.9298400878906
2018-06-19,417.1705627441406
2018-06-20,406.7772216796875
2018-06-21,405.5942077636719
2018-06-22,410.66412353515625
2018-06-25,396.04583740234375
2018-06-26,401.622802734375
2018-06-27,409.81915283203125
2018-06-28,402.7212829589844
2018-06-29,408.63616943359375
2018-07-02,399.2568054199219
2018-07-03,398.74981689453125
2018-07-04,398.8343505859375
2018-07-05,398.58087158203125
2018-07-06,402.6367492675781
2018-07-09,410.66412353515625
2018-07-10,417.2550354003906
2018-07-11,401.36932373046875
2018-07-12,412.692138671875
2018-07-13,416.1565856933594
2018-07-16,414.2131042480469
2018-07-17,420.2125244140625
2018-07-18,425.53594970703125
2018-07-19,418.6915588378906
2018-07-20,411.34014892578125
2018-07-23,408.88970947265625
2018-07-24,414.80462646484375
2018-07-25,425.53594970703125
2018-07-26,424.8599548339844
2018-07-27,392.0744323730469
2018-07-30,391.65185546875
2018-07-31,385.3144836425781
2018-08-01,387.5114440917969
2018-08-02,384.8074645996094
2018-08-03,388.2720031738281
2018-08-06,386.7509765625
2018-08-07,394.3558654785156
2018-08-08,392.4969177246094
2018-08-09,399.5947265625
2018-08-10,392.5814514160156
2018-08-13,394.0178527832031
2018-08-14,392.2433776855469
2018-08-15,381.5120544433594
2018-08-16,382.7795104980469
2018-08-17,382.8640441894531
2018-08-20,391.22943115234375
2018-08-21,390.2154235839844
2018-08-22,387.5960388183594
2018-08-23,385.6524963378906
2018-08-24,386.3284606933594
2018-08-27,397.9048156738281
2018-08-28,404.0732727050781
2018-08-29,407.03070068359375
2018-08-30,407.6221618652344
2018-08-31,395.4543762207031
2018-09-03,390.5534362792969
2018-09-04,381.8500061035156
2018-09-05,371.1187744140625
2018-09-06,363.4292907714844
2018-09-07,377.87860107421875
2018-09-10,378.97711181640625
2018-09-11,371.9636535644531
2018-09-12,384.7230224609375
2018-09-13,377.3716125488281
2018-09-14,377.87860107421875
2018-09-17,372.6396789550781
2018-09-18,372.8931579589844
2018-09-19,374.3296813964844
2018-09-20,379.653076171875
2018-09-21,384.21600341796875
2018-09-24,385.7369689941406
2018-09-25,389.032470703125
2018-09-26,387.7649230957031
2018-09-27,392.0744323730469
2018-09-28,390.1309509277344
2018-10-01,395.7923278808594
2018-10-02,388.60992431640625
2018-10-03,390.8914489746094
2018-10-04,369.93572998046875
2018-10-05,362.5843505859375
2018-10-08,355.0639343261719
2018-10-09,356.5003356933594
2018-10-10,322.1939392089844
2018-10-11,314.5889587402344
2018-10-12,320.8419189453125
2018-10-15,313.40606689453125
2018-10-16,322.70086669921875
2018-10-17,319.6589050292969
2018-10-18,309.1810607910156
2018-10-19,304.3646545410156
2018-10-22,310.11053466796875
2018-10-23,298.3652648925781
2018-10-24,312.64556884765625
2018-10-25,322.0248718261719
2018-10-26,318.8984680175781
2018-10-29,322.2784118652344
2018-10-30,317.8000183105469
2018-10-31,332.5872802734375
2018-11-01,337.1501770019531
2018-11-02,355.7399597167969
2018-11-05,346.445068359375
2018-11-06,346.3605651855469
2018-11-07,347.7125549316406
2018-11-08,344.248046875
2018-11-09,332.249267578125
2018-11-12,328.4468078613281
2018-11-13,338.671142578125
2018-11-14,335.96722412109375
2018-11-15,331.9957580566406
2018-11-16,329.207275390625
2018-11-19,323.2923583984375
2018-11-20,316.19451904296875
2018-11-21,323.63043212890625
2018-11-22,327.85528564453125
2018-11-23,329.79876708984375
2018-11-26,329.207275390625
2018-11-27,327.3482971191406
2018-11-28,327.7707824707031
2018-11-29,328.4468078613281
2018-11-30,324.475341796875
2018-12-03,349.40252685546875
2018-12-04,342.5581359863281
2018-12-05,340.6991271972656
2018-12-06,330.3057861328125
2018-12-07,334.02374267578125
2018-12-10,328.95379638671875
2018-12-11,337.4881896972656
2018-12-12,346.1915588378906
2018-12-13,347.6280212402344
2018-12-14,341.7131652832031
2018-12-17,340.61468505859375
2018-12-18,340.1075744628906
2018-12-19,344.5014953613281
2018-12-20,337.91064453125
2018-12-21,334.69970703125
2018-12-24,327.0103454589844
2018-12-27,325.74285888671875
2018-12-28,335.8827209472656
2018-12-31,347.7970275878906
2019-01-02,340.36114501953125
2019-01-03,321.6868896484375
2019-01-04,335.7982482910156
2019-01-07,334.95318603515625
2019-01-08,346.8675842285156
2019-01-09,354.97943115234375
2019-01-10,342.5581359863281
2019-01-11,342.9805908203125
2019-01-14,336.0517272949219
2019-01-15,336.13690185546875
2019-01-16,338.4386901855469
2019-01-17,338.86492919921875
2019-01-18,349.52105712890625
2019-01-21,351.9932861328125
2019-01-22,349.52105712890625
2019-01-23,351.82281494140625
2019-01-24,353.52783203125
2019-01-25,359.0689392089844
2019-01-28,356.5966796875
2019-01-29,356.6820068359375
2019-01-30,368.5315856933594
2019-01-31,372.96453857421875
2019-02-01,380.3811950683594
2019-02-04,376.885986328125
2019-02-05,384.6436767578125
2019-02-06,379.10247802734375
2019-02-07,375.436767578125
2019-02-08,375.86297607421875
2019-02-11,384.4731140136719
2019-02-12,397.09002685546875
2019-02-13,409.19537353515625
2019-02-14,399.1360778808594
2019-02-15,403.6542053222656
2019-02-18,405.27392578125
2019-02-19,405.1034240722656
2019-02-20,404.5067138671875
2019-02-21,406.12646484375
2019-02-22,409.19537353515625
2019-02-25,412.26434326171875
2019-02-26,414.736572265625
2019-02-27,410.3889465332031
2019-02-28,409.2806701660156
2019-03-01,422.4089660644531
2019-03-04,421.55645751953125
2019-03-05,420.6188049316406
2019-03-06,416.8678283691406
2019-03-07,415.1628723144531
2019-03-08,414.9922790527344
2019-03-11,415.58905029296875
2019-03-12,415.67431640625
2019-03-13,418.1465148925781
2019-03-14,421.64178466796875
2019-03-15,423.0909729003906
2019-03-18,422.83526611328125
2019-03-19,434.2585754394531
2019-03-20,428.6321716308594
2019-03-21,426.2452087402344
2019-03-22,419.59576416015625
2019-03-25,424.0287170410156
2019-03-26,429.8256530761719
2019-03-27,427.9502258300781
2019-03-28,429.1436462402344
2019-03-29,435.7930908203125
2019-04-01,445.0852355957031
2019-04-02,448.7509765625
2019-04-03,446.8755187988281
2019-04-04,445.42620849609375
2019-04-05,451.9051208496094
2019-04-08,448.9214172363281
2019-04-09,441.41949462890625
2019-04-10,446.36395263671875
2019-04-11,456.338134765625
2019-04-12,452.16094970703125
2019-04-15,453.183837890625
2019-04-16,454.2920837402344
2019-04-17,458.2135925292969
2019-04-18,435.1110534667969
2019-04-23,453.183837890625
2019-04-24,454.4625549316406
