Date,CB
2016-06-07,106.55878448486328
2016-06-08,106.99716186523438
2016-06-09,106.64310455322266
2016-06-10,106.052978515625
2016-06-13,104.94861602783203
2016-06-14,104.85586547851562
2016-06-15,104.74625396728516
2016-06-16,105.63145446777344
2016-06-17,104.47651672363281
2016-06-20,105.12564849853516
2016-06-21,105.78321075439453
2016-06-22,105.83378601074219
2016-06-23,108.44718170166016
2016-06-24,104.48495483398438
2016-06-27,102.70614624023438
2016-06-28,106.16532897949219
2016-06-29,108.31877899169922
2016-06-30,110.81990814208984
2016-07-01,110.48924255371094
2016-07-05,109.3531494140625
2016-07-06,109.65836334228516
2016-07-07,109.05640411376953
2016-07-08,110.42138671875
2016-07-11,110.175537109375
2016-07-12,109.9127197265625
2016-07-13,109.79402923583984
2016-07-14,110.13312530517578
2016-07-15,109.85335540771484
2016-07-18,109.61597442626953
2016-07-19,109.22598266601562
2016-07-20,108.76811981201172
2016-07-21,108.18314361572266
2016-07-22,108.9377212524414
2016-07-25,108.47139739990234
2016-07-26,108.70878601074219
2016-07-27,107.82705688476562
2016-07-28,107.22509002685547
2016-07-29,106.19922637939453
2016-08-01,106.20768737792969
2016-08-02,106.00422668457031
2016-08-03,106.37723541259766
2016-08-04,106.36030578613281
2016-08-05,107.6744384765625
2016-08-08,107.75074005126953
2016-08-09,107.5218276977539
2016-08-10,107.01313018798828
2016-08-11,107.32682037353516
2016-08-12,107.10639953613281
2016-08-15,107.12335968017578
2016-08-16,106.88595581054688
2016-08-17,106.90291595458984
2016-08-18,107.89485931396484
2016-08-19,107.23358917236328
2016-08-22,107.09790802001953
2016-08-23,106.30094146728516
2016-08-24,106.19922637939453
2016-08-25,106.87745666503906
2016-08-26,106.75030517578125
2016-08-29,107.74227142333984
2016-08-30,107.8779296875
2016-08-31,107.6150894165039
2016-09-01,107.75921630859375
2016-09-02,108.3611831665039
2016-09-06,108.55616760253906
2016-09-07,108.123779296875
2016-09-08,107.25901794433594
2016-09-09,105.36834716796875
2016-09-12,107.08943939208984
2016-09-13,106.69945526123047
2016-09-14,105.68203735351562
2016-09-15,106.33485412597656
2016-09-16,105.73291778564453
2016-09-19,106.22464752197266
2016-09-20,106.11444854736328
2016-09-21,107.24205780029297
2016-09-22,108.05596160888672
2016-09-23,106.3857421875
2016-09-26,105.45310974121094
2016-09-27,106.21617889404297
2016-09-28,107.14542388916016
2016-09-29,106.04566955566406
2016-09-30,107.1198501586914
2016-10-03,105.89220428466797
2016-10-04,104.82657623291016
2016-10-05,105.00557708740234
2016-10-06,103.90583801269531
2016-10-07,106.07976531982422
2016-10-10,106.46340942382812
2016-10-11,105.49152374267578
2016-10-12,106.50601959228516
2016-10-13,106.7532730102539
2016-10-14,107.29036712646484
2016-10-17,107.14542388916016
2016-10-18,106.85554504394531
2016-10-19,107.44381713867188
2016-10-20,104.88623809814453
2016-10-21,103.92288208007812
2016-10-24,104.24684143066406
2016-10-25,104.39175415039062
2016-10-26,108.27075958251953
2016-10-27,108.27930450439453
2016-10-28,108.70553588867188
2016-10-31,108.27075958251953
2016-11-01,106.98345184326172
2016-11-02,106.32699584960938
2016-11-03,106.09680938720703
2016-11-04,104.95442962646484
2016-11-07,106.13946533203125
2016-11-08,106.8896484375
2016-11-09,107.29036712646484
2016-11-10,107.81037902832031
2016-11-11,108.14287567138672
2016-11-14,108.18549346923828
2016-11-15,106.66800689697266
2016-11-16,106.92375183105469
2016-11-17,106.85554504394531
2016-11-18,107.67400360107422
2016-11-21,108.3133773803711
2016-11-22,107.76776123046875
2016-11-23,108.00646209716797
2016-11-25,107.97236633300781
2016-11-28,108.06616973876953
2016-11-29,109.32789611816406
2016-11-30,109.12327575683594
2016-12-01,110.00138092041016
2016-12-02,108.96983337402344
2016-12-05,109.73712158203125
2016-12-06,110.9050521850586
2016-12-07,112.60160064697266
2016-12-08,112.7038803100586
2016-12-09,112.9426040649414
2016-12-12,113.26654815673828
2016-12-13,113.60755157470703
2016-12-14,112.43109893798828
2016-12-15,112.83174896240234
2016-12-16,113.13866424560547
2016-12-19,113.59051513671875
2016-12-20,113.37741088867188
2016-12-21,113.65872192382812
2016-12-22,113.65019226074219
2016-12-23,113.47970581054688
2016-12-27,113.11309051513672
2016-12-28,113.25879669189453
2016-12-29,113.32734680175781
2016-12-30,113.22450256347656
2017-01-03,112.87316131591797
2017-01-04,112.71034240722656
2017-01-05,111.94762420654297
2017-01-06,112.54750061035156
2017-01-09,111.84476470947266
2017-01-10,111.80191802978516
2017-01-11,111.7162094116211
2017-01-12,111.22772979736328
2017-01-13,111.62196350097656
2017-01-17,112.25611114501953
2017-01-18,113.09598541259766
2017-01-19,112.49608612060547
2017-01-20,112.61608123779297
2017-01-23,112.63318634033203
2017-01-24,113.09598541259766
2017-01-25,114.0386734008789
2017-01-26,114.03008270263672
2017-01-27,114.2357406616211
2017-01-30,112.87316131591797
2017-01-31,112.68464660644531
2017-02-01,110.10509490966797
2017-02-02,112.06759643554688
2017-02-03,112.50462341308594
2017-02-06,112.63318634033203
2017-02-07,112.05046844482422
2017-02-08,112.1190185546875
2017-02-09,113.01885223388672
2017-02-10,113.77299499511719
2017-02-13,114.67282104492188
2017-02-14,114.82703399658203
2017-02-15,115.22985076904297
2017-02-16,116.31822967529297
2017-02-17,116.71243286132812
2017-02-21,117.17520141601562
2017-02-22,118.05786895751953
2017-02-23,119.12911987304688
2017-02-24,118.61495971679688
2017-02-27,117.92936706542969
2017-02-28,118.40927124023438
2017-03-01,120.30315399169922
2017-03-02,118.60633087158203
2017-03-03,118.82059478759766
2017-03-06,117.99793243408203
2017-03-07,117.75794982910156
2017-03-08,117.37230682373047
2017-03-09,117.75794982910156
2017-03-10,118.10076141357422
2017-03-13,117.8693618774414
2017-03-14,117.68940734863281
2017-03-15,118.48636627197266
2017-03-16,118.03215789794922
2017-03-17,118.34928131103516
2017-03-20,117.52653503417969
2017-03-21,116.6181411743164
2017-03-22,117.10665130615234
2017-03-23,117.11526489257812
2017-03-24,116.60102081298828
2017-03-27,117.11526489257812
2017-03-28,118.26358032226562
2017-03-29,117.56597137451172
2017-03-30,118.03963470458984
2017-03-31,117.35061645507812
2017-04-03,117.36784362792969
2017-04-04,118.2894058227539
2017-04-05,117.80706024169922
2017-04-06,118.5047378540039
2017-04-07,118.40135955810547
2017-04-10,118.84066009521484
2017-04-11,118.68559265136719
2017-04-12,118.01380920410156
2017-04-13,117.75540924072266
2017-04-17,119.02152252197266
2017-04-18,118.42720794677734
2017-04-19,117.97074890136719
2017-04-20,117.80706024169922
2017-04-21,116.6874008178711
2017-04-24,117.80706024169922
2017-04-25,118.09992980957031
2017-04-26,119.65888977050781
2017-04-27,119.21961212158203
2017-04-28,118.21187591552734
2017-05-01,117.9018325805664
2017-05-02,118.02241516113281
2017-05-03,118.4789047241211
2017-05-04,119.11627197265625
2017-05-05,118.64253234863281
2017-05-08,118.19469451904297
2017-05-09,117.41092681884766
2017-05-10,118.85786437988281
2017-05-11,118.17744445800781
2017-05-12,117.77262115478516
2017-05-15,118.31525421142578
2017-05-16,118.01380920410156
2017-05-17,118.67696380615234
2017-05-18,119.3402328491211
2017-05-19,119.27130126953125
2017-05-22,120.37368774414062
2017-05-23,121.1058349609375
2017-05-24,121.32976531982422
2017-05-25,122.95755767822266
2017-05-26,122.50973510742188
2017-05-30,122.20830535888672
2017-05-31,123.32794952392578
2017-06-01,124.7576904296875
2017-06-02,125.00747680664062
2017-06-05,124.92992401123047
2017-06-06,124.1805648803711
2017-06-07,124.27533721923828
2017-06-08,124.8524169921875
2017-06-09,126.23046875
2017-06-12,125.47257995605469
2017-06-13,125.51561737060547
2017-06-14,126.34246063232422
2017-06-15,126.9539566040039
2017-06-16,127.10903930664062
2017-06-19,126.70419311523438
2017-06-20,126.54912567138672
2017-06-21,126.28215026855469
2017-06-22,125.36058807373047
2017-06-23,124.7576904296875
2017-06-26,125.23136901855469
2017-06-27,124.69738006591797
2017-06-28,126.04766082763672
2017-06-29,125.47638702392578
2017-06-30,125.83126831054688
2017-07-03,126.67082977294922
2017-07-05,126.3419189453125
2017-07-06,125.8831787109375
2017-07-07,126.81791687011719
2017-07-10,125.74468994140625
2017-07-11,125.02632141113281
2017-07-12,125.01766204833984
2017-07-13,125.37251281738281
2017-07-14,125.65811157226562
2017-07-17,125.9697036743164
2017-07-18,126.10822296142578
2017-07-19,126.84393310546875
2017-07-20,126.90448760986328
2017-07-21,127.2334213256836
2017-07-24,127.13819122314453
2017-07-25,127.5449447631836
2017-07-26,124.55021667480469
2017-07-27,123.75395202636719
2017-07-28,125.80528259277344
2017-07-31,126.76602935791016
2017-08-01,128.15951538085938
2017-08-02,128.89520263671875
2017-08-03,129.7174835205078
2017-08-04,129.65689086914062
2017-08-07,129.2327880859375
2017-08-08,128.56634521484375
2017-08-09,129.21548461914062
2017-08-10,128.38455200195312
2017-08-11,126.74872589111328
2017-08-14,127.57960510253906
2017-08-15,128.0729522705078
2017-08-16,128.11619567871094
2017-08-17,126.32462310791016
2017-08-18,125.8831787109375
2017-08-21,125.78797149658203
2017-08-22,125.7706298828125
2017-08-23,124.84452056884766
2017-08-24,123.5634994506836
2017-08-25,124.31658172607422
2017-08-28,122.71533203125
2017-08-29,122.81056213378906
2017-08-30,122.1787109375
2017-08-31,122.40371704101562
2017-09-01,121.5987777709961
2017-09-05,118.44827270507812
2017-09-06,119.19259643554688
2017-09-07,116.74317169189453
2017-09-08,121.91035461425781
2017-09-11,126.26402282714844
2017-09-12,127.24205780029297
2017-09-13,125.11285400390625
2017-09-14,123.58946990966797
2017-09-15,124.21267700195312
2017-09-18,124.26461791992188
2017-09-19,124.17804718017578
2017-09-20,124.5329360961914
2017-09-21,123.72801971435547
2017-09-22,123.41643524169922
2017-09-25,123.95305633544922
2017-09-26,122.56817626953125
2017-09-27,122.82784271240234
2017-09-28,123.68901824951172
2017-09-29,124.00220489501953
2017-10-02,126.55961608886719
2017-10-03,125.87246704101562
2017-10-04,125.91594696044922
2017-10-05,126.75104522705078
2017-10-06,127.1337890625
2017-10-09,127.04676055908203
2017-10-10,128.1167449951172
2017-10-11,128.1950225830078
2017-10-12,127.5078125
2017-10-13,129.47373962402344
2017-10-16,130.76123046875
2017-10-17,130.55242919921875
2017-10-18,131.44839477539062
2017-10-19,133.9449920654297
2017-10-20,133.96238708496094
2017-10-23,134.9975128173828
2017-10-24,134.310302734375
2017-10-25,134.10157775878906
2017-10-26,134.6147918701172
2017-10-27,132.87501525878906
2017-10-30,132.9967803955078
2017-10-31,131.1961212158203
2017-11-01,131.62232971191406
2017-11-02,129.8391571044922
2017-11-03,128.97792053222656
2017-11-06,129.7869110107422
2017-11-07,130.30885314941406
2017-11-08,130.56983947753906
2017-11-09,131.9094696044922
2017-11-10,131.65716552734375
2017-11-13,131.64846801757812
2017-11-14,131.08302307128906
2017-11-15,131.4918975830078
2017-11-16,129.49118041992188
2017-11-17,129.29110717773438
2017-11-20,129.61294555664062
2017-11-21,129.76950073242188
2017-11-22,128.96054077148438
2017-11-24,129.5520782470703
2017-11-27,129.8391571044922
2017-11-28,131.8485565185547
2017-11-29,132.7793731689453
2017-11-30,132.31832885742188
2017-12-01,131.9094696044922
2017-12-04,131.1961212158203
2017-12-05,130.639404296875
2017-12-06,131.23960876464844
2017-12-07,129.9957275390625
2017-12-08,130.52633666992188
2017-12-11,130.69158935546875
2017-12-12,130.91778564453125
2017-12-13,129.12582397460938
2017-12-14,127.10765838623047
2017-12-15,129.36936950683594
2017-12-18,128.62127685546875
2017-12-19,128.41246032714844
2017-12-20,126.97716522216797
2017-12-21,126.14214324951172
2017-12-22,126.30738067626953
2017-12-26,126.4030532836914
2017-12-27,127.1511459350586
2017-12-28,127.7630386352539
2017-12-29,127.73687744140625
2018-01-02,124.38894653320312
2018-01-03,125.36798858642578
2018-01-04,125.87493133544922
2018-01-05,126.10221099853516
2018-01-08,125.46408081054688
2018-01-09,127.49210357666016
2018-01-10,127.0025634765625
2018-01-11,126.31202697753906
2018-01-12,127.30855560302734
2018-01-16,127.33474731445312
2018-01-17,128.96937561035156
2018-01-18,129.10049438476562
2018-01-19,129.5463104248047
2018-01-22,130.93617248535156
2018-01-23,133.99560546875
2018-01-24,135.472900390625
2018-01-25,135.32431030273438
2018-01-26,136.18968200683594
2018-01-29,134.7211456298828
2018-01-30,133.7945556640625
2018-01-31,136.49562072753906
2018-02-01,135.90994262695312
2018-02-02,133.96066284179688
2018-02-05,128.8032989501953
2018-02-06,127.5183334350586
2018-02-07,128.951904296875
2018-02-08,122.7193374633789
2018-02-09,126.32951354980469
2018-02-12,126.40817260742188
2018-02-13,126.85398864746094
2018-02-14,128.75082397460938
2018-02-15,128.5585479736328
2018-02-16,128.49737548828125
2018-02-20,127.13371276855469
2018-02-21,125.63017272949219
2018-02-22,125.06201934814453
2018-02-23,125.88371276855469
2018-02-26,127.74555969238281
2018-02-27,126.04100036621094
2018-02-28,124.05672454833984
2018-03-01,122.2123794555664
2018-03-02,122.25601959228516
2018-03-05,123.74207305908203
2018-03-06,124.06550598144531
2018-03-07,122.93783569335938
2018-03-08,124.04800415039062
2018-03-09,125.87493133544922
2018-03-12,125.0794677734375
2018-03-13,124.0742416381836
2018-03-14,123.04276275634766
2018-03-15,123.30498504638672
2018-03-16,123.23506927490234
2018-03-19,122.64065551757812
2018-03-20,123.53227996826172
2018-03-21,122.60568237304688
2018-03-22,120.31544494628906
2018-03-23,117.63189697265625
2018-03-26,119.77350616455078
2018-03-27,119.49375915527344
2018-03-28,121.4884033203125
2018-03-29,120.17918395996094
2018-04-02,117.13007354736328
2018-04-03,118.69416809082031
2018-04-04,119.66077423095703
2018-04-05,119.30046844482422
2018-04-06,117.85943603515625
2018-04-09,117.88578033447266
2018-04-10,118.78202819824219
2018-04-11,117.79788208007812
2018-04-12,118.43053436279297
2018-04-13,117.74516296386719
2018-04-16,119.31802368164062
2018-04-17,119.81011962890625
2018-04-18,119.95069122314453
2018-04-19,120.92606353759766
2018-04-20,120.97876739501953
2018-04-23,121.5147705078125
2018-04-24,119.59043884277344
2018-04-25,120.6097183227539
2018-04-26,119.85404205322266
2018-04-27,120.65367889404297
2018-04-30,119.21257781982422
2018-05-01,119.4410400390625
2018-05-02,116.62045288085938
2018-05-03,114.39735412597656
2018-05-04,116.64676666259766
2018-05-07,116.61166381835938
2018-05-08,116.72588348388672
2018-05-09,118.3514633178711
2018-05-10,119.09835815429688
2018-05-11,119.65193176269531
2018-05-14,118.66780090332031
2018-05-15,118.16693878173828
2018-05-16,118.24606323242188
2018-05-17,118.14058685302734
2018-05-18,117.34097290039062
2018-05-21,117.64852142333984
2018-05-22,118.81719207763672
2018-05-23,117.57819366455078
2018-05-24,117.25311279296875
2018-05-25,117.28822326660156
2018-05-29,114.16008758544922
2018-05-30,116.2601547241211
2018-05-31,114.8366928100586
2018-06-01,114.9157943725586
2018-06-04,115.79447174072266
2018-06-05,115.06514739990234
2018-06-06,115.4166259765625
2018-06-07,116.18988800048828
2018-06-08,117.32341003417969
2018-06-11,116.8664779663086
2018-06-12,116.26896667480469
2018-06-13,116.62045288085938
2018-06-14,114.31828308105469
2018-06-15,115.0036392211914
2018-06-18,113.73832702636719
2018-06-19,113.9228515625
2018-06-20,111.33946990966797
2018-06-21,110.42034912109375
2018-06-22,110.80919647216797
2018-06-25,110.57060241699219
2018-06-26,110.09334564208984
2018-06-27,110.650146484375
2018-06-28,111.94046020507812
2018-06-29,112.25861358642578
2018-07-02,112.07303619384766
2018-07-03,112.7535400390625
2018-07-05,113.34568786621094
2018-07-06,114.17646026611328
2018-07-09,116.73941802978516
2018-07-10,117.99439239501953
2018-07-11,116.5273208618164
2018-07-12,117.11945343017578
2018-07-13,116.78361511230469
2018-07-16,117.87066650390625
2018-07-17,117.87950897216797
2018-07-18,119.31124877929688
2018-07-19,117.64088439941406
2018-07-20,117.74693298339844
2018-07-23,118.37445831298828
2018-07-24,118.92237854003906
2018-07-25,119.85919189453125
2018-07-26,121.30855560302734
2018-07-27,121.86538696289062
2018-07-30,123.59761047363281
2018-07-31,123.48274230957031
2018-08-01,122.36026763916016
2018-08-02,121.64443969726562
2018-08-03,122.6784896850586
2018-08-06,122.58124542236328
2018-08-07,122.53706359863281
2018-08-08,121.50302124023438
2018-08-09,121.14952087402344
2018-08-10,120.09783172607422
2018-08-13,119.2935562133789
2018-08-14,117.64088439941406
2018-08-15,117.2608642578125
2018-08-16,118.78981018066406
2018-08-17,118.46280670166016
2018-08-20,119.17864990234375
2018-08-21,119.3377685546875
2018-08-22,117.6585693359375
2018-08-23,117.83531951904297
2018-08-24,119.41730499267578
2018-08-27,120.64574432373047
2018-08-28,120.51318359375
2018-08-29,120.53970336914062
2018-08-30,119.44377136230469
2018-08-31,119.52336883544922
2018-09-04,120.37178802490234
2018-09-05,121.3262710571289
2018-09-06,121.37931823730469
2018-09-07,120.734130859375
2018-09-10,119.71778869628906
2018-09-11,119.80615234375
2018-09-12,119.0107192993164
2018-09-13,120.43365478515625
2018-09-14,122.0598373413086
2018-09-17,122.26309204101562
2018-09-18,122.52822875976562
2018-09-19,123.8362045288086
2018-09-20,124.37813568115234
2018-09-21,124.25373840332031
2018-09-24,121.78398895263672
2018-09-25,120.30921173095703
2018-09-26,118.8700180053711
2018-09-27,118.48796844482422
2018-09-28,118.72787475585938
2018-10-01,118.3102798461914
2018-10-02,118.6656723022461
2018-10-03,118.54125213623047
2018-10-04,119.46524047851562
2018-10-05,119.45634460449219
2018-10-08,120.9666519165039
2018-10-09,121.34864807128906
2018-10-10,117.6617431640625
2018-10-11,112.66883850097656
2018-10-12,112.16242980957031
2018-10-15,110.73209381103516
2018-10-16,110.95420837402344
2018-10-17,112.94427490234375
2018-10-18,113.26407623291016
2018-10-19,113.9659423828125
2018-10-22,112.94427490234375
2018-10-23,112.60667419433594
2018-10-24,111.05193328857422
2018-10-25,109.87921142578125
2018-10-26,109.66598510742188
2018-10-29,109.29287719726562
2018-10-30,111.38065338134766
2018-10-31,110.97200775146484
2018-11-01,111.5138931274414
2018-11-02,112.1446762084961
2018-11-05,114.24134063720703
2018-11-06,115.84050750732422
2018-11-07,116.99543762207031
2018-11-08,117.05760955810547
2018-11-09,116.533447265625
2018-11-12,112.9975814819336
2018-11-13,113.33517456054688
2018-11-14,112.58000183105469
2018-11-15,115.58285522460938
2018-11-16,117.7505874633789
2018-11-19,119.34083557128906
2018-11-20,118.11485290527344
2018-11-21,117.62621307373047
2018-11-23,116.65782928466797
2018-11-26,118.54125213623047
2018-11-27,118.39024353027344
2018-11-28,120.15819549560547
2018-11-29,119.2342758178711
2018-11-30,118.81670379638672
2018-12-03,118.61231994628906
2018-12-04,117.56401062011719
2018-12-06,116.80886840820312
2018-12-07,116.34691619873047
2018-12-10,115.70722961425781
2018-12-11,113.64612579345703
2018-12-12,114.29464721679688
2018-12-13,114.7388687133789
2018-12-14,113.82379150390625
2018-12-17,113.38846588134766
2018-12-18,111.77153015136719
2018-12-19,112.51780700683594
2018-12-20,111.00768280029297
2018-12-21,111.5974349975586
2018-12-24,107.39768981933594
2018-12-26,111.7225570678711
2018-12-27,114.53727722167969
2018-12-28,114.20665740966797
2018-12-31,115.43083190917969
2019-01-02,113.74201965332031
2019-01-03,111.40086364746094
2019-01-04,114.73387145996094
2019-01-07,113.80455780029297
2019-01-08,112.92886352539062
2019-01-09,114.34071350097656
2019-01-10,115.74357604980469
2019-01-11,115.7346420288086
2019-01-14,116.91417694091797
2019-01-15,118.35279083251953
2019-01-16,118.80852508544922
2019-01-17,118.71916961669922
2019-01-18,119.37149047851562
2019-01-22,117.191162109375
2019-01-23,118.0042953491211
2019-01-24,118.3170394897461
2019-01-25,118.20984649658203
2019-01-28,117.94178009033203
2019-01-29,117.4145736694336
2019-01-30,118.6655502319336
2019-01-31,118.88895416259766
2019-02-01,119.35362243652344
2019-02-04,119.6752700805664
2019-02-05,120.19353485107422
2019-02-06,116.05634307861328
2019-02-07,116.71755981445312
2019-02-08,116.4763412475586
2019-02-11,116.67290496826172
2019-02-12,118.1651840209961
2019-02-13,118.40638732910156
2019-02-14,116.80693054199219
2019-02-15,119.03190612792969
2019-02-19,119.52336120605469
2019-02-20,120.46159362792969
2019-02-21,120.37227630615234
2019-02-22,120.19353485107422
2019-02-25,120.96202087402344
2019-02-26,120.78329467773438
2019-02-27,118.8710708618164
2019-02-28,119.64849853515625
2019-03-01,119.84502410888672
2019-03-04,119.35362243652344
2019-03-05,119.32679748535156
2019-03-06,119.1033935546875
2019-03-07,118.5583267211914
2019-03-08,118.27239227294922
2019-03-11,119.21062469482422
2019-03-12,119.82717895507812
2019-03-13,120.20250701904297
2019-03-14,120.98881530761719
2019-03-15,121.83769226074219
2019-03-18,122.75806427001953
2019-03-19,121.25687408447266
2019-03-20,120.38118743896484
2019-03-21,122.33979034423828
2019-03-22,122.74408721923828
2019-03-25,122.78897857666016
2019-03-26,123.38196563720703
2019-03-27,124.7386245727539
2019-03-28,124.95423126220703
2019-03-29,125.85264587402344
2019-04-01,127.09245300292969
2019-04-02,125.69991302490234
2019-04-03,123.84017181396484
2019-04-04,122.87882995605469
2019-04-05,123.61553955078125
2019-04-08,123.22924041748047
2019-04-09,122.69917297363281
2019-04-10,123.453857421875
2019-04-11,123.97494506835938
2019-04-12,125.03508758544922
2019-04-15,124.846435546875
2019-04-16,125.96945190429688
2019-04-17,123.79524993896484
