Date,LAVV3.SA
2021-02-26,4.756693363189697
2021-03-01,4.426366806030273
2021-03-02,4.485826015472412
2021-03-03,4.406548023223877
2021-03-04,4.532072067260742
2021-03-05,4.611350059509277
2021-03-08,4.3999409675598145
2021-03-09,4.2810235023498535
2021-03-10,4.452794075012207
2021-03-11,4.4461870193481445
2021-03-12,4.525465965270996
2021-03-15,4.650989532470703
2021-03-16,4.558498859405518
2021-03-17,4.921856880187988
2021-03-18,4.835971355438232
2021-03-19,5.060593128204346
2021-03-22,5.100232124328613
2021-03-23,5.159690856933594
2021-03-24,5.139872074127197
2021-03-25,5.159690856933594
2021-03-26,5.087019920349121
2021-03-29,4.882217884063721
2021-03-30,4.987922668457031
2021-03-31,5.133265018463135
2021-04-01,4.994528293609619
2021-04-05,4.981314659118652
2021-04-06,4.915250301361084
2021-04-07,4.888824462890625
2021-04-08,4.888824462890625
2021-04-09,4.928462028503418
2021-04-12,4.869004726409912
2021-04-13,4.82275915145874
2021-04-14,4.835971355438232
2021-04-15,5.106839656829834
2021-04-16,5.45037841796875
2021-04-19,5.456984043121338
2021-04-20,5.50322961807251
2021-04-22,5.5428690910339355
2021-04-23,5.701425075531006
2021-04-26,5.7278523445129395
2021-04-27,5.813737869262695
2021-04-28,5.809384346008301
2021-04-29,5.749218463897705
2021-04-30,5.7358479499816895
2021-05-03,5.695737361907959
2021-05-04,5.709108352661133
2021-05-05,5.742532253265381
2021-05-06,5.749218463897705
2021-05-07,5.749218463897705
2021-05-10,5.655624866485596
2021-05-11,5.562033653259277
2021-05-12,5.414962291717529
2021-05-13,5.468442440032959
2021-05-14,5.562033653259277
2021-05-17,5.608830451965332
2021-05-18,5.495182514190674
2021-05-19,5.528609752655029
2021-05-20,5.575405120849609
2021-05-21,5.348110198974609
2021-05-24,5.207722187042236
2021-05-25,5.147556781768799
2021-05-26,5.154240608215332
2021-05-27,5.247833251953125
2021-05-28,5.227777004241943
2021-05-31,5.321369647979736
2021-06-01,5.628886699676514
2021-06-02,5.5152387619018555
2021-06-04,5.582089424133301
2021-06-07,5.602145671844482
2021-06-08,5.6489410400390625
2021-06-09,5.869551658630371
2021-06-10,5.816071033477783
2021-06-11,5.682367324829102
2021-06-14,5.6489410400390625
2021-06-15,5.849494934082031
2021-06-16,5.769273281097412
2021-06-17,5.7625885009765625
2021-06-18,5.709108352661133
2021-06-21,5.869551658630371
2021-06-22,5.782643795013428
2021-06-23,5.802699089050293
2021-06-24,5.882922172546387
2021-06-25,5.72916316986084
2021-06-28,5.582089424133301
2021-06-29,5.575405120849609
2021-06-30,5.5486650466918945
2021-07-01,5.328054904937744
2021-07-02,5.381535053253174
2021-07-05,5.294628143310547
2021-07-06,5.140870571136475
2021-07-07,5.074019432067871
2021-07-08,4.993797779083252
2021-07-12,5.11413049697876
2021-07-13,5.154240608215332
2021-07-14,5.241147994995117
2021-07-15,5.214407920837402
2021-07-16,5.194352149963379
2021-07-19,5.134186744689941
2021-07-20,5.214407920837402
2021-07-21,5.127500057220459
2021-07-22,5.227777004241943
2021-07-23,5.207722187042236
2021-07-26,5.020538330078125
2021-07-27,4.793243885040283
2021-07-28,4.8400397300720215
2021-07-29,5.013854503631592
2021-07-30,5.04059362411499
2021-08-02,5.013854503631592
2021-08-03,4.886835098266602
2021-08-04,4.960371971130371
2021-08-05,4.8667802810668945
2021-08-06,4.933631420135498
2021-08-09,5.033908367156982
2021-08-10,4.846724987030029
2021-08-11,4.8667802810668945
2021-08-12,4.799929141998291
2021-08-13,4.799929141998291
2021-08-16,4.499098300933838
2021-08-17,4.385450839996338
2021-08-18,4.445617198944092
2021-08-19,4.4790425300598145
2021-08-20,4.552578449249268
2021-08-23,4.505782604217529
2021-08-24,4.739763259887695
2021-08-25,4.519153118133545
2021-08-26,4.338654041290283
2021-08-27,4.3052287101745605
2021-08-30,4.2584333419799805
2021-08-31,4.27180290222168
2021-09-01,4.211637020111084
2021-09-02,4.27180290222168
2021-09-03,4.265117645263672
2021-09-06,4.291859149932861
2021-09-08,4.1381001472473145
2021-09-09,4.265117645263672
2021-09-10,4.278487682342529
2021-09-13,4.458987236022949
2021-09-14,4.445617198944092
2021-09-15,4.438931941986084
2021-09-16,4.311913013458252
2021-09-17,4.432246208190918
2021-09-20,4.285171985626221
2021-09-21,4.412189960479736
2021-09-22,4.559264183044434
2021-09-23,4.492412090301514
2021-09-24,4.405505657196045
2021-09-27,4.345339775085449
2021-09-28,4.1381001472473145
2021-09-29,4.111359596252441
2021-09-30,4.285171985626221
2021-10-01,4.118044853210449
2021-10-04,3.9642858505249023
2021-10-05,3.9174909591674805
2021-10-06,3.817213773727417
2021-10-07,3.8372693061828613
2021-10-08,4.011081695556641
2021-10-11,3.991027593612671
2021-10-13,4.024452209472656
2021-10-14,4.345339775085449
2021-10-15,4.452301025390625
2021-10-18,4.7063374519348145
2021-10-19,4.317802906036377
2021-10-20,4.27411413192749
2021-10-21,4.0192694664001465
2021-10-22,3.8153934478759766
2021-10-25,3.917332172393799
2021-10-26,3.757143497467041
2021-10-27,3.771707057952881
2021-10-28,3.6406431198120117
2021-10-29,3.6406431198120117
2021-11-01,3.822674512863159
2021-11-03,4.048395156860352
2021-11-04,3.931894540786743
2021-11-05,3.997424602508545
2021-11-08,3.8372371196746826
2021-11-09,3.8736441135406494
2021-11-10,3.939176082611084
2021-11-11,4.0192694664001465
2021-11-12,3.9464571475982666
2021-11-16,3.655205726623535
2021-11-17,3.6406431198120117
2021-11-18,3.6333606243133545
2021-11-19,3.7498621940612793
2021-11-22,3.5387051105499268
2021-11-23,3.458611011505127
2021-11-24,3.5387051105499268
2021-11-25,3.713456392288208
2021-11-26,3.458611011505127
2021-11-29,3.4658913612365723
2021-11-30,3.3712356090545654
2021-12-01,3.3202662467956543
2021-12-02,3.582393169403076
2021-12-03,3.677049160003662
2021-12-06,3.713456392288208
2021-12-07,3.6916115283966064
2021-12-08,3.8736441135406494
2021-12-09,3.757143497467041
2021-12-10,3.9610185623168945
2021-12-13,3.859081268310547
2021-12-14,3.7425804138183594
2021-12-15,3.735299587249756
2021-12-16,3.677049160003662
2021-12-17,3.931894540786743
2021-12-20,3.771707057952881
2021-12-21,3.778987169265747
2021-12-22,3.7498621940612793
2021-12-23,3.6988933086395264
2021-12-27,3.7644248008728027
2021-12-28,3.866363048553467
2021-12-29,3.6916115283966064
2021-12-30,3.778987169265747
2022-01-03,3.5678300857543945
2022-01-04,3.604236364364624
2022-01-05,3.42220401763916
2022-01-06,3.480454921722412
2022-01-07,3.531423330307007
2022-01-10,3.4149229526519775
2022-01-11,3.524142026901245
2022-01-12,3.6115176677703857
2022-01-13,3.575110912322998
2022-01-14,3.647923707962036
2022-01-17,3.684330940246582
2022-01-18,3.531423330307007
2022-01-19,3.6260805130004883
2022-01-20,3.8372371196746826
2022-01-21,3.8954880237579346
2022-01-24,3.771707057952881
2022-01-25,3.9901442527770996
2022-01-26,4.004707336425781
2022-01-27,4.084800720214844
2022-01-28,4.092082500457764
2022-01-31,4.208582401275635
2022-02-01,4.194021224975586
2022-02-02,4.172176361083984
2022-02-03,4.215864181518555
2022-02-04,3.997424602508545
2022-02-07,4.011988639831543
2022-02-08,4.004707336425781
2022-02-09,4.004707336425781
2022-02-10,4.004707336425781
2022-02-11,3.9246137142181396
2022-02-14,3.9246137142181396
2022-02-15,4.041114330291748
2022-02-16,3.9755818843841553
2022-02-17,3.9246137142181396
2022-02-18,3.910050392150879
2022-02-21,3.7498621940612793
2022-02-22,3.7498621940612793
2022-02-23,3.8954880237579346
2022-02-24,3.9610185623168945
2022-02-25,3.9027693271636963
2022-03-02,3.800830841064453
2022-03-03,3.778987169265747
2022-03-04,3.677049160003662
2022-03-07,3.4658913612365723
2022-03-08,3.502298355102539
2022-03-09,3.6624867916107178
2022-03-10,3.6624867916107178
2022-03-11,3.458611011505127
2022-03-14,3.349390983581543
2022-03-15,3.3857979774475098
2022-03-16,3.4149229526519775
2022-03-17,3.473172903060913
2022-03-18,3.560549020767212
2022-03-21,3.4877359867095947
2022-03-22,3.5387051105499268
2022-03-23,3.604236364364624
2022-03-24,3.6697678565979004
2022-03-25,3.757143497467041
2022-03-28,3.7425804138183594
2022-03-29,3.8372371196746826
2022-03-30,3.7425804138183594
2022-03-31,3.7498621940612793
2022-04-01,3.800830841064453
2022-04-04,3.778987169265747
2022-04-05,3.6916115283966064
2022-04-06,3.5387051105499268
2022-04-07,3.604236364364624
2022-04-08,3.531423330307007
2022-04-11,3.4950180053710938
2022-04-12,3.560549020767212
2022-04-13,3.6697678565979004
2022-04-14,3.6916115283966064
2022-04-18,3.677049160003662
2022-04-19,3.6697678565979004
2022-04-20,3.684330940246582
2022-04-22,3.6406431198120117
2022-04-25,3.6697678565979004
2022-04-26,3.6260805130004883
2022-04-27,3.6478328704833984
2022-04-28,3.7238285541534424
2022-04-29,3.708629608154297
2022-05-02,3.6837992668151855
2022-05-03,3.7224953174591064
2022-05-04,3.8540596961975098
2022-05-05,3.7689297199249268
2022-05-06,3.7611911296844482
2022-05-09,3.6992788314819336
2022-05-10,3.7457125186920166
2022-05-11,3.6683216094970703
2022-05-12,3.7611911296844482
2022-05-13,3.8076257705688477
2022-05-16,3.9469292163848877
2022-05-17,4.0320587158203125
2022-05-18,3.9004945755004883
2022-05-19,3.977884292602539
2022-05-20,3.99336314201355
2022-05-23,4.063014984130859
2022-05-24,4.024320125579834
2022-05-25,4.001101970672607
2022-05-26,4.086231708526611
2022-05-27,4.1249284744262695
2022-05-30,4.086231708526611
2022-05-31,3.977884292602539
2022-06-01,3.9701457023620605
2022-06-02,4.0088419914245605
2022-06-03,4.0088419914245605
2022-06-06,3.9391894340515137
2022-06-07,3.8695380687713623
2022-06-08,3.792147159576416
2022-06-09,3.8540596961975098
2022-06-10,3.7998857498168945
2022-06-13,3.6683216094970703
2022-06-14,3.629626512527466
2022-06-15,3.714757204055786
2022-06-17,3.6064093112945557
2022-06-20,3.5754528045654297
2022-06-21,3.5367581844329834
2022-06-22,3.5212795734405518
2022-06-23,3.5599746704101562
2022-06-24,3.5599746704101562
2022-06-27,3.590930938720703
2022-06-28,3.6064093112945557
2022-06-29,3.5986709594726562
2022-06-30,3.5754528045654297
2022-07-01,3.6064093112945557
2022-07-04,3.513540029525757
2022-07-05,3.505801200866699
2022-07-06,3.513540029525757
2022-07-07,3.5290186405181885
2022-07-08,3.490323543548584
2022-07-11,3.3742377758026123
2022-07-12,3.3664984703063965
2022-07-13,3.3664984703063965
2022-07-14,3.3278026580810547
2022-07-15,3.4284098148345947
2022-07-18,3.3974547386169434
2022-07-19,3.4516282081604004
2022-07-20,3.5367581844329834
2022-07-21,3.652843713760376
2022-07-22,3.5599746704101562
2022-07-25,3.4516282081604004
2022-07-26,3.4516282081604004
2022-07-27,3.5754528045654297
2022-07-28,3.77666974067688
2022-07-29,3.7611911296844482
2022-08-01,3.7844083309173584
2022-08-02,3.8076257705688477
2022-08-03,3.977884292602539
2022-08-04,4.1481451988220215
2022-08-05,4.2564921379089355
2022-08-08,4.333881855010986
2022-08-09,4.310665130615234
2022-08-10,4.4809250831604
2022-08-11,4.1481451988220215
2022-08-12,4.1481451988220215
2022-08-15,4.241013526916504
2022-08-16,4.17910099029541
2022-08-17,4.2564921379089355
2022-08-18,4.202317714691162
2022-08-19,3.985624313354492
2022-08-22,3.8695380687713623
2022-08-23,3.9469292163848877
2022-08-24,4.039797306060791
2022-08-25,4.063014984130859
2022-08-26,4.357100009918213
2022-08-29,4.573794841766357
2022-08-30,4.627967357635498
2022-08-31,4.666316032409668
2022-09-01,4.772368907928467
2022-09-02,4.503158092498779
2022-09-05,4.5765790939331055
2022-09-06,4.380789756774902
2022-09-08,4.397105693817139
2022-09-09,4.511317253112793
2022-09-12,4.519473552703857
2022-09-13,4.429737091064453
2022-09-14,4.511317253112793
2022-09-15,4.462368488311768
2022-09-16,4.413421630859375
2022-09-19,4.348159313201904
2022-09-20,4.405263423919678
2022-09-21,4.315526485443115
2022-09-22,4.568420886993408
2022-09-23,4.641842365264893
2022-09-26,4.511317253112793
2022-09-27,4.60921049118042
2022-09-28,4.747895240783691
2022-09-29,4.747895240783691
2022-09-30,4.902894973754883
2022-10-03,5.40052604675293
2022-10-04,5.229210376739502
2022-10-05,5.318948745727539
2022-10-06,5.367895126342773
2022-10-07,5.318948745727539
2022-10-10,5.3271050453186035
2022-10-11,5.237369060516357
2022-10-13,5.221052646636963
2022-10-14,5.041578769683838
2022-10-17,5.02526330947876
2022-10-18,5.008947372436523
2022-10-19,4.976315498352051
2022-10-20,4.829473972320557
2022-10-21,4.9355268478393555
2022-10-24,4.902894973754883
2022-10-25,4.829473972320557
2022-10-26,4.6255269050598145
2022-10-27,4.804999828338623
2022-10-28,4.772368907928467
2022-10-31,5.163947105407715
2022-11-01,5.123157978057861
2022-11-03,5.131316184997559
2022-11-04,5.318948745727539
2022-11-07,5.0660529136657715
2022-11-08,5.098684787750244
2022-11-09,5.02526330947876
2022-11-10,4.698948383331299
2022-11-11,4.511317253112793
2022-11-14,4.568420886993408
2022-11-16,4.258420944213867
2022-11-17,4.168684959411621
2022-11-18,4.111579418182373
2022-11-21,4.2421064376831055
2022-11-22,4.103421211242676
2022-11-23,4.03000020980835
2022-11-24,4.380789756774902
2022-11-25,4.160527229309082
2022-11-28,4.127895355224609
2022-11-29,4.3236846923828125
2022-11-30,4.217631816864014
2022-12-01,4.217631816864014
2022-12-02,4.405263423919678
2022-12-05,4.217631816864014
2022-12-06,4.23394775390625
2022-12-07,4.225790500640869
2022-12-08,4.078948020935059
2022-12-09,3.989211082458496
2022-12-12,3.8342106342315674
2022-12-13,3.744474172592163
2022-12-14,3.7689473628997803
2022-12-15,3.760788917541504
2022-12-16,3.6057896614074707
2022-12-19,3.6710526943206787
2022-12-20,3.687368392944336
2022-12-21,3.736315965652466
2022-12-22,3.736315965652466
2022-12-23,3.915790557861328
2022-12-26,3.997368812561035
2022-12-27,3.8994743824005127
2022-12-28,3.923947334289551
2022-12-29,3.8913156986236572
2023-01-02,3.703684091567993
2023-01-03,3.679211139678955
2023-01-04,3.6710526943206787
2023-01-05,3.687368392944336
2023-01-06,3.875
2023-01-09,3.866842031478882
2023-01-10,3.981053590774536
2023-01-11,4.0871052742004395
2023-01-12,4.160527229309082
2023-01-13,4.127895355224609
2023-01-16,4.021842002868652
2023-01-17,4.095263481140137
2023-01-18,4.2421064376831055
2023-01-19,4.299210071563721
2023-01-20,4.429737091064453
2023-01-23,4.437894821166992
2023-01-24,4.4542107582092285
2023-01-25,4.535789966583252
2023-01-26,4.617368698120117
2023-01-27,4.519473552703857
2023-01-30,4.462368488311768
2023-01-31,4.470526218414307
2023-02-01,4.486842632293701
2023-02-02,4.470526218414307
2023-02-03,4.299210071563721
2023-02-06,4.315526485443115
2023-02-07,4.152368545532227
2023-02-08,4.2747368812561035
2023-02-09,4.144210338592529
2023-02-10,4.23394775390625
2023-02-13,4.250263214111328
2023-02-14,4.266579627990723
2023-02-15,4.380789756774902
2023-02-16,4.364473819732666
2023-02-17,4.299210071563721
2023-02-22,4.2747368812561035
2023-02-23,4.282895088195801
2023-02-24,4.225790500640869
2023-02-27,4.372632026672363
2023-02-28,4.364473819732666
2023-03-01,4.2421064376831055
2023-03-02,4.2013163566589355
2023-03-03,4.095263481140137
2023-03-06,4.103421211242676
2023-03-07,4.160527229309082
2023-03-08,4.405263423919678
2023-03-09,4.372632026672363
2023-03-10,4.282895088195801
2023-03-13,4.3236846923828125
2023-03-14,4.282895088195801
2023-03-15,4.324354648590088
2023-03-16,4.366584777832031
2023-03-17,4.3074631690979
2023-03-20,4.223002910614014
2023-03-21,4.20611047744751
2023-03-22,4.273678779602051
2023-03-23,4.1469879150390625
2023-03-24,4.2821245193481445
2023-03-27,4.375031471252441
2023-03-28,4.408814430236816
2023-03-29,4.3074631690979
2023-03-30,4.332800388336182
2023-03-31,4.3074631690979
2023-04-03,4.341246128082275
2023-04-04,4.383476734161377
2023-04-05,4.315908908843994
2023-04-06,4.3074631690979
2023-04-10,4.256786823272705
2023-04-11,4.451044082641602
2023-04-12,4.5017218589782715
2023-04-13,4.5355048179626465
2023-04-14,4.543951511383057
2023-04-17,4.6030731201171875
2023-04-18,4.552396774291992
2023-04-19,4.442599296569824
2023-04-20,4.3496928215026855
2023-04-24,4.434152603149414
2023-04-25,4.391923427581787
2023-04-26,4.383476734161377
2023-04-27,4.5017218589782715
2023-04-28,4.560842990875244
2023-05-02,4.383476734161377
2023-05-03,4.391923427581787
2023-05-04,4.400368690490723
2023-05-05,4.518612861633301
2023-05-08,4.527059078216553
2023-05-09,4.560842990875244
2023-05-10,4.755101203918457
2023-05-11,4.7804388999938965
2023-05-12,4.763546466827393
2023-05-15,4.805777072906494
2023-05-16,4.7804388999938965
2023-05-17,4.917273044586182
2023-05-18,5.019186496734619
2023-05-19,5.095620155334473
2023-05-22,5.095620155334473
2023-05-23,5.146576404571533
2023-05-24,5.239995956420898
2023-05-25,5.333415508270264
2023-05-26,5.511761665344238
2023-05-29,5.409850120544434
2023-05-30,5.409850120544434
2023-05-31,5.537240982055664
2023-06-01,5.647645950317383
2023-06-02,5.622166633605957
2023-06-05,5.664631366729736
2023-06-06,5.664631366729736
2023-06-07,5.630660057067871
2023-06-09,5.588196754455566
2023-06-12,5.520254611968994
2023-06-13,5.367386341094971
2023-06-14,5.460805892944336
2023-06-15,5.4777913093566895
2023-06-16,5.520254611968994
2023-06-19,5.494777202606201
2023-06-20,5.528748512268066
2023-06-21,5.639153003692627
2023-06-22,5.520254611968994
2023-06-23,5.681615829467773
2023-06-26,5.732572555541992
2023-06-27,5.579704761505127
2023-06-28,5.554225444793701
2023-06-29,5.639153003692627
2023-06-30,5.995845794677734
2023-07-03,5.809006214141846
2023-07-04,5.758050441741943
2023-07-05,5.978861331939697
2023-07-06,6.012831687927246
2023-07-07,6.233642101287842
2023-07-10,6.233642101287842
2023-07-11,6.208163738250732
2023-07-12,6.327061653137207
2023-07-13,6.437466621398926
2023-07-14,6.36952543258667
2023-07-17,6.386510848999023
2023-07-18,6.556365013122559
2023-07-19,6.445959568023682
2023-07-20,6.734711170196533
2023-07-21,6.734711170196533
2023-07-24,6.734711170196533
2023-07-25,7.108389854431152
2023-07-26,7.13386869430542
2023-07-27,6.96401309967041
2023-07-28,6.887579441070557
2023-07-31,7.167839050292969
2023-08-01,7.091404438018799
2023-08-02,7.244272708892822
2023-08-03,7.363171100616455
2023-08-04,7.473577499389648
2023-08-07,7.414127826690674
2023-08-08,7.422618865966797
2023-08-09,7.490560531616211
2023-08-10,7.533025741577148
2023-08-11,7.558501720428467
2023-08-14,7.3886494636535645
2023-08-15,7.354678153991699
2023-08-16,7.229485034942627
2023-08-17,7.040815830230713
2023-08-18,7.195181846618652
2023-08-21,7.178030014038086
2023-08-22,7.340972423553467
2023-08-23,7.49533748626709
2023-08-24,7.563944339752197
2023-08-25,7.3752760887146
2023-08-28,7.3752760887146
2023-08-29,7.358124256134033
2023-08-30,7.195181846618652
2023-08-31,7.023662567138672
2023-09-01,7.263789653778076
2023-09-04,6.937904357910156
2023-09-05,6.783538818359375
2023-09-06,6.903601169586182
2023-09-08,7.229485034942627
2023-09-11,7.1179986000061035
2023-09-12,7.272364616394043
2023-09-13,7.160877704620361
2023-09-14,7.032238483428955
2023-09-15,6.81784200668335
2023-09-18,6.809266567230225
2023-09-19,6.663475513458252
2023-09-20,6.732083320617676
2023-09-21,6.526261329650879
2023-09-22,6.543414115905762
2023-09-25,6.466230392456055
2023-09-26,6.303288459777832
2023-09-27,6.303288459777832
2023-09-28,6.43192720413208
2023-09-29,6.474806785583496
2023-10-02,6.217529296875
2023-10-03,6.020283222198486
2023-10-04,6.148921966552734
2023-10-05,5.951675891876221
2023-10-06,5.908796787261963
2023-10-09,6.071738243103027
2023-10-10,6.234681129455566
2023-10-11,6.268984317779541
2023-10-13,5.960251808166504
2023-10-16,5.925948619842529
2023-10-17,5.8058857917785645
2023-10-18,5.642943859100342
2023-10-19,5.6858229637146
2023-10-20,5.754430770874023
2023-10-23,5.908796787261963
2023-10-24,5.943099498748779
2023-10-25,5.823038101196289
2023-10-26,6.063162803649902
2023-10-27,5.848765850067139
2023-10-30,5.754430770874023
2023-10-31,5.797309398651123
2023-11-01,5.8058857917785645
2023-11-03,6.217529296875
2023-11-06,6.063162803649902
2023-11-07,6.183225154876709
2023-11-08,6.13176965713501
2023-11-09,6.268984317779541
2023-11-10,6.354743480682373
2023-11-13,6.174649715423584
2023-11-14,6.56056547164917
2023-11-16,6.5948686599731445
2023-11-17,6.369323253631592
2023-11-20,6.412533760070801
2023-11-21,6.282900333404541
2023-11-22,6.282900333404541
2023-11-23,6.429818153381348
2023-11-24,6.282900333404541
2023-11-27,6.317469120025635
2023-11-28,6.455745220184326
2023-11-29,6.395249843597412
2023-11-30,6.533525466918945
2023-12-01,6.568093776702881
2023-12-04,6.421175956726074
2023-12-05,6.550809860229492
2023-12-06,6.550809860229492
2023-12-07,6.697727680206299
2023-12-08,6.732295989990234
2023-12-11,6.913783073425293
2023-12-12,7.000205993652344
2023-12-13,7.345895290374756
2023-12-14,7.504601955413818
2023-12-15,7.352177143096924
2023-12-18,7.495635509490967
2023-12-19,7.468736171722412
2023-12-20,7.432872772216797
2023-12-21,7.486669063568115
2023-12-22,7.68392276763916
2023-12-26,7.665990829467773
2023-12-27,7.818414211273193
2023-12-28,7.89910888671875
2024-01-02,7.6928887367248535
2024-01-03,7.567363739013672
2024-01-04,7.2894158363342285
2024-01-05,7.370110034942627
2024-01-08,7.621161460876465
2024-01-09,7.549430847167969
2024-01-10,7.4597697257995605
2024-01-11,7.3790764808654785
2024-01-12,7.504601955413818
2024-01-15,7.307347297668457
2024-01-16,7.172856330871582
2024-01-17,7.038365364074707
2024-01-18,6.805247783660889
2024-01-19,6.859043598175049
2024-01-22,6.769383430480957
2024-01-23,6.769383430480957
2024-01-24,6.796281814575195
2024-01-25,6.805247783660889
2024-01-26,6.77834939956665
2024-01-29,6.796281814575195
2024-01-30,6.706620693206787
2024-01-31,6.948705196380615
2024-02-01,6.903874397277832
2024-02-02,6.876976490020752
2024-02-05,6.894908428192139
2024-02-06,7.020432949066162
2024-02-07,7.056297302246094
2024-02-08,6.912840843200684
2024-02-09,6.921806812286377
2024-02-14,6.814213275909424
2024-02-15,6.814213275909424
2024-02-16,6.95767068862915
2024-02-19,7.029399394989014
2024-02-20,7.19975471496582
2024-02-21,7.056297302246094
2024-02-22,7.083196640014648
2024-02-23,6.99353551864624
2024-02-26,7.172856330871582
2024-02-27,7.19975471496582
2024-02-28,7.145958423614502
2024-02-29,7.128026008605957
2024-03-01,7.280450344085693
2024-03-04,7.397008419036865
2024-03-05,7.53149938583374
2024-03-06,7.585295677185059
2024-03-07,7.82737922668457
2024-03-08,8.069463729858398
2024-03-11,8.132225036621094
2024-03-12,8.18602180480957
2024-03-13,8.463970184326172
2024-03-14,8.347413063049316
2024-03-15,8.308512687683105
2024-03-18,8.807385444641113
2024-03-19,8.798314094543457
2024-03-20,8.553414344787598
2024-03-21,8.526202201843262
2024-03-22,8.399216651916504
2024-03-25,8.254090309143066
2024-03-26,8.20873737335205
2024-03-27,8.444568634033203
2024-03-28,8.625977516174316
2024-04-01,8.580625534057617
2024-04-02,8.526202201843262
2024-04-03,8.372005462646484
2024-04-04,8.299440383911133
2024-04-05,8.335722923278809
2024-04-08,8.417356491088867
2024-04-09,8.625977516174316
2024-04-10,8.381075859069824
2024-04-11,8.290372848510742
2024-04-12,8.045470237731934
2024-04-15,7.818708896636963
2024-04-16,7.673582077026367
2024-04-17,7.6100897789001465
2024-04-18,7.827779769897461
2024-04-19,7.8005690574646
2024-04-22,7.728005409240723
2024-04-23,7.700793266296387
2024-04-24,7.673582077026367
2024-04-25,7.564737796783447
2024-04-26,7.954765319824219
2024-04-29,7.981977939605713
2024-04-30,7.9003424644470215
2024-05-02,8.20873737335205
2024-05-03,8.453639030456543
2024-05-06,8.444568634033203
2024-05-07,8.40828800201416
2024-05-08,8.480850219726562
2024-05-09,8.40828800201416
2024-05-10,8.299440383911133
2024-05-13,8.40828800201416
2024-05-14,8.417356491088867
2024-05-15,8.580625534057617
2024-05-16,8.453639030456543
2024-05-17,8.156201362609863
