Date,ALL
2016-02-12,51.77574157714844
2016-02-16,52.31044387817383
2016-02-17,52.675010681152344
2016-02-18,52.091712951660156
2016-02-19,51.84866714477539
2016-02-22,52.20512008666992
2016-02-23,51.62990951538086
2016-02-24,51.808162689208984
2016-02-25,52.45149230957031
2016-02-26,52.378196716308594
2016-02-29,51.6778450012207
2016-03-01,52.777217864990234
2016-03-02,53.26582717895508
2016-03-03,53.18437576293945
2016-03-04,53.24137496948242
2016-03-07,52.95637512207031
2016-03-08,52.589927673339844
2016-03-09,52.549190521240234
2016-03-10,52.3293342590332
2016-03-11,53.35539627075195
2016-03-14,52.8912239074707
2016-03-15,53.68113327026367
2016-03-16,53.974300384521484
2016-03-17,54.723487854003906
2016-03-18,54.74789810180664
2016-03-21,54.43033218383789
2016-03-22,54.49546813964844
2016-03-23,54.28373336791992
2016-03-24,53.900997161865234
2016-03-28,54.414031982421875
2016-03-29,54.69090270996094
2016-03-30,55.14694595336914
2016-03-31,54.8619270324707
2016-04-01,55.562252044677734
2016-04-04,55.081790924072266
2016-04-05,54.316322326660156
2016-04-06,54.585052490234375
2016-04-07,53.974300384521484
2016-04-08,54.43033218383789
2016-04-11,54.38961410522461
2016-04-12,54.73161697387695
2016-04-13,54.99220657348633
2016-04-14,54.29188537597656
2016-04-15,54.234886169433594
2016-04-18,54.80492401123047
2016-04-19,54.99220657348633
2016-04-20,54.49546813964844
2016-04-21,53.29838562011719
2016-04-22,53.5345458984375
2016-04-25,53.42867660522461
2016-04-26,53.640411376953125
2016-04-27,53.34724807739258
2016-04-28,52.8912239074707
2016-04-29,52.972660064697266
2016-05-02,53.225101470947266
2016-05-03,53.26582717895508
2016-05-04,53.159950256347656
2016-05-05,55.26908493041992
2016-05-06,54.642051696777344
2016-05-09,54.73161697387695
2016-05-10,55.35865020751953
2016-05-11,54.84562301635742
2016-05-12,55.00035095214844
2016-05-13,54.87005615234375
2016-05-16,55.008514404296875
2016-05-17,54.642051696777344
2016-05-18,54.853763580322266
2016-05-19,54.43033218383789
2016-05-20,54.68277359008789
2016-05-23,54.462890625
2016-05-24,54.918922424316406
2016-05-25,54.78862380981445
2016-05-26,54.97592544555664
2016-05-27,55.11436462402344
2016-05-31,54.97592544555664
2016-06-01,55.18869400024414
2016-06-02,55.18869400024414
2016-06-03,55.18052291870117
2016-06-06,55.33599853515625
2016-06-07,55.18052291870117
2016-06-08,55.385093688964844
2016-06-09,55.475120544433594
2016-06-10,55.2050666809082
2016-06-13,54.73042297363281
2016-06-14,54.574947357177734
2016-06-15,53.90390396118164
2016-06-16,54.39491653442383
2016-06-17,54.3539924621582
2016-06-20,54.476741790771484
2016-06-21,54.66496276855469
2016-06-22,54.845001220703125
2016-06-23,55.53239822387695
2016-06-24,54.223052978515625
2016-06-27,54.05937194824219
2016-06-28,55.426002502441406
2016-06-29,56.031585693359375
2016-06-30,57.24272155761719
2016-07-01,56.923561096191406
2016-07-05,56.71897888183594
2016-07-06,56.841732025146484
2016-07-07,56.41619873046875
2016-07-08,57.005409240722656
2016-07-11,57.23454284667969
2016-07-12,56.9563102722168
2016-07-13,56.694427490234375
2016-07-14,56.71897888183594
2016-07-15,56.86629867553711
2016-07-18,56.751712799072266
2016-07-19,56.56351089477539
2016-07-20,56.547122955322266
2016-07-21,56.37528610229492
2016-07-22,56.628990173339844
2016-07-25,56.64533615112305
2016-07-26,56.498023986816406
2016-07-27,56.350746154785156
2016-07-28,56.60441207885742
2016-07-29,55.91702651977539
2016-08-01,55.96612548828125
2016-08-02,55.73698043823242
2016-08-03,56.162513732910156
2016-08-04,56.154327392578125
2016-08-05,56.3343620300293
2016-08-08,56.60441207885742
2016-08-09,56.76809310913086
2016-08-10,56.80899429321289
2016-08-11,56.55531692504883
2016-08-12,56.571678161621094
2016-08-15,56.78445816040039
2016-08-16,56.42439651489258
2016-08-17,56.56351089477539
2016-08-18,56.825382232666016
2016-08-19,56.60441207885742
2016-08-22,56.358917236328125
2016-08-23,55.94155502319336
2016-08-24,55.8597297668457
2016-08-25,56.088871002197266
2016-08-26,55.90882873535156
2016-08-29,56.52556610107422
2016-08-30,56.879146575927734
2016-08-31,56.70646286010742
2016-09-01,56.45977020263672
2016-09-02,56.69825744628906
2016-09-06,56.994266510009766
2016-09-07,57.1011962890625
2016-09-08,56.920265197753906
2016-09-09,55.884159088134766
2016-09-12,56.311767578125
2016-09-13,55.85126876831055
2016-09-14,55.41543960571289
2016-09-15,55.769039154052734
2016-09-16,55.43189239501953
2016-09-19,55.4730110168457
2016-09-20,55.81015396118164
2016-09-21,56.45977020263672
2016-09-22,56.69002151489258
2016-09-23,56.319969177246094
2016-09-26,56.237762451171875
2016-09-27,56.72291946411133
2016-09-28,56.82158279418945
2016-09-29,56.44333267211914
2016-09-30,56.88737869262695
2016-10-03,56.245967864990234
2016-10-04,55.785499572753906
2016-10-05,55.760799407958984
2016-10-06,55.72792053222656
2016-10-07,56.27064895629883
2016-10-10,56.319969177246094
2016-10-11,56.081504821777344
2016-10-12,56.77225112915039
2016-10-13,56.8133544921875
2016-10-14,57.0107307434082
2016-10-17,57.01894760131836
2016-10-18,56.977840423583984
2016-10-19,57.092960357666016
2016-10-20,56.10618591308594
2016-10-21,55.54701614379883
2016-10-24,55.68680953979492
2016-10-25,55.59634780883789
2016-10-26,55.86772155761719
2016-10-27,55.579898834228516
2016-10-28,55.53057098388672
2016-10-31,55.83483123779297
2016-11-01,55.267425537109375
2016-11-02,55.37431716918945
2016-11-03,55.99106216430664
2016-11-04,54.86449432373047
2016-11-07,54.979618072509766
2016-11-08,55.571685791015625
2016-11-09,56.05683898925781
2016-11-10,57.10939407348633
2016-11-11,57.26565170288086
2016-11-14,58.12907409667969
2016-11-15,58.63067626953125
2016-11-16,58.15373229980469
2016-11-17,59.025386810302734
2016-11-18,59.22273254394531
2016-11-21,59.35429763793945
2016-11-22,59.51054763793945
2016-11-23,59.53522491455078
2016-11-25,59.518760681152344
2016-11-28,59.510501861572266
2016-11-29,57.51966094970703
2016-11-30,57.759220123291016
2016-12-01,58.114437103271484
2016-12-02,58.3292121887207
2016-12-05,58.122703552246094
2016-12-06,58.610084533691406
2016-12-07,59.18833541870117
2016-12-08,59.204872131347656
2016-12-09,59.86571502685547
2016-12-12,60.15484619140625
2016-12-13,60.2457160949707
2016-12-14,59.98136520385742
2016-12-15,60.749629974365234
2016-12-16,61.22049331665039
2016-12-19,61.435279846191406
2016-12-20,61.52613830566406
2016-12-21,61.49308395385742
2016-12-22,61.52613830566406
2016-12-23,61.608741760253906
2016-12-27,61.550926208496094
2016-12-28,61.41874313354492
2016-12-29,61.36091232299805
2016-12-30,61.22876739501953
2017-01-03,61.27003860473633
2017-01-04,61.435279846191406
2017-01-05,61.1544075012207
2017-01-06,61.25352478027344
2017-01-09,60.37788772583008
2017-01-10,60.92311096191406
2017-01-11,61.08006286621094
2017-01-12,60.865272521972656
2017-01-13,61.038726806640625
2017-01-17,61.00568771362305
2017-01-18,61.559165954589844
2017-01-19,61.31135940551758
2017-01-20,61.5756950378418
2017-01-23,61.25352478027344
2017-01-24,61.51787185668945
2017-01-25,62.27787780761719
2017-01-26,62.624813079833984
2017-01-27,62.44308853149414
2017-01-30,62.459598541259766
2017-01-31,62.12916564941406
2017-02-01,62.153934478759766
2017-02-02,63.93830871582031
2017-02-03,64.00436401367188
2017-02-06,64.50003051757812
2017-02-07,64.53304290771484
2017-02-08,64.4256591796875
2017-02-09,64.72303771972656
2017-02-10,65.16090393066406
2017-02-13,65.76390838623047
2017-02-14,65.92085266113281
2017-02-15,66.67259216308594
2017-02-16,66.7469253540039
2017-02-17,66.44957733154297
2017-02-21,66.59823608398438
2017-02-22,66.56520080566406
2017-02-23,66.5404052734375
2017-02-24,67.146240234375
2017-02-27,67.50308990478516
2017-02-28,68.18360900878906
2017-03-01,68.62344360351562
2017-03-02,67.84330749511719
2017-03-03,67.93465423583984
2017-03-06,67.50308990478516
2017-03-07,67.60267639160156
2017-03-08,67.32881164550781
2017-03-09,67.69395446777344
2017-03-10,68.0923080444336
2017-03-13,68.1338119506836
2017-03-14,68.2001953125
2017-03-15,68.56532287597656
2017-03-16,68.78941345214844
2017-03-17,68.75623321533203
2017-03-20,68.35786437988281
2017-03-21,67.79354858398438
2017-03-22,67.5362777709961
2017-03-23,67.43672180175781
2017-03-24,67.2126235961914
2017-03-27,67.29561614990234
2017-03-28,67.95952606201172
2017-03-29,67.54458618164062
2017-03-30,67.75204467773438
2017-03-31,67.62757110595703
2017-04-03,67.48650360107422
2017-04-04,67.74374389648438
2017-04-05,67.56947326660156
2017-04-06,67.58609008789062
2017-04-07,67.31221771240234
2017-04-10,67.51969909667969
2017-04-11,67.36200714111328
2017-04-12,67.19601440429688
2017-04-13,66.87236022949219
2017-04-17,67.6358642578125
2017-04-18,66.64830780029297
2017-04-19,66.18358612060547
2017-04-20,66.51551818847656
2017-04-21,66.16697692871094
2017-04-24,67.13794708251953
2017-04-25,67.40349578857422
2017-04-26,67.88483428955078
2017-04-27,68.03421020507812
2017-04-28,67.46159362792969
2017-05-01,67.6358642578125
2017-05-02,67.90973663330078
2017-05-03,70.48237609863281
2017-05-04,71.01351165771484
2017-05-05,70.91392517089844
2017-05-08,70.34960174560547
2017-05-09,69.8516616821289
2017-05-10,69.95125579833984
2017-05-11,69.63591766357422
2017-05-12,69.8184814453125
2017-05-15,70.15042114257812
2017-05-16,69.9844741821289
2017-05-17,70.00934600830078
2017-05-18,70.30810546875
2017-05-19,69.8184814453125
2017-05-22,70.36619567871094
2017-05-23,70.8724365234375
2017-05-24,71.21268463134766
2017-05-25,71.60272979736328
2017-05-26,71.78529357910156
2017-05-30,71.37035369873047
2017-05-31,71.65251159667969
2017-06-01,72.46099853515625
2017-06-02,72.23595428466797
2017-06-05,72.18595886230469
2017-06-06,71.52750396728516
2017-06-07,71.56919860839844
2017-06-08,72.14427185058594
2017-06-09,72.81937408447266
2017-06-12,73.27776336669922
2017-06-13,73.31944274902344
2017-06-14,74.02788543701172
2017-06-15,74.83635711669922
2017-06-16,74.86136627197266
2017-06-19,74.51961517333984
2017-06-20,74.39460754394531
2017-06-21,74.37792205810547
2017-06-22,73.60281372070312
2017-06-23,73.4111328125
2017-06-26,73.69451141357422
2017-06-27,73.48612213134766
2017-06-28,73.82784271240234
2017-06-29,73.45279693603516
2017-06-30,73.71117401123047
2017-07-03,73.86954498291016
2017-07-05,74.01954650878906
2017-07-06,73.94452667236328
2017-07-07,74.33627319335938
2017-07-10,74.05288696289062
2017-07-11,73.29444122314453
2017-07-12,73.5111312866211
2017-07-13,73.84453582763672
2017-07-14,74.21959686279297
2017-07-17,73.75284576416016
2017-07-18,74.0779037475586
2017-07-19,74.38627624511719
2017-07-20,74.36128234863281
2017-07-21,74.31128692626953
2017-07-24,74.81966400146484
2017-07-25,75.1864013671875
2017-07-26,74.51127624511719
2017-07-27,74.7446517944336
2017-07-28,75.42811584472656
2017-07-31,75.84483337402344
2017-08-01,75.84483337402344
2017-08-02,78.47856140136719
2017-08-03,78.2868881225586
2017-08-04,78.528564453125
2017-08-07,78.54524230957031
2017-08-08,78.52023315429688
2017-08-09,78.9286117553711
2017-08-10,78.47856140136719
2017-08-11,78.30354309082031
2017-08-14,78.69525909423828
2017-08-15,78.66194152832031
2017-08-16,78.66194152832031
2017-08-17,77.78678131103516
2017-08-18,77.44508361816406
2017-08-21,77.27839660644531
2017-08-22,78.15351104736328
2017-08-23,77.6617660522461
2017-08-24,76.29489135742188
2017-08-25,76.69495391845703
2017-08-28,75.55313110351562
2017-08-29,76.00504302978516
2017-08-30,75.37736511230469
2017-08-31,75.73722839355469
2017-09-01,75.1346435546875
2017-09-05,72.38137817382812
2017-09-06,73.22659301757812
2017-09-07,72.34788513183594
2017-09-08,74.992431640625
2017-09-11,76.34814453125
2017-09-12,76.88375091552734
2017-09-13,76.10543823242188
2017-09-14,75.73722839355469
2017-09-15,76.05525207519531
2017-09-18,75.72049713134766
2017-09-19,76.2728271484375
2017-09-20,76.47367095947266
2017-09-21,75.87947845458984
2017-09-22,75.76236724853516
2017-09-25,76.18915557861328
2017-09-26,75.92971801757812
2017-09-27,76.0635986328125
2017-09-28,76.39836883544922
2017-09-29,76.9172134399414
2017-10-02,77.31056213378906
2017-10-03,77.07623291015625
2017-10-04,77.71226501464844
2017-10-05,77.98843383789062
2017-10-06,78.07210540771484
2017-10-09,77.99678802490234
2017-10-10,78.10558319091797
2017-10-11,77.90472412109375
2017-10-12,77.44445037841797
2017-10-13,77.27709197998047
2017-10-16,77.37752532958984
2017-10-17,76.49877166748047
2017-10-18,76.36489868164062
2017-10-19,77.60346221923828
2017-10-20,77.8043212890625
2017-10-23,77.8043212890625
2017-10-24,78.36503601074219
2017-10-25,78.06373596191406
2017-10-26,78.63279724121094
2017-10-27,78.44032287597656
2017-10-30,78.72486114501953
2017-10-31,78.54914855957031
2017-11-01,78.87553405761719
2017-11-02,81.88826751708984
2017-11-03,81.87989044189453
2017-11-06,82.92597961425781
2017-11-07,83.00128173828125
2017-11-08,82.92597961425781
2017-11-09,82.80880737304688
2017-11-10,82.95108795166016
2017-11-13,83.21887969970703
2017-11-14,83.6373291015625
2017-11-15,84.00556182861328
2017-11-16,83.32767486572266
2017-11-17,83.82982635498047
2017-11-20,83.95535278320312
2017-11-21,83.43648529052734
2017-11-22,83.10174560546875
2017-11-24,82.91761016845703
2017-11-27,83.19378662109375
2017-11-28,84.43235778808594
2017-11-29,85.64191436767578
2017-11-30,86.22986602783203
2017-12-01,86.59944152832031
2017-12-04,87.03622436523438
2017-12-05,86.38105773925781
2017-12-06,86.22148895263672
2017-12-07,85.76791381835938
2017-12-08,86.09548950195312
2017-12-11,85.98627471923828
2017-12-12,86.96903991699219
2017-12-13,86.78426361083984
2017-12-14,86.22148895263672
2017-12-15,87.33020782470703
2017-12-18,87.48982238769531
2017-12-19,87.67460632324219
2017-12-20,87.70819091796875
2017-12-21,87.53178405761719
2017-12-22,87.44779205322266
2017-12-26,87.64098358154297
2017-12-27,87.85938262939453
2017-12-28,88.11978912353516
2017-12-29,87.95179748535156
2018-01-02,85.60829162597656
2018-01-03,85.65869140625
2018-01-04,84.66755676269531
2018-01-05,85.5663070678711
2018-01-08,85.16311645507812
2018-01-09,84.7851333618164
2018-01-10,84.35677337646484
2018-01-11,84.65074157714844
2018-01-12,85.76791381835938
2018-01-16,85.78468322753906
2018-01-17,87.30500793457031
2018-01-18,87.35540008544922
2018-01-19,87.1034164428711
2018-01-22,87.71659851074219
2018-01-23,85.0455322265625
2018-01-24,83.88639068603516
2018-01-25,84.60874938964844
2018-01-26,84.44076538085938
2018-01-29,82.34928131103516
2018-01-30,82.69365692138672
2018-01-31,82.96244049072266
2018-02-01,82.92045593261719
2018-02-02,82.2652587890625
2018-02-05,79.81260681152344
2018-02-06,81.13972473144531
2018-02-07,81.36653137207031
2018-02-08,75.64640808105469
2018-02-09,76.34358978271484
2018-02-12,76.20919799804688
2018-02-13,77.3851547241211
2018-02-14,79.82102966308594
2018-02-15,79.39263153076172
2018-02-16,79.82941436767578
2018-02-20,78.66188049316406
2018-02-21,78.46027374267578
2018-02-22,77.94790649414062
2018-02-23,79.26661682128906
2018-02-26,80.42577362060547
2018-02-27,78.96424865722656
2018-02-28,77.49433135986328
2018-03-01,77.32632446289062
2018-03-02,77.33477783203125
2018-03-05,78.41532897949219
2018-03-06,78.87117767333984
2018-03-07,78.83740997314453
2018-03-08,79.63093566894531
2018-03-09,81.06600952148438
2018-03-12,80.06988525390625
2018-03-13,81.3868179321289
2018-03-14,81.3868179321289
2018-03-15,81.72447204589844
2018-03-16,82.33230590820312
2018-03-19,81.69916534423828
2018-03-20,82.21409606933594
2018-03-21,81.74980926513672
2018-03-22,79.90106964111328
2018-03-23,77.87505340576172
2018-03-26,79.79132080078125
2018-03-27,78.83740997314453
2018-03-28,79.86731719970703
2018-03-29,80.0276870727539
2018-04-02,79.09910583496094
2018-04-03,80.2978286743164
2018-04-04,81.48809814453125
2018-04-05,81.99461364746094
2018-04-06,80.95628356933594
2018-04-09,80.85498046875
2018-04-10,81.98616790771484
2018-04-11,81.20952606201172
2018-04-12,81.673828125
2018-04-13,81.34458923339844
2018-04-16,82.33230590820312
2018-04-17,82.51802062988281
2018-04-18,82.55178833007812
2018-04-19,82.71216583251953
2018-04-20,82.99073791503906
2018-04-23,83.24397277832031
2018-04-24,82.21409606933594
2018-04-25,82.29853057861328
2018-04-26,82.33230590820312
2018-04-27,82.88945770263672
2018-04-30,82.57708740234375
2018-05-01,82.89787292480469
2018-05-02,79.40299987792969
2018-05-03,79.39457702636719
2018-05-04,79.79132080078125
2018-05-07,80.2471694946289
2018-05-08,80.79586791992188
2018-05-09,81.3868179321289
2018-05-10,81.12511444091797
2018-05-11,81.36151885986328
2018-05-14,80.58485412597656
2018-05-15,80.9225082397461
2018-05-16,80.71994018554688
2018-05-17,80.196533203125
2018-05-18,80.12898254394531
2018-05-21,80.71146392822266
2018-05-22,80.93940734863281
2018-05-23,80.69457244873047
2018-05-24,80.63549041748047
2018-05-25,80.57640075683594
2018-05-29,79.55493927001953
2018-05-30,80.05545806884766
2018-05-31,79.30047607421875
2018-06-01,79.62281799316406
2018-06-04,79.95367431640625
2018-06-05,79.4870834350586
2018-06-06,78.9017562866211
2018-06-07,79.06294250488281
2018-06-08,79.49557495117188
2018-06-11,79.4192123413086
2018-06-12,79.31742858886719
2018-06-13,79.122314453125
2018-06-14,78.72359466552734
2018-06-15,79.58040618896484
2018-06-18,78.88478088378906
2018-06-19,79.30047607421875
2018-06-20,78.19766998291016
2018-06-21,78.2400894165039
2018-06-22,78.24855041503906
2018-06-25,77.73104858398438
2018-06-26,78.2315902709961
2018-06-27,76.61131286621094
2018-06-28,77.4935531616211
2018-06-29,77.42567443847656
2018-07-02,77.76502227783203
2018-07-03,77.96012878417969
2018-07-05,77.99405670166016
2018-07-06,78.18067932128906
2018-07-09,79.40226745605469
2018-07-10,79.19865417480469
2018-07-11,78.74905395507812
2018-07-12,78.80844116210938
2018-07-13,78.74905395507812
2018-07-16,79.2834701538086
2018-07-17,79.96215057373047
2018-07-18,81.234619140625
2018-07-19,79.2495346069336
2018-07-20,79.2495346069336
2018-07-23,79.05445861816406
2018-07-24,79.08837890625
2018-07-25,79.52950286865234
2018-07-26,80.38629913330078
2018-07-27,80.28450775146484
2018-07-30,80.24209594726562
2018-07-31,80.69169616699219
2018-08-01,80.29299926757812
2018-08-02,82.7446060180664
2018-08-03,83.17724609375
2018-08-06,83.47418975830078
2018-08-07,83.7880630493164
2018-08-08,84.16130065917969
2018-08-09,84.39033508300781
2018-08-10,83.66928100585938
2018-08-13,83.27056884765625
2018-08-14,83.45719146728516
2018-08-15,83.84746551513672
2018-08-16,84.73815155029297
2018-08-17,84.84844207763672
2018-08-20,85.20472717285156
2018-08-21,86.05304718017578
2018-08-22,84.4157943725586
2018-08-23,84.11038970947266
2018-08-24,84.43275451660156
2018-08-27,85.18778228759766
2018-08-28,85.15381622314453
2018-08-29,85.32349395751953
2018-08-30,85.24676513671875
2018-08-31,85.70698547363281
2018-09-04,86.03080749511719
2018-09-05,86.41432189941406
2018-09-06,86.15868377685547
2018-09-07,85.24676513671875
2018-09-10,83.38896942138672
2018-09-11,83.65315246582031
2018-09-12,83.15888977050781
2018-09-13,84.41162109375
2018-09-14,85.21270751953125
2018-09-17,85.50245666503906
2018-09-18,86.2012939453125
2018-09-19,86.66999053955078
2018-09-20,86.95122528076172
2018-09-21,86.7722396850586
2018-09-24,85.54505920410156
2018-09-25,85.05079650878906
2018-09-26,84.24118041992188
2018-09-27,83.6446533203125
2018-09-28,84.11334228515625
2018-10-01,83.9684829711914
2018-10-02,84.24118041992188
2018-10-03,84.21560668945312
2018-10-04,84.7439956665039
2018-10-05,84.8718032836914
2018-10-08,85.29792022705078
2018-10-09,85.61324310302734
2018-10-10,82.5538101196289
2018-10-11,79.4006118774414
2018-10-12,79.3921127319336
2018-10-15,79.0767822265625
2018-10-16,81.07946014404297
2018-10-17,81.59931945800781
2018-10-18,82.33224487304688
2018-10-19,82.93730163574219
2018-10-22,82.44300842285156
2018-10-23,81.87203979492188
2018-10-24,78.480224609375
2018-10-25,79.1279067993164
2018-10-26,78.68475341796875
2018-10-29,79.7159423828125
2018-10-30,81.37774658203125
2018-10-31,81.57378387451172
2018-11-01,76.67355346679688
2018-11-02,76.31562042236328
2018-11-05,77.03145599365234
2018-11-06,77.5768814086914
2018-11-07,78.84667205810547
2018-11-08,79.85231018066406
2018-11-09,79.86933135986328
2018-11-12,78.02857208251953
2018-11-13,77.87513732910156
2018-11-14,75.54008483886719
2018-11-15,76.09403991699219
2018-11-16,76.27299499511719
2018-11-19,75.37818908691406
2018-11-20,75.07138061523438
2018-11-21,75.05435180664062
2018-11-23,74.76457214355469
2018-11-26,75.35260772705078
2018-11-27,74.56857299804688
2018-11-28,75.98323822021484
2018-11-29,75.7947998046875
2018-11-30,76.40299224853516
2018-12-03,76.03463745117188
2018-12-04,74.01299285888672
2018-12-06,72.89079284667969
2018-12-07,71.79431915283203
2018-12-10,71.34030151367188
2018-12-11,70.66354370117188
2018-12-12,70.58645629882812
2018-12-13,69.03595733642578
2018-12-14,67.93089294433594
2018-12-17,68.66761779785156
2018-12-18,69.82405853271484
2018-12-19,69.37007141113281
2018-12-20,68.36779022216797
2018-12-21,68.40206909179688
2018-12-24,66.19196319580078
2018-12-26,69.21585845947266
2018-12-27,70.06392669677734
2018-12-28,70.26094818115234
2018-12-31,70.78347778320312
2019-01-02,69.93543243408203
2019-01-03,68.78755187988281
2019-01-04,70.8177490234375
2019-01-07,70.7063980102539
2019-01-08,70.69784545898438
2019-01-09,71.23751831054688
2019-01-10,71.56301879882812
2019-01-11,71.48590850830078
2019-01-14,71.78575897216797
2019-01-15,72.15409851074219
2019-01-16,72.41967010498047
2019-01-17,72.44534301757812
2019-01-18,73.4133529663086
2019-01-22,73.55042266845703
2019-01-23,73.57611846923828
2019-01-24,73.88448333740234
2019-01-25,73.7988510131836
2019-01-28,74.090087890625
2019-01-29,74.33851623535156
2019-01-30,74.81822204589844
2019-01-31,75.27223205566406
2019-02-01,76.0860366821289
2019-02-04,76.06888580322266
2019-02-05,76.20597076416016
2019-02-06,79.28984832763672
2019-02-07,79.09281921386719
2019-02-08,79.20419311523438
2019-02-11,79.26414489746094
2019-02-12,79.58966064453125
2019-02-13,80.52337646484375
2019-02-14,79.86378479003906
2019-02-15,80.84890747070312
2019-02-19,81.05449676513672
2019-02-20,81.43141174316406
2019-02-21,81.06305694580078
2019-02-22,81.01168060302734
2019-02-25,81.29435729980469
2019-02-26,80.60047149658203
2019-02-27,80.93637084960938
2019-02-28,81.28083801269531
2019-03-01,81.82341766357422
2019-03-04,81.12581634521484
2019-03-05,80.95359802246094
2019-03-06,80.548828125
2019-03-07,80.2990951538086
2019-03-08,80.35074615478516
2019-03-11,81.04830932617188
2019-03-12,81.01386260986328
2019-03-13,80.56604766845703
2019-03-14,80.82438659667969
2019-03-15,81.677001953125
2019-03-18,81.8320083618164
2019-03-19,81.13444519042969
2019-03-20,80.12683868408203
2019-03-21,81.46170043945312
2019-03-22,81.0999755859375
2019-03-25,80.94497680664062
2019-03-26,81.03971099853516
2019-03-27,81.082763671875
2019-03-28,80.90191650390625
2019-03-29,81.1086196899414
2019-04-01,81.89229583740234
2019-04-02,81.65115356445312
2019-04-03,82.3659896850586
2019-04-04,82.73628234863281
2019-04-05,82.94297790527344
2019-04-08,81.70285034179688
2019-04-09,81.26364135742188
2019-04-10,81.81478881835938
2019-04-11,82.51235961914062
2019-04-12,83.54580688476562
2019-04-15,83.02049255371094
2019-04-16,84.56205749511719
2019-04-17,83.90752410888672
