Date,SAND.ST
2016-03-23,63.88026428222656
2016-03-24,63.420963287353516
2016-03-29,63.57406234741211
2016-03-30,65.143310546875
2016-03-31,64.30127716064453
2016-04-01,63.765438079833984
2016-04-04,64.33955383300781
2016-04-05,63.229583740234375
2016-04-06,63.84198760986328
2016-04-07,63.956817626953125
2016-04-08,65.33468627929688
2016-04-11,65.25814819335938
2016-04-12,65.2198715209961
2016-04-13,66.59773254394531
2016-04-14,66.32982635498047
2016-04-15,65.41124725341797
2016-04-18,64.7988510131836
2016-04-19,66.71257781982422
2016-04-20,67.5928955078125
2016-04-21,67.5928955078125
2016-04-22,66.44464874267578
2016-04-25,66.52120208740234
2016-04-26,66.29154968261719
2016-04-27,66.0619125366211
2016-04-28,66.21501159667969
2016-04-29,65.05194091796875
2016-05-02,64.025634765625
2016-05-03,63.51248550415039
2016-05-04,62.723018646240234
2016-05-06,62.723018646240234
2016-05-09,62.446712493896484
2016-05-10,62.723018646240234
2016-05-11,62.920387268066406
2016-05-12,62.723018646240234
2016-05-13,63.5914306640625
2016-05-16,64.26246643066406
2016-05-17,64.85456848144531
2016-05-18,65.36771392822266
2016-05-19,64.42035675048828
2016-05-20,66.15718841552734
2016-05-23,66.70982360839844
2016-05-24,65.72298431396484
2016-05-25,65.64404296875
2016-05-26,65.95983123779297
2016-05-27,65.4466781616211
2016-05-30,65.4466781616211
2016-05-31,64.38089752197266
2016-06-01,64.14405822753906
2016-06-02,64.49931335449219
2016-06-03,63.98615646362305
2016-06-07,65.28877258300781
2016-06-08,65.99929809570312
2016-06-09,65.88088989257812
2016-06-10,63.98615646362305
2016-06-13,63.67036819458008
2016-06-14,62.2888069152832
2016-06-15,63.43354415893555
2016-06-16,61.973026275634766
2016-06-17,63.03880310058594
2016-06-20,65.72298431396484
2016-06-21,67.69667053222656
2016-06-22,68.64401245117188
2016-06-23,69.47295379638672
2016-06-27,61.93355178833008
2016-06-28,63.27565383911133
2016-06-29,64.9729995727539
2016-06-30,66.11772918701172
2016-07-01,67.4992904663086
2016-07-04,66.51244354248047
2016-07-05,65.17035675048828
2016-07-06,64.42035675048828
2016-07-07,65.48615264892578
2016-07-08,66.43350219726562
2016-07-11,67.89400482177734
2016-07-12,67.89400482177734
2016-07-13,68.40717315673828
2016-07-14,69.11769104003906
2016-07-15,69.55189514160156
2016-07-18,69.59136962890625
2016-07-19,71.52555847167969
2016-07-20,72.67027282714844
2016-07-21,72.19659423828125
2016-07-22,72.39396667480469
2016-07-25,72.67027282714844
2016-07-26,72.4729232788086
2016-07-27,73.38080596923828
2016-07-28,72.94658660888672
2016-07-29,72.39396667480469
2016-08-01,71.76240539550781
2016-08-02,70.73609161376953
2016-08-03,70.45978546142578
2016-08-04,71.32819366455078
2016-08-05,71.76240539550781
2016-08-08,73.06501770019531
2016-08-09,74.60447692871094
2016-08-10,74.20973205566406
2016-08-11,74.88079071044922
2016-08-12,74.52552795410156
2016-08-15,75.19656372070312
2016-08-16,74.52552795410156
2016-08-17,73.77552795410156
2016-08-18,74.88079071044922
2016-08-19,73.81500244140625
2016-08-22,73.77552795410156
2016-08-23,74.84130096435547
2016-08-24,74.20973205566406
2016-08-25,73.65711212158203
2016-08-26,74.64395141601562
2016-08-29,74.88079071044922
2016-08-30,74.48605346679688
2016-08-31,73.38080596923828
2016-09-01,73.38080596923828
2016-09-02,73.8544921875
2016-09-05,73.89395904541016
2016-09-06,73.73605346679688
2016-09-07,74.24920654296875
2016-09-08,73.10447692871094
2016-09-09,71.80186462402344
2016-09-12,71.44659423828125
2016-09-13,70.93345642089844
2016-09-14,71.48609161376953
2016-09-15,72.43343353271484
2016-09-16,71.05187225341797
2016-09-19,72.5518569946289
2016-09-20,71.88080596923828
2016-09-21,72.1571273803711
2016-09-22,73.6176528930664
2016-09-23,72.59133911132812
2016-09-26,71.76240539550781
2016-09-27,72.51238250732422
2016-09-28,73.0255355834961
2016-09-29,73.77552795410156
2016-09-30,74.48605346679688
2016-10-03,74.52552795410156
2016-10-04,75.23605346679688
2016-10-05,75.23605346679688
2016-10-06,76.85444641113281
2016-10-07,76.97286987304688
2016-10-10,77.56494903564453
2016-10-11,76.61760711669922
2016-10-12,76.73602294921875
2016-10-13,75.74919891357422
2016-10-14,75.67024993896484
2016-10-17,75.98603820800781
2016-10-18,77.01234436035156
2016-10-19,77.32811737060547
2016-10-20,78.78863525390625
2016-10-21,79.26231384277344
2016-10-24,78.946533203125
2016-10-25,79.42020416259766
2016-10-26,79.34126281738281
2016-10-27,79.49916076660156
2016-10-28,81.8675537109375
2016-10-31,81.07808685302734
2016-11-01,80.20967864990234
2016-11-02,78.70968627929688
2016-11-03,78.43338012695312
2016-11-04,77.32811737060547
2016-11-07,80.28861999511719
2016-11-08,80.60441589355469
2016-11-09,84.70962524414062
2016-11-10,85.97277069091797
2016-11-11,84.07804870605469
2016-11-14,84.07804870605469
2016-11-15,84.94646453857422
2016-11-16,84.31488800048828
2016-11-17,84.63068389892578
2016-11-18,85.42015838623047
2016-11-21,85.97277069091797
2016-11-22,86.92013549804688
2016-11-23,87.393798828125
2016-11-24,88.10432434082031
2016-11-25,88.73589324951172
2016-11-28,87.55170440673828
2016-11-29,85.57803344726562
2016-11-30,86.20960998535156
2016-12-01,86.44644165039062
2016-12-02,86.52539825439453
2016-12-05,86.92013549804688
2016-12-06,87.47274780273438
2016-12-07,87.78854370117188
2016-12-08,89.68326568603516
2016-12-09,88.97274017333984
2016-12-12,89.9990463256836
2016-12-13,89.76219177246094
2016-12-14,89.44642639160156
2016-12-15,90.94640350341797
2016-12-16,91.73587036132812
2016-12-19,90.07799530029297
2016-12-20,89.60430908203125
2016-12-21,90.47271728515625
2016-12-22,89.60430908203125
2016-12-23,90.07799530029297
2016-12-27,91.02534484863281
2016-12-28,90.630615234375
2016-12-29,89.44642639160156
2016-12-30,88.97274017333984
2017-01-02,90.07799530029297
2017-01-03,90.7095718383789
2017-01-04,89.76219177246094
2017-01-05,89.60430908203125
2017-01-09,89.9990463256836
2017-01-10,91.65692138671875
2017-01-11,91.65692138671875
2017-01-12,90.94640350341797
2017-01-13,91.42008972167969
2017-01-16,92.1305923461914
2017-01-17,91.42008972167969
2017-01-18,92.60427856445312
2017-01-19,92.60427856445312
2017-01-20,93.23585510253906
2017-01-23,92.20954895019531
2017-01-24,93.31480407714844
2017-01-25,95.604248046875
2017-01-26,96.47265625
2017-01-27,93.94637298583984
2017-01-30,92.52532958984375
2017-01-31,93.15690612792969
2017-02-01,92.52532958984375
2017-02-02,94.81477355957031
2017-02-03,94.57794189453125
2017-02-06,94.4990005493164
2017-02-07,95.44635772705078
2017-02-08,94.4990005493164
2017-02-09,93.94637298583984
2017-02-10,95.13056945800781
2017-02-13,96.31477355957031
2017-02-14,96.07792663574219
2017-02-15,96.15687561035156
2017-02-16,96.31477355957031
2017-02-17,95.68319702148438
2017-02-20,95.99897766113281
2017-02-21,97.81475830078125
2017-02-22,97.0252914428711
2017-02-23,97.10423278808594
2017-02-24,96.31477355957031
2017-02-27,96.5516128540039
2017-02-28,96.94634246826172
2017-03-01,98.91999816894531
2017-03-02,98.2884292602539
2017-03-03,98.91999816894531
2017-03-06,98.05158996582031
2017-03-07,99.23579406738281
2017-03-08,99.94630432128906
2017-03-09,98.99893951416016
2017-03-10,98.91999816894531
2017-03-13,100.26209259033203
2017-03-14,99.94630432128906
2017-03-15,102.70944213867188
2017-03-16,102.6304931640625
2017-03-17,104.13047790527344
2017-03-20,103.73575592041016
2017-03-21,102.6304931640625
2017-03-22,102.23575592041016
2017-03-23,102.70944213867188
2017-03-24,102.70944213867188
2017-03-27,101.05156707763672
2017-03-28,102.70944213867188
2017-03-29,103.10417175292969
2017-03-30,104.52520751953125
2017-03-31,105.70941162109375
2017-04-03,104.13047790527344
2017-04-04,104.13047790527344
2017-04-05,104.13047790527344
2017-04-06,103.89363098144531
2017-04-07,105.39362335205078
2017-04-10,105.94623565673828
2017-04-11,106.419921875
2017-04-12,106.81464385986328
2017-04-13,105.47256469726562
2017-04-18,103.18310546875
2017-04-19,104.13047790527344
2017-04-20,103.73575592041016
2017-04-21,104.4462661743164
2017-04-24,109.41989135742188
2017-04-25,111.07776641845703
2017-04-26,112.18301391601562
2017-04-27,112.57774353027344
2017-04-28,114.58373260498047
2017-05-02,115.95358276367188
2017-05-03,114.50313568115234
2017-05-04,114.664306640625
2017-05-05,113.69734954833984
2017-05-08,112.3275146484375
2017-05-09,112.3275146484375
2017-05-10,112.9721450805664
2017-05-11,112.89155578613281
2017-05-12,109.50723266601562
2017-05-15,110.39360046386719
2017-05-16,112.73040771484375
2017-05-17,109.4266586303711
2017-05-18,107.57332611083984
2017-05-19,108.7820053100586
2017-05-22,107.25100708007812
2017-05-23,109.02373504638672
2017-05-24,109.1849136352539
2017-05-26,109.50723266601562
2017-05-29,108.94316864013672
2017-05-30,109.99069213867188
2017-05-31,109.74896240234375
2017-06-01,109.10433197021484
2017-06-02,111.4411392211914
2017-06-05,109.50723266601562
2017-06-06,109.50723266601562
2017-06-07,110.39360046386719
2017-06-08,112.16632843017578
2017-06-09,114.90602111816406
2017-06-12,111.19939422607422
2017-06-13,112.08576965332031
2017-06-14,110.2324447631836
2017-06-15,108.05680847167969
2017-06-16,110.07128143310547
2017-06-19,111.92460632324219
2017-06-20,110.31302642822266
2017-06-21,110.39360046386719
2017-06-22,111.36054992675781
2017-06-23,111.36054992675781
2017-06-26,111.11881256103516
2017-06-27,109.91011810302734
2017-06-28,109.02373504638672
2017-06-29,106.60637664794922
2017-06-30,106.76753234863281
2017-07-03,108.13737487792969
2017-07-04,107.49274444580078
2017-07-05,108.7820053100586
2017-07-06,108.54026794433594
2017-07-07,107.25100708007812
2017-07-10,108.7820053100586
2017-07-11,109.10433197021484
2017-07-12,112.4886703491211
2017-07-13,110.87706756591797
2017-07-14,112.16632843017578
2017-07-17,107.65390014648438
2017-07-18,106.84810638427734
2017-07-19,108.7014389038086
2017-07-20,106.92869567871094
2017-07-21,105.15595245361328
2017-07-24,104.5918960571289
2017-07-25,105.23652648925781
2017-07-26,105.6394271850586
2017-07-27,103.7861099243164
2017-07-28,103.0608901977539
2017-07-31,102.57740783691406
2017-08-01,103.70551300048828
2017-08-02,102.65799713134766
2017-08-03,102.01335144042969
2017-08-04,103.54436492919922
2017-08-07,103.947265625
2017-08-08,104.5918960571289
2017-08-09,103.38320922851562
2017-08-10,101.5298843383789
2017-08-11,101.69104766845703
2017-08-14,102.01335144042969
2017-08-15,100.64351654052734
2017-08-16,102.49683380126953
2017-08-17,101.5298843383789
2017-08-18,102.09392547607422
2017-08-21,101.28813171386719
2017-08-22,104.91421508789062
2017-08-23,105.47826385498047
2017-08-24,105.07537078857422
2017-08-25,107.00927734375
2017-08-28,105.47826385498047
2017-08-29,103.3026351928711
2017-08-30,104.10840606689453
2017-08-31,105.80057525634766
2017-09-01,107.41216278076172
2017-09-04,107.57332611083984
2017-09-05,108.21795654296875
2017-09-06,107.81507873535156
2017-09-07,108.7014389038086
2017-09-08,108.54026794433594
2017-09-11,109.82954406738281
2017-09-12,109.34608459472656
2017-09-13,108.29855346679688
2017-09-14,108.86260223388672
2017-09-15,109.10433197021484
2017-09-18,110.47418212890625
2017-09-19,111.19939422607422
2017-09-20,110.47418212890625
2017-09-21,110.71590423583984
2017-09-22,110.95765686035156
2017-09-25,110.31302642822266
2017-09-26,110.15187072753906
2017-09-27,111.03825378417969
2017-09-28,112.89155578613281
2017-09-29,113.2138900756836
2017-10-02,113.7779312133789
2017-10-03,114.42256164550781
2017-10-04,114.82544708251953
2017-10-05,115.55067443847656
2017-10-06,113.93909454345703
2017-10-09,113.69734954833984
2017-10-10,113.53619384765625
2017-10-11,113.7779312133789
2017-10-12,113.85850524902344
2017-10-13,114.98663330078125
2017-10-16,116.19530487060547
2017-10-17,115.55067443847656
2017-10-18,117.40400695800781
2017-10-19,118.5321044921875
2017-10-20,120.38543701171875
2017-10-23,120.9494857788086
2017-10-24,117.16226959228516
2017-10-25,120.46601104736328
2017-10-26,123.0445327758789
2017-10-27,122.88337707519531
2017-10-30,122.64166259765625
2017-10-31,123.20569610595703
2017-11-01,124.01150512695312
2017-11-02,122.9639663696289
2017-11-03,123.93090057373047
2017-11-06,123.12513732910156
2017-11-07,122.4804916381836
2017-11-08,121.51355743408203
2017-11-09,119.3379135131836
2017-11-10,119.01558685302734
2017-11-13,118.5321044921875
2017-11-14,118.69328308105469
2017-11-15,119.01558685302734
2017-11-16,120.06312561035156
2017-11-17,118.5321044921875
2017-11-20,120.46601104736328
2017-11-21,121.91643524169922
2017-11-22,119.2573013305664
2017-11-23,118.85444641113281
2017-11-24,118.6126937866211
2017-11-27,117.8874740600586
2017-11-28,118.85444641113281
2017-11-29,117.16226959228516
2017-11-30,115.79241180419922
2017-12-01,114.34197998046875
2017-12-04,116.51761627197266
2017-12-05,116.27588653564453
2017-12-06,113.2138900756836
2017-12-07,112.64982604980469
2017-12-08,112.89155578613281
2017-12-11,114.1002426147461
2017-12-12,114.664306640625
2017-12-13,114.1002426147461
2017-12-14,114.74488830566406
2017-12-15,116.1147232055664
2017-12-18,118.45153045654297
2017-12-19,117.8874740600586
2017-12-20,117.48455810546875
2017-12-21,118.5321044921875
2017-12-22,117.24285125732422
2017-12-27,117.24285125732422
2017-12-28,116.51761627197266
2017-12-29,115.79241180419922
2018-01-02,116.15501403808594
2018-01-03,118.49182891845703
2018-01-04,120.42572784423828
2018-01-05,121.51355743408203
2018-01-08,123.1654281616211
2018-01-09,123.24598693847656
2018-01-10,122.92367553710938
2018-01-11,124.25324249267578
2018-01-12,124.0920639038086
2018-01-15,125.421630859375
2018-01-16,124.89787292480469
2018-01-17,125.30077362060547
2018-01-18,126.02598571777344
2018-01-19,128.24191284179688
2018-01-22,128.28219604492188
2018-01-23,127.71814727783203
2018-01-24,127.11380767822266
2018-01-25,127.03323364257812
2018-01-26,126.50946807861328
2018-01-29,124.85758972167969
2018-01-30,124.41439056396484
2018-01-31,125.01872253417969
2018-02-01,123.48773193359375
2018-02-02,120.78832244873047
2018-02-05,118.49182891845703
2018-02-06,116.96080017089844
2018-02-07,121.31207275390625
2018-02-08,117.84717559814453
2018-02-09,116.19530487060547
2018-02-12,117.40400695800781
2018-02-13,116.47733306884766
2018-02-14,117.24285125732422
2018-02-15,117.84717559814453
2018-02-16,119.3781967163086
2018-02-19,118.5321044921875
2018-02-20,121.51355743408203
2018-02-21,121.83584594726562
2018-02-22,122.76252746582031
2018-02-23,121.95673370361328
2018-02-26,122.56108093261719
2018-02-27,123.97119140625
2018-02-28,124.49497985839844
2018-03-01,121.87615203857422
2018-03-02,116.59818267822266
2018-03-05,117.726318359375
2018-03-06,118.77383422851562
2018-03-07,117.9277572631836
2018-03-08,120.22427368164062
2018-03-09,121.31207275390625
2018-03-12,120.82861328125
2018-03-13,120.0228271484375
2018-03-14,121.03007507324219
2018-03-15,124.01150512695312
2018-03-16,122.88337707519531
2018-03-19,120.14368438720703
2018-03-20,121.67469787597656
2018-03-21,122.72223663330078
2018-03-22,120.26457214355469
2018-03-23,119.94224548339844
2018-03-26,118.04862213134766
2018-03-27,120.70773315429688
2018-03-28,119.90196228027344
2018-03-29,122.84308624267578
2018-04-03,121.23151397705078
2018-04-04,119.57965087890625
2018-04-05,123.1654281616211
2018-04-06,121.83584594726562
2018-04-09,122.60137939453125
2018-04-10,125.01872253417969
2018-04-11,123.89063262939453
2018-04-12,126.14685821533203
2018-04-13,126.992919921875
2018-04-16,127.0735092163086
2018-04-17,128.88653564453125
2018-04-18,130.3369598388672
2018-04-19,129.89376831054688
2018-04-20,129.6520538330078
2018-04-23,129.93408203125
2018-04-24,126.50946807861328
2018-04-25,123.20569610595703
2018-04-26,124.33381652832031
2018-04-27,123.60860443115234
2018-04-30,123.83768463134766
2018-05-02,125.44757843017578
2018-05-03,124.66327667236328
2018-05-04,124.91093444824219
2018-05-07,127.63536071777344
2018-05-08,129.6167755126953
2018-05-09,131.84584045410156
2018-05-11,130.15342712402344
2018-05-14,130.4010772705078
2018-05-15,131.1853790283203
2018-05-16,131.92840576171875
2018-05-17,132.6301727294922
2018-05-18,134.4877166748047
2018-05-21,134.90049743652344
2018-05-22,135.10690307617188
2018-05-23,132.1760711669922
2018-05-24,131.02027893066406
2018-05-25,130.60748291015625
2018-05-28,130.3597869873047
2018-05-29,130.60748291015625
2018-05-30,127.4289779663086
2018-05-31,126.31444549560547
2018-06-01,128.5022430419922
2018-06-04,127.4702377319336
2018-06-05,127.4289779663086
2018-06-06,127.4289779663086
2018-06-07,128.62608337402344
2018-06-08,127.84175872802734
2018-06-11,128.66734313964844
2018-06-12,127.80048370361328
2018-06-13,127.80048370361328
2018-06-14,129.2865447998047
2018-06-15,128.0068817138672
2018-06-18,128.37838745117188
2018-06-19,125.73653411865234
2018-06-20,129.57546997070312
2018-06-21,126.14929962158203
2018-06-22,126.14929962158203
2018-06-25,123.79640197753906
2018-06-26,124.29174041748047
2018-06-27,128.2545623779297
2018-06-28,125.94291687011719
2018-06-29,131.26792907714844
2018-07-02,128.2958221435547
2018-07-03,127.84175872802734
2018-07-04,124.95223236083984
2018-07-05,125.19989013671875
2018-07-06,124.25047302246094
2018-07-09,125.90164947509766
2018-07-10,126.72722625732422
2018-07-11,124.20919036865234
2018-07-12,124.95223236083984
2018-07-13,126.27315521240234
2018-07-16,126.9748764038086
2018-07-17,126.27315521240234
2018-07-18,127.88304901123047
2018-07-19,128.46095275878906
2018-07-20,127.51154327392578
2018-07-23,126.27315521240234
2018-07-24,130.85516357421875
2018-07-25,128.5847930908203
2018-07-26,131.4330596923828
2018-07-27,131.7220001220703
2018-07-30,131.51564025878906
2018-07-31,132.7952880859375
2018-08-01,132.05226135253906
2018-08-02,129.6580352783203
2018-08-03,130.48362731933594
2018-08-06,129.9057159423828
2018-08-07,132.38247680664062
2018-08-08,132.91909790039062
2018-08-09,133.16677856445312
2018-08-10,132.54759216308594
2018-08-13,131.92840576171875
2018-08-14,131.30921936035156
2018-08-15,125.81908416748047
2018-08-16,126.72722625732422
2018-08-17,129.12139892578125
2018-08-20,130.3597869873047
2018-08-21,132.09352111816406
2018-08-22,131.6394500732422
2018-08-23,128.66734313964844
2018-08-24,129.03887939453125
2018-08-27,132.7127227783203
2018-08-28,133.3319091796875
2018-08-29,133.49700927734375
2018-08-30,136.26272583007812
2018-08-31,132.1348114013672
2018-09-03,132.05226135253906
2018-09-04,129.98828125
2018-09-05,127.38770294189453
2018-09-06,125.7778091430664
2018-09-07,124.91093444824219
2018-09-10,126.47955322265625
2018-09-11,126.43827819824219
2018-09-12,126.80978393554688
2018-09-13,127.59408569335938
2018-09-14,129.03887939453125
2018-09-17,128.5435028076172
2018-09-18,126.23186492919922
2018-09-19,128.8324432373047
2018-09-20,131.39178466796875
2018-09-21,132.46502685546875
2018-09-24,131.1853790283203
2018-09-25,130.60748291015625
2018-09-26,130.69004821777344
2018-09-27,132.54759216308594
2018-09-28,130.2359619140625
2018-10-01,130.27725219726562
2018-10-02,129.6580352783203
2018-10-03,130.97898864746094
2018-10-04,128.956298828125
2018-10-05,125.98420715332031
2018-10-08,126.02548217773438
2018-10-09,127.14002990722656
2018-10-10,120.28766632080078
2018-10-11,117.19171905517578
2018-10-12,116.7789306640625
2018-10-15,115.78822326660156
2018-10-16,118.84288024902344
2018-10-17,118.38882446289062
2018-10-18,116.98533630371094
2018-10-19,112.52717590332031
2018-10-22,112.03182983398438
2018-10-23,111.70157623291016
2018-10-24,111.33007049560547
2018-10-25,114.21963500976562
2018-10-26,111.74287414550781
2018-10-29,115.41671752929688
2018-10-30,117.15044403076172
2018-10-31,119.62720489501953
2018-11-01,118.51264953613281
2018-11-02,120.3702163696289
2018-11-05,118.55393981933594
2018-11-06,118.51264953613281
2018-11-07,117.89347839355469
2018-11-08,117.43939971923828
2018-11-09,114.46729278564453
2018-11-12,112.93995666503906
2018-11-13,113.27020263671875
2018-11-14,111.82542419433594
2018-11-15,110.95856475830078
2018-11-16,111.70157623291016
2018-11-19,110.2568130493164
2018-11-20,108.06901550292969
2018-11-21,110.0916976928711
2018-11-22,108.06901550292969
2018-11-23,107.9864501953125
2018-11-26,110.33937072753906
2018-11-27,107.5323715209961
2018-11-28,107.49110412597656
2018-11-29,111.20623779296875
2018-11-30,111.45391082763672
2018-12-03,112.6922836303711
2018-12-04,111.74287414550781
2018-12-05,109.4725112915039
2018-12-06,104.10620880126953
2018-12-07,104.31261444091797
2018-12-10,101.58818054199219
2018-12-11,104.18876647949219
2018-12-12,106.54168701171875
2018-12-13,106.78936004638672
2018-12-14,106.00505065917969
2018-12-17,105.09690856933594
2018-12-18,105.92250061035156
2018-12-19,105.17948150634766
2018-12-20,103.8172607421875
2018-12-21,103.07422637939453
2018-12-27,103.07422637939453
2018-12-28,104.31261444091797
2019-01-02,103.8172607421875
2019-01-03,101.29923248291016
2019-01-04,106.99575805664062
2019-01-07,108.15157318115234
2019-01-08,111.04113006591797
2019-01-09,112.1556625366211
2019-01-10,110.62832641601562
2019-01-11,111.04113006591797
2019-01-14,110.62832641601562
2019-01-15,110.33937072753906
2019-01-16,111.57774353027344
2019-01-17,111.99053955078125
2019-01-18,114.96265411376953
2019-01-21,116.73765563964844
2019-01-22,115.78822326660156
2019-01-23,114.34346008300781
2019-01-24,115.87079620361328
2019-01-25,118.47136688232422
2019-01-28,118.38882446289062
2019-01-29,120.41151428222656
2019-01-30,119.9574203491211
2019-01-31,119.13185119628906
2019-02-01,120.03999328613281
2019-02-04,119.99871063232422
2019-02-05,120.41151428222656
2019-02-06,121.36092376708984
2019-02-07,117.97603607177734
2019-02-08,117.0678939819336
2019-02-11,118.43010711669922
2019-02-12,119.62720489501953
2019-02-13,119.99871063232422
2019-02-14,121.36092376708984
2019-02-15,124.78709411621094
2019-02-18,123.54872131347656
2019-02-19,122.5167465209961
2019-02-20,125.81908416748047
2019-02-21,125.69525146484375
2019-02-22,127.0574722290039
2019-02-25,127.30514526367188
2019-02-26,127.01616668701172
2019-02-27,125.69525146484375
2019-02-28,125.28245544433594
2019-03-01,127.4702377319336
2019-03-04,128.41969299316406
2019-03-05,126.60340118408203
2019-03-06,125.81908416748047
2019-03-07,123.0121078491211
2019-03-08,122.3929214477539
2019-03-11,123.42488098144531
2019-03-12,123.0121078491211
2019-03-13,125.61268615722656
2019-03-14,127.01616668701172
2019-03-15,127.71791076660156
2019-03-18,127.96562194824219
2019-03-19,129.74061584472656
2019-03-20,127.71791076660156
2019-03-21,128.79119873046875
2019-03-22,125.19989013671875
2019-03-25,123.9615249633789
2019-03-26,122.10394287109375
2019-03-27,122.43418884277344
2019-03-28,122.88825225830078
2019-03-29,124.66327667236328
2019-04-01,128.3618927001953
2019-04-02,130.89642333984375
2019-04-03,133.12551879882812
2019-04-04,133.04293823242188
2019-04-05,135.47842407226562
2019-04-08,135.47842407226562
2019-04-09,135.43714904785156
2019-04-10,137.12957763671875
2019-04-11,137.3772735595703
2019-04-12,139.06971740722656
2019-04-15,139.11099243164062
2019-04-16,138.36798095703125
2019-04-17,140.06040954589844
2019-04-18,145.09649658203125
2019-04-23,144.10577392578125
2019-04-24,147.7383575439453
2019-04-25,147.9034881591797
2019-04-26,146.12847900390625
2019-04-29,147.28427124023438
2019-04-30,147.6222381591797
2019-05-02,144.42857360839844
