Date,SBIN.NS
2016-03-02,163.50448608398438
2016-03-03,164.9486083984375
2016-03-04,170.04823303222656
2016-03-08,165.49017333984375
2016-03-09,165.53529357910156
2016-03-10,162.9178009033203
2016-03-11,162.55674743652344
2016-03-14,164.0460205078125
2016-03-15,167.25021362304688
2016-03-16,167.15997314453125
2016-03-17,168.1979522705078
2016-03-18,172.6206512451172
2016-03-21,177.63003540039062
2016-03-22,178.26182556152344
2016-03-23,177.44952392578125
2016-03-28,169.95799255371094
2016-03-29,171.04107666015625
2016-03-30,178.30697631835938
2016-03-31,175.32839965820312
2016-04-01,176.592041015625
2016-04-04,175.7345733642578
2016-04-05,166.39276123046875
2016-04-06,165.9414520263672
2016-04-07,164.22653198242188
2016-04-08,165.26454162597656
2016-04-11,169.91287231445312
2016-04-12,169.5067138671875
2016-04-13,173.2073211669922
2016-04-18,168.55897521972656
2016-04-20,169.05540466308594
2016-04-21,175.41868591308594
2016-04-22,180.6536865234375
2016-04-25,177.85565185546875
2016-04-26,181.37576293945312
2016-04-27,177.04335021972656
2016-04-28,173.3427276611328
2016-04-29,170.58981323242188
2016-05-02,167.8820343017578
2016-05-03,166.12197875976562
2016-05-04,162.42135620117188
2016-05-05,162.78237915039062
2016-05-06,166.39276123046875
2016-05-09,170.31903076171875
2016-05-10,171.04107666015625
2016-05-11,166.97943115234375
2016-05-12,170.13851928710938
2016-05-13,166.8440704345703
2016-05-16,159.5781707763672
2016-05-17,159.62332153320312
2016-05-18,162.42135620117188
2016-05-19,155.8775634765625
2016-05-20,154.65907287597656
2016-05-23,151.9964141845703
2016-05-24,152.98928833007812
2016-05-25,158.04379272460938
2016-05-26,166.2122344970703
2016-05-27,176.81768798828125
2016-05-30,179.48033142089844
2016-05-31,184.98614501953125
2016-06-01,178.93878173828125
2016-06-02,181.01473999023438
2016-06-03,179.7802734375
2016-06-06,181.88345336914062
2016-06-07,192.17100524902344
2016-06-08,192.67393493652344
2016-06-09,191.98809814453125
2016-06-10,188.33029174804688
2016-06-13,184.535400390625
2016-06-14,189.93060302734375
2016-06-15,197.5662384033203
2016-06-16,197.5205078125
2016-06-17,195.1886749267578
2016-06-20,197.4290771484375
2016-06-21,195.6916046142578
2016-06-22,194.6857147216797
2016-06-23,198.9379119873047
2016-06-24,193.17689514160156
2016-06-27,198.57211303710938
2016-06-28,197.4290771484375
2016-06-29,198.61785888671875
2016-06-30,200.08096313476562
2016-07-01,200.81253051757812
2016-07-04,203.921630859375
2016-07-05,204.37887573242188
2016-07-07,201.22401428222656
2016-07-08,199.6237335205078
2016-07-11,205.4761962890625
2016-07-12,207.30508422851562
2016-07-13,208.21954345703125
2016-07-14,212.1516571044922
2016-07-15,211.69444274902344
2016-07-18,209.17970275878906
2016-07-19,209.9569854736328
2016-07-20,211.37435913085938
2016-07-21,206.3449249267578
2016-07-22,204.37887573242188
2016-07-25,210.2313232421875
2016-07-26,207.30508422851562
2016-07-27,209.636962890625
2016-07-28,211.23719787597656
2016-07-29,209.7740936279297
2016-08-01,207.853759765625
2016-08-02,208.53961181640625
2016-08-03,207.25936889648438
2016-08-04,206.3449249267578
2016-08-05,212.83749389648438
2016-08-08,213.2947235107422
2016-08-09,215.0321502685547
2016-08-10,211.69444274902344
2016-08-11,207.71658325195312
2016-08-12,222.48492431640625
2016-08-16,225.63975524902344
2016-08-17,225.18252563476562
2016-08-18,227.14857482910156
2016-08-19,236.38450622558594
2016-08-22,233.0010528564453
2016-08-23,232.95530700683594
2016-08-24,232.63526916503906
2016-08-25,228.7488555908203
2016-08-26,225.50259399414062
2016-08-29,227.7429656982422
2016-08-30,230.66921997070312
2016-08-31,230.89781188964844
2016-09-01,230.44058227539062
2016-09-02,232.8181610107422
2016-09-06,237.8476104736328
2016-09-07,243.97439575195312
2016-09-08,245.3917999267578
2016-09-09,241.50540161132812
2016-09-12,231.1264190673828
2016-09-14,235.51576232910156
2016-09-15,234.09837341308594
2016-09-16,232.54383850097656
2016-09-19,233.7783203125
2016-09-20,232.68096923828125
2016-09-21,229.66331481933594
2016-09-22,235.83583068847656
2016-09-23,232.77243041992188
2016-09-26,230.1205291748047
2016-09-27,227.697265625
2016-09-28,232.0408935546875
2016-09-29,226.0969696044922
2016-09-30,229.7547607421875
2016-10-03,233.45826721191406
2016-10-04,237.52755737304688
2016-10-05,238.533447265625
2016-10-06,234.82992553710938
2016-10-07,236.56739807128906
2016-10-10,234.64706420898438
2016-10-13,228.29164123535156
2016-10-14,230.53204345703125
2016-10-17,231.53793334960938
2016-10-18,234.92140197753906
2016-10-19,233.5497283935547
2016-10-20,237.93905639648438
2016-10-21,236.38450622558594
2016-10-24,240.45376586914062
2016-10-25,239.08212280273438
2016-10-26,236.61312866210938
2016-10-27,233.5497283935547
2016-10-28,235.92727661132812
2016-11-01,236.79603576660156
2016-11-02,229.57188415527344
2016-11-03,224.6338653564453
2016-11-04,222.07342529296875
2016-11-07,231.08071899414062
2016-11-08,231.0349578857422
2016-11-09,237.7561798095703
2016-11-10,257.2338562011719
2016-11-11,249.64398193359375
2016-11-15,254.3991241455078
2016-11-16,253.48464965820312
2016-11-17,253.7132568359375
2016-11-18,252.20443725585938
2016-11-21,235.3328857421875
2016-11-22,235.3328857421875
2016-11-23,236.5216522216797
2016-11-24,239.3564453125
2016-11-25,238.62489318847656
2016-11-28,231.85800170898438
2016-11-29,231.08071899414062
2016-11-30,236.24732971191406
2016-12-01,233.7783203125
2016-12-02,232.36094665527344
2016-12-05,234.92140197753906
2016-12-06,236.93316650390625
2016-12-07,233.7326202392578
2016-12-08,237.66470336914062
2016-12-09,243.8372344970703
2016-12-12,241.09390258789062
2016-12-13,243.3800506591797
2016-12-14,240.40806579589844
2016-12-15,242.69419860839844
2016-12-16,242.09979248046875
2016-12-19,238.99069213867188
2016-12-20,232.77243041992188
2016-12-21,233.5039825439453
2016-12-22,228.42880249023438
2016-12-23,227.83441162109375
2016-12-26,223.3079071044922
2016-12-27,227.46864318847656
2016-12-28,226.55418395996094
2016-12-29,226.46273803710938
2016-12-30,228.7946014404297
2017-01-02,222.75926208496094
2017-01-03,223.94802856445312
2017-01-04,222.11911010742188
2017-01-05,224.35952758789062
2017-01-06,224.86245727539062
2017-01-09,225.91409301757812
2017-01-10,227.05712890625
2017-01-11,230.5777587890625
2017-01-12,229.7547607421875
2017-01-13,229.4346923828125
2017-01-16,233.8697509765625
2017-01-17,234.09837341308594
2017-01-18,236.24732971191406
2017-01-19,236.2930450439453
2017-01-20,229.57188415527344
2017-01-23,232.40664672851562
2017-01-24,233.09246826171875
2017-01-25,237.02462768554688
2017-01-27,243.6543731689453
2017-01-30,241.3682403564453
2017-01-31,238.0762176513672
2017-02-01,247.54074096679688
2017-02-02,249.9182891845703
2017-02-03,253.8046875
2017-02-06,253.34744262695312
2017-02-07,254.12477111816406
2017-02-08,253.48464965820312
2017-02-09,252.2501678466797
2017-02-10,252.70736694335938
2017-02-13,248.40945434570312
2017-02-14,247.0835418701172
2017-02-15,245.9405059814453
2017-02-16,247.35784912109375
2017-02-17,246.3062744140625
2017-02-20,246.58055114746094
2017-02-21,247.54074096679688
2017-02-22,249.0038604736328
2017-02-23,247.3121795654297
2017-02-27,245.30038452148438
2017-02-28,246.1690673828125
2017-03-01,248.50091552734375
2017-03-02,244.43161010742188
2017-03-03,242.37411499023438
2017-03-06,246.7634735107422
2017-03-07,244.88882446289062
2017-03-08,246.80917358398438
2017-03-09,249.8726043701172
2017-03-10,248.7752227783203
2017-03-14,251.15280151367188
2017-03-15,253.62184143066406
2017-03-16,255.40499877929688
2017-03-17,250.69561767578125
2017-03-20,250.4669952392578
2017-03-21,249.04959106445312
2017-03-22,244.61451721191406
2017-03-23,245.52899169921875
2017-03-24,252.8445281982422
2017-03-27,255.5421600341797
2017-03-28,257.9654541015625
2017-03-29,263.7721862792969
2017-03-30,266.1496887207031
2017-03-31,268.29864501953125
2017-04-03,268.0700378417969
2017-04-05,271.9107666015625
2017-04-06,267.7957458496094
2017-04-07,264.6866149902344
2017-04-10,264.59521484375
2017-04-11,269.3045654296875
2017-04-12,265.32672119140625
2017-04-13,266.60693359375
2017-04-17,265.09814453125
2017-04-18,265.4638977050781
2017-04-19,259.74859619140625
2017-04-20,260.4344177246094
2017-04-21,258.056884765625
2017-04-24,261.5775146484375
2017-04-25,261.5775146484375
2017-04-26,261.9432678222656
2017-04-27,257.9197082519531
2017-04-28,264.9609680175781
2017-05-02,263.635009765625
2017-05-03,265.0066223144531
2017-05-04,273.46533203125
2017-05-05,270.6762390136719
2017-05-08,273.785400390625
2017-05-09,271.1334533691406
2017-05-10,269.2588806152344
2017-05-11,272.5965881347656
2017-05-12,272.4137268066406
2017-05-15,275.6142578125
2017-05-16,281.1923828125
2017-05-17,281.3295593261719
2017-05-18,277.0316467285156
2017-05-19,281.64959716796875
2017-05-22,269.1216735839844
2017-05-23,264.13800048828125
2017-05-24,258.92559814453125
2017-05-25,265.2810363769531
2017-05-26,266.1575927734375
2017-05-29,262.0514831542969
2017-05-30,266.5267028808594
2017-05-31,266.0191955566406
2017-06-01,265.2348937988281
2017-06-02,264.86578369140625
2017-06-05,265.05035400390625
2017-06-06,265.09649658203125
2017-06-07,268.0953063964844
2017-06-08,266.2960510253906
2017-06-09,266.2498779296875
2017-06-12,262.9281311035156
2017-06-13,261.9131164550781
2017-06-14,262.2360534667969
2017-06-15,262.0514831542969
2017-06-16,263.8508605957031
2017-06-19,266.5267028808594
2017-06-20,267.6800842285156
2017-06-21,268.4182434082031
2017-06-22,271.7400207519531
2017-06-23,266.61895751953125
2017-06-27,258.0376892089844
2017-06-28,255.03887939453125
2017-06-29,251.39414978027344
2017-06-30,252.50140380859375
2017-07-03,253.60865783691406
2017-07-04,251.90164184570312
2017-07-05,253.65480041503906
2017-07-06,259.28338623046875
2017-07-07,258.45294189453125
2017-07-10,263.48175048828125
2017-07-11,261.63629150390625
2017-07-12,265.4194030761719
2017-07-13,266.43438720703125
2017-07-14,269.0641784667969
2017-07-17,270.3559875488281
2017-07-18,268.5105285644531
2017-07-19,270.6327819824219
2017-07-20,268.46441650390625
2017-07-21,268.1875915527344
2017-07-24,271.7861328125
2017-07-25,273.2164001464844
2017-07-26,272.9395446777344
2017-07-27,275.2925109863281
2017-07-28,275.98455810546875
2017-07-31,288.3489074707031
2017-08-01,285.1194152832031
2017-08-02,283.9198913574219
2017-08-03,277.3224182128906
2017-08-04,281.6592712402344
2017-08-07,287.1493835449219
2017-08-08,280.1828918457031
2017-08-09,278.9372253417969
2017-08-10,273.77001953125
2017-08-11,258.4990539550781
2017-08-14,256.69976806640625
2017-08-16,261.2210388183594
2017-08-17,259.1449890136719
2017-08-18,257.1611022949219
2017-08-21,253.4241180419922
2017-08-22,252.73208618164062
2017-08-23,257.4379577636719
2017-08-24,258.637451171875
2017-08-28,257.7608642578125
2017-08-29,255.5924835205078
2017-08-30,255.223388671875
2017-08-31,256.2845458984375
2017-09-01,256.3768005371094
2017-09-04,256.2845458984375
2017-09-05,255.17724609375
2017-09-06,253.0550079345703
2017-09-07,253.00892639160156
2017-09-08,250.7943572998047
2017-09-11,250.01007080078125
2017-09-12,252.31686401367188
2017-09-13,252.2707061767578
2017-09-14,253.00892639160156
2017-09-15,250.51756286621094
2017-09-18,249.50254821777344
2017-09-19,247.10350036621094
2017-09-20,249.17959594726562
2017-09-21,247.7494354248047
2017-09-22,241.6133270263672
2017-09-25,238.75294494628906
2017-09-26,238.29156494140625
2017-09-27,231.04823303222656
2017-09-28,233.03208923339844
2017-09-29,234.2316131591797
2017-10-03,231.87869262695312
2017-10-04,233.6318359375
2017-10-05,232.15550231933594
2017-10-06,236.90748596191406
2017-10-09,236.999755859375
2017-10-10,237.092041015625
2017-10-11,232.29391479492188
2017-10-12,231.78640747070312
2017-10-13,232.6168670654297
2017-10-16,232.5707244873047
2017-10-17,231.74026489257812
2017-10-18,224.9121551513672
2017-10-19,223.9894561767578
2017-10-23,226.94215393066406
2017-10-24,234.78521728515625
2017-10-25,299.7906188964844
2017-10-26,295.7306823730469
2017-10-27,287.010986328125
2017-10-30,287.8875427246094
2017-10-31,282.1667175292969
2017-11-01,295.13092041015625
2017-11-02,290.05596923828125
2017-11-03,299.88287353515625
2017-11-06,303.5737609863281
2017-11-07,292.6856994628906
2017-11-08,285.6269226074219
2017-11-09,289.4562072753906
2017-11-10,307.7721252441406
2017-11-13,305.4653015136719
2017-11-14,303.6660461425781
2017-11-15,299.8367614746094
2017-11-16,307.6336669921875
2017-11-17,311.4168701171875
2017-11-20,307.2646179199219
2017-11-21,305.09625244140625
2017-11-22,309.38690185546875
2017-11-23,309.0639343261719
2017-11-24,306.71099853515625
2017-11-27,309.7098083496094
2017-11-28,306.3418884277344
2017-11-29,303.4814758300781
2017-11-30,295.59228515625
2017-12-01,288.5796203613281
2017-12-04,289.3638916015625
2017-12-05,294.4388732910156
2017-12-06,288.25665283203125
2017-12-07,291.9475402832031
2017-12-08,288.902587890625
2017-12-11,293.79296875
2017-12-12,293.839111328125
2017-12-13,289.0870666503906
2017-12-14,289.7330322265625
2017-12-15,288.1182556152344
2017-12-18,294.2543029785156
2017-12-19,295.0847473144531
2017-12-20,292.9625549316406
2017-12-21,292.27044677734375
2017-12-22,295.13092041015625
2017-12-26,292.6395568847656
2017-12-27,290.5173034667969
2017-12-28,284.5657958984375
2017-12-29,285.9498596191406
2018-01-01,283.36627197265625
2018-01-02,279.8138122558594
2018-01-03,279.4447326660156
2018-01-04,284.6580810546875
2018-01-05,282.67425537109375
2018-01-08,282.1667175292969
2018-01-09,280.7826232910156
2018-01-10,277.8299865722656
2018-01-11,278.8450012207031
2018-01-12,278.89111328125
2018-01-15,279.2140808105469
2018-01-16,273.26251220703125
2018-01-17,283.36627197265625
2018-01-18,279.8138122558594
2018-01-19,285.35009765625
2018-01-22,282.8126525878906
2018-01-23,293.51611328125
2018-01-24,304.4042053222656
2018-01-25,288.94873046875
2018-01-29,287.9798583984375
2018-01-30,289.3177795410156
2018-01-31,289.0409851074219
2018-02-01,282.3974304199219
2018-02-02,274.36981201171875
2018-02-05,275.01568603515625
2018-02-06,269.20257568359375
2018-02-07,270.1714172363281
2018-02-08,278.10675048828125
2018-02-09,273.49322509765625
2018-02-12,266.43438720703125
2018-02-14,254.8543243408203
2018-02-15,257.1611022949219
2018-02-16,250.6559600830078
2018-02-19,247.7494354248047
2018-02-20,248.81051635742188
2018-02-21,252.17843627929688
2018-02-22,251.53256225585938
2018-02-23,254.7158966064453
2018-02-26,253.2395782470703
2018-02-27,246.9189910888672
2018-02-28,247.28805541992188
2018-03-01,241.89015197753906
2018-03-05,243.13583374023438
2018-03-06,236.72293090820312
2018-03-07,227.58804321289062
2018-03-08,236.95361328125
2018-03-09,233.67796325683594
2018-03-12,233.3089141845703
2018-03-13,235.0159149169922
2018-03-14,237.1842803955078
2018-03-15,234.09320068359375
2018-03-16,232.80140686035156
2018-03-19,228.78756713867188
2018-03-20,229.84872436523438
2018-03-21,228.83372497558594
2018-03-22,222.8822021484375
2018-03-23,216.65386962890625
2018-03-26,227.44964599609375
2018-03-27,234.69297790527344
2018-03-28,230.5868682861328
2018-04-02,227.12667846679688
2018-04-03,231.1405029296875
2018-04-04,228.1878204345703
2018-04-05,239.26040649414062
2018-04-06,239.6295166015625
2018-04-09,240.50607299804688
2018-04-10,242.95127868652344
2018-04-11,237.1842803955078
2018-04-12,234.18545532226562
2018-04-13,231.55572509765625
2018-04-16,229.75643920898438
2018-04-17,228.97213745117188
2018-04-18,227.40350341796875
2018-04-19,227.12667846679688
2018-04-20,222.5592498779297
2018-04-23,223.712646484375
2018-04-24,222.00564575195312
2018-04-25,218.86837768554688
2018-04-26,215.17750549316406
2018-04-27,223.85104370117188
2018-04-30,227.35736083984375
2018-05-02,222.3747100830078
2018-05-03,223.20513916015625
2018-05-04,223.25128173828125
2018-05-07,227.44964599609375
2018-05-08,230.72528076171875
2018-05-09,228.83372497558594
2018-05-10,228.78756713867188
2018-05-11,231.00209045410156
2018-05-14,234.0009307861328
2018-05-15,228.83372497558594
2018-05-16,224.31239318847656
2018-05-17,223.94329833984375
2018-05-18,220.39088439941406
2018-05-21,225.55807495117188
2018-05-22,234.27772521972656
2018-05-23,242.85902404785156
2018-05-24,247.7494354248047
2018-05-25,246.31919860839844
2018-05-28,251.02503967285156
2018-05-29,243.8739776611328
2018-05-30,246.50372314453125
2018-05-31,248.71826171875
2018-06-01,246.08853149414062
2018-06-04,242.67446899414062
2018-06-05,243.1819610595703
2018-06-06,249.2718963623047
2018-06-07,248.81051635742188
2018-06-08,251.90164184570312
2018-06-11,252.8243408203125
2018-06-12,260.9903869628906
2018-06-13,265.465576171875
2018-06-14,260.75970458984375
2018-06-15,256.00775146484375
2018-06-18,255.45407104492188
2018-06-19,251.53256225585938
2018-06-20,252.17843627929688
2018-06-21,247.88780212402344
2018-06-22,251.94775390625
2018-06-25,247.70327758789062
2018-06-26,246.7344207763672
2018-06-27,241.47494506835938
2018-06-28,237.13818359375
2018-06-29,239.3065643310547
2018-07-02,238.84521484375
2018-07-03,237.59950256347656
2018-07-04,237.55340576171875
2018-07-05,236.63067626953125
2018-07-06,237.32272338867188
2018-07-09,241.33651733398438
2018-07-10,243.36651611328125
2018-07-11,239.0758819580078
2018-07-12,242.4437713623047
2018-07-13,237.8302001953125
2018-07-16,232.15550231933594
2018-07-17,239.02972412109375
2018-07-18,239.4910888671875
2018-07-19,240.0908660888672
2018-07-20,241.29039001464844
2018-07-23,245.76556396484375
2018-07-24,246.22691345214844
2018-07-25,250.8405303955078
2018-07-26,265.465576171875
2018-07-27,264.5889892578125
2018-07-30,274.4159240722656
2018-07-31,270.8172912597656
2018-08-01,272.293701171875
2018-08-02,271.1864318847656
2018-08-03,276.1229248046875
2018-08-06,284.6580810546875
2018-08-07,280.55194091796875
2018-08-08,284.8426513671875
2018-08-09,292.8702697753906
2018-08-10,280.92108154296875
2018-08-13,271.4170837402344
2018-08-14,272.109130859375
2018-08-16,270.07916259765625
2018-08-17,278.7527160644531
2018-08-20,283.8737487792969
2018-08-21,283.2740173339844
2018-08-23,279.0756530761719
2018-08-24,277.230224609375
2018-08-27,284.19671630859375
2018-08-28,281.7514953613281
2018-08-29,285.7653503417969
2018-08-30,284.7503662109375
2018-08-31,285.6730651855469
2018-09-03,282.67425537109375
2018-09-04,273.49322509765625
2018-09-05,273.631591796875
2018-09-06,273.53936767578125
2018-09-07,269.1103210449219
2018-09-10,262.8358459472656
2018-09-11,260.75970458984375
2018-09-12,263.2510070800781
2018-09-14,268.1875915527344
2018-09-17,263.2510070800781
2018-09-18,252.63978576660156
2018-09-19,250.51756286621094
2018-09-21,249.68711853027344
2018-09-24,243.92013549804688
2018-09-25,249.96392822265625
2018-09-26,243.45875549316406
2018-09-27,244.8428497314453
2018-09-28,244.9812774658203
2018-10-01,252.68592834472656
2018-10-03,250.70211791992188
2018-10-04,250.379150390625
2018-10-05,238.3838348388672
2018-10-08,245.2119140625
2018-10-09,242.6283416748047
2018-10-10,257.114990234375
2018-10-11,241.89015197753906
2018-10-12,243.36651611328125
2018-10-15,242.85902404785156
2018-10-16,249.41026306152344
2018-10-17,240.9674530029297
2018-10-19,240.92132568359375
2018-10-22,240.22926330566406
2018-10-23,235.89248657226562
2018-10-24,235.9386444091797
2018-10-25,230.26393127441406
2018-10-26,228.9259796142578
2018-10-29,247.19577026367188
2018-10-30,252.04002380371094
2018-10-31,259.6524658203125
2018-11-01,263.8046875
2018-11-02,263.2972106933594
2018-11-05,272.1552734375
2018-11-06,264.31219482421875
2018-11-07,264.4043884277344
2018-11-09,261.3594970703125
2018-11-12,256.4691162109375
2018-11-13,256.56134033203125
2018-11-14,261.68243408203125
2018-11-15,263.3432922363281
2018-11-16,268.4182434082031
2018-11-19,265.88079833984375
2018-11-20,261.54400634765625
2018-11-21,264.86578369140625
2018-11-22,260.85198974609375
2018-11-26,264.26605224609375
2018-11-27,267.0342102050781
2018-11-28,262.55902099609375
2018-11-29,264.26605224609375
2018-11-30,262.65130615234375
2018-12-03,264.6351318359375
2018-12-04,260.71356201171875
2018-12-05,258.4990539550781
2018-12-06,254.34683227539062
2018-12-07,254.11618041992188
2018-12-10,253.00892639160156
2018-12-11,259.5140380859375
2018-12-12,263.20489501953125
2018-12-13,266.66510009765625
2018-12-14,266.84967041015625
2018-12-17,267.12646484375
2018-12-18,270.12530517578125
2018-12-19,277.4609069824219
2018-12-20,271.3247985839844
2018-12-21,269.3409423828125
2018-12-24,270.402099609375
2018-12-26,271.4170837402344
2018-12-27,269.5716552734375
2018-12-28,272.0168151855469
2018-12-31,273.0318298339844
2019-01-01,276.44586181640625
2019-01-02,271.1864318847656
2019-01-03,268.602783203125
2019-01-04,274.6466064453125
2019-01-07,273.40093994140625
2019-01-08,281.705322265625
2019-01-09,281.705322265625
2019-01-10,281.9360656738281
2019-01-11,279.3524169921875
2019-01-14,277.18408203125
2019-01-15,278.3374328613281
2019-01-16,279.7215270996094
2019-01-17,274.4159240722656
2019-01-18,272.1552734375
2019-01-21,269.8484802246094
2019-01-22,267.8185119628906
2019-01-23,264.4967041015625
2019-01-24,265.78851318359375
2019-01-25,263.3432922363281
2019-01-28,259.8370056152344
2019-01-29,258.914306640625
2019-01-30,265.2348937988281
2019-01-31,270.9556884765625
2019-02-01,262.42059326171875
2019-02-04,262.00537109375
2019-02-05,262.65130615234375
2019-02-06,266.7112731933594
2019-02-07,265.188720703125
2019-02-08,263.89697265625
2019-02-11,258.8219909667969
2019-02-12,254.11618041992188
2019-02-14,246.45761108398438
2019-02-15,242.6283416748047
2019-02-18,239.8601837158203
2019-02-19,242.58221435546875
2019-02-20,247.01126098632812
2019-02-21,247.28805541992188
2019-02-22,250.01007080078125
2019-02-25,249.2718963623047
2019-02-26,245.76556396484375
2019-02-27,246.96510314941406
2019-02-28,248.25689697265625
2019-03-01,251.85548400878906
2019-03-05,255.08502197265625
2019-03-06,256.60748291015625
2019-03-07,259.9753723144531
2019-03-08,259.46795654296875
2019-03-11,265.142578125
2019-03-12,264.7273864746094
2019-03-13,270.4943542480469
2019-03-14,269.3409423828125
2019-03-15,275.3385925292969
2019-03-18,275.8461608886719
2019-03-19,279.6292724609375
2019-03-20,280.3212585449219
2019-03-22,275.01568603515625
2019-03-25,271.2786865234375
2019-03-26,280.0445251464844
2019-03-27,284.9348449707031
2019-03-28,294.3465881347656
2019-04-01,297.8067932128906
2019-04-02,303.5737609863281
2019-04-03,295.7306823730469
2019-04-04,296.93017578125
2019-04-05,292.54730224609375
2019-04-08,288.625732421875
2019-04-09,290.425048828125
2019-04-10,286.87255859375
2019-04-11,290.5634460449219
2019-04-12,290.88641357421875
2019-04-15,291.2093811035156
2019-04-16,291.3477783203125
2019-04-18,286.7803039550781
2019-04-22,286.0882568359375
2019-04-23,281.6592712402344
2019-04-24,286.73419189453125
2019-04-25,282.5357971191406
2019-04-26,288.3489074707031
2019-04-30,285.99603271484375
2019-05-02,284.3351135253906
2019-05-03,286.04217529296875
2019-05-06,284.88873291015625
2019-05-07,281.84381103515625
2019-05-08,275.2002258300781
2019-05-09,276.1690368652344
2019-05-10,284.2428283691406
2019-05-13,283.1817321777344
2019-05-14,290.3327331542969
2019-05-15,287.9798583984375
2019-05-16,291.3477783203125
2019-05-17,294.5773010253906
2019-05-20,318.0604248046875
2019-05-21,311.4629821777344
2019-05-22,314.7386474609375
2019-05-23,315.753662109375
2019-05-24,327.8873596191406
2019-05-27,333.74658203125
2019-05-28,332.2240905761719
2019-05-29,321.70513916015625
2019-05-30,326.2264404296875
2019-05-31,325.2575988769531
2019-06-03,327.9796447753906
2019-06-04,325.1653137207031
2019-06-06,310.86322021484375
2019-06-07,315.615234375
2019-06-10,317.6913146972656
2019-06-11,320.2749328613281
2019-06-12,317.41448974609375
2019-06-13,319.7212829589844
2019-06-14,317.22998046875
2019-06-17,311.73980712890625
