Date,AMBER.NS
2018-08-23,929.2557983398438
2018-08-24,940.57177734375
2018-08-27,965.6463623046875
2018-08-28,963.5526733398438
2018-08-29,955.875732421875
2018-08-30,959.6643676757812
2018-08-31,981.3990478515625
2018-09-03,968.8865966796875
2018-09-04,951.4390869140625
2018-09-05,939.2257690429688
2018-09-06,937.132080078125
2018-09-07,1001.1397094726562
2018-09-10,960.8109130859375
2018-09-11,944.3604125976562
2018-09-12,936.3345336914062
2018-09-14,942.5658569335938
2018-09-17,931.94775390625
2018-09-18,927.71044921875
2018-09-19,926.5638427734375
2018-09-21,945.8060913085938
2018-09-24,923.2738037109375
2018-09-25,927.0125122070312
2018-09-26,929.2059936523438
2018-09-27,940.7213134765625
2018-09-28,924.52001953125
2018-10-01,910.5619506835938
2018-10-03,920.7314453125
2018-10-04,917.1920776367188
2018-10-05,894.9589233398438
2018-10-08,883.2940063476562
2018-10-09,872.4765014648438
2018-10-10,892.017822265625
2018-10-11,865.7467651367188
2018-10-12,881.6987915039062
2018-10-15,878.40869140625
2018-10-16,918.6377563476562
2018-10-17,921.6785888671875
2018-10-19,894.3108520507812
2018-10-22,869.535400390625
2018-10-23,846.9034423828125
2018-10-24,850.8914184570312
2018-10-25,838.5286254882812
2018-10-26,834.5903930664062
2018-10-29,842.6661987304688
2018-10-30,857.8704833984375
2018-10-31,858.6182250976562
2018-11-01,851.63916015625
2018-11-02,859.2662353515625
2018-11-05,857.3221435546875
2018-11-06,862.3569946289062
2018-11-07,860.462646484375
2018-11-09,865.1486206054688
2018-11-12,862.9551391601562
2018-11-13,863.0050048828125
2018-11-14,856.4248046875
2018-11-15,854.6302490234375
2018-11-16,862.0579223632812
2018-11-19,897.7505493164062
2018-11-20,902.1373291015625
2018-11-21,906.7235717773438
2018-11-22,910.7116088867188
2018-11-26,907.2719116210938
2018-11-27,912.2568969726562
2018-11-28,912.3565673828125
2018-11-29,912.70556640625
2018-11-30,916.743408203125
2018-12-03,925.3675537109375
2018-12-04,911.7085571289062
2018-12-05,898.74755859375
2018-12-06,865.4974975585938
2018-12-07,867.9401245117188
2018-12-10,867.5911865234375
2018-12-11,877.7606811523438
2018-12-12,875.1683959960938
2018-12-13,875.8164672851562
2018-12-14,876.3150024414062
2018-12-17,882.3468627929688
2018-12-18,877.810546875
2018-12-19,924.56982421875
2018-12-20,917.4413452148438
2018-12-21,923.4732055664062
2018-12-24,918.1392211914062
2018-12-26,895.3577270507812
2018-12-27,909.8142700195312
2018-12-28,907.5709838867188
2018-12-31,902.3367919921875
2019-01-01,906.27490234375
2019-01-02,897.2520141601562
2019-01-03,898.6976928710938
2019-01-04,915.646728515625
2019-01-07,911.6088256835938
2019-01-08,900.093505859375
2019-01-09,908.4185180664062
2019-01-10,911.6088256835938
2019-01-11,920.2827758789062
2019-01-14,907.1223754882812
2019-01-15,909.8640747070312
2019-01-16,898.6477661132812
2019-01-17,896.853271484375
2019-01-18,886.9829711914062
2019-01-21,877.7606811523438
2019-01-22,868.7377319335938
2019-01-23,857.8704833984375
2019-01-24,843.4139404296875
2019-01-25,812.0581665039062
2019-01-28,764.9498901367188
2019-01-29,741.8692016601562
2019-01-30,746.9539794921875
2019-01-31,740.1244506835938
2019-02-01,719.73583984375
2019-02-04,678.0611572265625
2019-02-05,692.8666381835938
2019-02-06,690.9722900390625
2019-02-07,701.4407958984375
2019-02-08,694.0131225585938
2019-02-11,697.502685546875
2019-02-12,647.5029907226562
2019-02-14,644.6116943359375
2019-02-15,632.0494995117188
2019-02-18,629.9059448242188
2019-02-19,633.7942504882812
2019-02-20,657.0243530273438
2019-02-21,668.9385375976562
2019-02-22,667.443115234375
2019-02-25,683.0960083007812
2019-02-26,677.7122192382812
2019-02-27,676.5656127929688
2019-02-28,672.6275024414062
2019-03-01,688.5795288085938
2019-03-05,716.3460083007812
2019-03-06,720.583251953125
2019-03-07,741.7197265625
2019-03-08,727.0139770507812
2019-03-11,769.4862060546875
2019-03-12,801.1409912109375
2019-03-13,787.28271484375
2019-03-14,812.756103515625
2019-03-15,792.5170288085938
2019-03-18,797.6016845703125
2019-03-19,797.5518188476562
2019-03-20,789.6754760742188
2019-03-22,788.080322265625
2019-03-25,769.6358032226562
2019-03-26,777.3126831054688
2019-03-27,788.7782592773438
2019-03-28,802.7362670898438
2019-04-01,838.279296875
2019-04-02,854.1815795898438
2019-04-03,839.1766967773438
2019-04-04,824.0720825195312
2019-04-05,823.7730102539062
2019-04-08,832.8456420898438
2019-04-09,825.7669677734375
2019-04-10,832.2474975585938
2019-04-11,833.5934448242188
2019-04-12,827.3123779296875
2019-04-15,823.5237426757812
2019-04-16,834.0421142578125
2019-04-18,829.6553344726562
2019-04-22,825.7669677734375
2019-04-23,830.0042724609375
2019-04-24,822.975341796875
2019-04-25,815.398193359375
2019-04-26,805.47802734375
2019-04-30,780.85205078125
2019-05-02,802.28759765625
2019-05-03,819.0870971679688
2019-05-06,795.1091918945312
2019-05-07,787.6316528320312
2019-05-08,759.6159057617188
2019-05-09,764.2021484375
2019-05-10,765.3984985351562
2019-05-13,746.1065063476562
2019-05-14,737.8812255859375
2019-05-15,729.157470703125
2019-05-16,706.6751098632812
2019-05-17,731.0517578125
2019-05-20,740.2740478515625
2019-05-21,740.5731201171875
2019-05-22,732.2980346679688
2019-05-23,713.1057739257812
2019-05-24,736.9341430664062
2019-05-27,823.473876953125
2019-05-28,835.1388549804688
2019-05-29,842.6661987304688
2019-05-30,849.146728515625
2019-05-31,832.7460327148438
2019-06-03,836.5346069335938
2019-06-04,836.6841430664062
2019-06-06,824.0720825195312
2019-06-07,819.5357055664062
2019-06-10,809.81494140625
2019-06-11,825.7171020507812
2019-06-12,822.9255981445312
2019-06-13,814.8497924804688
2019-06-14,809.515869140625
2019-06-17,804.7801513671875
2019-06-18,798.3494262695312
2019-06-19,804.132080078125
2019-06-20,815.1987915039062
2019-06-21,818.1399536132812
2019-06-24,816.494873046875
2019-06-25,827.0132446289062
2019-06-26,821.4300537109375
2019-06-27,819.43603515625
2019-06-28,822.2774658203125
2019-07-01,816.8438110351562
2019-07-02,825.5675659179688
2019-07-03,823.1249389648438
2019-07-04,823.5736083984375
2019-07-05,825.1688232421875
2019-07-08,817.890625
2019-07-09,819.2366333007812
2019-07-10,826.1658325195312
2019-07-11,842.6661987304688
2019-07-12,825.7669677734375
2019-07-15,815.3483276367188
2019-07-16,820.5327758789062
2019-07-17,824.4210815429688
2019-07-18,825.4180297851562
2019-07-19,830.65234375
2019-07-22,807.5218505859375
2019-07-23,808.8677978515625
2019-07-24,799.4461059570312
2019-07-25,803.9326171875
2019-07-26,806.3753051757812
2019-07-29,812.3572998046875
2019-07-30,780.1541137695312
2019-07-31,783.0952758789062
2019-08-01,788.8778686523438
2019-08-02,781.4501953125
2019-08-05,760.7125854492188
2019-08-06,793.0155029296875
2019-08-07,783.0952758789062
2019-08-08,788.32958984375
2019-08-09,796.8539428710938
2019-08-13,818.1399536132812
2019-08-14,809.81494140625
2019-08-16,837.880615234375
2019-08-19,829.2066650390625
2019-08-20,822.2774658203125
2019-08-21,813.254638671875
2019-08-22,822.9255981445312
2019-08-23,819.43603515625
2019-08-26,850.6920166015625
2019-08-27,830.8018188476562
2019-08-28,838.77783203125
2019-08-29,824.520751953125
2019-08-30,823.5736083984375
2019-09-03,820.283447265625
2019-09-04,819.7351684570312
2019-09-05,809.81494140625
2019-09-06,818.8378295898438
2019-09-09,826.2156372070312
2019-09-11,840.5226440429688
2019-09-12,838.3291625976562
2019-09-13,836.2853393554688
2019-09-16,829.6553344726562
2019-09-17,820.3333129882812
2019-09-18,821.1808471679688
2019-09-19,821.9285278320312
2019-09-20,844.4607543945312
2019-09-23,913.2539672851562
2019-09-24,906.1752319335938
2019-09-25,897.6508178710938
2019-09-26,872.1275634765625
2019-09-27,864.4008178710938
2019-09-30,905.4274291992188
2019-10-01,901.8880615234375
2019-10-03,871.8783569335938
2019-10-04,877.1624145507812
2019-10-07,877.7108154296875
2019-10-09,882.5463256835938
2019-10-10,905.9259643554688
2019-10-11,924.3705444335938
2019-10-14,929.5050659179688
2019-10-15,925.4173583984375
2019-10-16,904.3307495117188
2019-10-17,907.1722412109375
2019-10-18,934.6895141601562
2019-10-22,933.3435668945312
2019-10-23,946.753173828125
2019-10-24,983.3431396484375
2019-10-25,988.029052734375
2019-10-27,1008.4177856445312
2019-10-29,998.39794921875
2019-10-30,998.3480224609375
2019-10-31,1042.2659912109375
2019-11-01,1019.584228515625
2019-11-04,1003.9810791015625
2019-11-05,985.885498046875
2019-11-06,972.2265625
2019-11-07,996.5534057617188
2019-11-08,973.1239013671875
2019-11-11,995.8056640625
2019-11-13,982.146728515625
2019-11-14,975.2675170898438
2019-11-15,972.4259643554688
2019-11-18,997.8494873046875
2019-11-19,986.0161743164062
2019-11-20,995.9522094726562
2019-11-21,987.3642578125
2019-11-22,983.5696411132812
2019-11-25,986.8150634765625
2019-11-26,989.8108520507812
2019-11-27,1004.590087890625
2019-11-28,1014.9755859375
2019-11-29,1030.5537109375
2019-12-02,1041.4384765625
2019-12-03,1032.70068359375
2019-12-04,1068.89990234375
2019-12-05,1062.9581298828125
2019-12-06,1047.4798583984375
2019-12-09,1038.6922607421875
2019-12-10,1019.6689453125
2019-12-11,1019.7188720703125
2019-12-12,1016.073974609375
2019-12-13,1019.6190185546875
2019-12-16,1014.8756713867188
2019-12-17,1020.6176147460938
2019-12-18,1023.8131103515625
2019-12-19,1023.463623046875
2019-12-20,1021.516357421875
2019-12-23,1016.3236694335938
2019-12-24,1030.653564453125
2019-12-26,1071.046875
2019-12-27,1090.3697509765625
2019-12-30,1131.61181640625
2019-12-31,1115.5843505859375
2020-01-01,1147.8890380859375
2020-01-02,1145.692138671875
2020-01-03,1137.80322265625
2020-01-06,1133.658935546875
2020-01-07,1170.2076416015625
2020-01-08,1184.637451171875
2020-01-09,1207.9547119140625
2020-01-10,1225.8795166015625
2020-01-13,1240.309326171875
2020-01-14,1290.738525390625
2020-01-15,1303.470703125
2020-01-16,1317.5509033203125
2020-01-17,1321.94482421875
2020-01-20,1288.4417724609375
2020-01-21,1318.6993408203125
2020-01-22,1340.5684814453125
2020-01-23,1364.7347412109375
2020-01-24,1365.683349609375
2020-01-27,1403.0809326171875
2020-01-28,1467.091064453125
2020-01-29,1533.3480224609375
2020-01-30,1495.750732421875
2020-01-31,1508.3331298828125
2020-02-03,1532.1497802734375
2020-02-04,1601.0030517578125
2020-02-05,1576.2877197265625
2020-02-06,1567.1505126953125
2020-02-07,1539.23974609375
2020-02-10,1634.106689453125
2020-02-11,1604.947509765625
2020-02-12,1608.842041015625
2020-02-13,1603.49951171875
2020-02-14,1570.4459228515625
2020-02-17,1571.1448974609375
2020-02-18,1552.571044921875
2020-02-19,1636.7030029296875
2020-02-20,1637.451904296875
2020-02-24,1548.476806640625
2020-02-25,1541.636474609375
2020-02-26,1480.771728515625
2020-02-27,1407.7742919921875
2020-02-28,1369.2781982421875
2020-03-02,1373.2725830078125
2020-03-03,1416.8614501953125
2020-03-04,1367.3809814453125
2020-03-05,1421.0057373046875
2020-03-06,1452.01220703125
2020-03-09,1364.83447265625
2020-03-11,1423.1026611328125
2020-03-12,1262.9774169921875
2020-03-13,1336.37451171875
2020-03-16,1223.0335693359375
2020-03-17,1213.8963623046875
2020-03-18,1114.4859619140625
2020-03-19,1099.756591796875
2020-03-20,1222.134765625
2020-03-23,1078.536376953125
2020-03-24,1065.8541259765625
2020-03-25,1140.050048828125
2020-03-26,1239.4000244140625
2020-03-27,1224.75
2020-03-30,1187.1500244140625
2020-03-31,1230.449951171875
2020-04-01,1267.9000244140625
2020-04-03,1192.5
2020-04-07,1189.9000244140625
2020-04-08,1108.050048828125
2020-04-09,1007.9500122070312
2020-04-13,1004.6500244140625
2020-04-15,1079.4000244140625
2020-04-16,1114.5999755859375
2020-04-17,1154.5999755859375
2020-04-20,1112.75
2020-04-21,1090.3499755859375
2020-04-22,1100.699951171875
2020-04-23,1124.449951171875
2020-04-24,1085.4000244140625
2020-04-27,1089.0
2020-04-28,1085.8499755859375
2020-04-29,1072.8499755859375
2020-04-30,1071.949951171875
2020-05-04,1080.0999755859375
2020-05-05,1072.800048828125
2020-05-06,1132.0999755859375
2020-05-07,1111.5999755859375
2020-05-08,1091.3499755859375
2020-05-11,1073.949951171875
2020-05-12,1070.949951171875
2020-05-13,1114.699951171875
2020-05-14,1129.449951171875
2020-05-15,1139.5999755859375
2020-05-18,1078.0999755859375
2020-05-19,1125.300048828125
2020-05-20,1182.25
2020-05-21,1184.9000244140625
2020-05-22,1188.6500244140625
2020-05-26,1204.449951171875
2020-05-27,1203.050048828125
2020-05-28,1240.800048828125
2020-05-29,1245.8499755859375
2020-06-01,1338.550048828125
2020-06-02,1437.3499755859375
2020-06-03,1503.25
2020-06-04,1496.800048828125
2020-06-05,1532.550048828125
2020-06-08,1485.949951171875
2020-06-09,1444.8499755859375
2020-06-10,1415.8499755859375
2020-06-11,1388.3499755859375
2020-06-12,1370.8499755859375
2020-06-15,1372.8499755859375
2020-06-16,1458.25
2020-06-17,1408.050048828125
2020-06-18,1470.199951171875
2020-06-19,1510.75
2020-06-22,1557.699951171875
2020-06-23,1595.3499755859375
2020-06-24,1549.5
2020-06-25,1577.0999755859375
2020-06-26,1547.699951171875
2020-06-29,1482.199951171875
2020-06-30,1437.8499755859375
2020-07-01,1442.199951171875
2020-07-02,1440.4000244140625
2020-07-03,1481.550048828125
2020-07-06,1495.300048828125
2020-07-07,1468.5999755859375
2020-07-08,1510.25
2020-07-09,1559.949951171875
2020-07-10,1543.0999755859375
2020-07-13,1538.25
2020-07-14,1493.949951171875
2020-07-15,1496.6500244140625
2020-07-16,1473.5
2020-07-17,1459.699951171875
2020-07-20,1484.4000244140625
2020-07-21,1536.9000244140625
2020-07-22,1505.5
2020-07-23,1482.550048828125
2020-07-24,1477.1500244140625
2020-07-27,1472.449951171875
2020-07-28,1478.3499755859375
2020-07-29,1471.6500244140625
2020-07-30,1469.300048828125
2020-07-31,1482.5
2020-08-03,1722.199951171875
2020-08-04,1728.199951171875
2020-08-05,1742.949951171875
2020-08-06,1693.3499755859375
2020-08-07,1779.199951171875
2020-08-10,1713.550048828125
2020-08-11,1707.449951171875
2020-08-12,1654.75
2020-08-13,1684.800048828125
2020-08-14,1733.699951171875
2020-08-17,1774.25
2020-08-18,1832.3499755859375
2020-08-19,1840.199951171875
2020-08-20,1776.4000244140625
2020-08-21,1769.949951171875
2020-08-24,1824.5
2020-08-25,1821.800048828125
2020-08-26,1819.1500244140625
2020-08-27,1801.199951171875
2020-08-28,1818.5999755859375
2020-08-31,1733.5
2020-09-01,1790.75
2020-09-02,1815.699951171875
2020-09-03,1813.449951171875
2020-09-04,1835.6500244140625
2020-09-07,1837.949951171875
2020-09-08,1879.5999755859375
2020-09-09,1933.3499755859375
2020-09-10,1906.449951171875
2020-09-11,1770.050048828125
2020-09-14,1953.0
2020-09-15,2065.10009765625
2020-09-16,2018.3499755859375
2020-09-17,1978.1500244140625
2020-09-18,2037.8499755859375
2020-09-21,1992.449951171875
2020-09-22,1972.5
2020-09-23,1993.4000244140625
2020-09-24,1886.550048828125
2020-09-25,1944.699951171875
2020-09-28,2036.800048828125
2020-09-29,2072.5
2020-09-30,2038.4000244140625
2020-10-01,2043.8499755859375
2020-10-05,2088.85009765625
2020-10-06,2050.85009765625
2020-10-07,2021.949951171875
2020-10-08,1954.6500244140625
2020-10-09,1872.6500244140625
2020-10-12,1978.3499755859375
2020-10-13,1986.800048828125
2020-10-14,1980.8499755859375
2020-10-15,1997.300048828125
2020-10-16,2180.64990234375
2020-10-19,2462.25
2020-10-20,2451.14990234375
2020-10-21,2252.75
2020-10-22,2316.35009765625
2020-10-23,2332.300048828125
2020-10-26,2280.699951171875
2020-10-27,2192.64990234375
2020-10-28,2158.75
2020-10-29,2197.699951171875
2020-10-30,2180.39990234375
2020-11-02,2100.800048828125
2020-11-03,2263.949951171875
2020-11-04,2249.0
2020-11-05,2266.89990234375
2020-11-06,2320.300048828125
2020-11-09,2186.60009765625
2020-11-10,2174.89990234375
2020-11-11,2262.64990234375
2020-11-12,2243.199951171875
2020-11-13,2310.550048828125
2020-11-14,2318.60009765625
2020-11-17,2282.550048828125
2020-11-18,2256.64990234375
2020-11-19,2183.64990234375
2020-11-20,2165.25
2020-11-23,2230.25
2020-11-24,2227.64990234375
2020-11-25,2169.0
2020-11-26,2167.60009765625
2020-11-27,2399.60009765625
2020-12-01,2439.10009765625
2020-12-02,2377.0
2020-12-03,2314.5
2020-12-04,2326.800048828125
2020-12-07,2292.050048828125
2020-12-08,2327.25
2020-12-09,2308.85009765625
2020-12-10,2334.699951171875
2020-12-11,2308.800048828125
2020-12-14,2324.300048828125
2020-12-15,2326.800048828125
2020-12-16,2358.050048828125
2020-12-17,2348.949951171875
2020-12-18,2352.300048828125
2020-12-21,2330.800048828125
2020-12-22,2284.35009765625
2020-12-23,2309.800048828125
2020-12-24,2343.35009765625
2020-12-28,2410.949951171875
2020-12-29,2381.0
2020-12-30,2379.449951171875
2020-12-31,2352.800048828125
2021-01-01,2386.300048828125
2021-01-04,2398.5
2021-01-05,2393.75
2021-01-06,2632.14990234375
2021-01-07,2710.64990234375
2021-01-08,2671.14990234375
2021-01-11,2599.89990234375
2021-01-12,2577.39990234375
2021-01-13,2497.60009765625
2021-01-14,2565.85009765625
2021-01-15,2605.60009765625
2021-01-18,2543.10009765625
2021-01-19,2563.89990234375
2021-01-20,2530.449951171875
2021-01-21,2505.699951171875
2021-01-22,2492.14990234375
2021-01-25,2514.25
2021-01-27,2559.60009765625
2021-01-28,2545.449951171875
2021-01-29,2579.75
2021-02-01,2624.25
2021-02-02,2712.5
2021-02-03,2748.550048828125
2021-02-04,2710.199951171875
2021-02-05,2705.0
2021-02-08,2736.699951171875
2021-02-09,2905.89990234375
2021-02-10,2962.5
2021-02-11,3143.449951171875
2021-02-12,3186.050048828125
2021-02-15,3232.60009765625
2021-02-16,3215.39990234375
2021-02-17,3123.550048828125
2021-02-18,3213.949951171875
2021-02-19,3158.449951171875
2021-02-22,3114.64990234375
2021-02-23,3093.75
2021-02-24,3171.300048828125
2021-02-25,3235.85009765625
2021-02-26,3232.699951171875
2021-03-01,3201.949951171875
2021-03-02,3207.35009765625
2021-03-03,3310.89990234375
2021-03-04,3478.60009765625
2021-03-05,3450.699951171875
2021-03-08,3553.050048828125
2021-03-09,3513.0
2021-03-10,3448.800048828125
2021-03-12,3412.699951171875
2021-03-15,3443.75
2021-03-16,3435.199951171875
2021-03-17,3380.14990234375
2021-03-18,3268.800048828125
2021-03-19,3254.199951171875
2021-03-22,3335.85009765625
2021-03-23,3284.39990234375
2021-03-24,3177.35009765625
2021-03-25,3002.800048828125
2021-03-26,3075.300048828125
2021-03-30,3249.14990234375
2021-03-31,3315.85009765625
2021-04-01,3247.550048828125
2021-04-05,3220.64990234375
2021-04-06,3170.10009765625
2021-04-07,3199.199951171875
2021-04-08,3272.60009765625
2021-04-09,3262.199951171875
2021-04-12,3135.39990234375
2021-04-13,3190.050048828125
2021-04-15,3094.300048828125
2021-04-16,3147.949951171875
2021-04-19,3051.050048828125
2021-04-20,3178.949951171875
2021-04-22,3180.199951171875
2021-04-23,3226.35009765625
2021-04-26,3171.449951171875
2021-04-27,3200.85009765625
2021-04-28,3205.5
2021-04-29,3167.60009765625
2021-04-30,3099.300048828125
2021-05-03,3114.300048828125
2021-05-04,3092.85009765625
2021-05-05,3044.199951171875
2021-05-06,3052.35009765625
2021-05-07,3010.949951171875
2021-05-10,3010.449951171875
2021-05-11,2970.699951171875
2021-05-12,2955.699951171875
2021-05-14,2956.300048828125
2021-05-17,2940.949951171875
2021-05-18,2997.699951171875
2021-05-19,2989.5
2021-05-20,2978.0
2021-05-21,3005.300048828125
2021-05-24,2930.10009765625
2021-05-25,2766.25
2021-05-26,2717.699951171875
2021-05-27,2735.85009765625
2021-05-28,2755.800048828125
2021-05-31,2727.75
2021-06-01,2713.800048828125
2021-06-02,2760.199951171875
2021-06-03,2788.0
2021-06-04,2770.85009765625
2021-06-07,2802.75
2021-06-08,2800.550048828125
2021-06-09,2789.64990234375
2021-06-10,2785.14990234375
2021-06-11,2787.449951171875
2021-06-14,2798.949951171875
2021-06-15,2785.10009765625
2021-06-16,2770.10009765625
2021-06-17,2764.5
2021-06-18,2737.050048828125
2021-06-21,2720.75
2021-06-22,2781.550048828125
2021-06-23,2910.949951171875
2021-06-24,2973.949951171875
2021-06-25,2929.800048828125
2021-06-28,2950.75
2021-06-29,2910.449951171875
2021-06-30,2926.199951171875
2021-07-01,2911.89990234375
2021-07-02,2956.5
2021-07-05,3045.050048828125
2021-07-06,3010.10009765625
2021-07-07,3006.64990234375
2021-07-08,3002.550048828125
2021-07-09,2991.5
2021-07-12,3052.050048828125
2021-07-13,3009.60009765625
2021-07-14,3022.64990234375
2021-07-15,3030.64990234375
2021-07-16,3031.050048828125
2021-07-19,3032.39990234375
2021-07-20,3003.949951171875
2021-07-22,3016.449951171875
2021-07-23,3012.10009765625
2021-07-26,3020.050048828125
2021-07-27,3019.800048828125
2021-07-28,2997.5
2021-07-29,2980.199951171875
2021-07-30,2991.699951171875
2021-08-02,3017.64990234375
2021-08-03,3022.89990234375
2021-08-04,3021.050048828125
2021-08-05,2986.949951171875
2021-08-06,2976.050048828125
2021-08-09,2888.949951171875
2021-08-10,2866.75
2021-08-11,2835.75
2021-08-12,2923.89990234375
2021-08-13,2928.89990234375
2021-08-16,2889.699951171875
2021-08-17,2876.14990234375
2021-08-18,2849.35009765625
2021-08-20,2795.39990234375
2021-08-23,2742.800048828125
2021-08-24,2803.60009765625
2021-08-25,2870.14990234375
2021-08-26,2876.800048828125
2021-08-27,2898.050048828125
2021-08-30,2899.35009765625
2021-08-31,2894.89990234375
2021-09-01,3027.199951171875
2021-09-02,3194.449951171875
2021-09-03,3150.199951171875
2021-09-06,3173.449951171875
2021-09-07,3162.64990234375
2021-09-08,3148.0
2021-09-09,3118.199951171875
2021-09-13,3206.550048828125
2021-09-14,3213.949951171875
2021-09-15,3177.949951171875
2021-09-16,3165.550048828125
2021-09-17,3208.89990234375
2021-09-20,3155.699951171875
2021-09-21,3093.699951171875
2021-09-22,3093.10009765625
2021-09-23,3132.050048828125
2021-09-24,3116.300048828125
2021-09-27,3090.699951171875
2021-09-28,3104.10009765625
2021-09-29,3086.64990234375
2021-09-30,3263.699951171875
2021-10-01,3440.39990234375
2021-10-04,3394.75
2021-10-05,3383.300048828125
2021-10-06,3389.35009765625
2021-10-07,3399.85009765625
2021-10-08,3502.199951171875
2021-10-11,3639.10009765625
2021-10-12,3652.5
2021-10-13,3678.199951171875
2021-10-14,3651.699951171875
2021-10-18,3644.300048828125
2021-10-19,3602.199951171875
2021-10-20,3428.199951171875
2021-10-21,3324.60009765625
2021-10-22,3392.39990234375
2021-10-25,3222.5
2021-10-26,3440.0
2021-10-27,3345.199951171875
2021-10-28,3432.35009765625
2021-10-29,3305.75
2021-11-01,3126.75
2021-11-02,3347.64990234375
2021-11-03,3530.300048828125
2021-11-04,3551.25
2021-11-08,3527.60009765625
2021-11-09,3473.949951171875
2021-11-10,3374.39990234375
2021-11-11,3378.300048828125
2021-11-12,3312.699951171875
2021-11-15,3324.89990234375
2021-11-16,3303.14990234375
2021-11-17,3389.10009765625
2021-11-18,3401.0
2021-11-22,3310.449951171875
2021-11-23,3293.64990234375
2021-11-24,3273.0
