Date,TATAELXSI.NS
2016-01-28,901.4380493164062
2016-01-29,943.1947631835938
2016-02-01,1019.167724609375
2016-02-02,1041.019775390625
2016-02-03,972.33837890625
2016-02-04,940.1150512695312
2016-02-05,959.4988403320312
2016-02-08,954.9700927734375
2016-02-09,927.2075805664062
2016-02-10,904.20068359375
2016-02-11,842.8789672851562
2016-02-12,808.2554321289062
2016-02-15,866.1576538085938
2016-02-16,846.2982788085938
2016-02-17,863.3949584960938
2016-02-18,870.1205444335938
2016-02-19,858.2999267578125
2016-02-22,866.497314453125
2016-02-23,853.2727661132812
2016-02-24,808.3007202148438
2016-02-25,801.8240966796875
2016-02-26,761.9243774414062
2016-02-29,767.3138427734375
2016-03-01,811.9237060546875
2016-03-02,822.9063110351562
2016-03-03,833.2777099609375
2016-03-04,849.1062622070312
2016-03-08,849.0609741210938
2016-03-09,888.009765625
2016-03-10,889.5723266601562
2016-03-11,883.6845703125
2016-03-14,885.06591796875
2016-03-15,877.1403198242188
2016-03-16,868.3994140625
2016-03-17,865.9991455078125
2016-03-18,868.7617797851562
2016-03-21,883.25439453125
2016-03-22,880.8087158203125
2016-03-23,875.8948364257812
2016-03-28,857.3036499023438
2016-03-29,832.1680297851562
2016-03-30,853.9069213867188
2016-03-31,853.1822509765625
2016-04-01,862.55712890625
2016-04-04,865.4329833984375
2016-04-05,856.7374877929688
2016-04-06,847.294677734375
2016-04-07,844.0565185546875
2016-04-08,843.2638549804688
2016-04-11,871.9093017578125
2016-04-12,880.1973266601562
2016-04-13,879.0877685546875
2016-04-18,882.2579956054688
2016-04-20,895.4144897460938
2016-04-21,881.7371826171875
2016-04-22,884.862060546875
2016-04-25,879.0198974609375
2016-04-26,906.148193359375
2016-04-27,924.4675903320312
2016-04-28,865.5235595703125
2016-04-29,864.7537231445312
2016-05-02,862.760986328125
2016-05-03,853.63525390625
2016-05-04,836.4251708984375
2016-05-05,832.1001586914062
2016-05-06,831.3754272460938
2016-05-09,842.6752319335938
2016-05-10,846.9324340820312
2016-05-11,842.3128051757812
2016-05-12,862.9874267578125
2016-05-13,862.3759765625
2016-05-16,860.406005859375
2016-05-17,871.2980346679688
2016-05-18,869.4183959960938
2016-05-19,849.197021484375
2016-05-20,835.5647583007812
2016-05-23,831.01318359375
2016-05-24,805.9909057617188
2016-05-25,819.3737182617188
2016-05-26,822.0233154296875
2016-05-27,836.5384521484375
2016-05-30,835.9722900390625
2016-05-31,815.4788208007812
2016-06-01,807.6892700195312
2016-06-02,823.834716796875
2016-06-03,811.51611328125
2016-06-06,804.4510498046875
2016-06-07,817.1093139648438
2016-06-08,819.3737182617188
2016-06-09,816.4978637695312
2016-06-10,813.282470703125
2016-06-13,811.9237060546875
2016-06-14,812.8975219726562
2016-06-15,815.7506713867188
2016-06-16,807.213623046875
2016-06-17,803.0923461914062
2016-06-20,811.4481811523438
2016-06-21,808.5496826171875
2016-06-22,806.3756713867188
2016-06-23,804.134033203125
2016-06-24,775.012939453125
2016-06-27,767.5855102539062
2016-06-28,765.04931640625
2016-06-29,767.2232055664062
2016-06-30,768.5592041015625
2016-07-01,792.5398559570312
2016-07-04,798.6087646484375
2016-07-05,785.905029296875
2016-07-07,775.8055419921875
2016-07-08,784.5689697265625
2016-07-11,783.323486328125
2016-07-12,772.0465087890625
2016-07-13,760.9052734375
2016-07-14,760.1354370117188
2016-07-15,743.8995971679688
2016-07-18,754.1297607421875
2016-07-19,759.8842163085938
2016-07-20,760.5693359375
2016-07-21,757.8519897460938
2016-07-22,759.861328125
2016-07-25,736.386962890625
2016-07-26,756.755859375
2016-07-27,761.779541015625
2016-07-28,748.83203125
2016-07-29,753.9927368164062
2016-08-01,751.5265502929688
2016-08-02,744.9044189453125
2016-08-03,741.638916015625
2016-08-04,744.0138549804688
2016-08-05,750.0193481445312
2016-08-08,793.9085693359375
2016-08-09,777.7640991210938
2016-08-10,761.779541015625
2016-08-11,758.6282958984375
2016-08-12,755.1573486328125
2016-08-16,743.4886474609375
2016-08-17,749.33447265625
2016-08-18,745.749267578125
2016-08-19,738.9215698242188
2016-08-22,739.2412719726562
2016-08-23,740.4285888671875
2016-08-24,744.790283203125
2016-08-25,735.359375
2016-08-26,735.2451782226562
2016-08-29,715.355712890625
2016-08-30,725.1748046875
2016-08-31,721.38427734375
2016-09-01,713.57470703125
2016-09-02,716.3604736328125
2016-09-06,702.111328125
2016-09-07,704.714599609375
2016-09-08,700.8782958984375
2016-09-09,699.8734130859375
2016-09-12,689.3009643554688
2016-09-14,693.0001220703125
2016-09-15,704.5775146484375
2016-09-16,708.528076171875
2016-09-19,708.2996826171875
2016-09-20,706.5414428710938
2016-09-21,708.5965576171875
2016-09-22,706.9295043945312
2016-09-23,698.822998046875
2016-09-26,690.7852783203125
2016-09-27,684.0031127929688
2016-09-28,682.633056640625
2016-09-29,631.3224487304688
2016-09-30,635.8438110351562
2016-10-03,639.9769897460938
2016-10-04,644.7494506835938
2016-10-05,637.0769653320312
2016-10-06,623.9467163085938
2016-10-07,614.127685546875
2016-10-10,613.7850952148438
2016-10-13,605.3590698242188
2016-10-14,602.9383544921875
2016-10-17,596.750244140625
2016-10-18,611.478759765625
2016-10-19,617.8726806640625
2016-10-20,618.0780639648438
2016-10-21,613.10009765625
2016-10-24,609.0125122070312
2016-10-25,600.2667846679688
2016-10-26,580.5828247070312
2016-10-27,565.8543090820312
2016-10-28,591.3610229492188
2016-11-01,598.873779296875
2016-11-02,580.4230346679688
2016-11-03,574.7142944335938
2016-11-04,567.4298095703125
2016-11-07,562.2691650390625
2016-11-08,566.6306762695312
2016-11-09,544.98291015625
2016-11-10,552.701171875
2016-11-11,520.5493774414062
2016-11-15,492.32513427734375
2016-11-16,488.28338623046875
2016-11-17,487.2785339355469
2016-11-18,487.575439453125
2016-11-21,470.95147705078125
2016-11-22,473.39483642578125
2016-11-23,497.0063171386719
2016-11-24,528.861328125
2016-11-25,567.795166015625
2016-11-28,575.1480712890625
2016-11-29,572.796142578125
2016-11-30,579.5552978515625
2016-12-01,594.3753051757812
2016-12-02,600.0155639648438
2016-12-05,615.0639038085938
2016-12-06,630.5232543945312
2016-12-07,630.2263793945312
2016-12-08,634.5194091796875
2016-12-09,650.9607543945312
2016-12-12,677.5179443359375
2016-12-13,679.2990112304688
2016-12-14,664.7988891601562
2016-12-15,665.5523681640625
2016-12-16,660.460205078125
2016-12-19,645.9826049804688
2016-12-20,650.4812622070312
2016-12-21,643.2197265625
2016-12-22,620.3616333007812
2016-12-23,604.3770141601562
2016-12-26,592.2744140625
2016-12-27,607.4598999023438
2016-12-28,617.5986328125
2016-12-29,630.4547119140625
2016-12-30,641.7581176757812
2017-01-02,645.2063598632812
2017-01-03,640.45654296875
2017-01-04,648.1976928710938
2017-01-05,654.500244140625
2017-01-06,635.7981567382812
2017-01-09,633.857177734375
2017-01-10,644.4298706054688
2017-01-11,639.063720703125
2017-01-12,641.872314453125
2017-01-13,639.2462768554688
2017-01-16,646.2110595703125
2017-01-17,649.9331665039062
2017-01-18,691.8811645507812
2017-01-19,695.4434814453125
2017-01-20,677.0383911132812
2017-01-23,680.0070190429688
2017-01-24,686.4921875
2017-01-25,668.9546508789062
2017-01-27,672.265869140625
2017-01-30,666.1004028320312
2017-01-31,650.0473022460938
2017-02-01,662.3554077148438
2017-02-02,671.4437255859375
2017-02-03,673.47607421875
2017-02-06,670.6902465820312
2017-02-07,663.679931640625
2017-02-08,683.0897216796875
2017-02-09,685.533203125
2017-02-10,681.2401733398438
2017-02-13,682.5416870117188
2017-02-14,675.4171752929688
2017-02-15,654.5458374023438
2017-02-16,669.4343872070312
2017-02-17,666.3743286132812
2017-02-20,672.0374755859375
2017-02-21,683.5692138671875
2017-02-22,678.3857421875
2017-02-23,672.1517333984375
2017-02-27,688.6842041015625
2017-02-28,686.7890014648438
2017-03-01,682.815673828125
2017-03-02,677.7692260742188
2017-03-03,675.6910400390625
2017-03-06,669.8909912109375
2017-03-07,665.3468017578125
2017-03-08,660.2318115234375
2017-03-09,661.0765991210938
2017-03-10,654.45458984375
2017-03-14,661.419189453125
2017-03-15,655.8018188476562
2017-03-16,660.6199340820312
2017-03-17,692.9087524414062
2017-03-20,696.2199096679688
2017-03-21,686.3779907226562
2017-03-22,675.4857177734375
2017-03-23,687.8622436523438
2017-03-24,687.3599243164062
2017-03-27,680.052734375
2017-03-28,682.0164794921875
2017-03-29,679.390380859375
2017-03-30,673.4532470703125
2017-03-31,669.0233764648438
2017-04-03,680.41796875
2017-04-05,688.7984008789062
2017-04-06,711.587890625
2017-04-07,701.380615234375
2017-04-10,715.5612182617188
2017-04-11,718.82666015625
2017-04-12,709.8067016601562
2017-04-13,702.6136474609375
2017-04-17,700.1018676757812
2017-04-18,696.311279296875
2017-04-19,701.586181640625
2017-04-20,705.194091796875
2017-04-21,705.8563232421875
2017-04-24,721.9321899414062
2017-04-25,727.0472412109375
2017-04-26,716.49755859375
2017-04-27,696.8136596679688
2017-04-28,690.556884765625
2017-05-02,699.1884765625
2017-05-03,700.3302001953125
2017-05-04,710.0123901367188
2017-05-05,705.2855224609375
2017-05-08,698.6405639648438
2017-05-09,704.326416015625
2017-05-10,702.6593627929688
2017-05-11,702.1798095703125
2017-05-12,707.8430786132812
2017-05-15,711.9305419921875
2017-05-16,712.1360473632812
2017-05-17,713.46044921875
2017-05-18,710.0123901367188
2017-05-19,708.45947265625
2017-05-22,697.864013671875
2017-05-23,664.6845703125
2017-05-24,607.0715942382812
2017-05-25,607.3685302734375
2017-05-26,622.2569580078125
2017-05-29,609.126708984375
2017-05-30,599.1935424804688
2017-05-31,609.3550415039062
2017-06-01,626.86962890625
2017-06-02,619.379638671875
2017-06-05,681.4912719726562
2017-06-06,703.8468017578125
2017-06-07,705.6278686523438
2017-06-08,695.671875
2017-06-09,703.3216552734375
2017-06-12,704.5547485351562
2017-06-13,702.0428466796875
2017-06-14,707.0664672851562
2017-06-15,704.2579345703125
2017-06-16,706.0618896484375
2017-06-19,738.533447265625
2017-06-20,740.679931640625
2017-06-21,740.0861206054688
2017-06-22,744.1965942382812
2017-06-23,735.1995239257812
2017-06-27,725.4716796875
2017-06-28,728.3945922851562
2017-06-29,730.47265625
2017-06-30,723.7362060546875
2017-07-03,739.6980590820312
2017-07-04,762.8984375
2017-07-05,774.0648193359375
2017-07-06,775.80029296875
2017-07-07,774.4759521484375
2017-07-10,779.8877563476562
2017-07-11,780.8468627929688
2017-07-12,785.8477172851562
2017-07-13,791.9219360351562
2017-07-14,781.7373657226562
2017-07-17,779.4539184570312
2017-07-18,774.0599365234375
2017-07-19,770.7635498046875
2017-07-20,779.661376953125
2017-07-21,776.2036743164062
2017-07-24,770.3948364257812
2017-07-25,766.3837890625
2017-07-26,773.5528564453125
2017-07-27,800.5919799804688
2017-07-28,805.1791381835938
2017-07-31,808.244873046875
2017-08-01,802.6203002929688
2017-08-02,790.7489624023438
2017-08-03,779.82275390625
2017-08-04,783.3724975585938
2017-08-07,799.0244140625
2017-08-08,791.5328369140625
2017-08-09,778.6701049804688
2017-08-10,750.1097412109375
2017-08-11,739.9901733398438
2017-08-14,759.2611083984375
2017-08-16,779.9148559570312
2017-08-17,777.1949462890625
2017-08-18,774.9358520507812
2017-08-21,757.0020141601562
2017-08-22,745.1075439453125
2017-08-23,756.264404296875
2017-08-24,754.8353271484375
2017-08-28,770.6943969726562
2017-08-29,758.9383544921875
2017-08-30,764.0787963867188
2017-08-31,756.0108642578125
2017-09-01,765.2774658203125
2017-09-04,796.4656982421875
2017-09-05,805.501708984375
2017-09-06,807.5302124023438
2017-09-07,826.6627807617188
2017-09-08,817.050537109375
2017-09-11,831.6649169921875
2017-09-12,835.8602905273438
2017-09-13,836.8975219726562
2017-09-14,840.7471313476562
2017-09-15,840.6548461914062
2017-09-18,831.0425415039062
2017-09-19,816.8890991210938
2017-09-20,812.1865844726562
2017-09-21,804.1187744140625
2017-09-22,781.2518920898438
2017-09-25,749.8101196289062
2017-09-26,762.2116088867188
2017-09-27,745.015380859375
2017-09-28,744.0010986328125
2017-09-29,749.9022827148438
2017-10-03,739.713623046875
2017-10-04,736.1176147460938
2017-10-05,762.7186889648438
2017-10-06,765.392578125
2017-10-09,796.6962280273438
2017-10-10,797.8026123046875
2017-10-11,775.1663818359375
2017-10-12,786.3231201171875
2017-10-13,795.1748657226562
2017-10-16,789.4119873046875
2017-10-17,783.0037841796875
2017-10-18,782.3583374023438
2017-10-19,772.0313110351562
2017-10-23,783.741455078125
2017-10-24,785.9082641601562
2017-10-25,796.6040649414062
2017-10-26,774.7053833007812
2017-10-27,776.364990234375
2017-10-30,770.9710083007812
2017-10-31,774.1982421875
2017-11-01,787.0147094726562
2017-11-02,798.5863037109375
2017-11-03,791.578857421875
2017-11-06,795.6358642578125
2017-11-07,803.5194091796875
2017-11-08,815.2755126953125
2017-11-09,837.7734375
2017-11-10,830.0743408203125
2017-11-13,835.6527709960938
2017-11-14,826.4323120117188
2017-11-15,804.487548828125
2017-11-16,825.786865234375
2017-11-17,824.2192993164062
2017-11-20,860.0870361328125
2017-11-21,859.6260375976562
2017-11-22,875.4391479492188
2017-11-23,875.3009643554688
2017-11-24,877.2371826171875
2017-11-27,895.7703247070312
2017-11-28,890.883544921875
2017-11-29,882.4928588867188
2017-11-30,869.3075561523438
2017-12-01,848.5615234375
2017-12-04,851.0969848632812
2017-12-05,861.70068359375
2017-12-06,838.926025390625
2017-12-07,860.1331787109375
2017-12-08,855.3846435546875
2017-12-11,874.83984375
2017-12-12,859.994873046875
2017-12-13,847.8698120117188
2017-12-14,844.4122924804688
2017-12-15,852.6646118164062
2017-12-18,858.6578369140625
2017-12-19,865.8497924804688
2017-12-20,885.3051147460938
2017-12-21,877.4215698242188
2017-12-22,882.21630859375
2017-12-26,886.595947265625
2017-12-27,877.7904052734375
2017-12-28,870.09130859375
2017-12-29,900.9799194335938
2018-01-01,888.9010620117188
2018-01-02,901.6253662109375
2018-01-03,916.5625610351562
2018-01-04,920.52734375
2018-01-05,927.4426879882812
2018-01-08,930.34716796875
2018-01-09,928.4108276367188
2018-01-10,960.7286987304688
2018-01-11,957.1787719726562
2018-01-12,957.4093017578125
2018-01-15,962.849365234375
2018-01-16,964.232421875
2018-01-17,965.5693969726562
2018-01-18,952.7530517578125
2018-01-19,957.0404663085938
2018-01-22,994.6600341796875
2018-01-23,993.2769775390625
2018-01-24,1009.0901489257812
2018-01-25,1002.912353515625
2018-01-29,1001.3910522460938
2018-01-30,998.39453125
2018-01-31,977.1871948242188
2018-02-01,944.7311401367188
2018-02-02,915.6405639648438
2018-02-05,927.9959716796875
2018-02-06,893.4652709960938
2018-02-07,897.0150756835938
2018-02-08,918.2684326171875
2018-02-09,920.4352416992188
2018-02-12,929.1024780273438
2018-02-14,942.0111083984375
2018-02-15,934.1737060546875
2018-02-16,924.4000244140625
2018-02-19,909.6471557617188
2018-02-20,911.0763549804688
2018-02-21,914.3496704101562
2018-02-22,920.06640625
2018-02-23,940.2591552734375
2018-02-26,966.9524536132812
2018-02-27,957.9164428710938
2018-02-28,971.1477661132812
2018-03-01,963.1260986328125
2018-03-05,960.4981079101562
2018-03-06,951.139404296875
2018-03-07,917.8995361328125
2018-03-08,923.8466796875
2018-03-09,924.215576171875
2018-03-12,934.5424194335938
2018-03-13,931.9147338867188
2018-03-14,931.5457763671875
2018-03-15,956.763916015625
2018-03-16,933.8048706054688
2018-03-19,902.8701782226562
2018-03-20,908.448486328125
2018-03-21,916.4703979492188
2018-03-22,914.9029541015625
2018-03-23,890.60693359375
2018-03-26,901.1642456054688
2018-03-27,928.7335815429688
2018-03-28,908.540771484375
2018-04-02,923.9390258789062
2018-04-03,926.3823852539062
2018-04-04,925.0914916992188
2018-04-05,940.7662963867188
2018-04-06,944.7311401367188
2018-04-09,960.7747192382812
2018-04-10,952.799072265625
2018-04-11,961.328125
2018-04-12,986.4999389648438
2018-04-13,989.9114379882812
2018-04-16,988.1595458984375
2018-04-17,987.7908935546875
2018-04-18,981.3826293945312
2018-04-19,1021.9988403320312
2018-04-20,1053.67138671875
2018-04-23,1109.501220703125
2018-04-24,1110.19287109375
2018-04-25,1132.7833251953125
2018-04-26,1122.4560546875
2018-04-27,1105.2137451171875
2018-04-30,1141.31201171875
2018-05-02,1120.4737548828125
2018-05-03,1129.094970703125
2018-05-04,1070.083984375
2018-05-07,1051.8731689453125
2018-05-08,1087.1873779296875
2018-05-09,1099.4969482421875
2018-05-10,1083.96044921875
2018-05-11,1091.152587890625
2018-05-14,1063.6295166015625
2018-05-15,1055.1004638671875
2018-05-16,1076.5380859375
2018-05-17,1092.5816650390625
2018-05-18,1062.338623046875
2018-05-21,1072.8035888671875
2018-05-22,1078.289794921875
2018-05-23,1107.2884521484375
2018-05-24,1101.8021240234375
2018-05-25,1136.609375
2018-05-28,1114.1114501953125
2018-05-29,1131.72265625
2018-05-30,1141.7269287109375
2018-05-31,1140.6663818359375
2018-06-01,1118.4913330078125
2018-06-04,1110.0084228515625
2018-06-05,1070.5906982421875
2018-06-06,1099.5430908203125
2018-06-07,1116.4168701171875
2018-06-08,1136.3328857421875
2018-06-11,1130.477783203125
2018-06-12,1178.2861328125
2018-06-13,1180.4068603515625
2018-06-14,1186.953369140625
2018-06-15,1202.858642578125
2018-06-18,1194.790771484375
2018-06-19,1207.561279296875
2018-06-20,1217.7957763671875
2018-06-21,1219.9166259765625
2018-06-22,1215.7674560546875
2018-06-25,1238.2652587890625
2018-06-26,1243.8900146484375
2018-06-27,1227.7080078125
2018-06-28,1184.740478515625
2018-06-29,1230.658447265625
2018-07-02,1239.0028076171875
2018-07-03,1259.9796142578125
2018-07-04,1253.5252685546875
2018-07-05,1243.8900146484375
2018-07-06,1258.550537109375
2018-07-09,1273.8565673828125
2018-07-10,1283.9068603515625
2018-07-11,1332.3604736328125
2018-07-12,1317.8380126953125
2018-07-13,1318.3453369140625
2018-07-16,1319.971435546875
2018-07-17,1310.4935302734375
2018-07-18,1316.6727294921875
2018-07-19,1277.274658203125
2018-07-20,1295.765869140625
2018-07-23,1282.6641845703125
2018-07-24,1280.991455078125
2018-07-25,1361.692138671875
2018-07-26,1347.1968994140625
2018-07-27,1348.5909423828125
2018-07-30,1324.338623046875
2018-07-31,1327.079833984375
2018-08-01,1333.2125244140625
2018-08-02,1307.75244140625
2018-08-03,1316.6263427734375
2018-08-06,1302.1773681640625
2018-08-07,1287.356689453125
2018-08-08,1308.170654296875
2018-08-09,1290.1905517578125
2018-08-10,1296.74169921875
2018-08-13,1314.5821533203125
2018-08-14,1332.5621337890625
2018-08-16,1332.6085205078125
2018-08-17,1330.70361328125
2018-08-20,1319.22802734375
2018-08-21,1339.577392578125
2018-08-23,1343.9913330078125
2018-08-24,1318.3917236328125
2018-08-27,1323.8740234375
2018-08-28,1317.230224609375
2018-08-29,1297.2989501953125
2018-08-30,1307.6595458984375
2018-08-31,1334.18798828125
2018-09-03,1342.876220703125
2018-09-04,1313.931640625
2018-09-05,1282.94287109375
2018-09-06,1256.739501953125
2018-09-07,1266.5426025390625
2018-09-10,1254.09130859375
2018-09-11,1219.01416015625
2018-09-12,1239.68896484375
2018-09-14,1250.6531982421875
2018-09-17,1268.3546142578125
2018-09-18,1232.0692138671875
2018-09-19,1238.4805908203125
2018-09-21,1203.914794921875
2018-09-24,1172.0897216796875
2018-09-25,1146.536865234375
2018-09-26,1102.81787109375
2018-09-27,1092.6431884765625
2018-09-28,1074.152099609375
2018-10-01,1079.4949951171875
2018-10-03,1103.3289794921875
2018-10-04,1069.552734375
2018-10-05,1057.5662841796875
2018-10-08,935.6553955078125
2018-10-09,899.6490478515625
2018-10-10,944.57568359375
2018-10-11,906.1533203125
2018-10-12,904.24853515625
2018-10-15,918.1865844726562
2018-10-16,967.0157470703125
2018-10-17,920.7882080078125
2018-10-19,913.0758666992188
2018-10-22,927.6642456054688
2018-10-23,904.24853515625
2018-10-24,905.642333984375
2018-10-25,887.708740234375
2018-10-26,898.6268310546875
2018-10-29,920.044921875
2018-10-30,938.8611450195312
2018-10-31,961.6729125976562
2018-11-01,998.7014770507812
2018-11-02,973.1486206054688
2018-11-05,988.8056030273438
2018-11-06,973.8453979492188
2018-11-07,981.9293823242188
2018-11-09,955.7261352539062
2018-11-12,925.7130126953125
2018-11-13,937.3743286132812
2018-11-14,923.5758056640625
2018-11-15,926.6886596679688
2018-11-16,894.3989868164062
2018-11-19,913.1223754882812
2018-11-20,919.0691528320312
2018-11-21,904.4807739257812
2018-11-22,921.763916015625
2018-11-26,923.7616577148438
2018-11-27,931.1488037109375
2018-11-28,944.715087890625
2018-11-29,931.4739990234375
2018-11-30,951.544677734375
2018-12-03,957.9560546875
2018-12-04,962.0911254882812
2018-12-05,969.849853515625
2018-12-06,939.4185791015625
2018-12-07,936.677490234375
2018-12-10,908.2904663085938
2018-12-11,931.5203857421875
2018-12-12,955.7725219726562
2018-12-13,953.8211669921875
2018-12-14,964.274658203125
2018-12-17,949.5933227539062
2018-12-18,944.296875
2018-12-19,932.681884765625
2018-12-20,937.3743286132812
2018-12-21,927.8035888671875
2018-12-24,920.6024169921875
2018-12-26,918.6044921875
2018-12-27,939.32568359375
2018-12-28,940.998291015625
2018-12-31,948.153076171875
2019-01-01,954.053466796875
2019-01-02,952.2415771484375
2019-01-03,956.7945556640625
2019-01-04,932.8213500976562
2019-01-07,909.1732177734375
2019-01-08,903.4121704101562
2019-01-09,901.3679809570312
2019-01-10,900.85693359375
2019-01-11,893.8414306640625
2019-01-14,900.3458862304688
2019-01-15,909.8701171875
2019-01-16,901.7861328125
2019-01-17,899.8347778320312
2019-01-18,894.7242431640625
2019-01-21,895.2352905273438
2019-01-22,899.3236694335938
2019-01-23,898.3480834960938
2019-01-24,867.2199096679688
2019-01-25,848.1713256835938
2019-01-28,813.140625
2019-01-29,822.2932739257812
2019-01-30,817.043212890625
2019-01-31,812.1185302734375
2019-02-01,826.3353271484375
2019-02-04,825.7314453125
2019-02-05,833.86181640625
2019-02-06,843.618408203125
2019-02-07,857.5563354492188
2019-02-08,840.4590454101562
2019-02-11,839.8086547851562
2019-02-12,825.4061279296875
2019-02-14,819.4127197265625
2019-02-15,799.1561889648438
2019-02-18,798.4129028320312
2019-02-19,795.5324096679688
2019-02-20,826.614013671875
2019-02-21,836.8816528320312
2019-02-22,841.1095581054688
2019-02-25,837.90380859375
2019-02-26,819.6915893554688
2019-02-27,819.4127197265625
2019-02-28,822.2003784179688
2019-03-01,846.87060546875
2019-03-05,860.4833374023438
2019-03-06,882.8305053710938
2019-03-07,892.7264404296875
2019-03-08,890.1712036132812
2019-03-11,888.3591918945312
2019-03-12,891.7507934570312
2019-03-13,893.2839965820312
2019-03-14,882.7839965820312
2019-03-15,910.3811645507812
2019-03-18,912.3790283203125
2019-03-19,915.677734375
2019-03-20,916.8855590820312
2019-03-22,910.8921508789062
2019-03-25,889.0096435546875
2019-03-26,890.124755859375
2019-03-27,883.2022094726562
2019-03-28,890.6821899414062
2019-04-01,892.7264404296875
2019-04-02,910.659912109375
2019-04-03,906.013916015625
2019-04-04,893.3304443359375
2019-04-05,896.7684326171875
2019-04-08,895.6998291015625
2019-04-09,895.2817993164062
2019-04-10,897.3259887695312
2019-04-11,890.4033813476562
2019-04-12,893.2839965820312
2019-04-15,921.6244506835938
2019-04-16,913.4939575195312
2019-04-18,888.17333984375
2019-04-22,888.6845092773438
2019-04-23,883.2951049804688
2019-04-24,863.9213256835938
2019-04-25,861.644775390625
2019-04-26,857.1382446289062
2019-04-30,864.5253295898438
2019-05-02,832.7467041015625
2019-05-03,811.746826171875
2019-05-06,796.97265625
2019-05-07,798.7846069335938
2019-05-08,799.5280151367188
2019-05-09,802.22265625
2019-05-10,801.2933959960938
2019-05-13,785.5900268554688
2019-05-14,779.3643798828125
2019-05-15,789.074462890625
2019-05-16,791.1187744140625
2019-05-17,803.6163940429688
2019-05-20,800.41064453125
2019-05-21,781.4085693359375
2019-05-22,790.2359619140625
2019-05-23,787.6807250976562
2019-05-24,801.4328002929688
2019-05-27,812.2579345703125
2019-05-28,822.6185302734375
2019-05-29,825.6848754882812
2019-05-30,821.8751831054688
2019-05-31,809.888427734375
2019-06-03,817.8331298828125
2019-06-04,806.54345703125
2019-06-06,794.7890014648438
2019-06-07,796.5079956054688
2019-06-10,796.5079956054688
2019-06-11,806.0787353515625
2019-06-12,794.9749145507812
2019-06-13,786.0546264648438
2019-06-14,800.41064453125
2019-06-17,805.474853515625
2019-06-18,808.4017944335938
2019-06-19,788.7491455078125
2019-06-20,794.045654296875
2019-06-21,799.76025390625
2019-06-24,791.3045043945312
2019-06-25,797.3444213867188
