Date,USHAMART.NS
2015-08-21,16.006101608276367
2015-08-24,14.948640823364258
2015-08-25,14.564108848571777
2015-08-26,15.28510570526123
2015-08-27,15.573504447937012
2015-08-28,14.660243034362793
2015-08-31,14.948640823364258
2015-09-01,14.660243034362793
2015-09-02,14.612175941467285
2015-09-03,14.612175941467285
2015-09-04,14.035379409790039
2015-09-07,13.939247131347656
2015-09-08,13.746981620788574
2015-09-09,14.275712013244629
2015-09-10,14.467976570129395
2015-09-11,14.852508544921875
2015-09-14,15.04477310180664
2015-09-15,14.41991138458252
2015-09-16,14.612175941467285
2015-09-18,14.516044616699219
2015-09-21,14.227645874023438
2015-09-22,13.746981620788574
2015-09-23,13.746981620788574
2015-09-24,13.987313270568848
2015-09-28,13.602782249450684
2015-09-29,13.698915481567383
2015-09-30,13.650849342346191
2015-10-01,13.939247131347656
2015-10-05,13.939247131347656
2015-10-06,15.621569633483887
2015-10-07,16.630962371826172
2015-10-08,16.727094650268555
2015-10-09,16.054168701171875
2015-10-12,16.294498443603516
2015-10-13,16.3906307220459
2015-10-14,16.054168701171875
2015-10-15,16.198368072509766
2015-10-16,15.958036422729492
2015-10-19,16.198368072509766
2015-10-20,16.006101608276367
2015-10-21,15.909968376159668
2015-10-23,16.24643325805664
2015-10-26,16.342567443847656
2015-10-27,16.054168701171875
2015-10-28,15.813837051391602
2015-10-29,15.765769004821777
2015-10-30,15.621569633483887
2015-11-02,15.04477310180664
2015-11-03,15.188972473144531
2015-11-04,14.99670696258545
2015-11-05,14.41991138458252
2015-11-06,14.083446502685547
2015-11-09,13.795048713684082
2015-11-10,14.275712013244629
2015-11-13,14.035379409790039
2015-11-16,13.891180992126465
2015-11-17,13.602782249450684
2015-11-18,13.410516738891602
2015-11-19,13.939247131347656
2015-11-20,13.410516738891602
2015-11-23,13.170185089111328
2015-11-24,13.170185089111328
2015-11-26,13.170185089111328
2015-11-27,12.929853439331055
2015-11-30,12.833721160888672
2015-12-01,12.881787300109863
2015-12-02,13.410516738891602
2015-12-03,13.602782249450684
2015-12-04,13.21825122833252
2015-12-07,13.025986671447754
2015-12-08,12.016592979431152
2015-12-09,11.68012809753418
2015-12-10,11.487861633300781
2015-12-11,11.391730308532715
2015-12-14,11.391730308532715
2015-12-15,11.055265426635742
2015-12-16,10.718799591064453
2015-12-17,10.911066055297852
2015-12-18,11.151397705078125
2015-12-21,11.007198333740234
2015-12-22,11.055265426635742
2015-12-23,11.103331565856934
2015-12-24,10.959132194519043
2015-12-28,11.343663215637207
2015-12-29,11.199462890625
2015-12-30,10.334269523620605
2015-12-31,9.80553913116455
2016-01-01,10.574601173400879
2016-01-04,10.766865730285645
2016-01-05,11.343663215637207
2016-01-06,11.007198333740234
2016-01-07,10.382336616516113
2016-01-08,10.574601173400879
2016-01-11,10.430402755737305
2016-01-12,10.190071105957031
2016-01-13,9.80553913116455
2016-01-14,9.469075202941895
2016-01-15,9.084543228149414
2016-01-18,8.267416000366211
2016-01-19,8.555813789367676
2016-01-20,8.027084350585938
2016-01-21,8.12321662902832
2016-01-22,7.882884502410889
2016-01-25,8.171283721923828
2016-01-27,8.21934986114502
2016-01-28,7.979018211364746
2016-01-29,8.267416000366211
2016-02-01,8.315481185913086
2016-02-02,7.93095064163208
2016-02-03,7.93095064163208
2016-02-04,7.882884502410889
2016-02-05,8.12321662902832
2016-02-08,8.363547325134277
2016-02-09,8.507747650146484
2016-02-10,8.507747650146484
2016-02-11,8.027084350585938
2016-02-12,7.594486236572266
2016-02-15,7.642552852630615
2016-02-16,7.690619468688965
2016-02-17,7.690619468688965
2016-02-18,7.882884502410889
2016-02-19,7.882884502410889
2016-02-22,7.642552852630615
2016-02-23,7.594486236572266
2016-02-24,7.306087970733643
2016-02-25,7.20995569229126
2016-02-26,6.681225299835205
2016-02-29,6.488959789276123
2016-03-01,6.825424671173096
2016-03-02,7.16188907623291
2016-03-03,8.12321662902832
2016-03-04,9.036478042602539
2016-03-08,9.51714038848877
2016-03-09,9.613274574279785
2016-03-10,9.565207481384277
2016-03-11,9.469075202941895
2016-03-14,10.382336616516113
2016-03-15,11.391730308532715
2016-03-16,12.497257232666016
2016-03-17,11.872394561767578
2016-03-18,11.728193283081055
2016-03-21,11.247530937194824
2016-03-22,11.776260375976562
2016-03-23,11.391730308532715
2016-03-28,10.86299991607666
2016-03-29,10.334269523620605
2016-03-30,10.766865730285645
2016-03-31,11.055265426635742
2016-04-01,10.814933776855469
2016-04-04,10.911066055297852
2016-04-05,10.526535034179688
2016-04-06,10.718799591064453
2016-04-07,10.670734405517578
2016-04-08,11.151397705078125
2016-04-11,11.68012809753418
2016-04-12,12.06466007232666
2016-04-13,12.449190139770508
2016-04-18,13.025986671447754
2016-04-20,13.650849342346191
2016-04-21,14.32377815246582
2016-04-22,13.939247131347656
2016-04-25,13.795048713684082
2016-04-26,14.41991138458252
2016-04-27,14.467976570129395
2016-04-28,14.275712013244629
2016-04-29,13.987313270568848
2016-05-02,13.987313270568848
2016-05-03,14.035379409790039
2016-05-04,13.410516738891602
2016-05-05,13.21825122833252
2016-05-06,12.881787300109863
2016-05-09,13.5066499710083
2016-05-10,13.36245059967041
2016-05-11,13.5066499710083
2016-05-12,13.410516738891602
2016-05-13,13.266318321228027
2016-05-16,13.21825122833252
2016-05-17,13.314385414123535
2016-05-18,13.170185089111328
2016-05-19,13.170185089111328
2016-05-20,12.881787300109863
2016-05-23,12.25692367553711
2016-05-24,11.68012809753418
2016-05-25,12.25692367553711
2016-05-26,11.776260375976562
2016-05-27,11.920458793640137
2016-05-30,12.06466007232666
2016-05-31,11.872394561767578
2016-06-01,11.776260375976562
2016-06-02,11.68012809753418
2016-06-03,11.872394561767578
2016-06-06,11.82432746887207
2016-06-07,12.25692367553711
2016-06-08,12.401123046875
2016-06-09,12.497257232666016
2016-06-10,12.25692367553711
2016-06-13,11.968526840209961
2016-06-14,12.304990768432617
2016-06-15,12.208857536315918
2016-06-16,11.872394561767578
2016-06-17,11.872394561767578
2016-06-20,13.025986671447754
2016-06-21,12.881787300109863
2016-06-22,12.833721160888672
2016-06-23,13.458584785461426
2016-06-24,13.746981620788574
2016-06-27,14.131511688232422
2016-06-28,14.17957878112793
2016-06-29,14.131511688232422
2016-06-30,14.41991138458252
2016-07-01,15.429303169250488
2016-07-04,16.48676300048828
2016-07-05,16.3906307220459
2016-07-07,15.86190128326416
2016-07-08,15.429303169250488
2016-07-11,14.804442405700684
2016-07-12,14.467976570129395
2016-07-13,14.804442405700684
2016-07-14,14.852508544921875
2016-07-15,15.333172798156738
2016-07-18,15.237040519714355
2016-07-19,15.04477310180664
2016-07-20,14.852508544921875
2016-07-21,14.852508544921875
2016-07-22,14.756375312805176
2016-07-25,15.092840194702148
2016-07-26,14.804442405700684
2016-07-27,14.900574684143066
2016-07-28,16.198368072509766
2016-07-29,15.092840194702148
2016-08-01,16.006101608276367
2016-08-02,15.958036422729492
2016-08-03,15.477371215820312
2016-08-04,16.102231979370117
2016-08-05,16.24643325805664
2016-08-08,16.294498443603516
2016-08-09,15.188972473144531
2016-08-10,14.612175941467285
2016-08-11,14.41991138458252
2016-08-12,14.371844291687012
2016-08-16,14.275712013244629
2016-08-17,14.371844291687012
2016-08-18,14.17957878112793
2016-08-19,15.28510570526123
2016-08-22,14.41991138458252
2016-08-23,14.371844291687012
2016-08-24,13.650849342346191
2016-08-25,13.170185089111328
2016-08-26,12.641454696655273
2016-08-29,12.497257232666016
2016-08-30,12.929853439331055
2016-08-31,13.170185089111328
2016-09-01,12.977919578552246
2016-09-02,12.833721160888672
2016-09-06,12.977919578552246
2016-09-07,12.353056907653809
2016-09-08,12.112725257873535
2016-09-09,12.641454696655273
2016-09-12,12.25692367553711
2016-09-14,12.353056907653809
2016-09-15,12.304990768432617
2016-09-16,12.304990768432617
2016-09-19,12.208857536315918
2016-09-20,12.016592979431152
2016-09-21,12.54532241821289
2016-09-22,12.833721160888672
2016-09-23,12.401123046875
2016-09-26,12.112725257873535
2016-09-27,12.112725257873535
2016-09-28,12.112725257873535
2016-09-29,11.391730308532715
2016-09-30,11.199462890625
2016-10-03,12.449190139770508
2016-10-04,12.497257232666016
2016-10-05,14.99670696258545
2016-10-06,14.804442405700684
2016-10-07,14.900574684143066
2016-10-10,14.17957878112793
2016-10-13,13.987313270568848
2016-10-14,14.227645874023438
2016-10-17,13.891180992126465
2016-10-18,14.41991138458252
2016-10-19,14.516044616699219
2016-10-20,14.516044616699219
2016-10-21,14.32377815246582
2016-10-24,14.564108848571777
2016-10-25,14.41991138458252
2016-10-26,14.17957878112793
2016-10-27,13.987313270568848
2016-10-28,15.813837051391602
2016-11-01,17.88068962097168
2016-11-02,17.68842315673828
2016-11-03,16.871295928955078
2016-11-04,15.429303169250488
2016-11-07,15.669634819030762
2016-11-08,15.333172798156738
2016-11-09,14.275712013244629
2016-11-10,15.477371215820312
2016-11-11,14.227645874023438
2016-11-15,13.410516738891602
2016-11-16,13.170185089111328
2016-11-17,12.929853439331055
2016-11-18,12.54532241821289
2016-11-21,11.776260375976562
2016-11-22,12.881787300109863
2016-11-23,13.5066499710083
2016-11-24,13.843113899230957
2016-11-25,13.939247131347656
2016-11-28,14.083446502685547
2016-11-29,13.843113899230957
2016-11-30,14.131511688232422
2016-12-01,13.795048713684082
2016-12-02,13.746981620788574
2016-12-05,14.804442405700684
2016-12-06,14.564108848571777
2016-12-07,14.131511688232422
2016-12-08,15.092840194702148
2016-12-09,14.900574684143066
2016-12-12,14.371844291687012
2016-12-13,14.17957878112793
2016-12-14,14.99670696258545
2016-12-15,15.092840194702148
2016-12-16,14.99670696258545
2016-12-19,15.333172798156738
2016-12-20,14.948640823364258
2016-12-21,14.564108848571777
2016-12-22,14.41991138458252
2016-12-23,14.32377815246582
2016-12-26,13.939247131347656
2016-12-27,14.131511688232422
2016-12-28,14.612175941467285
2016-12-29,14.564108848571777
2016-12-30,14.41991138458252
2017-01-02,14.660243034362793
2017-01-03,15.188972473144531
2017-01-04,15.333172798156738
2017-01-05,15.669634819030762
2017-01-06,16.919361114501953
2017-01-09,17.351957321166992
2017-01-10,16.919361114501953
2017-01-11,20.284008026123047
2017-01-12,20.23594093322754
2017-01-13,20.09174346923828
2017-01-16,20.187875747680664
2017-01-17,20.476272583007812
2017-01-18,19.947542190551758
2017-01-19,19.851411819458008
2017-01-20,19.6110782623291
2017-01-23,19.22654914855957
2017-01-24,18.31328582763672
2017-01-25,18.169086456298828
2017-01-27,18.457487106323242
2017-01-30,18.121021270751953
2017-01-31,17.928754806518555
2017-02-01,18.265220642089844
2017-02-02,18.072956085205078
2017-02-03,18.169086456298828
2017-02-06,18.121021270751953
2017-02-07,18.02488899230957
2017-02-08,17.928754806518555
2017-02-09,19.274612426757812
2017-02-10,18.55361557006836
2017-02-13,17.68842315673828
2017-02-14,17.5922908782959
2017-02-15,16.967430114746094
2017-02-16,17.255826950073242
2017-02-17,17.11162757873535
2017-02-20,18.505552291870117
2017-02-21,18.265220642089844
2017-02-22,17.832624435424805
2017-02-23,17.351957321166992
2017-02-27,17.68842315673828
2017-02-28,17.54422378540039
2017-03-01,18.601686477661133
2017-03-02,18.02488899230957
2017-03-03,17.832624435424805
2017-03-06,17.976821899414062
2017-03-07,17.5922908782959
2017-03-08,17.207761764526367
2017-03-09,16.967430114746094
2017-03-10,16.871295928955078
2017-03-14,17.784555435180664
2017-03-15,17.736492156982422
2017-03-16,17.640357971191406
2017-03-17,17.303892135620117
2017-03-20,17.255826950073242
2017-03-21,17.063560485839844
2017-03-22,16.775163650512695
2017-03-23,17.11162757873535
2017-03-24,17.303892135620117
2017-03-27,16.871295928955078
2017-03-28,17.303892135620117
2017-03-29,16.871295928955078
2017-03-30,16.534832000732422
2017-03-31,16.775163650512695
2017-04-03,17.351957321166992
2017-04-05,17.928754806518555
2017-04-06,19.466880798339844
2017-04-07,18.31328582763672
2017-04-10,19.6110782623291
2017-04-11,19.418811798095703
2017-04-12,18.55361557006836
2017-04-13,18.36135482788086
2017-04-17,18.601686477661133
2017-04-18,18.31328582763672
2017-04-19,18.649751663208008
2017-04-20,18.890085220336914
2017-04-21,19.22654914855957
2017-04-24,21.197267532348633
2017-04-25,20.187875747680664
2017-04-26,19.563013076782227
2017-04-27,20.04367446899414
2017-04-28,19.65914535522461
2017-05-02,19.995609283447266
2017-05-03,19.707212448120117
2017-05-04,19.322681427001953
2017-05-05,18.649751663208008
2017-05-08,18.986215591430664
2017-05-09,18.93815040588379
2017-05-10,18.793949127197266
2017-05-11,18.505552291870117
2017-05-12,18.4094181060791
2017-05-15,19.08234977722168
2017-05-16,18.890085220336914
2017-05-17,19.130414962768555
2017-05-18,18.505552291870117
2017-05-19,18.121021270751953
2017-05-22,17.928754806518555
2017-05-23,17.303892135620117
2017-05-24,16.630962371826172
2017-05-25,17.255826950073242
2017-05-26,18.072956085205078
2017-05-29,17.351957321166992
2017-05-30,17.01549530029297
2017-05-31,17.351957321166992
2017-06-01,17.207761764526367
2017-06-02,16.823230743408203
2017-06-05,17.207761764526367
2017-06-06,17.207761764526367
2017-06-07,17.351957321166992
2017-06-08,18.169086456298828
2017-06-09,18.169086456298828
2017-06-12,18.02488899230957
2017-06-13,17.68842315673828
2017-06-14,17.68842315673828
2017-06-15,17.976821899414062
2017-06-16,19.03428077697754
2017-06-19,18.649751663208008
2017-06-20,18.55361557006836
2017-06-21,18.265220642089844
2017-06-22,18.265220642089844
2017-06-23,17.736492156982422
2017-06-27,17.11162757873535
2017-06-28,17.207761764526367
2017-06-29,17.832624435424805
2017-06-30,18.072956085205078
2017-07-03,18.55361557006836
2017-07-04,18.217153549194336
2017-07-05,18.169086456298828
2017-07-06,18.169086456298828
2017-07-07,18.265220642089844
2017-07-10,18.121021270751953
2017-07-11,18.121021270751953
2017-07-12,18.265220642089844
2017-07-13,19.08234977722168
2017-07-14,18.793949127197266
2017-07-17,19.707212448120117
2017-07-18,20.476272583007812
2017-07-19,20.572404861450195
2017-07-20,20.428207397460938
2017-07-21,20.332073211669922
2017-07-24,19.995609283447266
2017-07-25,19.466880798339844
2017-07-26,20.09174346923828
2017-07-27,19.418811798095703
2017-07-28,20.284008026123047
2017-07-31,21.677932739257812
2017-08-01,21.58180046081543
2017-08-02,21.389535903930664
2017-08-03,20.572404861450195
2017-08-04,21.0050048828125
2017-08-07,21.485668182373047
2017-08-08,20.66853904724121
2017-08-09,19.6110782623291
2017-08-10,18.169086456298828
2017-08-11,18.217153549194336
2017-08-14,19.178482055664062
2017-08-16,18.842016220092773
2017-08-17,18.793949127197266
2017-08-18,18.217153549194336
2017-08-21,18.55361557006836
2017-08-22,18.31328582763672
2017-08-23,18.31328582763672
2017-08-24,18.217153549194336
2017-08-28,18.457487106323242
2017-08-29,18.217153549194336
2017-08-30,18.55361557006836
2017-08-31,19.755277633666992
2017-09-01,20.380142211914062
2017-09-04,19.418811798095703
2017-09-05,19.65914535522461
2017-09-06,19.947542190551758
2017-09-07,20.09174346923828
2017-09-08,20.23594093322754
2017-09-11,21.197267532348633
2017-09-12,21.918264389038086
2017-09-13,21.58180046081543
2017-09-14,21.29340171813965
2017-09-15,21.53373146057129
2017-09-18,21.87019920349121
2017-09-19,23.552520751953125
2017-09-20,22.831523895263672
2017-09-21,25.186779022216797
2017-09-22,24.369651794433594
2017-09-25,23.840917587280273
2017-09-26,24.033185958862305
2017-09-27,22.78346061706543
2017-09-28,24.465782165527344
2017-09-29,23.552520751953125
2017-10-03,24.65804672241211
2017-10-04,24.369651794433594
2017-10-05,25.955839157104492
2017-10-06,25.667442321777344
2017-10-09,26.196170806884766
2017-10-10,26.00390625
2017-10-11,24.465782165527344
2017-10-12,25.475175857543945
2017-10-13,24.80224609375
2017-10-16,24.465782165527344
2017-10-17,25.619373321533203
2017-10-18,25.955839157104492
2017-10-19,25.667442321777344
2017-10-23,25.523242950439453
2017-10-24,24.898380279541016
2017-10-25,25.37904167175293
2017-10-26,24.94644546508789
2017-10-27,24.80224609375
2017-10-30,24.99451446533203
2017-10-31,24.898380279541016
2017-11-01,25.71550750732422
2017-11-02,25.186779022216797
2017-11-03,25.71550750732422
2017-11-06,24.273517608642578
2017-11-07,24.177383422851562
2017-11-08,24.081249237060547
2017-11-09,23.696718215942383
2017-11-10,23.45638656616211
2017-11-13,24.417715072631836
2017-11-14,23.88898468017578
2017-11-15,23.02379035949707
2017-11-16,23.216054916381836
2017-11-17,23.31218910217285
2017-11-20,23.07185935974121
2017-11-21,23.02379035949707
2017-11-22,23.119924545288086
2017-11-23,22.687326431274414
2017-11-24,22.49506187438965
2017-11-27,22.350862503051758
2017-11-28,22.39892578125
2017-11-29,22.15859603881836
2017-11-30,21.822132110595703
2017-12-01,22.30279541015625
2017-12-04,21.53373146057129
2017-12-05,20.95693588256836
2017-12-06,21.96632957458496
2017-12-07,22.01439666748047
2017-12-08,22.15859603881836
2017-12-11,22.446996688842773
2017-12-12,21.53373146057129
2017-12-13,20.86080551147461
2017-12-14,20.187875747680664
2017-12-15,20.13981056213379
2017-12-18,19.707212448120117
2017-12-19,20.764673233032227
2017-12-20,21.58180046081543
2017-12-21,22.062463760375977
2017-12-22,21.774065017700195
2017-12-26,22.062463760375977
2017-12-27,21.822132110595703
2017-12-28,23.45638656616211
2017-12-29,23.840917587280273
2018-01-01,23.167991638183594
2018-01-02,22.687326431274414
2018-01-03,22.735393524169922
2018-01-04,24.56191635131836
2018-01-05,24.369651794433594
2018-01-08,24.99451446533203
2018-01-09,23.98512077331543
2018-01-10,23.64865493774414
2018-01-11,24.465782165527344
2018-01-12,29.320486068725586
2018-01-15,28.118825912475586
2018-01-16,26.388439178466797
2018-01-17,28.070758819580078
2018-01-18,26.43650245666504
2018-01-19,27.301698684692383
2018-01-22,26.86910057067871
2018-01-23,26.196170806884766
2018-01-24,25.427112579345703
2018-01-25,26.91716957092285
2018-01-29,26.29230499267578
2018-01-30,25.571308135986328
2018-01-31,25.71550750732422
2018-02-01,24.94644546508789
2018-02-02,22.831523895263672
2018-02-05,21.774065017700195
2018-02-06,21.29340171813965
2018-02-07,21.58180046081543
2018-02-08,21.677932739257812
2018-02-09,22.735393524169922
2018-02-12,22.062463760375977
2018-02-14,22.15859603881836
2018-02-15,21.87019920349121
2018-02-16,20.95693588256836
2018-02-19,20.187875747680664
2018-02-20,20.428207397460938
2018-02-21,22.350862503051758
2018-02-22,21.53373146057129
2018-02-23,22.206663131713867
2018-02-26,22.927658081054688
2018-02-27,22.5911922454834
2018-02-28,21.58180046081543
2018-03-01,21.341468811035156
2018-03-05,20.71660614013672
2018-03-06,20.187875747680664
2018-03-07,19.322681427001953
2018-03-08,20.187875747680664
2018-03-09,19.22654914855957
2018-03-12,18.265220642089844
2018-03-13,18.31328582763672
2018-03-14,19.370746612548828
2018-03-15,19.418811798095703
2018-03-16,19.130414962768555
2018-03-19,18.31328582763672
2018-03-20,17.88068962097168
2018-03-21,17.68842315673828
2018-03-22,17.928754806518555
2018-03-23,17.54422378540039
2018-03-26,17.68842315673828
2018-03-27,18.36135482788086
2018-03-28,17.5922908782959
2018-04-02,19.51494598388672
2018-04-03,20.86080551147461
2018-04-04,21.918264389038086
2018-04-05,23.216054916381836
2018-04-06,23.02379035949707
2018-04-09,23.7928524017334
2018-04-10,24.22545051574707
2018-04-11,24.177383422851562
2018-04-12,24.081249237060547
2018-04-13,23.88898468017578
2018-04-16,22.975723266601562
2018-04-17,22.206663131713867
2018-04-18,22.5911922454834
2018-04-19,23.6005859375
2018-04-20,23.02379035949707
2018-04-23,23.64865493774414
2018-04-24,23.07185935974121
2018-04-25,22.78346061706543
2018-04-26,23.02379035949707
2018-04-27,22.879592895507812
2018-04-30,22.543128967285156
2018-05-02,23.02379035949707
2018-05-03,23.07185935974121
2018-05-04,22.543128967285156
2018-05-07,22.49506187438965
2018-05-08,22.5911922454834
2018-05-09,22.110530853271484
2018-05-10,21.245336532592773
2018-05-11,20.90886878967285
2018-05-14,21.918264389038086
2018-05-15,21.437599182128906
2018-05-16,22.110530853271484
2018-05-17,22.30279541015625
2018-05-18,22.110530853271484
2018-05-21,21.053070068359375
2018-05-22,24.51384735107422
2018-05-23,24.273517608642578
2018-05-24,23.840917587280273
2018-05-25,23.167991638183594
2018-05-28,23.36025619506836
2018-05-29,23.07185935974121
2018-05-30,22.639259338378906
2018-05-31,22.206663131713867
2018-06-01,21.629867553710938
2018-06-04,20.86080551147461
2018-06-05,19.322681427001953
2018-06-06,21.053070068359375
2018-06-07,23.216054916381836
2018-06-08,26.965232849121094
2018-06-11,28.455291748046875
2018-06-12,29.9934139251709
2018-06-13,27.0132999420166
2018-06-14,29.4166202545166
2018-06-15,29.51275062561035
2018-06-18,28.022693634033203
2018-06-19,27.63816261291504
2018-06-20,27.590097427368164
2018-06-21,27.878494262695312
2018-06-22,27.49396324157715
2018-06-25,27.157499313354492
2018-06-26,26.580699920654297
2018-06-27,25.523242950439453
2018-06-28,24.465782165527344
2018-06-29,26.484569549560547
2018-07-02,25.955839157104492
2018-07-03,26.00390625
2018-07-04,24.609981536865234
2018-07-05,24.081249237060547
2018-07-06,25.09064483642578
2018-07-09,25.619373321533203
2018-07-10,25.71550750732422
2018-07-11,26.43650245666504
2018-07-12,25.330976486206055
2018-07-13,25.13871192932129
2018-07-16,23.408323287963867
2018-07-17,24.081249237060547
2018-07-18,23.64865493774414
2018-07-19,23.02379035949707
2018-07-20,24.609981536865234
2018-07-23,24.033185958862305
2018-07-24,24.465782165527344
2018-07-25,24.033185958862305
2018-07-26,23.64865493774414
2018-07-27,24.754179000854492
2018-07-30,26.484569549560547
2018-07-31,25.955839157104492
2018-08-01,25.042577743530273
2018-08-02,25.186779022216797
2018-08-03,24.898380279541016
2018-08-06,26.580699920654297
2018-08-07,27.061365127563477
2018-08-08,27.061365127563477
2018-08-09,26.24423599243164
2018-08-10,26.051973342895508
2018-08-13,27.061365127563477
2018-08-14,27.109432220458984
2018-08-16,26.86910057067871
2018-08-17,27.0132999420166
2018-08-20,26.91716957092285
2018-08-21,26.772968292236328
2018-08-23,26.00390625
2018-08-24,25.85970687866211
2018-08-27,27.157499313354492
2018-08-28,29.70501708984375
