Date,TMO
2016-11-25,140.77406311035156
2016-11-28,137.00527954101562
2016-11-29,137.9328155517578
2016-11-30,136.8002471923828
2016-12-01,136.33154296875
2016-12-02,138.55770874023438
2016-12-05,138.0402374267578
2016-12-06,140.19801330566406
2016-12-07,138.4990692138672
2016-12-08,139.6903076171875
2016-12-09,141.9750213623047
2016-12-12,141.7504425048828
2016-12-13,142.6007843017578
2016-12-14,140.54827880859375
2016-12-15,140.2550506591797
2016-12-16,139.31674194335938
2016-12-19,138.05593872070312
2016-12-20,138.59347534179688
2016-12-21,137.58682250976562
2016-12-22,137.34246826171875
2016-12-23,138.63255310058594
2016-12-27,139.18971252441406
2016-12-28,138.02659606933594
2016-12-29,138.28074645996094
2016-12-30,137.90933227539062
2017-01-03,140.4211883544922
2017-01-04,141.8775634765625
2017-01-05,142.09259033203125
2017-01-06,143.93978881835938
2017-01-09,144.15481567382812
2017-01-10,144.43824768066406
2017-01-11,142.91354370117188
2017-01-12,142.66921997070312
2017-01-13,142.9820098876953
2017-01-17,141.77001953125
2017-01-18,141.38882446289062
2017-01-19,141.05648803710938
2017-01-20,140.2648468017578
2017-01-23,139.56109619140625
2017-01-24,137.7920684814453
2017-01-25,139.20925903320312
2017-01-26,139.86412048339844
2017-01-27,142.16094970703125
2017-01-30,140.04977416992188
2017-01-31,148.94406127929688
2017-02-01,149.48159790039062
2017-02-02,148.2403106689453
2017-02-03,148.0057373046875
2017-02-06,148.64105224609375
2017-02-07,149.5500030517578
2017-02-08,150.02896118164062
2017-02-09,151.24087524414062
2017-02-10,151.38751220703125
2017-02-13,152.81448364257812
2017-02-14,153.7234649658203
2017-02-15,154.68130493164062
2017-02-16,154.14376831054688
2017-02-17,155.05267333984375
2017-02-21,155.04293823242188
2017-02-22,154.4467010498047
2017-02-23,155.14065551757812
2017-02-24,155.38499450683594
2017-02-27,154.89627075195312
2017-02-28,154.11439514160156
2017-03-01,156.20603942871094
2017-03-02,155.60006713867188
2017-03-03,156.5382843017578
2017-03-06,154.14376831054688
2017-03-07,153.7039337158203
2017-03-08,153.93850708007812
2017-03-09,154.21212768554688
2017-03-10,155.72708129882812
2017-03-13,155.59011840820312
2017-03-14,154.90533447265625
2017-03-15,157.55653381347656
2017-03-16,154.59225463867188
2017-03-17,154.46505737304688
2017-03-20,153.3400421142578
2017-03-21,152.16604614257812
2017-03-22,151.96058654785156
2017-03-23,151.29530334472656
2017-03-24,150.6985626220703
2017-03-27,151.2366485595703
2017-03-28,151.2855682373047
2017-03-29,150.63987731933594
2017-03-30,150.57144165039062
2017-03-31,150.26815795898438
2017-04-03,151.2269287109375
2017-04-04,149.4072265625
2017-04-05,149.4463348388672
2017-04-06,149.6322479248047
2017-04-07,149.7887420654297
2017-04-10,150.12139892578125
2017-04-11,149.55398559570312
2017-04-12,149.15286254882812
2017-04-13,148.8789520263672
2017-04-17,150.36593627929688
2017-04-18,149.94528198242188
2017-04-19,151.10951232910156
2017-04-20,151.9899444580078
2017-04-21,151.67694091796875
2017-04-24,153.92701721191406
2017-04-25,155.36514282226562
2017-04-26,164.36553955078125
2017-04-27,163.08399963378906
2017-04-28,161.74368286132812
2017-05-01,163.00570678710938
2017-05-02,163.62203979492188
2017-05-03,164.6688232421875
2017-05-04,166.4297637939453
2017-05-05,167.34939575195312
2017-05-08,166.69386291503906
2017-05-09,168.38641357421875
2017-05-10,167.2613067626953
2017-05-11,167.3004913330078
2017-05-12,167.79940795898438
2017-05-15,168.52334594726562
2017-05-16,168.53318786621094
2017-05-17,167.2613067626953
2017-05-18,168.0146484375
2017-05-19,167.80923461914062
2017-05-22,168.3668670654297
2017-05-23,168.1027374267578
2017-05-24,168.59182739257812
2017-05-25,169.14942932128906
2017-05-26,169.65821838378906
2017-05-30,169.4918975830078
2017-05-31,169.04183959960938
2017-06-01,171.02786254882812
2017-06-02,172.5637664794922
2017-06-05,172.61268615722656
2017-06-06,172.25071716308594
2017-06-07,172.5148162841797
2017-06-08,171.01803588867188
2017-06-09,171.1354522705078
2017-06-12,169.61907958984375
2017-06-13,171.2836456298828
2017-06-14,170.93115234375
2017-06-15,170.50030517578125
2017-06-16,171.21511840820312
2017-06-19,172.57608032226562
2017-06-20,172.0082244873047
2017-06-21,171.9396514892578
2017-06-22,171.8124237060547
2017-06-23,170.80380249023438
2017-06-26,169.6190948486328
2017-06-27,170.0792236328125
2017-06-28,172.10610961914062
2017-06-29,170.2653045654297
2017-06-30,170.83319091796875
2017-07-03,170.7744598388672
2017-07-05,172.07676696777344
2017-07-06,171.3913116455078
2017-07-07,173.79026794433594
2017-07-10,173.96646118164062
2017-07-11,174.91629028320312
2017-07-12,176.4438018798828
2017-07-13,176.27731323242188
2017-07-14,177.17819213867188
2017-07-17,177.02149963378906
2017-07-18,175.61154174804688
2017-07-19,176.3948211669922
2017-07-20,177.765625
2017-07-21,178.38250732421875
2017-07-24,178.3629608154297
2017-07-25,176.375244140625
2017-07-26,171.410888671875
2017-07-27,171.61656188964844
2017-07-28,172.30191040039062
2017-07-31,171.87112426757812
2017-08-01,171.8124237060547
2017-08-02,172.76214599609375
2017-08-03,172.07676696777344
2017-08-04,172.6544952392578
2017-08-07,173.6532440185547
2017-08-08,170.36318969726562
2017-08-09,169.6483917236328
2017-08-10,168.16012573242188
2017-08-11,169.6190948486328
2017-08-14,170.40237426757812
2017-08-15,169.94215393066406
2017-08-16,171.78298950195312
2017-08-17,169.28616333007812
2017-08-18,168.97283935546875
2017-08-21,170.38278198242188
2017-08-22,173.10488891601562
2017-08-23,172.14527893066406
2017-08-24,172.292236328125
2017-08-25,173.52590942382812
2017-08-28,174.71066284179688
2017-08-29,176.75709533691406
2017-08-30,179.136474609375
2017-08-31,183.2391357421875
2017-09-01,182.1228790283203
2017-09-05,182.1424560546875
2017-09-06,185.4617462158203
2017-09-07,186.6171417236328
2017-09-08,187.63555908203125
2017-09-11,189.53509521484375
2017-09-12,189.99533081054688
2017-09-13,187.47885131835938
2017-09-14,187.84140014648438
2017-09-15,186.802734375
2017-09-18,188.008056640625
2017-09-19,185.81298828125
2017-09-20,184.81349182128906
2017-09-21,184.1372833251953
2017-09-22,184.51953125
2017-09-25,183.5591583251953
2017-09-26,183.90208435058594
2017-09-27,184.68605041503906
2017-09-28,182.70663452148438
2017-09-29,185.4014129638672
2017-10-02,187.69447326660156
2017-10-03,186.5087432861328
2017-10-04,189.62490844726562
2017-10-05,189.54647827148438
2017-10-06,189.3308868408203
2017-10-09,189.3798828125
2017-10-10,188.7723388671875
2017-10-11,189.5758819580078
2017-10-12,189.50726318359375
2017-10-13,188.55677795410156
2017-10-16,187.4396514892578
2017-10-17,184.9800567626953
2017-10-18,185.4209747314453
2017-10-19,188.5763397216797
2017-10-20,189.96783447265625
2017-10-23,190.4676055908203
2017-10-24,190.47744750976562
2017-10-25,195.6611785888672
2017-10-26,196.34718322753906
2017-10-27,188.55677795410156
2017-10-30,188.1648406982422
2017-10-31,189.9384307861328
2017-11-01,190.29124450683594
2017-11-02,187.4396514892578
2017-11-03,189.82083129882812
2017-11-06,189.64450073242188
2017-11-07,189.3308868408203
2017-11-08,189.96783447265625
2017-11-09,188.03738403320312
2017-11-10,182.44203186035156
2017-11-13,184.4313201904297
2017-11-14,185.28382873535156
2017-11-15,184.72525024414062
2017-11-16,186.78309631347656
2017-11-17,186.35189819335938
2017-11-20,187.16529846191406
2017-11-21,189.05653381347656
2017-11-22,188.88014221191406
2017-11-24,189.62490844726562
2017-11-27,190.02664184570312
2017-11-28,192.35888671875
2017-11-29,188.75277709960938
2017-11-30,188.88992309570312
2017-12-01,188.3411865234375
2017-12-04,178.3753662109375
2017-12-05,178.78695678710938
2017-12-06,180.17845153808594
2017-12-07,181.90310668945312
2017-12-08,184.18630981445312
2017-12-11,185.68557739257812
2017-12-12,185.68557739257812
2017-12-13,187.6258544921875
2017-12-14,184.6837615966797
2017-12-15,188.5574951171875
2017-12-18,189.83238220214844
2017-12-19,190.14620971679688
2017-12-20,188.5771026611328
2017-12-21,187.4394989013672
2017-12-22,186.7432098388672
2017-12-26,186.664794921875
2017-12-27,187.47874450683594
2017-12-28,187.47874450683594
2017-12-29,186.21365356445312
2018-01-02,189.25379943847656
2018-01-03,192.72543334960938
2018-01-04,195.13792419433594
2018-01-05,198.4821014404297
2018-01-08,198.80572509765625
2018-01-09,202.12046813964844
2018-01-10,202.30674743652344
2018-01-11,204.6310272216797
2018-01-12,206.11183166503906
2018-01-16,203.99359130859375
2018-01-17,207.39659118652344
2018-01-18,208.3086395263672
2018-01-19,209.3874053955078
2018-01-22,211.16244506835938
2018-01-23,210.4073028564453
2018-01-24,211.16244506835938
2018-01-25,213.67298889160156
2018-01-26,215.53623962402344
2018-01-29,214.5850372314453
2018-01-30,210.47593688964844
2018-01-31,219.78269958496094
2018-02-01,218.06649780273438
2018-02-02,213.48666381835938
2018-02-05,204.2877655029297
2018-02-06,205.4351348876953
2018-02-07,203.54246520996094
2018-02-08,194.8927459716797
2018-02-09,196.3147430419922
2018-02-12,200.5611572265625
2018-02-13,199.57066345214844
2018-02-14,204.2877655029297
2018-02-15,206.6511993408203
2018-02-16,206.54335021972656
2018-02-20,203.826904296875
2018-02-21,205.7391357421875
2018-02-22,205.0919189453125
2018-02-23,207.62213134765625
2018-02-26,209.93658447265625
2018-02-27,206.61199951171875
2018-02-28,204.55258178710938
2018-03-01,201.2476348876953
2018-03-02,202.4539031982422
2018-03-05,202.76773071289062
2018-03-06,206.0628204345703
2018-03-07,208.0634765625
2018-03-08,207.61236572265625
2018-03-09,213.68283081054688
2018-03-12,213.29052734375
2018-03-13,210.96627807617188
2018-03-14,209.50390625
2018-03-15,208.51260375976562
2018-03-16,206.53985595703125
2018-03-19,207.796142578125
2018-03-20,210.74057006835938
2018-03-21,209.01318359375
2018-03-22,203.48748779296875
2018-03-23,200.85719299316406
2018-03-26,205.7939910888672
2018-03-27,202.79067993164062
2018-03-28,202.1036376953125
2018-03-29,202.6336212158203
2018-04-02,199.3751678466797
2018-04-03,202.8495330810547
2018-04-04,205.44061279296875
2018-04-05,207.93353271484375
2018-04-06,201.7503662109375
2018-04-09,205.66636657714844
2018-04-10,211.2018280029297
2018-04-11,208.84629821777344
2018-04-12,209.3762969970703
2018-04-13,210.37741088867188
2018-04-16,211.9085235595703
2018-04-17,214.18548583984375
2018-04-18,215.46136474609375
2018-04-19,212.96847534179688
2018-04-20,211.8888397216797
2018-04-23,212.34033203125
2018-04-24,209.2193145751953
2018-04-25,210.4951629638672
2018-04-26,209.8768768310547
2018-04-27,208.89540100097656
2018-04-30,206.45152282714844
2018-05-01,206.814697265625
2018-05-02,204.96949768066406
2018-05-03,204.45916748046875
2018-05-04,206.17674255371094
2018-05-07,205.10696411132812
2018-05-08,204.21383666992188
2018-05-09,204.82229614257812
2018-05-10,209.8572235107422
2018-05-11,212.53660583496094
2018-05-14,213.38070678710938
2018-05-15,205.20509338378906
2018-05-16,206.76560974121094
2018-05-17,207.0992889404297
2018-05-18,210.95643615722656
2018-05-21,212.71328735351562
2018-05-22,213.82237243652344
2018-05-23,212.5071563720703
2018-05-24,211.9673309326172
2018-05-25,209.6903533935547
2018-05-29,205.0971221923828
2018-05-30,207.04043579101562
2018-05-31,204.41012573242188
2018-06-01,207.90408325195312
2018-06-04,210.2007598876953
2018-06-05,210.7896270751953
2018-06-06,214.2247314453125
2018-06-07,212.44833374023438
2018-06-08,212.9979248046875
2018-06-11,213.31204223632812
2018-06-12,213.91067504882812
2018-06-13,212.34033203125
2018-06-14,212.7037811279297
2018-06-15,211.96707153320312
2018-06-18,209.0400390625
2018-06-19,206.20132446289062
2018-06-20,205.0914306640625
2018-06-21,202.8715057373047
2018-06-22,205.0422821044922
2018-06-25,201.2901153564453
2018-06-26,201.51611328125
2018-06-27,199.76771545410156
2018-06-28,201.95803833007812
2018-06-29,203.46092224121094
2018-07-02,201.91879272460938
2018-07-03,202.22325134277344
2018-07-05,203.66717529296875
2018-07-06,203.5198211669922
2018-07-09,208.06756591796875
2018-07-10,210.356201171875
2018-07-11,205.94595336914062
2018-07-12,208.30328369140625
2018-07-13,207.44876098632812
2018-07-16,205.0914306640625
2018-07-17,207.2915802001953
2018-07-18,207.67466735839844
2018-07-19,212.24212646484375
2018-07-20,212.99844360351562
2018-07-23,214.5994873046875
2018-07-24,217.4676055908203
2018-07-25,225.20767211914062
2018-07-26,229.84384155273438
2018-07-27,226.99537658691406
2018-07-30,226.62210083007812
2018-07-31,230.36444091796875
2018-08-01,229.7554473876953
2018-08-02,229.02857971191406
2018-08-03,229.17588806152344
2018-08-06,230.9144744873047
2018-08-07,231.31723022460938
2018-08-08,230.41351318359375
2018-08-09,229.09730529785156
2018-08-10,227.3096466064453
2018-08-13,226.60247802734375
2018-08-14,227.49627685546875
2018-08-15,224.93264770507812
2018-08-16,226.6908416748047
2018-08-17,225.91490173339844
2018-08-20,226.0523681640625
2018-08-21,227.3195037841797
2018-08-22,229.93218994140625
2018-08-23,230.0304412841797
2018-08-24,230.5412139892578
2018-08-27,233.69419860839844
2018-08-28,233.7335662841797
2018-08-29,235.47206115722656
2018-08-30,234.94161987304688
2018-08-31,234.85324096679688
2018-09-04,231.85740661621094
2018-09-05,232.17173767089844
2018-09-06,231.54310607910156
2018-09-07,231.76904296875
2018-09-10,232.9772186279297
2018-09-11,232.2306365966797
2018-09-12,234.80410766601562
2018-09-13,239.66622924804688
2018-09-14,237.8477783203125
2018-09-17,234.38792419433594
2018-09-18,235.0170135498047
2018-09-19,236.94349670410156
2018-09-20,238.35894775390625
2018-09-21,239.33203125
2018-09-24,238.01492309570312
2018-09-25,238.93887329101562
2018-09-26,238.70294189453125
2018-09-27,240.14784240722656
2018-09-28,239.9119415283203
2018-10-01,244.2662811279297
2018-10-02,243.519287109375
2018-10-03,243.1261444091797
2018-10-04,239.2239532470703
2018-10-05,236.5798797607422
2018-10-08,235.5674285888672
2018-10-09,235.8721160888672
2018-10-10,226.7211151123047
2018-10-11,222.2291259765625
2018-10-12,227.45828247070312
2018-10-15,224.20481872558594
2018-10-16,231.1344451904297
2018-10-17,230.64297485351562
2018-10-18,225.78729248046875
2018-10-19,223.2710418701172
2018-10-22,221.91464233398438
2018-10-23,219.5163116455078
2018-10-24,216.79356384277344
2018-10-25,226.25917053222656
2018-10-26,226.07241821289062
2018-10-29,224.4505615234375
2018-10-30,228.6968231201172
2018-10-31,229.66004943847656
2018-11-01,229.66989135742188
2018-11-02,230.21044921875
2018-11-05,232.48106384277344
2018-11-06,234.1618194580078
2018-11-07,241.33717346191406
2018-11-08,241.37652587890625
2018-11-09,239.29269409179688
2018-11-12,232.30410766601562
2018-11-13,231.0066680908203
2018-11-14,231.0656280517578
2018-11-15,233.63108825683594
2018-11-16,236.94349670410156
2018-11-19,228.90321350097656
2018-11-20,229.41433715820312
2018-11-21,229.04086303710938
2018-11-23,230.996826171875
2018-11-26,236.08836364746094
2018-11-27,237.8576202392578
2018-11-28,243.17523193359375
2018-11-29,244.3253173828125
2018-11-30,245.2885284423828
2018-12-03,247.6770477294922
2018-12-04,239.7251739501953
2018-12-06,237.90676879882812
2018-12-07,231.83229064941406
2018-12-10,233.03146362304688
2018-12-11,233.44435119628906
2018-12-12,237.14993286132812
2018-12-13,237.39566040039062
2018-12-14,230.3529510498047
2018-12-17,225.1201171875
2018-12-18,226.52679443359375
2018-12-19,224.61849975585938
2018-12-20,216.06103515625
2018-12-21,212.25440979003906
2018-12-24,205.05433654785156
2018-12-26,214.3987579345703
2018-12-27,217.4676055908203
2018-12-28,218.80532836914062
2018-12-31,220.12335205078125
2019-01-02,215.82496643066406
2019-01-03,208.6937713623047
2019-01-04,218.12660217285156
2019-01-07,221.06761169433594
2019-01-08,226.21192932128906
2019-01-09,232.51695251464844
2019-01-10,234.94642639160156
2019-01-11,236.0678253173828
2019-01-14,231.18902587890625
2019-01-15,231.6119842529297
2019-01-16,230.7858123779297
2019-01-17,234.2677764892578
2019-01-18,236.71697998046875
2019-01-22,236.75631713867188
2019-01-23,237.5038604736328
2019-01-24,236.6383056640625
2019-01-25,236.95297241210938
2019-01-28,233.98255920410156
2019-01-29,233.0186004638672
2019-01-30,241.0448760986328
2019-01-31,241.64488220214844
2019-02-01,239.4415740966797
2019-02-04,239.59896850585938
2019-02-05,241.97935485839844
2019-02-06,243.19898986816406
2019-02-07,238.9300994873047
2019-02-08,239.52027893066406
2019-02-11,240.5629119873047
2019-02-12,244.26126098632812
2019-02-13,243.3367156982422
2019-02-14,242.10714721679688
2019-02-15,248.3531951904297
2019-02-19,246.7203369140625
2019-02-20,248.08758544921875
2019-02-21,247.33016967773438
2019-02-22,247.96957397460938
2019-02-25,249.6810302734375
2019-02-26,249.8285675048828
2019-02-27,254.8941650390625
2019-02-28,255.31710815429688
2019-03-01,259.7335510253906
2019-03-04,255.19912719726562
2019-03-05,250.29086303710938
2019-03-06,247.12364196777344
2019-03-07,246.70068359375
2019-03-08,245.7563934326172
2019-03-11,250.15316772460938
2019-03-12,250.74331665039062
2019-03-13,254.62860107421875
2019-03-14,257.3354797363281
2019-03-15,258.969482421875
2019-03-18,259.40264892578125
2019-03-19,261.79461669921875
2019-03-20,261.4698181152344
2019-03-21,266.80487060546875
2019-03-22,259.6782531738281
2019-03-25,264.5901184082031
2019-03-26,267.1888427734375
2019-03-27,264.6393737792969
2019-03-28,266.0665283203125
2019-03-29,269.4330749511719
2019-04-01,271.8643493652344
2019-04-02,270.5060729980469
2019-04-03,272.4254455566406
2019-04-04,270.7422180175781
2019-04-05,272.15960693359375
2019-04-08,274.0594482421875
2019-04-09,273.44915771484375
2019-04-10,274.482666015625
2019-04-11,276.11676025390625
2019-04-12,276.2544250488281
2019-04-15,273.21295166015625
2019-04-16,262.65087890625
2019-04-17,253.47691345214844
2019-04-18,255.71136474609375
2019-04-22,255.03211975097656
