Date,ITSA4.SA
2016-02-04,2.324774742126465
2016-02-05,2.3213517665863037
2016-02-10,2.324774742126465
2016-02-11,2.2734174728393555
2016-02-12,2.276841402053833
2016-02-15,2.2802655696868896
2016-02-16,2.3145036697387695
2016-02-17,2.324774742126465
2016-02-18,2.2836902141571045
2016-02-19,2.2875618934631348
2016-02-22,2.3649868965148926
2016-02-23,2.3614675998687744
2016-02-24,2.3438711166381836
2016-02-25,2.3614675998687744
2016-02-26,2.3403513431549072
2016-02-29,2.400179624557495
2016-03-01,2.5042054653167725
2016-03-02,2.5430028438568115
2016-03-03,2.751098871231079
2016-03-04,2.86043643951416
2016-03-07,2.8251655101776123
2016-03-08,2.9239230155944824
2016-03-09,2.8533825874328613
2016-03-10,2.9591948986053467
2016-03-11,3.0120999813079834
2016-03-14,2.9909377098083496
2016-03-15,2.8181118965148926
2016-03-16,2.7475714683532715
2016-03-17,3.029736042022705
2016-03-18,3.0262069702148438
2016-03-21,3.065004587173462
2016-03-22,2.9556665420532227
2016-03-23,2.867490530014038
2016-03-24,2.867490530014038
2016-03-28,2.980356216430664
2016-03-29,3.0120999813079834
2016-03-30,2.987409830093384
2016-03-31,2.8815982341766357
2016-04-01,2.8815982341766357
2016-04-04,2.786367893218994
2016-04-05,2.7722606658935547
2016-04-06,2.6981937885284424
2016-04-07,2.736990213394165
2016-04-08,2.8992345333099365
2016-04-11,2.9062883853912354
2016-04-12,3.040315628051758
2016-04-13,3.0544238090515137
2016-04-14,2.9909377098083496
2016-04-15,3.040315628051758
2016-04-18,3.0156264305114746
2016-04-19,3.0120999813079834
2016-04-20,2.9521396160125732
2016-04-22,2.9239230155944824
2016-04-25,2.892179489135742
2016-04-26,2.9979913234710693
2016-04-27,3.0720598697662354
2016-04-28,3.065004587173462
2016-04-29,3.0544238090515137
2016-05-02,2.987409830093384
2016-05-03,2.82446026802063
2016-05-04,2.8710179328918457
2016-05-05,2.839979887008667
2016-05-06,2.851619005203247
2016-05-09,2.890416145324707
2016-05-10,3.0262069702148438
2016-05-11,3.006809711456299
2016-05-12,3.041727066040039
2016-05-13,2.9718916416168213
2016-05-16,2.956372022628784
2016-05-17,2.8632590770721436
2016-05-18,2.8632590770721436
2016-05-19,2.8787763118743896
2016-05-20,2.8438591957092285
2016-05-23,2.851619005203247
2016-05-24,2.82446026802063
2016-05-25,2.8205807209014893
2016-05-27,2.8205807209014893
2016-05-30,2.816699743270874
2016-05-31,2.7701451778411865
2016-06-01,2.830380439758301
2016-06-02,2.8381567001342773
2016-06-03,2.857595920562744
2016-06-06,2.8187177181243896
2016-06-07,2.869260787963867
2016-06-08,2.919802188873291
2016-06-09,2.939241647720337
2016-06-10,2.7837255001068115
2016-06-13,2.8109400272369385
2016-06-14,2.7565109729766846
2016-06-15,2.7526214122772217
2016-06-16,2.814829111099243
2016-06-17,2.775951385498047
2016-06-20,2.822603702545166
2016-06-21,2.7953901290893555
2016-06-22,2.7720627784729004
2016-06-23,2.8731470108032227
2016-06-24,2.8031656742095947
2016-06-27,2.7176320552825928
2016-06-28,2.7953901290893555
2016-06-29,2.8614845275878906
2016-06-30,2.9509048461914062
2016-07-01,2.978120803833008
2016-07-04,2.9742324352264404
2016-07-05,2.939241647720337
2016-07-06,2.9236907958984375
2016-07-07,2.947017192840576
2016-07-08,3.0325498580932617
2016-07-11,3.0364391803741455
2016-07-12,2.98978328704834
2016-07-13,3.059765577316284
2016-07-14,3.19584059715271
2016-07-15,3.1802914142608643
2016-07-18,3.2502732276916504
2016-07-19,3.2697126865386963
2016-07-20,3.2580487728118896
2016-07-21,3.2269444465637207
2016-07-22,3.234720468521118
2016-07-25,3.2191710472106934
2016-07-26,3.1880669593811035
2016-07-27,3.2386088371276855
2016-07-28,3.199730157852173
2016-07-29,3.2502732276916504
2016-08-01,3.211394786834717
2016-08-02,3.230834484100342
2016-08-03,3.3591325283050537
2016-08-04,3.3669090270996094
2016-08-05,3.3552448749542236
2016-08-08,3.3319177627563477
2016-08-09,3.3280301094055176
2016-08-10,3.285264015197754
2016-08-11,3.378572463989258
2016-08-12,3.382459878921509
2016-08-15,3.440781354904175
2016-08-16,3.405472755432129
2016-08-17,3.4603986740112305
2016-08-18,3.4760935306549072
2016-08-19,3.44470477104187
2016-08-22,3.35054612159729
2016-08-23,3.354468584060669
2016-08-24,3.3426992893218994
2016-08-25,3.3348512649536133
2016-08-26,3.366238594055176
2016-08-29,3.417243242263794
2016-08-30,3.4250893592834473
2016-08-31,3.3740854263305664
2016-09-01,3.403535842895508
2016-09-02,3.450698137283325
2016-09-05,3.438908338546753
2016-09-06,3.466418981552124
2016-09-08,3.4192562103271484
2016-09-09,3.2620503902435303
2016-09-12,3.289560556411743
2016-09-13,3.273838996887207
2016-09-14,3.2384684085845947
2016-09-15,3.3131418228149414
2016-09-16,3.273838996887207
2016-09-19,3.281700849533081
2016-09-20,3.30135178565979
2016-09-21,3.32100248336792
2016-09-22,3.3720943927764893
2016-09-23,3.344583749771118
2016-09-26,3.3052823543548584
2016-09-27,3.3524420261383057
2016-09-28,3.387815475463867
2016-09-29,3.289560556411743
2016-09-30,3.277770519256592
2016-10-03,3.336721658706665
2016-10-04,3.289560556411743
2016-10-05,3.3327927589416504
2016-10-06,3.387815475463867
2016-10-07,3.4271175861358643
2016-10-10,3.47821044921875
2016-10-11,3.4428389072418213
2016-10-13,3.4428389072418213
2016-10-14,3.4978597164154053
2016-10-17,3.5293006896972656
2016-10-18,3.5764641761779785
2016-10-19,3.552882194519043
2016-10-20,3.568603754043579
2016-10-21,3.5410914421081543
2016-10-24,3.5214428901672363
2016-10-25,3.474280595779419
2016-10-26,3.4821391105651855
2016-10-27,3.5568132400512695
2016-10-28,3.564673662185669
2016-10-31,3.7100908756256104
2016-11-01,3.627556562423706
2016-11-03,3.5568132400512695
2016-11-04,3.627556562423706
2016-11-07,3.714020252227783
2016-11-08,3.7336719036102295
2016-11-09,3.655068874359131
2016-11-10,3.466418981552124
2016-11-11,3.3720943927764893
2016-11-14,3.368165969848633
2016-11-16,3.47821044921875
2016-11-17,3.3956756591796875
2016-11-18,3.450698137283325
2016-11-21,3.486069917678833
2016-11-22,3.486069917678833
2016-11-23,3.423187255859375
2016-11-24,3.3956756591796875
2016-11-25,3.379953384399414
2016-11-28,3.4113972187042236
2016-11-29,3.344583749771118
2016-11-30,3.3838837146759033
2016-12-01,3.216536521911621
2016-12-02,3.2283473014831543
2016-12-05,3.2125980854034424
2016-12-06,3.2834651470184326
2016-12-07,3.2913389205932617
2016-12-08,3.287402629852295
2016-12-09,3.3070881366729736
2016-12-12,3.177165985107422
2016-12-13,3.1929142475128174
2016-12-14,3.1732289791107178
2016-12-15,3.1732289791107178
2016-12-16,3.157480478286743
2016-12-19,3.102363348007202
2016-12-20,3.1338579654693604
2016-12-21,3.1338579654693604
2016-12-22,3.157480478286743
2016-12-23,3.2205851078033447
2016-12-26,3.2613515853881836
2016-12-27,3.24912166595459
2016-12-28,3.293964385986328
2016-12-29,3.3755006790161133
2017-01-02,3.3469619750976562
2017-01-03,3.493723154067993
2017-01-04,3.5141067504882812
2017-01-05,3.5467188358306885
2017-01-06,3.5344901084899902
2017-01-09,3.571180582046509
2017-01-10,3.5467188358306885
2017-01-11,3.571180582046509
2017-01-12,3.6690194606781006
2017-01-13,3.632329225540161
2017-01-16,3.632329225540161
2017-01-17,3.7057111263275146
2017-01-18,3.685325860977173
2017-01-19,3.6812503337860107
2017-01-20,3.7220168113708496
2017-01-23,3.8157799243927
2017-01-24,3.7709383964538574
2017-01-26,3.7872445583343506
2017-01-27,3.7831673622131348
2017-01-30,3.7383248805999756
2017-01-31,3.7831673622131348
2017-02-01,3.7994751930236816
2017-02-02,3.7953977584838867
2017-02-03,3.8687782287597656
2017-02-06,3.8117034435272217
2017-02-07,3.8647000789642334
2017-02-08,3.897315502166748
2017-02-09,3.9258525371551514
2017-02-10,3.9625418186187744
2017-02-13,3.9543886184692383
2017-02-14,3.938082695007324
2017-02-15,4.088919162750244
2017-02-16,4.07668924331665
2017-02-17,4.141915798187256
2017-02-20,4.1989898681640625
2017-02-21,4.296462535858154
2017-02-22,4.317319869995117
2017-02-23,4.263092994689941
2017-02-24,4.188009262084961
2017-03-01,4.173360347747803
2017-03-02,4.123229503631592
2017-03-03,4.173360347747803
2017-03-06,4.206779956817627
2017-03-07,4.144115924835205
2017-03-08,4.0647430419921875
2017-03-09,4.027146339416504
2017-03-10,4.0438551902771
2017-03-13,4.10234260559082
2017-03-14,4.05639123916626
2017-03-15,4.160826206207275
2017-03-16,4.160826206207275
2017-03-17,4.081454753875732
2017-03-20,4.073098182678223
2017-03-21,3.931060791015625
2017-03-22,4.031323432922363
2017-03-23,3.997903347015381
2017-03-24,4.0355000495910645
2017-03-27,4.073098182678223
2017-03-28,4.0438551902771
2017-03-29,4.081454753875732
2017-03-30,4.031323432922363
2017-03-31,3.968660593032837
2017-04-03,4.002079963684082
2017-04-04,4.05639123916626
2017-04-05,4.010435104370117
2017-04-06,3.9561259746551514
2017-04-07,3.9770138263702393
2017-04-10,3.9937245845794678
2017-04-11,4.010435104370117
2017-04-12,3.989548444747925
2017-04-13,3.8892879486083984
2017-04-17,3.9937245845794678
2017-04-18,4.027146339416504
2017-04-19,3.9603047370910645
2017-04-20,3.926886796951294
2017-04-24,4.022967338562012
2017-04-25,4.031323432922363
2017-04-26,4.018791675567627
2017-04-27,4.068922519683838
2017-04-28,4.131582736968994
2017-05-02,4.210957050323486
2017-05-03,4.1691813468933105
2017-05-04,4.073098182678223
2017-05-05,4.185891151428223
2017-05-08,4.177535533905029
2017-05-09,4.190070629119873
2017-05-10,4.2193121910095215
2017-05-11,4.290330410003662
2017-05-12,4.302863597869873
2017-05-15,4.302863597869873
2017-05-16,4.290330410003662
2017-05-17,4.206779956817627
2017-05-18,3.8015592098236084
2017-05-19,3.8266236782073975
2017-05-22,3.718008041381836
2017-05-23,3.763960361480713
2017-05-24,3.763960361480713
2017-05-25,3.6762328147888184
2017-05-26,3.7472503185272217
2017-05-29,3.7472503185272217
2017-05-30,3.772315502166748
2017-05-31,3.738894462585449
2017-06-01,3.661454677581787
2017-06-02,3.6823770999908447
2017-06-05,3.665637493133545
2017-06-06,3.7158541679382324
2017-06-07,3.7786221504211426
2017-06-08,3.7493300437927246
2017-06-09,3.686561346054077
2017-06-12,3.686561346054077
2017-06-13,3.711667776107788
2017-06-14,3.7493300437927246
2017-06-15,3.7493300437927246
2017-06-16,3.770251989364624
2017-06-19,3.7744359970092773
2017-06-20,3.6781928539276123
2017-06-21,3.6572699546813965
2017-06-22,3.665637493133545
2017-06-23,3.627978563308716
2017-06-26,3.7242231369018555
2017-06-27,3.6530842781066895
2017-06-28,3.686561346054077
2017-06-29,3.7367753982543945
2017-06-30,3.7744359970092773
2017-07-03,3.7744359970092773
2017-07-04,3.770251989364624
2017-07-05,3.807912588119507
2017-07-06,3.7576990127563477
2017-07-07,3.7535133361816406
2017-07-10,3.786989688873291
2017-07-11,3.8413898944854736
2017-07-12,3.849756956100464
2017-07-13,3.8623111248016357
2017-07-14,3.8539414405822754
2017-07-17,3.8413898944854736
2017-07-18,3.8748648166656494
2017-07-19,3.8413898944854736
2017-07-20,3.858126640319824
2017-07-21,3.849756956100464
2017-07-24,3.849756956100464
2017-07-25,3.883235216140747
2017-07-26,3.8372035026550293
2017-07-27,3.8664968013763428
2017-07-28,3.8664968013763428
2017-07-31,3.8706793785095215
2017-08-01,3.996215581893921
2017-08-02,4.042245388031006
2017-08-03,4.033878326416016
2017-08-04,4.021324157714844
2017-08-07,4.109199047088623
2017-08-08,4.113381385803223
2017-08-09,4.096644878387451
2017-08-10,4.067353248596191
2017-08-11,4.088277339935303
2017-08-14,4.146860122680664
2017-08-15,4.167381763458252
2017-08-16,4.171599388122559
2017-08-17,4.137855529785156
2017-08-18,4.192688465118408
2017-08-21,4.188470840454102
2017-08-22,4.23065185546875
2017-08-23,4.319228649139404
2017-08-24,4.352972984313965
2017-08-25,4.344536781311035
2017-08-28,4.3361005783081055
2017-08-29,4.369844436645508
2017-08-30,4.374063014984131
2017-08-31,4.302357196807861
2017-09-01,4.384700775146484
2017-09-04,4.36780309677124
2017-09-05,4.393149375915527
2017-09-06,4.51564884185791
2017-09-07,4.51564884185791
2017-09-08,4.528321743011475
2017-09-11,4.587462425231934
2017-09-12,4.608582496643066
2017-09-13,4.621253490447998
2017-09-14,4.638151168823242
2017-09-15,4.739531517028809
2017-09-18,4.769101619720459
2017-09-19,4.752206325531006
2017-09-20,4.705738544464111
2017-09-21,4.709961891174316
2017-09-22,4.701512813568115
2017-09-25,4.65082311630249
2017-09-26,4.646599769592285
2017-09-27,4.579013824462891
2017-09-28,4.570566177368164
2017-09-29,4.65927267074585
2017-10-02,4.629702568054199
2017-10-03,4.811342716217041
2017-10-04,4.7775492668151855
2017-10-05,4.807119369506836
2017-10-06,4.7859978675842285
2017-10-09,4.714189529418945
2017-10-10,4.811342716217041
2017-10-11,4.798671245574951
2017-10-12,4.798671245574951
2017-10-13,4.794445991516113
2017-10-16,4.773326873779297
2017-10-17,4.718410015106201
2017-10-18,4.739531517028809
2017-10-19,4.709961891174316
2017-10-20,4.709961891174316
2017-10-23,4.600135326385498
2017-10-24,4.701512813568115
2017-10-25,4.773326873779297
2017-10-26,4.722635746002197
2017-10-27,4.709961891174316
2017-10-30,4.579013824462891
2017-10-31,4.426942348480225
2017-11-01,4.393149375915527
2017-11-02,4.393149375915527
2017-11-03,4.435390472412109
2017-11-06,4.448062896728516
2017-11-07,4.350907325744629
2017-11-08,4.494529724121094
2017-11-09,4.4227190017700195
2017-11-10,4.4227190017700195
2017-11-13,4.4227190017700195
2017-11-14,4.359355449676514
2017-11-15,4.359355449676514
2017-11-16,4.426942348480225
2017-11-17,4.477632999420166
2017-11-20,4.477632999420166
2017-11-21,4.545219421386719
2017-11-22,4.532546520233154
2017-11-23,4.528321743011475
2017-11-24,4.486080169677734
2017-11-27,4.557891368865967
2017-11-28,4.5409955978393555
2017-11-29,4.431168556213379
2017-11-30,4.384700775146484
2017-12-01,4.424860954284668
2017-12-04,4.441780090332031
2017-12-05,4.420629501342773
2017-12-06,4.484083652496338
2017-12-07,4.433321475982666
2017-12-08,4.450242042541504
2017-12-11,4.471392631530762
2017-12-12,4.517926216125488
2017-12-13,4.454474449157715
2017-12-14,4.441780090332031
2017-12-15,4.462932109832764
2017-12-18,4.441780090332031
2017-12-19,4.399481296539307
2017-12-20,4.467163562774658
2017-12-21,4.632143974304199
2017-12-22,4.636374473571777
2017-12-25,4.636374473571777
2017-12-26,4.656704902648926
2017-12-27,4.643815517425537
2017-12-28,4.648114204406738
2017-12-29,4.648114204406738
2018-01-02,4.738324165344238
2018-01-03,4.79417085647583
2018-01-04,4.884382247924805
2018-01-05,4.892974376678467
2018-01-08,4.888679504394531
2018-01-09,4.811352729797363
2018-01-10,4.811352729797363
2018-01-11,4.888679504394531
2018-01-12,4.901566028594971
2018-01-15,4.961709022521973
2018-01-16,5.026147842407227
2018-01-17,5.1034722328186035
2018-01-18,5.129246711730957
2018-01-19,5.146430492401123
2018-01-22,5.275306701660156
2018-01-23,5.206572532653809
2018-01-24,5.5459465980529785
2018-01-25,5.5459465980529785
2018-01-26,5.777920722961426
2018-01-29,5.627567291259766
2018-01-30,5.661931991577148
2018-01-31,5.69200325012207
2018-02-01,5.6748223304748535
2018-02-02,5.58460807800293
2018-02-05,5.412774085998535
2018-02-06,5.623269557952881
2018-02-07,5.5072832107543945
2018-02-08,5.455733299255371
2018-02-09,5.447142124176025
2018-02-14,5.623269557952881
2018-02-15,5.623269557952881
2018-02-16,5.756442070007324
2018-02-19,5.743555068969727
2018-02-20,5.975531101226807
2018-02-21,6.078631401062012
2018-02-22,6.177435874938965
2018-02-23,6.139738082885742
2018-02-26,6.148752212524414
2018-02-27,6.067667484283447
2018-02-28,5.910005569458008
2018-03-01,6.011446952819824
2018-03-02,6.061051368713379
2018-03-05,6.223402976989746
2018-03-06,6.196346282958984
2018-03-07,6.178305149078369
2018-03-08,6.137716293334961
2018-03-09,6.191834449768066
2018-03-12,6.25045919418335
2018-03-13,6.209874629974365
2018-03-14,6.146735191345215
2018-03-15,6.1196794509887695
2018-03-16,6.061051368713379
2018-03-19,5.997918605804443
2018-03-20,5.997918605804443
2018-03-21,6.0069355964660645
2018-03-22,5.98438835144043
2018-03-23,6.002425670623779
2018-03-26,6.1016411781311035
2018-03-27,6.038501739501953
2018-03-28,6.110661029815674
2018-03-29,6.218891143798828
2018-04-02,6.182814598083496
2018-04-03,6.151244640350342
2018-04-04,6.155758857727051
2018-04-05,6.137716293334961
2018-04-06,6.088113307952881
2018-04-09,5.966348648071289
2018-04-10,5.993407726287842
2018-04-11,5.988896369934082
2018-04-12,6.083601474761963
2018-04-13,5.952819347381592
2018-04-16,5.844587326049805
2018-04-17,5.952819347381592
2018-04-18,6.070071697235107
2018-04-19,5.975368022918701
2018-04-20,5.925761699676514
2018-04-23,5.948308944702148
2018-04-24,5.934780597686768
2018-04-25,5.970857620239258
2018-04-26,6.16477632522583
2018-04-27,6.173793792724609
2018-04-30,6.137716293334961
2018-05-02,5.772431373596191
2018-05-03,5.614592552185059
2018-05-04,5.524397373199463
2018-05-07,5.533417224884033
2018-05-08,5.546945095062256
2018-05-09,5.560474872589111
2018-05-10,5.745372772216797
2018-05-11,5.655178546905518
2018-05-14,5.574003219604492
2018-05-15,5.497337818145752
2018-05-16,5.551454544067383
2018-05-17,5.307931900024414
2018-05-18,5.231265068054199
2018-05-21,5.199698448181152
2018-05-22,5.425182342529297
2018-05-23,5.298910140991211
2018-05-24,5.38459587097168
2018-05-25,5.307931900024414
2018-05-28,5.086954593658447
2018-05-29,5.050877094268799
2018-05-30,5.064406871795654
2018-06-01,5.1418304443359375
2018-06-04,5.305771350860596
2018-06-05,5.042470455169678
2018-06-06,4.9729180335998535
2018-06-07,4.669873237609863
2018-06-08,4.679808616638184
2018-06-11,4.5705132484436035
2018-06-12,4.565544605255127
2018-06-13,4.530771255493164
2018-06-14,4.381732940673828
2018-06-15,4.426443576812744
2018-06-18,4.277406692504883
2018-06-19,4.466187953948975
2018-06-20,4.560579299926758
2018-06-21,4.426443576812744
2018-06-22,4.46121883392334
2018-06-25,4.441346168518066
2018-06-26,4.515867233276367
2018-06-27,4.381732940673828
2018-06-28,4.49102783203125
2018-06-29,4.560579299926758
2018-07-02,4.610257625579834
2018-07-03,4.764264106750488
2018-07-04,4.808977127075195
2018-07-05,4.818912506103516
2018-07-06,4.828848361968994
2018-07-10,4.838784217834473
2018-07-11,4.853687286376953
2018-07-12,4.923238277435303
2018-07-13,5.032534122467041
2018-07-16,5.062341213226318
2018-07-17,5.161701679229736
2018-07-18,5.15673303604126
2018-07-19,5.231252670288086
2018-07-20,5.400162220001221
2018-07-23,5.266026496887207
2018-07-24,5.2759623527526855
2018-07-25,5.4448747634887695
2018-07-26,5.3504838943481445
2018-07-27,5.335578918457031
2018-07-30,5.390225410461426
2018-07-31,5.176604270935059
2018-08-01,5.290866851806641
2018-08-02,5.320675849914551
2018-08-03,5.479650020599365
2018-08-06,5.400162220001221
2018-08-07,5.390225410461426
2018-08-08,5.2759623527526855
2018-08-09,5.171637535095215
2018-08-10,4.9729180335998535
2018-08-13,4.94807767868042
2018-08-14,5.067310333251953
2018-08-15,5.057374477386475
2018-08-16,5.00769567489624
2018-08-17,4.943110466003418
2018-08-20,4.931889533996582
2018-08-21,4.8202619552612305
2018-08-22,4.926815032958984
2018-08-23,4.79489278793335
2018-08-24,4.815188407897949
2018-08-27,4.95218563079834
2018-08-28,4.871002197265625
2018-08-29,5.008000373840332
2018-08-30,4.784746170043945
2018-08-31,4.865928649902344
2018-09-03,4.812534809112549
2018-09-04,4.75663423538208
2018-09-05,4.75663423538208
2018-09-06,4.929418563842773
2018-09-10,4.924337387084961
2018-09-11,4.721062660217285
2018-09-12,4.751554012298584
2018-09-13,4.78204345703125
2018-09-14,4.893847465515137
2018-09-17,4.97007417678833
2018-09-18,5.036136627197266
2018-09-19,5.031054973602295
2018-09-20,4.9599103927612305
2018-09-21,5.015812873840332
2018-09-24,4.873517036437988
2018-09-25,4.914173126220703
2018-09-26,4.9599103927612305
2018-09-27,5.107284069061279
2018-09-28,5.132693767547607
2018-10-01,5.076793193817139
2018-10-02,5.285151481628418
2018-10-03,5.457934379577637
2018-10-04,5.417277812957764
2018-10-05,5.3512163162231445
2018-10-08,5.676453590393066
2018-10-09,5.630718231201172
2018-10-10,5.493506908416748
2018-10-11,5.463014602661133
2018-10-15,5.4985880851745605
2018-10-16,5.727273464202881
2018-10-17,5.676453590393066
2018-10-18,5.503669261932373
2018-10-19,5.493506908416748
2018-10-22,5.579897880554199
2018-10-23,5.5697340965271
2018-10-24,5.437605381011963
2018-10-25,5.4985880851745605
2018-10-26,5.6103901863098145
2018-10-29,5.534161567687988
2018-10-30,5.747600555419922
2018-10-31,5.712027072906494
2018-11-01,5.7933349609375
2018-11-05,5.844157695770264
2018-11-06,5.869565963745117
2018-11-07,5.894974708557129
2018-11-08,5.742518424987793
2018-11-09,5.869565963745117
2018-11-12,5.813665866851807
2018-11-13,5.773009777069092
2018-11-14,5.869565963745117
2018-11-16,6.093166828155518
2018-11-19,6.133821964263916
2018-11-21,6.0220208168029785
2018-11-22,6.016941070556641
2018-11-23,6.027103424072266
2018-11-26,5.915303707122803
2018-11-27,6.143988132476807
2018-11-28,6.286279201507568
2018-11-29,6.347262382507324
2018-11-30,6.271034240722656
2018-12-03,6.2251811027526855
2018-12-04,6.133554935455322
2018-12-05,6.133554935455322
2018-12-06,6.291348934173584
2018-12-07,6.169187068939209
2018-12-10,5.980855464935303
2018-12-11,6.001214504241943
2018-12-12,6.062297821044922
2018-12-13,6.159007549285889
2018-12-14,6.199727535247803
2018-12-17,6.031753063201904
2018-12-18,6.061331272125244
2018-12-19,6.056235313415527
2018-12-20,6.051143646240234
2018-12-21,5.984927654266357
2018-12-26,5.908523082733154
2018-12-27,6.010392665863037
2018-12-28,6.153016090393066
2019-01-02,6.443347454071045
2019-01-03,6.499375820159912
2019-01-04,6.47900390625
2019-01-07,6.473907947540283
2019-01-08,6.560499668121338
2019-01-09,6.647090911865234
2019-01-10,6.601247787475586
2019-01-11,6.5197529792785645
2019-01-14,6.616527080535889
2019-01-15,6.575779914855957
2019-01-16,6.580873489379883
2019-01-17,6.591060638427734
2019-01-18,6.58596658706665
2019-01-21,6.560499668121338
2019-01-22,6.529936790466309
2019-01-23,6.616527080535889
2019-01-24,6.723494529724121
2019-01-28,6.8712077140808105
2019-01-29,6.759147644042969
2019-01-30,6.835551738739014
2019-01-31,6.876297473907471
2019-02-01,6.8966755867004395
2019-02-04,7.0291032791137695
2019-02-05,6.810082912445068
2019-02-06,6.5197529792785645
2019-02-07,6.529936790466309
2019-02-08,6.738772869110107
2019-02-11,6.692932605743408
2019-02-12,6.80498743057251
2019-02-13,6.6572771072387695
2019-02-14,6.825361728668213
2019-02-15,6.738772869110107
2019-02-18,6.601247787475586
2019-02-19,6.738772869110107
2019-02-20,6.723494529724121
2019-02-21,6.906859874725342
2019-02-22,6.7968549728393555
2019-02-25,6.7494330406188965
2019-02-26,6.754703044891357
2019-02-27,6.6598615646362305
2019-02-28,6.517601490020752
2019-03-01,6.470062732696533
2019-03-06,6.3750691413879395
2019-03-07,6.485894203186035
2019-03-08,6.601994037628174
2019-03-11,6.786703109741211
2019-03-12,6.8078131675720215
2019-03-13,6.85003137588501
2019-03-14,6.7392072677612305
2019-03-15,6.755041122436523
2019-03-18,6.80253267288208
2019-03-19,6.696987628936768
2019-03-20,6.580885410308838
2019-03-21,6.48061466217041
2019-03-22,6.295907020568848
2019-03-25,6.311738967895508
2019-03-26,6.348681449890137
2019-03-27,6.032039165496826
2019-03-28,6.3592352867126465
2019-03-29,6.322293281555176
2019-04-01,6.322293281555176
2019-04-02,6.2642412185668945
2019-04-03,6.20091438293457
2019-04-04,6.227300643920898
2019-04-05,6.369789123535156
2019-04-08,6.364512920379639
2019-04-09,6.269521713256836
2019-04-10,6.237855434417725
2019-04-11,6.158696174621582
2019-04-12,6.095368385314941
2019-04-15,6.084812641143799
2019-04-16,6.137585163116455
2019-04-17,6.053147792816162
2019-04-18,6.116475582122803
2019-04-22,6.095368385314941
2019-04-23,6.253686904907227
