Date,VIVT3.SA
2016-05-12,10.20823860168457
2016-05-13,10.061274528503418
2016-05-16,10.174321174621582
2016-05-17,9.9595308303833
2016-05-18,9.914305686950684
2016-05-19,9.897354125976562
2016-05-20,10.089536666870117
2016-05-23,9.852131843566895
2016-05-24,9.984968185424805
2016-05-25,9.789960861206055
2016-05-27,9.736258506774902
2016-05-30,9.792779922485352
2016-05-31,10.103662490844727
2016-06-01,9.860612869262695
2016-06-02,9.792779922485352
2016-06-03,9.874741554260254
2016-06-06,9.662775993347168
2016-06-07,9.688212394714355
2016-06-08,9.773001670837402
2016-06-09,9.750388145446777
2016-06-10,9.583645820617676
2016-06-13,9.668434143066406
2016-06-14,9.385810852050781
2016-06-15,9.334938049316406
2016-06-16,9.286895751953125
2016-06-17,9.323636054992676
2016-06-20,9.459290504455566
2016-06-21,9.439510345458984
2016-06-22,9.439510345458984
2016-06-23,9.753218650817871
2016-06-24,9.368854522705078
2016-06-27,9.707998275756836
2016-06-28,9.753218650817871
2016-06-29,10.372159957885742
2016-06-30,10.683038711547852
2016-07-01,10.53555965423584
2016-07-04,10.495899200439453
2016-07-05,10.549725532531738
2016-07-06,10.20411205291748
2016-07-07,10.362751960754395
2016-07-08,10.521394729614258
2016-07-11,10.748027801513672
2016-07-12,10.5383939743042
2016-07-13,10.637544631958008
2016-07-14,10.875510215759277
2016-07-15,10.835844039916992
2016-07-18,10.753693580627441
2016-07-19,10.6743745803833
2016-07-20,10.765026092529297
2016-07-21,10.818848609924316
2016-07-22,10.875510215759277
2016-07-25,10.847177505493164
2016-07-26,10.742362976074219
2016-07-27,11.130465507507324
2016-07-28,11.306110382080078
2016-07-29,11.274947166442871
2016-08-01,11.44208812713623
2016-08-02,11.229619979858398
2016-08-03,11.269280433654785
2016-08-04,10.926502227783203
2016-08-05,10.765026092529297
2016-08-08,10.920835494995117
2016-08-09,10.821683883666992
2016-08-10,10.807519912719727
2016-08-11,10.963329315185547
2016-08-12,10.765026092529297
2016-08-15,11.161627769470215
2016-08-16,11.104970932006836
2016-08-17,11.065309524536133
2016-08-18,11.32310676574707
2016-08-19,11.325936317443848
2016-08-22,11.048316955566406
2016-08-23,11.113472938537598
2016-08-24,11.102141380310059
2016-08-25,11.289109230041504
2016-08-26,11.246618270874023
2016-08-29,11.20695686340332
2016-08-30,11.187127113342285
2016-08-31,11.328771591186523
2016-09-01,11.388261795043945
2016-09-02,11.52707576751709
2016-09-05,11.524238586425781
2016-09-06,11.518575668334961
2016-09-08,11.44208812713623
2016-09-09,10.87834358215332
2016-09-12,10.827349662780762
2016-09-13,10.495899200439453
2016-09-14,10.595049858093262
2016-09-15,11.014320373535156
2016-09-16,10.484570503234863
2016-09-19,10.9350004196167
2016-09-20,10.915168762207031
2016-09-21,10.852845191955566
2016-09-22,11.048316955566406
2016-09-23,11.03698444366455
2016-09-26,11.034150123596191
2016-09-27,11.184294700622559
2016-09-28,11.110636711120605
2016-09-29,10.988826751708984
2016-09-30,11.028485298156738
2016-10-03,11.0716552734375
2016-10-04,11.040203094482422
2016-10-05,11.097392082214355
2016-10-06,10.92868709564209
2016-10-07,11.023046493530273
2016-10-10,10.39683723449707
2016-10-11,10.519791603088379
2016-10-13,10.596993446350098
2016-10-14,10.462601661682129
2016-10-17,10.55124568939209
2016-10-18,10.536947250366211
2016-10-19,10.44259262084961
2016-10-20,10.293898582458496
2016-10-21,10.379680633544922
2016-10-24,10.405413627624512
2016-10-25,10.579840660095215
2016-10-26,10.765704154968262
2016-10-27,10.637025833129883
2016-10-28,10.748543739318848
2016-10-31,10.779997825622559
2016-11-01,10.662762641906738
2016-11-03,10.499775886535645
2016-11-04,10.622726440429688
2016-11-07,10.93726634979248
2016-11-08,10.934407234191895
2016-11-09,10.528372764587402
2016-11-10,10.21097183227539
2016-11-11,9.693421363830566
2016-11-14,9.925037384033203
2016-11-16,10.488335609436035
2016-11-17,10.150930404663086
2016-11-18,10.062285423278809
2016-11-21,10.222410202026367
2016-11-22,10.20811653137207
2016-11-23,10.165221214294434
2016-11-24,10.25958251953125
2016-11-25,10.362521171569824
2016-11-28,10.236706733703613
2016-11-29,10.122329711914062
2016-11-30,10.508354187011719
2016-12-01,9.799216270446777
2016-12-02,9.90787410736084
2016-12-05,9.8077974319458
2016-12-06,9.842109680175781
2016-12-07,10.148066520690918
2016-12-08,10.125189781188965
2016-12-09,10.036547660827637
2016-12-12,10.036547660827637
2016-12-13,9.681981086730957
2016-12-14,9.69056224822998
2016-12-15,9.847831726074219
2016-12-16,9.97650146484375
2016-12-19,9.722014427185059
2016-12-20,9.993659019470215
2016-12-21,10.20811653137207
2016-12-22,9.97650146484375
2016-12-23,10.099455833435059
2016-12-26,10.17951774597168
2016-12-27,10.165221214294434
2016-12-28,10.128052711486816
2016-12-29,10.408269882202148
2017-01-02,10.207847595214844
2017-01-03,10.389664649963379
2017-01-04,10.360803604125977
2017-01-05,9.982731819152832
2017-01-06,10.21938705444336
2017-01-09,10.147236824035645
2017-01-10,10.346372604370117
2017-01-11,10.317511558532715
2017-01-12,10.663839340209961
2017-01-13,10.447383880615234
2017-01-16,10.343488693237305
2017-01-17,10.588798522949219
2017-01-18,10.42141056060791
2017-01-19,10.588798522949219
2017-01-20,10.55128002166748
2017-01-23,10.790822982788086
2017-01-24,10.718666076660156
2017-01-26,10.611886978149414
2017-01-27,10.816794395446777
2017-01-30,10.767733573913574
2017-01-31,11.02170181274414
2017-02-01,10.877400398254395
2017-02-02,10.923575401306152
2017-02-03,10.981297492980957
2017-02-06,10.836999893188477
2017-02-07,10.84565544128418
2017-02-08,10.949551582336426
2017-02-09,10.969758033752441
2017-02-10,11.036133766174316
2017-02-13,11.342049598693848
2017-02-14,11.252583503723145
2017-02-15,11.053445816040039
2017-02-16,11.067882537841797
2017-02-17,10.981297492980957
2017-02-20,11.013046264648438
2017-02-21,11.00727367401123
2017-02-22,10.975526809692383
2017-02-23,10.880288124084473
2017-02-24,10.808137893676758
2017-03-01,10.677907943725586
2017-03-02,10.533222198486328
2017-03-03,10.712632179260254
2017-03-06,10.851533889770508
2017-03-07,10.776299476623535
2017-03-08,10.747357368469238
2017-03-09,10.938343048095703
2017-03-10,10.790766716003418
2017-03-13,10.816807746887207
2017-03-14,10.799445152282715
2017-03-15,10.822591781616211
2017-03-16,11.140907287597656
2017-03-17,10.96149730682373
2017-03-20,11.091714859008789
2017-03-21,11.091714859008789
2017-03-22,10.816807746887207
2017-03-23,10.941241264343262
2017-03-24,11.109075546264648
2017-03-27,10.984643936157227
2017-03-28,10.839959144592285
2017-03-29,10.978858947753906
2017-03-30,11.13512134552002
2017-03-31,10.272787094116211
2017-04-03,10.733784675598145
2017-04-04,10.562113761901855
2017-04-05,10.597029685974121
2017-04-06,10.678503036499023
2017-04-07,10.533019065856934
2017-04-10,10.46900749206543
2017-04-11,10.623221397399902
2017-04-12,10.611579895019531
2017-04-13,10.437002182006836
2017-04-17,10.448639869689941
2017-04-18,10.518470764160156
2017-04-19,10.620312690734863
2017-04-20,10.722146987915039
2017-04-24,10.678503036499023
2017-04-25,11.091675758361816
2017-04-26,11.048033714294434
2017-04-27,11.07286548614502
2017-04-28,11.078851699829102
2017-05-02,11.34228229522705
2017-05-03,11.276420593261719
2017-05-04,10.77950382232666
2017-05-05,11.216550827026367
2017-05-08,11.231518745422363
2017-05-09,11.045924186706543
2017-05-10,11.34228229522705
2017-05-11,11.303360939025879
2017-05-12,11.584746360778809
2017-05-15,11.506919860839844
2017-05-16,11.444055557250977
2017-05-17,11.090826988220215
2017-05-18,10.770526885986328
2017-05-19,11.375204086303711
2017-05-22,11.093814849853516
2017-05-23,10.956114768981934
2017-05-24,11.045924186706543
2017-05-25,11.045924186706543
2017-05-26,11.045924186706543
2017-05-29,11.045924186706543
2017-05-30,11.237505912780762
2017-05-31,11.303360939025879
2017-06-01,11.225532531738281
2017-06-02,11.225532531738281
2017-06-05,11.036943435668945
2017-06-06,10.926185607910156
2017-06-07,10.971088409423828
2017-06-08,10.887269973754883
2017-06-09,10.659765243530273
2017-06-12,10.626838684082031
2017-06-13,10.77651309967041
2017-06-14,10.899239540100098
2017-06-15,10.899239540100098
2017-06-16,10.971088409423828
2017-06-19,10.77950382232666
2017-06-20,10.731609344482422
2017-06-21,10.650785446166992
2017-06-22,10.7555570602417
2017-06-23,10.719634056091309
2017-06-26,10.926185607910156
2017-06-27,10.815423011779785
2017-06-28,10.809442520141602
2017-06-29,10.866312026977539
2017-06-30,10.872300148010254
2017-07-03,10.79218864440918
2017-07-04,10.79218864440918
2017-07-05,10.972053527832031
2017-07-06,10.61831283569336
2017-07-07,10.471420288085938
2017-07-10,10.438445091247559
2017-07-11,10.612319946289062
2017-07-12,10.909103393554688
2017-07-13,10.870133399963379
2017-07-14,10.87912368774414
2017-07-17,10.966064453125
2017-07-18,11.1219482421875
2017-07-19,10.876127243041992
2017-07-20,11.088974952697754
2017-07-21,11.15192985534668
2017-07-24,11.238863945007324
2017-07-25,11.154922485351562
2017-07-26,11.226873397827148
2017-07-27,11.475695610046387
2017-07-28,11.388755798339844
2017-07-31,11.331795692443848
2017-08-01,11.109952926635742
2017-08-02,11.241863250732422
2017-08-03,11.256850242614746
2017-08-04,11.331795692443848
2017-08-07,11.454708099365234
2017-08-08,11.385757446289062
2017-08-09,11.418733596801758
2017-08-10,11.37376880645752
2017-08-11,11.409743309020996
2017-08-14,11.436720848083496
2017-08-15,11.445714950561523
2017-08-16,11.541645050048828
2017-08-17,11.433724403381348
2017-08-18,11.331795692443848
2017-08-21,11.490683555603027
2017-08-22,11.481688499450684
2017-08-23,11.631577491760254
2017-08-24,11.901384353637695
2017-08-25,11.985321998596191
2017-08-28,12.048277854919434
2017-08-29,12.261125564575195
2017-08-30,12.399029731750488
2017-08-31,12.336074829101562
2017-09-01,12.111230850219727
2017-09-04,11.910380363464355
2017-09-05,12.087249755859375
2017-09-06,12.345063209533691
2017-09-07,12.345063209533691
2017-09-08,12.291101455688477
2017-09-11,12.37804126739502
2017-09-12,12.345063209533691
2017-09-13,12.965611457824707
2017-09-14,13.15747356414795
2017-09-15,13.187455177307129
2017-09-18,13.16347599029541
2017-09-19,13.085529327392578
2017-09-20,13.05555248260498
2017-09-21,13.17546272277832
2017-09-22,13.100516319274902
2017-09-25,13.097517013549805
2017-09-26,13.17546272277832
2017-09-27,12.707799911499023
2017-09-28,12.890668869018555
2017-09-29,12.926644325256348
2017-10-02,13.07092571258545
2017-10-03,13.332757949829102
2017-10-04,13.242467880249023
2017-10-05,13.170238494873047
2017-10-06,13.784207344055176
2017-10-09,13.362855911254883
2017-10-10,13.21237850189209
2017-10-11,13.450135231018066
2017-10-12,13.450135231018066
2017-10-13,13.239462852478027
2017-10-16,13.22441291809082
2017-10-17,13.110048294067383
2017-10-18,13.242467880249023
2017-10-19,13.001696586608887
2017-10-20,12.905387878417969
2017-10-23,12.91743278503418
2017-10-24,12.980626106262207
2017-10-25,12.685683250427246
2017-10-26,13.239462852478027
2017-10-27,13.314704895019531
2017-10-30,13.176260948181152
2017-10-31,13.037813186645508
2017-11-01,12.851213455200195
2017-11-02,12.851213455200195
2017-11-03,12.775971412658691
2017-11-06,12.538214683532715
2017-11-07,12.490059852600098
2017-11-08,12.622481346130371
2017-11-09,12.637537002563477
2017-11-10,12.375694274902344
2017-11-13,12.312487602233887
2017-11-14,12.276376724243164
2017-11-15,12.276376724243164
2017-11-16,12.399767875671387
2017-11-17,12.459962844848633
2017-11-20,12.459962844848633
2017-11-21,12.390735626220703
2017-11-22,12.056670188903809
2017-11-23,12.143945693969727
2017-11-24,12.146955490112305
2017-11-27,11.936284065246582
2017-11-28,12.059676170349121
2017-11-29,11.876090049743652
2017-11-30,11.719583511352539
2017-12-01,12.014530181884766
2017-12-04,11.891133308410645
2017-12-05,11.861039161682129
2017-12-06,12.28540325164795
2017-12-07,12.381708145141602
2017-12-08,12.38772964477539
2017-12-11,12.168025016784668
2017-12-12,12.177056312561035
2017-12-13,12.490059852600098
2017-12-14,12.351616859436035
2017-12-15,12.481025695800781
2017-12-18,12.402779579162598
2017-12-19,12.5081148147583
2017-12-20,12.568306922912598
2017-12-21,12.47501277923584
2017-12-22,12.634522438049316
2017-12-25,12.634522438049316
2017-12-26,12.821115493774414
2017-12-27,12.586525917053223
2017-12-28,12.64483642578125
2017-12-29,12.64483642578125
2018-01-02,12.706219673156738
2018-01-03,12.33792781829834
2018-01-04,12.472967147827148
2018-01-05,12.503655433654785
2018-01-08,12.635624885559082
2018-01-09,12.6018705368042
2018-01-10,12.442269325256348
2018-01-11,12.942538261413574
2018-01-12,12.825911521911621
2018-01-15,12.736910820007324
2018-01-16,12.936400413513184
2018-01-17,13.019269943237305
2018-01-18,13.019269943237305
2018-01-19,12.608009338378906
2018-01-22,12.733840942382812
2018-01-23,12.733840942382812
2018-01-24,13.504191398620605
2018-01-25,13.504191398620605
2018-01-26,13.350737571716309
2018-01-29,13.350737571716309
2018-01-30,13.347671508789062
2018-01-31,13.366083145141602
2018-02-01,13.504191398620605
2018-02-02,13.534882545471191
2018-02-05,13.749720573425293
2018-02-06,14.18860912322998
2018-02-07,13.998322486877441
2018-02-08,13.734375953674316
2018-02-09,13.844868659973145
2018-02-14,14.084260940551758
2018-02-15,14.11801815032959
2018-02-16,13.66685676574707
2018-02-19,13.61775016784668
2018-02-20,13.50726318359375
2018-02-21,13.283211708068848
2018-02-22,13.21569538116455
2018-02-23,13.335393905639648
2018-02-26,13.22490406036377
2018-02-27,13.013134956359863
2018-02-28,12.927199363708496
2018-03-01,13.13282585144043
2018-03-02,13.135894775390625
2018-03-05,13.498054504394531
2018-03-06,13.473506927490234
2018-03-07,13.504191398620605
2018-03-08,13.663785934448242
2018-03-09,13.933870315551758
2018-03-12,13.30470085144043
2018-03-13,13.1635160446167
2018-03-14,13.17579460144043
2018-03-15,13.086790084838867
2018-03-16,13.025406837463379
2018-03-19,12.95174503326416
2018-03-20,12.764532089233398
2018-03-21,12.835124969482422
2018-03-22,12.767601013183594
2018-03-23,12.761459350585938
2018-03-26,12.936400413513184
2018-03-27,13.270939826965332
2018-03-28,13.135894775390625
2018-03-29,13.565579414367676
2018-04-02,13.811104774475098
2018-04-03,13.75586223602295
2018-04-04,13.949222564697266
2018-04-05,13.933870315551758
2018-04-06,13.964566230773926
2018-04-09,13.961491584777832
2018-04-10,14.194746017456055
2018-04-11,14.11801815032959
2018-04-12,13.878628730773926
2018-04-13,13.91877269744873
2018-04-16,13.893539428710938
2018-04-17,14.164790153503418
2018-04-18,14.193174362182617
2018-04-19,14.177401542663574
2018-04-20,13.798916816711426
2018-04-23,13.87146282196045
2018-04-24,13.827302932739258
2018-04-25,13.38889217376709
2018-04-26,13.814682960510254
2018-04-27,13.91877269744873
2018-04-30,13.909308433532715
2018-05-02,13.985005378723145
2018-05-03,13.445667266845703
2018-05-04,13.420432090759277
2018-05-07,13.218574523925781
2018-05-08,13.37312126159668
2018-05-09,13.502440452575684
2018-05-10,13.492977142333984
2018-05-11,13.474051475524902
2018-05-14,13.246962547302246
2018-05-15,13.29427433013916
2018-05-16,13.40466022491455
2018-05-17,13.218574523925781
2018-05-18,13.023025512695312
2018-05-21,12.982020378112793
2018-05-22,13.057719230651855
2018-05-23,12.877942085266113
2018-05-24,13.19964599609375
2018-05-25,13.152342796325684
2018-05-28,12.799091339111328
2018-05-29,12.742321014404297
2018-05-30,13.086105346679688
2018-06-01,13.089261054992676
2018-06-04,12.963095664978027
2018-06-05,12.792780876159668
2018-06-06,12.994634628295898
2018-06-07,13.098721504211426
2018-06-08,13.057719230651855
2018-06-11,13.026176452636719
2018-06-12,12.953635215759277
2018-06-13,12.997794151306152
2018-06-14,13.19018840789795
2018-06-15,13.146035194396973
2018-06-18,13.164955139160156
2018-06-19,13.395198822021484
2018-06-20,13.436200141906738
2018-06-21,12.956787109375
2018-06-22,13.045103073120117
2018-06-25,13.183882713317871
2018-06-26,13.057719230651855
2018-06-27,13.029335021972656
2018-06-28,13.045103073120117
2018-06-29,13.30688762664795
2018-07-02,13.095126152038574
2018-07-03,13.110978126525879
2018-07-04,13.199766159057617
2018-07-05,13.095126152038574
2018-07-06,12.695619583129883
2018-07-10,13.063417434692383
2018-07-11,13.000011444091797
2018-07-12,12.968300819396973
2018-07-13,12.914399147033691
2018-07-16,12.968300819396973
2018-07-17,13.206099510192871
2018-07-18,12.90488338470459
2018-07-19,12.850980758666992
2018-07-20,12.885858535766602
2018-07-23,12.619518280029297
2018-07-24,12.74634838104248
2018-07-25,12.635370254516602
2018-07-26,12.302443504333496
2018-07-27,12.350007057189941
2018-07-30,12.026595115661621
2018-07-31,11.915614128112793
2018-08-01,12.128055572509766
2018-08-02,12.121709823608398
2018-08-03,12.039275169372559
2018-08-06,12.343664169311523
2018-08-07,11.963176727294922
2018-08-08,11.85854434967041
2018-08-09,11.947320938110352
2018-08-10,11.703174591064453
2018-08-13,11.915614128112793
2018-08-14,11.95683479309082
2018-08-15,11.864884376525879
2018-08-16,11.703174591064453
2018-08-17,11.547811508178711
2018-08-20,11.535125732421875
2018-08-21,11.474881172180176
2018-08-22,11.446348190307617
2018-08-23,11.541467666625977
2018-08-24,11.753910064697266
2018-08-27,11.554154396057129
2018-08-28,11.48122501373291
2018-08-29,11.570011138916016
2018-08-30,11.557323455810547
2018-08-31,11.604884147644043
2018-09-03,11.671473503112793
2018-09-04,11.636590003967285
2018-09-05,11.623910903930664
2018-09-06,12.109034538269043
2018-09-10,12.213665962219238
2018-09-11,11.982202529907227
2018-09-12,11.963176727294922
2018-09-13,11.760249137878418
2018-09-14,11.890250205993652
2018-09-17,11.944151878356934
2018-09-18,12.187238693237305
2018-09-19,12.038412094116211
2018-09-20,12.107868194580078
2018-09-21,11.909427642822266
2018-09-24,11.734147071838379
2018-09-25,11.773831367492676
2018-09-26,12.236849784851074
2018-09-27,12.517959594726562
2018-09-28,12.005341529846191
2018-10-01,12.038412094116211
2018-10-02,12.326147079467773
2018-10-03,12.567571640014648
2018-10-04,12.461739540100098
2018-10-05,12.37906265258789
2018-10-08,12.709786415100098
2018-10-09,12.273225784301758
2018-10-10,12.236849784851074
2018-10-11,12.183930397033691
2018-10-15,12.0317964553833
2018-10-16,12.038412094116211
2018-10-17,12.038412094116211
2018-10-18,12.048336029052734
2018-10-19,11.906124114990234
2018-10-22,12.005341529846191
2018-10-23,11.998727798461914
2018-10-24,11.73745346069336
2018-10-25,11.965655326843262
2018-10-26,11.925968170166016
2018-10-29,11.839982032775879
2018-10-30,12.861920356750488
2018-10-31,12.898299217224121
2018-11-01,13.338166236877441
2018-11-05,13.417539596557617
2018-11-06,13.440690994262695
2018-11-07,13.29185962677002
2018-11-08,13.387774467468262
2018-11-09,13.358011245727539
2018-11-12,13.417539596557617
2018-11-13,13.658968925476074
2018-11-14,13.688732147216797
2018-11-16,14.062458038330078
2018-11-19,13.887166023254395
2018-11-21,13.870634078979492
2018-11-22,13.979772567749023
2018-11-23,13.771415710449219
2018-11-26,13.731728553771973
2018-11-27,14.006232261657715
2018-11-28,14.386565208435059
2018-11-29,14.45601749420166
2018-11-30,14.307195663452148
2018-12-03,14.042613983154297
2018-12-04,13.963236808776855
2018-12-05,13.956624031066895
2018-12-06,14.204663276672363
2018-12-07,14.085603713989258
2018-12-10,13.715190887451172
2018-12-11,13.923553466796875
2018-12-12,14.022767066955566
2018-12-13,13.913626670837402
2018-12-14,14.022767066955566
2018-12-17,13.890480041503906
2018-12-18,14.142937660217285
2018-12-19,13.823040008544922
2018-12-20,13.641200065612793
2018-12-21,13.604166984558105
2018-12-26,13.752324104309082
2018-12-27,13.651307106018066
2018-12-28,13.90385913848877
2019-01-02,14.112635612487793
2019-01-03,13.940895080566406
2019-01-04,13.836511611938477
2019-01-07,13.873550415039062
2019-01-08,13.570488929748535
2019-01-09,13.711917877197266
2019-01-10,13.469468116760254
2019-01-11,13.621003150939941
2019-01-14,13.503141403198242
2019-01-15,13.590693473815918
2019-01-16,13.489672660827637
2019-01-17,13.499773979187012
2019-01-18,13.621003150939941
2019-01-21,13.637839317321777
2019-01-22,13.469468116760254
2019-01-23,13.738855361938477
2019-01-24,13.971202850341797
2019-01-28,14.10926628112793
2019-01-29,13.873550415039062
2019-01-30,13.974576950073242
2019-01-31,14.008252143859863
2019-02-01,14.341614723205566
2019-02-04,14.412328720092773
2019-02-05,14.408960342407227
2019-02-06,13.634471893310547
2019-02-07,14.129469871520996
2019-02-08,14.048657417297363
2019-02-11,14.146307945251465
2019-02-12,14.102533340454102
2019-02-13,14.206925392150879
2019-02-14,14.243965148925781
2019-02-15,14.267534255981445
2019-02-18,14.210288047790527
2019-02-19,14.553764343261719
2019-02-20,14.577330589294434
2019-02-21,14.459476470947266
2019-02-22,14.62784194946289
2019-02-25,14.570596694946289
2019-02-26,14.641311645507812
2019-02-27,14.668248176574707
2019-02-28,14.523455619812012
2019-03-01,14.434682846069336
2019-03-06,14.29196834564209
2019-03-07,14.468666076660156
2019-03-08,14.519632339477539
2019-03-11,14.7133207321167
2019-03-12,14.427886962890625
2019-03-13,14.689539909362793
2019-03-14,14.658952713012695
2019-03-15,15.284183502197266
2019-03-18,15.117680549621582
2019-03-19,15.015740394592285
2019-03-20,14.947783470153809
2019-03-21,15.083699226379395
2019-03-22,14.866227149963379
2019-03-25,14.502640724182129
2019-03-26,14.81525993347168
2019-03-27,14.540023803710938
2019-03-28,14.866227149963379
2019-03-29,14.951177597045898
2019-04-01,14.937585830688477
2019-04-02,15.019136428833008
2019-04-03,14.706517219543457
2019-04-04,14.917197227478027
2019-04-05,15.121082305908203
2019-04-08,15.338547706604004
2019-04-09,14.645357131958008
2019-04-10,14.607977867126465
2019-04-11,14.604575157165527
2019-04-12,14.594402313232422
2019-04-15,14.394339561462402
2019-04-16,14.439970970153809
2019-04-17,14.27500057220459
2019-04-18,14.49612808227539
2019-04-22,14.524213790893555
2019-04-23,14.527722358703613
2019-04-24,14.706730842590332
2019-04-25,14.643545150756836
2019-04-26,14.615471839904785
2019-04-29,14.56983757019043
2019-04-30,14.6365327835083
2019-05-02,14.610548973083496
2019-05-03,14.532743453979492
2019-05-06,14.522127151489258
2019-05-07,14.48322868347168
2019-05-08,14.536279678344727
2019-05-09,14.430174827575684
2019-05-10,14.638843536376953
2019-05-13,14.324071884155273
2019-05-14,14.401880264282227
2019-05-15,14.536279678344727
2019-05-16,14.465540885925293
2019-05-17,14.518595695495605
2019-05-20,14.447859764099121
2019-05-21,14.607019424438477
