Date,ES
2016-06-07,41.10047149658203
2016-06-08,41.56533432006836
2016-06-09,41.97117233276367
2016-06-10,41.82360076904297
2016-06-13,42.00067901611328
2016-06-14,42.273712158203125
2016-06-15,41.70552444458008
2016-06-16,41.89739227294922
2016-06-17,41.97856140136719
2016-06-20,41.926902770996094
2016-06-21,42.08186721801758
2016-06-22,41.83096694946289
2016-06-23,41.631744384765625
2016-06-24,42.2220573425293
2016-06-27,43.232967376708984
2016-06-28,43.04110336303711
2016-06-29,43.225589752197266
2016-06-30,44.19960403442383
2016-07-01,44.059417724609375
2016-07-05,44.457855224609375
2016-07-06,44.450477600097656
2016-07-07,43.79375457763672
2016-07-08,43.95609664916992
2016-07-11,43.77900695800781
2016-07-12,42.70906448364258
2016-07-13,43.026363372802734
2016-07-14,42.613128662109375
2016-07-15,42.70167541503906
2016-07-18,42.89353561401367
2016-07-19,42.86402130126953
2016-07-20,42.72382354736328
2016-07-21,42.804996490478516
2016-07-22,43.44694900512695
2016-07-25,43.4395751953125
2016-07-26,43.026363372802734
2016-07-27,42.5836181640625
2016-07-28,42.775482177734375
2016-07-29,43.1591796875
2016-08-01,43.55764389038086
2016-08-02,43.1591796875
2016-08-03,42.48770523071289
2016-08-04,42.51721954345703
2016-08-05,41.86787414550781
2016-08-08,41.890010833740234
2016-08-09,41.941650390625
2016-08-10,42.01545333862305
2016-08-11,42.170406341552734
2016-08-12,42.24419021606445
2016-08-15,41.594844818115234
2016-08-16,40.93075942993164
2016-08-17,41.15211868286133
2016-08-18,41.712921142578125
2016-08-19,40.982398986816406
2016-08-22,41.04880905151367
2016-08-23,40.790550231933594
2016-08-24,40.83481216430664
2016-08-25,40.783172607421875
2016-08-26,39.93459701538086
2016-08-29,40.11906433105469
2016-08-30,39.65420150756836
2016-08-31,39.82391357421875
2016-09-01,39.54352951049805
2016-09-02,40.11906433105469
2016-09-06,40.554420471191406
2016-09-07,40.488014221191406
2016-09-08,40.591312408447266
2016-09-09,39.292633056640625
2016-09-12,40.07481002807617
2016-09-13,39.55827331542969
2016-09-14,39.62468338012695
2016-09-15,40.00786590576172
2016-09-16,40.31293487548828
2016-09-19,40.61800003051758
2016-09-20,40.49894714355469
2016-09-21,41.25788116455078
2016-09-22,41.53318405151367
2016-09-23,41.8382453918457
2016-09-26,41.920101165771484
2016-09-27,41.22813034057617
2016-09-28,41.10163497924805
2016-09-29,40.69240188598633
2016-09-30,40.31293487548828
2016-10-03,39.83673858642578
2016-10-04,39.1447639465332
2016-10-05,39.10757064819336
2016-10-06,39.22661209106445
2016-10-07,39.018280029296875
2016-10-10,39.25638198852539
2016-10-11,38.676002502441406
2016-10-12,39.1224479675293
2016-10-13,39.658164978027344
2016-10-14,39.568870544433594
2016-10-17,39.99298858642578
2016-10-18,40.27573013305664
2016-10-19,40.15668487548828
2016-10-20,40.268287658691406
2016-10-21,40.17900085449219
2016-10-24,40.27573013305664
2016-10-25,40.402217864990234
2016-10-26,40.40967559814453
2016-10-27,40.112037658691406
2016-10-28,40.32781982421875
2016-10-31,40.967716217041016
2016-11-01,40.23851776123047
2016-11-02,39.76233673095703
2016-11-03,39.71769714355469
2016-11-04,39.568870544433594
2016-11-07,40.394779205322266
2016-11-08,40.94538879394531
2016-11-09,39.606075286865234
2016-11-10,38.94388198852539
2016-11-11,38.65369415283203
2016-11-14,38.460235595703125
2016-11-15,39.01082992553711
2016-11-16,38.668575286865234
2016-11-17,38.83971405029297
2016-11-18,38.55696487426758
2016-11-21,38.83971405029297
2016-11-22,39.02572250366211
2016-11-23,38.49744415283203
2016-11-25,39.129886627197266
2016-11-28,40.059959411621094
2016-11-29,39.99298858642578
2016-11-30,38.40816116333008
2016-12-01,38.0212516784668
2016-12-02,38.45280456542969
2016-12-05,38.6388053894043
2016-12-06,38.69832992553711
2016-12-07,39.412635803222656
2016-12-08,39.658164978027344
2016-12-09,40.000431060791016
2016-12-12,40.394779205322266
2016-12-13,40.58824157714844
2016-12-14,39.81180191040039
2016-12-15,40.26940155029297
2016-12-16,40.93706512451172
2016-12-19,41.312156677246094
2016-12-20,41.45467758178711
2016-12-21,41.22212219238281
2016-12-22,41.5897216796875
2016-12-23,41.60471725463867
2016-12-27,41.544708251953125
2016-12-28,41.04959487915039
2016-12-29,41.6872444152832
2016-12-30,41.432186126708984
2017-01-03,41.31965637207031
2017-01-04,41.46219253540039
2017-01-05,41.46969223022461
2017-01-06,41.45467758178711
2017-01-09,40.93706512451172
2017-01-10,40.71950912475586
2017-01-11,41.30466842651367
2017-01-12,41.492210388183594
2017-01-13,41.37217330932617
2017-01-17,41.799774169921875
2017-01-18,41.64973068237305
2017-01-19,41.312156677246094
2017-01-20,41.259647369384766
2017-01-23,41.064598083496094
2017-01-24,40.92205810546875
2017-01-25,40.734519958496094
2017-01-26,40.90706253051758
2017-01-27,40.69701385498047
2017-01-30,40.832027435302734
2017-01-31,41.49969482421875
2017-02-01,41.03458786010742
2017-02-02,41.52220916748047
2017-02-03,41.799774169921875
2017-02-06,41.769771575927734
2017-02-07,41.84477233886719
2017-02-08,42.377403259277344
2017-02-09,42.04731750488281
2017-02-10,42.32489776611328
2017-02-13,42.377403259277344
2017-02-14,41.972320556640625
2017-02-15,41.82977294921875
2017-02-16,42.22737121582031
2017-02-17,42.122344970703125
2017-02-21,42.63996505737305
2017-02-22,43.2100944519043
2017-02-23,43.60018539428711
2017-02-24,44.2828483581543
2017-02-27,44.0503044128418
2017-02-28,44.36415481567383
2017-03-01,44.00870132446289
2017-03-02,44.31122589111328
2017-03-03,44.07676696777344
2017-03-06,44.12970733642578
2017-03-07,44.28852844238281
2017-03-08,43.501976013183594
2017-03-09,43.39609909057617
2017-03-10,43.645687103271484
2017-03-13,43.89525604248047
2017-03-14,44.11458206176758
2017-03-15,44.71962356567383
2017-03-16,44.273406982421875
2017-03-17,44.56835174560547
2017-03-20,44.228023529052734
2017-03-21,44.95406723022461
2017-03-22,45.15827560424805
2017-03-23,45.12800598144531
2017-03-24,45.38515853881836
2017-03-27,45.03724670410156
2017-03-28,44.99188232421875
2017-03-29,44.674232482910156
2017-03-30,44.33391189575195
2017-03-31,44.45491027832031
2017-04-03,44.53810119628906
2017-04-04,44.51542282104492
2017-04-05,44.93136978149414
2017-04-06,45.029701232910156
2017-04-07,44.923828125
2017-04-10,44.83305740356445
2017-04-11,44.78011703491211
2017-04-12,45.286834716796875
2017-04-13,45.0901985168457
2017-04-17,45.596920013427734
2017-04-18,45.48347473144531
2017-04-19,45.105323791503906
2017-04-20,44.95406723022461
2017-04-21,45.2263298034668
2017-04-24,45.40028381347656
2017-04-25,45.37759017944336
2017-04-26,45.180965423583984
2017-04-27,45.203643798828125
2017-04-28,44.923828125
2017-05-01,44.727169036865234
2017-05-02,44.787689208984375
2017-05-03,44.704490661621094
2017-05-04,44.99188232421875
2017-05-05,45.03724670410156
2017-05-08,45.19607162475586
2017-05-09,44.8859977722168
2017-05-10,44.79523849487305
2017-05-11,44.98432159423828
2017-05-12,45.286834716796875
2017-05-15,45.49103546142578
2017-05-16,45.09776306152344
2017-05-17,45.52127456665039
2017-05-18,45.55909729003906
2017-05-19,45.46078872680664
2017-05-22,45.9372444152832
2017-05-23,46.23976135253906
2017-05-24,46.44396209716797
2017-05-25,46.769168853759766
2017-05-26,46.79585266113281
2017-05-30,46.8568115234375
2017-05-31,47.306480407714844
2017-06-01,47.51988220214844
2017-06-02,47.53512954711914
2017-06-05,47.474151611328125
2017-06-06,47.37508010864258
2017-06-07,47.695186614990234
2017-06-08,47.336971282958984
2017-06-09,47.481773376464844
2017-06-12,47.44366455078125
2017-06-13,47.37508010864258
2017-06-14,47.59610366821289
2017-06-15,47.72566223144531
2017-06-16,48.19819641113281
2017-06-19,47.8552360534668
2017-06-20,47.90095901489258
2017-06-21,47.801883697509766
2017-06-22,47.40556335449219
2017-06-23,47.44366455078125
2017-06-26,47.75615692138672
2017-06-27,47.24551773071289
2017-06-28,46.66627883911133
2017-06-29,46.26233673095703
2017-06-30,46.26996994018555
2017-07-03,46.04131317138672
2017-07-05,45.78218460083008
2017-07-06,45.721214294433594
2017-07-07,45.78218460083008
2017-07-10,45.66024398803711
2017-07-11,45.59164810180664
2017-07-12,45.74408721923828
2017-07-13,45.65263366699219
2017-07-14,45.89651107788086
2017-07-17,45.97272872924805
2017-07-18,46.06418228149414
2017-07-19,46.239471435546875
2017-07-20,46.65104293823242
2017-07-21,46.90255355834961
2017-07-24,46.29282760620117
2017-07-25,46.09465789794922
2017-07-26,46.44525909423828
2017-07-27,46.26996994018555
2017-07-28,46.132774353027344
2017-07-31,46.33094024658203
2017-08-01,46.40714645385742
2017-08-02,46.536720275878906
2017-08-03,47.16167068481445
2017-08-04,46.93303298950195
2017-08-07,47.29124450683594
2017-08-08,47.489402770996094
2017-08-09,47.0473518371582
2017-08-10,47.420806884765625
2017-08-11,47.14643096923828
2017-08-14,47.3826904296875
2017-08-15,47.68756103515625
2017-08-16,47.862850189208984
2017-08-17,47.60371780395508
2017-08-18,48.06100845336914
2017-08-21,47.992427825927734
2017-08-22,47.94668197631836
2017-08-23,48.12197494506836
2017-08-24,47.992427825927734
2017-08-25,48.07625961303711
2017-08-28,48.2210693359375
2017-08-29,48.236297607421875
2017-08-30,48.19819641113281
2017-08-31,48.01527404785156
2017-09-01,47.68756103515625
2017-09-05,47.977176666259766
2017-09-06,47.718048095703125
2017-09-07,48.16770935058594
2017-09-08,48.38874053955078
2017-09-11,48.86127471923828
2017-09-12,47.74091339111328
2017-09-13,47.53512954711914
2017-09-14,48.053382873535156
2017-09-15,47.9085807800293
2017-09-18,47.374855041503906
2017-09-19,47.43629837036133
2017-09-20,47.213584899902344
2017-09-21,47.18286895751953
2017-09-22,46.62226486206055
2017-09-25,47.205909729003906
2017-09-26,47.106075286865234
2017-09-27,46.4072380065918
2017-09-28,46.514739990234375
2017-09-29,46.414920806884766
2017-10-02,46.368831634521484
2017-10-03,46.2382926940918
2017-10-04,46.6837158203125
2017-10-05,46.56083297729492
2017-10-06,46.368831634521484
2017-10-09,46.3227653503418
2017-10-10,46.583866119384766
2017-10-11,47.075347900390625
2017-10-12,47.3594970703125
2017-10-13,47.34413146972656
2017-10-16,46.99856948852539
2017-10-17,47.41325759887695
2017-10-18,47.18286895751953
2017-10-19,47.659000396728516
2017-10-20,47.71275329589844
2017-10-23,47.89706039428711
2017-10-24,47.93545913696289
2017-10-25,47.86634826660156
2017-10-26,47.797237396240234
2017-10-27,48.2196159362793
2017-10-30,47.98921203613281
2017-10-31,48.104400634765625
2017-11-01,48.135128021240234
2017-11-02,48.557498931884766
2017-11-03,48.79555892944336
2017-11-06,48.91844177246094
2017-11-07,49.548152923583984
2017-11-08,49.632633209228516
2017-11-09,49.671024322509766
2017-11-10,49.20259094238281
2017-11-13,49.73246383666992
2017-11-14,50.5388069152832
2017-11-15,49.916778564453125
2017-11-16,49.83229064941406
2017-11-17,49.310089111328125
2017-11-20,49.02595901489258
2017-11-21,49.09505844116211
2017-11-22,49.00291442871094
2017-11-24,49.40224075317383
2017-11-27,49.47136688232422
2017-11-28,49.57887268066406
2017-11-29,49.617286682128906
2017-11-30,49.801578521728516
2017-12-01,50.24700164794922
2017-12-04,50.2853889465332
2017-12-05,49.824607849121094
2017-12-06,50.001251220703125
2017-12-07,49.847652435302734
2017-12-08,50.08572006225586
2017-12-11,50.45433807373047
2017-12-12,49.310089111328125
2017-12-13,49.97821044921875
2017-12-14,49.74781799316406
2017-12-15,49.99150848388672
2017-12-18,49.44223403930664
2017-12-19,48.421058654785156
2017-12-20,48.13481140136719
2017-12-21,47.94914245605469
2017-12-22,48.25086212158203
2017-12-26,47.93368911743164
2017-12-27,48.37464904785156
2017-12-28,48.69956970214844
2017-12-29,48.87750244140625
2018-01-02,48.85428237915039
2018-01-03,48.421058654785156
2018-01-04,47.74028015136719
2018-01-05,47.82537078857422
2018-01-08,48.15803146362305
2018-01-09,47.79442596435547
2018-01-10,47.438560485839844
2018-01-11,47.593284606933594
2018-01-12,47.46177673339844
2018-01-16,47.15231704711914
2018-01-17,47.69384765625
2018-01-18,47.044010162353516
2018-01-19,47.02854537963867
2018-01-22,47.00532150268555
2018-01-23,47.28383255004883
2018-01-24,47.29157638549805
2018-01-25,49.95282745361328
2018-01-26,49.56603240966797
2018-01-29,48.30500793457031
2018-01-30,48.397850036621094
2018-01-31,48.80786895751953
2018-02-01,46.5411491394043
2018-02-02,45.91450881958008
2018-02-05,45.12541580200195
2018-02-06,44.514259338378906
2018-02-07,44.011409759521484
2018-02-08,43.407989501953125
2018-02-09,44.111976623535156
2018-02-12,44.506526947021484
2018-02-13,44.57615661621094
2018-02-14,44.54521179199219
2018-02-15,45.311100006103516
2018-02-16,45.73657989501953
2018-02-20,45.001651763916016
2018-02-21,44.3750114440918
2018-02-22,44.467838287353516
2018-02-23,46.00736618041992
2018-02-26,45.5045051574707
2018-02-27,44.398223876953125
2018-02-28,44.09650421142578
2018-03-01,43.74837875366211
2018-03-02,44.17387008666992
2018-03-05,45.05195617675781
2018-03-06,44.240211486816406
2018-03-07,43.93581008911133
2018-03-08,44.38850784301758
2018-03-09,44.67731475830078
2018-03-12,44.536827087402344
2018-03-13,44.240211486816406
2018-03-14,44.63827133178711
2018-03-15,44.94268798828125
2018-03-16,45.473445892333984
2018-03-19,45.301727294921875
2018-03-20,45.01293182373047
2018-03-21,44.849021911621094
2018-03-22,44.88804244995117
2018-03-23,44.32607650756836
2018-03-26,44.90366744995117
2018-03-27,45.731021881103516
2018-03-28,45.63734817504883
2018-03-29,45.98859786987305
2018-04-02,45.7934684753418
2018-04-03,46.28519058227539
2018-04-04,46.4647102355957
2018-04-05,46.83936309814453
2018-04-06,46.558380126953125
2018-04-09,46.60520935058594
2018-04-10,46.29300308227539
2018-04-11,46.37104415893555
2018-04-12,45.770050048828125
2018-04-13,46.07444763183594
2018-04-16,46.58179473876953
2018-04-17,47.018890380859375
2018-04-18,46.75351333618164
2018-04-19,46.722293853759766
2018-04-20,46.222747802734375
2018-04-23,46.21493911743164
2018-04-24,46.39445877075195
2018-04-25,46.3398323059082
2018-04-26,46.8471794128418
2018-04-27,47.31547927856445
2018-04-30,47.02669143676758
2018-05-01,46.636436462402344
2018-05-02,46.589603424072266
2018-05-03,45.94956970214844
2018-05-04,46.08226013183594
2018-05-07,45.84029769897461
2018-05-08,44.73975372314453
2018-05-09,44.4899787902832
2018-05-10,45.23147964477539
2018-05-11,45.301727294921875
2018-05-14,44.90366744995117
2018-05-15,44.79438781738281
2018-05-16,44.833404541015625
2018-05-17,44.56802749633789
2018-05-18,44.73975372314453
2018-05-21,44.85683059692383
2018-05-22,45.098785400390625
2018-05-23,44.520050048828125
2018-05-24,44.590911865234375
2018-05-25,44.299583435058594
2018-05-29,44.7326545715332
2018-05-30,44.99250030517578
2018-05-31,44.945247650146484
2018-06-01,43.93736267089844
2018-06-04,43.701141357421875
2018-06-05,43.29956817626953
2018-06-06,42.2365608215332
2018-06-07,42.20507049560547
2018-06-08,42.1735725402832
2018-06-11,41.63025665283203
2018-06-12,42.2680549621582
2018-06-13,42.07120895385742
2018-06-14,42.51215744018555
2018-06-15,43.016090393066406
2018-06-18,43.378299713134766
2018-06-19,43.90586471557617
2018-06-20,43.945247650146484
2018-06-21,43.85863494873047
2018-06-22,44.11846923828125
2018-06-25,45.14210510253906
2018-06-26,45.31532669067383
2018-06-27,45.66179656982422
2018-06-28,45.89013671875
2018-06-29,46.14999008178711
2018-07-02,46.472816467285156
2018-07-03,46.86652374267578
2018-07-05,47.024017333984375
2018-07-06,47.488582611083984
2018-07-09,46.0318717956543
2018-07-10,46.236602783203125
2018-07-11,46.6539306640625
2018-07-12,46.56730270385742
2018-07-13,46.56730270385742
2018-07-16,46.48857498168945
2018-07-17,46.354705810546875
2018-07-18,46.0791130065918
2018-07-19,46.58305358886719
2018-07-20,46.26021957397461
2018-07-23,46.0318717956543
2018-07-24,46.31533432006836
2018-07-25,46.724788665771484
2018-07-26,47.5279426574707
2018-07-27,47.30747985839844
2018-07-30,47.055503845214844
2018-07-31,47.81142044067383
2018-08-01,47.03976058959961
2018-08-02,47.244483947753906
2018-08-03,47.976776123046875
2018-08-06,48.10276412963867
2018-08-07,48.02401351928711
2018-08-08,47.992515563964844
2018-08-09,48.14212417602539
2018-08-10,48.3074951171875
2018-08-13,48.62244415283203
2018-08-14,48.66181945800781
2018-08-15,49.08702087402344
2018-08-16,49.59882354736328
2018-08-17,49.79568099975586
2018-08-20,49.701194763183594
2018-08-21,49.45709228515625
2018-08-22,49.10276412963867
2018-08-23,49.15788650512695
2018-08-24,49.417724609375
2018-08-27,48.98464584350586
2018-08-28,48.693302154541016
2018-08-29,48.96101760864258
2018-08-30,49.323238372802734
2018-08-31,49.15788650512695
2018-09-04,49.150001525878906
2018-09-05,49.90591812133789
2018-09-06,50.00828170776367
2018-09-07,49.45709228515625
2018-09-10,49.84292984008789
2018-09-11,49.819313049316406
2018-09-12,49.772056579589844
2018-09-13,50.08702087402344
2018-09-14,50.02402877807617
2018-09-17,50.213008880615234
2018-09-18,50.11064529418945
2018-09-19,48.842918395996094
2018-09-20,49.037418365478516
2018-09-21,49.347023010253906
2018-09-24,48.80718994140625
2018-09-25,48.17210006713867
2018-09-26,47.791038513183594
2018-09-27,48.07682800292969
2018-09-28,48.77543640136719
2018-10-01,48.838958740234375
2018-10-02,49.347023010253906
2018-10-03,48.497589111328125
2018-10-04,48.85484313964844
2018-10-05,49.537559509277344
2018-10-08,49.87892532348633
2018-10-09,50.2996826171875
2018-10-10,50.045631408691406
2018-10-11,48.965965270996094
2018-10-12,48.838958740234375
2018-10-15,48.71986770629883
2018-10-16,49.18825912475586
2018-10-17,49.60899353027344
2018-10-18,49.3629035949707
2018-10-19,50.27585983276367
2018-10-22,50.17265319824219
2018-10-23,50.25203323364258
2018-10-24,51.498416900634766
2018-10-25,50.5457649230957
2018-10-26,49.83129119873047
2018-10-29,50.752166748046875
2018-10-30,50.83156967163086
2018-10-31,50.22029113769531
2018-11-01,49.76778030395508
2018-11-02,49.3708381652832
2018-11-05,49.95036315917969
2018-11-06,50.38700866699219
2018-11-07,51.10941696166992
2018-11-08,51.23644256591797
2018-11-09,51.71275329589844
2018-11-12,51.982688903808594
2018-11-13,52.21290588378906
2018-11-14,51.942996978759766
2018-11-15,52.55426788330078
2018-11-16,53.22112274169922
2018-11-19,53.491024017333984
2018-11-20,53.69744110107422
2018-11-21,52.728919982910156
2018-11-23,53.04645919799805
2018-11-26,53.03059005737305
2018-11-27,53.546600341796875
2018-11-28,53.53072738647461
2018-11-29,53.24494934082031
2018-11-30,54.25315475463867
2018-12-03,54.57069778442383
2018-12-04,54.737403869628906
2018-12-06,54.88823699951172
2018-12-07,55.142295837402344
2018-12-10,55.285186767578125
2018-12-11,55.705928802490234
2018-12-12,55.13435745239258
2018-12-13,55.75357437133789
2018-12-14,55.38838577270508
2018-12-17,53.77706527709961
2018-12-18,53.62513732910156
2018-12-19,53.809059143066406
2018-12-20,53.71310043334961
2018-12-21,53.15334701538086
2018-12-24,50.682395935058594
2018-12-26,51.37010192871094
2018-12-27,51.801918029785156
2018-12-28,51.713951110839844
2018-12-31,52.00983428955078
2019-01-02,50.770362854003906
2019-01-03,50.73836135864258
2019-01-04,51.25014877319336
2019-01-07,51.1221923828125
2019-01-08,52.05780792236328
2019-01-09,51.777931213378906
2019-01-10,52.817481994628906
2019-01-11,52.76950454711914
2019-01-14,52.44164276123047
2019-01-15,53.10536575317383
2019-01-16,53.305267333984375
2019-01-17,53.801055908203125
2019-01-18,54.11293029785156
2019-01-22,53.968990325927734
2019-01-23,54.61671447753906
2019-01-24,54.744651794433594
2019-01-25,53.801055908203125
2019-01-28,53.665130615234375
2019-01-29,53.85704040527344
2019-01-30,54.04096603393555
2019-01-31,55.50434494018555
2019-02-01,55.28841018676758
2019-02-04,55.192466735839844
2019-02-05,55.42436981201172
2019-02-06,55.192466735839844
2019-02-07,55.992130279541016
2019-02-08,56.0161247253418
2019-02-11,56.09608459472656
2019-02-12,56.20004653930664
2019-02-13,56.02412033081055
2019-02-14,56.05610275268555
2019-02-15,56.13605880737305
2019-02-19,56.295997619628906
2019-02-20,56.19203186035156
2019-02-21,56.39995193481445
2019-02-22,56.21603775024414
2019-02-25,55.47236633300781
2019-02-26,55.704261779785156
2019-02-27,55.704261779785156
2019-02-28,55.824180603027344
2019-03-01,55.76822280883789
2019-03-04,55.57884979248047
2019-03-05,55.27262878417969
2019-03-06,55.6594352722168
2019-03-07,55.917301177978516
2019-03-08,56.15099334716797
2019-03-11,56.63450622558594
2019-03-12,56.819847106933594
2019-03-13,56.89237976074219
2019-03-14,57.15024185180664
2019-03-15,57.802974700927734
2019-03-18,57.42423629760742
2019-03-19,56.57003402709961
2019-03-20,56.586151123046875
2019-03-21,57.101890563964844
2019-03-22,57.77073669433594
2019-03-25,57.835201263427734
2019-03-26,57.98025894165039
2019-03-27,57.40005874633789
2019-03-28,56.68284606933594
2019-03-29,57.17441177368164
2019-04-01,56.956844329833984
2019-04-02,56.99713134765625
2019-04-03,56.819847106933594
2019-04-04,56.698970794677734
2019-04-05,57.2791862487793
2019-04-08,56.90849685668945
2019-04-09,57.037418365478516
2019-04-10,56.6586799621582
2019-04-11,56.89237976074219
2019-04-12,56.956844329833984
2019-04-15,57.037418365478516
