Date,POST.VI
2016-07-01,17.83392906188965
2016-07-04,17.440378189086914
2016-07-05,17.186084747314453
2016-07-06,17.534223556518555
2016-07-07,17.66742706298828
2016-07-08,17.53725242614746
2016-07-11,18.106388092041016
2016-07-12,18.493886947631836
2016-07-13,17.982267379760742
2016-07-14,18.46664047241211
2016-07-15,18.557458877563477
2016-07-18,18.330408096313477
2016-07-19,18.460582733154297
2016-07-20,18.739099502563477
2016-07-21,18.536266326904297
2016-07-22,18.557458877563477
2016-07-25,18.829919815063477
2016-07-26,18.854135513305664
2016-07-27,18.881383895874023
2016-07-28,18.917707443237305
2016-07-29,18.896516799926758
2016-08-01,18.854135513305664
2016-08-02,18.71185302734375
2016-08-03,18.605892181396484
2016-08-04,18.769371032714844
2016-08-05,19.15686798095703
2016-08-08,19.205303192138672
2016-08-09,19.129621505737305
2016-08-10,18.857162475585938
2016-08-11,18.751205444335938
2016-08-12,19.423274993896484
2016-08-16,19.284015655517578
2016-08-17,19.55647087097168
2016-08-18,19.63518524169922
2016-08-19,19.6715145111084
2016-08-22,19.417217254638672
2016-08-23,19.529226303100586
2016-08-24,19.79865837097168
2016-08-25,19.63518524169922
2016-08-26,19.601882934570312
2016-08-29,19.52619743347168
2016-08-30,19.601882934570312
2016-08-31,19.49592399597168
2016-09-01,19.683618545532227
2016-09-02,20.10139274597168
2016-09-05,20.192209243774414
2016-09-06,20.276973724365234
2016-09-07,19.986351013183594
2016-09-08,19.980297088623047
2016-09-09,19.838014602661133
2016-09-12,19.695730209350586
2016-09-13,19.4444637298584
2016-09-14,19.175031661987305
2016-09-15,19.28704071044922
2016-09-16,19.184114456176758
2016-09-19,19.329423904418945
2016-09-20,19.365753173828125
2016-09-21,19.67453956604004
2016-09-22,19.934886932373047
2016-09-23,20.18010139465332
2016-09-26,19.85012435913086
2016-09-27,19.73811149597168
2016-09-28,19.27190589904785
2016-09-29,19.07210350036621
2016-09-30,19.084209442138672
2016-10-03,19.35666847229004
2016-10-04,19.677566528320312
2016-10-05,19.60793685913086
2016-10-06,19.284015655517578
2016-10-07,18.996421813964844
2016-10-10,18.9600887298584
2016-10-11,19.205303192138672
2016-10-12,18.866243362426758
2016-10-13,19.102375030517578
2016-10-14,19.280988693237305
2016-10-17,19.08118438720703
2016-10-18,19.120540618896484
2016-10-19,19.093294143676758
2016-10-20,19.25676727294922
2016-10-21,19.144756317138672
2016-10-24,19.175031661987305
2016-10-25,19.268878936767578
2016-10-27,19.22649383544922
2016-10-28,19.214385986328125
2016-10-31,19.04485511779785
2016-11-02,19.047882080078125
2016-11-03,19.284015655517578
2016-11-04,19.13567543029785
2016-11-07,19.31731414794922
2016-11-08,19.265851974487305
2016-11-09,19.138702392578125
2016-11-10,18.769371032714844
2016-11-11,18.760290145874023
2016-11-14,18.633140563964844
2016-11-15,18.487829208374023
2016-11-16,18.627084732055664
2016-11-17,18.587732315063477
2016-11-18,18.572595596313477
2016-11-21,18.499940872192383
2016-11-22,18.518102645874023
2016-11-23,18.575620651245117
2016-11-24,18.708824157714844
2016-11-25,18.672494888305664
2016-11-28,18.587732315063477
2016-11-29,18.572595596313477
2016-11-30,18.502967834472656
2016-12-01,18.563512802124023
2016-12-02,18.605892181396484
2016-12-05,18.602869033813477
2016-12-06,18.83597183227539
2016-12-07,18.893491744995117
2016-12-09,18.73607063293457
2016-12-12,18.663414001464844
2016-12-13,19.05696678161621
2016-12-14,18.88743782043457
2016-12-15,18.914682388305664
2016-12-16,18.742124557495117
2016-12-19,19.00853157043457
2016-12-20,19.00247573852539
2016-12-21,18.938899993896484
2016-12-22,19.063020706176758
2016-12-23,19.423274993896484
2016-12-27,19.350614547729492
2016-12-28,19.350614547729492
2016-12-29,19.47170639038086
2017-01-02,19.63518524169922
2017-01-03,19.6412353515625
2017-01-04,19.65334701538086
2017-01-05,20.034788131713867
2017-01-09,20.19523811340332
2017-01-10,19.980297088623047
2017-01-11,20.074142456054688
2017-01-12,19.980297088623047
2017-01-13,20.007543563842773
2017-01-16,19.922779083251953
2017-01-17,19.7926025390625
2017-01-18,19.913698196411133
2017-01-19,19.946996688842773
2017-01-20,20.0045166015625
2017-01-23,20.071121215820312
2017-01-24,20.086252212524414
2017-01-25,20.146800994873047
2017-01-26,20.1104736328125
2017-01-27,20.183124542236328
2017-01-30,20.113502502441406
2017-01-31,20.276973724365234
2017-02-01,20.476778030395508
2017-02-02,20.428340911865234
2017-02-03,20.464670181274414
2017-02-06,20.222484588623047
2017-02-07,20.161937713623047
2017-02-08,20.267892837524414
2017-02-09,20.20431900024414
2017-02-10,20.207347869873047
2017-02-13,20.20431900024414
2017-02-14,20.52521514892578
2017-02-15,20.740156173706055
2017-02-16,20.470722198486328
2017-02-17,20.6705265045166
2017-02-20,20.72501564025879
2017-02-21,20.997478485107422
2017-02-22,20.70685577392578
2017-02-23,20.643281936645508
2017-02-24,20.673555374145508
2017-02-28,20.782535552978516
2017-03-01,21.070131301879883
2017-03-02,21.048938751220703
2017-03-03,20.803726196289062
2017-03-06,21.067102432250977
2017-03-07,21.12462615966797
2017-03-08,21.109487533569336
2017-03-09,21.009586334228516
2017-03-10,21.08829689025879
2017-03-13,21.554500579833984
2017-03-14,21.67862319946289
2017-03-15,21.687705993652344
2017-03-16,21.717975616455078
2017-03-17,21.469738006591797
2017-03-20,21.521202087402344
2017-03-21,21.687705993652344
2017-03-22,21.630184173583984
2017-03-23,21.693758010864258
2017-03-24,21.68467903137207
2017-03-27,21.796688079833984
2017-03-28,22.126665115356445
2017-03-29,22.238676071166992
2017-03-30,22.344633102416992
2017-03-31,22.60801124572754
2017-04-03,22.847166061401367
2017-04-04,22.604984283447266
2017-04-05,22.7412109375
2017-04-06,22.898632049560547
2017-04-07,22.91982078552246
2017-04-10,23.098432540893555
2017-04-11,23.068159103393555
2017-04-12,23.213472366333008
2017-04-13,23.213472366333008
2017-04-18,23.24980354309082
2017-04-19,23.30731773376465
2017-04-20,23.389057159423828
2017-04-21,23.591886520385742
2017-04-24,23.764446258544922
2017-04-25,23.767471313476562
2017-04-26,23.794715881347656
2017-04-27,23.658489227294922
2017-04-28,23.597938537597656
2017-05-02,24.15319061279297
2017-05-03,23.792598724365234
2017-05-04,23.865991592407227
2017-05-05,24.354225158691406
2017-05-08,24.229774475097656
2017-05-09,24.53292465209961
2017-05-10,24.539306640625
2017-05-11,24.274450302124023
2017-05-12,24.497819900512695
2017-05-15,24.644617080688477
2017-05-16,24.90308952331543
2017-05-17,24.555261611938477
2017-05-18,24.65099334716797
2017-05-19,24.97967529296875
2017-05-22,24.839265823364258
2017-05-23,24.552074432373047
2017-05-24,24.494630813598633
2017-05-25,24.494630813598633
2017-05-26,24.88394546508789
2017-05-29,24.740341186523438
2017-05-30,24.839265823364258
2017-05-31,24.66695213317871
2017-06-01,25.01797103881836
2017-06-02,25.30197525024414
2017-06-06,25.432802200317383
2017-06-07,25.308353424072266
2017-06-08,25.321117401123047
2017-06-09,25.209428787231445
2017-06-12,24.864795684814453
2017-06-13,25.05626106262207
2017-06-14,25.180713653564453
2017-06-15,25.180713653564453
2017-06-16,25.783823013305664
2017-06-19,25.554065704345703
2017-06-20,25.145612716674805
2017-06-21,24.922231674194336
2017-06-22,24.583984375
2017-06-23,24.347843170166016
2017-06-26,24.682905197143555
2017-06-27,24.443578720092773
2017-06-28,23.875564575195312
2017-06-29,24.051074981689453
2017-06-30,24.274450302124023
2017-07-03,24.382946014404297
2017-07-04,24.411664962768555
2017-07-05,24.32550811767578
2017-07-06,24.299978256225586
2017-07-07,24.347843170166016
2017-07-10,24.347843170166016
2017-07-11,24.328697204589844
2017-07-12,24.2904052734375
2017-07-13,24.583984375
2017-07-14,24.609512329101562
2017-07-17,25.142419815063477
2017-07-18,24.925426483154297
2017-07-19,24.77225112915039
2017-07-20,24.6733341217041
2017-07-21,24.4499568939209
2017-07-24,24.351032257080078
2017-07-25,24.363800048828125
2017-07-26,24.75310707092285
2017-07-27,24.816930770874023
2017-07-28,24.689287185668945
2017-07-31,24.836078643798828
2017-08-01,24.989246368408203
2017-08-02,25.088171005249023
2017-08-03,25.206241607666016
2017-08-04,25.171138763427734
2017-08-07,25.142419815063477
2017-08-08,25.2158145904541
2017-08-09,25.28601837158203
2017-08-10,24.730770111083984
2017-08-11,24.462724685668945
2017-08-14,24.347843170166016
2017-08-16,23.814931869506836
2017-08-17,23.93938446044922
2017-08-18,24.012779235839844
2017-08-21,23.929813385009766
2017-08-22,24.12127685546875
2017-08-23,23.945768356323242
2017-08-24,23.936195373535156
2017-08-25,23.971296310424805
2017-08-28,23.92662239074707
2017-08-29,23.69048500061035
2017-08-30,23.961727142333984
2017-08-31,24.022356033325195
2017-09-01,24.411664962768555
2017-09-04,24.335081100463867
2017-09-05,24.28083038330078
2017-09-06,24.252111434936523
2017-09-07,24.252111434936523
2017-09-08,24.19148063659668
2017-09-11,24.561649322509766
2017-09-12,24.660566329956055
2017-09-13,24.682905197143555
2017-09-14,25.151992797851562
2017-09-15,25.002010345458984
2017-09-18,25.461524963378906
2017-09-19,25.573209762573242
2017-09-20,25.697668075561523
2017-09-21,25.171138763427734
2017-09-22,25.059452056884766
2017-09-25,25.110509872436523
2017-09-26,25.072216033935547
2017-09-27,24.931804656982422
2017-09-28,25.014774322509766
2017-09-29,24.928619384765625
2017-10-02,25.16475486755371
2017-10-03,25.04987907409668
2017-10-04,24.871177673339844
2017-10-05,24.826505661010742
2017-10-06,24.516969680786133
2017-10-09,24.363800048828125
2017-10-10,24.459529876708984
2017-10-11,24.459529876708984
2017-10-12,24.00959014892578
2017-10-13,24.229774475097656
2017-10-16,24.082983016967773
2017-10-17,23.881946563720703
2017-10-18,24.130849838256836
2017-10-19,23.869184494018555
2017-10-20,24.11808967590332
2017-10-23,24.00320816040039
2017-10-24,24.111705780029297
2017-10-25,23.98086929321289
2017-10-26,23.98086929321289
2017-10-27,24.35741424560547
2017-10-30,24.210630416870117
2017-10-31,24.354225158691406
2017-11-01,24.354225158691406
2017-11-02,24.335081100463867
2017-11-03,24.24254035949707
2017-11-06,24.1563777923584
2017-11-07,24.25530433654785
2017-11-08,24.086177825927734
2017-11-09,23.993635177612305
2017-11-10,24.054264068603516
2017-11-13,24.18190574645996
2017-11-14,24.226581573486328
2017-11-15,24.57122039794922
2017-11-16,24.274450302124023
2017-11-17,23.869184494018555
2017-11-20,23.811748504638672
2017-11-21,24.268068313598633
2017-11-22,24.411664962768555
2017-11-23,24.1563777923584
2017-11-24,24.24254035949707
2017-11-27,24.124467849731445
2017-11-28,24.252111434936523
2017-11-29,24.232967376708984
2017-11-30,24.188291549682617
2017-12-01,24.481868743896484
2017-12-04,24.539306640625
2017-12-05,24.274450302124023
2017-12-06,24.06064796447754
2017-12-07,24.22020149230957
2017-12-08,24.22020149230957
2017-12-11,24.086177825927734
2017-12-12,24.146806716918945
2017-12-13,23.869184494018555
2017-12-14,23.680910110473633
2017-12-15,23.623470306396484
2017-12-18,24.210630416870117
2017-12-19,24.143617630004883
2017-12-20,24.143617630004883
2017-12-21,24.319124221801758
2017-12-22,24.440380096435547
2017-12-27,24.312744140625
2017-12-28,24.24254035949707
2017-12-29,23.881946563720703
2018-01-02,24.252111434936523
2018-01-03,24.622278213500977
2018-01-04,24.839265823364258
2018-01-05,24.89032554626465
2018-01-08,24.99243927001953
2018-01-09,24.954145431518555
2018-01-10,25.01797103881836
2018-01-11,25.06902503967285
2018-01-12,25.145612716674805
2018-01-15,24.89032554626465
2018-01-16,25.234960556030273
2018-01-17,25.043498992919922
2018-01-18,25.209428787231445
2018-01-19,25.171138763427734
2018-01-22,25.375368118286133
2018-01-23,25.36260414123535
2018-01-24,25.273250579833984
2018-01-25,25.18390464782715
2018-01-26,25.145612716674805
2018-01-29,25.081787109375
2018-01-30,24.826505661010742
2018-01-31,24.469104766845703
2018-02-01,24.864795684814453
2018-02-02,24.37975311279297
2018-02-05,24.213815689086914
2018-02-06,23.511783599853516
2018-02-07,24.23934555053711
2018-02-08,23.6138973236084
2018-02-09,23.830890655517578
2018-02-12,24.098936080932617
2018-02-13,24.022356033325195
2018-02-14,24.252111434936523
2018-02-15,24.149999618530273
2018-02-16,24.788209915161133
2018-02-20,24.99243927001953
2018-02-21,25.05626106262207
2018-02-22,24.839265823364258
2018-02-23,25.234960556030273
2018-02-26,25.01797103881836
2018-02-27,25.209428787231445
2018-02-28,25.273250579833984
2018-03-01,25.209428787231445
2018-03-02,24.762680053710938
2018-03-05,24.609512329101562
2018-03-06,24.635038375854492
2018-03-07,24.622278213500977
2018-03-08,24.762680053710938
2018-03-09,24.91585350036621
2018-03-12,24.660566329956055
2018-03-13,24.647802352905273
2018-03-14,24.405284881591797
2018-03-15,24.839265823364258
2018-03-16,25.260488510131836
2018-03-19,25.59235954284668
2018-03-20,25.707237243652344
2018-03-21,25.77106285095215
2018-03-22,25.503005981445312
2018-03-23,25.260488510131836
2018-03-26,25.630653381347656
2018-03-27,25.847644805908203
2018-03-28,25.59235954284668
2018-03-29,25.77106285095215
2018-04-03,25.51577377319336
2018-04-04,25.847644805908203
2018-04-05,25.885942459106445
2018-04-10,25.97528839111328
2018-04-11,25.97528839111328
2018-04-12,26.0518741607666
2018-04-13,26.000816345214844
2018-04-16,26.03911018371582
2018-04-17,26.281631469726562
2018-04-18,26.34545135498047
2018-04-19,26.626266479492188
2018-04-20,26.613506317138672
2018-04-23,26.626266479492188
2018-04-24,26.4603328704834
2018-04-25,26.1667537689209
2018-04-26,26.1667537689209
2018-04-27,25.29878044128418
2018-04-30,26.826534271240234
2018-05-02,26.705392837524414
2018-05-03,26.04583168029785
2018-05-04,25.870847702026367
2018-05-07,25.897768020629883
2018-05-08,25.97852897644043
2018-05-09,26.04583168029785
2018-05-10,26.04583168029785
2018-05-11,26.436180114746094
2018-05-14,25.991987228393555
2018-05-15,26.0189151763916
2018-05-16,26.516948699951172
2018-05-17,26.584245681762695
2018-05-18,26.50348472595215
2018-05-21,26.50348472595215
2018-05-22,26.584245681762695
2018-05-23,26.584245681762695
2018-05-24,26.745773315429688
2018-05-25,26.732309341430664
2018-05-29,26.678468704223633
2018-05-30,26.786151885986328
2018-05-31,26.786151885986328
2018-06-01,26.63808822631836
2018-06-04,26.718854904174805
2018-06-05,26.543867111206055
2018-06-06,26.53040313720703
2018-06-07,26.516948699951172
2018-06-08,26.50348472595215
2018-06-11,26.651548385620117
2018-06-12,26.651548385620117
2018-06-13,27.257266998291016
2018-06-14,27.930286407470703
2018-06-15,28.18603515625
2018-06-18,28.18603515625
2018-06-19,27.75530242919922
2018-06-20,27.80914306640625
2018-06-21,27.607240676879883
2018-06-22,27.889902114868164
2018-06-25,27.607240676879883
2018-06-26,27.526473999023438
2018-06-27,27.526473999023438
2018-06-28,26.247739791870117
2018-06-29,26.315038681030273
2018-07-02,26.23427963256836
2018-07-03,26.32849884033203
2018-07-04,26.288118362426758
2018-07-05,26.247739791870117
2018-07-06,26.4227237701416
2018-07-09,26.072757720947266
2018-07-10,26.180438995361328
2018-07-11,25.776626586914062
2018-07-12,25.83046531677246
2018-07-13,26.1265926361084
2018-07-16,26.0189151763916
2018-07-17,26.207353591918945
2018-07-18,26.23427963256836
2018-07-19,26.516948699951172
2018-07-20,26.490026473999023
2018-07-23,26.436180114746094
2018-07-24,26.853458404541016
2018-07-25,26.934215545654297
2018-07-26,27.055360794067383
2018-07-27,26.81307601928711
2018-07-30,27.055360794067383
2018-07-31,27.284189224243164
2018-08-01,26.516948699951172
2018-08-02,26.261198043823242
2018-08-03,26.261198043823242
2018-08-06,26.04583168029785
2018-08-07,26.301578521728516
2018-08-08,26.516948699951172
2018-08-09,26.50348472595215
2018-08-10,26.705392837524414
2018-08-13,26.23427963256836
2018-08-14,25.911230087280273
2018-08-16,26.23427963256836
2018-08-17,26.005447387695312
2018-08-20,25.615102767944336
2018-08-21,25.64202117919922
2018-08-22,25.57472038269043
2018-08-23,25.507417678833008
2018-08-24,25.440114974975586
2018-08-27,25.74970245361328
2018-08-28,25.763164520263672
2018-08-29,25.615102767944336
2018-08-30,25.709321975708008
2018-08-31,25.601638793945312
2018-09-03,25.292051315307617
2018-09-04,25.35935401916504
2018-09-05,25.06322479248047
2018-09-06,24.982465744018555
2018-09-07,25.022846221923828
2018-09-10,25.049766540527344
2018-09-11,25.07668113708496
2018-09-12,24.349824905395508
2018-09-13,24.47096824645996
2018-09-14,24.578651428222656
2018-09-17,24.49789047241211
2018-09-18,24.524808883666992
2018-09-19,24.349824905395508
2018-09-20,24.33636474609375
2018-09-21,24.17483901977539
2018-09-24,24.376747131347656
2018-09-25,24.672874450683594
2018-09-26,24.551733016967773
2018-09-27,24.40366554260254
2018-09-28,24.242141723632812
2018-10-01,23.932554244995117
2018-10-02,23.972930908203125
2018-10-03,24.013315200805664
2018-10-04,23.771028518676758
2018-10-05,23.999855041503906
2018-10-08,23.9056339263916
2018-10-09,23.98639488220215
2018-10-10,23.98639488220215
2018-10-11,23.892169952392578
2018-10-12,23.138391494750977
2018-10-15,23.353755950927734
2018-10-16,23.771028518676758
2018-10-17,23.932554244995117
2018-10-18,23.946014404296875
2018-10-19,23.636423110961914
2018-10-22,23.649885177612305
2018-10-23,23.528738021850586
2018-10-24,23.51527976989746
2018-10-25,23.7037296295166
2018-10-26,23.7037296295166
2018-10-29,23.892169952392578
2018-10-30,23.892169952392578
2018-10-31,24.14792251586914
2018-11-01,24.14792251586914
2018-11-02,24.363285064697266
2018-11-05,24.349824905395508
2018-11-06,24.28252410888672
2018-11-07,24.578651428222656
2018-11-08,24.3094425201416
2018-11-09,24.080617904663086
2018-11-12,24.215219497680664
2018-11-13,24.511348724365234
2018-11-14,24.363285064697266
2018-11-15,23.367218017578125
2018-11-16,23.192230224609375
2018-11-19,22.573055267333984
2018-11-20,22.2500057220459
2018-11-21,22.08847999572754
2018-11-22,21.80581283569336
2018-11-23,22.2500057220459
2018-11-26,22.5999755859375
2018-11-27,22.08847999572754
2018-11-28,22.142322540283203
2018-11-29,22.061559677124023
2018-11-30,21.886573791503906
2018-12-03,21.63082504272461
2018-12-04,21.482765197753906
2018-12-05,21.132795333862305
2018-12-06,21.06549072265625
2018-12-07,20.769363403320312
2018-12-10,20.042505264282227
2018-12-11,19.880979537963867
2018-12-12,20.392473220825195
2018-12-13,20.91742706298828
2018-12-14,20.769363403320312
2018-12-17,20.150188446044922
2018-12-18,20.94434928894043
2018-12-19,21.01165008544922
2018-12-20,20.41939353942871
2018-12-21,19.921358108520508
2018-12-27,19.85405921936035
2018-12-28,20.204029083251953
2018-12-31,20.204029083251953
2019-01-02,20.473236083984375
2019-01-03,20.217487335205078
2019-01-04,20.675142288208008
2019-01-07,20.863584518432617
2019-01-08,21.01165008544922
2019-01-09,21.603906631469727
2019-01-10,21.657747268676758
2019-01-11,21.617368698120117
2019-01-14,21.227018356323242
2019-01-15,21.30777931213379
2019-01-16,21.5904483795166
2019-01-17,21.644287109375
2019-01-18,22.142322540283203
2019-01-21,21.940414428710938
2019-01-22,21.751972198486328
2019-01-23,21.873117446899414
2019-01-24,22.08847999572754
2019-01-25,22.411529541015625
2019-01-28,21.980798721313477
2019-01-29,21.980798721313477
2019-01-30,22.18270492553711
2019-01-31,22.115402221679688
2019-02-01,22.26346778869629
2019-02-04,22.411529541015625
2019-02-05,22.438451766967773
2019-02-06,22.815343856811523
2019-02-07,22.532672882080078
2019-02-08,22.559595108032227
2019-02-12,23.084548950195312
2019-02-13,23.017248153686523
2019-02-14,23.178770065307617
2019-02-15,23.932554244995117
2019-02-18,23.78449058532715
2019-02-19,22.89610481262207
2019-02-20,23.582582473754883
2019-02-21,23.649885177612305
2019-02-22,23.434518814086914
2019-02-25,23.111469268798828
2019-02-26,23.461441040039062
2019-02-27,23.488359451293945
2019-02-28,23.447978973388672
2019-03-01,23.932554244995117
2019-03-04,23.730648040771484
2019-03-05,24.1075382232666
2019-03-06,23.569122314453125
2019-03-07,23.017248153686523
2019-03-08,23.09800910949707
2019-03-12,24.511348724365234
2019-03-13,25.238208770751953
2019-03-14,24.632488250732422
2019-03-15,24.322904586791992
2019-03-18,24.767093658447266
2019-03-19,25.305511474609375
2019-03-20,24.578651428222656
2019-03-21,25.022846221923828
2019-03-22,24.794015884399414
2019-03-26,24.807477951049805
2019-03-27,24.45750617980957
2019-03-28,25.036306381225586
2019-03-29,25.372812271118164
2019-04-01,25.036306381225586
2019-04-02,24.699796676635742
2019-04-03,25.137258529663086
2019-04-04,25.204559326171875
2019-04-05,25.204559326171875
2019-04-08,25.170909881591797
2019-04-09,25.137258529663086
2019-04-10,25.204559326171875
2019-04-11,25.372812271118164
2019-04-12,25.776626586914062
2019-04-15,25.776626586914062
2019-04-16,25.57472038269043
2019-04-17,25.57472038269043
2019-04-18,25.810274124145508
2019-04-23,25.653718948364258
2019-04-24,25.546981811523438
2019-04-25,25.4046573638916
2019-04-30,24.69304084777832
2019-05-02,24.65746307373047
2019-05-03,24.40839385986328
2019-05-06,24.58629608154297
2019-05-07,24.23048973083496
2019-05-08,23.83910369873047
2019-05-09,23.056325912475586
2019-05-10,23.056325912475586
2019-05-13,22.84284210205078
2019-05-14,22.736099243164062
2019-05-15,22.807260513305664
2019-05-16,22.84284210205078
2019-05-17,22.66493797302246
2019-05-20,22.27355194091797
2019-05-21,22.095645904541016
2019-05-22,21.775419235229492
2019-05-23,21.668676376342773
2019-05-24,21.704259872436523
