Date,NOS.LS
2015-11-30,3.7107367515563965
2015-12-01,3.7467920780181885
2015-12-02,3.783356189727783
2015-12-03,3.673156499862671
2015-12-04,3.6447184085845947
2015-12-07,3.662492036819458
2015-12-08,3.6320226192474365
2015-12-09,3.600536346435547
2015-12-10,3.622373580932617
2015-12-11,3.5736210346221924
2015-12-14,3.565495729446411
2015-12-15,3.640655279159546
2015-12-16,3.640655279159546
2015-12-17,3.670109748840332
2015-12-18,3.7249560356140137
2015-12-21,3.684329032897949
2015-12-22,3.6726486682891846
2015-12-23,3.7249560356140137
2015-12-24,3.733588933944702
2015-12-28,3.6990559101104736
2015-12-29,3.7478084564208984
2015-12-30,3.7066738605499268
2015-12-31,3.7066738605499268
2016-01-04,3.64421010017395
2016-01-05,3.6056149005889893
2016-01-06,3.6056149005889893
2016-01-07,3.5924110412597656
2016-01-08,3.603583335876465
2016-01-11,3.5792076587677
2016-01-12,3.595966339111328
2016-01-13,3.5873332023620605
2016-01-14,3.4669764041900635
2016-01-15,3.3278298377990723
2016-01-18,3.1658313274383545
2016-01-19,3.2770471572875977
2016-01-20,3.262319326400757
2016-01-21,3.331385374069214
2016-01-22,3.4019734859466553
2016-01-25,3.3669333457946777
2016-01-26,3.3466203212738037
2016-01-27,3.3537299633026123
2016-01-28,3.336463689804077
2016-01-29,3.3968961238861084
2016-02-01,3.407559871673584
2016-02-02,3.381153106689453
2016-02-03,3.336463689804077
2016-02-04,3.266382932662964
2016-02-05,3.189700126647949
2016-02-08,3.013481855392456
2016-02-09,2.9576199054718018
2016-02-10,2.987074375152588
2016-02-11,2.8910939693450928
2016-02-12,2.8819527626037598
2016-02-15,2.9525415897369385
2016-02-16,2.948478937149048
2016-02-17,3.0216071605682373
2016-02-18,3.0668041706085205
2016-02-19,3.062741279602051
2016-02-22,3.0977818965911865
2016-02-23,3.056647300720215
2016-02-24,3.0546157360076904
2016-02-25,3.1043832302093506
2016-02-26,3.138408899307251
2016-02-29,3.2445456981658936
2016-03-01,3.304469347000122
2016-03-02,3.148564577102661
2016-03-03,3.04902982711792
2016-03-04,3.099813461303711
2016-03-07,3.0794994831085205
2016-03-08,3.0469987392425537
2016-03-09,3.0114498138427734
2016-03-10,3.0683276653289795
2016-03-11,3.101336717605591
2016-03-14,3.172941207885742
2016-03-15,3.107938289642334
2016-03-16,3.1150481700897217
2016-03-17,3.089656114578247
2016-03-18,3.109461784362793
2016-03-21,3.099813461303711
2016-03-22,3.0703587532043457
2016-03-23,3.0464909076690674
2016-03-24,2.987581729888916
2016-03-29,2.9987542629241943
2016-03-30,3.0271928310394287
2016-03-31,2.9759018421173096
2016-04-01,2.987074375152588
2016-04-04,3.0038323402404785
2016-04-05,2.9464476108551025
2016-04-06,2.9647295475006104
2016-04-07,2.9637138843536377
2016-04-08,2.9865663051605225
2016-04-11,2.9819960594177246
2016-04-12,2.987074375152588
2016-04-13,3.036841630935669
2016-04-14,3.0977818965911865
2016-04-15,3.0881330966949463
2016-04-18,3.0728976726531982
2016-04-19,3.105907440185547
2016-04-20,3.1130166053771973
2016-04-21,3.123173475265503
2016-04-22,3.152120351791382
2016-04-25,3.1348533630371094
2016-04-26,3.0916876792907715
2016-04-27,3.128251552581787
2016-04-28,3.2176308631896973
2016-04-29,3.1815741062164307
2016-05-02,3.222200632095337
2016-05-03,3.1937620639801025
2016-05-04,3.251147508621216
2016-05-05,3.2861881256103516
2016-05-06,3.234388589859009
2016-05-09,3.2557177543640137
2016-05-10,3.2643511295318604
2016-05-11,3.2120437622070312
2016-05-12,3.2567338943481445
2016-05-13,3.245053291320801
2016-05-16,3.229818344116211
2016-05-17,3.2188785076141357
2016-05-18,3.2798285484313965
2016-05-19,3.2397162914276123
2016-05-20,3.3902671337127686
2016-05-23,3.3980813026428223
2016-05-24,3.4329845905303955
2016-05-25,3.406416654586792
2016-05-26,3.430379629135132
2016-05-27,3.4444456100463867
2016-05-30,3.46319842338562
2016-05-31,3.477785110473633
2016-06-01,3.3860998153686523
2016-06-02,3.3850579261779785
2016-06-03,3.3074381351470947
2016-06-06,3.345987558364868
2016-06-07,3.3324429988861084
2016-06-08,3.299103260040283
2016-06-09,3.2912890911102295
2016-06-10,3.235548496246338
2016-06-13,3.116774320602417
2016-06-14,3.0329036712646484
2016-06-15,3.0240478515625
2016-06-16,3.0084192752838135
2016-06-17,3.058950901031494
2016-06-20,3.1146907806396484
2016-06-21,3.11260724067688
2016-06-22,3.104792833328247
2016-06-23,3.1626172065734863
2016-06-24,2.829737663269043
2016-06-27,2.801086187362671
2016-06-28,2.8563055992126465
2016-06-29,2.8443243503570557
2016-06-30,2.8391146659851074
2016-07-01,2.893292188644409
2016-07-04,2.8719334602355957
2016-07-05,2.7974393367767334
2016-07-06,2.7328429222106934
2016-07-07,2.788583517074585
2016-07-08,2.84224009513855
2016-07-11,2.8839151859283447
2016-07-12,2.933925151824951
2016-07-13,2.8745384216308594
2016-07-14,2.9016270637512207
2016-07-15,2.883394718170166
2016-07-18,2.9136080741882324
2016-07-19,2.90006422996521
2016-07-20,2.918297052383423
2016-07-21,2.988624095916748
2016-07-22,2.9797677993774414
2016-07-25,3.0110244750976562
2016-07-26,3.009982109069824
2016-07-27,3.1917896270751953
2016-07-28,3.157407760620117
2016-07-29,3.1209421157836914
2016-08-01,3.1334445476531982
2016-08-02,3.0683274269104004
2016-08-03,3.0105032920837402
2016-08-04,3.009982109069824
2016-08-05,3.0641603469848633
2016-08-08,3.0500943660736084
2016-08-09,3.1001052856445312
2016-08-10,3.125109910964966
2016-08-11,3.1256306171417236
2016-08-12,3.1256306171417236
2016-08-15,3.1084394454956055
2016-08-16,3.058950901031494
2016-08-17,3.0480105876922607
2016-08-18,3.053220272064209
2016-08-19,3.0026891231536865
2016-08-22,3.009982109069824
2016-08-23,3.016754627227783
2016-08-24,3.034466028213501
2016-08-25,3.018317699432373
2016-08-26,3.066243886947632
2016-08-29,3.1021881103515625
2016-08-30,3.1042723655700684
2016-08-31,3.164180040359497
2016-09-01,3.2095017433166504
2016-09-02,3.2657628059387207
2016-09-05,3.2371115684509277
2016-09-06,3.1798086166381836
2016-09-07,3.188143253326416
2016-09-08,3.2037715911865234
2016-09-09,3.1495935916900635
2016-09-12,3.117295503616333
2016-09-13,3.1204211711883545
2016-09-14,3.1209421157836914
2016-09-15,3.1199004650115967
2016-09-16,3.1032297611236572
2016-09-19,3.146988868713379
2016-09-20,3.153761625289917
2016-09-21,3.177724838256836
2016-09-22,3.2095017433166504
2016-09-23,3.207939386367798
2016-09-26,3.1844966411590576
2016-09-27,3.1334445476531982
2016-09-28,3.193873882293701
2016-09-29,3.2037715911865234
2016-09-30,3.1553244590759277
2016-10-03,3.135007619857788
2016-10-04,3.1912689208984375
2016-10-05,3.17199444770813
2016-10-06,3.1256306171417236
2016-10-07,3.0735371112823486
2016-10-10,3.093853712081909
2016-10-11,3.0719738006591797
2016-10-12,3.027172803878784
2016-10-13,2.9891445636749268
2016-10-14,3.0683274269104004
2016-10-17,3.016754627227783
2016-10-18,3.018317699432373
2016-10-19,3.058429718017578
2016-10-20,3.076662302017212
2016-10-21,3.0803089141845703
2016-10-24,3.16522216796875
2016-10-25,3.182934045791626
2016-10-26,3.181891441345215
2016-10-27,3.157928466796875
2016-10-28,3.169389247894287
2016-10-31,3.152719736099243
2016-11-01,3.1152119636535645
2016-11-02,3.0787463188171387
2016-11-03,3.051657199859619
2016-11-04,3.0021681785583496
2016-11-07,3.0443639755249023
2016-11-08,3.0683274269104004
2016-11-09,3.0474894046783447
2016-11-10,2.9927914142608643
2016-11-11,2.9271531105041504
2016-11-14,2.9558043479919434
2016-11-15,2.9016270637512207
2016-11-16,2.9089202880859375
2016-11-17,2.8839151859283447
2016-11-18,2.8969385623931885
2016-11-21,2.876621961593628
2016-11-22,2.863077402114868
2016-11-23,2.887040853500366
2016-11-24,2.893812894821167
2016-11-25,2.8500540256500244
2016-11-28,2.805253744125366
2016-11-29,2.788062810897827
2016-11-30,2.7864999771118164
2016-12-01,2.770350694656372
2016-12-02,2.7010657787323
2016-12-05,2.7135684490203857
2016-12-06,2.7333643436431885
2016-12-07,2.7974393367767334
2016-12-08,2.8078579902648926
2016-12-09,2.888603448867798
2016-12-12,2.893812894821167
2016-12-13,2.8849568367004395
2016-12-14,2.8802685737609863
2016-12-15,2.847449541091919
2016-12-16,2.9198596477508545
2016-12-19,2.918297052383423
2016-12-20,2.930279016494751
2016-12-21,2.930799722671509
2016-12-22,2.8740174770355225
2016-12-23,2.887561798095703
2016-12-27,2.9250693321228027
2016-12-28,2.9266326427459717
2016-12-29,2.9448647499084473
2016-12-30,2.9370510578155518
2017-01-02,2.9854977130889893
2017-01-03,2.9974799156188965
2017-01-04,2.9370510578155518
2017-01-05,2.871412992477417
2017-01-06,2.8130674362182617
2017-01-09,2.7922306060791016
2017-01-10,2.8214025497436523
2017-01-11,2.769829511642456
2017-01-12,2.7661828994750977
2017-01-13,2.782853126525879
2017-01-16,2.777122974395752
2017-01-17,2.7969188690185547
2017-01-18,2.771392583847046
2017-01-19,2.74013614654541
2017-01-20,2.716172933578491
2017-01-23,2.69429349899292
2017-01-24,2.724508047103882
2017-01-25,2.693772792816162
2017-01-26,2.7088799476623535
2017-01-27,2.7557642459869385
2017-01-30,2.7198197841644287
2017-01-31,2.7135684490203857
2017-02-01,2.712526321411133
2017-02-02,2.7307591438293457
2017-02-03,2.7453455924987793
2017-02-06,2.7036707401275635
2017-02-07,2.7088799476623535
2017-02-08,2.7198197841644287
2017-02-09,2.7505555152893066
2017-02-10,2.734926700592041
2017-02-13,2.7338852882385254
2017-02-14,2.7260708808898926
2017-02-15,2.7312803268432617
2017-02-16,2.7719130516052246
2017-02-17,2.8031699657440186
2017-02-20,2.83025860786438
2017-02-21,2.90006422996521
2017-02-22,2.870891809463501
2017-02-23,2.9083993434906006
2017-02-24,2.9078786373138428
2017-02-27,2.906315803527832
2017-02-28,2.912045955657959
2017-03-01,2.929757833480835
2017-03-02,2.8912081718444824
2017-03-03,2.794313669204712
2017-03-06,2.640115976333618
2017-03-07,2.6541812419891357
2017-03-08,2.646367073059082
2017-03-09,2.676060914993286
2017-03-10,2.6734559535980225
2017-03-13,2.640115976333618
2017-03-14,2.5666635036468506
2017-03-15,2.516132354736328
2017-03-16,2.534365177154541
2017-03-17,2.5682265758514404
2017-03-20,2.576040267944336
2017-03-21,2.5687472820281982
2017-03-22,2.5619754791259766
2017-03-23,2.5927109718322754
2017-03-24,2.588021993637085
2017-03-27,2.5739567279815674
2017-03-28,2.589064121246338
2017-03-29,2.5786452293395996
2017-03-30,2.6328232288360596
2017-03-31,2.6619956493377686
2017-04-03,2.67553973197937
2017-04-04,2.669809579849243
2017-04-05,2.693251848220825
2017-04-06,2.6515767574310303
2017-04-07,2.62969708442688
2017-04-10,2.6265714168548584
2017-04-11,2.664599657058716
2017-04-12,2.6885628700256348
2017-04-13,2.682832956314087
2017-04-18,2.6489720344543457
2017-04-19,2.6562647819519043
2017-04-20,2.653660297393799
2017-04-21,2.6276135444641113
2017-04-24,2.734405755996704
2017-04-25,2.7448246479034424
2017-04-26,2.782332181930542
2017-04-27,2.830779790878296
2017-04-28,2.7390942573547363
2017-05-02,2.7979605197906494
2017-05-03,2.8198397159576416
2017-05-04,2.883394718170166
2017-05-05,2.882873296737671
2017-05-08,2.8781850337982178
2017-05-09,2.8781850337982178
2017-05-10,2.8729755878448486
2017-05-11,2.8281753063201904
2017-05-12,2.8427608013153076
2017-05-15,2.865161418914795
2017-05-16,2.828695774078369
2017-05-17,2.787020444869995
2017-05-18,2.7620158195495605
2017-05-19,2.859431266784668
2017-05-22,2.841719150543213
2017-05-23,2.865161418914795
2017-05-24,2.8959758281707764
2017-05-25,2.901381492614746
2017-05-26,2.9327361583709717
2017-05-29,2.9624686241149902
2017-05-30,2.937060832977295
2017-05-31,2.9424667358398438
2017-06-01,2.9813897609710693
2017-06-02,3.0003106594085693
2017-06-05,2.976524591445923
2017-06-06,2.9738214015960693
2017-06-07,2.9803080558776855
2017-06-08,2.943006992340088
2017-06-09,2.9462509155273438
2017-06-12,2.9197616577148438
2017-06-13,2.9175992012023926
2017-06-14,2.969496726989746
2017-06-15,2.927870750427246
2017-06-16,2.9284110069274902
2017-06-19,2.9300332069396973
2017-06-20,2.9462509155273438
2017-06-21,2.9462509155273438
2017-06-22,2.959765911102295
2017-06-23,2.975442886352539
2017-06-26,2.9954452514648438
2017-06-27,2.9473321437835693
2017-06-28,2.927870750427246
2017-06-29,2.8743515014648438
2017-06-30,2.872730016708374
2017-07-03,2.844619035720825
2017-07-04,2.8397531509399414
2017-07-05,2.8375909328460693
2017-07-06,2.838672161102295
2017-07-07,2.8775956630706787
2017-07-10,2.871108055114746
2017-07-11,2.849484443664551
2017-07-12,2.8554306030273438
2017-07-13,2.956522226333618
2017-07-14,2.9494946002960205
2017-07-17,2.9403045177459717
2017-07-18,2.927870750427246
2017-07-19,2.9511165618896484
2017-07-20,2.9305737018585205
2017-07-21,2.940845012664795
2017-07-24,2.9208431243896484
2017-07-25,2.9300332069396973
2017-07-26,2.9284110069274902
2017-07-27,2.9403045177459717
2017-07-28,2.9186809062957764
2017-07-31,2.908409357070923
2017-08-01,2.9608471393585205
2017-08-02,2.9424667358398438
2017-08-03,2.960306406021118
2017-08-04,2.9830119609832764
2017-08-07,2.9889578819274902
2017-08-08,2.9684152603149414
2017-08-09,2.955981969833374
2017-08-10,2.986255645751953
2017-08-11,2.9867959022521973
2017-08-14,3.011122703552246
2017-08-15,3.0095009803771973
2017-08-16,3.0008513927459717
2017-08-17,2.973280906677246
2017-08-18,2.9300332069396973
2017-08-21,2.914355754852295
2017-08-22,2.9230055809020996
2017-08-23,2.903002977371216
2017-08-24,2.9024627208709717
2017-08-25,2.8959758281707764
2017-08-28,2.8743515014648438
2017-08-29,2.8684048652648926
2017-08-30,2.8894879817962646
2017-08-31,2.9078688621520996
2017-09-01,2.9138147830963135
2017-09-04,2.8959758281707764
2017-09-05,2.897056818008423
2017-09-06,2.884082794189453
2017-09-07,2.8754327297210693
2017-09-08,2.8467812538146973
2017-09-11,2.8489434719085693
2017-09-12,2.842456579208374
2017-09-13,2.8511056900024414
2017-09-14,2.8700268268585205
2017-09-15,2.8511056900024414
2017-09-18,2.8965158462524414
2017-09-19,2.9003002643585205
2017-09-20,2.8943536281585693
2017-09-21,2.880297899246216
2017-09-22,2.865161418914795
2017-09-25,2.859755516052246
2017-09-26,2.8451595306396484
2017-09-27,2.8078582286834717
2017-09-28,2.818129301071167
2017-09-29,2.8327255249023438
2017-10-02,2.882460355758667
2017-10-03,2.9186809062957764
2017-10-04,2.865161418914795
2017-10-05,2.8700268268585205
2017-10-06,2.908409357070923
2017-10-09,2.871108055114746
2017-10-10,2.874892473220825
2017-10-11,2.8716485500335693
2017-10-12,2.870567560195923
2017-10-13,2.8359692096710205
2017-10-16,2.871108055114746
2017-10-17,2.863539695739746
2017-10-18,2.8867855072021484
2017-10-19,2.862999200820923
2017-10-20,2.8451595306396484
2017-10-23,2.8240764141082764
2017-10-24,2.7867751121520996
2017-10-25,2.7656917572021484
2017-10-26,2.783531427383423
2017-10-27,2.7667734622955322
2017-10-30,2.7905592918395996
2017-10-31,2.7808284759521484
2017-11-01,2.770556688308716
2017-11-02,2.744068145751953
2017-11-03,2.7229843139648438
2017-11-06,2.7316341400146484
2017-11-07,2.719741106033325
2017-11-08,2.700279712677002
2017-11-09,2.8240764141082764
2017-11-10,2.8073174953460693
2017-11-13,2.7905592918395996
2017-11-14,2.8489434719085693
2017-11-15,2.8873257637023926
2017-11-16,2.9159774780273438
2017-11-17,2.9440886974334717
2017-11-20,2.956522226333618
2017-11-21,2.998147964477539
2017-11-22,3.0122039318084717
2017-11-23,2.9954452514648438
2017-11-24,2.999769926071167
2017-11-27,3.0105819702148438
2017-11-28,3.0003106594085693
2017-11-29,3.0646419525146484
2017-11-30,3.086805820465088
2017-12-01,3.0597763061523438
2017-12-04,3.029503345489502
2017-12-05,3.0440990924835205
2017-12-06,3.0668044090270996
2017-12-07,3.033287286758423
2017-12-08,3.018690824508667
2017-12-11,3.014906883239746
2017-12-12,3.046802043914795
2017-12-13,3.0143661499023438
2017-12-14,3.046261787414551
2017-12-15,3.043558359146118
2017-12-18,3.043017625808716
2017-12-19,2.9851739406585693
2017-12-20,2.9927420616149902
2017-12-21,2.973280906677246
2017-12-22,2.9473321437835693
2017-12-27,2.9424667358398438
2017-12-28,2.937060832977295
2017-12-29,2.9630091190338135
2018-01-02,3.0084197521209717
2018-01-03,3.0165281295776367
2018-01-04,3.0219342708587646
2018-01-05,3.0165281295776367
2018-01-08,3.011122703552246
2018-01-09,3.0138254165649414
2018-01-10,3.0165281295776367
2018-01-11,3.0030136108398438
2018-01-12,2.973280906677246
2018-01-15,2.967874765396118
2018-01-16,2.9813897609710693
2018-01-17,2.992201805114746
2018-01-18,3.0084197521209717
2018-01-19,2.992201805114746
2018-01-22,2.9759836196899414
2018-01-23,3.0003106594085693
2018-01-24,2.992201805114746
2018-01-25,2.9570627212524414
2018-01-26,2.973280906677246
2018-01-29,2.9300332069396973
2018-01-30,2.948953866958618
2018-01-31,2.965172052383423
2018-02-01,2.9246270656585693
2018-02-02,2.8732705116271973
2018-02-05,2.7921812534332275
2018-02-06,2.7435271739959717
2018-02-07,2.732715129852295
2018-02-08,2.724606513977051
2018-02-09,2.6500041484832764
2018-02-12,2.7110915184020996
2018-02-13,2.6846020221710205
2018-02-14,2.6921706199645996
2018-02-15,2.701901435852051
2018-02-16,2.7489333152770996
2018-02-19,2.732715129852295
2018-02-20,2.713794469833374
2018-02-21,2.702982187271118
2018-02-22,2.6954143047332764
2018-02-23,2.7354185581207275
2018-02-26,2.719200611114502
2018-02-27,2.724606513977051
2018-02-28,2.719200611114502
2018-03-01,2.6975762844085693
2018-03-02,2.5970253944396973
2018-03-05,2.6391921043395996
2018-03-06,2.653247833251953
2018-03-07,2.668384313583374
2018-03-08,2.6964950561523438
2018-03-09,2.7489333152770996
2018-03-12,2.757042169570923
2018-03-13,2.6197309494018555
2018-03-14,2.6489226818084717
2018-03-15,2.6467604637145996
2018-03-16,2.608919143676758
2018-03-19,2.57323956489563
2018-03-20,2.5440471172332764
2018-03-21,2.564589738845825
2018-03-22,2.5559403896331787
2018-03-23,2.5808074474334717
2018-03-26,2.5667521953582764
2018-03-27,2.5656707286834717
2018-03-28,2.567833423614502
2018-03-29,2.5894575119018555
2018-04-03,2.5948634147644043
2018-04-04,2.5840516090393066
2018-04-05,2.62621808052063
2018-04-06,2.611081123352051
2018-04-09,2.6218929290771484
2018-04-10,2.5991878509521484
2018-04-11,2.632704734802246
2018-04-12,2.640273332595825
2018-04-13,2.635948419570923
2018-04-16,2.638110876083374
2018-04-17,2.6316239833831787
2018-04-18,2.7164971828460693
2018-04-19,2.6748716831207275
2018-04-20,2.675952434539795
2018-04-23,2.6651406288146973
2018-04-24,2.6640594005584717
2018-04-25,2.6445982456207275
2018-04-26,2.678114891052246
2018-04-27,2.6597347259521484
2018-04-30,2.662978410720825
2018-05-02,2.6489226818084717
2018-05-03,2.6489226818084717
2018-05-04,2.6445982456207275
2018-05-07,2.640273332595825
2018-05-08,2.647841453552246
2018-05-09,2.6337859630584717
2018-05-10,2.640273332595825
2018-05-11,2.6921706199645996
2018-05-14,2.673790454864502
2018-05-15,2.622974157333374
2018-05-16,2.608919143676758
2018-05-17,2.668384313583374
2018-05-18,2.6370298862457275
2018-05-21,2.669466018676758
2018-05-22,2.6802778244018555
2018-05-23,2.704444646835327
2018-05-24,2.71250057220459
2018-05-25,2.707897186279297
2018-05-28,2.713651657104492
2018-05-29,2.619283437728882
2018-05-30,2.6273391246795654
2018-05-31,2.6411497592926025
2018-06-01,2.6607134342193604
2018-06-04,2.6929361820220947
2018-06-05,2.680277109146118
2018-06-06,2.6814277172088623
2018-06-07,2.682579755783081
2018-06-08,2.673372507095337
2018-06-11,2.6814277172088623
2018-06-12,2.7171037197113037
2018-06-13,2.71250057220459
2018-06-14,2.7585337162017822
2018-06-15,2.7148025035858154
2018-06-18,2.704444646835327
2018-06-19,2.699841260910034
2018-06-20,2.713651657104492
2018-06-21,2.6906352043151855
2018-06-22,2.761986494064331
2018-06-25,2.702143430709839
2018-06-26,2.7251598834991455
2018-06-27,2.7171037197113037
2018-06-28,2.7101988792419434
2018-06-29,2.7009921073913574
2018-07-02,2.69869065284729
2018-07-03,2.6906352043151855
2018-07-04,2.7113497257232666
2018-07-05,2.737818956375122
2018-07-06,2.801114559173584
2018-07-09,2.8252816200256348
2018-07-10,2.8529019355773926
2018-07-11,2.8448452949523926
2018-07-12,2.836789846420288
2018-07-13,2.820678472518921
2018-07-16,2.7907567024230957
2018-07-17,2.773494243621826
2018-07-18,2.7608354091644287
2018-07-19,2.7493274211883545
2018-07-20,2.7389698028564453
2018-07-23,2.8494491577148438
2018-07-24,2.8448452949523926
2018-07-25,2.802264928817749
2018-07-26,2.826432943344116
2018-07-27,2.832186460494995
2018-07-30,2.860957622528076
2018-07-31,2.8667116165161133
2018-08-01,2.8540525436401367
2018-08-02,2.859806776046753
2018-08-03,2.8252816200256348
2018-08-06,2.8195273876190186
2018-08-07,2.826432943344116
2018-08-08,2.8379409313201904
2018-08-09,2.8448452949523926
2018-08-10,2.8529019355773926
2018-08-13,2.8287343978881836
2018-08-14,2.8344883918762207
2018-08-15,2.8045670986175537
2018-08-16,2.8344883918762207
2018-08-17,2.8333373069763184
2018-08-20,2.8529019355773926
2018-08-21,2.855203151702881
2018-08-22,2.8724658489227295
2018-08-23,2.8586556911468506
2018-08-24,2.8529019355773926
2018-08-27,2.8540525436401367
2018-08-28,2.8448452949523926
2018-08-29,2.836789846420288
2018-08-30,2.836789846420288
2018-08-31,2.8287343978881836
2018-09-03,2.8413937091827393
2018-09-04,2.8057174682617188
2018-09-05,2.7942094802856445
2018-09-06,2.7988126277923584
2018-09-07,2.801114559173584
2018-09-10,2.8080191612243652
2018-09-11,2.811471939086914
2018-09-12,2.8494491577148438
2018-09-13,2.9605040550231934
2018-09-14,2.9374873638153076
2018-09-17,2.9317331314086914
2018-09-18,2.9374873638153076
2018-09-19,2.9259791374206543
2018-09-20,2.900085687637329
2018-09-21,2.9547500610351562
2018-09-24,2.963380813598633
2018-09-25,2.972012519836426
2018-09-26,2.957627058029175
2018-09-27,2.9863979816436768
2018-09-28,2.969135284423828
2018-10-01,2.969135284423828
2018-10-02,2.9173479080200195
2018-10-03,2.9518730640411377
2018-10-04,2.9259791374206543
2018-10-05,2.928856134414673
2018-10-08,2.86556077003479
2018-10-09,2.840242385864258
2018-10-10,2.8091700077056885
2018-10-11,2.806868553161621
2018-10-12,2.8195273876190186
2018-10-15,2.802264928817749
2018-10-16,2.9259791374206543
2018-10-17,2.9518730640411377
2018-10-18,3.026676654815674
2018-10-19,2.957627058029175
2018-10-22,2.963380813598633
2018-10-23,2.9087164402008057
2018-10-24,2.87591814994812
2018-10-25,2.879945993423462
2018-10-26,2.8080191612243652
2018-10-29,2.8425445556640625
2018-10-30,2.879945993423462
2018-10-31,2.8540525436401367
2018-11-01,2.9115939140319824
2018-11-02,2.900085687637329
2018-11-05,2.9461183547973633
2018-11-06,2.9461183547973633
2018-11-07,2.9863979816436768
2018-11-08,2.9662582874298096
2018-11-09,2.989274501800537
2018-11-12,2.9518730640411377
2018-11-13,2.972012519836426
2018-11-14,2.972012519836426
2018-11-15,2.9662582874298096
2018-11-16,2.9259791374206543
2018-11-19,2.9374873638153076
2018-11-20,2.845996618270874
2018-11-21,2.9029624462127686
2018-11-22,2.9173479080200195
2018-11-23,2.9115939140319824
2018-11-26,2.972012519836426
2018-11-27,2.9863979816436768
2018-11-28,3.0209224224090576
2018-11-29,3.087095022201538
2018-11-30,3.156144857406616
2018-12-03,3.156144857406616
2018-12-04,3.150390625
2018-12-05,3.101480007171631
2018-12-06,3.0899717807769775
2018-12-07,3.052570343017578
2018-12-10,3.0209224224090576
2018-12-11,3.0209224224090576
2018-12-12,3.0755863189697266
2018-12-13,3.0410618782043457
2018-12-14,3.0554473400115967
2018-12-17,3.0209224224090576
2018-12-18,3.0439388751983643
2018-12-19,3.0784637928009033
2018-12-20,2.9806432723999023
2018-12-21,2.977766990661621
2018-12-24,3.009413719177246
2018-12-27,2.934610366821289
2018-12-28,2.972012519836426
2018-12-31,3.046815872192383
2019-01-02,3.0410618782043457
2019-01-03,3.0755863189697266
2019-01-04,3.1417596340179443
2019-01-07,3.1388821601867676
2019-01-08,3.1331279277801514
2019-01-09,3.1331279277801514
2019-01-10,3.1043574810028076
2019-01-11,3.136005163192749
2019-01-14,3.1388821601867676
2019-01-15,3.1187429428100586
2019-01-16,3.1331279277801514
2019-01-17,3.136005163192749
2019-01-18,3.1618988513946533
2019-01-21,3.1532673835754395
2019-01-22,3.1705305576324463
2019-01-23,3.1676528453826904
2019-01-24,3.2510879039764404
2019-01-25,3.2856125831604004
2019-01-28,3.2683498859405518
2019-01-29,3.2510879039764404
2019-01-30,3.253965377807617
2019-01-31,3.2597196102142334
2019-02-01,3.2971205711364746
2019-02-04,3.2367024421691895
2019-02-05,3.23382568359375
2019-02-06,3.2223172187805176
2019-02-07,3.2079317569732666
2019-02-08,3.205054998397827
2019-02-11,3.164775848388672
2019-02-12,3.164775848388672
2019-02-13,3.0381853580474854
2019-02-14,3.052570343017578
2019-02-15,3.0784637928009033
2019-02-18,3.110111713409424
2019-02-19,3.072709798812866
2019-02-20,3.0784637928009033
2019-02-21,3.061201333999634
