Date,WEIR.L
2016-02-02,790.5597534179688
2016-02-03,786.0679321289062
2016-02-04,837.9734497070312
2016-02-05,873.4087524414062
2016-02-08,844.960693359375
2016-02-09,798.0462036132812
2016-02-10,819.5069580078125
2016-02-11,790.0606079101562
2016-02-12,852.4470825195312
2016-02-15,896.3670043945312
2016-02-16,912.8369750976562
2016-02-17,929.306884765625
2016-02-18,913.835205078125
2016-02-19,906.3488159179688
2016-02-22,929.80615234375
2016-02-23,899.8606567382812
2016-02-24,900.3597412109375
2016-02-25,878.8987426757812
2016-02-26,931.3032836914062
2016-02-29,953.263427734375
2016-03-01,979.2160034179688
2016-03-02,986.2034301757812
2016-03-03,1018.1451416015625
2016-03-04,1063.063720703125
2016-03-07,1063.063720703125
2016-03-08,1025.1322021484375
2016-03-09,1010.15966796875
2016-03-10,989.6968383789062
2016-03-11,1032.1199951171875
2016-03-14,1037.110595703125
2016-03-15,1015.1505126953125
2016-03-16,1023.135986328125
2016-03-17,1080.0322265625
2016-03-18,1118.9613037109375
2016-03-21,1124.95068359375
2016-03-22,1132.93603515625
2016-03-23,1110.97607421875
2016-03-24,1088.0177001953125
2016-03-29,1072.0469970703125
2016-03-30,1103.988525390625
2016-03-31,1105.9852294921875
2016-04-01,1075.0413818359375
2016-04-04,1074.043212890625
2016-04-05,1021.1395874023438
2016-04-06,1010.15966796875
2016-04-07,990.196044921875
2016-04-08,1052.0831298828125
2016-04-11,1048.0906982421875
2016-04-12,1076.0396728515625
2016-04-13,1118.9613037109375
2016-04-14,1127.94482421875
2016-04-15,1124.95068359375
2016-04-18,1122.9541015625
2016-04-19,1193.8250732421875
2016-04-20,1202.8087158203125
2016-04-21,1234.7503662109375
2016-04-22,1210.794189453125
2016-04-25,1184.8414306640625
2016-04-26,1154.89599609375
2016-04-27,1123.952392578125
2016-04-28,1211.106201171875
2016-04-29,1198.12646484375
2016-05-03,1137.2215576171875
2016-05-04,1116.2545166015625
2016-05-05,1135.2247314453125
2016-05-06,1126.238525390625
2016-05-09,1098.2825927734375
2016-05-10,1113.259033203125
2016-05-11,1117.2530517578125
2016-05-12,1123.243408203125
2016-05-13,1118.2513427734375
2016-05-16,1144.210693359375
2016-05-17,1207.1124267578125
2016-05-18,1199.1246337890625
2016-05-19,1192.1357421875
2016-05-20,1227.0814208984375
2016-05-23,1252.042236328125
2016-05-24,1232.0733642578125
2016-05-25,1235.0684814453125
2016-05-26,1214.1011962890625
2016-05-27,1210.107421875
2016-05-31,1197.1280517578125
2016-06-01,1170.17041015625
2016-06-02,1172.166748046875
2016-06-03,1178.1572265625
2016-06-06,1263.02490234375
2016-06-07,1299.9671630859375
2016-06-08,1317.9390869140625
2016-06-09,1272.0106201171875
2016-06-10,1269.0157470703125
2016-06-13,1265.0218505859375
2016-06-14,1253.0406494140625
2016-06-15,1263.02490234375
2016-06-16,1228.079345703125
2016-06-17,1304.95947265625
2016-06-20,1348.8905029296875
2016-06-21,1346.89404296875
2016-06-22,1350.8873291015625
2016-06-23,1386.8311767578125
2016-06-24,1353.883056640625
2016-06-27,1247.0498046875
2016-06-28,1281.995361328125
2016-06-29,1397.8140869140625
2016-06-30,1438.75
2016-07-01,1447.736083984375
2016-07-04,1432.75927734375
2016-07-05,1370.8560791015625
2016-07-06,1344.8968505859375
2016-07-07,1364.8656005859375
2016-07-08,1403.804931640625
2016-07-11,1463.711181640625
2016-07-12,1506.6441650390625
2016-07-13,1506.6441650390625
2016-07-14,1533.6016845703125
2016-07-15,1554.569091796875
2016-07-18,1546.5816650390625
2016-07-19,1499.655029296875
2016-07-20,1488.6724853515625
2016-07-21,1562.5565185546875
2016-07-22,1550.5751953125
2016-07-25,1526.612548828125
2016-07-26,1510.6376953125
2016-07-27,1521.6207275390625
2016-07-28,1449.7327880859375
2016-07-29,1462.712646484375
2016-08-01,1415.7861328125
2016-08-02,1405.8016357421875
2016-08-03,1426.7689208984375
2016-08-04,1436.7532958984375
2016-08-05,1466.7064208984375
2016-08-08,1492.665771484375
2016-08-09,1514.63134765625
2016-08-10,1531.6048583984375
2016-08-11,1558.5626220703125
2016-08-12,1563.5546875
2016-08-15,1587.517333984375
2016-08-16,1579.5301513671875
2016-08-17,1548.5782470703125
2016-08-18,1561.55810546875
2016-08-19,1567.548828125
2016-08-22,1557.5643310546875
2016-08-23,1571.54248046875
2016-08-24,1570.5438232421875
2016-08-25,1550.5751953125
2016-08-26,1568.5472412109375
2016-08-30,1528.609375
2016-08-31,1504.64697265625
2016-09-01,1521.6207275390625
2016-09-02,1562.5565185546875
2016-09-05,1573.5394287109375
2016-09-06,1541.58935546875
2016-09-07,1611.4801025390625
2016-09-08,1615.4737548828125
2016-09-09,1569.5455322265625
2016-09-12,1541.58935546875
2016-09-13,1489.67041015625
2016-09-14,1503.6488037109375
2016-09-15,1525.614501953125
2016-09-16,1507.6424560546875
2016-09-19,1533.6016845703125
2016-09-20,1562.5565185546875
2016-09-21,1579.5301513671875
2016-09-22,1594.65771484375
2016-09-23,1588.6666259765625
2016-09-26,1569.6944580078125
2016-09-27,1545.729736328125
2016-09-28,1568.6959228515625
2016-09-29,1655.5682373046875
2016-09-30,1697.5068359375
2016-10-03,1745.4361572265625
2016-10-04,1772.3966064453125
2016-10-05,1743.4393310546875
2016-10-06,1746.4349365234375
2016-10-07,1753.4244384765625
2016-10-10,1773.395263671875
2016-10-11,1753.4244384765625
2016-10-12,1756.4202880859375
2016-10-13,1731.456787109375
2016-10-14,1731.456787109375
2016-10-17,1725.465576171875
2016-10-18,1733.4537353515625
2016-10-19,1742.440673828125
2016-10-20,1765.4072265625
2016-10-21,1759.415771484375
2016-10-24,1751.4276123046875
2016-10-25,1736.449462890625
2016-10-26,1729.459716796875
2016-10-27,1708.4906005859375
2016-10-28,1698.50537109375
2016-10-31,1697.5068359375
2016-11-01,1657.5654296875
2016-11-02,1601.6475830078125
2016-11-03,1587.6678466796875
2016-11-04,1577.6824951171875
2016-11-07,1608.63720703125
2016-11-08,1596.6546630859375
2016-11-09,1722.4700927734375
2016-11-10,1753.4244384765625
2016-11-11,1709.4893798828125
2016-11-14,1718.4759521484375
2016-11-15,1734.4522705078125
2016-11-16,1727.462890625
2016-11-17,1742.440673828125
2016-11-18,1743.4393310546875
2016-11-21,1757.418701171875
2016-11-22,1759.415771484375
2016-11-23,1806.3466796875
2016-11-24,1811.33935546875
2016-11-25,1801.3543701171875
2016-11-28,1784.3792724609375
2016-11-29,1735.4508056640625
2016-11-30,1805.34814453125
2016-12-01,1906.2000732421875
2016-12-02,1884.2322998046875
2016-12-05,1923.17529296875
2016-12-06,1877.24267578125
2016-12-07,1847.2867431640625
2016-12-08,1840.2969970703125
2016-12-09,1837.301513671875
2016-12-12,1847.2867431640625
2016-12-13,1827.316162109375
2016-12-14,1828.314697265625
2016-12-15,1841.29541015625
2016-12-16,1858.2706298828125
2016-12-19,1859.2691650390625
2016-12-20,1884.2322998046875
2016-12-21,1885.2308349609375
2016-12-22,1875.2459716796875
2016-12-23,1872.25
2016-12-28,1909.1956787109375
2016-12-29,1879.2396240234375
2016-12-30,1887.22802734375
2017-01-03,1947.14013671875
2017-01-04,1920.1798095703125
2017-01-05,1927.1693115234375
2017-01-06,1963.1163330078125
2017-01-09,1966.112060546875
2017-01-10,1992.073974609375
2017-01-11,2009.0489501953125
2017-01-12,1998.065185546875
2017-01-13,2030.018310546875
2017-01-16,2026.0242919921875
2017-01-17,2003.0577392578125
2017-01-18,2025.0255126953125
2017-01-19,1989.0784912109375
2017-01-20,2007.0521240234375
2017-01-23,1972.103271484375
2017-01-24,1979.0931396484375
2017-01-25,2011.046142578125
2017-01-26,2038.006591796875
2017-01-27,2046.9931640625
2017-01-30,1997.066650390625
2017-01-31,2002.0594482421875
2017-02-01,2012.044677734375
2017-02-02,2002.0594482421875
2017-02-03,2023.028564453125
2017-02-06,2006.0535888671875
2017-02-07,2026.0242919921875
2017-02-08,1962.117919921875
2017-02-09,1962.117919921875
2017-02-10,1984.0858154296875
2017-02-13,2006.0535888671875
2017-02-14,2010.047607421875
2017-02-15,2018.035888671875
2017-02-16,2011.046142578125
2017-02-17,1947.14013671875
2017-02-20,1976.0975341796875
2017-02-21,2019.0343017578125
2017-02-22,1839.29833984375
2017-02-23,1802.352783203125
2017-02-24,1807.34521484375
2017-02-27,1842.2939453125
2017-02-28,1880.2384033203125
2017-03-01,1921.1781005859375
2017-03-02,1915.1871337890625
2017-03-03,1916.1854248046875
2017-03-06,1900.2091064453125
2017-03-07,1899.2105712890625
2017-03-08,1907.1988525390625
2017-03-09,1837.301513671875
2017-03-10,1844.2911376953125
2017-03-13,1856.2734375
2017-03-14,1827.316162109375
2017-03-15,1862.2647705078125
2017-03-16,1872.25
2017-03-17,1934.1593017578125
2017-03-20,1932.162109375
2017-03-21,1893.21923828125
2017-03-22,1863.263427734375
2017-03-23,1860.2677001953125
2017-03-24,1888.226318359375
2017-03-27,1843.2926025390625
2017-03-28,1862.2647705078125
2017-03-29,1873.2486572265625
2017-03-30,1947.14013671875
2017-03-31,1914.188232421875
2017-04-03,1906.2000732421875
2017-04-04,1949.13720703125
2017-04-05,1967.1103515625
2017-04-06,1964.115234375
2017-04-07,1988.0797119140625
2017-04-10,1988.0797119140625
2017-04-11,1979.0931396484375
2017-04-12,2005.0550537109375
2017-04-13,1994.0711669921875
2017-04-18,1930.1649169921875
2017-04-19,1927.1693115234375
2017-04-20,1933.1607666015625
2017-04-21,1919.1812744140625
2017-04-24,2000.0623779296875
2017-04-25,2076.94921875
2017-04-26,2079.944580078125
2017-04-27,1942.4178466796875
2017-04-28,1988.3568115234375
2017-05-02,1970.3804931640625
2017-05-03,1923.443115234375
2017-05-04,1868.51611328125
2017-05-05,1886.4921875
2017-05-08,1873.5091552734375
2017-05-09,1857.53076171875
2017-05-10,1867.517333984375
2017-05-11,1865.52001953125
2017-05-12,1846.5455322265625
2017-05-15,1910.460205078125
2017-05-16,1931.4324951171875
2017-05-17,1889.48828125
2017-05-18,1867.517333984375
2017-05-19,1917.4510498046875
2017-05-22,1900.473388671875
2017-05-23,1887.49072265625
2017-05-24,1890.4869384765625
2017-05-25,1868.51611328125
2017-05-26,1868.51611328125
2017-05-30,1852.537353515625
2017-05-31,1813.5889892578125
2017-06-01,1809.594482421875
2017-06-02,1817.583740234375
2017-06-05,1813.5889892578125
2017-06-06,1825.5731201171875
2017-06-07,1850.5399169921875
2017-06-08,1860.526611328125
2017-06-09,1898.47607421875
2017-06-12,1861.525390625
2017-06-13,1873.5091552734375
2017-06-14,1832.56396484375
2017-06-15,1758.662109375
2017-06-16,1758.662109375
2017-06-19,1785.6263427734375
2017-06-20,1733.6953125
2017-06-21,1724.70703125
2017-06-22,1739.6871337890625
2017-06-23,1767.6500244140625
2017-06-26,1761.0760498046875
2017-06-27,1750.4090576171875
2017-06-28,1748.67529296875
2017-06-29,1730.6993408203125
2017-06-30,1728.7021484375
2017-07-03,1771.644775390625
2017-07-04,1778.6356201171875
2017-07-05,1780.6329345703125
2017-07-06,1788.622314453125
2017-07-07,1785.6263427734375
2017-07-10,1785.6263427734375
2017-07-11,1782.6302490234375
2017-07-12,1810.593017578125
2017-07-13,1812.5904541015625
2017-07-14,1821.5782470703125
2017-07-17,1975.3739013671875
2017-07-18,1958.396484375
2017-07-19,1924.4420166015625
2017-07-20,1907.464111328125
2017-07-21,1896.47900390625
2017-07-24,1882.4976806640625
2017-07-25,1867.517333984375
2017-07-26,1912.4576416015625
2017-07-27,1873.5091552734375
2017-07-28,1860.526611328125
2017-07-31,1831.5650634765625
2017-08-01,1818.58251953125
2017-08-02,1790.61962890625
2017-08-03,1802.603515625
2017-08-04,1808.595703125
2017-08-07,1794.6142578125
2017-08-08,1791.6180419921875
2017-08-09,1781.631591796875
2017-08-10,1760.659423828125
2017-08-11,1747.6767578125
2017-08-14,1737.690185546875
2017-08-15,1730.6993408203125
2017-08-16,1770.6463623046875
2017-08-17,1742.6832275390625
2017-08-18,1738.688720703125
2017-08-21,1731.6978759765625
2017-08-22,1748.67529296875
2017-08-23,1762.6568603515625
2017-08-24,1786.624755859375
2017-08-25,1810.593017578125
2017-08-29,1745.6793212890625
2017-08-30,1775.6397705078125
2017-08-31,1792.6168212890625
2017-09-01,1791.6180419921875
2017-09-04,1803.6024169921875
2017-09-05,1834.5611572265625
2017-09-06,1836.5584716796875
2017-09-07,1812.5904541015625
2017-09-08,1795.6129150390625
2017-09-11,1799.607666015625
2017-09-12,1791.6180419921875
2017-09-13,1779.6341552734375
2017-09-14,1792.6168212890625
2017-09-15,1738.688720703125
2017-09-18,1804.60107421875
2017-09-19,1837.557373046875
2017-09-20,1827.5704345703125
2017-09-21,1813.7376708984375
2017-09-22,1829.7178955078125
2017-09-25,1857.6829833984375
2017-09-26,1901.6282958984375
2017-09-27,1932.58935546875
2017-09-28,1962.5523681640625
2017-09-29,1962.5523681640625
2017-10-02,1970.5421142578125
2017-10-03,1961.5535888671875
2017-10-04,1979.5308837890625
2017-10-05,2008.4947509765625
2017-10-06,1991.51611328125
2017-10-09,1997.5086669921875
2017-10-10,2001.5032958984375
2017-10-11,1999.506103515625
2017-10-12,1988.519775390625
2017-10-13,2004.4996337890625
2017-10-16,1999.506103515625
2017-10-17,1988.519775390625
2017-10-18,2012.48974609375
2017-10-19,2021.4786376953125
2017-10-20,2029.46875
2017-10-23,2057.433837890625
2017-10-24,2085.3984375
2017-10-25,2107.371337890625
2017-10-26,2093.388916015625
2017-10-27,2112.364990234375
2017-10-30,2093.388916015625
2017-10-31,1950.5672607421875
2017-11-01,1982.5272216796875
2017-11-02,1992.514892578125
2017-11-03,2042.4522705078125
2017-11-06,2007.49609375
2017-11-07,2008.4947509765625
2017-11-08,2012.48974609375
2017-11-09,1978.5322265625
2017-11-10,1983.52587890625
2017-11-13,1966.5472412109375
2017-11-14,1978.5322265625
2017-11-15,1960.5548095703125
2017-11-16,1982.5272216796875
2017-11-17,1981.5286865234375
2017-11-20,1994.51220703125
2017-11-21,2030.46728515625
2017-11-22,2044.4501953125
2017-11-23,2048.44482421875
2017-11-24,2043.451171875
2017-11-27,2005.4984130859375
2017-11-28,2027.470947265625
2017-11-29,2001.5032958984375
2017-11-30,1959.5556640625
2017-12-01,1959.5556640625
2017-12-04,1968.5445556640625
2017-12-05,1961.5535888671875
2017-12-06,1980.52978515625
2017-12-07,2001.5032958984375
2017-12-08,2027.470947265625
2017-12-11,2061.428955078125
2017-12-12,2053.438720703125
2017-12-13,2024.4317626953125
2017-12-14,2009.4935302734375
2017-12-15,2016.484619140625
2017-12-18,2071.416259765625
2017-12-19,2090.392333984375
2017-12-20,2093.388916015625
2017-12-21,2123.351318359375
2017-12-22,2107.371337890625
2017-12-27,2154.31298828125
2017-12-28,2148.320556640625
2017-12-29,2120.35546875
2018-01-02,2141.32958984375
2018-01-03,2176.28515625
2018-01-04,2245.19970703125
2018-01-05,2278.15869140625
2018-01-08,2302.128173828125
2018-01-09,2287.146728515625
2018-01-10,2253.189208984375
2018-01-11,2209.244384765625
2018-01-12,2201.254150390625
2018-01-15,2177.284423828125
2018-01-16,2202.25341796875
2018-01-17,2187.27197265625
2018-01-18,2158.30810546875
2018-01-19,2143.326904296875
2018-01-22,2157.309326171875
2018-01-23,2210.2431640625
2018-01-24,2213.2392578125
2018-01-25,2217.234375
2018-01-26,2254.188232421875
2018-01-29,2253.189208984375
2018-01-30,2227.2216796875
2018-01-31,2206.247802734375
2018-02-01,2192.265625
2018-02-02,2132.34033203125
2018-02-05,2092.3896484375
2018-02-06,2032.46484375
2018-02-07,2064.42529296875
2018-02-08,1994.0128173828125
2018-02-09,1970.0428466796875
2018-02-12,2031.466064453125
2018-02-13,2018.4822998046875
2018-02-14,2020.47998046875
2018-02-15,2060.429931640625
2018-02-16,2057.433837890625
2018-02-19,2009.4935302734375
2018-02-20,2033.4637451171875
2018-02-21,2017.4833984375
2018-02-22,2024.4747314453125
2018-02-23,2001.5032958984375
2018-02-26,1991.51611328125
2018-02-27,1998.50732421875
2018-02-28,2033.4637451171875
2018-03-01,1978.5322265625
2018-03-02,1897.133544921875
2018-03-05,1892.139892578125
2018-03-06,1922.6019287109375
2018-03-07,1923.6007080078125
2018-03-08,1957.5582275390625
2018-03-09,1999.506103515625
2018-03-12,1988.020263671875
2018-03-13,1943.0765380859375
2018-03-14,1930.5916748046875
2018-03-15,1963.0513916015625
2018-03-16,1959.5556640625
2018-03-19,1907.62060546875
2018-03-20,1943.0765380859375
2018-03-21,1968.0450439453125
2018-03-22,1969.0440673828125
2018-03-23,1943.0765380859375
2018-03-26,1938.5819091796875
2018-03-27,1974.0377197265625
2018-03-28,1974.0377197265625
2018-03-29,1992.015380859375
2018-04-03,1974.537109375
2018-04-04,1929.0936279296875
2018-04-05,2002.502197265625
2018-04-06,1955.5609130859375
2018-04-09,1931.5908203125
2018-04-10,2030.46728515625
2018-04-11,2047.446044921875
2018-04-12,2087.396240234375
2018-04-13,2078.40771484375
2018-04-16,2057.433837890625
2018-04-17,2077.408447265625
2018-04-18,2115.361328125
2018-04-19,2247.197021484375
2018-04-20,2198.2578125
2018-04-23,2260.180419921875
2018-04-24,2212.24072265625
2018-04-25,2185.275146484375
2018-04-26,2175.575439453125
2018-04-27,2144.609619140625
2018-04-30,2133.6220703125
2018-05-01,2144.609619140625
2018-05-02,2198.54931640625
2018-05-03,2157.595458984375
2018-05-04,2169.581298828125
2018-05-08,2227.51708984375
2018-05-09,2253.488037109375
2018-05-10,2274.464599609375
2018-05-11,2279.45947265625
2018-05-14,2255.486083984375
2018-05-15,2284.453857421875
2018-05-16,2298.43798828125
2018-05-17,2298.43798828125
2018-05-18,2273.466064453125
2018-05-21,2297.439453125
2018-05-22,2322.41162109375
2018-05-23,2249.492919921875
2018-05-24,2197.550537109375
2018-05-25,2170.580810546875
2018-05-29,2119.637451171875
2018-05-30,2151.601806640625
2018-05-31,2188.56103515625
2018-06-01,2219.526123046875
2018-06-04,2127.629150390625
2018-06-05,2167.58447265625
2018-06-06,2192.556396484375
2018-06-07,2209.537353515625
2018-06-08,2197.550537109375
2018-06-11,2192.556396484375
2018-06-12,2096.663330078125
2018-06-13,2074.68798828125
2018-06-14,2067.6953125
2018-06-15,2019.7490234375
2018-06-18,2016.7520751953125
2018-06-19,1995.775634765625
2018-06-20,2003.766845703125
2018-06-21,1932.845703125
2018-06-22,2005.764404296875
2018-06-25,1928.8502197265625
2018-06-26,1918.3619384765625
2018-06-27,1986.2861328125
2018-06-28,1950.825927734375
2018-06-29,1997.7734375
2018-07-02,1940.8367919921875
2018-07-03,1950.825927734375
2018-07-04,1906.8743896484375
2018-07-05,1916.863525390625
2018-07-06,1896.8858642578125
2018-07-09,1978.2950439453125
2018-07-10,2017.7508544921875
2018-07-11,1958.317138671875
2018-07-12,1969.30517578125
2018-07-13,1973.3004150390625
2018-07-16,1941.5419921875
2018-07-17,1944.332763671875
2018-07-18,2000.7701416015625
2018-07-19,1993.77783203125
2018-07-20,1970.8033447265625
2018-07-23,1953.3228759765625
2018-07-24,1947.8291015625
2018-07-25,1889.8936767578125
2018-07-26,1909.871337890625
2018-07-27,1937.8399658203125
2018-07-30,1975.2984619140625
2018-07-31,1946.33056640625
2018-08-01,1904.377197265625
2018-08-02,1855.9312744140625
2018-08-03,1903.3785400390625
2018-08-06,1917.8623046875
2018-08-07,1931.8468017578125
2018-08-08,1935.343017578125
2018-08-09,1936.84130859375
2018-08-10,1903.3785400390625
2018-08-13,1882.40185546875
2018-08-14,1843.944580078125
2018-08-15,1799.9937744140625
2018-08-16,1790.005126953125
2018-08-17,1832.95703125
2018-08-20,1852.435302734375
2018-08-21,1870.415283203125
2018-08-22,1858.428466796875
2018-08-23,1857.4295654296875
2018-08-24,1881.9024658203125
2018-08-28,1917.8623046875
2018-08-29,1897.884765625
2018-08-30,1897.884765625
2018-08-31,1872.4129638671875
2018-09-03,1883.9002685546875
2018-09-04,1841.4476318359375
2018-09-05,1784.01171875
2018-09-06,1630.1829833984375
2018-09-07,1598.2186279296875
2018-09-10,1575.244384765625
2018-09-11,1568.252197265625
2018-09-12,1583.2354736328125
2018-09-13,1586.23193359375
2018-09-14,1650.16064453125
2018-09-17,1635.6768798828125
2018-09-18,1656.154052734375
2018-09-19,1735.565673828125
2018-09-20,1794.9993896484375
2018-09-21,1778.0181884765625
2018-09-24,1749.550048828125
2018-09-25,1793.00146484375
2018-09-26,1788.506591796875
2018-09-27,1758.5400390625
2018-09-28,1761.0372314453125
2018-10-01,1778.0181884765625
2018-10-02,1739.061767578125
2018-10-03,1797.99609375
2018-10-04,1799.9937744140625
2018-10-05,1758.5400390625
2018-10-08,1702.102783203125
2018-10-09,1673.634521484375
2018-10-10,1592.225341796875
2018-10-11,1595.8790283203125
2018-10-12,1643.3309326171875
2018-10-15,1664.809326171875
2018-10-16,1701.7718505859375
2018-10-17,1660.3138427734375
2018-10-18,1621.3533935546875
2018-10-19,1542.4334716796875
2018-10-22,1472.5045166015625
2018-10-23,1411.5662841796875
2018-10-24,1410.5673828125
2018-10-25,1407.5703125
2018-10-26,1445.531982421875
2018-10-29,1519.9564208984375
2018-10-30,1552.4234619140625
2018-10-31,1584.39111328125
2018-11-01,1589.8851318359375
2018-11-02,1597.87744140625
2018-11-05,1510.466064453125
2018-11-06,1586.8883056640625
2018-11-07,1598.3763427734375
2018-11-08,1584.890380859375
2018-11-09,1548.9268798828125
2018-11-12,1554.9207763671875
2018-11-13,1578.39697265625
2018-11-14,1539.93603515625
2018-11-15,1552.4234619140625
2018-11-16,1524.9510498046875
2018-11-19,1500.47607421875
2018-11-20,1461.515625
2018-11-21,1478.997802734375
2018-11-22,1482.4942626953125
2018-11-23,1396.0821533203125
2018-11-26,1444.033447265625
2018-11-27,1448.528564453125
2018-11-28,1407.071044921875
2018-11-29,1464.01318359375
2018-11-30,1472.5045166015625
2018-12-03,1537.4385986328125
2018-12-04,1493.9825439453125
2018-12-05,1434.54296875
2018-12-06,1369.109375
2018-12-07,1405.572509765625
2018-12-10,1337.6414794921875
2018-12-11,1392.0863037109375
2018-12-12,1446.03125
2018-12-13,1423.0546875
2018-12-14,1372.60595703125
2018-12-17,1329.150390625
2018-12-18,1332.6466064453125
2018-12-19,1305.673828125
2018-12-20,1238.74169921875
2018-12-21,1249.730712890625
2018-12-24,1281.6982421875
2018-12-27,1261.7186279296875
2018-12-28,1294.1854248046875
2018-12-31,1296.68310546875
2019-01-02,1280.699462890625
2019-01-03,1243.2373046875
2019-01-04,1314.165283203125
2019-01-07,1354.124755859375
2019-01-08,1383.0953369140625
2019-01-09,1436.04150390625
2019-01-10,1418.5592041015625
2019-01-11,1412.5654296875
2019-01-14,1382.096435546875
2019-01-15,1384.59375
2019-01-16,1396.0821533203125
2019-01-17,1398.080078125
2019-01-18,1413.564208984375
2019-01-21,1449.5277099609375
2019-01-22,1436.5411376953125
2019-01-23,1386.09228515625
2019-01-24,1412.0657958984375
2019-01-25,1472.5045166015625
2019-01-28,1480.995849609375
2019-01-29,1486.490234375
2019-01-30,1484.4923095703125
2019-01-31,1503.4730224609375
2019-02-01,1523.9521484375
2019-02-04,1536.439697265625
2019-02-05,1560.4150390625
2019-02-06,1557.418212890625
2019-02-07,1493.9825439453125
2019-02-08,1444.033447265625
2019-02-11,1446.5311279296875
2019-02-12,1484.9918212890625
2019-02-13,1537.4385986328125
2019-02-14,1529.446533203125
2019-02-15,1565.909423828125
2019-02-18,1576.8983154296875
2019-02-19,1553.921875
2019-02-20,1617.85693359375
2019-02-21,1639.3349609375
2019-02-22,1626.8477783203125
2019-02-25,1619.8548583984375
2019-02-26,1595.3797607421875
2019-02-27,1640.8333740234375
2019-02-28,1638.3359375
2019-03-01,1637.8365478515625
2019-03-04,1628.34619140625
2019-03-05,1624.849853515625
2019-03-06,1648.3260498046875
2019-03-07,1618.3564453125
2019-03-08,1577.3980712890625
2019-03-11,1583.8912353515625
2019-03-12,1580.3948974609375
2019-03-13,1588.3868408203125
2019-03-14,1607.367431640625
2019-03-15,1641.832275390625
2019-03-18,1611.863037109375
2019-03-19,1645.3287353515625
2019-03-20,1656.31787109375
2019-03-21,1660.8131103515625
2019-03-22,1572.40283203125
2019-03-25,1524.9510498046875
2019-03-26,1524.9510498046875
2019-03-27,1511.4649658203125
2019-03-28,1518.957275390625
