Date,BALAMINES.NS
2017-06-12,341.57708740234375
2017-06-13,333.6688537597656
2017-06-14,332.8113708496094
2017-06-15,327.38037109375
2017-06-16,327.1898193359375
2017-06-19,326.90399169921875
2017-06-20,324.9507751464844
2017-06-21,320.8061828613281
2017-06-22,319.3769226074219
2017-06-23,312.32623291015625
2017-06-27,316.8044128417969
2017-06-28,313.27899169921875
2017-06-29,321.66363525390625
2017-06-30,321.33013916015625
2017-07-03,319.66278076171875
2017-07-04,321.6159973144531
2017-07-05,321.47308349609375
2017-07-06,336.4319763183594
2017-07-07,341.2436218261719
2017-07-10,350.9620666503906
2017-07-11,344.38775634765625
2017-07-12,341.7199401855469
2017-07-13,346.6745300292969
2017-07-14,341.9581604003906
2017-07-17,345.72174072265625
2017-07-18,344.4354553222656
2017-07-19,339.0997619628906
2017-07-20,339.962646484375
2017-07-21,337.1344299316406
2017-07-24,336.0318603515625
2017-07-25,334.0185241699219
2017-07-26,329.1291198730469
2017-07-27,319.5418395996094
2017-07-28,318.6310729980469
2017-07-31,317.1450500488281
2017-08-01,317.0492248535156
2017-08-02,309.61907958984375
2017-08-03,305.4486999511719
2017-08-04,307.5099182128906
2017-08-07,315.5631408691406
2017-08-08,315.6590270996094
2017-08-09,307.3181457519531
2017-08-10,290.3487548828125
2017-08-11,293.3687438964844
2017-08-14,299.93597412109375
2017-08-16,299.84014892578125
2017-08-17,299.2169189453125
2017-08-18,299.98394775390625
2017-08-21,300.07977294921875
2017-08-22,298.2102966308594
2017-08-23,297.6830139160156
2017-08-24,298.4499206542969
2017-08-28,298.7855529785156
2017-08-29,296.34075927734375
2017-08-30,296.34075927734375
2017-08-31,310.9133605957031
2017-09-01,325.3900451660156
2017-09-04,327.5951232910156
2017-09-05,324.191650390625
2017-09-06,328.2662658691406
2017-09-07,326.8760681152344
2017-09-08,323.18505859375
2017-09-11,324.191650390625
2017-09-12,331.7176208496094
2017-09-13,325.294189453125
2017-09-14,344.0851745605469
2017-09-15,367.4779357910156
2017-09-18,362.63641357421875
2017-09-19,356.3567810058594
2017-09-20,353.9119873046875
2017-09-21,356.6443786621094
2017-09-22,337.9493408203125
2017-09-25,326.0611572265625
2017-09-26,327.35540771484375
2017-09-27,320.740234375
2017-09-28,318.4393615722656
2017-09-29,325.24627685546875
2017-10-03,325.24627685546875
2017-10-04,337.3262023925781
2017-10-05,359.7602233886719
2017-10-06,361.1024169921875
2017-10-09,373.5179138183594
2017-10-10,371.3607482910156
2017-10-11,368.24493408203125
2017-10-12,384.7348937988281
2017-10-13,401.3687438964844
2017-10-16,396.33544921875
2017-10-17,393.9386291503906
2017-10-18,395.2808837890625
2017-10-19,394.41802978515625
2017-10-23,400.02655029296875
2017-10-24,404.10107421875
2017-10-25,403.23828125
2017-10-26,405.15570068359375
2017-10-27,396.33544921875
2017-10-30,423.65899658203125
2017-10-31,497.4325866699219
2017-11-01,487.9892578125
2017-11-02,487.7974548339844
2017-11-03,493.8854064941406
2017-11-06,545.0810546875
2017-11-07,546.37548828125
2017-11-08,532.2821655273438
2017-11-09,540.239501953125
2017-11-10,548.1490478515625
2017-11-13,552.9425659179688
2017-11-14,547.04638671875
2017-11-15,524.6603393554688
2017-11-16,517.4219360351562
2017-11-17,587.7921142578125
2017-11-20,582.5191650390625
2017-11-21,582.854736328125
2017-11-22,576.4791870117188
2017-11-23,621.8746948242188
2017-11-24,611.8560791015625
2017-11-27,611.0410766601562
2017-11-28,606.0078735351562
2017-11-29,595.6057739257812
2017-11-30,591.675048828125
2017-12-01,573.2674560546875
2017-12-04,604.186279296875
2017-12-05,616.26611328125
2017-12-06,590.668212890625
2017-12-07,603.323486328125
2017-12-08,612.6229858398438
2017-12-11,623.2647094726562
2017-12-12,628.3939819335938
2017-12-13,601.9332275390625
2017-12-14,601.9812622070312
2017-12-15,609.5071411132812
2017-12-18,613.6296997070312
2017-12-19,621.0119018554688
2017-12-20,621.2515258789062
2017-12-21,629.9279174804688
2017-12-22,636.3992309570312
2017-12-26,628.8255004882812
2017-12-27,615.0678100585938
2017-12-28,609.0278930664062
2017-12-29,611.0410766601562
2018-01-01,608.212890625
2018-01-02,600.015869140625
2018-01-03,601.453857421875
2018-01-04,591.1956176757812
2018-01-05,633.1397094726562
2018-01-08,722.58837890625
2018-01-09,691.9093017578125
2018-01-10,680.45263671875
2018-01-11,699.1475830078125
2018-01-12,705.2833862304688
2018-01-15,711.3234252929688
2018-01-16,685.1502685546875
2018-01-17,682.6576538085938
2018-01-18,663.0516967773438
2018-01-19,664.1543579101562
2018-01-22,671.823974609375
2018-01-23,682.2741088867188
2018-01-24,698.6203002929688
2018-01-25,716.2608032226562
2018-01-29,691.1901245117188
2018-01-30,653.7042846679688
2018-01-31,629.5445556640625
2018-02-01,651.5950317382812
2018-02-02,596.85205078125
2018-02-05,598.48193359375
2018-02-06,562.1942749023438
2018-02-07,586.9771728515625
2018-02-08,614.6362915039062
2018-02-09,618.039794921875
2018-02-12,645.2674560546875
2018-02-14,642.29541015625
2018-02-15,627.195556640625
2018-02-16,623.3128662109375
2018-02-19,606.8707275390625
2018-02-20,630.9345703125
2018-02-21,627.722900390625
2018-02-22,625.5178833007812
2018-02-23,637.8853149414062
2018-02-26,636.1596069335938
2018-02-27,633.8587646484375
2018-02-28,615.834716796875
2018-03-01,604.761474609375
2018-03-05,601.5497436523438
2018-03-06,591.0037841796875
2018-03-07,568.473876953125
2018-03-08,570.9664916992188
2018-03-09,552.6070556640625
2018-03-12,549.0117797851562
2018-03-13,556.96923828125
2018-03-14,583.3819580078125
2018-03-15,603.0836791992188
2018-03-16,575.5204467773438
2018-03-19,558.8866577148438
2018-03-20,558.6948852539062
2018-03-21,559.030517578125
2018-03-22,549.6829223632812
2018-03-23,550.2582397460938
2018-03-26,550.9293212890625
2018-03-27,548.005126953125
2018-03-28,537.890625
2018-04-02,565.7894897460938
2018-04-03,563.2488403320312
2018-04-04,565.453857421875
2018-04-05,579.3554077148438
2018-04-06,596.8998413085938
2018-04-09,605.7203979492188
2018-04-10,624.0317993164062
2018-04-11,629.592529296875
2018-04-12,644.4525756835938
2018-04-13,644.6922607421875
2018-04-16,646.3220825195312
2018-04-17,647.0411987304688
2018-04-18,648.2874755859375
2018-04-19,646.5618286132812
2018-04-20,649.1024169921875
2018-04-23,651.9784545898438
2018-04-24,654.5191650390625
2018-04-25,661.6616821289062
2018-04-26,680.596435546875
2018-04-27,686.6362915039062
2018-04-30,684.1436767578125
2018-05-02,652.2182006835938
2018-05-03,642.1036376953125
2018-05-04,635.0091552734375
2018-05-07,633.810791015625
2018-05-08,634.0025634765625
2018-05-09,639.0836791992188
2018-05-10,642.8706665039062
2018-05-11,633.7149047851562
2018-05-14,626.9080200195312
2018-05-15,620.532470703125
2018-05-16,609.7470092773438
2018-05-17,611.1370239257812
2018-05-18,607.4459838867188
2018-05-21,570.7747802734375
2018-05-22,562.5776977539062
2018-05-23,546.9026489257812
2018-05-24,564.11181640625
2018-05-25,587.5523681640625
2018-05-28,601.8374633789062
2018-05-29,590.620361328125
2018-05-30,582.7109375
2018-05-31,570.7747802734375
2018-06-01,562.7695922851562
2018-06-04,543.834716796875
2018-06-05,500.5964050292969
2018-06-06,538.0824584960938
2018-06-07,573.3154296875
2018-06-08,571.158203125
2018-06-11,588.4631958007812
2018-06-12,593.352783203125
2018-06-13,573.5551147460938
2018-06-14,584.4365844726562
2018-06-15,576.8627319335938
2018-06-18,574.8973388671875
2018-06-19,557.0650024414062
2018-06-20,566.4126586914062
2018-06-21,566.2689208984375
2018-06-22,568.0424194335938
2018-06-25,559.605712890625
2018-06-26,551.0730590820312
2018-06-27,528.303466796875
2018-06-28,507.7388916015625
2018-06-29,528.2555541992188
2018-07-02,503.76025390625
2018-07-03,516.6070556640625
2018-07-04,513.6350708007812
2018-07-05,509.0811462402344
2018-07-06,509.2728271484375
2018-07-09,517.1343383789062
2018-07-10,520.9212646484375
2018-07-11,531.7069702148438
2018-07-12,514.5938720703125
2018-07-13,511.66973876953125
2018-07-16,482.42864990234375
2018-07-17,472.1703186035156
2018-07-18,484.63372802734375
2018-07-19,479.6483459472656
2018-07-20,477.2994384765625
2018-07-23,502.1783752441406
2018-07-24,551.217041015625
2018-07-25,543.834716796875
2018-07-26,528.78271484375
2018-07-27,533.9119873046875
2018-07-30,556.7774658203125
2018-07-31,559.557861328125
2018-08-01,554.2369384765625
2018-08-02,546.37548828125
2018-08-03,551.3607788085938
2018-08-06,547.382080078125
2018-08-07,547.3341674804688
2018-08-08,542.8281860351562
2018-08-09,546.4712524414062
2018-08-10,537.890625
2018-08-13,522.6950073242188
2018-08-14,530.7481689453125
2018-08-16,515.0732421875
2018-08-17,525.3314208984375
2018-08-20,527.643310546875
2018-08-21,534.097412109375
2018-08-23,528.8956298828125
2018-08-24,520.8521728515625
2018-08-27,526.4393310546875
2018-08-28,541.1776123046875
2018-08-29,533.8565673828125
2018-08-30,561.9847412109375
2018-08-31,562.5626831054688
2018-09-03,555.8196411132812
2018-09-04,536.31298828125
2018-09-05,538.8174438476562
2018-09-06,538.046875
2018-09-07,547.2945556640625
2018-09-10,540.0698852539062
2018-09-11,515.4577026367188
2018-09-12,519.4553833007812
2018-09-14,520.2258911132812
2018-09-17,521.0447998046875
2018-09-18,514.68701171875
2018-09-19,512.6159057617188
2018-09-21,516.2764892578125
2018-09-24,493.20562744140625
2018-09-25,481.26080322265625
2018-09-26,488.3410339355469
2018-09-27,471.531494140625
2018-09-28,451.7840576171875
2018-10-01,446.6786193847656
2018-10-03,463.632568359375
2018-10-04,443.6924133300781
2018-10-05,430.6397705078125
2018-10-08,425.775146484375
2018-10-09,430.7843322753906
2018-10-10,457.70831298828125
2018-10-11,441.33233642578125
2018-10-12,453.8069763183594
2018-10-15,455.5409240722656
2018-10-16,479.57501220703125
2018-10-17,488.14837646484375
2018-10-19,470.8090515136719
2018-10-22,421.8257141113281
2018-10-23,416.72021484375
2018-10-24,430.7843322753906
2018-10-25,420.3807067871094
2018-10-26,418.5023498535156
2018-10-29,437.1901550292969
2018-10-30,435.986083984375
2018-10-31,437.2865295410156
2018-11-01,415.7569885253906
2018-11-02,424.1376037597656
2018-11-05,418.9839782714844
2018-11-06,421.7293395996094
2018-11-07,429.5320129394531
2018-11-09,428.9058837890625
2018-11-12,447.11212158203125
2018-11-13,452.9881896972656
2018-11-14,462.33209228515625
2018-11-15,454.2404479980469
2018-11-16,471.6760559082031
2018-11-19,478.0819396972656
2018-11-20,463.5843811035156
2018-11-21,461.8504638671875
2018-11-22,451.9767150878906
2018-11-26,444.4148864746094
2018-11-27,448.17169189453125
2018-11-28,440.2245788574219
2018-11-29,441.0915222167969
2018-11-30,444.1258850097656
2018-12-03,437.0938720703125
2018-12-04,441.1878662109375
2018-12-05,435.8415832519531
2018-12-06,426.979248046875
2018-12-07,426.4012756347656
2018-12-10,414.7454528808594
2018-12-11,421.6330261230469
2018-12-12,430.8806457519531
2018-12-13,430.39892578125
2018-12-14,431.8439025878906
2018-12-17,431.60302734375
2018-12-18,440.4653625488281
2018-12-19,445.1855163574219
2018-12-20,440.9470520019531
2018-12-21,435.45623779296875
2018-12-24,434.5411071777344
2018-12-26,431.1214294433594
2018-12-27,431.4104309082031
2018-12-28,434.3966369628906
2018-12-31,440.6580505371094
2019-01-01,441.2359924316406
2019-01-02,437.67181396484375
2019-01-03,436.2268981933594
2019-01-04,435.4081115722656
2019-01-07,431.4585876464844
2019-01-08,433.3370361328125
2019-01-09,431.3141174316406
2019-01-10,431.3141174316406
2019-01-11,426.4494934082031
2019-01-14,424.0893859863281
2019-01-15,427.5091247558594
2019-01-16,467.24493408203125
2019-01-17,464.5958557128906
2019-01-18,458.6234436035156
2019-01-21,482.03143310546875
2019-01-22,481.1163024902344
2019-01-23,474.3732604980469
2019-01-24,462.23577880859375
2019-01-25,443.45159912109375
2019-01-28,437.52734375
2019-01-29,407.9061279296875
2019-01-30,409.4473571777344
2019-01-31,404.4382629394531
2019-02-01,387.67694091796875
2019-02-04,382.28253173828125
2019-02-05,377.3216247558594
2019-02-06,376.3583068847656
2019-02-07,394.6126708984375
2019-02-08,385.5577392578125
2019-02-11,374.4798278808594
2019-02-12,375.0096435546875
2019-02-14,375.7803039550781
2019-02-15,373.034912109375
2019-02-18,358.2484130859375
2019-02-19,358.82635498046875
2019-02-20,362.5832214355469
2019-02-21,375.587646484375
2019-02-22,383.5348205566406
2019-02-25,400.681396484375
2019-02-26,404.4864196777344
2019-02-27,395.5278015136719
2019-02-28,390.4704895019531
2019-03-01,404.775390625
2019-03-05,411.1813049316406
2019-03-06,414.3119812011719
2019-03-07,415.3234558105469
2019-03-08,455.3482360839844
2019-03-11,454.770263671875
2019-03-12,478.9488830566406
2019-03-13,482.94659423828125
2019-03-14,471.4833679199219
2019-03-15,463.7288513183594
2019-03-18,464.64404296875
2019-03-19,461.56146240234375
2019-03-20,448.8460388183594
2019-03-22,446.0524597167969
2019-03-25,450.5799255371094
2019-03-26,440.1764221191406
2019-03-27,480.58648681640625
2019-03-28,476.49249267578125
2019-04-01,476.15533447265625
2019-04-02,501.730712890625
2019-04-03,482.3204040527344
2019-04-04,470.9535827636719
2019-04-05,472.9764709472656
2019-04-08,462.38031005859375
2019-04-09,468.3045349121094
2019-04-10,464.0178527832031
2019-04-11,463.2472229003906
2019-04-12,461.754150390625
2019-04-15,463.7288513183594
2019-04-16,465.0293273925781
2019-04-18,459.4422607421875
2019-04-22,447.11212158203125
2019-04-23,439.5021057128906
2019-04-24,434.6856384277344
2019-04-25,435.16729736328125
2019-04-26,432.71087646484375
2019-04-30,420.9587097167969
2019-05-02,412.2408752441406
2019-05-03,418.21331787109375
2019-05-06,425.8233337402344
2019-05-07,414.2637939453125
2019-05-08,402.07818603515625
2019-05-09,397.5989074707031
2019-05-10,407.5689697265625
2019-05-13,406.50933837890625
2019-05-14,403.4749755859375
2019-05-15,407.3762512207031
2019-05-16,385.17236328125
2019-05-17,383.9201354980469
2019-05-20,421.4884948730469
2019-05-21,393.842041015625
2019-05-22,398.75482177734375
2019-05-23,388.1585998535156
2019-05-24,397.2135925292969
2019-05-27,397.8878173828125
2019-05-28,394.0828552246094
2019-05-29,384.49810791015625
2019-05-30,390.1814880371094
2019-05-31,389.7480163574219
2019-06-03,384.2572937011719
2019-06-04,387.2916564941406
2019-06-06,386.28021240234375
2019-06-07,384.1127624511719
2019-06-10,385.12420654296875
2019-06-11,378.670166015625
2019-06-12,382.3306884765625
2019-06-13,375.3468017578125
2019-06-14,371.87896728515625
2019-06-17,362.96844482421875
2019-06-18,358.4410705566406
2019-06-19,357.7185974121094
2019-06-20,358.8744812011719
