Date,WTW
2016-06-07,113.37519073486328
2016-06-08,113.1822509765625
2016-06-09,113.66466522216797
2016-06-10,111.41033935546875
2016-06-13,110.05947875976562
2016-06-14,109.61210632324219
2016-06-15,108.89282989501953
2016-06-16,109.5068359375
2016-06-17,109.93665313720703
2016-06-20,110.76123046875
2016-06-21,111.69103240966797
2016-06-22,110.95419311523438
2016-06-23,111.97173309326172
2016-06-24,102.63855743408203
2016-06-27,99.47195434570312
2016-06-28,103.55935668945312
2016-06-29,106.58966827392578
2016-06-30,109.50545501708984
2016-07-01,109.23237609863281
2016-07-05,108.77430725097656
2016-07-06,109.99878692626953
2016-07-07,109.6199722290039
2016-07-08,110.16613006591797
2016-07-11,110.57135772705078
2016-07-12,112.05126190185547
2016-07-13,111.36418151855469
2016-07-14,111.02943420410156
2016-07-15,109.75210571289062
2016-07-18,109.21477508544922
2016-07-19,109.38215637207031
2016-07-20,109.23237609863281
2016-07-21,108.64217376708984
2016-07-22,109.17952728271484
2016-07-25,109.23237609863281
2016-07-26,109.02098846435547
2016-07-27,109.47022247314453
2016-07-28,109.00335693359375
2016-07-29,108.89766693115234
2016-08-01,109.0914077758789
2016-08-02,108.50120544433594
2016-08-03,109.07379913330078
2016-08-04,109.31167602539062
2016-08-05,105.63829803466797
2016-08-08,106.22848510742188
2016-08-09,106.79226684570312
2016-08-10,107.31199645996094
2016-08-11,108.1312484741211
2016-08-12,107.003662109375
2016-08-15,107.05656433105469
2016-08-16,107.01251220703125
2016-08-17,107.40892791748047
2016-08-18,107.96388244628906
2016-08-19,108.1048355102539
2016-08-22,108.30742645263672
2016-08-23,108.44837951660156
2016-08-24,107.65557098388672
2016-08-25,107.65557098388672
2016-08-26,108.34264373779297
2016-08-29,109.16187286376953
2016-08-30,109.17952728271484
2016-08-31,109.2411880493164
2016-09-01,109.98114776611328
2016-09-02,111.46109008789062
2016-09-06,112.45651245117188
2016-09-07,113.24051666259766
2016-09-08,110.48326110839844
2016-09-09,107.50580596923828
2016-09-12,110.3335189819336
2016-09-13,108.43075561523438
2016-09-14,107.7348403930664
2016-09-15,110.218994140625
2016-09-16,109.18830871582031
2016-09-19,109.83139038085938
2016-09-20,110.71231079101562
2016-09-21,113.1083755493164
2016-09-22,113.79547119140625
2016-09-23,112.83529663085938
2016-09-26,112.7560043334961
2016-09-27,113.54882049560547
2016-09-28,113.16861724853516
2016-09-29,114.76019287109375
2016-09-30,117.39508056640625
2016-10-03,116.81151580810547
2016-10-04,116.33406829833984
2016-10-05,116.67889404296875
2016-10-06,116.79385375976562
2016-10-07,115.88311767578125
2016-10-10,115.84774780273438
2016-10-11,113.82291412353516
2016-10-12,114.84857177734375
2016-10-13,113.09789276123047
2016-10-14,113.50459289550781
2016-10-17,112.37284088134766
2016-10-18,113.18629455566406
2016-10-19,113.84944152832031
2016-10-20,112.7176742553711
2016-10-21,112.10758209228516
2016-10-24,112.54966735839844
2016-10-25,111.80693817138672
2016-10-26,111.50631713867188
2016-10-27,111.0819091796875
2016-10-28,111.0995864868164
2016-10-31,111.32064056396484
2016-11-01,109.93244171142578
2016-11-02,108.7299575805664
2016-11-03,109.34886932373047
2016-11-04,103.2567367553711
2016-11-07,104.06137084960938
2016-11-08,105.03398895263672
2016-11-09,104.3354721069336
2016-11-10,108.11100769042969
2016-11-11,107.41249084472656
2016-11-14,108.30550384521484
2016-11-15,109.0482406616211
2016-11-16,108.46467590332031
2016-11-17,110.17118072509766
2016-11-18,110.36570739746094
2016-11-21,109.54341888427734
2016-11-22,110.36570739746094
2016-11-23,110.13581085205078
2016-11-25,110.79014587402344
2016-11-28,109.96781921386719
2016-11-29,109.97665405273438
2016-11-30,109.96781921386719
2016-12-01,107.35944366455078
2016-12-02,106.05081176757812
2016-12-05,107.41249084472656
2016-12-06,110.31265258789062
2016-12-07,110.30382537841797
2016-12-08,108.75646209716797
2016-12-09,108.57078552246094
2016-12-12,107.1737289428711
2016-12-13,110.04740905761719
2016-12-14,108.10214233398438
2016-12-15,108.19940185546875
2016-12-16,108.16407775878906
2016-12-19,109.31350708007812
2016-12-20,109.4991683959961
2016-12-21,108.74759674072266
2016-12-22,108.62381744384766
2016-12-23,110.07392120361328
2016-12-27,109.88822937011719
2016-12-28,108.6278076171875
2016-12-29,108.44141387939453
2016-12-30,108.5390625
2017-01-03,109.39116668701172
2017-01-04,110.74036407470703
2017-01-05,111.80552673339844
2017-01-06,112.53337860107422
2017-01-09,111.84988403320312
2017-01-10,112.03630828857422
2017-01-11,111.61911010742188
2017-01-12,111.60136413574219
2017-01-13,110.71372985839844
2017-01-17,111.24629974365234
2017-01-18,111.99192810058594
2017-01-19,111.38835144042969
2017-01-20,111.90315246582031
2017-01-23,111.49485778808594
2017-01-24,111.99192810058594
2017-01-25,113.23460388183594
2017-01-26,113.24347686767578
2017-01-27,112.23157501220703
2017-01-30,111.45935821533203
2017-01-31,111.06879425048828
2017-02-01,110.33206176757812
2017-02-02,111.1664047241211
2017-02-03,111.17530059814453
2017-02-06,109.77284240722656
2017-02-07,109.56871795654297
2017-02-08,109.16925811767578
2017-02-09,108.76984405517578
2017-02-10,110.12791442871094
2017-02-13,111.07765197753906
2017-02-14,111.10427856445312
2017-02-15,111.3350830078125
2017-02-16,112.1960678100586
2017-02-17,113.92695617675781
2017-02-21,113.39435577392578
2017-02-22,112.72864532470703
2017-02-23,112.87065887451172
2017-02-24,113.69615936279297
2017-02-27,113.82930755615234
2017-02-28,113.99794006347656
2017-03-01,116.31464385986328
2017-03-02,114.96546173095703
2017-03-03,115.35604858398438
2017-03-06,113.92695617675781
2017-03-07,113.28785705566406
2017-03-08,112.45347595214844
2017-03-09,112.6043701171875
2017-03-10,113.59852600097656
2017-03-13,114.4417495727539
2017-03-14,114.52168273925781
2017-03-15,115.36491394042969
2017-03-16,114.77019500732422
2017-03-17,115.35604858398438
2017-03-20,115.5601806640625
2017-03-21,114.67253112792969
2017-03-22,114.81459045410156
2017-03-23,114.6636734008789
2017-03-24,115.28502655029297
2017-03-27,115.40928649902344
2017-03-28,117.1046371459961
2017-03-29,116.70360565185547
2017-03-30,116.899658203125
2017-03-31,116.65013122558594
2017-04-03,115.7945785522461
2017-04-04,116.14215850830078
2017-04-05,115.80349731445312
2017-04-06,115.56285095214844
2017-04-07,114.4845199584961
2017-04-10,113.86066436767578
2017-04-11,113.30811309814453
2017-04-12,112.54167938232422
2017-04-13,112.77337646484375
2017-04-17,114.63602447509766
2017-04-18,114.1725845336914
2017-04-19,114.29734802246094
2017-04-20,115.732177734375
2017-04-21,114.11911010742188
2017-04-24,115.92826080322266
2017-04-25,117.45221710205078
2017-04-26,118.11172485351562
2017-04-27,118.57516479492188
2017-04-28,118.19190216064453
2017-05-01,118.73555755615234
2017-05-02,119.16334533691406
2017-05-03,119.43069458007812
2017-05-04,126.85444641113281
2017-05-05,128.51211547851562
2017-05-08,128.5923309326172
2017-05-09,126.64949798583984
2017-05-10,126.51579284667969
2017-05-11,126.96138763427734
2017-05-12,126.8366470336914
2017-05-15,126.97034454345703
2017-05-16,127.13072204589844
2017-05-17,125.33052825927734
2017-05-18,124.63533782958984
2017-05-19,124.82246398925781
2017-05-22,125.37506866455078
2017-05-23,125.85633850097656
2017-05-24,127.2287368774414
2017-05-25,129.04678344726562
2017-05-26,129.22506713867188
2017-05-30,129.26068115234375
2017-05-31,130.677734375
2017-06-01,130.677734375
2017-06-02,131.1678924560547
2017-06-05,131.05206298828125
2017-06-06,129.57266235351562
2017-06-07,129.55479431152344
2017-06-08,129.67958068847656
2017-06-09,129.81326293945312
2017-06-12,130.3302001953125
2017-06-13,131.1678924560547
2017-06-14,131.88084411621094
2017-06-15,132.2730255126953
2017-06-16,133.36920166015625
2017-06-19,133.2978973388672
2017-06-20,133.2978973388672
2017-06-21,132.43344116210938
2017-06-22,129.26962280273438
2017-06-23,129.54592895507812
2017-06-26,129.29637145996094
2017-06-27,129.1448211669922
2017-06-28,131.34530639648438
2017-06-29,131.22898864746094
2017-06-30,130.11093139648438
2017-07-03,130.94271850585938
2017-07-05,130.13775634765625
2017-07-06,129.72625732421875
2017-07-07,130.88021850585938
2017-07-10,130.7818145751953
2017-07-11,129.25221252441406
2017-07-12,130.0303955078125
2017-07-13,130.3345489501953
2017-07-14,131.0232391357422
2017-07-17,132.31134033203125
2017-07-18,131.59571838378906
2017-07-19,131.2469024658203
2017-07-20,131.79251098632812
2017-07-21,132.04299926757812
2017-07-24,133.34886169433594
2017-07-25,134.05560302734375
2017-07-26,132.83900451660156
2017-07-27,131.51519775390625
2017-07-28,134.27915954589844
2017-07-31,133.17001342773438
2017-08-01,133.83197021484375
2017-08-02,133.1610565185547
2017-08-03,131.7030792236328
2017-08-04,133.8497772216797
2017-08-07,133.79612731933594
2017-08-08,133.8677520751953
2017-08-09,133.49203491210938
2017-08-10,132.3560333251953
2017-08-11,133.40257263183594
2017-08-14,135.3435821533203
2017-08-15,134.9500274658203
2017-08-16,134.18081665039062
2017-08-17,132.4276123046875
2017-08-18,132.7764434814453
2017-08-21,133.21478271484375
2017-08-22,133.7156524658203
2017-08-23,132.731689453125
2017-08-24,132.70486450195312
2017-08-25,133.17001342773438
2017-08-28,132.3828887939453
2017-08-29,132.2666015625
2017-08-30,132.1771697998047
2017-08-31,132.80328369140625
2017-09-01,132.4723358154297
2017-09-05,131.90884399414062
2017-09-06,132.04299926757812
2017-09-07,132.2576446533203
2017-09-08,135.817626953125
2017-09-11,135.5404052734375
2017-09-12,136.50640869140625
2017-09-13,136.7479248046875
2017-09-14,136.3364715576172
2017-09-15,136.98046875
2017-09-18,136.05023193359375
2017-09-19,135.817626953125
2017-09-20,136.32754516601562
2017-09-21,135.3972930908203
2017-09-22,136.5958709716797
2017-09-25,137.32040405273438
2017-09-26,138.51902770996094
2017-09-27,139.38665771484375
2017-09-28,139.59307861328125
2017-09-29,138.4263153076172
2017-10-02,139.5571746826172
2017-10-03,139.0186767578125
2017-10-04,138.84812927246094
2017-10-05,139.34181213378906
2017-10-06,139.13531494140625
2017-10-09,138.8302001953125
2017-10-10,139.97006225585938
2017-10-11,139.9790496826172
2017-10-12,140.40084838867188
2017-10-13,141.4419708251953
2017-10-16,142.6626434326172
2017-10-17,142.65367126464844
2017-10-18,143.42552185058594
2017-10-19,144.65513610839844
2017-10-20,146.13607788085938
2017-10-23,147.21315002441406
2017-10-24,146.54896545410156
2017-10-25,146.5130615234375
2017-10-26,146.13607788085938
2017-10-27,145.05909729003906
2017-10-30,144.51148986816406
2017-10-31,144.57440185546875
2017-11-01,144.4217987060547
2017-11-02,141.34326171875
2017-11-03,143.237060546875
2017-11-06,144.67312622070312
2017-11-07,145.04110717773438
2017-11-08,144.4936065673828
2017-11-09,144.95135498046875
2017-11-10,145.01417541503906
2017-11-13,144.94236755371094
2017-11-14,145.42701721191406
2017-11-15,145.98350524902344
2017-11-16,143.5421905517578
2017-11-17,143.6678924560547
2017-11-20,143.50633239746094
2017-11-21,143.42552185058594
2017-11-22,142.51904296875
2017-11-24,143.17417907714844
2017-11-27,142.25877380371094
2017-11-28,143.06651306152344
2017-11-29,142.7703857421875
2017-11-30,144.32310485839844
2017-12-01,145.355224609375
2017-12-04,142.24082946777344
2017-12-05,141.1996612548828
2017-12-06,141.00221252441406
2017-12-07,139.494384765625
2017-12-08,139.53024291992188
2017-12-11,139.36868286132812
2017-12-12,139.29689025878906
2017-12-13,137.25949096679688
2017-12-14,137.75314331054688
2017-12-15,140.01492309570312
2017-12-18,138.7224578857422
2017-12-19,138.3544921875
2017-12-20,137.43003845214844
2017-12-21,136.7568817138672
2017-12-22,136.19146728515625
2017-12-26,136.30809020996094
2017-12-27,136.10171508789062
2017-12-28,136.35391235351562
2017-12-29,135.7234344482422
2018-01-02,132.39088439941406
2018-01-03,134.8677520751953
2018-01-04,136.2367706298828
2018-01-05,137.1104278564453
2018-01-08,136.37191772460938
2018-01-09,136.75015258789062
2018-01-10,138.35336303710938
2018-01-11,139.38919067382812
2018-01-12,140.01962280273438
2018-01-16,137.4256591796875
2018-01-17,139.2000274658203
2018-01-18,138.30838012695312
2018-01-19,138.6055450439453
2018-01-22,139.2450408935547
2018-01-23,142.19027709960938
2018-01-24,143.22604370117188
2018-01-25,144.26185607910156
2018-01-26,147.6573944091797
2018-01-29,145.64886474609375
2018-01-30,144.41494750976562
2018-01-31,144.53204345703125
2018-02-01,147.639404296875
2018-02-02,145.60386657714844
2018-02-05,141.85704040527344
2018-02-06,142.6676483154297
2018-02-07,141.7489471435547
2018-02-08,137.22752380371094
2018-02-09,137.02935791015625
2018-02-12,138.83973693847656
2018-02-13,139.88449096679688
2018-02-14,143.43321228027344
2018-02-15,143.76644897460938
2018-02-16,143.4152069091797
2018-02-20,143.79348754882812
2018-02-21,141.92010498046875
2018-02-22,140.98338317871094
2018-02-23,144.07272338867188
2018-02-26,145.19859313964844
2018-02-27,145.0183563232422
2018-02-28,142.21730041503906
2018-03-01,139.59632873535156
2018-03-02,139.53326416015625
2018-03-05,141.33462524414062
2018-03-06,141.79397583007812
2018-03-07,143.07293701171875
2018-03-08,143.72140502929688
2018-03-09,147.8375244140625
2018-03-12,146.77474975585938
2018-03-13,146.2613525390625
2018-03-14,145.48675537109375
2018-03-15,146.1622314453125
2018-03-16,146.63063049316406
2018-03-19,143.37014770507812
2018-03-20,143.6944122314453
2018-03-21,142.44241333007812
2018-03-22,139.2991180419922
2018-03-23,136.4619598388672
2018-03-26,138.8307342529297
2018-03-27,136.34487915039062
2018-03-28,136.8060302734375
2018-03-29,137.61988830566406
2018-04-02,134.72622680664062
2018-04-03,134.0299530029297
2018-04-04,134.6901092529297
2018-04-05,134.2831268310547
2018-04-06,132.15809631347656
2018-04-09,132.0224609375
2018-04-10,132.9448699951172
2018-04-11,132.95384216308594
2018-04-12,133.73153686523438
2018-04-13,135.71189880371094
2018-04-16,137.5565643310547
2018-04-17,138.29806518554688
2018-04-18,138.044921875
2018-04-19,138.07205200195312
2018-04-20,136.91458129882812
2018-04-23,136.59808349609375
2018-04-24,135.30494689941406
2018-04-25,135.05178833007812
2018-04-26,135.59434509277344
2018-04-27,136.31773376464844
2018-04-30,134.29214477539062
2018-05-01,134.328369140625
2018-05-02,132.55604553222656
2018-05-03,133.34274291992188
2018-05-04,134.65391540527344
2018-05-07,136.83319091796875
2018-05-08,138.65975952148438
2018-05-09,137.63796997070312
2018-05-10,140.7214813232422
2018-05-11,140.49545288085938
2018-05-14,139.63633728027344
2018-05-15,139.2113800048828
2018-05-16,138.56936645507812
2018-05-17,139.38319396972656
2018-05-18,139.53692626953125
2018-05-21,140.7214813232422
2018-05-22,140.9566192626953
2018-05-23,141.72525024414062
2018-05-24,141.57150268554688
2018-05-25,140.39593505859375
2018-05-29,136.31773376464844
2018-05-30,138.2619171142578
2018-05-31,136.67945861816406
2018-06-01,137.1948699951172
2018-06-04,138.10818481445312
2018-06-05,138.47891235351562
2018-06-06,140.07948303222656
2018-06-07,140.9656524658203
2018-06-08,142.99122619628906
2018-06-11,142.43060302734375
2018-06-12,142.2135467529297
2018-06-13,141.9694061279297
2018-06-14,141.1012725830078
2018-06-15,140.05235290527344
2018-06-18,140.1427764892578
2018-06-19,139.2203826904297
2018-06-20,138.75927734375
2018-06-21,137.80979919433594
2018-06-22,139.40127563476562
2018-06-25,138.85874938964844
2018-06-26,137.83692932128906
2018-06-27,135.93798828125
2018-06-28,137.39962768554688
2018-06-29,137.6357421875
2018-07-02,138.11688232421875
2018-07-03,138.27120971679688
2018-07-05,139.6875457763672
2018-07-06,141.5668487548828
2018-07-09,144.0817108154297
2018-07-10,143.37355041503906
2018-07-11,142.45655822753906
2018-07-12,143.16473388671875
2018-07-13,143.4824981689453
2018-07-16,143.0467071533203
2018-07-17,142.78343200683594
2018-07-18,144.15432739257812
2018-07-19,144.20880126953125
2018-07-20,144.9169464111328
2018-07-23,145.79763793945312
2018-07-24,146.58746337890625
2018-07-25,148.02194213867188
2018-07-26,147.27748107910156
2018-07-27,145.82484436035156
2018-07-30,144.8624725341797
2018-07-31,144.73538208007812
2018-08-01,144.49026489257812
2018-08-02,132.306396484375
2018-08-03,135.11180114746094
2018-08-06,135.63836669921875
2018-08-07,137.23623657226562
2018-08-08,137.5630645751953
2018-08-09,137.644775390625
2018-08-10,135.93795776367188
2018-08-13,134.3218994140625
2018-08-14,133.5774383544922
2018-08-15,134.5488739013672
2018-08-16,135.41136169433594
2018-08-17,135.17535400390625
2018-08-20,134.39453125
2018-08-21,134.7576904296875
2018-08-22,134.09490966796875
2018-08-23,133.05995178222656
2018-08-24,133.44125366210938
2018-08-27,134.1221923828125
2018-08-28,134.28561401367188
2018-08-29,134.73048400878906
2018-08-30,133.18704223632812
2018-08-31,133.70452880859375
2018-09-04,134.0858917236328
2018-09-05,134.13125610351562
2018-09-06,135.7926788330078
2018-09-07,134.7395477294922
2018-09-10,134.53076171875
2018-09-11,134.6578369140625
2018-09-12,132.73309326171875
2018-09-13,133.078125
2018-09-14,133.41403198242188
2018-09-17,132.8783721923828
2018-09-18,132.63323974609375
2018-09-19,134.68508911132812
2018-09-20,134.82122802734375
2018-09-21,134.80308532714844
2018-09-24,131.67994689941406
2018-09-25,129.6826171875
2018-09-26,127.97577667236328
2018-09-27,128.36781311035156
2018-09-28,128.5045928955078
2018-10-01,129.2431640625
2018-10-02,130.29165649414062
2018-10-03,130.24609375
2018-10-04,130.0819549560547
2018-10-05,129.2431640625
2018-10-08,130.2005157470703
2018-10-09,130.00901794433594
2018-10-10,127.13691711425781
2018-10-11,124.06432342529297
2018-10-12,125.18578338623047
2018-10-15,125.80577087402344
2018-10-16,127.71138763427734
2018-10-17,127.4925537109375
2018-10-18,126.48958587646484
2018-10-19,127.62931823730469
2018-10-22,127.55636596679688
2018-10-23,125.687255859375
2018-10-24,122.94280242919922
2018-10-25,125.92431640625
2018-10-26,126.74488830566406
2018-10-29,127.97576141357422
2018-10-30,128.72340393066406
2018-10-31,130.52874755859375
2018-11-01,130.4740447998047
2018-11-02,138.9443359375
2018-11-05,140.81344604492188
2018-11-06,141.05055236816406
2018-11-07,144.33287048339844
2018-11-08,146.20205688476562
2018-11-09,145.81906127929688
2018-11-12,144.52438354492188
2018-11-13,145.8555450439453
2018-11-14,145.69142150878906
2018-11-15,146.32052612304688
2018-11-16,144.843505859375
2018-11-19,146.1199493408203
2018-11-20,142.55496215820312
2018-11-21,142.90142822265625
2018-11-23,142.21755981445312
2018-11-26,143.44847106933594
2018-11-27,143.1749725341797
2018-11-28,145.4178924560547
2018-11-29,144.50616455078125
2018-11-30,145.3814697265625
2018-12-03,146.9223175048828
2018-12-04,143.4302215576172
2018-12-06,142.32708740234375
2018-12-07,142.6916961669922
2018-12-10,140.968505859375
2018-12-11,141.23292541503906
2018-12-12,142.01699829101562
2018-12-13,142.64610290527344
2018-12-14,140.19351196289062
2018-12-17,137.9323272705078
2018-12-18,138.5249481201172
2018-12-19,137.97789001464844
2018-12-20,136.16346740722656
2018-12-21,134.09376525878906
2018-12-24,133.6743621826172
2018-12-26,135.725830078125
2018-12-27,137.5402374267578
2018-12-28,138.16270446777344
2018-12-31,139.0141143798828
2019-01-02,137.0184326171875
2019-01-03,134.14404296875
2019-01-04,137.76905822753906
2019-01-07,138.78517150878906
2019-01-08,139.67311096191406
2019-01-09,138.8309783935547
2019-01-10,140.3780059814453
2019-01-11,140.96383666992188
2019-01-14,140.5793914794922
2019-01-15,141.54974365234375
2019-01-16,143.64596557617188
2019-01-17,143.6826171875
2019-01-18,145.23883056640625
2019-01-22,145.3029327392578
2019-01-23,144.7994384765625
2019-01-24,144.4424285888672
2019-01-25,145.26626586914062
2019-01-28,144.86351013183594
2019-01-29,145.43109130859375
2019-01-30,147.4175262451172
2019-01-31,149.0194549560547
2019-02-01,152.0586395263672
2019-02-04,151.3720703125
2019-02-05,152.4247589111328
2019-02-06,152.28746032714844
2019-02-07,149.00115966796875
2019-02-08,153.6239776611328
2019-02-11,155.6378936767578
2019-02-12,156.75469970703125
2019-02-13,156.50753784179688
2019-02-14,154.24642944335938
2019-02-15,155.21678161621094
2019-02-19,156.27865600585938
2019-02-20,156.6082000732422
2019-02-21,155.9765625
2019-02-22,156.6173553466797
2019-02-25,156.94691467285156
2019-02-26,155.96739196777344
2019-02-27,156.1138916015625
2019-02-28,157.46868896484375
2019-03-01,157.9629669189453
2019-03-04,158.41159057617188
2019-03-05,166.64109802246094
2019-03-06,156.4251251220703
2019-03-07,155.80262756347656
2019-03-08,154.90554809570312
2019-03-11,155.99493408203125
2019-03-12,156.27865600585938
2019-03-13,157.2581329345703
2019-03-14,157.67929077148438
2019-03-15,158.96078491210938
2019-03-18,159.3544158935547
2019-03-19,158.27423095703125
2019-03-20,157.84397888183594
2019-03-21,159.57415771484375
2019-03-22,159.83963012695312
2019-03-25,160.91976928710938
2019-03-26,162.52175903320312
2019-03-27,161.85348510742188
2019-03-28,160.8061065673828
2019-03-29,161.3849334716797
2019-04-01,161.80752563476562
2019-04-02,162.80905151367188
2019-04-03,163.3787078857422
2019-04-04,164.0126190185547
2019-04-05,163.61758422851562
2019-04-08,163.95751953125
2019-04-09,163.5716552734375
2019-04-10,164.4996337890625
2019-04-11,165.1703338623047
2019-04-12,166.04315185546875
2019-04-15,166.06153869628906
2019-04-16,166.49339294433594
2019-04-17,162.53338623046875
2019-04-18,162.96522521972656
2019-04-22,162.86419677734375
