Date,HER.MI
2016-07-27,1.7835901975631714
2016-07-28,1.8111196756362915
2016-07-29,1.8371995687484741
2016-08-01,1.8574841022491455
2016-08-02,1.850239634513855
2016-08-03,1.835750937461853
2016-08-04,1.850239634513855
2016-08-05,1.8661774396896362
2016-08-08,1.8314039707183838
2016-08-09,1.8444441556930542
2016-08-10,1.7966305017471313
2016-08-11,1.8198126554489136
2016-08-12,1.8125686645507812
2016-08-16,1.8082218170166016
2016-08-17,1.7691013813018799
2016-08-18,1.7748973369598389
2016-08-19,1.77344810962677
2016-08-22,1.7488170862197876
2016-08-23,1.7444703578948975
2016-08-24,1.7676527500152588
2016-08-25,1.7662036418914795
2016-08-26,1.77634596824646
2016-08-29,1.7748973369598389
2016-08-30,1.7908345460891724
2016-08-31,1.7995282411575317
2016-09-01,1.7604082822799683
2016-09-02,1.7864880561828613
2016-09-05,1.7908345460891724
2016-09-06,1.7893861532211304
2016-09-07,1.815466284751892
2016-09-08,1.8343018293380737
2016-09-09,1.7618569135665894
2016-09-12,1.756061315536499
2016-09-13,1.7357769012451172
2016-09-14,1.7459194660186768
2016-09-15,1.7357769012451172
2016-09-16,1.706799030303955
2016-09-19,1.7372256517410278
2016-09-20,1.7546123266220093
2016-09-21,1.7372256517410278
2016-09-22,1.7546123266220093
2016-09-23,1.7111457586288452
2016-09-26,1.7082477807998657
2016-09-27,1.7024521827697754
2016-09-28,1.6923102140426636
2016-09-29,1.716941237449646
2016-09-30,1.7372256517410278
2016-10-03,1.6966567039489746
2016-10-04,1.631456732749939
2016-10-05,1.6053763628005981
2016-10-06,1.5923360586166382
2016-10-07,1.5792961120605469
2016-10-10,1.6010297536849976
2016-10-11,1.6097229719161987
2016-10-12,1.6140697002410889
2016-10-13,1.6213140487670898
2016-10-14,1.632905125617981
2016-10-17,1.6184161901474
2016-10-18,1.6387008428573608
2016-10-19,1.6372520923614502
2016-10-20,1.650292158126831
2016-10-21,1.6227631568908691
2016-10-24,1.615518569946289
2016-10-25,1.6169675588607788
2016-10-26,1.62566077709198
2016-10-27,1.6618831157684326
2016-10-28,1.6691278219223022
2016-10-31,1.6879631280899048
2016-11-01,1.6734741926193237
2016-11-02,1.6169675588607788
2016-11-03,1.6227631568908691
2016-11-04,1.593785047531128
2016-11-07,1.5662561655044556
2016-11-08,1.563358187675476
2016-11-09,1.5430737733840942
2016-11-10,1.4604867696762085
2016-11-11,1.4633846282958984
2016-11-14,1.445997953414917
2016-11-15,1.4452732801437378
2016-11-16,1.4503446817398071
2016-11-17,1.4300600290298462
2016-11-18,1.4220911264419556
2016-11-21,1.3960108757019043
2016-11-22,1.394562005996704
2016-11-23,1.4090510606765747
2016-11-24,1.4126732349395752
2016-11-25,1.3981842994689941
2016-11-28,1.4018064737319946
2016-11-29,1.4054287672042847
2016-11-30,1.4162955284118652
2016-12-01,1.3815220594406128
2016-12-02,1.3590641021728516
2016-12-05,1.377175211906433
2016-12-06,1.438753366470337
2016-12-07,1.4633846282958984
2016-12-08,1.4807713031768799
2016-12-09,1.4923624992370605
2016-12-12,1.4851179122924805
2016-12-13,1.5329315662384033
2016-12-14,1.527135968208313
2016-12-15,1.5010559558868408
2016-12-16,1.506851315498352
2016-12-19,1.5488694906234741
2016-12-20,1.5575627088546753
2016-12-21,1.5706027746200562
2016-12-22,1.5706027746200562
2016-12-23,1.5706027746200562
2016-12-27,1.5908873081207275
2016-12-28,1.5691537857055664
2016-12-29,1.5792961120605469
2016-12-30,1.5879896879196167
2017-01-02,1.608274221420288
2017-01-03,1.6053763628005981
2017-01-04,1.596683144569397
2017-01-05,1.5995806455612183
2017-01-06,1.5879896879196167
2017-01-09,1.5648071765899658
2017-01-10,1.5662561655044556
2017-01-11,1.6169675588607788
2017-01-12,1.6691278219223022
2017-01-13,1.6517407894134521
2017-01-16,1.6517407894134521
2017-01-17,1.6415988206863403
2017-01-18,1.6531898975372314
2017-01-19,1.6546387672424316
2017-01-20,1.6589853763580322
2017-01-23,1.6401495933532715
2017-01-24,1.6618831157684326
2017-01-25,1.6372520923614502
2017-01-26,1.6430476903915405
2017-01-27,1.62566077709198
2017-01-30,1.5749496221542358
2017-01-31,1.563358187675476
2017-02-01,1.5792961120605469
2017-02-02,1.5778471231460571
2017-02-03,1.5792961120605469
2017-02-06,1.5517672300338745
2017-02-07,1.5865408182144165
2017-02-08,1.6300076246261597
2017-02-09,1.6300076246261597
2017-02-10,1.608274221420288
2017-02-13,1.6372520923614502
2017-02-14,1.6517407894134521
2017-02-15,1.650292158126831
2017-02-16,1.682167887687683
2017-02-17,1.6662300825119019
2017-02-20,1.677821159362793
2017-02-21,1.7024521827697754
2017-02-22,1.7082477807998657
2017-02-23,1.6908611059188843
2017-02-24,1.6937588453292847
2017-02-27,1.698105812072754
2017-02-28,1.6952078342437744
2017-03-01,1.7096967697143555
2017-03-02,1.714043378829956
2017-03-03,1.716941237449646
2017-03-06,1.7299814224243164
2017-03-07,1.7343281507492065
2017-03-08,1.719839096069336
2017-03-09,1.7241859436035156
2017-03-10,1.7154924869537354
2017-03-13,1.7183901071548462
2017-03-14,1.7415728569030762
2017-03-15,1.7372256517410278
2017-03-16,1.7821415662765503
2017-03-17,1.7879371643066406
2017-03-20,1.8140172958374023
2017-03-21,1.8299552202224731
2017-03-22,1.8690752983093262
2017-03-23,1.8690752983093262
2017-03-24,1.8995023965835571
2017-03-27,1.9139914512634277
2017-03-28,1.9154399633407593
2017-03-29,1.8806664943695068
2017-03-30,1.8719732761383057
2017-03-31,1.889359712600708
2017-04-03,1.9009509086608887
2017-04-04,1.905297875404358
2017-04-05,1.9154399633407593
2017-04-06,1.9154399633407593
2017-04-07,1.9154399633407593
2017-04-10,1.912542462348938
2017-04-11,1.94441819190979
2017-04-12,1.9371733665466309
2017-04-13,1.912542462348938
2017-04-18,1.9154399633407593
2017-04-19,1.8792178630828857
2017-04-20,1.8690752983093262
2017-04-21,1.8835641145706177
2017-04-24,1.9284800291061401
2017-04-25,1.8980531692504883
2017-04-26,1.8879107236862183
2017-04-27,1.9009509086608887
2017-04-28,1.9023997783660889
2017-05-02,1.9168885946273804
2017-05-03,1.9241329431533813
2017-05-04,1.9357243776321411
2017-05-05,1.9386224746704102
2017-05-08,1.9487645626068115
2017-05-09,1.9951293468475342
2017-05-10,2.028454065322876
2017-05-11,2.057431697845459
2017-05-12,2.0690231323242188
2017-05-15,2.051636219024658
2017-05-16,2.1023476123809814
2017-05-17,2.064676523208618
2017-05-18,2.0385963916778564
2017-05-19,2.0733695030212402
2017-05-22,2.0864100456237793
2017-05-23,2.128427505493164
2017-05-24,2.112489700317383
2017-05-25,2.1110408306121826
2017-05-26,2.1008987426757812
2017-05-29,2.0545337200164795
2017-05-30,2.0893073081970215
2017-05-31,2.1226320266723633
2017-06-01,2.079165458679199
2017-06-02,2.0864100456237793
2017-06-05,2.0733695030212402
2017-06-06,2.1037964820861816
2017-06-07,2.1008987426757812
2017-06-08,2.119734287261963
2017-06-09,2.1081433296203613
2017-06-12,2.147263288497925
2017-06-13,2.132774591445923
2017-06-14,2.154507875442505
2017-06-15,2.142916440963745
2017-06-16,2.155956983566284
2017-06-19,2.1679091453552246
2017-06-20,2.178368091583252
2017-06-21,2.172391414642334
2017-06-22,2.155956745147705
2017-06-23,2.099181652069092
2017-06-26,2.11262845993042
2017-06-27,2.0722885131835938
2017-06-28,2.0588417053222656
2017-06-29,2.017007350921631
2017-06-30,1.999078631401062
2017-07-03,2.011030912399292
2017-07-04,2.008042812347412
2017-07-05,1.997584342956543
2017-07-06,1.951267957687378
2017-07-07,1.9706910848617554
2017-07-10,2.0050547122955322
2017-07-11,1.9826433658599854
2017-07-12,1.999078631401062
2017-07-13,2.030454158782959
2017-07-14,2.0528650283813477
2017-07-17,2.0394184589385986
2017-07-18,2.0319483280181885
2017-07-19,2.0453948974609375
2017-07-20,2.02447772026062
2017-07-21,2.0618295669555664
2017-07-24,2.076770544052124
2017-07-25,2.0722885131835938
2017-07-26,2.076770544052124
2017-07-27,2.0334420204162598
2017-07-28,2.014019250869751
2017-07-31,2.0394184589385986
2017-08-01,2.054359197616577
2017-08-02,2.043900966644287
2017-08-03,2.0424065589904785
2017-08-04,2.0364303588867188
2017-08-07,2.0483829975128174
2017-08-08,2.0498769283294678
2017-08-09,2.0394184589385986
2017-08-10,2.0319483280181885
2017-08-11,2.0020666122436523
2017-08-14,2.0319483280181885
2017-08-16,2.054359197616577
2017-08-17,2.0528650283813477
2017-08-18,2.0618295669555664
2017-08-21,2.0558533668518066
2017-08-22,2.02447772026062
2017-08-23,2.0349361896514893
2017-08-24,2.008042812347412
2017-08-25,1.994596242904663
2017-08-28,1.975172758102417
2017-08-29,1.9617263078689575
2017-08-30,1.9677026271820068
2017-08-31,2.008042812347412
2017-09-01,2.0259718894958496
2017-09-04,2.0125248432159424
2017-09-05,2.0095369815826416
2017-09-06,2.0035603046417236
2017-09-07,2.0319483280181885
2017-09-08,2.043900966644287
2017-09-11,2.0782649517059326
2017-09-12,2.0483829975128174
2017-09-13,2.0319483280181885
2017-09-14,2.017007350921631
2017-09-15,2.0035603046417236
2017-09-18,2.0319483280181885
2017-09-19,2.0319483280181885
2017-09-20,2.0185012817382812
2017-09-21,2.008042812347412
2017-09-22,2.000572681427002
2017-09-25,2.0125248432159424
2017-09-26,2.0334420204162598
2017-09-27,2.0125248432159424
2017-09-28,1.9856315851211548
2017-09-29,1.9871258735656738
2017-10-02,2.0020666122436523
2017-10-03,2.0020666122436523
2017-10-04,1.9721852540969849
2017-10-05,2.0125248432159424
2017-10-06,1.9721852540969849
2017-10-09,2.0214896202087402
2017-10-10,2.02447772026062
2017-10-11,2.0379245281219482
2017-10-12,2.060335636138916
2017-10-13,2.060335636138916
2017-10-16,2.0707943439483643
2017-10-17,2.043900966644287
2017-10-18,2.0588417053222656
2017-10-19,2.054359197616577
2017-10-20,2.073782444000244
2017-10-23,2.066312074661255
2017-10-24,2.063323497772217
2017-10-25,2.0319483280181885
2017-10-26,2.0722885131835938
2017-10-27,2.0752763748168945
2017-10-30,2.076770544052124
2017-10-31,2.063323497772217
2017-11-01,2.0752763748168945
2017-11-02,2.084240674972534
2017-11-03,2.10665225982666
2017-11-06,2.1245810985565186
2017-11-07,2.1499805450439453
2017-11-08,2.1604387760162354
2017-11-09,2.1813559532165527
2017-11-10,2.1962969303131104
2017-11-13,2.1873326301574707
2017-11-14,2.1873326301574707
2017-11-15,2.1798617839813232
2017-11-16,2.166415214538574
2017-11-17,2.1708972454071045
2017-11-20,2.1679091453552246
2017-11-21,2.19181489944458
2017-11-22,2.172391414642334
2017-11-23,2.1873326301574707
2017-11-24,2.1933088302612305
2017-11-27,2.194802761077881
2017-11-28,2.224684476852417
2017-11-29,2.271000862121582
2017-11-30,2.2560601234436035
2017-12-01,2.2590479850769043
2017-12-04,2.281459093093872
2017-12-05,2.2949059009552
2017-12-06,2.3053648471832275
2017-12-07,2.300882577896118
2017-12-08,2.339728355407715
2017-12-11,2.3053648471832275
2017-12-12,2.2889297008514404
2017-12-13,2.273988962173462
2017-12-14,2.2560601234436035
2017-12-15,2.30387020111084
2017-12-18,2.3158233165740967
2017-12-19,2.254565954208374
2017-12-20,2.257554054260254
2017-12-21,2.278470993041992
2017-12-22,2.2291665077209473
2017-12-27,2.2261784076690674
2017-12-28,2.2187082767486572
2017-12-29,2.1738858222961426
2018-01-02,2.194802761077881
2018-01-03,2.1544625759124756
2018-01-04,2.211237907409668
2018-01-05,2.2605419158935547
2018-01-08,2.300882577896118
2018-01-09,2.311340808868408
2018-01-10,2.241119384765625
2018-01-11,2.2695066928863525
2018-01-12,2.241119384765625
2018-01-15,2.238131046295166
2018-01-16,2.2291665077209473
2018-01-17,2.2695066928863525
2018-01-18,2.276977300643921
2018-01-19,2.2859418392181396
2018-01-22,2.2993886470794678
2018-01-23,2.2949059009552
2018-01-24,2.276977300643921
2018-01-25,2.247095823287964
2018-01-26,2.279965400695801
2018-01-29,2.2456016540527344
2018-01-30,2.194802761077881
2018-01-31,2.1962969303131104
2018-02-01,2.2187082767486572
2018-02-02,2.184344530105591
2018-02-05,2.1738858222961426
2018-02-06,2.1350395679473877
2018-02-07,2.1738858222961426
2018-02-08,2.1111345291137695
2018-02-09,2.073782444000244
2018-02-12,2.0752763748168945
2018-02-13,2.0125248432159424
2018-02-14,2.057347297668457
2018-02-15,2.0289602279663086
2018-02-16,2.063323497772217
2018-02-19,2.0588417053222656
2018-02-20,2.054359197616577
2018-02-21,2.014019250869751
2018-02-22,2.054359197616577
2018-02-23,2.0946996212005615
2018-02-26,2.126075029373169
2018-02-27,2.133545398712158
2018-02-28,2.093205213546753
2018-03-01,2.0752763748168945
2018-03-02,2.0364303588867188
2018-03-05,2.0483829975128174
2018-03-06,2.0693001747131348
2018-03-07,2.0483829975128174
2018-03-08,2.0722885131835938
2018-03-09,2.0618295669555664
2018-03-12,2.040912628173828
2018-03-13,2.0857350826263428
2018-03-14,2.082746744155884
2018-03-15,2.0812528133392334
2018-03-16,2.082746744155884
2018-03-19,2.0752763748168945
2018-03-20,2.0693001747131348
2018-03-21,2.102169990539551
2018-03-22,2.0976879596710205
2018-03-23,2.1350395679473877
2018-03-26,2.084240674972534
2018-03-27,2.120098829269409
2018-03-28,2.2127318382263184
2018-03-29,2.221696138381958
2018-04-03,2.2306604385375977
2018-04-04,2.2426135540008545
2018-04-05,2.2291665077209473
2018-04-06,2.254565954208374
2018-04-09,2.2635304927825928
2018-04-10,2.2695066928863525
2018-04-11,2.2560601234436035
2018-04-12,2.235142946243286
2018-04-13,2.235142946243286
2018-04-16,2.241119384765625
2018-04-17,2.273988962173462
2018-04-18,2.2560601234436035
2018-04-19,2.2590479850769043
2018-04-20,2.241119384765625
2018-04-23,2.2530715465545654
2018-04-24,2.2859418392181396
2018-04-25,2.271000862121582
2018-04-26,2.293412208557129
2018-04-27,2.2978944778442383
2018-04-30,2.2949059009552
2018-05-02,2.28444766998291
2018-05-03,2.2889297008514404
2018-05-04,2.2949059009552
2018-05-07,2.3158233165740967
2018-05-08,2.28444766998291
2018-05-09,2.278470993041992
2018-05-10,2.227672815322876
2018-05-11,2.224684476852417
2018-05-14,2.251577615737915
2018-05-15,2.224684476852417
2018-05-16,2.120098829269409
2018-05-17,2.1245810985565186
2018-05-18,2.084240674972534
2018-05-21,2.084240674972534
2018-05-22,2.1410157680511475
2018-05-23,2.120098829269409
2018-05-24,2.1215927600860596
2018-05-25,2.054359197616577
2018-05-28,2.022984027862549
2018-05-29,1.9467854499816895
2018-05-30,1.9647146463394165
2018-05-31,1.981149435043335
2018-06-01,1.9691966772079468
2018-06-04,2.0185012817382812
2018-06-05,2.0319483280181885
2018-06-06,2.0379245281219482
2018-06-07,1.9781612157821655
2018-06-08,1.9482797384262085
2018-06-11,2.0185012817382812
2018-06-12,2.0214896202087402
2018-06-13,2.022984027862549
2018-06-14,2.0394184589385986
2018-06-15,2.0185012817382812
2018-06-18,2.028566837310791
2018-06-19,2.0610859394073486
2018-06-20,2.071925640106201
2018-06-21,2.037858009338379
2018-06-22,2.028566837310791
2018-06-25,2.040954828262329
2018-06-26,2.0734736919403076
2018-06-27,2.059537410736084
2018-06-28,2.088958978652954
2018-06-29,2.067279815673828
2018-07-02,2.067279815673828
2018-07-03,2.1059930324554443
2018-07-04,2.1354148387908936
2018-07-05,2.1539974212646484
2018-07-06,2.160191059112549
2018-07-09,2.1447062492370605
2018-07-10,2.136963129043579
2018-07-11,2.1059930324554443
2018-07-12,2.1478030681610107
2018-07-13,2.133866548538208
2018-07-16,2.133866548538208
2018-07-17,2.167933940887451
2018-07-18,2.172579288482666
2018-07-19,2.1524486541748047
2018-07-20,2.1524486541748047
2018-07-23,2.1354148387908936
2018-07-24,2.104444742202759
2018-07-25,2.0920562744140625
2018-07-26,2.2066469192504883
2018-07-27,2.1710309982299805
2018-07-30,2.1710309982299805
2018-07-31,2.195807456970215
2018-08-01,2.186516284942627
2018-08-02,2.167933940887451
2018-08-03,2.1524486541748047
2018-08-06,2.167933940887451
2018-08-07,2.217487096786499
2018-08-08,2.2159383296966553
2018-08-09,2.1834189891815186
2018-08-10,2.1632883548736572
2018-08-13,2.15090012550354
2018-08-14,2.1539974212646484
2018-08-16,2.1323180198669434
2018-08-17,2.1261239051818848
2018-08-20,2.1199300289154053
2018-08-21,2.1663856506347656
2018-08-22,2.1710309982299805
2018-08-23,2.1570942401885986
2018-08-24,2.1493518352508545
2018-08-27,2.136963129043579
2018-08-28,2.0967020988464355
2018-08-29,2.0997989177703857
2018-08-30,2.090507745742798
2018-08-31,2.0920562744140625
2018-09-03,2.10754132270813
2018-09-04,2.124575138092041
2018-09-05,2.1276721954345703
2018-09-06,2.136963129043579
2018-09-07,2.1524486541748047
2018-09-10,2.1880648136138916
2018-09-11,2.2066469192504883
2018-09-12,2.200453042984009
2018-09-13,2.1973559856414795
2018-09-14,2.2020015716552734
2018-09-17,2.208195686340332
2018-09-18,2.2112925052642822
2018-09-19,2.1756765842437744
2018-09-20,2.160191059112549
2018-09-21,2.133866548538208
2018-09-24,2.12147855758667
2018-09-25,2.12147855758667
2018-09-26,2.1168322563171387
2018-09-27,2.104444742202759
2018-09-28,2.076570987701416
2018-10-01,2.071925640106201
2018-10-02,2.0688281059265137
2018-10-03,2.0920562744140625
2018-10-04,2.0517945289611816
2018-10-05,2.014630079269409
2018-10-08,1.9619803428649902
2018-10-09,1.9821109771728516
2018-10-10,1.9372038841247559
2018-10-11,1.9372038841247559
2018-10-12,1.903136134147644
2018-10-15,1.8628746271133423
2018-10-16,1.9155242443084717
2018-10-17,1.8721656799316406
2018-10-18,1.8938450813293457
2018-10-19,1.9015878438949585
2018-10-22,1.8721656799316406
2018-10-23,1.8706170320510864
2018-10-24,1.8597774505615234
2018-10-25,1.927912712097168
2018-10-26,1.8969422578811646
2018-10-29,1.890748143196106
2018-10-30,1.8799083232879639
2018-10-31,1.8891996145248413
2018-11-01,1.8876510858535767
2018-11-02,1.9046849012374878
2018-11-05,1.8799083232879639
2018-11-06,1.9217185974121094
2018-11-07,1.9666258096694946
2018-11-08,1.9186214208602905
2018-11-09,1.9790140390396118
2018-11-12,1.969722867012024
2018-11-13,1.977465033531189
2018-11-14,1.9418494701385498
2018-11-15,1.9310097694396973
2018-11-16,1.9248157739639282
2018-11-19,1.9201701879501343
2018-11-20,1.9155242443084717
2018-11-21,1.903136134147644
2018-11-22,1.892296552658081
2018-11-23,1.903136134147644
2018-11-26,1.927912712097168
2018-11-27,1.927912712097168
2018-11-28,1.9093304872512817
2018-11-29,1.8628746271133423
2018-11-30,1.8783601522445679
2018-12-03,1.9310097694396973
2018-12-04,1.9387524127960205
2018-12-05,1.9155242443084717
2018-12-06,1.8706170320510864
2018-12-07,1.8876510858535767
2018-12-10,1.8690690994262695
2018-12-11,1.948043704032898
2018-12-12,1.9867569208145142
2018-12-13,2.067279815673828
2018-12-14,2.093604564666748
2018-12-17,2.0363097190856934
2018-12-18,2.0657312870025635
2018-12-19,2.098250389099121
2018-12-20,2.090507745742798
2018-12-21,2.1447062492370605
2018-12-27,2.0827653408050537
2018-12-28,2.0610859394073486
2019-01-02,2.104444742202759
2019-01-03,2.1524486541748047
2019-01-04,2.191161870956421
2019-01-07,2.19425892829895
2019-01-08,2.19425892829895
2019-01-09,2.1787736415863037
2019-01-10,2.167933940887451
2019-01-11,2.2050986289978027
2019-01-14,2.2020015716552734
2019-01-15,2.2097442150115967
2019-01-16,2.229875087738037
2019-01-17,2.208195686340332
2019-01-18,2.203549861907959
2019-01-21,2.200453042984009
2019-01-22,2.198904037475586
2019-01-23,2.217487096786499
2019-01-24,2.2267777919769287
2019-01-25,2.2097442150115967
2019-01-28,2.217487096786499
2019-01-29,2.260845422744751
2019-01-30,2.2623937129974365
2019-01-31,2.2856216430664062
2019-02-01,2.2933640480041504
2019-02-04,2.282524585723877
2019-02-05,2.2840731143951416
2019-02-06,2.2902672290802
2019-02-07,2.2701363563537598
2019-02-08,2.256199836730957
2019-02-11,2.2809762954711914
2019-02-12,2.3026556968688965
2019-02-13,2.301107168197632
2019-02-14,2.3073010444641113
2019-02-15,2.2980096340179443
2019-02-18,2.2887189388275146
2019-02-19,2.2592968940734863
2019-02-20,2.2701363563537598
