Date,EZTC3.SA
2015-12-22,6.1473870277404785
2015-12-23,6.297324180603027
2015-12-28,6.277334690093994
2015-12-29,6.272336006164551
2015-12-30,6.377289772033691
2016-01-04,6.017444610595703
2016-01-05,6.12239933013916
2016-01-06,6.022439956665039
2016-01-07,5.997453212738037
2016-01-08,6.1473870277404785
2016-01-11,6.19736909866333
2016-01-12,6.0874152183532715
2016-01-13,6.1473870277404785
2016-01-14,6.1473870277404785
2016-01-15,6.097409725189209
2016-01-18,6.1473870277404785
2016-01-19,6.227353572845459
2016-01-20,6.097409725189209
2016-01-21,6.097409725189209
2016-01-22,6.037435531616211
2016-01-26,5.857511520385742
2016-01-27,5.797536373138428
2016-01-28,5.982457160949707
2016-01-29,6.172377586364746
2016-02-01,6.347303867340088
2016-02-02,6.247345447540283
2016-02-03,6.397282123565674
2016-02-04,6.447261810302734
2016-02-05,6.622186183929443
2016-02-10,6.507234573364258
2016-02-11,6.167379856109619
2016-02-12,6.172377586364746
2016-02-15,6.247345447540283
2016-02-16,6.362297534942627
2016-02-17,6.432267189025879
2016-02-18,6.472250938415527
2016-02-19,6.482247352600098
2016-02-22,6.622186183929443
2016-02-23,6.397282123565674
2016-02-24,6.192368507385254
2016-02-25,6.462255001068115
2016-02-26,6.557215213775635
2016-02-29,6.6971540451049805
2016-03-01,6.702152729034424
2016-03-02,6.52722692489624
2016-03-03,7.23192834854126
2016-03-04,7.556788444519043
2016-03-07,7.221933364868164
2016-03-08,7.326889991760254
2016-03-09,7.171953201293945
2016-03-10,7.696732044219971
2016-03-11,7.971611499786377
2016-03-14,7.821678638458252
2016-03-15,7.44183874130249
2016-03-16,7.626760482788086
2016-03-17,7.906641483306885
2016-03-18,8.146538734436035
2016-03-21,8.03158950805664
2016-03-22,8.171528816223145
2016-03-23,8.151538848876953
2016-03-24,7.956620693206787
2016-03-28,8.241498947143555
2016-03-29,8.27148723602295
2016-03-30,8.286479949951172
2016-03-31,8.156536102294922
2016-04-01,8.096558570861816
2016-04-04,7.8716559410095215
2016-04-05,7.956620693206787
2016-04-06,7.731715679168701
2016-04-07,7.71672248840332
2016-04-08,8.321465492248535
2016-04-11,8.301471710205078
2016-04-12,8.666318893432617
2016-04-13,8.50638484954834
2016-04-14,8.461404800415039
2016-04-15,8.496391296386719
2016-04-18,8.701305389404297
2016-04-19,8.671316146850586
2016-04-20,8.336457252502441
2016-04-22,7.946625232696533
2016-04-25,7.811681747436523
2016-04-26,8.096558570861816
2016-04-27,8.431419372558594
2016-04-28,8.49139404296875
2016-04-29,8.346455574035645
2016-05-02,8.66799545288086
2016-05-03,8.35543155670166
2016-05-04,8.472641944885254
2016-05-05,8.405665397644043
2016-05-06,8.21589469909668
2016-05-09,8.277292251586914
2016-05-10,8.679156303405762
2016-05-11,8.93032169342041
2016-05-12,9.348929405212402
2016-05-13,9.2875337600708
2016-05-16,9.030789375305176
2016-05-17,8.729389190673828
2016-05-18,8.433571815490723
2016-05-19,8.539621353149414
2016-05-20,8.483805656433105
2016-05-23,8.433571815490723
2016-05-24,8.483805656433105
2016-05-25,8.506132125854492
2016-05-27,8.707062721252441
2016-05-30,8.539621353149414
2016-05-31,8.796366691589355
2016-06-01,8.71264362335205
2016-06-02,8.65124797821045
2016-06-03,8.868927001953125
2016-06-06,8.774041175842285
2016-06-07,8.801949501037598
2016-06-08,9.203812599182129
2016-06-09,9.265210151672363
2016-06-10,8.824275016784668
2016-06-13,8.71822738647461
2016-06-14,8.656829833984375
2016-06-15,8.790783882141113
2016-06-16,8.868927001953125
2016-06-17,8.762877464294434
2016-06-20,8.919158935546875
2016-06-21,9.002881050109863
2016-06-22,9.014042854309082
2016-06-23,9.293113708496094
2016-06-24,9.041950225830078
2016-06-27,8.829854965209961
2016-06-28,8.80752944946289
2016-06-29,9.086602210998535
2016-06-30,8.93032169342041
2016-07-01,8.762877464294434
2016-07-04,9.014042854309082
2016-07-05,9.209392547607422
2016-07-06,9.192649841308594
2016-07-07,9.153579711914062
2016-07-08,9.516374588012695
2016-07-11,9.572189331054688
2016-07-12,9.354510307312012
2016-07-13,9.265210151672363
2016-07-14,9.488466262817383
2016-07-15,9.572189331054688
2016-07-18,9.767539024353027
2016-07-19,10.046609878540039
2016-07-20,9.962888717651367
2016-07-21,10.057774543762207
2016-07-22,10.074518203735352
2016-07-25,10.15824031829834
2016-07-26,9.82335376739502
2016-07-27,9.929401397705078
2016-07-28,9.767539024353027
2016-07-29,9.934983253479004
2016-08-01,10.03544807434082
2016-08-02,10.029868125915527
2016-08-03,10.057774543762207
2016-08-04,10.197312355041504
2016-08-05,10.119171142578125
2016-08-08,9.856840133666992
2016-08-09,9.929401397705078
2016-08-10,9.516374588012695
2016-08-11,9.488466262817383
2016-08-12,9.639165878295898
2016-08-15,9.711722373962402
2016-08-16,9.600096702575684
2016-08-17,9.488466262817383
2016-08-18,9.51079273223877
2016-08-19,9.600096702575684
2016-08-22,9.388001441955566
2016-08-23,9.237299919128418
2016-08-24,9.376838684082031
2016-08-25,9.237299919128418
2016-08-26,9.069856643676758
2016-08-29,9.293113708496094
2016-08-30,9.270791053771973
2016-08-31,9.259625434875488
2016-09-01,9.069856643676758
2016-09-02,9.086602210998535
2016-09-05,9.2875337600708
2016-09-06,9.114508628845215
2016-09-08,9.226140022277832
2016-09-09,8.813109397888184
2016-09-12,8.863344192504883
2016-09-13,8.790783882141113
2016-09-14,8.852181434631348
2016-09-15,8.857762336730957
2016-09-16,8.746132850646973
2016-09-19,8.71822738647461
2016-09-20,8.656829833984375
2016-09-21,8.729389190673828
2016-09-22,8.868927001953125
2016-09-23,8.734971046447754
2016-09-26,8.483805656433105
2016-09-27,8.539621353149414
2016-09-28,8.701481819152832
2016-09-29,8.65124797821045
2016-09-30,8.494969367980957
2016-10-03,8.556363105773926
2016-10-04,8.550783157348633
2016-10-05,8.589851379394531
2016-10-06,8.679156303405762
2016-10-07,8.539621353149414
2016-10-10,8.578691482543945
2016-10-11,8.785202980041504
2016-10-13,8.589851379394531
2016-10-14,8.751715660095215
2016-10-17,8.740551948547363
2016-10-18,8.941485404968262
2016-10-19,9.125673294067383
2016-10-20,9.142416954040527
2016-10-21,9.214974403381348
2016-10-24,9.516374588012695
2016-10-25,9.209392547607422
2016-10-26,9.315443992614746
2016-10-27,9.516374588012695
2016-10-28,9.265210151672363
2016-10-31,9.226140022277832
2016-11-01,8.93032169342041
2016-11-03,8.824275016784668
2016-11-04,8.852181434631348
2016-11-07,9.237299919128418
2016-11-08,9.265210151672363
2016-11-09,9.209392547607422
2016-11-10,8.62334156036377
2016-11-11,8.121011734008789
2016-11-14,8.093103408813477
2016-11-16,8.260547637939453
2016-11-17,8.21031379699707
2016-11-18,8.054033279418945
2016-11-21,7.920077323913574
2016-11-22,7.975892543792725
2016-11-23,8.042871475219727
2016-11-24,8.132174491882324
2016-11-25,8.014963150024414
2016-11-28,8.31078052520752
2016-11-29,8.204732894897461
2016-11-30,8.232641220092773
2016-12-01,8.003800392150879
2016-12-02,8.171242713928223
2016-12-05,8.266128540039062
2016-12-06,8.388921737670898
2016-12-07,8.467061042785645
2016-12-08,8.439152717590332
2016-12-09,8.673575401306152
2016-12-12,8.288454055786133
2016-12-13,8.427990913391113
2016-12-14,8.227060317993164
2016-12-15,8.199150085449219
2016-12-16,8.24380111694336
2016-12-19,8.148917198181152
2016-12-20,8.11543083190918
2016-12-21,8.221478462219238
2016-12-22,8.227060317993164
2016-12-23,8.400083541870117
2016-12-26,8.517292022705078
2016-12-27,8.500548362731934
2016-12-28,8.701481819152832
2016-12-29,8.734971046447754
2017-01-02,8.846597671508789
2017-01-03,9.376838684082031
2017-01-04,9.739630699157715
2017-01-05,9.962888717651367
2017-01-06,9.683817863464355
2017-01-09,10.046609878540039
2017-01-10,9.89033031463623
2017-01-11,10.15824031829834
2017-01-12,10.498709678649902
2017-01-13,10.381497383117676
2017-01-16,10.174983978271484
2017-01-17,10.660572052001953
2017-01-18,10.336846351623535
2017-01-19,10.219636917114258
2017-01-20,10.286613464355469
2017-01-23,10.241963386535645
2017-01-24,10.253124237060547
2017-01-26,10.253124237060547
2017-01-27,10.15824031829834
2017-01-30,9.96847152709961
2017-01-31,10.191730499267578
2017-02-01,10.180566787719727
2017-02-02,10.431733131408691
2017-02-03,10.900574684143066
2017-02-06,11.095924377441406
2017-02-07,10.800108909606934
2017-02-08,10.82801628112793
2017-02-09,11.05127239227295
2017-02-10,10.995458602905273
2017-02-13,10.777780532836914
2017-02-14,10.727548599243164
2017-02-15,10.688477516174316
2017-02-16,10.710803031921387
2017-02-17,10.794527053833008
2017-02-20,11.079178810119629
2017-02-21,11.16290283203125
2017-02-22,11.001039505004883
2017-02-23,10.671734809875488
2017-02-24,10.727548599243164
2017-03-01,10.755456924438477
2017-03-02,10.766619682312012
2017-03-03,10.911735534667969
2017-03-06,11.20755386352539
2017-03-07,11.274532318115234
2017-03-08,10.855921745300293
2017-03-09,10.82243537902832
2017-03-10,11.21871566772461
2017-03-13,11.63732624053955
2017-03-14,11.319183349609375
2017-03-15,11.21871566772461
2017-03-16,11.402904510498047
2017-03-17,10.911735534667969
2017-03-20,11.001039505004883
2017-03-21,10.889411926269531
2017-03-22,11.101505279541016
2017-03-23,11.274532318115234
2017-03-24,11.19080924987793
2017-03-27,10.995458602905273
2017-03-28,10.984294891357422
2017-03-29,10.811271667480469
2017-03-30,10.82801628112793
2017-03-31,10.744292259216309
2017-04-03,10.995458602905273
2017-04-04,10.777780532836914
2017-04-05,10.398241996765137
2017-04-06,10.621500015258789
2017-04-07,10.688477516174316
2017-04-10,10.660572052001953
2017-04-11,10.839176177978516
2017-04-12,10.694059371948242
2017-04-13,10.738710403442383
2017-04-17,11.134994506835938
2017-04-18,10.89499282836914
2017-04-19,10.78894329071045
2017-04-20,10.889411926269531
2017-04-24,10.839176177978516
2017-04-25,11.369416236877441
2017-04-26,11.274532318115234
2017-04-27,11.134994506835938
2017-04-28,11.341508865356445
2017-05-02,12.08011245727539
2017-05-03,12.410429000854492
2017-05-04,12.245269775390625
2017-05-05,12.091909408569336
2017-05-08,12.032923698425293
2017-05-09,12.23347282409668
2017-05-10,12.563789367675781
2017-05-11,12.728946685791016
2017-05-12,12.941293716430664
2017-05-15,12.711250305175781
2017-05-16,13.012076377868652
2017-05-17,12.557890892028809
2017-05-18,10.941703796386719
2017-05-19,11.030180931091309
2017-05-22,10.393143653869629
2017-05-23,10.58779525756836
2017-05-24,11.11275863647461
2017-05-25,10.693965911865234
2017-05-26,10.800140380859375
2017-05-29,10.800140380859375
2017-05-30,10.705763816833496
2017-05-31,10.49341869354248
2017-06-01,10.29287052154541
2017-06-02,10.345956802368164
2017-06-05,10.351853370666504
2017-06-06,10.546504974365234
2017-06-07,10.58779525756836
2017-06-08,10.522909164428711
2017-06-09,10.794241905212402
2017-06-12,10.540605545043945
2017-06-13,10.546504974365234
2017-06-14,10.764749526977539
2017-06-15,10.764749526977539
2017-06-16,10.528809547424316
2017-06-19,10.558300971984863
2017-06-20,10.304666519165039
2017-06-21,10.145406723022461
2017-06-22,10.169001579284668
2017-06-23,10.23388385772705
2017-06-26,10.404940605163574
2017-06-27,10.381346702575684
2017-06-28,10.381346702575684
2017-06-29,10.440332412719727
2017-06-30,10.46982479095459
2017-07-03,10.5936918258667
2017-07-04,10.599591255187988
2017-07-05,10.410840034484863
2017-07-06,10.46982479095459
2017-07-07,10.646777153015137
2017-07-10,10.570098876953125
2017-07-11,10.617284774780273
2017-07-12,11.124555587768555
2017-07-13,11.266120910644531
2017-07-14,11.313308715820312
2017-07-17,11.213034629821777
2017-07-18,11.148151397705078
2017-07-19,10.953500747680664
2017-07-20,11.207137107849121
2017-07-21,11.413585662841797
2017-07-24,11.726202011108398
2017-07-25,11.47256851196289
2017-07-26,11.443076133728027
2017-07-27,11.5138578414917
2017-07-28,11.53745174407959
2017-07-31,11.549248695373535
2017-08-01,11.496162414550781
2017-08-02,12.003433227539062
2017-08-03,12.015230178833008
2017-08-04,11.73799991607666
2017-08-07,11.950346946716309
2017-08-08,12.150894165039062
2017-08-09,12.251168251037598
2017-08-10,12.074214935302734
2017-08-11,12.150894165039062
2017-08-14,12.327849388122559
2017-08-15,12.086012840270996
2017-08-16,12.327849388122559
2017-08-17,12.2216796875
2017-08-18,12.245269775390625
2017-08-21,12.19808292388916
2017-08-22,12.551994323730469
2017-08-23,12.227574348449707
2017-08-24,12.121400833129883
2017-08-25,12.327849388122559
2017-08-28,12.534297943115234
2017-08-29,12.95898723602295
2017-08-30,13.330592155456543
2017-08-31,13.141841888427734
2017-09-01,12.94719123840332
2017-09-04,12.95898723602295
2017-09-05,13.507547378540039
2017-09-06,13.684502601623535
2017-09-07,13.684502601623535
2017-09-08,13.601923942565918
2017-09-11,13.9794282913208
2017-09-12,13.814266204833984
2017-09-13,13.879149436950684
2017-09-14,14.191770553588867
2017-09-15,14.415915489196777
2017-09-18,15.011659622192383
2017-09-19,15.294790267944336
2017-09-20,14.716742515563965
2017-09-21,14.740331649780273
2017-09-22,14.156381607055664
2017-09-25,13.478057861328125
2017-09-26,13.330592155456543
2017-09-27,13.04156494140625
2017-09-28,13.035670280456543
2017-09-29,13.27160930633545
2017-10-02,13.478057861328125
2017-10-03,13.625516891479492
2017-10-04,14.126888275146484
2017-10-05,14.244855880737305
2017-10-06,13.961731910705566
2017-10-09,14.08559799194336
2017-10-10,14.156381607055664
2017-10-11,14.345131874084473
2017-10-12,14.345131874084473
2017-10-13,14.297948837280273
2017-10-16,14.203570365905762
2017-10-17,13.761184692382812
2017-10-18,13.566533088684082
2017-10-19,13.442662239074707
2017-10-20,13.330592155456543
2017-10-23,13.38957405090332
2017-10-24,13.218523979187012
2017-10-25,13.360086441040039
2017-10-26,13.212623596191406
2017-10-27,13.371882438659668
2017-10-30,13.094654083251953
2017-10-31,12.681760787963867
2017-11-01,13.141841888427734
2017-11-02,13.141841888427734
2017-11-03,12.964888572692871
2017-11-06,12.793830871582031
2017-11-07,12.475314140319824
2017-11-08,12.711250305175781
2017-11-09,12.69355583190918
2017-11-10,12.369138717651367
2017-11-13,12.121400833129883
2017-11-14,12.032923698425293
2017-11-15,12.032923698425293
2017-11-16,12.593279838562012
2017-11-17,12.817424774169922
2017-11-20,12.817424774169922
2017-11-21,13.566533088684082
2017-11-22,13.336490631103516
2017-11-23,13.277504920959473
2017-11-24,13.678606033325195
2017-11-27,13.749387741088867
2017-11-28,13.631418228149414
2017-11-29,13.360086441040039
2017-11-30,12.829222679138184
2017-12-01,12.610977172851562
2017-12-04,13.684502601623535
2017-12-05,14.00892162322998
2017-12-06,14.250758171081543
2017-12-07,13.859509468078613
2017-12-08,13.992135047912598
2017-12-11,13.925824165344238
2017-12-12,13.992135047912598
2017-12-13,13.813089370727539
2017-12-14,13.547836303710938
2017-12-15,13.8263521194458
2017-12-18,14.32370376586914
2017-12-19,13.992135047912598
2017-12-20,13.952348709106445
2017-12-21,14.197708129882812
2017-12-22,14.131394386291504
2017-12-25,14.131394386291504
2017-12-26,14.19107437133789
2017-12-27,14.230864524841309
2017-12-28,14.356857299804688
2017-12-29,14.356857299804688
2018-01-02,14.668533325195312
2018-01-03,14.54917049407959
2018-01-04,14.7878999710083
2018-01-05,14.416543960571289
2018-01-08,14.482856750488281
2018-01-09,14.1844482421875
2018-01-10,14.157917976379395
2018-01-11,14.224233627319336
2018-01-12,13.99876594543457
2018-01-15,14.443071365356445
2018-01-16,14.2772855758667
2018-01-17,14.54917049407959
2018-01-18,14.834318161010742
2018-01-19,14.502748489379883
2018-01-22,14.588957786560059
2018-01-23,14.396647453308105
2018-01-24,14.7878999710083
2018-01-25,14.7878999710083
2018-01-26,15.165884971618652
2018-01-29,14.907261848449707
2018-01-30,14.655272483825684
2018-01-31,14.774635314941406
2018-02-01,14.9735746383667
2018-02-02,14.88736629486084
2018-02-05,14.688426971435547
2018-02-06,14.622116088867188
2018-02-07,14.542537689208984
2018-02-08,14.834318161010742
2018-02-09,14.72158432006836
2018-02-14,15.252091407775879
2018-02-15,15.643342018127441
2018-02-16,15.583658218383789
2018-02-19,15.829021453857422
2018-02-20,15.76933765411377
2018-02-21,15.968276977539062
2018-02-22,15.848909378051758
2018-02-23,16.094270706176758
2018-02-26,16.37942123413086
2018-02-27,16.319740295410156
2018-02-28,16.12079620361328
2018-03-01,16.24679183959961
2018-03-02,16.279949188232422
2018-03-05,16.45236587524414
2018-03-06,16.213640213012695
2018-03-07,16.43246841430664
2018-03-08,16.48552131652832
2018-03-09,16.512042999267578
2018-03-12,16.91655921936035
2018-03-13,16.531938552856445
2018-03-14,16.26005744934082
2018-03-15,16.081010818481445
2018-03-16,15.78259563446045
2018-03-19,15.550501823425293
2018-03-20,15.537240028381348
2018-03-21,15.066413879394531
2018-03-22,15.145989418029785
2018-03-23,14.860844612121582
2018-03-26,15.119466781616211
2018-03-27,15.033256530761719
2018-03-28,14.655272483825684
2018-03-29,15.305144309997559
2018-04-02,14.768003463745117
2018-04-03,14.54917049407959
2018-04-04,14.516011238098145
2018-04-05,15.325037956237793
2018-04-06,14.794528007507324
2018-04-09,14.151288986206055
2018-04-10,13.925824165344238
2018-04-11,14.031925201416016
2018-04-12,13.95898151397705
2018-04-13,13.806459426879883
2018-04-16,13.700357437133789
2018-04-17,13.760039329528809
2018-04-18,14.124763488769531
2018-04-19,13.806459426879883
2018-04-20,13.733513832092285
2018-04-23,13.673832893371582
2018-04-24,13.594255447387695
2018-04-25,13.428473472595215
2018-04-26,13.441734313964844
2018-04-27,13.561097145080566
2018-04-30,13.674363136291504
2018-05-02,13.708378791809082
2018-05-03,13.184536933898926
2018-05-04,13.266173362731934
2018-05-07,13.538301467895508
2018-05-08,13.272977828979492
2018-05-09,13.449858665466309
2018-05-10,14.327466011047363
2018-05-11,14.007719993591309
2018-05-14,13.572315216064453
2018-05-15,13.041671752929688
2018-05-16,13.735591888427734
2018-05-17,13.068880081176758
2018-05-18,13.545104026794434
2018-05-21,13.30699348449707
2018-05-22,13.91247272491455
2018-05-23,13.640347480773926
2018-05-24,13.61313247680664
2018-05-25,13.198141098022461
2018-05-28,12.524627685546875
2018-05-29,12.483811378479004
2018-05-30,12.238893508911133
2018-06-01,12.490612030029297
2018-06-04,12.619872093200684
2018-06-05,12.191274642944336
2018-06-06,11.987178802490234
2018-06-07,11.293256759643555
2018-06-08,11.510955810546875
2018-06-11,11.293256759643555
2018-06-12,11.361287117004395
2018-06-13,11.163993835449219
2018-06-14,10.871458053588867
2018-06-15,10.891868591308594
2018-06-18,10.714984893798828
2018-06-19,11.04833984375
2018-06-20,11.293256759643555
2018-06-21,10.953095436096191
2018-06-22,10.830639839172363
2018-06-25,10.912278175354004
2018-06-26,10.885065078735352
2018-06-27,10.817033767700195
2018-06-28,10.769411087036133
2018-06-29,10.97350788116455
2018-07-02,11.082357406616211
2018-07-03,10.980310440063477
2018-07-04,11.123176574707031
2018-07-05,11.422515869140625
2018-07-06,11.504152297973633
2018-07-10,11.565380096435547
2018-07-11,11.177600860595703
2018-07-12,11.817100524902344
2018-07-13,11.973572731018066
2018-07-16,11.721854209899902
2018-07-17,11.6198091506958
2018-07-18,11.504152297973633
2018-07-19,11.837507247924805
2018-07-20,12.286516189575195
2018-07-23,12.007585525512695
2018-07-24,12.524627685546875
2018-07-25,12.919211387634277
2018-07-26,12.47020149230957
2018-07-27,12.0756196975708
2018-07-30,11.973572731018066
2018-07-31,11.78308391571045
2018-08-01,12.1640625
2018-08-02,12.000783920288086
2018-08-03,12.259305000305176
2018-08-06,12.218485832214355
2018-08-07,12.252501487731934
2018-08-08,12.10283374786377
2018-08-09,11.681035041809082
2018-08-10,11.531365394592285
2018-08-13,11.300058364868164
2018-08-14,11.898736953735352
2018-08-15,11.647017478942871
2018-08-16,11.42931842803955
2018-08-17,11.279648780822754
2018-08-20,11.007523536682129
2018-08-21,10.667364120483398
2018-08-22,10.97350788116455
2018-08-23,10.844249725341797
2018-08-24,10.94629192352295
2018-08-27,11.293256759643555
2018-08-28,11.170799255371094
2018-08-29,11.19801139831543
2018-08-30,11.109569549560547
2018-08-31,10.91908073425293
2018-09-03,10.91908073425293
2018-09-04,10.714984893798828
2018-09-05,10.78982162475586
2018-09-06,10.728592872619629
2018-09-10,10.953095436096191
2018-09-11,10.837444305419922
2018-09-12,10.891868591308594
2018-09-13,10.640152931213379
2018-09-14,10.783015251159668
2018-09-17,11.204815864562988
2018-09-18,11.177600860595703
2018-09-19,11.517759323120117
2018-09-20,11.266042709350586
2018-09-21,11.279648780822754
2018-09-24,11.42931842803955
2018-09-25,11.191205978393555
2018-09-26,11.300058364868164
2018-09-27,11.674232482910156
2018-09-28,11.42931842803955
2018-10-01,11.23202896118164
2018-10-02,11.762674331665039
2018-10-03,12.762740135192871
2018-10-04,12.667495727539062
2018-10-05,12.823970794677734
2018-10-08,13.381826400756836
2018-10-09,13.830835342407227
2018-10-10,13.232156753540039
2018-10-11,12.78995132446289
2018-10-15,12.776347160339355
2018-10-16,13.096094131469727
2018-10-17,13.402237892150879
2018-10-18,13.116504669189453
2018-10-19,13.497481346130371
2018-10-22,14.830899238586426
2018-10-23,15.048603057861328
2018-10-24,15.021388053894043
2018-10-25,14.851311683654785
2018-10-26,15.048603057861328
2018-10-29,15.103026390075684
2018-10-30,16.16431999206543
2018-10-31,16.31399154663086
2018-11-01,15.7765474319458
2018-11-05,15.579249382019043
2018-11-06,15.375153541564941
2018-11-07,15.034998893737793
2018-11-08,14.626808166503906
2018-11-09,14.966963768005371
2018-11-12,15.205072402954102
2018-11-13,14.74926471710205
2018-11-14,15.409172058105469
2018-11-16,15.7493257522583
2018-11-19,15.68809986114502
2018-11-21,15.817364692687988
2018-11-22,15.960229873657227
2018-11-23,15.790145874023438
2018-11-26,15.35474681854248
2018-11-27,15.633676528930664
2018-11-28,15.830965995788574
2018-11-29,15.892196655273438
2018-11-30,15.647278785705566
2018-12-03,15.654086112976074
2018-12-04,15.851378440856934
2018-12-05,16.17112159729004
2018-12-06,15.919407844543457
2018-12-07,16.245960235595703
2018-12-10,16.109891891479492
2018-12-11,16.40923500061035
2018-12-12,16.620136260986328
2018-12-13,16.79701805114746
2018-12-14,16.633737564086914
2018-12-17,16.470462799072266
2018-12-18,16.647342681884766
2018-12-19,16.55890464782715
2018-12-20,16.52488899230957
2018-12-21,16.395631790161133
2018-12-26,16.26637077331543
2018-12-27,16.50448226928711
2018-12-28,17.021520614624023
2019-01-02,17.53856086730957
2019-01-03,17.592988967895508
2019-01-04,17.52495765686035
2019-01-07,17.164386749267578
2019-01-08,16.912668228149414
2019-01-09,16.939884185791016
2019-01-10,17.354875564575195
2019-01-11,17.42971420288086
2019-01-14,17.409297943115234
2019-01-15,17.348073959350586
2019-01-16,17.212013244628906
2019-01-17,17.994373321533203
2019-01-18,18.178062438964844
2019-01-21,18.123638153076172
2019-01-22,17.8923282623291
2019-01-23,18.341337203979492
2019-01-24,18.91280174255371
2019-01-28,18.91280174255371
2019-01-29,18.681493759155273
2019-01-30,18.756328582763672
2019-01-31,18.837966918945312
2019-02-01,18.9536190032959
2019-02-04,19.048864364624023
2019-02-05,19.266565322875977
2019-02-06,18.946819305419922
2019-02-07,18.450183868408203
2019-02-08,18.382152557373047
2019-02-11,18.8787841796875
2019-02-12,18.606658935546875
2019-02-13,18.368547439575195
2019-02-14,18.354942321777344
2019-02-15,17.90593719482422
2019-02-18,18.01478385925293
2019-02-19,17.749460220336914
2019-02-20,17.688234329223633
2019-02-21,17.708642959594727
2019-02-22,17.810688018798828
2019-02-25,17.674625396728516
2019-02-26,17.620197296142578
2019-02-27,18.14404296875
2019-02-28,18.14404296875
2019-03-01,18.01478385925293
2019-03-06,17.858304977416992
2019-03-07,17.599788665771484
2019-03-08,18.50461196899414
2019-03-11,18.640674591064453
2019-03-12,18.41617202758789
2019-03-13,18.53862953186035
2019-03-14,18.606658935546875
2019-03-15,18.654285430908203
2019-03-18,18.50461196899414
2019-03-19,18.606658935546875
2019-03-20,18.8787841796875
2019-03-21,18.640674591064453
2019-03-22,17.57258415222168
2019-03-25,17.75625991821289
2019-03-26,18.15764808654785
2019-03-27,17.518150329589844
2019-03-28,17.8923282623291
2019-03-29,18.23248291015625
2019-04-01,18.491003036499023
2019-04-02,18.40937042236328
2019-04-03,18.23248291015625
2019-04-04,18.23248291015625
2019-04-05,18.5250244140625
2019-04-08,18.29371452331543
2019-04-09,17.9399471282959
2019-04-10,17.9399471282959
2019-04-11,17.681427001953125
2019-04-12,16.851442337036133
2019-04-15,17.42290687561035
2019-04-16,17.38208770751953
2019-04-17,17.11676788330078
2019-04-18,17.348073959350586
2019-04-22,17.320863723754883
2019-04-23,17.681427001953125
2019-04-24,17.416105270385742
2019-04-25,17.844701766967773
2019-04-26,18.110029220581055
2019-04-29,18.075716018676758
2019-04-30,17.934629440307617
2019-05-02,17.760343551635742
2019-05-03,17.13790512084961
2019-05-06,17.461576461791992
2019-05-07,17.74374771118164
2019-05-08,17.776947021484375
2019-05-09,18.009326934814453
2019-05-10,18.17530632019043
2019-05-13,17.411775588989258
2019-05-14,17.727149963378906
2019-05-15,17.23749351501465
2019-05-16,16.764440536499023
2019-05-17,16.573556900024414
2019-05-20,17.30388832092285
