Date,DRREDDY.NS
2015-12-09,560.1260986328125
2015-12-10,560.1448974609375
2015-12-11,555.2265625
2015-12-14,562.96875
2015-12-15,559.9390869140625
2015-12-16,561.8653564453125
2015-12-17,564.3806762695312
2015-12-18,556.1990356445312
2015-12-21,562.7910766601562
2015-12-22,561.2295532226562
2015-12-23,565.6241455078125
2015-12-24,562.8938598632812
2015-12-28,583.5957641601562
2015-12-29,579.8180541992188
2015-12-30,583.6797485351562
2015-12-31,581.3328857421875
2016-01-01,581.3328857421875
2016-01-04,571.4962768554688
2016-01-05,574.2360229492188
2016-01-06,569.6729125976562
2016-01-07,559.4903564453125
2016-01-08,563.0247802734375
2016-01-11,548.2138671875
2016-01-12,546.6709594726562
2016-01-13,540.6306762695312
2016-01-14,545.128173828125
2016-01-15,549.03662109375
2016-01-18,537.6290283203125
2016-01-19,545.2215576171875
2016-01-20,536.7315063476562
2016-01-21,515.599609375
2016-01-22,539.0222778320312
2016-01-25,542.9307250976562
2016-01-27,555.9745483398438
2016-01-28,563.1183471679688
2016-01-29,580.734375
2016-02-01,570.4676513671875
2016-02-02,570.09375
2016-02-03,562.5760498046875
2016-02-04,562.641357421875
2016-02-05,581.4263916015625
2016-02-08,574.1798095703125
2016-02-09,553.46875
2016-02-10,539.5272827148438
2016-02-11,539.5833740234375
2016-02-12,532.495849609375
2016-02-15,534.6650390625
2016-02-16,534.0292358398438
2016-02-17,553.6744384765625
2016-02-18,580.3978881835938
2016-02-19,572.0198974609375
2016-02-22,581.220703125
2016-02-23,576.15283203125
2016-02-24,563.492431640625
2016-02-25,559.9859619140625
2016-02-26,559.9110717773438
2016-02-29,567.8027954101562
2016-03-01,565.6148681640625
2016-03-02,563.875732421875
2016-03-03,596.2094116210938
2016-03-04,608.2901000976562
2016-03-08,602.081298828125
2016-03-09,602.15625
2016-03-10,595.4801025390625
2016-03-11,600.4544677734375
2016-03-14,604.7182006835938
2016-03-15,585.9613037109375
2016-03-16,589.8790893554688
2016-03-17,584.4931640625
2016-03-18,593.058349609375
2016-03-21,595.1060791015625
2016-03-22,571.8609008789062
2016-03-23,569.9815063476562
2016-03-28,567.6906127929688
2016-03-29,550.0465087890625
2016-03-30,563.9505004882812
2016-03-31,567.6065063476562
2016-04-01,557.2743530273438
2016-04-04,563.2211303710938
2016-04-05,561.0051879882812
2016-04-06,561.294921875
2016-04-07,567.7093505859375
2016-04-08,568.3451538085938
2016-04-11,566.4937744140625
2016-04-12,576.4986572265625
2016-04-13,579.6311645507812
2016-04-18,578.0508422851562
2016-04-20,581.3609619140625
2016-04-21,585.5592651367188
2016-04-22,587.5696411132812
2016-04-25,582.7447509765625
2016-04-26,583.511474609375
2016-04-27,585.4751586914062
2016-04-28,576.6110229492188
2016-04-29,577.6114501953125
2016-05-02,563.2305297851562
2016-05-03,553.421875
2016-05-04,548.55029296875
2016-05-05,547.8490600585938
2016-05-06,536.0208129882812
2016-05-09,531.1118774414062
2016-05-10,546.8953247070312
2016-05-11,536.4697265625
2016-05-12,555.6847534179688
2016-05-13,545.53955078125
2016-05-16,561.47265625
2016-05-17,564.3432006835938
2016-05-18,565.755126953125
2016-05-19,565.811279296875
2016-05-20,567.3446655273438
2016-05-23,566.5966796875
2016-05-24,565.7271118164062
2016-05-25,570.6640014648438
2016-05-26,577.9854736328125
2016-05-27,582.7261352539062
2016-05-30,592.8619384765625
2016-05-31,595.2650146484375
2016-06-01,595.2742919921875
2016-06-02,594.1334838867188
2016-06-03,590.9637451171875
2016-06-06,589.2994384765625
2016-06-07,590.187744140625
2016-06-08,586.8215942382812
2016-06-09,574.2921142578125
2016-06-10,573.3289184570312
2016-06-13,577.5272827148438
2016-06-14,579.2197265625
2016-06-15,577.2467651367188
2016-06-16,570.0469970703125
2016-06-17,561.5755615234375
2016-06-20,571.6739501953125
2016-06-21,570.196533203125
2016-06-22,580.678466796875
2016-06-23,593.1051025390625
2016-06-24,589.6827392578125
2016-06-27,607.1400146484375
2016-06-28,612.0862426757812
2016-06-29,612.39501953125
2016-06-30,632.4048461914062
2016-07-01,651.5543212890625
2016-07-04,642.3721923828125
2016-07-05,645.2802734375
2016-07-07,659.1656494140625
2016-07-08,665.9820556640625
2016-07-11,678.1748657226562
2016-07-12,672.546142578125
2016-07-13,676.1458740234375
2016-07-14,670.0869140625
2016-07-15,670.9844360351562
2016-07-18,670.9374389648438
2016-07-19,674.3506469726562
2016-07-20,691.4168090820312
2016-07-21,680.1993408203125
2016-07-22,676.9739990234375
2016-07-25,654.8773803710938
2016-07-26,624.2806396484375
2016-07-27,560.4450073242188
2016-07-28,556.5993041992188
2016-07-29,552.0107421875
2016-08-01,560.50146484375
2016-08-02,559.9090576171875
2016-08-03,552.7252807617188
2016-08-04,557.1069946289062
2016-08-05,565.8046264648438
2016-08-08,570.97607421875
2016-08-09,571.3709716796875
2016-08-10,564.1027221679688
2016-08-11,566.2089233398438
2016-08-12,566.2654418945312
2016-08-16,565.456787109375
2016-08-17,565.04296875
2016-08-18,569.2836303710938
2016-08-19,566.077392578125
2016-08-22,566.61328125
2016-08-23,565.8987426757812
2016-08-24,571.6533203125
2016-08-25,573.6277465820312
2016-08-26,571.7660522460938
2016-08-29,573.9756469726562
2016-08-30,581.2346801757812
2016-08-31,581.0653076171875
2016-09-01,582.5322265625
2016-09-02,587.308837890625
2016-09-06,589.1893920898438
2016-09-07,590.2802124023438
2016-09-08,599.6077880859375
2016-09-09,600.519775390625
2016-09-12,590.0451049804688
2016-09-14,593.8438720703125
2016-09-15,590.3930053710938
2016-09-16,592.4052124023438
2016-09-19,593.7592163085938
2016-09-20,593.8438720703125
2016-09-21,592.9411010742188
2016-09-22,592.2453002929688
2016-09-23,598.4324340820312
2016-09-26,601.7139892578125
2016-09-27,600.0308837890625
2016-09-28,601.8456420898438
2016-09-29,589.6315307617188
2016-09-30,584.3657836914062
2016-10-03,594.3609008789062
2016-10-04,592.0667114257812
2016-10-05,587.3276977539062
2016-10-06,578.6770629882812
2016-10-07,574.3799438476562
2016-10-10,578.959228515625
2016-10-13,573.599609375
2016-10-14,570.0453491210938
2016-10-17,569.61279296875
2016-10-18,572.6968383789062
2016-10-19,576.4862670898438
2016-10-20,578.9873657226562
2016-10-21,585.5317993164062
2016-10-24,580.9525756835938
2016-10-25,601.8926391601562
2016-10-26,609.7344970703125
2016-10-27,625.249267578125
2016-10-28,632.5176391601562
2016-11-01,625.5877075195312
2016-11-02,613.2135620117188
2016-11-03,613.5050659179688
2016-11-04,579.1565551757812
2016-11-07,584.2247924804688
2016-11-08,586.5472412109375
2016-11-09,617.303955078125
2016-11-10,616.4951782226562
2016-11-11,612.35791015625
2016-11-15,622.5975952148438
2016-11-16,603.8390502929688
2016-11-17,603.1244506835938
2016-11-18,604.5723876953125
2016-11-21,589.4432983398438
2016-11-22,587.0455932617188
2016-11-23,588.3524780273438
2016-11-24,585.1744995117188
2016-11-25,595.8466186523438
2016-11-28,596.6835327148438
2016-11-29,599.5701293945312
2016-11-30,601.1968994140625
2016-12-01,609.0670166015625
2016-12-02,598.1126708984375
2016-12-05,595.7903442382812
2016-12-06,601.0087280273438
2016-12-07,598.7333374023438
2016-12-08,603.980224609375
2016-12-09,599.2222900390625
2016-12-12,591.9820556640625
2016-12-13,595.5457153320312
2016-12-14,591.9443969726562
2016-12-15,584.3846435546875
2016-12-16,584.4409790039062
2016-12-19,577.1161499023438
2016-12-20,572.9130859375
2016-12-21,571.098388671875
2016-12-22,566.490966796875
2016-12-23,563.8958740234375
2016-12-26,561.5357055664062
2016-12-27,570.7410888671875
2016-12-28,577.247802734375
2016-12-29,576.6272583007812
2016-12-30,575.527099609375
2017-01-02,579.8524169921875
2017-01-03,577.7837524414062
2017-01-04,581.3380737304688
2017-01-05,589.7911987304688
2017-01-06,594.0977172851562
2017-01-09,575.4894409179688
2017-01-10,572.0386962890625
2017-01-11,572.151611328125
2017-01-12,565.7669677734375
2017-01-13,560.3604125976562
2017-01-16,561.4041748046875
2017-01-17,559.7586669921875
2017-01-18,554.3990478515625
2017-01-19,552.9321899414062
2017-01-20,554.2767944335938
2017-01-23,549.8104858398438
2017-01-24,559.1568603515625
2017-01-25,563.4727783203125
2017-01-27,563.1436157226562
2017-01-30,567.3748779296875
2017-01-31,567.7039794921875
2017-02-01,564.394287109375
2017-02-02,582.41943359375
2017-02-03,591.3521118164062
2017-02-06,582.3724365234375
2017-02-07,576.4109497070312
2017-02-08,567.0740356445312
2017-02-09,568.5126953125
2017-02-10,559.66455078125
2017-02-13,557.953369140625
2017-02-14,553.157958984375
2017-02-15,547.4973754882812
2017-02-16,549.7258911132812
2017-02-17,547.7513427734375
2017-02-20,545.1278686523438
2017-02-21,544.2440185546875
2017-02-22,545.9646606445312
2017-02-23,542.9934692382812
2017-02-27,537.2764282226562
2017-02-28,535.9507446289062
2017-03-01,549.7445678710938
2017-03-02,539.8152465820312
2017-03-03,539.9280395507812
2017-03-06,537.6243896484375
2017-03-07,536.3926391601562
2017-03-08,535.3583374023438
2017-03-09,508.6638488769531
2017-03-10,510.732421875
2017-03-14,515.4620361328125
2017-03-15,515.19873046875
2017-03-16,517.4742431640625
2017-03-17,514.5687255859375
2017-03-20,514.2113647460938
2017-03-21,493.31842041015625
2017-03-22,494.5219421386719
2017-03-23,494.8134765625
2017-03-24,494.2774963378906
2017-03-27,494.9544677734375
2017-03-28,496.045166015625
2017-03-29,495.27410888671875
2017-03-30,491.4378967285156
2017-03-31,495.0295715332031
2017-04-03,516.1107788085938
2017-04-05,515.5278930664062
2017-04-06,511.15557861328125
2017-04-07,500.4833679199219
2017-04-10,495.6878356933594
2017-04-11,494.2304992675781
2017-04-12,497.3803405761719
2017-04-13,496.64697265625
2017-04-17,500.4645080566406
2017-04-18,494.2962646484375
2017-04-19,490.3376770019531
2017-04-20,491.2968444824219
2017-04-21,490.7608337402344
2017-04-24,491.3531494140625
2017-04-25,497.58734130859375
2017-04-26,490.9488830566406
2017-04-27,488.2972717285156
2017-04-28,488.7862854003906
2017-05-02,485.683349609375
2017-05-03,488.11859130859375
2017-05-04,490.07440185546875
2017-05-05,489.51019287109375
2017-05-08,489.04010009765625
2017-05-09,485.40118408203125
2017-05-10,489.4820251464844
2017-05-11,487.8177490234375
2017-05-12,485.33538818359375
2017-05-15,503.20074462890625
2017-05-16,512.283935546875
2017-05-17,514.6910400390625
2017-05-18,503.7931213378906
2017-05-19,499.5618591308594
2017-05-22,490.58209228515625
2017-05-23,485.0815734863281
2017-05-24,473.2997741699219
2017-05-25,456.5440368652344
2017-05-26,454.0428771972656
2017-05-29,456.1961364746094
2017-05-30,466.6331787109375
2017-05-31,474.6256103515625
2017-06-01,474.42816162109375
2017-06-02,480.3895263671875
2017-06-05,476.88226318359375
2017-06-06,479.4116516113281
2017-06-07,477.78497314453125
2017-06-08,495.76312255859375
2017-06-09,494.36212158203125
2017-06-12,494.6347351074219
2017-06-13,493.9671325683594
2017-06-14,501.9783020019531
2017-06-15,507.84576416015625
2017-06-16,504.4794921875
2017-06-19,499.7498779296875
2017-06-20,503.2477722167969
2017-06-21,505.3163146972656
2017-06-22,495.640869140625
2017-06-23,497.1641540527344
2017-06-27,498.93182373046875
2017-06-28,498.67791748046875
2017-06-29,498.6308898925781
2017-06-30,505.889892578125
2017-07-03,504.4701232910156
2017-07-04,493.4030456542969
2017-07-05,501.16033935546875
2017-07-06,501.71514892578125
2017-07-07,508.76727294921875
2017-07-10,512.6788330078125
2017-07-11,506.106201171875
2017-07-12,505.889892578125
2017-07-13,506.6232604980469
2017-07-14,508.3157653808594
2017-07-17,511.0156555175781
2017-07-18,515.1268920898438
2017-07-19,525.5565795898438
2017-07-20,521.028564453125
2017-07-21,523.38720703125
2017-07-24,510.8640441894531
2017-07-25,510.0494384765625
2017-07-26,512.92919921875
2017-07-27,496.44635009765625
2017-07-28,467.0044860839844
2017-07-31,451.516357421875
2017-08-01,460.6766662597656
2017-08-02,450.6353454589844
2017-08-03,440.291015625
2017-08-04,424.30072021484375
2017-08-07,418.1244201660156
2017-08-08,397.0377197265625
2017-08-09,388.0763854980469
2017-08-10,368.39166259765625
2017-08-11,381.0285339355469
2017-08-14,379.304443359375
2017-08-16,379.91070556640625
2017-08-17,381.0474853515625
2017-08-18,375.505859375
2017-08-21,365.86236572265625
2017-08-22,375.9131164550781
2017-08-23,384.7797546386719
2017-08-24,395.6167907714844
2017-08-28,388.2752685546875
2017-08-29,386.8827819824219
2017-08-30,386.2859802246094
2017-08-31,382.875732421875
2017-09-01,420.13262939453125
2017-09-04,415.8793029785156
2017-09-05,418.54119873046875
2017-09-06,416.2203369140625
2017-09-07,421.5346374511719
2017-09-08,409.7030029296875
2017-09-11,409.1346130371094
2017-09-12,410.31866455078125
2017-09-13,420.0947570800781
2017-09-14,426.91522216796875
2017-09-15,418.9295959472656
2017-09-18,424.77435302734375
2017-09-19,424.67962646484375
2017-09-20,438.5384826660156
2017-09-21,471.09686279296875
2017-09-22,465.6404724121094
2017-09-25,457.96746826171875
2017-09-26,449.1575927734375
2017-09-27,436.6438903808594
2017-09-28,450.0385437011719
2017-09-29,441.2003479003906
2017-10-03,442.4886474609375
2017-10-04,452.3499450683594
2017-10-05,452.6436462402344
2017-10-06,450.12384033203125
2017-10-09,456.3948974609375
2017-10-10,456.849609375
2017-10-11,449.4228210449219
2017-10-12,450.8816833496094
2017-10-13,446.0694580078125
2017-10-16,455.3623962402344
2017-10-17,451.1658630371094
2017-10-18,451.9331359863281
2017-10-19,449.5933532714844
2017-10-23,448.2955322265625
2017-10-24,447.8124694824219
2017-10-25,445.0084228515625
2017-10-26,444.1559143066406
2017-10-27,453.7424621582031
2017-10-30,461.9934387207031
2017-10-31,460.0325012207031
2017-11-01,446.0220947265625
2017-11-02,456.85906982421875
2017-11-03,458.3179016113281
2017-11-06,453.2309265136719
2017-11-07,450.53118896484375
2017-11-08,444.5821838378906
2017-11-09,449.03448486328125
2017-11-10,444.8190612792969
2017-11-13,444.10858154296875
2017-11-14,439.5994873046875
2017-11-15,437.67645263671875
2017-11-16,442.1097717285156
2017-11-17,440.0351867675781
2017-11-20,430.9128112792969
2017-11-21,453.5909118652344
2017-11-22,447.24407958984375
2017-11-23,436.9375915527344
2017-11-24,434.8156433105469
2017-11-27,434.7682800292969
2017-11-28,434.0294189453125
2017-11-29,431.3580322265625
2017-11-30,432.7315979003906
2017-12-01,423.23028564453125
2017-12-04,424.8406677246094
2017-12-05,418.5791015625
2017-12-06,416.8455505371094
2017-12-07,416.1161193847656
2017-12-08,414.0510559082031
2017-12-11,415.4625244140625
2017-12-12,427.483642578125
2017-12-13,428.3077697753906
2017-12-14,437.771240234375
2017-12-15,449.2997131347656
2017-12-18,453.7519836425781
2017-12-19,454.6044921875
2017-12-20,446.3631286621094
2017-12-21,445.557861328125
2017-12-22,441.94873046875
2017-12-26,447.1777648925781
2017-12-27,454.756103515625
2017-12-28,460.3830261230469
2017-12-29,457.3896179199219
2018-01-01,455.4855041503906
2018-01-02,456.4422302246094
2018-01-03,443.1423034667969
2018-01-04,456.7453918457031
2018-01-05,468.60546875
2018-01-08,469.2117919921875
2018-01-09,465.64990234375
2018-01-10,459.5872802734375
2018-01-11,459.5020446777344
2018-01-12,463.7268981933594
2018-01-15,460.71453857421875
2018-01-16,467.7150573730469
2018-01-17,472.1009521484375
2018-01-18,466.35089111328125
2018-01-19,471.8167724609375
2018-01-22,472.99139404296875
2018-01-23,477.5099792480469
2018-01-24,484.89892578125
2018-01-25,475.11334228515625
2018-01-29,446.571533203125
2018-01-30,436.9186096191406
2018-01-31,421.61041259765625
2018-02-01,408.8409118652344
2018-02-02,402.3236083984375
2018-02-05,400.9879150390625
2018-02-06,397.0472106933594
2018-02-07,400.0216979980469
2018-02-08,413.103759765625
2018-02-09,415.63299560546875
2018-02-12,417.61285400390625
2018-02-14,413.6437072753906
2018-02-15,416.011962890625
2018-02-16,419.37481689453125
2018-02-19,407.713623046875
2018-02-20,409.9208679199219
2018-02-21,410.34716796875
2018-02-22,402.30462646484375
2018-02-23,410.5650634765625
2018-02-26,415.63299560546875
2018-02-27,423.628173828125
2018-02-28,423.864990234375
2018-03-01,422.77557373046875
2018-03-05,413.1700439453125
2018-03-06,412.3459167480469
2018-03-07,407.25897216796875
2018-03-08,406.0843200683594
2018-03-09,403.5266418457031
2018-03-12,407.0316467285156
2018-03-13,413.302734375
2018-03-14,413.2932434082031
2018-03-15,413.53948974609375
2018-03-16,405.8474426269531
2018-03-19,401.6225891113281
2018-03-20,408.6893310546875
2018-03-21,405.76226806640625
2018-03-22,399.4343566894531
2018-03-23,392.6138916015625
2018-03-26,398.61968994140625
2018-03-27,398.3260192871094
2018-03-28,394.1768798828125
2018-04-02,403.9434509277344
2018-04-03,402.579345703125
2018-04-04,396.2325439453125
2018-04-05,399.96484375
2018-04-06,402.56036376953125
2018-04-09,401.8878479003906
2018-04-10,400.154296875
2018-04-11,397.9944763183594
2018-04-12,390.3782653808594
2018-04-13,395.9577941894531
2018-04-16,398.3260192871094
2018-04-17,398.913330078125
2018-04-18,398.1744689941406
2018-04-19,404.7391662597656
2018-04-20,402.010986328125
2018-04-23,404.5970458984375
2018-04-24,407.3631896972656
2018-04-25,401.2721252441406
2018-04-26,393.4759216308594
2018-04-27,397.435546875
2018-04-30,399.72802734375
2018-05-02,401.3099670410156
2018-05-03,401.85943603515625
2018-05-04,399.1123352050781
2018-05-07,392.0833435058594
2018-05-08,393.1159362792969
2018-05-09,391.107666015625
2018-05-10,376.9456787109375
2018-05-11,377.1162109375
2018-05-14,382.2789306640625
2018-05-15,380.52642822265625
2018-05-16,377.7698669433594
2018-05-17,374.5869140625
2018-05-18,375.505859375
2018-05-21,358.65350341796875
2018-05-22,380.7348327636719
2018-05-23,370.26727294921875
2018-05-24,373.7912292480469
2018-05-25,372.8249816894531
2018-05-28,377.8835144042969
2018-05-29,375.2595520019531
2018-05-30,371.67877197265625
2018-05-31,366.9044189453125
2018-06-01,367.8137512207031
2018-06-04,378.1582336425781
2018-06-05,371.9818420410156
2018-06-06,371.4229736328125
2018-06-07,372.2755432128906
2018-06-08,390.8329162597656
2018-06-11,394.678955078125
2018-06-12,415.0362243652344
2018-06-13,427.47418212890625
2018-06-14,429.9560546875
2018-06-15,445.19793701171875
2018-06-18,452.0184631347656
2018-06-19,453.3730163574219
2018-06-20,448.5892333984375
2018-06-21,438.86053466796875
2018-06-22,442.6213073730469
2018-06-25,433.8873291015625
2018-06-26,429.5297546386719
2018-06-27,434.578857421875
2018-06-28,434.9482421875
2018-06-29,423.4481201171875
2018-07-02,424.4522705078125
2018-07-03,430.7801513671875
2018-07-04,439.0216064453125
2018-07-05,435.4977111816406
2018-07-06,429.8897399902344
2018-07-09,441.44671630859375
2018-07-10,439.8931579589844
2018-07-11,436.00921630859375
2018-07-12,446.5999450683594
2018-07-13,439.51422119140625
2018-07-16,400.1655578613281
2018-07-17,394.69036865234375
2018-07-18,394.7572937011719
2018-07-19,387.79144287109375
2018-07-20,392.1296081542969
2018-07-23,390.1802978515625
2018-07-24,397.0409240722656
2018-07-25,399.0667419433594
2018-07-26,407.5804443359375
2018-07-27,398.1112060546875
2018-07-30,395.05352783203125
2018-07-31,406.6344299316406
2018-08-01,415.7884826660156
2018-08-02,425.7546081542969
2018-08-03,435.92144775390625
2018-08-06,427.00634765625
2018-08-07,431.6693115234375
2018-08-08,429.1276550292969
2018-08-09,427.6369934082031
2018-08-10,423.16510009765625
2018-08-13,428.3822937011719
2018-08-14,435.42449951171875
2018-08-16,449.75750732421875
2018-08-17,451.80224609375
2018-08-20,454.974609375
2018-08-21,460.7460632324219
2018-08-23,470.8077392578125
2018-08-24,467.7213439941406
2018-08-27,466.8901062011719
2018-08-28,461.4244689941406
2018-08-29,455.56707763671875
2018-08-30,454.8599853515625
2018-08-31,476.23516845703125
2018-09-03,495.61322021484375
2018-09-04,486.0006408691406
2018-09-05,490.7018737792969
2018-09-06,490.5585021972656
2018-09-07,503.0854797363281
2018-09-10,489.9756774902344
2018-09-11,482.4365234375
2018-09-12,483.3347473144531
2018-09-14,493.4060363769531
2018-09-17,490.8547668457031
2018-09-18,493.8454895019531
2018-09-19,498.2313537597656
2018-09-21,488.5136413574219
2018-09-24,488.0741882324219
2018-09-25,499.1105651855469
2018-09-26,497.0369567871094
2018-09-27,485.5993347167969
2018-09-28,483.6213684082031
2018-10-01,479.4075012207031
2018-10-03,475.7669372558594
2018-10-04,453.3884582519531
2018-10-05,457.6119079589844
2018-10-08,447.20623779296875
2018-10-09,469.00177001953125
2018-10-10,474.8209533691406
2018-10-11,469.92864990234375
2018-10-12,468.3042907714844
2018-10-15,490.5394287109375
2018-10-16,491.82928466796875
2018-10-17,490.1858215332031
2018-10-19,487.76837158203125
2018-10-22,481.471435546875
2018-10-23,472.7474365234375
2018-10-24,465.2083435058594
2018-10-25,456.8379211425781
2018-10-26,459.52294921875
2018-10-29,484.06097412109375
2018-10-30,495.7852783203125
2018-10-31,485.87640380859375
2018-11-01,470.4255065917969
2018-11-02,463.09661865234375
2018-11-05,462.6475524902344
2018-11-06,468.37115478515625
2018-11-07,468.7724609375
2018-11-09,458.6534118652344
2018-11-12,461.6250915527344
2018-11-13,465.9250183105469
2018-11-14,468.0653991699219
2018-11-15,470.4637451171875
2018-11-16,473.3781433105469
2018-11-19,483.2295837402344
2018-11-20,466.89959716796875
2018-11-21,497.2185363769531
2018-11-22,498.53717041015625
2018-11-26,488.9627990722656
2018-11-27,494.72467041015625
2018-11-28,491.5809631347656
2018-11-29,507.44268798828125
2018-11-30,520.2277221679688
2018-12-03,509.8506774902344
2018-12-04,516.7590942382812
2018-12-05,510.5672607421875
2018-12-06,504.7481384277344
2018-12-07,514.5614624023438
2018-12-10,514.16015625
2018-12-11,519.0714721679688
2018-12-12,494.2659606933594
2018-12-13,496.2725524902344
2018-12-14,495.28839111328125
2018-12-17,499.3875427246094
2018-12-18,504.38507080078125
2018-12-19,499.5023193359375
2018-12-20,502.3114318847656
2018-12-21,498.4129333496094
2018-12-24,496.8363342285156
2018-12-26,501.1361999511719
2018-12-27,494.4761657714844
2018-12-28,501.059814453125
2018-12-31,500.0277404785156
2019-01-01,498.22186279296875
2019-01-02,497.0752258300781
2019-01-03,492.5459899902344
2019-01-04,496.8745422363281
2019-01-07,488.97235107421875
2019-01-08,491.2369079589844
2019-01-09,497.4669494628906
2019-01-10,496.9510192871094
2019-01-11,494.6099548339844
2019-01-14,492.8231506347656
2019-01-15,495.8808288574219
2019-01-16,500.11376953125
2019-01-17,500.5342712402344
2019-01-18,496.2629699707031
2019-01-21,496.8363342285156
2019-01-22,504.57611083984375
2019-01-23,505.8087158203125
2019-01-24,509.9557800292969
2019-01-25,510.7105712890625
2019-01-28,501.6044616699219
2019-01-29,509.5734558105469
2019-01-30,509.372802734375
2019-01-31,519.9600830078125
2019-02-01,533.4234008789062
2019-02-04,522.7120361328125
2019-02-05,539.19482421875
2019-02-06,533.1273193359375
2019-02-07,539.26171875
2019-02-08,529.3051147460938
2019-02-11,499.8080749511719
2019-02-12,506.9076843261719
2019-02-14,509.7264099121094
2019-02-15,489.8704833984375
2019-02-18,490.29095458984375
2019-02-19,484.8158264160156
2019-02-20,482.5702819824219
2019-02-21,494.25640869140625
2019-02-22,504.42327880859375
2019-02-25,509.6595764160156
2019-02-26,506.0093688964844
2019-02-27,505.8373718261719
2019-02-28,502.9230651855469
2019-03-01,505.6654357910156
2019-03-05,507.21337890625
2019-03-06,514.7716064453125
2019-03-07,512.3062744140625
2019-03-08,499.75067138671875
2019-03-11,501.87188720703125
2019-03-12,509.6499938964844
2019-03-13,507.5477600097656
2019-03-14,506.028564453125
2019-03-15,508.13067626953125
2019-03-18,510.1468505859375
2019-03-19,517.6476440429688
2019-03-20,525.855712890625
2019-03-22,525.788818359375
2019-03-25,531.4551391601562
2019-03-26,531.7225952148438
2019-03-27,528.4165649414062
2019-03-28,519.272216796875
2019-04-01,534.10205078125
2019-04-02,534.8567504882812
2019-04-03,528.4451904296875
2019-04-04,529.6204833984375
2019-04-05,526.3717041015625
2019-04-08,528.1585693359375
2019-04-09,526.1710205078125
2019-04-10,528.406982421875
2019-04-11,537.3411865234375
2019-04-12,536.44287109375
2019-04-15,533.7197265625
2019-04-16,539.8923950195312
2019-04-18,534.9237670898438
2019-04-22,534.27392578125
2019-04-23,539.3286743164062
2019-04-24,546.4473876953125
2019-04-25,558.9647827148438
2019-04-26,552.72509765625
2019-04-30,560.656005859375
2019-05-02,558.0092163085938
2019-05-03,555.6300048828125
2019-05-06,558.1430053710938
2019-05-07,562.3186645507812
2019-05-08,554.3017578125
2019-05-09,554.3209838867188
2019-05-10,549.6961059570312
2019-05-13,535.6212768554688
2019-05-14,536.5479736328125
2019-05-15,537.6851806640625
2019-05-16,535.2868041992188
2019-05-17,524.5848388671875
2019-05-20,494.8488464355469
2019-05-21,509.6786804199219
2019-05-22,507.9109191894531
2019-05-23,504.0028076171875
2019-05-24,509.086181640625
2019-05-27,507.9585876464844
2019-05-28,506.802490234375
2019-05-29,498.9289855957031
2019-05-30,506.88848876953125
2019-05-31,511.84771728515625
2019-06-03,520.5908203125
2019-06-04,509.36322021484375
2019-06-06,507.824951171875
2019-06-07,493.18621826171875
