Date,SONACOMS.NS
2022-08-12,560.148681640625
2022-08-16,560.64013671875
2022-08-17,529.922119140625
2022-08-18,509.2796325683594
2022-08-19,511.9828796386719
2022-08-22,514.5877075195312
2022-08-23,523.6310424804688
2022-08-24,518.617919921875
2022-08-25,514.98095703125
2022-08-26,521.7634887695312
2022-08-29,510.2625732421875
2022-08-30,513.11328125
2022-09-01,517.9789428710938
2022-09-02,515.0792236328125
2022-09-05,513.8013305664062
2022-09-06,510.9508056640625
2022-09-07,517.9298706054688
2022-09-08,516.3571166992188
2022-09-09,518.0281372070312
2022-09-12,516.7994995117188
2022-09-13,534.8369750976562
2022-09-14,519.9940795898438
2022-09-15,517.2418823242188
2022-09-16,506.6747741699219
2022-09-19,506.23248291015625
2022-09-20,505.8392639160156
2022-09-21,489.423583984375
2022-09-22,470.9927673339844
2022-09-23,466.9134216308594
2022-09-26,460.1800231933594
2022-09-27,456.6905212402344
2022-09-28,454.33135986328125
2022-09-29,460.8681335449219
2022-09-30,455.85491943359375
2022-10-03,451.7756042480469
2022-10-04,460.6715393066406
2022-10-06,466.0779113769531
2022-10-07,463.4730224609375
2022-10-10,457.3785400390625
2022-10-11,453.200927734375
2022-10-12,455.068603515625
2022-10-13,452.6603088378906
2022-10-14,452.0704650878906
2022-10-17,452.2178955078125
2022-10-18,456.59222412109375
2022-10-19,477.2838134765625
2022-10-20,475.9568176269531
2022-10-21,469.2725524902344
2022-10-24,469.2725524902344
2022-10-25,473.94171142578125
2022-10-27,470.599609375
2022-10-28,456.29730224609375
2022-10-31,457.4768371582031
2022-11-01,466.6185607910156
2022-11-02,462.7849426269531
2022-11-03,458.2141418457031
2022-11-04,453.053466796875
2022-11-07,451.67730712890625
2022-11-09,451.52984619140625
2022-11-10,447.7453918457031
2022-11-11,450.3503112792969
2022-11-14,447.4996643066406
2022-11-15,440.9136962890625
2022-11-16,438.9969482421875
2022-11-17,437.57159423828125
2022-11-18,438.0630798339844
2022-11-21,430.3467102050781
2022-11-22,428.6264953613281
2022-11-23,422.0896911621094
2022-11-24,438.4071350097656
2022-11-25,435.015869140625
2022-11-28,443.22369384765625
2022-11-29,442.8796691894531
2022-11-30,446.71331787109375
2022-12-01,455.3143615722656
2022-12-02,454.18389892578125
2022-12-05,452.0213623046875
2022-12-06,452.0213623046875
2022-12-07,452.26708984375
2022-12-08,441.25775146484375
2022-12-09,430.6907653808594
2022-12-12,429.9043884277344
2022-12-13,442.2407531738281
2022-12-14,471.0419616699219
2022-12-15,455.9040832519531
2022-12-16,444.7964782714844
2022-12-19,450.4485778808594
2022-12-20,445.5828552246094
2022-12-21,428.4791259765625
2022-12-22,415.9461364746094
2022-12-23,393.73089599609375
2022-12-26,403.7080993652344
2022-12-27,416.9291076660156
2022-12-28,411.7685241699219
2022-12-29,409.2619323730469
2022-12-30,412.3582763671875
2023-01-02,412.0633850097656
2023-01-03,408.37725830078125
2023-01-04,403.3149108886719
2023-01-05,407.93487548828125
2023-01-06,410.392333984375
2023-01-09,415.30718994140625
2023-01-10,439.83245849609375
2023-01-11,419.9272155761719
2023-01-12,421.1559143066406
2023-01-13,418.403564453125
2023-01-16,413.390380859375
2023-01-17,411.2278747558594
2023-01-18,413.0955505371094
2023-01-19,407.00103759765625
2023-01-20,401.00494384765625
2023-01-23,410.6380920410156
2023-01-24,425.2352600097656
2023-01-25,447.2538757324219
2023-01-27,443.91180419921875
2023-01-30,434.1311950683594
2023-01-31,442.3390197753906
2023-02-01,448.77752685546875
2023-02-02,443.4203186035156
2023-02-03,437.2275390625
2023-02-06,464.7120361328125
2023-02-07,451.50213623046875
2023-02-08,462.24749755859375
2023-02-09,458.30426025390625
2023-02-10,456.2340087890625
2023-02-13,446.27734375
2023-02-14,443.7142333984375
2023-02-15,454.7552795410156
2023-02-16,457.36773681640625
2023-02-17,456.1354675292969
2023-02-20,465.3527526855469
2023-02-21,459.19146728515625
2023-02-22,450.7135009765625
2023-02-23,457.3184509277344
2023-02-24,454.36102294921875
2023-02-27,447.8545837402344
2023-02-28,441.7425842285156
2023-03-01,453.42449951171875
2023-03-02,446.770263671875
2023-03-03,449.38262939453125
2023-03-06,451.4035949707031
2023-03-08,446.32659912109375
2023-03-09,440.165283203125
2023-03-10,430.1099853515625
2023-03-13,400.4370422363281
2023-03-14,425.27947998046875
2023-03-15,417.0480041503906
2023-03-16,407.7813415527344
2023-03-17,412.5625305175781
2023-03-20,398.56396484375
2023-03-21,403.44378662109375
2023-03-22,407.83062744140625
2023-03-23,407.6827697753906
2023-03-24,404.9225158691406
2023-03-27,408.7178649902344
2023-03-28,398.4654235839844
2023-03-29,408.8657531738281
2023-03-31,407.63348388671875
2023-04-03,413.99200439453125
2023-04-05,415.7664489746094
2023-04-06,417.2944641113281
2023-04-10,412.8089904785156
2023-04-11,416.6536560058594
2023-04-12,425.9202575683594
2023-04-13,438.0457763671875
2023-04-17,452.6851501464844
2023-04-18,461.4588317871094
2023-04-19,458.1563720703125
2023-04-20,470.87335205078125
2023-04-21,459.7336730957031
2023-04-24,451.3049621582031
2023-04-25,453.12872314453125
2023-04-26,458.3535461425781
2023-04-27,464.02197265625
2023-04-28,473.19000244140625
2023-05-02,480.2385559082031
2023-05-03,482.55523681640625
2023-05-04,490.68817138671875
2023-05-05,493.20196533203125
2023-05-08,512.62255859375
2023-05-09,514.2984008789062
2023-05-10,531.7473754882812
2023-05-11,539.4859008789062
2023-05-12,526.4239501953125
2023-05-15,538.8450927734375
2023-05-16,535.1976318359375
2023-05-17,525.2901611328125
2023-05-18,514.1505126953125
2023-05-19,528.1983032226562
2023-05-22,521.3468627929688
2023-05-23,522.3327026367188
2023-05-24,524.353759765625
2023-05-25,520.85400390625
2023-05-26,531.5009155273438
2023-05-29,528.888427734375
2023-05-30,525.5366821289062
2023-05-31,533.8667602539062
2023-06-01,522.6777954101562
2023-06-02,524.205810546875
2023-06-05,521.5441284179688
2023-06-06,520.5582885742188
2023-06-07,525.3887939453125
2023-06-08,523.0721435546875
2023-06-09,527.7546997070312
2023-06-12,521.3468627929688
2023-06-13,522.1356811523438
2023-06-14,502.61651611328125
2023-06-15,507.1019592285156
2023-06-16,512.62255859375
2023-06-19,515.0377807617188
2023-06-20,508.4820556640625
2023-06-21,505.57391357421875
2023-06-22,506.7076110839844
2023-06-23,499.7083435058594
2023-06-26,509.0242919921875
2023-06-27,512.474609375
2023-06-28,507.59490966796875
2023-06-30,510.0469665527344
2023-07-03,509.0582275390625
2023-07-04,504.16387939453125
2023-07-05,509.9975280761719
2023-07-06,518.0558471679688
2023-07-07,529.2781982421875
2023-07-10,528.2894287109375
2023-07-11,534.0736694335938
2023-07-12,536.7432250976562
2023-07-13,536.29833984375
2023-07-14,541.09375
2023-07-17,538.2758178710938
2023-07-18,537.2376098632812
2023-07-19,547.7184448242188
2023-07-20,557.0621337890625
2023-07-21,565.6641845703125
2023-07-24,574.2664184570312
2023-07-25,588.010009765625
2023-07-26,590.5806884765625
2023-07-27,584.8953857421875
2023-07-28,558.742919921875
2023-07-31,563.6866455078125
2023-08-01,560.6710205078125
2023-08-02,548.3610229492188
2023-08-03,557.1115112304688
2023-08-04,551.4755859375
2023-08-07,550.2891235351562
2023-08-08,550.23974609375
2023-08-09,548.26220703125
2023-08-10,554.04638671875
2023-08-11,549.3992919921875
2023-08-14,543.5161743164062
2023-08-16,548.26220703125
2023-08-17,560.522705078125
2023-08-18,560.4732055664062
2023-08-21,584.2527465820312
2023-08-22,604.47265625
2023-08-23,580.1988525390625
2023-08-24,582.3740844726562
2023-08-25,579.3583374023438
2023-08-28,583.7088623046875
2023-08-29,573.4259033203125
2023-08-30,572.8821411132812
2023-08-31,588.8998413085938
2023-09-01,585.5875244140625
2023-09-04,576.688720703125
2023-09-05,572.3877563476562
2023-09-06,568.5809936523438
2023-09-07,577.0843505859375
2023-09-08,585.2415161132812
2023-09-11,598.4906616210938
2023-09-12,577.0843505859375
2023-09-13,565.1697998046875
2023-09-14,580.3965454101562
2023-09-15,592.5087890625
2023-09-18,592.1627197265625
2023-09-20,596.4143676757812
2023-09-21,584.3021850585938
2023-09-22,573.5247192382812
2023-09-25,562.9945068359375
2023-09-26,570.8056640625
2023-09-27,583.7583618164062
2023-09-28,573.3269653320312
2023-09-29,576.8370971679688
2023-10-03,578.6168212890625
2023-10-04,566.5541381835938
2023-10-05,566.109130859375
2023-10-06,562.6979370117188
2023-10-09,548.8554077148438
2023-10-10,548.0150146484375
2023-10-11,553.3543090820312
2023-10-12,554.2935791015625
2023-10-13,553.7991943359375
2023-10-16,553.3543090820312
2023-10-17,553.1565551757812
2023-10-18,552.3161010742188
2023-10-19,543.2195434570312
2023-10-20,534.419677734375
2023-10-23,503.224609375
2023-10-25,506.9818420410156
2023-10-26,540.0061645507812
2023-10-27,544.9993286132812
2023-10-30,540.401611328125
2023-10-31,535.4083862304688
2023-11-01,536.4465942382812
2023-11-02,535.3589477539062
2023-11-03,542.2803344726562
2023-11-06,549.8936767578125
2023-11-07,557.6058959960938
2023-11-08,556.27099609375
2023-11-09,558.9406127929688
2023-11-10,558.8912353515625
2023-11-13,553.65087890625
2023-11-15,581.6325073242188
2023-11-16,572.6843872070312
2023-11-17,579.2100830078125
2023-11-20,572.7337646484375
2023-11-21,578.9134521484375
2023-11-22,571.646240234375
2023-11-23,569.2731323242188
2023-11-24,561.7586669921875
2023-11-28,551.969970703125
2023-11-29,548.5587768554688
2023-11-30,551.7227783203125
2023-12-01,555.826171875
2023-12-04,556.0238647460938
2023-12-05,572.2394409179688
2023-12-06,565.9114379882812
2023-12-07,570.7562866210938
2023-12-08,565.3675537109375
2023-12-11,563.5878295898438
2023-12-12,551.4755859375
2023-12-13,549.6959228515625
2023-12-14,551.8216552734375
2023-12-15,546.581298828125
2023-12-18,556.3699951171875
2023-12-19,554.04638671875
2023-12-20,531.9478149414062
2023-12-21,564.9721069335938
2023-12-22,570.5090942382812
2023-12-26,572.3382568359375
2023-12-27,607.5872192382812
2023-12-28,624.6925659179688
2023-12-29,637.2496948242188
2024-01-01,638.3868408203125
2024-01-02,634.4812622070312
2024-01-03,630.8722534179688
2024-01-04,641.2047729492188
2024-01-05,639.8204345703125
2024-01-08,630.9216918945312
2024-01-09,630.3778686523438
2024-01-10,607.7850341796875
2024-01-11,599.875
2024-01-12,598.5401000976562
2024-01-15,598.5401000976562
2024-01-16,583.0167846679688
2024-01-17,570.6079711914062
2024-01-18,570.4595947265625
2024-01-19,578.3696899414062
2024-01-23,573.4259033203125
2024-01-24,579.1112060546875
2024-01-25,578.8145751953125
2024-01-29,590.5806884765625
2024-01-30,590.1852416992188
2024-01-31,611.24560546875
2024-02-01,622.1713256835938
2024-02-02,623.2588500976562
2024-02-05,633.844482421875
2024-02-06,625.717041015625
2024-02-07,621.8515014648438
2024-02-08,602.177001953125
2024-02-09,613.8726196289062
2024-02-12,588.697265625
2024-02-13,578.2406616210938
2024-02-14,600.9381103515625
2024-02-15,607.7770385742188
2024-02-16,608.4708251953125
2024-02-19,609.3629150390625
2024-02-20,634.1913452148438
2024-02-21,606.8849487304688
2024-02-22,607.529296875
2024-02-23,643.5082397460938
2024-02-26,658.2269287109375
2024-02-27,682.0146484375
2024-02-28,654.9561157226562
2024-02-29,683.2536010742188
2024-03-01,665.4127807617188
2024-03-04,666.9985961914062
2024-03-05,674.1845703125
2024-03-06,675.2747802734375
2024-03-07,678.2978515625
2024-03-11,695.1474609375
2024-03-12,680.8748779296875
2024-03-13,636.8179321289062
2024-03-14,633.249755859375
2024-03-15,635.9258422851562
2024-03-18,657.1862182617188
2024-03-19,648.0180053710938
2024-03-20,632.2090454101562
2024-03-21,672.8960571289062
2024-03-22,685.3350830078125
2024-03-26,693.4129028320312
2024-03-27,675.4235229492188
2024-03-28,699.706787109375
2024-04-01,678.149169921875
2024-04-02,672.2022094726562
2024-04-03,664.5703125
2024-04-04,657.2853393554688
2024-04-05,656.7401123046875
2024-04-08,640.0887451171875
2024-04-09,638.3046264648438
2024-04-10,645.9365844726562
2024-04-12,673.9862670898438
2024-04-15,660.0606079101562
2024-04-16,671.4093017578125
2024-04-18,671.5084228515625
2024-04-19,675.2252197265625
2024-04-22,655.3525390625
2024-04-23,659.218017578125
2024-04-24,660.9030151367188
2024-04-25,661.497802734375
2024-04-26,641.9719848632812
2024-04-29,631.2178955078125
2024-04-30,619.819580078125
2024-05-02,602.8707885742188
2024-05-03,604.8531494140625
2024-05-06,601.2849731445312
2024-05-07,608.8673095703125
2024-05-08,609.0655517578125
2024-05-09,600.1451416015625
2024-05-10,584.98046875
2024-05-13,565.6033935546875
2024-05-14,574.5733642578125
2024-05-15,599.2035522460938
2024-05-16,599.6990966796875
2024-05-17,607.3309936523438
2024-05-21,631.6639404296875
2024-05-22,627.5010986328125
2024-05-23,622.1488037109375
2024-05-24,624.8250122070312
2024-05-27,630.6727905273438
2024-05-28,615.4089965820312
2024-05-29,625.122314453125
2024-05-30,632.4072875976562
2024-05-31,645.341796875
2024-06-03,652.7260131835938
2024-06-04,627.8975830078125
2024-06-05,655.5508422851562
2024-06-06,651.1897583007812
2024-06-07,658.5738525390625
2024-06-10,654.3614501953125
2024-06-11,645.5401000976562
2024-06-12,656.4923095703125
2024-06-13,646.1348876953125
2024-06-14,644.0783081054688
2024-06-18,637.1239013671875
2024-06-19,638.7134399414062
2024-06-20,633.54736328125
2024-06-21,624.95361328125
2024-06-24,633.3982543945312
2024-06-25,629.7720947265625
2024-06-26,635.931640625
2024-06-27,643.1344604492188
2024-06-28,636.8258056640625
2024-07-01,665.2395629882812
2024-07-02,666.580810546875
2024-07-03,666.4317626953125
2024-07-04,662.5571899414062
2024-07-05,652.622314453125
2024-07-08,670.6541137695312
2024-07-09,675.720947265625
2024-07-10,685.4570922851562
2024-07-11,715.2120971679688
2024-07-12,719.6828002929688
2024-07-15,720.7258911132812
2024-07-16,709.49951171875
2024-07-18,706.8667602539062
2024-07-19,688.9839477539062
2024-07-22,703.3895263671875
2024-07-23,693.5043334960938
2024-07-24,682.973388671875
2024-07-25,693.3552856445312
2024-07-26,685.755126953125
2024-07-29,680.5889892578125
2024-07-30,674.578369140625
2024-07-31,674.8267822265625
2024-08-01,668.1703491210938
2024-08-02,684.7119140625
2024-08-05,654.0628051757812
2024-08-06,647.1083984375
2024-08-07,651.3804321289062
2024-08-08,651.0326538085938
2024-08-09,674.379638671875
2024-08-12,661.3153076171875
2024-08-13,655.205322265625
2024-08-14,648.1018676757812
2024-08-16,682.228271484375
2024-08-19,685.9041748046875
2024-08-20,695.044189453125
2024-08-21,677.5092163085938
2024-08-22,685.4570922851562
2024-08-23,690.8218994140625
2024-08-26,711.0394287109375
2024-08-27,702.8431396484375
2024-08-28,695.5409545898438
2024-08-29,684.6622924804688
2024-08-30,678.9000244140625
2024-09-02,710.3936157226562
2024-09-03,706.1712646484375
2024-09-04,717.69580078125
2024-09-05,729.0711669921875
2024-09-06,714.2185668945312
2024-09-09,695.5906372070312
2024-09-10,708.75439453125
2024-09-11,720.67626953125
2024-09-12,721.322021484375
2024-09-13,719.5337524414062
2024-09-16,728.8724975585938
2024-09-17,740.5460205078125
2024-09-18,712.8773193359375
2024-09-19,723.7560424804688
2024-09-20,743.4767456054688
2024-09-23,745.3147583007812
2024-09-24,731.10791015625
2024-09-25,725.2959594726562
2024-09-26,739.2544555664062
2024-09-27,730.6607666015625
2024-09-30,738.5590209960938
2024-10-01,726.2894287109375
2024-10-03,701.9986572265625
2024-10-04,692.262451171875
2024-10-07,671.051513671875
2024-10-08,669.0645141601562
2024-10-09,668.716796875
2024-10-10,666.4317626953125
2024-10-11,660.7688598632812
2024-10-14,655.8014526367188
2024-10-15,652.52294921875
2024-10-16,658.2354736328125
2024-10-17,644.3763427734375
2024-10-18,633.1499633789062
2024-10-21,629.42431640625
2024-10-22,631.2125854492188
2024-10-23,639.9056396484375
2024-10-24,724.6998291015625
2024-10-25,694.696533203125
2024-10-28,686.3511352539062
2024-10-29,681.7315063476562
2024-10-30,680.7877197265625
2024-10-31,681.2347412109375
2024-11-01,692.6598510742188
2024-11-04,684.4139404296875
2024-11-05,684.4139404296875
2024-11-06,704.730712890625
2024-11-07,700.0613403320312
2024-11-08,699.4155883789062
2024-11-11,694.6468505859375
2024-11-12,679.595458984375
2024-11-13,661.6134033203125
2024-11-14,664.2958374023438
2024-11-18,663.4016723632812
2024-11-19,675.9692993164062
2024-11-21,679.4464721679688
2024-11-22,681.2347412109375
2024-11-25,668.1207275390625
2024-11-26,671.4488525390625
2024-11-27,669.4122314453125
2024-11-28,660.3715209960938
2024-11-29,667.2265625
2024-12-02,671.6475830078125
2024-12-03,668.3193969726562
2024-12-04,684.6622924804688
2024-12-05,670.6044311523438
2024-12-06,664.6434936523438
2024-12-09,655.3543701171875
2024-12-10,641.34619140625
2024-12-11,637.5709228515625
2024-12-12,631.2623291015625
2024-12-13,627.6856689453125
2024-12-16,627.5367431640625
2024-12-17,617.3534545898438
2024-12-18,607.1702270507812
2024-12-19,605.6303100585938
2024-12-20,584.6180419921875
2024-12-23,580.3460693359375
2024-12-24,591.07568359375
2024-12-26,589.684814453125
2024-12-27,596.4405517578125
2024-12-30,595.3477172851562
2024-12-31,590.9266357421875
2025-01-01,587.7971801757812
2025-01-02,593.5594482421875
2025-01-03,587.250732421875
2025-01-06,577.762939453125
2025-01-07,580.6441040039062
2025-01-08,569.417724609375
2025-01-09,562.0658569335938
2025-01-10,565.8411254882812
2025-01-13,558.240966796875
2025-01-14,566.1888427734375
2025-01-15,567.2320556640625
2025-01-16,578.9054565429688
2025-01-17,571.0072021484375
2025-01-20,562.6122436523438
2025-01-21,552.7767944335938
2025-01-22,527.8898315429688
2025-01-23,539.0665893554688
2025-01-24,521.6309204101562
2025-01-27,508.96392822265625
2025-01-28,493.9622497558594
2025-01-29,498.9793395996094
2025-01-30,500.5192565917969
2025-01-31,501.0160217285156
2025-02-01,500.17156982421875
2025-02-03,482.33843994140625
2025-02-04,499.1283874511719
2025-02-05,513.281005859375
2025-02-06,531.4700927734375
2025-02-07,527.832275390625
2025-02-10,526.8854370117188
2025-02-11,509.2445373535156
2025-02-12,509.6431884765625
2025-02-13,514.7261962890625
2025-02-14,487.616943359375
2025-02-17,485.6734619140625
2025-02-18,504.85919189453125
2025-02-19,507.6498718261719
2025-02-20,516.22119140625
2025-02-21,505.7562255859375
2025-02-24,503.2645568847656
2025-02-25,507.20135498046875
2025-02-27,501.3708801269531
2025-02-28,492.2514343261719
2025-03-03,484.3279724121094
2025-03-04,472.6171875
2025-03-05,507.3508605957031
2025-03-06,520.1580200195312
2025-03-07,515.872314453125
2025-03-10,510.4903564453125
2025-03-11,505.90570068359375
2025-03-12,503.11505126953125
2025-03-13,484.178466796875
2025-03-17,484.3279724121094
2025-03-18,484.3279724121094
2025-03-19,506.2545471191406
2025-03-20,506.8027038574219
2025-03-21,507.6498718261719
2025-03-24,500.2745666503906
2025-03-25,492.0521240234375
2025-03-26,495.291259765625
2025-03-27,465.7900695800781
2025-03-28,459.66058349609375
2025-04-01,459.46124267578125
2025-04-02,464.0957336425781
2025-04-03,448.6474609375
2025-04-04,420.4419250488281
2025-04-07,405.2428283691406
2025-04-08,409.6779479980469
2025-04-09,406.0899963378906
2025-04-11,428.6643981933594
2025-04-15,461.0060729980469
2025-04-16,445.3086242675781
2025-04-17,450.1922912597656
2025-04-21,454.07928466796875
2025-04-22,450.0926208496094
2025-04-23,476.85302734375
