Date,ERIE
2016-05-25,78.99337005615234
2016-05-26,79.19709777832031
2016-05-27,79.6290054321289
2016-05-31,79.78387451171875
2016-06-01,80.61508178710938
2016-06-02,80.54174041748047
2016-06-03,80.59065246582031
2016-06-06,80.41136932373047
2016-06-07,80.14241027832031
2016-06-08,80.13427734375
2016-06-09,80.1913070678711
2016-06-10,79.71866607666016
2016-06-13,78.34136962890625
2016-06-14,77.98280334472656
2016-06-15,77.32267761230469
2016-06-16,77.74646759033203
2016-06-17,76.36920166015625
2016-06-20,78.6429214477539
2016-06-21,79.26228332519531
2016-06-22,79.55564880371094
2016-06-23,80.25652313232422
2016-06-24,78.93630981445312
2016-06-27,77.80350494384766
2016-06-28,79.30300903320312
2016-06-29,79.71051025390625
2016-06-30,80.95736694335938
2016-07-01,80.24313354492188
2016-07-05,80.36627960205078
2016-07-06,80.17744445800781
2016-07-07,79.80799865722656
2016-07-08,80.85065460205078
2016-07-11,81.14618682861328
2016-07-12,80.6700439453125
2016-07-13,80.83422088623047
2016-07-14,80.35806274414062
2016-07-15,80.20206451416016
2016-07-18,79.66842651367188
2016-07-19,79.52888488769531
2016-07-20,79.37286376953125
2016-07-21,79.43035888671875
2016-07-22,80.20206451416016
2016-07-25,79.90650939941406
2016-07-26,80.12818908691406
2016-07-27,80.41551971435547
2016-07-28,80.27595520019531
2016-07-29,80.20206451416016
2016-08-01,80.94915771484375
2016-08-02,81.7291030883789
2016-08-03,81.19544982910156
2016-08-04,81.44995880126953
2016-08-05,81.52386474609375
2016-08-08,81.77838134765625
2016-08-09,81.54027557373047
2016-08-10,81.35965728759766
2016-08-11,81.55668640136719
2016-08-12,81.44995880126953
2016-08-15,81.26112365722656
2016-08-16,80.55510711669922
2016-08-17,80.44837188720703
2016-08-18,81.17906188964844
2016-08-19,81.08049774169922
2016-08-22,81.40892791748047
2016-08-23,80.89168548583984
2016-08-24,81.38427734375
2016-08-25,82.6322021484375
2016-08-26,82.73072052001953
2016-08-29,83.51065063476562
2016-08-30,83.82262420654297
2016-08-31,83.76512908935547
2016-09-01,84.13459777832031
2016-09-02,85.12799072265625
2016-09-06,84.10997009277344
2016-09-07,83.85546875
2016-09-08,83.30538177490234
2016-09-09,81.63056945800781
2016-09-12,81.74549865722656
2016-09-13,81.20365142822266
2016-09-14,79.70127868652344
2016-09-15,80.27595520019531
2016-09-16,80.69464111328125
2016-09-19,81.49102020263672
2016-09-20,81.35965728759766
2016-09-21,82.55828857421875
2016-09-22,83.19866943359375
2016-09-23,82.5008316040039
2016-09-26,82.41050720214844
2016-09-27,83.65022277832031
2016-09-28,83.61736297607422
2016-09-29,82.75534057617188
2016-09-30,83.79798889160156
2016-10-03,82.85530090332031
2016-10-04,82.45014190673828
2016-10-05,82.42532348632812
2016-10-06,82.1855239868164
2016-10-07,82.8222427368164
2016-10-10,82.72300720214844
2016-10-11,82.80570220947266
2016-10-12,84.03779602050781
2016-10-13,84.86469268798828
2016-10-14,85.20372009277344
2016-10-17,85.36082458496094
2016-10-18,86.5928955078125
2016-10-19,85.20372009277344
2016-10-20,84.27758026123047
2016-10-21,84.5587158203125
2016-10-24,84.82333374023438
2016-10-25,84.83987426757812
2016-10-26,84.32720947265625
2016-10-27,84.2527847290039
2016-10-28,83.81451416015625
2016-10-31,84.6662368774414
2016-11-01,85.17066192626953
2016-11-02,83.96336364746094
2016-11-03,83.86412048339844
2016-11-04,83.59951782226562
2016-11-07,84.16182708740234
2016-11-08,85.00525665283203
2016-11-09,85.56756591796875
2016-11-10,86.50194549560547
2016-11-11,88.09786224365234
2016-11-14,87.52730560302734
2016-11-15,87.02287292480469
2016-11-16,86.51847839355469
2016-11-17,87.41154479980469
2016-11-18,87.89940643310547
2016-11-21,87.56037139892578
2016-11-22,88.49476623535156
2016-11-23,89.71857452392578
2016-11-25,90.123779296875
2016-11-28,89.52013397216797
2016-11-29,89.17283630371094
2016-11-30,88.61881256103516
2016-12-01,89.33821105957031
2016-12-02,89.55320739746094
2016-12-05,89.90877532958984
2016-12-06,90.884521484375
2016-12-07,92.97657775878906
2016-12-08,94.67172241210938
2016-12-09,94.76266479492188
2016-12-12,94.1259765625
2016-12-13,93.94405364990234
2016-12-14,93.23290252685547
2016-12-15,93.48925018310547
2016-12-16,92.19927978515625
2016-12-19,93.31561279296875
2016-12-20,92.71195983886719
2016-12-21,93.12540435791016
2016-12-22,93.49752044677734
2016-12-23,93.98539733886719
2016-12-27,93.77865600585938
2016-12-28,93.09232330322266
2016-12-29,93.82826232910156
2016-12-30,92.98482513427734
2017-01-03,93.2038345336914
2017-01-04,93.52857971191406
2017-01-05,93.17887115478516
2017-01-06,93.46195983886719
2017-01-09,92.68756103515625
2017-01-10,93.17053985595703
2017-01-11,92.92073059082031
2017-01-12,91.87984466552734
2017-01-13,91.92980194091797
2017-01-17,92.37945556640625
2017-01-18,92.90406036376953
2017-01-19,93.03730010986328
2017-01-20,93.63687133789062
2017-01-23,93.4453125
2017-01-24,93.66181945800781
2017-01-25,93.78673553466797
2017-01-26,93.67848205566406
2017-01-27,94.36128234863281
2017-01-30,94.12814331054688
2017-01-31,93.35372161865234
2017-02-01,92.8957290649414
2017-02-02,93.88665008544922
2017-02-03,94.05317687988281
2017-02-06,93.86166381835938
2017-02-07,94.53614044189453
2017-02-08,93.68681335449219
2017-02-09,94.53614044189453
2017-02-10,94.34463500976562
2017-02-13,94.92750549316406
2017-02-14,94.2863540649414
2017-02-15,95.46044158935547
2017-02-16,96.60125732421875
2017-02-17,95.0274429321289
2017-02-21,96.03500366210938
2017-02-22,97.61711883544922
2017-02-23,98.23332214355469
2017-02-24,99.90705108642578
2017-02-27,99.10765838623047
2017-02-28,98.76624298095703
2017-03-01,101.8638687133789
2017-03-02,100.98957061767578
2017-03-03,100.7730484008789
2017-03-06,99.94033813476562
2017-03-07,100.5565414428711
2017-03-08,100.34004211425781
2017-03-09,100.09856414794922
2017-03-10,100.83966827392578
2017-03-13,101.15608215332031
2017-03-14,102.43011474609375
2017-03-15,103.75414276123047
2017-03-16,103.86235046386719
2017-03-17,101.66404724121094
2017-03-20,102.49673461914062
2017-03-21,101.36427307128906
2017-03-22,100.66481018066406
2017-03-23,101.3892593383789
2017-03-24,101.2226791381836
2017-03-27,101.85557556152344
2017-03-28,100.36505126953125
2017-03-29,100.22345733642578
2017-03-30,101.07280731201172
2017-03-31,102.17200469970703
2017-04-03,101.29454803466797
2017-04-04,101.94823455810547
2017-04-05,101.93983459472656
2017-04-06,101.14369201660156
2017-04-07,101.67166900634766
2017-04-10,101.78900146484375
2017-04-11,102.14933776855469
2017-04-12,102.33372497558594
2017-04-13,100.69955444335938
2017-04-17,102.61865997314453
2017-04-18,102.40914916992188
2017-04-19,102.78627014160156
2017-04-20,102.94548797607422
2017-04-21,103.1466293334961
2017-04-24,103.12149047851562
2017-04-25,103.19691467285156
2017-04-26,104.236083984375
2017-04-27,104.94841766357422
2017-04-28,103.76679229736328
2017-05-01,104.4791259765625
2017-05-02,101.361572265625
2017-05-03,101.25263977050781
2017-05-04,99.64359283447266
2017-05-05,99.65196228027344
2017-05-08,98.05970764160156
2017-05-09,97.30548095703125
2017-05-10,96.9199447631836
2017-05-11,96.68531036376953
2017-05-12,96.74395751953125
2017-05-15,96.18248748779297
2017-05-16,96.04000854492188
2017-05-17,95.58744812011719
2017-05-18,97.28031158447266
2017-05-19,96.74395751953125
2017-05-22,96.76908874511719
2017-05-23,98.22731018066406
2017-05-24,97.3641128540039
2017-05-25,97.79153442382812
2017-05-26,97.7244644165039
2017-05-30,97.5736312866211
2017-05-31,98.69659423828125
2017-06-01,99.9369125366211
2017-06-02,102.81979370117188
2017-06-05,100.6241226196289
2017-06-06,99.27486419677734
2017-06-07,99.83633422851562
2017-06-08,101.83927917480469
2017-06-09,101.27778625488281
2017-06-12,102.05716705322266
2017-06-13,102.2080078125
2017-06-14,103.00415802001953
2017-06-15,102.99575805664062
2017-06-16,105.3758316040039
2017-06-19,105.30039978027344
2017-06-20,104.76406860351562
2017-06-21,103.78355407714844
2017-06-22,103.08796691894531
2017-06-23,104.10201263427734
2017-06-26,103.66620635986328
2017-06-27,103.1298599243164
2017-06-28,105.97920989990234
2017-06-29,104.63835906982422
2017-06-30,104.81434631347656
2017-07-03,107.16130828857422
2017-07-05,104.35303497314453
2017-07-06,103.45911407470703
2017-07-07,104.27714538574219
2017-07-10,102.4218521118164
2017-07-11,102.59049987792969
2017-07-12,102.89410400390625
2017-07-13,102.13509368896484
2017-07-14,101.30020141601562
2017-07-17,101.9495620727539
2017-07-18,106.00595092773438
2017-07-19,104.77470397949219
2017-07-20,105.09518432617188
2017-07-21,105.2469711303711
2017-07-24,105.8119888305664
2017-07-25,105.66863250732422
2017-07-26,104.50483703613281
2017-07-27,104.29401397705078
2017-07-28,108.53594207763672
2017-07-31,107.4902114868164
2017-08-01,108.29979705810547
2017-08-02,107.0770034790039
2017-08-03,107.35527801513672
2017-08-04,107.06012725830078
2017-08-07,106.30955505371094
2017-08-08,104.57230377197266
2017-08-09,105.17951202392578
2017-08-10,103.99043273925781
2017-08-11,103.47599029541016
2017-08-14,106.3179931640625
2017-08-15,103.6446304321289
2017-08-16,104.31930541992188
2017-08-17,103.22298431396484
2017-08-18,102.85191345214844
2017-08-21,103.50128173828125
2017-08-22,103.51813507080078
2017-08-23,102.21942138671875
2017-08-24,101.52791595458984
2017-08-25,101.97486877441406
2017-08-28,102.64952850341797
2017-08-29,101.24960327148438
2017-08-30,101.57850646972656
2017-08-31,101.86524963378906
2017-09-01,99.80751037597656
2017-09-05,96.38362884521484
2017-09-06,98.98107147216797
2017-09-07,98.17147827148438
2017-09-08,102.54830932617188
2017-09-11,101.36767578125
2017-09-12,101.9917221069336
2017-09-13,102.40495300292969
2017-09-14,99.73162841796875
2017-09-15,99.61353302001953
2017-09-18,100.62552642822266
2017-09-19,99.84122467041016
2017-09-20,100.92914581298828
2017-09-21,98.61842346191406
2017-09-22,100.05207824707031
2017-09-25,100.12798309326172
2017-09-26,100.43999481201172
2017-09-27,100.62552642822266
2017-09-28,100.49903106689453
2017-09-29,101.67969512939453
2017-10-02,103.45911407470703
2017-10-03,100.54119873046875
2017-10-04,100.60320281982422
2017-10-05,101.15498352050781
2017-10-06,100.7899398803711
2017-10-09,100.518310546875
2017-10-10,100.7899398803711
2017-10-11,101.18891143798828
2017-10-12,102.34342956542969
2017-10-13,101.7237319946289
2017-10-16,103.073486328125
2017-10-17,102.87822723388672
2017-10-18,104.49114990234375
2017-10-19,104.83919525146484
2017-10-20,105.1278305053711
2017-10-23,105.076904296875
2017-10-24,103.49793243408203
2017-10-25,102.89521026611328
2017-10-26,105.34854125976562
2017-10-27,105.2466812133789
2017-10-30,103.66770935058594
2017-10-31,102.54717254638672
2017-11-01,103.71864318847656
2017-11-02,104.16007232666016
2017-11-03,104.27044677734375
2017-11-06,104.00729370117188
2017-11-07,103.9478530883789
2017-11-08,103.59981536865234
2017-11-09,103.35364532470703
2017-11-10,104.14310455322266
2017-11-13,103.3111801147461
2017-11-14,103.85449981689453
2017-11-15,104.24494934082031
2017-11-16,103.79503631591797
2017-11-17,104.2025146484375
2017-11-20,103.61676788330078
2017-11-21,104.60150146484375
2017-11-22,103.40455627441406
2017-11-24,103.90540313720703
2017-11-27,104.41473388671875
2017-11-28,104.41473388671875
2017-11-29,105.076904296875
2017-11-30,105.17027282714844
2017-12-01,103.00555419921875
2017-12-04,103.63375854492188
2017-12-05,102.632080078125
2017-12-06,102.82730102539062
2017-12-07,102.148193359375
2017-12-08,101.23985290527344
2017-12-11,101.82560729980469
2017-12-12,101.995361328125
2017-12-13,99.77127838134766
2017-12-14,98.5488510131836
2017-12-15,100.25514221191406
2017-12-18,100.01744842529297
2017-12-19,100.95121002197266
2017-12-20,100.34849548339844
2017-12-21,100.6965560913086
2017-12-22,101.4945297241211
2017-12-26,101.78317260742188
2017-12-27,101.69828033447266
2017-12-28,102.84428405761719
2017-12-29,103.4300308227539
2018-01-02,101.2992935180664
2018-01-03,101.47754669189453
2018-01-04,101.46056365966797
2018-01-05,101.71705627441406
2018-01-08,100.34064483642578
2018-01-09,99.43444061279297
2018-01-10,99.40023040771484
2018-01-11,100.23805236816406
2018-01-12,100.10980224609375
2018-01-16,98.9898910522461
2018-01-17,100.220947265625
2018-01-18,100.01578521728516
2018-01-19,101.95641326904297
2018-01-22,100.64839935302734
2018-01-23,101.20410919189453
2018-01-24,101.05876159667969
2018-01-25,101.10152435302734
2018-01-26,101.57170867919922
2018-01-29,100.69114685058594
2018-01-30,100.35774230957031
2018-01-31,101.52897644042969
2018-02-01,101.85382080078125
2018-02-02,99.87045288085938
2018-02-05,95.73269653320312
2018-02-06,95.56172180175781
2018-02-07,96.33112335205078
2018-02-08,95.04877471923828
2018-02-09,97.39122009277344
2018-02-12,95.33088684082031
2018-02-13,94.80081176757812
2018-02-14,96.62179565429688
2018-02-15,97.19458770751953
2018-02-16,98.42565155029297
2018-02-20,96.70729064941406
2018-02-21,97.92979431152344
2018-02-22,95.51041412353516
2018-02-23,96.37386322021484
2018-02-26,97.43396759033203
2018-02-27,96.9124526977539
2018-02-28,98.88732147216797
2018-03-01,97.13471984863281
2018-03-02,97.4595947265625
2018-03-05,102.2470932006836
2018-03-06,101.40072631835938
2018-03-07,100.83648681640625
2018-03-08,100.75099182128906
2018-03-09,101.54606628417969
2018-03-12,101.58880615234375
2018-03-13,102.40098571777344
2018-03-14,102.11029052734375
2018-03-15,101.84526062011719
2018-03-16,102.4779281616211
2018-03-19,102.05902862548828
2018-03-20,102.2299575805664
2018-03-21,101.82817077636719
2018-03-22,99.72509765625
2018-03-23,96.8868179321289
2018-03-26,98.82743072509766
2018-03-27,97.65623474121094
2018-03-28,99.2463607788086
2018-03-29,100.57147216796875
2018-04-02,98.09222412109375
2018-04-03,99.77640533447266
2018-04-04,100.26368713378906
2018-04-05,100.10871887207031
2018-04-06,98.51570129394531
2018-04-09,99.16152954101562
2018-04-10,100.12592315673828
2018-04-11,100.07424926757812
2018-04-12,100.08289337158203
2018-04-13,100.18620300292969
2018-04-16,101.49504089355469
2018-04-17,101.89112854003906
2018-04-18,101.46919250488281
2018-04-19,101.9169692993164
2018-04-20,101.54672241210938
2018-04-23,102.00309753417969
2018-04-24,102.3216781616211
2018-04-25,102.2872314453125
2018-04-26,101.62420654296875
2018-04-27,100.75450134277344
2018-04-30,100.54784393310547
2018-05-01,100.83201599121094
2018-05-02,97.22410583496094
2018-05-03,97.92157745361328
2018-05-04,97.71491241455078
2018-05-07,99.02374267578125
2018-05-08,98.49848937988281
2018-05-09,98.02490234375
2018-05-10,98.03351593017578
2018-05-11,97.68046569824219
2018-05-14,96.4319076538086
2018-05-15,96.73326873779297
2018-05-16,96.76771545410156
2018-05-17,96.24246978759766
2018-05-18,96.22527313232422
2018-05-21,97.69769287109375
2018-05-22,97.97323608398438
2018-05-23,98.07656860351562
2018-05-24,97.8182373046875
2018-05-25,98.29185485839844
2018-05-29,96.12191009521484
2018-05-30,97.38770294189453
2018-05-31,97.31019592285156
2018-06-01,98.09378051757812
2018-06-04,98.23155975341797
2018-06-05,97.6202163696289
2018-06-06,97.72352600097656
2018-06-07,99.2992935180664
2018-06-08,100.21204376220703
2018-06-11,102.34749603271484
2018-06-12,101.21949005126953
2018-06-13,102.01168060302734
2018-06-14,101.13339233398438
2018-06-15,101.94277954101562
2018-06-18,101.96004486083984
2018-06-19,102.9244155883789
2018-06-20,102.68331909179688
2018-06-21,102.33027648925781
2018-06-22,104.0438232421875
2018-06-25,102.03752136230469
2018-06-26,101.69308471679688
2018-06-27,99.5748291015625
2018-06-28,99.73844909667969
2018-06-29,100.96977996826172
2018-07-02,99.84176635742188
2018-07-03,100.62532806396484
2018-07-05,101.31053161621094
2018-07-06,102.33393096923828
2018-07-09,102.77628326416016
2018-07-10,102.55078887939453
2018-07-11,102.28192901611328
2018-07-12,102.4206771850586
2018-07-13,102.44669342041016
2018-07-16,102.80230712890625
2018-07-17,102.42935943603516
2018-07-18,103.86042022705078
2018-07-19,103.35737609863281
2018-07-20,104.1466293334961
2018-07-23,104.22468566894531
2018-07-24,103.73902130126953
2018-07-25,104.25936889648438
2018-07-26,105.10934448242188
2018-07-27,107.208251953125
2018-07-30,107.63324737548828
2018-07-31,107.75463104248047
2018-08-01,109.97493743896484
2018-08-02,110.06166076660156
2018-08-03,109.8622055053711
2018-08-06,109.65404510498047
2018-08-07,109.14232635498047
2018-08-08,108.7520523071289
2018-08-09,109.02091979980469
2018-08-10,108.62196350097656
2018-08-13,108.45716094970703
2018-08-14,108.72603607177734
2018-08-15,108.74337768554688
2018-08-16,109.36785125732422
2018-08-17,109.74945831298828
2018-08-20,109.36785125732422
2018-08-21,110.1570816040039
2018-08-22,109.68006896972656
2018-08-23,109.48926544189453
2018-08-24,110.27851104736328
2018-08-27,110.1570816040039
2018-08-28,109.65404510498047
2018-08-29,109.36785125732422
2018-08-30,109.56732177734375
2018-08-31,107.13884735107422
2018-09-04,110.09636688232422
2018-09-05,108.83011627197266
2018-09-06,109.54130554199219
2018-09-07,110.07903289794922
2018-09-10,109.41120910644531
2018-09-11,110.19178771972656
2018-09-12,109.85353088378906
2018-09-13,110.79023742675781
2018-09-14,111.52740478515625
2018-09-17,111.99579620361328
2018-09-18,111.94373321533203
2018-09-19,111.82230377197266
2018-09-20,112.36007690429688
2018-09-21,111.65754699707031
2018-09-24,110.51270294189453
2018-09-25,109.74945831298828
2018-09-26,109.71475219726562
2018-09-27,109.71475219726562
2018-09-28,110.60810089111328
2018-10-01,108.89082336425781
2018-10-02,109.8275146484375
2018-10-03,109.1076431274414
2018-10-04,109.26376342773438
2018-10-05,108.23345184326172
2018-10-08,109.43840026855469
2018-10-09,109.9098892211914
2018-10-10,108.65257263183594
2018-10-11,106.75787353515625
2018-10-12,106.51338958740234
2018-10-15,105.84109497070312
2018-10-16,108.36444854736328
2018-10-17,109.30742645263672
2018-10-18,108.59146881103516
2018-10-19,110.42503356933594
2018-10-22,110.91398620605469
2018-10-23,107.79690551757812
2018-10-24,108.1635971069336
2018-10-25,110.09325408935547
2018-10-26,113.6207046508789
2018-10-29,112.71263122558594
2018-10-30,114.49385070800781
2018-10-31,113.23650360107422
2018-11-01,113.46351623535156
2018-11-02,113.21905517578125
2018-11-05,113.9612045288086
2018-11-06,114.75574493408203
2018-11-07,115.47173309326172
2018-11-08,116.70286560058594
2018-11-09,117.10449981689453
2018-11-12,116.3274154663086
2018-11-13,116.99097442626953
2018-11-14,116.30996704101562
2018-11-15,117.35771179199219
2018-11-16,117.42752838134766
2018-11-19,117.0346450805664
2018-11-20,116.30996704101562
2018-11-21,114.7819595336914
2018-11-23,115.95197296142578
2018-11-26,116.42344665527344
2018-11-27,117.37516021728516
2018-11-28,119.025390625
2018-11-29,119.872314453125
2018-11-30,119.48815155029297
2018-12-03,119.26112365722656
2018-12-04,116.1266098022461
2018-12-06,115.85594177246094
2018-12-07,114.75574493408203
2018-12-10,113.9612045288086
2018-12-11,114.07470703125
2018-12-12,113.97868347167969
2018-12-13,113.8913803100586
2018-12-14,114.80815887451172
2018-12-17,110.76554870605469
2018-12-18,111.98793029785156
2018-12-19,111.48152923583984
2018-12-20,111.09732818603516
2018-12-21,113.71678161621094
2018-12-24,108.82720947265625
2018-12-26,112.89600372314453
2018-12-27,115.33200073242188
2018-12-28,115.36695861816406
2018-12-31,116.39724731445312
2019-01-02,113.68180847167969
2019-01-03,115.79476928710938
2019-01-04,116.91236877441406
2019-01-07,117.60684204101562
2019-01-08,119.26819610595703
2019-01-09,120.1120834350586
2019-01-10,121.18453216552734
2019-01-11,121.4570541381836
2019-01-14,120.49009704589844
2019-01-15,122.30970001220703
2019-01-16,122.97776794433594
2019-01-17,122.57342529296875
2019-01-18,125.65886688232422
2019-01-22,124.20843505859375
2019-01-23,124.69190979003906
2019-01-24,124.92047119140625
2019-01-25,125.80830383300781
2019-01-28,125.83467864990234
2019-01-29,125.97531127929688
2019-01-30,127.6982421875
2019-01-31,128.67398071289062
2019-02-01,133.62294006347656
2019-02-04,133.89549255371094
2019-02-05,134.4580535888672
2019-02-06,134.9151611328125
2019-02-07,137.26220703125
2019-02-08,139.53012084960938
2019-02-11,139.1082000732422
2019-02-12,140.60255432128906
2019-02-13,142.94960021972656
2019-02-14,142.6419219970703
2019-02-15,145.29661560058594
2019-02-19,146.92282104492188
2019-02-20,147.42391967773438
2019-02-21,147.35357666015625
2019-02-22,155.60777282714844
2019-02-25,158.35916137695312
2019-02-26,162.4291534423828
2019-02-27,160.36338806152344
2019-02-28,156.66261291503906
2019-03-01,160.9962615966797
2019-03-04,162.59613037109375
2019-03-05,163.44004821777344
2019-03-06,162.1654052734375
2019-03-07,159.05361938476562
2019-03-08,157.35704040527344
2019-03-11,158.1218719482422
2019-03-12,154.02548217773438
2019-03-13,155.0979461669922
2019-03-14,154.66720581054688
2019-03-15,152.29379272460938
2019-03-18,153.1728057861328
2019-03-19,151.13340759277344
2019-03-20,151.0983123779297
2019-03-21,154.50897216796875
2019-03-22,154.76390075683594
2019-03-25,153.02337646484375
2019-03-26,155.17706298828125
2019-03-27,155.13311767578125
2019-03-28,155.018798828125
2019-03-29,156.9263458251953
2019-04-01,157.91961669921875
2019-04-02,155.94180297851562
2019-04-03,155.1858367919922
2019-04-04,154.26283264160156
2019-04-05,154.4395294189453
2019-04-08,153.1141815185547
2019-04-09,152.7519073486328
2019-04-10,153.79454040527344
2019-04-11,155.34962463378906
2019-04-12,156.9312286376953
2019-04-15,156.55126953125
2019-04-16,159.39639282226562
2019-04-17,158.2388916015625
2019-04-18,158.99876403808594
