Date,ZEEL.NS
2016-08-04,461.3307800292969
2016-08-05,469.7530517578125
2016-08-08,473.538330078125
2016-08-09,484.799560546875
2016-08-10,487.35455322265625
2016-08-11,474.5792541503906
2016-08-12,479.07427978515625
2016-08-16,477.51287841796875
2016-08-17,471.26715087890625
2016-08-18,474.2953796386719
2016-08-19,476.5191955566406
2016-08-22,482.38641357421875
2016-08-23,486.97601318359375
2016-08-24,493.7895812988281
2016-08-25,483.3800048828125
2016-08-26,478.8376770019531
2016-08-29,501.64398193359375
2016-08-30,500.79229736328125
2016-08-31,510.5394287109375
2016-09-01,506.6595458984375
2016-09-02,504.8141784667969
2016-09-06,509.35650634765625
2016-09-07,506.4228515625
2016-09-08,509.7823181152344
2016-09-09,504.7668762207031
2016-09-12,487.8750305175781
2016-09-14,490.3355407714844
2016-09-15,502.3537292480469
2016-09-16,491.56573486328125
2016-09-19,497.52752685546875
2016-09-20,497.1489562988281
2016-09-21,498.000732421875
2016-09-22,497.43292236328125
2016-09-23,496.439208984375
2016-09-26,502.16448974609375
2016-09-27,503.8205871582031
2016-09-28,518.5831298828125
2016-09-29,520.1920166015625
2016-09-30,517.4002075195312
2016-10-03,547.7770385742188
2016-10-04,533.0618286132812
2016-10-05,536.75244140625
2016-10-06,525.11279296875
2016-10-07,541.4840087890625
2016-10-10,538.0772094726562
2016-10-13,517.2108764648438
2016-10-14,500.1298828125
2016-10-17,475.66754150390625
2016-10-18,486.50286865234375
2016-10-19,481.0615539550781
2016-10-20,492.3227844238281
2016-10-21,494.7831115722656
2016-10-24,484.56292724609375
2016-10-25,486.3609619140625
2016-10-26,488.9633483886719
2016-10-27,477.27630615234375
2016-10-28,492.41741943359375
2016-11-01,482.00787353515625
2016-11-02,474.011474609375
2016-11-03,476.2353210449219
2016-11-04,478.9796447753906
2016-11-07,480.16253662109375
2016-11-08,478.0806579589844
2016-11-09,478.9796447753906
2016-11-10,478.7904052734375
2016-11-11,456.2679748535156
2016-11-15,429.1559143066406
2016-11-16,449.7856750488281
2016-11-17,434.3606872558594
2016-11-18,422.67364501953125
2016-11-21,410.70269775390625
2016-11-22,425.2760009765625
2016-11-23,432.5626525878906
2016-11-24,415.5289306640625
2016-11-25,415.907470703125
2016-11-28,433.1304626464844
2016-11-29,432.8465576171875
2016-11-30,431.1905212402344
2016-12-01,433.03582763671875
2016-12-02,419.314208984375
2016-12-05,418.7937316894531
2016-12-06,422.720947265625
2016-12-07,417.7527770996094
2016-12-08,428.54083251953125
2016-12-09,435.3543395996094
2016-12-12,428.0203552246094
2016-12-13,418.0839538574219
2016-12-14,418.6991271972656
2016-12-15,414.25140380859375
2016-12-16,418.367919921875
2016-12-19,417.7527770996094
2016-12-20,424.4243469238281
2016-12-21,417.7527770996094
2016-12-22,417.8473815917969
2016-12-23,418.88836669921875
2016-12-26,408.6208190917969
2016-12-27,412.8792419433594
2016-12-28,419.314208984375
2016-12-29,423.5726623535156
2016-12-30,428.7300720214844
2017-01-02,427.35791015625
2017-01-03,433.6982421875
2017-01-04,433.982177734375
2017-01-05,445.4326171875
2017-01-06,438.2406311035156
2017-01-09,440.13323974609375
2017-01-10,442.6409912109375
2017-01-11,452.6246337890625
2017-01-12,450.8740234375
2017-01-13,451.9148864746094
2017-01-16,455.1797180175781
2017-01-17,454.3753662109375
2017-01-18,456.17333984375
2017-01-19,451.9148864746094
2017-01-20,442.07318115234375
2017-01-23,457.0250549316406
2017-01-24,453.6655578613281
2017-01-25,471.4564208984375
2017-01-27,470.0842590332031
2017-01-30,469.7057189941406
2017-01-31,462.8921813964844
2017-02-01,477.3709716796875
2017-02-02,480.16253662109375
2017-02-03,469.2325744628906
2017-02-06,476.945068359375
2017-02-07,475.28900146484375
2017-02-08,484.7522277832031
2017-02-09,494.5466003417969
2017-02-10,490.2408447265625
2017-02-13,496.1553649902344
2017-02-14,485.41461181640625
2017-02-15,492.7486267089844
2017-02-16,490.6667175292969
2017-02-17,493.2218017578125
2017-02-20,500.22454833984375
2017-02-21,495.16168212890625
2017-02-22,488.44287109375
2017-02-23,490.7140197753906
2017-02-27,476.75579833984375
2017-02-28,482.1025390625
2017-03-01,479.2161865234375
2017-03-02,474.72119140625
2017-03-03,475.9987487792969
2017-03-06,480.0206604003906
2017-03-07,479.4527587890625
2017-03-08,486.8341369628906
2017-03-09,489.6257629394531
2017-03-10,487.1653137207031
2017-03-14,494.593994140625
2017-03-15,497.385498046875
2017-03-16,497.24365234375
2017-03-17,491.3764343261719
2017-03-20,493.1270751953125
2017-03-21,495.30364990234375
2017-03-22,492.8432312011719
2017-03-23,495.492919921875
2017-03-24,490.619384765625
2017-03-27,488.7740783691406
2017-03-28,501.8805847167969
2017-03-29,502.4484558105469
2017-03-30,503.8205871582031
2017-03-31,506.8014221191406
2017-04-03,500.1772155761719
2017-04-05,514.3246459960938
2017-04-06,523.6932983398438
2017-04-07,518.20458984375
2017-04-10,523.7405395507812
2017-04-11,511.15447998046875
2017-04-12,501.9752502441406
2017-04-13,493.55291748046875
2017-04-17,493.2218017578125
2017-04-18,489.8149719238281
2017-04-19,493.8841857910156
2017-04-20,504.8141784667969
2017-04-21,500.22454833984375
2017-04-24,496.39190673828125
2017-04-25,499.6094665527344
2017-04-26,499.420166015625
2017-04-27,502.25909423828125
2017-04-28,498.56842041015625
2017-05-02,505.5238952636719
2017-05-03,498.8997497558594
2017-05-04,492.79595947265625
2017-05-05,478.45916748046875
2017-05-08,474.72119140625
2017-05-09,469.04327392578125
2017-05-10,488.49017333984375
2017-05-11,515.5075073242188
2017-05-12,498.14263916015625
2017-05-15,497.3381652832031
2017-05-16,494.5466003417969
2017-05-17,495.91876220703125
2017-05-18,487.8750305175781
2017-05-19,484.5155944824219
2017-05-22,492.41741943359375
2017-05-23,484.7522277832031
2017-05-24,481.81854248046875
2017-05-25,484.5155944824219
2017-05-26,491.139892578125
2017-05-29,493.7895812988281
2017-05-30,494.499267578125
2017-05-31,487.2126159667969
2017-06-01,493.9787902832031
2017-06-02,495.067138671875
2017-06-05,496.4866027832031
2017-06-06,490.90325927734375
2017-06-07,491.3764343261719
2017-06-08,492.7013244628906
2017-06-09,493.9787902832031
2017-06-12,485.65118408203125
2017-06-13,481.4400939941406
2017-06-14,485.6039123535156
2017-06-15,481.0615539550781
2017-06-16,480.7776184082031
2017-06-19,481.77130126953125
2017-06-20,477.3236083984375
2017-06-21,477.51287841796875
2017-06-22,483.2380676269531
2017-06-23,482.38641357421875
2017-06-27,465.39996337890625
2017-06-28,458.5391540527344
2017-06-29,462.6083068847656
2017-06-30,464.9741516113281
2017-07-03,464.1697692871094
2017-07-04,465.0214538574219
2017-07-05,475.2939453125
2017-07-06,476.5780029296875
2017-07-07,482.5703430175781
2017-07-10,481.0484619140625
2017-07-11,481.7142639160156
2017-07-12,485.1860046386719
2017-07-13,491.7489929199219
2017-07-14,489.1333312988281
2017-07-17,498.6448669433594
2017-07-18,504.5896911621094
2017-07-19,518.761962890625
2017-07-20,512.6268920898438
2017-07-21,528.8917846679688
2017-07-24,524.9443969726562
2017-07-25,512.38916015625
2017-07-26,504.73236083984375
2017-07-27,512.9597778320312
2017-07-28,514.1962280273438
2017-07-31,515.2901611328125
2017-08-01,517.0497436523438
2017-08-02,513.9109497070312
2017-08-03,513.578125
2017-08-04,515.3853149414062
2017-08-07,514.2438354492188
2017-08-08,513.578125
2017-08-09,513.6256713867188
2017-08-10,494.6499938964844
2017-08-11,480.2399597167969
2017-08-14,491.9392395019531
2017-08-16,493.3659362792969
2017-08-17,501.0227966308594
2017-08-18,486.6127624511719
2017-08-21,484.425048828125
2017-08-22,491.225830078125
2017-08-23,489.7515869140625
2017-08-24,486.7078857421875
2017-08-28,492.60504150390625
2017-08-29,492.9378967285156
2017-08-30,494.93536376953125
2017-08-31,494.12689208984375
2017-09-01,498.07421875
2017-09-04,496.1242980957031
2017-09-05,495.2682800292969
2017-09-06,494.6499938964844
2017-09-07,495.41094970703125
2017-09-08,494.4122314453125
2017-09-11,494.8877868652344
2017-09-12,506.44439697265625
2017-09-13,506.6822509765625
2017-09-14,503.4482421875
2017-09-15,508.10888671875
2017-09-18,517.1449584960938
2017-09-19,518.4765625
2017-09-20,522.2811279296875
2017-09-21,509.3929748535156
2017-09-22,496.219482421875
2017-09-25,500.78497314453125
2017-09-26,499.26318359375
2017-09-27,498.4071350097656
2017-09-28,494.60247802734375
2017-09-29,494.6975402832031
2017-10-03,496.45721435546875
2017-10-04,495.93414306640625
2017-10-05,496.1242980957031
2017-10-06,496.1719055175781
2017-10-09,500.0716247558594
2017-10-10,497.36083984375
2017-10-11,489.37115478515625
2017-10-12,492.2721252441406
2017-10-13,485.138427734375
2017-10-16,489.3235778808594
2017-10-17,470.6332702636719
2017-10-18,466.7810363769531
2017-10-19,465.4494323730469
2017-10-23,467.63714599609375
2017-10-24,500.26190185546875
2017-10-25,506.15899658203125
2017-10-26,505.540771484375
2017-10-27,515.0523681640625
2017-10-30,522.1860961914062
2017-10-31,515.432861328125
2017-11-01,509.6308288574219
2017-11-02,503.40069580078125
2017-11-03,512.6268920898438
2017-11-06,504.6847229003906
2017-11-07,511.7708740234375
2017-11-08,514.1488037109375
2017-11-09,511.8659973144531
2017-11-10,516.2413330078125
2017-11-13,515.908447265625
2017-11-14,515.670654296875
2017-11-15,513.8158569335938
2017-11-16,513.00732421875
2017-11-17,509.3454284667969
2017-11-20,506.6822509765625
2017-11-21,513.8634643554688
2017-11-22,534.5986938476562
2017-11-23,537.499755859375
2017-11-24,536.5961303710938
2017-11-27,547.1539306640625
2017-11-28,557.9971923828125
2017-11-29,549.1513061523438
2017-11-30,540.4006958007812
2017-12-01,529.6051025390625
2017-12-04,538.5460815429688
2017-12-05,540.6860961914062
2017-12-06,541.9226684570312
2017-12-07,544.9663696289062
2017-12-08,535.5023193359375
2017-12-11,540.258056640625
2017-12-12,541.1617431640625
2017-12-13,539.3544311523438
2017-12-14,540.0203247070312
2017-12-15,543.587158203125
2017-12-18,546.2978515625
2017-12-19,550.5780639648438
2017-12-20,552.1950073242188
2017-12-21,546.2978515625
2017-12-22,546.4881591796875
2017-12-26,553.4791870117188
2017-12-27,558.6630249023438
2017-12-28,557.2362060546875
2017-12-29,553.3839721679688
2018-01-01,550.9110717773438
2018-01-02,549.912353515625
2018-01-03,551.4342651367188
2018-01-04,551.6719970703125
2018-01-05,558.1874389648438
2018-01-08,564.8930053710938
2018-01-09,551.7195434570312
2018-01-10,552.1475830078125
2018-01-11,551.6719970703125
2018-01-12,562.1347045898438
2018-01-15,576.5447998046875
2018-01-16,583.4406127929688
2018-01-17,564.1322021484375
2018-01-18,566.7478637695312
2018-01-19,571.0280151367188
2018-01-22,579.1128540039062
2018-01-23,567.9844360351562
2018-01-24,573.7388916015625
2018-01-25,566.7478637695312
2018-01-29,579.1604614257812
2018-01-30,573.548583984375
2018-01-31,564.7028198242188
2018-02-01,565.891845703125
2018-02-02,557.4740600585938
2018-02-05,554.2401123046875
2018-02-06,543.8248901367188
2018-02-07,552.765869140625
2018-02-08,556.2374877929688
2018-02-09,552.5755615234375
2018-02-12,555.9522705078125
2018-02-14,548.4380493164062
2018-02-15,543.0164794921875
2018-02-16,541.7799072265625
2018-02-19,540.2105712890625
2018-02-20,542.873779296875
2018-02-21,545.10888671875
2018-02-22,539.3544311523438
2018-02-23,542.11279296875
2018-02-26,556.8557739257812
2018-02-27,548.3428955078125
2018-02-28,537.7374877929688
2018-03-01,528.2734985351562
2018-03-05,524.8968505859375
2018-03-06,532.1732177734375
2018-03-07,537.499755859375
2018-03-08,535.9778442382812
2018-03-09,540.7337036132812
2018-03-12,548.1051635742188
2018-03-13,550.863525390625
2018-03-14,548.4380493164062
2018-03-15,542.5408935546875
2018-03-16,542.4932250976562
2018-03-19,538.7838134765625
2018-03-20,547.0113525390625
2018-03-21,539.1642456054688
2018-03-22,531.887939453125
2018-03-23,541.5897216796875
2018-03-26,557.2362060546875
2018-03-27,557.8545532226562
2018-03-28,547.3917236328125
2018-04-02,550.6732788085938
2018-04-03,553.1463012695312
2018-04-04,546.3931274414062
2018-04-05,557.4740600585938
2018-04-06,555.9522705078125
2018-04-09,543.8724975585938
2018-04-10,545.7271728515625
2018-04-11,547.1064453125
2018-04-12,543.349365234375
2018-04-13,547.81982421875
2018-04-16,549.86474609375
2018-04-17,547.3441162109375
2018-04-18,559.51904296875
2018-04-19,563.9419555664062
2018-04-20,558.9959716796875
2018-04-23,566.1771850585938
2018-04-24,559.9470825195312
2018-04-25,556.7607421875
2018-04-26,552.765869140625
2018-04-27,562.7529907226562
2018-04-30,559.3287353515625
2018-05-02,567.1759033203125
2018-05-03,564.7979736328125
2018-05-04,557.9971923828125
2018-05-07,570.5523681640625
2018-05-08,565.5112915039062
2018-05-09,562.562744140625
2018-05-10,559.6616821289062
2018-05-11,563.8468017578125
2018-05-14,549.4368286132812
2018-05-15,544.680908203125
2018-05-16,547.6295166015625
2018-05-17,543.0640258789062
2018-05-18,539.8775634765625
2018-05-21,527.0369262695312
2018-05-22,537.975341796875
2018-05-23,527.0369262695312
2018-05-24,528.3685913085938
2018-05-25,535.2645263671875
2018-05-28,545.2041015625
2018-05-29,530.0806274414062
2018-05-30,530.223388671875
2018-05-31,528.8917846679688
2018-06-01,531.0318603515625
2018-06-04,532.8866577148438
2018-06-05,517.7632446289062
2018-06-06,524.0408325195312
2018-06-07,522.4238891601562
2018-06-08,530.128173828125
2018-06-11,539.4495849609375
2018-06-12,537.5947875976562
2018-06-13,529.890380859375
2018-06-14,527.132080078125
2018-06-15,527.8930053710938
2018-06-18,533.7901611328125
2018-06-19,527.4174194335938
2018-06-20,533.5048828125
2018-06-21,535.9303588867188
2018-06-22,538.1180419921875
2018-06-25,531.7451782226562
2018-06-26,534.5511474609375
2018-06-27,517.7632446289062
2018-06-28,512.674560546875
2018-06-29,517.3826904296875
2018-07-02,513.2928466796875
2018-07-03,518.191162109375
2018-07-04,515.7182006835938
2018-07-05,524.849365234375
2018-07-06,518.0960083007812
2018-07-09,516.948486328125
2018-07-10,514.8448486328125
2018-07-11,516.6616821289062
2018-07-12,510.25482177734375
2018-07-13,486.4441833496094
2018-07-16,485.8226318359375
2018-07-17,494.2375793457031
2018-07-18,498.1104736328125
2018-07-19,499.01885986328125
2018-07-20,491.84698486328125
2018-07-23,492.0382385253906
2018-07-24,502.2701416015625
2018-07-25,498.25384521484375
2018-07-26,496.05450439453125
2018-07-27,495.9588928222656
2018-07-30,501.0748596191406
2018-07-31,504.0870666503906
2018-08-01,503.4176330566406
2018-08-02,495.7198486328125
2018-08-03,497.82354736328125
2018-08-06,500.16632080078125
2018-08-07,507.3382568359375
2018-08-08,507.4816589355469
2018-08-09,500.0229797363281
2018-08-10,494.28546142578125
2018-08-13,484.2926330566406
2018-08-14,491.4645690917969
2018-08-16,478.5551452636719
2018-08-17,481.4717102050781
2018-08-20,484.0057678222656
2018-08-21,492.61199951171875
2018-08-23,483.47979736328125
2018-08-24,488.0220031738281
2018-08-27,488.8348388671875
2018-08-28,488.3567199707031
2018-08-29,482.9060974121094
2018-08-30,486.4441833496094
2018-08-31,478.0770568847656
2018-09-03,477.7423400878906
2018-09-04,471.57452392578125
2018-09-05,461.3426513671875
2018-09-06,449.81988525390625
2018-09-07,449.81988525390625
2018-09-10,452.0670471191406
2018-09-11,445.6123352050781
2018-09-12,443.556396484375
2018-09-14,451.39764404296875
2018-09-17,454.4576721191406
2018-09-18,444.22576904296875
2018-09-19,431.0773620605469
2018-09-21,431.1251525878906
2018-09-24,428.4476623535156
2018-09-25,429.7386169433594
2018-09-26,429.0692443847656
2018-09-27,425.8179931640625
2018-09-28,419.4111328125
2018-10-01,420.1282958984375
2018-10-03,418.55047607421875
2018-10-04,420.1282958984375
2018-10-05,403.8241882324219
2018-10-08,395.9351501464844
2018-10-09,413.8648681640625
2018-10-10,439.68359375
2018-10-11,443.60418701171875
2018-10-12,446.28173828125
2018-10-15,451.8279724121094
2018-10-16,449.1982727050781
2018-10-17,443.3173522949219
2018-10-19,435.2848205566406
2018-10-22,429.54742431640625
2018-10-23,418.4548645019531
2018-10-24,416.2554931640625
2018-10-25,413.5301818847656
2018-10-26,403.2505187988281
2018-10-29,412.4304504394531
2018-10-30,425.00518798828125
2018-10-31,431.3642272949219
2018-11-01,427.2523193359375
2018-11-02,422.04083251953125
2018-11-05,419.1720275878906
2018-11-06,428.5910949707031
2018-11-07,427.3002014160156
2018-11-09,430.4557800292969
2018-11-12,418.64605712890625
2018-11-13,418.9330139160156
2018-11-14,416.1598815917969
2018-11-15,421.8973693847656
2018-11-16,424.1923522949219
2018-11-19,427.2523193359375
2018-11-20,428.4954833984375
2018-11-21,419.5067443847656
2018-11-22,438.775146484375
2018-11-26,441.40484619140625
2018-11-27,439.2054443359375
2018-11-28,456.5614013671875
2018-11-29,461.0557556152344
2018-11-30,467.22357177734375
2018-12-03,454.50543212890625
2018-12-04,463.9245300292969
2018-12-05,456.5135803222656
2018-12-06,447.7638854980469
2018-12-07,456.5135803222656
2018-12-10,445.7557373046875
2018-12-11,457.947998046875
2018-12-12,460.7210693359375
2018-12-13,472.1004638671875
2018-12-14,468.0364074707031
2018-12-17,479.89385986328125
2018-12-18,442.45672607421875
2018-12-19,444.7995300292969
2018-12-20,441.73956298828125
2018-12-21,428.2085876464844
2018-12-24,417.64202880859375
2018-12-26,435.14141845703125
2018-12-27,444.08233642578125
2018-12-28,453.6926574707031
2018-12-31,455.60516357421875
2019-01-01,459.2388916015625
2019-01-02,449.6763610839844
2019-01-03,441.2614440917969
2019-01-04,443.6520690917969
2019-01-07,442.6957702636719
2019-01-08,431.8901672363281
2019-01-09,431.5076904296875
2019-01-10,431.6033020019531
2019-01-11,431.3163757324219
2019-01-14,428.4954833984375
2019-01-15,436.8148193359375
2019-01-16,432.3204650878906
2019-01-17,421.6104431152344
2019-01-18,421.03668212890625
2019-01-21,417.5463562011719
2019-01-22,406.6451721191406
2019-01-23,413.9126892089844
2019-01-24,414.8689270019531
2019-01-25,304.4698791503906
2019-01-28,356.9679870605469
2019-01-29,360.88861083984375
2019-01-30,371.83770751953125
2019-01-31,363.5661315917969
2019-02-01,338.8948974609375
2019-02-04,332.5357971191406
2019-02-05,349.3658447265625
2019-02-06,371.0248718261719
2019-02-07,390.8670349121094
2019-02-08,381.3523864746094
2019-02-11,384.12548828125
2019-02-12,396.5567321777344
2019-02-14,414.48638916015625
2019-02-15,412.478271484375
2019-02-18,419.7458190917969
2019-02-19,426.9176940917969
2019-02-20,425.5789489746094
2019-02-21,426.9654541015625
2019-02-22,428.638916015625
2019-02-25,425.67449951171875
2019-02-26,448.6723327636719
2019-02-27,443.1260986328125
2019-02-28,446.28173828125
2019-03-01,465.0720520019531
2019-03-05,463.2551574707031
2019-03-06,450.2979736328125
2019-03-07,438.9185791015625
2019-03-08,435.1892395019531
2019-03-11,433.1811218261719
2019-03-12,443.3173522949219
2019-03-13,429.1648254394531
2019-03-14,430.12109375
2019-03-15,434.37640380859375
2019-03-18,437.3407897949219
2019-03-19,445.3732604980469
2019-03-20,423.80987548828125
2019-03-22,415.8251647949219
2019-03-25,398.23016357421875
2019-03-26,402.5811462402344
2019-03-27,404.5414123535156
2019-03-28,423.4273376464844
2019-04-01,412.8130187988281
2019-04-02,399.42547607421875
2019-04-03,386.850830078125
2019-04-04,399.04296875
2019-04-05,393.4967346191406
2019-04-08,387.0420837402344
2019-04-09,392.73175048828125
2019-04-10,394.5008239746094
2019-04-11,392.9230041503906
2019-04-12,399.85577392578125
2019-04-15,398.37359619140625
2019-04-16,397.3695373535156
2019-04-18,384.6992492675781
2019-04-22,379.2008056640625
2019-04-23,391.2495422363281
2019-04-24,399.61676025390625
2019-04-25,397.8955078125
2019-04-26,399.42547607421875
2019-04-30,413.673583984375
2019-05-02,400.1427001953125
2019-05-03,393.4010925292969
2019-05-06,370.7857971191406
2019-05-07,352.99957275390625
2019-05-08,317.0924072265625
2019-05-09,342.24176025390625
2019-05-10,354.9598693847656
2019-05-13,327.0852355957031
2019-05-14,331.1492614746094
2019-05-15,308.2470703125
2019-05-16,330.5755310058594
2019-05-17,355.8682861328125
2019-05-20,346.6404724121094
2019-05-21,332.488037109375
2019-05-22,327.2286682128906
2019-05-23,344.6802062988281
2019-05-24,360.3627014160156
2019-05-27,345.2061462402344
2019-05-28,365.0960998535156
2019-05-29,356.2508239746094
2019-05-30,349.2701721191406
2019-05-31,341.81146240234375
2019-06-03,343.8195495605469
2019-06-04,330.91015625
2019-06-06,326.12890625
2019-06-07,325.3161315917969
2019-06-10,320.6783142089844
2019-06-11,331.05364990234375
2019-06-12,327.85015869140625
2019-06-13,337.17364501953125
2019-06-14,321.7779846191406
2019-06-17,323.3079833984375
2019-06-18,324.5033264160156
2019-06-19,337.55615234375
2019-06-20,336.31304931640625
