Date,POOL
2015-12-08,73.552001953125
2015-12-09,72.11369323730469
2015-12-10,73.11150360107422
2015-12-11,72.05974578857422
2015-12-14,72.12266540527344
2015-12-15,73.25536346435547
2015-12-16,74.89142608642578
2015-12-17,72.83283996582031
2015-12-18,71.63726043701172
2015-12-21,72.23055267333984
2015-12-22,73.16544342041016
2015-12-23,74.0284423828125
2015-12-24,73.6868667602539
2015-12-28,73.89360809326172
2015-12-29,74.20823669433594
2015-12-30,73.4351577758789
2015-12-31,72.6170883178711
2016-01-04,71.16981506347656
2016-01-05,71.48442840576172
2016-01-06,70.81019592285156
2016-01-07,69.69552612304688
2016-01-08,68.28416442871094
2016-01-11,68.14036560058594
2016-01-12,69.30896759033203
2016-01-13,67.53803253173828
2016-01-14,68.24819946289062
2016-01-15,66.9717025756836
2016-01-19,67.44815826416016
2016-01-20,67.01665496826172
2016-01-21,66.85485076904297
2016-01-22,68.49988555908203
2016-01-25,70.09105682373047
2016-01-26,69.54269409179688
2016-01-27,69.56965637207031
2016-01-28,71.82604217529297
2016-01-29,75.96118927001953
2016-02-01,75.46675109863281
2016-02-02,72.71597290039062
2016-02-03,71.76310729980469
2016-02-04,71.90692138671875
2016-02-05,69.21907806396484
2016-02-08,69.16514587402344
2016-02-09,69.47077941894531
2016-02-10,69.59663391113281
2016-02-11,69.73145294189453
2016-02-12,70.01016235351562
2016-02-16,71.40352630615234
2016-02-17,72.095703125
2016-02-18,72.12266540527344
2016-02-19,72.90473175048828
2016-02-22,72.76093292236328
2016-02-23,72.77892303466797
2016-02-24,72.20359802246094
2016-02-25,72.6170883178711
2016-02-26,73.56098937988281
2016-02-29,72.15864562988281
2016-03-01,73.44412231445312
2016-03-02,73.02162170410156
2016-03-03,73.11150360107422
2016-03-04,73.31829833984375
2016-03-07,73.29132080078125
2016-03-08,72.85981750488281
2016-03-09,74.10037231445312
2016-03-10,73.26434326171875
2016-03-11,74.37903594970703
2016-03-14,74.171630859375
2016-03-15,74.19866180419922
2016-03-16,74.58647155761719
2016-03-17,75.88500213623047
2016-03-18,77.22867584228516
2016-03-21,77.18357849121094
2016-03-22,76.78680419921875
2016-03-23,77.03929901123047
2016-03-24,77.20162200927734
2016-03-28,77.99518585205078
2016-03-29,79.3208236694336
2016-03-30,78.94206237792969
2016-03-31,79.12242126464844
2016-04-01,79.7085952758789
2016-04-04,78.8428726196289
2016-04-05,78.16653442382812
2016-04-06,80.38494110107422
2016-04-07,79.42001342773438
2016-04-08,80.53820037841797
2016-04-11,80.10538482666016
2016-04-12,80.13243103027344
2016-04-13,81.8367919921875
2016-04-14,81.8818588256836
2016-04-15,81.6744613647461
2016-04-18,82.6393814086914
2016-04-19,82.21553802490234
2016-04-20,81.89990997314453
2016-04-21,81.43097686767578
2016-04-22,80.57427978515625
2016-04-25,80.62838745117188
2016-04-26,80.3939437866211
2016-04-27,80.8357925415039
2016-04-28,79.93402099609375
2016-04-29,78.8248291015625
2016-05-02,79.69053649902344
2016-05-03,78.74366760253906
2016-05-04,78.93305969238281
2016-05-05,78.75267791748047
2016-05-06,79.94305419921875
2016-05-09,81.28667449951172
2016-05-10,81.48511505126953
2016-05-11,81.13339233398438
2016-05-12,81.89990997314453
2016-05-13,81.48511505126953
2016-05-16,81.13339233398438
2016-05-17,79.3416748046875
2016-05-18,79.31453704833984
2016-05-19,79.37786865234375
2016-05-20,79.83032989501953
2016-05-23,79.86650848388672
2016-05-24,81.91160583496094
2016-05-25,82.13782501220703
2016-05-26,82.7079086303711
2016-05-27,83.63996887207031
2016-05-31,82.86174774169922
2016-06-01,82.90699768066406
2016-06-02,84.22815704345703
2016-06-03,83.75760650634766
2016-06-06,82.59029388427734
2016-06-07,82.72602081298828
2016-06-08,83.35942840576172
2016-06-09,82.9793930053711
2016-06-10,81.92066955566406
2016-06-13,80.69905090332031
2016-06-14,80.73523712158203
2016-06-15,81.59489440917969
2016-06-16,81.41390228271484
2016-06-17,80.93431091308594
2016-06-20,82.06543731689453
2016-06-21,81.83922576904297
2016-06-22,81.38677978515625
2016-06-23,82.21926879882812
2016-06-24,80.8076171875
2016-06-27,80.2284927368164
2016-06-28,81.48629760742188
2016-06-29,82.62646484375
2016-06-30,85.0877914428711
2016-07-01,86.01082611083984
2016-07-05,85.72125244140625
2016-07-06,86.0469970703125
2016-07-07,86.11937713623047
2016-07-08,87.47673797607422
2016-07-11,87.48580169677734
2016-07-12,87.90205383300781
2016-07-13,87.55819702148438
2016-07-14,87.19621276855469
2016-07-15,86.9609603881836
2016-07-18,86.87950897216797
2016-07-19,86.95187377929688
2016-07-20,87.89300537109375
2016-07-21,88.51737213134766
2016-07-22,90.77963256835938
2016-07-25,91.38590240478516
2016-07-26,91.53070068359375
2016-07-27,91.8474349975586
2016-07-28,92.67088317871094
2016-07-29,92.55322265625
2016-08-01,92.76136779785156
2016-08-02,91.2501449584961
2016-08-03,91.15969848632812
2016-08-04,91.4492416381836
2016-08-05,90.4357681274414
2016-08-08,90.18162536621094
2016-08-09,90.19978332519531
2016-08-10,90.39945983886719
2016-08-11,90.90779113769531
2016-08-12,90.94407653808594
2016-08-15,91.2254867553711
2016-08-16,90.49929809570312
2016-08-17,90.91683197021484
2016-08-18,91.23458862304688
2016-08-19,91.57948303222656
2016-08-22,91.5522689819336
2016-08-23,92.051513671875
2016-08-24,91.80642700195312
2016-08-25,92.7504653930664
2016-08-26,91.9789047241211
2016-08-29,92.40552520751953
2016-08-30,91.86994934082031
2016-08-31,91.56136322021484
2016-09-01,91.15288543701172
2016-09-02,91.15288543701172
2016-09-06,90.66271209716797
2016-09-07,90.0817642211914
2016-09-08,88.98343658447266
2016-09-09,86.21488952636719
2016-09-12,86.83214569091797
2016-09-13,85.3797836303711
2016-09-14,85.84272766113281
2016-09-15,86.30565643310547
2016-09-16,85.36163330078125
2016-09-19,85.298095703125
2016-09-20,84.4357681274414
2016-09-21,84.90777587890625
2016-09-22,86.17860412597656
2016-09-23,85.8699722290039
2016-09-26,85.64302062988281
2016-09-27,86.5779800415039
2016-09-28,86.37826538085938
2016-09-29,85.6702651977539
2016-09-30,85.79733276367188
2016-10-03,86.34199523925781
2016-10-04,86.82308197021484
2016-10-05,85.86087799072266
2016-10-06,86.47810363769531
2016-10-07,86.2239761352539
2016-10-10,86.29658508300781
2016-10-11,84.29959869384766
2016-10-12,84.88961029052734
2016-10-13,84.30867004394531
2016-10-14,84.65362548828125
2016-10-17,84.83517456054688
2016-10-18,84.74439239501953
2016-10-19,83.65512084960938
2016-10-20,82.85631561279297
2016-10-21,85.72472381591797
2016-10-24,85.41610717773438
2016-10-25,84.66268920898438
2016-10-26,82.88356018066406
2016-10-27,83.29203796386719
2016-10-28,83.70960235595703
2016-10-31,84.03636169433594
2016-11-01,82.23001098632812
2016-11-02,82.62943267822266
2016-11-03,82.99248504638672
2016-11-04,83.66422271728516
2016-11-07,85.96849822998047
2016-11-08,85.1032485961914
2016-11-09,85.61328887939453
2016-11-10,86.82460021972656
2016-11-11,88.14524841308594
2016-11-14,89.994140625
2016-11-15,90.75006866455078
2016-11-16,90.80474853515625
2016-11-17,91.8429946899414
2016-11-18,91.51510620117188
2016-11-21,91.8703384399414
2016-11-22,93.04523468017578
2016-11-23,92.38948059082031
2016-11-25,92.83575439453125
2016-11-28,91.97052764892578
2016-11-29,92.2346420288086
2016-11-30,91.633544921875
2016-12-01,91.8794174194336
2016-12-02,90.95044708251953
2016-12-05,93.27294158935547
2016-12-06,94.68463897705078
2016-12-07,95.49523162841797
2016-12-08,97.89968872070312
2016-12-09,97.24392700195312
2016-12-12,96.46976470947266
2016-12-13,97.48983001708984
2016-12-14,96.35134887695312
2016-12-15,96.35134887695312
2016-12-16,96.82496643066406
2016-12-19,96.68836212158203
2016-12-20,96.54261779785156
2016-12-21,96.11457061767578
2016-12-22,95.71383666992188
2016-12-23,96.34221649169922
2016-12-27,96.55175018310547
2016-12-28,95.75936126708984
2016-12-29,96.25118255615234
2016-12-30,95.03074645996094
2017-01-03,95.30398559570312
2017-01-04,96.3604736328125
2017-01-05,96.66102600097656
2017-01-06,95.08541107177734
2017-01-09,94.65730285644531
2017-01-10,95.36772155761719
2017-01-11,95.42236328125
2017-01-12,94.91233825683594
2017-01-13,96.32405090332031
2017-01-17,95.8049087524414
2017-01-18,95.84132385253906
2017-01-19,95.44058227539062
2017-01-20,95.56812286376953
2017-01-23,95.59542846679688
2017-01-24,97.17108917236328
2017-01-25,96.95248413085938
2017-01-26,96.08724975585938
2017-01-27,95.6591796875
2017-01-30,95.56812286376953
2017-01-31,96.14189147949219
2017-02-01,96.16010284423828
2017-02-02,97.21658325195312
2017-02-03,98.50993347167969
2017-02-06,97.83592987060547
2017-02-07,97.8177490234375
2017-02-08,97.79039764404297
2017-02-09,99.60285186767578
2017-02-10,100.0582504272461
2017-02-13,100.38613891601562
2017-02-14,101.01455688476562
2017-02-15,102.28056335449219
2017-02-16,104.1840591430664
2017-02-17,106.20599365234375
2017-02-21,106.34261322021484
2017-02-22,105.98741149902344
2017-02-23,104.69410705566406
2017-02-24,105.74150085449219
2017-02-27,106.69783020019531
2017-02-28,104.47554779052734
2017-03-01,106.59767150878906
2017-03-02,105.349853515625
2017-03-03,106.04205322265625
2017-03-06,105.52294158935547
2017-03-07,105.64131927490234
2017-03-08,106.39727020263672
2017-03-09,106.55209350585938
2017-03-10,107.8271713256836
2017-03-13,108.59424591064453
2017-03-14,107.60802459716797
2017-03-15,109.35218048095703
2017-03-16,109.18781280517578
2017-03-17,110.44796752929688
2017-03-20,110.11011505126953
2017-03-21,108.48468017578125
2017-03-22,109.00518798828125
2017-03-23,108.53032684326172
2017-03-24,108.60337829589844
2017-03-27,108.5029525756836
2017-03-28,109.69918060302734
2017-03-29,109.03255462646484
2017-03-30,108.58512878417969
2017-03-31,108.96866607666016
2017-04-03,109.03255462646484
2017-04-04,108.74950408935547
2017-04-05,108.52120208740234
2017-04-06,108.59424591064453
2017-04-07,108.22899627685547
2017-04-10,108.94124603271484
2017-04-11,109.53483581542969
2017-04-12,107.32494354248047
2017-04-13,106.32048034667969
2017-04-17,107.67195892333984
2017-04-18,107.69935607910156
2017-04-19,107.2884292602539
2017-04-20,109.10565185546875
2017-04-21,108.58512878417969
2017-04-24,108.74950408935547
2017-04-25,109.3978500366211
2017-04-26,109.70831298828125
2017-04-27,110.32015228271484
2017-04-28,109.23348236083984
2017-05-01,109.03255462646484
2017-05-02,110.81326293945312
2017-05-03,111.2424545288086
2017-05-04,111.53468322753906
2017-05-05,111.22418975830078
2017-05-08,111.46158599853516
2017-05-09,110.79499053955078
2017-05-10,111.57119750976562
2017-05-11,110.93196105957031
2017-05-12,109.81790161132812
2017-05-15,110.16600799560547
2017-05-16,110.04688262939453
2017-05-17,107.61952209472656
2017-05-18,108.03173065185547
2017-05-19,109.15840148925781
2017-05-22,110.42245483398438
2017-05-23,109.43317413330078
2017-05-24,109.11259460449219
2017-05-25,110.36750030517578
2017-05-26,110.18431091308594
2017-05-30,109.1950454711914
2017-05-31,109.12176513671875
2017-06-01,110.46824645996094
2017-06-02,112.16282653808594
2017-06-05,112.1994857788086
2017-06-06,108.91107940673828
2017-06-07,110.91707611083984
2017-06-08,110.15682220458984
2017-06-09,108.9568862915039
2017-06-12,109.88203430175781
2017-06-13,111.34760284423828
2017-06-14,111.41172790527344
2017-06-15,111.7048568725586
2017-06-16,111.17356872558594
2017-06-19,112.78569793701172
2017-06-20,113.36279296875
2017-06-21,112.99638366699219
2017-06-22,110.05606842041016
2017-06-23,112.30023956298828
2017-06-26,111.59492492675781
2017-06-27,108.544677734375
2017-06-28,109.4515151977539
2017-06-29,108.05921173095703
2017-06-30,107.69281768798828
2017-07-03,109.9461441040039
2017-07-05,110.89875793457031
2017-07-06,110.23925018310547
2017-07-07,110.15682220458984
2017-07-10,108.5721664428711
2017-07-11,109.79959106445312
2017-07-12,108.87442016601562
2017-07-13,107.61038970947266
2017-07-14,106.60281372070312
2017-07-17,108.16912078857422
2017-07-18,107.98594665527344
2017-07-19,107.96761322021484
2017-07-20,97.78179168701172
2017-07-21,96.94828033447266
2017-07-24,99.17411041259766
2017-07-25,97.70854187011719
2017-07-26,99.80615997314453
2017-07-27,100.08094024658203
2017-07-28,99.1466293334961
2017-07-31,99.0367202758789
2017-08-01,99.06420135498047
2017-08-02,98.65201568603516
2017-08-03,97.92839813232422
2017-08-04,99.86112213134766
2017-08-07,98.90524291992188
2017-08-08,99.135009765625
2017-08-09,98.90524291992188
2017-08-10,97.31517791748047
2017-08-11,99.75082397460938
2017-08-14,99.1717529296875
2017-08-15,98.53759765625
2017-08-16,99.69566345214844
2017-08-17,98.6938247680664
2017-08-18,97.8482437133789
2017-08-21,97.15892791748047
2017-08-22,97.64604949951172
2017-08-23,95.42179107666016
2017-08-24,94.67736053466797
2017-08-25,91.56158447265625
2017-08-28,91.57075500488281
2017-08-29,89.4292221069336
2017-08-30,89.99909973144531
2017-08-31,91.62589263916016
2017-09-01,92.63691711425781
2017-09-05,93.15161895751953
2017-09-06,93.32626342773438
2017-09-07,93.49169158935547
2017-09-08,93.8685302734375
2017-09-11,94.32806396484375
2017-09-12,95.19203186035156
2017-09-13,95.8170394897461
2017-09-14,96.54312896728516
2017-09-15,96.49717712402344
2017-09-18,98.43647766113281
2017-09-19,98.25267028808594
2017-09-20,99.21771240234375
2017-09-21,99.15340423583984
2017-09-22,98.96957397460938
2017-09-25,99.31883239746094
2017-09-26,99.05228424072266
2017-09-27,99.21771240234375
2017-09-28,99.263671875
2017-09-29,99.419921875
2017-10-02,101.8555679321289
2017-10-03,101.93829345703125
2017-10-04,104.35556030273438
2017-10-05,102.50814056396484
2017-10-06,102.47136688232422
2017-10-09,101.57064056396484
2017-10-10,101.34088897705078
2017-10-11,102.21403503417969
2017-10-12,103.26182556152344
2017-10-13,103.3261489868164
2017-10-16,103.7948989868164
2017-10-17,101.4144058227539
2017-10-18,102.84819793701172
2017-10-19,108.19742584228516
2017-10-20,111.01908111572266
2017-10-23,111.1753158569336
2017-10-24,111.6624526977539
2017-10-25,111.14773559570312
2017-10-26,110.82608795166016
2017-10-27,111.33158874511719
2017-10-30,109.9161376953125
2017-10-31,111.0098876953125
2017-11-01,110.73417663574219
2017-11-02,111.31320190429688
2017-11-03,111.48784637451172
2017-11-06,110.945556640625
2017-11-07,111.14773559570312
2017-11-08,111.18450164794922
2017-11-09,108.98786163330078
2017-11-10,109.87937927246094
2017-11-13,110.3849105834961
2017-11-14,110.07142639160156
2017-11-15,109.53669738769531
2017-11-16,110.12675476074219
2017-11-17,110.91962432861328
2017-11-20,111.03946685791016
2017-11-21,111.59264373779297
2017-11-22,111.5004653930664
2017-11-24,111.83236694335938
2017-11-27,111.09480285644531
2017-11-28,112.4223861694336
2017-11-29,115.1697998046875
2017-11-30,115.83363342285156
2017-12-01,116.93995666503906
2017-12-04,119.75191497802734
2017-12-05,117.7789306640625
2017-12-06,116.37757873535156
2017-12-07,117.87112426757812
2017-12-08,118.93134307861328
2017-12-11,118.59947204589844
2017-12-12,117.94489288330078
2017-12-13,117.6959457397461
2017-12-14,117.75127410888672
2017-12-15,119.99162292480469
2017-12-18,120.93199157714844
2017-12-19,120.93199157714844
2017-12-20,120.56321716308594
2017-12-21,119.80719757080078
2017-12-22,119.20794677734375
2017-12-26,119.58594512939453
2017-12-27,120.37882232666016
2017-12-28,120.4986801147461
2017-12-29,119.53062438964844
2018-01-02,120.93199157714844
2018-01-03,120.80291748046875
2018-01-04,121.73406982421875
2018-01-05,121.88156127929688
2018-01-08,121.2177963256836
2018-01-09,121.2177963256836
2018-01-10,120.19441223144531
2018-01-11,121.25466918945312
2018-01-12,120.96887969970703
2018-01-16,118.70088958740234
2018-01-17,120.68302917480469
2018-01-18,119.44763946533203
2018-01-19,120.36038208007812
2018-01-22,119.84410095214844
2018-01-23,120.8674545288086
2018-01-24,125.00698852539062
2018-01-25,125.25590515136719
2018-01-26,125.08076477050781
2018-01-29,124.25102233886719
2018-01-30,124.333984375
2018-01-31,124.6843490600586
2018-02-01,122.96949005126953
2018-02-02,122.14898681640625
2018-02-05,119.41077423095703
2018-02-06,118.49806213378906
2018-02-07,120.29584503173828
2018-02-08,115.99034881591797
2018-02-09,118.80227661132812
2018-02-12,119.73347473144531
2018-02-13,120.24972534179688
2018-02-14,123.79004669189453
2018-02-15,135.5264129638672
2018-02-16,137.73907470703125
2018-02-20,133.8945770263672
2018-02-21,132.41944885253906
2018-02-22,131.09188842773438
2018-02-23,133.0002899169922
2018-02-26,131.4053497314453
2018-02-27,129.58909606933594
2018-02-28,127.25657653808594
2018-03-01,128.09555053710938
2018-03-02,131.3407745361328
2018-03-05,132.36415100097656
2018-03-06,136.0888671875
2018-03-07,134.73355102539062
2018-03-08,133.5534210205078
2018-03-09,134.73355102539062
2018-03-12,134.62295532226562
2018-03-13,133.08326721191406
2018-03-14,132.91734313964844
2018-03-15,131.54013061523438
2018-03-16,132.38121032714844
2018-03-19,132.58457946777344
2018-03-20,133.5181121826172
2018-03-21,133.76771545410156
2018-03-22,133.6383056640625
2018-03-23,131.71571350097656
2018-03-26,132.64004516601562
2018-03-27,132.64004516601562
2018-03-28,132.88031005859375
2018-03-29,135.1540985107422
2018-04-02,132.65850830078125
2018-04-03,135.22811889648438
2018-04-04,136.7902069091797
2018-04-05,136.45745849609375
2018-04-06,135.0617218017578
2018-04-09,134.47018432617188
2018-04-10,136.5314178466797
2018-04-11,135.0432586669922
2018-04-12,134.87689208984375
2018-04-13,134.47018432617188
2018-04-16,135.60708618164062
2018-04-17,136.57760620117188
2018-04-18,135.75497436523438
2018-04-19,133.7492218017578
2018-04-20,130.44937133789062
2018-04-23,129.14610290527344
2018-04-24,128.18479919433594
2018-04-25,126.64115905761719
2018-04-26,126.8260726928711
2018-04-27,128.41587829589844
2018-04-30,128.304931640625
2018-05-01,127.65795135498047
2018-05-02,128.13858032226562
2018-05-03,130.80987548828125
2018-05-04,132.40890502929688
2018-05-07,132.8433837890625
2018-05-08,133.0374755859375
2018-05-09,137.18768310546875
2018-05-10,137.1229705810547
2018-05-11,138.3708038330078
2018-05-14,137.69602966308594
2018-05-15,136.5498809814453
2018-05-16,138.00108337402344
2018-05-17,137.58384704589844
2018-05-18,137.99179077148438
2018-05-21,138.8169708251953
2018-05-22,135.23825073242188
2018-05-23,134.9879608154297
2018-05-24,135.84091186523438
2018-05-25,134.17213439941406
2018-05-29,132.9946746826172
2018-05-30,133.69927978515625
2018-05-31,132.50326538085938
2018-06-01,131.4834442138672
2018-06-04,134.07940673828125
2018-06-05,135.581298828125
2018-06-06,137.15737915039062
2018-06-07,137.75074768066406
2018-06-08,138.24212646484375
2018-06-11,138.58514404296875
2018-06-12,139.33612060546875
2018-06-13,138.3997344970703
2018-06-14,140.2725372314453
2018-06-15,140.91224670410156
2018-06-18,142.77569580078125
2018-06-19,143.3227081298828
2018-06-20,145.42726135253906
2018-06-21,143.14654541015625
2018-06-22,142.77569580078125
2018-06-25,141.7003173828125
2018-06-26,143.43394470214844
2018-06-27,143.65646362304688
2018-06-28,141.10690307617188
2018-06-29,140.45791625976562
2018-07-02,141.96914672851562
2018-07-03,139.94802856445312
2018-07-05,141.41287231445312
2018-07-06,143.8511962890625
2018-07-09,144.9080810546875
2018-07-10,145.3716583251953
2018-07-11,145.093505859375
2018-07-12,144.84324645996094
2018-07-13,146.6696319580078
2018-07-16,146.10406494140625
2018-07-17,146.28948974609375
2018-07-18,146.0206298828125
2018-07-19,149.78475952148438
2018-07-20,147.1795654296875
2018-07-23,147.29078674316406
2018-07-24,145.4736328125
2018-07-25,145.61264038085938
2018-07-26,145.93714904785156
2018-07-27,142.74794006347656
2018-07-30,139.86456298828125
2018-07-31,142.0803985595703
2018-08-01,145.7795867919922
2018-08-02,147.2073516845703
2018-08-03,145.7239532470703
2018-08-06,147.55963134765625
2018-08-07,148.79270935058594
2018-08-08,149.506591796875
2018-08-09,149.58074951171875
2018-08-10,149.4602813720703
2018-08-13,148.1679229736328
2018-08-14,149.22781372070312
2018-08-15,147.35911560058594
2018-08-16,147.7960662841797
2018-08-17,148.3632049560547
2018-08-20,149.19061279296875
2018-08-21,150.63165283203125
2018-08-22,149.67408752441406
2018-08-23,148.82803344726562
2018-08-24,149.64617919921875
2018-08-27,151.84030151367188
2018-08-28,149.9808807373047
2018-08-29,152.79788208007812
2018-08-30,151.4869842529297
2018-08-31,152.71417236328125
2018-09-04,154.489990234375
2018-09-05,155.7543487548828
2018-09-06,157.3256378173828
2018-09-07,157.96707153320312
2018-09-10,158.8131561279297
2018-09-11,159.47320556640625
2018-09-12,161.43492126464844
2018-09-13,161.04443359375
2018-09-14,162.21583557128906
2018-09-17,160.65396118164062
2018-09-18,162.41107177734375
2018-09-19,160.27272033691406
2018-09-20,157.5859375
2018-09-21,157.4092559814453
2018-09-24,155.68927001953125
2018-09-25,156.74911499023438
2018-09-26,154.57363891601562
2018-09-27,153.76478576660156
2018-09-28,155.1500701904297
2018-10-01,155.2615966796875
2018-10-02,152.71417236328125
2018-10-03,150.1761016845703
2018-10-04,146.01101684570312
2018-10-05,144.8116912841797
2018-10-08,143.58447265625
2018-10-09,141.04629516601562
2018-10-10,138.23863220214844
2018-10-11,136.51866149902344
2018-10-12,137.74588012695312
2018-10-15,136.98355102539062
2018-10-16,138.1270751953125
2018-10-17,134.0920867919922
2018-10-18,132.3349609375
2018-10-19,131.11703491210938
2018-10-22,131.423828125
2018-10-23,129.92701721191406
2018-10-24,129.10887145996094
2018-10-25,132.78121948242188
2018-10-26,131.1728057861328
2018-10-29,131.19140625
2018-10-30,133.42276000976562
2018-10-31,135.5052947998047
2018-11-01,136.09100341796875
2018-11-02,134.8823699951172
2018-11-05,135.97015380859375
2018-11-06,136.7231903076172
2018-11-07,137.55992126464844
2018-11-08,138.80575561523438
2018-11-09,137.55062866210938
2018-11-12,137.65292358398438
2018-11-13,138.96376037597656
2018-11-14,141.024658203125
2018-11-15,141.9385528564453
2018-11-16,144.10194396972656
2018-11-19,142.11575317382812
2018-11-20,141.5002899169922
2018-11-21,142.81507873535156
2018-11-23,143.7755889892578
2018-11-26,144.02737426757812
2018-11-27,144.50294494628906
2018-11-28,150.31253051757812
2018-11-29,149.53855895996094
2018-11-30,151.54342651367188
2018-12-03,153.63230895996094
2018-12-04,149.06300354003906
2018-12-06,145.94834899902344
2018-12-07,142.12503051757812
2018-12-10,140.46517944335938
2018-12-11,140.22268676757812
2018-12-12,139.980224609375
2018-12-13,140.7449188232422
2018-12-14,136.930908203125
2018-12-17,135.4761962890625
2018-12-18,135.66270446777344
2018-12-19,134.5250244140625
2018-12-20,134.85140991210938
2018-12-21,130.13287353515625
2018-12-24,129.2563018798828
2018-12-26,134.38514709472656
2018-12-27,135.77459716796875
2018-12-28,137.86343383789062
2018-12-31,138.6187286376953
2019-01-02,136.05430603027344
2019-01-03,134.6275634765625
2019-01-04,139.2062530517578
2019-01-07,140.017578125
2019-01-08,139.71917724609375
2019-01-09,143.09483337402344
2019-01-10,142.498046875
2019-01-11,141.5748748779297
2019-01-14,140.81019592285156
2019-01-15,139.49534606933594
2019-01-16,138.2924041748047
2019-01-17,140.61434936523438
2019-01-18,142.3488311767578
2019-01-22,141.64944458007812
2019-01-23,141.95718383789062
2019-01-24,142.32083129882812
2019-01-25,140.44651794433594
2019-01-28,141.36972045898438
2019-01-29,140.9687042236328
2019-01-30,140.4371795654297
2019-01-31,139.7937774658203
2019-02-01,141.38833618164062
2019-02-04,144.3257598876953
2019-02-05,146.42391967773438
2019-02-06,145.22100830078125
2019-02-07,145.94834899902344
2019-02-08,146.06027221679688
2019-02-11,144.8946075439453
2019-02-12,147.9439239501953
2019-02-13,147.17926025390625
2019-02-14,140.35325622558594
2019-02-15,141.74269104003906
2019-02-19,144.07398986816406
2019-02-20,142.4141387939453
2019-02-21,144.8946075439453
2019-02-22,148.01856994628906
2019-02-25,149.34271240234375
2019-02-26,150.396484375
2019-02-27,149.81832885742188
2019-02-28,148.77389526367188
2019-03-01,148.47552490234375
2019-03-04,148.494140625
2019-03-05,148.9603729248047
2019-03-06,147.16064453125
2019-03-07,146.27471923828125
2019-03-08,145.58465576171875
2019-03-11,147.86936950683594
2019-03-12,148.28897094726562
2019-03-13,150.00035095214844
2019-03-14,148.78466796875
2019-03-15,146.8020477294922
2019-03-18,148.5321502685547
2019-03-19,147.63436889648438
2019-03-20,147.02650451660156
2019-03-21,149.40179443359375
2019-03-22,146.09133911132812
2019-03-25,148.08323669433594
2019-03-26,147.24160766601562
2019-03-27,150.4117889404297
2019-03-28,153.85321044921875
2019-03-29,154.27401733398438
2019-04-01,156.94859313964844
2019-04-02,156.8363800048828
2019-04-03,158.73480224609375
2019-04-04,158.50099182128906
2019-04-05,159.28652954101562
2019-04-08,158.903076171875
2019-04-09,151.8519744873047
2019-04-10,153.2078857421875
2019-04-11,154.35821533203125
2019-04-12,157.1917266845703
2019-04-15,159.37066650390625
2019-04-16,159.55770874023438
2019-04-17,158.19235229492188
2019-04-18,166.3563690185547
2019-04-22,166.56207275390625
