Date,PSSA3.SA
2016-04-15,9.40890121459961
2016-04-18,9.65449047088623
2016-04-19,9.514154434204102
2016-04-20,9.33873462677002
2016-04-22,9.552430152893066
2016-04-25,8.767821311950684
2016-04-26,8.8794527053833
2016-04-27,9.166501998901367
2016-04-28,8.74549388885498
2016-04-29,8.834800720214844
2016-05-02,8.818852424621582
2016-05-03,8.847558975219727
2016-05-04,8.777390480041504
2016-05-05,8.276644706726074
2016-05-06,8.308538436889648
2016-05-09,8.133119583129883
2016-05-10,8.251128196716309
2016-05-11,8.436117172241211
2016-05-12,8.73592472076416
2016-05-13,8.614727973937988
2016-05-16,8.38189697265625
2016-05-17,8.318108558654785
2016-05-18,8.365948677062988
2016-05-19,8.292590141296387
2016-05-20,8.298970222473145
2016-05-23,8.279833793640137
2016-05-24,8.378706932067871
2016-05-25,8.219234466552734
2016-05-27,8.321297645568848
2016-05-30,8.302162170410156
2016-05-31,8.420169830322266
2016-06-01,8.238372802734375
2016-06-02,8.388276100158691
2016-06-03,8.388276100158691
2016-06-06,8.4074125289917
2016-06-07,8.452065467834473
2016-06-08,8.499908447265625
2016-06-09,8.461634635925293
2016-06-10,8.305351257324219
2016-06-13,8.464823722839355
2016-06-14,8.397845268249512
2016-06-15,8.410601615905762
2016-06-16,8.413788795471191
2016-06-17,8.3563814163208
2016-06-20,8.48714828491211
2016-06-21,8.452065467834473
2016-06-22,8.573265075683594
2016-06-23,8.755064010620117
2016-06-24,8.592400550842285
2016-06-27,8.308538436889648
2016-06-28,8.490339279174805
2016-06-29,8.468009948730469
2016-06-30,8.531801223754883
2016-07-01,8.499908447265625
2016-07-04,8.452065467834473
2016-07-05,8.276644706726074
2016-07-06,8.260698318481445
2016-07-07,8.337244033813477
2016-07-08,8.420169830322266
2016-07-11,8.61153793334961
2016-07-12,8.608349800109863
2016-07-13,8.82523250579834
2016-07-14,8.946431159973145
2016-07-15,8.97194766998291
2016-07-18,9.204778671264648
2016-07-19,9.217535018920898
2016-07-20,9.185640335083008
2016-07-21,9.185640335083008
2016-07-22,9.195209503173828
2016-07-25,9.19201946258545
2016-07-26,9.067630767822266
2016-07-27,8.86031436920166
2016-07-28,8.723166465759277
2016-07-29,8.96237850189209
2016-08-01,9.383386611938477
2016-08-02,8.9304838180542
2016-08-03,8.834800720214844
2016-08-04,8.847558975219727
2016-08-05,8.9304838180542
2016-08-08,8.771011352539062
2016-08-09,8.767821311950684
2016-08-10,8.9304838180542
2016-08-11,9.01021957397461
2016-08-12,8.96237850189209
2016-08-15,8.917724609375
2016-08-16,8.882640838623047
2016-08-17,8.79333782196045
2016-08-18,8.847558975219727
2016-08-19,8.707222938537598
2016-08-22,8.388276100158691
2016-08-23,8.401032447814941
2016-08-24,8.563695907592773
2016-08-25,8.506288528442383
2016-08-26,8.531801223754883
2016-08-29,8.66575813293457
2016-08-30,8.809284210205078
2016-08-31,8.786958694458008
2016-09-01,8.9304838180542
2016-09-02,9.227106094360352
2016-09-05,9.31321907043457
2016-09-06,9.504586219787598
2016-09-08,9.504586219787598
2016-09-09,9.539670944213867
2016-09-12,9.622593879699707
2016-09-13,9.622593879699707
2016-09-14,9.552430152893066
2016-09-15,9.510965347290039
2016-09-16,9.504586219787598
2016-09-19,9.463123321533203
2016-09-20,9.498208045959473
2016-09-21,9.421658515930176
2016-09-22,9.526912689208984
2016-09-23,9.568376541137695
2016-09-26,9.488637924194336
2016-09-27,9.440797805786133
2016-09-28,9.364251136779785
2016-09-29,9.495018005371094
2016-09-30,9.510965347290039
2016-10-03,9.581135749816895
2016-10-04,9.65449047088623
2016-10-05,9.619407653808594
2016-10-06,9.772502899169922
2016-10-07,9.762933731079102
2016-10-10,9.97343635559082
2016-10-11,9.954300880432129
2016-10-13,9.807585716247559
2016-10-14,9.855423927307129
2016-10-17,9.842668533325195
2016-10-18,9.928786277770996
2016-10-19,10.024468421936035
2016-10-20,10.0499849319458
2016-10-21,10.07868766784668
2016-10-24,10.0499849319458
2016-10-25,10.021280288696289
2016-10-26,9.979814529418945
2016-10-27,9.935162544250488
2016-10-28,10.04634952545166
2016-10-31,10.003387451171875
2016-11-01,9.947210311889648
2016-11-03,9.77536392211914
2016-11-04,9.77536392211914
2016-11-07,9.864588737487793
2016-11-08,9.943902969360352
2016-11-09,9.917464256286621
2016-11-10,9.368879318237305
2016-11-11,9.249911308288574
2016-11-14,9.368879318237305
2016-11-16,9.788581848144531
2016-11-17,9.768753051757812
2016-11-18,9.848065376281738
2016-11-21,9.686135292053223
2016-11-22,9.392013549804688
2016-11-23,9.35235595703125
2016-11-24,9.332529067993164
2016-11-25,9.263131141662598
2016-11-28,9.428366661071777
2016-11-29,9.411843299865723
2016-11-30,9.458107948303223
2016-12-01,9.061543464660645
2016-12-02,8.96240234375
2016-12-05,8.90622329711914
2016-12-06,9.054932594299316
2016-12-07,8.876477241516113
2016-12-08,8.955794334411621
2016-12-09,8.95909595489502
2016-12-12,8.466693878173828
2016-12-13,8.922744750976562
2016-12-14,8.790555953979492
2016-12-15,8.803773880004883
2016-12-16,8.896308898925781
2016-12-19,8.757509231567383
2016-12-20,8.608795166015625
2016-12-21,8.496026039123535
2016-12-22,8.519245147705078
2016-12-23,8.492706298828125
2016-12-26,8.69838809967041
2016-12-27,8.572325706481934
2016-12-28,8.904072761535645
2016-12-29,8.923975944519043
2017-01-02,8.92729377746582
2017-01-03,9.103119850158691
2017-01-04,9.295531272888184
2017-01-05,9.192692756652832
2017-01-06,9.020183563232422
2017-01-09,9.146245956420898
2017-01-10,9.066625595092773
2017-01-11,9.219230651855469
2017-01-12,9.186057090759277
2017-01-13,9.05667495727539
2017-01-16,8.867579460144043
2017-01-17,8.658580780029297
2017-01-18,8.61545181274414
2017-01-19,8.572325706481934
2017-01-20,8.625405311584473
2017-01-23,8.83772087097168
2017-01-24,8.867579460144043
2017-01-26,9.123024940490723
2017-01-27,9.13961124420166
2017-01-30,8.923975944519043
2017-01-31,8.718294143676758
2017-02-01,8.778008460998535
2017-02-02,8.900754928588867
2017-02-03,8.768054962158203
2017-02-06,8.5358304977417
2017-02-07,8.542468070983887
2017-02-08,8.605501174926758
2017-02-09,8.496026039123535
2017-02-10,8.486072540283203
2017-02-13,8.923975944519043
2017-02-14,8.923975944519043
2017-02-15,9.302165031433105
2017-02-16,9.60737419128418
2017-02-17,9.477992057800293
2017-02-20,9.3618803024292
2017-02-21,9.501213073730469
2017-02-22,9.647180557250977
2017-02-23,9.696945190429688
2017-02-24,9.587470054626465
2017-03-01,9.570883750915527
2017-03-02,9.58083438873291
2017-03-03,9.862818717956543
2017-03-06,9.819689750671387
2017-03-07,9.869454383850098
2017-03-08,9.789833068847656
2017-03-09,9.773246765136719
2017-03-10,9.803102493286133
2017-03-13,9.829643249511719
2017-03-14,9.736753463745117
2017-03-15,9.886040687561035
2017-03-16,9.886040687561035
2017-03-17,9.388420104980469
2017-03-20,9.322073936462402
2017-03-21,9.252406120300293
2017-03-22,9.328707695007324
2017-03-23,9.471357345581055
2017-03-24,9.322073936462402
2017-03-27,9.322073936462402
2017-03-28,9.388420104980469
2017-03-29,9.458087921142578
2017-03-30,9.557611465454102
2017-03-31,9.424911499023438
2017-04-03,9.57751750946045
2017-04-04,9.716848373413086
2017-04-05,9.554291725158691
2017-04-06,9.584151268005371
2017-04-07,9.570883750915527
2017-04-10,9.537707328796387
2017-04-11,9.537707328796387
2017-04-12,9.60405445098877
2017-04-13,9.471357345581055
2017-04-17,9.637229919433594
2017-04-18,9.521119117736816
2017-04-19,9.474675178527832
2017-04-20,9.388420104980469
2017-04-24,9.477992057800293
2017-04-25,9.487944602966309
2017-04-26,9.424911499023438
2017-04-27,9.514485359191895
2017-04-28,9.527755737304688
2017-05-02,9.511165618896484
2017-05-03,9.491262435913086
2017-05-04,9.537707328796387
2017-05-05,9.537707328796387
2017-05-08,9.686991691589355
2017-05-09,9.696945190429688
2017-05-10,9.823007583618164
2017-05-11,10.012104988098145
2017-05-12,10.250961303710938
2017-05-15,10.16139030456543
2017-05-16,10.370388984680176
2017-05-17,10.317309379577637
2017-05-18,9.94907283782959
2017-05-19,9.852864265441895
2017-05-22,10.347166061401367
2017-05-23,10.841469764709473
2017-05-24,10.81161117553711
2017-05-25,11.133405685424805
2017-05-26,10.914453506469727
2017-05-29,10.914453506469727
2017-05-30,10.652375221252441
2017-05-31,10.682230949401855
2017-06-01,10.615883827209473
2017-06-02,10.443374633789062
2017-06-05,10.466597557067871
2017-06-06,10.304038047790527
2017-06-07,10.4500093460083
2017-06-08,10.393611907958984
2017-06-09,9.988883018493652
2017-06-12,9.988883018493652
2017-06-13,9.829643249511719
2017-06-14,10.002153396606445
2017-06-15,10.002153396606445
2017-06-16,10.317309379577637
2017-06-19,10.400247573852539
2017-06-20,10.284136772155762
2017-06-21,10.071818351745605
2017-06-22,10.124899864196777
2017-06-23,10.187931060791016
2017-06-26,10.250961303710938
2017-06-27,9.929169654846191
2017-06-28,10.058548927307129
2017-06-29,10.015422821044922
2017-06-30,10.154755592346191
2017-07-03,10.237582206726074
2017-07-04,10.349821090698242
2017-07-05,10.237582206726074
2017-07-06,9.870253562927246
2017-07-07,9.822637557983398
2017-07-10,9.975690841674805
2017-07-11,10.138949394226074
2017-07-12,10.329415321350098
2017-07-13,10.540287971496582
2017-07-14,10.672935485839844
2017-07-17,10.74436092376709
2017-07-18,10.8497953414917
2017-07-19,10.543689727783203
2017-07-20,10.550492286682129
2017-07-21,10.516478538513184
2017-07-24,10.550492286682129
2017-07-25,10.49267292022705
2017-07-26,10.278397560119629
2017-07-27,10.360025405883789
2017-07-28,10.594706535339355
2017-07-31,10.71374797821045
2017-08-01,10.69674301147461
2017-08-02,10.890609741210938
2017-08-03,10.822587966918945
2017-08-04,10.883808135986328
2017-08-07,11.047065734863281
2017-08-08,11.15930461883545
2017-08-09,10.985845565795898
2017-08-10,10.815784454345703
2017-08-11,10.911019325256348
2017-08-14,11.009652137756348
2017-08-15,11.149102210998535
2017-08-16,11.189915657043457
2017-08-17,11.10488510131836
2017-08-18,11.22392749786377
2017-08-21,11.649076461791992
2017-08-22,11.9143705368042
2017-08-23,11.734105110168457
2017-08-24,11.944979667663574
2017-08-25,12.030008316040039
2017-08-28,11.972188949584961
2017-08-29,11.910967826843262
2017-08-30,11.747711181640625
2017-08-31,11.819137573242188
2017-09-01,11.686488151550293
2017-09-04,11.669485092163086
2017-09-05,11.764718055725098
2017-09-06,11.863350868225098
2017-09-07,11.863350868225098
2017-09-08,11.965388298034668
2017-09-11,11.90416431427002
2017-09-12,12.074226379394531
2017-09-13,12.125243186950684
2017-09-14,12.373528480529785
2017-09-15,12.604809761047363
2017-09-18,13.441503524780273
2017-09-19,13.128593444824219
2017-09-20,13.196617126464844
2017-09-21,13.053770065307617
2017-09-22,13.264642715454102
2017-09-25,13.234030723571777
2017-09-26,12.713647842407227
2017-09-27,12.72385311126709
2017-09-28,12.584404945373535
2017-09-29,12.81228256225586
2017-10-02,12.88710880279541
2017-10-03,12.924521446228027
2017-10-04,12.907516479492188
2017-10-05,12.866704940795898
2017-10-06,13.006153106689453
2017-10-09,12.924521446228027
2017-10-10,13.033357620239258
2017-10-11,13.189817428588867
2017-10-12,13.189817428588867
2017-10-13,13.053770065307617
2017-10-16,13.091181755065918
2017-10-17,12.822486877441406
2017-10-18,13.009552001953125
2017-10-19,13.080979347229004
2017-10-20,13.077577590942383
2017-10-23,12.944930076599121
2017-10-24,12.720454216003418
2017-10-25,12.638825416564941
2017-10-26,12.75446605682373
2017-10-27,12.713647842407227
2017-10-30,12.69324016571045
2017-10-31,12.394440650939941
2017-11-01,12.321548461914062
2017-11-02,12.321548461914062
2017-11-03,12.217425346374512
2017-11-06,12.217425346374512
2017-11-07,12.876885414123535
2017-11-08,12.842177391052246
2017-11-09,12.675575256347656
2017-11-10,12.654751777648926
2017-11-13,12.849120140075684
2017-11-14,12.911596298217773
2017-11-15,12.911596298217773
2017-11-16,13.099020004272461
2017-11-17,13.001838684082031
2017-11-20,13.001838684082031
2017-11-21,13.203145980834961
2017-11-22,13.07125473022461
2017-11-23,12.942834854125977
2017-11-24,12.658223152160645
2017-11-27,13.01572036743164
2017-11-28,13.057369232177734
2017-11-29,12.866472244262695
2017-11-30,12.436087608337402
2017-12-01,12.689457893371582
2017-12-04,12.741522789001465
2017-12-05,12.696399688720703
2017-12-06,12.255602836608887
2017-12-07,12.286840438842773
2017-12-08,12.30419635772705
2017-12-11,12.293781280517578
2017-12-12,12.297252655029297
2017-12-13,12.477738380432129
2017-12-14,12.314605712890625
2017-12-15,12.16883373260498
2017-12-18,12.189655303955078
2017-12-19,12.293781280517578
2017-12-20,12.512447357177734
2017-12-21,12.574921607971191
2017-12-22,12.422205924987793
2017-12-25,12.422205924987793
2017-12-26,12.432616233825684
2017-12-27,12.522859573364258
2017-12-28,12.609628677368164
2017-12-29,12.609628677368164
2018-01-02,12.633927345275879
2018-01-03,12.86300277709961
2018-01-04,12.873417854309082
2018-01-05,13.123320579528809
2018-01-08,13.057369232177734
2018-01-09,13.147613525390625
2018-01-10,13.432223320007324
2018-01-11,13.706421852111816
2018-01-12,14.115984916687012
2018-01-15,14.4595947265625
2018-01-16,14.883044242858887
2018-01-17,14.386709213256836
2018-01-18,14.438770294189453
2018-01-19,14.560251235961914
2018-01-22,14.719911575317383
2018-01-23,14.75809097290039
2018-01-24,15.056585311889648
2018-01-25,15.056585311889648
2018-01-26,15.150298118591309
2018-01-29,15.132943153381348
2018-01-30,15.112120628356934
2018-01-31,15.334256172180176
2018-02-01,15.861824989318848
2018-02-02,15.264838218688965
2018-02-05,14.95939826965332
2018-02-06,15.299549102783203
2018-02-07,15.688279151916504
2018-02-08,14.879573822021484
2018-02-09,14.608844757080078
2018-02-14,14.997580528259277
2018-02-15,15.028816223144531
2018-02-16,14.997580528259277
2018-02-19,14.924691200256348
2018-02-20,14.681735038757324
2018-02-21,15.028816223144531
2018-02-22,14.886512756347656
2018-02-23,15.20235824584961
2018-02-26,15.486973762512207
2018-02-27,15.577216148376465
2018-02-28,15.893065452575684
2018-03-01,15.726463317871094
2018-03-02,15.778528213500977
2018-03-05,15.875711441040039
2018-03-06,15.743816375732422
2018-03-07,16.070077896118164
2018-03-08,16.2609806060791
2018-03-09,16.677478790283203
2018-03-12,16.962087631225586
2018-03-13,16.69483184814453
2018-03-14,16.5976505279541
2018-03-15,16.347747802734375
2018-03-16,16.750364303588867
2018-03-19,17.062744140625
2018-03-20,17.222400665283203
2018-03-21,17.024566650390625
2018-03-22,17.239755630493164
2018-03-23,16.847549438476562
2018-03-26,17.305702209472656
2018-03-27,17.295289993286133
2018-03-28,17.014150619506836
2018-03-29,16.854490280151367
2018-04-02,16.341690063476562
2018-04-03,16.268672943115234
2018-04-04,16.25476837158203
2018-04-05,16.1678409576416
2018-04-06,16.3695068359375
2018-04-09,16.279102325439453
2018-04-10,15.976609230041504
2018-04-11,16.00094985961914
2018-04-12,15.924456596374512
2018-04-13,15.451586723327637
2018-04-16,15.24992561340332
2018-04-17,15.329894065856934
2018-04-18,15.646297454833984
2018-04-19,15.677590370178223
2018-04-20,15.681065559387207
2018-04-23,15.736701011657715
2018-04-24,15.371614456176758
2018-04-25,15.60457706451416
2018-04-26,15.58023738861084
2018-04-27,15.63238525390625
2018-04-30,15.715836524963379
2018-05-02,16.574642181396484
2018-05-03,16.21304702758789
2018-05-04,15.688020706176758
2018-05-07,15.851438522338867
2018-05-08,16.23737907409668
2018-05-09,16.776309967041016
2018-05-10,17.14139175415039
2018-05-11,16.86323356628418
2018-05-14,16.258241653442383
2018-05-15,15.771468162536621
2018-05-16,16.494674682617188
2018-05-17,15.962703704833984
2018-05-18,15.886211395263672
2018-05-21,15.427249908447266
2018-05-22,15.802759170532227
2018-05-23,15.893160820007324
2018-05-24,15.861871719360352
2018-05-25,15.847962379455566
2018-05-28,15.500267028808594
2018-05-29,15.095623016357422
2018-05-30,15.311736106872559
2018-06-01,15.823208808898926
2018-06-04,15.491832733154297
2018-06-05,14.699411392211914
2018-06-06,14.551732063293457
2018-06-07,14.796661376953125
2018-06-08,15.005573272705078
2018-06-11,14.811068534851074
2018-06-12,14.555333137512207
2018-06-13,14.793060302734375
2018-06-14,14.656187057495117
2018-06-15,14.058267593383789
2018-06-18,13.932208061218262
2018-06-19,14.407654762268066
2018-06-20,14.22756290435791
2018-06-21,14.166325569152832
2018-06-22,13.975424766540527
2018-06-25,14.25637435913086
2018-06-26,14.522915840148926
2018-06-27,14.238362312316895
2018-06-28,14.362146377563477
2018-06-29,14.919611930847168
2018-07-02,14.596866607666016
2018-07-03,15.055307388305664
2018-07-04,14.769241333007812
2018-07-05,14.736239433288574
2018-07-06,14.776577949523926
2018-07-10,14.369479179382324
2018-07-11,14.464839935302734
2018-07-12,15.198346138000488
2018-07-13,15.656787872314453
2018-07-16,16.104228973388672
2018-07-17,16.437978744506836
2018-07-18,16.386632919311523
2018-07-19,16.17758560180664
2018-07-20,16.56267547607422
2018-07-23,16.540672302246094
2018-07-24,16.837745666503906
2018-07-25,17.59326171875
2018-07-26,17.09080696105957
2018-07-27,16.724050521850586
2018-07-30,17.60426139831543
2018-07-31,18.191068649291992
2018-08-01,17.963685989379883
2018-08-02,17.78397560119629
2018-08-03,18.194738388061523
2018-08-06,18.484472274780273
2018-08-07,19.10428810119629
2018-08-08,19.261999130249023
2018-08-09,19.456377029418945
2018-08-10,18.997934341430664
2018-08-13,18.92458152770996
2018-08-14,19.438039779663086
2018-08-15,19.66176414489746
2018-08-16,19.62141990661621
2018-08-17,19.88914680480957
2018-08-20,20.7143497467041
2018-08-21,20.76569366455078
2018-08-22,20.791370391845703
2018-08-23,20.164215087890625
2018-08-24,20.134876251220703
2018-08-27,20.58598518371582
2018-08-28,20.574981689453125
2018-08-29,20.629993438720703
2018-08-30,20.299917221069336
2018-08-31,20.127540588378906
2018-09-03,20.56764793395996
2018-09-04,20.09819984436035
2018-09-05,20.70701026916504
2018-09-06,21.23514175415039
2018-09-10,20.718015670776367
2018-09-11,20.86838722229004
2018-09-12,20.39527130126953
2018-09-13,20.993083953857422
2018-09-14,21.06643295288086
2018-09-17,21.029754638671875
2018-09-18,21.169130325317383
2018-09-19,21.436859130859375
2018-09-20,20.941734313964844
2018-09-21,20.725351333618164
2018-09-24,21.051761627197266
2018-09-25,21.06276512145996
2018-09-26,22.082347869873047
2018-09-27,21.61656951904297
2018-09-28,21.744932174682617
2018-10-01,21.730262756347656
2018-10-02,22.1153564453125
2018-10-03,21.851299285888672
2018-10-04,21.675247192382812
2018-10-05,21.645910263061523
2018-10-08,20.806039810180664
2018-10-09,20.354928970336914
2018-10-10,20.0615234375
2018-10-11,19.947830200195312
2018-10-15,20.050521850585938
2018-10-16,20.094532012939453
2018-10-17,19.67643165588379
2018-10-18,19.144638061523438
2018-10-19,19.570068359375
2018-10-22,19.804798126220703
2018-10-23,19.705772399902344
2018-10-24,19.438039779663086
2018-10-25,19.19231605529785
2018-10-26,19.239994049072266
2018-10-29,19.30234146118164
2018-10-30,19.71310806274414
2018-10-31,19.944162368774414
2018-11-01,20.93807029724121
2018-11-05,21.21680450439453
2018-11-06,20.233896255493164
2018-11-07,19.74297332763672
2018-11-08,20.010772705078125
2018-11-09,19.72437858581543
2018-11-12,19.999614715576172
2018-11-13,20.37156105041504
2018-11-14,20.226503372192383
2018-11-16,20.170711517333984
2018-11-19,19.616514205932617
2018-11-21,19.787612915039062
2018-11-22,19.92894744873047
2018-11-23,20.074010848999023
2018-11-26,20.174434661865234
2018-11-27,19.821083068847656
2018-11-28,20.08144760131836
2018-11-29,19.880590438842773
2018-11-30,19.289196014404297
2018-12-03,19.787612915039062
2018-12-04,19.586753845214844
2018-12-05,20.330650329589844
2018-12-06,20.56125831604004
2018-12-07,20.56869888305664
2018-12-10,20.550098419189453
2018-12-11,20.085166931152344
2018-12-12,20.0405330657959
2018-12-13,19.527240753173828
2018-12-14,19.28547477722168
2018-12-17,19.00651741027832
2018-12-18,19.095788955688477
2018-12-19,18.969324111938477
2018-12-20,18.97675895690918
2018-12-21,19.039989471435547
2018-12-26,18.753591537475586
2018-12-27,19.025114059448242
2018-12-28,19.397064208984375
2019-01-02,19.344993591308594
2019-01-03,18.731273651123047
2019-01-04,17.935312271118164
2019-01-07,18.296098709106445
2019-01-08,18.746152877807617
2019-01-09,18.67176628112793
2019-01-10,18.9879207611084
2019-01-11,20.014497756958008
2019-01-14,20.40131950378418
2019-01-15,20.122360229492188
2019-01-16,19.750410079956055
2019-01-17,19.731815338134766
2019-01-18,20.23394775390625
2019-01-21,20.11863899230957
2019-01-22,20.282297134399414
2019-01-23,20.37156105041504
2019-01-24,20.323211669921875
2019-01-28,20.319494247436523
2019-01-29,19.616514205932617
2019-01-30,20.45711326599121
2019-01-31,20.85881805419922
2019-02-01,21.041072845458984
2019-02-04,21.375823974609375
2019-02-05,21.64362335205078
2019-02-06,21.40557861328125
2019-02-07,21.52459716796875
2019-02-08,22.580934524536133
2019-02-11,22.365201950073242
2019-02-12,23.425254821777344
2019-02-13,22.484228134155273
2019-02-14,22.316850662231445
2019-02-15,21.95977783203125
2019-02-18,22.011856079101562
2019-02-19,22.030447006225586
2019-02-20,21.695697784423828
2019-02-21,21.721731185913086
2019-02-22,22.194107055664062
2019-02-25,21.944902420043945
2019-02-26,21.40557861328125
2019-02-27,21.308876037597656
2019-02-28,20.843936920166016
2019-03-01,20.713756561279297
2019-03-06,20.68027687072754
2019-03-07,20.319494247436523
2019-03-08,20.45711326599121
2019-03-11,20.576133728027344
2019-03-12,20.736074447631836
2019-03-13,20.83650016784668
2019-03-14,20.464553833007812
2019-03-15,20.490591049194336
2019-03-18,20.64680290222168
2019-03-19,20.948081970214844
2019-03-20,20.45711326599121
2019-03-21,20.08144760131836
2019-03-22,19.914072036743164
2019-03-25,19.92894744873047
2019-03-26,20.26742172241211
2019-03-27,19.769012451171875
2019-03-28,19.98102378845215
2019-03-29,20.02193832397461
2019-04-01,20.116151809692383
2019-04-02,20.082189559936523
2019-04-03,20.440662384033203
2019-04-04,20.19916343688965
2019-04-05,20.75385856628418
2019-04-08,21.051959991455078
2019-04-09,20.54254722595215
2019-04-10,20.0520076751709
2019-04-11,20.233125686645508
2019-04-12,20.233125686645508
2019-04-15,20.482173919677734
2019-04-16,21.13120460510254
2019-04-17,21.285913467407227
2019-04-18,20.874608993530273
2019-04-22,21.09346580505371
2019-04-23,21.236862182617188
2019-04-24,21.187803268432617
2019-04-25,21.214221954345703
2019-04-26,21.353832244873047
2019-04-29,20.8670654296875
2019-04-30,20.42180061340332
2019-05-02,20.501041412353516
2019-05-03,19.7539005279541
2019-05-06,19.716163635253906
2019-05-07,20.02936363220215
2019-05-08,20.195390701293945
2019-05-09,19.674663543701172
2019-05-10,19.6218318939209
2019-05-13,19.39542579650879
2019-05-14,19.35769271850586
2019-05-15,19.018081665039062
2019-05-16,18.678476333618164
2019-05-17,18.56149673461914
2019-05-20,18.753942489624023
2019-05-21,19.135059356689453
2019-05-22,19.25203514099121
