Date,OKE
2016-01-12,11.89348316192627
2016-01-13,11.414475440979004
2016-01-14,12.399704933166504
2016-01-15,11.942472457885742
2016-01-19,11.31650161743164
2016-01-20,10.908256530761719
2016-01-21,12.312613487243652
2016-01-22,13.662537574768066
2016-01-25,12.85693645477295
2016-01-26,13.227075576782227
2016-01-27,12.590218544006348
2016-01-28,13.370294570922852
2016-01-29,13.929482460021973
2016-02-01,13.10747241973877
2016-02-02,12.9285306930542
2016-02-03,13.77850341796875
2016-02-04,14.253812789916992
2016-02-05,14.281778335571289
2016-02-08,12.95090103149414
2016-02-09,11.536141395568848
2016-02-10,11.692713737487793
2016-02-11,10.971358299255371
2016-02-12,11.284504890441895
2016-02-16,11.759818077087402
2016-02-17,12.151252746582031
2016-02-18,11.849289894104004
2016-02-19,11.55291748046875
2016-02-22,11.966721534729004
2016-02-23,11.916389465332031
2016-02-24,12.033820152282715
2016-02-25,11.949943542480469
2016-02-26,12.867019653320312
2016-02-29,13.420619010925293
2016-03-01,13.532462120056152
2016-03-02,14.298555374145508
2016-03-03,14.874517440795898
2016-03-04,14.740314483642578
2016-03-07,15.450488090515137
2016-03-08,14.662031173706055
2016-03-09,14.801823616027832
2016-03-10,15.338650703430176
2016-03-11,15.830739974975586
2016-03-14,15.758045196533203
2016-03-15,15.500816345214844
2016-03-16,16.50177001953125
2016-03-17,16.8987979888916
2016-03-18,17.234312057495117
2016-03-21,16.60242462158203
2016-03-22,16.89320182800293
2016-03-23,15.903438568115234
2016-03-24,16.037643432617188
2016-03-28,15.841922760009766
2016-03-29,15.914615631103516
2016-03-30,16.238948822021484
2016-03-31,16.697484970092773
2016-04-01,16.06559944152832
2016-04-04,15.864290237426758
2016-04-05,15.897845268249512
2016-04-06,16.33960723876953
2016-04-07,16.18861961364746
2016-04-08,16.77018165588379
2016-04-11,16.803741455078125
2016-04-12,18.089876174926758
2016-04-13,17.815876007080078
2016-04-14,17.74317741394043
2016-04-15,17.709623336791992
2016-04-18,17.98362922668457
2016-04-19,19.23063087463379
2016-04-20,19.459901809692383
2016-04-21,19.465492248535156
2016-04-22,20.02467918395996
2016-04-25,19.78422737121582
2016-04-26,20.265134811401367
2016-04-27,20.729263305664062
2016-04-28,20.22034454345703
2016-04-29,20.55583381652832
2016-05-02,20.459165573120117
2016-05-03,20.351131439208984
2016-05-04,21.7044677734375
2016-05-05,22.15367317199707
2016-05-06,22.6142635345459
2016-05-09,22.312898635864258
2016-05-10,22.7905330657959
2016-05-11,22.784847259521484
2016-05-12,22.90995216369629
2016-05-13,23.336414337158203
2016-05-16,23.77425765991211
2016-05-17,23.8936710357666
2016-05-18,22.8189697265625
2016-05-19,23.6207275390625
2016-05-20,23.90505027770996
2016-05-23,23.694644927978516
2016-05-24,23.711711883544922
2016-05-25,24.49073028564453
2016-05-26,24.206417083740234
2016-05-27,24.29738998413086
2016-05-31,24.593082427978516
2016-06-01,24.88876724243164
2016-06-02,24.866016387939453
2016-06-03,25.036609649658203
2016-06-06,25.645038604736328
2016-06-07,26.02032470703125
2016-06-08,25.963472366333008
2016-06-09,26.458166122436523
2016-06-10,25.69621467590332
2016-06-13,25.57679557800293
2016-06-14,25.9748477935791
2016-06-15,25.599550247192383
2016-06-16,25.53131675720215
2016-06-17,25.912296295166016
2016-06-20,26.17955207824707
2016-06-21,26.617395401000977
2016-06-22,26.384260177612305
2016-06-23,26.64581871032715
2016-06-24,26.0544490814209
2016-06-27,25.37209129333496
2016-06-28,26.094253540039062
2016-06-29,26.913082122802734
2016-06-30,26.98130989074707
2016-07-01,27.049543380737305
2016-07-05,26.79934310913086
2016-07-06,26.958555221557617
2016-07-07,26.719741821289062
2016-07-08,26.930130004882812
2016-07-11,26.975618362426758
2016-07-12,27.58974266052246
2016-07-13,26.918758392333984
2016-07-14,27.00406265258789
2016-07-15,27.362281799316406
2016-07-18,27.123464584350586
2016-07-19,27.015426635742188
2016-07-20,26.86189842224121
2016-07-21,26.316017150878906
2016-07-22,26.18523597717285
2016-07-25,25.832685470581055
2016-07-26,25.7701358795166
2016-07-27,24.996803283691406
2016-07-28,25.065038681030273
2016-07-29,25.468767166137695
2016-08-01,24.44524383544922
2016-08-02,24.985435485839844
2016-08-03,26.07150650024414
2016-08-04,25.936059951782227
2016-08-05,25.88418960571289
2016-08-08,26.270357131958008
2016-08-09,26.085920333862305
2016-08-10,25.930299758911133
2016-08-11,26.575824737548828
2016-08-12,27.00232696533203
2016-08-15,26.956214904785156
2016-08-16,27.15218734741211
2016-08-17,27.63631248474121
2016-08-18,28.59882926940918
2016-08-19,28.650712966918945
2016-08-22,27.705472946166992
2016-08-23,27.826515197753906
2016-08-24,27.157939910888672
2016-08-25,27.100305557250977
2016-08-26,27.077245712280273
2016-08-29,27.2962646484375
2016-08-30,27.180986404418945
2016-08-31,27.0253849029541
2016-09-01,27.209814071655273
2016-09-02,27.81498146057129
2016-09-06,28.39134979248047
2016-09-07,28.7717342376709
2016-09-08,29.394207000732422
2016-09-09,28.13199234008789
2016-09-12,28.414403915405273
2016-09-13,27.059951782226562
2016-09-14,26.915874481201172
2016-09-15,26.990798950195312
2016-09-16,26.55853271484375
2016-09-19,27.313560485839844
2016-09-20,27.100305557250977
2016-09-21,28.2069091796875
2016-09-22,28.61035919189453
2016-09-23,28.022478103637695
2016-09-26,28.149274826049805
2016-09-27,28.126222610473633
2016-09-28,29.532533645629883
2016-09-29,29.35962677001953
2016-09-30,29.61898422241211
2016-10-03,29.457612991333008
2016-10-04,28.5527286529541
2016-10-05,28.575775146484375
2016-10-06,28.627649307250977
2016-10-07,28.4489803314209
2016-10-10,29.019569396972656
2016-10-11,28.714101791381836
2016-10-12,28.938880920410156
2016-10-13,28.70257568359375
2016-10-14,28.892778396606445
2016-10-17,28.50084686279297
2016-10-18,28.83513641357422
2016-10-19,29.41726303100586
2016-10-20,29.342336654663086
2016-10-21,29.180950164794922
2016-10-24,29.03110122680664
2016-10-25,28.33946990966797
2016-10-26,28.374052047729492
2016-10-27,28.31277084350586
2016-10-28,28.12017059326172
2016-10-31,28.266077041625977
2016-11-01,28.341949462890625
2016-11-02,27.192163467407227
2016-11-03,27.104616165161133
2016-11-04,27.227182388305664
2016-11-07,28.061809539794922
2016-11-08,28.890586853027344
2016-11-09,28.826379776000977
2016-11-10,28.627931594848633
2016-11-11,27.968414306640625
2016-11-14,27.904218673706055
2016-11-15,29.141550064086914
2016-11-16,29.001476287841797
2016-11-17,29.08318519592285
2016-11-18,29.427528381347656
2016-11-21,30.769927978515625
2016-11-22,31.20182991027832
2016-11-23,31.48781967163086
2016-11-25,31.37109375
2016-11-28,30.82829475402832
2016-11-29,30.606510162353516
2016-11-30,32.05979919433594
2016-12-01,31.762134552001953
2016-12-02,31.919706344604492
2016-12-05,32.92943572998047
2016-12-06,32.75432586669922
2016-12-07,33.32047653198242
2016-12-08,33.7990608215332
2016-12-09,33.273780822753906
2016-12-12,33.39051055908203
2016-12-13,33.71735763549805
2016-12-14,33.47805404663086
2016-12-15,33.688167572021484
2016-12-16,34.09672927856445
2016-12-19,33.909950256347656
2016-12-20,34.24262619018555
2016-12-21,34.1667594909668
2016-12-22,33.7990608215332
2016-12-23,34.25431442260742
2016-12-27,34.45275115966797
2016-12-28,33.65898513793945
2016-12-29,33.83990478515625
2016-12-30,33.50723648071289
2017-01-03,34.289329528808594
2017-01-04,34.201778411865234
2017-01-05,34.33602523803711
2017-01-06,33.7932243347168
2017-01-09,33.548091888427734
2017-01-10,32.72515869140625
2017-01-11,33.419681549072266
2017-01-12,33.01697540283203
2017-01-13,32.86522674560547
2017-01-17,32.86522674560547
2017-01-18,33.011146545410156
2017-01-19,32.66093826293945
2017-01-20,33.028648376464844
2017-01-23,32.620094299316406
2017-01-24,32.84772491455078
2017-01-25,32.42164993286133
2017-01-26,32.41871643066406
2017-01-27,32.406890869140625
2017-01-30,31.734098434448242
2017-01-31,32.52492904663086
2017-02-01,31.869836807250977
2017-02-02,32.79050827026367
2017-02-03,33.31578063964844
2017-02-06,32.64295959472656
2017-02-07,32.08820724487305
2017-02-08,32.10591125488281
2017-02-09,32.53084182739258
2017-02-10,32.64295959472656
2017-02-13,32.47182083129883
2017-02-14,32.43049240112305
2017-02-15,32.15901184082031
2017-02-16,31.88753318786621
2017-02-17,31.657365798950195
2017-02-21,31.99966812133789
2017-02-22,31.5865478515625
2017-02-23,32.2475471496582
2017-02-24,31.37407684326172
2017-02-27,31.486217498779297
2017-02-28,31.89933967590332
2017-03-01,32.69017791748047
2017-03-02,32.60755920410156
2017-03-03,33.29808044433594
2017-03-06,33.41020965576172
2017-03-07,33.392494201660156
2017-03-08,32.32426452636719
2017-03-09,32.17082214355469
2017-03-10,32.06459426879883
2017-03-13,31.85803985595703
2017-03-14,30.807497024536133
2017-03-15,31.657365798950195
2017-03-16,31.421289443969727
2017-03-17,31.173412322998047
2017-03-20,31.421289443969727
2017-03-21,30.854719161987305
2017-03-22,31.10260009765625
2017-03-23,30.837018966674805
2017-03-24,31.338666915893555
2017-03-27,31.33277130126953
2017-03-28,31.315074920654297
2017-03-29,32.3006706237793
2017-03-30,32.412803649902344
2017-03-31,32.719696044921875
2017-04-03,32.64295959472656
2017-04-04,33.01478576660156
2017-04-05,33.00888442993164
2017-04-06,33.244956970214844
2017-04-07,33.16233444213867
2017-04-10,33.00888442993164
2017-04-11,32.88494873046875
2017-04-12,32.6547737121582
2017-04-13,32.235748291015625
2017-04-17,32.11180877685547
2017-04-18,32.353782653808594
2017-04-19,31.822612762451172
2017-04-20,31.745893478393555
2017-04-21,31.592439651489258
2017-04-24,31.793102264404297
2017-04-25,32.3006706237793
2017-04-26,32.164920806884766
2017-04-27,31.642616271972656
2017-04-28,31.403852462768555
2017-05-01,31.64859390258789
2017-05-02,31.21880531311035
2017-05-03,31.123300552368164
2017-05-04,29.451923370361328
2017-05-05,30.227914810180664
2017-05-08,30.466690063476562
2017-05-09,30.132417678833008
2017-05-10,30.51444435119629
2017-05-11,30.603986740112305
2017-05-12,30.442819595336914
2017-05-15,30.609954833984375
2017-05-16,30.377159118652344
2017-05-17,29.69666862487793
2017-05-18,29.738454818725586
2017-05-19,30.699493408203125
2017-05-22,30.836774826049805
2017-05-23,31.177024841308594
2017-05-24,31.505329132080078
2017-05-25,30.836774826049805
2017-05-26,30.85469627380371
2017-05-30,29.756357192993164
2017-05-31,29.65488624572754
2017-06-01,30.114500045776367
2017-06-02,29.577285766601562
2017-06-05,29.43999671936035
2017-06-06,29.84590721130371
2017-06-07,29.171382904052734
2017-06-08,28.944557189941406
2017-06-09,29.51759147644043
2017-06-12,29.83992576599121
2017-06-13,29.971250534057617
2017-06-14,29.720542907714844
2017-06-15,29.237043380737305
2017-06-16,30.424915313720703
2017-06-19,29.971250534057617
2017-06-20,28.353605270385742
2017-06-21,28.299875259399414
2017-06-22,28.526704788208008
2017-06-23,29.362398147583008
2017-06-26,30.168231964111328
2017-06-27,30.251800537109375
2017-06-28,30.38312339782715
2017-06-29,30.753217697143555
2017-06-30,31.135236740112305
2017-07-03,31.057640075683594
2017-07-05,30.293588638305664
2017-07-06,31.397886276245117
2017-07-07,30.85469627380371
2017-07-10,30.442819595336914
2017-07-11,30.37118911743164
2017-07-12,31.069578170776367
2017-07-13,31.314306259155273
2017-07-14,31.732154846191406
2017-07-17,31.976886749267578
2017-07-18,31.976886749267578
2017-07-19,32.466373443603516
2017-07-20,32.705135345458984
2017-07-21,32.50218200683594
2017-07-24,32.75885772705078
2017-07-25,33.29608154296875
2017-07-26,33.18267059326172
2017-07-27,33.7974967956543
2017-07-28,33.701988220214844
2017-07-31,33.76765441894531
2017-08-01,33.86315155029297
2017-08-02,33.04538345336914
2017-08-03,32.582496643066406
2017-08-04,32.38888168334961
2017-08-07,32.11056137084961
2017-08-08,31.795930862426758
2017-08-09,31.922990798950195
2017-08-10,31.590211868286133
2017-08-11,31.71122169494629
2017-08-14,31.656763076782227
2017-08-15,30.82782554626465
2017-08-16,30.622108459472656
2017-08-17,30.470853805541992
2017-08-18,30.815732955932617
2017-08-21,30.839937210083008
2017-08-22,32.001651763916016
2017-08-23,32.273921966552734
2017-08-24,32.35258483886719
2017-08-25,32.46754455566406
2017-08-28,32.03794860839844
2017-08-29,32.201332092285156
2017-08-30,32.67931365966797
2017-08-31,32.770076751708984
2017-09-01,33.05445098876953
2017-09-05,33.187564849853516
2017-09-06,34.089111328125
2017-09-07,34.16777038574219
2017-09-08,34.016502380371094
2017-09-11,34.19801712036133
2017-09-12,33.93783950805664
2017-09-13,34.1738166809082
2017-09-14,34.415836334228516
2017-09-15,34.004398345947266
2017-09-18,33.94389343261719
2017-09-19,33.949947357177734
2017-09-20,33.93783950805664
2017-09-21,33.31463623046875
2017-09-22,33.09680938720703
2017-09-25,33.58085250854492
2017-09-26,33.41144561767578
2017-09-27,33.611106872558594
2017-09-28,33.53244400024414
2017-09-29,33.52640914916992
2017-10-02,33.78656768798828
2017-10-03,33.998348236083984
2017-10-04,34.06489562988281
2017-10-05,34.306922912597656
2017-10-06,33.998348236083984
2017-10-09,33.92573928833008
2017-10-10,33.89548110961914
2017-10-11,34.113304138183594
2017-10-12,34.131465911865234
2017-10-13,34.16777038574219
2017-10-16,34.0346565246582
2017-10-17,34.13751983642578
2017-10-18,33.50220489501953
2017-10-19,33.768428802490234
2017-10-20,33.88338851928711
2017-10-23,33.308570861816406
2017-10-24,33.847076416015625
2017-10-25,32.497802734375
2017-10-26,32.32838439941406
2017-10-27,32.72167205810547
2017-10-30,32.69746398925781
2017-10-31,32.83662414550781
2017-11-01,32.99394607543945
2017-11-02,32.27998352050781
2017-11-03,32.30759048461914
2017-11-06,32.399627685546875
2017-11-07,32.626678466796875
2017-11-08,32.5837287902832
2017-11-09,32.51622772216797
2017-11-10,32.1541862487793
2017-11-13,32.03759765625
2017-11-14,31.528282165527344
2017-11-15,31.19078254699707
2017-11-16,31.080333709716797
2017-11-17,31.092609405517578
2017-11-20,31.19078254699707
2017-11-21,30.804197311401367
2017-11-22,31.037376403808594
2017-11-24,31.31964111328125
2017-11-27,30.693740844726562
2017-11-28,30.718290328979492
2017-11-29,30.945335388183594
2017-11-30,31.847370147705078
2017-12-01,31.976232528686523
2017-12-04,32.08668899536133
2017-12-05,32.11737060546875
2017-12-06,31.7860050201416
2017-12-07,32.16032028198242
2017-12-08,32.52849578857422
2017-12-11,32.76780700683594
2017-12-12,32.76780700683594
2017-12-13,32.65736770629883
2017-12-14,32.36281967163086
2017-12-15,32.00691604614258
2017-12-18,32.123504638671875
2017-12-19,31.82282829284668
2017-12-20,31.608049392700195
2017-12-21,32.043724060058594
2017-12-22,32.651222229003906
2017-12-26,32.6818962097168
2017-12-27,32.626678466796875
2017-12-28,32.82304000854492
2017-12-29,32.798484802246094
2018-01-02,33.53485107421875
2018-01-03,34.080970764160156
2018-01-04,34.485965728759766
2018-01-05,34.40007400512695
2018-01-08,34.755977630615234
2018-01-09,34.663917541503906
2018-01-10,34.81734085083008
2018-01-11,35.8114128112793
2018-01-12,36.00164031982422
2018-01-16,36.08141326904297
2018-01-17,36.45573043823242
2018-01-18,35.676414489746094
2018-01-19,35.7868766784668
2018-01-22,36.74413299560547
2018-01-23,37.1123161315918
2018-01-24,37.253440856933594
2018-01-25,37.173667907714844
2018-01-26,37.38499450683594
2018-01-29,36.97479248046875
2018-01-30,36.502410888671875
2018-01-31,36.58321762084961
2018-02-01,37.130165100097656
2018-02-02,35.89332580566406
2018-02-05,34.53217315673828
2018-02-06,35.06668472290039
2018-02-07,35.1661262512207
2018-02-08,33.811187744140625
2018-02-09,33.76768112182617
2018-02-12,35.147483825683594
2018-02-13,35.327735900878906
2018-02-14,35.71929931640625
2018-02-15,35.92439651489258
2018-02-16,35.37123107910156
2018-02-20,35.43960952758789
2018-02-21,34.86779022216797
2018-02-22,35.5390510559082
2018-02-23,36.06113815307617
2018-02-26,35.71929931640625
2018-02-27,35.427181243896484
2018-02-28,35.0107536315918
2018-03-01,35.12263107299805
2018-03-02,35.47689437866211
2018-03-05,35.37123107910156
2018-03-06,35.43960952758789
2018-03-07,35.24692916870117
2018-03-08,35.17856216430664
2018-03-09,35.619850158691406
2018-03-12,35.79387283325195
2018-03-13,35.899532318115234
2018-03-14,35.526615142822266
2018-03-15,35.20341491699219
2018-03-16,35.93061065673828
2018-03-19,35.0977668762207
2018-03-20,35.824951171875
2018-03-21,36.33460998535156
2018-03-22,35.63227844238281
2018-03-23,35.27179718017578
2018-03-26,35.43960952758789
2018-03-27,35.40230941772461
2018-03-28,34.57567596435547
2018-03-29,35.3774528503418
2018-04-02,34.892662048339844
2018-04-03,35.17856216430664
2018-04-04,35.12883758544922
2018-04-05,35.700645446777344
2018-04-06,35.2344970703125
2018-04-09,35.27179718017578
2018-04-10,36.24138259887695
2018-04-11,36.434051513671875
2018-04-12,36.247589111328125
2018-04-13,36.36568069458008
2018-04-16,37.13637924194336
2018-04-17,37.08666229248047
2018-04-18,37.18610763549805
2018-04-19,37.130165100097656
2018-04-20,37.005859375
2018-04-23,37.266902923583984
2018-04-24,36.912635803222656
2018-04-25,37.04314422607422
2018-04-26,37.37255859375
2018-04-27,37.7158317565918
2018-04-30,37.92998504638672
2018-05-01,38.10005187988281
2018-05-02,39.4101448059082
2018-05-03,39.58021545410156
2018-05-04,39.96442413330078
2018-05-07,40.35493469238281
2018-05-08,40.27304458618164
2018-05-09,40.7580451965332
2018-05-10,41.129661560058594
2018-05-11,41.457183837890625
2018-05-14,41.942176818847656
2018-05-15,41.99256134033203
2018-05-16,41.97996520996094
2018-05-17,41.89807891845703
2018-05-18,41.74061965942383
2018-05-21,41.87918472290039
2018-05-22,41.60834503173828
2018-05-23,42.03034973144531
2018-05-24,41.809906005859375
2018-05-25,41.50128173828125
2018-05-29,41.759521484375
2018-05-30,42.975135803222656
2018-05-31,42.931053161621094
2018-06-01,43.15149688720703
2018-06-04,43.01923370361328
2018-06-05,43.189292907714844
2018-06-06,42.61611557006836
2018-06-07,43.176700592041016
2018-06-08,43.11371994018555
2018-06-11,43.47272872924805
2018-06-12,43.61129379272461
2018-06-13,43.37824249267578
2018-06-14,43.67427062988281
2018-06-15,42.69169998168945
2018-06-18,43.15780258178711
2018-06-19,43.32786560058594
2018-06-20,44.13407516479492
2018-06-21,43.32155227661133
2018-06-22,44.08368682861328
2018-06-25,43.27116394042969
2018-06-26,43.91362380981445
2018-06-27,43.932525634765625
2018-06-28,44.0458984375
2018-06-29,43.982913970947266
2018-07-02,43.42863845825195
2018-07-03,43.66798400878906
2018-07-05,44.2348518371582
2018-07-06,44.85210418701172
2018-07-09,44.91510009765625
2018-07-10,44.85841369628906
2018-07-11,44.285240173339844
2018-07-12,44.63166046142578
2018-07-13,44.97178649902344
2018-07-16,44.09627914428711
2018-07-17,44.29783630371094
2018-07-18,44.17186737060547
2018-07-19,44.36713790893555
2018-07-20,44.0458984375
2018-07-23,44.18446350097656
2018-07-24,44.32933044433594
2018-07-25,44.65055465698242
2018-07-26,44.902503967285156
2018-07-27,44.16556167602539
2018-07-30,44.4553108215332
2018-07-31,44.36713790893555
2018-08-01,42.90585708618164
2018-08-02,43.14519500732422
2018-08-03,43.04001235961914
2018-08-06,43.48628234863281
2018-08-07,43.505409240722656
2018-08-08,43.741294860839844
2018-08-09,43.82417297363281
2018-08-10,43.92618179321289
2018-08-13,43.377899169921875
2018-08-14,43.70304870605469
2018-08-15,42.6829833984375
2018-08-16,42.81049346923828
2018-08-17,43.046382904052734
2018-08-20,43.25039291381836
2018-08-21,43.01450729370117
2018-08-22,43.492652893066406
2018-08-23,42.85511779785156
2018-08-24,43.027252197265625
2018-08-27,43.231258392333984
2018-08-28,42.91886520385742
2018-08-29,42.51084899902344
2018-08-30,42.364219665527344
2018-08-31,42.019954681396484
2018-09-04,41.88606262207031
2018-09-05,42.128334045410156
2018-09-06,42.083702087402344
2018-09-07,41.975311279296875
2018-09-10,41.15928649902344
2018-09-11,41.452537536621094
2018-09-12,41.50991439819336
2018-09-13,42.05182647705078
2018-09-14,42.32597351074219
2018-09-17,43.33327102661133
2018-09-18,44.079185485839844
2018-09-19,44.32145690917969
2018-09-20,43.741294860839844
2018-09-21,44.060054779052734
2018-09-24,43.269527435302734
2018-09-25,43.62654113769531
2018-09-26,43.61378479003906
2018-09-27,43.4671516418457
2018-09-28,43.21852111816406
2018-10-01,43.95806121826172
2018-10-02,43.2758903503418
2018-10-03,43.62654113769531
2018-10-04,43.658424377441406
2018-10-05,43.741294860839844
2018-10-08,43.607418060302734
2018-10-09,43.811424255371094
2018-10-10,42.91249084472656
2018-10-11,41.580055236816406
2018-10-12,41.452537536621094
2018-10-15,41.31865310668945
2018-10-16,43.00812911987305
2018-10-17,42.727603912353516
2018-10-18,42.66386795043945
2018-10-19,43.21852111816406
2018-10-22,42.702117919921875
2018-10-23,42.01357650756836
2018-10-24,40.57274627685547
2018-10-25,41.191158294677734
2018-10-26,40.3814811706543
2018-10-29,40.311363220214844
2018-10-30,40.33685302734375
2018-10-31,41.82231140136719
2018-11-01,41.31865310668945
2018-11-02,40.39802551269531
2018-11-05,41.315425872802734
2018-11-06,41.1474609375
2018-11-07,41.39295959472656
2018-11-08,41.32835388183594
2018-11-09,40.759822845458984
2018-11-12,40.30757522583008
2018-11-13,39.41602325439453
2018-11-14,39.00254440307617
2018-11-15,39.64213943481445
2018-11-16,40.18482208251953
2018-11-19,40.236515045166016
2018-11-20,38.98316192626953
2018-11-21,39.403099060058594
2018-11-23,38.182044982910156
2018-11-26,38.45985412597656
2018-11-27,38.60198211669922
2018-11-28,39.099449157714844
2018-11-29,39.629215240478516
2018-11-30,39.68737030029297
2018-12-03,40.5401611328125
2018-12-04,39.15113067626953
2018-12-06,38.35647964477539
2018-12-07,38.757041931152344
2018-12-10,38.22080993652344
2018-12-11,38.104515075683594
2018-12-12,38.57613754272461
2018-12-13,39.70029067993164
2018-12-14,38.88624954223633
2018-12-17,37.859012603759766
2018-12-18,36.48291778564453
2018-12-19,36.10820770263672
2018-12-20,35.22309112548828
2018-12-21,34.822540283203125
2018-12-24,32.813297271728516
2018-12-26,34.69333267211914
2018-12-27,34.44782257080078
2018-12-28,34.22816848754883
2018-12-31,34.85485076904297
2019-01-02,35.15203094482422
2019-01-03,35.06804656982422
2019-01-04,36.599205017089844
2019-01-07,37.23879623413086
2019-01-08,38.033443450927734
2019-01-09,38.58906936645508
2019-01-10,38.78934097290039
2019-01-11,38.6342887878418
2019-01-14,38.35647964477539
2019-01-15,39.38372039794922
2019-01-16,39.51939010620117
2019-01-17,39.99101257324219
2019-01-18,40.82442092895508
2019-01-22,40.43033218383789
2019-01-23,40.410953521728516
2019-01-24,40.475555419921875
2019-01-25,40.90134048461914
2019-01-28,40.803077697753906
2019-01-29,41.66120529174805
2019-01-30,42.05422592163086
2019-01-31,42.06078338623047
2019-02-01,42.68307876586914
2019-02-04,43.22676467895508
2019-02-05,43.37087631225586
2019-02-06,43.0826530456543
2019-02-07,42.669986724853516
2019-02-08,42.59136199951172
2019-02-11,42.611026763916016
2019-02-12,42.7158317565918
2019-02-13,43.28572463989258
2019-02-14,43.678749084472656
2019-02-15,44.353450775146484
2019-02-19,44.92334747314453
2019-02-20,44.62202453613281
2019-02-21,44.412410736083984
2019-02-22,44.458255767822266
2019-02-25,44.314151763916016
2019-02-26,42.113182067871094
2019-02-27,42.6765251159668
2019-02-28,42.093528747558594
2019-03-01,43.14815902709961
2019-03-04,43.167808532714844
2019-03-05,43.2005615234375
2019-03-06,42.85993957519531
2019-03-07,43.16127395629883
2019-03-08,42.95820236206055
2019-03-11,43.42327880859375
2019-03-12,43.724605560302734
2019-03-13,44.091434478759766
2019-03-14,43.96697998046875
2019-03-15,43.79011154174805
2019-03-18,44.78578567504883
2019-03-19,44.74647521972656
2019-03-20,45.06746292114258
2019-03-21,45.7552604675293
2019-03-22,45.205013275146484
2019-03-25,45.381874084472656
2019-03-26,45.388427734375
2019-03-27,45.093658447265625
2019-03-28,45.44738006591797
2019-03-29,45.74869918823242
2019-04-01,46.082786560058594
2019-04-02,45.9910774230957
2019-04-03,45.4080810546875
2019-04-04,45.51289749145508
2019-04-05,46.20724868774414
2019-04-08,46.19414520263672
2019-04-09,45.76836013793945
2019-04-10,45.729068756103516
2019-04-11,45.87972640991211
2019-04-12,46.24654006958008
2019-04-15,45.912479400634766
2019-04-16,46.01073455810547
