Date,PNCINFRA.NS
2016-07-05,111.81790161132812
2016-07-07,112.35498046875
2016-07-08,112.27685546875
2016-07-11,111.01718139648438
2016-07-12,110.67540740966797
2016-07-13,109.08374786376953
2016-07-14,112.28662109375
2016-07-15,109.92351531982422
2016-07-18,111.23200988769531
2016-07-19,109.45479583740234
2016-07-20,110.73400115966797
2016-07-21,111.32965850830078
2016-07-22,110.84142303466797
2016-07-25,110.20670318603516
2016-07-26,108.7126693725586
2016-07-27,108.53688049316406
2016-07-28,109.45479583740234
2016-07-29,112.29637908935547
2016-08-01,111.56402587890625
2016-08-02,110.5972900390625
2016-08-03,107.97053527832031
2016-08-04,108.87866973876953
2016-08-05,109.83563995361328
2016-08-08,110.77306365966797
2016-08-09,111.08553314208984
2016-08-10,111.17340850830078
2016-08-11,110.41175079345703
2016-08-12,108.58572387695312
2016-08-16,111.80813598632812
2016-08-17,113.07757568359375
2016-08-18,113.85877227783203
2016-08-19,114.63996124267578
2016-08-22,114.63996124267578
2016-08-23,115.95821380615234
2016-08-24,118.10649871826172
2016-08-25,118.64356231689453
2016-08-26,118.93653106689453
2016-08-29,118.25298309326172
2016-08-30,117.5694351196289
2016-08-31,118.64356231689453
2016-09-01,117.37413024902344
2016-09-02,118.20414733886719
2016-09-06,119.0829849243164
2016-09-07,119.13182067871094
2016-09-08,123.72132110595703
2016-09-09,122.54953002929688
2016-09-12,119.1806411743164
2016-09-14,118.8388671875
2016-09-15,119.0829849243164
2016-09-16,117.52059936523438
2016-09-19,120.01067352294922
2016-09-20,118.49710083007812
2016-09-21,118.98534393310547
2016-09-22,119.52461242675781
2016-09-23,118.29898834228516
2016-09-26,118.64216613769531
2016-09-27,117.75970458984375
2016-09-28,117.80873107910156
2016-09-29,113.29835510253906
2016-09-30,114.18082427978516
2016-10-03,113.88668060302734
2016-10-04,114.72010040283203
2016-10-05,126.38821411132812
2016-10-06,127.17263793945312
2016-10-07,124.623291015625
2016-10-10,123.78986358642578
2016-10-13,122.31908416748047
2016-10-14,121.24052429199219
2016-10-17,120.99540710449219
2016-10-18,122.4171371459961
2016-10-19,121.43661499023438
2016-10-20,122.71129608154297
2016-10-21,120.260009765625
2016-10-24,121.24052429199219
2016-10-25,120.45610809326172
2016-10-26,119.96585845947266
2016-10-27,118.74021911621094
2016-10-28,117.90676879882812
2016-11-01,120.06390380859375
2016-11-02,118.10287475585938
2016-11-03,114.81816101074219
2016-11-04,112.31784057617188
2016-11-07,114.57303619384766
2016-11-08,113.64154815673828
2016-11-09,113.93570709228516
2016-11-10,115.0142593383789
2016-11-11,112.51396179199219
2016-11-15,109.03312683105469
2016-11-16,111.2392807006836
2016-11-17,110.79805755615234
2016-11-18,111.87661743164062
2016-11-21,108.39579772949219
2016-11-22,110.74903106689453
2016-11-23,111.72954559326172
2016-11-24,111.38636016845703
2016-11-25,111.58246612548828
2016-11-28,108.83702850341797
2016-11-29,107.70944213867188
2016-11-30,107.80747985839844
2016-12-01,105.65035247802734
2016-12-02,104.8659439086914
2016-12-05,107.9055404663086
2016-12-06,108.93507385253906
2016-12-07,109.18021392822266
2016-12-08,104.91497039794922
2016-12-09,104.47373962402344
2016-12-12,102.61076354980469
2016-12-13,102.8068618774414
2016-12-14,102.31659698486328
2016-12-15,103.68933868408203
2016-12-16,103.59127807617188
2016-12-19,102.95394897460938
2016-12-20,102.267578125
2016-12-21,103.34615325927734
2016-12-22,101.97344207763672
2016-12-23,101.5322036743164
2016-12-26,100.69876098632812
2016-12-27,99.22798156738281
2016-12-28,102.90492248535156
2016-12-29,102.8068618774414
2016-12-30,101.5322036743164
2017-01-02,102.95394897460938
2017-01-03,102.5617446899414
2017-01-04,102.70882415771484
2017-01-05,102.90492248535156
2017-01-06,102.61076354980469
2017-01-09,102.41466522216797
2017-01-10,103.00296020507812
2017-01-11,103.54225158691406
2017-01-12,103.73834991455078
2017-01-13,103.1500473022461
2017-01-16,102.95394897460938
2017-01-17,103.54225158691406
2017-01-18,102.1205062866211
2017-01-19,104.17960357666016
2017-01-20,103.00296020507812
2017-01-23,102.90492248535156
2017-01-24,104.08153533935547
2017-01-25,105.16008758544922
2017-01-27,103.7873764038086
2017-01-30,104.13055419921875
2017-01-31,103.39517211914062
2017-02-01,103.88543701171875
2017-02-02,103.88543701171875
2017-02-03,103.68933868408203
2017-02-06,104.17960357666016
2017-02-07,103.54225158691406
2017-02-08,103.1500473022461
2017-02-09,103.1990737915039
2017-02-10,103.64030456542969
2017-02-13,102.46369171142578
2017-02-14,102.16952514648438
2017-02-15,100.74778747558594
2017-02-16,99.22798156738281
2017-02-17,102.65978240966797
2017-02-20,102.61076354980469
2017-02-21,100.01241302490234
2017-02-22,99.22798156738281
2017-02-23,99.91435241699219
2017-02-27,99.37506866455078
2017-02-28,99.03189086914062
2017-03-01,98.93383026123047
2017-03-02,98.98285675048828
2017-03-03,98.00233459472656
2017-03-06,98.59066772460938
2017-03-07,101.58122253417969
2017-03-08,99.08092498779297
2017-03-09,98.6886978149414
2017-03-10,100.30656433105469
2017-03-14,103.052001953125
2017-03-15,102.51271057128906
2017-03-16,107.9055404663086
2017-03-17,110.94513702392578
2017-03-20,111.87661743164062
2017-03-21,111.48441314697266
2017-03-22,109.91558074951172
2017-03-23,111.63147735595703
2017-03-24,113.3473892211914
2017-03-27,117.22042846679688
2017-03-28,114.67108154296875
2017-03-29,114.42595672607422
2017-03-30,115.35745239257812
2017-03-31,114.8671875
2017-04-03,123.4957046508789
2017-04-05,125.5547866821289
2017-04-06,124.28012084960938
2017-04-07,125.45673370361328
2017-04-10,127.51582336425781
2017-04-11,128.49632263183594
2017-04-12,135.06576538085938
2017-04-13,134.62454223632812
2017-04-17,136.7816619873047
2017-04-18,133.34986877441406
2017-04-19,135.9482421875
2017-04-20,145.1650848388672
2017-04-21,148.15562438964844
2017-04-24,155.85267639160156
2017-04-25,160.2159423828125
2017-04-26,152.12669372558594
2017-04-27,153.10720825195312
2017-04-28,154.4799346923828
2017-05-02,155.90167236328125
2017-05-03,156.49000549316406
2017-05-04,157.51953125
2017-05-05,156.2938690185547
2017-05-08,154.03871154785156
2017-05-09,157.76466369628906
2017-05-10,159.0393524169922
2017-05-11,154.87216186523438
2017-05-12,155.0192108154297
2017-05-15,156.39195251464844
2017-05-16,154.57797241210938
2017-05-17,147.0770721435547
2017-05-18,144.91993713378906
2017-05-19,143.54721069335938
2017-05-22,139.7232208251953
2017-05-23,141.9293670654297
2017-05-24,139.4780731201172
2017-05-25,137.71315002441406
2017-05-26,141.9293670654297
2017-05-29,140.6547088623047
2017-05-30,141.43910217285156
2017-05-31,144.23358154296875
2017-06-01,143.10597229003906
2017-06-02,142.46864318847656
2017-06-05,143.400146484375
2017-06-06,145.949462890625
2017-06-07,142.7628173828125
2017-06-08,143.35108947753906
2017-06-09,148.05760192871094
2017-06-12,144.23358154296875
2017-06-13,144.13552856445312
2017-06-14,145.459228515625
2017-06-15,144.13552856445312
2017-06-16,144.13552856445312
2017-06-19,142.07644653320312
2017-06-20,143.2040557861328
2017-06-21,143.93943786621094
2017-06-22,144.18458557128906
2017-06-23,142.0274200439453
2017-06-27,140.9488525390625
2017-06-28,139.7232208251953
2017-06-29,140.70372009277344
2017-06-30,140.40957641601562
2017-07-03,140.7527618408203
2017-07-04,141.1939697265625
2017-07-05,140.80178833007812
2017-07-06,140.7527618408203
2017-07-07,145.459228515625
2017-07-10,146.19461059570312
2017-07-11,144.13552856445312
2017-07-12,146.19461059570312
2017-07-13,144.82188415527344
2017-07-14,144.38064575195312
2017-07-17,144.13552856445312
2017-07-18,141.6352081298828
2017-07-19,139.1839141845703
2017-07-20,137.5660858154297
2017-07-21,137.66412353515625
2017-07-24,139.036865234375
2017-07-25,140.1644287109375
2017-07-26,138.74270629882812
2017-07-27,137.6151123046875
2017-07-28,137.12484741210938
2017-07-31,139.38003540039062
2017-08-01,138.3995361328125
2017-08-02,137.46804809570312
2017-08-03,138.00732421875
2017-08-04,138.25244140625
2017-08-07,137.2719268798828
2017-08-08,136.9287567138672
2017-08-09,137.0268096923828
2017-08-10,135.55606079101562
2017-08-11,136.1443328857422
2017-08-14,136.48751831054688
2017-08-16,137.6151123046875
2017-08-17,138.59564208984375
2017-08-18,142.7628173828125
2017-08-21,142.37059020996094
2017-08-22,137.41900634765625
2017-08-23,138.25244140625
2017-08-24,139.82127380371094
2017-08-28,137.5660858154297
2017-08-29,136.09532165527344
2017-08-30,134.37940979003906
2017-08-31,134.8206329345703
2017-09-01,134.8206329345703
2017-09-04,133.84011840820312
2017-09-05,133.34986877441406
2017-09-06,132.51641845703125
2017-09-07,132.4674072265625
2017-09-08,132.6635284423828
2017-09-11,130.89859008789062
2017-09-12,131.48690795898438
2017-09-13,131.97715759277344
2017-09-14,132.36935424804688
2017-09-15,133.59500122070312
2017-09-18,129.72198486328125
2017-09-19,130.45733642578125
2017-09-20,130.45733642578125
2017-09-21,131.78604125976562
2017-09-22,132.86866760253906
2017-09-25,131.88446044921875
2017-09-26,134.14816284179688
2017-09-27,135.8705291748047
2017-09-28,137.69131469726562
2017-09-29,135.0831756591797
2017-10-03,139.11843872070312
2017-10-04,140.15184020996094
2017-10-05,145.36817932128906
2017-10-06,148.07476806640625
2017-10-09,147.9271240234375
2017-10-10,143.94107055664062
2017-10-11,144.67922973632812
2017-10-12,144.8268585205078
2017-10-13,146.25396728515625
2017-10-16,149.89553833007812
2017-10-17,153.93081665039062
2017-10-18,154.52134704589844
2017-10-19,154.2753143310547
2017-10-23,157.0310821533203
2017-10-24,169.18612670898438
2017-10-25,173.71351623535156
2017-10-26,178.2900848388672
2017-10-27,181.83323669433594
2017-10-30,179.07742309570312
2017-10-31,199.20458984375
2017-11-01,193.2501220703125
2017-11-02,200.43487548828125
2017-11-03,196.25196838378906
2017-11-06,194.1359100341797
2017-11-07,190.64195251464844
2017-11-08,187.49249267578125
2017-11-09,187.83694458007812
2017-11-10,181.73483276367188
2017-11-13,175.14059448242188
2017-11-14,172.87692260742188
2017-11-15,169.03846740722656
2017-11-16,175.92796325683594
2017-11-17,179.7172088623047
2017-11-20,180.11087036132812
2017-11-21,180.60299682617188
2017-11-22,180.99667358398438
2017-11-23,180.84901428222656
2017-11-24,185.3271942138672
2017-11-27,185.37643432617188
2017-11-28,188.67352294921875
2017-11-29,186.55747985839844
2017-11-30,189.9530029296875
2017-12-01,184.53985595703125
2017-12-04,182.6698455810547
2017-12-05,184.09693908691406
2017-12-06,184.68743896484375
2017-12-07,183.0635223388672
2017-12-08,179.91403198242188
2017-12-11,183.60484313964844
2017-12-12,182.22694396972656
2017-12-13,180.012451171875
2017-12-14,179.32351684570312
2017-12-15,178.97903442382812
2017-12-18,177.7979736328125
2017-12-19,186.1637725830078
2017-12-20,192.9056396484375
2017-12-21,192.21669006347656
2017-12-22,209.88330078125
2017-12-26,213.77093505859375
2017-12-27,208.8006591796875
2017-12-28,205.4051055908203
2017-12-29,200.3856658935547
2018-01-01,208.1609344482422
2018-01-02,206.3401336669922
2018-01-03,202.25564575195312
2018-01-04,202.79696655273438
2018-01-05,202.3048858642578
2018-01-08,197.9743194580078
2018-01-09,197.67906188964844
2018-01-10,194.9724884033203
2018-01-11,194.87405395507812
2018-01-12,194.43115234375
2018-01-15,190.4943084716797
2018-01-16,184.83509826660156
2018-01-17,190.5435333251953
2018-01-18,189.46090698242188
2018-01-19,187.98458862304688
2018-01-22,189.26406860351562
2018-01-23,189.80538940429688
2018-01-24,190.98643493652344
2018-01-25,188.18141174316406
2018-01-29,181.3903350830078
2018-01-30,181.3903350830078
2018-01-31,177.9456024169922
2018-02-01,182.07928466796875
2018-02-02,172.53245544433594
2018-02-05,165.2000732421875
2018-02-06,158.9010772705078
2018-02-07,164.0681915283203
2018-02-08,166.3319091796875
2018-02-09,169.87506103515625
2018-02-12,171.40060424804688
2018-02-14,175.09136962890625
2018-02-15,170.07191467285156
2018-02-16,165.692138671875
2018-02-19,162.39508056640625
2018-02-20,165.249267578125
2018-02-21,164.3634796142578
2018-02-22,161.2139892578125
2018-02-23,163.96981811523438
2018-02-26,161.9029541015625
2018-02-27,164.60952758789062
2018-02-28,162.24740600585938
2018-03-01,161.2139892578125
2018-03-05,160.42662048339844
2018-03-06,159.1963653564453
2018-03-07,152.35609436035156
2018-03-08,155.55477905273438
2018-03-09,152.7005615234375
2018-03-12,157.4739990234375
2018-03-13,155.60398864746094
2018-03-14,156.44056701660156
2018-03-15,152.50369262695312
2018-03-16,151.4702911376953
2018-03-19,151.8147735595703
2018-03-20,154.37374877929688
2018-03-21,157.6708221435547
2018-03-22,156.5389862060547
2018-03-23,154.47215270996094
2018-03-26,160.3282012939453
2018-03-27,168.6940155029297
2018-03-28,172.630859375
2018-04-02,169.38296508789062
2018-04-03,170.76084899902344
2018-04-04,172.7784881591797
2018-04-05,180.7998504638672
2018-04-06,181.1935272216797
2018-04-09,180.3076934814453
2018-04-10,174.79612731933594
2018-04-11,178.63453674316406
2018-04-12,174.55010986328125
2018-04-13,173.6150665283203
2018-04-16,177.059814453125
2018-04-17,172.48324584960938
2018-04-18,172.2371826171875
2018-04-19,172.630859375
2018-04-20,173.66427612304688
2018-04-23,171.35137939453125
2018-04-24,171.5482177734375
2018-04-25,170.022705078125
2018-04-26,167.56216430664062
2018-04-27,164.1666259765625
2018-04-30,161.75531005859375
2018-05-02,157.32635498046875
2018-05-03,160.5250701904297
2018-05-04,160.8203125
2018-05-07,162.98558044433594
2018-05-08,162.93638610839844
2018-05-09,164.7079620361328
2018-05-10,170.46560668945312
2018-05-11,169.9734649658203
2018-05-14,169.23533630371094
2018-05-15,168.3987579345703
2018-05-16,170.1703338623047
2018-05-17,168.4479522705078
2018-05-18,164.3634796142578
2018-05-21,162.34585571289062
2018-05-22,161.55845642089844
2018-05-23,162.8871612548828
2018-05-24,169.72744750976562
2018-05-25,166.62716674804688
2018-05-28,167.26690673828125
2018-05-29,172.2371826171875
2018-05-30,174.84535217285156
2018-05-31,173.17218017578125
2018-06-01,173.0737762451172
2018-06-04,166.77481079101562
2018-06-05,159.78689575195312
2018-06-06,159.34397888183594
2018-06-07,164.11741638183594
2018-06-08,169.82586669921875
2018-06-11,172.286376953125
2018-06-12,177.10902404785156
2018-06-13,176.1740264892578
2018-06-14,174.2056121826172
2018-06-15,168.0050506591797
2018-06-18,161.9029541015625
2018-06-19,156.83424377441406
2018-06-20,153.53712463378906
2018-06-21,147.68109130859375
2018-06-22,148.9605712890625
2018-06-25,147.63186645507812
2018-06-26,147.63186645507812
2018-06-27,146.25396728515625
2018-06-28,141.38211059570312
2018-06-29,141.97264099121094
2018-07-02,139.26605224609375
2018-07-03,139.90582275390625
2018-07-04,137.83892822265625
2018-07-05,139.36447143554688
2018-07-06,140.0534210205078
2018-07-09,149.797119140625
2018-07-10,153.4879150390625
2018-07-11,156.09608459472656
2018-07-12,149.5511016845703
2018-07-13,149.60028076171875
2018-07-16,149.60028076171875
2018-07-17,148.02554321289062
2018-07-18,148.02554321289062
2018-07-19,145.56500244140625
2018-07-20,145.4665985107422
2018-07-23,141.13604736328125
2018-07-24,141.9234161376953
2018-07-25,143.0060577392578
2018-07-26,152.2084503173828
2018-07-27,153.93081665039062
2018-07-30,152.94662475585938
2018-07-31,155.75161743164062
2018-08-01,154.8658447265625
2018-08-02,154.76739501953125
2018-08-03,155.21031188964844
2018-08-06,156.44056701660156
2018-08-07,161.7061004638672
2018-08-08,164.7079620361328
2018-08-09,162.5918731689453
2018-08-10,161.85372924804688
2018-08-13,164.26504516601562
2018-08-14,164.51109313964844
2018-08-16,164.31427001953125
2018-08-17,164.4127197265625
2018-08-20,163.67454528808594
2018-08-21,162.34585571289062
2018-08-23,154.57057189941406
2018-08-24,156.34214782714844
2018-08-27,153.53712463378906
2018-08-28,152.1100311279297
2018-08-29,154.52134704589844
2018-08-30,159.8361053466797
2018-08-31,164.0681915283203
2018-09-03,159.9345245361328
2018-09-04,156.6866455078125
2018-09-05,150.6337127685547
2018-09-06,149.84634399414062
2018-09-07,149.10818481445312
2018-09-10,146.15557861328125
2018-09-11,141.38211059570312
2018-09-12,141.0376434326172
2018-09-14,153.2418670654297
2018-09-17,159.5900421142578
2018-09-18,152.06082153320312
2018-09-19,148.55552673339844
2018-09-21,142.8779296875
2018-09-24,141.3474578857422
2018-09-25,138.9282989501953
2018-09-26,138.43460083007812
2018-09-27,139.22451782226562
2018-09-28,135.3242645263672
2018-10-01,136.45977783203125
2018-10-03,135.1267852783203
2018-10-04,130.58470153808594
2018-10-05,130.63406372070312
2018-10-08,129.3504638671875
2018-10-09,126.09199523925781
2018-10-10,130.38720703125
2018-10-11,130.0416259765625
2018-10-12,132.75698852539062
2018-10-15,131.07839965820312
2018-10-16,133.05322265625
2018-10-17,133.84315490722656
2018-10-19,130.68344116210938
2018-10-22,127.03002166748047
2018-10-23,127.474365234375
2018-10-24,127.27687072753906
2018-10-25,123.82095336914062
2018-10-26,125.40080261230469
2018-10-29,128.3136749267578
2018-10-30,131.81893920898438
2018-10-31,136.45977783203125
2018-11-01,137.79278564453125
2018-11-02,137.743408203125
2018-11-05,137.99026489257812
2018-11-06,137.49655151367188
2018-11-07,138.6814422607422
2018-11-09,140.5081329345703
2018-11-12,143.9640655517578
2018-11-13,145.64268493652344
2018-11-14,145.79075622558594
2018-11-15,144.902099609375
2018-11-16,147.61749267578125
2018-11-19,149.88853454589844
2018-11-20,153.04823303222656
2018-11-21,152.99884033203125
2018-11-22,153.0976104736328
2018-11-26,148.456787109375
2018-11-27,147.6668701171875
2018-11-28,147.17315673828125
2018-11-29,145.69204711914062
2018-11-30,143.1741485595703
2018-12-03,138.13836669921875
2018-12-04,135.66981506347656
2018-12-05,135.91668701171875
2018-12-06,134.87991333007812
2018-12-07,132.26327514648438
2018-12-10,127.27687072753906
2018-12-11,126.19073486328125
2018-12-12,128.90611267089844
2018-12-13,128.41238403320312
2018-12-14,128.363037109375
2018-12-17,128.56051635742188
2018-12-18,128.2642822265625
2018-12-19,135.07742309570312
2018-12-20,135.86732482910156
2018-12-21,134.04063415527344
2018-12-24,137.79278564453125
2018-12-26,141.2487030029297
2018-12-27,143.124755859375
2018-12-28,146.13636779785156
2018-12-31,145.54393005371094
2019-01-01,147.02503967285156
2019-01-02,148.99986267089844
2019-01-03,148.20994567871094
2019-01-04,148.3086700439453
2019-01-07,146.72882080078125
2019-01-08,145.19834899902344
2019-01-09,145.1489715576172
2019-01-10,145.5933074951172
2019-01-11,146.18576049804688
2019-01-14,150.82656860351562
2019-01-15,151.3202667236328
2019-01-16,147.91371154785156
2019-01-17,149.09860229492188
2019-01-18,151.02406311035156
2019-01-21,146.33384704589844
2019-01-22,148.3580322265625
2019-01-23,149.69105529785156
2019-01-24,148.99986267089844
2019-01-25,147.81495666503906
2019-01-28,141.29808044433594
2019-01-29,143.124755859375
2019-01-30,139.17514038085938
2019-01-31,139.9157257080078
2019-02-01,141.00184631347656
2019-02-04,144.457763671875
2019-02-05,142.33485412597656
2019-02-06,139.32325744628906
2019-02-07,139.8663330078125
2019-02-08,141.2487030029297
2019-02-11,143.124755859375
2019-02-12,141.2487030029297
2019-02-14,137.54592895507812
2019-02-15,135.27488708496094
2019-02-18,132.0164337158203
2019-02-19,130.1897430419922
2019-02-20,130.23910522460938
2019-02-21,128.01742553710938
2019-02-22,129.3010711669922
2019-02-25,131.17715454101562
2019-02-26,127.67183685302734
2019-02-27,125.10457611083984
2019-02-28,125.94387817382812
2019-03-01,126.38821411132812
2019-03-05,133.30006408691406
2019-03-06,135.2255096435547
2019-03-07,133.84315490722656
2019-03-08,140.3600616455078
2019-03-11,148.6049041748047
2019-03-12,155.51675415039062
2019-03-13,157.1459503173828
2019-03-14,157.837158203125
2019-03-15,157.9852752685547
2019-03-18,155.9116973876953
2019-03-19,156.80038452148438
2019-03-20,157.6396942138672
2019-03-22,155.96109008789062
2019-03-25,152.8507537841797
2019-03-26,151.46836853027344
2019-03-27,145.69204711914062
2019-03-28,145.74142456054688
2019-04-01,151.91273498535156
2019-04-02,153.39382934570312
2019-04-03,148.1605682373047
2019-04-04,147.3212432861328
2019-04-05,148.5061492919922
2019-04-08,146.87692260742188
2019-04-09,148.70364379882812
2019-04-10,147.96307373046875
2019-04-11,146.63011169433594
2019-04-12,151.2215118408203
2019-04-15,154.28250122070312
2019-04-16,158.38021850585938
2019-04-18,153.04823303222656
2019-04-22,151.66586303710938
2019-04-23,150.23411560058594
2019-04-24,146.08700561523438
2019-04-25,148.0618133544922
2019-04-26,149.09860229492188
2019-04-30,149.14796447753906
2019-05-02,151.07339477539062
2019-05-03,147.81495666503906
2019-05-06,152.25828552246094
2019-05-07,155.12179565429688
2019-05-08,155.3192901611328
2019-05-09,152.99884033203125
2019-05-10,156.10919189453125
2019-05-13,153.8381805419922
2019-05-14,151.81396484375
2019-05-15,150.5797119140625
2019-05-16,148.65426635742188
2019-05-17,154.9736785888672
2019-05-20,163.90972900390625
2019-05-21,166.82257080078125
2019-05-22,169.439208984375
2019-05-23,168.7480010986328
2019-05-24,176.7460174560547
2019-05-27,184.2503204345703
2019-05-28,186.2251434326172
2019-05-29,187.95309448242188
2019-05-30,193.2851104736328
2019-05-31,193.13699340820312
2019-06-03,196.8397674560547
2019-06-04,197.58035278320312
2019-06-06,191.45838928222656
2019-06-07,197.2347412109375
2019-06-10,197.77781677246094
