Date,MRVE3.SA
2016-05-06,8.724747657775879
2016-05-09,8.488142967224121
2016-05-10,9.094439506530762
2016-05-11,9.020501136779785
2016-05-12,9.257105827331543
2016-05-13,8.976139068603516
2016-05-16,8.894804954528809
2016-05-17,8.72602653503418
2016-05-18,8.405106544494629
2016-05-19,8.565566062927246
2016-05-20,8.183516502380371
2016-05-23,7.908440113067627
2016-05-24,7.870234489440918
2016-05-25,7.59515905380249
2016-05-27,7.564594745635986
2016-05-30,7.495825290679932
2016-05-31,7.534030437469482
2016-06-01,7.709773540496826
2016-06-02,7.862593650817871
2016-06-03,8.038337707519531
2016-06-06,8.045978546142578
2016-06-07,8.000133514404297
2016-06-08,8.145310401916504
2016-06-09,8.152952194213867
2016-06-10,8.068900108337402
2016-06-13,7.832027435302734
2016-06-14,7.6639275550842285
2016-06-15,7.725056171417236
2016-06-16,7.786182880401611
2016-06-17,7.686850547790527
2016-06-20,8.023054122924805
2016-06-21,8.099464416503906
2016-06-22,7.961925983428955
2016-06-23,8.130029678344727
2016-06-24,7.916080951690674
2016-06-27,7.75562047958374
2016-06-28,7.893158912658691
2016-06-29,8.175874710083008
2016-06-30,8.259926795959473
2016-07-01,8.405106544494629
2016-07-04,8.519720077514648
2016-07-05,8.657257080078125
2016-07-06,8.703103065490723
2016-07-07,8.573206901550293
2016-07-08,8.733667373657227
2016-07-11,8.978179931640625
2016-07-12,8.833001136779785
2016-07-13,8.92469310760498
2016-07-14,9.06987190246582
2016-07-15,9.352588653564453
2016-07-18,9.451922416687012
2016-07-19,9.627665519714355
2016-07-20,9.65822982788086
2016-07-21,9.833972930908203
2016-07-22,10.009716987609863
2016-07-25,10.002074241638184
2016-07-26,10.047921180725098
2016-07-27,10.101407051086426
2016-07-28,10.345919609069824
2016-07-29,10.353561401367188
2016-08-01,10.277151107788086
2016-08-02,10.30007553100586
2016-08-03,10.391767501831055
2016-08-04,10.2007417678833
2016-08-05,10.2007417678833
2016-08-08,9.780487060546875
2016-08-09,9.833972930908203
2016-08-10,9.71171760559082
2016-08-11,9.742280006408691
2016-08-12,9.650588035583496
2016-08-15,9.40607738494873
2016-08-16,9.421359062194824
2016-08-17,9.444282531738281
2016-08-18,9.314384460449219
2016-08-19,9.283821105957031
2016-08-22,9.253257751464844
2016-08-23,9.322025299072266
2016-08-24,9.390795707702637
2016-08-25,9.314384460449219
2016-08-26,9.322025299072266
2016-08-29,9.383152961730957
2016-08-30,9.360230445861816
2016-08-31,9.398435592651367
2016-09-01,9.322025299072266
2016-09-02,9.375513076782227
2016-09-05,9.291461944580078
2016-09-06,9.283821105957031
2016-09-08,9.20740795135498
2016-09-09,8.756592750549316
2016-09-12,8.90177059173584
2016-09-13,8.90177059173584
2016-09-14,8.939974784851074
2016-09-15,8.993460655212402
2016-09-16,8.970540046691895
2016-09-19,8.978179931640625
2016-09-20,8.955256462097168
2016-09-21,9.131001472473145
2016-09-22,9.153923988342285
2016-09-23,9.001104354858398
2016-09-26,8.833001136779785
2016-09-27,8.970540046691895
2016-09-28,9.184487342834473
2016-09-29,9.161564826965332
2016-09-30,9.123359680175781
2016-10-03,9.131001472473145
2016-10-04,9.077512741088867
2016-10-05,9.230332374572754
2016-10-06,9.222691535949707
2016-10-07,9.306743621826172
2016-10-10,9.306743621826172
2016-10-11,9.367870330810547
2016-10-13,9.153923988342285
2016-10-14,9.19212818145752
2016-10-17,9.375513076782227
2016-10-18,9.627665519714355
2016-10-19,9.635306358337402
2016-10-20,9.56653881072998
2016-10-21,9.53597354888916
2016-10-24,9.726997375488281
2016-10-25,9.589460372924805
2016-10-26,9.665870666503906
2016-10-27,9.742280006408691
2016-10-28,9.574178695678711
2016-10-31,9.444282531738281
2016-11-01,9.329667091369629
2016-11-03,9.05458927154541
2016-11-04,9.05458927154541
2016-11-07,9.383152961730957
2016-11-08,9.581818580627441
2016-11-09,9.513050079345703
2016-11-10,9.367870330810547
2016-11-11,8.8788480758667
2016-11-14,8.89413070678711
2016-11-16,8.939974784851074
2016-11-17,8.817717552185059
2016-11-18,8.672538757324219
2016-11-21,8.840642929077148
2016-11-22,8.756592750549316
2016-11-23,8.71074390411377
2016-11-24,8.756592750549316
2016-11-25,8.748950958251953
2016-11-28,8.687822341918945
2016-11-29,8.573206901550293
2016-11-30,8.833001136779785
2016-12-01,8.405106544494629
2016-12-02,8.343977928161621
2016-12-05,8.229360580444336
2016-12-06,8.351616859436035
2016-12-07,8.305771827697754
2016-12-08,8.27520751953125
2016-12-09,8.198797225952148
2016-12-12,8.214078903198242
2016-12-13,8.405106544494629
2016-12-14,8.328696250915527
2016-12-15,8.343977928161621
2016-12-16,8.512078285217285
2016-12-19,8.351616859436035
2016-12-20,8.145310401916504
2016-12-21,8.221719741821289
2016-12-22,8.214078903198242
2016-12-23,8.206437110900879
2016-12-26,8.267566680908203
2016-12-27,8.259926795959473
2016-12-28,8.366898536682129
2016-12-29,8.359258651733398
2017-01-02,8.443309783935547
2017-01-03,8.6343355178833
2017-01-04,8.6343355178833
2017-01-05,8.672538757324219
2017-01-06,8.680180549621582
2017-01-09,8.756592750549316
2017-01-10,8.817717552185059
2017-01-11,8.794795989990234
2017-01-12,8.840642929077148
2017-01-13,8.848282814025879
2017-01-16,8.771872520446777
2017-01-17,9.024025917053223
2017-01-18,9.062231063842773
2017-01-19,9.146282196044922
2017-01-20,9.169204711914062
2017-01-23,9.169204711914062
2017-01-24,9.153923988342285
2017-01-26,9.40607738494873
2017-01-27,9.528331756591797
2017-01-30,9.360230445861816
2017-01-31,9.749922752380371
2017-02-01,9.841614723205566
2017-02-02,10.162535667419434
2017-02-03,10.376483917236328
2017-02-06,10.2007417678833
2017-02-07,10.139613151550293
2017-02-08,10.33063793182373
2017-02-09,10.567509651184082
2017-02-10,10.697406768798828
2017-02-13,10.483457565307617
2017-02-14,10.483457565307617
2017-02-15,10.567509651184082
2017-02-16,10.62099552154541
2017-02-17,10.682125091552734
2017-02-20,10.79673957824707
2017-02-21,10.949559211730957
2017-02-22,10.9266357421875
2017-02-23,10.873148918151855
2017-02-24,10.911355018615723
2017-03-01,10.873148918151855
2017-03-02,10.697406768798828
2017-03-03,10.873148918151855
2017-03-06,11.276494979858398
2017-03-07,11.150938034057617
2017-03-08,11.143091201782227
2017-03-09,11.653162956237793
2017-03-10,11.653162956237793
2017-03-13,11.77087116241455
2017-03-14,11.849343299865723
2017-03-15,12.218164443969727
2017-03-16,11.943511009216309
2017-03-17,11.967052459716797
2017-03-20,12.131843566894531
2017-03-21,11.629620552062988
2017-03-22,11.488369941711426
2017-03-23,11.661009788513184
2017-03-24,11.637467384338379
2017-03-27,11.598231315612793
2017-03-28,11.339272499084473
2017-03-29,11.700244903564453
2017-03-30,11.519759178161621
2017-03-31,11.268646240234375
2017-04-03,11.370661735534668
2017-04-04,11.598231315612793
2017-04-05,11.284340858459473
2017-04-06,11.543299674987793
2017-04-07,11.731636047363281
2017-04-10,11.794412612915039
2017-04-11,11.739481925964355
2017-04-12,11.661009788513184
2017-04-13,11.582536697387695
2017-04-17,12.186775207519531
2017-04-18,12.084761619567871
2017-04-19,11.75517749786377
2017-04-20,12.10830307006836
2017-04-24,12.045525550842285
2017-04-25,12.390804290771484
2017-04-26,12.27309513092041
2017-04-27,12.226011276245117
2017-04-28,12.508512496948242
2017-05-02,12.500665664672852
2017-05-03,12.594831466674805
2017-05-04,12.21031665802002
2017-05-05,12.006288528442383
2017-05-08,11.80225944519043
2017-05-09,11.888581275939941
2017-05-10,12.11614990234375
2017-05-11,11.817954063415527
2017-05-12,11.739481925964355
2017-05-15,11.927815437316895
2017-05-16,11.759111404418945
2017-05-17,11.662857055664062
2017-05-18,10.700310707092285
2017-05-19,10.948968887329102
2017-05-22,10.547906875610352
2017-05-23,10.668225288391113
2017-05-24,10.684267044067383
2017-05-25,10.708332061767578
2017-05-26,10.89281940460205
2017-05-29,10.89281940460205
2017-05-30,10.692290306091309
2017-05-31,10.387483596801758
2017-06-01,10.419567108154297
2017-06-02,10.547906875610352
2017-06-05,10.387483596801758
2017-06-06,10.596033096313477
2017-06-07,10.700310707092285
2017-06-08,10.668225288391113
2017-06-09,10.395503997802734
2017-06-12,10.42758846282959
2017-06-13,10.347375869750977
2017-06-14,10.507801055908203
2017-06-15,10.507801055908203
2017-06-16,10.507801055908203
2017-06-19,10.331335067749023
2017-06-20,10.227057456970215
2017-06-21,10.010485649108887
2017-06-22,10.026527404785156
2017-06-23,10.146845817565918
2017-06-26,10.299249649047852
2017-06-27,10.194973945617676
2017-06-28,10.323312759399414
2017-06-29,10.555928230285645
2017-06-30,10.844691276550293
2017-07-03,10.700310707092285
2017-07-04,10.796565055847168
2017-07-05,10.724371910095215
2017-07-06,10.475715637207031
2017-07-07,10.555928230285645
2017-07-10,10.596033096313477
2017-07-11,10.563948631286621
2017-07-12,10.732396125793457
2017-07-13,10.748437881469727
2017-07-14,11.101370811462402
2017-07-17,11.39815616607666
2017-07-18,11.342007637023926
2017-07-19,11.350029945373535
2017-07-20,11.301902770996094
2017-07-21,11.374093055725098
2017-07-24,11.333985328674316
2017-07-25,11.149497032165527
2017-07-26,11.069286346435547
2017-07-27,11.24575424194336
2017-07-28,11.478367805480957
2017-07-31,11.49441146850586
2017-08-01,11.109392166137695
2017-08-02,11.350029945373535
2017-08-03,11.261795997619629
2017-08-04,11.149497032165527
2017-08-07,11.374093055725098
2017-08-08,11.342007637023926
2017-08-09,11.333985328674316
2017-08-10,11.09334945678711
2017-08-11,11.22971248626709
2017-08-14,11.053243637084961
2017-08-15,10.788542747497559
2017-08-16,10.547906875610352
2017-08-17,10.499778747558594
2017-08-18,10.788542747497559
2017-08-21,10.708332061767578
2017-08-22,10.700310707092285
2017-08-23,10.515822410583496
2017-08-24,10.507801055908203
2017-08-25,10.507801055908203
2017-08-28,10.507801055908203
2017-08-29,10.66020393371582
2017-08-30,10.748437881469727
2017-08-31,10.82062816619873
2017-09-01,10.75645923614502
2017-09-04,10.90886116027832
2017-09-05,11.077306747436523
2017-09-06,11.454304695129395
2017-09-07,11.454304695129395
2017-09-08,11.55858039855957
2017-09-11,11.823281288146973
2017-09-12,11.566601753234863
2017-09-13,11.446284294128418
2017-09-14,11.39815616607666
2017-09-15,11.662857055664062
2017-09-18,11.598687171936035
2017-09-19,11.694941520690918
2017-09-20,11.526495933532715
2017-09-21,11.526495933532715
2017-09-22,11.374093055725098
2017-09-25,10.90886116027832
2017-09-26,11.085329055786133
2017-09-27,10.924903869628906
2017-09-28,10.772500991821289
2017-09-29,11.037201881408691
2017-10-02,10.98907470703125
2017-10-03,11.269817352294922
2017-10-04,11.438261032104492
2017-10-05,11.181584358215332
2017-10-06,11.213667869567871
2017-10-09,11.24575424194336
2017-10-10,11.39013385772705
2017-10-11,11.478367805480957
2017-10-12,11.478367805480957
2017-10-13,11.614728927612305
2017-10-16,11.39013385772705
2017-10-17,11.309924125671387
2017-10-18,11.478367805480957
2017-10-19,10.98907470703125
2017-10-20,11.301902770996094
2017-10-23,11.189604759216309
2017-10-24,11.333985328674316
2017-10-25,11.301902770996094
2017-10-26,10.997096061706543
2017-10-27,10.965009689331055
2017-10-30,10.323312759399414
2017-10-31,10.146845817565918
2017-11-01,10.507801055908203
2017-11-02,10.507801055908203
2017-11-03,10.467693328857422
2017-11-06,10.267165184020996
2017-11-07,10.227057456970215
2017-11-08,10.42758846282959
2017-11-09,10.347375869750977
2017-11-10,10.219036102294922
2017-11-13,10.379461288452148
2017-11-14,10.235078811645508
2017-11-15,10.235078811645508
2017-11-16,10.81260871887207
2017-11-17,10.732396125793457
2017-11-20,10.732396125793457
2017-11-21,10.948968887329102
2017-11-22,11.117413520812988
2017-11-23,11.029179573059082
2017-11-24,11.133455276489258
2017-11-27,11.101370811462402
2017-11-28,11.09334945678711
2017-11-29,10.997096061706543
2017-11-30,10.708332061767578
2017-12-01,10.628120422363281
2017-12-04,10.555928230285645
2017-12-05,10.539884567260742
2017-12-06,10.788542747497559
2017-12-07,10.732396125793457
2017-12-08,10.636138916015625
2017-12-11,10.788542747497559
2017-12-12,11.374093055725098
2017-12-13,11.14147663116455
2017-12-14,11.125434875488281
2017-12-15,11.350029945373535
2017-12-18,11.510452270507812
2017-12-19,11.157520294189453
2017-12-20,11.317943572998047
2017-12-21,11.502431869506836
2017-12-22,11.57462215423584
2017-12-25,11.57462215423584
2017-12-26,11.598687171936035
2017-12-27,11.759111404418945
2017-12-28,12.063918113708496
2017-12-29,12.063918113708496
2018-01-02,12.136110305786133
2018-01-03,12.312575340270996
2018-01-04,12.232362747192383
2018-01-05,12.408829689025879
2018-01-08,12.160173416137695
2018-01-09,12.232362747192383
2018-01-10,12.256427764892578
2018-01-11,12.448936462402344
2018-01-12,12.424872398376465
2018-01-15,12.46497917175293
2018-01-16,12.432893753051758
2018-01-17,12.63342571258545
2018-01-18,12.432893753051758
2018-01-19,12.432893753051758
2018-01-22,12.232362747192383
2018-01-23,12.063918113708496
2018-01-24,12.248406410217285
2018-01-25,12.248406410217285
2018-01-26,12.36872386932373
2018-01-29,12.320597648620605
2018-01-30,12.232362747192383
2018-01-31,12.152152061462402
2018-02-01,12.232362747192383
2018-02-02,12.192256927490234
2018-02-05,12.031832695007324
2018-02-06,12.079959869384766
2018-02-07,11.919535636901855
2018-02-08,12.015790939331055
2018-02-09,11.967663764953613
2018-02-14,12.36872386932373
2018-02-15,12.328619003295898
2018-02-16,12.392788887023926
2018-02-19,12.505084037780762
2018-02-20,12.416851043701172
2018-02-21,12.384766578674316
2018-02-22,12.272470474243164
2018-02-23,12.304553985595703
2018-02-26,12.432893753051758
2018-02-27,12.272470474243164
2018-02-28,12.176215171813965
2018-03-01,12.256427764892578
2018-03-02,12.256427764892578
2018-03-05,12.256427764892578
2018-03-06,12.136110305786133
2018-03-07,11.975685119628906
2018-03-08,11.983705520629883
2018-03-09,12.376745223999023
2018-03-12,12.657487869262695
2018-03-13,13.010422706604004
2018-03-14,13.355335235595703
2018-03-15,13.154804229736328
2018-03-16,13.27512264251709
2018-03-19,12.978336334228516
2018-03-20,12.817914009094238
2018-03-21,12.545190811157227
2018-03-22,12.769784927368164
2018-03-23,12.569254875183105
2018-03-26,12.833953857421875
2018-03-27,12.825934410095215
2018-03-28,12.737701416015625
2018-03-29,13.03448486328125
2018-04-02,12.866039276123047
2018-04-03,12.593317985534668
2018-04-04,12.52914810180664
2018-04-05,12.360703468322754
2018-04-06,12.609359741210938
2018-04-09,12.408829689025879
2018-04-10,12.304553985595703
2018-04-11,11.783175468444824
2018-04-12,12.152152061462402
2018-04-13,11.90349292755127
2018-04-16,11.791197776794434
2018-04-17,11.735048294067383
2018-04-18,11.710984230041504
2018-04-19,11.743069648742676
2018-04-20,11.983705520629883
2018-04-23,11.710984230041504
2018-04-24,11.791197776794434
2018-04-25,11.590665817260742
2018-04-26,11.767132759094238
2018-04-27,12.031832695007324
2018-04-30,12.031832695007324
2018-05-02,11.935577392578125
2018-05-03,11.55858039855957
2018-05-04,11.22971248626709
2018-05-07,11.686921119689941
2018-05-08,11.791197776794434
2018-05-09,11.951621055603027
2018-05-10,12.168193817138672
2018-05-11,12.007768630981445
2018-05-14,11.63077163696289
2018-05-15,11.285859107971191
2018-05-16,11.606708526611328
2018-05-17,11.157520294189453
2018-05-18,11.317943572998047
2018-05-21,11.269817352294922
2018-05-22,11.63077163696289
2018-05-23,11.582643508911133
2018-05-24,11.63077163696289
2018-05-25,11.590665817260742
2018-05-28,10.900839805603027
2018-05-29,11.10307502746582
2018-05-30,11.119585990905762
2018-06-01,11.19388198852539
2018-06-04,11.24341106414795
2018-06-05,10.607770919799805
2018-06-06,10.649045944213867
2018-06-07,10.285822868347168
2018-06-08,10.120722770690918
2018-06-11,10.120722770690918
2018-06-12,10.26105785369873
2018-06-13,10.277565956115723
2018-06-14,9.906088829040527
2018-06-15,9.724477767944336
2018-06-18,9.59239673614502
2018-06-19,9.955619812011719
2018-06-20,10.252802848815918
2018-06-21,9.922598838806152
2018-06-22,9.947364807128906
2018-06-25,10.071191787719727
2018-06-26,9.930855751037598
2018-06-27,9.765752792358398
2018-06-28,9.864813804626465
2018-06-29,9.939109802246094
2018-07-02,9.856559753417969
2018-07-03,10.277565956115723
2018-07-04,10.401392936706543
2018-07-05,10.43441390991211
2018-07-06,10.442669868469238
2018-07-10,10.426158905029297
2018-07-11,10.376628875732422
2018-07-12,10.607770919799805
2018-07-13,10.838912963867188
2018-07-16,10.995759010314941
2018-07-17,11.004015922546387
2018-07-18,10.81414794921875
2018-07-19,10.954483985900879
2018-07-20,11.2764310836792
2018-07-23,10.913207054138184
2018-07-24,11.10307502746582
2018-07-25,11.342473030090332
2018-07-26,11.17737102508545
2018-07-27,11.24341106414795
2018-07-30,11.1443510055542
2018-07-31,10.904952049255371
2018-08-01,11.32596206665039
2018-08-02,11.12784194946289
2018-08-03,11.367237091064453
2018-08-06,11.449789047241211
2018-08-07,11.334217071533203
2018-08-08,11.309453010559082
2018-08-09,11.2103910446167
2018-08-10,11.012269973754883
2018-08-13,11.12784194946289
2018-08-14,11.392003059387207
2018-08-15,11.226901054382324
2018-08-16,11.061800956726074
2018-08-17,10.847167015075684
2018-08-20,10.838912963867188
2018-08-21,10.772871017456055
2018-08-22,10.855422973632812
2018-08-23,10.690322875976562
2018-08-24,10.62428092956543
2018-08-27,10.847167015075684
2018-08-28,10.81414794921875
2018-08-29,10.896697998046875
2018-08-30,10.599516868591309
2018-08-31,10.731596946716309
2018-09-03,10.731596946716309
2018-09-04,10.442669868469238
2018-09-05,10.318842887878418
2018-09-06,10.508709907531738
2018-09-10,10.401392936706543
2018-09-11,10.087701797485352
2018-09-12,10.30233383178711
2018-09-13,10.021660804748535
2018-09-14,10.029914855957031
2018-09-17,10.054681777954102
2018-09-18,10.219781875610352
2018-09-19,10.442669868469238
2018-09-20,10.013405799865723
2018-09-21,10.145486831665039
2018-09-24,9.988639831542969
2018-09-25,9.740987777709961
2018-09-26,9.914344787597656
2018-09-27,10.30233383178711
2018-09-28,10.145486831665039
2018-10-01,9.988639831542969
2018-10-02,10.706831932067871
2018-10-03,11.19388198852539
2018-10-04,11.070055961608887
2018-10-05,10.962738037109375
2018-10-08,11.862542152404785
2018-10-09,11.375493049621582
2018-10-10,10.541730880737305
2018-10-11,10.095955848693848
2018-10-15,10.49220085144043
2018-10-16,10.904952049255371
2018-10-17,10.673812866210938
2018-10-18,10.22803783416748
2018-10-19,9.930855751037598
2018-10-22,10.244547843933105
2018-10-23,10.029914855957031
2018-10-24,9.996895790100098
2018-10-25,9.897833824157715
2018-10-26,10.128976821899414
2018-10-29,10.29407787322998
2018-10-30,10.616025924682617
2018-10-31,10.43441390991211
2018-11-01,10.467432975769043
2018-11-05,10.442669868469238
2018-11-06,10.409648895263672
2018-11-07,10.22803783416748
2018-11-08,9.848302841186523
2018-11-09,9.88132381439209
2018-11-12,9.939109802246094
2018-11-13,9.774007797241211
2018-11-14,9.831794738769531
2018-11-16,10.236291885375977
2018-11-19,10.13723087310791
2018-11-21,10.13723087310791
2018-11-22,10.112465858459473
2018-11-23,9.939109802246094
2018-11-26,9.889577865600586
2018-11-27,10.095955848693848
2018-11-28,10.112465858459473
2018-11-29,10.005151748657227
2018-11-30,10.013405799865723
2018-12-03,9.955619812011719
2018-12-04,9.732733726501465
2018-12-05,9.873068809509277
2018-12-06,9.906088829040527
2018-12-07,9.889577865600586
2018-12-10,9.65843677520752
2018-12-11,9.897833824157715
2018-12-12,9.633672714233398
2018-12-13,9.873068809509277
2018-12-14,9.732733726501465
2018-12-17,9.641927719116211
2018-12-18,10.071191787719727
2018-12-19,10.153740882873535
2018-12-20,10.4839448928833
2018-12-21,10.90565013885498
2018-12-26,10.615076065063477
2018-12-27,11.014616012573242
2018-12-28,11.223466873168945
2019-01-02,11.477720260620117
2019-01-03,11.468639373779297
2019-01-04,11.305191040039062
2019-01-07,11.40507698059082
2019-01-08,11.850019454956055
2019-01-09,12.34036636352539
2019-01-10,12.222319602966309
2019-01-11,12.11335277557373
2019-01-14,12.603699684143066
2019-01-15,12.53105640411377
2019-01-16,12.394847869873047
2019-01-17,12.62186050415039
2019-01-18,10.478867530822754
2019-01-21,12.694504737854004
2019-01-22,12.649102210998535
2019-01-23,13.1666898727417
2019-01-24,13.484506607055664
2019-01-28,13.911287307739258
2019-01-29,13.557148933410645
2019-01-30,13.5299072265625
2019-01-31,13.620712280273438
2019-02-01,13.439103126525879
2019-02-04,13.302895545959473
2019-02-05,13.475425720214844
2019-02-06,13.084964752197266
2019-02-07,12.921515464782715
2019-02-08,13.148528099060059
2019-02-11,13.11220645904541
2019-02-12,12.848872184753418
2019-02-13,12.667262077331543
2019-02-14,13.103124618530273
2019-02-15,12.712664604187012
2019-02-18,12.848872184753418
2019-02-19,12.821630477905273
2019-02-20,12.467491149902344
2019-02-21,12.512894630432129
2019-02-22,12.449332237243652
2019-02-25,12.567377090454102
2019-02-26,12.131514549255371
2019-02-27,12.403928756713867
2019-02-28,12.34036636352539
2019-03-01,12.603699684143066
2019-03-06,12.567377090454102
2019-03-07,12.676342964172363
2019-03-08,13.021402359008789
2019-03-11,13.26657485961914
2019-03-12,13.339217185974121
2019-03-13,13.402782440185547
2019-03-14,13.221172332763672
2019-03-15,13.030481338500977
2019-03-18,13.148528099060059
2019-03-19,13.1666898727417
2019-03-20,12.885193824768066
2019-03-21,12.521974563598633
2019-03-22,12.167837142944336
2019-03-25,12.140594482421875
2019-03-26,12.658182144165039
2019-03-27,12.167837142944336
2019-03-28,12.494733810424805
2019-03-29,12.703584671020508
2019-04-01,12.848872184753418
2019-04-02,12.676342964172363
2019-04-03,12.47657299041748
2019-04-04,12.667262077331543
2019-04-05,12.957839012145996
2019-04-08,12.712664604187012
2019-04-09,12.53105640411377
2019-04-10,12.803470611572266
2019-04-11,12.34036636352539
2019-04-12,12.167837142944336
2019-04-15,12.403928756713867
2019-04-16,12.449332237243652
2019-04-17,12.712664604187012
2019-04-18,13.066803932189941
2019-04-22,13.221172332763672
2019-04-23,13.39370059967041
2019-04-24,12.994159698486328
2019-04-25,13.175768852233887
2019-04-26,13.193930625915527
2019-04-29,13.348298072814941
2019-04-30,13.175768852233887
2019-05-02,12.921515464782715
2019-05-03,13.130366325378418
2019-05-06,13.148528099060059
2019-05-07,13.439103126525879
2019-05-08,13.557148933410645
2019-05-09,14.165541648864746
2019-05-10,14.156461715698242
2019-05-13,13.974851608276367
2019-05-14,14.165541648864746
2019-05-15,14.056574821472168
2019-05-16,13.611632347106934
2019-05-17,13.439103126525879
2019-05-20,14.18370246887207
