Date,ELV
2016-05-18,120.35982513427734
2016-05-19,118.33438873291016
2016-05-20,120.05024719238281
2016-05-23,117.7948226928711
2016-05-24,113.63780212402344
2016-05-25,115.83129119873047
2016-05-26,114.63726806640625
2016-05-27,115.601318359375
2016-05-31,116.8926773071289
2016-06-01,117.2022476196289
2016-06-02,117.89214324951172
2016-06-03,116.60963439941406
2016-06-06,117.14032745361328
2016-06-07,117.55601501464844
2016-06-08,119.28034973144531
2016-06-09,118.88040924072266
2016-06-10,116.89832305908203
2016-06-13,116.15168762207031
2016-06-14,116.0094985961914
2016-06-15,116.08948516845703
2016-06-16,117.57382202148438
2016-06-17,117.62714385986328
2016-06-20,117.96489715576172
2016-06-21,116.83607482910156
2016-06-22,114.40959930419922
2016-06-23,114.36515045166016
2016-06-24,112.32971954345703
2016-06-27,110.9698486328125
2016-06-28,112.92525482177734
2016-06-29,116.86271667480469
2016-06-30,116.73829650878906
2016-07-01,117.03160095214844
2016-07-05,116.29393005371094
2016-07-06,117.43161010742188
2016-07-07,115.04954528808594
2016-07-08,117.4582748413086
2016-07-11,116.93386840820312
2016-07-12,117.2182846069336
2016-07-13,118.8714828491211
2016-07-14,119.0226058959961
2016-07-15,119.378173828125
2016-07-18,119.99140167236328
2016-07-19,117.37826538085938
2016-07-20,120.4091567993164
2016-07-21,123.54671478271484
2016-07-22,127.04865264892578
2016-07-25,124.41777801513672
2016-07-26,122.29351043701172
2016-07-27,118.97817993164062
2016-07-28,118.1248779296875
2016-07-29,116.73829650878906
2016-08-01,113.42301177978516
2016-08-02,111.60090637207031
2016-08-03,113.65412139892578
2016-08-04,112.72081756591797
2016-08-05,113.64521789550781
2016-08-08,113.5385513305664
2016-08-09,114.16960906982422
2016-08-10,113.90296936035156
2016-08-11,113.94740295410156
2016-08-12,115.71617889404297
2016-08-15,114.91625213623047
2016-08-16,114.9517593383789
2016-08-17,115.13843536376953
2016-08-18,115.04065704345703
2016-08-19,115.12068176269531
2016-08-22,115.29842376708984
2016-08-23,114.76510620117188
2016-08-24,113.42301177978516
2016-08-25,112.97859954833984
2016-08-26,111.04981231689453
2016-08-29,110.37434387207031
2016-08-30,111.47645568847656
2016-08-31,111.17428588867188
2016-09-01,109.64550018310547
2016-09-02,110.4276351928711
2016-09-06,110.47209930419922
2016-09-07,112.44673919677734
2016-09-08,114.07288360595703
2016-09-09,113.3759536743164
2016-09-12,114.88599395751953
2016-09-13,111.30306243896484
2016-09-14,110.15938568115234
2016-09-15,111.09757232666016
2016-09-16,112.15189361572266
2016-09-19,112.86666870117188
2016-09-20,112.36631774902344
2016-09-21,114.89493560791016
2016-09-22,114.74302673339844
2016-09-23,113.08112335205078
2016-09-26,111.75872802734375
2016-09-27,112.84880065917969
2016-09-28,113.80485534667969
2016-09-29,111.62470245361328
2016-09-30,111.96422576904297
2016-10-03,109.8109130859375
2016-10-04,109.39990997314453
2016-10-05,109.06930541992188
2016-10-06,109.3194808959961
2016-10-07,108.91741180419922
2016-10-10,111.50856018066406
2016-10-11,108.91741180419922
2016-10-12,107.97923278808594
2016-10-13,108.11326599121094
2016-10-14,108.19368743896484
2016-10-17,105.68294525146484
2016-10-18,110.03426361083984
2016-10-19,110.64186096191406
2016-10-20,110.820556640625
2016-10-21,110.3470230102539
2016-10-24,111.23157501220703
2016-10-25,111.24052429199219
2016-10-26,110.94563293457031
2016-10-27,110.33807373046875
2016-10-28,108.66725158691406
2016-10-31,108.88166809082031
2016-11-01,104.91454315185547
2016-11-02,109.89132690429688
2016-11-03,107.24656677246094
2016-11-04,106.58538818359375
2016-11-07,110.33807373046875
2016-11-08,113.3313217163086
2016-11-09,115.0378646850586
2016-11-10,119.6036605834961
2016-11-11,119.44279479980469
2016-11-14,123.8388671875
2016-11-15,123.67796325683594
2016-11-16,123.65117645263672
2016-11-17,123.19551086425781
2016-11-18,120.93496704101562
2016-11-21,122.73091125488281
2016-11-22,126.26020812988281
2016-11-23,128.32415771484375
2016-11-25,129.32492065429688
2016-11-28,127.98469543457031
2016-11-29,129.80740356445312
2016-11-30,127.35028839111328
2016-12-01,130.3033447265625
2016-12-02,130.24050903320312
2016-12-05,129.33396911621094
2016-12-06,128.84927368164062
2016-12-07,130.33029174804688
2016-12-08,131.5958709716797
2016-12-09,130.94064331054688
2016-12-12,130.85986328125
2016-12-13,131.56893920898438
2016-12-14,129.8725128173828
2016-12-15,128.9569854736328
2016-12-16,130.56362915039062
2016-12-19,130.04307556152344
2016-12-20,132.5383758544922
2016-12-21,130.13282775878906
2016-12-22,129.77377319335938
2016-12-23,131.06631469726562
2016-12-27,130.76112365722656
2016-12-28,129.48655700683594
2016-12-29,129.9353485107422
2016-12-30,129.04669189453125
2017-01-03,128.5709991455078
2017-01-04,128.40042114257812
2017-01-05,129.7648162841797
2017-01-06,129.56736755371094
2017-01-09,128.16709899902344
2017-01-10,131.35354614257812
2017-01-11,130.89576721191406
2017-01-12,133.0140838623047
2017-01-13,133.3192596435547
2017-01-17,131.72157287597656
2017-01-18,132.14340209960938
2017-01-19,132.94232177734375
2017-01-20,135.20420837402344
2017-01-23,134.78231811523438
2017-01-24,134.84515380859375
2017-01-25,137.96878051757812
2017-01-26,136.79295349121094
2017-01-27,137.64564514160156
2017-01-30,138.39064025878906
2017-01-31,138.35475158691406
2017-02-01,144.32369995117188
2017-02-02,141.51429748535156
2017-02-03,142.7888641357422
2017-02-06,140.75131225585938
2017-02-07,142.3490753173828
2017-02-08,142.35801696777344
2017-02-09,145.1226043701172
2017-02-10,145.697021484375
2017-02-13,146.77420043945312
2017-02-14,146.5946807861328
2017-02-15,146.02919006347656
2017-02-16,146.99855041503906
2017-02-17,143.83901977539062
2017-02-21,147.40248107910156
2017-02-22,146.54977416992188
2017-02-23,147.1331787109375
2017-02-24,147.0524139404297
2017-02-27,148.02178955078125
2017-02-28,147.9410400390625
2017-03-01,149.87083435058594
2017-03-02,148.9732666015625
2017-03-03,149.0001983642578
2017-03-06,148.85658264160156
2017-03-07,149.0091552734375
2017-03-08,149.27049255371094
2017-03-09,149.7480926513672
2017-03-10,149.9553680419922
2017-03-13,150.70330810546875
2017-03-14,148.84695434570312
2017-03-15,152.46949768066406
2017-03-16,151.76657104492188
2017-03-17,151.63143920898438
2017-03-20,151.0186309814453
2017-03-21,150.47802734375
2017-03-22,149.98239135742188
2017-03-23,149.02723693847656
2017-03-24,146.6572723388672
2017-03-27,146.15260314941406
2017-03-28,148.3242950439453
2017-03-29,148.666748046875
2017-03-30,150.55909729003906
2017-03-31,149.02723693847656
2017-04-03,150.02748107910156
2017-04-04,149.3155517578125
2017-04-05,148.45948791503906
2017-04-06,149.51376342773438
2017-04-07,149.82015991210938
2017-04-10,150.8834991455078
2017-04-11,150.87454223632812
2017-04-12,149.97332763671875
2017-04-13,148.67575073242188
2017-04-17,150.43292236328125
2017-04-18,149.9192352294922
2017-04-19,150.2977294921875
2017-04-20,151.45118713378906
2017-04-21,151.20791625976562
2017-04-24,151.7576141357422
2017-04-25,155.40713500976562
2017-04-26,161.32745361328125
2017-04-27,160.6696319580078
2017-04-28,160.30023193359375
2017-05-01,161.48068237304688
2017-05-02,163.34597778320312
2017-05-03,162.1475067138672
2017-05-04,162.1024627685547
2017-05-05,162.47189331054688
2017-05-08,162.0483856201172
2017-05-09,160.15603637695312
2017-05-10,162.31871032714844
2017-05-11,164.6526336669922
2017-05-12,163.4992218017578
2017-05-15,164.27410888671875
2017-05-16,162.93148803710938
2017-05-17,158.7052459716797
2017-05-18,159.21884155273438
2017-05-19,158.9665069580078
2017-05-22,159.04762268066406
2017-05-23,160.13800048828125
2017-05-24,162.27365112304688
2017-05-25,163.55323791503906
2017-05-26,164.97703552246094
2017-05-30,165.1932830810547
2017-05-31,164.3192138671875
2017-06-01,169.1311492919922
2017-06-02,169.0320587158203
2017-06-05,168.23004150390625
2017-06-06,169.09510803222656
2017-06-07,170.2978057861328
2017-06-08,169.6286163330078
2017-06-09,169.02281188964844
2017-06-12,168.86001586914062
2017-06-13,169.2398223876953
2017-06-14,170.6956787109375
2017-06-15,170.67759704589844
2017-06-16,171.77169799804688
2017-06-19,174.28553771972656
2017-06-20,173.61639404296875
2017-06-21,173.67967224121094
2017-06-22,174.8462371826172
2017-06-23,171.96163940429688
2017-06-26,170.1350555419922
2017-06-27,169.4658660888672
2017-06-28,169.9270477294922
2017-06-29,169.24884033203125
2017-06-30,170.116943359375
2017-07-03,171.44622802734375
2017-07-05,172.93820190429688
2017-07-06,172.0610809326172
2017-07-07,173.26373291015625
2017-07-10,173.72488403320312
2017-07-11,173.7068328857422
2017-07-12,175.00894165039062
2017-07-13,174.11376953125
2017-07-14,174.12278747558594
2017-07-17,173.6977996826172
2017-07-18,171.3105926513672
2017-07-19,172.07015991210938
2017-07-20,172.4318389892578
2017-07-21,172.39566040039062
2017-07-24,172.71212768554688
2017-07-25,172.3323974609375
2017-07-26,167.277587890625
2017-07-27,165.94834899902344
2017-07-28,169.80950927734375
2017-07-31,168.38076782226562
2017-08-01,168.79673767089844
2017-08-02,170.85838317871094
2017-08-03,173.11001586914062
2017-08-04,172.24191284179688
2017-08-07,172.35948181152344
2017-08-08,173.5983123779297
2017-08-09,174.38502502441406
2017-08-10,171.55467224121094
2017-08-11,171.29246520996094
2017-08-14,172.99249267578125
2017-08-15,174.5115966796875
2017-08-16,174.83714294433594
2017-08-17,173.58023071289062
2017-08-18,172.73019409179688
2017-08-21,174.49346923828125
2017-08-22,176.28392028808594
2017-08-23,176.537109375
2017-08-24,174.43020629882812
2017-08-25,174.2312774658203
2017-08-28,174.95468139648438
2017-08-29,175.27120971679688
2017-08-30,173.16427612304688
2017-08-31,177.2695770263672
2017-09-01,178.52645874023438
2017-09-05,178.30038452148438
2017-09-06,175.10842895507812
2017-09-07,174.82708740234375
2017-09-08,175.92523193359375
2017-09-11,177.8310089111328
2017-09-12,171.74147033691406
2017-09-13,172.1770782470703
2017-09-14,169.48171997070312
2017-09-15,169.3365020751953
2017-09-18,167.8935546875
2017-09-19,164.66275024414062
2017-09-20,166.52313232421875
2017-09-21,166.5322265625
2017-09-22,165.95138549804688
2017-09-25,164.71713256835938
2017-09-26,167.24009704589844
2017-09-27,169.20944213867188
2017-09-28,172.2315216064453
2017-09-29,172.3223114013672
2017-10-02,173.4385223388672
2017-10-03,175.36253356933594
2017-10-04,175.53492736816406
2017-10-05,175.08116149902344
2017-10-06,175.3534393310547
2017-10-09,173.10279846191406
2017-10-10,171.1969451904297
2017-10-11,172.33139038085938
2017-10-12,172.19520568847656
2017-10-13,166.83177185058594
2017-10-16,166.76815795898438
2017-10-17,169.94451904296875
2017-10-18,174.0556640625
2017-10-19,175.3352813720703
2017-10-20,176.68753051757812
2017-10-23,177.54966735839844
2017-10-24,177.1957244873047
2017-10-25,186.6885528564453
2017-10-26,187.77757263183594
2017-10-27,191.79795837402344
2017-10-30,190.0917510986328
2017-10-31,189.86489868164062
2017-11-01,190.1553192138672
2017-11-02,191.11729431152344
2017-11-03,192.21543884277344
2017-11-06,196.29930114746094
2017-11-07,197.36109924316406
2017-11-08,196.81658935546875
2017-11-09,196.0088653564453
2017-11-10,198.08709716796875
2017-11-13,198.25958251953125
2017-11-14,198.25050354003906
2017-11-15,198.02362060546875
2017-11-16,200.4648895263672
2017-11-17,200.41043090820312
2017-11-20,199.20346069335938
2017-11-21,199.67532348632812
2017-11-22,200.03831481933594
2017-11-24,200.0111083984375
2017-11-27,199.68438720703125
2017-11-28,201.72633361816406
2017-11-29,206.29124450683594
2017-11-30,213.23387145996094
2017-12-01,210.85606384277344
2017-12-04,204.76641845703125
2017-12-05,203.4373779296875
2017-12-06,202.72735595703125
2017-12-07,203.5739288330078
2017-12-08,204.67535400390625
2017-12-11,205.74038696289062
2017-12-12,208.2254180908203
2017-12-13,211.2384490966797
2017-12-14,206.74168395996094
2017-12-15,205.91334533691406
2017-12-18,206.65065002441406
2017-12-19,207.53359985351562
2017-12-20,207.4698486328125
2017-12-21,204.88470458984375
2017-12-22,205.35804748535156
2017-12-26,205.20330810546875
2017-12-27,205.03036499023438
2017-12-28,206.66888427734375
2017-12-29,204.8209991455078
2018-01-02,205.72219848632812
2018-01-03,208.58950805664062
2018-01-04,209.5543975830078
2018-01-05,213.31387329101562
2018-01-08,211.01998901367188
2018-01-09,213.6051788330078
2018-01-10,212.9042510986328
2018-01-11,213.91465759277344
2018-01-12,218.30218505859375
2018-01-16,220.05897521972656
2018-01-17,226.79502868652344
2018-01-18,227.25015258789062
2018-01-19,227.62339782714844
2018-01-22,228.02389526367188
2018-01-23,228.02389526367188
2018-01-24,230.29046630859375
2018-01-25,228.7976531982422
2018-01-26,235.02392578125
2018-01-29,233.9589080810547
2018-01-30,221.59735107421875
2018-01-31,225.61167907714844
2018-02-01,222.0434112548828
2018-02-02,217.71958923339844
2018-02-05,209.77285766601562
2018-02-06,213.7598419189453
2018-02-07,217.04600524902344
2018-02-08,209.88217163085938
2018-02-09,210.91986083984375
2018-02-12,211.884765625
2018-02-13,212.50372314453125
2018-02-14,213.932861328125
2018-02-15,211.2384490966797
2018-02-16,213.932861328125
2018-02-20,211.38406372070312
2018-02-21,211.21116638183594
2018-02-22,212.71310424804688
2018-02-23,214.13314819335938
2018-02-26,216.84573364257812
2018-02-27,215.92636108398438
2018-02-28,214.26055908203125
2018-03-01,211.2202606201172
2018-03-02,212.16693115234375
2018-03-05,211.2202606201172
2018-03-06,211.86651611328125
2018-03-07,211.05636596679688
2018-03-08,208.9376678466797
2018-03-09,212.5997314453125
2018-03-12,209.91485595703125
2018-03-13,210.24359130859375
2018-03-14,209.1568603515625
2018-03-15,210.042724609375
2018-03-16,208.3166961669922
2018-03-19,208.20709228515625
2018-03-20,210.02444458007812
2018-03-21,206.38063049316406
2018-03-22,199.86021423339844
2018-03-23,196.91957092285156
2018-03-26,201.89671325683594
2018-03-27,200.3989715576172
2018-03-28,202.26199340820312
2018-03-29,200.63641357421875
2018-04-02,201.02908325195312
2018-04-03,207.76876831054688
2018-04-04,208.5997772216797
2018-04-05,210.7093505859375
2018-04-06,205.27561950683594
2018-04-09,203.53135681152344
2018-04-10,205.43092346191406
2018-04-11,201.20266723632812
2018-04-12,201.33045959472656
2018-04-13,202.7550811767578
2018-04-16,205.72314453125
2018-04-17,209.6042938232422
2018-04-18,210.6362762451172
2018-04-19,207.91485595703125
2018-04-20,206.4536895751953
2018-04-23,207.48565673828125
2018-04-24,205.4765625
2018-04-25,218.11561584472656
2018-04-26,216.43528747558594
2018-04-27,218.39871215820312
2018-04-30,215.512939453125
2018-05-01,215.09286499023438
2018-05-02,209.29385375976562
2018-05-03,210.74588012695312
2018-05-04,212.94676208496094
2018-05-07,209.36691284179688
2018-05-08,204.65463256835938
2018-05-09,202.52687072753906
2018-05-10,206.08839416503906
2018-05-11,211.91482543945312
2018-05-14,212.15228271484375
2018-05-15,210.83721923828125
2018-05-16,212.23446655273438
2018-05-17,211.67735290527344
2018-05-18,211.7504425048828
2018-05-21,213.37596130371094
2018-05-22,213.63165283203125
2018-05-23,211.9239501953125
2018-05-24,210.60891723632812
2018-05-25,212.22532653808594
2018-05-29,209.39431762695312
2018-05-30,211.48562622070312
2018-05-31,202.20721435546875
2018-06-01,202.28028869628906
2018-06-04,205.6957244873047
2018-06-05,208.0974884033203
2018-06-06,208.08834838867188
2018-06-07,210.36062622070312
2018-06-08,209.17869567871094
2018-06-11,212.87118530273438
2018-06-12,212.27561950683594
2018-06-13,216.50868225097656
2018-06-14,221.49302673339844
2018-06-15,224.62660217285156
2018-06-18,223.6003875732422
2018-06-19,224.0127410888672
2018-06-20,223.51795959472656
2018-06-21,222.72079467773438
2018-06-22,224.31512451171875
2018-06-25,222.9590301513672
2018-06-26,221.06239318847656
2018-06-27,220.39349365234375
2018-06-28,219.22991943359375
2018-06-29,218.0937957763672
2018-07-02,218.3136444091797
2018-07-03,218.7351531982422
2018-07-05,219.94459533691406
2018-07-06,221.8686981201172
2018-07-09,227.8609619140625
2018-07-10,228.62149047851562
2018-07-11,228.67640686035156
2018-07-12,229.59263610839844
2018-07-13,229.52850341796875
2018-07-16,227.48529052734375
2018-07-17,225.42367553710938
2018-07-18,227.80596923828125
2018-07-19,227.8151092529297
2018-07-20,227.70518493652344
2018-07-23,227.98919677734375
2018-07-24,225.4695587158203
2018-07-25,227.16461181640625
2018-07-26,226.38580322265625
2018-07-27,228.5847625732422
2018-07-30,231.08615112304688
2018-07-31,231.8099822998047
2018-08-01,231.14108276367188
2018-08-02,235.04432678222656
2018-08-03,236.34536743164062
2018-08-06,236.51028442382812
2018-08-07,236.3637237548828
2018-08-08,238.71844482421875
2018-08-09,239.25904846191406
2018-08-10,238.26034545898438
2018-08-13,240.91741943359375
2018-08-14,242.77745056152344
2018-08-15,242.04440307617188
2018-08-16,244.206787109375
2018-08-17,241.84280395507812
2018-08-20,241.1282196044922
2018-08-21,240.60592651367188
2018-08-22,240.91741943359375
2018-08-23,242.14520263671875
2018-08-24,243.1530303955078
2018-08-27,243.9318389892578
2018-08-28,244.3716278076172
2018-08-29,244.7565460205078
2018-08-30,242.8140411376953
2018-08-31,242.5574951171875
2018-09-04,241.61380004882812
2018-09-05,245.41616821289062
2018-09-06,248.20159912109375
2018-09-07,249.81858825683594
2018-09-10,241.26467895507812
2018-09-11,242.71646118164062
2018-09-12,244.71018981933594
2018-09-13,248.38536071777344
2018-09-14,248.7896270751953
2018-09-17,247.73301696777344
2018-09-18,248.9641876220703
2018-09-19,249.77273559570312
2018-09-20,251.8583221435547
2018-09-21,250.38829040527344
2018-09-24,251.0406494140625
2018-09-25,248.30264282226562
2018-09-26,247.57684326171875
2018-09-27,249.57980346679688
2018-09-28,251.79397583007812
2018-10-01,253.7694549560547
2018-10-02,253.6959228515625
2018-10-03,253.8061981201172
2018-10-04,252.65773010253906
2018-10-05,253.51210021972656
2018-10-08,254.86277770996094
2018-10-09,256.5074157714844
2018-10-10,250.5077667236328
2018-10-11,246.71315002441406
2018-10-12,249.36851501464844
2018-10-15,245.66571044921875
2018-10-16,255.80917358398438
2018-10-17,256.8748779296875
2018-10-18,258.3541564941406
2018-10-19,256.47991943359375
2018-10-22,253.33770751953125
2018-10-23,251.83078002929688
2018-10-24,243.8740692138672
2018-10-25,248.92739868164062
2018-10-26,244.16810607910156
2018-10-29,242.11920166015625
2018-10-30,243.92922973632812
2018-10-31,253.19056701660156
2018-11-01,244.33346557617188
2018-11-02,246.23544311523438
2018-11-05,247.319580078125
2018-11-06,249.91969299316406
2018-11-07,266.3937072753906
2018-11-08,264.03228759765625
2018-11-09,263.74749755859375
2018-11-12,259.71405029296875
2018-11-13,257.490478515625
2018-11-14,257.3527526855469
2018-11-15,261.0645751953125
2018-11-16,263.0768737792969
2018-11-19,258.9055480957031
2018-11-20,255.2945098876953
2018-11-21,256.2961730957031
2018-11-23,257.9407043457031
2018-11-26,258.4828186035156
2018-11-27,259.171875
2018-11-28,267.6431884765625
2018-11-29,268.4425964355469
2018-11-30,266.5130310058594
2018-12-03,272.191162109375
2018-12-04,269.8146057128906
2018-12-06,264.7392883300781
2018-12-07,258.4020080566406
2018-12-10,254.8372344970703
2018-12-11,254.45042419433594
2018-12-12,256.58734130859375
2018-12-13,258.32830810546875
2018-12-14,253.8424835205078
2018-12-17,245.65367126464844
2018-12-18,238.90182495117188
2018-12-19,237.2898406982422
2018-12-20,232.22372436523438
2018-12-21,232.0855712890625
2018-12-24,229.35903930664062
2018-12-26,238.93869018554688
2018-12-27,240.30197143554688
2018-12-28,238.64395141601562
2018-12-31,241.91400146484375
2019-01-02,234.90420532226562
2019-01-03,228.8247528076172
2019-01-04,230.19728088378906
2019-01-07,230.6025390625
2019-01-08,229.78277587890625
2019-01-09,231.52366638183594
2019-01-10,232.37112426757812
2019-01-11,236.3964080810547
2019-01-14,234.9962921142578
2019-01-15,239.81375122070312
2019-01-16,241.2599334716797
2019-01-17,241.23226928710938
2019-01-18,245.12860107421875
2019-01-22,243.700927734375
2019-01-23,246.95242309570312
2019-01-24,244.64964294433594
2019-01-25,251.1711883544922
2019-01-28,248.71176147460938
2019-01-29,251.19879150390625
2019-01-30,274.08868408203125
2019-01-31,279.09954833984375
2019-02-01,279.36669921875
2019-02-04,280.2140808105469
2019-02-05,279.6061096191406
2019-02-06,286.8001403808594
2019-02-07,283.7511291503906
2019-02-08,280.2510070800781
2019-02-11,278.33502197265625
2019-02-12,282.2682189941406
2019-02-13,281.5866394042969
2019-02-14,283.8617858886719
2019-02-15,287.0028381347656
2019-02-19,287.02117919921875
2019-02-20,288.26470947265625
2019-02-21,286.7448425292969
2019-02-22,291.8017883300781
2019-02-25,289.600341796875
2019-02-26,292.3820495605469
2019-02-27,281.9273986816406
2019-02-28,277.0086364746094
2019-03-01,283.41046142578125
2019-03-04,269.5107116699219
2019-03-05,275.1295471191406
2019-03-06,271.23321533203125
2019-03-07,268.43304443359375
2019-03-08,271.7674255371094
2019-03-11,272.6241455078125
2019-03-12,273.5543212890625
2019-03-13,279.66143798828125
2019-03-14,281.3563537597656
2019-03-15,279.8324890136719
2019-03-18,284.66259765625
2019-03-19,284.4409484863281
2019-03-20,279.8416442871094
2019-03-21,281.5502624511719
2019-03-22,278.4564208984375
2019-03-25,274.98382568359375
2019-03-26,266.2565002441406
2019-03-27,261.3617248535156
2019-03-28,260.7613830566406
2019-03-29,265.03741455078125
2019-04-01,266.28424072265625
2019-04-02,266.16400146484375
2019-04-03,265.6654052734375
2019-04-04,268.9346618652344
2019-04-05,270.88330078125
2019-04-08,267.36474609375
2019-04-09,267.91888427734375
2019-04-10,266.01629638671875
2019-04-11,255.16473388671875
2019-04-12,233.5169677734375
2019-04-15,242.78005981445312
2019-04-16,226.38723754882812
2019-04-17,218.18617248535156
2019-04-18,221.29849243164062
