Date,ASL.L
2019-03-22,1260.4193115234375
2019-03-25,1250.4317626953125
2019-03-26,1252.429443359375
2019-03-27,1248.434326171875
2019-03-28,1240.444580078125
2019-03-29,1250.4317626953125
2019-04-01,1252.429443359375
2019-04-02,1246.4368896484375
2019-04-03,1252.429443359375
2019-04-04,1252.429443359375
2019-04-05,1250.4317626953125
2019-04-08,1252.429443359375
2019-04-09,1246.4368896484375
2019-04-10,1244.439453125
2019-04-11,1250.4317626953125
2019-04-12,1258.421875
2019-04-15,1266.4117431640625
2019-04-16,1266.4117431640625
2019-04-17,1266.4117431640625
2019-04-18,1264.414306640625
2019-04-23,1268.4093017578125
2019-04-24,1266.4117431640625
2019-04-25,1262.4168701171875
2019-04-26,1264.414306640625
2019-04-29,1266.4117431640625
2019-04-30,1268.4093017578125
2019-05-01,1266.4117431640625
2019-05-02,1264.414306640625
2019-05-03,1270.40673828125
2019-05-07,1268.4093017578125
2019-05-08,1284.3892822265625
2019-05-09,1270.40673828125
2019-05-10,1278.396728515625
2019-05-13,1264.414306640625
2019-05-14,1288.3843994140625
2019-05-15,1290.3818359375
2019-05-16,1294.3768310546875
2019-05-17,1290.3818359375
2019-05-20,1286.3868408203125
2019-05-21,1298.37158203125
2019-05-22,1282.391845703125
2019-05-23,1262.4168701171875
2019-05-24,1266.4117431640625
2019-05-28,1252.429443359375
2019-05-29,1240.444580078125
2019-05-30,1250.4317626953125
2019-05-31,1244.439453125
2019-06-03,1238.4468994140625
2019-06-04,1238.4468994140625
2019-06-05,1254.4268798828125
2019-06-06,1250.4317626953125
2019-06-07,1264.414306640625
2019-06-10,1264.414306640625
2019-06-11,1250.4317626953125
2019-06-12,1240.444580078125
2019-06-13,1228.4593505859375
2019-06-14,1238.4468994140625
2019-06-17,1232.45458984375
2019-06-18,1234.4517822265625
2019-06-19,1224.464599609375
2019-06-20,1238.4468994140625
2019-06-21,1240.444580078125
2019-06-24,1228.4593505859375
2019-06-25,1224.464599609375
2019-06-26,1212.4796142578125
2019-06-27,1204.4893798828125
2019-06-28,1210.4820556640625
2019-07-01,1220.469482421875
2019-07-02,1210.4820556640625
2019-07-03,1206.4869384765625
2019-07-04,1200.494384765625
2019-07-05,1186.511962890625
2019-07-08,1180.51953125
2019-07-09,1182.51708984375
2019-07-10,1174.527099609375
2019-07-11,1180.51953125
2019-07-12,1176.5245361328125
2019-07-15,1178.5220947265625
2019-07-16,1178.5220947265625
2019-07-17,1176.5245361328125
2019-07-18,1180.51953125
2019-07-19,1178.5220947265625
2019-07-22,1178.5220947265625
2019-07-23,1184.514404296875
2019-07-24,1188.5093994140625
2019-07-25,1180.51953125
2019-07-26,1182.51708984375
2019-07-29,1176.5245361328125
2019-07-30,1186.511962890625
2019-07-31,1188.5093994140625
2019-08-01,1176.5245361328125
2019-08-02,1164.5396728515625
2019-08-05,1148.559814453125
2019-08-06,1150.55712890625
2019-08-07,1148.559814453125
2019-08-08,1140.668701171875
2019-08-09,1146.6617431640625
2019-08-12,1138.671142578125
2019-08-13,1138.671142578125
2019-08-14,1116.6968994140625
2019-08-15,1112.7015380859375
2019-08-16,1124.6873779296875
2019-08-19,1122.6898193359375
2019-08-20,1140.668701171875
2019-08-21,1150.6572265625
2019-08-22,1154.6527099609375
2019-08-23,1166.6385498046875
2019-08-27,1172.6314697265625
2019-08-28,1172.6314697265625
2019-08-29,1166.6385498046875
2019-08-30,1176.626953125
2019-09-02,1176.626953125
2019-09-03,1168.63623046875
2019-09-04,1180.6221923828125
2019-09-05,1178.6246337890625
2019-09-06,1182.6199951171875
2019-09-09,1188.61279296875
2019-09-10,1180.6221923828125
2019-09-11,1202.596435546875
2019-09-12,1210.5872802734375
2019-09-13,1232.5616455078125
2019-09-16,1244.5477294921875
2019-09-17,1244.5477294921875
2019-09-18,1248.5428466796875
2019-09-19,1240.552490234375
2019-09-20,1246.5452880859375
2019-09-23,1250.5406494140625
2019-09-24,1240.552490234375
2019-09-25,1230.5638427734375
2019-09-26,1244.5477294921875
2019-09-27,1254.5360107421875
2019-09-30,1244.5477294921875
2019-10-01,1240.552490234375
2019-10-02,1218.577880859375
2019-10-03,1226.56884765625
2019-10-04,1234.5592041015625
2019-10-07,1226.56884765625
2019-10-08,1216.580078125
2019-10-09,1214.5823974609375
2019-10-10,1216.580078125
2019-10-11,1272.5150146484375
2019-10-14,1272.5150146484375
2019-10-15,1312.46826171875
2019-10-16,1316.4637451171875
2019-10-17,1334.4427490234375
2019-10-18,1344.4310302734375
2019-10-21,1340.4356689453125
2019-10-22,1334.4427490234375
2019-10-23,1334.4427490234375
2019-10-24,1316.4637451171875
2019-10-25,1318.46142578125
2019-10-28,1318.46142578125
2019-10-29,1308.47314453125
2019-10-30,1304.477783203125
2019-10-31,1298.484619140625
2019-11-01,1308.47314453125
2019-11-04,1318.46142578125
2019-11-05,1320.458984375
2019-11-06,1318.46142578125
2019-11-07,1324.454345703125
2019-11-08,1324.454345703125
2019-11-11,1326.451904296875
2019-11-12,1332.445068359375
2019-11-13,1326.451904296875
2019-11-14,1326.451904296875
2019-11-15,1334.4427490234375
2019-11-18,1338.43798828125
2019-11-19,1350.4239501953125
2019-11-20,1342.433349609375
2019-11-21,1340.4356689453125
2019-11-22,1346.4287109375
2019-11-25,1360.4124755859375
2019-11-26,1382.38671875
2019-11-27,1398.3681640625
2019-11-28,1406.3587646484375
2019-11-29,1404.361083984375
2019-12-02,1400.3658447265625
2019-12-03,1382.38671875
2019-12-04,1394.3726806640625
2019-12-05,1396.3704833984375
2019-12-06,1410.3541259765625
2019-12-09,1418.3447265625
2019-12-10,1406.3587646484375
2019-12-11,1394.3726806640625
2019-12-12,1416.3470458984375
2019-12-13,1482.270263671875
2019-12-16,1544.19775390625
2019-12-17,1512.235107421875
2019-12-18,1514.23291015625
2019-12-19,1510.23779296875
2019-12-20,1498.2515869140625
2019-12-23,1506.242431640625
2019-12-24,1512.235107421875
2019-12-27,1528.216552734375
2019-12-30,1532.2119140625
2019-12-31,1538.205078125
2020-01-02,1534.209716796875
2020-01-03,1512.235107421875
2020-01-06,1482.270263671875
2020-01-07,1498.2515869140625
2020-01-08,1496.25390625
2020-01-09,1494.2562255859375
2020-01-10,1490.2608642578125
2020-01-13,1496.25390625
2020-01-14,1488.26318359375
2020-01-15,1484.267822265625
2020-01-16,1498.2515869140625
2020-01-17,1506.242431640625
2020-01-20,1506.242431640625
2020-01-21,1498.2515869140625
2020-01-22,1494.2562255859375
2020-01-23,1480.2724609375
2020-01-24,1494.2562255859375
2020-01-27,1466.288818359375
2020-01-28,1474.279541015625
2020-01-29,1464.291259765625
2020-01-30,1448.309814453125
2020-01-31,1436.3238525390625
2020-02-03,1430.330810546875
2020-02-04,1446.312255859375
2020-02-05,1446.312255859375
2020-02-06,1436.3238525390625
2020-02-07,1430.330810546875
2020-02-10,1420.3424072265625
2020-02-11,1420.3424072265625
2020-02-12,1438.3214111328125
2020-02-13,1432.32861328125
2020-02-14,1436.3238525390625
2020-02-17,1436.3238525390625
2020-02-18,1420.3424072265625
2020-02-19,1428.3331298828125
2020-02-20,1426.33544921875
2020-02-21,1420.3424072265625
2020-02-24,1372.3985595703125
2020-02-25,1348.4263916015625
2020-02-26,1356.4169921875
2020-02-27,1304.477783203125
2020-02-28,1224.5709228515625
2020-03-02,1216.580078125
2020-03-03,1238.5546875
2020-03-04,1256.53369140625
2020-03-05,1228.566162109375
2020-03-06,1194.60595703125
2020-03-09,1116.6968994140625
2020-03-10,1126.6851806640625
2020-03-11,1106.70849609375
2020-03-12,998.8343505859375
2020-03-13,978.857666015625
2020-03-16,843.0162353515625
2020-03-17,761.1117553710938
2020-03-18,669.218994140625
2020-03-19,613.284423828125
2020-03-20,681.2050170898438
2020-03-23,653.2376098632812
2020-03-24,729.1491088867188
2020-03-25,785.0838623046875
2020-03-26,818.0453491210938
2020-03-27,805.0604858398438
2020-03-30,811.0535278320312
2020-03-31,821.0418701171875
2020-04-01,802.06396484375
2020-04-02,815.048828125
2020-04-03,813.0511474609375
2020-04-06,843.0162353515625
2020-04-07,887.9638671875
2020-04-08,903.9451904296875
2020-04-09,933.91015625
2020-04-14,927.9171752929688
2020-04-15,883.9683837890625
2020-04-16,867.987060546875
2020-04-17,881.9707641601562
2020-04-20,864.9906005859375
2020-04-21,834.0267333984375
2020-04-22,848.0103759765625
2020-04-23,846.0126953125
2020-04-24,839.0208129882812
2020-04-27,864.9906005859375
2020-04-28,878.9742431640625
2020-04-29,913.9334716796875
2020-04-30,898.9508666992188
2020-05-01,885.966064453125
2020-05-04,858.99755859375
2020-05-05,860.9951782226562
2020-05-06,853.0045166015625
2020-05-07,861.9940795898438
2020-05-11,856.0010986328125
2020-05-12,843.0162353515625
2020-05-13,806.059326171875
2020-05-14,781.0884399414062
2020-05-15,779.0908203125
2020-05-18,801.065185546875
2020-05-19,812.05224609375
2020-05-20,814.0499267578125
2020-05-21,830.0313720703125
2020-05-22,841.0185546875
2020-05-26,864.9906005859375
2020-05-27,898.9508666992188
2020-05-28,935.9078979492188
2020-05-29,919.926513671875
2020-06-01,928.9159545898438
2020-06-02,941.9008178710938
2020-06-03,985.8494262695312
2020-06-04,988.8460693359375
2020-06-05,1012.8180541992188
2020-06-08,1018.8110961914062
2020-06-09,985.8494262695312
2020-06-10,992.84130859375
2020-06-11,964.8740844726562
2020-06-12,947.893798828125
2020-06-15,938.904296875
2020-06-16,982.85302734375
2020-06-17,985.8494262695312
2020-06-18,972.86474609375
2020-06-19,972.86474609375
2020-06-22,964.8740844726562
2020-06-23,971.8658447265625
2020-06-24,944.8972778320312
2020-06-25,925.9195556640625
2020-06-26,932.911376953125
2020-06-29,922.9229736328125
2020-06-30,922.9229736328125
2020-07-01,909.9381103515625
2020-07-02,910.9369506835938
2020-07-03,909.9381103515625
2020-07-06,926.9183959960938
2020-07-07,906.9415893554688
2020-07-08,891.9591064453125
2020-07-09,888.962646484375
2020-07-10,887.9638671875
2020-07-13,897.9521484375
2020-07-14,887.9638671875
2020-07-15,894.9556274414062
2020-07-16,889.9613647460938
2020-07-17,881.9707641601562
2020-07-20,881.9707641601562
2020-07-21,883.9683837890625
2020-07-22,881.9707641601562
2020-07-23,883.9683837890625
2020-07-24,869.9848022460938
2020-07-27,855.002197265625
2020-07-28,847.0115356445312
2020-07-29,840.019775390625
2020-07-30,814.0499267578125
2020-07-31,815.048828125
2020-08-03,811.0535278320312
2020-08-04,823.0394897460938
2020-08-05,851.0067749023438
2020-08-06,833.1295776367188
2020-08-07,837.1254272460938
2020-08-10,854.107666015625
2020-08-11,861.100341796875
2020-08-12,867.0941162109375
2020-08-13,872.0888671875
2020-08-14,860.1013793945312
2020-08-17,865.09619140625
2020-08-18,856.1055297851562
2020-08-19,849.11279296875
2020-08-20,847.114990234375
2020-08-21,849.11279296875
2020-08-24,845.1170654296875
2020-08-25,848.1138305664062
2020-08-26,853.108642578125
2020-08-27,862.0993041992188
2020-08-28,866.09521484375
2020-09-01,865.09619140625
2020-09-02,853.108642578125
2020-09-03,850.11181640625
2020-09-04,841.1212158203125
2020-09-07,855.1065673828125
2020-09-08,847.114990234375
2020-09-09,844.1180419921875
2020-09-10,840.122314453125
2020-09-11,840.122314453125
2020-09-14,850.11181640625
2020-09-15,844.1180419921875
2020-09-16,843.119140625
2020-09-17,839.1232299804688
2020-09-18,839.1232299804688
2020-09-21,800.1639404296875
2020-09-22,802.1619262695312
2020-09-23,806.1577758789062
2020-09-24,813.1505126953125
2020-09-25,822.1409912109375
2020-09-28,833.1295776367188
2020-09-29,829.1337280273438
2020-09-30,836.1264038085938
2020-10-01,836.1264038085938
2020-10-02,835.1275024414062
2020-10-05,846.1159057617188
2020-10-06,856.1055297851562
2020-10-07,868.0930786132812
2020-10-08,883.0773315429688
2020-10-09,896.0638427734375
2020-10-12,911.0481567382812
2020-10-13,899.0606689453125
2020-10-14,889.0711669921875
2020-10-15,892.0679931640625
2020-10-16,891.0689697265625
2020-10-19,897.0626831054688
2020-10-20,896.0638427734375
2020-10-21,896.0638427734375
2020-10-22,899.0606689453125
2020-10-23,909.05029296875
2020-10-26,909.05029296875
2020-10-27,903.0565185546875
2020-10-28,872.0888671875
2020-10-29,869.092041015625
2020-10-30,865.09619140625
2020-11-02,864.0972900390625
2020-11-03,879.0816040039062
2020-11-04,891.0689697265625
2020-11-05,902.0575561523438
2020-11-06,918.0408935546875
2020-11-09,976.9793090820312
2020-11-10,1018.9354858398438
2020-11-11,1066.8853759765625
2020-11-12,1088.8623046875
2020-11-13,1078.8729248046875
2020-11-16,1098.8521728515625
2020-11-17,1102.8477783203125
2020-11-18,1122.826904296875
2020-11-19,1148.7996826171875
2020-11-20,1134.814453125
2020-11-23,1166.781005859375
2020-11-24,1214.7308349609375
2020-11-25,1204.7413330078125
2020-11-26,1200.7454833984375
2020-11-27,1176.770751953125
2020-11-30,1174.772705078125
2020-12-01,1202.743408203125
2020-12-02,1218.7266845703125
2020-12-03,1248.6953125
2020-12-04,1274.668212890625
2020-12-07,1234.7100830078125
2020-12-08,1240.7039794921875
2020-12-09,1218.7266845703125
2020-12-10,1188.7579345703125
2020-12-11,1158.7894287109375
2020-12-14,1158.7894287109375
2020-12-15,1154.7933349609375
2020-12-16,1204.7413330078125
2020-12-17,1224.7203369140625
2020-12-18,1180.7662353515625
2020-12-21,1118.8310546875
2020-12-22,1152.79541015625
2020-12-23,1210.73486328125
2020-12-24,1256.6868896484375
2020-12-29,1296.6453857421875
2020-12-30,1248.6953125
2020-12-31,1246.6976318359375
2021-01-04,1230.7139892578125
2021-01-05,1222.72265625
2021-01-06,1234.7100830078125
2021-01-07,1232.7120361328125
2021-01-08,1252.691162109375
2021-01-11,1220.724609375
2021-01-12,1216.7286376953125
2021-01-13,1198.7474365234375
2021-01-14,1214.7308349609375
2021-01-15,1198.7474365234375
2021-01-18,1198.7474365234375
2021-01-19,1206.7393798828125
2021-01-20,1226.7183837890625
2021-01-21,1226.7183837890625
2021-01-22,1204.7413330078125
2021-01-25,1188.7579345703125
2021-01-26,1194.7518310546875
2021-01-27,1190.756103515625
2021-01-28,1196.74951171875
2021-01-29,1188.7579345703125
2021-02-01,1204.7413330078125
2021-02-02,1212.73291015625
2021-02-03,1224.7203369140625
2021-02-04,1234.7100830078125
2021-02-05,1272.670166015625
2021-02-08,1264.6787109375
2021-02-09,1270.672607421875
2021-02-10,1260.682861328125
2021-02-11,1230.9375
2021-02-12,1224.942626953125
2021-02-15,1266.9063720703125
2021-02-16,1268.90478515625
2021-02-17,1244.9254150390625
2021-02-18,1240.9290771484375
2021-02-19,1256.9149169921875
2021-02-22,1268.90478515625
2021-02-23,1298.87890625
2021-02-24,1340.842529296875
2021-02-25,1348.835693359375
2021-02-26,1350.833984375
2021-03-01,1386.802978515625
2021-03-02,1368.818603515625
2021-03-03,1402.7891845703125
2021-03-04,1402.7891845703125
2021-03-05,1382.8065185546875
2021-03-08,1408.7840576171875
2021-03-09,1428.766845703125
2021-03-10,1448.74951171875
2021-03-11,1460.7392578125
2021-03-12,1448.74951171875
2021-03-15,1474.72705078125
2021-03-16,1490.713134765625
2021-03-17,1482.719970703125
2021-03-18,1486.7166748046875
2021-03-19,1468.732177734375
2021-03-22,1470.730712890625
2021-03-23,1464.73583984375
2021-03-24,1470.730712890625
2021-03-25,1472.728759765625
2021-03-26,1478.7236328125
2021-03-29,1490.713134765625
2021-03-30,1490.713134765625
2021-03-31,1500.70458984375
2021-04-01,1490.713134765625
2021-04-06,1528.6805419921875
2021-04-07,1534.6751708984375
2021-04-08,1544.6666259765625
2021-04-09,1562.6512451171875
2021-04-12,1560.65283203125
2021-04-13,1546.664794921875
2021-04-14,1546.664794921875
2021-04-15,1540.670166015625
2021-04-16,1536.673583984375
2021-04-19,1530.6787109375
2021-04-20,1510.6959228515625
2021-04-21,1506.699462890625
2021-04-22,1518.6890869140625
2021-04-23,1528.6805419921875
2021-04-26,1538.671875
2021-04-27,1538.671875
2021-04-28,1528.6805419921875
2021-04-29,1506.699462890625
2021-04-30,1496.7081298828125
2021-05-04,1494.7098388671875
2021-05-05,1504.701171875
2021-05-06,1520.6873779296875
2021-05-07,1538.671875
2021-05-10,1544.6666259765625
2021-05-11,1512.6944580078125
2021-05-12,1522.6856689453125
2021-05-13,1510.6959228515625
2021-05-14,1524.68408203125
2021-05-17,1524.68408203125
2021-05-18,1524.68408203125
2021-05-19,1526.6822509765625
2021-05-20,1522.6856689453125
2021-05-21,1510.6959228515625
2021-05-24,1488.7149658203125
2021-05-25,1492.711669921875
2021-05-26,1500.70458984375
2021-05-27,1512.6944580078125
2021-05-28,1520.6873779296875
2021-06-01,1548.6634521484375
2021-06-02,1554.6580810546875
2021-06-03,1550.661376953125
2021-06-04,1554.6580810546875
2021-06-07,1570.644287109375
2021-06-08,1576.63916015625
2021-06-09,1562.6512451171875
2021-06-10,1544.6666259765625
2021-06-11,1544.6666259765625
2021-06-14,1546.664794921875
2021-06-15,1542.66845703125
2021-06-16,1546.664794921875
2021-06-17,1534.6751708984375
2021-06-18,1526.6822509765625
2021-06-21,1518.6890869140625
2021-06-22,1556.6563720703125
2021-06-23,1564.6494140625
2021-06-24,1548.6634521484375
2021-06-25,1546.664794921875
2021-06-28,1538.671875
2021-06-29,1540.670166015625
2021-06-30,1528.6805419921875
2021-07-01,1536.673583984375
2021-07-02,1548.6634521484375
2021-07-05,1558.6546630859375
2021-07-06,1548.6634521484375
2021-07-07,1554.6580810546875
2021-07-08,1530.6787109375
2021-07-09,1540.670166015625
2021-07-12,1536.673583984375
2021-07-13,1536.673583984375
2021-07-14,1530.6787109375
2021-07-15,1510.6959228515625
2021-07-16,1504.701171875
2021-07-19,1456.74267578125
2021-07-20,1446.751220703125
2021-07-21,1456.74267578125
2021-07-22,1466.73388671875
2021-07-23,1498.7064208984375
2021-07-26,1494.7098388671875
2021-07-27,1500.70458984375
2021-07-28,1512.6944580078125
2021-07-29,1540.670166015625
2021-07-30,1548.6634521484375
2021-08-02,1558.6546630859375
2021-08-03,1576.63916015625
2021-08-04,1586.6304931640625
2021-08-05,1586.739990234375
2021-08-06,1590.7366943359375
2021-08-09,1598.7303466796875
2021-08-10,1598.7303466796875
2021-08-11,1608.722412109375
2021-08-12,1602.7271728515625
2021-08-13,1604.7255859375
2021-08-16,1596.7320556640625
2021-08-17,1596.7320556640625
2021-08-18,1594.7335205078125
2021-08-19,1578.74609375
2021-08-20,1578.74609375
2021-08-23,1576.7479248046875
2021-08-24,1594.7335205078125
2021-08-25,1602.7271728515625
2021-08-26,1596.7320556640625
2021-08-27,1608.722412109375
2021-08-31,1606.7239990234375
2021-09-01,1610.7208251953125
2021-09-02,1602.7271728515625
2021-09-03,1600.7288818359375
2021-09-06,1596.7320556640625
2021-09-07,1586.739990234375
2021-09-08,1568.7542724609375
2021-09-09,1562.759033203125
2021-09-10,1566.7557373046875
2021-09-13,1570.752685546875
2021-09-14,1558.761962890625
2021-09-15,1542.7747802734375
2021-09-16,1552.7669677734375
2021-09-17,1546.771484375
2021-09-20,1530.7843017578125
2021-09-21,1536.7796630859375
2021-09-22,1534.7811279296875
2021-09-23,1548.770263671875
2021-09-24,1534.7811279296875
2021-09-27,1538.778076171875
2021-09-28,1498.809814453125
2021-09-29,1506.803466796875
2021-09-30,1504.8050537109375
2021-10-01,1498.809814453125
2021-10-04,1482.822265625
2021-10-05,1498.809814453125
2021-10-06,1470.8319091796875
2021-10-07,1474.828857421875
2021-10-08,1466.8350830078125
2021-10-11,1464.836669921875
2021-10-12,1470.8319091796875
2021-10-13,1470.8319091796875
2021-10-14,1476.8271484375
2021-10-15,1480.823974609375
2021-10-18,1476.8271484375
2021-10-19,1482.822265625
2021-10-20,1466.8350830078125
2021-10-21,1460.840087890625
2021-10-22,1460.840087890625
2021-10-25,1460.840087890625
2021-10-26,1478.82568359375
2021-10-27,1496.8111572265625
2021-10-28,1504.8050537109375
2021-10-29,1502.8065185546875
2021-11-01,1520.7923583984375
2021-11-02,1514.796875
2021-11-03,1508.8018798828125
2021-11-04,1520.7923583984375
2021-11-05,1526.7874755859375
2021-11-08,1514.796875
2021-11-09,1500.80810546875
2021-11-10,1492.814697265625
2021-11-11,1506.803466796875
2021-11-12,1496.8111572265625
2021-11-15,1506.803466796875
2021-11-16,1506.803466796875
2021-11-17,1498.809814453125
2021-11-18,1504.8050537109375
2021-11-19,1492.814697265625
2021-11-22,1476.8271484375
2021-11-23,1450.8477783203125
2021-11-24,1446.85107421875
2021-11-25,1454.8446044921875
2021-11-26,1390.8953857421875
2021-11-29,1408.8812255859375
2021-11-30,1380.9033203125
2021-12-01,1416.875
2021-12-02,1410.879638671875
2021-12-03,1410.879638671875
2021-12-06,1414.8765869140625
2021-12-07,1432.8619384765625
2021-12-08,1446.85107421875
2021-12-09,1440.8558349609375
2021-12-10,1432.8619384765625
2021-12-13,1398.8890380859375
2021-12-14,1390.8953857421875
2021-12-15,1384.900146484375
2021-12-16,1402.8858642578125
2021-12-17,1406.8826904296875
2021-12-20,1394.892333984375
2021-12-21,1410.879638671875
2021-12-22,1424.8685302734375
2021-12-23,1432.8619384765625
2021-12-24,1438.8572998046875
2021-12-29,1448.849365234375
2021-12-30,1454.8446044921875
2021-12-31,1462.8382568359375
2022-01-04,1490.8160400390625
2022-01-05,1490.8160400390625
2022-01-06,1470.8319091796875
2022-01-07,1476.8271484375
2022-01-10,1470.8319091796875
2022-01-11,1476.8271484375
2022-01-12,1486.8192138671875
2022-01-13,1488.8177490234375
2022-01-14,1488.8177490234375
2022-01-17,1506.803466796875
2022-01-18,1498.809814453125
2022-01-19,1490.8160400390625
2022-01-20,1492.814697265625
2022-01-21,1476.8271484375
2022-01-24,1414.8765869140625
2022-01-25,1424.8685302734375
2022-01-26,1444.8526611328125
2022-01-27,1444.8526611328125
2022-01-28,1430.86376953125
2022-01-31,1436.85888671875
2022-02-01,1454.8446044921875
2022-02-02,1460.840087890625
2022-02-03,1450.8477783203125
2022-02-04,1426.866943359375
2022-02-07,1428.865478515625
2022-02-08,1440.8558349609375
2022-02-09,1462.8382568359375
2022-02-10,1427.1031494140625
2022-02-11,1429.1019287109375
2022-02-14,1407.1158447265625
2022-02-15,1411.11328125
2022-02-16,1417.1094970703125
2022-02-17,1405.1170654296875
2022-02-18,1397.1219482421875
2022-02-21,1365.14208984375
2022-02-22,1351.1510009765625
2022-02-23,1349.152099609375
2022-02-24,1299.1837158203125
2022-02-25,1325.167236328125
2022-02-28,1325.167236328125
2022-03-01,1295.1861572265625
2022-03-02,1309.1773681640625
2022-03-03,1265.205078125
2022-03-04,1205.2427978515625
2022-03-07,1179.2589111328125
2022-03-08,1205.2427978515625
2022-03-09,1245.217529296875
2022-03-10,1233.22509765625
2022-03-11,1249.215087890625
2022-03-14,1289.18994140625
2022-03-15,1273.1998291015625
2022-03-16,1317.17236328125
2022-03-17,1317.17236328125
2022-03-18,1329.164794921875
2022-03-21,1329.164794921875
2022-03-22,1327.1661376953125
2022-03-23,1337.15966796875
2022-03-24,1339.1585693359375
2022-03-25,1333.162353515625
2022-03-28,1357.147216796875
2022-03-29,1369.1395263671875
2022-03-30,1355.1484375
2022-03-31,1377.134765625
2022-04-01,1389.1270751953125
2022-04-04,1389.1270751953125
2022-04-05,1389.1270751953125
2022-04-06,1379.1334228515625
2022-04-07,1383.130859375
2022-04-08,1385.129638671875
2022-04-11,1387.12841796875
2022-04-12,1387.12841796875
2022-04-13,1379.1334228515625
2022-04-14,1393.1246337890625
2022-04-19,1397.1219482421875
2022-04-20,1401.1195068359375
2022-04-21,1393.1246337890625
2022-04-22,1371.1385498046875
2022-04-25,1347.1536865234375
2022-04-26,1337.15966796875
2022-04-27,1337.15966796875
2022-04-28,1347.1536865234375
2022-04-29,1349.152099609375
2022-05-03,1345.15478515625
2022-05-04,1337.15966796875
2022-05-05,1331.16357421875
2022-05-06,1309.1773681640625
2022-05-09,1259.208740234375
2022-05-10,1269.20263671875
2022-05-11,1267.2037353515625
2022-05-12,1255.2115478515625
2022-05-13,1271.201171875
2022-05-16,1261.20751953125
2022-05-17,1277.1973876953125
2022-05-18,1271.201171875
2022-05-19,1251.2138671875
2022-05-20,1259.208740234375
2022-05-23,1287.191162109375
2022-05-24,1265.205078125
2022-05-25,1277.1973876953125
2022-05-26,1281.1949462890625
2022-05-27,1293.1873779296875
2022-05-30,1305.1796875
2022-05-31,1303.18115234375
2022-06-01,1305.1796875
2022-06-06,1303.18115234375
2022-06-07,1301.1824951171875
2022-06-08,1307.1787109375
2022-06-09,1301.1824951171875
2022-06-10,1283.19384765625
2022-06-13,1253.2125244140625
2022-06-14,1253.2125244140625
2022-06-15,1261.20751953125
2022-06-16,1229.2276611328125
2022-06-17,1227.2286376953125
2022-06-20,1217.235107421875
2022-06-21,1227.2286376953125
2022-06-22,1203.2437744140625
2022-06-23,1197.2476806640625
2022-06-24,1201.2452392578125
2022-06-27,1223.2314453125
2022-06-28,1211.2388916015625
2022-06-29,1203.2437744140625
2022-06-30,1173.2628173828125
2022-07-01,1175.261474609375
2022-07-04,1181.2576904296875
2022-07-05,1161.2703857421875
2022-07-06,1165.267822265625
2022-07-07,1179.2589111328125
2022-07-08,1179.2589111328125
2022-07-11,1181.2576904296875
2022-07-12,1177.2603759765625
2022-07-13,1157.2728271484375
2022-07-14,1143.2816162109375
2022-07-15,1181.2576904296875
2022-07-18,1199.246337890625
2022-07-19,1199.246337890625
2022-07-20,1199.246337890625
2022-07-21,1229.2276611328125
2022-07-22,1241.2198486328125
2022-07-25,1243.2188720703125
2022-07-26,1213.237548828125
2022-07-27,1223.2314453125
2022-07-28,1233.22509765625
2022-07-29,1269.20263671875
2022-08-01,1273.1998291015625
2022-08-02,1257.2099609375
2022-08-03,1261.20751953125
2022-08-04,1257.330078125
2022-08-05,1261.327880859375
2022-08-08,1243.3375244140625
2022-08-09,1239.339599609375
2022-08-10,1261.327880859375
2022-08-11,1267.3245849609375
2022-08-12,1257.330078125
2022-08-15,1273.321533203125
2022-08-16,1263.326904296875
2022-08-17,1259.3289794921875
2022-08-18,1265.3258056640625
2022-08-19,1235.341796875
2022-08-22,1203.3587646484375
2022-08-23,1185.3685302734375
2022-08-24,1175.3736572265625
2022-08-25,1183.369384765625
2022-08-26,1193.3641357421875
2022-08-30,1183.369384765625
2022-08-31,1177.37255859375
2022-09-01,1159.38232421875
2022-09-02,1167.3780517578125
2022-09-05,1157.3834228515625
2022-09-06,1163.3800048828125
2022-09-07,1167.3780517578125
2022-09-08,1181.37060546875
2022-09-09,1207.3565673828125
2022-09-12,1223.3480224609375
2022-09-13,1201.3599853515625
2022-09-14,1187.3673095703125
2022-09-15,1185.3685302734375
2022-09-16,1179.37158203125
2022-09-20,1175.3736572265625
2022-09-21,1185.3685302734375
2022-09-22,1165.3790283203125
2022-09-23,1139.392822265625
2022-09-26,1131.3970947265625
2022-09-27,1119.4034423828125
2022-09-28,1109.408935546875
2022-09-29,1075.4268798828125
2022-09-30,1089.419677734375
2022-10-03,1087.4205322265625
2022-10-04,1127.3994140625
2022-10-05,1117.4046630859375
2022-10-06,1113.4068603515625
2022-10-07,1117.4046630859375
2022-10-10,1103.412109375
2022-10-11,1089.419677734375
2022-10-12,1067.4312744140625
2022-10-13,1087.4205322265625
2022-10-14,1089.419677734375
2022-10-17,1109.408935546875
2022-10-18,1129.398193359375
2022-10-19,1115.4056396484375
2022-10-20,1121.402587890625
2022-10-21,1119.4034423828125
2022-10-24,1115.4056396484375
2022-10-25,1141.3919677734375
2022-10-26,1167.3780517578125
2022-10-27,1167.3780517578125
2022-10-28,1165.3790283203125
2022-10-31,1165.3790283203125
2022-11-01,1177.37255859375
2022-11-02,1179.37158203125
2022-11-03,1175.3736572265625
