Date,MAXHEALTH.NS
2021-06-30,253.34666442871094
2021-07-01,262.6044921875
2021-07-02,278.63153076171875
2021-07-05,281.26953125
2021-07-06,281.6179504394531
2021-07-07,282.7129821777344
2021-07-08,283.7582092285156
2021-07-09,279.6270446777344
2021-07-12,274.1021728515625
2021-07-13,268.9755554199219
2021-07-14,267.23345947265625
2021-07-15,265.0931701660156
2021-07-16,267.5818786621094
2021-07-19,265.7900085449219
2021-07-20,258.27423095703125
2021-07-22,278.2333679199219
2021-07-23,277.33746337890625
2021-07-26,274.59991455078125
2021-07-27,274.8985595703125
2021-07-28,273.2560119628906
2021-07-29,274.9483337402344
2021-07-30,295.1065673828125
2021-08-02,293.1156311035156
2021-08-03,284.5545959472656
2021-08-04,279.4776916503906
2021-08-05,277.13836669921875
2021-08-06,277.0387878417969
2021-08-09,286.396240234375
2021-08-10,302.27392578125
2021-08-11,299.2377624511719
2021-08-12,328.0565490722656
2021-08-13,317.30548095703125
2021-08-16,320.3914489746094
2021-08-17,341.9433288574219
2021-08-18,341.59490966796875
2021-08-20,328.1560974121094
2021-08-23,328.0068054199219
2021-08-24,323.8258361816406
2021-08-25,323.228515625
2021-08-26,331.7895202636719
2021-08-27,333.5813903808594
2021-08-30,359.3640441894531
2021-08-31,383.7530212402344
2021-09-01,374.2463073730469
2021-09-02,367.5268859863281
2021-09-03,378.47705078125
2021-09-06,379.2236328125
2021-09-07,377.1331481933594
2021-09-08,383.2055358886719
2021-09-09,379.7711181640625
2021-09-13,384.7982177734375
2021-09-14,395.3004455566406
2021-09-15,391.8162841796875
2021-09-16,395.8479309082031
2021-09-17,377.53131103515625
2021-09-20,371.55853271484375
2021-09-21,363.7938537597656
2021-09-22,370.2146301269531
2021-09-23,369.8662109375
2021-09-24,363.296142578125
2021-09-27,357.3233337402344
2021-09-28,368.0246276855469
2021-09-29,353.44097900390625
2021-09-30,357.92059326171875
2021-10-01,357.074462890625
2021-10-04,351.4002685546875
2021-10-05,350.9523010253906
2021-10-06,345.87542724609375
2021-10-07,348.96136474609375
2021-10-08,348.3641357421875
2021-10-11,346.7713623046875
2021-10-12,334.1787109375
2021-10-13,330.89361572265625
2021-10-14,348.8618469238281
2021-10-18,344.33245849609375
2021-10-19,334.2782287597656
2021-10-20,340.9478759765625
2021-10-21,342.93878173828125
2021-10-22,331.2420349121094
2021-10-25,332.4366149902344
2021-10-26,341.7940368652344
2021-10-27,337.3144226074219
2021-10-28,333.7804870605469
2021-10-29,329.848388671875
2021-11-01,341.24652099609375
2021-11-02,341.04742431640625
2021-11-03,340.99761962890625
2021-11-04,344.1831359863281
2021-11-08,337.8619079589844
2021-11-09,336.6673278808594
2021-11-10,335.8211975097656
2021-11-11,335.2239074707031
2021-11-12,341.8935546875
2021-11-15,361.9522705078125
2021-11-16,363.296142578125
2021-11-17,366.0336608886719
2021-11-18,355.78033447265625
2021-11-22,340.99761962890625
2021-11-23,342.78948974609375
2021-11-24,355.5812683105469
2021-11-25,363.296142578125
2021-11-26,370.0653076171875
2021-11-29,371.55853271484375
2021-11-30,378.47705078125
2021-12-01,374.2463073730469
2021-12-02,373.4499206542969
2021-12-03,377.0335998535156
2021-12-06,372.4544372558594
2021-12-07,360.7576904296875
2021-12-08,366.7802734375
2021-12-09,376.6851501464844
2021-12-10,379.8208923339844
2021-12-13,397.5899963378906
2021-12-14,380.6172790527344
2021-12-15,384.250732421875
2021-12-16,390.9203796386719
2021-12-17,390.2235412597656
2021-12-20,385.9928283691406
2021-12-21,395.3501892089844
2021-12-22,398.0379943847656
2021-12-23,405.5039978027344
2021-12-24,411.92474365234375
2021-12-27,423.17352294921875
2021-12-28,413.1690979003906
2021-12-29,422.8251037597656
2021-12-30,428.1011047363281
2021-12-31,440.89288330078125
2022-01-03,432.6304931640625
2022-01-04,426.8069763183594
2022-01-05,406.2008056640625
2022-01-06,407.594482421875
2022-01-07,400.3275451660156
2022-01-10,397.0425109863281
2022-01-11,389.0289611816406
2022-01-12,401.2732238769531
2022-01-13,403.0650939941406
2022-01-14,394.7528991699219
2022-01-17,392.2144775390625
2022-01-18,389.1783142089844
2022-01-19,382.9566345214844
2022-01-20,383.7032470703125
2022-01-21,372.6535339355469
2022-01-24,364.2418212890625
2022-01-25,367.82550048828125
2022-01-27,373.05169677734375
2022-01-28,367.8752746582031
2022-01-31,365.7848205566406
2022-02-01,362.3504333496094
2022-02-02,362.15130615234375
2022-02-03,361.753173828125
2022-02-04,357.1242370605469
2022-02-07,347.9161682128906
2022-02-08,358.26904296875
2022-02-09,362.99749755859375
2022-02-10,382.60821533203125
2022-02-11,366.7802734375
2022-02-14,360.956787109375
2022-02-15,369.9159851074219
2022-02-16,378.42724609375
2022-02-17,378.2779235839844
2022-02-18,368.9703063964844
2022-02-21,365.2870788574219
2022-02-22,370.4137268066406
2022-02-23,366.6807556152344
2022-02-24,344.7306213378906
2022-02-25,365.1875
2022-02-28,372.7032775878906
2022-03-02,370.7123718261719
2022-03-03,367.3775329589844
2022-03-04,357.92059326171875
2022-03-07,344.33245849609375
2022-03-08,341.2962951660156
2022-03-09,352.0971374511719
2022-03-10,354.1378173828125
2022-03-11,350.2555236816406
2022-03-14,346.42291259765625
2022-03-15,342.5406188964844
2022-03-16,349.0609436035156
2022-03-17,333.08367919921875
2022-03-21,336.2193908691406
2022-03-22,326.762451171875
2022-03-23,331.3415832519531
2022-03-24,330.7940673828125
2022-03-25,340.64923095703125
2022-03-28,338.7578125
2022-03-29,353.8889465332031
2022-03-30,359.3640441894531
2022-03-31,346.0744934082031
2022-04-01,349.16046142578125
2022-04-04,352.89349365234375
2022-04-05,367.7259521484375
2022-04-06,345.2781677246094
2022-04-07,353.6898193359375
2022-04-08,359.46356201171875
2022-04-11,368.721435546875
2022-04-12,367.82550048828125
2022-04-13,370.0653076171875
2022-04-18,371.0110168457031
2022-04-19,369.2191467285156
2022-04-20,407.09674072265625
2022-04-21,419.5898742675781
2022-04-22,409.0378723144531
2022-04-25,412.4722595214844
2022-04-26,407.6939697265625
2022-04-27,409.137451171875
2022-04-28,395.1510925292969
2022-04-29,411.9745178222656
2022-05-02,389.6760559082031
2022-05-04,371.90692138671875
2022-05-05,372.20556640625
2022-05-06,363.59478759765625
2022-05-09,361.9024658203125
2022-05-10,355.78033447265625
2022-05-11,356.2283020019531
2022-05-12,352.2464294433594
2022-05-13,362.94769287109375
2022-05-16,366.4318542480469
2022-05-17,366.9295959472656
2022-05-18,360.4092712402344
2022-05-19,366.382080078125
2022-05-20,373.400146484375
2022-05-23,364.5404968261719
2022-05-24,362.94769287109375
2022-05-25,355.83013916015625
2022-05-26,363.94317626953125
2022-05-27,372.9521789550781
2022-05-30,372.4544372558594
2022-05-31,378.6263122558594
2022-06-01,367.8752746582031
2022-06-02,382.9068603515625
2022-06-03,371.0110168457031
2022-06-06,362.94769287109375
2022-06-07,365.5857238769531
2022-06-08,355.1830749511719
2022-06-09,355.1830749511719
2022-06-10,355.7305908203125
2022-06-13,350.3052673339844
2022-06-14,351.8482666015625
2022-06-15,351.15142822265625
2022-06-16,349.9071044921875
2022-06-17,357.024658203125
2022-06-20,360.7576904296875
2022-06-21,359.9613342285156
2022-06-22,362.5992736816406
2022-06-23,364.6897888183594
2022-06-24,370.56304931640625
2022-06-27,372.1557922363281
2022-06-28,368.8707275390625
2022-06-29,367.0291442871094
2022-06-30,365.2870788574219
2022-07-01,357.77130126953125
2022-07-04,364.39111328125
2022-07-05,364.9884338378906
2022-07-06,367.925048828125
2022-07-07,363.19659423828125
2022-07-08,362.3006896972656
2022-07-11,364.5404968261719
2022-07-12,364.5404968261719
2022-07-13,366.5811462402344
2022-07-14,371.90692138671875
2022-07-15,366.8300476074219
2022-07-18,362.499755859375
2022-07-19,367.8752746582031
2022-07-20,365.1875
2022-07-21,363.296142578125
2022-07-22,353.64007568359375
2022-07-25,359.9613342285156
2022-07-26,363.64453125
2022-07-27,361.1061096191406
2022-07-28,361.4047546386719
2022-07-29,367.97479248046875
2022-08-01,367.925048828125
2022-08-02,365.68524169921875
2022-08-03,368.2734680175781
2022-08-04,376.58563232421875
2022-08-05,373.9476623535156
2022-08-08,379.8706970214844
2022-08-10,370.1150817871094
2022-08-11,370.264404296875
2022-08-12,360.25994873046875
2022-08-16,395.05157470703125
2022-08-17,385.1964416503906
2022-08-18,383.8525390625
2022-08-19,377.232666015625
2022-08-22,375.29150390625
2022-08-23,380.6172790527344
2022-08-24,378.029052734375
2022-08-25,380.26885986328125
2022-08-26,376.98382568359375
2022-08-29,372.20556640625
2022-08-30,386.49053955078125
2022-09-01,378.32769775390625
2022-09-02,378.2281494140625
2022-09-05,377.1828918457031
2022-09-06,380.6172790527344
2022-09-07,381.1647644042969
2022-09-08,376.98382568359375
2022-09-09,411.427001953125
2022-09-12,420.3364562988281
2022-09-13,420.8839416503906
2022-09-14,420.6849060058594
2022-09-15,437.55804443359375
2022-09-16,432.2322998046875
2022-09-19,422.8251037597656
2022-09-20,429.74365234375
2022-09-21,435.5671081542969
2022-09-22,424.8658142089844
2022-09-23,425.0151672363281
2022-09-26,417.3500671386719
2022-09-27,411.77545166015625
2022-09-28,404.1601257324219
2022-09-29,400.9248046875
2022-09-30,406.0514831542969
2022-10-03,413.26861572265625
2022-10-04,411.6260986328125
2022-10-06,424.36810302734375
2022-10-07,414.1147766113281
2022-10-10,408.8885498046875
2022-10-11,408.8885498046875
2022-10-12,418.7934875488281
2022-10-13,427.2051696777344
2022-10-14,425.8115234375
2022-10-17,417.59893798828125
2022-10-18,405.6035461425781
2022-10-19,403.662353515625
2022-10-20,411.7257080078125
2022-10-21,409.137451171875
2022-10-24,409.6849365234375
2022-10-25,422.9247131347656
2022-10-27,417.1011962890625
2022-10-28,428.3997497558594
2022-10-31,454.2321472167969
2022-11-01,455.725341796875
2022-11-02,462.64385986328125
2022-11-03,459.95611572265625
2022-11-04,460.7524719238281
2022-11-07,454.9289855957031
2022-11-09,456.1733093261719
2022-11-10,457.66650390625
2022-11-11,443.08294677734375
2022-11-14,440.59423828125
2022-11-15,431.1870422363281
2022-11-16,422.8749084472656
2022-11-17,416.2052917480469
2022-11-18,424.36810302734375
2022-11-21,430.888427734375
2022-11-22,437.3589782714844
2022-11-23,430.888427734375
2022-11-24,434.1734619140625
2022-11-25,429.0965576171875
2022-11-28,437.60784912109375
2022-11-29,440.89288330078125
2022-11-30,448.06024169921875
2022-12-01,450.2502746582031
2022-12-02,445.4720153808594
2022-12-05,435.6169128417969
2022-12-06,436.7119445800781
2022-12-07,436.363525390625
2022-12-08,430.6395568847656
2022-12-09,430.7391052246094
2022-12-12,430.9382019042969
2022-12-13,427.7527160644531
2022-12-14,429.8929443359375
2022-12-15,431.4857177734375
2022-12-16,425.0151672363281
2022-12-19,422.6758117675781
2022-12-20,436.2639465332031
2022-12-21,437.55804443359375
2022-12-22,445.17340087890625
2022-12-23,430.4404296875
2022-12-26,443.5308532714844
2022-12-27,435.7164306640625
2022-12-28,436.01507568359375
2022-12-29,452.1914367675781
2022-12-30,437.55804443359375
2023-01-02,445.5715637207031
2023-01-03,444.5263366699219
2023-01-04,443.1326904296875
2023-01-05,438.0059814453125
2023-01-06,431.38616943359375
2023-01-09,449.10546875
2023-01-10,449.65301513671875
2023-01-11,446.417724609375
2023-01-12,450.8475341796875
2023-01-13,450.9471130371094
2023-01-16,451.49462890625
2023-01-17,451.6439514160156
2023-01-18,449.9516296386719
2023-01-19,444.6258544921875
2023-01-20,436.41326904296875
2023-01-23,441.9381103515625
2023-01-24,432.6304931640625
2023-01-25,436.1643981933594
2023-01-27,452.53985595703125
2023-01-30,437.7571716308594
2023-01-31,439.69830322265625
2023-02-01,439.2005920410156
2023-02-02,438.9517517089844
2023-02-03,433.5263977050781
2023-02-06,438.2548828125
2023-02-07,437.8567199707031
2023-02-08,435.7164306640625
2023-02-09,438.5037536621094
2023-02-10,435.4178161621094
2023-02-13,428.64862060546875
2023-02-14,421.43145751953125
2023-02-15,421.63055419921875
2023-02-16,427.7527160644531
2023-02-17,431.8341064453125
2023-02-20,426.4088134765625
2023-02-21,431.2368469238281
2023-02-22,429.295654296875
2023-02-23,426.30926513671875
2023-02-24,429.64410400390625
2023-02-27,427.7029113769531
2023-02-28,424.16900634765625
2023-03-01,431.5852355957031
2023-03-02,427.4540710449219
2023-03-03,423.52197265625
2023-03-06,428.84771728515625
2023-03-08,435.96533203125
2023-03-09,451.1462097167969
2023-03-10,455.67559814453125
2023-03-13,460.6031494140625
2023-03-14,466.5261535644531
2023-03-15,466.5759582519531
2023-03-16,462.2954406738281
2023-03-17,457.96514892578125
2023-03-20,466.0782470703125
2023-03-21,462.39501953125
2023-03-22,464.83392333984375
2023-03-23,464.7343444824219
2023-03-24,458.61224365234375
2023-03-27,457.3180847167969
2023-03-28,447.91094970703125
2023-03-29,449.65301513671875
2023-03-31,439.1010437011719
2023-04-03,430.7391052246094
2023-04-05,417.25048828125
2023-04-06,428.3997497558594
2023-04-10,438.7028503417969
2023-04-11,448.85662841796875
2023-04-12,476.8292541503906
2023-04-13,469.5125732421875
2023-04-17,469.1641540527344
2023-04-18,461.7976989746094
2023-04-19,467.67095947265625
2023-04-20,463.2909240722656
2023-04-21,451.3950500488281
2023-04-24,447.7615661621094
2023-04-25,438.1055908203125
2023-04-26,438.30462646484375
2023-04-27,450.1507568359375
2023-04-28,457.96514892578125
2023-05-02,472.6482849121094
2023-05-03,473.8926696777344
2023-05-04,478.96954345703125
2023-05-05,482.05548095703125
2023-05-08,476.4311218261719
2023-05-09,479.1188659667969
2023-05-10,477.97406005859375
2023-05-11,481.85638427734375
2023-05-12,497.5848083496094
2023-05-15,517.5439453125
2023-05-16,505.4490051269531
2023-05-17,520.231689453125
2023-05-18,531.7791748046875
2023-05-19,542.6795654296875
2023-05-22,550.0459594726562
2023-05-23,551.2405395507812
2023-05-24,555.222412109375
2023-05-25,534.267822265625
2023-05-26,537.7518920898438
2023-05-29,534.4669189453125
2023-05-30,533.3220825195312
2023-05-31,546.9600219726562
2023-06-01,530.5347900390625
2023-06-02,528.5936279296875
2023-06-05,516.69775390625
2023-06-06,521.5258178710938
2023-06-07,557.3128662109375
2023-06-08,554.8740234375
2023-06-09,567.1182250976562
2023-06-12,564.2811279296875
2023-06-13,573.9371948242188
2023-06-14,580.7562255859375
2023-06-15,582.348876953125
2023-06-16,591.7063598632812
2023-06-19,598.9234619140625
2023-06-20,581.4031982421875
2023-06-21,576.7742919921875
2023-06-22,578.3172607421875
2023-06-23,577.9190673828125
2023-06-26,599.9189453125
2023-06-27,606.88720703125
2023-06-28,600.5660400390625
2023-06-30,596.7334594726562
2023-07-03,603.1044311523438
2023-07-04,591.1587524414062
2023-07-05,600.9144287109375
2023-07-06,611.46630859375
2023-07-07,607.1360473632812
2023-07-10,609.8736572265625
2023-07-11,616.5930786132812
2023-07-12,612.412109375
2023-07-13,616.3441162109375
2023-07-14,598.0275268554688
2023-07-17,609.2265625
2023-07-18,601.1632690429688
2023-07-19,608.7786254882812
2023-07-20,606.489013671875
2023-07-21,600.0184326171875
2023-07-24,608.878173828125
2023-07-25,608.1315307617188
2023-07-26,605.1948852539062
2023-07-27,600.217529296875
2023-07-28,603.3035278320312
2023-07-31,592.2041015625
2023-08-01,569.7064208984375
2023-08-02,568.6114501953125
2023-08-03,553.1817016601562
2023-08-04,535.8605346679688
2023-08-07,580.7064208984375
2023-08-08,556.9644775390625
2023-08-09,547.457763671875
2023-08-10,534.317626953125
2023-08-11,527.4487915039062
2023-08-14,519.3357543945312
2023-08-16,529.589111328125
2023-08-17,539.2451171875
2023-08-18,530.9827880859375
2023-08-21,548.5029907226562
2023-08-22,566.6702880859375
2023-08-23,577.9688720703125
2023-08-24,560.7471923828125
2023-08-25,551.0911254882812
2023-08-28,552.4351196289062
2023-08-29,559.5526733398438
2023-08-30,572.7426147460938
2023-08-31,586.8782958984375
2023-09-01,572.344482421875
2023-09-04,572.1453247070312
2023-09-05,591.756103515625
2023-09-06,585.9324951171875
2023-09-07,600.217529296875
2023-09-08,601.2645263671875
2023-09-11,620.3594360351562
2023-09-12,616.6701049804688
2023-09-13,581.0230102539062
2023-09-14,582.2693481445312
2023-09-15,570.8024291992188
2023-09-18,572.7468872070312
2023-09-20,552.55517578125
2023-09-21,554.6490478515625
2023-09-22,541.6865234375
2023-09-25,554.5493774414062
2023-09-26,564.4208374023438
2023-09-27,571.9491577148438
2023-09-28,567.9606323242188
2023-09-29,565.7670288085938
2023-10-03,590.49560546875
2023-10-04,568.5589599609375
2023-10-05,560.881103515625
2023-10-06,559.0862426757812
2023-10-09,566.9635009765625
2023-10-10,553.4027099609375
2023-10-11,572.2981567382812
2023-10-12,579.2281494140625
2023-10-13,581.1226806640625
2023-10-16,574.7909545898438
2023-10-17,572.248291015625
2023-10-18,576.2367553710938
2023-10-19,578.2310791015625
2023-10-20,582.3690185546875
2023-10-23,576.1868896484375
2023-10-25,567.4620971679688
2023-10-26,547.4697875976562
2023-10-27,562.1773681640625
2023-10-30,574.4918823242188
2023-10-31,572.0987548828125
2023-11-01,574.7909545898438
2023-11-02,579.7266845703125
2023-11-03,576.486083984375
2023-11-06,592.2904052734375
2023-11-07,595.7305297851562
2023-11-08,588.9002075195312
2023-11-09,591.5426025390625
2023-11-10,591.193603515625
2023-11-13,591.0440063476562
2023-11-15,597.4256591796875
2023-11-16,613.6288452148438
2023-11-17,606.0008544921875
2023-11-20,619.7611083984375
2023-11-21,602.560791015625
2023-11-22,614.8253784179688
2023-11-23,614.376708984375
2023-11-24,610.9864501953125
2023-11-28,599.91845703125
2023-11-29,611.4850463867188
2023-11-30,633.9700927734375
2023-12-01,650.4725341796875
2023-12-04,689.41015625
2023-12-05,681.0841674804688
2023-12-06,654.4111328125
2023-12-07,666.9249877929688
2023-12-08,676.2481079101562
2023-12-11,685.1224365234375
2023-12-12,697.48681640625
2023-12-13,720.8194580078125
2023-12-14,702.3228759765625
2023-12-15,686.2193603515625
2023-12-18,679.3391723632812
2023-12-19,662.0889892578125
2023-12-20,648.3785400390625
2023-12-21,647.9796752929688
2023-12-22,647.032470703125
2023-12-26,672.9077758789062
2023-12-27,675.948974609375
2023-12-28,682.8291015625
2023-12-29,684.27490234375
2024-01-01,686.4686279296875
2024-01-02,675.8991088867188
2024-01-03,688.91162109375
2024-01-04,735.626708984375
2024-01-05,712.6929321289062
2024-01-08,702.422607421875
2024-01-09,714.1387939453125
2024-01-10,732.0869750976562
2024-01-11,740.8616333007812
2024-01-12,735.3275756835938
2024-01-15,725.7053833007812
2024-01-16,716.1329956054688
2024-01-17,729.74365234375
2024-01-18,702.8712768554688
2024-01-19,729.69384765625
2024-01-23,773.8164672851562
2024-01-24,734.9287109375
2024-01-25,730.391845703125
2024-01-29,723.0630493164062
2024-01-30,734.2806396484375
2024-01-31,778.5527954101562
2024-02-01,800.7886352539062
2024-02-02,764.1943359375
2024-02-05,787.2776489257812
2024-02-06,819.0360107421875
2024-02-07,829.9544067382812
2024-02-08,859.8182983398438
2024-02-09,871.8834228515625
2024-02-12,873.379150390625
2024-02-13,896.5123291015625
2024-02-14,877.168212890625
2024-02-15,861.6130981445312
2024-02-16,862.9591674804688
2024-02-19,840.3245239257812
2024-02-20,863.6572265625
2024-02-21,851.5919799804688
2024-02-22,855.4309692382812
2024-02-23,849.4482421875
2024-02-26,832.6964721679688
2024-02-27,847.4539794921875
2024-02-28,849.0991821289062
2024-02-29,791.0667114257812
2024-03-01,734.629638671875
2024-03-04,745.2490234375
2024-03-05,727.79931640625
2024-03-06,757.3141479492188
2024-03-07,747.9910888671875
2024-03-11,763.3965454101562
2024-03-12,765.7896118164062
2024-03-13,742.3074340820312
2024-03-14,730.2422485351562
2024-03-15,724.8578491210938
2024-03-18,728.3477783203125
2024-03-19,732.7350463867188
2024-03-20,755.6688232421875
2024-03-21,746.6448974609375
2024-03-22,736.9229736328125
2024-03-26,773.1185302734375
2024-03-27,799.990966796875
2024-03-28,817.540283203125
2024-04-01,814.8978881835938
2024-04-02,819.1854858398438
2024-04-03,816.8423461914062
2024-04-04,820.1826171875
2024-04-05,802.58349609375
2024-04-08,818.1884155273438
2024-04-09,826.015869140625
2024-04-10,861.8623657226562
2024-04-12,867.94482421875
2024-04-15,830.9515380859375
2024-04-16,815.5958862304688
2024-04-18,775.860595703125
2024-04-19,770.6256713867188
2024-04-22,755.8682861328125
2024-04-23,758.410888671875
2024-04-24,808.6658935546875
2024-04-25,801.1376342773438
2024-04-26,800.8883666992188
2024-04-29,835.6879272460938
2024-04-30,837.8815307617188
2024-05-02,812.5546875
2024-05-03,811.1088256835938
2024-05-06,828.957275390625
2024-05-07,802.8826293945312
2024-05-08,801.7857666015625
2024-05-09,793.8587036132812
2024-05-10,809.0647583007812
2024-05-13,798.2459716796875
2024-05-14,812.5546875
2024-05-15,827.1126708984375
2024-05-16,846.6063842773438
2024-05-17,839.3772583007812
2024-05-21,832.5968017578125
2024-05-22,835.8873291015625
2024-05-23,800.73876953125
2024-05-24,787.1280517578125
2024-05-27,801.885498046875
2024-05-28,789.6707153320312
2024-05-29,786.729248046875
2024-05-30,778.453125
2024-05-31,749.63623046875
2024-06-03,762.9976806640625
2024-06-04,778.5029907226562
2024-06-05,819.883544921875
2024-06-06,827.7109375
2024-06-07,824.7195434570312
2024-06-10,809.4137573242188
2024-06-11,800.1903686523438
