Date,CONCHATORO.SN
2015-12-04,799.1863403320312
2015-12-07,810.3849487304688
2015-12-09,806.3746337890625
2015-12-10,796.9921264648438
2015-12-11,789.6522216796875
2015-12-14,792.5276489257812
2015-12-15,796.2354125976562
2015-12-16,794.192138671875
2015-12-17,800.09423828125
2015-12-18,790.7117309570312
2015-12-21,792.1492309570312
2015-12-22,796.3109130859375
2015-12-23,795.40283203125
2015-12-24,796.6173095703125
2015-12-28,796.7686767578125
2015-12-29,804.3570556640625
2015-12-30,805.4953002929688
2015-12-31,805.4953002929688
2016-01-04,789.2564086914062
2016-01-05,800.411376953125
2016-01-06,803.3707275390625
2016-01-07,786.1453247070312
2016-01-08,792.2916870117188
2016-01-11,808.1512451171875
2016-01-12,822.5689697265625
2016-01-13,819.685546875
2016-01-14,831.371337890625
2016-01-15,825.983642578125
2016-01-18,827.1219482421875
2016-01-19,813.4631958007812
2016-01-20,825.983642578125
2016-01-21,827.5773315429688
2016-01-22,844.9545288085938
2016-01-25,847.0031127929688
2016-01-26,848.9004516601562
2016-01-27,843.0574951171875
2016-01-28,847.9136352539062
2016-01-29,858.0062255859375
2016-02-01,856.9440307617188
2016-02-02,850.3421020507812
2016-02-03,858.0062255859375
2016-02-04,877.6598510742188
2016-02-05,874.8521118164062
2016-02-08,871.3616333007812
2016-02-09,867.6434936523438
2016-02-10,869.6923217773438
2016-02-11,872.6515502929688
2016-02-12,875.68701171875
2016-02-15,872.9552001953125
2016-02-16,879.7088623046875
2016-02-17,876.8251342773438
2016-02-18,876.5974731445312
2016-02-19,879.0257568359375
2016-02-22,868.70556640625
2016-02-23,864.608154296875
2016-02-24,872.272216796875
2016-02-25,879.4808959960938
2016-02-26,881.5298461914062
2016-02-29,883.4270629882812
2016-03-01,887.3728637695312
2016-03-02,886.0070190429688
2016-03-03,872.87939453125
2016-03-04,861.344970703125
2016-03-07,854.6675415039062
2016-03-08,851.4801025390625
2016-03-09,851.4044189453125
2016-03-10,851.6322021484375
2016-03-11,856.8679809570312
2016-03-14,869.0852661132812
2016-03-15,858.5374755859375
2016-03-16,863.8494262695312
2016-03-17,861.2693481445312
2016-03-18,858.0821533203125
2016-03-21,850.79736328125
2016-03-22,857.8546142578125
2016-03-23,851.1007080078125
2016-03-24,859.7747802734375
2016-03-28,857.9486694335938
2016-03-29,864.4921264648438
2016-03-30,865.4814453125
2016-03-31,886.4048461914062
2016-04-01,866.5465698242188
2016-04-04,856.4269409179688
2016-04-05,850.4160766601562
2016-04-06,859.4703979492188
2016-04-07,859.0138549804688
2016-04-08,870.2748413085938
2016-04-11,859.3181762695312
2016-04-12,850.7205810546875
2016-04-13,859.4703979492188
2016-04-14,858.1768798828125
2016-04-15,851.78564453125
2016-04-18,860.7637329101562
2016-04-19,853.2313842773438
2016-04-20,857.7205200195312
2016-04-21,856.7314453125
2016-04-22,853.7637329101562
2016-04-25,848.7424926757812
2016-04-26,843.03564453125
2016-04-27,846.1550903320312
2016-04-28,842.503173828125
2016-04-29,844.1010131835938
2016-05-02,845.3944702148438
2016-05-03,854.4488525390625
2016-05-04,867.3833618164062
2016-05-05,879.7093505859375
2016-05-06,878.7963256835938
2016-05-09,873.4702758789062
2016-05-10,882.6007080078125
2016-05-11,879.7093505859375
2016-05-12,881.8396606445312
2016-05-13,881.8396606445312
2016-05-16,876.9686279296875
2016-05-17,874.1077880859375
2016-05-18,872.406982421875
2016-05-19,881.3760986328125
2016-05-20,884.5462036132812
2016-05-23,887.020263671875
2016-05-24,873.72119140625
2016-05-25,869.8552856445312
2016-05-26,872.0202026367188
2016-05-27,874.0306396484375
2016-05-30,877.5873413085938
2016-05-31,880.0615844726562
2016-06-01,887.716064453125
2016-06-02,875.808837890625
2016-06-03,870.3190307617188
2016-06-06,873.4119262695312
2016-06-07,870.1643676757812
2016-06-08,861.2727661132812
2016-06-09,864.5200805664062
2016-06-10,866.1436767578125
2016-06-13,855.55078125
2016-06-14,851.6845703125
2016-06-15,858.4891967773438
2016-06-16,859.2620849609375
2016-06-17,860.57666015625
2016-06-20,859.3394775390625
2016-06-21,861.117919921875
2016-06-22,851.8394775390625
2016-06-23,849.2880859375
2016-06-24,815.0349731445312
2016-06-28,806.0657958984375
2016-06-29,802.895751953125
2016-06-30,808.076171875
2016-07-01,814.571044921875
2016-07-04,812.9473266601562
2016-07-05,809.8544921875
2016-07-06,811.7875366210938
2016-07-07,816.0399780273438
2016-07-08,824.2359619140625
2016-07-11,824.3133544921875
2016-07-12,826.9421997070312
2016-07-13,815.266845703125
2016-07-14,807.7667846679688
2016-07-15,811.6326904296875
2016-07-18,817.0451049804688
2016-07-19,811.7103271484375
2016-07-20,829.41650390625
2016-07-21,841.0918579101562
2016-07-22,839.1588745117188
2016-07-25,850.5250854492188
2016-07-26,856.4785766601562
2016-07-27,861.0407104492188
2016-07-28,877.9737548828125
2016-07-29,873.4119262695312
2016-08-01,865.83447265625
2016-08-02,855.009765625
2016-08-03,850.5250854492188
2016-08-04,850.5250854492188
2016-08-05,851.3755493164062
2016-08-08,855.3963012695312
2016-08-09,856.2467041015625
2016-08-10,855.0870361328125
2016-08-11,862.5869140625
2016-08-12,865.83447265625
2016-08-16,856.2467041015625
2016-08-17,869.3912963867188
2016-08-18,858.7980346679688
2016-08-19,872.0972900390625
2016-08-22,876.9686279296875
2016-08-23,900.0098266601562
2016-08-24,894.829833984375
2016-08-25,887.020263671875
2016-08-26,889.1851806640625
2016-08-29,887.8707275390625
2016-08-30,875.7312622070312
2016-08-31,873.72119140625
2016-09-01,873.566650390625
2016-09-02,875.576904296875
2016-09-05,879.056396484375
2016-09-06,875.9635620117188
2016-09-07,873.7982177734375
2016-09-08,881.68505859375
2016-09-09,883.6957397460938
2016-09-12,882.1490478515625
2016-09-13,905.1904907226562
2016-09-14,897.0719604492188
2016-09-15,895.2164306640625
2016-09-16,881.7625122070312
2016-09-20,893.7471313476562
2016-09-21,896.2213134765625
2016-09-22,903.0255126953125
2016-09-23,904.1082763671875
2016-09-26,898.5243530273438
2016-09-27,901.3162231445312
2016-09-28,894.1036376953125
2016-09-29,890.6915283203125
2016-09-30,891.854736328125
2016-10-03,910.9326171875
2016-10-04,922.25537109375
2016-10-05,921.945068359375
2016-10-06,908.993896484375
2016-10-07,910.4675903320312
2016-10-11,907.2102661132812
2016-10-12,903.5652465820312
2016-10-13,906.2794189453125
2016-10-14,895.0344848632812
2016-10-17,884.5646362304688
2016-10-18,885.9608764648438
2016-10-19,887.977294921875
2016-10-20,883.0135498046875
2016-10-21,902.3244018554688
2016-10-24,891.001708984375
2016-10-25,898.2138061523438
2016-10-26,893.1732177734375
2016-10-27,891.622314453125
2016-10-28,884.0995483398438
2016-11-02,871.4581298828125
2016-11-03,863.0828857421875
2016-11-04,863.2379150390625
2016-11-07,862.0743408203125
2016-11-08,869.82958984375
2016-11-09,868.5889282226562
2016-11-10,872.6995239257812
2016-11-11,890.7691040039062
2016-11-14,884.0220336914062
2016-11-15,887.5894165039062
2016-11-16,884.4097900390625
2016-11-17,884.1770629882812
2016-11-18,886.6585693359375
2016-11-21,879.6790161132812
2016-11-22,871.5360717773438
2016-11-23,868.4338989257812
2016-11-24,861.5316162109375
2016-11-25,861.6093139648438
2016-11-28,849.8212890625
2016-11-29,824.3065795898438
2016-11-30,835.6290893554688
2016-12-01,838.498291015625
2016-12-02,841.4454956054688
2016-12-05,833.6903686523438
2016-12-06,837.6454467773438
2016-12-07,835.0084838867188
2016-12-09,825.3922119140625
2016-12-12,832.9923706054688
2016-12-13,834.776123046875
2016-12-14,826.0126342773438
2016-12-15,824.3840942382812
2016-12-16,839.42919921875
2016-12-19,831.3638305664062
2016-12-20,823.996337890625
2016-12-21,823.4534301757812
2016-12-22,827.563720703125
2016-12-23,816.240966796875
2016-12-26,817.0191040039062
2016-12-27,810.7942504882812
2016-12-28,828.7686157226562
2016-12-29,831.5698852539062
2016-12-30,836.3942260742188
2017-01-03,850.0111694335938
2017-01-04,861.6049194335938
2017-01-05,875.5330810546875
2017-01-06,886.8936157226562
2017-01-09,885.8045043945312
2017-01-10,884.559326171875
2017-01-11,887.204833984375
2017-01-12,894.2078247070312
2017-01-13,885.0264282226562
2017-01-16,878.879150390625
2017-01-17,866.8182373046875
2017-01-18,881.602783203125
2017-01-19,870.6312255859375
2017-01-20,865.7286987304688
2017-01-23,867.0518188476562
2017-01-24,869.1525268554688
2017-01-25,849.7777099609375
2017-01-26,840.3623657226562
2017-01-27,832.6591186523438
2017-01-30,829.9356689453125
2017-01-31,820.5983276367188
2017-02-01,812.3505859375
2017-02-02,808.4598388671875
2017-02-03,813.3619995117188
2017-02-06,820.9097290039062
2017-02-07,828.3795776367188
2017-02-08,830.9473876953125
2017-02-09,830.0136108398438
2017-02-10,834.2931518554688
2017-02-13,826.2786865234375
2017-02-14,832.1923828125
2017-02-15,829.9356689453125
2017-02-16,823.0884399414062
2017-02-17,819.275634765625
2017-02-20,817.797119140625
2017-02-21,832.2702026367188
2017-02-22,836.16064453125
2017-02-23,847.5211181640625
2017-02-24,851.878662109375
2017-02-27,854.990966796875
2017-02-28,853.4349365234375
2017-03-01,859.2706909179688
2017-03-02,848.688232421875
2017-03-03,845.342529296875
2017-03-06,862.9277954101562
2017-03-07,855.9248657226562
2017-03-08,855.8470458984375
2017-03-09,848.0657958984375
2017-03-10,850.789306640625
2017-03-13,854.6798095703125
2017-03-14,852.18994140625
2017-03-15,847.365478515625
2017-03-16,848.5327758789062
2017-03-17,845.2647705078125
2017-03-20,847.365478515625
2017-03-21,849.6997680664062
2017-03-22,852.5787963867188
2017-03-23,862.1494750976562
2017-03-24,867.596435546875
2017-03-27,870.0161743164062
2017-03-28,875.7922973632812
2017-03-29,878.0559692382812
2017-03-30,874.3092651367188
2017-03-31,875.7142944335938
2017-04-03,885.705322265625
2017-04-04,887.6567993164062
2017-04-05,880.4757690429688
2017-04-06,881.6466674804688
2017-04-07,869.15771484375
2017-04-10,879.5391845703125
2017-04-11,870.3285522460938
2017-04-12,867.596435546875
2017-04-13,860.6494140625
2017-04-17,857.9175415039062
2017-04-18,857.9955444335938
2017-04-19,857.9955444335938
2017-04-20,860.2591552734375
2017-04-21,854.8732299804688
2017-04-24,855.185546875
2017-04-25,853.156005859375
2017-04-26,851.9851684570312
2017-04-27,850.0337524414062
2017-04-28,842.30615234375
2017-05-02,844.3355102539062
2017-05-03,835.67138671875
2017-05-04,841.681884765625
2017-05-05,837.154541015625
2017-05-08,839.1058959960938
2017-05-09,848.1602783203125
2017-05-10,851.7509765625
2017-05-11,849.0191040039062
2017-05-12,836.2178955078125
2017-05-15,846.2089233398438
2017-05-16,854.5610961914062
2017-05-17,846.8333129882812
2017-05-18,839.935791015625
2017-05-19,836.526611328125
2017-05-22,842.9485473632812
2017-05-23,847.2298583984375
2017-05-24,840.2527465820312
2017-05-25,844.5340576171875
2017-05-29,848.1812744140625
2017-05-30,847.6262817382812
2017-05-31,834.0689086914062
2017-06-01,824.316650390625
2017-06-02,827.4089965820312
2017-06-05,827.3294677734375
2017-06-06,825.8230590820312
2017-06-07,826.2196044921875
2017-06-08,827.3294677734375
2017-06-09,819.3219604492188
2017-06-12,813.5341796875
2017-06-13,815.357666015625
2017-06-14,818.1326904296875
2017-06-15,822.1761474609375
2017-06-16,832.8794555664062
2017-06-19,824.6339721679688
2017-06-20,818.291259765625
2017-06-21,820.5110473632812
2017-06-22,823.6825561523438
2017-06-23,829.4701538085938
2017-06-27,822.4932250976562
2017-06-28,817.894775390625
2017-06-29,815.2783813476562
2017-06-30,813.61328125
2017-07-03,812.6620483398438
2017-07-04,820.5904541015625
2017-07-05,830.9765014648438
2017-07-06,838.5880126953125
2017-07-07,845.0892944335938
2017-07-10,840.6492309570312
2017-07-11,838.8257446289062
2017-07-12,840.4907836914062
2017-07-13,841.5215454101562
2017-07-14,848.1019897460938
2017-07-17,853.0176391601562
2017-07-18,848.5777587890625
2017-07-19,847.9434204101562
2017-07-20,857.0612182617188
2017-07-21,848.3399047851562
2017-07-24,855.39599609375
2017-07-25,855.3168334960938
2017-07-26,850.4804077148438
2017-07-27,852.3040771484375
2017-07-28,840.5701293945312
2017-07-31,830.3424682617188
2017-08-01,832.2451782226562
2017-08-02,833.1964721679688
2017-08-03,829.3116455078125
2017-08-04,836.1300048828125
2017-08-07,852.1455078125
2017-08-08,850.4013671875
2017-08-09,836.6851196289062
2017-08-10,834.8615112304688
2017-08-11,839.7772216796875
2017-08-14,839.22216796875
2017-08-16,847.9434204101562
2017-08-17,846.91259765625
2017-08-18,847.4677124023438
2017-08-21,842.3142700195312
2017-08-22,844.3756713867188
2017-08-23,845.9613647460938
2017-08-24,842.3142700195312
2017-08-25,837.398681640625
2017-08-28,839.0636596679688
2017-08-29,846.91259765625
2017-08-30,843.5828857421875
2017-08-31,844.9304809570312
2017-09-01,841.5215454101562
2017-09-04,844.3756713867188
2017-09-05,846.7540283203125
2017-09-06,840.6492309570312
2017-09-07,844.3756713867188
2017-09-08,824.5545654296875
2017-09-11,836.4474487304688
2017-09-12,836.367919921875
2017-09-13,832.4829711914062
2017-09-14,832.4829711914062
2017-09-15,827.6466674804688
2017-09-20,832.086669921875
2017-09-21,827.725830078125
2017-09-22,824.5545654296875
2017-09-25,827.3390502929688
2017-09-26,831.7937622070312
2017-09-27,835.2940673828125
2017-09-28,835.1351318359375
2017-09-29,851.2045288085938
2017-10-02,835.5328369140625
2017-10-03,850.1702880859375
2017-10-04,868.228515625
2017-10-05,873.47900390625
2017-10-06,890.9804077148438
2017-10-10,910.7090454101562
2017-10-11,920.4943237304688
2017-10-12,921.8467407226562
2017-10-13,920.4146118164062
2017-10-16,913.8117065429688
2017-10-17,899.0152587890625
2017-10-18,879.7634887695312
2017-10-19,889.3097534179688
2017-10-20,898.9356079101562
2017-10-23,897.1853637695312
2017-10-24,897.5831909179688
2017-10-25,893.2874145507812
2017-10-26,892.8895874023438
2017-10-30,895.1170654296875
2017-10-31,892.25341796875
2017-11-02,876.979248046875
2017-11-03,884.4570922851562
2017-11-06,890.3438110351562
2017-11-07,887.957275390625
2017-11-08,890.18505859375
2017-11-09,889.1505737304688
2017-11-10,890.9010620117188
2017-11-13,889.5484008789062
2017-11-14,882.786376953125
2017-11-15,875.38818359375
2017-11-16,875.38818359375
2017-11-17,899.4130249023438
2017-11-20,835.3735961914062
2017-11-21,875.0701904296875
2017-11-22,866.4783935546875
2017-11-23,846.4315185546875
2017-11-24,858.602783203125
2017-11-27,897.1058349609375
2017-11-28,897.6627197265625
2017-11-29,888.99169921875
2017-11-30,897.7423706054688
2017-12-01,868.308349609375
2017-12-04,858.682373046875
2017-12-05,866.4783935546875
2017-12-06,866.16015625
2017-12-07,859.1596069335938
2017-12-11,883.025390625
2017-12-12,874.751708984375
2017-12-13,899.8900756835938
2017-12-14,900.6063232421875
2017-12-15,906.0158081054688
2017-12-18,911.5049438476562
2017-12-19,914.3685913085938
2017-12-20,915.0846557617188
2017-12-21,895.0375366210938
2017-12-22,914.8458862304688
2017-12-26,928.0120849609375
2017-12-27,913.170166015625
2017-12-28,909.9785766601562
2017-12-29,929.2889404296875
2018-01-02,917.1599731445312
2018-01-03,931.3637084960938
2018-01-04,912.1327514648438
2018-01-05,932.321044921875
2018-01-08,968.3084106445312
2018-01-09,985.3846435546875
2018-01-10,988.656005859375
2018-01-11,986.6611328125
2018-01-12,976.766357421875
2018-01-15,965.5154418945312
2018-01-17,959.4508666992188
2018-01-18,968.468017578125
2018-01-19,975.4100341796875
2018-01-22,980.4371337890625
2018-01-23,993.2841186523438
2018-01-24,1034.0592041015625
2018-01-25,1052.6512451171875
2018-01-26,1078.6644287109375
2018-01-29,1087.9207763671875
2018-01-30,1070.5255126953125
2018-01-31,1072.3607177734375
2018-02-01,1070.7647705078125
2018-02-02,1073.078857421875
2018-02-05,1072.8394775390625
2018-02-06,1061.3492431640625
2018-02-07,1071.8021240234375
2018-02-08,1062.2266845703125
2018-02-09,1017.781005859375
2018-02-12,1023.7655639648438
2018-02-13,1009.4028930664062
2018-02-14,1003.8170776367188
2018-02-15,1016.0255737304688
2018-02-16,1018.1004638671875
2018-02-19,998.470703125
2018-02-20,1011.23828125
2018-02-21,1022.9678344726562
2018-02-22,1039.7244873046875
2018-02-23,1020.813232421875
2018-02-26,1024.8826904296875
2018-02-27,1026.159423828125
2018-02-28,1022.5687255859375
2018-03-01,1032.70263671875
2018-03-02,1022.01025390625
2018-03-05,1019.696044921875
2018-03-06,1017.0630493164062
2018-03-07,998.3905029296875
2018-03-08,995.0393676757812
2018-03-09,985.3846435546875
2018-03-12,996.5557250976562
2018-03-13,1003.0189208984375
2018-03-14,1029.3514404296875
2018-03-15,1015.547119140625
2018-03-16,997.9124145507812
2018-03-19,984.187744140625
2018-03-20,979.000732421875
2018-03-21,972.6971435546875
2018-03-22,974.0535888671875
2018-03-23,980.3574829101562
2018-03-26,972.2749633789062
2018-03-27,980.117431640625
2018-03-28,1030.131591796875
2018-03-29,1044.7757568359375
2018-04-02,1029.4910888671875
2018-04-03,1043.4952392578125
2018-04-04,1062.9407958984375
2018-04-05,1060.3001708984375
2018-04-06,1055.3388671875
2018-04-09,1048.696533203125
2018-04-10,1047.49658203125
2018-04-11,1053.4981689453125
2018-04-12,1071.8233642578125
2018-04-13,1095.269775390625
2018-04-16,1113.1146240234375
2018-04-17,1125.1180419921875
2018-04-18,1118.3963623046875
2018-04-19,1144.243896484375
2018-04-20,1132.16015625
2018-04-23,1135.28125
2018-04-24,1124.637939453125
2018-04-25,1120.55712890625
2018-04-26,1115.9156494140625
2018-04-27,1108.3934326171875
2018-04-30,1082.4661865234375
2018-05-02,1118.1563720703125
2018-05-03,1095.35009765625
2018-05-04,1100.39111328125
2018-05-07,1132.47998046875
2018-05-08,1144.3236083984375
2018-05-09,1132.0003662109375
2018-05-10,1134.80126953125
2018-05-11,1147.7645263671875
2018-05-14,1134.0810546875
2018-05-15,1143.533447265625
2018-05-16,1143.291259765625
2018-05-17,1127.455810546875
2018-05-18,1105.722412109375
2018-05-22,1099.25927734375
2018-05-23,1113.640380859375
2018-05-24,1123.33544921875
2018-05-25,1089.07958984375
2018-05-28,1120.5885009765625
2018-05-29,1108.0655517578125
2018-05-30,1110.1661376953125
2018-05-31,1089.8067626953125
2018-06-01,1086.0904541015625
2018-06-04,1075.1026611328125
2018-06-05,1091.583984375
2018-06-06,1082.373779296875
2018-06-07,1093.2806396484375
2018-06-08,1110.004638671875
2018-06-11,1122.3658447265625
2018-06-12,1130.28369140625
2018-06-13,1112.8326416015625
2018-06-14,1109.4393310546875
2018-06-15,1084.4744873046875
2018-06-18,1083.10107421875
2018-06-19,1078.0111083984375
2018-06-20,1082.939453125
2018-06-21,1086.9791259765625
2018-06-22,1067.2657470703125
2018-06-25,1036.241455078125
2018-06-26,1043.10888671875
2018-06-27,1086.65576171875
2018-06-28,1073.0826416015625
2018-06-29,1080.2734375
2018-07-03,1078.334228515625
2018-07-04,1082.6163330078125
2018-07-05,1091.6649169921875
2018-07-06,1109.924072265625
2018-07-09,1102.6527099609375
2018-07-10,1104.026123046875
2018-07-11,1102.9755859375
2018-07-12,1102.9755859375
2018-07-13,1110.328125
2018-07-17,1097.7242431640625
2018-07-18,1143.2105712890625
2018-07-19,1139.9786376953125
2018-07-20,1162.519775390625
2018-07-23,1150.4007568359375
2018-07-24,1143.2105712890625
2018-07-25,1131.7379150390625
2018-07-26,1129.9605712890625
2018-07-27,1100.309814453125
2018-07-30,1109.52001953125
2018-07-31,1110.97412109375
2018-08-01,1122.3658447265625
2018-08-02,1108.5504150390625
2018-08-03,1101.6832275390625
2018-08-06,1096.35107421875
2018-08-07,1079.222900390625
2018-08-08,1071.143798828125
2018-08-09,1082.535400390625
2018-08-10,1072.11328125
2018-08-13,1057.24755859375
2018-08-14,1079.303955078125
2018-08-16,1077.60693359375
2018-08-17,1078.0111083984375
2018-08-20,1080.7578125
2018-08-21,1081.8079833984375
2018-08-22,1082.373779296875
2018-08-23,1079.7884521484375
2018-08-24,1063.8724365234375
2018-08-27,1068.154296875
2018-08-28,1072.8402099609375
2018-08-29,1053.854248046875
2018-08-30,1057.6517333984375
2018-08-31,1073.4056396484375
2018-09-03,1066.4578857421875
2018-09-04,1056.6820068359375
2018-09-05,1060.074951171875
2018-09-06,1057.8128662109375
2018-09-07,1055.2275390625
2018-09-10,1063.630126953125
2018-09-11,1062.33740234375
2018-09-12,1059.347900390625
2018-09-13,1061.12548828125
2018-09-14,1068.2353515625
2018-09-20,1094.008056640625
2018-09-21,1086.3934326171875
2018-09-24,1069.2216796875
2018-09-25,1058.85302734375
2018-09-26,1068.8973388671875
2018-09-27,1059.6632080078125
2018-09-28,1067.277099609375
2018-10-01,1081.7767333984375
2018-10-02,1100.1640625
2018-10-03,1109.7222900390625
2018-10-04,1117.011962890625
2018-10-05,1097.9769287109375
2018-10-08,1101.6219482421875
2018-10-09,1110.289306640625
2018-10-10,1100.81201171875
2018-10-11,1099.83984375
2018-10-12,1095.2227783203125
2018-10-16,1109.9649658203125
2018-10-17,1109.7222900390625
2018-10-18,1108.50732421875
2018-10-19,1111.504150390625
2018-10-22,1112.4761962890625
2018-10-23,1089.309814453125
2018-10-24,1102.9183349609375
2018-10-25,1091.82080078125
2018-10-26,1107.130126953125
2018-10-29,1095.708984375
2018-10-30,1070.6793212890625
2018-10-31,1061.6070556640625
2018-11-05,1089.5528564453125
2018-11-06,1098.867919921875
2018-11-07,1088.8238525390625
2018-11-08,1099.9207763671875
2018-11-09,1097.4100341796875
2018-11-12,1098.3822021484375
2018-11-13,1106.2388916015625
2018-11-14,1096.032958984375
2018-11-15,1096.3568115234375
2018-11-16,1113.286376953125
2018-11-19,1103.079833984375
2018-11-20,1092.955078125
2018-11-21,1082.2625732421875
2018-11-22,1078.3748779296875
2018-11-23,1061.283203125
2018-11-26,1047.5126953125
2018-11-27,1045.2452392578125
2018-11-28,1056.0179443359375
2018-11-29,1101.7841796875
2018-11-30,1104.05224609375
2018-12-03,1110.937255859375
2018-12-04,1121.71044921875
2018-12-05,1106.2388916015625
2018-12-06,1099.67822265625
2018-12-07,1102.35107421875
2018-12-10,1081.2095947265625
2018-12-11,1078.4554443359375
2018-12-12,1092.6307373046875
2018-12-13,1112.0709228515625
2018-12-14,1110.3701171875
2018-12-17,1119.0374755859375
2018-12-18,1121.6292724609375
2018-12-19,1125.598388671875
2018-12-20,1106.8399658203125
2018-12-21,1087.9188232421875
2018-12-24,1075.656982421875
2018-12-26,1084.2645263671875
2018-12-27,1090.76123046875
2018-12-28,1100.0184326171875
2019-01-02,1098.3944091796875
2019-01-03,1107.9764404296875
2019-01-04,1111.7120361328125
2019-01-07,1117.396728515625
2019-01-08,1111.062744140625
2019-01-09,1130.3897705078125
2019-01-10,1132.744873046875
2019-01-11,1131.4451904296875
2019-01-14,1136.8861083984375
2019-01-15,1136.4801025390625
2019-01-16,1132.825927734375
2019-01-17,1144.27587890625
2019-01-18,1121.4569091796875
2019-01-21,1112.5242919921875
2019-01-22,1095.3896484375
2019-01-23,1096.283203125
2019-01-24,1097.013671875
2019-01-25,1116.1783447265625
2019-01-28,1115.69140625
2019-01-29,1109.438720703125
2019-01-30,1114.3922119140625
2019-01-31,1103.5916748046875
2019-02-01,1120.6448974609375
2019-02-04,1105.2156982421875
2019-02-05,1117.396728515625
2019-02-06,1136.8861083984375
2019-02-07,1136.7237548828125
2019-02-08,1131.120361328125
2019-02-11,1128.115966796875
2019-02-12,1121.29443359375
2019-02-13,1131.8515625
2019-02-14,1138.591796875
2019-02-15,1145.0880126953125
2019-02-18,1141.840087890625
2019-02-19,1152.2344970703125
2019-02-20,1153.93994140625
2019-02-21,1173.4290771484375
2019-02-22,1176.7584228515625
2019-02-25,1172.3734130859375
2019-02-26,1167.257568359375
2019-02-27,1160.111083984375
2019-02-28,1141.758544921875
2019-03-01,1168.31298828125
2019-03-04,1163.765625
2019-03-05,1165.3082275390625
2019-03-06,1161.329345703125
2019-03-07,1162.9534912109375
2019-03-08,1149.9605712890625
2019-03-11,1149.7166748046875
2019-03-12,1158.649658203125
2019-03-13,1155.64453125
2019-03-14,1153.8582763671875
2019-03-15,1153.12744140625
2019-03-18,1151.4222412109375
2019-03-19,1153.12744140625
2019-03-20,1152.3153076171875
2019-03-21,1145.4940185546875
2019-03-22,1120.8072509765625
2019-03-25,1115.3525390625
2019-03-26,1121.051513671875
2019-03-27,1128.5416259765625
2019-03-28,1139.7763671875
2019-03-29,1154.0235595703125
2019-04-01,1159.5596923828125
2019-04-02,1167.4569091796875
2019-04-03,1165.82861328125
2019-04-04,1168.352294921875
2019-04-05,1160.5369873046875
2019-04-08,1196.765380859375
2019-04-09,1186.1820068359375
2019-04-10,1185.286376953125
2019-04-11,1144.6612548828125
2019-04-12,1173.39990234375
2019-04-15,1196.765380859375
2019-04-16,1200.91748046875
2019-04-17,1207.267578125
2019-04-18,1209.79150390625
2019-04-22,1213.048095703125
2019-04-23,1168.2708740234375
2019-04-24,1160.1297607421875
2019-04-25,1164.3631591796875
2019-04-26,1178.04052734375
2019-04-29,1171.3646240234375
2019-04-30,1160.944091796875
2019-05-02,1155.244873046875
2019-05-03,1131.635009765625
2019-05-06,1137.334228515625
2019-05-07,1116.8182373046875
2019-05-08,1119.4234619140625
2019-05-09,1115.3525390625
2019-05-10,1123.4937744140625
2019-05-13,1111.2821044921875
2019-05-14,1134.8106689453125
2019-05-15,1139.7763671875
2019-05-16,1164.2003173828125
2019-05-17,1182.0296630859375
2019-05-20,1159.5802001953125
2019-05-22,1140.666259765625
2019-05-23,1157.2777099609375
