Date,POMO4.SA
2016-02-16,1.4446532726287842
2016-02-17,1.465794563293457
2016-02-18,1.4516997337341309
2016-02-19,1.416465163230896
2016-02-22,1.4305592775344849
2016-02-23,1.479888677597046
2016-02-24,1.4516997337341309
2016-02-25,1.4587472677230835
2016-02-26,1.416465163230896
2016-02-29,1.4516997337341309
2016-03-01,1.5080773830413818
2016-03-02,1.606736660003662
2016-03-03,1.6701602935791016
2016-03-04,1.7406307458877563
2016-03-07,1.804054617881775
2016-03-08,1.8251957893371582
2016-03-09,1.7617722749710083
2016-03-10,1.7406307458877563
2016-03-11,1.6983484029769897
2016-03-14,1.6913013458251953
2016-03-15,1.5855947732925415
2016-03-16,1.59968900680542
2016-03-17,1.7124428749084473
2016-03-18,1.7899603843688965
2016-03-21,1.853384256362915
2016-03-22,1.8392901420593262
2016-03-23,1.7829136848449707
2016-03-24,1.7265366315841675
2016-03-28,1.8392901420593262
2016-03-29,1.8111016750335693
2016-03-30,1.8181486129760742
2016-03-31,1.6701602935791016
2016-04-01,1.6983484029769897
2016-04-04,1.6137831211090088
2016-04-05,1.641971230506897
2016-04-06,1.5715010166168213
2016-04-07,1.5715010166168213
2016-04-08,1.7124428749084473
2016-04-11,1.641971230506897
2016-04-12,1.7547248601913452
2016-04-13,1.8322434425354004
2016-04-14,1.7970077991485596
2016-04-15,1.747678279876709
2016-04-18,1.641971230506897
2016-04-19,1.6137831211090088
2016-04-20,1.606736660003662
2016-04-22,1.5926423072814941
2016-04-25,1.641971230506897
2016-04-26,1.7265366315841675
2016-04-27,1.8181486129760742
2016-04-28,1.7688196897506714
2016-04-29,1.6631128787994385
2016-05-02,1.7194898128509521
2016-05-03,1.6208302974700928
2016-05-04,1.641971230506897
2016-05-05,1.6349246501922607
2016-05-06,1.6208302974700928
2016-05-09,1.59968900680542
2016-05-10,1.6490190029144287
2016-05-11,1.6560661792755127
2016-05-12,1.7265366315841675
2016-05-13,1.7194898128509521
2016-05-16,1.6490190029144287
2016-05-17,1.7124428749084473
2016-05-18,1.6490190029144287
2016-05-19,1.6701602935791016
2016-05-20,1.6983484029769897
2016-05-23,1.641971230506897
2016-05-24,1.6772065162658691
2016-05-25,1.7053953409194946
2016-05-27,1.7053953409194946
2016-05-30,1.6772065162658691
2016-05-31,1.6913013458251953
2016-06-01,1.7406307458877563
2016-06-02,1.8251957893371582
2016-06-03,1.8745256662368774
2016-06-06,1.7758666276931763
2016-06-07,1.6701602935791016
2016-06-08,1.6913013458251953
2016-06-09,1.6913013458251953
2016-06-10,1.6208302974700928
2016-06-13,1.6560661792755127
2016-06-14,1.6208302974700928
2016-06-15,1.5855947732925415
2016-06-16,1.5855947732925415
2016-06-17,1.5855947732925415
2016-06-20,1.59968900680542
2016-06-21,1.6208302974700928
2016-06-22,1.6490190029144287
2016-06-23,1.7124428749084473
2016-06-24,1.627877116203308
2016-06-27,1.5855947732925415
2016-06-28,1.6137831211090088
2016-06-29,1.6701602935791016
2016-06-30,1.6913013458251953
2016-07-01,1.8251957893371582
2016-07-04,1.8463373184204102
2016-07-05,1.8392901420593262
2016-07-06,1.8392901420593262
2016-07-07,1.867478609085083
2016-07-08,1.8886196613311768
2016-07-11,1.916808009147644
2016-07-12,1.8463373184204102
2016-07-13,1.853384256362915
2016-07-14,1.895667314529419
2016-07-15,1.916808009147644
2016-07-18,2.008420944213867
2016-07-19,2.1634562015533447
2016-07-20,2.255068778991699
2016-07-21,2.149362564086914
2016-07-22,2.1705033779144287
2016-07-25,2.1845977306365967
2016-07-26,2.1845977306365967
2016-07-27,2.0929853916168213
2016-07-28,2.1282215118408203
2016-07-29,2.1705033779144287
2016-08-01,2.3255395889282227
2016-08-02,2.283256769180298
2016-08-03,2.4101040363311768
2016-08-04,2.3607747554779053
2016-08-05,2.3748698234558105
2016-08-08,2.346680164337158
2016-08-09,2.4735279083251953
2016-08-10,2.396009922027588
2016-08-11,2.4523873329162598
2016-08-12,2.43829345703125
2016-08-15,2.4805753231048584
2016-08-16,2.4946696758270264
2016-08-17,2.424198627471924
2016-08-18,2.4735279083251953
2016-08-19,2.4735279083251953
2016-08-22,2.424198627471924
2016-08-23,2.5017170906066895
2016-08-24,2.3748698234558105
2016-08-25,2.283256769180298
2016-08-26,2.3114452362060547
2016-08-29,2.3184924125671387
2016-08-30,2.2973504066467285
2016-08-31,2.269162654876709
2016-09-01,2.2973504066467285
2016-09-02,2.2973504066467285
2016-09-05,2.255068778991699
2016-09-06,2.30439829826355
2016-09-08,2.276209592819214
2016-09-09,2.2127866744995117
2016-09-12,2.1916444301605225
2016-09-13,2.2409746646881104
2016-09-14,2.156409502029419
2016-09-15,2.1916444301605225
2016-09-16,2.177551031112671
2016-09-19,2.1986923217773438
2016-09-20,2.2057387828826904
2016-09-21,2.1705033779144287
2016-09-22,2.248021125793457
2016-09-23,2.290303945541382
2016-09-26,2.255068778991699
2016-09-27,2.2409746646881104
2016-09-28,2.2057387828826904
2016-09-29,2.255068778991699
2016-09-30,2.2057387828826904
2016-10-03,2.276209592819214
2016-10-04,2.40305757522583
2016-10-05,2.4664812088012695
2016-10-06,2.4664812088012695
2016-10-07,2.40305757522583
2016-10-10,2.4664812088012695
2016-10-11,2.36782169342041
2016-10-13,2.40305757522583
2016-10-14,2.40305757522583
2016-10-17,2.4664812088012695
2016-10-18,2.4805753231048584
2016-10-19,2.40305757522583
2016-10-20,2.4101040363311768
2016-10-21,2.3396339416503906
2016-10-24,2.388963460922241
2016-10-25,2.396009922027588
2016-10-26,2.396009922027588
2016-10-27,2.3255395889282227
2016-10-28,2.276209592819214
2016-10-31,2.2973504066467285
2016-11-01,2.262115716934204
2016-11-03,2.1845977306365967
2016-11-04,2.156409502029419
2016-11-07,2.1705033779144287
2016-11-08,2.135268211364746
2016-11-09,2.12117338180542
2016-11-10,2.0436553955078125
2016-11-11,2.0044264793395996
2016-11-14,2.0337953567504883
2016-11-16,2.1219029426574707
2016-11-17,2.092533588409424
2016-11-18,2.092533588409424
2016-11-21,2.0778486728668213
2016-11-22,2.0264527797698975
2016-11-23,1.9897416830062866
2016-11-24,1.997084140777588
2016-11-25,1.945689082145691
2016-11-28,1.982400894165039
2016-11-29,1.945689082145691
2016-11-30,1.9383468627929688
2016-12-01,1.8649245500564575
2016-12-02,1.8428974151611328
2016-12-05,1.8942933082580566
2016-12-06,1.8061867952346802
2016-12-07,1.8722665309906006
2016-12-08,1.9016351699829102
2016-12-09,1.8722665309906006
2016-12-12,1.9163198471069336
2016-12-13,1.879608392715454
2016-12-14,1.8942933082580566
2016-12-15,1.945689082145691
2016-12-16,1.8722665309906006
2016-12-19,1.8355553150177002
2016-12-20,1.850239634513855
2016-12-21,1.8355553150177002
2016-12-22,1.9383468627929688
2016-12-23,1.945689082145691
2016-12-26,1.9677155017852783
2016-12-27,2.0264527797698975
2016-12-28,2.0778486728668213
2016-12-29,2.011767864227295
2017-01-02,2.041137933731079
2017-01-03,2.0705063343048096
2017-01-04,2.1439287662506104
2017-01-05,2.114560604095459
2017-01-06,2.085190773010254
2017-01-09,2.107218027114868
2017-01-10,2.0998761653900146
2017-01-11,2.085190773010254
2017-01-12,2.092533588409424
2017-01-13,2.107218027114868
2017-01-16,2.2320363521575928
2017-01-17,2.2026660442352295
2017-01-18,2.1879818439483643
2017-01-19,2.1586127281188965
2017-01-20,2.0998761653900146
2017-01-23,2.1512703895568848
2017-01-24,2.195324182510376
2017-01-26,2.195324182510376
2017-01-27,2.1659555435180664
2017-01-30,2.1219029426574707
2017-01-31,2.114560604095459
2017-02-01,2.1365866661071777
2017-02-02,2.173297643661499
2017-02-03,2.2026660442352295
2017-02-06,2.1879818439483643
2017-02-07,2.173297643661499
2017-02-08,2.1365866661071777
2017-02-09,2.1586127281188965
2017-02-10,2.1879818439483643
2017-02-13,2.2467200756073
2017-02-14,2.2393784523010254
2017-02-15,2.261404514312744
2017-02-16,2.2760894298553467
2017-02-17,2.261404514312744
2017-02-20,2.2393784523010254
2017-02-21,2.2320363521575928
2017-02-22,2.1659555435180664
2017-02-23,2.107218027114868
2017-02-24,2.0264527797698975
2017-03-01,2.0998761653900146
2017-03-02,2.011767864227295
2017-03-03,1.9677155017852783
2017-03-06,1.982400894165039
2017-03-07,2.0191104412078857
2017-03-08,1.9383468627929688
2017-03-09,1.8942933082580566
2017-03-10,1.8722665309906006
2017-03-13,1.9163198471069336
2017-03-14,1.9310047626495361
2017-03-15,1.9383468627929688
2017-03-16,1.9530314207077026
2017-03-17,1.9897416830062866
2017-03-20,2.0264527797698975
2017-03-21,1.945689082145691
2017-03-22,1.8942933082580566
2017-03-23,2.0191104412078857
2017-03-24,2.011767864227295
2017-03-27,1.982400894165039
2017-03-28,1.982400894165039
2017-03-29,1.9163198471069336
2017-03-30,1.9163198471069336
2017-03-31,1.9236624240875244
2017-04-03,1.982400894165039
2017-04-04,1.9383468627929688
2017-04-05,1.8942933082580566
2017-04-06,1.820871114730835
2017-04-07,1.8355553150177002
2017-04-10,1.8282133340835571
2017-04-11,1.7768173217773438
2017-04-12,1.710737705230713
2017-04-13,1.7254219055175781
2017-04-17,1.7474488019943237
2017-04-18,1.7547911405563354
2017-04-19,1.7547911405563354
2017-04-20,1.7180795669555664
2017-04-24,1.7327641248703003
2017-04-25,1.7327641248703003
2017-04-26,1.7254219055175781
2017-04-27,1.7254219055175781
2017-04-28,1.762133002281189
2017-05-02,1.8355553150177002
2017-05-03,1.879608392715454
2017-05-04,1.8282133340835571
2017-05-05,1.8575818538665771
2017-05-08,1.886950969696045
2017-05-09,2.0558223724365234
2017-05-10,2.114560604095459
2017-05-11,2.2026660442352295
2017-05-12,2.1586127281188965
2017-05-15,2.1439287662506104
2017-05-16,2.1659555435180664
2017-05-17,2.107218027114868
2017-05-18,1.9236624240875244
2017-05-19,2.041137933731079
2017-05-22,1.9530314207077026
2017-05-23,1.982400894165039
2017-05-24,2.0264527797698975
2017-05-25,1.9897416830062866
2017-05-26,2.0264527797698975
2017-05-29,2.0264527797698975
2017-05-30,2.0558223724365234
2017-05-31,2.0705063343048096
2017-06-01,2.0778486728668213
2017-06-02,2.0778486728668213
2017-06-05,2.011767864227295
2017-06-06,1.9603736400604248
2017-06-07,1.9750581979751587
2017-06-08,1.9383468627929688
2017-06-09,1.886950969696045
2017-06-12,1.9530314207077026
2017-06-13,1.982400894165039
2017-06-14,1.982400894165039
2017-06-15,1.982400894165039
2017-06-16,2.011767864227295
2017-06-19,2.011767864227295
2017-06-20,1.982400894165039
2017-06-21,1.9897416830062866
2017-06-22,1.9603736400604248
2017-06-23,1.982400894165039
2017-06-26,2.011767864227295
2017-06-27,1.997084140777588
2017-06-28,2.0778486728668213
2017-06-29,2.0558223724365234
2017-06-30,2.085190773010254
2017-07-03,2.063163995742798
2017-07-04,2.0558223724365234
2017-07-05,2.085190773010254
2017-07-06,2.063163995742798
2017-07-07,2.0705063343048096
2017-07-10,2.107218027114868
2017-07-11,2.048480272293091
2017-07-12,2.114560604095459
2017-07-13,2.1586127281188965
2017-07-14,2.1806397438049316
2017-07-17,2.173297643661499
2017-07-18,2.305457592010498
2017-07-19,2.334826707839966
2017-07-20,2.378880023956299
2017-07-21,2.3641955852508545
2017-07-24,2.42293381690979
2017-07-25,2.415591239929199
2017-07-26,2.3862226009368896
2017-07-27,2.378880023956299
2017-07-28,2.378880023956299
2017-07-31,2.393564462661743
2017-08-01,2.4376182556152344
2017-08-02,2.4743287563323975
2017-08-03,2.4743287563323975
2017-08-04,2.4669864177703857
2017-08-07,2.5257248878479004
2017-08-08,2.4449596405029297
2017-08-09,2.4963555335998535
2017-08-10,2.459644317626953
2017-08-11,2.42293381690979
2017-08-14,2.4449596405029297
2017-08-15,2.4376182556152344
2017-08-16,2.5404086112976074
2017-08-17,2.533066749572754
2017-08-18,2.533066749572754
2017-08-21,2.7533323764801025
2017-08-22,2.7827019691467285
2017-08-23,2.8340978622436523
2017-08-24,2.8708088397979736
2017-08-25,2.8781511783599854
2017-08-28,2.841439723968506
2017-08-29,2.8267557621002197
2017-08-30,2.812070846557617
2017-08-31,2.8561246395111084
2017-09-01,2.9001786708831787
2017-09-04,2.944230556488037
2017-09-05,2.9368889331817627
2017-09-06,2.9662578105926514
2017-09-07,2.9662578105926514
2017-09-08,2.9368889331817627
2017-09-11,2.973600149154663
2017-09-12,2.958915948867798
2017-09-13,3.0103113651275635
2017-09-14,3.2305781841278076
2017-09-15,3.2526047229766846
2017-09-18,3.237919807434082
2017-09-19,3.2085511684417725
2017-09-20,3.2526047229766846
2017-09-21,3.2746315002441406
2017-09-22,3.3847644329071045
2017-09-25,3.333369255065918
2017-09-26,3.3040003776550293
2017-09-27,3.3040003776550293
2017-09-28,3.1938669681549072
2017-09-29,3.1938669681549072
2017-10-02,3.157155990600586
2017-10-03,3.215893030166626
2017-10-04,3.2819740772247314
2017-10-05,3.3700790405273438
2017-10-06,3.414132833480835
2017-10-09,3.3847644329071045
2017-10-10,3.355396032333374
2017-10-11,3.2966578006744385
2017-10-12,3.2966578006744385
2017-10-13,3.2085511684417725
2017-10-16,3.0910756587982178
2017-10-17,3.017653465270996
2017-10-18,3.083732843399048
2017-10-19,3.1131021976470947
2017-10-20,3.1644980907440186
2017-10-23,3.1351287364959717
2017-10-24,3.201209306716919
2017-10-25,3.1938669681549072
2017-10-26,3.149812936782837
2017-10-27,3.1938669681549072
2017-10-30,3.0103113651275635
2017-10-31,2.9148621559143066
2017-11-01,2.885493040084839
2017-11-02,2.885493040084839
2017-11-03,2.9148621559143066
2017-11-06,2.8561246395111084
2017-11-07,2.7166225910186768
2017-11-08,2.7459917068481445
2017-11-09,2.7533323764801025
2017-11-10,2.6725692749023438
2017-11-13,2.7166225910186768
2017-11-14,2.6064882278442383
2017-11-15,2.6064882278442383
2017-11-16,2.643199920654297
2017-11-17,2.657884120941162
2017-11-20,2.657884120941162
2017-11-21,2.7533323764801025
2017-11-22,2.7606756687164307
2017-11-23,2.7680180072784424
2017-11-24,2.7606756687164307
2017-11-27,2.7459917068481445
2017-11-28,2.7827019691467285
2017-11-29,2.7386491298675537
2017-11-30,2.643199920654297
2017-12-01,2.657884120941162
2017-12-04,2.679910898208618
2017-12-05,2.657884120941162
2017-12-06,2.613830804824829
2017-12-07,2.5918049812316895
2017-12-08,2.6064882278442383
2017-12-11,2.5991461277008057
2017-12-12,2.621173143386841
2017-12-13,2.6358578205108643
2017-12-14,2.5624356269836426
2017-12-15,2.555093288421631
2017-12-18,2.555093288421631
2017-12-19,2.555093288421631
2017-12-20,2.6285152435302734
2017-12-21,2.7680180072784424
2017-12-22,2.8781511783599854
2017-12-25,2.8781511783599854
2017-12-26,2.951573133468628
2017-12-27,2.9368889331817627
2017-12-28,2.9408810138702393
2017-12-29,2.9408810138702393
2018-01-02,2.9040281772613525
2018-01-03,2.985105037689209
2018-01-04,3.073552370071411
2018-01-05,3.0366995334625244
2018-01-08,2.9777345657348633
2018-01-09,2.9629929065704346
2018-01-10,2.9703643321990967
2018-01-11,2.9998464584350586
2018-01-12,2.9556221961975098
2018-01-15,2.992475986480713
2018-01-16,2.9703643321990967
2018-01-17,2.985105037689209
2018-01-18,2.9777345657348633
2018-01-19,2.9703643321990967
2018-01-22,2.9703643321990967
2018-01-23,2.918769121170044
2018-01-24,2.992475986480713
2018-01-25,2.992475986480713
2018-01-26,3.0440707206726074
2018-01-29,3.0882937908172607
2018-01-30,3.0661816596984863
2018-01-31,3.080923080444336
2018-02-01,3.0440707206726074
2018-02-02,2.9777345657348633
2018-02-05,2.881916046142578
2018-02-06,2.8966574668884277
2018-02-07,2.8303213119506836
2018-02-08,2.859804630279541
2018-02-09,2.7639849185943604
2018-02-14,2.8303213119506836
2018-02-15,2.8966574668884277
2018-02-16,2.867175340652466
2018-02-19,2.9703643321990967
2018-02-20,2.948251485824585
2018-02-21,2.9777345657348633
2018-02-22,2.9113996028900146
2018-02-23,2.9998464584350586
2018-02-26,3.0956642627716064
2018-02-27,3.1012156009674072
2018-02-28,3.027200698852539
2018-03-01,3.027200698852539
2018-03-02,3.0346028804779053
2018-03-05,2.960587739944458
2018-03-06,2.9161791801452637
2018-03-07,2.9087774753570557
2018-03-08,2.8569676876068115
2018-03-09,2.8643689155578613
2018-03-12,3.027200698852539
2018-03-13,3.064208745956421
2018-03-14,2.967988967895508
2018-03-15,3.0346028804779053
2018-03-16,2.967988967895508
2018-03-19,2.9087774753570557
2018-03-20,2.8717706203460693
2018-03-21,2.8791720867156982
2018-03-22,2.8347623348236084
2018-03-23,2.8199596405029297
2018-03-26,2.8717706203460693
2018-03-27,2.8495659828186035
2018-03-28,2.8569676876068115
2018-03-29,2.886573553085327
2018-04-02,2.8717706203460693
2018-04-03,2.827361583709717
2018-04-04,2.8643689155578613
2018-04-05,2.9161791801452637
2018-04-06,2.9383833408355713
2018-04-09,2.8643689155578613
2018-04-10,2.9087774753570557
2018-04-11,2.8643689155578613
2018-04-12,2.9087774753570557
2018-04-13,2.886573553085327
2018-04-16,2.8569676876068115
2018-04-17,2.9013757705688477
2018-04-18,2.9383833408355713
2018-04-19,2.967988967895508
2018-04-20,2.9901938438415527
2018-04-23,2.960587739944458
2018-04-24,2.92358136177063
2018-04-25,2.92358136177063
2018-04-26,2.9753904342651367
2018-04-27,2.9753904342651367
2018-04-30,3.0197994709014893
2018-05-02,3.0123982429504395
2018-05-03,2.9975953102111816
2018-05-04,3.0346028804779053
2018-05-07,2.9383833408355713
2018-05-08,3.3676693439483643
2018-05-09,3.1678295135498047
2018-05-10,3.1234195232391357
2018-05-11,3.212238073348999
2018-05-14,3.1456241607666016
2018-05-15,3.056807518005371
2018-05-16,3.0197994709014893
2018-05-17,2.9161791801452637
2018-05-18,2.8495659828186035
2018-05-21,2.827361583709717
2018-05-22,2.967988967895508
2018-05-23,2.8495659828186035
2018-05-24,2.790354013442993
2018-05-25,2.6867334842681885
2018-05-28,2.4794921875
2018-05-29,2.5164997577667236
2018-05-30,2.642324447631836
2018-06-01,2.5683095455169678
2018-06-04,2.575711488723755
2018-06-05,2.560908555984497
2018-06-06,2.4202804565429688
2018-06-07,2.264849901199341
2018-06-08,2.3462650775909424
2018-06-11,2.405478000640869
2018-06-12,2.405478000640869
2018-06-13,2.3758718967437744
2018-06-14,2.427682399749756
2018-06-15,2.4128787517547607
2018-06-18,2.494295120239258
2018-06-19,2.4794921875
2018-06-20,2.5164997577667236
2018-06-21,2.4794921875
2018-06-22,2.427682399749756
2018-06-25,2.48689341545105
2018-06-26,2.501696825027466
2018-06-27,2.4794921875
2018-06-28,2.4572885036468506
2018-06-29,2.4794921875
2018-07-02,2.4572885036468506
2018-07-03,2.5090980529785156
2018-07-04,2.575711488723755
2018-07-05,2.6053178310394287
2018-07-06,2.6571273803710938
2018-07-10,2.782952070236206
2018-07-11,2.671931028366089
2018-07-12,2.6941351890563965
2018-07-13,2.782952070236206
2018-07-16,2.790354013442993
2018-07-17,2.81255841255188
2018-07-18,2.8495659828186035
2018-07-19,2.8717706203460693
2018-07-20,2.92358136177063
2018-07-23,2.92358136177063
2018-07-24,2.8791720867156982
2018-07-25,2.8717706203460693
2018-07-26,2.886573553085327
2018-07-27,2.9013757705688477
2018-07-30,2.8717706203460693
2018-07-31,2.81255841255188
2018-08-01,2.8199596405029297
2018-08-02,2.790354013442993
2018-08-03,2.8495659828186035
2018-08-06,2.886573553085327
2018-08-07,2.9901938438415527
2018-08-08,2.8347623348236084
2018-08-09,2.8569676876068115
2018-08-10,2.797755718231201
2018-08-13,2.77554988861084
2018-08-14,2.9013757705688477
2018-08-15,2.8421638011932373
2018-08-16,2.8717706203460693
2018-08-17,2.8495659828186035
2018-08-20,2.827361583709717
2018-08-21,2.7681498527526855
2018-08-22,2.81255841255188
2018-08-23,2.738544464111328
2018-08-24,2.6571273803710938
2018-08-27,2.738544464111328
2018-08-28,2.7533466815948486
2018-08-29,2.7533466815948486
2018-08-30,2.701536178588867
2018-08-31,2.805156946182251
2018-09-03,2.738544464111328
2018-09-04,2.6645288467407227
2018-09-05,2.671931028366089
2018-09-06,2.6941351890563965
2018-09-10,2.73114275932312
2018-09-11,2.708937406539917
2018-09-12,2.6127195358276367
2018-09-13,2.5164997577667236
2018-09-14,2.5683095455169678
2018-09-17,2.627521276473999
2018-09-18,2.6053178310394287
2018-09-19,2.5905144214630127
2018-09-20,2.5905144214630127
2018-09-21,2.5905144214630127
2018-09-24,2.553506851196289
2018-09-25,2.5090980529785156
2018-09-26,2.5387039184570312
2018-09-27,2.5164997577667236
2018-09-28,2.531301975250244
2018-10-01,2.464688777923584
2018-10-02,2.560908555984497
2018-10-03,2.671931028366089
2018-10-04,2.73114275932312
2018-10-05,2.716339349746704
2018-10-08,2.77554988861084
2018-10-09,2.738544464111328
2018-10-10,2.627521276473999
2018-10-11,2.671931028366089
2018-10-15,2.671931028366089
2018-10-16,2.7607483863830566
2018-10-17,2.893974542617798
2018-10-18,2.9013757705688477
2018-10-19,2.9087774753570557
2018-10-22,2.9457850456237793
2018-10-23,2.92358136177063
2018-10-24,2.9161791801452637
2018-10-25,2.960587739944458
2018-10-26,2.960587739944458
2018-10-29,2.8643689155578613
2018-10-30,2.9753904342651367
2018-10-31,2.9087774753570557
2018-11-01,3.0197994709014893
2018-11-05,3.1900339126586914
2018-11-06,3.0123982429504395
2018-11-07,2.960587739944458
2018-11-08,2.8347623348236084
2018-11-09,2.9161791801452637
2018-11-12,2.9457850456237793
2018-11-13,2.9087774753570557
2018-11-14,2.9975953102111816
2018-11-16,3.108617067337036
2018-11-19,3.0346028804779053
2018-11-21,3.1012156009674072
2018-11-22,3.049405574798584
2018-11-23,2.9753904342651367
2018-11-26,2.9753904342651367
2018-11-27,3.1012156009674072
2018-11-28,3.1456241607666016
2018-11-29,3.071610689163208
2018-11-30,3.064208745956421
2018-12-03,3.0346028804779053
2018-12-04,3.071610689163208
2018-12-05,3.0346028804779053
2018-12-06,3.0197994709014893
2018-12-07,3.0197994709014893
2018-12-10,2.953186273574829
2018-12-11,3.071610689163208
2018-12-12,3.0864126682281494
2018-12-13,3.056807518005371
2018-12-14,3.0346028804779053
2018-12-17,3.046675682067871
2018-12-18,3.0769906044006348
2018-12-19,3.046675682067871
2018-12-20,3.0769906044006348
2018-12-21,3.0694122314453125
2018-12-26,2.955730438232422
2018-12-27,2.955730438232422
2018-12-28,3.0921483039855957
2019-01-02,3.213409185409546
2019-01-03,3.2209880352020264
2019-01-04,3.2588818073272705
2019-01-07,3.2513034343719482
2019-01-08,3.1755151748657227
2019-01-09,3.2058303356170654
2019-01-10,3.183093786239624
2019-01-11,3.0997278690338135
2019-01-14,3.1679365634918213
2019-01-15,3.1679365634918213
2019-01-16,3.1300430297851562
2019-01-17,3.1603574752807617
2019-01-18,3.183093786239624
2019-01-21,3.1073057651519775
2019-01-22,3.0921483039855957
2019-01-23,3.145200252532959
2019-01-24,3.137620687484741
2019-01-28,3.145200252532959
2019-01-29,3.1148853302001953
2019-01-30,3.1073057651519775
2019-01-31,3.0921483039855957
2019-02-01,3.0694122314453125
2019-02-04,3.1224637031555176
2019-02-05,3.1073057651519775
2019-02-06,3.0163605213165283
2019-02-07,2.970888137817383
2019-02-08,2.9481515884399414
2019-02-11,2.91025710105896
2019-02-12,2.7814180850982666
2019-02-13,2.8799424171447754
2019-02-14,2.895099639892578
2019-02-15,2.895099639892578
2019-02-18,2.925414800643921
2019-02-19,2.978466749191284
2019-02-20,2.940572738647461
2019-02-21,2.9481515884399414
2019-02-22,2.9633090496063232
2019-02-25,2.9860453605651855
2019-02-26,3.008782148361206
2019-02-27,3.0163605213165283
2019-02-28,3.0694122314453125
2019-03-01,3.145200252532959
2019-03-06,3.1527791023254395
2019-03-07,3.0694122314453125
2019-03-08,3.1300430297851562
2019-03-11,3.183093786239624
2019-03-12,3.145200252532959
2019-03-13,3.0921483039855957
2019-03-14,3.061833381652832
2019-03-15,3.0921483039855957
2019-03-18,3.1603574752807617
2019-03-19,3.1148853302001953
2019-03-20,3.1073057651519775
2019-03-21,3.008782148361206
2019-03-22,2.9633090496063232
2019-03-25,2.9481515884399414
