Date,REN.AS
2016-02-18,12.031494140625
2016-02-19,12.088382720947266
2016-02-22,12.230596542358398
2016-02-23,12.068066596984863
2016-02-24,11.921788215637207
2016-02-25,12.311864852905273
2016-02-26,12.307804107666016
2016-02-29,12.328116416931152
2016-03-01,12.53534984588623
2016-03-02,12.267168045043945
2016-03-03,12.18996524810791
2016-03-04,12.169647216796875
2016-03-07,12.238723754882812
2016-03-08,12.157459259033203
2016-03-09,12.356558799743652
2016-03-10,12.141202926635742
2016-03-11,12.324054718017578
2016-03-14,12.421571731567383
2016-03-15,12.413447380065918
2016-03-16,12.506903648376465
2016-03-17,12.52315616607666
2016-03-18,12.397193908691406
2016-03-21,12.409383773803711
2016-03-22,12.450018882751465
2016-03-23,12.502840995788574
2016-03-24,12.385004043579102
2016-03-29,12.612550735473633
2016-03-30,12.738512992858887
2016-03-31,12.47033405303955
2016-04-01,12.401257514953613
2016-04-04,12.575982093811035
2016-04-05,12.348433494567871
2016-04-06,12.348433494567871
2016-04-07,12.344371795654297
2016-04-08,12.348433494567871
2016-04-11,12.364686965942383
2016-04-12,12.494714736938477
2016-04-13,12.689753532409668
2016-04-14,12.685688972473145
2016-04-15,12.677565574645996
2016-04-18,12.632867813110352
2016-04-19,12.868538856506348
2016-04-20,12.693818092346191
2016-04-21,12.328116416931152
2016-04-22,12.112761497497559
2016-04-25,12.279356002807617
2016-04-26,12.194026947021484
2016-04-27,12.100573539733887
2016-04-28,12.29780101776123
2016-04-29,12.144491195678711
2016-05-02,12.219075202941895
2016-05-03,12.057479858398438
2016-05-04,12.024331092834473
2016-05-05,12.185925483703613
2016-05-06,12.181782722473145
2016-05-09,12.343378067016602
2016-05-10,12.380668640136719
2016-05-11,12.301945686340332
2016-05-12,12.343378067016602
2016-05-13,12.417959213256836
2016-05-16,12.397244453430176
2016-05-17,12.430391311645508
2016-05-18,12.438678741455078
2016-05-19,12.368237495422363
2016-05-20,12.57541275024414
2016-05-23,12.533978462219238
2016-05-24,12.79916000366211
2016-05-25,12.82402229309082
2016-05-26,12.795018196105957
2016-05-27,12.898602485656738
2016-05-30,12.944182395935059
2016-05-31,12.915176391601562
2016-06-01,12.894460678100586
2016-06-02,12.83644962310791
2016-06-03,12.79916000366211
2016-06-06,12.848881721496582
2016-06-07,12.886173248291016
2016-06-08,12.695573806762695
2016-06-09,12.542263984680176
2016-06-10,12.248078346252441
2016-06-13,11.995327949523926
2016-06-14,11.784010887145996
2016-06-15,11.920744895935059
2016-06-16,11.775723457336426
2016-06-17,11.966324806213379
2016-06-20,12.343378067016602
2016-06-21,12.451109886169434
2016-06-22,12.471824645996094
2016-06-23,12.571268081665039
2016-06-24,12.35995101928711
2016-06-27,12.140349388122559
2016-06-28,12.29780101776123
2016-06-29,12.790874481201172
2016-06-30,12.935894012451172
2016-07-01,13.09334659576416
2016-07-04,12.998045921325684
2016-07-05,12.981472969055176
2016-07-06,12.782588005065918
2016-07-07,12.87374210357666
2016-07-08,12.944182395935059
2016-07-11,13.114062309265137
2016-07-12,13.143067359924316
2016-07-13,13.242507934570312
2016-07-14,13.109918594360352
2016-07-15,13.101631164550781
2016-07-18,13.072628021240234
2016-07-19,13.060197830200195
2016-07-20,13.201072692871094
2016-07-21,13.196931838989258
2016-07-22,13.21764850616455
2016-07-25,13.26737117767334
2016-07-26,13.20936107635498
2016-07-27,13.163783073425293
2016-07-28,13.536693572998047
2016-07-29,13.404102325439453
2016-08-01,13.333664894104004
2016-08-02,13.283945083618164
2016-08-03,13.126494407653809
2016-08-04,13.19079875946045
2016-08-05,13.30353832244873
2016-08-08,13.18244743347168
2016-08-09,13.370349884033203
2016-08-10,13.378700256347656
2016-08-11,13.420456886291504
2016-08-12,13.424633979797363
2016-08-15,13.324416160583496
2016-08-16,13.157390594482422
2016-08-17,13.040475845336914
2016-08-18,13.257606506347656
2016-08-19,13.157390594482422
2016-08-22,13.153217315673828
2016-08-23,13.332769393920898
2016-08-24,13.30771541595459
2016-08-25,13.215851783752441
2016-08-26,13.257606506347656
2016-08-29,13.257606506347656
2016-08-30,13.282660484313965
2016-08-31,13.278484344482422
2016-09-01,13.3118896484375
2016-09-02,13.587483406066895
2016-09-05,13.612536430358887
2016-09-06,13.574953079223633
2016-09-07,13.637589454650879
2016-09-08,13.478913307189941
2016-09-09,13.17827033996582
2016-09-12,13.065526962280273
2016-09-13,13.07387924194336
2016-09-14,13.06135368347168
2016-09-15,13.157390594482422
2016-09-16,13.128162384033203
2016-09-19,13.257606506347656
2016-09-20,13.328593254089355
2016-09-21,13.295187950134277
2016-09-22,13.324416160583496
2016-09-23,13.286836624145508
2016-09-26,13.086405754089355
2016-09-27,13.078055381774902
2016-09-28,13.215851783752441
2016-09-29,13.3619966506958
2016-09-30,13.35782241821289
2016-10-03,13.391225814819336
2016-10-04,13.48309326171875
2016-10-05,13.161569595336914
2016-10-06,13.023771286010742
2016-10-07,12.81081485748291
2016-10-10,12.852571487426758
2016-10-11,12.585332870483398
2016-10-12,12.551926612854004
2016-10-13,12.63126277923584
2016-10-14,12.75235652923584
2016-10-17,12.68137264251709
2016-10-18,12.798288345336914
2016-10-19,12.919381141662598
2016-10-20,12.906854629516602
2016-10-21,12.86927318572998
2016-10-24,12.794113159179688
2016-10-25,12.827516555786133
2016-10-26,12.639613151550293
2016-10-27,12.881800651550293
2016-10-28,12.961138725280762
2016-10-31,12.840046882629395
2016-11-01,12.656317710876465
2016-11-02,12.50182056427002
2016-11-03,12.288862228393555
2016-11-04,12.255457878112793
2016-11-07,12.364021301269531
2016-11-08,12.443361282348633
2016-11-09,12.293038368225098
2016-11-10,11.808666229248047
2016-11-11,11.842071533203125
2016-11-14,11.683396339416504
2016-11-15,11.7669095993042
2016-11-16,12.284688949584961
2016-11-17,12.384903907775879
2016-11-18,12.447535514831543
2016-11-21,12.531048774719238
2016-11-22,12.627087593078613
2016-11-23,12.652141571044922
2016-11-24,12.660492897033691
2016-11-25,12.769059181213379
2016-11-28,12.685547828674316
2016-11-29,12.777408599853516
2016-11-30,12.727304458618164
2016-12-01,12.61038589477539
2016-12-02,12.48929214477539
2016-12-05,12.50182056427002
2016-12-06,12.497642517089844
2016-12-07,12.451712608337402
2016-12-08,12.677194595336914
2016-12-09,12.936084747314453
2016-12-12,12.885976791381836
2016-12-13,12.998719215393066
2016-12-14,12.94861125946045
2016-12-15,13.06135368347168
2016-12-16,13.144864082336426
2016-12-19,13.286836624145508
2016-12-20,13.332769393920898
2016-12-21,13.295187950134277
2016-12-22,13.32024097442627
2016-12-23,13.316064834594727
2016-12-27,13.3118896484375
2016-12-28,13.35782241821289
2016-12-29,13.349471092224121
2016-12-30,13.353646278381348
2017-01-02,13.403753280639648
2017-01-03,13.43716049194336
2017-01-04,13.295187950134277
2017-01-05,13.215851783752441
2017-01-06,13.228378295898438
2017-01-09,13.228378295898438
2017-01-10,13.144864082336426
2017-01-11,13.157390594482422
2017-01-12,13.128162384033203
2017-01-13,13.199150085449219
2017-01-16,13.153217315673828
2017-01-17,13.07387924194336
2017-01-18,12.848394393920898
2017-01-19,12.885976791381836
2017-01-20,12.885976791381836
2017-01-23,12.898502349853516
2017-01-24,12.848394393920898
2017-01-25,12.927733421325684
2017-01-26,12.915205955505371
2017-01-27,13.069704055786133
2017-01-30,13.090580940246582
2017-01-31,13.048826217651367
2017-02-01,13.136513710021973
2017-02-02,13.199150085449219
2017-02-03,13.3118896484375
2017-02-06,13.286836624145508
2017-02-07,13.474739074707031
2017-02-08,13.445509910583496
2017-02-09,13.654292106628418
2017-02-10,13.666818618774414
2017-02-13,13.754505157470703
2017-02-14,13.708575248718262
2017-02-15,13.725275993347168
2017-02-16,13.679344177246094
2017-02-17,13.75033187866211
2017-02-20,13.792085647583008
2017-02-21,13.800437927246094
2017-02-22,13.808789253234863
2017-02-23,13.946584701538086
2017-02-24,13.971635818481445
2017-02-27,13.92988395690918
2017-02-28,13.971635818481445
2017-03-01,14.059325218200684
2017-03-02,14.17624282836914
2017-03-03,14.1094331741333
2017-03-06,14.088555335998535
2017-03-07,14.021745681762695
2017-03-08,14.05515193939209
2017-03-09,14.096907615661621
2017-03-10,13.900654792785645
2017-03-13,14.025922775268555
2017-03-14,13.946584701538086
2017-03-15,13.99251651763916
2017-03-16,13.988337516784668
2017-03-17,14.030097007751465
2017-03-20,13.99251651763916
2017-03-21,14.046799659729004
2017-03-22,14.18877124786377
2017-03-23,14.3516206741333
2017-03-24,14.397553443908691
2017-03-27,14.343269348144531
2017-03-28,14.35997200012207
2017-03-29,14.347445487976074
2017-03-30,14.439308166503906
2017-03-31,14.497769355773926
2017-04-03,14.493593215942383
2017-04-04,14.531171798706055
2017-04-05,14.635563850402832
2017-04-06,14.627212524414062
2017-04-07,14.623039245605469
2017-04-10,14.769184112548828
2017-04-11,14.706547737121582
2017-04-12,14.827641487121582
2017-04-13,14.723252296447754
2017-04-18,14.72743034362793
2017-04-19,14.652265548706055
2017-04-20,14.72743034362793
2017-04-21,14.815114974975586
2017-04-24,14.92367935180664
2017-04-25,14.911152839660645
2017-04-26,15.023894309997559
2017-04-27,15.160639762878418
2017-04-28,15.079951286315918
2017-05-02,15.25406551361084
2017-05-03,15.198859214782715
2017-05-04,15.322010040283203
2017-05-05,15.364480018615723
2017-05-08,15.3305082321167
2017-05-09,15.55557918548584
2017-05-10,15.513113975524902
2017-05-11,15.46215534210205
2017-05-12,15.60654067993164
2017-05-15,15.46215534210205
2017-05-16,15.623525619506836
2017-05-17,15.4324312210083
2017-05-18,15.419689178466797
2017-05-19,15.538590431213379
2017-05-22,15.504619598388672
2017-05-23,15.534343719482422
2017-05-24,15.542838096618652
2017-05-25,15.466399192810059
2017-05-26,15.500370979309082
2017-05-29,15.48338794708252
2017-05-30,15.547089576721191
2017-05-31,15.687226295471191
2017-06-01,15.73393726348877
2017-06-02,15.653250694274902
2017-06-05,15.657501220703125
2017-06-06,15.691471099853516
2017-06-07,15.780653953552246
2017-06-08,15.678731918334961
2017-06-09,15.695719718933105
2017-06-12,15.513113975524902
2017-06-13,15.48763370513916
2017-06-14,15.687226295471191
2017-06-15,15.759422302246094
2017-06-16,16.035451889038086
2017-06-19,15.959016799926758
2017-06-20,15.98874282836914
2017-06-21,15.946276664733887
2017-06-22,15.835865020751953
2017-06-23,15.789148330688477
2017-06-26,15.937782287597656
2017-06-27,15.670241355895996
2017-06-28,15.60229206085205
2017-06-29,15.27530288696289
2017-06-30,15.288039207458496
2017-07-03,15.266803741455078
2017-07-04,15.207351684570312
2017-07-05,15.326261520385742
2017-07-06,15.118170738220215
2017-07-07,14.944059371948242
2017-07-10,15.003512382507324
2017-07-11,14.884605407714844
2017-07-12,15.037481307983398
2017-07-13,15.084198951721191
2017-07-14,15.130910873413086
2017-07-17,15.037481307983398
2017-07-18,14.95254898071289
2017-07-19,15.113924026489258
2017-07-20,15.126663208007812
2017-07-21,14.96529483795166
2017-07-24,14.914328575134277
2017-07-25,14.95254898071289
2017-07-26,15.02474308013916
2017-07-27,15.283793449401855
2017-07-28,15.07145881652832
2017-07-31,15.101183891296387
2017-08-01,15.211600303649902
2017-08-02,15.105429649353027
2017-08-03,15.196990966796875
2017-08-04,15.380961418151855
2017-08-07,15.286837577819824
2017-08-08,15.278279304504395
2017-08-09,15.299673080444336
2017-08-10,15.256887435913086
2017-08-11,15.034406661987305
2017-08-14,15.085752487182617
2017-08-15,15.20982551574707
2017-08-16,15.278279304504395
2017-08-17,15.368127822875977
2017-08-18,15.085752487182617
2017-08-21,15.038689613342285
2017-08-22,15.171318054199219
2017-08-23,15.060084342956543
2017-08-24,14.970235824584961
2017-08-25,14.910330772399902
2017-08-28,14.790536880493164
2017-08-29,14.726359367370605
2017-08-30,14.876110076904297
2017-08-31,15.090032577514648
2017-09-01,15.158485412597656
2017-09-04,15.115700721740723
2017-09-05,15.145649909973145
2017-09-06,15.025851249694824
2017-09-07,15.149923324584961
2017-09-08,15.14137077331543
2017-09-11,15.368127822875977
2017-09-12,15.445140838623047
2017-09-13,15.449416160583496
2017-09-14,15.479368209838867
2017-09-15,15.432304382324219
2017-09-18,15.359570503234863
2017-09-19,15.252609252929688
2017-09-20,15.226938247680664
2017-09-21,15.244051933288574
2017-09-22,15.128535270690918
2017-09-25,15.321063995361328
2017-09-26,15.269723892211914
2017-09-27,15.055802345275879
2017-09-28,15.282563209533691
2017-09-29,15.410908699035645
2017-10-02,15.586329460144043
2017-10-03,15.582049369812012
2017-10-04,15.616273880004883
2017-10-05,15.689009666442871
2017-10-06,15.710404396057129
2017-10-09,15.748908042907715
2017-10-10,15.75318431854248
2017-10-11,15.684728622436523
2017-10-12,15.778857231140137
2017-10-13,15.783134460449219
2017-10-16,15.76174259185791
2017-10-17,15.808802604675293
2017-10-18,15.924322128295898
2017-10-19,15.907211303710938
2017-10-20,15.93715763092041
2017-10-23,15.928603172302246
2017-10-24,15.8729829788208
2017-10-25,15.834477424621582
2017-10-26,16.42061996459961
2017-10-27,16.40350914001465
2017-10-30,16.471961975097656
2017-10-31,16.59175682067871
2017-11-01,16.39923095703125
2017-11-02,16.16819190979004
2017-11-03,16.424901962280273
2017-11-06,16.40778350830078
2017-11-07,16.369279861450195
2017-11-08,16.412063598632812
2017-11-09,16.39495086669922
2017-11-10,16.36072540283203
2017-11-13,16.335052490234375
2017-11-14,16.283710479736328
2017-11-15,16.22808837890625
2017-11-16,16.471961975097656
2017-11-17,16.42061996459961
2017-11-20,16.66876983642578
2017-11-21,16.728668212890625
2017-11-22,16.643096923828125
2017-11-23,16.660213470458984
2017-11-24,16.630266189575195
2017-11-27,16.57036781311035
2017-11-28,16.69871711730957
2017-11-29,16.643096923828125
2017-11-30,16.459125518798828
2017-12-01,16.36072540283203
2017-12-04,16.531862258911133
2017-12-05,16.433456420898438
2017-12-06,16.557533264160156
2017-12-07,16.523305892944336
2017-12-08,16.442012786865234
2017-12-11,16.40778350830078
2017-12-12,16.450572967529297
2017-12-13,16.63882064819336
2017-12-14,16.583200454711914
2017-12-15,16.531862258911133
2017-12-18,16.613149642944336
2017-12-19,16.433456420898438
2017-12-20,16.459125518798828
2017-12-21,16.424901962280273
2017-12-22,16.489076614379883
2017-12-27,16.46768569946289
2017-12-28,16.450572967529297
2017-12-29,16.39923095703125
2018-01-02,16.300823211669922
2018-01-03,16.15963363647461
2018-01-04,16.27515411376953
2018-01-05,16.356441497802734
2018-01-08,16.25376319885254
2018-01-09,16.215259552001953
2018-01-10,15.97138786315918
2018-01-11,15.76601791381836
2018-01-12,15.770297050476074
2018-01-15,15.62055492401123
2018-01-16,15.654779434204102
2018-01-17,15.680450439453125
2018-01-18,15.599164009094238
2018-01-19,15.817366600036621
2018-01-22,15.406634330749512
2018-01-23,15.50503921508789
2018-01-24,15.432304382324219
2018-01-25,15.145649909973145
2018-01-26,15.175599098205566
2018-01-29,15.231216430664062
2018-01-30,15.256887435913086
2018-01-31,15.329621315002441
2018-02-01,14.752034187316895
2018-02-02,14.683577537536621
2018-02-05,14.439708709716797
2018-02-06,14.153055191040039
2018-02-07,14.452543258666992
2018-02-08,14.230066299438477
2018-02-09,14.294239044189453
2018-02-12,14.247177124023438
2018-02-13,13.883511543273926
2018-02-14,14.033256530761719
2018-02-15,14.165887832641602
2018-02-16,14.431150436401367
2018-02-19,14.294239044189453
2018-02-20,14.559503555297852
2018-02-21,14.760589599609375
2018-02-22,14.683577537536621
2018-02-23,14.78197956085205
2018-02-26,14.54666805267334
2018-02-27,14.431150436401367
2018-02-28,14.418314933776855
2018-03-01,14.251457214355469
2018-03-02,13.990472793579102
2018-03-05,14.11882495880127
2018-03-06,14.144495964050293
2018-03-07,14.2172269821167
2018-03-08,14.392644882202148
2018-03-09,14.50816535949707
2018-03-12,14.585175514221191
2018-03-13,14.315630912780762
2018-03-14,14.328470230102539
2018-03-15,14.332743644714355
2018-03-16,14.281405448913574
2018-03-19,14.307075500488281
2018-03-20,14.289962768554688
2018-03-21,14.208672523498535
2018-03-22,14.195837020874023
2018-03-23,13.990472793579102
2018-03-26,13.934853553771973
2018-03-27,14.264293670654297
2018-03-28,14.42259407043457
2018-03-29,14.401203155517578
2018-04-03,14.41403865814209
2018-04-04,14.319910049438477
2018-04-05,14.752034187316895
2018-04-06,14.769146919250488
2018-04-09,14.871826171875
2018-04-10,14.995904922485352
2018-04-11,14.897500991821289
2018-04-12,14.77342700958252
2018-04-13,14.90178108215332
2018-04-16,14.871826171875
2018-04-17,14.846158981323242
2018-04-18,14.863275527954102
2018-04-19,14.944561958312988
2018-04-20,15.081472396850586
2018-04-23,15.051523208618164
2018-04-24,15.132814407348633
2018-04-25,15.119978904724121
2018-04-26,15.351733207702637
2018-04-27,15.334311485290527
2018-04-30,15.34737777709961
2018-05-02,15.34737777709961
2018-05-03,15.242828369140625
2018-05-04,15.408369064331055
2018-05-07,15.49985122680664
2018-05-08,15.60004711151123
2018-05-09,15.682817459106445
2018-05-10,15.809151649475098
2018-05-11,15.617470741271973
2018-05-14,15.591336250305176
2018-05-15,15.613116264343262
2018-05-16,15.674102783203125
2018-05-17,15.739450454711914
2018-05-18,15.9703369140625
2018-05-21,16.162015914916992
2018-05-22,16.09666633605957
2018-05-23,16.114097595214844
2018-05-24,16.09666633605957
2018-05-25,16.249141693115234
2018-05-28,16.209936141967773
2018-05-29,16.16637420654297
2018-05-30,16.15330696105957
2018-05-31,16.275279998779297
2018-06-01,16.275279998779297
2018-06-04,16.42339515686035
2018-06-05,16.49309539794922
2018-06-06,16.567153930664062
2018-06-07,16.42339515686035
2018-06-08,16.44082260131836
2018-06-11,16.5540828704834
2018-06-12,16.432109832763672
2018-06-13,16.266571044921875
2018-06-14,15.913703918457031
2018-06-15,16.118446350097656
2018-06-18,16.000829696655273
2018-06-19,15.756875991821289
2018-06-20,15.800437927246094
2018-06-21,15.848356246948242
2018-06-22,16.122804641723633
2018-06-25,15.717668533325195
2018-06-26,15.49985122680664
2018-06-27,15.613116264343262
2018-06-28,15.774296760559082
2018-06-29,15.913703918457031
2018-07-02,15.809151649475098
2018-07-03,15.96162223815918
2018-07-04,15.913703918457031
2018-07-05,16.044395446777344
2018-07-06,16.188152313232422
2018-07-09,16.201221466064453
2018-07-10,16.201221466064453
2018-07-11,16.279630661010742
2018-07-12,16.606361389160156
2018-07-13,16.758832931518555
2018-07-16,16.710914611816406
2018-07-17,16.76755142211914
2018-07-18,16.728342056274414
2018-07-19,16.728342056274414
2018-07-20,16.706560134887695
2018-07-23,16.6107177734375
2018-07-24,16.514881134033203
2018-07-25,16.445175170898438
2018-07-26,16.828533172607422
2018-07-27,16.5410213470459
2018-07-30,16.305770874023438
2018-07-31,16.201221466064453
2018-08-01,16.231714248657227
2018-08-02,16.293167114257812
2018-08-03,16.50385284423828
2018-08-06,16.530189514160156
2018-08-07,16.49946403503418
2018-08-08,16.51702308654785
2018-08-09,16.58725357055664
2018-08-10,16.547748565673828
2018-08-13,16.578475952148438
2018-08-14,16.61797523498535
2018-08-15,16.538969039916992
2018-08-16,16.67504119873047
2018-08-17,16.7716007232666
2018-08-20,16.846221923828125
2018-08-21,16.754047393798828
2018-08-22,16.868165969848633
2018-08-23,16.828664779663086
2018-08-24,16.77599334716797
2018-08-27,16.850608825683594
2018-08-28,16.780378341674805
2018-08-29,16.859390258789062
2018-08-30,16.868165969848633
2018-08-31,16.749656677246094
2018-09-03,16.754047393798828
2018-09-04,16.789161682128906
2018-09-05,16.468738555908203
2018-09-06,16.40289878845215
2018-09-07,16.40289878845215
2018-09-10,16.428356170654297
2018-09-11,16.28438949584961
2018-09-12,16.034196853637695
2018-09-13,15.748891830444336
2018-09-14,15.608431816101074
2018-09-17,15.467971801757812
2018-09-18,15.173888206481934
2018-09-19,14.835908889770508
2018-09-20,15.222172737121582
2018-09-21,15.147553443908691
2018-09-24,15.336292266845703
2018-09-25,15.367020606994629
2018-09-26,15.446026802062988
2018-09-27,15.687438011169434
2018-09-28,15.884960174560547
2018-10-01,15.9946928024292
2018-10-02,15.779611587524414
2018-10-03,16.078094482421875
2018-10-04,15.44163703918457
2018-10-05,15.353851318359375
2018-10-08,15.213394165039062
2018-10-09,15.296786308288574
2018-10-10,14.9719820022583
2018-10-11,14.963204383850098
2018-10-12,14.941252708435059
2018-10-15,14.94564437866211
2018-10-16,15.274845123291016
2018-10-17,15.015875816345215
2018-10-18,15.037821769714355
2018-10-19,15.081716537475586
2018-10-22,15.011483192443848
2018-10-23,14.932477951049805
2018-10-24,15.143165588378906
2018-10-25,15.314350128173828
2018-10-26,15.138774871826172
2018-10-29,15.077324867248535
2018-10-30,14.9193115234375
2018-10-31,15.336292266845703
2018-11-01,15.2792329788208
2018-11-02,15.28801441192627
2018-11-05,15.292401313781738
2018-11-06,15.292401313781738
2018-11-07,15.467971801757812
2018-11-08,15.410910606384277
2018-11-09,15.647937774658203
2018-11-12,15.713777542114258
2018-11-13,15.915685653686523
2018-11-14,16.042972564697266
2018-11-15,16.091259002685547
2018-11-16,16.025421142578125
2018-11-19,15.963967323303223
2018-11-20,15.784005165100098
2018-11-21,16.003469467163086
2018-11-22,16.038589477539062
2018-11-23,16.372175216674805
2018-11-26,16.27999496459961
2018-11-27,16.2492733001709
2018-11-28,16.433624267578125
2018-11-29,16.32828140258789
2018-11-30,16.14392852783203
2018-12-03,16.446794509887695
2018-12-04,16.21415901184082
2018-12-05,15.89373779296875
2018-12-06,15.634765625
2018-12-07,15.83228588104248
2018-12-10,15.472366333007812
2018-12-11,15.709389686584473
2018-12-12,15.880570411682129
2018-12-13,15.836677551269531
2018-12-14,15.902515411376953
2018-12-17,16.07369613647461
2018-12-18,15.700610160827637
2018-12-19,15.713777542114258
2018-12-20,15.661105155944824
2018-12-21,15.454805374145508
2018-12-24,15.336292266845703
2018-12-27,15.419692993164062
2018-12-28,15.775227546691895
2018-12-31,15.775227546691895
2019-01-02,15.757670402526855
2019-01-03,15.573315620422363
2019-01-04,15.981525421142578
2019-01-07,15.915685653686523
2019-01-08,16.08686637878418
2019-01-09,15.863011360168457
2019-01-10,15.950799942016602
2019-01-11,16.06492042541504
2019-01-14,15.920075416564941
2019-01-15,16.034196853637695
2019-01-16,16.222936630249023
2019-01-17,16.41167640686035
2019-01-18,16.613588333129883
2019-01-21,16.64431381225586
2019-01-22,16.77599334716797
2019-01-23,16.71453857421875
2019-01-24,16.560914993286133
2019-01-25,16.41167640686035
2019-01-28,16.29755401611328
2019-01-29,16.64431381225586
2019-01-30,16.793550491333008
2019-01-31,16.96473503112793
2019-02-01,17.039352416992188
2019-02-04,17.166641235351562
2019-02-05,17.32904815673828
2019-02-06,17.135915756225586
2019-02-07,17.092021942138672
2019-02-08,17.267597198486328
2019-02-11,17.412445068359375
2019-02-12,17.263208389282227
2019-02-13,17.27198600769043
2019-02-14,17.280763626098633
2019-02-15,17.201757431030273
2019-02-18,16.951566696166992
2019-02-19,16.91644859313965
2019-02-20,17.00423812866211
2019-02-21,17.820650100708008
2019-02-22,17.917219161987305
2019-02-25,17.75920295715332
2019-02-26,17.697750091552734
2019-02-27,17.583629608154297
2019-02-28,17.724084854125977
2019-03-01,16.416067123413086
2019-03-04,16.79793930053711
2019-03-05,16.929615020751953
2019-03-06,17.109580993652344
2019-03-07,16.991065979003906
2019-03-08,16.71453857421875
2019-03-11,16.88133430480957
2019-03-12,16.850608825683594
2019-03-13,16.87255859375
2019-03-14,17.201757431030273
2019-03-15,17.21053123474121
2019-03-18,17.144697189331055
2019-03-19,16.859390258789062
2019-03-20,16.525802612304688
2019-03-21,16.49507713317871
2019-03-22,16.574079513549805
2019-03-25,16.40289878845215
2019-03-26,16.705764770507812
2019-03-27,16.661867141723633
2019-03-28,16.604808807373047
2019-03-29,16.72332000732422
2019-04-01,16.79793930053711
2019-04-02,16.982290267944336
2019-04-03,17.061298370361328
2019-04-04,17.109580993652344
2019-04-05,17.034961700439453
2019-04-08,16.991065979003906
2019-04-09,16.789161682128906
2019-04-10,16.88133430480957
2019-04-11,16.991065979003906
2019-04-12,16.6706485748291
