Date,FRAS3.SA
2015-12-04,2.6591169834136963
2015-12-07,2.6591169834136963
2015-12-08,2.542553424835205
2015-12-09,2.622690200805664
2015-12-10,2.622690200805664
2015-12-11,2.6579232215881348
2015-12-14,2.5840930938720703
2015-12-15,2.6579232215881348
2015-12-16,2.6210079193115234
2015-12-17,2.6210079193115234
2015-12-18,2.7686705589294434
2015-12-21,2.805586099624634
2015-12-22,2.805586099624634
2015-12-23,2.805586099624634
2015-12-28,2.739138126373291
2015-12-29,2.805586099624634
2015-12-30,2.805586099624634
2016-01-04,2.6210079193115234
2016-01-05,2.6948397159576416
2016-01-06,2.805586099624634
2016-01-07,2.8425023555755615
2016-01-08,2.7834372520446777
2016-01-11,2.7834372520446777
2016-01-12,2.7834372520446777
2016-01-13,2.8425023555755615
2016-01-14,2.7612874507904053
2016-01-15,2.5840930938720703
2016-01-18,2.6062424182891846
2016-01-19,2.5324103832244873
2016-01-20,2.406897783279419
2016-01-21,2.429046869277954
2016-01-22,2.3625988960266113
2016-01-26,2.3552160263061523
2016-01-27,2.3552160263061523
2016-01-28,2.3773651123046875
2016-01-29,2.4364302158355713
2016-02-01,2.4364302158355713
2016-02-02,2.4364302158355713
2016-02-03,2.7539045810699463
2016-02-04,2.7982025146484375
2016-02-05,2.739138126373291
2016-02-10,2.7317557334899902
2016-02-11,2.724371910095215
2016-02-12,2.7317557334899902
2016-02-15,2.569326162338257
2016-02-16,2.9310996532440186
2016-02-17,2.650540351867676
2016-02-18,2.6579232215881348
2016-02-19,2.576709747314453
2016-02-22,2.576709747314453
2016-02-23,2.576709747314453
2016-02-24,2.5471768379211426
2016-02-25,2.5840930938720703
2016-02-26,2.5840930938720703
2016-02-29,2.8646514415740967
2016-03-01,2.9163334369659424
2016-03-02,2.908950090408325
2016-03-03,2.908950090408325
2016-03-04,2.908950090408325
2016-03-07,2.7686705589294434
2016-03-08,2.650540351867676
2016-03-09,2.7169883251190186
2016-03-10,2.7169883251190186
2016-03-11,2.739138126373291
2016-03-14,2.8425023555755615
2016-03-15,2.827735424041748
2016-03-16,2.805586099624634
2016-03-17,2.89418363571167
2016-03-18,2.89418363571167
2016-03-21,2.908950090408325
2016-03-22,2.908950090408325
2016-03-23,2.908950090408325
2016-03-24,2.8572680950164795
2016-03-28,2.6948397159576416
2016-03-29,2.591475486755371
2016-03-30,2.724371910095215
2016-03-31,2.724371910095215
2016-04-01,2.7317557334899902
2016-04-04,2.879417896270752
2016-04-05,2.9015674591064453
2016-04-06,2.872034788131714
2016-04-07,2.739138126373291
2016-04-08,2.8498847484588623
2016-04-11,2.5244300365448
2016-04-12,2.5169835090637207
2016-04-13,2.606344223022461
2016-04-14,2.5244300365448
2016-04-15,2.606344223022461
2016-04-18,2.576557159423828
2016-04-19,2.7552783489227295
2016-04-20,2.747831106185913
2016-04-22,2.792510986328125
2016-04-25,2.479750394821167
2016-04-26,2.747831106185913
2016-04-27,2.7552783489227295
2016-04-28,2.8520846366882324
2016-04-29,2.7627248764038086
2016-05-02,2.7552783489227295
2016-05-03,2.732937812805176
2016-05-04,2.621236562728882
2016-05-05,2.66591739654541
2016-05-06,2.747831106185913
2016-05-09,2.695704698562622
2016-05-10,2.7552783489227295
2016-05-11,2.785064458847046
2016-05-12,2.7552783489227295
2016-05-13,2.792510986328125
2016-05-16,2.792510986328125
2016-05-17,2.8446385860443115
2016-05-18,2.829744815826416
2016-05-19,2.792510986328125
2016-05-20,2.785064458847046
2016-05-23,2.747831106185913
2016-05-24,2.6733639240264893
2016-05-25,2.606344223022461
2016-05-27,2.6435773372650146
2016-05-30,2.531876564025879
2016-05-31,2.5393245220184326
2016-06-01,2.576557159423828
2016-06-02,2.584003448486328
2016-06-03,2.5393245220184326
2016-06-06,2.6808102130889893
2016-06-07,2.7105977535247803
2016-06-08,2.703151226043701
2016-06-09,2.7552783489227295
2016-06-10,2.7552783489227295
2016-06-13,2.7552783489227295
2016-06-14,2.6733639240264893
2016-06-15,2.6733639240264893
2016-06-16,2.747831106185913
2016-06-17,2.613790512084961
2016-06-20,2.6733639240264893
2016-06-21,2.6361303329467773
2016-06-22,2.5467710494995117
2016-06-23,2.606344223022461
2016-06-24,2.606344223022461
2016-06-27,2.5095372200012207
2016-06-28,2.5020902156829834
2016-06-29,2.5020902156829834
2016-06-30,2.5020902156829834
2016-07-01,2.4723029136657715
2016-07-04,2.531876564025879
2016-07-05,2.4723029136657715
2016-07-06,2.5393245220184326
2016-07-07,2.5169835090637207
2016-07-08,2.5169835090637207
2016-07-11,2.4574103355407715
2016-07-12,2.5542168617248535
2016-07-13,2.5616633892059326
2016-07-14,2.5169835090637207
2016-07-15,2.531876564025879
2016-07-18,2.7149624824523926
2016-07-19,2.601839542388916
2016-07-20,2.7149624824523926
2016-07-21,2.752671480178833
2016-07-22,2.8280863761901855
2016-07-25,2.745129108428955
2016-07-26,2.6847965717315674
2016-07-27,2.7300467491149902
2016-07-28,3.001542329788208
2016-07-29,3.2127060890197754
2016-08-01,3.2730395793914795
2016-08-02,3.076958417892456
2016-08-03,3.152373790740967
2016-08-04,3.0467917919158936
2016-08-05,3.001542329788208
2016-08-08,2.8657941818237305
2016-08-09,3.001542329788208
2016-08-10,2.933668613433838
2016-08-11,3.1071245670318604
2016-08-12,3.152373790740967
2016-08-15,3.1372902393341064
2016-08-16,3.0543341636657715
2016-08-17,3.152373790740967
2016-08-18,3.310746669769287
2016-08-19,3.2730395793914795
2016-08-22,3.280580759048462
2016-08-23,3.242872714996338
2016-08-24,3.6878256797790527
2016-08-25,3.6802825927734375
2016-08-26,3.702908515930176
2016-08-29,3.6953670978546143
2016-08-30,3.6953670978546143
2016-08-31,3.7632408142089844
2016-09-01,3.5671603679656982
2016-09-02,3.6953670978546143
2016-09-05,3.5973265171051025
2016-09-06,3.5973265171051025
2016-09-08,3.529452323913574
2016-09-09,3.4842023849487305
2016-09-12,3.423870801925659
2016-09-13,3.3635380268096924
2016-09-14,3.4163289070129395
2016-09-15,3.3258297443389893
2016-09-16,3.33337140083313
2016-09-19,3.3032052516937256
2016-09-20,3.2277896404266357
2016-09-21,3.4163289070129395
2016-09-22,3.536994218826294
2016-09-23,3.4314117431640625
2016-09-26,3.3786208629608154
2016-09-27,3.4314117431640625
2016-09-28,3.4917445182800293
2016-09-29,3.4917445182800293
2016-09-30,3.4917445182800293
2016-10-03,3.4087862968444824
2016-10-04,3.529452323913574
2016-10-05,3.514368772506714
2016-10-06,3.529452323913574
2016-10-07,3.589784622192383
2016-10-10,3.6124095916748047
2016-10-11,3.589784622192383
2016-10-13,3.5822432041168213
2016-10-14,3.5445351600646973
2016-10-17,3.4992854595184326
2016-10-18,3.5068273544311523
2016-10-19,3.461577892303467
2016-10-20,3.529452323913574
2016-10-21,3.5445351600646973
2016-10-24,3.5520763397216797
2016-10-25,3.4917445182800293
2016-10-26,3.4842023849487305
2016-10-27,3.3786208629608154
2016-10-28,3.3258297443389893
2016-10-31,3.3032052516937256
2016-11-01,3.310746669769287
2016-11-03,3.33337140083313
2016-11-04,3.280580759048462
2016-11-07,3.2654972076416016
2016-11-08,3.2504138946533203
2016-11-09,3.205165386199951
2016-11-10,3.2127060890197754
2016-11-11,3.01662540435791
2016-11-14,3.01662540435791
2016-11-16,3.0694165229797363
2016-11-17,3.0543341636657715
2016-11-18,3.0543341636657715
2016-11-21,3.076958417892456
2016-11-22,3.0694165229797363
2016-11-23,3.061875581741333
2016-11-24,3.1448326110839844
2016-11-25,3.0845000743865967
2016-11-28,3.0543341636657715
2016-11-29,3.0694165229797363
2016-11-30,3.0543341636657715
2016-12-01,3.039250612258911
2016-12-02,3.092040777206421
2016-12-05,3.039250612258911
2016-12-06,3.01662540435791
2016-12-07,3.01662540435791
2016-12-08,3.0467917919158936
2016-12-09,3.024167537689209
2016-12-12,3.01662540435791
2016-12-13,3.0543341636657715
2016-12-14,3.01662540435791
2016-12-15,3.01662540435791
2016-12-16,3.0543341636657715
2016-12-19,3.0694165229797363
2016-12-20,3.0995829105377197
2016-12-21,3.1749985218048096
2016-12-22,3.1976232528686523
2016-12-23,3.205165386199951
2016-12-26,3.1900815963745117
2016-12-27,3.242872714996338
2016-12-28,3.280580759048462
2016-12-29,3.257955551147461
2017-01-02,3.242872714996338
2017-01-03,3.257955551147461
2017-01-04,3.2654972076416016
2017-01-05,3.348454475402832
2017-01-06,3.310746669769287
2017-01-09,3.3182880878448486
2017-01-10,3.3032052516937256
2017-01-11,3.2881217002868652
2017-01-12,3.3182880878448486
2017-01-13,3.3032052516937256
2017-01-16,3.3182880878448486
2017-01-17,3.3258297443389893
2017-01-18,3.355996608734131
2017-01-19,3.3937041759490967
2017-01-20,3.355996608734131
2017-01-23,3.3786208629608154
2017-01-24,3.4314117431640625
2017-01-26,3.5068273544311523
2017-01-27,3.5822432041168213
2017-01-30,3.6124095916748047
2017-01-31,3.5520763397216797
2017-02-01,3.438953161239624
2017-02-02,3.4163289070129395
2017-02-03,3.3937041759490967
2017-02-06,3.310746669769287
2017-02-07,3.310746669769287
2017-02-08,3.280580759048462
2017-02-09,3.2881217002868652
2017-02-10,3.3182880878448486
2017-02-13,3.3258297443389893
2017-02-14,3.295664072036743
2017-02-15,3.3937041759490967
2017-02-16,3.348454475402832
2017-02-17,3.4087862968444824
2017-02-20,3.3786208629608154
2017-02-21,3.3409130573272705
2017-02-22,3.295664072036743
2017-02-23,3.4087862968444824
2017-02-24,3.4163289070129395
2017-03-01,3.529452323913574
2017-03-02,3.5219101905822754
2017-03-03,3.4842023849487305
2017-03-06,3.4087862968444824
2017-03-07,3.438953161239624
2017-03-08,3.4087862968444824
2017-03-09,3.3937041759490967
2017-03-10,3.3937041759490967
2017-03-13,3.423870801925659
2017-03-14,3.4087862968444824
2017-03-15,3.3409130573272705
2017-03-16,3.3937041759490967
2017-03-17,3.3861629962921143
2017-03-20,3.4012451171875
2017-03-21,3.348454475402832
2017-03-22,3.355996608734131
2017-03-23,3.2654972076416016
2017-03-24,3.2730395793914795
2017-03-27,3.33337140083313
2017-03-28,3.348454475402832
2017-03-29,3.348454475402832
2017-03-30,3.348454475402832
2017-03-31,3.348454475402832
2017-04-03,3.3258297443389893
2017-04-04,3.3258297443389893
2017-04-05,3.3861629962921143
2017-04-06,3.4012451171875
2017-04-07,3.3861629962921143
2017-04-10,3.4540369510650635
2017-04-11,3.3937041759490967
2017-04-12,3.438953161239624
2017-04-13,3.4464948177337646
2017-04-17,3.438953161239624
2017-04-18,3.3937041759490967
2017-04-19,3.355996608734131
2017-04-20,3.423870801925659
2017-04-24,3.4691193103790283
2017-04-25,3.5068273544311523
2017-04-26,3.461577892303467
2017-04-27,3.4842023849487305
2017-04-28,3.438953161239624
2017-05-02,3.4992854595184326
2017-05-03,3.461577892303467
2017-05-04,3.514368772506714
2017-05-05,3.5671603679656982
2017-05-08,3.6124095916748047
2017-05-09,3.619950771331787
2017-05-10,3.5219101905822754
2017-05-11,3.574702024459839
2017-05-12,3.5068273544311523
2017-05-15,3.5219101905822754
2017-05-16,3.574702024459839
2017-05-17,3.4917445182800293
2017-05-18,3.348454475402832
2017-05-19,3.3786208629608154
2017-05-22,3.280580759048462
2017-05-23,3.3409130573272705
2017-05-24,3.3635380268096924
2017-05-25,3.3937041759490967
2017-05-26,3.4087862968444824
2017-05-29,3.4087862968444824
2017-05-30,3.438953161239624
2017-05-31,3.3937041759490967
2017-06-01,3.4464948177337646
2017-06-02,3.4540369510650635
2017-06-05,3.4087862968444824
2017-06-06,3.461577892303467
2017-06-07,3.461577892303467
2017-06-08,3.4691193103790283
2017-06-09,3.4464948177337646
2017-06-12,3.423870801925659
2017-06-13,3.438953161239624
2017-06-14,3.4163289070129395
2017-06-15,3.4163289070129395
2017-06-16,3.438953161239624
2017-06-19,3.4163289070129395
2017-06-20,3.4691193103790283
2017-06-21,3.3937041759490967
2017-06-22,3.3861629962921143
2017-06-23,3.4116244316101074
2017-06-26,3.4736545085906982
2017-06-27,3.4193789958953857
2017-06-28,3.4503939151763916
2017-06-29,3.4271321296691895
2017-06-30,3.4271321296691895
2017-07-03,3.4503939151763916
2017-07-04,3.504668951034546
2017-07-05,3.551191806793213
2017-07-06,3.512423038482666
2017-07-07,3.5666983127593994
2017-07-10,3.512423038482666
2017-07-11,3.551191806793213
2017-07-12,3.52793025970459
2017-07-13,3.512423038482666
2017-07-14,3.5666983127593994
2017-07-17,3.5666983127593994
2017-07-18,3.496915578842163
2017-07-19,3.535684108734131
2017-07-20,3.512423038482666
2017-07-21,3.5201773643493652
2017-07-24,3.496915578842163
2017-07-25,3.4116244316101074
2017-07-26,3.5589447021484375
2017-07-27,3.5434377193450928
2017-07-28,3.52793025970459
2017-07-31,3.5666983127593994
2017-08-01,3.52793025970459
2017-08-02,3.551191806793213
2017-08-03,3.489161491394043
2017-08-04,3.512423038482666
2017-08-07,3.6054670810699463
2017-08-08,3.613220691680908
2017-08-09,3.714019298553467
2017-08-10,3.7527873516082764
2017-08-11,3.838078022003174
2017-08-14,3.8613393306732178
2017-08-15,3.8613393306732178
2017-08-16,3.8768467903137207
2017-08-17,3.799309253692627
2017-08-18,3.8846006393432617
2017-08-21,3.8613393306732178
2017-08-22,3.8613393306732178
2017-08-23,3.838078022003174
2017-08-24,3.8613393306732178
2017-08-25,3.869093179702759
2017-08-28,3.807063341140747
2017-08-29,3.799309253692627
2017-08-30,3.7605409622192383
2017-08-31,3.8768467903137207
2017-09-01,3.8768467903137207
2017-09-04,3.993152141571045
2017-09-05,3.9388768672943115
2017-09-06,4.109457015991211
2017-09-07,4.109457015991211
2017-09-08,4.233515739440918
2017-09-11,4.28779411315918
2017-09-12,4.241270065307617
2017-09-13,4.520402908325195
2017-09-14,4.566926002502441
2017-09-15,4.721999645233154
2017-09-18,4.729753494262695
2017-09-19,4.628955364227295
2017-09-20,4.613448143005371
2017-09-21,4.652215003967285
2017-09-22,4.644462585449219
2017-09-25,4.50489616394043
2017-09-26,4.512649059295654
2017-09-27,4.450620651245117
2017-09-28,4.628955364227295
2017-09-29,4.652215003967285
2017-10-02,4.574679374694824
2017-10-03,4.59018611907959
2017-10-04,4.636708736419678
2017-10-05,4.675477504730225
2017-10-06,4.644462585449219
2017-10-09,4.644462585449219
2017-10-10,4.636708736419678
2017-10-11,4.644462585449219
2017-10-12,4.644462585449219
2017-10-13,4.613448143005371
2017-10-16,4.574679374694824
2017-10-17,4.644462585449219
2017-10-18,4.644462585449219
2017-10-19,4.621201515197754
2017-10-20,4.636708736419678
2017-10-23,4.605693340301514
2017-10-24,4.535911560058594
2017-10-25,4.4351115226745605
2017-10-26,4.419605731964111
2017-10-27,4.419605731964111
2017-10-30,4.311053276062012
2017-10-31,4.295546054840088
2017-11-01,4.334315299987793
2017-11-02,4.334315299987793
2017-11-03,4.225762844085693
2017-11-06,4.566926002502441
2017-11-07,4.3808369636535645
2017-11-08,4.442867279052734
2017-11-09,4.4351115226745605
2017-11-10,4.373082160949707
2017-11-13,4.326561450958252
2017-11-14,4.311053276062012
2017-11-15,4.311053276062012
2017-11-16,4.194749355316162
2017-11-17,4.225762844085693
2017-11-20,4.225762844085693
2017-11-21,4.241270065307617
2017-11-22,4.264532089233398
2017-11-23,4.225762844085693
2017-11-24,4.218008518218994
2017-11-27,4.225762844085693
2017-11-28,4.171486854553223
2017-11-29,4.117211818695068
2017-11-30,4.093949794769287
2017-12-01,4.109457015991211
2017-12-04,4.055181980133057
2017-12-05,4.070690631866455
2017-12-06,4.109457015991211
2017-12-07,4.0784430503845215
2017-12-08,4.101704120635986
2017-12-11,4.0784430503845215
2017-12-12,4.055181980133057
2017-12-13,4.163734436035156
2017-12-14,4.086196422576904
2017-12-15,4.1869940757751465
2017-12-18,4.179241180419922
2017-12-19,4.225762844085693
2017-12-20,4.3620524406433105
2017-12-21,4.346189498901367
2017-12-22,4.322396755218506
2017-12-25,4.322396755218506
2017-12-26,4.282741546630859
2017-12-27,4.29067325592041
2017-12-28,4.2510175704956055
2017-12-29,4.2510175704956055
2018-01-02,4.46515417098999
2018-01-03,4.488946914672852
2018-01-04,4.385844707489014
2018-01-05,4.338258743286133
2018-01-08,4.3620524406433105
2018-01-09,4.314465522766113
2018-01-10,4.354121685028076
2018-01-11,4.330328464508057
2018-01-12,4.330328464508057
2018-01-15,4.322396755218506
2018-01-16,4.282741546630859
2018-01-17,4.3620524406433105
2018-01-18,4.330328464508057
2018-01-19,4.266878604888916
2018-01-22,4.203432083129883
2018-01-23,4.108260631561279
2018-01-24,4.147914409637451
2018-01-25,4.147914409637451
2018-01-26,4.29067325592041
2018-01-29,4.346189498901367
2018-01-30,4.282741546630859
2018-01-31,4.330328464508057
2018-02-01,4.322396755218506
2018-02-02,4.346189498901367
2018-02-05,4.314465522766113
2018-02-06,4.338258743286133
2018-02-07,4.330328464508057
2018-02-08,4.322396755218506
2018-02-09,4.322396755218506
2018-02-14,4.314465522766113
2018-02-15,4.417569160461426
2018-02-16,4.512741565704346
2018-02-19,4.655499458312988
2018-02-20,4.5682573318481445
2018-02-21,4.5841193199157715
2018-02-22,4.5761895179748535
2018-02-23,4.536532878875732
2018-02-26,4.647567272186279
2018-02-27,4.671360969543457
2018-02-28,4.663429260253906
2018-03-01,4.552395820617676
2018-03-02,4.623774528503418
2018-03-05,4.679291725158691
2018-03-06,4.718947410583496
2018-03-07,4.671360969543457
2018-03-08,4.671360969543457
2018-03-09,4.599981307983398
2018-03-12,4.560325622558594
2018-03-13,4.5920515060424805
2018-03-14,4.377913475036621
2018-03-15,4.536532878875732
2018-03-16,4.5682573318481445
2018-03-19,4.512741565704346
2018-03-20,4.520671367645264
2018-03-21,4.552395820617676
2018-03-22,4.552395820617676
2018-03-23,4.552395820617676
2018-03-26,4.536532878875732
2018-03-27,4.5682573318481445
2018-03-28,4.48101806640625
2018-03-29,4.46515417098999
2018-04-02,4.457223415374756
2018-04-03,4.488946914672852
2018-04-04,4.44929313659668
2018-04-05,4.536532878875732
2018-04-06,4.528602123260498
2018-04-09,4.409636974334717
2018-04-10,4.3620524406433105
2018-04-11,4.520671367645264
2018-04-12,4.441361427307129
2018-04-13,4.520671367645264
2018-04-16,4.42549991607666
2018-04-17,4.46515417098999
2018-04-18,4.369982719421387
2018-04-19,4.369982719421387
2018-04-20,4.441361427307129
2018-04-23,4.48101806640625
2018-04-24,4.409636974334717
2018-04-25,4.441361427307129
2018-04-26,4.401707172393799
2018-04-27,4.306534767150879
2018-04-30,4.354121685028076
2018-05-02,4.274810314178467
2018-05-03,4.243085861206055
2018-05-04,4.203432083129883
2018-05-07,4.211362361907959
2018-05-08,4.393775463104248
2018-05-09,4.44929313659668
2018-05-10,4.393775463104248
2018-05-11,4.274810314178467
2018-05-14,4.155845642089844
2018-05-15,4.155845642089844
2018-05-16,4.124120712280273
2018-05-17,3.9813637733459473
2018-05-18,4.084465980529785
2018-05-21,4.124120712280273
2018-05-22,4.060673236846924
2018-05-23,4.084465980529785
2018-05-24,3.997224807739258
2018-05-25,3.965501308441162
2018-05-28,3.7830891609191895
2018-05-29,3.8148128986358643
2018-05-30,4.195500373840332
2018-06-01,4.028948783874512
2018-06-04,4.0210185050964355
2018-06-05,3.997224807739258
2018-06-06,3.8861913681030273
2018-06-07,3.83860445022583
2018-06-08,3.965501308441162
2018-06-11,3.925846815109253
2018-06-12,3.9417080879211426
2018-06-13,3.8861913681030273
2018-06-14,3.83860445022583
2018-06-15,3.7989501953125
2018-06-18,3.7275707721710205
2018-06-19,3.6720540523529053
2018-06-20,3.7672266960144043
2018-06-21,3.7513644695281982
2018-06-22,3.7117090225219727
2018-06-25,3.7275707721710205
2018-06-26,3.7672266960144043
2018-06-27,3.7989501953125
2018-06-28,3.7780866622924805
2018-06-29,3.818711280822754
2018-07-02,3.7374613285064697
2018-07-03,3.810587167739868
2018-07-04,3.818711280822754
2018-07-05,3.826836109161377
2018-07-06,3.8755853176116943
2018-07-10,3.834960699081421
2018-07-11,3.8430864810943604
2018-07-12,3.89996075630188
2018-07-13,3.9405863285064697
2018-07-16,3.916210651397705
2018-07-17,4.029959201812744
2018-07-18,4.029959201812744
2018-07-19,4.0624589920043945
2018-07-20,4.103084564208984
2018-07-23,4.184333324432373
2018-07-24,4.19245719909668
2018-07-25,4.176207065582275
2018-07-26,4.078708171844482
2018-07-27,4.078708171844482
2018-07-30,3.9730846881866455
2018-07-31,3.9812097549438477
2018-08-01,3.89996075630188
2018-08-02,3.8674604892730713
2018-08-03,3.89996075630188
2018-08-06,3.89996075630188
2018-08-07,3.964959144592285
2018-08-08,3.924335241317749
2018-08-09,3.8837106227874756
2018-08-10,3.826836109161377
2018-08-13,3.834960699081421
2018-08-14,3.89996075630188
2018-08-15,3.8837106227874756
2018-08-16,3.9080865383148193
2018-08-17,3.8512113094329834
2018-08-20,3.7780866622924805
2018-08-21,3.7780866622924805
2018-08-22,3.7374613285064697
2018-08-23,3.8430864810943604
2018-08-24,3.7049624919891357
2018-08-27,3.826836109161377
2018-08-28,3.8430864810943604
2018-08-29,3.8593363761901855
2018-08-30,3.818711280822754
2018-08-31,3.818711280822754
2018-09-03,3.721212148666382
2018-09-04,3.631838083267212
2018-09-05,3.6643378734588623
2018-09-06,3.4368398189544678
2018-09-10,3.339341402053833
2018-09-11,3.2905921936035156
2018-09-12,3.233717679977417
2018-09-13,3.2743418216705322
2018-09-14,3.249966859817505
2018-09-17,3.249966859817505
2018-09-18,3.282466411590576
2018-09-19,3.266216993331909
2018-09-20,3.2580924034118652
2018-09-21,3.2580924034118652
2018-09-24,3.249966859817505
2018-09-25,3.266216993331909
2018-09-26,3.2905921936035156
2018-09-27,3.2905921936035156
2018-09-28,3.282466411590576
2018-10-01,3.2093420028686523
2018-10-02,3.249966859817505
2018-10-03,3.3068411350250244
2018-10-04,3.347465753555298
2018-10-05,3.3962159156799316
2018-10-08,3.379965305328369
2018-10-09,3.3962159156799316
2018-10-10,3.3880906105041504
2018-10-11,3.3637161254882812
2018-10-15,3.339341402053833
2018-10-16,3.347465753555298
2018-10-17,3.420590400695801
2018-10-18,3.469339370727539
2018-10-19,3.4937150478363037
2018-10-22,3.5505897998809814
2018-10-23,3.5099639892578125
2018-10-24,3.526214122772217
2018-10-25,3.4774649143218994
2018-10-26,3.4855895042419434
2018-10-29,3.461214780807495
2018-10-30,3.526214122772217
2018-10-31,3.5505897998809814
2018-11-01,3.5912137031555176
2018-11-05,3.7455875873565674
2018-11-06,3.7537126541137695
2018-11-07,3.7699615955352783
2018-11-08,3.6237130165100098
2018-11-09,3.5912137031555176
2018-11-12,3.5830891132354736
2018-11-13,3.518089771270752
2018-11-14,3.5505897998809814
2018-11-16,3.5668389797210693
2018-11-19,3.574963092803955
2018-11-21,3.574963092803955
2018-11-22,3.5993382930755615
2018-11-23,3.5668389797210693
2018-11-26,3.5912137031555176
2018-11-27,3.574963092803955
2018-11-28,3.5830891132354736
2018-11-29,3.5505897998809814
2018-11-30,3.5587146282196045
2018-12-03,3.6074631214141846
2018-12-04,3.615588426589966
2018-12-05,3.631838083267212
2018-12-06,3.6480889320373535
2018-12-07,3.6643378734588623
2018-12-10,3.5993382930755615
2018-12-11,3.639963150024414
2018-12-12,3.713087320327759
2018-12-13,3.794337272644043
2018-12-14,3.7862114906311035
2018-12-17,3.6480889320373535
2018-12-18,3.7780866622924805
2018-12-19,3.810587167739868
2018-12-20,3.7537126541137695
2018-12-21,3.6805877685546875
2018-12-26,3.7455875873565674
2018-12-27,3.6968376636505127
2018-12-28,3.7374613285064697
2019-01-02,3.916210651397705
2019-01-03,3.8755853176116943
2019-01-04,3.834960699081421
2019-01-07,3.89996075630188
2019-01-08,3.89996075630188
2019-01-09,3.8674604892730713
2019-01-10,3.8430864810943604
2019-01-11,3.8430864810943604
2019-01-14,3.891835927963257
2019-01-15,3.8837106227874756
2019-01-16,3.89996075630188
2019-01-17,4.029959201812744
2019-01-18,4.1518330574035645
2019-01-21,4.249332427978516
2019-01-22,4.1437087059021
2019-01-23,4.184333324432373
2019-01-24,4.200583457946777
2019-01-28,4.233082294464111
2019-01-29,4.249332427978516
2019-01-30,4.273706912994385
2019-01-31,4.306207180023193
2019-02-01,4.322455883026123
2019-02-04,4.371205806732178
2019-02-05,4.346831798553467
2019-02-06,4.257455825805664
2019-02-07,4.159958839416504
2019-02-08,4.216832160949707
2019-02-11,4.249332427978516
2019-02-12,4.233082294464111
2019-02-13,4.1680827140808105
2019-02-14,4.265582084655762
2019-02-15,4.265582084655762
2019-02-18,4.216832160949707
2019-02-19,4.233082294464111
2019-02-20,4.111208915710449
2019-02-21,4.159958839416504
2019-02-22,4.086832523345947
2019-02-25,4.046210289001465
2019-02-26,4.029959201812744
2019-02-27,4.119332790374756
2019-02-28,4.070584774017334
2019-03-01,4.103084564208984
2019-03-06,4.103084564208984
2019-03-07,4.038084983825684
2019-03-08,4.127457618713379
2019-03-11,4.094958305358887
2019-03-12,4.103084564208984
2019-03-13,4.070584774017334
2019-03-14,4.070584774017334
2019-03-15,4.1437087059021
2019-03-18,4.257455825805664
2019-03-19,4.184333324432373
2019-03-20,4.216832160949707
2019-03-21,4.200583457946777
2019-03-22,4.021834373474121
2019-03-25,4.029959201812744
2019-03-26,4.029959201812744
2019-03-27,3.9812097549438477
2019-03-28,4.0624589920043945
2019-03-29,4.1437087059021
2019-04-01,4.086832523345947
2019-04-02,4.1437087059021
2019-04-03,4.119332790374756
2019-04-04,4.127457618713379
2019-04-05,4.127457618713379
2019-04-08,4.103084564208984
2019-04-09,4.086832523345947
2019-04-10,4.094958305358887
