Date,SOON.SW
2016-11-15,111.35598754882812
2016-11-16,111.62069702148438
2016-11-17,111.62069702148438
2016-11-18,111.62069702148438
2016-11-21,111.00304412841797
2016-11-22,108.53237915039062
2016-11-23,108.26766967773438
2016-11-24,109.41475677490234
2016-11-25,109.67947387695312
2016-11-28,109.06180572509766
2016-11-29,108.7088623046875
2016-11-30,108.44415283203125
2016-12-01,107.0323486328125
2016-12-02,107.0323486328125
2016-12-05,107.1205825805664
2016-12-06,106.67937469482422
2016-12-07,105.17933654785156
2016-12-08,102.70870208740234
2016-12-09,104.82640075683594
2016-12-12,104.03226470947266
2016-12-13,106.23820495605469
2016-12-14,105.62052917480469
2016-12-15,106.32644653320312
2016-12-16,106.14996337890625
2016-12-19,106.14996337890625
2016-12-20,106.59115600585938
2016-12-21,106.32644653320312
2016-12-22,108.09119415283203
2016-12-23,108.26766967773438
2016-12-27,109.1500473022461
2016-12-28,109.32652282714844
2016-12-29,109.32652282714844
2016-12-30,108.88534545898438
2017-01-03,109.32652282714844
2017-01-04,109.06180572509766
2017-01-05,109.23827362060547
2017-01-06,109.23827362060547
2017-01-09,109.06180572509766
2017-01-10,110.47361755371094
2017-01-11,111.26775360107422
2017-01-12,110.65009307861328
2017-01-13,111.26775360107422
2017-01-16,113.65017700195312
2017-01-17,113.7384033203125
2017-01-18,113.38546752929688
2017-01-19,113.56195068359375
2017-01-20,113.47369384765625
2017-01-23,112.67955780029297
2017-01-24,112.59132385253906
2017-01-25,113.47369384765625
2017-01-26,115.06197357177734
2017-01-27,116.29730224609375
2017-01-30,114.9737319946289
2017-01-31,115.06197357177734
2017-02-01,114.70902252197266
2017-02-02,115.23846435546875
2017-02-03,115.23846435546875
2017-02-06,112.23836517333984
2017-02-07,112.94425964355469
2017-02-08,112.59132385253906
2017-02-09,112.67955780029297
2017-02-10,112.67955780029297
2017-02-13,112.15013122558594
2017-02-14,111.62069702148438
2017-02-15,111.70893859863281
2017-02-16,111.26775360107422
2017-02-17,112.41484832763672
2017-02-20,113.2972183227539
2017-02-21,115.06197357177734
2017-02-22,115.50314331054688
2017-02-23,114.62078094482422
2017-02-24,114.7972640991211
2017-02-27,115.94434356689453
2017-02-28,116.3855209350586
2017-03-01,116.82672882080078
2017-03-02,117.1796875
2017-03-03,117.53263854980469
2017-03-06,117.88556671142578
2017-03-07,116.82672882080078
2017-03-08,116.29730224609375
2017-03-09,117.62086486816406
2017-03-10,117.88556671142578
2017-03-13,118.15030670166016
2017-03-14,117.79734802246094
2017-03-15,117.62086486816406
2017-03-16,118.67971801757812
2017-03-17,119.12089538574219
2017-03-20,119.65033721923828
2017-03-21,119.29739379882812
2017-03-22,119.38562774658203
2017-03-23,120.44447326660156
2017-03-24,119.91505432128906
2017-03-27,119.20914459228516
2017-03-28,119.20914459228516
2017-03-29,119.56208038330078
2017-03-30,120.35623168945312
2017-03-31,122.56217956542969
2017-04-03,122.7386474609375
2017-04-04,123.09159851074219
2017-04-05,122.56217956542969
2017-04-06,122.91512298583984
2017-04-07,122.47395324707031
2017-04-10,123.44456481933594
2017-04-11,123.53278350830078
2017-04-12,123.9739990234375
2017-04-13,124.5033950805664
2017-04-18,123.44456481933594
2017-04-19,124.5033950805664
2017-04-20,125.562255859375
2017-04-21,124.85637664794922
2017-04-24,127.06230163574219
2017-04-25,127.9446792602539
2017-04-26,127.85645294189453
2017-04-27,128.29763793945312
2017-04-28,129.79766845703125
2017-05-02,131.20948791503906
2017-05-03,131.29771423339844
2017-05-04,133.06246948242188
2017-05-05,133.41542053222656
2017-05-08,132.7095184326172
2017-05-09,130.76828002929688
2017-05-10,132.35655212402344
2017-05-11,132.5330352783203
2017-05-12,136.06256103515625
2017-05-15,134.65074157714844
2017-05-16,137.47434997558594
2017-05-17,135.09193420410156
2017-05-18,135.0037078857422
2017-05-19,137.0331573486328
2017-05-22,139.15087890625
2017-05-23,140.29795837402344
2017-05-24,140.9156036376953
2017-05-26,141.09210205078125
2017-05-29,140.9156036376953
2017-05-30,141.18035888671875
2017-05-31,141.53330993652344
2017-06-01,142.23919677734375
2017-06-02,142.59214782714844
2017-06-06,143.12155151367188
2017-06-07,143.47451782226562
2017-06-08,143.38629150390625
2017-06-09,145.15103149414062
2017-06-12,143.6510009765625
2017-06-13,145.2392578125
2017-06-14,145.59222412109375
2017-06-15,145.5922393798828
2017-06-16,148.00831604003906
2017-06-19,148.00831604003906
2017-06-20,147.2924346923828
2017-06-21,146.75552368164062
2017-06-22,147.65036010742188
2017-06-23,146.39756774902344
2017-06-26,146.66603088378906
2017-06-27,144.96583557128906
2017-06-28,142.7286834716797
2017-06-29,140.04415893554688
2017-06-30,139.32826232910156
2017-07-03,139.4177703857422
2017-07-04,138.52288818359375
2017-07-05,139.32826232910156
2017-07-06,138.70188903808594
2017-07-07,139.50723266601562
2017-07-10,140.76002502441406
2017-07-11,139.05979919433594
2017-07-12,142.1917724609375
2017-07-13,140.76002502441406
2017-07-14,142.102294921875
2017-07-17,142.28126525878906
2017-07-18,140.49159240722656
2017-07-19,140.58108520507812
2017-07-20,139.50723266601562
2017-07-21,138.61239624023438
2017-07-24,137.53857421875
2017-07-25,138.16494750976562
2017-07-26,138.79135131835938
2017-07-27,139.86520385742188
2017-07-28,139.6862030029297
2017-07-31,140.40206909179688
2017-08-02,140.40206909179688
2017-08-03,142.54971313476562
2017-08-04,141.92332458496094
2017-08-07,140.84950256347656
2017-08-08,140.76002502441406
2017-08-09,139.6862030029297
2017-08-10,136.73318481445312
2017-08-11,136.46475219726562
2017-08-14,138.3439483642578
2017-08-15,138.3439483642578
2017-08-16,137.53857421875
2017-08-17,137.53857421875
2017-08-18,143.53407287597656
2017-08-21,142.8181915283203
2017-08-22,147.2924346923828
2017-08-23,146.93450927734375
2017-08-24,147.2924346923828
2017-08-25,146.93450927734375
2017-08-28,145.8606719970703
2017-08-29,143.8920135498047
2017-08-30,144.5183868408203
2017-08-31,145.05531311035156
2017-09-01,146.48707580566406
2017-09-04,145.5922393798828
2017-09-05,146.66603088378906
2017-09-06,146.93450927734375
2017-09-07,148.5452117919922
2017-09-08,149.171630859375
2017-09-11,150.96131896972656
2017-09-12,152.5720672607422
2017-09-13,150.2454376220703
2017-09-14,149.79800415039062
2017-09-15,149.08212280273438
2017-09-18,150.513916015625
2017-09-19,151.05081176757812
2017-09-20,149.08212280273438
2017-09-21,147.2029571533203
2017-09-22,146.75552368164062
2017-09-25,147.38192749023438
2017-09-26,145.6817169189453
2017-09-27,144.786865234375
2017-09-28,145.8606719970703
2017-09-29,147.0239715576172
2017-10-02,150.42440795898438
2017-10-03,155.07766723632812
2017-10-04,156.86734008789062
2017-10-05,155.70404052734375
2017-10-06,154.63021850585938
2017-10-09,154.80918884277344
2017-10-10,154.36175537109375
2017-10-11,154.71969604492188
2017-10-12,155.61456298828125
2017-10-13,156.41989135742188
2017-10-16,155.25662231445312
2017-10-17,156.86734008789062
2017-10-18,157.1357879638672
2017-10-19,155.07766723632812
2017-10-20,153.73536682128906
2017-10-23,156.33042907714844
2017-10-24,155.61456298828125
2017-10-25,156.33042907714844
2017-10-26,158.56753540039062
2017-10-27,160.17828369140625
2017-10-30,160.62571716308594
2017-10-31,161.16261291503906
2017-11-01,159.46241760253906
2017-11-02,157.1357879638672
2017-11-03,161.07315063476562
2017-11-06,161.4310760498047
2017-11-07,160.98365783691406
2017-11-08,160.17828369140625
2017-11-09,156.0619659423828
2017-11-10,154.63021850585938
2017-11-13,150.87184143066406
2017-11-14,148.99266052246094
2017-11-15,145.77117919921875
2017-11-16,148.7241973876953
2017-11-17,146.93450927734375
2017-11-20,148.99266052246094
2017-11-21,148.81369018554688
2017-11-22,147.65036010742188
2017-11-23,148.18728637695312
2017-11-24,146.84500122070312
2017-11-27,145.23428344726562
2017-11-28,144.786865234375
2017-11-29,138.07546997070312
2017-11-30,140.22312927246094
2017-12-01,138.79135131835938
2017-12-04,138.97032165527344
2017-12-05,139.32826232910156
2017-12-06,140.22312927246094
2017-12-07,139.32826232910156
2017-12-08,140.76002502441406
2017-12-11,138.3439483642578
2017-12-12,140.40206909179688
2017-12-13,139.1492919921875
2017-12-14,139.23878479003906
2017-12-15,136.8226776123047
2017-12-18,138.25445556640625
2017-12-19,137.0016326904297
2017-12-20,135.39093017578125
2017-12-21,135.9278106689453
2017-12-22,137.44908142089844
2017-12-27,137.1806182861328
2017-12-28,136.9121856689453
2017-12-29,136.19630432128906
2018-01-03,137.7622528076172
2018-01-04,137.98599243164062
2018-01-05,140.93899536132812
2018-01-08,140.93899536132812
2018-01-09,140.3573455810547
2018-01-10,137.1358642578125
2018-01-11,135.2567138671875
2018-01-12,135.5699005126953
2018-01-15,135.07772827148438
2018-01-16,135.74887084960938
2018-01-17,134.675048828125
2018-01-18,134.76451110839844
2018-01-19,135.5699005126953
2018-01-22,133.824951171875
2018-01-23,133.7801971435547
2018-01-24,135.0330047607422
2018-01-25,135.9725799560547
2018-01-26,137.04640197753906
2018-01-29,136.2410430908203
2018-01-30,135.07772827148438
2018-01-31,134.31710815429688
2018-02-01,132.30369567871094
2018-02-02,129.798095703125
2018-02-05,128.27685546875
2018-02-06,126.84510040283203
2018-02-07,129.35067749023438
2018-02-08,125.8160171508789
2018-02-09,126.84510040283203
2018-02-12,129.798095703125
2018-02-13,128.9032745361328
2018-02-14,129.8428497314453
2018-02-15,131.40884399414062
2018-02-16,132.2141876220703
2018-02-19,130.11131286621094
2018-02-20,129.97706604003906
2018-02-21,131.0061492919922
2018-02-22,131.40884399414062
2018-02-23,131.9457550048828
2018-02-26,134.13812255859375
2018-02-27,133.51174926757812
2018-02-28,132.79586791992188
2018-03-01,130.46925354003906
2018-03-02,128.94801330566406
2018-03-05,131.40884399414062
2018-03-06,131.6772918701172
2018-03-07,133.3775177001953
2018-03-08,137.67279052734375
2018-03-09,139.86520385742188
2018-03-12,140.04415893554688
2018-03-13,137.04640197753906
2018-03-14,136.9121856689453
2018-03-15,138.56764221191406
2018-03-16,137.71751403808594
2018-03-19,135.07772827148438
2018-03-20,135.43565368652344
2018-03-21,135.3014373779297
2018-03-22,133.332763671875
2018-03-23,132.48265075683594
2018-03-26,132.16946411132812
2018-03-27,133.55648803710938
2018-03-28,135.88308715820312
2018-03-29,135.83836364746094
2018-04-03,132.61688232421875
2018-04-04,129.0822296142578
2018-04-05,132.88534545898438
2018-04-06,133.3775177001953
2018-04-09,133.42225646972656
2018-04-10,134.27235412597656
2018-04-11,132.61688232421875
2018-04-12,134.58555603027344
2018-04-13,137.4043426513672
2018-04-16,137.53857421875
2018-04-17,139.99940490722656
2018-04-18,141.83383178710938
2018-04-19,142.41551208496094
2018-04-20,143.57882690429688
2018-04-23,144.69737243652344
2018-04-24,144.33944702148438
2018-04-25,144.20521545410156
2018-04-26,146.88975524902344
2018-04-27,146.62130737304688
2018-04-30,146.93450927734375
2018-05-02,149.39532470703125
2018-05-03,148.05307006835938
2018-05-04,149.30584716796875
2018-05-07,152.9747314453125
2018-05-08,147.78460693359375
2018-05-09,148.45574951171875
2018-05-11,149.2163848876953
2018-05-14,147.7398681640625
2018-05-15,147.78460693359375
2018-05-16,143.7577667236328
2018-05-17,145.05531311035156
2018-05-18,144.9210662841797
2018-05-22,143.04190063476562
2018-05-23,144.42889404296875
2018-05-24,150.46914672851562
2018-05-25,156.0619659423828
2018-05-28,156.86734008789062
2018-05-29,157.00157165527344
2018-05-30,156.24095153808594
2018-05-31,153.91433715820312
2018-06-01,153.60113525390625
2018-06-04,154.36175537109375
2018-06-05,156.0619659423828
2018-06-06,157.8069305419922
2018-06-07,156.598876953125
2018-06-08,155.30136108398438
2018-06-11,155.8830108642578
2018-06-12,155.8830108642578
2018-06-13,157.7174530029297
2018-06-14,158.03533935546875
2018-06-15,160.2151336669922
2018-06-18,157.39955139160156
2018-06-19,155.1289520263672
2018-06-20,157.2178955078125
2018-06-21,157.03627014160156
2018-06-22,158.7165069580078
2018-06-25,157.7174530029297
2018-06-26,158.58030700683594
2018-06-27,160.5784454345703
2018-06-28,159.7610321044922
2018-06-29,161.53208923339844
2018-07-02,158.39865112304688
2018-07-03,159.8518524169922
2018-07-04,159.89724731445312
2018-07-05,160.30596923828125
2018-07-06,162.57659912109375
2018-07-09,163.07611083984375
2018-07-10,164.07521057128906
2018-07-11,162.8944854736328
2018-07-12,164.84719848632812
2018-07-13,165.02883911132812
2018-07-16,166.16416931152344
2018-07-17,166.89076232910156
2018-07-18,166.2095947265625
2018-07-19,165.80087280273438
2018-07-20,168.93434143066406
2018-07-23,168.07150268554688
2018-07-24,168.57102966308594
2018-07-25,168.75267028808594
2018-07-26,172.11318969726562
2018-07-27,170.84165954589844
2018-07-30,170.20587158203125
2018-07-31,166.02793884277344
2018-08-02,168.93434143066406
2018-08-03,169.9788360595703
2018-08-06,169.47927856445312
2018-08-07,170.52377319335938
2018-08-08,169.25222778320312
2018-08-09,169.84255981445312
2018-08-10,168.02609252929688
2018-08-13,167.07241821289062
2018-08-14,168.02609252929688
2018-08-15,163.62107849121094
2018-08-16,163.2577667236328
2018-08-17,163.0307159423828
2018-08-20,162.16787719726562
2018-08-21,161.94081115722656
2018-08-22,164.9834442138672
2018-08-23,164.75636291503906
2018-08-24,163.8935546875
2018-08-27,164.9380340576172
2018-08-28,165.4829864501953
2018-08-29,160.8509063720703
2018-08-30,162.8490447998047
2018-08-31,167.02700805664062
2018-09-03,171.34120178222656
2018-09-04,175.2920684814453
2018-09-05,173.4755859375
2018-09-06,176.69985961914062
2018-09-07,178.834228515625
2018-09-10,178.19847106933594
2018-09-11,178.10763549804688
2018-09-12,180.51451110839844
2018-09-13,182.92137145996094
2018-09-14,182.64889526367188
2018-09-17,181.6498260498047
2018-09-18,179.9695587158203
2018-09-19,178.06224060058594
2018-09-20,177.60812377929688
2018-09-21,176.5636444091797
2018-09-24,175.7915802001953
2018-09-25,177.7897491455078
2018-09-26,179.1975555419922
2018-09-27,178.334716796875
2018-09-28,177.38104248046875
2018-10-01,179.5608367919922
2018-10-02,180.74156188964844
2018-10-03,180.42367553710938
2018-10-04,171.52285766601562
2018-10-05,169.07057189941406
2018-10-08,154.40232849121094
2018-10-09,153.13079833984375
2018-10-10,147.63587951660156
2018-10-11,148.81663513183594
2018-10-12,147.31800842285156
2018-10-15,145.54690551757812
2018-10-16,142.05015563964844
2018-10-17,144.54783630371094
2018-10-18,144.59326171875
2018-10-19,144.32077026367188
2018-10-22,143.23089599609375
2018-10-23,142.59512329101562
2018-10-24,142.68594360351562
2018-10-25,141.1418914794922
2018-10-26,142.2318115234375
2018-10-29,145.45608520507812
2018-10-30,147.04551696777344
2018-10-31,149.452392578125
2018-11-01,152.7220916748047
2018-11-02,152.7220916748047
2018-11-05,153.03997802734375
2018-11-06,150.04275512695312
2018-11-07,149.861083984375
2018-11-08,148.04457092285156
2018-11-09,148.4079132080078
2018-11-12,145.77398681640625
2018-11-13,145.86480712890625
2018-11-14,142.7767791748047
2018-11-15,139.00753784179688
2018-11-16,139.23458862304688
2018-11-19,136.23736572265625
2018-11-20,133.19471740722656
2018-11-21,137.0093536376953
2018-11-22,141.23272705078125
2018-11-23,145.36524963378906
2018-11-26,144.04830932617188
2018-11-27,142.09555053710938
2018-11-28,143.23089599609375
2018-11-29,146.68222045898438
2018-11-30,146.54598999023438
2018-12-03,147.45423889160156
2018-12-04,146.8184814453125
2018-12-05,148.9528350830078
2018-12-06,143.59417724609375
2018-12-07,148.04457092285156
2018-12-10,144.18453979492188
2018-12-11,143.18545532226562
2018-12-12,148.04457092285156
2018-12-13,148.04457092285156
2018-12-14,146.77305603027344
2018-12-17,145.45608520507812
2018-12-18,143.09466552734375
2018-12-19,146.77305603027344
2018-12-20,142.00473022460938
2018-12-21,142.64051818847656
2018-12-27,144.0028839111328
2018-12-28,145.86480712890625
2019-01-03,143.3671112060547
2019-01-04,145.54690551757812
2019-01-07,148.0900115966797
2019-01-08,146.54598999023438
2019-01-09,148.9528350830078
2019-01-10,150.1335906982422
2019-01-11,151.22348022460938
2019-01-14,157.12709045410156
2019-01-15,160.30596923828125
2019-01-16,162.07705688476562
2019-01-17,163.66647338867188
2019-01-18,163.2123565673828
2019-01-21,162.6674041748047
2019-01-22,164.21142578125
2019-01-23,165.84628295898438
2019-01-24,165.02883911132812
2019-01-25,164.2568359375
2019-01-28,165.0742645263672
2019-01-29,167.57196044921875
2019-01-30,170.0696258544922
2019-01-31,169.11598205566406
2019-02-01,165.66464233398438
2019-02-04,164.9380340576172
2019-02-05,168.88890075683594
2019-02-06,166.5274658203125
2019-02-07,164.2568359375
2019-02-08,163.84812927246094
2019-02-11,166.02793884277344
2019-02-12,169.07057189941406
2019-02-13,169.16139221191406
2019-02-14,171.74990844726562
2019-02-15,171.9769744873047
2019-02-18,172.02236938476562
2019-02-19,169.11598205566406
2019-02-20,167.6627960205078
2019-02-21,166.3912353515625
2019-02-22,167.3448944091797
2019-02-25,167.4811248779297
2019-02-26,168.52561950683594
2019-02-27,169.206787109375
2019-02-28,169.52468872070312
2019-03-01,170.7962188720703
2019-03-04,172.20404052734375
2019-03-05,174.3384246826172
2019-03-06,171.84071350097656
2019-03-07,173.4755859375
2019-03-08,173.06686401367188
2019-03-11,175.60995483398438
2019-03-12,175.33746337890625
2019-03-13,175.60995483398438
2019-03-14,180.06039428710938
2019-03-15,180.15121459960938
2019-03-18,178.470947265625
2019-03-19,179.10671997070312
2019-03-20,178.97048950195312
2019-03-21,178.10763549804688
2019-03-22,176.15489196777344
2019-03-25,175.42831420898438
2019-03-26,178.56175231933594
2019-03-27,176.5636444091797
2019-03-28,177.3356475830078
2019-03-29,179.28834533691406
2019-04-01,178.56175231933594
2019-04-02,178.78883361816406
2019-04-03,181.60440063476562
2019-04-04,180.78697204589844
2019-04-05,183.10301208496094
2019-04-08,181.37733459472656
2019-04-09,182.37643432617188
2019-04-10,182.64889526367188
2019-04-11,181.28651428222656
2019-04-12,188.007568359375
2019-04-15,188.6433563232422
2019-04-16,189.3699493408203
2019-04-17,182.10394287109375
2019-04-18,181.92230224609375
2019-04-23,185.19200134277344
2019-04-24,184.3745574951172
2019-04-25,184.4653778076172
2019-04-26,186.82684326171875
2019-04-29,186.28189086914062
2019-04-30,186.64517211914062
2019-05-02,183.82960510253906
2019-05-03,186.10025024414062
2019-05-06,184.6470184326172
2019-05-07,188.007568359375
2019-05-08,189.18829345703125
2019-05-09,186.91766357421875
2019-05-10,187.00848388671875
2019-05-13,184.3745574951172
