Date,JUBLPHARMA.NS
2016-07-08,217.6650390625
2016-07-11,216.29434204101562
2016-07-12,214.64952087402344
2016-07-13,208.8926544189453
2016-07-14,210.880126953125
2016-07-15,206.69955444335938
2016-07-18,206.2198028564453
2016-07-19,205.6029815673828
2016-07-20,214.7180633544922
2016-07-21,220.88613891601562
2016-07-22,223.1820526123047
2016-07-25,225.92344665527344
2016-07-26,224.89541625976562
2016-07-27,229.96694946289062
2016-07-28,232.84539794921875
2016-07-29,230.0354766845703
2016-08-01,224.3471221923828
2016-08-02,220.1665496826172
2016-08-03,219.61827087402344
2016-08-04,219.7210693359375
2016-08-05,226.3003692626953
2016-08-08,226.02622985839844
2016-08-09,234.593017578125
2016-08-10,252.172119140625
2016-08-11,248.2998504638672
2016-08-12,265.0565185546875
2016-08-16,266.7699279785156
2016-08-17,300.5572814941406
2016-08-18,338.8384094238281
2016-08-19,350.2506408691406
2016-08-22,350.9422607421875
2016-08-23,348.79815673828125
2016-08-24,351.0805969238281
2016-08-25,365.8472595214844
2016-08-26,356.89044189453125
2016-08-29,352.15264892578125
2016-08-30,376.1182861328125
2016-08-31,371.9338073730469
2016-09-01,376.80987548828125
2016-09-02,374.38916015625
2016-09-06,391.2653503417969
2016-09-07,396.21063232421875
2016-09-08,407.9686584472656
2016-09-09,394.61981201171875
2016-09-12,373.80120849609375
2016-09-14,385.80133056640625
2016-09-15,417.58258056640625
2016-09-16,417.7208557128906
2016-09-19,414.26263427734375
2016-09-20,408.4527893066406
2016-09-21,434.5279541015625
2016-09-22,429.3752136230469
2016-09-23,440.9948425292969
2016-09-26,439.4386291503906
2016-09-27,440.5452880859375
2016-09-28,438.40118408203125
2016-09-29,408.3490295410156
2016-09-30,424.8794250488281
2016-10-03,452.54534912109375
2016-10-04,448.3954772949219
2016-10-05,445.6634521484375
2016-10-06,437.0178527832031
2016-10-07,441.6173400878906
2016-10-10,450.4358825683594
2016-10-13,445.1793518066406
2016-10-14,448.94879150390625
2016-10-17,450.98919677734375
2016-10-18,476.891357421875
2016-10-19,477.3756103515625
2016-10-20,478.0671691894531
2016-10-21,473.7789306640625
2016-10-24,475.33514404296875
2016-10-25,475.95770263671875
2016-10-26,460.9488220214844
2016-10-27,447.4963073730469
2016-10-28,476.78765869140625
2016-11-01,478.79345703125
2016-11-02,467.242919921875
2016-11-03,455.9690246582031
2016-11-04,430.7584228515625
2016-11-07,446.83929443359375
2016-11-08,436.429931640625
2016-11-09,437.2253112792969
2016-11-10,443.2427062988281
2016-11-11,426.50482177734375
2016-11-15,398.8735046386719
2016-11-16,413.77850341796875
2016-11-17,418.6199951171875
2016-11-18,434.6662292480469
2016-11-21,419.96875
2016-11-22,433.4212646484375
2016-11-23,449.39837646484375
2016-11-24,452.99493408203125
2016-11-25,462.7471923828125
2016-11-28,454.5511474609375
2016-11-29,456.8681640625
2016-11-30,487.36993408203125
2016-12-01,491.03558349609375
2016-12-02,478.0671691894531
2016-12-05,484.46490478515625
2016-12-06,480.62628173828125
2016-12-07,459.6693420410156
2016-12-08,460.2572937011719
2016-12-09,462.9892883300781
2016-12-12,455.51947021484375
2016-12-13,458.83935546875
2016-12-14,442.4127197265625
2016-12-15,444.2456359863281
2016-12-16,435.9112548828125
2016-12-19,429.2368469238281
2016-12-20,413.81304931640625
2016-12-21,418.86212158203125
2016-12-22,406.7928466796875
2016-12-23,407.20782470703125
2016-12-26,387.80712890625
2016-12-27,400.8792419433594
2016-12-28,423.70367431640625
2016-12-29,434.9775085449219
2016-12-30,437.25994873046875
2017-01-02,430.17059326171875
2017-01-03,441.27154541015625
2017-01-04,494.97802734375
2017-01-05,495.11627197265625
2017-01-06,487.2315673828125
2017-01-09,481.7328796386719
2017-01-10,485.6061096191406
2017-01-11,488.0270080566406
2017-01-12,470.56280517578125
2017-01-13,465.3062438964844
2017-01-16,478.6550598144531
2017-01-17,480.2459411621094
2017-01-18,483.18536376953125
2017-01-19,478.96630859375
2017-01-20,464.2342224121094
2017-01-23,467.6579284667969
2017-01-24,480.4188537597656
2017-01-25,491.5543518066406
2017-01-27,486.2978515625
2017-01-30,480.6608581542969
2017-01-31,464.37255859375
2017-02-01,484.222900390625
2017-02-02,495.32379150390625
2017-02-03,492.5918273925781
2017-02-06,517.179931640625
2017-02-07,486.98944091796875
2017-02-08,485.4678039550781
2017-02-09,496.050048828125
2017-02-10,491.07012939453125
2017-02-13,483.0470275878906
2017-02-14,471.3581848144531
2017-02-15,456.6260986328125
2017-02-16,480.5571594238281
2017-02-17,488.0615234375
2017-02-20,495.98089599609375
2017-02-21,497.39874267578125
2017-02-22,491.48516845703125
2017-02-23,490.03271484375
2017-02-27,496.5341491699219
2017-02-28,497.8482971191406
2017-03-01,494.52838134765625
2017-03-02,493.0413513183594
2017-03-03,489.4447937011719
2017-03-06,491.312255859375
2017-03-07,487.99237060546875
2017-03-08,508.9492492675781
2017-03-09,518.2864990234375
2017-03-10,518.9780883789062
2017-03-14,570.2984619140625
2017-03-15,552.9725952148438
2017-03-16,551.9352416992188
2017-03-17,542.805419921875
2017-03-20,543.773681640625
2017-03-21,552.523193359375
2017-03-22,546.159912109375
2017-03-23,546.3329467773438
2017-03-24,541.041748046875
2017-03-27,546.2291259765625
2017-03-28,560.0275268554688
2017-03-29,553.9755249023438
2017-03-30,553.8372802734375
2017-03-31,553.18017578125
2017-04-03,566.3560791015625
2017-04-05,579.5319213867188
2017-04-06,577.7335815429688
2017-04-07,562.6903076171875
2017-04-10,562.5866088867188
2017-04-11,574.8632202148438
2017-04-12,590.2870483398438
2017-04-13,580.3966064453125
2017-04-17,572.6155395507812
2017-04-18,567.3935546875
2017-04-19,561.7911987304688
2017-04-20,562.517333984375
2017-04-21,558.4713134765625
2017-04-24,546.2982788085938
2017-04-25,554.01025390625
2017-04-26,541.5950927734375
2017-04-27,530.6670532226562
2017-04-28,533.6410522460938
2017-05-02,526.5171508789062
2017-05-03,507.2547912597656
2017-05-04,507.80804443359375
2017-05-05,527.4508666992188
2017-05-08,526.4480590820312
2017-05-09,533.7794189453125
2017-05-10,543.5316772460938
2017-05-11,539.3471069335938
2017-05-12,535.128173828125
2017-05-15,527.1741333007812
2017-05-16,530.0099487304688
2017-05-17,523.7159423828125
2017-05-18,503.17401123046875
2017-05-19,487.0931396484375
2017-05-22,471.7040100097656
2017-05-23,467.20831298828125
2017-05-24,500.26910400390625
2017-05-25,491.00103759765625
2017-05-26,490.44769287109375
2017-05-29,476.2342834472656
2017-05-30,506.00970458984375
2017-05-31,513.6524047851562
2017-06-01,512.0962524414062
2017-06-02,509.29510498046875
2017-06-05,506.1480712890625
2017-06-06,513.1337890625
2017-06-07,517.7332153320312
2017-06-08,515.4854125976562
2017-06-09,508.4306335449219
2017-06-12,499.16241455078125
2017-06-13,504.730224609375
2017-06-14,497.9866943359375
2017-06-15,485.1220397949219
2017-06-16,479.58880615234375
2017-06-19,469.87115478515625
2017-06-20,486.09027099609375
2017-06-21,482.7703552246094
2017-06-22,474.8856201171875
2017-06-23,465.68670654296875
2017-06-27,461.0526428222656
2017-06-28,477.7213439941406
2017-06-29,476.9259338378906
2017-06-30,473.5368347167969
2017-07-03,476.4417724609375
2017-07-04,477.75592041015625
2017-07-05,488.165283203125
2017-07-06,490.37847900390625
2017-07-07,494.0096435546875
2017-07-10,494.6667175292969
2017-07-11,494.42462158203125
2017-07-12,489.2718811035156
2017-07-13,490.1711120605469
2017-07-14,495.427490234375
2017-07-17,491.7963562011719
2017-07-18,486.5052490234375
2017-07-19,498.81671142578125
2017-07-20,513.2028198242188
2017-07-21,517.4911499023438
2017-07-24,514.9666137695312
2017-07-25,509.7445983886719
2017-07-26,511.7504577636719
2017-07-27,507.80804443359375
2017-07-28,501.41033935546875
2017-07-31,494.4938659667969
2017-08-01,495.5658874511719
2017-08-02,493.00677490234375
2017-08-03,494.73590087890625
2017-08-04,482.8395690917969
2017-08-07,484.0498962402344
2017-08-08,475.9230651855469
2017-08-09,462.8509521484375
2017-08-10,444.66058349609375
2017-08-11,470.9432067871094
2017-08-14,469.1103210449219
2017-08-16,485.5979919433594
2017-08-17,502.40032958984375
2017-08-18,489.3897399902344
2017-08-21,485.076171875
2017-08-22,492.8685607910156
2017-08-23,500.5566101074219
2017-08-24,505.2876892089844
2017-08-28,499.61724853515625
2017-08-29,486.7112121582031
2017-08-30,481.70172119140625
2017-08-31,488.8331604003906
2017-09-01,486.0502014160156
2017-09-04,482.4671325683594
2017-09-05,490.1551208496094
2017-09-06,482.50189208984375
2017-09-07,476.24017333984375
2017-09-08,485.7370300292969
2017-09-11,483.3367614746094
2017-09-12,486.2241516113281
2017-09-13,490.9552307128906
2017-09-14,492.03363037109375
2017-09-15,495.4776306152344
2017-09-18,493.6686706542969
2017-09-19,486.4329528808594
2017-09-20,480.3450622558594
2017-09-21,478.3621826171875
2017-09-22,461.00323486328125
2017-09-25,456.0982360839844
2017-09-26,458.8464050292969
2017-09-27,448.86236572265625
2017-09-28,450.1495056152344
2017-09-29,458.67242431640625
2017-10-03,455.5415954589844
2017-10-04,455.4720458984375
2017-10-05,454.1849060058594
2017-10-06,462.7077941894531
2017-10-09,471.1611328125
2017-10-10,471.5090637207031
2017-10-11,458.1854248046875
2017-10-12,459.71612548828125
2017-10-13,456.0982360839844
2017-10-16,457.5245056152344
2017-10-17,447.8535461425781
2017-10-18,442.357177734375
2017-10-19,443.7486267089844
2017-10-23,431.36431884765625
2017-10-24,426.98114013671875
2017-10-25,420.16278076171875
2017-10-26,440.652587890625
2017-10-27,444.47918701171875
2017-10-30,444.7574462890625
2017-10-31,445.5228271484375
2017-11-01,450.0799865722656
2017-11-02,452.75860595703125
2017-11-03,451.2279052734375
2017-11-06,455.0545349121094
2017-11-07,451.08880615234375
2017-11-08,445.66192626953125
2017-11-09,448.7928466796875
2017-11-10,434.4256286621094
2017-11-13,421.10205078125
2017-11-14,429.416259765625
2017-11-15,423.85028076171875
2017-11-16,430.7033386230469
2017-11-17,471.6133728027344
2017-11-20,458.9507751464844
2017-11-21,452.2019958496094
2017-11-22,442.8094177246094
2017-11-23,450.3582458496094
2017-11-24,442.4615478515625
2017-11-27,451.2279052734375
2017-11-28,449.31463623046875
2017-11-29,445.209716796875
2017-11-30,456.8983459472656
2017-12-01,483.3019714355469
2017-12-04,491.1987609863281
2017-12-05,479.5101623535156
2017-12-06,476.72711181640625
2017-12-07,480.10150146484375
2017-12-08,479.19708251953125
2017-12-11,475.0921325683594
2017-12-12,475.37042236328125
2017-12-13,467.6824645996094
2017-12-14,464.6211242675781
2017-12-15,473.8746032714844
2017-12-18,472.5875244140625
2017-12-19,487.4764404296875
2017-12-20,518.4373779296875
2017-12-21,534.4396362304688
2017-12-22,538.4052124023438
2017-12-26,534.5439453125
2017-12-27,545.014892578125
2017-12-28,533.639404296875
2017-12-29,548.4589233398438
2018-01-01,541.0143432617188
2018-01-02,526.4384155273438
2018-01-03,530.8912963867188
2018-01-04,547.6587524414062
2018-01-05,535.9354248046875
2018-01-08,541.153564453125
2018-01-09,546.8238525390625
2018-01-10,540.52734375
2018-01-11,563.1740112304688
2018-01-12,555.3468017578125
2018-01-15,581.0546264648438
2018-01-16,564.1480102539062
2018-01-17,643.18505859375
2018-01-18,625.2000122070312
2018-01-19,612.2242431640625
2018-01-22,617.4423828125
2018-01-23,620.364501953125
2018-01-24,631.8792114257812
2018-01-25,627.6698608398438
2018-01-29,642.6284790039062
2018-01-30,645.6549072265625
2018-01-31,635.4623413085938
2018-02-01,639.984619140625
2018-02-02,612.32861328125
2018-02-05,664.9620971679688
2018-02-06,642.5936279296875
2018-02-07,700.8973999023438
2018-02-08,675.0155639648438
2018-02-09,655.465087890625
2018-02-12,651.56884765625
2018-02-14,666.2492065429688
2018-02-15,651.9515380859375
2018-02-16,648.2640991210938
2018-02-19,643.3937377929688
2018-02-20,645.30712890625
2018-02-21,687.3651733398438
2018-02-22,690.0438232421875
2018-02-23,614.90283203125
2018-02-26,611.9112548828125
2018-02-27,618.86865234375
2018-02-28,610.5195922851562
2018-03-01,580.567626953125
2018-03-05,597.9962158203125
2018-03-06,568.6356811523438
2018-03-07,554.6163330078125
2018-03-08,556.634033203125
2018-03-09,553.537841796875
2018-03-12,559.5560913085938
2018-03-13,576.0452880859375
2018-03-14,586.5858764648438
2018-03-15,593.4042358398438
2018-03-16,593.4390258789062
2018-03-19,558.3385009765625
2018-03-20,556.0425415039062
2018-03-21,556.668701171875
2018-03-22,553.2943725585938
2018-03-23,567.3136596679688
2018-03-26,574.5145874023438
2018-03-27,579.4544677734375
2018-03-28,584.0465087890625
2018-04-02,589.4036254882812
2018-04-03,588.2557373046875
2018-04-04,573.4014282226562
2018-04-05,574.0623779296875
2018-04-06,569.087890625
2018-04-09,571.9055786132812
2018-04-10,572.7056884765625
2018-04-11,568.8095703125
2018-04-12,565.7830200195312
2018-04-13,560.077880859375
2018-04-16,562.5825805664062
2018-04-17,566.130859375
2018-04-18,554.6163330078125
2018-04-19,544.5974731445312
2018-04-20,532.0739135742188
2018-04-23,559.3472900390625
2018-04-24,579.6284790039062
2018-04-25,593.6826171875
2018-04-26,607.7019653320312
2018-04-27,612.7113037109375
2018-04-30,611.9807739257812
2018-05-02,580.532958984375
2018-05-03,571.3837890625
2018-05-04,569.2965698242188
2018-05-07,557.9906005859375
2018-05-08,576.8106689453125
2018-05-09,586.6207885742188
2018-05-10,588.8471069335938
2018-05-11,598.8311157226562
2018-05-14,585.7510375976562
2018-05-15,573.018798828125
2018-05-16,567.41796875
2018-05-17,564.1480102539062
2018-05-18,570.9315795898438
2018-05-21,544.3192749023438
2018-05-22,551.20703125
2018-05-23,547.0673217773438
2018-05-24,547.7283325195312
2018-05-25,556.1817016601562
2018-05-28,557.8168334960938
2018-05-29,545.2584228515625
2018-05-30,542.0928955078125
2018-05-31,549.0850830078125
2018-06-01,534.8916625976562
2018-06-04,538.927001953125
2018-06-05,510.29705810546875
2018-06-06,509.4620666503906
2018-06-07,510.40142822265625
2018-06-08,520.559326171875
2018-06-11,529.60400390625
2018-06-12,550.1635131835938
2018-06-13,539.55322265625
2018-06-14,549.7459716796875
2018-06-15,531.1347045898438
2018-06-18,530.3345947265625
2018-06-19,513.4628295898438
2018-06-20,514.78466796875
2018-06-21,512.3842163085938
2018-06-22,517.18505859375
2018-06-25,496.76470947265625
2018-06-26,485.5284118652344
2018-06-27,504.34844970703125
2018-06-28,491.6162109375
2018-06-29,486.4329528808594
2018-07-02,485.25006103515625
2018-07-03,484.72821044921875
2018-07-04,496.8690185546875
2018-07-05,493.21636962890625
2018-07-06,488.8331604003906
2018-07-09,488.93756103515625
2018-07-10,504.4876403808594
2018-07-11,508.3837890625
2018-07-12,522.5073852539062
2018-07-13,515.2716674804688
2018-07-16,517.1500854492188
2018-07-17,515.1324462890625
2018-07-18,512.3842163085938
2018-07-19,519.3765869140625
2018-07-20,516.1761474609375
2018-07-23,520.5941162109375
2018-07-24,529.9171752929688
2018-07-25,539.0662841796875
2018-07-26,542.8233642578125
2018-07-27,552.7724609375
2018-07-30,532.0391845703125
2018-07-31,514.0889282226562
2018-08-01,520.4202880859375
2018-08-02,521.77685546875
2018-08-03,514.575927734375
2018-08-06,539.55322265625
2018-08-07,527.8994140625
2018-08-08,516.5239868164062
2018-08-09,503.3395690917969
2018-08-10,508.27935791015625
2018-08-13,500.5217590332031
2018-08-14,496.83428955078125
2018-08-16,504.6266784667969
2018-08-17,514.9585571289062
2018-08-20,508.7663879394531
2018-08-21,505.7398681640625
2018-08-23,494.8861999511719
2018-08-24,498.33013916015625
2018-08-27,509.7403564453125
2018-08-28,504.27886962890625
2018-08-29,501.4611511230469
2018-08-30,498.9911804199219
2018-08-31,502.4699401855469
2018-09-03,508.905517578125
2018-09-04,520.4898071289062
2018-09-05,529.1517944335938
2018-09-06,528.8736572265625
2018-09-07,568.4616088867188
2018-09-10,560.7388916015625
2018-09-11,535.13525390625
2018-09-12,546.3936767578125
2018-09-14,554.2618408203125
2018-09-17,552.3733520507812
2018-09-18,539.39990234375
2018-09-19,522.2301025390625
2018-09-21,516.2503051757812
2018-09-24,505.82940673828125
2018-09-25,514.466796875
2018-09-26,531.7416381835938
2018-09-27,519.85205078125
2018-09-28,512.4385986328125
2018-10-01,497.78656005859375
2018-10-03,486.8411865234375
2018-10-04,493.2755126953125
2018-10-05,479.4976501464844
2018-10-08,468.6222229003906
2018-10-09,455.2640686035156
2018-10-10,466.873779296875
2018-10-11,453.90020751953125
2018-10-12,464.2510986328125
2018-10-15,484.2534484863281
2018-10-16,484.8129577636719
2018-10-17,475.8608703613281
2018-10-19,470.02099609375
2018-10-22,454.56463623046875
2018-10-23,456.103271484375
2018-10-24,457.0823974609375
2018-10-25,459.3204650878906
2018-10-26,452.641357421875
2018-10-29,453.6204528808594
2018-10-30,455.5087890625
2018-10-31,464.0762634277344
2018-11-01,471.070068359375
2018-11-02,491.2123107910156
2018-11-05,504.2558288574219
2018-11-06,511.9140625
2018-11-07,514.257080078125
2018-11-09,534.3643188476562
2018-11-12,522.2999877929688
2018-11-13,530.2728881835938
2018-11-14,525.796875
2018-11-15,526.98583984375
2018-11-16,526.7061767578125
2018-11-19,531.6368408203125
2018-11-20,509.326416015625
2018-11-21,492.8558349609375
2018-11-22,491.28228759765625
2018-11-26,479.0080871582031
2018-11-27,486.1767883300781
2018-11-28,487.1558532714844
2018-11-29,519.3974609375
2018-11-30,541.8827514648438
2018-12-03,559.332275390625
2018-12-04,573.8795776367188
2018-12-05,575.73291015625
2018-12-06,563.5286865234375
2018-12-07,553.7372436523438
2018-12-10,517.0195922851562
2018-12-11,527.4754638671875
2018-12-12,525.132568359375
2018-12-13,519.7122192382812
2018-12-14,514.7117309570312
2018-12-17,508.34722900390625
2018-12-18,505.5497741699219
2018-12-19,498.2061767578125
2018-12-20,496.1780090332031
2018-12-21,488.3797912597656
2018-12-24,496.632568359375
2018-12-26,498.0312805175781
2018-12-27,494.91912841796875
2018-12-28,493.7301940917969
2018-12-31,496.9822998046875
2019-01-01,498.06634521484375
2019-01-02,495.6883544921875
2019-01-03,493.0657958984375
2019-01-04,494.7092590332031
2019-01-07,496.87738037109375
2019-01-08,500.3043518066406
2019-01-09,501.56317138671875
2019-01-10,501.4234313964844
2019-01-11,510.095703125
2019-01-14,506.14410400390625
2019-01-15,503.3815612792969
2019-01-16,497.6466369628906
2019-01-17,492.1214904785156
2019-01-18,495.93316650390625
2019-01-21,492.4362487792969
2019-01-22,513.697509765625
2019-01-23,529.5735473632812
2019-01-24,505.7945556640625
2019-01-25,494.81414794921875
2019-01-28,499.4649963378906
2019-01-29,499.4649963378906
2019-01-30,493.6601867675781
2019-01-31,491.981689453125
2019-02-01,499.639892578125
2019-02-04,514.0822143554688
2019-02-05,517.0546264648438
2019-02-06,505.5846862792969
2019-02-07,514.1520385742188
2019-02-08,529.8883056640625
2019-02-11,524.8876953125
2019-02-12,503.1718444824219
2019-02-14,509.5011291503906
2019-02-15,512.788330078125
2019-02-18,501.66815185546875
2019-02-19,517.4392700195312
2019-02-20,525.5171508789062
2019-02-21,527.3006591796875
2019-02-22,529.083984375
2019-02-25,541.8126831054688
2019-02-26,541.8477783203125
2019-02-27,537.58154296875
2019-02-28,547.9674072265625
2019-03-01,544.9598999023438
2019-03-05,546.0090942382812
2019-03-06,535.4134521484375
2019-03-07,549.4010009765625
2019-03-08,537.9661254882812
2019-03-11,592.588134765625
2019-03-12,586.0487670898438
2019-03-13,580.1739501953125
2019-03-14,602.6241455078125
2019-03-15,610.911865234375
2019-03-18,611.15673828125
2019-03-19,588.6365356445312
2019-03-20,541.3931884765625
2019-03-22,526.2164916992188
2019-03-25,505.47979736328125
2019-03-26,479.3578186035156
2019-03-27,456.8026428222656
2019-03-28,457.5369567871094
2019-04-01,469.00689697265625
2019-04-02,479.70745849609375
2019-04-03,489.0442199707031
2019-04-04,502.7171936035156
2019-04-05,495.79327392578125
2019-04-08,489.3939514160156
2019-04-09,476.0007019042969
2019-04-10,480.37188720703125
2019-04-11,481.35107421875
2019-04-12,483.7639465332031
2019-04-15,482.574951171875
2019-04-16,483.8338317871094
2019-04-18,492.6810302734375
2019-04-22,476.38543701171875
2019-04-23,481.2111511230469
2019-04-24,480.6866760253906
2019-04-25,471.1400146484375
2019-04-26,459.7400817871094
2019-04-30,462.1878967285156
2019-05-02,457.467041015625
2019-05-03,455.6486511230469
2019-05-06,446.2768859863281
2019-05-07,446.5566711425781
2019-05-08,429.4916687011719
2019-05-09,430.85546875
2019-05-10,431.729736328125
2019-05-13,422.11322021484375
2019-05-14,422.60272216796875
2019-05-15,424.94573974609375
2019-05-16,435.4364929199219
2019-05-17,416.483154296875
2019-05-20,395.25689697265625
2019-05-21,376.1636657714844
2019-05-22,363.8545227050781
2019-05-23,361.65142822265625
2019-05-24,360.252685546875
2019-05-27,375.8489074707031
2019-05-28,358.3294372558594
2019-05-29,350.84600830078125
2019-05-30,354.7275085449219
2019-05-31,346.369873046875
2019-06-03,341.5092468261719
2019-06-04,321.8914489746094
2019-06-06,329.2699890136719
2019-06-07,332.9417419433594
2019-06-10,335.5294189453125
2019-06-11,333.5012512207031
2019-06-12,334.6203308105469
2019-06-13,334.9699401855469
2019-06-14,329.9693298339844
2019-06-17,329.8294677734375
2019-06-18,336.8233337402344
2019-06-19,328.36077880859375
2019-06-20,335.424560546875
