Date,ICICIGI.NS
2018-06-11,699.3865356445312
2018-06-12,696.6196899414062
2018-06-13,691.3721923828125
2018-06-14,689.6549072265625
2018-06-15,689.0823974609375
2018-06-18,683.0718383789062
2018-06-19,684.64599609375
2018-06-20,700.960693359375
2018-06-21,701.2470092773438
2018-06-22,695.04541015625
2018-06-25,683.1671752929688
2018-06-26,689.0823974609375
2018-06-27,677.4904174804688
2018-06-28,664.8965454101562
2018-06-29,664.7534790039062
2018-07-02,675.3915405273438
2018-07-03,687.5082397460938
2018-07-04,688.7529907226562
2018-07-05,673.4345703125
2018-07-06,686.7902221679688
2018-07-09,672.2378540039062
2018-07-10,671.950439453125
2018-07-11,669.93994140625
2018-07-12,680.9022827148438
2018-07-13,687.6997680664062
2018-07-16,684.6840209960938
2018-07-17,707.2786254882812
2018-07-18,718.7193603515625
2018-07-19,730.6390991210938
2018-07-20,745.4788208007812
2018-07-23,749.6912841796875
2018-07-24,759.1217651367188
2018-07-25,757.877197265625
2018-07-26,748.9254760742188
2018-07-27,748.015869140625
2018-07-30,729.2987670898438
2018-07-31,744.5693359375
2018-08-01,739.0642700195312
2018-08-02,753.2815551757812
2018-08-03,752.7550659179688
2018-08-06,747.537109375
2018-08-07,733.511474609375
2018-08-08,737.2930908203125
2018-08-09,746.7235717773438
2018-08-10,757.1591186523438
2018-08-13,741.2661743164062
2018-08-14,747.3934936523438
2018-08-16,755.8666381835938
2018-08-17,767.3074951171875
2018-08-20,767.8340454101562
2018-08-21,759.6483764648438
2018-08-23,723.2671508789062
2018-08-24,713.7409057617188
2018-08-27,745.2872924804688
2018-08-28,729.3464965820312
2018-08-29,759.456787109375
2018-08-30,761.1322631835938
2018-08-31,761.946044921875
2018-09-03,768.1691284179688
2018-09-04,770.3711547851562
2018-09-05,794.35400390625
2018-09-06,816.7092895507812
2018-09-07,838.2030029296875
2018-09-10,875.2063598632812
2018-09-11,860.4146728515625
2018-09-12,858.3082885742188
2018-09-14,882.1475219726562
2018-09-17,849.6917114257812
2018-09-18,836.9583740234375
2018-09-19,828.9161376953125
2018-09-21,850.8405151367188
2018-09-24,779.4664306640625
2018-09-25,797.6092529296875
2018-09-26,820.490966796875
2018-09-27,808.9544067382812
2018-09-28,773.9134521484375
2018-10-01,755.1007690429688
2018-10-03,716.2781982421875
2018-10-04,744.8085327148438
2018-10-05,738.1068115234375
2018-10-08,727.2882690429688
2018-10-09,703.353271484375
2018-10-10,747.537109375
2018-10-11,743.1332397460938
2018-10-12,745.9096069335938
2018-10-15,747.1062622070312
2018-10-16,752.6592407226562
2018-10-17,760.0791015625
2018-10-19,774.631591796875
2018-10-22,770.9454956054688
2018-10-23,757.4942626953125
2018-10-24,759.6961059570312
2018-10-25,764.9140014648438
2018-10-26,766.44580078125
2018-10-29,768.6546630859375
2018-10-30,768.8468017578125
2018-10-31,773.5529174804688
2018-11-01,817.0587158203125
2018-11-02,806.25439453125
2018-11-05,812.5449829101562
2018-11-06,815.522216796875
2018-11-07,816.5787353515625
2018-11-09,814.4657592773438
2018-11-12,794.2974243164062
2018-11-13,779.1231079101562
2018-11-14,795.3538208007812
2018-11-15,796.314208984375
2018-11-16,790.0234375
2018-11-19,802.6047973632812
2018-11-20,795.6898193359375
2018-11-21,784.597412109375
2018-11-22,774.9933471679688
2018-11-26,775.8577270507812
2018-11-27,763.7567138671875
2018-11-28,763.564697265625
2018-11-29,769.711181640625
2018-11-30,800.780029296875
2018-12-03,824.309814453125
2018-12-04,851.4891357421875
2018-12-05,855.2826538085938
2018-12-06,866.42333984375
2018-12-07,846.1588134765625
2018-12-10,824.4058837890625
2018-12-11,859.9405517578125
2018-12-12,883.3262329101562
2018-12-13,852.7376098632812
2018-12-14,871.5615234375
2018-12-17,861.6693725585938
2018-12-18,877.2757568359375
2018-12-19,835.5465087890625
2018-12-20,831.46484375
2018-12-21,828.055419921875
2018-12-24,805.5341186523438
2018-12-26,795.4498901367188
2018-12-27,840.6847534179688
2018-12-28,816.9628295898438
2018-12-31,830.21630859375
2019-01-01,838.6677856445312
2019-01-02,840.7807006835938
2019-01-03,833.8178100585938
2019-01-04,832.5693359375
2019-01-07,831.1766967773438
2019-01-08,829.9761962890625
2019-01-09,829.9761962890625
2019-01-10,855.1386108398438
2019-01-11,849.9525756835938
2019-01-14,828.1994018554688
2019-01-15,837.131103515625
2019-01-16,826.2306518554688
2019-01-17,841.212890625
2019-01-18,827.287109375
2019-01-21,817.2510375976562
2019-01-22,814.0816040039062
2019-01-23,799.2914428710938
2019-01-24,814.802001953125
2019-01-25,821.5726318359375
2019-01-28,785.4616088867188
2019-01-29,798.7632446289062
2019-01-30,821.9088134765625
2019-01-31,845.3905639648438
2019-02-01,845.24658203125
2019-02-04,848.60791015625
2019-02-05,849.5684204101562
2019-02-06,863.4461059570312
2019-02-07,853.74609375
2019-02-08,847.0233764648438
2019-02-11,823.8296508789062
2019-02-12,848.4158325195312
2019-02-14,874.20263671875
2019-02-15,875.0669555664062
2019-02-18,865.9910888671875
2019-02-19,880.2530517578125
2019-02-20,870.1207885742188
2019-02-21,889.088623046875
2019-02-22,894.2269287109375
2019-02-25,879.1005859375
2019-02-26,865.8470458984375
2019-02-27,874.0584716796875
2019-02-28,894.2749633789062
2019-03-01,912.6184692382812
2019-03-05,932.16259765625
2019-03-06,930.7219848632812
2019-03-07,913.9629516601562
2019-03-08,939.2214965820312
2019-03-11,940.8541870117188
2019-03-12,944.0714721679688
2019-03-13,931.490234375
2019-03-14,909.6412353515625
2019-03-15,929.6175537109375
2019-03-18,936.05224609375
2019-03-19,936.1961669921875
2019-03-20,941.0462036132812
2019-03-22,960.3502807617188
2019-03-25,953.4833984375
2019-03-26,973.1235961914062
2019-03-27,950.9384155273438
2019-03-28,965.4884033203125
2019-04-01,975.0924682617188
2019-04-02,960.6863403320312
2019-04-03,969.4740600585938
2019-04-04,969.6661376953125
2019-04-05,994.9725952148438
2019-04-08,1007.5537109375
2019-04-09,1027.8663330078125
2019-04-10,1046.2098388671875
2019-04-11,1041.1678466796875
2019-04-12,1052.884521484375
2019-04-15,1033.052490234375
2019-04-16,1040.2552490234375
2019-04-18,1052.068359375
2019-04-22,1024.1685791015625
2019-04-23,1026.6658935546875
2019-04-24,1028.0582275390625
2019-04-25,1033.29248046875
2019-04-26,1046.0177001953125
2019-04-30,1050.05126953125
2019-05-02,1060.4716796875
2019-05-03,1045.153564453125
2019-05-06,1016.9176025390625
2019-05-07,1014.9970703125
2019-05-08,1017.3978881835938
2019-05-09,1047.6505126953125
2019-05-10,1042.2239990234375
2019-05-13,1034.589111328125
2019-05-14,1023.1602172851562
2019-05-15,1046.2098388671875
2019-05-16,1048.1307373046875
2019-05-17,1075.64599609375
2019-05-20,1098.743408203125
2019-05-21,1101.8170166015625
2019-05-22,1090.58056640625
2019-05-23,1088.3231201171875
2019-05-24,1085.7303466796875
2019-05-27,1073.149169921875
2019-05-28,1109.1640625
2019-05-29,1091.5887451171875
2019-05-30,1101.3367919921875
2019-05-31,1129.90869140625
2019-06-03,1172.1661376953125
2019-06-04,1194.59130859375
2019-06-06,1126.355224609375
2019-06-07,1144.5067138671875
2019-06-10,1142.48974609375
2019-06-11,1103.689697265625
2019-06-12,1083.377197265625
2019-06-13,1107.62744140625
2019-06-14,1118.191650390625
2019-06-17,1105.0343017578125
2019-06-18,1088.1793212890625
2019-06-19,1109.56640625
2019-06-20,1120.4044189453125
2019-06-21,1113.2269287109375
2019-06-24,1132.5909423828125
2019-06-25,1061.638427734375
2019-06-26,1076.570556640625
2019-06-27,1079.6534423828125
2019-06-28,1071.802001953125
2019-07-01,1063.1317138671875
2019-07-02,1070.5977783203125
2019-07-03,1077.822998046875
2019-07-04,1082.6400146484375
2019-07-05,1065.106201171875
2019-07-08,1029.798828125
2019-07-09,1036.0606689453125
2019-07-10,1020.0204467773438
2019-07-11,1018.2863159179688
2019-07-12,1024.9337158203125
2019-07-15,1036.927734375
2019-07-16,1026.6197509765625
2019-07-17,1013.3248901367188
2019-07-18,1050.2703857421875
2019-07-19,1048.1993408203125
2019-07-22,1016.2152099609375
2019-07-23,1036.0606689453125
2019-07-24,1037.3614501953125
2019-07-25,1057.929443359375
2019-07-26,1099.0172119140625
2019-07-29,1131.001220703125
2019-07-30,1114.86474609375
2019-07-31,1163.1298828125
2019-08-01,1109.2772216796875
2019-08-02,1125.606689453125
2019-08-05,1109.469970703125
2019-08-06,1122.475341796875
2019-08-07,1125.6546630859375
2019-08-08,1156.2418212890625
2019-08-09,1111.6373291015625
2019-08-13,1110.8668212890625
2019-08-14,1101.81103515625
2019-08-16,1124.5948486328125
2019-08-19,1119.0555419921875
2019-08-20,1095.6937255859375
2019-08-21,1092.8033447265625
2019-08-22,1097.716552734375
2019-08-23,1136.6849365234375
2019-08-26,1162.0218505859375
2019-08-27,1170.21044921875
2019-08-28,1204.0732421875
2019-08-29,1191.7901611328125
2019-08-30,1211.7320556640625
2019-09-03,1146.3668212890625
2019-09-04,1103.4967041015625
2019-09-05,1130.23046875
2019-09-06,1152.3402099609375
2019-09-09,1135.240234375
2019-09-11,1087.8421630859375
2019-09-12,1097.283203125
2019-09-13,1093.7669677734375
2019-09-16,1087.7940673828125
2019-09-17,1091.743896484375
2019-09-18,1112.552734375
2019-09-19,1130.086181640625
2019-09-20,1190.634033203125
2019-09-23,1180.0369873046875
2019-09-24,1177.628662109375
2019-09-25,1129.36376953125
2019-09-26,1148.6790771484375
2019-09-27,1159.6614990234375
2019-09-30,1165.5382080078125
2019-10-01,1159.1317138671875
2019-10-03,1149.9796142578125
2019-10-04,1136.39599609375
2019-10-07,1116.6953125
2019-10-09,1123.1978759765625
2019-10-10,1149.642578125
2019-10-11,1162.6480712890625
2019-10-14,1195.7880859375
2019-10-15,1219.535400390625
2019-10-16,1163.033447265625
2019-10-17,1199.3526611328125
2019-10-18,1198.4857177734375
2019-10-22,1247.3768310546875
2019-10-23,1263.7545166015625
2019-10-24,1294.1004638671875
2019-10-25,1280.5650634765625
2019-10-27,1311.970947265625
2019-10-29,1301.855712890625
2019-10-30,1316.932373046875
2019-10-31,1296.939453125
2019-11-01,1297.470703125
2019-11-04,1277.5740966796875
2019-11-05,1260.7686767578125
2019-11-06,1246.281005859375
2019-11-07,1274.53173828125
2019-11-08,1275.352783203125
2019-11-11,1293.076171875
2019-11-13,1318.864013671875
2019-11-14,1326.63916015625
2019-11-15,1332.5308837890625
2019-11-18,1307.032470703125
2019-11-19,1294.476806640625
2019-11-20,1310.6544189453125
2019-11-21,1327.1705322265625
2019-11-22,1311.089111328125
2019-11-25,1314.3245849609375
2019-11-26,1302.058349609375
2019-11-27,1291.820556640625
2019-11-28,1293.36572265625
2019-11-29,1316.35302734375
2019-12-02,1323.693359375
2019-12-03,1340.0164794921875
2019-12-04,1317.2222900390625
2019-12-05,1319.5401611328125
2019-12-06,1314.566162109375
2019-12-09,1324.3212890625
2019-12-10,1303.41064453125
2019-12-11,1293.70361328125
2019-12-12,1291.530517578125
2019-12-13,1303.797119140625
2019-12-16,1302.203125
2019-12-17,1301.720458984375
2019-12-18,1296.118408203125
2019-12-19,1317.41552734375
2019-12-20,1361.747802734375
2019-12-23,1361.3614501953125
2019-12-24,1382.9964599609375
2019-12-26,1375.5594482421875
2019-12-27,1362.9552001953125
2019-12-30,1339.3885498046875
2019-12-31,1339.43701171875
2020-01-01,1338.1328125
2020-01-02,1314.22802734375
2020-01-03,1340.5958251953125
2020-01-06,1338.2777099609375
2020-01-07,1342.3343505859375
2020-01-08,1344.0244140625
2020-01-09,1333.4002685546875
2020-01-10,1327.8465576171875
2020-01-13,1307.515625
2020-01-14,1322.6793212890625
2020-01-15,1313.069091796875
2020-01-16,1366.2872314453125
2020-01-17,1364.2589111328125
2020-01-20,1308.4813232421875
2020-01-21,1284.5284423828125
2020-01-22,1268.736572265625
2020-01-23,1287.281005859375
2020-01-24,1304.2315673828125
2020-01-27,1293.076171875
2020-01-28,1291.6754150390625
2020-01-29,1278.63671875
2020-01-30,1282.5966796875
2020-01-31,1273.3729248046875
2020-02-03,1256.229248046875
2020-02-04,1269.4127197265625
2020-02-05,1290.6617431640625
2020-02-06,1330.5989990234375
2020-02-07,1334.5107421875
2020-02-10,1330.212890625
2020-02-11,1321.76171875
2020-02-12,1305.100830078125
2020-02-13,1301.3343505859375
2020-02-14,1307.37060546875
2020-02-17,1292.93115234375
2020-02-18,1293.6556396484375
2020-02-19,1309.2540283203125
2020-02-20,1299.4990234375
2020-02-24,1260.5269775390625
2020-02-25,1242.9486083984375
2020-02-26,1193.2557373046875
2020-02-27,1208.033203125
2020-02-28,1194.41455078125
2020-03-02,1158.1470947265625
2020-03-03,1169.592529296875
2020-03-04,1173.02099609375
2020-03-05,1219.6234130859375
2020-03-06,1221.2169189453125
2020-03-09,1166.6466064453125
2020-03-11,1149.40625
2020-03-12,1066.440185546875
2020-03-13,1087.2056884765625
2020-03-16,1050.6485595703125
2020-03-17,1038.527099609375
2020-03-18,961.7904663085938
2020-03-19,994.2429809570312
2020-03-20,970.1450805664062
2020-03-23,798.0794677734375
2020-03-24,821.8875732421875
2020-03-25,951.3110961914062
2020-03-26,1059.3411865234375
2020-03-27,987.8201904296875
2020-03-30,992.6010131835938
2020-03-31,1044.70849609375
2020-04-01,1067.9854736328125
2020-04-03,1009.3584594726562
2020-04-07,1115.022216796875
2020-04-08,1111.6416015625
2020-04-09,1129.0751953125
2020-04-13,1107.5367431640625
2020-04-15,1113.4766845703125
2020-04-16,1117.7265625
2020-04-17,1158.4371337890625
2020-04-20,1149.64794921875
2020-04-21,1119.6099853515625
2020-04-22,1100.4864501953125
2020-04-23,1150.178955078125
2020-04-24,1097.6851806640625
2020-04-27,1153.221435546875
2020-04-28,1154.621826171875
2020-04-29,1189.1993408203125
2020-04-30,1246.52197265625
2020-05-04,1167.5640869140625
2020-05-05,1171.9105224609375
2020-05-06,1170.75146484375
2020-05-07,1168.8681640625
2020-05-08,1192.966064453125
2020-05-11,1252.99365234375
2020-05-12,1287.7640380859375
2020-05-13,1275.0147705078125
2020-05-14,1201.0308837890625
2020-05-15,1191.2760009765625
2020-05-18,1126.177734375
2020-05-19,1180.7962646484375
2020-05-20,1192.821044921875
2020-05-21,1206.6810302734375
2020-05-22,1195.815185546875
2020-05-26,1191.2275390625
2020-05-27,1190.4549560546875
2020-05-28,1211.413818359375
2020-05-29,1256.277099609375
2020-06-01,1258.1121826171875
2020-06-02,1250.385498046875
2020-06-03,1228.122802734375
2020-06-04,1238.022705078125
2020-06-05,1258.2572021484375
2020-06-08,1245.6531982421875
2020-06-09,1269.4610595703125
2020-06-10,1272.9862060546875
2020-06-11,1255.4080810546875
2020-06-12,1256.8087158203125
2020-06-15,1274.097412109375
2020-06-16,1316.5460205078125
2020-06-17,1288.8265380859375
2020-06-18,1232.131103515625
2020-06-19,1226.770751953125
2020-06-22,1228.1710205078125
2020-06-23,1246.3773193359375
2020-06-24,1248.936767578125
2020-06-25,1230.4891357421875
2020-06-26,1219.4302978515625
2020-06-29,1197.5538330078125
2020-06-30,1223.3419189453125
2020-07-01,1223.3419189453125
2020-07-02,1245.0736083984375
2020-07-03,1235.6082763671875
2020-07-06,1243.0936279296875
2020-07-07,1230.1995849609375
2020-07-08,1244.3975830078125
2020-07-09,1227.6883544921875
2020-07-10,1217.0640869140625
2020-07-13,1230.343994140625
2020-07-14,1217.4017333984375
2020-07-15,1209.8682861328125
2020-07-16,1207.0189208984375
2020-07-17,1244.301025390625
2020-07-20,1276.270263671875
2020-07-21,1288.6812744140625
2020-07-22,1250.14404296875
2020-07-23,1239.2784423828125
2020-07-24,1253.2347412109375
2020-07-27,1261.9273681640625
2020-07-28,1274.62841796875
2020-07-29,1257.4365234375
2020-07-30,1276.270263671875
2020-07-31,1259.0782470703125
2020-08-03,1273.904052734375
2020-08-04,1303.5556640625
2020-08-05,1304.569580078125
2020-08-06,1328.957275390625
2020-08-07,1310.0267333984375
2020-08-10,1335.33203125
2020-08-11,1302.8311767578125
2020-08-12,1330.7923583984375
2020-08-13,1317.56005859375
2020-08-14,1265.018310546875
2020-08-17,1250.7718505859375
2020-08-18,1290.46826171875
2020-08-19,1265.8875732421875
2020-08-20,1254.007568359375
2020-08-21,1247.34326171875
2020-08-24,1231.599853515625
2020-08-25,1222.1346435546875
2020-08-26,1221.0721435546875
2020-08-27,1233.048583984375
2020-08-28,1240.0513916015625
2020-08-31,1213.7799072265625
2020-09-01,1216.4361572265625
2020-09-02,1218.9473876953125
2020-09-03,1244.2523193359375
2020-09-04,1246.1358642578125
2020-09-07,1239.2784423828125
2020-09-08,1220.879150390625
2020-09-09,1176.3531494140625
2020-09-10,1210.496337890625
2020-09-11,1253.8624267578125
2020-09-14,1260.7686767578125
2020-09-15,1259.947509765625
2020-09-16,1271.3446044921875
2020-09-17,1237.7327880859375
2020-09-18,1251.6895751953125
2020-09-21,1232.4207763671875
2020-09-22,1211.8966064453125
2020-09-23,1215.180419921875
2020-09-24,1208.564697265625
2020-09-25,1226.674072265625
2020-09-28,1225.1768798828125
2020-09-29,1207.791748046875
2020-09-30,1255.1181640625
2020-10-01,1256.8568115234375
2020-10-05,1211.55859375
2020-10-06,1193.062744140625
2020-10-07,1231.31005859375
2020-10-08,1208.95068359375
2020-10-09,1204.942626953125
2020-10-12,1166.7432861328125
2020-10-13,1161.3345947265625
2020-10-14,1204.6529541015625
2020-10-15,1207.9365234375
2020-10-16,1196.63623046875
2020-10-19,1211.2685546875
2020-10-20,1203.252197265625
2020-10-21,1198.3262939453125
2020-10-22,1213.055419921875
2020-10-23,1214.8424072265625
2020-10-26,1212.0897216796875
2020-10-27,1206.246337890625
2020-10-28,1188.5712890625
2020-10-29,1200.2581787109375
2020-10-30,1193.7869873046875
2020-11-02,1183.2110595703125
2020-11-03,1184.2735595703125
2020-11-04,1189.2474365234375
2020-11-05,1201.17578125
2020-11-06,1217.4017333984375
2020-11-09,1227.8812255859375
2020-11-10,1225.9013671875
2020-11-11,1222.1346435546875
2020-11-12,1216.339599609375
2020-11-13,1252.99365234375
2020-11-14,1251.64111328125
2020-11-17,1283.803955078125
2020-11-18,1266.4669189453125
2020-11-19,1252.1724853515625
2020-11-20,1309.9783935546875
2020-11-23,1306.6461181640625
2020-11-24,1325.3836669921875
2020-11-25,1335.6214599609375
2020-11-26,1407.2874755859375
2020-11-27,1401.830322265625
2020-12-01,1420.9058837890625
2020-12-02,1469.5845947265625
2020-12-03,1431.4818115234375
2020-12-04,1400.7197265625
2020-12-07,1393.475830078125
2020-12-08,1414.3865966796875
2020-12-09,1403.7620849609375
2020-12-10,1400.2369384765625
2020-12-11,1416.462890625
2020-12-14,1438.8704833984375
2020-12-15,1405.983642578125
2020-12-16,1428.82568359375
2020-12-17,1427.08740234375
2020-12-18,1411.537109375
2020-12-21,1383.7691650390625
2020-12-22,1408.0118408203125
2020-12-23,1408.398193359375
2020-12-24,1433.365478515625
2020-12-28,1446.5009765625
2020-12-29,1458.718994140625
2020-12-30,1458.525390625
2020-12-31,1468.908447265625
2021-01-01,1467.314697265625
2021-01-04,1496.53173828125
2021-01-05,1530.1434326171875
2021-01-06,1556.6556396484375
2021-01-07,1517.5390625
2021-01-08,1550.3294677734375
2021-01-11,1554.7239990234375
2021-01-12,1512.468017578125
2021-01-13,1496.09716796875
2021-01-14,1501.6025390625
2021-01-15,1497.884033203125
2021-01-18,1471.5162353515625
2021-01-19,1458.4290771484375
2021-01-20,1443.8447265625
2021-01-21,1412.889404296875
2021-01-22,1389.8055419921875
2021-01-25,1389.129638671875
2021-01-27,1331.7098388671875
2021-01-28,1324.417724609375
2021-01-29,1270.5716552734375
2021-02-01,1318.7193603515625
2021-02-02,1340.54736328125
2021-02-03,1387.3426513671875
2021-02-04,1420.03662109375
2021-02-05,1417.6220703125
2021-02-08,1422.692626953125
2021-02-09,1461.133544921875
2021-02-10,1449.736328125
2021-02-11,1446.6458740234375
2021-02-12,1443.8447265625
2021-02-15,1446.5491943359375
2021-02-16,1453.503173828125
2021-02-17,1446.6939697265625
2021-02-18,1447.0321044921875
2021-02-19,1442.734130859375
2021-02-22,1416.0767822265625
2021-02-23,1448.2393798828125
2021-02-24,1435.44189453125
2021-02-25,1431.723388671875
2021-02-26,1377.2979736328125
2021-03-01,1378.3602294921875
2021-03-02,1382.3203125
2021-03-03,1445.776611328125
2021-03-04,1421.05078125
2021-03-05,1444.47265625
2021-03-08,1430.90234375
2021-03-09,1418.10498046875
2021-03-10,1420.8575439453125
2021-03-12,1420.9541015625
2021-03-15,1414.869384765625
2021-03-16,1442.05810546875
2021-03-17,1424.7210693359375
2021-03-18,1392.9066162109375
2021-03-19,1391.308837890625
2021-03-22,1389.3717041015625
2021-03-23,1392.8096923828125
2021-03-24,1358.622802734375
2021-03-25,1344.4827880859375
2021-03-26,1355.862548828125
2021-03-30,1387.7738037109375
2021-03-31,1388.0157470703125
2021-04-01,1392.277099609375
2021-04-05,1366.1766357421875
2021-04-06,1381.9630126953125
2021-04-07,1403.8018798828125
2021-04-08,1385.40087890625
2021-04-09,1374.8446044921875
2021-04-12,1308.455810546875
2021-04-13,1320.9976806640625
2021-04-15,1342.885009765625
2021-04-16,1372.4718017578125
2021-04-19,1317.8013916015625
2021-04-20,1354.89404296875
2021-04-22,1336.5418701171875
2021-04-23,1337.6552734375
2021-04-26,1405.8358154296875
2021-04-27,1394.310791015625
2021-04-28,1379.9776611328125
2021-04-29,1373.149658203125
2021-04-30,1369.4212646484375
2021-05-03,1390.3399658203125
2021-05-04,1397.7005615234375
2021-05-05,1405.9324951171875
2021-05-06,1407.9180908203125
2021-05-07,1404.23779296875
2021-05-10,1450.191650390625
2021-05-11,1437.9892578125
2021-05-12,1434.9866943359375
2021-05-14,1426.657958984375
2021-05-17,1428.9822998046875
2021-05-18,1440.168212890625
2021-05-19,1457.50390625
2021-05-20,1479.6817626953125
2021-05-21,1479.2462158203125
2021-05-24,1446.414794921875
2021-05-25,1433.1951904296875
2021-05-26,1430.2899169921875
2021-05-27,1400.7998046875
2021-05-28,1437.2628173828125
2021-05-31,1425.495849609375
2021-06-01,1420.556640625
2021-06-02,1420.8472900390625
2021-06-03,1428.304443359375
2021-06-04,1401.86474609375
2021-06-07,1398.814208984375
2021-06-08,1421.427978515625
2021-06-09,1427.4326171875
2021-06-10,1454.307861328125
2021-06-11,1467.96337890625
2021-06-14,1456.8746337890625
2021-06-15,1455.6153564453125
2021-06-16,1468.3992919921875
2021-06-17,1460.5545654296875
2021-06-18,1485.6380615234375
2021-06-21,1479.19775390625
2021-06-22,1476.9217529296875
2021-06-23,1485.2506103515625
2021-06-24,1477.163818359375
