Date,MANYAVAR.NS
2022-11-30,1348.5496826171875
2022-12-01,1370.0859375
2022-12-02,1380.2379150390625
2022-12-05,1344.705810546875
2022-12-06,1313.5595703125
2022-12-07,1320.50830078125
2022-12-08,1317.994873046875
2022-12-09,1340.467529296875
2022-12-12,1335.3914794921875
2022-12-13,1334.1102294921875
2022-12-14,1362.39794921875
2022-12-15,1335.6378173828125
2022-12-16,1298.2822265625
2022-12-19,1325.9293212890625
2022-12-20,1321.444580078125
2022-12-21,1295.078857421875
2022-12-22,1278.1751708984375
2022-12-23,1266.7911376953125
2022-12-26,1282.90625
2022-12-27,1277.8795166015625
2022-12-28,1290.0521240234375
2022-12-29,1301.978271484375
2022-12-30,1318.882080078125
2023-01-02,1341.058837890625
2023-01-03,1314.24951171875
2023-01-04,1280.2449951171875
2023-01-05,1274.4791259765625
2023-01-06,1280.7379150390625
2023-01-09,1292.61474609375
2023-01-10,1296.458740234375
2023-01-11,1296.0152587890625
2023-01-12,1297.54296875
2023-01-13,1274.6268310546875
2023-01-16,1279.2100830078125
2023-01-17,1274.6268310546875
2023-01-18,1259.497314453125
2023-01-19,1246.0927734375
2023-01-20,1203.0203857421875
2023-01-23,1184.7860107421875
2023-01-24,1148.760986328125
2023-01-25,1123.2822265625
2023-01-27,1142.2064208984375
2023-01-30,1100.7110595703125
2023-01-31,1174.4859619140625
2023-02-01,1202.4288330078125
2023-02-02,1239.4888916015625
2023-02-03,1215.2421875
2023-02-06,1184.6873779296875
2023-02-07,1169.8043212890625
2023-02-08,1161.8699951171875
2023-02-09,1201.9853515625
2023-02-10,1240.4251708984375
2023-02-13,1255.70263671875
2023-02-14,1217.016357421875
2023-02-15,1217.2135009765625
2023-02-16,1208.5399169921875
2023-02-17,1224.4580078125
2023-02-20,1195.0364990234375
2023-02-21,1152.1121826171875
2023-02-22,1137.86962890625
2023-02-23,1146.0997314453125
2023-02-24,1146.1982421875
2023-02-27,1181.2376708984375
2023-02-28,1186.4122314453125
2023-03-01,1168.867919921875
2023-03-02,1186.2152099609375
2023-03-03,1170.198486328125
2023-03-06,1173.796142578125
2023-03-08,1168.4244384765625
2023-03-09,1155.611083984375
2023-03-10,1150.6336669921875
2023-03-13,1144.375
2023-03-14,1124.957763671875
2023-03-15,1122.6907958984375
2023-03-16,1124.809814453125
2023-03-17,1151.86572265625
2023-03-20,1117.8612060546875
2023-03-21,1123.7750244140625
2023-03-22,1109.729736328125
2023-03-23,1107.511962890625
2023-03-24,1094.4522705078125
2023-03-27,1084.79296875
2023-03-28,1082.0333251953125
2023-03-29,1088.4891357421875
2023-03-31,1122.7894287109375
2023-04-03,1122.838623046875
2023-04-05,1115.9884033203125
2023-04-06,1123.23291015625
2023-04-10,1123.7257080078125
2023-04-11,1136.5882568359375
2023-04-12,1196.761474609375
2023-04-13,1220.7618408203125
2023-04-17,1245.649169921875
2023-04-18,1252.6964111328125
2023-04-19,1260.3350830078125
2023-04-20,1249.049560546875
2023-04-21,1261.8135986328125
2023-04-24,1271.669921875
2023-04-25,1287.8836669921875
2023-04-26,1233.5257568359375
2023-04-27,1238.158203125
2023-04-28,1253.8792724609375
2023-05-02,1231.8994140625
2023-05-03,1225.3448486328125
2023-05-04,1211.6939697265625
2023-05-05,1208.2935791015625
2023-05-08,1207.7021484375
2023-05-09,1222.683837890625
2023-05-10,1263.686279296875
2023-05-11,1244.5648193359375
2023-05-12,1256.047607421875
2023-05-15,1241.5587158203125
2023-05-16,1238.94677734375
2023-05-17,1228.4005126953125
2023-05-18,1231.1602783203125
2023-05-19,1212.5810546875
2023-05-22,1207.3570556640625
2023-05-23,1228.5975341796875
2023-05-24,1250.528076171875
2023-05-25,1236.581298828125
2023-05-26,1256.5897216796875
2023-05-29,1249.39453125
2023-05-30,1275.21826171875
2023-05-31,1269.0087890625
2023-06-01,1246.8812255859375
2023-06-02,1268.31884765625
2023-06-05,1265.6575927734375
2023-06-06,1264.7213134765625
2023-06-07,1271.8177490234375
2023-06-08,1264.573486328125
2023-06-09,1266.4952392578125
2023-06-12,1274.5283203125
2023-06-13,1283.3990478515625
2023-06-14,1301.6827392578125
2023-06-15,1335.0958251953125
2023-06-16,1344.1142578125
2023-06-19,1319.424072265625
2023-06-20,1302.6190185546875
2023-06-21,1322.2825927734375
2023-06-22,1309.1241455078125
2023-06-23,1281.920654296875
2023-06-26,1270.388671875
2023-06-27,1255.751953125
2023-06-28,1236.7784423828125
2023-06-30,1221.205322265625
2023-07-03,1209.8704833984375
2023-07-04,1203.2667236328125
2023-07-05,1204.0059814453125
2023-07-06,1199.5706787109375
2023-07-07,1188.8271484375
2023-07-10,1212.778076171875
2023-07-11,1196.860107421875
2023-07-12,1226.823486328125
2023-07-13,1227.0206298828125
2023-07-14,1213.17236328125
2023-07-17,1221.4517822265625
2023-07-18,1237.961181640625
2023-07-19,1250.873046875
2023-07-20,1259.6944580078125
2023-07-21,1262.6514892578125
2023-07-24,1268.565185546875
2023-07-25,1231.8009033203125
2023-07-26,1213.3201904296875
2023-07-27,1217.7554931640625
2023-07-28,1222.7823486328125
2023-07-31,1247.5711669921875
2023-08-01,1278.4708251953125
2023-08-02,1266.19970703125
2023-08-03,1237.0247802734375
2023-08-04,1255.8505859375
2023-08-07,1247.0289306640625
2023-08-08,1254.3720703125
2023-08-09,1267.0867919921875
2023-08-10,1249.54248046875
2023-08-11,1248.8525390625
2023-08-14,1245.8955078125
2023-08-16,1240.819580078125
2023-08-17,1231.3388671875
2023-08-18,1216.150146484375
2023-08-21,1218.880126953125
2023-08-22,1251.3922119140625
2023-08-23,1227.8642578125
2023-08-24,1206.37158203125
2023-08-25,1209.697265625
2023-08-28,1226.72265625
2023-08-29,1226.9212646484375
2023-08-30,1253.0301513671875
2023-08-31,1251.2928466796875
2023-09-01,1249.2578125
2023-09-04,1241.2662353515625
2023-09-05,1288.272216796875
2023-09-06,1280.1318359375
2023-09-07,1280.28076171875
2023-09-08,1271.4454345703125
2023-09-11,1284.3509521484375
2023-09-12,1279.98291015625
2023-09-13,1275.96240234375
2023-09-14,1274.3739013671875
2023-09-15,1304.453857421875
2023-09-18,1308.921142578125
2023-09-20,1309.3677978515625
2023-09-21,1302.9150390625
2023-09-22,1332.49853515625
2023-09-25,1323.712890625
2023-09-26,1312.544677734375
2023-09-27,1291.895751953125
2023-09-28,1314.281982421875
2023-09-29,1328.8255615234375
2023-10-03,1322.769775390625
2023-10-04,1303.709228515625
2023-10-05,1283.4078369140625
2023-10-06,1289.4635009765625
2023-10-09,1279.784423828125
2023-10-10,1272.388427734375
2023-10-11,1284.6983642578125
2023-10-12,1284.30126953125
2023-10-13,1267.6234130859375
2023-10-16,1265.9853515625
2023-10-17,1286.33642578125
2023-10-18,1273.8280029296875
2023-10-19,1309.6656494140625
2023-10-20,1301.5748291015625
2023-10-23,1287.9744873046875
2023-10-25,1285.542236328125
2023-10-26,1260.574951171875
2023-10-27,1273.728759765625
2023-10-30,1276.50830078125
2023-10-31,1282.7625732421875
2023-11-01,1285.7408447265625
2023-11-02,1295.1220703125
2023-11-03,1293.186279296875
2023-11-06,1295.1220703125
2023-11-07,1302.0712890625
2023-11-08,1328.47802734375
2023-11-09,1323.86181640625
2023-11-10,1323.0179443359375
2023-11-13,1330.5130615234375
2023-11-15,1338.1571044921875
2023-11-16,1318.5506591796875
2023-11-17,1295.3206787109375
2023-11-20,1279.833984375
2023-11-21,1288.07373046875
2023-11-22,1291.84619140625
2023-11-23,1295.27099609375
2023-11-24,1334.583251953125
2023-11-28,1396.33154296875
2023-11-29,1384.815673828125
2023-11-30,1360.49365234375
2023-12-01,1381.638916015625
2023-12-04,1386.007080078125
2023-12-05,1422.142578125
2023-12-06,1428.04931640625
2023-12-07,1447.0601806640625
2023-12-08,1448.1522216796875
2023-12-11,1423.780517578125
2023-12-12,1358.21044921875
2023-12-13,1366.2515869140625
2023-12-14,1329.2225341796875
2023-12-15,1321.2806396484375
2023-12-18,1361.23828125
2023-12-19,1337.908935546875
2023-12-20,1286.7335205078125
2023-12-21,1286.534912109375
2023-12-22,1269.062744140625
2023-12-26,1272.6365966796875
2023-12-27,1257.249267578125
2023-12-28,1251.9381103515625
2023-12-29,1258.688720703125
2024-01-01,1266.183837890625
2024-01-02,1266.5313720703125
2024-01-03,1251.2432861328125
2024-01-04,1229.6512451171875
2024-01-05,1200.7626953125
2024-01-08,1200.7130126953125
2024-01-09,1195.2529296875
2024-01-10,1217.7879638671875
2024-01-11,1220.0216064453125
2024-01-12,1190.9345703125
2024-01-15,1190.9345703125
2024-01-16,1189.7432861328125
2024-01-17,1154.5010986328125
2024-01-18,1112.2603759765625
2024-01-19,1080.1453857421875
2024-01-23,1053.192626953125
2024-01-24,1064.65869140625
2024-01-25,1116.8765869140625
2024-01-29,1097.8160400390625
2024-01-30,1022.9141845703125
2024-01-31,996.2095947265625
2024-02-01,974.7168579101562
2024-02-02,954.6636352539062
2024-02-05,946.7218017578125
2024-02-06,954.5147094726562
2024-02-07,990.1539306640625
2024-02-08,976.5038452148438
2024-02-09,957.790771484375
2024-02-12,949.402099609375
2024-02-13,948.3597412109375
2024-02-14,967.8173828125
2024-02-15,954.5643310546875
2024-02-16,965.3355712890625
2024-02-19,986.13330078125
2024-02-20,980.07763671875
2024-02-21,975.3621826171875
2024-02-22,983.5026245117188
2024-02-23,978.0425415039062
2024-02-26,978.8863525390625
2024-02-27,983.5026245117188
2024-02-28,1013.28466796875
2024-02-29,1021.6732788085938
2024-03-01,1016.8585205078125
2024-03-04,1003.9529418945312
2024-03-05,992.6854248046875
2024-03-06,973.6744995117188
2024-03-07,958.3367309570312
2024-03-11,951.4868774414062
2024-03-12,948.111572265625
2024-03-13,902.2471923828125
2024-03-14,928.1576538085938
2024-03-15,918.677001953125
2024-03-18,900.9566650390625
2024-03-19,901.1552124023438
2024-03-20,883.2363891601562
2024-03-21,890.0365600585938
2024-03-22,926.2218017578125
2024-03-26,918.2799072265625
2024-03-27,934.7096557617188
2024-03-28,919.7689819335938
2024-04-01,953.5715942382812
2024-04-02,946.2750244140625
2024-04-03,933.1708984375
2024-04-04,935.5038452148438
2024-04-05,903.0414428710938
2024-04-08,911.4299926757812
2024-04-09,897.4324951171875
2024-04-10,906.6649169921875
2024-04-12,907.707275390625
2024-04-15,896.7871704101562
2024-04-16,898.7230224609375
2024-04-18,896.2411499023438
2024-04-19,911.6285400390625
2024-04-22,926.12255859375
2024-04-23,915.5994873046875
2024-04-24,932.7241821289062
2024-04-25,918.974853515625
2024-04-26,930.7387084960938
2024-04-29,942.701171875
2024-04-30,946.672119140625
2024-05-02,937.8864135742188
2024-05-03,925.8246459960938
2024-05-06,919.2726440429688
2024-05-07,955.3088989257812
2024-05-08,961.61279296875
2024-05-09,950.5437622070312
2024-05-10,976.404541015625
2024-05-13,987.1757202148438
2024-05-14,1003.109130859375
2024-05-15,1033.48681640625
2024-05-16,1060.63818359375
2024-05-17,1036.4154052734375
2024-05-21,1033.834228515625
2024-05-22,1021.4746704101562
2024-05-23,1031.5509033203125
2024-05-24,1015.7664794921875
2024-05-27,1029.2677001953125
2024-05-28,1008.7677001953125
2024-05-29,1016.6103515625
2024-05-30,995.167236328125
2024-05-31,1035.6707763671875
2024-06-03,1033.834228515625
2024-06-04,1025.09814453125
2024-06-05,1050.7603759765625
2024-06-06,1043.7615966796875
2024-06-07,1106.4031982421875
2024-06-10,1104.1695556640625
2024-06-11,1107.9420166015625
2024-06-12,1117.9686279296875
2024-06-13,1139.907958984375
2024-06-14,1139.3123779296875
2024-06-18,1188.6016845703125
2024-06-19,1164.7760009765625
2024-06-20,1145.814697265625
2024-06-21,1112.01220703125
2024-06-24,1084.761474609375
2024-06-25,1099.5037841796875
2024-06-26,1071.0618896484375
2024-06-27,1049.91650390625
2024-06-28,1044.009765625
2024-07-01,1080.9891357421875
2024-07-02,1090.3704833984375
2024-07-03,1117.7203369140625
2024-07-04,1117.47216796875
2024-07-05,1086.6973876953125
2024-07-08,1061.829345703125
2024-07-09,1046.0447998046875
2024-07-10,1042.4710693359375
2024-07-11,1042.71923828125
2024-07-12,1018.6453857421875
2024-07-15,1027.5799560546875
2024-07-16,1056.12109375
2024-07-18,1031.104248046875
2024-07-19,1028.7713623046875
2024-07-22,1046.3427734375
2024-07-23,1045.89599609375
2024-07-24,1072.1041259765625
2024-07-25,1061.8790283203125
2024-07-26,1074.93359375
2024-07-29,1086.1513671875
2024-07-30,1112.3099365234375
2024-07-31,1142.1912841796875
2024-08-01,1141.6949462890625
2024-08-02,1129.9805908203125
2024-08-05,1107.8426513671875
2024-08-06,1117.7203369140625
2024-08-07,1113.8487548828125
2024-08-08,1110.1259765625
2024-08-09,1113.2530517578125
2024-08-12,1108.0908203125
2024-08-13,1105.2119140625
2024-08-14,1102.0848388671875
2024-08-16,1113.352294921875
2024-08-19,1133.1077880859375
2024-08-20,1134.79541015625
2024-08-21,1161.4007568359375
2024-08-22,1161.5
2024-08-23,1174.25
2024-08-26,1188.199951171875
2024-08-27,1203.75
2024-08-28,1226.0999755859375
2024-08-29,1236.5
2024-08-30,1250.4000244140625
2024-09-02,1240.75
2024-09-03,1270.550048828125
2024-09-04,1279.5999755859375
2024-09-05,1290.050048828125
2024-09-06,1249.25
2024-09-09,1221.699951171875
2024-09-10,1269.050048828125
2024-09-11,1268.3499755859375
2024-09-12,1261.8499755859375
2024-09-13,1286.800048828125
2024-09-16,1291.300048828125
2024-09-17,1286.050048828125
2024-09-18,1270.8499755859375
2024-09-19,1279.25
2024-09-20,1292.300048828125
2024-09-23,1356.0
2024-09-24,1324.550048828125
2024-09-25,1317.800048828125
2024-09-26,1332.1500244140625
2024-09-27,1350.699951171875
2024-09-30,1350.300048828125
2024-10-01,1357.5
2024-10-03,1301.25
2024-10-04,1298.9000244140625
2024-10-07,1265.9000244140625
2024-10-08,1326.5999755859375
2024-10-09,1330.449951171875
2024-10-10,1296.0
2024-10-11,1320.050048828125
2024-10-14,1316.8499755859375
2024-10-15,1328.4000244140625
2024-10-16,1354.199951171875
2024-10-17,1326.25
2024-10-18,1325.3499755859375
2024-10-21,1316.1500244140625
2024-10-22,1288.050048828125
2024-10-23,1289.8499755859375
2024-10-24,1262.5
2024-10-25,1269.3499755859375
2024-10-28,1251.3499755859375
2024-10-29,1357.699951171875
2024-10-30,1344.5999755859375
2024-10-31,1401.6500244140625
2024-11-01,1395.300048828125
2024-11-04,1350.550048828125
2024-11-05,1386.300048828125
2024-11-06,1361.1500244140625
2024-11-07,1394.3499755859375
2024-11-08,1400.5
2024-11-11,1408.6500244140625
2024-11-12,1366.9000244140625
2024-11-13,1327.699951171875
2024-11-14,1321.3499755859375
2024-11-18,1319.199951171875
2024-11-19,1360.75
2024-11-21,1368.800048828125
2024-11-22,1388.550048828125
2024-11-25,1424.8499755859375
2024-11-26,1415.800048828125
2024-11-27,1412.949951171875
2024-11-28,1400.3499755859375
2024-11-29,1434.199951171875
2024-12-02,1434.0999755859375
2024-12-03,1385.3499755859375
2024-12-04,1348.9000244140625
2024-12-05,1350.300048828125
2024-12-06,1339.3499755859375
2024-12-09,1376.449951171875
2024-12-10,1377.300048828125
2024-12-11,1351.1500244140625
2024-12-12,1326.0999755859375
2024-12-13,1356.800048828125
2024-12-16,1342.75
2024-12-17,1347.949951171875
2024-12-18,1337.75
2024-12-19,1324.699951171875
2024-12-20,1299.050048828125
2024-12-23,1277.1500244140625
2024-12-24,1261.449951171875
2024-12-26,1239.5999755859375
2024-12-27,1250.3499755859375
2024-12-30,1245.550048828125
2024-12-31,1289.6500244140625
2025-01-01,1271.050048828125
2025-01-02,1263.4000244140625
2025-01-03,1257.449951171875
2025-01-06,1223.8499755859375
2025-01-07,1267.449951171875
2025-01-08,1234.8499755859375
2025-01-09,1203.0
2025-01-10,1180.699951171875
2025-01-13,1183.699951171875
2025-01-14,1176.6500244140625
2025-01-15,1206.1500244140625
2025-01-16,1194.75
2025-01-17,1194.199951171875
2025-01-20,1189.8499755859375
2025-01-21,1162.6500244140625
2025-01-22,1145.25
2025-01-23,1177.8499755859375
2025-01-24,1132.5999755859375
2025-01-27,1091.6500244140625
2025-01-28,1068.8499755859375
2025-01-29,1110.050048828125
2025-01-30,1028.3499755859375
2025-01-31,933.7999877929688
2025-02-01,973.4000244140625
2025-02-03,933.0999755859375
2025-02-04,958.4500122070312
2025-02-05,953.7999877929688
2025-02-06,956.1500244140625
2025-02-07,935.7000122070312
2025-02-10,928.0
2025-02-11,894.7000122070312
2025-02-12,890.75
2025-02-13,893.5
2025-02-14,880.0499877929688
2025-02-17,851.9000244140625
2025-02-18,828.4000244140625
2025-02-19,869.8499755859375
2025-02-20,902.25
2025-02-21,872.5
2025-02-24,840.9000244140625
2025-02-25,822.6500244140625
2025-02-27,841.1500244140625
2025-02-28,843.1500244140625
2025-03-03,826.0
2025-03-04,819.5499877929688
2025-03-05,834.4000244140625
2025-03-06,839.7999877929688
2025-03-07,832.9500122070312
2025-03-10,783.5999755859375
2025-03-11,792.6500244140625
2025-03-12,778.0999755859375
2025-03-13,778.4000244140625
2025-03-17,751.2000122070312
2025-03-18,751.2000122070312
2025-03-19,781.5999755859375
2025-03-20,798.2000122070312
2025-03-21,780.5999755859375
2025-03-24,789.0999755859375
2025-03-25,772.0999755859375
2025-03-26,755.5
2025-03-27,781.8499755859375
2025-03-28,775.8499755859375
2025-04-01,766.5
2025-04-02,776.25
2025-04-03,787.1500244140625
2025-04-04,765.6500244140625
2025-04-07,785.7999877929688
2025-04-08,783.3499755859375
2025-04-09,786.7000122070312
2025-04-11,802.4500122070312
2025-04-15,791.75
2025-04-16,786.0
2025-04-17,777.9000244140625
2025-04-21,802.2999877929688
2025-04-22,805.5999755859375
2025-04-23,808.5999755859375
2025-04-24,800.2000122070312
2025-04-25,793.5499877929688
2025-04-28,789.0999755859375
2025-04-29,793.2999877929688
2025-04-30,781.9500122070312
2025-05-02,773.0
2025-05-05,789.2999877929688
2025-05-06,736.0499877929688
2025-05-07,741.2000122070312
2025-05-08,723.0499877929688
2025-05-09,723.0499877929688
2025-05-12,738.8499755859375
2025-05-13,735.0999755859375
2025-05-14,732.75
2025-05-15,738.75
2025-05-16,751.5999755859375
2025-05-19,735.9000244140625
2025-05-20,723.1500244140625
2025-05-21,729.4000244140625
2025-05-22,737.8499755859375
2025-05-23,734.5
2025-05-26,739.0999755859375
2025-05-27,763.5499877929688
2025-05-28,771.0999755859375
2025-05-29,787.5999755859375
2025-05-30,797.2999877929688
2025-06-02,794.4500122070312
2025-06-03,781.5
2025-06-04,778.8499755859375
2025-06-05,810.5
2025-06-06,819.7000122070312
2025-06-09,803.75
2025-06-10,800.7999877929688
2025-06-11,803.7000122070312
2025-06-12,790.3499755859375
2025-06-13,786.4000244140625
2025-06-16,785.1500244140625
2025-06-17,779.6500244140625
2025-06-18,810.5999755859375
2025-06-19,799.2999877929688
2025-06-20,800.7000122070312
2025-06-23,799.8499755859375
2025-06-24,795.5999755859375
2025-06-25,799.8499755859375
2025-06-26,801.5499877929688
2025-06-27,804.0499877929688
2025-06-30,811.25
2025-07-01,814.4000244140625
2025-07-02,803.9500122070312
2025-07-03,801.0999755859375
2025-07-04,827.5
2025-07-07,814.2999877929688
2025-07-08,808.8499755859375
2025-07-09,803.7000122070312
2025-07-10,806.2000122070312
2025-07-11,796.0999755859375
2025-07-14,790.3499755859375
2025-07-15,798.4000244140625
2025-07-16,791.5999755859375
2025-07-17,810.0999755859375
2025-07-18,799.25
2025-07-21,793.4500122070312
2025-07-22,794.9500122070312
2025-07-23,785.0499877929688
2025-07-24,794.2999877929688
2025-07-25,787.9000244140625
2025-07-28,761.0
2025-07-29,754.5
2025-07-30,789.1500244140625
2025-07-31,749.4000244140625
2025-08-01,742.4500122070312
2025-08-04,756.6500244140625
2025-08-05,749.7000122070312
2025-08-06,734.25
2025-08-07,732.0499877929688
2025-08-08,741.0
2025-08-11,747.0499877929688
2025-08-12,738.7999877929688
2025-08-13,739.4500122070312
2025-08-14,743.5999755859375
2025-08-18,766.4000244140625
2025-08-19,763.75
2025-08-20,773.7000122070312
2025-08-21,778.25
