Date,MNC.NS
2023-01-11,19.889999389648438
2023-01-12,19.899999618530273
2023-01-13,19.850000381469727
2023-01-16,19.81999969482422
2023-01-17,19.979999542236328
2023-01-18,20.0
2023-01-19,19.950000762939453
2023-01-20,19.68000030517578
2023-01-23,19.799999237060547
2023-01-24,19.700000762939453
2023-01-25,19.610000610351562
2023-01-27,19.229999542236328
2023-01-30,19.059999465942383
2023-01-31,19.399999618530273
2023-02-01,19.100000381469727
2023-02-02,19.43000030517578
2023-02-03,19.459999084472656
2023-02-06,19.600000381469727
2023-02-07,19.639999389648438
2023-02-08,19.549999237060547
2023-02-09,19.540000915527344
2023-02-10,19.639999389648438
2023-02-13,19.510000228881836
2023-02-14,19.520000457763672
2023-02-15,19.479999542236328
2023-02-16,19.489999771118164
2023-02-17,19.649999618530273
2023-02-20,19.329999923706055
2023-02-21,19.440000534057617
2023-02-22,19.270000457763672
2023-02-23,19.219999313354492
2023-02-24,19.190000534057617
2023-02-27,18.920000076293945
2023-02-28,19.06999969482422
2023-03-01,19.260000228881836
2023-03-02,19.110000610351562
2023-03-03,19.270000457763672
2023-03-06,19.229999542236328
2023-03-08,19.889999389648438
2023-03-09,19.34000015258789
2023-03-10,19.290000915527344
2023-03-13,19.010000228881836
2023-03-14,19.040000915527344
2023-03-15,18.889999389648438
2023-03-16,18.979999542236328
2023-03-17,19.8799991607666
2023-03-20,18.860000610351562
2023-03-21,18.920000076293945
2023-03-22,18.920000076293945
2023-03-23,19.030000686645508
2023-03-24,18.989999771118164
2023-03-27,18.860000610351562
2023-03-28,18.950000762939453
2023-03-29,18.81999969482422
2023-03-31,19.100000381469727
2023-04-03,19.270000457763672
2023-04-05,19.360000610351562
2023-04-06,19.31999969482422
2023-04-10,19.280000686645508
2023-04-11,19.399999618530273
2023-04-12,19.389999389648438
2023-04-13,19.43000030517578
2023-04-17,19.540000915527344
2023-04-18,19.5
2023-04-19,19.459999084472656
2023-04-20,19.40999984741211
2023-04-21,19.350000381469727
2023-04-24,19.360000610351562
2023-04-25,19.399999618530273
2023-04-26,19.68000030517578
2023-04-27,19.700000762939453
2023-04-28,19.75
2023-05-02,19.84000015258789
2023-05-03,20.139999389648438
2023-05-04,20.18000030517578
2023-05-05,20.149999618530273
2023-05-08,20.219999313354492
2023-05-09,20.34000015258789
2023-05-10,20.34000015258789
2023-05-11,20.389999389648438
2023-05-12,20.649999618530273
2023-05-15,20.5
2023-05-16,20.559999465942383
2023-05-17,20.479999542236328
2023-05-18,20.8799991607666
2023-05-19,20.899999618530273
2023-05-22,20.59000015258789
2023-05-23,20.489999771118164
2023-05-24,20.290000915527344
2023-05-25,20.549999237060547
2023-05-26,20.68000030517578
2023-05-29,20.700000762939453
2023-05-30,20.90999984741211
2023-05-31,20.850000381469727
2023-06-01,21.010000228881836
2023-06-02,21.040000915527344
2023-06-05,21.18000030517578
2023-06-06,21.209999084472656
2023-06-07,21.479999542236328
2023-06-08,21.350000381469727
2023-06-09,21.25
2023-06-12,21.489999771118164
2023-06-13,21.559999465942383
2023-06-14,21.760000228881836
2023-06-15,21.610000610351562
2023-06-16,21.940000534057617
2023-06-19,21.889999389648438
2023-06-20,21.81999969482422
2023-06-21,21.84000015258789
2023-06-22,21.5
2023-06-23,21.540000915527344
2023-06-26,22.450000762939453
2023-06-27,21.729999542236328
2023-06-28,21.739999771118164
2023-06-30,21.93000030517578
2023-07-03,21.940000534057617
2023-07-04,21.719999313354492
2023-07-05,22.059999465942383
2023-07-06,22.100000381469727
2023-07-07,21.979999542236328
2023-07-10,21.920000076293945
2023-07-11,22.0
2023-07-12,22.059999465942383
2023-07-13,21.989999771118164
2023-07-14,22.190000534057617
2023-07-17,22.399999618530273
2023-07-18,22.329999923706055
2023-07-19,22.3700008392334
2023-07-20,22.350000381469727
2023-07-21,22.299999237060547
2023-07-24,22.239999771118164
2023-07-25,22.15999984741211
2023-07-26,22.280000686645508
2023-07-27,22.3700008392334
2023-07-28,22.489999771118164
2023-07-31,22.610000610351562
2023-08-01,22.6299991607666
2023-08-02,22.43000030517578
2023-08-03,22.260000228881836
2023-08-04,22.299999237060547
2023-08-07,22.1299991607666
2023-08-08,22.170000076293945
2023-08-09,22.100000381469727
2023-08-10,22.059999465942383
2023-08-11,21.889999389648438
2023-08-14,21.829999923706055
2023-08-16,21.8700008392334
2023-08-17,21.860000610351562
2023-08-18,21.760000228881836
2023-08-21,21.940000534057617
2023-08-22,22.020000457763672
2023-08-23,22.06999969482422
2023-08-24,22.170000076293945
2023-08-25,21.940000534057617
2023-08-28,21.989999771118164
2023-08-29,22.1200008392334
2023-08-30,21.690000534057617
2023-08-31,22.229999542236328
2023-09-01,22.020000457763672
2023-09-04,22.290000915527344
2023-09-05,22.239999771118164
2023-09-06,22.479999542236328
2023-09-07,22.540000915527344
2023-09-08,22.540000915527344
2023-09-11,22.729999542236328
2023-09-12,22.860000610351562
2023-09-13,22.389999389648438
2023-09-14,22.530000686645508
2023-09-15,22.489999771118164
2023-09-18,22.5
2023-09-20,22.299999237060547
2023-09-21,22.06999969482422
2023-09-22,22.170000076293945
2023-09-25,22.100000381469727
2023-09-26,22.299999237060547
2023-09-27,22.3799991607666
2023-09-28,21.719999313354492
2023-09-29,22.18000030517578
2023-10-03,22.09000015258789
2023-10-04,21.8799991607666
2023-10-05,22.049999237060547
2023-10-06,22.09000015258789
2023-10-09,21.6200008392334
2023-10-10,22.170000076293945
2023-10-11,22.350000381469727
2023-10-12,22.459999084472656
2023-10-13,22.440000534057617
2023-10-16,22.459999084472656
2023-10-17,22.540000915527344
2023-10-18,22.420000076293945
2023-10-19,22.399999618530273
2023-10-20,22.959999084472656
2023-10-23,22.1299991607666
2023-10-25,22.360000610351562
2023-10-26,21.959999084472656
2023-10-27,21.8799991607666
2023-10-30,21.790000915527344
2023-10-31,21.790000915527344
2023-11-01,21.760000228881836
2023-11-02,22.190000534057617
2023-11-03,22.1200008392334
2023-11-06,22.15999984741211
2023-11-07,22.299999237060547
2023-11-08,22.5
2023-11-09,22.350000381469727
2023-11-10,22.31999969482422
2023-11-13,22.190000534057617
2023-11-15,22.469999313354492
2023-11-16,22.559999465942383
2023-11-17,22.530000686645508
2023-11-20,22.639999389648438
2023-11-21,22.459999084472656
2023-11-22,22.56999969482422
2023-11-23,22.56999969482422
2023-11-24,22.610000610351562
2023-11-28,22.690000534057617
2023-11-29,22.670000076293945
2023-11-30,22.860000610351562
2023-12-01,23.0
2023-12-04,23.190000534057617
2023-12-05,23.3799991607666
2023-12-06,23.420000076293945
2023-12-07,23.399999618530273
2023-12-08,23.299999237060547
2023-12-11,23.15999984741211
2023-12-12,23.239999771118164
2023-12-13,23.420000076293945
2023-12-14,23.489999771118164
2023-12-15,23.3700008392334
2023-12-18,23.760000228881836
2023-12-19,23.809999465942383
2023-12-20,23.0
2023-12-21,23.540000915527344
2023-12-22,23.75
2023-12-26,23.860000610351562
2023-12-27,23.989999771118164
2023-12-28,24.079999923706055
2023-12-29,24.420000076293945
2024-01-01,24.510000228881836
2024-01-02,24.469999313354492
2024-01-03,24.389999389648438
2024-01-04,24.3799991607666
2024-01-05,24.450000762939453
2024-01-08,24.139999389648438
2024-01-09,24.020000457763672
2024-01-10,24.110000610351562
2024-01-11,24.170000076293945
2024-01-12,24.149999618530273
2024-01-15,24.149999618530273
2024-01-16,24.43000030517578
2024-01-17,24.049999237060547
2024-01-18,24.170000076293945
2024-01-19,24.399999618530273
2024-01-23,23.950000762939453
2024-01-24,24.3700008392334
2024-01-25,24.25
2024-01-29,24.43000030517578
2024-01-30,24.389999389648438
2024-01-31,24.43000030517578
2024-02-01,24.540000915527344
2024-02-02,24.479999542236328
2024-02-05,24.299999237060547
2024-02-06,24.68000030517578
2024-02-07,24.739999771118164
2024-02-08,24.639999389648438
2024-02-09,24.709999084472656
2024-02-12,24.549999237060547
2024-02-13,24.68000030517578
2024-02-14,24.969999313354492
2024-02-15,24.84000015258789
2024-02-16,25.110000610351562
2024-02-19,25.200000762939453
2024-02-20,25.170000076293945
2024-02-21,25.18000030517578
2024-02-22,25.420000076293945
2024-02-23,25.459999084472656
2024-02-26,25.260000228881836
2024-02-27,25.309999465942383
2024-02-28,25.209999084472656
2024-02-29,25.290000915527344
2024-03-01,25.520000457763672
2024-03-04,25.399999618530273
2024-03-05,25.5
2024-03-06,25.43000030517578
2024-03-07,25.40999984741211
2024-03-11,25.459999084472656
2024-03-12,25.3700008392334
2024-03-13,25.350000381469727
2024-03-14,25.3700008392334
2024-03-15,25.299999237060547
2024-03-18,25.350000381469727
2024-03-19,26.350000381469727
2024-03-20,25.270000457763672
2024-03-21,25.75
2024-03-22,25.709999084472656
2024-03-26,25.68000030517578
2024-03-27,25.68000030517578
2024-03-28,26.149999618530273
2024-04-01,26.6200008392334
2024-04-02,26.540000915527344
2024-04-03,26.6200008392334
2024-04-04,26.670000076293945
2024-04-05,26.670000076293945
2024-04-08,26.75
2024-04-09,26.610000610351562
2024-04-10,26.809999465942383
2024-04-12,26.709999084472656
2024-04-15,26.3799991607666
2024-04-16,26.670000076293945
2024-04-18,26.459999084472656
2024-04-19,26.489999771118164
2024-04-22,26.6200008392334
2024-04-23,27.030000686645508
2024-04-24,26.969999313354492
2024-04-25,27.18000030517578
2024-04-26,27.25
2024-04-29,27.239999771118164
2024-04-30,27.40999984741211
2024-05-02,27.6200008392334
2024-05-03,28.56999969482422
2024-05-06,27.8700008392334
2024-05-07,27.760000228881836
2024-05-08,27.889999389648438
2024-05-09,27.450000762939453
2024-05-10,27.920000076293945
2024-05-13,28.200000762939453
2024-05-14,28.450000762939453
2024-05-15,28.739999771118164
2024-05-16,28.90999984741211
2024-05-17,28.65999984741211
2024-05-21,29.739999771118164
2024-05-22,29.549999237060547
2024-05-23,29.6200008392334
2024-05-24,29.56999969482422
2024-05-27,29.559999465942383
2024-05-28,29.65999984741211
2024-05-29,29.940000534057617
2024-05-30,29.219999313354492
2024-05-31,28.940000534057617
2024-06-03,29.579999923706055
2024-06-04,28.739999771118164
2024-06-05,29.969999313354492
2024-06-06,29.8799991607666
2024-06-07,29.940000534057617
2024-06-10,30.100000381469727
2024-06-11,30.309999465942383
2024-06-12,30.479999542236328
2024-06-13,30.6200008392334
2024-06-14,30.989999771118164
2024-06-18,31.149999618530273
2024-06-19,30.799999237060547
2024-06-20,30.799999237060547
2024-06-21,30.6200008392334
2024-06-24,30.6200008392334
2024-06-25,30.649999618530273
2024-06-26,30.59000015258789
2024-06-27,30.690000534057617
2024-06-28,30.850000381469727
2024-07-01,31.010000228881836
2024-07-02,30.899999618530273
2024-07-03,30.940000534057617
2024-07-04,31.350000381469727
2024-07-05,31.469999313354492
2024-07-08,31.540000915527344
2024-07-09,31.56999969482422
2024-07-10,31.459999084472656
2024-07-11,31.479999542236328
2024-07-12,31.309999465942383
2024-07-15,31.540000915527344
2024-07-16,31.530000686645508
2024-07-18,31.31999969482422
2024-07-19,30.8799991607666
2024-07-22,30.989999771118164
2024-07-23,31.040000915527344
2024-07-24,31.079999923706055
2024-07-25,31.34000015258789
2024-07-26,31.450000762939453
2024-07-29,31.690000534057617
2024-07-30,31.639999389648438
2024-07-31,31.709999084472656
2024-08-01,31.549999237060547
2024-08-02,31.200000762939453
2024-08-05,30.309999465942383
2024-08-06,30.530000686645508
2024-08-07,31.06999969482422
2024-08-08,30.610000610351562
2024-08-09,31.020000457763672
2024-08-12,30.920000076293945
2024-08-13,30.639999389648438
2024-08-14,30.600000381469727
2024-08-16,31.200000762939453
2024-08-19,31.110000610351562
2024-08-20,31.6299991607666
2024-08-21,31.5
2024-08-22,31.510000228881836
2024-08-23,31.459999084472656
2024-08-26,31.809999465942383
2024-08-27,31.760000228881836
2024-08-28,31.43000030517578
2024-08-29,31.360000610351562
2024-08-30,31.59000015258789
2024-09-02,31.489999771118164
2024-09-03,31.329999923706055
2024-09-04,31.450000762939453
2024-09-05,31.540000915527344
2024-09-06,31.40999984741211
2024-09-09,31.399999618530273
2024-09-10,31.34000015258789
2024-09-11,31.31999969482422
2024-09-12,31.420000076293945
2024-09-13,31.75
2024-09-16,31.760000228881836
2024-09-17,31.920000076293945
2024-09-18,31.65999984741211
2024-09-19,31.559999465942383
2024-09-20,31.979999542236328
2024-09-23,32.36000061035156
2024-09-24,32.2599983215332
2024-09-25,32.459999084472656
2024-09-26,32.81999969482422
2024-09-27,33.189998626708984
2024-09-30,32.869998931884766
2024-10-01,33.08000183105469
2024-10-03,33.31999969482422
2024-10-04,32.5
2024-10-07,31.700000762939453
2024-10-08,32.119998931884766
2024-10-09,32.290000915527344
2024-10-10,32.290000915527344
2024-10-11,32.63999938964844
2024-10-14,32.31999969482422
2024-10-15,32.16999816894531
2024-10-16,32.2599983215332
2024-10-17,31.639999389648438
2024-10-18,31.489999771118164
2024-10-21,31.110000610351562
2024-10-22,30.780000686645508
2024-10-23,30.600000381469727
2024-10-24,29.920000076293945
2024-10-25,29.690000534057617
2024-10-28,30.079999923706055
2024-10-29,29.68000030517578
2024-10-30,29.829999923706055
2024-10-31,29.75
2024-11-01,29.75
2024-11-04,29.760000228881836
2024-11-05,29.6200008392334
2024-11-06,30.579999923706055
2024-11-07,29.790000915527344
2024-11-08,29.729999542236328
2024-11-11,29.59000015258789
2024-11-12,29.09000015258789
2024-11-13,28.600000381469727
2024-11-14,28.40999984741211
2024-11-18,28.540000915527344
2024-11-19,28.479999542236328
2024-11-21,28.110000610351562
2024-11-22,28.510000228881836
2024-11-25,29.059999465942383
2024-11-26,29.1299991607666
2024-11-27,29.209999084472656
2024-11-28,29.149999618530273
2024-11-29,29.280000686645508
2024-12-02,29.420000076293945
2024-12-03,29.6299991607666
2024-12-04,29.670000076293945
2024-12-05,29.700000762939453
2024-12-06,29.850000381469727
2024-12-09,29.760000228881836
2024-12-10,29.760000228881836
2024-12-11,29.860000610351562
2024-12-12,29.719999313354492
2024-12-13,29.81999969482422
2024-12-16,29.790000915527344
2024-12-17,29.40999984741211
2024-12-18,29.399999618530273
2024-12-19,29.1299991607666
2024-12-20,28.579999923706055
2024-12-23,28.479999542236328
2024-12-24,28.520000457763672
2024-12-26,28.459999084472656
2024-12-27,28.420000076293945
2024-12-30,28.360000610351562
2024-12-31,28.440000534057617
2025-01-01,28.579999923706055
2025-01-02,28.8799991607666
2025-01-03,29.1299991607666
2025-01-06,28.559999465942383
2025-01-07,28.709999084472656
2025-01-08,28.600000381469727
2025-01-09,28.530000686645508
2025-01-10,28.100000381469727
2025-01-13,27.510000228881836
2025-01-14,27.510000228881836
2025-01-15,27.540000915527344
2025-01-16,27.709999084472656
2025-01-17,27.8700008392334
2025-01-20,27.860000610351562
2025-01-21,27.6299991607666
2025-01-22,27.530000686645508
2025-01-23,27.920000076293945
2025-01-24,27.540000915527344
2025-01-27,27.170000076293945
2025-01-28,26.989999771118164
2025-01-29,27.229999542236328
2025-01-30,27.260000228881836
2025-01-31,27.959999084472656
2025-02-01,27.90999984741211
2025-02-03,27.65999984741211
2025-02-04,27.68000030517578
2025-02-05,27.68000030517578
2025-02-06,27.65999984741211
2025-02-07,27.579999923706055
2025-02-10,27.239999771118164
2025-02-11,26.829999923706055
2025-02-12,27.229999542236328
2025-02-13,26.670000076293945
2025-02-14,26.399999618530273
2025-02-17,26.40999984741211
2025-02-18,26.389999389648438
2025-02-19,26.299999237060547
2025-02-20,26.5
2025-02-21,26.31999969482422
2025-02-24,26.149999618530273
2025-02-25,26.299999237060547
2025-02-27,26.139999389648438
2025-02-28,25.600000381469727
2025-03-03,25.510000228881836
2025-03-04,25.469999313354492
2025-03-05,25.790000915527344
2025-03-06,26.309999465942383
2025-03-07,26.260000228881836
2025-03-10,26.059999465942383
2025-03-11,25.93000030517578
2025-03-12,25.719999313354492
2025-03-13,25.8700008392334
2025-03-17,25.959999084472656
2025-03-18,25.959999084472656
2025-03-19,26.399999618530273
2025-03-20,26.770000457763672
2025-03-21,26.729999542236328
2025-03-24,26.979999542236328
2025-03-25,26.780000686645508
2025-03-26,26.84000015258789
2025-03-27,26.780000686645508
2025-03-28,26.65999984741211
2025-04-01,26.440000534057617
2025-04-02,26.68000030517578
2025-04-03,26.559999465942383
2025-04-04,26.049999237060547
2025-04-07,25.530000686645508
2025-04-08,26.1299991607666
2025-04-09,26.010000228881836
2025-04-11,26.3799991607666
2025-04-15,26.760000228881836
2025-04-16,26.829999923706055
2025-04-17,27.09000015258789
2025-04-21,27.3799991607666
2025-04-22,27.520000457763672
2025-04-23,27.700000762939453
2025-04-24,27.700000762939453
2025-04-25,27.31999969482422
2025-04-28,27.6299991607666
2025-04-29,27.510000228881836
2025-04-30,27.510000228881836
2025-05-02,27.360000610351562
2025-05-05,27.610000610351562
2025-05-06,27.459999084472656
2025-05-07,27.600000381469727
2025-05-08,27.290000915527344
2025-05-09,27.260000228881836
2025-05-12,27.90999984741211
2025-05-13,27.979999542236328
2025-05-14,28.100000381469727
2025-05-15,28.329999923706055
2025-05-16,28.549999237060547
2025-05-19,28.770000457763672
2025-05-20,28.420000076293945
2025-05-21,28.579999923706055
2025-05-22,28.40999984741211
2025-05-23,28.510000228881836
2025-05-26,28.68000030517578
2025-05-27,28.670000076293945
2025-05-28,28.600000381469727
2025-05-29,28.709999084472656
2025-05-30,28.559999465942383
2025-06-02,28.670000076293945
2025-06-03,28.56999969482422
2025-06-04,28.639999389648438
2025-06-05,28.760000228881836
2025-06-06,28.860000610351562
2025-06-09,29.139999389648438
2025-06-10,29.219999313354492
2025-06-11,29.110000610351562
2025-06-12,28.84000015258789
2025-06-13,28.790000915527344
2025-06-16,28.93000030517578
2025-06-17,28.799999237060547
2025-06-18,28.690000534057617
2025-06-19,28.440000534057617
2025-06-20,28.6299991607666
2025-06-23,28.6299991607666
2025-06-24,28.889999389648438
2025-06-25,28.989999771118164
2025-06-26,29.1299991607666
2025-06-27,29.309999465942383
2025-06-30,29.389999389648438
2025-07-01,29.3700008392334
2025-07-02,29.739999771118164
2025-07-03,29.520000457763672
2025-07-04,29.540000915527344
2025-07-07,29.579999923706055
2025-07-08,29.489999771118164
2025-07-09,29.5
2025-07-10,29.530000686645508
2025-07-11,29.510000228881836
2025-07-14,29.530000686645508
2025-07-15,29.65999984741211
2025-07-16,29.6299991607666
2025-07-17,29.709999084472656
2025-07-18,29.68000030517578
2025-07-21,29.719999313354492
2025-07-22,29.75
2025-07-23,29.81999969482422
2025-07-24,29.610000610351562
2025-07-25,29.170000076293945
2025-07-28,28.979999542236328
2025-07-29,29.110000610351562
2025-07-30,29.34000015258789
2025-07-31,29.299999237060547
2025-08-01,29.200000762939453
