Date,GODFRYPHLP.NS
2016-06-20,751.7645263671875
2016-06-21,749.8470458984375
2016-06-22,742.482421875
2016-06-23,739.3012084960938
2016-06-24,711.6727294921875
2016-06-27,723.7003173828125
2016-06-28,784.2737426757812
2016-06-29,758.911376953125
2016-06-30,759.2163696289062
2016-07-01,753.0718383789062
2016-07-04,761.1338500976562
2016-07-05,783.44580078125
2016-07-07,806.8472290039062
2016-07-08,799.5260009765625
2016-07-11,847.6798095703125
2016-07-12,917.535400390625
2016-07-13,1040.2945556640625
2016-07-14,1031.27392578125
2016-07-15,1021.468994140625
2016-07-18,1002.9918212890625
2016-07-19,1016.2831420898438
2016-07-20,1044.82666015625
2016-07-21,1062.563232421875
2016-07-22,1092.7191162109375
2016-07-25,1101.4781494140625
2016-07-26,1061.299072265625
2016-07-27,1025.39111328125
2016-07-28,1051.8428955078125
2016-07-29,1035.8060302734375
2016-08-01,1019.202880859375
2016-08-02,1000.5951538085938
2016-08-03,961.0263061523438
2016-08-04,1001.248779296875
2016-08-05,1024.214599609375
2016-08-08,1063.6524658203125
2016-08-09,1104.2237548828125
2016-08-10,1083.43701171875
2016-08-11,1089.9735107421875
2016-08-12,1058.6409912109375
2016-08-16,1049.794677734375
2016-08-17,1033.5836181640625
2016-08-18,1039.7718505859375
2016-08-19,1041.9942626953125
2016-08-22,1015.6730346679688
2016-08-23,1015.5858154296875
2016-08-24,1015.4116821289062
2016-08-25,1045.698486328125
2016-08-26,1040.9046630859375
2016-08-29,1025.9139404296875
2016-08-30,1037.98486328125
2016-08-31,1052.2786865234375
2016-09-01,1084.4393310546875
2016-09-02,1171.290283203125
2016-09-06,1230.5126953125
2016-09-07,1273.655029296875
2016-09-08,1317.9300537109375
2016-09-09,1278.79736328125
2016-09-12,1260.5814208984375
2016-09-14,1160.2213134765625
2016-09-15,1192.7305908203125
2016-09-16,1183.525634765625
2016-09-19,1154.507080078125
2016-09-20,1156.3919677734375
2016-09-21,1154.287841796875
2016-09-22,1137.323974609375
2016-09-23,1135.614501953125
2016-09-26,1162.748046875
2016-09-27,1134.738037109375
2016-09-28,1120.5355224609375
2016-09-29,1068.2852783203125
2016-09-30,1127.943359375
2016-10-03,1157.1373291015625
2016-10-04,1157.8385009765625
2016-10-05,1150.298828125
2016-10-06,1131.6256103515625
2016-10-07,1173.8819580078125
2016-10-10,1151.26318359375
2016-10-13,1179.5364990234375
2016-10-14,1233.2332763671875
2016-10-17,1307.09423828125
2016-10-18,1327.2579345703125
2016-10-19,1279.34716796875
2016-10-20,1278.689697265625
2016-10-21,1303.850341796875
2016-10-24,1314.6339111328125
2016-10-25,1288.595947265625
2016-10-26,1267.511962890625
2016-10-27,1238.318115234375
2016-10-28,1279.084228515625
2016-11-01,1241.299072265625
2016-11-02,1250.2850341796875
2016-11-03,1225.606201171875
2016-11-04,1217.7598876953125
2016-11-07,1207.1959228515625
2016-11-08,1177.5201416015625
2016-11-09,1119.352294921875
2016-11-10,1130.5299072265625
2016-11-11,1070.1697998046875
2016-11-15,1008.8896484375
2016-11-16,834.5608520507812
2016-11-17,815.668212890625
2016-11-18,826.845947265625
2016-11-21,828.3363037109375
2016-11-22,825.7062377929688
2016-11-23,833.68408203125
2016-11-24,826.6267700195312
2016-11-25,831.1417236328125
2016-11-28,821.980224609375
2016-11-29,808.9616088867188
2016-11-30,814.3970336914062
2016-12-01,809.312255859375
2016-12-02,794.9345703125
2016-12-05,806.8574829101562
2016-12-06,800.3700561523438
2016-12-07,803.9644165039062
2016-12-08,805.1041259765625
2016-12-09,803.3946533203125
2016-12-12,801.1151733398438
2016-12-13,798.5728759765625
2016-12-14,793.2250366210938
2016-12-15,787.5704345703125
2016-12-16,773.9818115234375
2016-12-19,777.3570556640625
2016-12-20,766.3546142578125
2016-12-21,764.1190185546875
2016-12-22,739.3965454101562
2016-12-23,747.242919921875
2016-12-26,730.36669921875
2016-12-27,876.4224243164062
2016-12-28,899.3040161132812
2016-12-29,887.7317504882812
2016-12-30,895.8848876953125
2017-01-02,889.0466918945312
2017-01-03,901.0134887695312
2017-01-04,932.0043334960938
2017-01-05,924.1580200195312
2017-01-06,906.5367431640625
2017-01-09,908.4214477539062
2017-01-10,935.029052734375
2017-01-11,923.8511962890625
2017-01-12,935.8616943359375
2017-01-13,936.7384033203125
2017-01-16,922.7114868164062
2017-01-17,919.0731811523438
2017-01-18,927.3580322265625
2017-01-19,919.3800659179688
2017-01-20,901.8025512695312
2017-01-23,915.7418823242188
2017-01-24,923.9388427734375
2017-01-25,921.791015625
2017-01-27,920.4759521484375
2017-01-30,903.5120239257812
2017-01-31,886.0661010742188
2017-02-01,898.5587158203125
2017-02-02,913.7694091796875
2017-02-03,938.8862915039062
2017-02-06,929.5934448242188
2017-02-07,932.5303955078125
2017-02-08,941.47265625
2017-02-09,931.6099853515625
2017-02-10,920.914306640625
2017-02-13,926.7442626953125
2017-02-14,915.04052734375
2017-02-15,896.5425415039062
2017-02-16,896.8055419921875
2017-02-17,914.0322875976562
2017-02-20,912.629638671875
2017-02-21,909.2981567382812
2017-02-22,904.9586181640625
2017-02-23,908.0269775390625
2017-02-27,909.4735717773438
2017-02-28,908.6845092773438
2017-03-01,921.7471313476562
2017-03-02,901.1011962890625
2017-03-03,891.6768798828125
2017-03-06,885.3208618164062
2017-03-07,875.5896606445312
2017-03-08,875.0635986328125
2017-03-09,881.5072631835938
2017-03-10,895.271240234375
2017-03-14,944.4094848632812
2017-03-15,1103.4840087890625
2017-03-16,1125.795654296875
2017-03-17,1142.671875
2017-03-20,1094.0595703125
2017-03-21,1077.3150634765625
2017-03-22,1032.779541015625
2017-03-23,1035.4532470703125
2017-03-24,1031.6834716796875
2017-03-27,979.959228515625
2017-03-28,1038.21484375
2017-03-29,1000.5612182617188
2017-03-30,1001.9199829101562
2017-03-31,993.372314453125
2017-04-03,1015.2017211914062
2017-04-05,1006.7857055664062
2017-04-06,998.67626953125
2017-04-07,1001.4816284179688
2017-04-10,998.3695068359375
2017-04-11,997.4928588867188
2017-04-12,982.8521728515625
2017-04-13,974.4796142578125
2017-04-17,984.5617065429688
2017-04-18,953.8338623046875
2017-04-19,948.0914306640625
2017-04-20,1007.7059326171875
2017-04-21,995.6954345703125
2017-04-24,1016.472900390625
2017-04-25,1060.9208984375
2017-04-26,1041.1077880859375
2017-04-27,1077.40234375
2017-04-28,1046.2364501953125
2017-05-02,1070.47705078125
2017-05-03,1090.158447265625
2017-05-04,1074.9481201171875
2017-05-05,1048.2091064453125
2017-05-08,1033.699951171875
2017-05-09,1048.38427734375
2017-05-10,1053.9949951171875
2017-05-11,1131.011962890625
2017-05-12,1101.55517578125
2017-05-15,1109.9715576171875
2017-05-16,1095.2869873046875
2017-05-17,1129.2149658203125
2017-05-18,1087.7474365234375
2017-05-19,1098.487060546875
2017-05-22,1083.846435546875
2017-05-23,1035.409423828125
2017-05-24,1025.7220458984375
2017-05-25,1062.7620849609375
2017-05-26,1079.8133544921875
2017-05-29,1050.2252197265625
2017-05-30,1062.586669921875
2017-05-31,1077.1834716796875
2017-06-01,1101.6868896484375
2017-06-02,1105.06201171875
2017-06-05,1104.1854248046875
2017-06-06,1089.67626953125
2017-06-07,1082.574951171875
2017-06-08,1077.35888671875
2017-06-09,1077.8409423828125
2017-06-12,1092.7008056640625
2017-06-13,1098.5308837890625
2017-06-14,1090.333740234375
2017-06-15,1092.6568603515625
2017-06-16,1081.5230712890625
2017-06-19,1087.1339111328125
2017-06-20,1084.1971435546875
2017-06-21,1084.591552734375
2017-06-22,1120.6669921875
2017-06-23,1107.9552001953125
2017-06-27,1069.0303955078125
2017-06-28,1072.142578125
2017-06-29,1066.5318603515625
2017-06-30,1104.2728271484375
2017-07-03,1123.297119140625
2017-07-04,1113.96044921875
2017-07-05,1099.1004638671875
2017-07-06,1100.5032958984375
2017-07-07,1096.1199951171875
2017-07-10,1093.3582763671875
2017-07-11,1101.1610107421875
2017-07-12,1098.92529296875
2017-07-13,1117.5987548828125
2017-07-14,1104.7113037109375
2017-07-17,1075.7369384765625
2017-07-18,1014.3690795898438
2017-07-19,1023.0042114257812
2017-07-20,1015.24560546875
2017-07-21,1018.0071411132812
2017-07-24,1026.554931640625
2017-07-25,1017.6126708984375
2017-07-26,1019.3660888671875
2017-07-27,1004.1557006835938
2017-07-28,1019.7607421875
2017-07-31,991.1805419921875
2017-08-01,985.3505859375
2017-08-02,956.8582763671875
2017-08-03,926.0427856445312
2017-08-04,927.3140869140625
2017-08-07,920.914306640625
2017-08-08,891.9837036132812
2017-08-09,864.1487426757812
2017-08-10,789.8060302734375
2017-08-11,785.11572265625
2017-08-14,797.5645751953125
2017-08-16,913.3309936523438
2017-08-17,944.0587158203125
2017-08-18,952.650390625
2017-08-21,937.4837036132812
2017-08-22,924.5525512695312
2017-08-23,922.185546875
2017-08-24,921.7471313476562
2017-08-28,921.1334228515625
2017-08-29,904.7394409179688
2017-08-30,910.8323364257812
2017-08-31,896.586181640625
2017-09-01,921.4840698242188
2017-09-04,911.1392822265625
2017-09-05,920.4320678710938
2017-09-06,916.7499389648438
2017-09-07,919.1795043945312
2017-09-08,909.8591918945312
2017-09-11,927.9698486328125
2017-09-12,924.7894287109375
2017-09-13,926.953857421875
2017-09-14,922.6249389648438
2017-09-15,926.9981079101562
2017-09-18,938.12939453125
2017-09-19,936.362548828125
2017-09-20,928.6323852539062
2017-09-21,917.1475830078125
2017-09-22,897.7118530273438
2017-09-25,852.3911743164062
2017-09-26,922.580810546875
2017-09-27,876.3766479492188
2017-09-28,886.757080078125
2017-09-29,890.6884155273438
2017-10-03,905.1328125
2017-10-04,898.109375
2017-10-05,905.1328125
2017-10-06,908.6665649414062
2017-10-09,907.2089233398438
2017-10-10,922.4041137695312
2017-10-11,905.4860229492188
2017-10-12,905.2652587890625
2017-10-13,898.7719116210938
2017-10-16,897.490966796875
2017-10-17,905.3094482421875
2017-10-18,896.0332641601562
2017-10-19,891.9252319335938
2017-10-23,889.45166015625
2017-10-24,891.3509521484375
2017-10-25,887.1988525390625
2017-10-26,887.2429809570312
2017-10-27,889.5400390625
2017-10-30,892.5436401367188
2017-10-31,890.1583251953125
2017-11-01,909.1966552734375
2017-11-02,902.1290283203125
2017-11-03,905.6185913085938
2017-11-06,901.9523315429688
2017-11-07,879.5569458007812
2017-11-08,873.9471435546875
2017-11-09,871.6944580078125
2017-11-10,923.0665893554688
2017-11-13,923.9059448242188
2017-11-14,914.0555419921875
2017-11-15,906.811279296875
2017-11-16,909.3291625976562
2017-11-17,920.81396484375
2017-11-20,909.9474487304688
2017-11-21,910.7426147460938
2017-11-22,911.8909912109375
2017-11-23,901.3339233398438
2017-11-24,896.0774536132812
2017-11-27,890.8651733398438
2017-11-28,895.591552734375
2017-11-29,891.5277709960938
2017-11-30,886.6245727539062
2017-12-01,879.6896362304688
2017-12-04,874.963134765625
2017-12-05,871.4735107421875
2017-12-06,857.4708862304688
2017-12-07,862.7716064453125
2017-12-08,875.6698608398438
2017-12-11,882.6932373046875
2017-12-12,872.5337524414062
2017-12-13,862.5948486328125
2017-12-14,881.7214965820312
2017-12-15,883.135009765625
2017-12-18,877.525146484375
2017-12-19,867.5422973632812
2017-12-20,870.5017700195312
2017-12-21,872.2685546875
2017-12-22,879.0711059570312
2017-12-26,875.6698608398438
2017-12-27,877.3927001953125
2017-12-28,872.5337524414062
2017-12-29,871.9594116210938
2018-01-01,873.9912719726562
2018-01-02,871.1201782226562
2018-01-03,871.3851928710938
2018-01-04,873.4613037109375
2018-01-05,900.4505004882812
2018-01-08,900.1412963867188
2018-01-09,919.0028076171875
2018-01-10,915.5573120117188
2018-01-11,944.2692260742188
2018-01-12,925.893798828125
2018-01-15,915.6898803710938
2018-01-16,896.1658325195312
2018-01-17,881.6331176757812
2018-01-18,870.5902099609375
2018-01-19,874.4330444335938
2018-01-22,870.413330078125
2018-01-23,869.6182250976562
2018-01-24,863.9200439453125
2018-01-25,850.5358276367188
2018-01-29,849.387451171875
2018-01-30,847.5762939453125
2018-01-31,815.1539916992188
2018-02-01,818.0693359375
2018-02-02,787.148681640625
2018-02-05,785.2493896484375
2018-02-06,750.9716186523438
2018-02-07,749.8233032226562
2018-02-08,759.0552368164062
2018-02-09,761.5730590820312
2018-02-12,790.7708740234375
2018-02-14,799.5610961914062
2018-02-15,786.3093872070312
2018-02-16,776.194091796875
2018-02-19,770.1424560546875
2018-02-20,766.6970825195312
2018-02-21,759.3644409179688
2018-02-22,766.7412109375
2018-02-23,773.6320190429688
2018-02-26,800.4446411132812
2018-02-27,781.3621826171875
2018-02-28,771.3792724609375
2018-03-01,769.6124267578125
2018-03-05,755.477294921875
2018-03-06,742.3140258789062
2018-03-07,715.1481323242188
2018-03-08,714.4412841796875
2018-03-09,710.8634033203125
2018-03-12,736.4832763671875
2018-03-13,771.4677124023438
2018-03-14,765.9902954101562
2018-03-15,801.4163818359375
2018-03-16,774.4271240234375
2018-03-19,735.4672241210938
2018-03-20,736.659912109375
2018-03-21,737.8526000976562
2018-03-22,718.7260131835938
2018-03-23,705.8718872070312
2018-03-26,714.4855346679688
2018-03-27,731.977783203125
2018-03-28,725.5285034179688
2018-04-02,741.121337890625
2018-04-03,754.6822509765625
2018-04-04,745.8919067382812
2018-04-05,756.625732421875
2018-04-06,762.7215576171875
2018-04-09,783.2615356445312
2018-04-10,781.8922729492188
2018-04-11,795.3204956054688
2018-04-12,781.0971069335938
2018-04-13,766.7412109375
2018-04-16,768.9055786132812
2018-04-17,772.9253540039062
2018-04-18,774.4271240234375
2018-04-19,786.751220703125
2018-04-20,791.74267578125
2018-04-23,788.1648559570312
2018-04-24,796.822509765625
2018-04-25,762.6773071289062
2018-04-26,771.3351440429688
2018-04-27,768.15478515625
2018-04-30,778.2702026367188
2018-05-02,768.3756103515625
2018-05-03,756.18408203125
2018-05-04,756.8466186523438
2018-05-07,757.6417846679688
2018-05-08,764.797607421875
2018-05-09,756.6699829101562
2018-05-10,742.0048217773438
2018-05-11,731.3151245117188
2018-05-14,724.6450805664062
2018-05-15,715.7664184570312
2018-05-16,722.2156372070312
2018-05-17,717.3125
2018-05-18,692.5319213867188
2018-05-21,690.7207641601562
2018-05-22,697.1699829101562
2018-05-23,675.3489990234375
2018-05-24,679.5452880859375
2018-05-25,687.7171630859375
2018-05-28,705.8277587890625
2018-05-29,669.783203125
2018-05-30,675.5697631835938
2018-05-31,665.4984741210938
2018-06-01,658.8726196289062
2018-06-04,639.4811401367188
2018-06-05,628.7914428710938
2018-06-06,645.0468139648438
2018-06-07,656.8408203125
2018-06-08,654.85302734375
2018-06-11,661.390625
2018-06-12,658.519287109375
2018-06-13,651.4075317382812
2018-06-14,655.1180419921875
2018-06-15,647.34375
2018-06-18,646.2393798828125
2018-06-19,640.3203735351562
2018-06-20,644.4284057617188
2018-06-21,656.9290161132812
2018-06-22,680.9588012695312
2018-06-25,674.1119995117188
2018-06-26,668.3696899414062
2018-06-27,641.6455078125
2018-06-28,633.0319213867188
2018-06-29,641.6014404296875
2018-07-02,633.0319213867188
2018-07-03,635.240478515625
2018-07-04,629.27734375
2018-07-05,634.88720703125
2018-07-06,634.180419921875
2018-07-09,643.544921875
2018-07-10,653.8370971679688
2018-07-11,642.9706420898438
2018-07-12,649.5965576171875
2018-07-13,644.6492919921875
2018-07-16,621.3262939453125
2018-07-17,622.5631103515625
2018-07-18,601.758056640625
2018-07-19,598.7542724609375
2018-07-20,617.7042236328125
2018-07-23,667.1329956054688
2018-07-24,664.2174682617188
2018-07-25,659.888671875
2018-07-26,687.5404663085938
2018-07-27,718.1959838867188
2018-07-30,701.3222045898438
2018-07-31,704.2816772460938
2018-08-01,719.5653686523438
2018-08-02,729.0181884765625
2018-08-03,735.4672241210938
2018-08-06,721.1995849609375
2018-08-07,719.3886108398438
2018-08-08,736.174072265625
2018-08-09,742.5789184570312
2018-08-10,739.1777954101562
2018-08-13,753.7987060546875
2018-08-14,746.201171875
2018-08-16,740.6795654296875
2018-08-17,742.446533203125
2018-08-20,752.5618896484375
2018-08-21,763.1190795898438
2018-08-23,747.084716796875
2018-08-24,744.3458862304688
2018-08-27,756.4048461914062
2018-08-28,766.2111206054688
2018-08-29,765.32763671875
2018-08-30,788.7388916015625
2018-08-31,781.1412963867188
2018-09-03,771.9534301757812
2018-09-04,739.9286499023438
2018-09-05,749.8673706054688
2018-09-06,807.0263061523438
2018-09-07,840.552978515625
2018-09-10,837.7700805664062
2018-09-11,814.0938110351562
2018-09-12,838.9627685546875
2018-09-14,875.7581787109375
2018-09-17,859.2369384765625
2018-09-18,822.3203735351562
2018-09-19,801.8802490234375
2018-09-21,735.7508544921875
2018-09-24,687.2560424804688
2018-09-25,674.2973022460938
2018-09-26,676.9246826171875
2018-09-27,666.5489501953125
2018-09-28,669.2207641601562
2018-10-01,677.4591674804688
2018-10-03,661.4276733398438
2018-10-04,636.2227783203125
2018-10-05,607.6781005859375
2018-10-08,598.6826782226562
2018-10-09,606.787353515625
2018-10-10,643.65966796875
2018-10-11,619.1227416992188
2018-10-12,650.5175170898438
2018-10-15,655.148681640625
2018-10-16,658.7112426757812
2018-10-17,656.9745483398438
2018-10-19,655.7276611328125
2018-10-22,640.4979248046875
2018-10-23,629.0977783203125
2018-10-24,636.9353637695312
2018-10-25,640.1860961914062
2018-10-26,646.7767333984375
2018-10-29,679.41845703125
2018-10-30,689.4380493164062
2018-10-31,687.7459106445312
2018-11-01,688.0575561523438
2018-11-02,705.2022094726562
2018-11-05,698.6116333007812
2018-11-06,692.822509765625
2018-11-07,698.5224609375
2018-11-09,759.5308227539062
2018-11-12,743.5439453125
2018-11-13,744.8799438476562
2018-11-14,737.2650146484375
2018-11-15,772.7567138671875
2018-11-16,750.758056640625
2018-11-19,770.0848388671875
2018-11-20,759.6644287109375
2018-11-21,755.2557983398438
2018-11-22,753.830810546875
2018-11-26,761.0003662109375
2018-11-27,789.9458618164062
2018-11-28,835.4572143554688
2018-11-29,831.8945922851562
2018-11-30,825.081298828125
2018-12-03,821.6968383789062
2018-12-04,809.539794921875
2018-12-05,796.8483276367188
2018-12-06,799.386474609375
2018-12-07,791.7716674804688
2018-12-10,772.3558959960938
2018-12-11,792.6177978515625
2018-12-12,809.22802734375
2018-12-13,817.510986328125
2018-12-14,824.6359252929688
2018-12-17,810.207763671875
2018-12-18,807.981201171875
2018-12-19,806.8233032226562
2018-12-20,797.5162353515625
2018-12-21,756.5471801757812
2018-12-24,751.1588745117188
2018-12-26,751.73779296875
2018-12-27,777.0762329101562
2018-12-28,789.50048828125
2018-12-31,790.0349731445312
2019-01-01,783.577880859375
2019-01-02,773.1129760742188
2019-01-03,778.278564453125
2019-01-04,795.6013793945312
2019-01-07,800.9451904296875
2019-01-08,806.645263671875
2019-01-09,807.4913330078125
2019-01-10,793.775634765625
2019-01-11,808.9163818359375
2019-01-14,819.6483764648438
2019-01-15,877.9403686523438
2019-01-16,859.014404296875
2019-01-17,859.1033935546875
2019-01-18,847.7034301757812
2019-01-21,851.7111206054688
2019-01-22,853.7596435546875
2019-01-23,851.2213134765625
2019-01-24,853.4479370117188
2019-01-25,842.3595581054688
2019-01-28,808.5599975585938
2019-01-29,831.0931396484375
2019-01-30,833.8984985351562
2019-01-31,827.6640625
2019-02-01,839.6431274414062
2019-02-04,845.2540893554688
2019-02-05,832.2508544921875
2019-02-06,862.1314697265625
2019-02-07,839.509521484375
2019-02-08,832.1172485351562
2019-02-11,811.00927734375
2019-02-12,778.7239379882812
2019-02-14,781.2177124023438
2019-02-15,761.2230224609375
2019-02-18,776.2301025390625
2019-02-19,780.8613891601562
2019-02-20,778.5902709960938
2019-02-21,796.046630859375
2019-02-22,826.2835693359375
2019-02-25,814.883544921875
2019-02-26,788.6990356445312
2019-02-27,781.5293579101562
2019-02-28,788.7434692382812
2019-03-01,807.3577270507812
2019-03-05,853.35888671875
2019-03-06,830.95947265625
2019-03-07,826.328125
2019-03-08,842.7603149414062
2019-03-11,920.4234008789062
2019-03-12,938.013427734375
2019-03-13,947.810302734375
2019-03-14,962.1048583984375
2019-03-15,964.1534423828125
2019-03-18,1006.0575561523438
2019-03-19,1006.4139404296875
2019-03-20,1017.0570678710938
2019-03-22,1002.1834106445312
2019-03-25,995.281005859375
2019-03-26,997.32958984375
2019-03-27,999.2888793945312
2019-03-28,1012.1583862304688
2019-04-01,1035.13671875
2019-04-02,1006.2803344726562
2019-04-03,1002.3615112304688
2019-04-04,1004.0983276367188
2019-04-05,999.2443237304688
2019-04-08,993.54443359375
2019-04-09,983.0795288085938
2019-04-10,1032.776611328125
2019-04-11,1015.6318969726562
2019-04-12,1026.631103515625
2019-04-15,1071.74169921875
2019-04-16,1057.1798095703125
2019-04-18,1033.4891357421875
2019-04-22,1023.7811889648438
2019-04-23,1013.2717895507812
2019-04-24,1005.7460327148438
2019-04-25,1000.3575439453125
2019-04-26,1002.406005859375
2019-04-30,984.5489501953125
2019-05-02,958.7650756835938
2019-05-03,948.7901000976562
2019-05-06,942.3330688476562
2019-05-07,914.8124389648438
2019-05-08,912.6749267578125
2019-05-09,908.4444580078125
2019-05-10,918.9539794921875
2019-05-13,896.7326049804688
2019-05-14,914.1444702148438
2019-05-15,906.8412475585938
2019-05-16,905.2826538085938
2019-05-17,908.3554077148438
2019-05-20,944.915771484375
2019-05-21,918.464111328125
2019-05-22,902.9669799804688
2019-05-23,883.4622192382812
2019-05-24,916.949951171875
2019-05-27,916.9945068359375
2019-05-28,917.75146484375
2019-05-29,882.527099609375
2019-05-30,844.8087768554688
2019-05-31,833.3196411132812
2019-06-03,813.1023559570312
2019-06-04,821.6077880859375
2019-06-06,802.860107421875
2019-06-07,794.5772705078125
2019-06-10,793.5974731445312
2019-06-11,797.338134765625
