Date,MIRG.BA
2016-04-26,444.4214172363281
2016-04-27,438.9267578125
2016-04-28,425.9215087890625
2016-04-29,429.969482421875
2016-05-02,416.1676330566406
2016-05-03,445.4293212890625
2016-05-04,464.774658203125
2016-05-05,465.2298889160156
2016-05-06,471.43994140625
2016-05-09,466.5629577636719
2016-05-10,468.18853759765625
2016-05-11,487.6964416503906
2016-05-12,456.80902099609375
2016-05-13,465.57122802734375
2016-05-16,481.8115539550781
2016-05-17,484.44512939453125
2016-05-18,497.4503479003906
2016-05-19,486.0707702636719
2016-05-20,480.7060241699219
2016-05-23,477.129638671875
2016-05-24,469.8142395019531
2016-05-26,470.78961181640625
2016-05-27,482.81939697265625
2016-05-30,495.1744689941406
2016-05-31,474.6911315917969
2016-06-01,453.55767822265625
2016-06-02,447.36395263671875
2016-06-03,433.7247314453125
2016-06-06,396.98492431640625
2016-06-07,403.79632568359375
2016-06-08,405.43829345703125
2016-06-09,409.6324768066406
2016-06-10,419.4189147949219
2016-06-13,425.59637451171875
2016-06-14,432.39166259765625
2016-06-15,435.350341796875
2016-06-16,428.8476867675781
2016-06-21,442.1781005859375
2016-06-22,442.161865234375
2016-06-23,445.1042785644531
2016-06-24,432.42413330078125
2016-06-27,425.2550048828125
2016-06-28,425.2712707519531
2016-06-29,432.42413330078125
2016-06-30,441.5278625488281
2016-07-01,468.18853759765625
2016-07-04,475.3089294433594
2016-07-05,466.5466613769531
2016-07-06,459.5562744140625
2016-07-07,461.5234375
2016-07-11,460.38543701171875
2016-07-12,471.7649841308594
2016-07-13,496.80010986328125
2016-07-14,506.5538635253906
2016-07-15,508.3422546386719
2016-07-18,494.2315673828125
2016-07-19,490.94775390625
2016-07-20,503.62774658203125
2016-07-21,503.62774658203125
2016-07-22,503.302734375
2016-07-25,497.48284912109375
2016-07-26,509.6427307128906
2016-07-27,509.62646484375
2016-07-28,507.2042541503906
2016-07-29,506.48895263671875
2016-08-01,510.78076171875
2016-08-02,500.6528625488281
2016-08-03,500.6853942871094
2016-08-04,513.7069702148438
2016-08-05,513.0079956054688
2016-08-08,504.9283752441406
2016-08-09,482.4942626953125
2016-08-10,470.3019104003906
2016-08-11,455.6709899902344
2016-08-12,460.060302734375
2016-08-16,442.1455383300781
2016-08-17,437.788818359375
2016-08-18,440.2273864746094
2016-08-19,455.1833190917969
2016-08-22,470.78961181640625
2016-08-23,482.4942626953125
2016-08-24,481.82781982421875
2016-08-25,471.43994140625
2016-08-26,460.060302734375
2016-08-29,452.907470703125
2016-08-30,444.7628173828125
2016-08-31,438.2764892578125
2016-09-01,445.33184814453125
2016-09-02,453.0537414550781
2016-09-05,435.6754455566406
2016-09-06,427.5472412109375
2016-09-07,430.76593017578125
2016-09-08,443.8037109375
2016-09-09,438.55291748046875
2016-09-12,435.6754455566406
2016-09-13,424.9462585449219
2016-09-14,420.0692138671875
2016-09-15,430.79852294921875
2016-09-16,437.3011779785156
2016-09-19,444.7140808105469
2016-09-20,444.7790832519531
2016-09-21,448.35552978515625
2016-09-22,462.7914123535156
2016-09-23,461.5234375
2016-09-26,474.6911315917969
2016-09-27,472.17132568359375
2016-09-28,463.3116149902344
2016-09-29,447.38018798828125
2016-09-30,445.1042785644531
2016-10-03,436.97601318359375
2016-10-04,440.55242919921875
2016-10-05,444.4214172363281
2016-10-06,437.3011779785156
2016-10-07,435.350341796875
2016-10-11,429.49798583984375
2016-10-12,429.17291259765625
2016-10-13,433.0744323730469
2016-10-14,448.35552978515625
2016-10-17,457.78436279296875
2016-10-18,457.9794006347656
2016-10-19,451.5093078613281
2016-10-20,441.5278625488281
2016-10-21,446.1772155761719
2016-10-24,440.8775939941406
2016-10-25,478.9178771972656
2016-10-26,474.041015625
2016-10-27,464.2869873046875
2016-10-28,447.705322265625
2016-10-31,437.9513244628906
2016-11-01,408.2018737792969
2016-11-02,405.76336669921875
2016-11-03,408.7871398925781
2016-11-04,411.6157531738281
2016-11-07,423.32049560546875
2016-11-08,427.9535217285156
2016-11-09,424.29583740234375
2016-11-10,409.76251220703125
2016-11-11,375.5262756347656
2016-11-14,358.944580078125
2016-11-15,392.0103759765625
2016-11-16,398.93560791015625
2016-11-17,393.7660827636719
2016-11-18,384.01214599609375
2016-11-21,387.23101806640625
2016-11-22,393.0832824707031
2016-11-23,396.98492431640625
2016-11-24,395.0340881347656
2016-11-25,388.69403076171875
2016-11-29,386.255615234375
2016-11-30,372.6000671386719
2016-12-01,351.19024658203125
2016-12-02,342.99688720703125
2016-12-05,338.94903564453125
2016-12-06,346.264404296875
2016-12-07,345.2890625
2016-12-12,333.1454162597656
2016-12-13,326.7565612792969
2016-12-14,321.8796691894531
2016-12-15,311.9305725097656
2016-12-16,303.8348693847656
2016-12-19,289.6918029785156
2016-12-20,286.27777099609375
2016-12-21,303.34716796875
2016-12-22,297.397216796875
2016-12-23,297.397216796875
2016-12-26,282.3762512207031
2016-12-27,277.9869079589844
2016-12-28,269.1108093261719
2016-12-29,275.0606994628906
2016-12-30,275.0606994628906
2017-01-02,290.081787109375
2017-01-03,311.8819274902344
2017-01-04,320.90423583984375
2017-01-05,339.43670654296875
2017-01-06,359.62738037109375
2017-01-09,376.5016174316406
2017-01-10,370.6004943847656
2017-01-11,334.55975341796875
2017-01-12,340.6558837890625
2017-01-13,349.1419372558594
2017-01-16,348.1176452636719
2017-01-17,340.8510437011719
2017-01-18,326.7565612792969
2017-01-19,309.1995544433594
2017-01-20,314.9543151855469
2017-01-23,329.6828308105469
2017-01-24,327.9270935058594
2017-01-25,326.17132568359375
2017-01-26,323.9279479980469
2017-01-27,318.46575927734375
2017-01-30,309.10198974609375
2017-01-31,309.1995544433594
2017-02-01,302.274169921875
2017-02-02,300.42095947265625
2017-02-03,294.0809631347656
2017-02-06,285.302490234375
2017-02-07,298.3726501464844
2017-02-08,336.51055908203125
2017-02-09,331.5848388671875
2017-02-10,321.3431396484375
2017-02-13,319.73382568359375
2017-02-14,321.63580322265625
2017-02-15,324.7082214355469
2017-02-16,318.3194885253906
2017-02-17,321.39202880859375
2017-02-20,318.9535217285156
2017-02-21,311.63800048828125
2017-02-22,304.3226013183594
2017-02-23,302.37176513671875
2017-02-24,294.0809631347656
2017-03-01,284.8146667480469
2017-03-02,280.8643493652344
2017-03-03,284.5220947265625
2017-03-06,282.66888427734375
2017-03-07,282.6199951171875
2017-03-08,285.7901611328125
2017-03-09,279.8402099609375
2017-03-10,268.6719665527344
2017-03-13,275.4996643066406
2017-03-14,273.10992431640625
2017-03-15,291.5449523925781
2017-03-16,303.5422058105469
2017-03-17,293.5932312011719
2017-03-20,296.47064208984375
2017-03-21,286.37542724609375
2017-03-22,283.83929443359375
2017-03-23,285.6438293457031
2017-03-27,277.9869079589844
2017-03-28,270.42767333984375
2017-03-29,261.4053649902344
2017-03-30,280.8155517578125
2017-03-31,282.864013671875
2017-04-03,283.3516540527344
2017-04-04,279.45001220703125
2017-04-05,281.15692138671875
2017-04-06,283.2539978027344
2017-04-07,280.4254455566406
2017-04-10,272.0857849121094
2017-04-11,276.670166015625
2017-04-12,272.13458251953125
2017-04-17,277.9869079589844
2017-04-18,276.81646728515625
2017-04-19,273.10992431640625
2017-04-20,278.96234130859375
2017-04-21,288.6188049316406
2017-04-24,303.34716796875
2017-04-25,304.3226013183594
2017-04-26,304.81036376953125
2017-04-27,309.687255859375
2017-04-28,308.22406005859375
2017-05-02,319.880126953125
2017-05-03,329.6828308105469
2017-05-04,326.26898193359375
2017-05-05,320.36785888671875
2017-05-08,316.7100524902344
2017-05-09,324.8057556152344
2017-05-10,336.7221374511719
2017-05-11,340.0889892578125
2017-05-12,339.6009826660156
2017-05-15,335.697509765625
2017-05-16,334.2337341308594
2017-05-17,328.8665466308594
2017-05-18,317.8880310058594
2017-05-19,330.33026123046875
2017-05-22,323.01129150390625
2017-05-23,317.7416076660156
2017-05-24,317.7903747558594
2017-05-26,323.84075927734375
2017-05-29,318.1319580078125
2017-05-30,318.8150939941406
2017-05-31,337.16131591796875
2017-06-01,337.74688720703125
2017-06-02,332.0380859375
2017-06-05,323.7432556152344
2017-06-06,341.552734375
2017-06-07,346.62725830078125
2017-06-08,352.2872619628906
2017-06-09,345.0658264160156
2017-06-12,325.9389343261719
2017-06-13,337.0150146484375
2017-06-14,325.450927734375
2017-06-15,329.8424072265625
2017-06-16,329.2568359375
2017-06-19,326.91473388671875
2017-06-21,308.5684509277344
2017-06-22,318.2294921875
2017-06-23,325.1094055175781
2017-06-26,340.2841491699219
2017-06-27,348.3837585449219
2017-06-28,341.552734375
2017-06-29,337.64923095703125
2017-06-30,339.6009826660156
2017-07-03,338.625244140625
2017-07-04,338.625244140625
2017-07-05,337.64923095703125
2017-07-06,334.62408447265625
2017-07-07,330.281494140625
2017-07-10,333.794677734375
2017-07-11,337.11260986328125
2017-07-12,338.4300537109375
2017-07-13,337.5516357421875
2017-07-14,348.87176513671875
2017-07-17,330.33026123046875
2017-07-18,331.79412841796875
2017-07-19,331.79412841796875
2017-07-20,333.45306396484375
2017-07-21,335.697509765625
2017-07-24,329.7447509765625
2017-07-25,325.4021301269531
2017-07-26,323.93841552734375
2017-07-27,318.9127197265625
2017-07-28,317.1561279296875
2017-07-31,329.7447509765625
2017-08-01,328.13458251953125
2017-08-02,331.6965026855469
2017-08-03,329.8424072265625
2017-08-04,331.745361328125
2017-08-07,327.8905944824219
2017-08-08,322.5233154296875
2017-08-09,317.8392639160156
2017-08-10,330.8182067871094
2017-08-11,331.30615234375
2017-08-14,335.6488037109375
2017-08-15,329.8424072265625
2017-08-16,327.1587829589844
2017-08-17,318.1319580078125
2017-08-18,322.0354919433594
2017-08-22,320.0836486816406
2017-08-23,319.3030700683594
2017-08-24,319.10791015625
2017-08-25,317.1561279296875
2017-08-28,310.2762451171875
2017-08-29,315.204345703125
2017-08-30,344.4803466796875
2017-08-31,337.64923095703125
2017-09-01,329.8424072265625
2017-09-04,323.6944274902344
2017-09-05,323.6944274902344
2017-09-06,323.6944274902344
2017-09-07,323.6944274902344
2017-09-08,323.6944274902344
2017-09-11,323.6944274902344
2017-09-12,307.4462585449219
2017-09-13,314.2286376953125
2017-09-14,320.0836486816406
2017-09-15,318.6199035644531
2017-09-18,320.2789001464844
2017-09-19,323.01129150390625
2017-09-20,326.3781433105469
2017-09-21,329.8424072265625
2017-09-22,375.2201232910156
2017-09-25,399.3726806640625
2017-09-26,397.2257995605469
2017-09-27,418.499755859375
2017-09-28,432.0641784667969
2017-09-29,423.7205810546875
2017-10-02,416.352783203125
2017-10-03,424.25732421875
2017-10-04,418.10931396484375
2017-10-05,434.0647888183594
2017-10-06,433.0888671875
2017-10-10,472.3674621582031
2017-10-11,478.6617736816406
2017-10-12,477.1003112792969
2017-10-13,471.04998779296875
2017-10-17,457.3391418457031
2017-10-18,440.2615661621094
2017-10-19,468.8055725097656
2017-10-20,470.3669738769531
2017-10-23,485.5416259765625
2017-10-24,496.12969970703125
2017-10-25,481.2478332519531
2017-10-26,485.8831787109375
2017-10-27,481.1990051269531
2017-10-30,481.930908203125
2017-10-31,465.1460266113281
2017-11-01,468.6103210449219
2017-11-02,461.1937561035156
2017-11-03,461.7305603027344
2017-11-07,468.4640197753906
2017-11-08,472.22100830078125
2017-11-09,484.1266174316406
2017-11-10,476.6612243652344
2017-11-13,491.787109375
2017-11-14,474.70941162109375
2017-11-15,484.07781982421875
2017-11-16,494.51959228515625
2017-11-17,487.2005920410156
2017-11-21,490.86004638671875
2017-11-22,484.2242126464844
2017-11-23,481.49176025390625
2017-11-24,492.0310974121094
2017-11-28,484.6145324707031
2017-11-29,495.544189453125
2017-11-30,490.4209289550781
2017-12-01,492.2261657714844
2017-12-04,482.56524658203125
2017-12-05,471.9770812988281
2017-12-06,468.17120361328125
2017-12-07,468.6103210449219
2017-12-11,474.6119384765625
2017-12-12,466.56103515625
2017-12-13,460.3642883300781
2017-12-14,453.63092041015625
2017-12-15,447.6780090332031
2017-12-18,466.6097717285156
2017-12-19,472.611328125
2017-12-20,480.4671630859375
2017-12-21,487.9325256347656
2017-12-22,487.2492980957031
2017-12-26,479.0521240234375
2017-12-27,481.3941650390625
2017-12-28,485.98077392578125
2018-01-01,485.98077392578125
2018-01-02,540.4827880859375
2018-01-03,562.6348876953125
2018-01-04,570.149169921875
2018-01-05,561.5127563476562
2018-01-08,557.365234375
2018-01-09,564.0498046875
2018-01-10,569.8563842773438
2018-01-11,580.834716796875
2018-01-12,584.7871704101562
2018-01-15,590.3984375
2018-01-16,573.8086547851562
2018-01-17,571.9057006835938
2018-01-18,588.9345703125
2018-01-19,603.426025390625
2018-01-22,597.3757934570312
2018-01-23,595.0336303710938
2018-01-24,606.0609741210938
2018-01-25,605.0850830078125
2018-01-26,629.0425415039062
2018-01-29,646.1690673828125
2018-01-30,638.0204467773438
2018-01-31,650.072509765625
2018-02-01,650.5604248046875
2018-02-02,628.0665893554688
2018-02-05,601.3280639648438
2018-02-06,604.8410034179688
2018-02-07,615.7706909179688
2018-02-08,586.9827880859375
2018-02-09,574.0037231445312
2018-02-14,597.2293090820312
2018-02-15,612.2088623046875
2018-02-16,608.7933349609375
2018-02-19,628.8472290039062
2018-02-20,611.2328491210938
2018-02-21,626.40771484375
2018-02-22,622.9432983398438
2018-02-23,615.6732177734375
2018-02-26,607.5733642578125
2018-02-27,599.0836181640625
2018-02-28,600.6936645507812
2018-03-01,578.0046997070312
2018-03-02,594.9360961914062
2018-03-05,615.7706909179688
2018-03-06,643.09521484375
2018-03-07,640.7529907226562
2018-03-08,645.4371337890625
2018-03-09,622.0651245117188
2018-03-12,623.480224609375
2018-03-13,604.3045043945312
2018-03-14,603.1334838867188
2018-03-15,608.0126342773438
2018-03-16,601.8158569335938
2018-03-19,578.980712890625
2018-03-20,563.1228637695312
2018-03-21,578.78564453125
2018-03-22,583.2745361328125
2018-03-23,573.3206787109375
2018-03-26,574.0525512695312
2018-03-27,573.8086547851562
2018-03-28,568.8804321289062
2018-04-03,571.8569946289062
2018-04-04,570.5882568359375
2018-04-05,577.7119750976562
2018-04-06,582.3474731445312
2018-04-09,585.5678100585938
2018-04-10,594.5458374023438
2018-04-11,612.452880859375
2018-04-12,613.770263671875
2018-04-13,610.8914794921875
2018-04-16,591.0325927734375
2018-04-17,599.5227661132812
2018-04-18,606.3050537109375
2018-04-19,597.4734497070312
2018-04-20,603.670166015625
2018-04-23,598.839599609375
2018-04-24,575.8089599609375
2018-04-25,569.5635375976562
2018-04-26,558.5850830078125
2018-04-27,578.68798828125
2018-05-02,584.494384765625
2018-05-03,568.4413452148438
2018-05-04,538.3358764648438
2018-05-07,510.7677307128906
2018-05-08,488.9084167480469
2018-05-09,502.0824890136719
2018-05-10,545.0693359375
2018-05-11,541.5093994140625
2018-05-14,533.2061157226562
2018-05-15,527.5404663085938
2018-05-16,511.2762451171875
2018-05-17,527.34521484375
2018-05-18,548.7377319335938
2018-05-21,545.416748046875
2018-05-22,529.9337158203125
2018-05-23,505.7673645019531
2018-05-24,496.5173034667969
2018-05-28,475.2763977050781
2018-05-29,445.3727722167969
2018-05-30,439.7445373535156
2018-05-31,433.6267395019531
2018-06-01,442.9256591796875
2018-06-04,463.62823486328125
2018-06-05,472.0462341308594
2018-06-06,484.6733093261719
2018-06-07,474.5912170410156
2018-06-08,516.093994140625
2018-06-11,508.2143859863281
2018-06-12,502.2434387207031
2018-06-13,491.18255615234375
2018-06-14,464.50909423828125
2018-06-15,463.9707946777344
2018-06-18,402.0101623535156
2018-06-19,408.3725891113281
2018-06-21,427.2642822265625
2018-06-22,429.3687438964844
2018-06-25,404.16357421875
2018-06-26,402.0591125488281
2018-06-27,349.2505798339844
2018-06-28,344.3564147949219
2018-06-29,330.5546569824219
2018-07-02,305.8879089355469
2018-07-03,315.87213134765625
2018-07-04,347.2439270019531
2018-07-05,355.8578186035156
2018-07-06,353.1659240722656
2018-07-10,358.20697021484375
2018-07-11,354.14471435546875
2018-07-12,340.9794616699219
2018-07-13,332.80615234375
2018-07-16,324.8285217285156
2018-07-17,328.1076354980469
2018-07-18,348.5164794921875
2018-07-19,342.2519226074219
2018-07-20,352.7744445800781
2018-07-23,351.3550720214844
2018-07-24,367.89752197265625
2018-07-25,390.0193176269531
2018-07-26,394.5709228515625
2018-07-27,391.4385986328125
2018-07-30,383.95050048828125
2018-07-31,387.5233154296875
2018-08-01,384.7825622558594
2018-08-02,378.81158447265625
2018-08-03,375.7283020019531
2018-08-06,367.3101806640625
2018-08-07,356.1025390625
2018-08-08,335.35101318359375
2018-08-09,335.9873046875
2018-08-10,314.9911193847656
2018-08-13,293.4076843261719
2018-08-14,323.4580993652344
2018-08-15,340.68572998046875
2018-08-16,340.0984802246094
2018-08-17,336.2320556640625
2018-08-21,348.0269470214844
2018-08-22,351.2083740234375
2018-08-23,346.4609069824219
2018-08-24,329.7226867675781
2018-08-27,324.04534912109375
2018-08-28,309.2649230957031
2018-08-29,303.0492248535156
2018-08-30,300.3085632324219
2018-08-31,339.5111083984375
2018-09-03,321.3536376953125
2018-09-04,306.2794494628906
2018-09-05,320.0811767578125
2018-09-06,335.54681396484375
2018-09-07,348.4185485839844
2018-09-10,342.93707275390625
2018-09-11,336.917236328125
2018-09-12,339.21746826171875
2018-09-13,331.5824890136719
2018-09-14,330.8483581542969
2018-09-17,375.3857116699219
2018-09-18,385.41876220703125
2018-09-19,401.6675109863281
2018-09-20,403.9678649902344
2018-09-21,401.9122314453125
2018-09-24,388.5511169433594
2018-09-25,395.94134521484375
2018-09-26,395.8434143066406
2018-09-27,379.7415466308594
2018-09-28,362.7585754394531
2018-10-01,357.1302795410156
2018-10-02,375.18988037109375
2018-10-03,370.0020446777344
2018-10-04,351.4529724121094
2018-10-05,334.9595031738281
2018-10-08,325.31793212890625
2018-10-09,306.91571044921875
2018-10-10,303.0492248535156
2018-10-11,294.72906494140625
2018-10-12,311.1736755371094
2018-10-16,314.15911865234375
2018-10-17,305.3495788574219
2018-10-18,302.315185546875
2018-10-19,304.860107421875
2018-10-22,298.4976501464844
2018-10-23,290.11883544921875
2018-10-24,301.935302734375
2018-10-25,316.399658203125
2018-10-26,318.06658935546875
2018-10-29,310.8590393066406
2018-10-30,310.8100280761719
2018-10-31,309.87835693359375
2018-11-01,334.9334411621094
2018-11-02,341.1114196777344
2018-11-05,335.5217590332031
2018-11-07,333.3644714355469
2018-11-08,331.6483459472656
2018-11-09,313.751953125
2018-11-12,301.05279541015625
2018-11-13,290.2658386230469
2018-11-14,296.8850402832031
2018-11-15,306.4952697753906
2018-11-16,310.1725769042969
2018-11-20,301.05279541015625
2018-11-21,305.51458740234375
2018-11-22,303.455322265625
2018-11-23,300.9056396484375
2018-11-26,298.50311279296875
2018-11-27,293.89422607421875
2018-11-28,294.2373962402344
2018-11-29,300.4643859863281
2018-11-30,300.4643859863281
2018-12-03,319.7337951660156
2018-12-04,318.5079345703125
2018-12-05,337.8753356933594
2018-12-06,351.7021789550781
2018-12-07,342.2391357421875
2018-12-10,335.1785888671875
2018-12-11,333.2173767089844
2018-12-12,337.1398620605469
2018-12-13,322.4303894042969
2018-12-14,326.2058410644531
2018-12-17,317.478271484375
2018-12-18,314.8305358886719
2018-12-19,316.2524719238281
2018-12-20,313.31060791015625
2018-12-21,299.336669921875
2018-12-26,308.21136474609375
2018-12-27,327.5296936035156
2018-12-28,348.6131591796875
2018-12-31,348.6131591796875
2019-01-02,348.85833740234375
2019-01-03,334.39410400390625
2019-01-04,345.57330322265625
2019-01-07,340.7681884765625
2019-01-08,338.3166198730469
2019-01-09,346.16168212890625
2019-01-10,343.2197265625
2019-01-11,357.4388122558594
2019-01-14,355.4775695800781
2019-01-15,358.90972900390625
2019-01-16,362.83233642578125
2019-01-17,363.3226013183594
2019-01-18,377.0514221191406
2019-01-21,391.2705078125
2019-01-22,371.6579284667969
2019-01-23,387.3480224609375
2019-01-24,392.2511291503906
2019-01-25,385.87713623046875
2019-01-28,376.56109619140625
2019-01-29,376.0707702636719
2019-01-30,378.5223388671875
2019-01-31,377.0514221191406
2019-02-01,377.0514221191406
2019-02-04,369.20635986328125
2019-02-05,365.7742004394531
2019-02-06,360.3807678222656
2019-02-07,358.90972900390625
2019-02-08,376.0707702636719
2019-02-11,385.38677978515625
2019-02-12,390.2898864746094
2019-02-13,385.38677978515625
2019-02-14,377.0514221191406
2019-02-15,386.8576965332031
2019-02-18,379.50299072265625
2019-02-19,376.0707702636719
2019-02-20,371.16766357421875
2019-02-21,362.83233642578125
2019-02-22,362.83233642578125
2019-02-25,360.3807678222656
2019-02-26,360.87103271484375
2019-02-27,363.3226013183594
2019-02-28,364.3032531738281
2019-03-01,369.6966857910156
2019-03-06,360.3807678222656
2019-03-07,354.4969787597656
2019-03-08,353.5163269042969
2019-03-11,341.7488098144531
2019-03-12,335.8650817871094
2019-03-13,329.4909973144531
2019-03-14,330.9619140625
2019-03-15,327.5296936035156
2019-03-18,313.31060791015625
2019-03-19,303.50433349609375
2019-03-20,314.29119873046875
2019-03-21,305.9559020996094
2019-03-22,299.5818176269531
2019-03-25,299.0914611816406
2019-03-26,295.16900634765625
2019-03-27,287.323974609375
2019-03-28,303.9946594238281
2019-03-29,305.4656066894531
2019-04-01,301.5430908203125
2019-04-03,291.24658203125
2019-04-04,283.89178466796875
2019-04-05,284.38214111328125
2019-04-08,284.38214111328125
2019-04-09,272.12420654296875
2019-04-10,274.5757751464844
2019-04-11,273.10491943359375
2019-04-12,278.4983825683594
2019-04-15,270.6532897949219
2019-04-16,271.6339111328125
2019-04-17,268.6919860839844
2019-04-22,257.9051208496094
2019-04-23,259.3760681152344
2019-04-24,244.4214630126953
2019-04-25,258.3954772949219
2019-04-26,268.6919860839844
2019-04-29,288.794921875
2019-04-30,295.16900634765625
2019-05-02,298.1109313964844
2019-05-03,306.9365234375
2019-05-06,316.7428283691406
2019-05-07,312.3299865722656
2019-05-08,321.6458740234375
2019-05-09,321.8094482421875
2019-05-10,326.7151184082031
2019-05-13,316.90386962890625
2019-05-14,312.9793395996094
2019-05-15,321.8094482421875
2019-05-16,322.7906494140625
2019-05-17,311.9981994628906
2019-05-20,317.8849792480469
2019-05-21,322.7906494140625
2019-05-22,319.3565979003906
2019-05-23,317.3943786621094
2019-05-24,316.41326904296875
2019-05-27,311.50762939453125
2019-05-28,310.035888671875
2019-05-29,307.58306884765625
2019-05-30,301.2058410644531
2019-05-31,301.2058410644531
2019-06-03,299.734130859375
2019-06-04,304.149169921875
2019-06-05,306.60205078125
2019-06-06,307.09259033203125
2019-06-07,309.5453796386719
2019-06-10,313.46990966796875
2019-06-11,324.7528076171875
2019-06-12,348.2999267578125
2019-06-13,340.9414367675781
2019-06-14,334.2338562011719
2019-06-18,339.6326599121094
2019-06-19,333.252197265625
2019-06-21,334.2338562011719
2019-06-24,332.76141357421875
2019-06-25,331.77984619140625
2019-06-26,331.2890625
2019-06-27,338.1602478027344
