Date,SMIN.L
2016-11-03,1396.83544921875
2016-11-04,1368.8988037109375
2016-11-07,1391.8466796875
2016-11-08,1400.826171875
2016-11-09,1449.7158203125
2016-11-10,1442.7313232421875
2016-11-11,1370.8939208984375
2016-11-14,1380.8714599609375
2016-11-15,1406.81298828125
2016-11-16,1385.8604736328125
2016-11-17,1381.8692626953125
2016-11-18,1366.9031982421875
2016-11-21,1366.9031982421875
2016-11-22,1376.880859375
2016-11-23,1399.8287353515625
2016-11-24,1399.8287353515625
2016-11-25,1397.8330078125
2016-11-28,1387.8555908203125
2016-11-29,1396.83544921875
2016-11-30,1407.810546875
2016-12-01,1426.7677001953125
2016-12-02,1413.7969970703125
2016-12-05,1419.783447265625
2016-12-06,1403.819580078125
2016-12-07,1438.74072265625
2016-12-08,1436.7451171875
2016-12-09,1438.74072265625
2016-12-12,1420.7811279296875
2016-12-13,1423.774658203125
2016-12-14,1407.810546875
2016-12-15,1406.81298828125
2016-12-16,1406.81298828125
2016-12-19,1408.8084716796875
2016-12-20,1400.826171875
2016-12-21,1408.8084716796875
2016-12-22,1408.8084716796875
2016-12-23,1409.8057861328125
2016-12-28,1431.756103515625
2016-12-29,1407.810546875
2016-12-30,1412.79931640625
2017-01-03,1409.8057861328125
2017-01-04,1410.8038330078125
2017-01-05,1421.779052734375
2017-01-06,1440.73583984375
2017-01-09,1446.72265625
2017-01-10,1479.647705078125
2017-01-11,1508.5823974609375
2017-01-12,1504.5914306640625
2017-01-13,1522.550537109375
2017-01-16,1508.5823974609375
2017-01-17,1486.6319580078125
2017-01-18,1490.6226806640625
2017-01-19,1488.62744140625
2017-01-20,1486.6319580078125
2017-01-23,1479.647705078125
2017-01-24,1478.6502685546875
2017-01-25,1488.62744140625
2017-01-26,1526.54150390625
2017-01-27,1522.550537109375
2017-01-30,1502.5958251953125
2017-01-31,1497.6070556640625
2017-02-01,1511.5755615234375
2017-02-02,1519.5576171875
2017-02-03,1504.5914306640625
2017-02-06,1506.5867919921875
2017-02-07,1536.5189208984375
2017-02-08,1528.537109375
2017-02-09,1531.530517578125
2017-02-10,1536.5189208984375
2017-02-13,1528.537109375
2017-02-14,1515.56640625
2017-02-15,1530.5322265625
2017-02-16,1523.5484619140625
2017-02-17,1510.577392578125
2017-02-20,1511.5755615234375
2017-02-21,1529.5350341796875
2017-02-22,1505.5892333984375
2017-02-23,1500.600341796875
2017-02-24,1478.6502685546875
2017-02-27,1483.6390380859375
2017-02-28,1491.6207275390625
2017-03-01,1533.52587890625
2017-03-02,1534.5233154296875
2017-03-03,1529.5350341796875
2017-03-06,1522.550537109375
2017-03-07,1539.51220703125
2017-03-08,1539.51220703125
2017-03-09,1539.51220703125
2017-03-10,1528.537109375
2017-03-13,1570.44189453125
2017-03-14,1557.4716796875
2017-03-15,1573.4354248046875
2017-03-16,1568.447021484375
2017-03-17,1578.4239501953125
2017-03-20,1592.392333984375
2017-03-21,1568.447021484375
2017-03-22,1548.4921875
2017-03-23,1552.4825439453125
2017-03-24,1597.3809814453125
2017-03-27,1590.39697265625
2017-03-28,1591.394775390625
2017-03-29,1610.3516845703125
2017-03-30,1627.313232421875
2017-03-31,1615.34033203125
2017-04-03,1611.349365234375
2017-04-04,1613.344970703125
2017-04-05,1624.3199462890625
2017-04-06,1618.468505859375
2017-04-07,1630.4420166015625
2017-04-10,1613.479248046875
2017-04-11,1621.461669921875
2017-04-12,1621.461669921875
2017-04-13,1613.479248046875
2017-04-18,1569.5750732421875
2017-04-19,1573.566162109375
2017-04-20,1587.5357666015625
2017-04-21,1577.5574951171875
2017-04-24,1618.468505859375
2017-04-25,1627.4486083984375
2017-04-26,1647.405029296875
2017-04-27,1634.4334716796875
2017-04-28,1636.4290771484375
2017-05-02,1669.357177734375
2017-05-03,1659.37890625
2017-05-04,1665.3658447265625
2017-05-05,1680.3331298828125
2017-05-08,1648.403076171875
2017-05-09,1654.389892578125
2017-05-10,1646.4073486328125
2017-05-11,1649.4007568359375
2017-05-12,1645.409423828125
2017-05-15,1641.4183349609375
2017-05-16,1659.37890625
2017-05-17,1642.4161376953125
2017-05-18,1625.452880859375
2017-05-19,1580.551025390625
2017-05-22,1573.566162109375
2017-05-23,1572.5682373046875
2017-05-24,1590.529296875
2017-05-25,1576.5596923828125
2017-05-26,1578.5552978515625
2017-05-30,1586.5380859375
2017-05-31,1599.509521484375
2017-06-01,1607.4921875
2017-06-02,1623.457275390625
2017-06-05,1612.4814453125
2017-06-06,1591.5272216796875
2017-06-07,1590.529296875
2017-06-08,1591.5272216796875
2017-06-09,1611.4835205078125
2017-06-12,1594.5206298828125
2017-06-13,1603.5010986328125
2017-06-14,1597.5140380859375
2017-06-15,1563.5880126953125
2017-06-16,1609.488037109375
2017-06-19,1627.4486083984375
2017-06-20,1614.4771728515625
2017-06-21,1616.4727783203125
2017-06-22,1629.4443359375
2017-06-23,1623.457275390625
2017-06-26,1629.638916015625
2017-06-27,1610.59033203125
2017-06-28,1602.5029296875
2017-06-29,1575.5618896484375
2017-06-30,1593.5228271484375
2017-07-03,1612.4814453125
2017-07-04,1601.5054931640625
2017-07-05,1612.7806396484375
2017-07-06,1602.5029296875
2017-07-07,1621.461669921875
2017-07-10,1620.4639892578125
2017-07-11,1617.4700927734375
2017-07-12,1632.437744140625
2017-07-13,1623.457275390625
2017-07-14,1621.461669921875
2017-07-17,1619.4661865234375
2017-07-18,1600.5074462890625
2017-07-19,1603.5010986328125
2017-07-20,1604.498779296875
2017-07-21,1564.5858154296875
2017-07-24,1547.6229248046875
2017-07-25,1557.6011962890625
2017-07-26,1563.5880126953125
2017-07-27,1552.61181640625
2017-07-28,1532.655517578125
2017-07-31,1531.657958984375
2017-08-01,1540.6380615234375
2017-08-02,1527.66650390625
2017-08-03,1538.6424560546875
2017-08-04,1543.6317138671875
2017-08-07,1545.627197265625
2017-08-08,1558.5989990234375
2017-08-09,1550.6162109375
2017-08-10,1545.627197265625
2017-08-11,1537.64453125
2017-08-14,1541.6361083984375
2017-08-15,1549.61865234375
2017-08-16,1575.5618896484375
2017-08-17,1558.5989990234375
2017-08-18,1545.627197265625
2017-08-21,1541.6361083984375
2017-08-22,1573.566162109375
2017-08-23,1562.5902099609375
2017-08-24,1556.603515625
2017-08-25,1561.5924072265625
2017-08-29,1525.670654296875
2017-08-30,1535.6490478515625
2017-08-31,1541.6361083984375
2017-09-01,1554.6075439453125
2017-09-04,1554.6075439453125
2017-09-05,1556.603515625
2017-09-06,1540.6380615234375
2017-09-07,1571.5706787109375
2017-09-08,1582.546875
2017-09-11,1592.5250244140625
2017-09-12,1598.51171875
2017-09-13,1606.494384765625
2017-09-14,1594.5206298828125
2017-09-15,1560.594482421875
2017-09-18,1590.529296875
2017-09-19,1599.509521484375
2017-09-20,1595.5184326171875
2017-09-21,1609.488037109375
2017-09-22,1513.697021484375
2017-09-25,1526.6685791015625
2017-09-26,1533.6534423828125
2017-09-27,1536.6468505859375
2017-09-28,1564.5858154296875
2017-09-29,1573.566162109375
2017-10-02,1582.546875
2017-10-03,1580.551025390625
2017-10-04,1593.5228271484375
2017-10-05,1603.5010986328125
2017-10-06,1611.4835205078125
2017-10-09,1601.5054931640625
2017-10-10,1599.509521484375
2017-10-11,1606.494384765625
2017-10-12,1586.5380859375
2017-10-13,1598.51171875
2017-10-16,1585.5401611328125
2017-10-17,1569.5750732421875
2017-10-18,1569.5750732421875
2017-10-19,1533.94287109375
2017-10-20,1551.906982421875
2017-10-23,1569.871337890625
2017-10-24,1556.8970947265625
2017-10-25,1548.9130859375
2017-10-26,1561.8873291015625
2017-10-27,1557.8953857421875
2017-10-30,1568.873291015625
2017-10-31,1567.8753662109375
2017-11-01,1556.8970947265625
2017-11-02,1559.8914794921875
2017-11-03,1585.839599609375
2017-11-06,1566.87744140625
2017-11-07,1545.9189453125
2017-11-08,1539.93115234375
2017-11-09,1516.976806640625
2017-11-10,1514.980712890625
2017-11-13,1504.002685546875
2017-11-14,1480.05029296875
2017-11-15,1482.046630859375
2017-11-16,1503.0047607421875
2017-11-17,1492.0267333984375
2017-11-20,1499.0126953125
2017-11-21,1499.0126953125
2017-11-22,1503.0047607421875
2017-11-23,1504.002685546875
2017-11-24,1500.0108642578125
2017-11-27,1491.0286865234375
2017-11-28,1518.972900390625
2017-11-29,1495.0206298828125
2017-11-30,1480.05029296875
2017-12-01,1457.0963134765625
2017-12-04,1478.0543212890625
2017-12-05,1476.05810546875
2017-12-06,1471.0679931640625
2017-12-07,1453.1041259765625
2017-12-08,1471.0679931640625
2017-12-11,1475.0604248046875
2017-12-12,1477.056640625
2017-12-13,1463.510498046875
2017-12-14,1442.1260986328125
2017-12-15,1441.1279296875
2017-12-18,1466.0782470703125
2017-12-19,1476.05810546875
2017-12-20,1478.0543212890625
2017-12-21,1487.03662109375
2017-12-22,1482.046630859375
2017-12-27,1489.0323486328125
2017-12-28,1490.030517578125
2017-12-29,1487.03662109375
2018-01-02,1473.064453125
2018-01-03,1497.0166015625
2018-01-04,1525.4598388671875
2018-01-05,1541.9271240234375
2018-01-08,1521.967041015625
2018-01-09,1539.4322509765625
2018-01-10,1558.8931884765625
2018-01-11,1564.38232421875
2018-01-12,1648.71435546875
2018-01-15,1669.672607421875
2018-01-16,1668.175537109375
2018-01-17,1681.648681640625
2018-01-18,1667.177490234375
2018-01-19,1670.17138671875
2018-01-22,1660.6904296875
2018-01-23,1662.1875
2018-01-24,1635.740234375
2018-01-25,1612.7857666015625
2018-01-26,1613.284912109375
2018-01-29,1610.290771484375
2018-01-30,1598.813720703125
2018-01-31,1595.3206787109375
2018-02-01,1586.3385009765625
2018-02-02,1564.38232421875
2018-02-05,1551.906982421875
2018-02-06,1506.996826171875
2018-02-07,1550.9091796875
2018-02-08,1503.0047607421875
2018-02-09,1497.0166015625
2018-02-12,1520.4698486328125
2018-02-13,1522.4656982421875
2018-02-14,1541.427978515625
2018-02-15,1575.8594970703125
2018-02-16,1585.839599609375
2018-02-19,1566.87744140625
2018-02-20,1592.8258056640625
2018-02-21,1599.3128662109375
2018-02-22,1586.3385009765625
2018-02-23,1584.8416748046875
2018-02-26,1591.82763671875
2018-02-27,1596.81787109375
2018-02-28,1594.322509765625
2018-03-01,1577.3564453125
2018-03-02,1549.4122314453125
2018-03-05,1564.8812255859375
2018-03-06,1576.3585205078125
2018-03-07,1577.3564453125
2018-03-08,1583.3448486328125
2018-03-09,1606.7978515625
2018-03-12,1596.81787109375
2018-03-13,1577.8555908203125
2018-03-14,1566.87744140625
2018-03-15,1594.322509765625
2018-03-16,1587.8355712890625
2018-03-19,1556.8970947265625
2018-03-20,1554.9012451171875
2018-03-21,1558.3944091796875
2018-03-22,1532.9449462890625
2018-03-23,1465.5792236328125
2018-03-26,1462.0863037109375
2018-03-27,1500.0108642578125
2018-03-28,1508.99267578125
2018-03-29,1510.4896240234375
2018-04-03,1497.0166015625
2018-04-04,1471.0679931640625
2018-04-05,1490.169921875
2018-04-06,1490.6690673828125
2018-04-09,1492.166259765625
2018-04-10,1518.6160888671875
2018-04-11,1497.1568603515625
2018-04-12,1498.6541748046875
2018-04-13,1512.1282958984375
2018-04-16,1509.1337890625
2018-04-17,1531.59130859375
2018-04-18,1544.566650390625
2018-04-19,1569.020263671875
2018-04-20,1615.43212890625
2018-04-23,1613.93505859375
2018-04-24,1602.456787109375
2018-04-25,1582.993896484375
2018-04-26,1595.968994140625
2018-04-27,1597.9652099609375
2018-04-30,1594.471923828125
2018-05-01,1606.9483642578125
2018-05-02,1628.4075927734375
2018-05-03,1624.914306640625
2018-05-04,1633.89697265625
2018-05-08,1652.861083984375
2018-05-09,1651.863037109375
2018-05-10,1668.83056640625
2018-05-11,1665.33740234375
2018-05-14,1651.863037109375
2018-05-15,1656.853515625
2018-05-16,1664.83837890625
2018-05-17,1686.2974853515625
2018-05-18,1696.7774658203125
2018-05-21,1709.7529296875
2018-05-22,1721.2313232421875
2018-05-23,1711.749267578125
2018-05-24,1708.755126953125
2018-05-25,1716.73974609375
2018-05-29,1746.682861328125
2018-05-30,1741.1934814453125
2018-05-31,1757.1629638671875
2018-06-01,1776.126953125
2018-06-04,1786.6070556640625
2018-06-05,1783.11376953125
2018-06-06,1767.6431884765625
2018-06-07,1774.6298828125
2018-06-08,1781.1177978515625
2018-06-11,1783.11376953125
2018-06-12,1783.11376953125
2018-06-13,1786.6070556640625
2018-06-14,1797.5863037109375
2018-06-15,1760.1572265625
2018-06-18,1758.66015625
2018-06-19,1729.7152099609375
2018-06-20,1736.2027587890625
2018-06-21,1707.7569580078125
2018-06-22,1724.7244873046875
2018-06-25,1666.8345947265625
2018-06-26,1658.3505859375
2018-06-27,1694.781494140625
2018-06-28,1681.3072509765625
2018-06-29,1694.781494140625
2018-07-02,1662.34326171875
2018-07-03,1671.8250732421875
2018-07-04,1664.3394775390625
2018-07-05,1676.3165283203125
2018-07-06,1693.2843017578125
2018-07-09,1719.734130859375
2018-07-10,1742.1912841796875
2018-07-11,1714.2445068359375
2018-07-12,1717.7379150390625
2018-07-13,1731.7113037109375
2018-07-16,1741.1934814453125
2018-07-17,1746.183837890625
2018-07-18,1623.9158935546875
2018-07-19,1617.927490234375
2018-07-20,1607.447265625
2018-07-23,1595.4700927734375
2018-07-24,1599.9615478515625
2018-07-25,1586.4871826171875
2018-07-26,1603.454833984375
2018-07-27,1602.456787109375
2018-07-30,1599.9615478515625
2018-07-31,1610.940673828125
2018-08-01,1588.483154296875
2018-08-02,1573.0128173828125
2018-08-03,1590.978759765625
2018-08-06,1595.968994140625
2018-08-07,1610.441650390625
2018-08-08,1628.9066162109375
2018-08-09,1645.8743896484375
2018-08-10,1622.4188232421875
2018-08-13,1612.93701171875
2018-08-14,1594.9713134765625
2018-08-15,1576.50634765625
2018-08-16,1581.49658203125
2018-08-17,1588.483154296875
2018-08-20,1603.454833984375
2018-08-21,1604.453125
2018-08-22,1589.9805908203125
2018-08-23,1592.974853515625
2018-08-24,1599.9615478515625
2018-08-28,1624.4150390625
2018-08-29,1621.9197998046875
2018-08-30,1619.424560546875
2018-08-31,1608.4453125
2018-09-03,1614.9332275390625
2018-09-04,1617.42822265625
2018-09-05,1593.972900390625
2018-09-06,1584.9901123046875
2018-09-07,1566.525146484375
2018-09-10,1563.53076171875
2018-09-11,1563.0316162109375
2018-09-12,1564.52880859375
2018-09-13,1561.53466796875
2018-09-14,1576.50634765625
2018-09-17,1564.030029296875
2018-09-18,1547.5611572265625
2018-09-19,1562.0335693359375
2018-09-20,1587.9842529296875
2018-09-21,1517.617919921875
2018-09-24,1497.65576171875
2018-09-25,1492.665283203125
2018-09-26,1495.6595458984375
2018-09-27,1509.1337890625
2018-09-28,1492.665283203125
2018-10-01,1513.12646484375
2018-10-02,1494.66162109375
2018-10-03,1498.1549072265625
2018-10-04,1500.1512451171875
2018-10-05,1481.6861572265625
2018-10-08,1455.7352294921875
2018-10-09,1446.2535400390625
2018-10-10,1400.8394775390625
2018-10-11,1350.435546875
2018-10-12,1354.4276123046875
2018-10-15,1332.4697265625
2018-10-16,1357.9212646484375
2018-10-17,1329.97412109375
2018-10-18,1295.8388671875
2018-10-19,1292.84375
2018-10-22,1285.85546875
2018-10-23,1277.3697509765625
2018-10-24,1280.8636474609375
2018-10-25,1330.2811279296875
2018-10-26,1328.7838134765625
2018-10-29,1358.7340087890625
2018-10-30,1367.2197265625
2018-10-31,1395.173095703125
2018-11-01,1387.685546875
2018-11-02,1383.193115234375
2018-11-05,1345.7554931640625
2018-11-06,1341.7620849609375
2018-11-07,1357.7353515625
2018-11-08,1362.2281494140625
2018-11-09,1352.7440185546875
2018-11-12,1322.7938232421875
2018-11-13,1312.8104248046875
2018-11-14,1381.6956787109375
2018-11-15,1427.619140625
2018-11-16,1413.642333984375
2018-11-19,1413.14306640625
2018-11-20,1381.6956787109375
2018-11-21,1400.164794921875
2018-11-22,1392.17822265625
2018-11-23,1379.69873046875
2018-11-26,1397.1697998046875
2018-11-27,1396.6705322265625
2018-11-28,1397.1697998046875
2018-11-29,1415.1396484375
2018-11-30,1387.1865234375
2018-12-03,1432.610595703125
2018-12-04,1426.6204833984375
2018-12-05,1383.193115234375
2018-12-06,1349.249755859375
2018-12-07,1365.7222900390625
2018-12-10,1337.768798828125
2018-12-11,1365.2230224609375
2018-12-12,1392.17822265625
2018-12-13,1400.164794921875
2018-12-14,1369.71533203125
2018-12-17,1381.6956787109375
2018-12-18,1405.6556396484375
2018-12-19,1394.673828125
2018-12-20,1401.1629638671875
2018-12-21,1378.7005615234375
2018-12-24,1364.224853515625
2018-12-27,1347.7520751953125
2018-12-28,1372.2115478515625
2018-12-31,1361.728759765625
2019-01-02,1380.1982421875
2019-01-03,1339.765380859375
2019-01-04,1368.71728515625
2019-01-07,1382.69384765625
2019-01-08,1391.6787109375
2019-01-09,1425.1229248046875
2019-01-10,1437.602294921875
2019-01-11,1446.0880126953125
2019-01-14,1437.602294921875
2019-01-15,1433.10986328125
2019-01-16,1426.1214599609375
2019-01-17,1423.6259765625
2019-01-18,1457.5689697265625
2019-01-21,1459.565673828125
2019-01-22,1454.07470703125
2019-01-23,1428.617431640625
2019-01-24,1413.14306640625
2019-01-25,1420.6307373046875
2019-01-28,1419.133056640625
2019-01-29,1440.597412109375
2019-01-30,1467.5521240234375
2019-01-31,1442.094970703125
2019-02-01,1465.5556640625
2019-02-04,1474.04150390625
2019-02-05,1498.500732421875
2019-02-06,1490.51416015625
2019-02-07,1472.5440673828125
2019-02-08,1462.061767578125
2019-02-11,1475.539306640625
2019-02-12,1465.056640625
2019-02-13,1476.5372314453125
2019-02-14,1477.5357666015625
2019-02-15,1489.0166015625
2019-02-18,1479.5323486328125
2019-02-19,1458.5675048828125
2019-02-20,1459.565673828125
2019-02-21,1428.617431640625
2019-02-22,1445.5889892578125
2019-02-25,1457.5689697265625
2019-02-26,1449.0833740234375
2019-02-27,1436.60400390625
2019-02-28,1428.1180419921875
2019-03-01,1442.094970703125
2019-03-04,1460.5640869140625
2019-03-05,1464.5572509765625
2019-03-06,1453.07666015625
2019-03-07,1432.1114501953125
2019-03-08,1418.6339111328125
2019-03-11,1431.113037109375
2019-03-12,1427.1197509765625
2019-03-13,1418.1348876953125
2019-03-14,1410.148193359375
2019-03-15,1417.635498046875
2019-03-18,1442.593994140625
2019-03-19,1440.09814453125
2019-03-20,1434.6072998046875
2019-03-21,1442.094970703125
2019-03-22,1429.1163330078125
2019-03-25,1399.6656494140625
2019-03-26,1381.6956787109375
2019-03-27,1375.7054443359375
2019-03-28,1399.6656494140625
2019-03-29,1432.610595703125
2019-04-01,1463.5589599609375
