Date,SEB-A.ST
2016-02-01,47.60831832885742
2016-02-02,46.467124938964844
2016-02-03,46.2330322265625
2016-02-04,50.41741943359375
2016-02-05,50.1833381652832
2016-02-08,48.222816467285156
2016-02-09,46.467124938964844
2016-02-10,48.33985900878906
2016-02-11,45.09184646606445
2016-02-12,46.993839263916016
2016-02-15,48.808040618896484
2016-02-16,48.13502883911133
2016-02-17,49.568843841552734
2016-02-18,48.72026062011719
2016-02-19,48.4569091796875
2016-02-22,49.83218765258789
2016-02-23,49.24696350097656
2016-02-24,47.725372314453125
2016-02-25,48.72026062011719
2016-02-26,49.33475112915039
2016-02-29,49.21769714355469
2016-03-01,49.7736701965332
2016-03-02,50.0662841796875
2016-03-03,50.15406799316406
2016-03-04,50.0662841796875
2016-03-07,49.685882568359375
2016-03-08,49.656620025634766
2016-03-09,50.38815689086914
2016-03-10,50.88559341430664
2016-03-11,52.52425003051758
2016-03-14,52.29014587402344
2016-03-15,51.82197189331055
2016-03-16,51.38304901123047
2016-03-17,51.14895248413086
2016-03-18,51.61712646484375
2016-03-21,51.353790283203125
2016-03-22,51.7634391784668
2016-03-23,50.705780029296875
2016-03-24,49.492576599121094
2016-03-29,48.870418548583984
2016-03-30,49.3370361328125
2016-03-31,48.248260498046875
2016-04-01,48.40379333496094
2016-04-04,49.181495666503906
2016-04-05,48.03049850463867
2016-04-06,48.55933380126953
2016-04-07,47.283912658691406
2016-04-08,48.27936935424805
2016-04-11,48.777095794677734
2016-04-12,48.621551513671875
2016-04-13,50.425804138183594
2016-04-14,50.519126892089844
2016-04-15,50.363582611083984
2016-04-18,50.14583206176758
2016-04-19,50.48802185058594
2016-04-20,50.363582611083984
2016-04-21,50.89242172241211
2016-04-22,50.11473083496094
2016-04-25,50.08362579345703
2016-04-26,51.04795455932617
2016-04-27,49.05706024169922
2016-04-28,48.9637336730957
2016-04-29,47.71942901611328
2016-05-02,47.84385299682617
2016-05-03,46.75508117675781
2016-05-04,46.444000244140625
2016-05-06,45.821842193603516
2016-05-09,46.6617546081543
2016-05-10,47.47056198120117
2016-05-11,46.75508117675781
2016-05-12,46.03960418701172
2016-05-13,46.1329231262207
2016-05-16,46.692867279052734
2016-05-17,46.35068130493164
2016-05-18,47.15949249267578
2016-05-19,46.84840393066406
2016-05-20,47.47056198120117
2016-05-23,47.19058609008789
2016-05-24,48.528228759765625
2016-05-25,49.648109436035156
2016-05-26,50.02140808105469
2016-05-27,50.425804138183594
2016-05-30,50.456905364990234
2016-05-31,49.74142837524414
2016-06-01,49.274810791015625
2016-06-02,49.523677825927734
2016-06-03,48.683773040771484
2016-06-07,49.274810791015625
2016-06-08,49.492576599121094
2016-06-09,48.46601104736328
2016-06-10,47.15949249267578
2016-06-13,45.977386474609375
2016-06-14,44.795291900634766
2016-06-15,45.57297897338867
2016-06-16,44.608638763427734
2016-06-17,45.75963592529297
2016-06-20,47.50166320800781
2016-06-21,47.968284606933594
2016-06-22,48.621551513671875
2016-06-23,49.02595901489258
2016-06-27,43.644290924072266
2016-06-28,44.421993255615234
2016-06-29,45.261905670166016
2016-06-30,45.38633728027344
2016-07-01,45.635196685791016
2016-07-04,44.85750198364258
2016-07-05,43.426544189453125
2016-07-06,42.61773681640625
2016-07-07,43.053245544433594
2016-07-08,44.20424270629883
2016-07-11,45.10636901855469
2016-07-12,45.541873931884766
2016-07-13,44.95082473754883
2016-07-14,45.697418212890625
2016-07-15,45.66630935668945
2016-07-18,45.60409164428711
2016-07-19,45.75963592529297
2016-07-20,46.59954071044922
2016-07-21,46.78618240356445
2016-07-22,46.972835540771484
2016-07-25,47.00395202636719
2016-07-26,46.972835540771484
2016-07-27,47.09727096557617
2016-07-28,46.444000244140625
2016-07-29,46.692867279052734
2016-08-01,46.38178253173828
2016-08-02,45.44855499267578
2016-08-03,45.324119567871094
2016-08-04,45.75963592529297
2016-08-05,46.22624969482422
2016-08-08,46.630645751953125
2016-08-09,47.75053405761719
2016-08-10,47.812744140625
2016-08-11,48.18604278564453
2016-08-12,48.154930114746094
2016-08-15,48.621551513671875
2016-08-16,48.46601104736328
2016-08-17,48.18604278564453
2016-08-18,48.40379333496094
2016-08-19,48.154930114746094
2016-08-22,47.999393463134766
2016-08-23,49.02595901489258
2016-08-24,49.95919418334961
2016-08-25,49.648109436035156
2016-08-26,50.23916244506836
2016-08-29,50.176944732666016
2016-08-30,51.51458740234375
2016-08-31,52.07452392578125
2016-09-01,51.918983459472656
2016-09-02,52.75889587402344
2016-09-05,52.510032653808594
2016-09-06,52.47892379760742
2016-09-07,52.727779388427734
2016-09-08,53.474361419677734
2016-09-09,53.50547790527344
2016-09-12,53.038856506347656
2016-09-13,52.47892379760742
2016-09-14,52.447818756103516
2016-09-15,53.349952697753906
2016-09-16,52.510032653808594
2016-09-19,52.852210998535156
2016-09-20,52.821109771728516
2016-09-21,53.44326400756836
2016-09-22,53.59880447387695
2016-09-23,53.412166595458984
2016-09-26,52.541133880615234
2016-09-27,52.603355407714844
2016-09-28,52.66556930541992
2016-09-29,53.28773498535156
2016-09-30,53.62990951538086
2016-10-03,54.12763595581055
2016-10-04,54.68757629394531
2016-10-05,54.998661041259766
2016-10-06,55.49638748168945
2016-10-07,55.55860137939453
2016-10-10,56.149654388427734
2016-10-11,55.620811462402344
2016-10-12,55.80746841430664
2016-10-13,54.96754455566406
2016-10-14,55.620811462402344
2016-10-17,55.34084701538086
2016-10-18,56.24297332763672
2016-10-19,56.367393493652344
2016-10-20,55.90079116821289
2016-10-21,57.23842239379883
2016-10-24,57.51838302612305
2016-10-25,57.33174514770508
2016-10-26,57.362850189208984
2016-10-27,57.30064010620117
2016-10-28,57.30064010620117
2016-10-31,56.70958709716797
2016-11-01,56.118534088134766
2016-11-02,55.15420150756836
2016-11-03,55.58970260620117
2016-11-04,55.12309265136719
2016-11-07,56.08743667602539
2016-11-08,56.70958709716797
2016-11-09,57.17620849609375
2016-11-10,57.736148834228516
2016-11-11,57.51838302612305
2016-11-14,57.51838302612305
2016-11-15,57.95389938354492
2016-11-16,57.549503326416016
2016-11-17,57.705047607421875
2016-11-18,57.79836654663086
2016-11-21,58.2338752746582
2016-11-22,58.48273468017578
2016-11-23,57.891685485839844
2016-11-24,57.705047607421875
2016-11-25,57.86057662963867
2016-11-28,56.616268157958984
2016-11-29,56.740692138671875
2016-11-30,57.17620849609375
2016-12-01,56.989559173583984
2016-12-02,56.6784782409668
2016-12-05,57.145103454589844
2016-12-06,57.922794342041016
2016-12-07,59.13600158691406
2016-12-08,60.25588607788086
2016-12-09,60.286991119384766
2016-12-12,60.66029357910156
2016-12-13,61.12690734863281
2016-12-14,60.97136688232422
2016-12-15,61.904605865478516
2016-12-16,61.53130340576172
2016-12-19,60.442527770996094
2016-12-20,60.535850524902344
2016-12-21,60.10033416748047
2016-12-22,60.13145446777344
2016-12-23,60.03812026977539
2016-12-27,60.38031768798828
2016-12-28,59.88258743286133
2016-12-29,59.5403938293457
2016-12-30,59.44708251953125
2017-01-02,60.13145446777344
2017-01-03,61.53130340576172
2017-01-04,61.064693450927734
2017-01-05,61.002464294433594
2017-01-09,59.260433197021484
2017-01-10,58.887142181396484
2017-01-11,59.01156997680664
2017-01-12,58.91823959350586
2017-01-13,60.286991119384766
2017-01-16,59.82038116455078
2017-01-17,59.415977478027344
2017-01-18,60.069244384765625
2017-01-19,60.069244384765625
2017-01-20,60.72250747680664
2017-01-23,59.97591781616211
2017-01-24,60.31809616088867
2017-01-25,61.12690734863281
2017-01-26,61.717960357666016
2017-01-27,61.37577438354492
2017-01-30,60.97136688232422
2017-01-31,61.12690734863281
2017-02-01,62.77561569213867
2017-02-02,63.64664077758789
2017-02-03,64.26879119873047
2017-02-06,63.70885467529297
2017-02-07,63.459991455078125
2017-02-08,63.5222053527832
2017-02-09,64.08214569091797
2017-02-10,64.39322662353516
2017-02-13,64.33101654052734
2017-02-14,64.33101654052734
2017-02-15,64.8287353515625
2017-02-16,65.07760620117188
2017-02-17,64.4554443359375
2017-02-20,64.8287353515625
2017-02-21,64.89094543457031
2017-02-22,64.39322662353516
2017-02-23,64.89094543457031
2017-02-24,64.4554443359375
2017-02-27,64.26879119873047
2017-02-28,64.26879119873047
2017-03-01,65.32645416259766
2017-03-02,65.01537322998047
2017-03-03,64.64208984375
2017-03-06,64.57987213134766
2017-03-07,64.33101654052734
2017-03-08,64.57987213134766
2017-03-09,65.388671875
2017-03-10,65.76197052001953
2017-03-13,65.88641357421875
2017-03-14,65.388671875
2017-03-15,65.76197052001953
2017-03-16,65.76197052001953
2017-03-17,66.1974868774414
2017-03-20,66.13526916503906
2017-03-21,65.94861602783203
2017-03-22,65.8241958618164
2017-03-23,65.51309967041016
2017-03-24,65.01537322998047
2017-03-27,65.01537322998047
2017-03-28,65.32645416259766
2017-03-29,64.93253326416016
2017-03-30,65.12950134277344
2017-03-31,65.45777130126953
2017-04-03,64.80123138427734
2017-04-04,64.21033477783203
2017-04-05,63.58660888671875
2017-04-06,64.2431640625
2017-04-07,64.37445831298828
2017-04-10,64.34163665771484
2017-04-11,64.66991424560547
2017-04-12,64.63709259033203
2017-04-13,64.07902526855469
2017-04-18,63.52095413208008
2017-04-19,64.3088150024414
2017-04-20,64.47294616699219
2017-04-21,64.53861236572266
2017-04-24,66.70520782470703
2017-04-25,66.8365249633789
2017-04-26,66.17997741699219
2017-04-27,65.9830093383789
2017-04-28,66.96782684326172
2017-05-02,67.29611206054688
2017-05-03,68.28092956542969
2017-05-04,69.06877899169922
2017-05-05,69.3313980102539
2017-05-08,69.06877899169922
2017-05-09,69.92229461669922
2017-05-10,70.25056457519531
2017-05-11,69.65966796875
2017-05-12,70.05359649658203
2017-05-15,69.85665130615234
2017-05-16,69.65966796875
2017-05-17,68.87181854248047
2017-05-18,68.3465805053711
2017-05-19,69.06877899169922
2017-05-22,68.67486572265625
2017-05-23,69.39705657958984
2017-05-24,69.20008087158203
2017-05-26,69.20008087158203
2017-05-29,69.06877899169922
2017-05-30,69.13444519042969
2017-05-31,68.80615997314453
2017-06-01,68.60919189453125
2017-06-02,68.60919189453125
2017-06-05,68.60919189453125
2017-06-06,68.60919189453125
2017-06-07,69.13444519042969
2017-06-08,69.3313980102539
2017-06-09,69.52837371826172
2017-06-12,69.00312805175781
2017-06-13,69.00312805175781
2017-06-14,68.41223907470703
2017-06-15,68.3465805053711
2017-06-16,68.67486572265625
2017-06-19,69.9879379272461
2017-06-20,69.46271514892578
2017-06-21,68.54354095458984
2017-06-22,67.88699340820312
2017-06-23,67.88699340820312
2017-06-26,67.62437438964844
2017-06-27,67.36175537109375
2017-06-28,67.88699340820312
2017-06-29,67.88699340820312
2017-06-30,66.90217590332031
2017-07-03,68.47789001464844
2017-07-04,68.74051666259766
2017-07-05,68.41223907470703
2017-07-06,68.3465805053711
2017-07-07,68.0839614868164
2017-07-10,68.14962005615234
2017-07-11,67.95265197753906
2017-07-12,69.2657470703125
2017-07-13,69.5940170288086
2017-07-14,70.51319122314453
2017-07-17,70.31621551513672
2017-07-18,69.06877899169922
2017-07-19,68.87181854248047
2017-07-20,68.3465805053711
2017-07-21,67.88699340820312
2017-07-24,67.36175537109375
2017-07-25,67.69003295898438
2017-07-26,67.82133483886719
2017-07-27,68.47789001464844
2017-07-28,67.82133483886719
2017-07-31,67.164794921875
2017-08-01,68.14962005615234
2017-08-02,68.14962005615234
2017-08-03,67.82133483886719
2017-08-04,68.28092956542969
2017-08-07,68.54354095458984
2017-08-08,68.74051666259766
2017-08-09,68.3465805053711
2017-08-10,67.49307250976562
2017-08-11,66.63955688476562
2017-08-14,67.36175537109375
2017-08-15,67.49307250976562
2017-08-16,68.018310546875
2017-08-17,67.0991439819336
2017-08-18,67.03348541259766
2017-08-21,66.70520782470703
2017-08-22,67.23045349121094
2017-08-23,67.23045349121094
2017-08-24,67.03348541259766
2017-08-25,67.164794921875
2017-08-28,67.23045349121094
2017-08-29,66.77085876464844
2017-08-30,67.5587158203125
2017-08-31,67.88699340820312
2017-09-01,67.69003295898438
2017-09-04,66.90217590332031
2017-09-05,66.24564361572266
2017-09-06,65.72038269042969
2017-09-07,65.78604888916016
2017-09-08,65.78604888916016
2017-09-11,66.77085876464844
2017-09-12,67.29611206054688
2017-09-13,67.49307250976562
2017-09-14,67.49307250976562
2017-09-15,66.8365249633789
2017-09-18,66.8365249633789
2017-09-19,66.90217590332031
2017-09-20,67.164794921875
2017-09-21,68.0839614868164
2017-09-22,68.3465805053711
2017-09-25,68.14962005615234
2017-09-26,68.41223907470703
2017-09-27,69.85665130615234
2017-09-28,69.85665130615234
2017-09-29,70.4475326538086
2017-10-02,69.85665130615234
2017-10-03,70.1849136352539
2017-10-04,69.7909927368164
2017-10-05,69.92229461669922
2017-10-06,69.92229461669922
2017-10-09,69.65966796875
2017-10-10,69.46271514892578
2017-10-11,69.06877899169922
2017-10-12,69.3313980102539
2017-10-13,68.80615997314453
2017-10-16,68.14962005615234
2017-10-17,68.67486572265625
2017-10-18,68.3465805053711
2017-10-19,67.88699340820312
2017-10-20,69.13444519042969
2017-10-23,68.80615997314453
2017-10-24,68.28092956542969
2017-10-25,66.96782684326172
2017-10-26,67.0991439819336
2017-10-27,67.29611206054688
2017-10-30,67.29611206054688
2017-10-31,67.75567626953125
2017-11-01,67.62437438964844
2017-11-02,67.88699340820312
2017-11-03,67.5587158203125
2017-11-06,67.62437438964844
2017-11-07,68.3465805053711
2017-11-08,68.28092956542969
2017-11-09,67.82133483886719
2017-11-10,67.5587158203125
2017-11-13,67.42741394042969
2017-11-14,66.70520782470703
2017-11-15,66.31128692626953
2017-11-16,66.31128692626953
2017-11-17,65.29363250732422
2017-11-20,64.99818420410156
2017-11-21,64.83405303955078
2017-11-22,64.37445831298828
2017-11-23,64.37445831298828
2017-11-24,64.50578308105469
2017-11-27,64.04619598388672
2017-11-28,64.40729522705078
2017-11-29,64.86687469482422
2017-11-30,65.26080322265625
2017-12-01,64.3088150024414
2017-12-04,65.29363250732422
2017-12-05,64.7355728149414
2017-12-06,63.81640625
2017-12-07,64.17749786376953
2017-12-08,65.26080322265625
2017-12-11,65.5562515258789
2017-12-12,65.62190246582031
2017-12-13,65.45777130126953
2017-12-14,64.60426330566406
2017-12-15,64.27598571777344
2017-12-18,65.16231536865234
2017-12-19,64.99818420410156
2017-12-20,64.2431640625
2017-12-21,65.0638427734375
2017-12-22,64.40729522705078
2017-12-27,63.68509292602539
2017-12-28,63.68509292602539
2017-12-29,63.22551345825195
2018-01-02,63.30429458618164
2018-01-03,63.383087158203125
2018-01-04,64.44669342041016
2018-01-05,64.94566345214844
2018-01-08,65.19515228271484
2018-01-09,66.60671997070312
2018-01-10,67.0991439819336
2018-01-11,66.8365249633789
2018-01-12,66.60671997070312
2018-01-15,66.27845764160156
2018-01-16,66.11431121826172
2018-01-17,65.9830093383789
2018-01-18,66.3769302368164
2018-01-19,65.65473937988281
2018-01-22,67.19761657714844
2018-01-23,66.54107666015625
2018-01-24,66.21279907226562
2018-01-25,64.77497100830078
2018-01-26,65.72038269042969
2018-01-29,65.78604888916016
2018-01-30,65.15575408935547
2018-01-31,65.35272216796875
2018-02-01,66.3769302368164
2018-02-02,65.72038269042969
2018-02-05,63.868919372558594
2018-02-06,61.374046325683594
2018-02-07,63.08106994628906
2018-02-08,62.22755813598633
2018-02-09,61.68919372558594
2018-02-12,61.964942932128906
2018-02-13,61.36090850830078
2018-02-14,63.15985107421875
2018-02-15,63.2649040222168
2018-02-16,63.855796813964844
2018-02-19,64.21033477783203
2018-02-20,64.60426330566406
2018-02-21,64.76183319091797
2018-02-22,64.17093658447266
2018-02-23,63.98710250854492
2018-02-26,64.18407440185547
2018-02-27,64.81436157226562
2018-02-28,64.28911590576172
2018-03-01,63.89518737792969
2018-03-02,62.582088470458984
2018-03-05,62.818450927734375
2018-03-06,63.094200134277344
2018-03-07,63.81640625
2018-03-08,64.69617462158203
2018-03-09,64.38104248046875
2018-03-12,64.64364624023438
2018-03-13,63.632572174072266
2018-03-14,64.11841583251953
2018-03-15,64.17093658447266
2018-03-16,64.69617462158203
2018-03-19,63.238643646240234
2018-03-20,62.75279998779297
2018-03-21,62.25381088256836
2018-03-22,60.58618927001953
2018-03-23,60.914466857910156
2018-03-26,60.4680061340332
2018-03-27,60.50301742553711
2018-03-28,60.47501754760742
2018-03-29,61.23130798339844
2018-04-03,59.84477996826172
2018-04-04,59.90079879760742
2018-04-05,61.02122116088867
2018-04-06,59.92881774902344
2018-04-09,59.71871566772461
2018-04-10,59.92881774902344
2018-04-11,58.31818771362305
2018-04-12,58.79437255859375
2018-04-13,58.75236511230469
2018-04-16,59.00444793701172
2018-04-17,59.620689392089844
2018-04-18,59.48063278198242
2018-04-19,59.760746002197266
2018-04-20,59.970821380615234
2018-04-23,60.68509292602539
2018-04-24,60.53104019165039
2018-04-25,59.4386100769043
2018-04-26,60.04085159301758
2018-04-27,60.517032623291016
2018-04-30,57.771995544433594
2018-05-02,59.326576232910156
2018-05-03,58.17814254760742
2018-05-04,58.78037643432617
2018-05-07,59.08848571777344
2018-05-08,59.17252731323242
2018-05-09,60.320960998535156
2018-05-11,59.620689392089844
2018-05-14,58.75236511230469
2018-05-15,59.08848571777344
2018-05-16,58.206153869628906
2018-05-17,58.864402770996094
2018-05-18,58.682334899902344
2018-05-21,58.96242904663086
2018-05-22,59.63469314575195
2018-05-23,58.79437255859375
2018-05-24,58.346214294433594
2018-05-25,58.05208969116211
2018-05-28,57.84201431274414
2018-05-29,56.651554107666016
2018-05-30,56.5255126953125
2018-05-31,55.62916564941406
2018-06-01,56.45548629760742
2018-06-04,56.329444885253906
2018-06-05,55.6851921081543
2018-06-06,55.6851921081543
2018-06-07,56.02132034301758
2018-06-08,56.20338821411133
2018-06-11,57.43585968017578
2018-06-12,57.54790496826172
2018-06-13,56.931671142578125
2018-06-14,58.16413497924805
2018-06-15,57.884037017822266
2018-06-18,57.40785598754883
2018-06-19,57.99607467651367
2018-06-20,58.080108642578125
2018-06-21,57.28179931640625
2018-06-22,57.28179931640625
2018-06-25,57.35182571411133
2018-06-26,57.60392379760742
2018-06-27,58.346214294433594
2018-06-28,58.71034622192383
2018-06-29,59.63469314575195
2018-07-02,59.03246307373047
2018-07-03,59.11649703979492
2018-07-04,59.10249710083008
2018-07-05,59.66271209716797
2018-07-06,59.564674377441406
2018-07-09,60.12488555908203
2018-07-10,60.306949615478516
2018-07-11,59.34058380126953
2018-07-12,59.410614013671875
2018-07-13,59.48063278198242
2018-07-16,59.71871566772461
2018-07-17,62.26769256591797
2018-07-18,62.22568130493164
2018-07-19,62.39374923706055
2018-07-20,63.1500358581543
2018-07-23,63.54219055175781
2018-07-24,64.78866577148438
2018-07-25,64.78866577148438
2018-07-26,65.15279388427734
2018-07-27,65.57295227050781
2018-07-30,65.53093719482422
2018-07-31,65.88107299804688
2018-08-01,65.55894470214844
2018-08-02,65.40489196777344
2018-08-03,65.69901275634766
2018-08-06,65.37688446044922
2018-08-07,65.8670654296875
2018-08-08,65.90908813476562
2018-08-09,66.83343505859375
2018-08-10,66.20320129394531
2018-08-13,66.1191635131836
2018-08-14,65.93710327148438
2018-08-15,66.02112579345703
2018-08-16,67.05752563476562
2018-08-17,67.07152557373047
2018-08-20,67.42166137695312
2018-08-21,67.99588012695312
2018-08-22,68.87821960449219
2018-08-23,68.3320083618164
2018-08-24,68.27598571777344
2018-08-27,68.61211395263672
2018-08-28,68.34601593017578
2018-08-29,68.9902572631836
2018-08-30,68.8362045288086
2018-08-31,68.34601593017578
2018-09-03,68.36001586914062
2018-09-04,68.09391784667969
2018-09-05,68.36001586914062
2018-09-06,68.8362045288086
2018-09-07,68.13594055175781
2018-09-10,69.0602798461914
2018-09-11,67.86983489990234
2018-09-12,67.53369903564453
2018-09-13,67.88384246826172
2018-09-14,68.1639404296875
2018-09-17,67.7998046875
2018-09-18,66.94547271728516
2018-09-19,66.91748046875
2018-09-20,68.07991027832031
2018-09-21,68.9062271118164
2018-09-24,68.55609893798828
2018-09-25,68.9062271118164
2018-09-26,69.53646087646484
2018-09-27,70.20172119140625
2018-09-28,69.49443817138672
2018-10-01,69.8445816040039
2018-10-02,69.32637786865234
2018-10-03,67.02950286865234
2018-10-04,67.19757843017578
2018-10-05,67.4776840209961
2018-10-08,67.09953308105469
2018-10-09,66.16117858886719
2018-10-10,66.31523132324219
2018-10-11,64.98473358154297
2018-10-12,64.3404769897461
2018-10-15,65.01274108886719
2018-10-16,65.64297485351562
2018-10-17,64.80266571044922
2018-10-18,63.48616409301758
2018-10-19,64.39649963378906
2018-10-22,63.5701904296875
2018-10-23,63.0519905090332
2018-10-24,63.19205093383789
2018-10-25,65.50293731689453
2018-10-26,64.9707260131836
2018-10-29,64.98473358154297
2018-10-30,65.78303527832031
2018-10-31,66.35725402832031
2018-11-01,66.00712585449219
2018-11-02,66.51131439208984
2018-11-05,66.41327667236328
2018-11-06,66.16117858886719
2018-11-07,66.34325408935547
2018-11-08,66.74939727783203
2018-11-09,66.56733703613281
2018-11-12,66.06312561035156
2018-11-13,66.3292465209961
2018-11-14,65.53093719482422
2018-11-15,64.87268829345703
2018-11-16,65.64297485351562
2018-11-19,65.37688446044922
2018-11-20,63.71025848388672
2018-11-21,63.86430740356445
2018-11-22,63.44414520263672
2018-11-23,63.43014144897461
2018-11-26,64.77465057373047
2018-11-27,66.16117858886719
2018-11-28,66.20320129394531
2018-11-29,66.55332946777344
2018-11-30,66.38526916503906
2018-12-03,66.27322387695312
2018-12-04,65.41889190673828
2018-12-05,64.36849975585938
2018-12-06,62.25368881225586
2018-12-07,63.276084899902344
2018-12-10,62.39374923706055
2018-12-11,62.86993408203125
2018-12-12,64.42451477050781
2018-12-13,62.169654846191406
2018-12-14,61.76350784301758
2018-12-17,61.637451171875
2018-12-18,61.41337585449219
2018-12-19,61.7495002746582
2018-12-20,61.02122116088867
2018-12-21,60.26493835449219
2018-12-27,59.424625396728516
2018-12-28,60.29294204711914
2019-01-02,60.376983642578125
2019-01-03,60.839149475097656
2019-01-04,62.56180953979492
2019-01-07,61.39936447143555
2019-01-08,62.057621002197266
2019-01-09,62.18366622924805
2019-01-10,63.066009521484375
2019-01-11,62.70185852050781
2019-01-14,62.8419189453125
2019-01-15,62.645843505859375
2019-01-16,63.598209381103516
2019-01-17,63.374114990234375
2019-01-18,64.38250732421875
2019-01-21,64.14441680908203
2019-01-22,63.89231491088867
2019-01-23,63.54219055175781
2019-01-24,64.14441680908203
2019-01-25,64.84467315673828
2019-01-28,63.82229232788086
2019-01-29,63.654232025146484
2019-01-30,66.6933822631836
2019-01-31,66.38526916503906
2019-02-01,67.1135482788086
2019-02-04,67.51969909667969
2019-02-05,68.48606872558594
2019-02-06,67.77178955078125
2019-02-07,67.04351806640625
2019-02-08,66.53932189941406
2019-02-11,66.86144256591797
2019-02-12,67.16956329345703
2019-02-13,67.0155029296875
2019-02-14,66.76341247558594
2019-02-15,68.73816680908203
2019-02-18,68.45805358886719
2019-02-19,69.39640808105469
2019-02-20,66.49730682373047
2019-02-21,63.80828094482422
2019-02-22,65.2928466796875
2019-02-25,65.51693725585938
2019-02-26,65.19480895996094
2019-02-27,65.96510314941406
2019-02-28,65.83905029296875
2019-03-01,66.35725402832031
2019-03-04,65.97911834716797
2019-03-05,65.74102020263672
2019-03-06,65.30684661865234
2019-03-07,65.05476379394531
2019-03-08,64.99873352050781
2019-03-11,65.32086181640625
2019-03-12,64.80266571044922
2019-03-13,64.42451477050781
2019-03-14,65.37688446044922
2019-03-15,65.92308807373047
2019-03-18,67.35163879394531
2019-03-19,66.81942749023438
2019-03-20,66.13317108154297
2019-03-21,66.76341247558594
2019-03-22,65.8670654296875
2019-03-25,66.0771484375
2019-03-26,66.5953369140625
2019-03-27,65.69843292236328
2019-03-28,61.139163970947266
2019-03-29,60.152565002441406
2019-04-01,61.273704528808594
2019-04-02,62.72369384765625
2019-04-03,63.99432373046875
2019-04-04,64.30823516845703
2019-04-05,64.05411529541016
2019-04-08,64.11390686035156
2019-04-09,65.2200927734375
2019-04-10,65.84793090820312
2019-04-11,66.37112426757812
2019-04-12,67.5669937133789
2019-04-15,67.64173889160156
2019-04-16,68.29946899414062
2019-04-17,68.49380493164062
2019-04-18,68.20978546142578
2019-04-23,68.16493225097656
2019-04-24,68.25463104248047
2019-04-25,68.32937622070312
2019-04-26,69.48040008544922
2019-04-29,69.28606414794922
2019-04-30,67.73143768310547
2019-05-02,68.20978546142578
